---||Mysuru||A duo from Mysuru cycle 1,000 kilometers to spread COVID-19 awareness||Mysuru-based cyclist pals, Gurprasad B S and Bharath P N, pedalled over 1,000 kilometers from Mysuru to Tirupati to create awareness about staying fit to prevent getting infected from COVID-19. En route they planted saplings too. The duo started the journey on June 30 and completed it on July 9. Guruprasad says, “We decided to uplift the spirit of many people who have lost their hope since the outbreak of the pandemic, so we decided to pedal 1,000 kilometers and selected Tirupati as a final destination because we wanted to reach people who live in villages, to spread awareness about the need to stay safe to fight against the deadly pandemic. On our way, we requested people to indulge in physical activities for at least one hour a day. We were holding the banner at several places to convey a message to people about safety protocol they need to follow. ” The duo planted saplings in 13 different locations in the vicinity of colleges, schools and police stations. “We wanted people to look after the saplings, so through our NGO Helping Hands, we got in touch with locals and ensured they cared for the saplings,” says Bharath. On what they learnt from this journey in the pandemic, they say, “We have done a lot of long distance cycling. This is the first time we did it for a cause, so it was an ultimate satisfaction when our journey culminated at Tirupati. Despite COVID, the reception we get from people at stopover points is overwhelming, which we will cherish for a lifetime.”||http://timesofindia.indiatimes.com//city/mysuru/a-duo-from-mysuru-cycle-1000-kilometers-to-spread-covid-19-awareness/articleshow/84750280.cms||Vinay Lokesh
---||Kochi||Collectors in Kerala withdraw controversial order||KOZHIKODE: The collectors of Kasaragod and Kannur have revoked their controversial decisions to make Covid negative test report mandatory for people to get vaccinated following the directive issued by the government. The directive was issued after the matter was discussed at the state-level Covid review meeting held on Tuesday. The decision, which triggered widespread opposition from the public in both districts, was termed as unscientific even by many in the medical field. The government took the view that linking vaccination and testing was not necessary. Kannur collector TV Subhash said that it was decided not to link Covid vaccinations with testing considering the possibility that it could lead to vaccination hesitancy. While Kannur district collector had said that Covid negative test report was mandatory for vaccination from July 28, Kasaragod’s collector had cited the need to increase Covid testing rate for his decision. The decision met stiff opposition from various quarters and people said that the decision would lead to further delays and hardships to people who are already struggling to get slots for vaccination. Youth Congress activists had even held a dharna before Kannur collectorate demanding withdrawal of the decision. Kasaragod collector Bhandari Swagat Ranveerchand has said that government employees, merchants, people working in shops and those who interact with the public should get tested for Covid once in two months. She added that those who have received vaccination need not undergo Covid testing.||http://timesofindia.indiatimes.com//city/kochi/collectors-withdraw-controversial-order/articleshow/84805312.cms||---
---||Coimbatore||Garbage on streets raises a stink in Ooty||UDHAGAMANDALAM: It’s the rotten smell of garbage that has piled up on roadsides that welcomes one to the tourist town of Ooty. The garbage collection in the town had come to a standstill three days ago, with Ooty municipality workers boycotting work to register their protest against the delay in disbursing salary for the month of June. Now, all the streets in the town are dotted with piles of garbage. On Monday, the municipality workers, including the sanitary workers, continued the protest in front of the municipal office for the fourth consecutive day. Later, a talk was held between the workers union and municipality authorities. Ravi, executive member, Union of Workers’ Association, said, “During the talk, municipality authorities have assured to pay the pending salary to all the workers. We have to slog to remove the garbage from the streets. As there was no collection of garbage for the three days, public have dumped them on the roadsides.” Of the 500 municipality workers, including those on contract basis, around 300 of them are sanitary workers. The municipality had credited salary for the sanitary workers to their bank accounts on Friday. “Now, we want the municipality to settle the pending salary for the remaining workers,” Ravi said. A Shanmugam, a local resident, said the roads in Ooty town were filthy. “Sanitary workers are keeping the town clean. Their salaries cannot be held back for a month.” Saraswathi, Ooty municipal commissioner, said the workers were not paid because of the fund crunch. “We are not able to collect commercial taxes from lodges, cottages and other business establishments because of the pandemic situation. We are also yet to get Rs42 crore as rent from shopkeepers in the Ooty municipal market.” Pointing out that the sanitary workers were paid the June salary on Friday, she said they didn’t know why they were still protesting without returning to work. The municipality workers are, meanwhile, likely to take a call on calling off the protest on Tuesday.||http://timesofindia.indiatimes.com//city/coimbatore/garbage-on-streets-raises-a-stink-in-ooty/articleshow/84774707.cms||---
---||Varanasi||Sarnath’s 23-year wait for place in UNESCO list grows longer||Varanasi: The Rudreswara Temple, (also known as the Ramappa Temple) near Warangal in Telangana has been included in the UNESCO’s World Heritage list on Sunday, but the ancient Buddhist site of Sarnath in Varanasi has been lagging behind for over two decades to be included in the World Heritage list. The proposal of Sarnath was submitted in cultural category by the Archaeological Survey of India (ASI) in July 1998, and since then it has been in UNESCO’s tentative list, while the Ramappa temple, a 13th century engineering marvel named after its architect, Ramappa, was proposed by the government as its only nomination for the UNESCO World Heritage site tag for the year 2019. After attaining enlightenment in Bodh Gaya (Bihar), Buddha had preached his first sermons and set the wheel of Dhamma in motion at Sarnath in Varanasi. Situated around 8km from the Varanasi district headquarters, Sarnath has several monuments, which are divided into two groups. Under Group ‘A’ Chaukhandi Stupa and under Group ‘B’ all other monuments at the sites including stupas, monasteries, temples, etc. Chaukhandi Stupa is a lofty brick structure crowned with an octagonal tower. According to the description mentioned in the tentative list, the octagonal tower is a Mughal monument built by Goverdhan, the son of Raja Todarmal in AD 1588 to commemorate the visit of Humayun to this place. The second group, which contains remains of several stupas, monasteries and Ashokan columns are built in brick and stone and datable from the 3rd century BC to 12th century AD, forms the major and important segment of the site. The Ashokan column Dharamrajika stupa, Dhameka stupa, the remains of the temple and a series of monasteries and votive stupas are the most important remains of the site. “We had prepared a dossier of the Sarnath Buddhist sites for the main list of UNESCO’s World Heritage and sent it to the directorate in 2020,” superintending archaeologist of ASI Sarnath circle NK Sinha told TOI on Monday. According to sources, the dossier is yet to be sent to the World Heritage Committee of UNESCO for nomination in the heritage list. Meanwhile, the iconic riverfront of Varanasi has also been included in the tentative list of UNESCO’s World Heritage on April 13 this year after the proposal was submitted by the permanent delegation of India to UNESCO. As per operational guidelines, it is mandatory to put any monument/site on the tentative list before it is considered for the final nomination dossier. As per rules, any country can submit the nomination dossier after one year of it being on the tentative list.||http://timesofindia.indiatimes.com//city/varanasi/sarnaths-23-year-wait-for-place-in-unesco-list-grows-longer/articleshow/84770957.cms||---
---||Allahabad||VHP tp set up gau raksha committees at all villages||Prayagraj: The Vishwa Hindu parishad (gaurakha division) in an attempt to protect cows has planned to set up gau raksha committees at all villages and appoint gaurakshak (cow protectors). Leaders said that cow slaughter would not be tolerated at any cost in the country. VHP has also decided to impart training to farmers so that Indian origin cows should be kept at every house in villages. Leaders of VHP ( Gauraksha division) Kashi prant were holding a meeting at Shankaracharya ashram, Alopibagh on Monday. Senior VHP leader and national organisational secretary (Gauraksha division) Khemchandra Sharma said gau mata (cows) are the central devotion point (kendra bindu) for hindu community. He also said the Indian culture can be protected only when we protect cows, Ganga and villages. He also stressed on the need to protect original breed of cows ( Indian origin crows) at a time when Indian origin cows were finding no place in the society. People were more interested to keep jersey cows for their economic benefits but there was a strong need to take care of Indian origin cows or they would be an extinct species. VHP leaders said that strength of Indian origin cows was declining by every passing day and if the similar condition continues, cows would be seen at museum only. Speakers stressed on need to make farmers self reliant and develop industries in villages. Lal Mani Tiwari, regional secretary (VHP gauraksha) said that it should be every individual responsibility to protect cows and they should also come forward for it. He also said that majority of gaushala were fallen prey to corruption and many cows were loosing their lives.||http://timesofindia.indiatimes.com//city/allahabad/vhp-tp-set-up-gau-raksha-committees-at-all-villages/articleshow/84769898.cms||---
---||Coimbatore||Ooty: Hill town turns senior citizens away sans jab after long wait||UDHAGAMANDALAM: The failure of Ooty municipality officials to streamline the vaccination drive has hit hard the senior citizens, who are made to wait in queue for hours together but only to be sent back without inoculating them. There are reports that municipality officials are not issuing tokens area wise, despite instructions in this regard from the district administration. On Monday, the municipality and health officials failed to regulate the crowd at the three camps in Ooty, where vaccination for senior citizens was scheduled. Senior citizens were made to wait in the queue along with other people and many of them were later sent back empty-handed. Social distancing too was not maintained during the drive. In a press statement, district collector J Innocent Divya had earlier said 1,000 doses of Covishield were allotted to Ooty town and the vaccination drive would be held at Breeks Higher Secondary School, Sri Shanthi Vijai Girls’ Higher Secondary School and CSI Hobart Middle School on Monday. There was an indication that senior citizens and people due for the second shot would be given preference and at least 50% of the doses was meant for the same. Kandasamy, 74, told TOI, “I have been waiting in the queue for more than two hours. There is no separate queue for senior citizens. Officials in the vaccination centre don’t seem to be bothered about it.” Mahalakshmi, 62, who was sent back from Shanthi Vijai Girls’ Higher Secondary School, said she had gone to Breeks School to try her luck, but only to be turned away around 1pm as the doses had exhausted by then. People who had turned up for their first dose were, however, inoculated at the centre. L Raman, who is awaiting his second dose of the jab, said, “More than 120 days have lapsed since my first dose of vaccination. The vaccination drive for senior citizens and those awaiting their second doses is not streamlined.” When contacted, Dr Sridhar, municipal health officer, said, “We had issued tokens for 50% of the doses. Others had to wait in the queue to get inoculated.” However, it was found that no tokens were issued to anyone in advance. R Hemanth, another resident, said, “Officials at the vaccination centres are not following the district administration’s instructions.”||http://timesofindia.indiatimes.com//city/coimbatore/hill-town-turns-senior-citizens-away-sans-jab-after-long-wait/articleshow/84774738.cms||---
---||Dehradun||U’khand teachers’ association going to protest against state government for not implementing Transfer Act||Dehradun: After the screening round of the candidates for the teachers and principals’ posts gets over, the top senior officials will preside over with the responsibility for giving the final stamp to a candidate for the vacant posts in the various Atal Utkrisht Schools. The committee of the top senior officials will be led by the Director General of Education who will get the final report from his subordinates. The education department claims that such steps are being taken to make sure that the staff at the Atal Utkrisht Schools is top-notch. Meanwhile, the state teachers associations are protesting against the state government for not properly implying the Transfer act in the state for the teachers. The teachers union told TOI that several of their colleagues are posted in the rural hilly locations for almost 20 years and haven't got a chance to get a posting in their preferred location. They further accused that many teachers who have got relations with the senior government officials are being deputed in the schools which are located in their home district.||http://timesofindia.indiatimes.com//city/dehradun/ukhand-teachers-association-going-to-protest-against-state-government-for-not-implementing-transfer-act/articleshow/84772090.cms||Mohammad Anab
---||Agra||Thousands of dead fish wash ashore on Yamuna banks in Agra||AGRA: Industrial waste gushing into the Yamuna from Delhi, release of stagnant water from Mathura’s Gokul barrage and non-functional sewage treatment plants seem to have turned the river waters “highly toxic” — shoals of dead fish washed ashore on the banks of the Yamuna in Agra over the past few days. “First, polluted water from the Okhla barrage in Delhi was discharged. Then, the water entered Mathura’s Gokul barrage and was contained. When the stagnant water of the Gokul barrage was released, it was highly toxic and got further polluted upstream in Agra as industrial effluents continued to be discharged along with sewage,” said environmentalist Devashish Bhattacharya, who visited the site. “When that happened, oxygen levels in the water went down and aquatic animals died.” The state of the Yamuna in the Okhla barrage has long been alarming — toxic foam forms over the waters because of heavy effluents. Uttar Pradesh Pollution Control Board (UPPCB) data from May this year showed that there was absolutely no dissolved oxygen in the Yamuna at Okhla barrage. In a report submitted to the Jal Shakti ministry on Monday, the Delhi government said that the 22-km stretch of Yamuna from Wazirabad to Okhla in Delhi, less than 2% of the river, accounts for about 80% of the pollution load in the river. “It is a matter of concern,” UPPCB regional officer Bhuvan Yadav told TOI. “The dead fish washed ashore in the period when the flow of water at Gokul barrage was stopped and then resumed. That had depleted oxygen levels in the water.” What adds to this, sources told TOI, is that sewage treatment plants at points where the Yamuna enters Agra — Budi ka Nagla and Jaganpur — have not been functioning. Sewage pumping stations in Manoharpura, Balkeshwar, Rajwaha and Naraich are also not working properly, a source added. According to the latest data from the Yamuna Pollution Control Unit under UP Jal Nigam, 90 drains were discharging sewage waste of about 286 million litres per day in Agra in January. However, only 105 million litres per day were being treated at nine sewage treatment plants. “Besides, of the 90 drains, only 29 have been tapped,” an official said. The gap between sewage generation and treatment remains one of the major challenges in addressing river pollution. Central Pollution Control Board data from March 2021 showed that urban areas in the country generate over 72,000 million litres per day of sewage. But the country’s combined sewage treatment capacity is a little under 32,000 million litres per day, less than half.||http://timesofindia.indiatimes.com//city/agra/thousands-of-dead-fish-wash-ashore-on-banks-in-agra/articleshow/84769550.cms||Anuja Jaiswal
---||Agra||Delhi releases waste into Yamuna, thousands of dead fish wash ashore on banks in Agra||Agra: Industrial waste gushing into the Yamuna from Delhi, release of stagnant water from Mathura’s Gokul barrage and non-functional sewage treatment plants seem to have turned the river waters “highly toxic” — shoals of dead fish washed ashore on the banks of the Yamuna in Agra over the past few days. “First, polluted water from the Okhla barrage in Delhi was discharged. Then, the water entered Mathura’s Gokul barrage and was contained. When the stagnant water of the Gokul barrage was released, it was highly toxic and got further polluted upstream in Agra as industrial effluents continued to be discharged along with sewage,” said environmentalist Devashish Bhattacharya, who visited the site. “When that happened, oxygen levels in the water went down and aquatic animals died.” The state of the Yamuna in the Okhla barrage has long been alarming — toxic foam forms over the waters because of heavy effluents. Uttar Pradesh Pollution Control Board (UPPCB) data from May this year showed that there was absolutely no dissolved oxygen in the Yamuna at Okhla barrage. In a report submitted to the Jal Shakti ministry on Monday, the Delhi government said that the 22-km stretch of Yamuna from Wazirabad to Okhla in Delhi, less than 2% of the river, accounts for about 80% of the pollution load in the river. “It is a matter of concern,” UPPCB regional officer Bhuvan Yadav told TOI. “The dead fish washed ashore in the period when the flow of water at Gokul barrage was stopped and then resumed. That had depleted oxygen levels in the water.” What adds to this, sources told TOI, is that sewage treatment plants at points where the Yamuna enters Agra — Budi ka Nagla and Jaganpur — have not been functioning. Sewage pumping stations in Manoharpura, Balkeshwar, Rajwaha and Naraich are also not working properly, a source added. According to the latest data from the Yamuna Pollution Control Unit under UP Jal Nigam, 90 drains were discharging sewage waste of about 286 million litres per day in Agra in January. However, only 105 million litres per day were being treated at nine sewage treatment plants. “Besides, of the 90 drains, only 29 have been tapped,” an official said. The gap between sewage generation and treatment remains one of the major challenges in addressing river pollution. Central Pollution Control Board data from March 2021 showed that urban areas in the country generate over 72,000 million litres per day of sewage. But the country’s combined sewage treatment capacity is a little under 32,000 million litres per day, less than half.||http://timesofindia.indiatimes.com//city/agra/delhi-releases-waste-into-yamuna-thousands-of-dead-fish-wash-ashore-on-banks-in-agra/articleshow/84769541.cms||Anuja Jaiswal
---||Kanpur||Kanpur: Probe against cop for misbehaving with rape survivor||KANPUR: A woman, who had lodged a complaint against a man hailing from Chakeri police for raping her several times in the month of June, alleged that the Chakeri police station in-charge misbehaved with her on Sunday. The matter came to light after the video of the woman's statement went viral on social media on Monday. The woman told senior police officials on Sunday that Deepak Singh, a resident of the Chakeri area whom she had befriended in February this year, took her to Unnao on June 14, held her hostage for three days, raped her and made a video of the act. When she resisted, Deepak severely thrashed her and threatened to make her video viral, she said. When she made a complaint at Chakeri's Ahirwan police out-post, no action was taken. She alleged that when she complained about the matter to inspector Chakeri, he asked uncomfortable questions. "The inspector asked me to tell in detail how the rape happened. Apart from this, he also made many obscene comments on me”, she further alleged in her complaint. Police commissioner Asim Kumar Arun while talking to reporters said that the allegations levelled by the woman against the inspector were serious. "An inquiry has been ordered in the matter. Action will be taken if the allegations are found true", he said. (The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/kanpur/probe-ordered-against-police-inspector-for-misbehaving-with-rape-victim/articleshow/84771240.cms||---
---||Ludhiana||Driver of hatchback that ‘caused accident’ booked in Ludhiana||LUDHIANA: A day after three youths died as their car fell into Sidhwan Canal, the police, on Monday, booked the driver of hatchback—which reportedly caused the accident—for rash driving and causing death by negligence. The youths’ friend, Rahul, 20, of Gurdaspur, had escaped unhurt as he jumped out of the car before it plunged in the water body. Rahul has told the police that the hatchback, which was ahead of them, suddenly took a turn. “As a result, our car hit it, went out of control and fell into the canal,” he said. ASI Baljinder Singh said, “The hatchback (PB 10 GS 7554) is owned by advocate Parveen Jindal. It is yet to be ascertained if he was driving it at the time. It has been impounded.” The FIR has been lodged under sections 279 (rash driving), 304-A (causing death by negligence) and 427 (mischief causing damage to the amount of fifty rupees) of the IPC. On the day, autopsy of the three deceased, Pahul, Prabhjot and Tiksha, was conducted. Tiksha’s father Brijesh Siani said his daughter aspired to be a scientist. About one-and-a-half months ago, she had come her for an internship at ICAR in Punjab Agricultural University. Pahul’s father Jatinder Singh, an Army subedar posted in Jammu & Kashmir, said, “Pahul had celebrated his 19th birthday last month. He was studying for IELTS to go abroad.” Prabhjot’s grandfather Joginder Singh said, “Prabhjot’s father and elder brother are settled in Italy. Prabhjot and his mother had recently got the visa and were to go there after one-and-a-half months. Prabhjot and Pahul are childhood friends and left the house saying they were going to Ludhiana for shopping.”||http://timesofindia.indiatimes.com//city/ludhiana/driver-of-hatchback-that-caused-accident-booked/articleshow/84769513.cms||Payal Dhawan
---||Kanpur||Minor abducted at gun point||Kanpur: A 15-year-old boy sleeping in his house was allegedly kidnapped at gun point by two men in the Kamasin area of Banda district on Sunday night. The police said that the incident was the fallout of a dispute over three ‘bighas’ of agricultural land and efforts are on to nab the accused. Rajkumar’s 15-year-old son Raghavendra Kushwaha was sleeping on a cot in the ‘verandah’ of the house along with his mother Kusumkali and elder sister Sarita on Sunday night in village Ranipur of Kamasin police station area. “Late in the night, one Virendra Singh and Santu Savita of the village reached there and held the teenager sleeping there at gun-point. When the mother and sister tried to resist, the accused threatened to kill them and also opened fire. After this, the accused took the minor along with them,” said station house officer Kamasin Ramashray Singh. Panic prevailed in the area following the kidnapping followed by firing incident. “Separate police teams have been formed and a search operation to locate the whereabouts of the boy is underway. An FIR has been lodged against the two village men, who are accused of abducting the boy on the basis of a complaint from the latter’s mother. Preliminary findings indicated that the incident was the fallout of some kind of dispute over agricultural land,” SHO added.||http://timesofindia.indiatimes.com//city/kanpur/minor-abducted-at-gun-point/articleshow/84771194.cms||---
---||Meerut||Uttar Pradesh: Bulandshahr violence accused exhorts group to kill Phoolan’s assassin, booked||MEERUT: One of the main accused in 2018 Bulandshahr violence and now the state general secretary of Nishad Party, Shikhar Agarwal, was on Monday booked for allegedly instigating a group of people to kill the man who had shot dead dacoit-turned-politician Phoolan Devi in 2001. The case was filed after a video, purportedly showing Agarwal and a few others taking an oath to kill Sher Singh Rana, was shared on social media platforms. The alleged event took place in Parauli village, Shikarpur region of Bulandshahr on the 20th death anniversary of Phoolan Devi on Sunday. Bulandshahr senior superintendent of police (SSP) Santosh Kumar Singh said, “We have filed an FIR against two persons, including Shikhar Agarwal, for disturbing peace and promoting hatred among different communities and efforts are on to arrest them.” Agarwal has denied the charges. “My statement was taken out of context. I did not say ‘we will kill Rana’. What we meant that he (Rana) should be hanged after the due process of law. But now police are targeting me and my family for following the ideals of Phoolan Devi,” he said. The FIR filed after the event says, “It came to our notice through a video uploaded on social media that the death anniversary of former MP Phoolan Devi was being observed in the house of one Naresh Kashyap in Parauli village. The video shows Bulandshahr violence accused Shikhar Agarwal is instigating people by raising hateful and vengeful slogans to kill Sher Singh Rana. Both Naresh Kashyap and Shikhar Agarwal have been booked under IPC section 505-2 (statements creating or promoting enmity, hatred or ill-will between classes).” Agarwal is one of the main accused in 2018 Bulandshahr violence in which police inspector Subodh Singh was killed by mob during a protest against alleged cow slaughter. A Samajwadi Party MP, Phoolan was shot dead on July 25, 2001, outside her official residence in Delhi by Rana. Thirteen years later in 2014, Rana was sentenced to life imprisonment. Delhi high court granted him bail in October 2016.||http://timesofindia.indiatimes.com//city/meerut/bulandshahr-violence-accused-exhorts-group-to-kill-phoolans-assassin-booked/articleshow/84766703.cms||Sandeep Rai
---||Mumbai||25 Taliye villagers trek 35km from Pune to reach devastated homes||Twenty-five Taliye villagers braved the slippery trek path amid fear of boulder falls and snakes, while trekking about 35km from Shirgaon in Pune to reach to their loved ones home. The ordeal of the journey lasted for 37 hours. Sunil Kondalkar (27), who led the group from Pune, said: “At 9pm on Thursday, 25 of us left on bikes through the Bhor ghat route. At 1am on Friday, the Bhor ghat section road was shut due to landslide. A portion of the road on the Mahabaleshwar route was also blocked. By 6am, we were again on Bhor ghat road. The local MLA sent an excavator upon our request and 25km road up to Shirgaon was cleared by 6pm. We parked out bikes at Shirgaon and stayed the night there . In the wee hours of Saturday, we started the trek even as it was pouring. On reaching our tribal hamlet, we found everything grounded.”||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-25-taliye-villagers-trek-35km-from-pune-to-reach-devastated-homes/articleshow/84776731.cms||Umesh K Parida
---||India||Covid-19: Mumbai doctor tests positive thrice, twice after vaccination||MUMBAI: A 26-year-old Mulund-based doctor has tested positive for Covid-19 three times since June 2020, twice after she got fully-vaccinated earlier this year. “The reinfections are confusing,” said Dr Shrushti Halari, whose swab samples have been collected for genome sequencing as part of a study on breakthrough infections (occurring after a person is vaccinated). While there are no clear answers for why the doctor got Covid thrice, doctors told TOI that the reasons could range from SARS2 variants to her immunity levels to an incorrect diagnostic report (though RT-PCR is the gold standard for Covid-19 testing, it has a sensitivity of around 70%-75%). Reinfections among doctors have been reported across the world, with a couple of studies from within Mumbai hospitals as well. However, reinfections cannot be proved until swab samples from the two (or more) infections are compared using genetically sequencing. On Monday, a BMC official said Halari’s latest samples were collected to check why she got infected despite vaccination. Studies — one by BMC and another by a private hospital — are underway to look at reasons for breakthrough infections in collaboration with the Foundation for Medical Research (FMR). Dr Halari, who tested positive the first time on June 17, 2020, while working in BMC’s Covid centre in Mulund, was RT-PCR positive on two more occasions — May 29 and July 11. “I got mild symptoms all three times,” she said. The first time she got tested for Covid-19 last year was because a colleague tested positive. In July, her entire family, including her parents and 21-year-old brother, tested positive. Regarding Dr Halari’s three positive reports, her treating doctor, Mehul Thakkar said, “It could a case of an incorrect RT-PCR report or that the second infection in May got reactivated in July”. Dr Thakkar had highlighted her case to BMC health officials, which led to swab samples being collected for the FMR-BMC study. FMR director Dr Nerges Mistry said reinfections could occur due to several reasons, including a person’s immunity levels or autoimmune conditions. “One other reason could be emergence of a new variant of SARS-CoV-2 virus,” she said.||http://timesofindia.indiatimes.com//india/covid-19-mumbai-doctor-tests-positive-thrice-twice-after-vaccination/articleshow/84778049.cms||Malathy Iyer
---||Dehradun||Setting aside superstition, Uttarakhand CM Pushkar Singh Dhami moves into ‘jinxed’ official bungalow||DEHRADUN: While former chief minister Tirath Singh Rawat preferred to stay away from the official residence – which is often referred as "jinxed" – during the four-month tenure, his successor Pushkar Singh Dhami on Monday moved into the sprawling bungalow spread across 10 acres at Cantt Road. The myth is that CMs who have stayed in this bungalow have failed to complete their full term. So, the official residence is often referred to as “jinxed and unlucky”. Prior to the shifting, priests conducted religious rituals. Sources pointed out that some Vastu corrections were also made to "keep the house free from any sort of negative energy". Dehradun CM Pushkar Singh Dhami in a pooja at his official bungalow.Tirath, who had the shortest term as CM, did not shift to his official residence and instead wanted to turn it into a "Covid care centre". Despite staying away, Tirath’s tenure lasted for four months. Soon after taking charge as CM, Dhami had reversed Tirath’s decision. “There is no point in wasting an important resource,” he said. Designed in a Pahari style, the bungalow, with 60 rooms, was built in 2010. The massive structure, comprising a badminton court, swimming pool, several lawns, separate office for the CM and his team, had cost Rs 16 lakh.Designed in a Pahari style, the bungalow, with 60 rooms, was built in 2010. The massive structure, comprising a badminton court, swimming pool, several lawns, separate office for the CM and his team, had cost Rs 16 lakh. The CMs who have stayed here –– Ramesh Pokhriyal Nishank, Maj General BC Khanduri (retd), Vijay Bahuguna and Trivendra Singh Rawat –– could not complete their full term. Till date, ND Tiwari is the only CM to have completed the five-year term. Trivendra Singh Rawat was the closest to his tenure as he could complete around four years. #Uttarakhand chief minister #PushkarSinghDhami on Monday shifted to the CM official residence, which is often refer… https://t.co/p8Mh1huPgD— TOI Cities (@TOICitiesNews) 1627358003000In 2017, defying the “jinx”, Trivendra Singh Rawat had shifted to the bungalow. Trivendra had even held a two-hour pooja, which was attended by a number of his cabinet colleagues, before entering the house. Nishank was the first CM to enter the house and soon after he had to step down. Thereafter, Vijay Bahuguna, who stayed in the official bungalow, remained CM for less than two years. After taking charge from Vijay Bahuguna, Harish Rawat had stayed away from the bungalow and operated from Bijapur Guest House, which is barely 500 metres away.||http://timesofindia.indiatimes.com//city/dehradun/setting-aside-superstition-cm-dhami-moves-into-jinxed-official-bungalow/articleshow/84772149.cms||Kautilya Singh
---||Delhi||Delhi: Karol Bagh market in tatters, traders worried they may lose that too||NEW DELHI: Shopkeepers at a market in Karol Bagh are worried about losing their shops which they have been running for the past 45 years. North Delhi Municipal Corporation has recently issued an order to the shopkeepers at a complex located adjoining Gaffar Market on Saraswati Marg and asked them to vacate the premises as the market building was found to be in a dilapidated state during a survey conducted by IIT Roorkee. The civic body plans to redevelop this place on a public-private partnership basis. Shopkeepers claim that the north corporation’s project is only aimed at getting the shops vacated. “The civic body had made similar attempts in 2011 and 2016 and when they failed to get the complex vacated, the building has now been declared dangerous. The project will take years to complete and after construction, shops will be sold in crores. The project is a threat to our livelihood,” said Harish Chitkara, president of Karol Bagh Mobile Traders’ Association. “It is surprising that a building given on a 99-year lease turned out to be dangerous within just 45 years and traders are being asked to vacate it before the end of the lease period,” he stated. TOI visited the complex on Monday and found it in a dilapidated condition. At many places, the plaster was coming out, iron rods were visible on the roof, wires were hanging, window glasses on upper floors were broken and even the outer wall was partly broken on the first floor. Sanitation condition was also not up to the mark. Standing committee chairman Jogi Ram Jain said that there was no concrete plan on redevelopment of the place yet. “But if the complex is vacated or any other such development happens, then we will give alternative sites/shops within the area to the shopkeepers for a temporary period. After reconstruction/renovation, we will give them back shops with the same terms and conditions. We will call a meeting with these traders and officials concerned soon. Right now, our focus is the safety of people,” said Jain. The market was developed in 1975 and shops were given on lease for 99 years in 1976. On the ground floor, there are a total of 75 shops, a majority of them selling mobile and electronic items. Most of the shops on the upper four floors are empty. “The building has been in a deplorable state despite us paying 10% of licensing fees as maintenance charges to the civic agency. We even asked them permission for carrying out repair work on our own, but most of the time, it is not sanctioned,” said Tanuj Malhotra, executive member and a trader. The standing committee chairman said that blaming only the civic body for lapses could not be justified.||http://timesofindia.indiatimes.com//city/delhi/karol-bagh-mkt-in-tatters-traders-worried-they-may-lose-that-too/articleshow/84772300.cms||Vibha Sharma
---||Ludhiana||Ludhiana: Ahead of polls, rifts come to fore in United Cycle Parts Manufacturers Association||LUDHIANA: With just about a month to go for the elections of the United Cycle Parts Manufacturers Association (UCPMA), different groups have started making moves for staking their claims on the association during the next tenure already. With these attempts, tussles have also ensued between different groups to outdo each other to woo the members and, as a result, friction between the present managing committee members who owe allegiance to different groups has also started coming to the fore. The tenure of the present managing committee is coming to end on September 6 and it’s likely that the elections of UCPMA might be held in first week of September. In the recent incident, a directory of the members of UCPMA was released amid fanfare at a city-based hotel, but to everyone’s disappointment, the most prominent office bearer of the association, president D S Chawla was and secretary Harsimerjit Singh Lucky were conspicuous with their absence. However, all the different power centres, old rivals and even former presidents were present in this function that saw presence of six current office-bearers of the association. Neither Chawla nor Manjinder Singh Sachdeva, general secretary of UCPMA (who attended the directory launch function) could be contacted for their response. Speaking to TOI on condition of anonymity, a prominent member of UCPMA, who is former office-bearer said current president D S Chawla will contest the elections again while Kular and Vishiwkarma group, who until now were arch rivals, will field joint candidate for the post of the president. However, no one is ready yet to open his cards for the elections but groundwork to garner support from members, politicians and prominent businessmen has already been started by the different groups. Why UCPMA and its president are important UCPMA, which is the biggest body representing the bicycle industry, comprises more than 2,000 members. The elected office-bearers of this association, president in particular, holds quite an influence in the administrative and political circles and across all departments. This is largely because of both ruling and opposition parties in the state give importance to UCPMA , due to prominent factory owners being members of this association and the number of votes the association has influence over. Besides this, be it any social, political or other cause, the services of UCPMA are required from time to time — some departments use UCPMA platform to launch schemes and camps for industry like the recent camps that vaccinated city residents en masse.||http://timesofindia.indiatimes.com//city/ludhiana/ahead-of-polls-rifts-come-to-fore-in-ucpma/articleshow/84774781.cms||Mohit Behl
