September 2, 2020||Vijayawada||Andhra Pradesh: Three electrocuted while erecting banner for Pawan Kalyan's birthday||VIJAYAWADA: In a tragic incident, three persons died of electric shock while three others suffered injuries after they came in contact with a live wire while erecting a flexi banner for Jana Sena chief Pawan Kalyan at Shantipuram area in Chittoor district on Tuesday. The deceased were identified as Somasekhar (30), his brother Rajendra (32) and his friend Arunachalam (28). According to the police, the incident happened at around 8.30pm when a group of six people was trying to erect banners for Pawan Kalyan’s birthday on September 2. Police said while setting the banners, they accidentally came into contact with a live wire. Pawan Kalyan had made repeated pleas to his fans not to celebrate his birthday, however, they decided to do so by following Covid guidelines. Three other injured persons were rushed to a nearby hospital for treatment while the deceased were taken for post-mortem. Cops registered a case under section 174 of CrPC (death due to electrocution) and further investigation is still on.||http://timesofindia.indiatimes.com//city/vijayawada/andhra-pradesh-three-electrocuted-while-erecting-banner-for-pawan-kalyans-birthday/articleshow/77879112.cms||Ujwal Bommakanti
September 2, 2020||Vadodara||121 Covid positive, one dies in Vadodara||Vadodara: With 121 testing positive for Covid-19 in the city and district since Tuesday evening, the total number of cases went up to 8,185. As many as 2,379 samples were tested in the city and district during the period. Within the limits of the Vadodara Municipal Corporation (VMC), the highest number of positive cases were found in the south zone where 30 persons tested positive. This was followed by the east zone where 20 new cases were detected. In the west zone, 18 new cases came to light and the north zone reported 17. The new cases in the city were reported from the Bapod,, Panigate, Ramdevnagar, Ajwa Road, Waghodiya Road, Warasiya, Fatehpura, Sama, Karelibaug, Chhani, Danteshwar, Wadi, Soma Talav, Maneja, Makarpura, Tarsali, Manjalpur, Vadsar, Akota, Atladara, Vasna Road, Gorwa, Gotri, Tandalja and Subhanpura. The areas of the district outside VMC limits threw up 36 new cases. These included cases from Dabhoi, Desar, Savli, Sevasi, Padra, Waghodiya, Karjan, Bil and Bhayli. After death audits, VMC on Tuesday confirmed one death due to Covid-19. With this the total number of deaths due to the viral infection went up to 143. The number of discharged Covid-19 cases surpassed the number of positive cases detected on the day. As many as 144 patients were discharged on Tuesday from home quarantine or from hospitals. This left 1,587 persons from the city and district hospitalised. Fifty-six patients were breathing with the help of BiPAP machines or ventilators. As many as 153 others were on oxygen support even as he condition of 1,378 was stable.||http://timesofindia.indiatimes.com//city/vadodara/121-covid-positive-one-dies-in-vadodara/articleshow/77878410.cms||---
September 2, 2020||Ajmer||‘Fall army’ insect infests crops in Ajmer, Bhilwara||AJMER: After the locust attacks on crops in Rajasthan, a new insect Spodiptera furguperda, also known as ‘fall army’, has been reported for the first time in corn crops of Jawaja block in Ajmer district. The state agriculture department confirmed the presence of the new crop insect and said the pest was noticed in some places of Bhilwara district too. Agriculture department has appealed to the farmers to kill the new insect with the help and advice of specialists. The department is concerned because the insect can fly in a group for hundreds of kilometres in a day and can be dangerous for crops. Their reproduction rate is huge, though their life cycle is short. With regular rains in the district and surrounding regions, farmers are expecting a good crop produce. Corn is one of the important crops of kharif. “I have five and a half hectare of land and I have sown corn this time which has now grown, but some insects have been reported that can destroy my crop. They are in a large number,” said a farmer from Jawaja, Sagma Meghwanshi. Deputy director of agriculture department VK Sharma said that because of humidity, outbreak of insects in crops is increasing, “There are reports that in Todgarh region of Jawaja block, a new insect ‘fall army’, also known as Spodiptera furguperda, has been found,” said Sharma. He added that the insect moves in an ‘army’ and it is a matter of worry because their group moves hundreds of kilometres in a day. The attack by the pest was also seen in nearby Bhilwara district. The insect destroys a wide variety of crops. It can be identified in the third stage of membrane and there is an upside down Y symbol on it. It eats leaves and leaves a white mark behind. Later, they enter into the flowers of corn and make holes inside them. They eat up the corn and leave crack marks on leaves. The agriculture department has released pesticides to kill the pests and save crops from them, and has asked farmers to consult specialists of the department for the purpose. It may be noted that the state had recently faced the menace of locusts in different parts of the state, particularly in border districts.||http://timesofindia.indiatimes.com//city/ajmer/fall-army-insect-infests-crops-in-ajmer-bhilwara/articleshow/77880247.cms||---
September 2, 2020||Hyderabad||Rs 349 cr sanctioned for medical corpn||Hyderabad: The state health department sanctioned over Rs 349 crore to Telangana State Medical Services and Infrastructure Development Corporation (TSMSIDC) for procurement and supply of drugs, consumables and other logistics to fight Covid-19. tnn||http://timesofindia.indiatimes.com//city/hyderabad/rs-349-cr-sanctioned-for-medical-corpn/articleshow/77879289.cms||---
September 2, 2020||Jaipur||Ajay Maken’s feedback meetings with Congress leaders called off||JAIPUR: The meetings of AICC general secretary in-charge for Rajasthan Ajay Maken with the Congress leaders of Jaipur and Ajmer divisions were postponed due to the demise of former president Pranab Mukherjee. Maken, who arrived in Jaipur on Sunday, had held a meeting with ministers and former PCC presidents on Monday. He was scheduled to meet the leaders of Jaipur on Tuesday and Ajmer division on Wednesday to take feedback on various issues but the meetings were postponed following which he returned to Delhi. Rajasthan Congress chief Govind Singh Dotasra tweeted that the programmes have been postponed. “Divisional wise feedback programme has been postponed due to the seven-day state mourning announced on the death of former President Mukherjee. Now, Jaipur and Ajmer division meeting will be held on September 8 and 9 respectively,” Dotasra tweeted. Party sources informed that Maken would come back next week and hold the meetings. Before leaving for Delhi, the senior Congress leader met Dotasra, women and child development minister Mamta Bhupesh, MLA Rafiq Khan and others. Since political appointments in the Congress ruled state are pending, some of the leaders also gave Maken their bio-data. Similarly, those aspiring for posts in the party organisation also gave their bio-data to Maken. The state government had also declared a holiday for its offices on Tuesday as a mark of respect to Mukherjee. The Rajasthan BJP also postponed the proposed protest against the Congress government till September 8.||http://timesofindia.indiatimes.com//city/jaipur/makens-feedback-meetings-with-cong-leaders-called-off/articleshow/77880257.cms||---
September 2, 2020||Ludhiana||PPCB refuses consent, firm stops garbage processing||tnnLudhiana: As the Punjab Pollution Control Board (PPCB) has refused to give consent to operate to A2Z waste management company for running the refused derived fuel (RDF) plant at Jamalpur garbage dump, the firm has stopped operating the plant fearing action against them.In the wake of the poor working of the firm, a National Green Tribunal committee had asked the civic body to take action against it. But now with the firm not running the plant, garbage will keep piling up at the dump site. The municipal corporation officials are now trying to sort out the matter by taking it up with the PPCB. Vishant Chaudhary from A2Z waste management company said, “We had applied for the consent to operate after upgrading the plant. Earlier, we were running the plant as our application was in process, but now they have refused to give us the NOC. We have, therefore, stopped the functioning of the plant at the dump. If we run the plant, the PPCB can register an FIR against us. We have apprised the civic officials of the matter.” An MC official on anonymity said, “MC commissioner Pardeep Sabharwal is taking up the matter with officials concerned and soon the problem will be solved. PPCB is trying to create unnecessary pressure on the civic body, as on one hand, it says the company is not working and on the other, it has refused the firm NOC. It is not possible for the civic body to take over garbage lifting or processing at the dump site. There should be a solution to this issue.”PPCB member secretary Karunesh Garg said, “The company was not following the directions and there were violations. There are certain shortcomings in the plant. Due to it, we have denied the consent. The company should fix the problems and apply again for consent. If we find everything intact, permission will be granted. It is high time now, more violations cannot be tolerated.”Piling of garbage at Jamalpur dump After the closure of this plant, garbage lifting will be done from the secondary garbage collection dumps and waste will keep on piling at the main dump. Already the civic body has a tough task ahead of treating 16 lakh metric tonnes of legacy waste lying at dump. If current garbage will not be managed, there will be more legacy waste there. PPCB and MC again at loggerheads Once again, the PPCB and MC are at loggerheads over the issue. Earlier the PPCB had filed a court case against MC over non-functional sewerage treatment plant (STP) at Jamalpur and other issues. Though the case was taken back after the intervention of CM Captain Amarinder Singh, it tarnished the image of the civic body.||http://timesofindia.indiatimes.com//city/ludhiana/ppcb-refuses-consent-firm-stops-garbage-processing/articleshow/77877305.cms||---
September 2, 2020||Ludhiana||Covid-19 takes away 15 lives in dist, 214 test +ve||Times News Network Ludhiana: Fifteen Ludhiana residents died of Covid-19 on Tuesday, when 224 positive cases were reported, of which 214 were from the district. Chief medical officer Rajesh Bagga said besides 15 from Ludhiana, one person each from Hoshiarpur, Fatehgarh Sahib, Moga and Faridkot also died here.With this, the total number of deaths in Ludhiana district has reached 426 and 101 outsiders have succumbed here so far. Those of the district who died at various hospitals here included an 81-year-old man from Prabhat Nagar of Dholewal with hypertension and heart disease, a 57-year-old woman of Phase-2 Urban Estate, Dugri, with hypertension, a 58-year-old man from Ram Nagar of Jagraon who had diabetes, a 68-year-old man from Guru Gian Vihar, Dugri, with hypertension, a 72-year-old man from Basant Nagar with diabetes, a 68-year-old woman from Preet Nagar of New Shivpuri with diabetes and hypertension, a 37-year-old man from Punjab Mata Nagar of Pakhowal Road with myocarditis, a 68-year-old man from Gandhi Nagar, a 67-year-old woman from Udham Singh Nagar, a 48-year-old man from Green Estate, Khanna, with liver disease and a 42-year-old man from Ramgarh Sardara of Payal. Those who died at Rajindra Hospital, Patiala, included a 70-year-old woman of Jaini Colony, Rahon Road, with anaemia and hypertension, a 51-year-old man from Seeta Nagar of Jwala Singh Chowk and a 68-year-old man from Pratap Singh Wala in Hambran with diabetes. A 63-year-old man from Malaud died in civil hospital, Ludhiana. Dr Bagga said on the day, 224 positive reports were received, of which 214 were of Ludhiana residents. The district cases included 83 from the flu corner, 28 were contacts of positive patients, 44 cases were reported from ODP, five were health workers and two government officials. The health official said on Tuesday, 707 samples were sent for testing. In Ludhiana, 8,261 people have recovered so far, which is 79.15%.||http://timesofindia.indiatimes.com//city/ludhiana/covid-19-takes-away-15-lives-in-dist-214-test-ve/articleshow/77877296.cms||---
September 2, 2020||Jaipur||Activists stir against cutting of trees for Kota housing project||KOTA: Environmentalists here on Tuesday protested against the cutting of large number of trees by the Urban Improvement Trust (UIT) for developing housing project. The merciless act of cutting trees, some of them dates back to 200 years, came to the light on Monday when a local resident Dr K G Dayama from his rooftop near closed Instrumental Limited factory spotted the trees being cut down. He informed the matter to environmentalist Brijesh Vijay. On Monday, Vijay conveyed the matter to Kota district collector. Vijay said, a large number of trees were cut for housing the project. When I brought the matter to the notice of district collector, who is the chairman of UIT, he instead of taking prompt action, asked me to speak to UIT secretary, Vijay said. The 84-year-old Dr. Dayama claimed that even the Russian engineers, who erected the IL factory several decades ago, spared the trees on the ground and carried out their planned developmental works. Besides a verity of species of birds, a large number of peacocks dwell in the trees. A large number of environmentalists including J D Patel of Gyatri Parivar, Jaitraj Yadav of Go Seva Sangh, ex-councillor S N Shrivastav, Brijesh Vijay on Tuesday morning assembled in closed IL factory ground and raised protest against the cutting down of trees.||http://timesofindia.indiatimes.com//city/jaipur/activists-stir-against-cutting-of-trees-for-kota-housing-project/articleshow/77880260.cms||---
September 2, 2020||Kozhikode||Houses of RSS workers marked with red ‘cross’||Kozhikode: ‘Cross’ marks have appeared on the walls of houses belonging to RSS leaders and workers at Kathirur areas in Kannur district on the sixth anniversary of the murder of RSS leader Kathirur Manoj. RSS vibhag sahkaryavahak V Sasidharan said the markings were found on eight houses on Monday morning. “All of them looked similar and were red in colour. One such mark appeared on the walls of my ancestral house too,” he said. The RSS leadership alleged that it was the handiwork of CPM. “The houses are situated within the limits of two CPM local committees and are spread over five kilometres. It is not an isolated incident. Such a thing would not have happened without the knowledge of CPM leaders,” Sasidharan said. He said the development was part of a conspiracy to create tension in Thalassery area with the intention of diverting attention from present controversies. “Another aim would be intimidating the witnesses in Manoj murder case,” said Sasidharan, who is the prime witness in the case. Police, however, said they have not yet received any complaint in this regard. "We have come across two such incidents under Kathirur police station limits," said a police officer. CBI, which investigated the case, had named CPM leader P Jayarajan as one of the accused in the supplementary chargesheet.||http://timesofindia.indiatimes.com//city/kozhikode/houses-of-rss-workers-marked-with-red-cross/articleshow/77879325.cms||---
September 2, 2020||Ludhiana||PAU Kisan Mela goes virtual||tnnLudhiana: In view of the pandemic restrictions, the Punjab Agricultural University has decided to go ahead with its September Kisan Mela by projecting it on its YouTube channel and other social media handles.PAU additional director of communication, Ludhiana, SK Thind said the details can be accessed on the social media links – Facebook: https://www.facebook.com/pauldhpunjab/; Twitter: https://twitter.com/PAU_LDH; YouTube: https://www.youtube.com/channel/UCa3bxtjJAu3jUnUvV1BxhXQ||http://timesofindia.indiatimes.com//city/ludhiana/pau-kisan-mela-goes-virtual/articleshow/77877308.cms||---
September 2, 2020||Mysuru||Man saves life by donating defibrillator||Mysuru: A patient has helped save another patient’s life by donating a life-saving device. The incident took place in Narayana Multispeciality Hospital in Mysuru. According to the hospital authorities, patient Thippanna donated his automatic implantable cardioverter defibrillator (AICD), a life-saving device that helps in correcting abnormal heart rhythm, and saved the life of 65-year-old Hanume Gowda. Gowda, who hails from Arasikere taluk, was referred to Dr Rajendra with a life threatening heart rhythm with an underlying poorly contracting heart. The situation called for an emergency treatment (defibrillation) which was done successfully, and after detailed evaluation, he was suggested to undergo an AICD implantation. As the patient was poor and not in a position to afford the device and the treatment is not considered for coverage under any of the schemes, the hospital authorities decided to find an alternative solution. The doctor approached 65-year-old G L Thippanna, who had recently upgraded his AICD to an advanced version of the device at the hospital. As his earlier AICD was in good condition, doctors requested to donate his earlier AICD to Gowda, which Thippanna agreed to without any hesitation. Senior cardiologist Dr N S Rajend said, “Access to high-end devices remains a critical problem in developing countries like India. Reuse of medical devices which would otherwise go waste, with adequate precautions is one of the best options to address the issue,” he said. Hanume Gowda said, “My family and I are eternally grateful to Thippanna for giving me a new lease of life.”||http://timesofindia.indiatimes.com//city/mysuru/man-saves-life-by-donating-defibrillator/articleshow/77878393.cms||---
September 2, 2020||Chandigarh||No public dealing at Jodhewal police station till September 6||Ludhiana: Jodhewal police station has been closed for public dealing till September 6, after its additional SHO contracted Covid-19 and about 15 police personnel are running fever. Except the additional SHO, Covid-19 report of all other cops is negative. The police station was closed on Sunday following the orders of commissioner of police Rakesh Agarwal. Jodhewal police station SHO sub-inspector Arshpreet Kaur Grewal said, “Additional SHO Amritpal Singh has tested positive. Besides, about 14 cops, including my driver and gunman, have fever, though their Covid-19 report is negative. Therefore, as a precautionary measures, the CP has asked to keep the police station shut for at least a week. Moreover, ACP (north) Gurwinder Singh is also unwell and on leave.” About complaints and public dealing, Grewal said, “Residents can approach nearby Daresi police station to file complaints. Besides, a duty officer and a munshi are still at the police station and on call duty. They are available if there is a call from the control room and they have to reach a spot. The rest of the cops are working from home, investigating previous cases.” Earlier, the office of commissioner of police was closed twice for three days. Focal Point, Moti Nagar, Daba, divisions 8 and 3 police stations were also closed for public dealing in the past after their cops contracted the virus. Agarwal has started an online public dealing for complainants. On Monday, too, he met people virtually and listened to their complaints. The meeting is held for one-and-a-half hour twice or thrice a week and its link is shared on the official Facebook account of Ludhiana Police. Residents can also send their complaints on cp.ludhiana.police@punjab.gov.in . After receiving online complaints of snatching and vehicle thefts, police lodge FIR directly without an investigation.||http://timesofindia.indiatimes.com//city/chandigarh/no-public-dealing-at-jodhewal-police-station-till-september-6/articleshow/77877318.cms||Payal Dhawan
September 2, 2020||Ludhiana||Athletes can cheer as 15 training centres to open||Ludhiana: There is some good news for city sportspersons. After getting directions from sports minister Rana Gurmit Singh Sodhi, the district sports department officials have decided to resume operations at all the 15 local training centres. However, sports activities involving physical contact will not be resumed and the focus will primarily be on physical training of athletes.The minister also asked the local coaches to send demand for sports equipment so that young players could improve their physical fitness and make up for the time lost during the Covid-19 restrictions.The minister was in the city to give cash reward to the mother of star boxer, Simranjeet Kaur, who qualified for Olympics after performing her best in selection trials. The mother of the boxer from Chakkar village, Rajpal Kaur, collected Rs 5 lakh from the state sports ministry here on Tuesday. During his visit, the minister took stock of arrangements at the district sports department and gave directions to the local coaches to work for promoting sports activities.The decision to open all sports centres for training has enthused the athletes and coaches. Earlier, the district sports department was planning to resume operations at only three to four centres here.District sports officer Ravinder Singh said, “We are making all necessary arrangements for the 15 centres. But coaches will not resume sports activities involving physical contact.”A local judo coach, Parveen Thakur, said, “We have made available sanitisers and masks as players will require them after finishing their morning workouts. We are happy over the restart of physical training to improve their fitness for upcoming national as well as international tournaments.”||http://timesofindia.indiatimes.com//city/ludhiana/athletes-can-cheer-as-15-training-centres-to-open/articleshow/77877314.cms||RAHUL TAWAR
September 2, 2020||Jodhpur||Jodhpur: 3 women held for murdering mother-in-law||JODHPUR: Police arrested three women for strangulating their mother-in-law and staging the incident as suicide in Harlaya village under Matoda police station of Osian sub-division in Jodhpur. The incident came to light a day after the murder when one of the sons of the victim, living in a neighbourhood, saw her hanging. Expressing their suspicion on the incident, the victim’s parents filed a complaint with the police, after which, they sent the body for post-mortem by a medical board, which confirmed death by strangulation. The accused have been identified as Premi, Oma and Pintu who are sisters. While Premi and Pintu are real sisters, Omi is a cousin of the two. According to SHO (Matoda) Nemara, information was received on August 29 that a woman identified as Kamla Devi (62) had committed suicide by hanging in her house. “When we reached the spot, we found her hanging and took down her body from the ceiling. During investigation, her parents’ expressed suspicion over the incident. So, we got the post-mortem done by a medical board and the report stated that she had been strangulated,” said the officer. The needle of suspicion pointed to her three daughters-in-law, who used to live with her alone, while their husbands were out for masonry work. “When we grilled them, they admitted to have killed her on August 28 and hanged her to give the incident look like a suicide,” Nemaram said adding that the spot inspection had also indicated the incident to be suspicious.||http://timesofindia.indiatimes.com//city/jodhpur/3-women-held-for-murdering-mother-in-law/articleshow/77880259.cms||---
September 2, 2020||Ludhiana||PPCB refuses consent, firm stops garbage processing||tnnLudhiana: As the Punjab Pollution Control Board (PPCB) has refused to give consent to operate to A2Z waste management company for running the refused derived fuel (RDF) plant at Jamalpur garbage dump, the firm has stopped operating the plant fearing action against them.In the wake of the poor working of the firm, a National Green Tribunal committee had asked the civic body to take action against it. But now with the firm not running the plant, garbage will keep piling up at the dump site. The municipal corporation officials are now trying to sort out the matter by taking it up with the PPCB. Vishant Chaudhary from A2Z waste management company said, “We had applied for the consent to operate after upgrading the plant. Earlier, we were running the plant as our application was in process, but now they have refused to give us the NOC. We have, therefore, stopped the functioning of the plant at the dump. If we run the plant, the PPCB can register an FIR against us. We have apprised the civic officials of the matter.” An MC official on anonymity said, “MC commissioner Pardeep Sabharwal is taking up the matter with officials concerned and soon the problem will be solved. PPCB is trying to create unnecessary pressure on the civic body, as on one hand, it says the company is not working and on the other, it has refused the firm NOC. It is not possible for the civic body to take over garbage lifting or processing at the dump site. There should be a solution to this issue.”PPCB member secretary Karunesh Garg said, “The company was not following the directions and there were violations. There are certain shortcomings in the plant. Due to it, we have denied the consent. The company should fix the problems and apply again for consent. If we find everything intact, permission will be granted. It is high time now, more violations cannot be tolerated.”Piling of garbage at Jamalpur dump After the closure of this plant, garbage lifting will be done from the secondary garbage collection dumps and waste will keep on piling at the main dump. Already the civic body has a tough task ahead of treating 16 lakh metric tonnes of legacy waste lying at dump. If current garbage will not be managed, there will be more legacy waste there. PPCB and MC again at loggerheads Once again, the PPCB and MC are at loggerheads over the issue. Earlier the PPCB had filed a court case against MC over non-functional sewerage treatment plant (STP) at Jamalpur and other issues. Though the case was taken back after the intervention of CM Captain Amarinder Singh, it tarnished the image of the civic body.||http://timesofindia.indiatimes.com//city/ludhiana/ppcb-refuses-consent-firm-stops-garbage-processing/articleshow/77877323.cms||---
September 2, 2020||Thiruvananthapuram||Return or face action: Jose to MLAs||Thiruvananthapuram: Kerala Congress (M) leader Jose K Mani said on Tuesday that those who won the elections under the party symbol should return or face action. Jose said there is only one KC (M) in state and it has been upheld by Election Commission of India (ECI). On Monday, ECI had given the party symbol, two leaves, to Jose K Mani faction and recognized it as the official KC (M) party. He also warned that the official whip of the party is Roshy Augustine and those who violated his whip in the assembly will face action. It is learnt that Jose has decided to approach the speaker seeking disqualification of PJ Joseph and other MLAs who voted for UDF in the no-confidence motion and also the Rajya Sabha election. “A few leaders left the party due to some misunderstandings. They should come back, the doors of the party are always open. Everyone can return. There were severe criticisms and personal attacks against me and even my father. The ultimate victory is here and it is the victory of my father,” he said. On continuing in the UDF, he said UDF had already expelled KC (M) and hence the party doesn’t belong to any front. The party has an independent stand now. It will have a clear political stand before the local body elections, he added. Meanwhile, Kerala Congress (M) Joseph faction leader P J Joseph said that the party will deal with the issue politically and legally. “An appeal will be filed in the Delhi high court soon,” said Joseph. The UDF leaders have now softened their stand towards Jose after ECI decision. “We haven’t expelled KC (M) from the front. We have only decided not to invite them to UDF meetings since they had disobeyed the front’s decisions in Kottayam panchayat president election and the no-confidence motion in assembly,” said opposition leader Ramesh Chennithala.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/return-or-face-action-jose-to-mlas/articleshow/77879333.cms||---
September 2, 2020||Ludhiana||Four masked men attack office worker||TNNLudhiana: Four unidentified assailants attacked a worker with sharp and blunt weapons at the office of Western Union, Samrala Chowk, on Tuesday evening. The worker alleged that the accused escaped with his gold chain and some cash. According to initial investigation, it seems to be a case of personal enmity and the loot angle is being probed. ADCP-4 Kuldeep Sharma said around 5pm, four masked assailants barged into the office and attacked Shakti Kumar and escaped. So far, the loot angle has not been ascertained. The worker has been admitted to a hospital and probe is on.||http://timesofindia.indiatimes.com//city/ludhiana/four-masked-men-attack-office-worker/articleshow/77877325.cms||---
September 2, 2020||Udaipur||‘Shramdan’ begins to uproot invasive grass from Sajjangarh sanctuary in Udaipur district||UDAIPUR: Volunteers, policemen and personnel from different government departments toiled for hours on Tuesday in a ‘shramdan’ session to uproot Lantana Camara, one of the most invasive plants, that has taken over almost 50 per cent of Sajjangarh sanctuary. Udaipur range IG Binita Thakur initiated the ‘shramdan’ to clear the grass and impressed with her efforts, Bollywood actor Rahul Singh associated himself in the campaign and appealed to people to come ahead and participate in the movement to remove the vicious grass from the forests. A recent study from the WildLife Institute of India, Dehradun, claimed Lantana is probably the most widely distributed invasive plant in India. Across the globe, the grass is said to have invaded over 11 million square kilometres of area. The grass, which is said to have arrived in Indian in the early 19th century from Central America, aids forest fires, hinders native species for local fauna causing health hazards which in turn proves harmful for the entire ecosystem, the study pointed out. Speaking about the campaign, Thakur said she has been a regular visitor at Sajjangarh sanctuary and for past few months she observed behavioural change among deer. “The herds appear uncomfortable in their natural habitat due to the obnoxious grass boom. I discussed it with the wildlife experts who informed me that the invasive plant is spreading rapidly in the sanctuary. To control the spread and liberate the forestland from the noxious grass, we began the campaign a month ago,” the officer told TOI. Some 40 to 50 cops, forest officials and volunteers have been daily working for 1.5 hours daily. They have been using a special equipment ‘monkey jack’ to uproot the grass so that it doesn’t grow again. Additional SP Swati Sharma said the volunteers are filled with energy by the resonance of Hanuman Chalisa chanting from a nearby temple every morning and with collaborative efforts, quite a large area has been freed from the grass.||http://timesofindia.indiatimes.com//city/udaipur/shramdan-begins-to-uproot-invasive-grass-from-sajjangarh-sanctuary-in-udaipur-dist/articleshow/77880262.cms||---
September 2, 2020||Jaipur||Rajasthan: Veggie prices soar as local produce dries up||JAIPUR: With the locally harvested produce exhausted, the prices of vegetables have increased from the last week of August. Wholesale traders of Muhana Mandi said that spike in veggie prices will continue in the month of September as Rajasthan is now dependent on states like Maharashtra, Punjab and Gujarat. In June and July, people were getting fairly cheaper vegetables since Muhana Mandi was getting ample supply from the local farms of Chomu, Tonk, Kota and Sawai Madhopur. However, with the crunch in supply and vanishing of the locally harvested vegetables, the prices have surged. Coriander which is usually seen as a freebie with other vegetables is now being sold at Rs 250 to Rs 300 per kg to the retail customer. In July, it was sold at Rs 60-Rs 80 per kg. “Coriander can’t be given for free as we are getting it at Rs 225 to Rs 250 per kg in wholesale,” said Zunaid Qureshi, a retail dealer of vegetables at Hasanpura vegetable market on Tuesday. The supplies from Delhi, Punjab, Haryana, Uttar Pradesh and Himachal Pradesh to Muhana Mandi are also down by 30%. “Hopefully, by the second week of October the prices may dip,” said Kishan Lal Saini, a wholesale dealer. “There has been around 20-40% rise in wholesale prices of most of the vegetables due to supply crunch,” said Saini. Bottle gourd which was sold at Rs 20 to Rs 30 in June and July is now being sold at Rs 55 to Rs 60 per kg. Likewise, ginger which was sold at Rs 60 to Rs 80 per kg is now being sold at Rs 120 to Rs 140 per kilogram.||http://timesofindia.indiatimes.com//city/jaipur/veggie-prices-soar-as-local-produce-dries-up/articleshow/77880291.cms||---
September 2, 2020||Mysuru||Entrance to IITs held smoothly||Mysuru/Dharwad: The JEE Main was held in three cities of the Old Mysuru region. To ensure that students need not travel for long distances to attend the examination and to minimise exposure to the novel coronavirus, three examination centers were opened in Mysuru, Mandya and Shivamogga. In Mysuru, the examination is being conducted in an institute in Metagalli. On day 1, the examination was held without any glitches. The students informed that the examination was conducted in a very systematic way, with all the necessary precautions being taken. Most of the candidates preferred to come to the institute in their own vehicles. According to the students, the question paper was a little difficult. A college principal informed that students were not tense about the examination, as they had appeared for the CET earlier. In Mandya, the examination was held smoothly. The exam was held at two centres in Hubballi and it went off smoothly. The exam was held at the Institute of Business Management and Research (IBMR) and the Global Business School (GBS). The first session was held from 9am to 12 noon while the second was held from 3pm to 6pm. The examination will be held till September 6.||http://timesofindia.indiatimes.com//city/mysuru/entrance-to-iits-held-smoothly/articleshow/77877329.cms||---
September 2, 2020||Patna||Bihar: One more RJD MLA joins JD(U) ahead of polls||PATNA: Lalu Prasad-led Rashtriya Janata Dal (RJD), the main opposition party in the state, received another setback on Tuesday as its Teghra MLA Birendra Kumar joined the ruling JD(U) ahead of the assembly elections in the state. Birendra is the 12th legislator of the RJD to join JD(U) in the last two-and-a-half months. The Teghra MLA joined the JD(U) in presence of Munger MP and JD(U) leader in the Lok Sabha Rajiv Ranjan Singh alias Lalan Singh. Birendra is the son of former advocate general Ram Balak Mahto. Sources in the RJD said Mahto was so close to the RJD chief Lalu Prasad that he continued to remain the state government’s advocate general for many years during the tenure of Lalu and his wife Rabri Devi. Mahto had played a key role in securing the RJD’s symbol for his son during the 2015 assembly polls when the RJD and JD(U) were part of the Grand Alliance along with the Congress, a senior RJD functionary said. An engineering graduate from the Patna-based erstwhile Bihar College of Engineering (now NIT-Patna), Birendra was close to Nitish Kumar since his student days. Nitish had also completed his engineering course from the same college. “Birendra got the RJD’s ticket in 2015 elections because of Lalu Prasad’s blessing,” a senior RJD functionary, who didn’t want to be identified, told TOI on Tuesday. Welcoming the Teghra MLA in the JD(U) camp, Lalan said, “The RJD has now been converted into a party of a particular family where there is no respect for workers.” After joining the JD(U), Birendra said Nitish is just like his elder brother. “The state has witnessed overall progress under the leadership of Nitish. Backward and downtrodden people from all communities have been provided relief and justice by the Nitish government. There is no alternative to the leadership of Nitish in the state these days,” the Teghra MLA said. Earlier on August 20, three RJD MLAs – Chandrika Rai, Jai Vardhan Yadav and Faraz Fatmi – had joined the JD(U). Chandrika, son of former CM Daroga Prasad Rai, is also ‘samdhi’ of the RJD chief. Similarly, on August 17, three other RJD MLAs – Maheshwar Prasad Yadav, Prema Choudhary and Ashok Kumar – had joined the JD(U). Earlier, five RJD MLCs had joined the JD(U) on June 23.||http://timesofindia.indiatimes.com//city/patna/one-more-rjd-mla-joins-jdu-ahead-of-polls/articleshow/77879324.cms||Madan Kumar
