September 8, 2020||Gurgaon||For safety of Rafale jets, solid waste management plant to be started on priority in Ambala: Anil Vij||AMBALA: After the Indian Air Force (IAF) highlighted the concerns about safety of Rafale aircraft at the Ambala airbase with Haryana chief secretary, the state home minister Anil Vij on Monday said that the solid waste management plant will be started on priority basis in the district. Vij called a meeting at his residence of the concerned officials of Ambala Sadar Municipal Council (MC), Ambala City Municipal Corporation, Cantonment Board, IAF and others. While addressing the officials, Vij said, “It is a matter of pride for us that Rafale aircraft squadron has been established at Ambala IAF station. IAF’s air marshal expressed the possibility of the Rafale’s safety being endangered due to garbage and birds. We need to pay attention towards this serious and important issue. All the people of government, non-government and social organisations have to work together to keep the environment safe for the fighter jets in Ambala.” Vij told, “In the meeting with the officials of all the concerned bodies, some important decisions have been taken. Firstly, the solid waste management plant will be started at the priority basis in Ambala as until it is not established, the garbage will continue to be dumped unprocessed. Secondly, the Gwal Mandis (dairies) around Ambala Cantt and city will be shifted out. ” Vij said a committee has been formed for this entire work and ULBD chief engineer Bhaskar Gupta will be its chairman, while the Ambala Sadar MC executive officer (EO) Virender Nehra and Virender Saharan of Ambala City MC will be its members.||http://timesofindia.indiatimes.com//city/gurgaon/for-safety-of-rafale-jets-solid-waste-management-plant-to-be-started-on-priority-in-ambala-anil-vij/articleshow/77985822.cms||Jaskaran Singh
September 8, 2020||Agra||UP: Dalit man beaten to death after rumour that he ‘sold’ his daughter||AGRA: Unable to bear the cost of her education, Sarvesh Diwakar had sent his daughter away to live with a relative in Noida for a while. His neighbours, however, heard something else — that he was trying to “sell” his daughter. With righteous rage, they beat him up. He lay on the road for hours, no one taking him to the hospital. Police eventually did, but he died of his injuries on Monday morning. “We have lodged an FIR under Section 302 (murder) of the IPC and the SC/ST Act, and arrested four persons identified in a video shot by a local. The body has been sent for autopsy,” said SP Ajay Kumar. Five people have been identified. Diwakar, 45, was a confectioner from Sirsaganj in Firozabad who had been living in Mainpuri in a rented house with his 16-year-old daughter. She worked as a domestic help in some houses in the locality, sources said, but continued studying. With the Covid-19 outbreak and the pandemic that followed, Diwakar was out of options. He had not been getting any work and sent his daughter away to a relative’s house in Noida so she could be taken care of. But someone in the neighbourhood started a rumour that he was “selling” his daughter off. Soon local residents descended on him. Four video clips show five men beating him up with sticks as he lies, writhing in pain. At some point, someone seems to have moved him from the rooftop where he was attacked and left him on the road. “We got information on Sunday evening that he had been beaten up. A team got there and found him on the road. He was taken to the district hospital, but succumbed to injuries on Monday morning,” SP Kumar said. His daughter got home from Noida on Monday and told police she had been away so her studies would not be disrupted. The Samajwadi Party, meanwhile, tweeted that it will provide Rs 1 lakh financial assistance to the Dalit family and demanded Rs 10 lakh compensation from the state.||http://timesofindia.indiatimes.com//city/agra/dalit-man-beaten-to-death-after-rumour-that-he-sold-his-daughter/articleshow/77984823.cms||Anuja Jaiswal
September 8, 2020||Bareilly||Truck runs over woman, child in Kheri||BAREILLY: A woman and her four-year-old daughter were run over by a speeding truck that hit the motorcycle they were travelling on in Nighasan area of Lakhimpur Kheri district on Monday morning. The victims were identified as Shaida (30) and her daughter, Alfisa, residents of Dhaurahra area. Shaida's brother was driving the motorcycle when the truck hit it. The mother-daughter were thrown off the pillion and crushed under the truck's wheels. After the accident, the truck driver abandoned the vehcle and fled. Inspector Narendra Singh said the truck is registered in Faizabad district and the driver will be arrested soon. An FIR will be registered after receiving a written complaint, he added.||http://timesofindia.indiatimes.com//city/bareilly/truck-runs-over-woman-child-in-kheri/articleshow/77983712.cms||Kanwardeep Singh
September 8, 2020||Dehradun||Not Covid-19 positive, clarifies Madan Kaushik’s son||DEHRADUN: Ayush Kaushik, son of state Cabinet minister and Uttarakhand government’s spokesperson Madan Kaushik, on Monday clarified that he has not tested positive for Covid-19. The clarification comes after TOI, in its September 7 edition, had reported that Ayush was also tested positive along with his father. Talking to TOI, Ayush Kaushik said that he is fine. “I was never tested positive for the novel coronavirus,” he added. Meanwhile, Cabinet minister Madan Kaushik, who is undergoing treatment in All Indian Institute of Medical Sciences (AIIMS) in Rishikesh, has been kept in a special ward where doctors maintained that his vital stats are stable and he is doing well. “We are still awaiting the RT-PCR reports of the minister as he tested Covid-19 positive via antigen test,” said Harish Thapliyal, public relations officer of AIIMS Rishikesh.||http://timesofindia.indiatimes.com//city/dehradun/not-covid-19-positive-clarifies-madan-kaushiks-son/articleshow/77984822.cms||---
September 8, 2020||Hyderabad||HCA discord continues as Azhar files complaint against treasurer||Hyderabad: The rift among the Hyderabad Cricket Association (HCA) office-bearers has widened with president Mohammad Azharuddin lodging a police complaint against treasurer Surender Agarwal and another club secretary Moizuddin for allegedly using vulgar language while speaking about him in front of an employee. As the contents of the complaint amount to a non cognizable offence, police referred it to a local court. They registered a case against Surender and Moizuddin after obtaining permission from the court, under sections 504 (intentional insult with intent to provoke breach of the peace) and 506 (criminal intimidation) of the IPC on Monday. After registering the case, Uppal police called the two accused to serve notices and record their statements. Azharuddin had on Sunday lodged a complaint with the Uppal police, alleging that Surender and Moizuddin had used foul language while referring to him during a conversation with an employee Yousuf. Police found out that Azharuddin had approved the representation given to him about pending bonus and increments by HCA employees like Yousuf on Independence Day. “According to the complainant, on Saturday, Surender and Moizuddin reprimanded Yousuf for directly approaching the HCA president instead of following proper procedure. Moizuddin used foul language against Yousuf and also against the HCA president,” Uppal inspector N Ch Rangaswamy said. Azharuddin has been at loggerheads with the other Apex Council members with regard to administrative matters. In fact, five of the Apex Council members, including Surender, had gone against Azharuddin regarding the appointment of the Ombudsman and Ethics Officer last week.||http://timesofindia.indiatimes.com//city/hyderabad/hca-discord-continues-as-azhar-files-complaint-against-treasurer/articleshow/77987055.cms||---
September 8, 2020||Chandigarh||Helpline launched to give details of scholarships||Chandigarh: Youth for Swaraj, a student organisation of Panjab University (PU) launched a helpline number for students who need guidance in applying scholarship under various categories on Sunday. In a recent meeting with various student parties, the PU officials said in the past, out of Rs 5 crore scholarships under various schemes, only Rs 20 lakh was availed by the students. A lacunae that the helpline (8054650788) is aiming to fill — also students can share their problems, which will be forwarded to the dean of student welfare (DSW) to resolve it. Ankur, a member of Youth for Swaraj, said a large number of students require financial help and they can claim it under various scholarship schemes available in the university but candidates are clueless about them. The helpline will try to help students with fee structure and instalments too, he said adding that a list of issues that a student faces will be prepared and tabled with DSW office. Soon, the DSW will hold a meeting with all student parties to discuss giving financial help to those whose families were affected during Covid-19. Meanwhile, the authorities are hoping the helpline will help them collect data about the needs of poor students.||http://timesofindia.indiatimes.com//city/chandigarh/helpline-launched-to-give-details-of-scholarships/articleshow/77985970.cms||---
September 8, 2020||Hyderabad||TRS legislators want memorial for Solipeta||Hyderabad: TRS MLAs sought a memorial constructed in honour of Dubbaka MLA Solipeta Ramalinga Reddy. Participating in a discussion to pay tributes to Ramalinga Reddy, MLA Gongidi Sunitha said the government should build a memorial for Reddy who was revered by poor people in his constituency. Rasamayi Balakishan said Reddy fought for aspirations of people for a separate Telangana. “He was the first journalist who was booked under a TADA case. He was very active in pro-Telangana movement,” he said. IT minister KT Rama Rao said Reddy was a journalist who later became a politician to serve the poor. Chief minister K Chandrasekhar Rao said it was he who had introduced Reddy to politics as the latter was very passionate about the statehood for Telangana.  Participating in a discussion to pay tributes to Ramalinga Reddy, MLA Gongidi Sunitha said government should build a memorial for Reddy who was revered by poor||http://timesofindia.indiatimes.com//city/hyderabad/trs-legislators-want-memorial-for-solipeta/articleshow/77987706.cms||---
September 8, 2020||Chandigarh||PU authorities still undecided about student council’s extension period||Chandigarh: Confusing prevailed in Panjab University (PU) over the student council situation. On September 6, the student council completed its one year term, but due to the pandemic, no election could be conducted this year even as decision is still pending about the extension to the existing council . One of the syndicate members, who does not want to be named, said it is not possible to give extension for indefinite period to council. In the past, when there was no council, the student issues were taken care of by the authorities, he said, adding that this could be again adopted by the university. Sources said the committee constituted by syndicate was not notified due to which there was no meeting conducted till date. In July, a syndicate member, D P S Randhawa, a student leader himself in his university days, raised the issue of elections not being possible this year due to Covid-19 in the syndicate. He had requested that considering the exceptional situation, the authorities should allow the existing council to represent students. Chetan Chaudhary, ex-president of PU student council said till date meeting of the committee constituted by the syndicate is not held due to which he is clueless about the legal issues of extension of council. He said for now, the syndicate has given extension to the council. Jatin Singh, convenor of the Akhil Bharatiya Vidyarthi Parishad (ABVP) said the party has already submitted a representation to the authorities that this council should be dissolved as its tenure was completed on May 31. He said the authorities should come up with a body, which has students and faculty representatives to take up the issues of the students. Nikhil Narmeta, National Students' Union of India (NSUI) leader said the authorities should conduct council elections as it is important for the students. He said student bodies represent the issues of the students. S K Tomar, dean, student welfare, said it is not possible to hold an election and he has no information from higher authorities regarding the duration of the extension.||http://timesofindia.indiatimes.com//city/chandigarh/pu-authorities-still-undecided-about-student-councils-extension-period/articleshow/77985980.cms||Aarti Kapur
September 8, 2020||Ludhiana||Drive at your risk, highways in district getting deadlier||Ludhiana: Deaths on national and state highways in the district have witnessed an increase of 23.30% and 30.4% in 2019, respectively, as compared with the previous year, states the latest National Crime Records Bureau (NCRB) data. The number of accidents on the national highway has increased by 10.86%, while those on the state highways decreased by 14.86% in 2019 as compared with the previous year. As per the latest data, the number of accidents on the national highway in Ludhiana in 2019 was 153, in which 127 died and 94 were injured. In 2018, the number of accidents on the NH here was 138, in which 103 persons had died and 49 were injured. This suggests 10.86% increase in accidents and 23.30% in the number of deaths. The number of accidents on state highways in Ludhiana in 2019 was 63, in which 60 persons had died and 23 suffered injuries, while in 2018, 74 accidents took place, in which 46 persons died and 47 were injured. This points to a decrease of 14.86% in accidents, but an increase of 30.4% in the number of deaths. The data of the past few years shows the highest number of accidents on NH was 183 and reported in 2017, followed by 177 in 2016, and the number of deaths was also highest in 2017 at 147, followed by 127 in 2019. On state highways in Ludhiana, the number of accidents was highest in 2016 at 108, followed by 77 in 2017 and maximum people (92) died in 2016, followed by 60 in 2019. Road safety experts feel the increase in the number of accidents and deaths shows apathy of the government. “It is a road safety emergency. The main reason is that there is no correction of black spots, no implementation of intelligent transport system gadgets, like speed governors, and the medical response system is not sufficient,” says road safety expert Kamaljit Soi. ON CRASH COURSENational highwayYear Accidents Deaths Injuries 2019 153 127 94 2018 138 103 492017 183 147 642016 177 115 96 State highwayYear Accidents Deaths Injuries 2019 63 60 232018 74 46 472017 77 53 582016 108 92 49||http://timesofindia.indiatimes.com//city/ludhiana/drive-at-your-risk-highways-in-district-getting-deadlier/articleshow/77984867.cms||Shariq Majeed
September 8, 2020||Dehradun||Priest protesting Devasthanam Board faints outside Kedarnath||Dehradun: A priest protesting against Char Dham Devasthanam Board Act for two months in a half-naked state outside Kedarnath temple fainted on Monday afternoon. Subsequently, he was airlifted to All India Institute of Medical Sciences (AIIMS) in Rishikesh. Talking to TOI, Varun Arora, sub-divisional magistrate (SDM) Ukhimath confirmed that 32-year-old Santosh Trivedi was moved to Rishikesh. “He was airlifted for treatment. He was protesting at the site for several days,” said Arora. Harish Thapliyal, public relations officer (PRO) at AIIMS Rishikesh, said that the priest was suffering from fever and was unconscious when brought to AIIMS. “The doctors have diagnosed that he has multiple stones in his body. His vital stats were stabilised and he was discharged later in the evening. He has been asked to report after 10 days of medication for operative treatment,” added Thapliyal. It’s important to mention here that Trivedi was staging a sit-in protest in a half-naked state outside the Kedarnath shrine — situated at 11,330 feet from the sea level — since June 12 to protest the formation of Devasthanam Board by the state government. Trivedi used to sit for protest in three sittings, all for four hours, in a day. He wore no wollens but just a dhoti (loincloth) in the freezing temperatures of three-to-five degrees Celsius. Meanwhile, thousands of teerth purohits (chief priests) and other priests associated with Char Dham shrines and 47 other temples from across Uttarakhand are protesting against the state government since the Char Dham Shrine Board Bill was passed last year. According to the priests, the bill aims to take control of these temples on the lines of Vaishno Devi Shrine Board and Tirupati Balaji Shrine Board.||http://timesofindia.indiatimes.com//city/dehradun/priest-protesting-devasthanam-board-faints-outside-kedarnath/articleshow/77984852.cms||Ishita Mishra
September 8, 2020||Varanasi||Mau cops seize vehicles of Mukhtar’s associate||Varanasi: In a drive against the jailed don and MLA Mukhtar Ansari and his gang, the Mau police on Monday seized 10 vehicles including fives buses worth over Rs 1.69 crore of don’s close associate Suraj Singh, a listed gangster and extortion mafia. Mau SP Manoj Kumar Sonkar said that the action was taken under Gangster Act. Earlier, nine vehicles including four buses worth over Rs 1.05 crore were confiscated on September 1. So far, his 23 vehicles worth Rs 3.61 crores have been seized. Suresh, a resident of Bhiti locality in Kotwali area, had been booked under Gangster Act on May 31, and he is currently lodged in jail. Recently, the Ghazipur district administration had demolished an illegally run hot mixing plant near Andhau air strip and godown on gram sabha land. Besides, an illegally built bridge for fish farming by Mukhtar’s man was also demolished in Mohammadabad tehsil of Ghazipur. In the recent past, the Ghazipur district administration had served a notice for the demolition of an illegally built shopping complex owned by Mukhtar’s wife in the main market. Mukhtar’s men themselves demolished the illegal construction after receiving the notice. Ansari and his men in the eastern UP are facing the heat of police, who not only targeted those involved in extortion trade and contract grabbing, but also broke their monopoly in fish and meat trade. Property confiscated: The police confiscated the properties worth Rs 55 lakh of Amarjeet Yadav alias Kundan Yadav and Rajan alias Badaku under Gangster Act in Chandwak area of Jaunpur district on Monday.||http://timesofindia.indiatimes.com//city/varanasi/mau-cops-seize-vehicles-of-mukhtars-associate/articleshow/77985691.cms||---
September 8, 2020||Agra||With a cap of 5k tourists daily, Taj Mahal to reopen on Sept 21||AGRA: World heritage sites Taj Mahal and Agra Fort will reopen for visitors on September 21 after six months of closure due to the Covid-19 pandemic. However, only 5,000 tourists would be allowed at the Taj and 2,500 at Agra Fort daily. Earlier, Taj used to see a footfall of up to 80,000 people a day, and the Agra Fort was visited by almost 30,000 people daily during weekends. Agra district magistrate Prabhu N Singh said that masks will be mandatory for all visitors at all times and thermal screening would be conducted at the gates. He added that the hotel industry will have to be more cautious as Covid cases are still rising across the nation. “All arrangements have already been made at these monuments as per the culture and health ministries’ guidelines,” said ASI superintending archeologist (Agra circle) Vasant K Swarnkar, adding that entry tickets will be issued by e-mode only and ticket windows will remain shut. However, QR code standees at the East and West gates of the monument will be available for booking entry tickets by scanning the code. He told TOI that the entire premises will be sanitised twice a day and small posters advising people to maintain social distancing and not touch the marble surfaces, doors and railings will be pasted across the monuments. “Group photography will be prohibited, a time limit of 3 hours will strictly be followed and visitors will be advised to keep a sanitiser and water bottle with them as a precautionary measure,” said Swarnkar. Taj Mahal along with other monuments in Agra was shut on March 17 due to Covid pandemic. Earlier, other monuments in the region, including Fatehpur Sikri, were opened from September 1 by the district authorities. The Union ministry had allowed opening of all protected monuments under ASI across the nation from July 6. Local tourism industry hailed the decision of the Agra administration of opening the two most popular world heritage sites. “This step would not only rejuvenate the tourism of Agra but would also make positive contribution to the global tourism industry and would drive the subcontinental tourism,” said Rajeev Saxena, vice-president of Agra Tourism Guild, adding that the government now needs to announce the start of international airlines and start issuing tourist visas for those aspiring to see the Taj Mahal.||http://timesofindia.indiatimes.com//city/agra/with-a-cap-of-5k-tourists-daily-taj-mahal-to-reopen-on-sept-21/articleshow/77984830.cms||Anuja Jaiswal
September 8, 2020||Pune||Maharashtra: 60 booked for gambling in Lonavla resort||PUNE: The rural police raided a resort in Lonavla in the early hours of Monday and registered offences against 60 men — all tourists from Gujarat — for gambling there and the 12 women serving liquor to the former. About Rs3.4 lakh, gambling equipment and liquor were recovered from the spot. Assistant inspector Vaibhav Swami said all the men gambling were traders. He said all the 72 people, including the 12 women, an owner and the manager of the resort had been booked under IPC sections 188, 269 and the Maharashtra Prevention of Gambling Act.||http://timesofindia.indiatimes.com//city/pune/60-booked-for-gambling-in-lonavla-resort/articleshow/77987056.cms||---
September 8, 2020||Pune||Maharashtra: Huge potholes make for a bumpy ride on Katraj-Dehu Road bypass||PUNE: The huge potholes that have surfaced on the Katraj-Dehu Road bypass over the past few days have been posing a serious threat to road users. Speeding vehicles can be seen suddenly slowing to a crawl or changing their course as they try to avoid damage. The massive potholes on the bypass could also lead to accidents. The National Highways Authority of India (NHAI), which manages the bypass, attempted to fill the potholes using cement paver blocks but, due to constant movement of heavy vehicles, the blocks can be seen spread out on the road surface posing further threat to commuters, especially two-wheeler riders. Some potholes on the route are so huge that trucks have suffered damage to axles while other heavy vehicles have broken down. The potholes have cropped up at various sites, including Dukkar Khind, Warje, Chandani chowk, Vadgaon, Bavdhan, and others. Suhas Chitnis, project director of NHAI, said, “The rainfall has caused damage to the road surface. We are trying to fill the potholes and the work is still ongoing.” “The cement paver blocks were a temporary solution but now we will use ready mix tar and other materials to fill the potholes. All potholes and road surface will be mended over the next few days,” Chitnis added. Katraj-Dehu road bypass is part of the Mumbai-Bengaluru national highway. Thousands of motorists ply on the bypass everyday. Swapna Kothari, a resident of Katraj who works with a firm located in Baner, said, “I was home for three months and resumed office recently. Earlier, the road surface was quite good but big potholes have surfaced recently. Last week, my car was damaged after it went into a huge pothole at Warje.” Software engineer Dinesh Markal, a resident of Sinhagad road, added, “The potholes have caused a serious problem in commuting to Hinjewadi. My cab driver neglected a pothole and my head banged against the car’s roof. The experience was shocking,” he said.||http://timesofindia.indiatimes.com//city/pune/huge-potholes-make-for-a-bumpy-ride-on-katraj-dehu-road-bypass/articleshow/77987057.cms||---
September 8, 2020||Ahmedabad||33 enrol in police’s horse riding courses||Ahmedabad: After a gap of about one and a half years the Gujarat Police Horse Riding Club (GPHRC) is to start providing training to horse riding enthusiasts. Already 33 persons including women have enrolled at GPHRC to learn horse riding. Sources in the city’s mounted police unit said the date for starting the training course will be announced soon. MoS home, Pradipsinh Jadeja will inaugurate the programme at GPHRC. The districts where horse riding clubs will start providing training are Ahmedabad, Vadodara, Rajkot, Junagadh, Himmatnagar, Bhuj, Bhavnagar, Mehsana, Dahod and Gandhinagar. While the preparations at the “Ghoda Camp” in Meghaninagar are in full swing, TOI talked with some enthusiasts who have enrolled for the horse riding course. Some said riding is their passion and they bond well with horses, while some said it’s a skill that will help them to seek a career with defence forces. Mounted police inspector N S Barot said there will be two courses for horse riding. “One will be basic and the other will be an advanced horse riding course. After completing the advanced course successfully, a certificate will be given to the trainee,” Barot said. He added the lower age limit for the courses is 12 years and the upper limit depends on the fitness of the trainee. “We have also asked the trainees to attach Covid-19 negative certificate with the form to meet the guidelines of the pandemic. The training will be imparted with proper social distancing,” he said. At present there are 28 horses including Marwadi, Kathiawadi breeds and thoroughbreds. “The thoroughbred horses are used in races and equestrian events. They are classified as hot-blooded, spirited, bold, intelligent and athletic. The original thoroughbreds came from Turkey and Arabia. They became the foundation stallions of the breed. The foundational mares came from such breeds and also from native breeds,” said an official of mounted police.||http://timesofindia.indiatimes.com//city/ahmedabad/33-enrol-in-polices-horse-riding-courses/articleshow/77987094.cms||Sarfaraz Shaikh
September 8, 2020||Varanasi||Yogi inaugurates 300-bedCovid hosp in Gorakhpur||Gorakhpur: Chief minister Yogi Adityanath inaugurated a 300-bed Covid hospital at BRD Medical College on Monday and said there will be no dearth of beds for patients as the state government is determined to win the battle against novel coronavirus. The chief minister also inaugurated a bio-safety Level-3 Lab (BSL-3), 100-bed PG hostel and a guest house in the campus. “The new Covid hospital inaugurated today has 300 beds while the medical college already has a 200-bed Level-3 hospital. Initially the 200-bed Covid hospital had only 20 ICU beds which were increased to 70 ICU beds. The new Covid hospital has 100 ICU beds. So now there will be no dearth of beds for Covid patients,” Yogi said. The hospital has 50 high-flow nasal cannula (HFNC) machines and 65 ventilators. HFNC machines have given good results across the world and we’ll provide more if required, he said. “I have also inaugurated BSL-3 Lab — the first at any medical college in UP. We will defeat novel coronavirus as we defeated encephalitis which claimed a huge number of lives every year for 40 years. We have been successful in controlling encephalitis deaths,” the CM added. “When the pandemic broke out, we started conducting 72 Covid tests per day in the state with help of the central government. Now, we are conducting 1 lakh 55 thousand tests in a day. We are testing a large number of suspects, conducting door-to-door surveys and tracing contact history,” Yogi said. He said the guest house and PG hostel will benefit the resident doctors, visiting faculty members as well as doctors, paramedical staff and technicians in institutional quarantine. Yogi inspected the help desk, 200-bed isolation ward and 100-bed ICU and held meetings with BRD Medical College principal Ganesh Kumar, doctors, officials, MP Ravi Kishan, Mayor Sitaram Jaiswal and other representatives.||http://timesofindia.indiatimes.com//city/varanasi/yogi-inaugurates-300-bedcovid-hosp-in-gorakhpur/articleshow/77985719.cms||---
September 8, 2020||Ludhiana||Bains’ remark on mask lands him in FIRing line||Times News Network Ludhiana: Lok Insaaf Party (LIP) chief and MLA from Atam Nagar constituency Simarjit Singh Bains has landed in another controversy, with civil surgeon Dr Rajesh Bagga on Sunday getting an FIR lodged against him for misguiding people on masks outside Dayanand Medical College and Hospital (DMCH).Earlier, too, Bains and his supporters were booked for staging a protest and violating social distancing and other pandemic rules outside Mini Secretariat on August 11. On Saturday, Bains had held a ‘Janta Darbar’ outside DMCH for people to share their complaints with him. Most of the complaints the MLA received were against overcharging by private hospitals.The civil surgeon in his complaint said, “The video of Bains has gone viral on social networking sites. In the video, he is misguiding residents about Covid-19. He can be heard asking people not to wear masks. But masks are necessary to avoid Covid-19 infections. Due to his statement, people are in confusion.”Division 8 police station SHO inspector Jarnail Singh said on the complaint of the civil surgeon, an FIR has been registered under sections 188 (disobedience to the order duly promulgated by public servant), 505 (statements conducting to public mischief) of the IPC, Section 3 of the Epidemic Disease Act and Section 54 of the Disaster Management Act.When Bains and his party had staged a protest the previous month, commissioner of police Rakesh Agarwal had said that their Covid tests would be conducted. However, nothing happened after that.||http://timesofindia.indiatimes.com//city/ludhiana/bains-remark-on-mask-lands-him-in-firing-line/articleshow/77984836.cms||---
September 8, 2020||Dehradun||Tourist scheme to be tried out for a month||DEHRADUN: In a bid to boost the pandemic-hit tourism sector of the state, the Uttarakhand government has finalised details of the ‘Tourist Incentive Coupons Scheme’ which was put forward by the state cabinet a few days ago. Under the scheme, tourists visiting the state who register themselves will be provided with either Rs 1,000 discount or a 25% reduction of their accommodation charges (whichever is lesser) subject to a maximum stay of three days. The discount applicable will be adjusted on the accommodation charges by the hotel/homestay owner, tourism department officials said, adding that the hotel/homestay owners can claim the pending bills from the respective government departments on successful submission of documents. The scheme will be applicable only for stay in hotels/homestays in limited areas of Uttarakhand. “The scheme will be tested as a pilot project for one month. An overall expenditure of Rs 2.7 crore is expected under this scheme in the initial month, which will be compensated from the CM Relief Fund. The scheme may be further extended for a period of two months if the outcome is promising,” an official said. Tourism secretary Dilip Jawalkar meanwhile said that Uttarakhand will be the first state in India to introduce such an incentive-based scheme to boost tourism. “Countries like Japan and a few other European countries have announced similar incentive-based schemes to woo large numbers of tourists. Uttarakhand Tourism Development Board has initiated this scheme to boost the tourism-related economy as well as to attract a large number of tourists in the state. The launch date of this scheme will soon be announced,” said Jawalkar.||http://timesofindia.indiatimes.com//city/dehradun/ukhands-tourist-coupon-scheme-1st-in-country-to-offer-incentives-to-visitors-tourism-secy/articleshow/77983757.cms||Ishita Mishra
September 8, 2020||Noida||Delhi cabbie attacked with a key by three drunk passengers, dies||GREATER NOIDA: A cab driver, Aftab Alam, was found injured and unconscious in the back seat of his taxi on the Dadri-Bulandshahr highway on Sunday night after he had picked up three passengers on the way back to Delhi. A police team took him to hospital, but Alam (45) succumbed to his injuries. Police said Alam seemed to have been attacked with the pointed end of a key. Alam’s son, who recorded the last call his father made to him from the cab, alleged he was killed by the three passengers, one of whom was heard on the phone demanding to hear ‘Jai Shri Ram’. While Sabir said it seemed they had targeted his father, police claimed it wasn’t Alam but the owner of a roadside stall – where the cab had halted –whom the passengers asked to say ‘Jai Shri Ram’. Alam, police said, was possibly killed during an argument over fare. Alam, who was from Trilokpuri in Delhi, was returning after dropping off a passenger in Bulandshahr when he picked up the three men. The trio was allegedly drinking in the car and started a discussion with Alam on religion. Alam felt insecure and dialled his son. The call, according to Sabir, revealed that the three passengers wanted Alam to drink with them, and when he refused, they asked him to chant the slogan. The call got disconnected a few minutes later and Alam’s phone was found to be switched off after that. Almost three and a half hours later, at 11.30pm, a police team tracked down Alam’s car, a Swift Dzire, near Mohan Swarup hospital in Dadri. Sabir (35) said he received the first call from his father around 7pm, when he asked him to get his FASTag recharged. Alam was about to reach the Luharli toll plaza then. Sabir received the second call at 7.57pm. “This time, my father was not speaking. But I could clearly hear some people talking about religion in the background. They were asking my father to drink with them, but he refused,” Sabir said. Sabir, an MCom student, said his father’s feeble voice in the cab suggested he was scared. “I switched on the call recording on my phone,” Sabir said. According to him, the trio kept targeting a particular community while talking to his father. “Seven minutes into the conversation, I could hear the car coming to a halt and the banging of doors. They were asking each other to contribute Rs 20 for the fare. In the middle of all this, one of them asked somebody, most probably my father, to chant ‘Jai Shri Ram’. The other two were trying to stop him, but he continued,” Sabir said. After a few seconds, the call got disconnected. Sabir tried calling back, but Alam’s phone was switched off. Alam carried a second phone and that number too was switched off. “I went to Mayur Vihar police station and told the cops there what I had heard on the phone. A policeman traced the number and told me my father’s phone was switched off near Chitera village in Dadri,” Sabir said. Police in Mayur Vihar alerted police. When cops found him, Alam was still breathing. He had injury marks on the head and neck. His phones and cash were missing. Alam’s family believes he was dragged out of the car and thrashed. “There were no blood stains on the seats. They beat him up and then put him in the back seat,” his son said. Harish Chander, deputy commissioner of police (central Noida), said Alam seemed to have been attacked with a blunt object. “They hit him following an argument over fare. He was attacked with a sharp object, possibly the pointed end of a key,” he added. Asked about the call recording and the religious slogan, Chander said they were speaking to the owner of the roadside stall where they had stopped for a snack. “The driver was never asked to chant any slogan. The nature of their discussion was friendly,” Chander added. Police said Alam’s car had been captured on CCTV cameras at the Luharli toll plaza. “The three passengers can be seen in footage. Efforts are on to identify them,” Chander said. An FIR has been registered against unknown persons following a complaint by Alam’s family under sections 394 (causing hurt while committing robbery), 302 (murder) and 201 (causing disappearance of evidence) of the IPC. Alam would normally drive for aggregators but the last passengers he picked up was not from a booking that came via these platforms. Watch Delhi cabbie killed after three drunk passengers attacked him with a key||http://timesofindia.indiatimes.com//city/noida/cab-driver-attacked-with-a-key-by-three-drunk-passengers-dies/articleshow/77987713.cms||Abhishek Awasthi
