September 23, 2020||Bengaluru||Sandalwood drug scandal: We are interrogating people to nab the source and not consumers: Bhaskar Rao||There seems to be quite an interest in ensuring a drug-free Bengaluru with as many as three different agencies working with a common agenda. After the Narcotics Control Bureau and Central Crime Branch, the Internal Security Division's probe has made headlines, given that several television and film actors are being called in for inquiry. ADGP Internal Security Division Bhaskar Rao spoke to us exclusively about this probe. "We are not behind small-time party-goers or actors. We are looking at the source for drugs, gambling or even hawala, which is a greater threat to the nation at large. The current probe is being done under Section 67 of the Narcotics Drugs and Psychotropic Substances Act (which empowers an authorised officer to summon and examine any person acquainted with the facts and circumstances of a case). This is all part of the preliminary inquiry and we have no interest in arresting any of them. We are not looking at consumers, as there would be many. Instead, we are looking at using them to get to peddlers and, eventually, the source," he explained. Bhaskar Rao added that the names that have come up so far for interrogation are based on their investigations. "These are names that have figured as regular consumers and this was why we called them. It is inconsequential to list the number of people being summoned," he stated.||http://timesofindia.indiatimes.com//city/bengaluru/sandalwood-drug-scandal-we-are-interrogating-people-to-nab-the-source-and-not-consumers-bhaskar-rao/articleshow/78262334.cms||Sunayana Suresh
September 23, 2020||Nagpur||Covid survivors experiencing fatigue, weakness, recurring fever||NAGPUR: Sheetal Murdiv, 45, recovered from Covid-19 on September 4 after two weeks of hospitalization and treatment using doses of high-end medicines like Remdesivir. She successfully completed home quarantine period too. But on September 21, she still could not re-join her office. She could not even work from home as she is facing issues like extreme fatigue and shortness of breath. Many Covid-19 recovered patients like Sheetal are facing a range of health issues depending on the severity of the disease they experienced earlier. Doctors in Nagpur acknowledged that more than 80% patients are recovering from Covid in Nagpur but many of them are experiencing some or the other health issues. Recovered and discharged patients are experiencing symptoms including continued loss of taste or smell, irregular heartbeats, chest pain, shortness of breath, extreme fatigue, cognitive problems, and recurring fever months after the infection, said doctors. “But the number of patients re-reporting with any serious symptoms to the hospitals is negligible,” said consulting physician Dr Mohan Nerkar. TOI had earlier reported that patients recovering from Covid-19 are reporting with problems like lung infections. One such patient was admitted to IGGMCH last month. While lung fibrosis is a comparatively serious complication, many others with general weakness, pain and uneasiness prefer to be at home and take rest instead of visiting hospitals again. “At IGGMCH, we have started a separate Covid OPD for the patients who have been recovered but still have health complications. The OPD timings are from 2 pm to 4pm every Monday, Wednesday and Friday. This OPD no 45B is exclusively for the patients having post-Covid complications,” said Dr Radha Munje, head of the pulmonology department of IGGMCH. Similar OPDs have started at GMCH and Seven Star hospitals too. However, first-point interaction of such patients happens with family physicians. “It is true that people who have recovered from Covid-19 are experiencing weakness and similar issues. But most of them prefer to rest for a few more days and recover. Family physicians also advice the same as their symptoms are not very serious,” said Dr Anagha Pathak. While India has no such study done yet, there was one of recovered patients published in Italy last week. According to it, many patients with even milder forms of Covid-19 have persistent symptoms of fatigue and difficulty in breathing for up to 60 days. Researchers of this study reported that quality of life of almost 43% of the recovered patients has worsened. Almost 87% of them have at least one persistent symptom even after two months of recovery.||http://timesofindia.indiatimes.com//city/nagpur/covid-survivors-experiencing-fatigue-weakness-recurring-fever/articleshow/78263839.cms||Chaitanya Deshpande
September 23, 2020||Hyderabad||KBR Park closure: Walker says need fresh air in Covid times, Telangana govt gets HC notice||HYDERABAD: Justice A Rajasheker Reddy of Telangana high court on Tuesday issued notices to the state government, secretary of forest, principal chief conservator of forests and DFO attached to the KBR National Park in Hyderabad, asking them to explain their stand on reopening the park for morning walkers. The judge was hearing a petition filed by taekwondo master M Jayanth Reddy, who questioned the inaction of the forest department in reopening the park even during the unlock 4.0. The petitioner contended that walkers and various sections of people come to the park to do yoga and other physical activities and to breathe fresh oxygen. He also wondered as to why the park was still closed when shops, malls and Metro rail were allowed to operate. He lamented that several representations given to the forest officials to reopen the park have yielded no results so far. His counsel argued that the coronavirus is all about lungs and breathlessness. “This can be better tackled by providing access to better lung spaces like KBR park where as many as 400 acres of forest with a huge number of medicinal plants are available,” he said. “The air that flows inside the park is not only fresh, but also contains healing power in view of the existence of medicinal trees and plants,” he said. Jayanth said the unlock guidelines which allowed several functions and ceremonies to be held with 100 people in each of them had nowhere prohibited reopening of parks. The judge sought replies by September 28 from the authorities concerned on the points raised by the petitioner.||http://timesofindia.indiatimes.com//city/hyderabad/kbr-park-closure-walker-says-need-fresh-air-in-covid-times-govt-gets-hc-notice/articleshow/78265051.cms||Sagar Kumar Mutha
September 23, 2020||Bareilly||Kadaknath chicken farming to help UP cow homes shelters become self-reliant financially||Bareilly: The farming of ‘Kadaknath’ (Black fowl) — an Indian breed of chicken which is facing extinction threat owing to its high consumption, especially in central and western parts of the country — will help make cow shelter houses in Uttar Pradesh become self-reliant financially. A pilot project to check the efficacy of the plan is launched by the Lakhimpur Kheri district administration under which the caretakers of panchayat-aided cow shelter house in Dhaurahra tehsil have started farming of Kadaknath chicken breed and the money earned from its sale will be used for running the cow shelter. If the pilot project yields the desired result, then such chicken farms would start at other cow shelter houses as well, said officials. The chicken breed — high in demands, especially in Madhya Pradesh, Chattisgarh and Gujarat and Rajasthan, among others — costs Rs 1,000 to Rs 1,200 per kg — a rooster weighs 1.8–2 kg and hen 1.2–1.5 kg. The eggs and meat of Kadaknath are extremely rich sources of protein and iron and its consumption helps improve RBC, and thus, the breed is high in demands.Dhaurahra SDM Sunandu Sudhakaran told TOI, “We have established a model cow shelter house in Basantapur village. Since we have a large area lying unused at the shelter house, we have developed a farmhouse for Kadaknath chicken breed and constructed a large pond for the farming of various fish species. The investment is made to make the shelter house self-reliant financially. The profit made by chicken and fish farming will help buy fodder for the stray cattle sheltered here and pay salaries to the staff working here.”“Kadaknath is a rare breed of black chicken endemic to Jhabua district of Madhya Pradesh. We have started farming with 30 chickens, with each chicken costing us Rs 3,000. The idea of the Kadaknath chicken farming can change the scenario of the cow shelter houses across the state if remains successful. Even the eggs of this species can fetch good profit and are sold for over Rs 20. Dedicated staff have been imparted training on various methods of chicken rearing and we are also monitoring the project closely.”||http://timesofindia.indiatimes.com//city/bareilly/kadaknath-chicken-farming-to-help-up-cow-homes-shelters-become-self-reliant-financially/articleshow/78260470.cms||Kanwardeep Singh
September 23, 2020||Business||Logistics cos announce annual price increase||Chennai: Logistics service providers Blue Dart Express Limited and DHL Services have announced price increases in India at 9.6% and 6.9% respectively, effective January 1. Officials at these companies said prices are adjusted every year after taking into consideration inflation and currency dynamics such as administrative costs related to regulatory and security measures. DHL Express will increase 6.9% which is at the same level as the last three years. “Amidst the pandemic situation, we continue to invest to comply with the increasingly complex regulatory and security environment globally,” RS Subramanian Country Manager, DHL Express India, said. Blue Dart which has increased parcel services cost by 9.6% said it was to cover increased costs. Its MD Balfour Manuel said “The general price increase will account for the cost we have incurred and invested in our infrastructure and technology to provide our customers with the best experience. We intend on further enhancing our capabilities and especially in light of the pandemic, providing more sustainable solutions to our customers by utilizing the power of technology and digitization for first, middle and last mile deliveries.”||http://timesofindia.indiatimes.com//business/india-business/logistics-cos-announce-annual-price-increase/articleshow/78265045.cms||Mamtha Asokan
September 23, 2020||Pune||Proposal to include commercial properties in amnesty scheme||PUNE: A proposal to include commercial properties in a tax amnesty scheme — aimed at recovering dues — has been tabled before the standing committee of Pune Municipal Corporation on Tuesday. The committee is expected to take a decision on Thursday. Bharatiya Janata Party defended the proposal, stating that owners of commercial properties have found the going tough due to the pandemic. “Commercial establishments are finding it tough to generate revenue during the pandemic, so their inclusion in the amnesty scheme will prove helpful to them,” BJP’s city unit chief Jagdish Mulik said. However, the Congress has opposed a blanket waiver of the penalty, instead seeking a cap on eligibility. “Some big establishments could take advantage of the amnesty scheme for their benefit. Defaulters with smaller amounts can be covered, while those with large dues should be excluded from the waiver,” Aba Bagul, leader of Congress in PMC, said. PMC has to recover property tax dues to the tune of Rs4,500 crores. Of this, penalties amount to Rs2,500 crore, while actual tax dues are Rs2,000. As per PMC data, there are 10.5 lakh taxable properties in its jurisdiction — these include residential and commercial properties, as well as open plots and government properties. PMC had implemented amnesty schemes to aid in the recovery of tax dues in 2016 and 2018. Such waivers were granted in the past even for other dues, like local body tax and octroi. PMC officials on Tuesday said a decision in this regard was put off as the standing committee meeting was adjourned. “PMC planned a review of the CoEP jumbo hospital. The delegation included the committee chairman, so the meeting had to be adjourned,” an official said.||http://timesofindia.indiatimes.com//city/pune/proposal-to-include-commercial-properties-in-amnesty-scheme/articleshow/78263833.cms||---
September 23, 2020||Surat||Ukai ready for heavy rains in Maharashtra, MP||SURAT: Following very heavy rains in the catchment areas of the Ukai reservoir in Madhya Pradesh and Maharashtra in the last 24 hours, the authorities have decided to bring down dam’s water level by about two feet to maintain tank level from the fresh inflow. It has, therefore, continued the discharge of one lakh cusecs of water into the Tapi river starting from Tuesday evening. Official sources said that the reservoir is 96% full to its tank capacity at 343.46 feet against the rule level of 345 feet. Dam is receiving about 53,000 cusecs of water from the catchment areas, which is likely to increase to 1.5 lakh in the next 24 hours. Superintending engineer of Ukai reservoir, SR Mahakal told TOI, “With forecast of heavy rains in Madhya Pradesh and parts of Maharashtra from the Central Water Commission (CWC) we are expecting heavy inflow of water in the coming 24 hours:” He further said that the authorities are taking all precautionary measures by releasing one lakh cusecs of water for the coming 24 hours. “We will review the rainfall situation in MP and Maharashtra and thereafter decide to increase or decrease the discharge into Tapi River on Wednesday,” he added. According to Mahakal, the discharge of water till 3pm was maintained at 1.73 lakh cusecs since the morning hours of Tuesday. However, the discharge was deceased to 52,000 cusecs in the evening and again it was increased to one lakh cusecs at 6pm. Meanwhile, the Tapi river continued to flow bank to bank while low-level weir-cum-causeway bridge connecting Rander and Singanpore has been closed for vehicular traffic. Sources in the Surat Municipal Corporation (SMC) stated that there is no threat of waterlogging in the low-lying areas so far. If the discharge from Ukai crosses 2 lakh cusecs, it may then result in flooding of the low-lying areas due to the closure of the flood gates.||http://timesofindia.indiatimes.com//city/surat/ukai-ready-for-heavy-rains-in-maha-mp/articleshow/78262502.cms||---
September 23, 2020||Bhopal||Virus tentacles reach smaller places in state||Bhopal: The first Covid-19 death was reported in the state on April 1 in Indore district and it took 25 days for the next 100 deaths when on April 26 death toll reached 103. Nearly 5 months down death toll has reached 2007 and 100 deaths are reported every 3 days in state. It was on September 21 that the death toll due to Covid-19 crossed 2000 mark and reached 2007. And it was only three days ago that the death toll was around 1900. In past 9 days more than 300 deaths have been reported. Scarier is the fact that in 21 days of September alone more than 613 deaths have been reported which comes to around 29 deaths per day! If seen statistically one person has died every 49 minutes in the month of September so far and cases as well as casualties are already on the rise. Deaths are now also being reported from the smaller districts of the state where there is absence of inadequate infrastructure. And paradoxically the districts like Bhopal and Indore where there is adequate infrastructure, the case load is also higher. As on September 21 there were 3882 active cases in Indore and Bhopal had 1902 active cases. This is nearly 20% of the total around 22,000 active cases. On August 31, there were three districts in the state where no casualty had been reported till then, due to Covid-19 namely Panna, Dindori and Niwari and three other districts where only 1 death was reported till then. Now it is only Dindori where no death has been reported so far. Two deaths have been reported in Panna and one death has been reported in Niwari also. And it is only Niwari district where only one death has been reported so far. Sources said that chances cannot be ruled out that there could be several unreported cases too from the faraway districts as number of tests conducted in the state is also less compared to the ever increasing positivity rate.||http://timesofindia.indiatimes.com//city/bhopal/virus-tentacles-reach-smaller-places-in-state/articleshow/78263841.cms||---
September 23, 2020||Lucknow||Monuments to reopen tomorrow||Lucknow: Visitors and tourists will finally be able to visit monuments like Bada Imambara, Chhota Imambara, and Hussainabad Picture Gallery from Thursday (September 24), with safety precautions against Covid-19 after a gap of over six months. The decision was taken by district magistrate Abhishek Prakash on Tuesday. In a joint meeting of Archaeological Survey of India, Hussainabad and Allied Trust, and UP Tourism, the officials had submitted SOPs to the DM in view of the reopening of monuments as part of Unlock 4. According to the SOPs, only 2,000 visitors per day will be allowed in the monuments. Entry will be barred for those without face mask and tickets will have to be booked online. Only 7 visitors will be allowed at a time in a monument within a gap of 10 minutes. Maintaining social distancing, the visitors will only be able to stay inside the monuments for maximum 2 hours. Timings for the monuments will be from 6am to 5pm.||http://timesofindia.indiatimes.com//city/lucknow/monuments-to-reopen-tomorrow/articleshow/78265647.cms||---
September 23, 2020||Aurangabad||Bamu VC on NEP studying taskforce||Aurangabad: Vice-chancellor of Dr Babasaheb Ambedkar Marathwada University (Bamu) Pramod Yeole has been appointed on the taskforce constituted by Maharashtra government for studying the recently introduced National Education Policy (NEP), a release issued by the university said on Tuesday. The 16-member task-force is expected to submit its report to the state government within three months. “The task force is headed by Vasudha Kamat, former vice-chancellor of SNDT University (Mumbai) and also has a few other vice-chancellors as its members. The panel has been asked to submit its interim report as early as possible followed by a detailed report,” the press release said. The Union cabinet has recently approved the NEP 2020 with an aim to introduce several reforms in the Indian education system right from the school up to college level. Yeole, who is associated with Bamu since July 15 last year, was serving as Pro-VC of Rashtrasant Tukadoji Maharaj Nagpur University. A Ph.D in Pharmaceutical Sciences, he had also served as professor and principal at the Institute of Pharmaceutical Education and Research in Wardha for 15 years.||http://timesofindia.indiatimes.com//city/aurangabad/bamu-vc-on-nep-studying-taskforce/articleshow/78261403.cms||---
September 23, 2020||Coimbatore||Man dies in police custody in Tirupur, probe on||COIMBATORE: A 30-year-old man died in the custody of Tirupur city police, who picked him up on Tuesday for questioning in connection with the death of a woman. His family members and relatives staged a protest at the Tirupur Medical College and Hospital, where he was taken, and refused to receive the dead body, stating it was a case of custodial death. They also besieged Tirupur collector K Vijayakarthikeyan, who promised to take appropriate action in the incident. Tirupur city police commissioner G Karthikeyan said, “The accused suffered an epilepsy attack during the interrogation and the allegation of custodial torture is baseless.” Police identified the deceased as C Manikandan, of K Chettipalayam in Tirupur. A tout, he was reportedly involved in a sex racket. A police officer said a woman, who was taking treatment for AIDS, had recently lodged a complaint against Manikandan for pouring hot water on her private parts. “She was admitted to the Tirupur Medical College and Hospital, where she died five days ago. We picked Manikandan from his house around 6am today (Tuesday) for questioning.” The officer said Manikandan was kept in the police station, while his relatives were waiting outside. “During the interrogation, Manikandan developed epilepsy and he was rushed to the hospital, where he was declared brought dead.” Meanwhile, his kin gathered at the hospital and staged a protest. They said police had assaulted him in the name of questioning and it was a custodial death. When collector K Vijayakarthikeyan visited the hospital, he was besieged by the relatives of the deceased. He said a magisterial inquiry was going on into the incident. When the relatives refused to receive the dead body, officials held talks with them and pacified them. They subsequently received the body in the evening. Police have registered a case under Section 176 of the Code of Criminal Procedure (inquiry by magistrate into cause of death). The officer said a woman, who was Manikandan’s friend, also involved in the case of pouring of hot water on the woman who died. Further investigation is on.||http://timesofindia.indiatimes.com//city/coimbatore/man-dies-in-police-custody-in-tirupur-probe-on/articleshow/78265079.cms||---
September 23, 2020||Delhi||Sealing sword returns in Delhi, 13,000 units under lens||NEW DELHI: The municipal corporations are likely to resume the sealing and closure procedure of more than 10,000 factories operating illegally in residential areas. “The step-1 and step-2 for the closure of such polluting units were completed last year. The process of survey and closure was suspended in March due to the pandemic lockdown, but we have been directed to resume the sealing process from October,” a senior official of South Delhi Municipal Corporation (SDMC) said. According to the latest joint report, more than 13,000 illegal factories have been surveyed in all three municipal corporations under step-3, over 9,000 units have got showcause notice and 565 have been sealed, a senior official said. “We had assured courts and National Green Tribunal that the process was stopped due to Covid-19 and the lockdown, which prompted suspension of activities in all industries after March 22. We are duty bound as per the Supreme Court orders to ensure that no polluting industry is allowed in residential or non-conforming areas,” the official said. He added that many of these factory owners were provided alternate plots in industrial areas but they continued to function in residential localities. “Those who continue to operate the factories will face sealing from next month as enough time has been provided for compliance,” the official said. SDMC will have to cover more than 5,800 such properties in the survey under step-3, out of which more than 4,000 units have got notice. East Delhi Municipal Corporation has surveyed over 3,400 factories under step-3 and issued notice to 1,870 while North Delhi Municipal Corporation has surveyed over 4,550 units, issuing showcause or closure notices to 3,192 units. Over 1,156 factory owners in north corporation areas and 183 in EDMC areas have shut their units voluntarily after the notice, the official said, citing the joint report. Many such units have applied under the household industries category to get relief. The power of granting household industry licence has been devolved from the high-powered committee chaired by Delhi government officials to respective municipal bodies after necessary changes in Master Plan 2021, the official said. The committee had sent 475 such applications to the corporations but very few met the 12-point criteria, he added. A senior corporation official told a standing committee meeting in August that 1,850 applications were received, out of which 149 were verified by the zones, 36 cases sent back for inspection and two cleared.||http://timesofindia.indiatimes.com//city/delhi/sealing-sword-returns-13k-units-under-lens/articleshow/78265116.cms||Paras Singh
September 23, 2020||Surat||Rs 1 crore worth party drugs seize in Surat||SURAT: A widespread racket of trafficking methamphetamine was busted in the city with the seizure of one kg banned drug worth Rs1 crore by raiding multiple locations on Tuesday. Several suspects were also nabbed in the racket, which is touted to be the biggest narcotics operation in the city. Methamphetamine is a strong stimulant and mostly used in rave parties. Police are likely to share details once the kingpin is nabbed. “It is the biggest drug-related operation in the city in the history of Surat police and it is still under way. The operation is likely to take a few more hours,” said Ajay Tomar, city police commissioner. Police identified the role of one Salman and recovered over 1kg MD from him. While investigation his role, cops got details of various others too. “We have been working to bust the racket for past one week, but got success on Tuesday. We have seized drugs from other locations too after recovery of 1 kg from one suspect,” said Tomar.||http://timesofindia.indiatimes.com//city/surat/rs-1cr-worth-party-drugs-seize-in-surat/articleshow/78262406.cms||---
September 23, 2020||Surat||Surat’s Covid tally crosses 20,000 mark||SURAT: With 178 new Covid-19 cases reported in Surat city on Tuesday, the tally crossed the 20,000 mark with a total of 20,082 cases. According to the Surat Municipal Corporation (SMC), the city reported two deaths on Tuesday. A total of 662 people have succumbed to the virus till date and 189 patients were discharged from different hospitals taking the total number of discharged patients to 17,949 in the city. Meanwhile, Surat rural reported 119 cases on Tuesday taking the total number to 6,736 in the district. One patient succumbed to Covid-19 taking the death toll to 239 in Surat district.||http://timesofindia.indiatimes.com//city/surat/surat-citys-covid-tally-crosses-20k-mark/articleshow/78262531.cms||---
September 23, 2020||Trichy||Butterfly conservatory in Trichy spots its 114th species||TRICHY: Tropical butterfly conservatory, Trichy (TBCT) spotted its 114th butterfly species, bush hopper, on Monday. The bush hopper (Ampittia doiscorides) is found mostly in the Western ghats and surrounding areas. TBCT, spread across 27 acres in the Upper Anaicut forest, was raised at a cost of Rs 7 crore in 2015. One of the 30 butterfly hotspots in the state, 114 butterfly species have been spotted in TBCT out of 323 species found in the state. Muthu Krishnan, junior research fellow at TBCT said that bush hopper butterflies prefer grass lands in the wet forest areas. The male bush hopper has more extensive orange colour on its forewings, compared to the female, which is predominantly brown in appearance, with smaller yellowish spots. The underside is orange with spots and streaks, he said. This is the third butterfly species spotted in TBCT during the lockdown period, when it has been undisturbed without visitors for the past 6 months. Plumbeous silverline (Spindasis schistacea) and Guava blue (Virachola Isocrates) were the two species spotted a few weeks ago in the conservatory. Speaking to TOI, Trichy district forest officer, D Sujatha, said that lockdown was only for humans and not for these winged visitors which have no restrictions. Very less human activity in the recent months has invited more butterflies to the conservatory, she added||http://timesofindia.indiatimes.com//city/trichy/butterfly-conservatory-spots-its-114th-species/articleshow/78265076.cms||Sampath Kumar
September 23, 2020||Pune||Road rage leaves techie with a hand fracture and 8 stitches||PUNE: A 27-year-old software engineer from Mohammadwadi suffered a hand fracture, and a cut on his chin which needed eight stitches, and other injuries after four men attacked him in a road rage incident near a housing society on NIBM Road in Kondhwa on Sunday night. Sub-inspector Abuzar Chaus from Kondhwa police station told TOI on Tuesday that the four men were in a car, travelling down NIBM Road and the victim was on a motorcycle with his brother. “They took a sudden right turn into Mayfair Eleganza housing society without switching on the indicator. The victim, Salman Khan, who was behind the car, confronted them about the rash driving which angered the four men who then attacked him,” he added. One of the suspects snatched a stick from the society’s security guard and hit Khan, Chaus said. “He fractured his left hand and he was administered eight stitches on his chin, and has injuries on his back, stomach and legs,” he added. Khan told TOI that he and his brother were going from NIBM Chowk toward Jyoti Chowk to a hotel for dinner. “We were to the right of the car. I thought the car would go ahead, but it took a right turn suddenly without any indication. I had to manoeuvre my vehicle which wobbled, and I was compelled to halt,” he said. Khan said the four men in the car first shouted, and then abused them. Khan parked his motorcycle and told them that he was not at fault because the driver did not switch on the right turn indicator. “I also told them that neither vehicle was damaged. At this point, the suspects attacked me, and one of them brutally hit me with a stick. They pushed my vehicle and hit my brother and fled into the society,” he added.||http://timesofindia.indiatimes.com//city/pune/techie-fractures-hand-gets-8-stitches-on-chin-in-road-rage-attack-on-nibm-road/articleshow/78263855.cms||Asseem Shaikh
September 23, 2020||Lucknow||LMC puts housing project on hold, allottees for refund||Lucknow: Allottees of a housing project proposed at Aurangabad Khalana in Sarojininagar have run out of patience and decided not to wait for their units as the Lucknow Municipal Corporation is yet to start the construction work even two years after the launch. Those who had paid a hefty registration fee and first instalment now want a refund from the civic body. The LMC House had approved the project, comprising 275 housing units, on April 1, 2018. The estimated cost of the project was Rs 300 crore and the deadline was April 2021. The price of a unit was fixed at Rs 13 lakh with an advance registration fee of Rs 1.25 lakh. About 32 people had filed applications, of which 25 got registered. However, only acquisition of land has so far taken place. LMC officials said the project first got delayed due to hiccups in land acquisition and some residents of the area were discontented with the compensation. The issue was resolved in December 2019 and the work was scheduled to begin from March this year. However, Covid-induced lockdown brought all construction activities to a standstill and now the civic body does not have enough funds. Allottees now want their registration amount back. Ram Manohar, a businessman, said that, “LMC had told him at the time of booking that the possession will be handed over by April 2021. As the work has not started yet and we don’t know when it will get completed, we need out money back due to financial constraints.”||http://timesofindia.indiatimes.com//city/lucknow/lmc-puts-housing-project-on-hold-allottees-for-refund/articleshow/78265676.cms||Pranchal Srivastava
September 23, 2020||Aurangabad||Bamu to offer writers for students with disabilities||Aurangabad: Dr Babasaheb Ambedkar Marathwada University (Bamu) has announced that it would provide writers to help students with disabilities during the final-year examinations scheduled to start from October 1. While over 1,000 students with disabilities are expected to take the examination, the university has announced a slew of measures for their benefit. Bamu public relations officer Sanjay Shinde said students who need writers should contact with the National Service Scheme (NSS) section of the university at the earliest. “The university will pay a honorarium of Rs 300 per each writer. Interested students can contact the NSS authorities concerned on 9405769999 and 9834044417 and register their requirement,” he said. Shinde said students unable to visit the nearest examination centre for taking online test can appear for the same from their home. “All these students will get an extra time of 20 minutes and a 3% grace marks will be offered to students with disabilities failing in the examination,” he said. Meanwhile, Bamu has extended the deadline for payment of examination fees for the final year students till September 28.||http://timesofindia.indiatimes.com//city/aurangabad/bamu-to-offer-writers-for-students-with-disabilities/articleshow/78261420.cms||---
September 23, 2020||Bhopal||179 Covid deaths in city in last seven weeks; death rate higher in August||Bhopal: The percentage of increase in COVID-19 deaths on a weekly basis was higher in August than in September in the state capital. Bhopal has reported 179 deaths in the last seven weeks, the spike is the highest since the pandemic began in March. Six months on, various factors are at play, forcing the government to initiate new measures to control the spread of the infection. The most concerning scenario is that the working population is the most affected by the pandemic at the moment, according to a health expert. About 40% of the total patients, about 880, are under home isolation in Bhopal, according to reports. Bhopal has about 2,000 active cases of the infection. Home isolation calls for regularly monitoring of patients, which is a new challenge for the health department. “About 15% need hospitalisation and, among those, more than 5% need intensive care or ICU. The increase in numbers and viral load has worsened the situation. There are times when we now have to refuse patients in need. We can only stabilise them before they are sent to another care centre,” said a senior consultant with Hamidia hospital. A number of other factors to deal with in Bhopal is the increase in number of infections among doctors and support staff. Around 200 doctors have tested positive for the infection in the recent past. Seven days’ leave after two weeks of intensive duty is now a thing of the past in medical colleges due to the shortage in medical staff.||http://timesofindia.indiatimes.com//city/bhopal/179-covid-deaths-in-city-in-last-seven-weeks-death-rate-higher-in-aug/articleshow/78263851.cms||Jamal Ayub
September 23, 2020||Pune||Pune: Cops prevent woman, her children from jumping into river||PUNE: Officers from the Yerawada police station on Monday night prevented a 33-year-old woman employee of a private hospital and her two kids from jumping into the Mula-Mutha river from the bridge near Parnakuti. The woman was allegedly frustrated by the alleged physical and mental torture caused by her alcoholic husband. Senior inspector Yunus Shaikh from the Yerawada police station said, “The woman, a resident of Camp, and her 10-year-old daughter and eight-year-old son were spotted by an alert passer-by while they were about to jump into the river. He stopped them and alerted the police. Sub-inspector Shubhangi Magdum and her team rushed there and brought the mother and her two children to the police station for counselling.” Shaikh added, “During the interaction, the woman told the police that her husband, a security guard, would often beat her up and torture her under the influence of liquor. Fed up with the regular harassment, the woman and her children decided to end their life and travelled here to jump into the river.” “We called her sister from Vadgaonsheri and convinced her to provide them shelter and take care of her needs for the time being. She has considered our request,” he added. Sub-inspector Magdum said, “The terrified woman apologized and assured us that she and her two children will not end their life after we counselled her. We have shared the numbers of police officers and counsellors with the woman appealing her to contact them if any legal assistance is required.” “No FIR was registered against the woman. We have advised her to register a complaint against her husband but she refused on the grounds that she has taken a call to reside separately to secure a future for her kids. She told the police that she would initiate divorce proceedings against her husband,” she added.||http://timesofindia.indiatimes.com//city/pune/cops-prevent-woman-her-children-from-jumping-into-mula-mutha-river/articleshow/78263896.cms||Asseem Shaikh
September 23, 2020||Bhopal||Tally breaches 1.1 lakh as 2,544 more Covid cases reported||BHOPAL: With 2,544 people testing positive on Tuesday, the tally of Covid-19 patients in the state crossed 1.10 lakh. And Tuesday was the 13th consecutive day when more than 2,000 cases were reported in a single day. With these, a whopping 46,746 cases have so far been reported in September alone, which is more than 42.2% of the total 110711 cases reported in the state since March 20 when the first Covid-19 patient was found. This averages around to 2,124 cases everyday in September. And the positivity rate again remained above 10% as out of 17,698 samples that were tested in the state on Monday, 14.3% or 2544 were found positive. Overall positivity rate of state, i.e., positivity rate since the first patient was found positive till September 22 was 5.9% which has increased from 4.6% on August 31. Apart from this 28 deaths were also reported, says the state health bulletin released by directorate of health services. With these new casualties, death toll in the state reached 2,035. Among the districts where maximum cases were reported includes, 446 cases in Indore, 272 new cases in Bhopal, 249 cases in Jabalpur and 164 new cases in Gwalior. Fresh cases were reported from all the 52 districts of the state on Tuesday. On the brighter side, 2412 people recovered and were shifted from the hospitals. With these the total number of people who have recovered from the disease increased to 86030 on Tuesday. Overall recovery rate as on September 22, remained 77.7% in the state. A total of 22646 active cases were there in the state on September 22. As on September 22 a total of 716 fever clinics were being run in the state by the government and so far a total of 18.6 lakh samples have been tested which is lower compared to other states where more than 1 lakh positive cases have been reported so far.||http://timesofindia.indiatimes.com//city/bhopal/tally-breaches-1-1l-as-2544-more-covid-cases-reported/articleshow/78263873.cms||---
September 23, 2020||Pune||Senior manager of auto firm loses Rs 8L to card block fraud||Pune: A 57-year-old senior manager of an automobile company on Monday lodged an FIR stating that he was duped of nearly Rs8 lakh in a debit card-related fraud in May. According to the FIR, a man posing as an employee of a private bank’s Bandra branch called the complainant and told him that the bank would soon block his debit card. “He told the complainant that his fingerprints were needed to authenticate and activate his card,” senior inspector Ganesh Jawadwad of the Nigdi police said. The suspect said the bank would be sending someone to collect the fingerprint samples. “He further asked the complainant to share his details and any messages he would receive on his mobile phone,” Jawadwad said. Suspecting nothing, the complainant shared one-time passwords with the suspect and soon received the messages from the bank about varying amounts being debited. “The complainant raised this matter with the suspect, who claimed the transactions were not reflecting in his account and assured him that any money debited would be credited back,” Jawadwad said. Believing him, the complainant shared yet another OTP. It was only after Rs7.99 lakh was debited form his account that he got suspicious. “The suspect stopped answering his calls,” Jawadwad said. The police have registered a case under the IPC and the IT Act.||http://timesofindia.indiatimes.com//city/pune/senior-manager-of-auto-firm-loses-rs-8l-to-card-block-fraud/articleshow/78263886.cms||Mihir Tanksale
