September 14, 2020||Shimla||Himachal Pradesh reports 326 new Covid cases, 4 deaths||SHIMLA: The state reported four more Covid deaths and 326 positive cases on Sunday while 152 patients were also recovered from the infection. The state has now 9,555 positive cases of which 3,364 cases are active, 6,099 patients have been cured, 75 have died while 15 were migrated out of the state. In the state, two deaths have been reported from Solan district while one death each has been reported from Sirmaur and Kangra districts. Positive cases reported include 19 from Bilaspur district, 5 from Chamba, 47 from Kangra, 45 from Mandi, 21 from Shimla, 54 from Sirmaur, 97 from Solan and 38 from Una district.||http://timesofindia.indiatimes.com//city/shimla/himachal-pradesh-reports-326-new-covid-cases-4-deaths/articleshow/78095188.cms||Anand Bodh
September 14, 2020||Chennai||Tamil Nadu: Corporation clears squatters from Alappakkam lake||CHENNAI: Restoration of the Alappakkam lake near Maduravoyal in the western suburbs is on, with the city corporation removing more than 100 temporary structures over the past few weeks. Removing the permanent encroachments will be the next step in the long-term plan to turn the water body into a water source for the city, say officials. Greater Chennai Corporation last year took control of the lake, which once sprawled over 100 acres and which now is spread over just 11 acres, from the public works department (PWD). In November 2019, the revenue authorities conducted a survey that revealed the extent of the lake. Demarcating the boundary brought the encroachments came to light. The revenue authorities then began identifying the encroachments. The process includes issuing eviction notices to the squatters before they are evacuated. A suitable rehabilitation package also had to be developed. A senior PWD official said more than 3,000 permanent structures were found to be occupying large portions of the lake, including several concrete structures on the eastern and western sides. The ‘occupation’ began more than 25 years ago, said the official. A case is pending with the Southern Bench of the National Green Tribunal in this regard, said the PWD official.  While the lake was handed over to the civic body in December last year, the project of deepening and desilting was to be taken up early this year when the lockdown was imposed due to the Covid-19 pandemic. Now, with the lockdown almost completely lifted, the corporation authorities have started deepening work. It has been proposed to deepen the lake bed by 7.5 metres, or about 25 feet, that will considerably increase the water holding capacity of the lake, a corporation official said. The restoration work is scheduled to be completed in 18 months, he added. Once completed, the lake, which was once a drinking water source for people in surrounding areas before unregulated development took a toll, would be restored to its past glory, say residents.||http://timesofindia.indiatimes.com//city/chennai/corpn-clears-squatters-from-alappakkam-lake/articleshow/78095115.cms||P Oppili
September 14, 2020||Varanasi||Dist admin gears up for upcoming festive season amid Covid outbreak||Varanasi: While the next guidelines of the state government are awaited to clear how the festivals of Navratra, Durga Puja, Dussehra, Diwali and Dev Deepawali will be celebrated amidst Covid-19 menace, the district administration and police have started making preparations to meet the challenges of handling the festive season crowd. At a time when the district is getting new 1,000 Covid-19 positive patients added to its tally in every 5-7 days, the officials are worried as the city, famous as mini-Bengal, indulges in Durga Puja celebrations in a grand style. Navratra and Durga Puja celebrations will start from October 17 and conclude on Dussehra falling on October 25. Major Ramlilas are also staged during the same period. Talking to TOI on Sunday, the district magistrate Kaushal Raj Sharma admitted that, “In view of the continuing trend of sharp rise in Covid-19 graph, ground realities of the city and the gatherings which take place in the city during festival period, we had convened a joint meeting of administration and police officials on Saturday evening. We are waiting for the next guideline of the government expected on September 21 as it will clear how the forthcoming festivals will be observed.” The officials are worried as most temples of Goddess Durga, where devotees throng in a large number on particular days of Navratra, and also the Durga Puja pandals are located in congested lanes. The DM said that grand scale celebration like past years will be difficult to hold in the city this year while other major reason to wait for the next guideline of the government is to take decisions about how to give permissions for staging of traditional Ramlilas in the city. Another reason of worry for the officials is the rush of buyers in the markets during the festival season as people from adjoining districts also reach the city for festiveal shopping. The DM said that all the magistrates and circle officers of police had been asked to finalise traffic plans in advance to avoid crowding at any place during festivities. During Dev Deepawali celebrations in 2019, chaotic scenes took place, he said adding that the officials were directed to take lessons from past incidents while finalising a traffic plan for the festival period.||http://timesofindia.indiatimes.com//city/varanasi/dist-admin-gears-up-for-upcoming-festive-season-amid-covid-outbreak/articleshow/78094410.cms||---
September 14, 2020||Agra||Two people booked for insulting national flag, following BJP MLA's plaint||Agra: Aligarh police on Sunday booked two people for allegedly insulting the Indian national flag by putting eight spokes in the chakra instead of 24, while making an inscription on a foundation stone in Arabic on hand pumps being installed in village Dubhia. Two people — Shamsher and Warik Ali — were booked under Section 2 of the Prevention of Insults to National Honour Act 1971 and Section 269 (negligent act likely to spread infection of disease dangerous to life) of IPC, based on a complaint filed by Aligarh BJP MLA Chhara Ravendra Pal Singh at Akrabad police station. According to the complaint, the accused had tried to mislead the local population while installing hand pumps in the village, by putting two flags — one of Kuwait, the other of India — on the foundation stone, along with inscription in Arabic. The MLA also alleged the hand pumps were installed at 60 ft depth, making them unfit for drinking.||http://timesofindia.indiatimes.com//city/agra/two-people-booked-for-insulting-national-flag-following-bjp-mlas-plaint/articleshow/78094080.cms||---
September 14, 2020||Madurai||Reconsider online exam plan for final yr: MKU pvt colleges||Madurai: The Madurai Kamaraj University (MKU) private colleges’ management association, on Saturday, wrote to MKU vice chancellor (VC) Dr M Krishnan and the principal secretary, higher education seeking to reconsider the decision to hold online exams for final year students. According to the statement signed by the association’s general secretary Dr S Rajagopal, it was mentioned that on September 11, after a meeting of the principal secretary with vice chancellors of various universities, including MKU, it had been decided to hold the exams online for final year students before September 30. The association said that it is stated that students should be informed to access internet facilities and question papers will be sent to their WhatsApp or emails for them to write the exam from their homes and submit it. “We wish to represent that in case of such online exams, there are more chances of malpractices, like copying, consulting with others, referring websites for correct answers etc., Further, it is possible for impersonation to also happen in such exams. There will also be chaos if there are cases where internet connectivity fails or there are power cuts,” they said. The association also pointed out that NEET exam is being held for thousands of students in offline mode with all safety precautions for Covid-19 and sought to reconsider the decision to hold only online exams.||http://timesofindia.indiatimes.com//city/madurai/reconsider-online-exam-plan-for-final-yr-mku-pvt-colleges/articleshow/78096457.cms||---
September 14, 2020||Madurai||Woman found dead with stabs||Madurai: An 18-year-old woman from a village near Peraiyur in Madurai district, who went missing on Friday night, was found dead with multiple injuries on her body. The deceased was identified as T Jayasakthibala, from V Ammapatti village. He body was found in a dry waterbody near Ayyanar Temple in the same village on Saturday. The T Kallupatti police have registered a murder case and are looking for perpetrators. Police sources said that Jayasakthibala got married to T Muthupandi from Mathiyasenai in Virudhunagar district in October last year. Muthupandi is a worker in a match industry and allegedly had an extra-marital relationship with a girl working with him. The couple often fought over it after Jayasakthibala found out about it, and in June 2020 she returned to her parents’ place. While her parents were planning to reunite her with Muthupandi on Saturday, she went missing on Friday night. Her father G Thavidan searched for her with the help of his two sons, when they got information from a villager that her body was found in the waterbody. They found she had multiple stab injuries on her body including hand, waist and back. The police have said that they have got a lead in the murder and are searching for the accused. The murderer would be arrested soon, a police officer said. tnn||http://timesofindia.indiatimes.com//city/madurai/woman-found-dead-with-stabs/articleshow/78096456.cms||---
September 14, 2020||Agra||Agra faces 70% shortage of ventilators as Covid-19 cases rise||AGRA: With increasing number of Covid-19 positive cases in Agra district, all Intensive Care Unit (ICU) beds in Covid care facilities are occupied. It is not possible to increase ICU beds due to shortage of ventilators. This has started affecting treatment of Covid patients in critical condition. According to an official estimate, the Covid facilities are facing a 70% shortage. There is a requirement for at least 200 ventilators at Covid care centres whereas only 60 ventilators are available at government and private centres. Meanwhile, SN Medical College (SNMC) authorities have claimed that a 34-bed ICU equipped with ventilators will be set up for Covid-19 patients in the next two days. The Covid-19 tally crossed 4,000 mark in Agra district on Sunday. As many as 951 new cases were reported in the first 12 days of September. With this, the number of patients in critical condition also increased, resulting in occupation of all the ICU beds at private and government Covid treatment facilities. At present, there are 24 ICU beds with ventilator facility at SNMC, six at the district hospital and a total of 30 at three private hospitals designated for Covid-19 treatment. SNMC authorities claimed that they have made alternate arrangements for 12 ICU beds (without ventilators) for Covid-19 patients. Agra district chief medical officer, Dr RC Pandey, said, “With the increase in number of Covid-19 patients being admitted in critical condition, we have started making arrangements for additional ICU beds and ventilators. Twenty bilevel positive airway pressure (BiPAP) and 25 high flow nasal cannula (HFNC) machines have been arranged by SNMC administration to address patients with respiratory issues. Besides, a 34-bed ICU will be operational at the medical college in next two days.”||http://timesofindia.indiatimes.com//city/agra/agra-faces-70-shortage-of-ventilators-as-covid-19-cases-rise/articleshow/78094067.cms||---
September 14, 2020||Agra||Three accused of minor boy’s murder in Agra to be booked under NSA||AGRA: Police have decided to slap the stringent National Security Act on the alleged killers of a nine-year-old boy, who was found dead near his house in village Dhaura three days ago. The SHO of Etmadpur police station has been suspended for negligence in conducting timely investigations after a complaint was lodged by the missing boy’s parents. A departmental inquiry has also been ordered against him. Talking to TOI, SSP Babloo Kumar said that the NSA will be slapped on all three accused – Mohd Wahid, Arman and Ayub –for committing the heinous crime. He said, “The directions in this regard have been issued to the circle officer.” The SSP said that the deceased’s family members have been given a cheque of Rs 5 lakh from the CM’s relief fund on Sunday. The minor boy disappeared from outside his house on September 8. The deceased’s father lodged a police complaint at Etmaddulah police station the following day after they failed to locate him. The family members claimed that they suspected the involvement of their neighbours, but police did not question them. When the boy’s body was recovered on September 10 and the family blamed the local police for their inaction, officials immediately attached the SHO to Police Lines.One of the accused, Mohd Wahid, was arrested on Saturday morning after an encounter with the police. Two other accused were also arrested later. According to police, Mohd Wahid had kidnapped his neighbour’s son with an intent to demand a ransom of Rs 2 lakh from them with the help of his two accomplices. But the minor boy started crying before the accused could intoxicate him. Scared of getting caught, he strangled the boy.||http://timesofindia.indiatimes.com//city/agra/3-accused-of-minor-boys-murder-in-agra-to-be-booked-under-nsa/articleshow/78094090.cms||Anuja Jaiswal
September 14, 2020||Rajkot||Killer jumps parole, turns thief; nabbed||Rajkot: A murder convict who had jumped parole and had gone absconding had taken to stealing and chain snatching. Police said Rasik Parmar (33) was arrested along with his accomplice Yogesh Arambhadia (37) from Godhaniya College Road in Porbandar on Sunday. “The duo was arrested on the basis of a tip-off about them going on two two-wheelers to sell off stolen gold and silver jewellery. We seized jewellery worth Rs 1.67 lakh, the two-wheelers and two cellphones from the accused,” said K I Jadeja, inspector with Porbandar special operation group. During their interrogation, the accused duo confessed of their involvment in eight thefts and four chain snatching cases in Porbandar. Parmar had jumped parole in 2018 after he was lodged in Rajkot Central Jail in a double murder case. He had committed two murders in Jamnagar. Arambhadia, too, is a history-sheeter, having been involved in 17 house break-ins. Before being convicted in the murder case, Parmar was booked for five chain snatching and two physical assault cases.||http://timesofindia.indiatimes.com//city/rajkot/killer-jumps-parole-turns-thief-nabbed/articleshow/78094100.cms||---
September 14, 2020||Kanpur||13k fake complaints, extortion and threat calls||Kanpur.................3 Faiz.Siddiqui@timesgroup.com Kanpur:A man claiming himself to be a resident of Bikru, few days ago gave a written complaint at local police station pleading authorities to register an FIR against a man, accusing him to be a close aide of slain gangster -Vikas Dubey and who had grabbed a land in the village. “He is an aide of slain gangster -Vikas Dubey, and terrorise poor villagers and grab their land,” says the man, also providing the complete detailed address of the ‘aide of gangster - Vikas Dubey’ to the police seeking stern and quick action against the man. The police in order to initiate investigation rushed to the village to locate the whereabouts of the applicant. However, they found that none with the name given in the application exist in the village. Even the telephone numbers mentioned in the application was found to be false. Further inquiry revealed that the plaint was filed only to settle personal score. This is not an isolate case. “A large number of such complaints from within the jurisdiction of Chaubeypur and Billhaur police stations, have been pouring in at the offices of IG range, DIG and Circle officer Billhaur. People are now encashing the situation and filing complaints against their rivals, and most of them are turning out to be false,” informed police sources. The police have since the Bikru incident received more than 100 plaints. “However, one third of such complaints during probe turn out to be false,” said a police official. The complaints are not only limited to settle personal scores, other SOS calls are on extortion threats by newbie goons, trying to fill the don’s vacuum and trying to invoke Dubey’s name, which still spells terror not only across the vast swathes of villages around Bikru. Recently, an Army personnel posted in Nagaland, who had come to his native home in the City, and who was not in good terms with his wife, in his complaint had alleged that he got the call from a man who introduced himself to be a friend of slain gangster -Vikas Dubey, and threatened him to take care of his wife and take her along with him to his posting place in Nagaland. The caller further warned that if he did not pay heed to his demand, he would eliminate him. Army personnel also alleged that that the caller also said that slain gangster Vikas Dubey, was his friend. He also said that once he had excecuted a killing of an official inside the court. Earlier, a computer institute owner was threatened of dire consequences by an extortionist in the name of Vikas Dubey. A police official in Crime branch said, “Dealing with such cases is a new challenge. The frequency of such cases is on the rise.” The department is making a list of such complainants and trying to zero in on them and thereafter book them as per the law. “The initiative, will curb unnecessary cases being filed at stations, DIG, and IG offices, save the time and energy of the department and help them to focus on other critical duties,” said IG range Mohit Agarwal, who added,”We have already initiated action in connection with extortion threat calls. One such person was arrested from Barra South area. Identified as Ram Thakur, a High School passout and a worker in a private factory, told us that as he was running short of money, he decided to extort money from the same institute, where he had pursued a diploma course in 2017,” he said. The police further said that he told the investigators that he took the name of slain gangster Vikas Dubey, because he was famous and in order to cause terror and pressure on the institute owner. “In reality, however, he said that he neither knew and not even met once Vikas Dubey or any of his aides. He further told cops that he did a diploma course from the institute in 2017 by paying a fee of Rs 11,000. He said that he he had asked computer institute employee to convey his owner to arrange cash worth Rs 22,000 or else would be eliminated,” the police said further. -----------eom||http://timesofindia.indiatimes.com//city/kanpur/13k-fake-complaints-extortion-and-threat-calls/articleshow/78094428.cms||Faiz Rahman Siddiqui
September 14, 2020||Bareilly||Attacked by neighbours, 65-year-old woman succumbs to injuries, four booked||Pilibhit: Four people were booked for allegedly beating 65-year-old Jamuna Devi of Bankati village under Neuria police station on Friday night. The woman succumbed to her injuries early Sunday when she was being shifted to a higher medical facility from the district government hospital in Pilibhit. According to the victim’s son Dharmendra Kumar, he was assaulted by four of his neighbours — Umesh, Chatur Bihari, Vijaypal and Shakuntala Devi — in the ensuing dispute over the ownership of land adjacent to his house and when his mother came to his rescue, they beat up his mother, too. SHO Kheem Singh Jalal said, “The accused was earlier booked under sections 323 (punishment for voluntarily causing hurt) and 504 (intentional insult with intent to provoke breach of the peace) on Friday night, but after the death of Jamuna Devi, IPC section 304 (culpable homicide not amounting to murder) would be added to the FIR.”||http://timesofindia.indiatimes.com//city/bareilly/attacked-by-neighbours-65-year-old-woman-succumbs-to-injuries-four-booked/articleshow/78093348.cms||---
September 14, 2020||Agra||109 new Covid-19 +ve cases in Agra||Agra: At least 109 new Covid-19 positive cases surfaced in Agra till Sunday evening, taking the district tally to 4,042. A 67-year-old man also died while undergoing treatment at SN Medical College. The man was a resident of Kirti Nagar and was suffering from cardiovascular disorder and acute renal failure. According to the health department, the Covid-19 patient died due to a co-morbid condition. So far, 114 Covid-19 patients have died in the district. Also, 95 Covid-19 patients were discharged on Sunday. Of the 4,042 cases reported in the district, 4,042 [77.5%] have been declared "cured and discharged". There are now 796 active Covid-19 cases in the district.||http://timesofindia.indiatimes.com//city/agra/109-new-covid-19-ve-cases-in-agra/articleshow/78094085.cms||---
September 14, 2020||Madurai||Fresh cases fall further to 640 in south Tamil Nadu, touch 750 in central region; deaths 6 each||MADURAI/TRICHY: South Tamil Nadu hit a new low in fresh Covid-19 cases after months on Sunday as the region recorded 640 Covid-19 cases and six deaths on Sunday, the lowest number of fresh cases reported in a single day since June 30. Meanwhile, the central region of the state recorded 750 fresh cases on Sunday taking the tally to 40,932, which included 5,126 active cases. The region also recorded six deaths taking the toll to 602. The total Covid-19 cases in the southern region has climbed to 1,00,982, which include 6,398 active cases and 1,746 deaths. The most number of cases on Sunday were reported in Tirunelveli (126), which currently has the most number of active cases in the southern region (1,072). During the last month, both Tirunelveli and Kanyakumari have been consistently reporting 100 new Covid-19 cases or more every day, whereas cases are showing decline in many other districts. Though Kanyakumari saw 110 Covid-19 cases on Sunday, the active cases in the district remained at 736. The district also crosses 10,000 recoveries on Sunday. Currently, the overall district tally is at 10,0958 and 207 deaths. Ramanathapuram reported only 16 new cases. Ramanathapuram has the second least number of active cases in the southern region with 244 cases, behind Sivaganga (236). Four more districts, Sivaganga (46), Tuticorin (45), Virudhunagar (35), and Tenkasi (28) also reported less than 50 Covid-19 cases on Sunday. For the fifth day in a row, with 78 cases, Madurai district reported less than 100 fresh Covid-19 cases. Out of the six deaths in the region, four were reported in Madurai, taking the district toll to 375. Kanyakumari and Dindigul reported one death each. The overall death rate in the southern region is at 1.72%. A total of 154 positive cases were reported in Nagapattinam taking the district tally to 4,075. Thanjavur recorded 151 fresh positive cases, taking the total count of the district to 8,340. Tiruvarur and Pudukottai recorded 143 and 134 fresh positive cases. The total counts of the districts were 5,267 and 7,427. Pudukottai district reported three deaths on Sunday. A total of 86 positive cases and one death were reported in Trichy on Sunday. With this, the total count of the district has climbed to 8,846. With 48 new cases, the tally of Karur district has touched 2,161. Ariyalur district reported 11 fresh cases taking the tally to 3,271. Perambalur district reported 23 positive cases and the total number of cases in the district has climbed to 1,545.||http://timesofindia.indiatimes.com//city/madurai/fresh-cases-fall-further-to-640-in-southtn-touch-750-in-central-region-deaths-6-each/articleshow/78096458.cms||---
September 14, 2020||Dehradun||In highest single day spike, Uttarakhand sees 1,637 cases||DEHRADUN: In the highest single day spike of Covid-19 cases, Uttarakhand reported 1,637 fresh cases of coronavirus infection on Sunday taking the state’s tally to 31,973. With rising cases, the infection rate reached 6.4% in the Himalayan state. The state capital alone reported 623 fresh cases becoming the district with maximum active cases in Uttarakhand. Dehradun reported 200 deaths among 414 total deaths in the state. Apart from the highest single day spike in fresh cases, even recoveries touched a new record on Sunday with 1,009 people getting recovered from the infection. Total 21,040 people have won the fight against the deadly Covid-19 in Uttarakhand. Maximum recovery of 4,661 people was reported from Udham Singh Nagar followed by 4,521 people recovering in Haridwar and 4,173 in Dehradun. Abhishek Tripathi, from Covid-19 control room, said that 12 deaths were also reported in Uttarakhand on Sunday – eight of them in Dehradun and four in Haldwani. “Among the 414 deaths of Covid patients in the state, 200 died in the state capital alone followed by 75 in Nainital, 66 in Haridwar and 46 in Udham Singh Nagar,” said Tripathi. Among the fresh cases, 318 were reported from Haridwar, followed by 240 in Udham Singh Nagar and 211 in Nainital. In hill districts, Pauri reported 57 cases, Uttarkashi 47, Pithoragarh 34, Champawat 32, Tehri 37, Almora 16, Bageshwar 13, Rudraprayag 12 and Chamoli 7. With an average of around 800 to 900 cases per day, the state witnessed over 10,000 cases in September so far. The officials feel that the rise in cases is because of aggressive testing. “Not just the cases are rising but even testing has increased drastically. We have tested around a lakh people in the last 13 days with samples sent to labs crossing the 5 lakh mark,” Tripathi added.||http://timesofindia.indiatimes.com//city/dehradun/in-highest-single-day-spike-ukhand-sees-1637-cases/articleshow/78094093.cms||Ishita Mishra
September 14, 2020||Dehradun||Times NIE offers chance to go to NASA||DEHRADUN: The annual School Super League, a school-level quiz competition conducted by edu-tech company BYJU’s and powered by Times Newspaper In Education (NIE), is going on with much enthusiasm at a national level. The quiz this year includes many subjects and is aimed to recognise the acumen of students in different subjects. The quiz aims to test the scientific, mathematical, and social aptitude of students. Lots of exciting prizes are up for grabs for the winners this year. The national finalists will win a trip along with their school principal to NASA, USA. Notably, the entry for students is still open and they just have to contact their respective schools to participate. The league is expected to culminate by month-end. Currently, the rounds are taking place at school-level. Subsequently, the competition will move to state and national level.||http://timesofindia.indiatimes.com//city/dehradun/times-nie-offers-chance-to-go-to-nasa/articleshow/78094089.cms||Mohammad Anab
September 14, 2020||Lucknow||UP first state to conduct 75 lakh Covid tests||LUCKNOW: UP achieved yet another benchmark of completing 75 lakh Covid-19 tests, the highest in the country, since the outbreak of the pandemic in March earlier this year. The record was set with the state government achieving the target of conducting approximately 1.5 lakh tests per day, which is now targeted to be increased to 2 lakh per day. Additional chief secretary (home), Awanish Awasthi said that the state government would achieve the target of conducting 1 crore tests by the month-end. “UP is the most populous state and therefore the number of tests was expected to be much more than in other states,” he said.  !function(){"use strict";window.addEventListener("message",(function(a){if(void 0!==a.data["datawrapper-height"])for(var e in a.data["datawrapper-height"]){var t=document.getElementById("datawrapper-chart-"+e)||document.querySelector("iframe[src*='"+e+"']");t&&(t.style.height=a.data["datawrapper-height"][e]+"px")}}))}(); As against UP’s 75 lakh, Maharashhtra has conducted 51.6 lakh tests and Andhra Pradesh 45.3 lakh tests so far. Likewise, Tamil Nadu has conducted 58 lakh test, Karnataka 37 lakh, Delhi 20 lakh, West Bengal 24 lakh and Bihar 47.7 lakh tests. Awasthi said that the state government sought to put in place a robust medical infrastructure in its battle against Corona. He said that the death rate because of the Corona in the state was lesser than other states and below than the national average. He said that the total confirmed cases till date was 3.05 lakh against a population of 22.5 crores. Awasthi said that the Corona cases could be arrested by following various safety protocols and launching a campaign for wearing masks and maintaining the requisite distance to avoid contracting the virus. The recovery rate in UP was 76% which is higher than many other states. “The state government was trying to better the recovery rate in the days to come,” he said. The CM, he said, reiterated on laying emphasis on cities like Lucknow, Kanpur, Meerut, Prayagraj and Gorakhpur which have a higher case burden. Awasthi said that the CM has pressed for making people aware about the protocols by making public announcements through the use of loudspeakers. According to the plan, the state government would put in place a public address system that would play songs appealing people to follow protocols and precautions to avoid contracting Corona. The CM also underlined the need of distributing masks among the people. The ACS home said that CM has also pitched for completing the work of under construction testing laboratories in the state. Also, the usage of newly constituted Covid hospitals -- like the newly constructed 320-bed Covid hospital in Lucknow– be expedited. The CM also laid thrust on training of paramedics in more numbers to strengthen the man power dealing with the pandemic. Better PPE kitsThe state government also plans to expedite the purchase of better quality Personal Protection Equipment (PPE) kits, masks, gloves and sanitizers through the GEM portal at a very competitive price. UP CM Yogi Adityanath has specially given directions to arrest the chances of black marketing of oxygen and setting up new oxygen plants in the state. Various companies have already come forward with proposals to install oxygen plants in cities like Lucknow, Ghaziabad and Meerut. Post-Covid careThe Centre has issued the guidelines pertaining to post-Covid care which need to be followed by patients who have recovered from Corona. Additional chief secretary, health and family welfare, Amit Mohan Prasad said the guidelines focus on various protocols including repeated washing of hands, regular use of face masks and maintaining social distance. The recovered patients also need to practise yoga, exercise and begin daily work. Watch Uttar Pradesh becomes first state to conduct 75 lakh Covid-19 tests||http://timesofindia.indiatimes.com//city/lucknow/up-first-state-to-conduct-75l-covid-tests/articleshow/78096466.cms||---
September 14, 2020||Nagpur||5-day janata curfew from Tuesday, decide traders in Yavatmal||YAVATMAL: While the administration on Sunday ordered seven private hospitals to reserve 20% beds for Covid-19 patients, traders in the city have unanimously resolved to observe five-day janata curfew starting Tuesday to salvage the situation on pandemic front. The hospitals are Sanjeevan Hospital, Datta Hospital, Criticare Hospital and Sai Shraddha Hospital in Yavatmal, Lifeline Hospital and Medicare Multispeciality Hospital in Pusad and Dr Lodha’s Hospital in Wani. Shaw Hospital will also continue to function as a Covid-19 Care Centre in addition to the seven hospitals. District Chamber of Commerce and Industries (DCCI) vice-president Arun Pobaru, through a press release on Sunday, announced the decision of various unions of traders and grocers to observe five-day janata curfew in the city. Similar meetings are being held to observe janata curfew in other cities also, he said. Meanwhile, guardian minister Sanjay Rathod has directed civil surgeon Dr Tarangtushar Warey to expedite the work on new building of ladies hospital here and ready at least 300-bed facility for Covid treatment at the earliest. The new building is being constructed on 5,000 square metre area having estimated cost of Rs37.40 crore and is nearing completion. Rathod had earlier ordered GMCH dean Dr RP Singh to arrange 250 beds for Covid-19 patients in Super Speciality Hospital on the GMC premises. “We are prepared to meet the demand for beds and hence the arrangement for additional beds in advance,” Rathod told TOI on Sunday. He urged people to follow preventive measures like Covid distancing, wearing mask in public and also avoid unnecessary movement.||http://timesofindia.indiatimes.com//city/nagpur/5-day-janata-curfew-from-tue-decide-traders-in-ytl/articleshow/78096470.cms||---
September 14, 2020||Rajkot||Heavy rains wreak havoc on crops in Amreli||Rajkot: Heavy rains pounded Rajula, Jafrabad and Khambha talukas of Amreli district on Sunday, wreaking havoc on standing crops of farmers in the region. While Khambha taluka recorded more than 75 mm of rainfall on the day, Rayadi Dam in the district overflowed for the 10th time during this monsoon season due to the heavy downpour. After the gates of the dam had to be opened, low lying villages of Mota Barman, Nageshri and Nana Barman were put on high flood alert. “Heavy rains are feared to have caused massive crop destruction in Amreli district. Apart from Rajula, Jafrabad and Khambha, heavy rains have also occurred in Timbi, Lothpur, Bhakodar, Dudhala and Vandh,” said an official from the Amreli district administration. Meanwhile, photographs and video clips of a bolt of lightning that struck a tower in Hemal village of Jafrabad have gone viral on social media platforms.||http://timesofindia.indiatimes.com//city/rajkot/heavy-rains-wreak-havoc-on-crops-in-amreli/articleshow/78094132.cms||---
September 14, 2020||Bareilly||‘CAs will be booked for ignoring fake data, embezzlement, while auditing sugar mills’||Pilibhit: Principal secretary, sugar industry and cane development, Sanjay R Bhoosreddy, has warned chartered accountants (CA) that FIRs will be filed against them if they are found to have glossed over fake data, instances of theft, financial losses and embezzlement while auditing the state’s cooperative sugar mills. There are 24 functional sugar mills under the UP cooperative sugar factories federation and one under UP state sugar corporation limited. Bhoosreddy said CAs have also been asked to complete their audit work for the crushing year 2019-20 and file the reports within a month. He said under Section 44 of the IT Act, 1961, it would be imperative forCAs to file tax and annual audit reports of cooperative sugar mills to the income tax department online. “Most importantly, details related to the status of sugar mills’ compliance with the government order for tagging of the sale price of sugar, molasses and bagasse, in addition to the amount accrued on auction of scrap, are to be made integral parts of the annual audit report,” Bhoosreddy said.||http://timesofindia.indiatimes.com//city/bareilly/cas-will-be-booked-for-ignoring-fake-data-embezzlement-while-auditing-sugar-mills/articleshow/78091538.cms||---
September 14, 2020||Bareilly||Handcuffed accused escapes from custody of police in Kheri district, video goes viral||Bareilly: Within a few hours after a handcuffed accused booked under the POCSO Act for allegedly attempting to rape a minor girl in Mitauli area in UP’s Lakhimpur Kheri district escaped from the custody of police with the handcuffs on, CCTV footage of the incident splattered across social media on Sunday. Two policemen, who were shifting the accused, Hiralal, to Lakhimpur district jail on a bike, had stopped at a petrol pump for refuelling when the accused escaped with the handcuffs on, said police, adding several police teams were searching for the accused. Mitauli police station SHO Anil Kumar said, “Hiralal was booked under section 354 (assault or criminal force to woman with intent to outrage her modesty) and relevant sections of the Pocso Act. He somehow managed to escape from the custody of police. We have deployed several teams and he will be nabbed soon.”||http://timesofindia.indiatimes.com//city/bareilly/handcuffed-accused-escapes-from-custody-of-police-in-kheri-district-video-goes-viral/articleshow/78093359.cms||Kanwardeep Singh
September 14, 2020||Ahmedabad||Unusual tour: Ahmedabad museums go to visitors in virtual avatar||AHMEDABAD: An LD Museum curator takes a group through intriguing objects — dating back from 4th century to 15th century CE — explaining the materials, sculpting techniques, history, and religious significance. It is, however, not a usual tour. Only the curator is present on the premises and all the ‘visitors,’ in this case Class VI students, are touring the museum from the comfort of their homes! Radhika Lalbhai, the managing trustee of LD Museum, said that when visitors cannot come to the museum, the museum must reach out to them. Sujata Parsai, who recently took charge as the museum’s director, said that the Covid era has prompted all to think out of the box. “Earlier, we had guided tours for children and college students,” Parsai said. “Over the past couple of months, we have started virtual tours which are tailor-made for students based on their curriculum.” Parsai went on to say: “We also got active on social media platforms, introducing interactive puzzles, colouring activities, the object of the month with detailed description of the artefact.” It’s the beginning of change for city-based museums and exhibition spaces. Lilavati Lalbhai Library (LLL) — the first exhibition space for architectural projects in Ahmedabad — in June organized its maiden online exhibition of an eminent artist from the city, Amit Ambalal. His recent works, ‘Wild and Wonderful in Ahmedabad,’ were featured. The ‘gates’ opened at 5pm, a virtual lamp was lit, and a tour of the exhibition followed with commentary by the artist. Jay Thakkar, the executive director of DICRC at Cept University and head of LLL, said that the current situation has opened up new vistas. “The exhibitions are not bound by space now. We can collaborate with institutions from across the globe for temporary exhibitions and digital walk-throughs,” he said. “We have a few upcoming virtual projects at LLL.” But several experts believe that the digital cannot wholly replace the real. Dr Narottam Sahoo, advisor to GUJCOST, said that their exhibits are hands-on. “We have integrated several elements of our vast exhibition in our online events, but it would take some time to get acclimatized to the hybrid model,” he said.||http://timesofindia.indiatimes.com//city/ahmedabad/unusual-tour-city-museums-go-to-visitors-in-virtual-avatar/articleshow/78095130.cms||Parth Shastri
