---||Bengaluru||Bengaluru’s creative folk and nightlife enthusiast rejoice lifts on Covid-related curbs||On Friday, in what seemed to be welcome news for various industries, Karnataka Chief Minister Basavaraj Bommai announced that the state will have some more curbs lifted as the total positivity rate (TPR) for Covid in the state is below 1% at 0.66%. This meant cinema halls, auditoriums, ranga mandiras and pubs to function normally from October 1, with safety caveats in place. Those entering these spaces need to have at least one dose of vaccine. Cinema halls back to normal capacity, but there are clauses Starting October 1, cinema halls will be allowed to have 100% occupancy in all districts that have a TPR below 1%. For those districts above 1% and below 2%, the 50% occupancy rule continues. The districts who register a TPR of above 2% will have cinema halls shutting down. In an additional move for caution, pregnant women and children will not be allowed. Standard Covid safety protocols need to be followed. Suraj Gowda, actor and director of Ninna Sanihake that releases on October 8, shares, "This is a welcome move from the government. We respect their decision to wait till the time is right. We now hope people return to cinema halls to celebrate it like it ought to be done." Read AlsoSchools, cinemas &amp; pubs in Karnataka to run 100% from OctoberWith fresh Covid-19 infections under control, the Karnataka government on Friday allowed schools and colleges to conduct regular in-person classes for grades 6-12 with 100% student attendance from October 1, besides giving nod for cinema halls, movie theatres and pubs to operate with 100% capacityAuditoriums and ranga mandiras benefit too The low TPR in the state has also led the government to allow auditoriums and ranaga mandiras to also function with 100% occupancy, with similar caveats in place like those for cinema halls. This has led to many dancers, musicians and theatre persons expressing joy over this move. October fest for pubs While the tipplers had some bars and lounges open, now the pubs will finally be able to throw open their doors from October 3. The rules for entry into pubs remain similar to those for cinema halls. A pub owner shares, "Draught beer is one of the most widely selling beverages in cities like Bengaluru. This is good news, hence." Schools can reopen with full attendance for higher classes The government has also given a nod for offline classes with full attendance to be conducted for classes 6 to 12 for five days a week. Extended curfew time The night curfew still stands imposed, but the curfew has been extended till 10 pm, which allows more breathing time for restaurants, bars and pubs. This also helps cinema halls and performance venues.||http://timesofindia.indiatimes.com//city/bengaluru/bengalurus-creative-folk-and-nightlife-enthusiast-rejoice-lifts-on-covid-related-curbs/articleshow/86506541.cms||Sunayana Suresh
---||Kozhikode||3 years on, flood relief yet to reach eligible persons in Kozhikode||KOZHIKODE: Several beneficiaries eligible for immediate assistance of Rs 10,000 after the 2018 floods are yet to receive the assistance in Kozhikode taluk. The delay has occurred even as an inquiry report by a senior finance officer had found that Rs 53 lakh allotted as relief amount had gone into the accounts of ineligible persons. According to an official source, most fund diversions happened as the assistance was provided at least twice to the same beneficiary in many cases. A total of around Rs 53 lakh got diverted through this gross error in the distribution system. Now, each beneficiary who received double the eligible amount will have to be served notices to return the money. What makes the error graver is that several eligible people are still awaiting the assistance. Azeez Ilambilasssery, a resident of Pazhur Chathamangalam, says that he has been running from pillar to post to receive the benefit for three years. “My house was completely inundated in the floods. The water level had gone as high as 10ft and it continued to be like that for at least three days,” said Azeez. He said that he had gone to offices at least half a dozen times to get the relief. “Sometimes they say that the address is not correct and I have even corrected the spellings in the forms. I went to the office several times over the past three years and after a point I gave up,” he said. He added that those who did not get the benefit were in fact the ones who were most affected by the floods. According to sources, the assistance was provided to 22,360 beneficiaries in Kozhikode taluk and the inquiry report has recommended the retrieval of the said funds from those who got it twice. At the same time, another diversion was also found out during the probe. An official with the revenue department was suspended after it was found that he had diverted the fund to his relative’s account. “The total assistance was Rs 10,000 for each person. The directive was to give out this emergency assistance to the affected persons even before they reach their homes back from the relief camps. While the issue of the double crediting was investigated, an irregularity of around Rs 97,000 was found. It came to the attention that the funds went to the account of a relative of an official. Action was initiated against him. The amount was returned soon after a notice was issued,” said the source. An investigation is now on into the delay in the distribution of relief funds worth Rs 1.17 crore as well. “The fund was not distributed due to errors in IFSC code, account number, etc. The amount which did not go to the real beneficiary is now in the treasury suspense account. This indicates that there are more beneficiaries who are eligible to get the assistance but it needs to be confirmed through an enquiry. Since, a claim has not been made for the past three years, the veracity of the claim has to be verified now before processing the distribution,” said an official source.||http://timesofindia.indiatimes.com//city/kozhikode/3-years-on-flood-relief-yet-to-reach-eligible-persons-in-koz/articleshow/86516690.cms||---
---||Mumbai||Mumbai: BMC to hold special Covid vaccination drive for women, teachers, students||MUMBAI: The BMC will hold the second women-only vaccination drive on Monday and focus on teachers and students on Tuesday. The BMC received 3.5 lakh vaccine doses from the state government on Saturday and plans to hold mega drives on the first three days of the week, said BMC additional commissioner Suresh Kakani. Public vaccination centres are closed on Sundays. On the first only-women drive held in Mumbai on September 17, more than one lakh women took the Covid shot. The city’s vaccination statistics bear out the need for such special drives. While the city has vaccinated over 80% of the population with at least one dose, there is a big gender gap among the recipients. According to data available on the Cowin portal, almost 70 lakh doses in Mumbai have been given to men while only 52 lakh doses have been given to women so far. Moreover, with the possibility of schools reopening next month, teachers and school staff have to be fully vaccinated. ``Many of the staff of the BMC schools have been vaccinated, but the special drive will provide quick access to teachers from private schools as well,” said Kakani. Students who are over 18 years of age will also be able to walk in for vaccination at the public centres in the first half of Tuesday. On Saturday, due to limited stocks (before fresh stock was transported), public centres in the city only vaccinated 14,916 as compared to five-digit figures on some days. In all, 75,980 people were vaccinated on Saturday, including 58,822 in private centres in the city. In Maharashtra, 6,22,366 people took the vaccine on Saturday.||http://timesofindia.indiatimes.com//city/mumbai/spl-vax-drive-women-teachers-students/articleshow/86518709.cms||---
---||Allahabad||HC seeks Govt, HESC reply in staffer’s matter||Prayagraj: The Allahabad High Court on Friday directed the UP government and Uttar Pradesh Higher Education Services Commission (UPHESC) to file their respective replies (counter affidavits) in response to a petition alleging that the Commission was compelling its contractual employees to join as an outsourced employee of a contractor. While passing the above directive, the court directed that the petitioner shall be allowed to continue in the employment of the Commission in the manner as was being done earlier during the pendency of the petition. Hearing a writ petition filed by one Mahaboob Ali, Justice Ashwani Kumar Mishra directed to list this case after the expiry of period of two weeks. The petitioner was engaged as a computer operator/clerk on the contractual basis by the Commission in the year 2011. Subsequently, the Commission started making efforts to engage him as an outsourced employee of a contractor. Appearing on behalf of the petitioner, his counsel Tanisha J Monir argued that the petitioner had been working satisfactorily for the last 10 years. However, on September 2, 2021, an order was passed by the Commission, which compelled the petitioner to join as an outsourced employee of a contractor. The court after hearing concerned parties observed, “Prima facie, this court finds no good ground for the Commission to compel the petitioner to function as an outsourced employee of a contractor engaged subsequently by the Commission." The court while staying the order of September 2, 2021, asked the state government as well as commission to file their respective replies in the case within two weeks and directed to list the case after the expiry of a period of two weeks.||http://timesofindia.indiatimes.com//city/allahabad/hc-seeks-govt-hesc-reply-in-staffers-matter/articleshow/86516086.cms||---
---||Hyderabad||Policy push boosted startups, led to spurt in unicorns: CEA||HYDERABAD: Stating that the startup ecosystem was ‘gasping for breath’ before 2014, India’s chief economic advisor (CEA) Krishnamurthy Subramanian on Saturday said that the Centre’s policy push has unleashed the potential of startups, leading to the creation of a competitive economy where meritocracy is being rewarded. “If you look at the unicorns (startups valued over $1 billion) today, none of these have been created because of dynastic wealth or because of the connections that these people have. They have been created based on the quality of ideas,” the CEA said while addressing participants at the ISB PGPMAX Leadership Summit 2021. He stated that the reason the startup economy was gasping for breath earlier was because of crony lending and the crony policies that were pursued till then. “The policies since then, whether it is the bankruptcy code, GST, demonetisation that has created the entire digital economy, labour market reforms, farm bills, enterprise policy focused on the private sector….all of them are about enabling competition in the economy,” he added. As per Venture Intelligence data, India has 65 unicorns, of which 25 have been added in 2021 alone. Of these 25 new Unicorns, 10 are from Bengaluru. Subramanian also pointed out that under the current regime, private players are being empowered and except for three to four strategic sectors such as defence and oil & gas, the rest all are being opened to the private sector.||http://timesofindia.indiatimes.com//city/hyderabad/policy-push-boosted-startups-led-to-spurt-in-unicorns-cea/articleshow/86516627.cms||Swati Rathor
---||Nagpur||AIIMS fostering medical tourism in Nagpur: Dutta||Nagpur: The All India Institute of Medical Sciences (AIIMS), Nagpur, is celebrating its third foundation day on September 26. On the eve of the foundation day, director and CEO of AIIMS Nagpur, Major General Dr Vibha Dutta said the institute has made remarkable progress in all directions in the last three years and has emerged as the leading hospital of Central India in such a short span of time. “We have established state-of-art facilities and ultra modern infrastructure. Our daily OPD footfall is more than 1,000 and we are eyeing up to 2,000 patients this year. AIIMS is fostering medical tourism in Nagpur in the true sense,” said Dr Dutta. Apart from specialties, various super-speciality services are available for cardiology, nephrology, neonatology, pulmonary medicine and paediatric surgery at AIIMs. The IPD complex of the hospital will be fully functional by the end of this year. Facilities for transplant surgeries and radiotherapy will be available next year. “During the pandemic, AIIMS played a crucial role in diagnosis of Covid patients with testing of more than 3 lakh samples along with outpatient and inpatient management of more than 2,600 positive patients. The post-Covid rehabilitation centre at AIIMS is still catering to many patients with post Covid ailments,” said Dr Dutta. AIIMS also managed patients of mucormycosis efficiently with exclusively dedicated wards. “We are getting patients not only from various parts of Vidarbha, but also from neighbouring states,” said Dr Manish Shrigiriwar, medical superintendent of AIIMS. “For the benefit of patients, the Mahatama Jyotiba Phule Jan Arogya Yojana and Pradhan Mantri Jan Aarogya Yojana Schemes are already being implemented at AIIMS,” he added. Foundation Day today AIIMS Nagpur will be celebrating its 3rd Foundation Day on Sunday from 9am onwards. Union minister Nitin Gadkari, union minister of state for public health Dr Bharti Pawar, guardian minister of Nagpur district Nitin Raut and secretary of ministry of health and family welfare Rajesh Bhushan will be present online. Dr Vikas Mahatme, member of parliament and Professor PK Dave, president, AIIMS, Nagpur, will attend the physical function to be held at the AIIMS premises. IN COVID TIMES... * Tested more than 3 lakh samples; treated 2,600 Covid patients * Post-Covid rehabilitation centre catering to thousands of patients * Mentored more than 110 RT-PCR labs across Maharashtra and Goa * Conducted training of more than 350 lab technicians in Maharashtra * Conducted quality check of 41 centres where RT-PCR labs are established * Administered vaccine to 37,017, including 11,903 fully vaccinated FUTURE GOALS... * 760-bedded fully functional hospital in next 18 months * Transplant surgeries, radiotherapy in next 1 year * State-of-art cathlab ready; installation of another under way * 27 out of 32 PG seats filled; more seats by next year * 125 MBBS seats every year; more than 600 students by next year *AIIMS runs on 500 KVA solar power generated through roof top panels||http://timesofindia.indiatimes.com//city/nagpur/aiims-fostering-medical-tourism-in-nagpur-dutta/articleshow/86516687.cms||Chaitanya Deshpande
---||Allahabad||Prayagraj RRB, 20 others to be closed & integrated with NTA||Prayagraj: The Railway Recruitment Board (RRB), responsible for conducting examinations and recruitment for the Indian Railways, would soon be a thing of the past. The RRB would be integrated with the National Testing Agency (NTA), which would conduct examinations and recruitments thereof for the Railways. This follows the recommendations of the principal economic advisor, Sanjeev Sanyal. The recommendations have already been approved by the ministry of finance. A letter to this effect has been sent to the Railway Board which in turn has sent the same to all the zones of the Indian Railways, including North Central Railway (NCR). The Railway Board has been instructed to keep the ministry informed about the progress made in terms of implementing the recommendations on 5th of every month. Following the implementation of the recommendations, all the RRB spread across the country, including the one at Prayagraj, would cease to exist as it would integrate with NTA. The recommendations (copy of which is with TOI) reads, “The recommendation made by the principal economic advisor mentions that the Railway Recruitment Control Board (RRCB) was established in 1998 to coordinate and streamline the working of various railway recruitment boards. Given that the government has set up a national testing agency which would conduct a common preliminary examination for various recruitments in the central government, there is no need for separate RRBs. It is therefore recommended to integrate the 21 RRBs and the existing infrastructure under NTS apex authority. The railway may conduct its exam via the NTA. There may be a small digital office in the railway to coordinate with NTA.” One of the RRBs has been located at Prayagraj since its inception in 1998. Commenting on the recommendations, chief public relation officer (CPRO) of NCR, Dr Shivam Sharma, said, “Such a letter has been sent to all the zones of IR including NCR and we are studying the content and the reply would be sent to the Board as and when required.” However, the employees union of NCR has condemned the content of the letter. Zonal general secretary of Men’s Union, R D said, “The government is fast moving towards massive privatisation. RRB was made functional to maintain total transparency in the recruitment in IR and now as these entities are being closed down, it is nothing but opening a gate for corruption. North Central Railway Men’s Union will oppose this proposal in every possible way,” he added.||http://timesofindia.indiatimes.com//city/allahabad/prayagraj-rrb-20-others-to-be-closed-integrated-with-nta/articleshow/86516102.cms||---
---||Bhopal||MP’s Muskan Kirar shines again, wins silver in world cup archery in US||BHOPAL: Yet again, MP’s archer Muskan Kirar proved her mettle. She won the team silver medal in the women’s compound team event at the senior world archery championship held in Yankton, USA on Saturday. Player of Madhya Pradesh State Archery Academy, Jabalpur, Muskan demonstrated splendid performance against Colombia. Muskan was the top scorer for her team. India lost Colombia 224-229 in the final match. Muskan Kirar (Jabalpur, MP), Priya Gurjar (Rajasthan) and Jyoti (Andhra Pradesh) were members of the Indian team in the team event from India. In the final match, Muskan scored 78 out of 80, while Priya scored 74 and Jyoti added 72 points for her team. Sports minister Yashodhara Raje Scindia congratulated Muskaan after she earned a silver medal for the country. Chief coach of Indian team Ricchpal Singh Salaria also congratulated Muskan. Incidentally, Ricchpal is also the chief coach of the MP archery academy. Muskan’s dedication to the sport is such that she skipped her class 12 examinations in 2019, focusing entirely on the Asian Games, where she won a silver. The MP government had organized special exams for her. In 2017, Muskan had created a sensation by breaking into the Indian team despite being a sub-junior player in 2017. Muskan is originally a resident of Jabalpur. Muskan was honored with Eklavya Award by the state government in the year 2018 and Vikram Award in the year 2019. Muskan earned a silver medal in Asian Games 2018 and team silver at Asian Archery Championship Bangkok, Thailand. She also won a bronze medal in the world championship at the Netherlands. Muskaan has so far represented the Indian team in 14 international competitions. In these competitions, Muskan has won a total of 10 medals for India including a gold, six silver medals and three bronze medals.||http://timesofindia.indiatimes.com//city/bhopal/mps-muskan-shines-again-wins-silver-in-world-cup-archery-in-us/articleshow/86516683.cms||Ramendra Singh
---||Ahmedabad||Gujarat: Vadgam MLA Jignesh Mevani set to join Congress on September 28||GANDHINAGAR: Jignesh Mevani, the dalit activist and independent MLA from Vadgam, Jignesh Mevani, will join the Congress on Tuesday, along with former JNU student leader Kanhaiya Kumar. Mevani is expected to get a role at the national level in the party’s organisation. Mevani came into the spotlight when he spearheaded protests by the dalit community across the state after the infamous Una dalit flogging incident in 2016. He has been a champion of dalit rights and has been instrumental in securing possession of land for more than 10,000 dalits across the state. Mevani confirmed that Kanhaiya Kumar and he would join the Congress later this week. “On September 28, I will be joining the Indian National Congress along with Kanhaiya Kumar.” He added, “I got a proposal from the INC. I have met Rahul Gandhi on several occasions and have high regard for him and the Congress party’s ideology and vision for the country,” Mevani said. “I am joining the Congress as it will give us more strength in fighting the BJP in the coming elections in Gujarat, other states and the Lok Sabha elections in 2024. I have no expectations from the Congress except full freedom to fight the BJP my own way,” Mevani added. With Mevani’s induction into the Congress imminent, the three young Turks of Gujarat politics – Hardik Patel, Alpesh Thakor and Jignesh Mevani – will have all aligned with the two major political parties. Riding on caste and community-based agitations, Patel, Thakor and Mevani shot to the political centrestage ahead of the 2017 assembly election. Hardik Patel subsequently joined the Congress and is now a working president of the state unit. Thakor joined the Congress and won the 2017 assembly elections on a Congress ticket. He was lured away by the BJP ahead of the 2019 general election and quit the Congress, only to lose on a BJP ticket in the byelection. Mevani opted to contest the 2017 election as an independent. He won the Vadgam assembly seat with the Congress’ support and continued to support Congress-led activities inside and outside the assembly. A top Gujarat Congress leader confirmed Mevani’s joining. “Mevani has been associated with the Congress in the house and outside as well. The central leadership also wants that young leaders like him help the party counter the BJP, not just in Gujarat, but nationally. He is likely to be given national-level posting and an assurance of his candidature for the Vadgam assembly seat,” the leader said. “We welcome all revolutionary youths who are willing to work for the development of the country and strengthen the Congress party and the ideals of Gandhi, Sardar and Nehru,” Hardik Patel said in a statement.||http://timesofindia.indiatimes.com//city/ahmedabad/vadgam-mla-mevani-set-to-join-congress-on-sept-28/articleshow/86516684.cms||Kapil Dave
---||Thiruvananthapuram||SCTL to celebrate 75 years of Independence||THIRUVANANTHAPURAM: From selfies to vlogging, Smart City Thiruvananthapuram Limited (SCTL) is engaging city residents with a host of competitions as part of commemorating 75 years of Independence. Thiruvananthapuram is one among the many smart cities taking part in ‘Azadi Ka Amrit Mahotsav’, an initiative of the union government being done as part of celebrating 75 years of Independence. The ministry of housing and urban affairs has directed that the cities may undertake a 75 hour urban transformation mission as part of reimagining public spaces in smart cities. The event is being planned in the city from October 1 to 4. Drawing competitions based on Gandhi Jayanthi and freedom struggle themes, best selfie competitions with ‘I love Trivandrum’ background, group plantation photographs at public places and competition for the best vlogger are being organised by the SCTL. Those who are interested can register for competitions till October 1 by filling in the Google form https://forms.gle/FUFhzXPVm5HmZgw68. Besides, registration has also started for cultural activities, marathon, cycling, skating activities, yoga and walking. All events will be flagged off at Kanakakunnu Palace. Entries for these events can be registered via https://forms.gle/qJJ3FtZpUqcfbb9r5. The SCTL is coordinating with 100 ward councillors to choose places for transformation. Councillors will pick a spot in respective wards which will be transformed using painting or art installations.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/sctl-to-celebrate-75-years-of-independence/articleshow/86516673.cms||---
---||Jaipur||Feminist rights activist Kamla Bhasin no more||JAIPUR: Renowned feminist, author and alumni of Rajasthan University Kamla Bhasin (75) died at a private hospital in Delhi on Saturday. Known for her activism through songs and poetry, Bhasin started her journey in 1970 by participating in social movements in Delhi and Jaipur. She always maintained her ties with Jaipur where did her schooling from Maharani School, Chaura Raasta, and later graduated from Maharani’s College. She briefly worked as a teacher in Kanoria College before heading to Germany to study economics. She returned to work at Sewa Mandir in Udaipur and was known as ‘motorcycle wali’ in Udaipur as she rode a mobike. “She played a vital role in shaping a national narrative against the glorification of Sati in Rajasthan in 1987. Without her contribution, the rape case of Bhanwari Devi would never have led to the Vishaka Guidelines,” said Lad Kumari Jain, former chairperson of state women rights commission. Kavita Srivastava of People’s Union for Civil Liberties considered closest to Bhasin remembers her as a motivator. “She championed the cause of gender equality in entire South Asia. The movement ‘One Billion Rising’ (OBR) resonated across the globe and is seen as one of the biggest movements in recent history,” said Srivastava, who organised a prayer meet at Vinoba Gyan Mandir earlier in the day. The prayer meeting was attended by several women activists including some who had studied with Bhasin. She founded Jagori, an NGO, that worked for resource and documentation of women issues in the ’80s while forming the NGO South Asian Network Gender and Framing (SANGF) in the ’90s, working for gender equality in the south Asian region. “I offer my condolences on the demise of rights activist and author Shrimati Kamla Bhasin. She was educated in Rajasthan and worked tirelessly for the rights of women here. Her efforts have paved the way for the rights of women in South Asia,” tweeted chief minister Ashok Gehlot||http://timesofindia.indiatimes.com//city/jaipur/feminist-rights-activist-kamla-bhasin-no-more/articleshow/86518743.cms||---
---||Bhopal||85% vaccinated in Madhya Pradesh, but less than 75% in some districts||BHOPAL: While 85% of eligible population in Madhya Pradesh has been vaccinated for Covid so far, there are few districts where the coverage is less than 75% even for the first dose. Among the districts with lowest coverage are Sidhi and Bhind. In these districts, only around 74% and 72% estimated eligible people have been covered as on September 24. However, officials claim that there are several issues in the districts and the gap is not much wide. In Sidhi district, officials said that at least 20,000 people have been identified who have been vaccinated but there records could not be updated. The data is being updated now, they said. “We have an estimated target population of 7.8 lakh in Sidhi district. As per our surveys, 69,000 are those who have migrated to other places, 10,000 were rehabilitated. When the records were checked, it was found that around 20,000 have been vaccinated but their records could not be uploaded,” district collector Sidhi, Mujiburehman Khan told TOI. “Several ares are remote and have connectivity issues. In such areas, people are vaccinated, their records are updated in registers and then the vaccination teams move to places where there is connectivity to update the data. When we verified, there are 20,000 people who have been vaccinated but their records are not found online. However in registers the records are available, it will be rectified soon, so that people do not face issues with second dose vaccination”, he said. Thus overall as vaccination is still going in the district, we will have a gap of only around 30,000-35,000 which we will cover in next two days, the officer added. In Bhind district, a gap is visible but there are around 2 lakh people who have migrated to other places, officials said. The remaining who are in the district will be vaccinated in next two days, they said. In Singrauli district too an estimated 1 lakh people are to be vaccinated. Officials in the district claim that actually there is no such gap. “We are conducting survey of people who have migrated outside, or those who are having severe illnesses. Then mostly students from the districts also migrate. We will get exact figures by tomorrow and will be carrying out extensive vaccination” collector Singrauli, Rajeev Ranjan Meena told TOI. As on September 25, around 85% of the estimated eligible population in the state is vaccinated. Sources said that the complete data of people who have migrated to other places from districts is not available yet. September 26, or Monday will be observed as vaccination “mega drive”.||http://timesofindia.indiatimes.com//city/bhopal/85-vac-in-mp-but-less-than-75-in-some-dists/articleshow/86516667.cms||Amarjeet Singh
---||Mangaluru||Kambala Committee seeks government support||Mangaluru: In an attempt to bring in uniformiity in organising kambala festivals, and to attract international tourists, the Kambala Committee has submitted a memorandum to the government, seeking funds for setting up an integrated research and development centre and training centres for kambala at different places along the coast. Further, they have requested the government to undertake registration of Kambala buffaloes through the Animal Welfare Board of India (AWBI). Former general secretary, District Kambala Committee, Mulikar Kanginamane Vijay Kumar, told TOI that a memorandum was submitted recently to minister for Kannada and culture V Sunil Kumar, sports minister Narayana Gowda, and animal husbandry minister Prabhu Chauhan. A delegation led by P R Shetty, president, District Kambala Committee, has requested financial support for the promotion of the sport. The kambala season begins from mid-November, and goes up to March, and around 22 events are held. “Along with promoting the sport at the international level, we are looking at protecting the buffalo breed that is used for kambala. Kambala buffalos are of the Thalavara and Gauli breeds and live for around 28 years. They are able to participate in kambala for about 21 years. During transportation of the buffaloes for the events, owners should abide by the law of animal transportation, and should have valid certificates. We request the government to grant 10,000 sq ft for a cow shed, and 25 acres of gaumala exclusively for kambala buffaloes. This should include five acres by the riverside to maintain kambala buffaloes, and land to develop medicinal plants,” Vijay Kumar said. The committee wants the government to issue guidelines through the formation of the Karnataka State Kambala Authority. “We want everything to be documented henceforth, including registration of the jockeys. Kambala jockeys should be recognised like any other sportsperson, and should be entitled to jobs, travel concessions, pension and scholarship. Further, organisers must ensure that there is sufficient water and fodder arrangement at the event. Also, from this year, we will insist that a team of three veterinarians must examine the buffalo, and the related documents, before the kambala festival begins. Human and animal ambulances must be stationed during the event,” Vijay Kumar added.||http://timesofindia.indiatimes.com//city/mangaluru/kambala-committee-seeks-government-support/articleshow/86514916.cms||Deepthi Sanjiv
---||Nagpur||Covid-battered Chanda boy cracks UPSC||Chandrapur: Aditya Jiwne (25) from Warora, who secured 399th rank in UPSC, was struck by Covid when he was preparing for his interview. While readying himself for the last stage of the gruelling UPSC examination, Aditya tested positive in April. Having nobody to take care of him, the 25-year-old thought his dreams of becoming a civil servant had shattered. When he was unable to find a bed for himself in any hospital, he sent an SOS message on a WhatsApp group devoted to interview preparation guidance, and Maharashtra bureaucrats came to his rescue. “When all my hopes were lost, they came forward like angels. They not only arranged for a bed in the national capital, but also ensured I was taken care of,” said Aditya, recalling the dreaded days. With little time left after recovery, the feisty lad strove hard and emerged with flying colours. Three others, namely Ashuman Yadav (rank 242), Subodh Mankar (rank 684) and Devwrat Meshram (rank 713) have also cleared the coveted civil services exam from Chandrapur.||http://timesofindia.indiatimes.com//city/nagpur/covid-battered-chanda-boy-cracks-upsc/articleshow/86516730.cms||Mazhar Ali
---||Thiruvananthapuram||Extend Pune-Ernakulam train to Kanyakumari||THIRUVANANTHAPURAM: The Kanyakumari district railway users association has demanded the extension of Poorna express (Pune -Ernakulam express) train to Kanyakumari via Thiruvananthapuram. There is a pressing need to operate a train from Vasco-Da-Gama (Goa) to Kanyakumari. At present no direct daily overnight train service is available between Kanyakumari and northern part of Kerala and Dakshina Kannada region which includes Mangalore, Karwar and Goa, said S R Sreeram, association president. Kanyakumari is frequented by foreign tourists and Goa is yet another place of interest. But these tourists intending to travel from Kanyakumari to Goa and vice versa suffer because of the absence of a direct daily train, said P Edward Jeni, secretary of the association. At present the Pune–Ernakulam weekly express train is in operation in the name of Poorna Express.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/extend-pune-ekm-train-to-kanyakumari/articleshow/86516728.cms||---
---||Pune||Covid third wave will not be as severe as second: Virologists||PUNE: The third wave of Covid-19 was unlikely to be as severe as the second and India was now in the endemic stage of the disease, eminent virologists said. Dr Gagandeep Kang, a member of the Covid-19 working group and a professor at Christian Medical College, Vellore, told TOI that she could not really see a large third wave in the next couple of months with the existing variants. But, she said, there could be small waves limited to certain geographies. “Delhi, in all probability, had four waves. A wave is an increase in cases followed by a decrease in a relatively short period in a defined geography. We are unlikely to see a sharp spike in cases in the third wave as in the case of the second wave because of lower number of susceptible people and no new variants,” she said. Kang said she was not saying that there would not be a third wave even with the existing variants, but it would be a smaller one in smaller geographies. She said earlier there were lot of infections and large number of people fell sick because everyone was susceptible. “Now, with fewer susceptible people, there would be an increase in infection without an increase in people getting sick. This is a decoupling between the infection and the disease because of people being protected from severe disease owing to prior infection or vaccination,” she said. Explaining the endemicity, Kang said an endemic was a disease that was consistently present at high or low frequency, which might differ in different geographies. “Given that the virus has been there for more than 18 months with two-third of the population already infected by June/July and the continuing cases, we can reasonably say we have reached the endemic stage” she said. Kang said a rise in number of cases even in an endemic disease hinged on environment conditions and behaviour changes. Seasonal fluctuations, too, affect an endemic disease. “So, according to epidemiology, we have achieved the endemic stage, where we live with the virus in the background and there is a possibility of some increased prevalence depending on local conditions and behaviour,” she said. Jacob John, another eminent virologist, echoed Kang. “We are in an endemic phase with steady numbers without many ups and downs for the last 12 weeks or three months — July, August and September. A third wave is very unlikely in 2021. A wave requires a susceptible population of a certain size, which is currently insufficient. The most recent serosurvey confirms that a large proportion of the population is immune,” he told TOI. He said a wave in near future was possible only if a new variant more transmissible than Delta emerged, but it would be small because the pool was not large. “No such variant is known now. We are also increasing vaccination. So, the next wave will be delayed until the population size of susceptible individuals grow large enough,” he explained. Epidemiologist Giridhar Babu said the interpretation of terms such as endemicity was bound to be subjective and it needed clear definitions to track the next phase of Covid-19. “Recommendations from the Universal Health Preparedness Review advisory group are awaited. It is in the stage of formation by the World Health Organisation, who can potentially address this,” he added.||http://timesofindia.indiatimes.com//city/pune/covid-3rd-wave-will-not-be-as-severe-as-second-virologists/articleshow/86516695.cms||Nisha Nambiar
---||Delhi||All RWAs asked to participate in anti-dengue campaign||New Delhi: All Residents’ Welfare Associations in the capital are likely to participate in the anti-dengue campaign run by Delhi government to make it effective in the fight against vector-borne diseases. Chief minister Arvind Kejriwal has requested all RWAs to participate in the campaign. “Let’s go around our homes and localities to check for any signs of stagnant water. If we find water stagnating, let’s drain it, replace it regularly or cover it with a small layer of petrol or oil. Come, let’s play our part in fighting against dengue,” the CM said in a message to the RWAs. All ministers, MLAs and officers of Delhi government are taking part in the 10 Hafte, 10 Baje, 10 Minute, Har Sunday Dengue Par Vaar campaign and cleaning the water accumulated in their homes every Sunday. “We all have to work together to stop mosquito breeding. We all have to do this for 10 weeks and defeat dengue, the CM said. TNN||http://timesofindia.indiatimes.com//city/delhi/all-rwas-asked-to-participate-in-anti-dengue-campaign/articleshow/86518766.cms||टाइम्स न्यूज़ नेटवर्क
---||Bhopal||16 new Covid cases in Madhya Pradesh, 3 in Bhopal||BHOPAL: A total of 16 new Covid-19 positive cases were reported in the state as per the state health bulletin released on Saturday. Of these, 10 cases were reported from Indore alone. With these new cases tally of positive cases reported so far in the state reached 7,92,487. There were a total of 118 active cases in the state as on September 25. This has also increased as there were only 83 active cases on September 1. Barring Indore, new cases were reported in single digits from other districts. No new case was reported from 47 districts. Maximum cases were reported from Indore district where 10 new patients were found while three new cases were reported from Bhopal and one new case was reported each from of Anuppur, Barwani and Gwalior districts. Positivity rate of 0.02% was reported. As many as 67,595 samples were tested and of it 16 were found positive. Thus on an average, one person out of every 4,000 who were tested, was found to be positive. A total of 19 people also recovered from the disease on Saturday taking the count of recoveries so far to 7,81,852. No death was reported in the state on Saturday and the death toll due to Covid-19 remained 10,518.||http://timesofindia.indiatimes.com//city/bhopal/16-new-covid-cases-in-mp-3-in-bhopal/articleshow/86516693.cms||---
