August 21, 2020||Bengaluru||Pandemic dampens Ganesha idol sales in Bengaluru||Ganesha Habba is one of the most popular festivals not just in the state, but in several parts of the country. It is a time of processions and music, with Ganesha idols adorning every home and grand idols at pandals installed across the city, for the public to pay their respects. However, popular areas where idols are made and sold in Bengaluru, wore a deserted look. Doraiswamy, 61, an artisan from Pottery Town, usually starts making idols in January, in preparation for the bulk orders that start in March. But this has not been the case this year. “We haven’t got any big orders. People are scared to step out and buy readymade idols,” he says. Some idol makers even anticipated the slump and hence, made fewer idols than usual. “We didn’t make any big idols when we heard about the onset of the pandemic,” says Devaraj, who sells on Bull Temple Road and has a factory at Talaghattapura. “There has been a slump in the sales, which we had expected,” he shares, adding that his idols have been priced the same as last year. Small to medium sized idols are priced between Rs 100 and Rs 1,500, in shops across the city. While many Bengalureans already make their own idols at home, those who opt to buy, will find limited options in the market, as most idol makers have reduced production in anticipation of the lull in sales. They have also been instructed by the Bruhat Bengaluru Mahanagara Palike (BBMP) to reduce the size of idols made for homes, as they will have to be immersed at home itself. Kumbalgod Shivakumar, who has a factory on Mysore Road and sells in Basavanagudi, concentrates only on eco-friendly idols for home use. He says, “These range from half a foot to one and a half feet in size. But we have made only around 60 per cent of the number of idols that we made last year.” Guidelines issued by the BBMP * Idols of two feet or lesser for homes * No idol above four feet allowed in public * Only one public idol per ward * No loud music * No gathering of more than 20 people Rise in use of plasticWhile the idol makers have made eco-friendly idols, they admit that the fear among the public has led to the use of plastic wrap for each idol, to ensure safety during the pandemic.||http://timesofindia.indiatimes.com//city/bengaluru/pandemic-dampens-ganesha-idol-sales-in-bengaluru/articleshow/77660375.cms||Sunayana Suresh
August 21, 2020||Hyderabad||Send Covid report to central government, BJP tells governor||HYDERABAD: Telangana BJP on Thursday urged governor Tamilisai Soundararajan to send a report to the Union government regarding the Covid-19 situation in the state. In a letter written to the governor, former state BJP chief Dr K Laxman alleged that Telangana government has been hiding facts about the pandemic. Laxman said that the governor should inform the Centre how the government had misled all the central teams that visited the sate.  “As the constitutional head of the state, you have the duty to protect the lives of people, which of course you have been doing. As the state government continues to be non-chalant and callous towards protecting the lives of people, your report to the Union government will facilitate the intervention of the union government by weighing appropriate options,” Laxman wrote in the letter.||http://timesofindia.indiatimes.com//city/hyderabad/send-covid-report-to-central-govt-bjp-tells-governor/articleshow/77663932.cms||---
August 21, 2020||Hyderabad||As inflows increase, residents near Hasmathpet, Picket nalas fear worst||SECUNDERABAD: With heavy rains battering the city and more expected in the next few days, hundreds of families living along the Hasmathpet and Picket nalas are in a precarious situation. As inflows from upstream areas are increasing every hour, people are fearing that nalas may overflow any time and inundate their homes. The desiltation works taken up by the SCB as part of the annual exercise ahead of monsoon proved to be a mere hogwash as the nalas are expected to burst. About 250 to 300 residential colonies have come up in the cantonment and these British era nalas are unable to bear large amounts of drainage water during the rainy season. Sensing danger, the residents of Viman Nagar Colony, urged SCB officials to protect them from the impending danger. “Over 100 families living in Viman Nagar and other nearby residential colonies in Ward-II and III are panic-stricken,” said Viman Nagar Colony secretary, DLS Sreshti. “Following complaints from RWAs in 2019, SCB razed nearly 30 encroachments on the Picket and Hasmathpet nalas. We have taken up desiltation works ahead of this monsoon,” said a senior SCB official.||http://timesofindia.indiatimes.com//city/hyderabad/as-inflows-increase-residents-near-hasmathpet-picket-nalas-fear-worst/articleshow/77663960.cms||Sunil Mungara
August 21, 2020||Delhi||With AQI of 50, Delhi sees third ‘good’ air day of the year||NEW DELHI: After spells of heavy to very heavy rain in the last 24 hours, Delhi recorded its third “good” air day of this year on Thursday. The capital’s overall Air Quality Index (AQI) reading was 50 according to the Central Pollution Control Board’s daily bulletin. On August 13 too, heavy rain had brought down the capital’s AQI to 50.The first such “good”air day was recorded on March 28 — in the first week of the lockdown — with an AQI reading of 45. Track the pollution level in your cityWhile Delhi does record plenty of “satisfactory” days, where the AQI is between 51 and 100, ‘good’ air days are rare — when the AQI is 50 and lower. In fact, the city only recorded two good air days in all of last year, both in August, when incessant rain kept the AQI at 49 on August 18 and 19, respectively. In 2018, not a single day made the cut. In 2017 again, only two good air days were recorded, CPCB data shows — on July 30 and 31, when the AQI was 43 and 47. Experts said a consistent spell of rain generally helps bringing down pollutants in the air and settling dust, which allows for a ‘temporary’ good reading. “These are short term gains, however ,and for us to consistently see good air quality in Delhi, efforts need to be made to systematically improve pollution levels in each sector,” said Dipankar Saha, former head of CPCB’s air laboratory. The System of Air Quality and Weather Forecasting And Research (SAFAR) — a body under the Union ministry of earth sciences — forecasts air quality to remain in a similar range for Friday as well. “Fairly widespread rain is likely to continue in Northwest India for the next 24 hours and the AQI is forecast to stay in the good category for Friday,” said a SAFAR bulletin.||http://timesofindia.indiatimes.com//city/delhi/with-aqi-of-50-city-sees-third-good-air-day-of-the-year/articleshow/77664032.cms||---
August 21, 2020||Pune||5 in net for murder, search on for PCMC corporator’s son||Pune: A dispute over payment for vada paav led to the murder of a 22-year-old man at a Kalewadi marriage hall late on Wednesday night, police said. The victim has been identified as Shubham Nakhate, a resident of Kalewadi, Thergaon. The hall is owned by the son of a Pimpri Chinchwad corporator. Police have arrested five suspects and are looking for the corporator’s son and another person in connection with the incident. Wakad police assistant inspector Harish Mane told TOI, “The corporator’s son had called Nakhate to the marriage hall on Wednesday for ‘settling’ an old dispute with the five men, who are said to have killed the victim.” Mane said, “We have arrested Dnyaneshwar Patil (23), Pravin Dhumal (21), Avinash Bhandari (23), Moreshwar Ashte (21) and Ajay Wakode (23), all from Kalewadi in connection with the murder. Patil and Wakode ran vada paav stalls near the marriage hall. Nakhate was involved in a dispute with them a few days ago over payment for vada paav he had at their stalls.He was since harassing, abusing and beating them.”  Patil, Wakodae and others hatched a plot to eliminate him. On Wednesday night, the corporator’s son asked Nakhate to come to the marriage hall to settle the dispute. On reaching the spot, they had a quarrel which led to the attack on the victim,” said Mane.||http://timesofindia.indiatimes.com//city/pune/5-in-net-for-murder-search-on-for-pcmc-corporators-son/articleshow/77664050.cms||---
August 21, 2020||Surat||Covid-19 cases in Rander cross 2,000-mark||Surat: Surat city reported 163 fresh Covid-19 cases on Thursday when 246 patients were discharged from different hospitals.According to Surat Municipal Corporation (SMC), four persons succumbed to virus infection taking the death toll to 587 in the city.Out of the 163 fresh Covid-19 cases on Thursday, highest were reported from Rander and Athwa with each reporting 33 cases, followed by 26 in Udhna, 25 in Katargam, 13 in Limbayat, 12 in Central zone, 11 in Varachha (B) and 10 cases in Varachha (A).On Thursday, case tally in Rander zone crossed 2,000-mark and reached 2,006. Moreover, Athwa zone was also inching closer to the 2,000-mark with tally reaching 1,901.Meanwhile, Surat rural reported 74 fresh cases taking the tally to 3,858 in the district. Three Covid-19 patients succumbed to the infection taking the death toll to 174. TNN||http://timesofindia.indiatimes.com//city/surat/covid-19-cases-in-rander-cross-2000-mark/articleshow/77661134.cms||---
August 21, 2020||Delhi||Parts of Delhi go down under again||NEW DELHI: The overnight rain spelled doom for commuters on their way to work during morning peak hours on Thursday as they found themselves stranded on waterlogged roads and stuck in traffic jams. Though Minto Bridge remained clear, vehicles were found stuck under the flooded Pul Prahladpur underpass and the area had to be cordoned off with barricades. Waterlogging was reported from arterial roads like Mathura Road, MB Road and Raja Garden flyover, among other places. The situation was especially chaotic on Rohtak Road between Punjabi Bagh and Mundka where heavy waterlogging and work being done by PWD had brought traffic to a grinding halt. A similar situation prevailed near Akshardham. Officials said water suction pumps of a higher capacity had been placed at several vulnerable spots. A PWD official said they were holding meetings with all civic agencies to find a solution to the problems at the earliest. A few of the main roads were found with cracks and potholes. As they got filled with rainwater, traffic slowed down, which ended in snarls. “We will deploy staff on clear days to fill up the potholes,” said an official. The monsoon report of the civic bodies showed that a large number of trees had fallen and parts of many buildings had collapsed. Waterlogging complaints were received by the three municipal corporations from 51 locations. The waterlogged sites included New Friends Colony, Munirka, near Kalkaji multilevel parking, Jangpura Road, Molarband, Tigri and Sangam Vihar. Falling of trees was reported from 47 locations, while weak portions of buildings collapsed at 15 places. In central zone, trees fell at 19 locations, including Defence Colony, Jangpura, New Friends Colony, Lajpat Nagar and Kalkaji. South Delhi witnessed building collapse in Dakshinpuri and Hauz Rani Village. The trans-Yamuna areas saw parts of buildings collapse in Trilokpuri, Govindpura, Mandawali and Jafrabad. A senior official from east corporation said that maintenance teams were sent to 11 locations where trees had fallen and buildings had been damaged. Earlier, experts had argued against conversion of parks and green spaces into concrete underground parking lots as it would deprive the area of a drainage outlet and seepage point. Rajesh Jain, a commuter heading to his office in Okhla, said that such situations expose the claims of development and progress in the city. Rahul Kukreja from Hastsal claimed that the elected representatives had abandoned them.||http://timesofindia.indiatimes.com//city/delhi/parts-of-city-go-down-under-again/articleshow/77664047.cms||---
August 21, 2020||Pune||Gold chain snatched at Erandwane||Pune: An unidentified man snatched a gold chain worth Rs 70,000 from a 78-year-old woman out on an evening walk near her bungalow at Erandwane on Wednesday. An officer from the Alankar police told TOI, “The elderly woman was left shaken after the incident but was able to tell us that the chain snatcher was in his mid-30s. She, could not tell us whether he was wearing a helmet or mask. The lane where the incident occurred has no CCTV.” A Pune crime branch officer said, “We are not ruling out the involvement of a biker who was involved in a similar incident of chain snatching at Vadgaon Budruk on Monday.”||http://timesofindia.indiatimes.com//city/pune/gold-chain-snatched-at-erandwane/articleshow/77664046.cms||---
August 21, 2020||Hyderabad||Illegal water connection: Rs 2 lakh fine paid||HYDERABAD: Tenants of an AP-based IPS officer have paid a penalty of Rs 2,24,320 to the Hyderabad Metropolitan Water Supply and Sewerage Board (HMWS&SB). A report pertaining to the illegal water connection in the IPS officer’s house appeared in these columns. On August 18, the vigilance wing of HMWS&SB conducted a raid on the residence of IPS officer Tushar Aditya Tripathi at Prashasan Nagar, Jubilee Hills, and found an illegal water connection. An FIR was filed against tenants — Bhaskar Raju and Madhu Varma, he said.||http://timesofindia.indiatimes.com//city/hyderabad/illegal-water-connection-rs-2l-fine-paid/articleshow/77663986.cms||---
August 21, 2020||Kolkata||Kolkata: East-West tunnel borer Urvi crosses BB Ganguly station||KOLKATA: East-West Metro’s tunnel boring machine Urvi has crossed over to the other side of BB Ganguly Street, digging past the Bank of India building and heading for Sealdah. On the last leg of tunnelling, Urvi ) digging the east-bound tunnel, will cover another 450m to reach its destination, Sealdah station. To ensure no harm comes to it, the Bank of India building on the BB Ganguly Street-Amherst Street intersection has been propped up from all sides for strengthening even though the TBM’s burrowing has been extremely slow. Urvi has made 1,490 rings and is due to complete around 300 more till Wednesday. Commissioned in January last year to build the last leg of East-West Metro, covering 2.45km between Esplanade and Sealdah, the machine has drilled around 2km from Esplanade so far. It operates in a circular fashion to bore through the soil by creating rings out of pre-cast concrete segments. But the journey has been saddled with challenges and fiascos what with a largescale land subsidence after another TBM hit an aquifer on August 31 last year and the work being suspended for several months. It finally resumed but again, had to be stopped for the pandemic. Subsequently, the boring resumed but engineers and workers contracted the novel coronavirus, leading to another break. After tunnelling was resumed earlier this month, officials of Kolkata Metro Rail Corporation, agency implementing the 16km Metro corridor between Howrah Maidan and Salt Lake’s Sector V, and contractors ITD ITD-Cementation hoped to complete the remaining distance by mid-September. After languishing below Bowbazar Girls’ School for a while, TBM Urvi took some time to cover the few yards till the Bank of India crossing because of a technical snag that made it take short breaks.||http://timesofindia.indiatimes.com//city/kolkata/e-w-tunnel-borer-urvi-crosses-bb-ganguly-st/articleshow/77662588.cms||Ajanta Chakraborty
August 21, 2020||Kanpur||Kanpur takes a big leap in Swachh Survekshan 2020||Kanpur: Taking a big leap in Swachh Survekshan 2020 rankings, Kanpur rose to 25thall-India position, registering an improvement by 38 notches in a year. Concerted and sustained efforts to improve cleanliness over the last year helped Kanpur beat 38 cities to claim 25th rank, up from 63rd spot in 2019. Kanpur was on 68th position in the Swachh rankings of 2018. Union urban development minister Hardeep Singh Puri released the rankings of cities under Swachhta Survekshan on Thursday afternoon. Officials were curious to know the ranking of the city and were elated to know that Kanpur had bagged 25th rank with 3,783.88 points. Among the cities in UP, Kanpur got fifth place while Lucknow bagged the top position, while Agra, Ghaziabad and Prayagraj got second, third and fourth places respectively. Kanpur mayor Pramila Pandey expressed happiness over the rise in ranking and said it was a big achievement but still more improvement can be done. “Our hard work has borne fruits this is not all. My target is to make my city number one and I will make every effort to achieve that,” she said. Pandey told TOI, “We worked very hard and had launched several cleanliness drives including the 12 hours’ continuous cleaning. We are happy with the results. If the city is cleaned then the citizens too would be healthy.” Municipal commissinor Akshay Tripathi was also happy with Kanpur’s ranking and said, “There is still a lot of scope for improvement. We can do better. Door to door garbage collection and disposal of garbage will be channelized in a better way. We scored less in these two areas and can get more marks.” Kanpur Cantonment, however, could not retain its position and was placed 48th in overall ranking. Meerut, Varanasi, Jhansi and Lucknow cantonments have better rankings than Kanpur. The historical township of Bithoor got second place in the state. It was the world’s largest cleanliness survey under which 4,242 cities were covered. The Union urban development ministry said it was a time-bound nationwide survey spread over 28 days. The surveyors captured more than 24 lakhs geotagged photos from the field and around 1.9 crores citizens gave their feedback. The most interesting thing was that the survey was completely digitized and paperless. Indore created a record by winning the title of cleanest city for the fourth time in a row with 5,647.56 points. Surat and Navi Mumbai secured second and third positions respectively.||http://timesofindia.indiatimes.com//city/kanpur/kanpur-takes-a-big-leap-in-swachh-survekshan-2020/articleshow/77663756.cms||Anant Shekher Misra
August 21, 2020||Surat||Second phase of ‘Reva Arnaya’ begins at Bharuch||Bharuch: Mega plantation project of trees between Bharuch and Ankleshwar begins on Wednesday. In the second phase of ‘Reva Aranya’ project, around six thousand trees of select species will be planted in the land provided by the Forest department for reforestation. The plants have been selected in such a way that when these mature into trees they will provide shelter to the birds, said Jivrajbhai Patel, president of Bharuch Citizen Council which is taking the lead in this project. The first phase of plantation conducted last year has a survival rate of more than 96 percent and so, this year the council decided to expand plantation cover near Borbhatha beyt near Golden bridge towards Ankleshwar side. Roadside plantation of flowers will bring colour to the area next year, said Nitin Bhatt, agriculture expert and coordinator of ‘Reva Aranya’.Another experimental project, ‘Akira Miyawanki’, aiming for a dense forest cover with more than 1,800 plants in 900 square meter area is also under implementation. Deputy forest conservator of Bharuch region, Bhavnaben Desai, said that plants under Akira Miyawanki are internally competing among each other for faster growth which will soon be visible. Dushyant Patel, MLA, Bharuch appreciated the effort to plant 15,000 trees in the coming years to make the entire stretch of 4km between Bharuch Ankleshwar turn into green cover.||http://timesofindia.indiatimes.com//city/surat/second-phase-of-reva-arnaya-begins-at-bharuch/articleshow/77661220.cms||---
August 21, 2020||Pune||After a tough run, tailors hopeful of biz picking up ahead of festive season||Pune: Some have taken to sewing masks, others are barely getting by with very few customers. Tailors who have had a tough run during the lockdown are hoping that the festival season will help turn the tide for them. “When the lockdown started, we had a couple of orders pending. We managed to finish those, but apart from that we have had no other work. We began stitching masks made with scrap cloth, but there was not much income,” said Shabbir Shaikh, who works in his family-run tailor shop. But just before Rakhshabandhan, tailors in the city are happy to have got some business. “A week earlier, I started getting calls from my clients asking if we are open. But since the space in our shop is not enough to implement social distancing norms, we went to their homes. We were careful to wear mask all the time because we had to take measurements,” said Rajesh Kandpal, a tailor who specialises in festive wear. Amidst the gloom, the tailoring community is looking forward to the upcoming festive season. “No matter what happens, people will always celebrate festivals. The situation is bad everywhere and everyone has financial problems, but come the festive season, people will order new clothes. We have received some orders already for making outfits,” said Adbul Murad, a tailor who works in a boutique. “This year I did not create any new collection, but I am guiding my clients to look fabulous even if they are attending a small celebration at home. Family get-togethers and dinners will probably be the highlight of the festive season. My tailors are more than eager to get back to full-fledged work,” said a city-based fashion designer.||http://timesofindia.indiatimes.com//city/pune/after-a-tough-run-tailors-hopeful-of-biz-picking-up-ahead-of-festive-season/articleshow/77664042.cms||---
August 21, 2020||Hyderabad||100-year-old tree uprooted in Goa restored by Hyderabad translocator||HYDERABAD: A 100-year-old banyan tree that was uprooted in Goa was restored by a Hyderabad-based tree translocator this week. The tree, under whose canopy locals and foreign national have gathered for years, was uprooted by heavy rains. The iconic tree in Arambol has brought together hundreds of people for celebratory events, yoga, meditation, and dance parties. The sight of the fallen tree spurred a global effort with Britons, Russians, Brazilians, Germans and locals _ who are part of the Arambol community _ chipping in and raising Rs 2 lakh to restore it. Not only did they contribute, but gathered expertise on the best way to save the tree. Finally, Uday Krishna, founder of Hyderabad-based Vata Foundation was approached by Durrani of Goa Banyan Project. Krishna’s six-member team travelled to Goa and restored the giant tree. Four earthmovers had to be used to remove about 50 tonnes of the canopy. “The roots from the largest branch of the banyan, which is 60 feet, had been chopped a few years back. This was what made the tree unstable,” said Krishna, speaking to TOI. “The biggest surprise was that it was not one tree at all. Saplings from the host tree had germinated on branches and their roots were finding a way down. The entire jumble, comprising five to six trees, weighed 100 tonnes,” he said. Marc Francis of the Living Heritage Project said: “The restoration of this tree was a message that we could send to the government that such projects are possible. It is a message to try and save each tree and the local community rose to the occasion.” Krishna will soon start work for translocating 500 trees in Telangana. The trees in question will be translocated from Botanical Gardens to make way for an SRDP flyover as well as from Uppal for another flyover. These include peepal, bamboo and peltophorums.||http://timesofindia.indiatimes.com//city/hyderabad/100-yr-old-tree-uprooted-in-goa-restored-by-translocator/articleshow/77664007.cms||---
August 21, 2020||Delhi||Corporations launch anti-mosquito mega drive in Delhi||NEW DELHI: With the city facing regular bouts of rain, increasing the risk of mosquito-borne diseases, the three municipal corporations launched a joint mega campaign to prevent dengue, malaria and chikungunya on Thursday. The mayors of North Delhi Municipal Corporation and the east corporation were present at the Civic Centre to launch the drive. Mayor of the north body, Jai Prakash, said that the drive will start on August 25 and culminate on September 30. “All members of parliament from Delhi, all councillors and officials will participate in it,” he said. EDMC mayor Nirmal Jain claimed that the Delhi government is spending funds on advertising anti-dengue drives while depriving the corporations. “We have only received Rs 16 cr against a requirement of Rs 32 cr,” he said.||http://timesofindia.indiatimes.com//city/delhi/corpns-launch-anti-mosquito-mega-drive/articleshow/77664072.cms||---
August 21, 2020||Nagpur||Highest 56 Covid deaths in a day in Vidarbha, 46 in Nagpur dist alone||Nagpur: August 20 was a day of records for Covid-19 cases in Vidarbha, both in positive and negative way. The day saw 1,714 patients recovering from Covid-19 as against 1,619 new cases. This means for the first time in August the number of recoveries was higher than new cases. Alarmingly, the region reported highest 56 Covid-19 deaths in a day and surpassed 1,000 deaths in 162 days. Out of the 56 deaths, 46 came from Nagpur alone. These include 38 from Nagpur city, four from rural areas and four from other states/regions. Amravati reported three deaths, while Chandrapur registered three fatalities owing to reconciliation of two deaths from other districts into its tally. Washim reported two deaths followed by one each in Bhandara and Gondia. Vidarbha’s Covid-19 death toll reached 1,043, with 656 of them reported in August alone. The region’s caseload reached 38,305 on Thursday. Among the fresh cases, highest 1,142 came from Nagpur district — 1,021 from city and remaining from rural parts — followed by Yavatmal (115), Amravati (77), Chandrapur (54), Wardha (46), Washim (44), Buldhana (42), Gondia (35), Bhandara (30), Akola (24) and Gadchiroli (10). Nagpur district registered record 1,235 recoveries on Thursday, with 1,098 patients recovering in home isolation. It was followed by Amravati (167), Buldhana (77), Akola (63), Gondia (55), Chandrapur (35), Gadchiroli (24), Washim (22), Yavatmal (20), and Bhandara (16). With this total 21,674 patients have recovered in Vidarbha. The recovery rate increased to 56.6% but it is much less than state’s 70% and national average of over 72%. AMRAVATI: Three deaths and a spike of 77 new cases took the district’s toll to 103 and Covid count to 4,216. With 167 patients getting discharge on Thursday, the number of recovered patients has reached 3,015. There are 1,098 patients under treatment, including 27 admitted in Nagpur and 315 in home isolation. A civil surgeon office report said that a 40-year-old male from Deshpande Plot in Nawathe locality on Badnera Road, a 27-year-old youth of Karajgaon and a 63-year-old woman of Vilas Nagar Lane no. 5 locality died during treatment at the Covid hospital. The rural belt reported 16 cases taking its count to 1,131. Morshi reported five cases to take its count to 72 while Achalpur and Daryapur tehsils reported two cases each to take their count to 83 and 81. One case each came from Anjangaon Surji, Nandgaon Khandeshwar, Anjangaon Bari, Dharni, Nandgaon Peth, Bhatkuli and Satire Khurd. A patient from Karanja Lad in Washim district tested positive here. In city, Sarafa Bazar reported five cases to take its count to 17 while Chaparasipura and Brahman Sabhagriha reported four cases each to take their count to 10 and four respectively. CHANDRAPUR: District collector Ajay Gulhane went into two days of self isolation after his bodyguard was detected positive to Covid-19 infection on Thursday. Gulhane, being low risk contact of the patient, went into self quarantine. Officials said the collector will work from rest house for next two days, but district collectorate will not be closed. The district registered 54 new patients during the day, taking its caseload to 1,249. According to health officials, 35 patients were discharged during the day, taking the tally of cured patients to 851. A 52-year-old Covid patient admitted in hospital died on Thursday night. This is 12th Covid death in Chandrapur by coronavirus. Of them, 10 victims belonged to Chandrapur district while two were from other districts but admitted here. New patients on Thursday include 22 from Chandrapur city, 11 from Bramhapuri, eight from Ballarpur, four each from Mul and Bhadrawati, one each from Rajrua, Gadchandur, Korpana and Saoli and one other who travelled here from Assam. WASHIM: A 60-yr-old woman from Wara Jehangir village in Washim district and a 40-yr-old man from Karanja Laad tehsil died during treatment taking Covid-19 death toll of Washim district reached 23 including 1 suicide. Total 44 new cases were reported while 22 patients recovered from Washim on August 20. Now, the district has total 1317 cases, including 909 recovered and 385 under treatment. BHANDARA: The district reported death of a positive patient on August 20, which took total Covid-19 deaths to 10. With 30 new patients detected, the total number of cases reached 695. Positive patients are from Mohadi (9), Lakhni (7), Tumsar (6), Lakhandur (1) and Bhandara (4). Total 16 patients recovered and discharged taking their number to 421. Now, Bhandara has 264 patients under treatment. GONDIA: With the death of a 75-year-old patient, district’s Covid-19 toll increased to 12 while 44 patients were given discharge. 35 New cases included 11 from Gondia, 8 from Tirora, 1 from Amgaon and 15 from Arjuni-Morgaon tehsil. BULDHANA: The district registered 42 new cases, taking the Covid count to 2,437 cases. On the other hand, 77 patients recovered in a day. Now, 1,571 patients have recovered in Bhandara district. After 41 deaths, 825 patients are under treatment. AKOLA: The district registered 24 new cases on Thursday while 63 patients were discharged. Now, out of the 3,355 patients registered so far, 2,880 have recovered. With 141 deaths till date, Akola now has 334 patients under treatment. WARDHA: Wardha district recorded highest single day spike of 46 Covid-19 cases on Thursday. The highest 28 cases came from Wardha, 17 from Hinganghat and one case from Deoli. The new case included one-year-old boy from Dayal Nagar, Wardha, and 75-year-old woman from Dehankar Layout, Wardha. The district caseload increased to 512 and 143 patients under treatment. No patient was discharged on Thursday. YAVATMAL: The district registered 115 new cases in the last 24 hours. A total of 681 patients are admitted to various Covid care centres across the district while 141 are in home quarantine. The day also saw 25 patients getting discharge from after recovery. GADCHIROLI: Total 19 patients recovered from Covid-19 while 10 new patients were reported on August 20. Out of 19 recovered, 12 are SRPF jawans and one CRPF jawan. Vidarbha death toll @ 1,043 >60% | Covid victims were men 55-70 | Most vulnerable age-group >70% | Deaths due to late reporting of patients at Covid hospitals > 85% | Deceased had some or the other serious comorbidity or age factor 16 | days old boy from Nagpur youngest deceased 95 | years old woman from Amravati oldest deceased||http://timesofindia.indiatimes.com//city/nagpur/highest-56-covid-deaths-in-a-day-in-vid-46-in-nagpur-dist-alone/articleshow/77664090.cms||Chaitanya Deshpande
August 21, 2020||Pune||Daily wager arrested for son-in-law’s death||Pune: A daily wage worker was arrested on Thursday in connection with the death of his son-in-law after the two were involved in a physical fight over a wage dispute near Maruti Chowk in Talegaon Dabhade. “We have arrested Dattu Mohite for assaulting his son-in-law Sunil Jadhav with an axe after they had a dispute over wages,” an officer from the Talegaon Dabhade police told TOI. “Jadhav was taken to a private hospital near Talegaon Dabhade where he succumbed to his injuries during treatment,” he said. tnn||http://timesofindia.indiatimes.com//city/pune/daily-wager-arrested-for-son-in-laws-death/articleshow/77664056.cms||---
August 21, 2020||Pune||Board blames Covid-19 for answer sheet recheck delay||PUNE: Sagarika scored over 80% marks in her secondary school certificate (SSC, std X) board examination held in March 2020 but has been trying to call the board office every single day. She had requested for a photocopy of her answer sheets on July 30, but is yet to get any response from the state board. Admissions for first-year junior college are in the last leg and without the photocopy, she cannot apply for re-evaluation. The form-filling process for the first round of admissions for FYJC ends on August 22 and the final merit list is to be declared on August 30. Without the re-evaluation results, students will be forced to use whatever marks they have scored as the basis to apply, at least in the first round. As per the rules prescribed by the Maharashtra State Board of Secondary and Higher Secondary education, students need to first apply for a photocopy of the answer sheet, get it checked from their respective school teacher and then submit the feedback of the teacher to the board for further a re-evaluation process that is online. There have been delays in getting photocopies of the answer sheets as well as getting the re-evaluation done. When contacted, the state board officials in the Pune office said the unusual delay is due to a shortage of teachers due to the Covid-19 pandemic in the city. “I have scored 83.8% marks in SSC. The result of the SSC board exam, March 2020 was declared on July 29. I found my score in English and science papers less than what I had expected. The next day, I applied for photocopies of the answer sheets. It’s been 20 days since then but, I haven’t yet received anything. I am trying to contact the divisional board office in Pune but my call is never answered. I visited the board office, a week ago and was told that I would receive the photocopies within 2-4 days,” Sagarika said.||http://timesofindia.indiatimes.com//city/pune/board-blames-covid-19-for-answer-sheet-recheck-delay/articleshow/77664093.cms||Ardhra Nair
August 21, 2020||Hyderabad||Come clean on maize import policy, says Telangana HC||HYDERABAD: Telangana high court on Thursday directed the Union ministry of commerce and industry and Director General of Foreign Trade to clearly convey their policies on the import of maize into the country. A bench of Chief Justice Raghvendra Singh Chauhan and Justice B Vijaysen Reddy was hearing a batch of pleas filed by importers on one side who do not want any conditions on the imports and another set of farmers and local traders who want these imports to be confined to those only who actually use them. Following an interim order issued by a single judge in 2014, only those importers who manufacture some new product with the help of imported maize are being allowed to import because they are the actual users. Importers’ counsel S Niranjan Reddy argued that there was no actual user condition in the Centre’s policy but it was brought in into this part of the country on account of the interim order issued six years ago.||http://timesofindia.indiatimes.com//city/hyderabad/come-clean-on-maize-import-policy-says-hc/articleshow/77664031.cms||---
August 21, 2020||Hyderabad||Islamophobic hashtags removed: Twitter||HYDERABAD: Social networking giant Twitter on Thursday said offensive hashtags spreading hatred against Islam and seeking to project Muslims as spreaders of coronavirus had been removed. Appearing for Twitter in connection with a petition, Supreme Court senior counsel Sajan Poovayya told a bench of Chief Justice Raghvendra Singh Chauhan and Justice B Vijaysen Reddy that they had complied with the norms and urged the court to grant them two weeks’ time to file their counter. “We require the time because the counter has to come from San Francisco in US where Twitter has its headquarters,” he said. Advocate Khaja Aizajuddin, who filed the PIL as a party in person, said hatemongers had created several hate-filled hashtags against Islam and Muslims and Twitter allowed them to trend for a long time till the high court issued notices to Twitter and central government authorities. “Even now, neither the Centre nor Twitter has filed their counters,” he complained. In his plea, he mentioned about Twitter hashtags such as #Coronajihad, #Tablighijamat, #Tablighi Jamaat Virus, etc, which were created to spread hatred against Muslims. The judges also told the Twitter counsel to file their counter by September 6 and posted the case to September 9.||http://timesofindia.indiatimes.com//city/hyderabad/twitter-islamophobic-hashtags-removed/articleshow/77664044.cms||---
August 21, 2020||Agra||Ex-chairman of District Cooperative bank, son killed in accident on Agra-Lucknow Expressway||Agra: Former chairman of District Cooperative bank in Mathura and his son were killed when their car collided with a divider and overturned on Agra-Lucknow Expressway on Thursday. Ramesh Chandra Chaudhary, 60, died on the spot and his son Rupendra Singh Chaudhary, 31, succumbed to injuries while being taken to nearby Saifai Medical University. Police said that Ramesh was on the wheels and lost control over the vehicle due to “over speeding” and crashed into the divider in Mathura district. Ramesh’s relative Hatim Singh told TOI, “They were going to Lucknow and had started their journey at 5am.” Meanwhile, in another accident on the expressway, 30 people were injured when a bus overturned on early Thursday morning in Etawah. All the passengers were rushed to Saifai medical university. Of them, 14 were discharged after first aid and 16 were admitted. “The bus, carrying 45 passengers, was heading to Madhubani in Bihar from Delhi when the mishap took place,” said SSP Etawah, Akash Tomar.||http://timesofindia.indiatimes.com//city/agra/ex-chairman-of-district-cooperative-bank-son-killed-in-accident-on-agra-lucknow-expressway/articleshow/77661307.cms||Anuja Jaiswal
