August 6, 2020||Thane||Thane: Short circuit in AC kills 70-year-old woman, husband sustains burns||MUMBAI: A 70-year-old woman died of suffocation while her elderly husband sustained serious burns after their bedroom air conditioner caught fire in their Mira Road home in the wee hours of Wednesday. Neighbours in the morning alerted the Kashimira police and the Mira-Bhayander fire brigade after they saw smoke coming from flat no 72 in Vrishparva building. Firemen forced entry into the room and found Geeta Anand and her husband Anil lying on the bed. The bedroom was badly charred. Firemen suspect a short circuit in the AC to be the cause. The couple was moved to the hospital where Geeta was declared dead. Anil, who sustained burns, is under treatment. Firemen said that the couple could have been fast asleep when the fire broke out. Geeta may have died of suffocation after inhaling the smoke. The body has been sent for autopsy to ascertain the cause of death. The couple's children, a daughter who lives in Mira Road and a son who stays in Singapore have been informed. A case of accidental death has been registered. Police are investigating that with heavy rains in the region on Wednesday, why the couple needed to switch on the AC.||http://timesofindia.indiatimes.com//city/thane/thane-short-circuit-in-ac-kills-70-year-old-woman-husband-sustains-burns/articleshow/77380816.cms||Sandhya Nair
August 6, 2020||Lucknow||UP: Bhoomi pujan event coincides with ‘mahurat’ of Lord Ram’s birth||LUCKNOW: The bhoomi pujan for Ram temple was performed in the same ‘mahurat’ (auspicious time) when Lord Ram is said to have been born. Members of the 300-year-old Kashi Vidvat Parishad (KVP) – a body of Vedic, Puranic and Hindu religious scholars that plays a role in the appointment of the Shankaracharya as well – conducted the ceremony. “As per scriptures, Lord Ram was born in Abhijeet ‘muhurat’ and the bhoomi pujan ceremony was performed in the auspicious time,” said Prof Ram Narayan Dwivedi, general secretary of KVP and professor of Sanskrit and religious studies at the Banaras Hindu University (BHU). The main priest, Gangadhar Pathak, led the puja performed by Prime Minister Narendra Modi. In the course of rituals, Pathak said he considered himself lucky to be a part of the much-awaited moment. He said that it was an honour for him to have a ‘jajman’ (patron) like the Prime Minister. “The PM was sitting there as a representative of scores of Hindus in the country and abroad. While scripting history, he also became a role model for those having faith in Lord Ram and Hinduism,” he said. The group of priests comprised former dean, BHU, Prof Ram Chandra Pandey, head of astrology department (BHU) Prof Vinay Pandey, Jai Prakash Tripathi and Arun Dixit from Varanasi and Chandra Bhanu Sharma from New Delhi. Kamal Nayan Das, the representative of Mahant Nritya Gopal Das, said a priest from Kanchi Kamkoti joined the event and brought articles blessed by the Shankaracharya for the ceremony. He also brought a special ‘tamrapatra’ (copper plate inscription) which was placed along with bricks for bhoomi pujan. Priests from Ayodhya also conducted rituals performed over the last three days. The ceremonies began with the worship of Ganesha and Gauri on Monday followed by Ramarchana at Hanumangarhi temple on Tuesday. Rituals began as early as 8am on Wednesday with ‘panchang pujan’, a ceremony to purify the substances to be used in bhoomi pujan. Acharya Pankaj Sharma from Prayagraj, one of the priests who performed the three-day ‘anushthan’ in Ayodhya, said it was an honour for him to be a part of the historic event and he would never forget the day. Sharma is the principal of Maharshi Bhardwaj Ved Vidhya Samiti, Prayag.||http://timesofindia.indiatimes.com//city/lucknow/event-coincides-with-mahurat-of-lord-rams-birth/articleshow/77382946.cms||Shailvee Sharda
August 6, 2020||Ahmedabad||Ahmedabad: Man sends lewd messages about niece, stabs her mother for objecting||AHMEDABAD: A woman from Chandkheda on Wednesday filed a complaint with Chandkheda police alleging that her brother slashed her with scissors when she objected to his obscene messages about her daughter. Lakshmi Vijeta, 42, a resident of Umiya duplex, said that her younger brother Trilochansingh Vijeta, 37, a resident of Jantanagar, had attacked her on Tuesday night. She said that her brother had come to celebrate Rakshabandhan on Monday and had a quarrel with his wife. When Lakshmi’s mother tried to pacify her son, he began abusing her and tried to hit her. Lakshmi warned him against misbehaving with their mother. He left in a huff. On Monday night, Trilochansingh sent obscene messages about Lakshmi’s daughter, 21, who is studying in Canada. Lakshmi told him that his niece is like his daughter. On Tuesday night, Trilochansingh turned up drunk at Lakshmi’s house. She told police that he started abusing her in front of her house. When she went out to talk to him, he slashed her head with scissors. He then tried to stab her in the stomach but she held on to the scissors, suffering cuts. She then went to a private hospital where a medico-legal case was filed. Chandkheda police booked Trilochansingh for causing injury and for criminal intimidation.||http://timesofindia.indiatimes.com//city/ahmedabad/man-sends-lewd-messages-about-niece-stabs-her-mother-for-objecting/articleshow/77382435.cms||---
August 6, 2020||Rajkot||US ‘actress’ dupes Jamnagar man of Rs 14 lakh||RAJKOT: His greed to get a US $ 40,000 gift from a “lady friend” cost a Jamanagar man dear. After losing more than Rs 14 lakh to cyber frauds, 30-year-old Aashish Sakariya, a corporate employee, approached Meghpar police station in Jamnagar on Tuesday to register his complaint under various sections of IPC and Information Technology Act. In his complaint, Sakariya said he was befriended by a ‘London-based’ woman on Instagram in February, who identified herself as Sofia Vergara. However, Sakariya didn’t realize that he was being duped in the name of a Colombian American actress and started chatting. They later shifted conversation to WhatsApp and also exchanged each other’s pictures. According to the complainant, after developing cordial relations the woman sent him a message saying that she has couriered him a gift of US$ 40000 and asked him to pay Rs35,000 to release the parcel. Sakariya thereafter got a call from ‘customs’ office asking him to pay Rs 35,000 in the account of one Dinesh Sharma to clear the parcel. He deposited the amount as instructed. Thereafter he got another call from a person posing as a customs officer who asked him to pay Rs 1.2 lakh as the scanning machine showed the parcel to be contain more than $40,000. Thereafter he got a call that his parcel had been cleared by customs, but he still needs to pay tax of Rs 2.45 lakh as per government of India norms. The caller also promised to provide him a receipt from the Income tax. After he paid, Sakariya also received a receipt on his WhatsApp but soon after he got another message asking him to pay Rs 5.25 lakh more to clear the parcel, which he followed on the insistence of Sofia. But he again got a stop order of parcel delivery on his WhatsApp as it said he still needs to get an authorized certificate of Delhi high court by paying Rs 10.36 lakh to release the American money. Sakariya deposited Rs 5 lakh this time and refused to follow Sofia’s instruction and instead asked her to come to India. So far, he had deposited a total of Rs 14.45 lakh in one and half months in six different accounts in public sector and private sector banks before he realized that he was being cheated. The FIR is registered under IPC section 419, 420, 120, 120B and IT Act and police has started investigation. Police sub inspector of Meghpar police station, D S Vadher said, “He was reluctant to register an FIR because even while being an educated person he got trapped in fraud. It took us a week to convince him to register an FIR. It’s a matter of investigation that what was the influence of the accused that the complainant deposited this huge amount.”||http://timesofindia.indiatimes.com//city/rajkot/greed-for-40k-makes-jamanagar-man-lose-rs-14l-to-frauds/articleshow/77379558.cms||---
August 6, 2020||Nashik||2 booked for cheating trader of Rs 20 lakh||NASHIK: A trader from the Indiranagar area was cheated of Rs 20 lakh by two persons — including a woman who pretended to be a bank manager — who had promised to help him get a bank loan of Rs 20 crore. The trader lodged a police complaint when the duo failed to deliver on their words even after two years. The Indiranagar police said the complainant has a shop of electronics goods in Nashik. In November 2017, when the trader had gone to his bank branch, he was approached by a person who offered to help him acquire a big loan. The man claimed that he was an agent and had good connections with a bank officer in Mumbai. He added that he worked on a commission basis and would need 2-3% of the loan amount in advance. Subsequently, the agent took the trader to Mumbai and introduced him to a woman saying that she was a bank manager. The woman and the agent took Rs 20 lakh from the trader over a period of time. According to the police, both the accused are residents of Pune. The have been booked for cheating.||http://timesofindia.indiatimes.com//city/nashik/2-booked-for-cheating-trader-of-rs-20-lakh/articleshow/77382438.cms||---
August 6, 2020||Bareilly||21-year-old woman killed in road accident||PILIBHIT: A 21-year-old woman identified as Naseema Khan of Gola city under Gola police station in district Kheri was mowed down by an anonymous vehicle near Mala river bridge on Pilibhit-Basti national highway under Gajraula police station in Pilibhit on Tuesday night. She breathed her last at 9pm in the district government hospital shortly after she was shifted there. Police have sent the body for autopsy and have lodged an FIR in the matter. According to police sources, the deceased was on her way to Gajraula village along with her husband Usuf Khan and one-year-old daughter when the bike which they were riding on was hit by an anonymous vehicle from the back side. The trio was shifted to the district government hospital by the police where the woman succumbed to her injuries. The condition of her husband and daughter are said to be stable. Station house officer (SHO) Jai Prakash said, “Following a written complaint filed by survivor’s brother, Mohammad Hassan Khan, an FIR was lodged against anonymous vehicle driver under sections 304 A (causing death by negligence), 338 (causing grievous hurt to any person by doing any act so rashly or negligently as to endanger human life) and 279 (rash driving on a public way) of the IPC.”||http://timesofindia.indiatimes.com//city/bareilly/21-year-old-woman-killed-in-road-accident/articleshow/77375852.cms||---
August 6, 2020||Nashik||50% farmers fail to renew loan accounts||NASHIK: About 50% farmers from Nashik district are losing the prompt repayment interest (PRI) subvention as they fail to clear the interest amount in their accounts annually. “With the central government announcing 3% interest waiver on crop loan of upto Rs 3 lakh if the farmers renewed the accounts with the banks on annual basis in which they just have to clear the outstanding interest amount. But, the farmers are losing this valuable input from the government,” pointed out a senior banking officer after emerging out from bankers’ meeting called by the district collector Suraj Mandhare. Mandhare conducted a review meeting of the bankers to find out the progress of the disbursement of loans to the farmers during the Kharif season. The officer noted that the bankers, tahsildars and block development officers were taking the message to the farmers about the prompt repayment service, however, there are a large number of farmers who do not ‘renew’ their accounts and thus fail to get the government subsidy on the interest.||http://timesofindia.indiatimes.com//city/nashik/50-farmers-fail-to-renew-loan-accounts/articleshow/77382436.cms||Abhilash Botekar
August 6, 2020||Lucknow||UP: PM Narendra Modi releases postal stamp and special cover on Ram’s global footprint||LUCKNOW: A postage stamp with the picture of the proposed Ram temple in Ayodhya was released after the ceremonious bhoomi pujan rituals on Wednesday. A special cover to celebrate the presence of Lord Ram in diverse cultures of the world—it is being documented in the global encyclopedia of the Ramayana by Ayodhya Shodh Sansthan—was also revealed. Both postal items were released by Prime Minister Narendra Modi. “Shri Ram Janmabhoomi is a symbolic place of ‘sanatan sanskriti’. Shri Ram was born in the Ikshavaku dynasty. He is an ideal of social, human and individual values of our life since ancient times. Ayodhya is a city of Ashtchakra Navdwar as depicted in the Atharvaveda. Shri Ram Janmabhoomi Temple will be constructed by the Shri Ram Janmabhoomi Teerth Kshetra Trust,” says the leaf on the stamp . The cover stated that Ram was present in tangible and intangible forms of cultures and heritage for 5,000 years. He finds mention in Honduras (Patal Lok) in central America, Italy’s Etruscan civilization, Kurdish region of Belula Iqar and Khamer culture in south east Asia, among others. Chief postmaster general, UP, Kaushalendra Kumar Sinha also presented a copy of both the items to the prime minister.||http://timesofindia.indiatimes.com//city/lucknow/pm-releases-postal-stamp-spl-cover-on-rams-global-footprint/articleshow/77382956.cms||Shailvee Sharda
August 6, 2020||Ahmedabad||Friend tries to rape woman in Usmanpura||AHMEDABAD: A woman from Vejalpur has filed a complaint with Vadaj police alleging that a man, 60, tried to rape her at his house in Usmanpura on July 7. The complaint was filed on Tuesday. The woman said the attack occurred when the man took her and her two children to his house to help her deal with her mother’s sudden demise. The complainant, 39, has named Mahesh Shah, a resident of Vidyavihar Society in Usmanpura. She had first sent an email to the former police commissioner, Ashish Bhatia, on July 27 after which Vadaj police took her statement and filed a complaint. She stated that Shah, who was her family friend since 2007, had come to her home after her mother’s death. Shah told her and her husband that she would feel better at another place. Shah then took her and her kids to his house where he offered them coffee. Then he told her to have a look at a room on the first floor of the house. When she went to that room, he locked the door, pushed her onto the bed, and tried to rape her. (The victim's identity has not been revealed to protect her privacy as per Supreme court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/ahmedabad/friend-tries-to-rape-woman/articleshow/77382437.cms||---
August 6, 2020||Ludhiana||Expenses on cleaning Buddha Nullah drain on municipal coffers||Ludhiana: Despite spending large amounts on the cleaning of Buddha Nullah every year, the civic officials have failed to bring about much change at the ground level — if garbage is lifted for two months around the rainy season, it keeps piling up there for the remaining 10 months.Information obtained through an RTI query suggests that over the last about 20 years, the civic body spent over Rs 9 crore on the cleaning of Buddha Nullah, without any financial support either from the government or MPLAD funds. This also belies the government’s claims about working towards cleaner cities.In the RTI query, city-based activist Rohit Sabharwal had enquired about the expenditure incurred on cleaning of Buddha Nullah since 2001 and also whether the municipal corporation had received any aid from the Centre or the state government for the work. In reply, the civic officials clarified that they did not get anything by way of financial support from the government side.Another fact emerging from the RTI query is that the corporation, instead of purchasing its own machines for cleaning, has been paying for the work to the drainage department. Had it purchased its own machines, the expenditure would have been less and cleaning would have continued for longer period. When asked, the civic officials blamed the paucity of funds earlier for not buying own machines, and added that they are now going to purchase a Poclain machine for continuous cleaning of the drain. This machine will cost Rs 74 lakh and they are expecting its delivery by September. However, they declined to reveal why the machine was not acquired earlier. Rajinder Singh, superintending engineer of operation and maintenance cell, said, “The work order for purchasing the machine is already placed and it is expected to reach here shortly and then there will be all-season cleaning of the drain.”Nullah as dumping groundEvery year thousands of tonnes of garbage gets collected in the drain simply because, the civic body has failed to deal strictly with the residents who dump their household waste into the drain. Not only residents, even some garbage collectors are in the habit of dumping the waste into the nullah. There is a provision of Rs 5,000 penalty on the offenders caught red-handed, but to date, it has not been implemented strictly. A proposal to install CCTVs also lies in limboThird party roped inThis year, instead of asking the drainage department for annual cleaning of the drain, the civic officials hired the machinery from outside. The drainage department had demanded Rs 84 lakh for the purpose, but the corporation claimed they got it done for half the cost by some private partyExpenditure incurredApril 2000 to March 2008 — Rs 1.64 crore2008-09 — Rs 17.99 lakh2009-10 — Rs 28.55 lakh2010-2011 — Rs 02011-12 — Rs 49.38 lakh2012-13 — Rs 48.56 lakh2013-14 — Rs 68.11 lakh2014-15 — Rs 149.45 lakh 2015-16 — Rs 177.18 lakh 2016-17 — Rs 63.17 lakh 2017-18 — Rs 40.00 lakh 2018-19 — Rs 90.25 lakh 2019-20 — Rs 60.15 lakh April 2020-July 2020 — Rs 0||http://timesofindia.indiatimes.com//city/ludhiana/expenses-on-cleaning-buddha-nullah-drain-on-municipal-coffers/articleshow/77379544.cms||---
August 6, 2020||Ludhiana||MP Bittu seeks action in death of man turned away by 4 hosps||TNNLudhiana: Local MP Ravneet Singh Bittu has taken a strong note of the death of a patient, who was allegedly turned away by four hospitals.On Tuesday, a Dholewal resident had died at the civil hospital after he complained of chest pain. The family members and acquaintances alleged that he was turned away by four hospitals and not treated well at the civil hospital.On Wednesday, the Ludhiana MP wrote on his Facebook page, “Late Sh. Joginder Pal complained of chest pain & was turned away by at least 4 hospitals last night due to negligent attitude of hospitals towards suspected Corona patients. He passed away today morning at civil hospital. This nonsense will not be tolerated. @VarinderIAS, DC Ludhiana Commissioner of Police, Ludhiana, Investigate and take strict action against this negligence in 24hrs (sic)”.A social activist, Kumar Gaurav, said son of the victim told him that they spent the night running from one hospital to the other and four of them didn’t admit his father. Then a private hospital on Brown Road asked them to take him to the civil hospital, the son said.The social activist said the patient was admitted to the civil hospital at 5am on Tuesday, but his TrueNat test was conducted after he raised the issue. He added that he asked the officials to start his treatment immediately as he was critical. The health staff got into action and later when he was declared Covid positive, he was referred to Rajindra Hospital, Patiala, but he died.“His life could have been saved if he was referred early,” said the social activist.Son of the deceased said they asked the doctor to check his father, but his mother was told that they also have to see other patients.Civil surgeon Dr Rajesh Bagga said he has marked an inquiry to SMO Dr Amarjit Kaur, who will submit the report in two days.July death caseRegarding the death case of a Covid positive businessman in July, when the health department had issued a notice to the DMCH and asked why he was not treated properly, the civil surgeon said that they have sent the case to director, health, and sought legal opinion.||http://timesofindia.indiatimes.com//city/ludhiana/mp-bittu-seeks-action-in-death-of-man-turned-away-by-4-hosps/articleshow/77379556.cms||---
August 6, 2020||Surat||50-year-old swept away with car||Surat: A 50-year-old man drowned after his car was swept away in a river near Nagvas village of Umargam taluka in Valsad district. The car with victim Deepaksinh Parmar’s body inside was fished out from the river on Wednesday. Parmar had tried to cross the bridge even as there was flash flood in the river due to incessant rainfall. Umargam was lashed by nearly 400mm rainfall in 24 hours ending 4pm Wednesday. According to Valsad flood control room officials, around 200 people were rescued by the National Disaster Response Force (NDRF) in the taluka and moved to safer places. TNN||http://timesofindia.indiatimes.com//city/surat/50-year-old-swept-away-with-car/articleshow/77379565.cms||---
August 6, 2020||Ludhiana||Call at control room for Covid queries||TNN Ludhiana: Ludhiana additional deputy commissioner (development) and Covid-19 nodal officer Sandeep Kumar said for the welfare of residents, a dedicated control room has been set up in the district.People can call at 78147-64759 for any query related to home isolation, at 78143-63850 for queries related to ambulance problem, at 62849-12553 to ask about private hospitals and at 62845-31852 for queries related to general problems regarding Covid-19.“The control room is fully equipped for all kinds of information related to the disease. Besides, a dedicated mobile app for this purpose will be launched shortly,” he said.||http://timesofindia.indiatimes.com//city/ludhiana/call-at-control-room-for-covid-queries/articleshow/77379567.cms||---
August 6, 2020||Ludhiana||Hosiery factory worker carjacked at gunpoint||Times News Network Ludhiana: Two unidentified men robbed a hosiery factory employee of his car at gunpoint on Bhamiya Road, near Police Colony, on Tuesday night.Rawinder Singh, 25, of Balaji Colony in Mundiya Kalan, said in his police complaint, “I had purchased a second-hand Hyundai i20 car (PB 10 EY 4138) some months ago. Around 8.30pm, I collected the car from a service station near Manju Cinema Road and went to my friend Jaskirat Singh’s house in Beant Colony, Jamalpur. The two of us then went for a drive.” Jaskirat was driving the car. “At 10.30pm when we reached near Police Colony on Bhamiya Road, we pulled over outside a liquor vend and Jaskirant went to buy beer. At that time, a hatchback stopped near my car and two masked men alighted. Soon thereafter, one of them sat next to me on the driving seat and the other on the rear seat. At gunpoint, the man sitting on the driving seat asked me to alight. I took out the car key, stepped out and threw it inside the liquor vend. The armed man took the key back from a worker and drove away with my car. His accomplice followed him in their hatchback,” he added.ASI Shingara Singh said a case was registered under sections 379-B (snatching) of the IPC and the Arms Act on Wednesday.||http://timesofindia.indiatimes.com//city/ludhiana/hosiery-factory-worker-carjacked-at-gunpoint/articleshow/77379562.cms||---
August 6, 2020||Nashik||Articles worth Rs 1.39 lakh stolen||NASHIK: City police has registered an offence of house break-in against unidentified people for stealing cash and jewellery worth Rs 1.39 lakh from a house in the Upnagar area on Tuesday afternoon. The incident came to light after a 61-year-old man from Koyna Nagar lodged a complaint with the Upnagar police. As per the complaint lodged by Shivaji Kadale, some unidentified people broke into his house sometime between 3 pm and 4.30 pm on Tuesday.||http://timesofindia.indiatimes.com//city/nashik/articles-worth-rs-1-39-lakh-stolen/articleshow/77382441.cms||---
August 6, 2020||Ahmedabad||GTU defers August 17 pen & paper exams||AHMEDABAD: Gujarat Technological University (GTU) has deferred the offline exam (pen and paper) that were to start from August 17. The varsity has instead decided to hold another round of online exams from the same date. The decision comes in the wake of the latest Unlock 3 guidelines by the Centre according to which schools and colleges are to remain closed till August 31. About 25,000 candidates had registered to take the pen and paper exam that were to begin from August 17. They will now have the option of participating in the online exams to be conducted from August 17, said Navin Sheth, vice-chancellor of GTU. The pen and paper exam will now be held in September, he added. Students will be given the option of choosing between the two exam formats. “According to the latest directive from the Centre, all colleges and other educational institutes are to remain shut till August 31. As a result, we had to reschedule the exams,” according to Sheth. At present, the varsity is conducting the first round of online exams for the final year degree and diploma engineering students in which about 12,500 students are participating. Gujarat University (GU), which has also scheduled the exam date from August 17 for candidates willing to opt for pen and paper format. GU is yet to announce any change in schedule or format of these exams, said GU sources.||http://timesofindia.indiatimes.com//city/ahmedabad/gtu-defers-august-17-pen-paper-exams/articleshow/77382442.cms||---
August 6, 2020||Lucknow||Virus claims 5 more lives, toll at 129||Lucknow: Hyper reaction of immune system due to Covid-19 claimed life of a Unani medicine practitioner on Wednesday. Besides, three patients reached the hospital with the disease in its advanced stage and could not survive. Total five Covid-19 deaths took place in 24 hours, taking the toll to 129. Unani doctor Sarfuddin Ansari (42), a Yaseenganj resident, was admitted to Integral Institute of Medical Sciences (IIMS) after testing positive on July 21. He had mild breathing difficulty and was also diabetic. He was recovering, but then `cytokine storm’ occurred that ruptured lungs’ blood vessels leading to respiratory failure, said Director IIMS Dr Zafar Idrishi. Cytokine storm is a condition when the immune system goes awry and starts damaging lung cells which it should be protecting. A 62-year-old woman also died of respiratory failure at IIMS. Admitted at an advanced stage, the Aashiana resident had double pneumonitis - inflamed lungs filled with pus. She also had diabetes and kidney issues. In KGMU, a 42-year-old man admitted on July 28 with severe infection in lungs and kidneys died of respiratory and multi-organ failure. He also had diabetes and hypertension, said Dr Sudhir Singh, university spokesperson A 40-year-old man from Malihabad resident, who was also brought to KGMU with “severely damaged lungs” on July 21died of respiratory failure. He also had hypothyroidism and hypertension. Meanwhile a 36-year-old man died soon after reaching TS Mishra institute of Medical Sciences in Sarojininagar. He had opted for home quarantine after testing positive on July 3, but rushed to hospital after developing breathing problems.||http://timesofindia.indiatimes.com//city/lucknow/virus-claims-5-more-lives-toll-at-129/articleshow/77382963.cms||Vivek Singh Chauhan
August 6, 2020||Ludhiana||Nine lose battle to Covid-19; dist records biggest surge of 306 cases||TNNLudhiana: Nine district residents died of Covid-19 at various hospitals of the state on Wednesday, when Ludhiana witnessed the biggest single-day surge of 306 cases. The number of outsiders who tested positive here was 20.The health department said a 55-year-old Dholewal man died of Covid-19 at the civil hospital. Those who died at city hospitals included a 40-year-old resident of Jamalpur, who had large intra-cerebral bleeding, a 55-year-old Dugri man, who was suffering from heart disease, diabetes and high blood pressure, a man of 54 years from Friends Colony and a 61-year-old man of Kohara, who was also suffering from heart disease, diabetes and liver disease. A 57-year-old woman from Jammu Colony died at Rajindra Hospital, Patiala, where an anaemic 45-year-old woman from Surjit Nagar also succumbed to the virus. A 53-year-old patient from Kidwai Nagar and a 41-year-old patient from Field Gunj, who was suffering from heart disease and diabetes, also lost fight to coronavirus. The total number of deaths of Ludhiana district residents has risen to 129 and of outsiders to 41.Civil surgeon Dr Rajesh Kumar Bagga said of pending reports received on Wednesday, 233 were positive, out of which 228 were from the district, one each from Jalandhar, Nawanshahr, Sangrur, Fatehgarh Sahib and Haryana.The health department said of the positive cases from the district, seven were from Jagraon, three from Samrala, 16 from Khanna, five from Payal, 96 from Ludhiana East and 101 from Ludhiana West. It added that apart from these cases, 93 Covid positive reports were received from private hospitals and laboratories, of which 78 were from Ludhiana district, three from Jalandhar, two from Fatehgarh Sahib, one each from Mohali, Amritsar, Moga, Ferozepur, Sangrur, Patiala, Kapurthala, Bathinda, Jammu and Bihar. The department said that of the cases from the district, 41 were from Ludhiana East and 37 from Ludhiana West. It added that thus on Wednesday, 306 positive cases were reported in the district, of which 75 were from flu corner, 87 were positive patient’s contacts, 35 from OPD, while others included five police personnel, nine from high-risk area, 11 pregnant women, 19 healthcare workers, two pre-operative patients, six domestic travellers, 55 from tracing process and two undertrials. “With this, the total number of corona positive cases in the district has increased to 4,176 and the number of outsiders was 525. On Wednesday, 949 samples were sent for testing,” the department said.||http://timesofindia.indiatimes.com//city/ludhiana/nine-lose-battle-to-covid-19-dist-records-biggest-surge-of-306-cases/articleshow/77379576.cms||---
August 6, 2020||Ludhiana||7 cops +ve, no public dealing at commissionerate complex||Ludhiana: The Ludhiana commissionerate complex has again been closed for public dealing for three days, with seven cops posted there testing positive for Covid-19 on Tuesday. Earlier, Division 8, Division 3, Moti Nagar, Daba and Focal Point police stations were closed for a few days for public dealing.Even as Ludhiana Police has 118 active cases, it is yet to streamline the system of lodging complaints and conducting investigation. On Tuesday night, the city police uploaded a message on its official Facebook page, saying seven more cops in the office staff of commissioner of police, Ludhiana, have contracted the virus. To ensure safety of residents, public dealing work has been suspended for three days in CP office. People can mail their complaints at cp.ldh.police@punjab.gov.in. The CP office was closed for three days on July 27, too, when two cops deputed in the office for public dealing had contracted the virus.Joint commissioner of police (headquarters) J Elanchezhian said, “At present, there are 118 active cases in Ludhiana commissionerate. The seven cops of English branch of the CP office, who tested positive on Tuesday, are asymptomatic. It cannot be said that they contracted the virus on duty. Not all cops live in Police Lines. They live in different areas of the city and commute daily. The cops have been asked to be extra cautious even when they are off duty. Besides, they have been advised to ensure their families take all the required precautions.” “As far as policing is concerned, the public dealing in office is minimal. We have an online complaint system. We plan to have drop boxes at police stations and police posts to receive complaints. The applications will be sanitized first and then checked. Things are in the pipeline and will be implemented soon to come out with a system that ensures lesser exposure of cops,” the joint CP added.||http://timesofindia.indiatimes.com//city/ludhiana/7-cops-ve-no-public-dealing-at-commissionerate-complex/articleshow/77379583.cms||Payal Dhawan
August 6, 2020||Mangaluru||Unhappy with girl child, parents kill 40-day-old infant||KARWAR: In a blood-curdling act, a mother-father duo drowned the 40-day-old infant by throwing it into a well in Sirsi town, Uttara Kannada district. The couple decided on the horrific course of action owing to the baby being a girl, cops said. Cops attached to Yellapur police station cracked the case within 24 hours after the incident occurred, and the couple has been arrested for the crime. Abhishek Jagadeesh Singh Choudhari, a resident of Rajeev Nagar in Sirsi, had lodged a complaint at the Yellapur police station, stating that his sister Priyanka’s baby had been kidnapped and subsequently killed. In his complaint, Choudhari stated that his 21-year-old sister and her husband Chandrashekhar Bhat, 42, resided in Ramanakoppa in Sahasrahalli in Yellapur. Priyanka allegedly woke up around 2.30am on August 2 to find that her baby, Tanushri, was not in her cradle. Her husband’s family subsequently started searching for the baby, which they found dead inside a well. Choudhari suspected that Tanushri had been kidnapped, and had been killed by her abductors to erase any evidence of their crime. Uttara Kannada superintendent of police Shivaprakash Devaraju constituted a team to crack the crime, and the cops, who subjected the parents to an interrogation, found that they were the culprits. “As of now, the couple has claimed complete responsibility for the act, and have stated that their family members are not involved. But we are probing the possibility of others’ involvement in the crime,” SP Devaraju told TOI.||http://timesofindia.indiatimes.com//city/mangaluru/unhappy-with-girl-child-parents-kill-40-day-old-infant/articleshow/77382660.cms||Deepak Kumar Shenvi
August 6, 2020||Nashik||2 leopards rescued in Nashik dist||Nashik: Two leopards — a two-year-old female and a five-year-old male — were rescued from two different areas of Nashik district early on Wednesday morning. “We have conducted medical inspection of both the animals and they will be sent to the Sanjay Gandhi National Park at Borivali in Mumbai,” said forest officials. The female leopard was trapped in a cage installed by the forest department at Darade farm in Jakhori village, around 8 km from the Nashik Road area of the city, three days back, following complaints from villagers. Forest officials said the big cat was safely rescued and a medical check-up was conducted by a veterinarian. Its health condition is good and will be released after completion of official procedure. A five-year-old male leopard was trapped into a cage in Rahuri village, around 5 km from Jakhori village. The cage was installed around a week back after villagers complained of leopard sightings. A total of eight leopards have been rescued by the forest department in the district in within the last five weeks.||http://timesofindia.indiatimes.com//city/nashik/2-leopards-rescued-in-nashik-dist/articleshow/77382445.cms||Tushar Pawar
August 6, 2020||Surat||Bizman ends life as sister fails to come for rakhi||Surat: A 45-year-old textile businessman committed suicide on Tuesday reportedly because his cousin sister didn’t come to tie him rakhi on Rakshabandhan. The victim, Kamlesh Samnani, was found hanging from the ceiling fan at his house in Palanpur area on Tuesday afternoon. Police said his sister could not come to his house as the residential colony in Adajan where she lives has been declared a cluster quarantined area after some Covid-19 cases surfaced there.Samnani was taken to the hospital in the 108 emergency services ambulance, but paramedics declared him dead and informed the police. The body was then sent for postmortem and preliminary examination confirmed that Samnani died of hanging. “She is the only sister among a few brothers and Samnani was emotionally attached to her. He was worried since Monday and kept discussing with his wife about his sister. He even wondered if his sister had felt offended due to some reason,” said a police officer at Adajan police station. “He was also concerned about her health as well,” said police. Later, Samnani went into his room and hanged himself. Since the bedsheet was short, he tied a towel to it and committed suicide. Samnani is survived by his wife and two sons.||http://timesofindia.indiatimes.com//city/surat/bizman-ends-life-as-sister-fails-to-come-for-rakhi/articleshow/77379587.cms||---
