May 30, 2020||Bengaluru||Overly concrete Bengaluru is the reason behind record number of uprooted trees||Every time it rains, the immediate thoughts in any Bengalurean’s mind are waterlogging, fallen trees and related damage and power cuts. Well, maybe not in that exact order, but there is no denying that falling trees are a big worry, what with over 150 having been uprooted in different parts of the city due to heavy pre-monsoon rain and gusty winds in May alone. With the monsoon almost upon us and the Meteorological Department predicting more rains, environmentalists are concerned about road side trees, many of which may get uprooted considering that the concrete around them has left no space for water penetration or aeration to the trees. ‘Bengaluru is 81% concrete, which is bad for trees’In an earlier interaction with Bangalore Times, Prof TV Ramachandra, Head of Centre for Ecological Science, Indian Institute of Science, had said, “In 1973, 59% of Bengaluru was green, while only 7% was concrete structures. Today, 81% of the land is concrete structures, which leaves little scope for water percolation after a good rain.” ‘Trees fall because they have no breathing space’Tree doctor Vijay Nishanth explains, “When there is not enough space for roots, they rot, which, ultimately weakens the trees. For instance, on Lalbagh Road, trees are still healthy because they have enough breathing space.” Environmentalist Vasanthkumar Mysoremath adds, “The rules of Indian Road Congress are never followed by road construction authorities. Trees need sink pits around their base, not hot bitumen or concrete.” Experts want Gulmohar, officials differOfficials in Bengaluru and Mysuru have said that softwood trees like the Gulmohar are a hazard and that they would not plant newer saplings. “You need trees like Gulmohar to beautify the city. Yes, they are prone to get uprooted, but that doesn’t mean they need to be chopped. Regular pruning and more space for them to grow should solve the problem,” says Vijay.||http://timesofindia.indiatimes.com//city/bengaluru/overly-concrete-bengaluru-is-the-reason-behind-record-number-of-uprooted-trees/articleshow/76096936.cms||Vinay Lokesh
May 30, 2020||Business||NCLT clears Takata India and KSS Abhishek Safety Systems merger||Chennai: The Chennai division bench of the National Company Law Tribunal (NCLT) has cleared the merger of Gurugram based KSS Abhishek Safety Systems with Takata India. The new amalgamated entity will now be called Joyson Anand Abhishek Safety Systems. As part of the deal, Takata India reduced its equity share from Rs 174.4 crore to Rs 40.4 crore by ‘cancelling and extinguishing’ paid up share capital worth Rs 134 crore which will be set off against accumulated losses of Rs 134 crore. All employees of KSS Ashishek Safety Systems will now become employees of Takata India.The merger is part of a tri-party joint venture announced in 2019 by auto component major Anand Group. The tri-party merger involved merging the two joint ventures of Joyson Safety Systems (JSS). JSS' joint venture with Abhishek Group is KSS Abhishek Safety Systems and its JV is with Anand Group is Takata India. Anand Group will now merge KSSA and Takata India to form a tri-party JV called Joyson Anand Abhishek Safety Systems.When the merger was announced last June, the merged entity was looking at hitting Rs 1,000 crore turnover by 2023.Abhishek Auto Industries has a long association with Takata Corporation, the Japanese seat belt, airbag and security systems major. In 2000, it formed a 70:30 JV with Takata which was dissolved 6 years later. In 2007 it formed a JV with Key Safety System Inc USA to become KSS Abhishek Safety System.||http://timesofindia.indiatimes.com//business/india-business/nclt-clears-takata-india-and-kss-abhishek-safety-systems-merger/articleshow/76098651.cms||Nandini Sen Gupta
May 30, 2020||Business||Google buy report lifts Voda Idea 13%||TNN Mumbai: The Vodafone Idea stock rallied over 30% on Friday on the back of a report the previous evening, which said that the tech giant Google was eyeing a stake in the company. However, the stock pared its gains and closed nearly 13% higher after the telco said there was no definite proposal from the US-based tech major for the Indian company to evaluate and that it was considering several proposals. On the BSE, the Vodafone Idea stock touched an intra-day high at Rs 7.9 and closed at Rs 6.6, up 12.7% from its previous close at Rs 5.8. On the NSE and the BSE together, nearly 273 crore shares were traded on Friday. Market players believe the Vodafone Idea stake buy proposal from Google is a positive development for the banking industry. This is because for long, the telecom major’s huge pile of debt had been weighing on some of the banking stocks, which include SBI and PNB. Some estimate that Indian banks together have lent about Rs 29,000 crore to Vodafone Idea.||http://timesofindia.indiatimes.com//business/india-business/google-buy-report-lifts-voda-idea-13/articleshow/76099080.cms||---
May 30, 2020||Lucknow||RPF Covid warriors sans defence||Lucknow: Adherence to Covid-19 safety protocols improved a bit among Government Railway Police (GRP) personnel at Charbagh railway station on Friday, but Railway Protection Force (RPF) cops were found to be lacking in a TOI reality check. About 245 GRP and 110 RPF personnel are deployed at Charbagh station. GRP manages law and order at railway stations, while RPF enforces law both on moving trains and at stations. So far, 10 railway cops— nine of GRP and one of RPF—deployed to manage migrants coming via Shramik trains have been diagnosed with Covid-19. RPF senior commandant Abhishek Kumar said, “Two protective coveralls have been allocated for each train and 20 at the station. They are used when personnel enter passenger coaches or mingle with people for crowd management. Besides, each jawan deployed for other jobs at the station has been given three reusable masks, a hand sanitizer and soap. Initially, disposable hand gloves were also provided.” However, TOI found that RPF personnel at the station were wearing only face masks. None had face shields and hand gloves as given to their GRP counterparts. They were also seen mingling with each other without following physical distancing. “The RPF constable found positive on Thursday was deployed at the station for crowd management, hence jawans need to take precautions all the time, be it on train or at a platform,” said a health officer. Kumar said that about 1,000 face shields and reusable hand gloves for entire Lucknow Division, which covers several railway stations, will be provided by next week.||http://timesofindia.indiatimes.com//city/lucknow/rpf-covid-warriors-sans-defence/articleshow/76100374.cms||---
May 30, 2020||Business||Sebi warns TCS over $940m fine||Reeba.Zachariah@timesgroup.com Mumbai: Sebi has warned Tata Consultancy Services (TCS) to be “careful” in dealing with disclosure of material information and to ensure that disclosures provide “accurate, adequate and timely information” to investors. The warning comes after Sebi noticed that TCS failed to mention the $940-million (over Rs 7,100-crore, at latest conversion rate) penalty imposed on it in the intellectual property infringement case against Epic Systems of the US. “The damages are substantial, more so when seen in comparison to the Rs 24,292-crore net profit of TCS for fiscal 2016. The disclosures made by TCS to stock exchanges on April 16, 2016 should have prominently displayed the extent of damages to enable investors to assess the impact of the verdict on the financials of the listed entity,” read the two-page ‘warning letter’ signed by Sebi’s Pradeep Ramakrishnan. “This goes against the spirit of listing rules that requires entities to ensure that disseminations made by them are explicit and timely.” TCS, India’s second-most valued company with a market capitalisation of Rs 7.4 lakh crore, has 8.6 lakh non-promoter shareholders. Sebi observed that TCS’ April 16, 2016 disclosure failed to mention the damages, but after two days it showed the damages as part of contingent liabilities.||http://timesofindia.indiatimes.com//business/india-business/sebi-warns-tcs-over-940m-fine/articleshow/76099203.cms||Reeba Zachariah
May 30, 2020||Patna||Bihar: Residents for stricter curbs, industries want relaxations||PATNA: With just two days left for the fourth phase of lockdown to end, many people from cross sections of society are in favour of another lockdown with fewer relaxations. Industry bodies, businessmen and daily wagers, however, want easing of lockdown so that economic activities could gather pace. “Covid-19 cases have doubled in the state following relaxations in lockdown. The government should enforce strict rules to contain the spread of the virus. Only those unable to earn livelihood should be given relaxations,” said Anand Singh, a resident of Boring Road. D M Diwakar, a social scientist and professor of economics at A N Sinha Institute of Social Studies, said a lockdown without preparation is equivalent to no lockdown. “Almost all activities have been resumed. As a result, Covid cases have jumped in the state,” he said. Even schools are in favour of continuation of lockdown. Fr Armstrong Edison, principal of St Michael’s High school, said lockdown is very important to prevent the spread of Covid-19. “Even if the government decides to reopen schools, we are prepared for it. The authorities should, however, enforce different rules for educational institutions by decreasing the number of students attending school at a time,” he said. Industry bodies, however, said the government should consider giving more relaxations. Bihar Industries Association president Ram Lal Khaitan said all industrial units outside the containment zones should be given permission to resume normal operations. “The employees and workers should definitely follow social distancing norms and other precautionary measures,” he said. Health experts said new methods should be introduced as lockdown is not preventing the spread of the virus. Dr Satyendra Narayan Singh, head of microbiology department at Patna Medical College and Hospital (PMCH), said the need of the hour is to change testing method. “The government should introduce antibody testing in the state in order to detect more cases. According to findings of Journal of American Medical Association, antibody testing, which is done by two methods – rapid antibody test and ALISA test – has achieved 100% success in detecting positive corona cases worldwide,” Dr Singh added.||http://timesofindia.indiatimes.com//city/patna/residents-for-stricter-curbs-industries-want-relaxations/articleshow/76097676.cms||Archi Rani
May 30, 2020||Patna||Met predicts rain in parts of Bihar||PATNA/GAYA: People across the state got slight respite from the scorching heat following plunge in mercury column on Friday. Temperatures at most places in the state went below 40 degrees mark and similar weather condition is expected over the next few days. Patna Metrological Centre has predicted that some districts in north and east Bihar would receive rainfall with thunderstorm over the next three days. The daily bulletin issued by Patna Meteorological Centre stated that light to moderate rainfall occurred at one or two places in north-east and south-west Bihar during the last 24 hours. Besides, day or maximum temperature is expected to hover in the range of 33-38 degrees C at most places in the state at least till the end of this week. Patna, Bhagalpur, Purnia and Chhapra are likely to witness maximum temperature in the range of 33-35 degrees C. Gaya was the hottest place in the state on Friday with a maximum temperature of 37.4 degrees C and similar temperature level is expected to prevail till June 1. As the sun God went soft, Gaya administration eased the restrictions imposed on the movement of people and shop opening. On Tuesday, Gaya had recorded a maximum temperature of 45.8 degrees Celsius and DM Abhishek Singh had banned all outings except in the case of medical emergency between 12 noon and 4pm. However, the order was revised on Thursday evening and the Gayaites are now permitted to go out any time between 7am and 7pm. According to the revised order issued by the Gaya DM, different category of shops will now remain open between 10am and 5pm as per the notified category of the shops. Most shops will open thrice a week in a staggered manner. Such shops have been divided into two categories. One category of shops like footwear, hair dressing, utensil will open on Mondays, Wednesdays and Fridays and shops selling construction material, sanitary fittings and hardware will operate on six days a week (Monday to Saturday).||http://timesofindia.indiatimes.com//city/patna/met-predicts-rain-in-parts-of-state/articleshow/76097628.cms||---
May 30, 2020||Bhopal||‘MP Pragya Singh Thakur missing’: Posters prop up in Bhopal||BHOPAL: Posters declaring BJP Lok Sabha member from Bhopal, Pragya Singh Thakur, as missing amid the Covid-19 crisis have now come up in many places in the state capital. The BJP has lodged a complaint with police for legal action in the matter. The posters claimed that while residents of Bhopal were facing difficulties during Covid-19 spread, Thakur is “nowhere to be seen among the sufferers”. The posters questioned her disappearance and read, "Where has MP Pragya Thakur gone missing.” Over the last few months such “missing posters” of both BJP and Congress leaders have come up across the state with both the parties attacking each other over it. BJP, meanwhile, have pointed fingers at Congress over the latest posters. “This is fight between Sadhvi (saint) and Shaitan (devil). Shaitan has nothing to do with the poor health of Sadhvi and thus, trying to malign her image,” said BJP MLA from Huzur (Bhopal) constituency, Rameshwar Sharma. Former minister Vishwas Sarang said, “The Congress is trying to malign the image of Sadhvi Pragya. This is understood that Congress is playing dirty game and responsible for putting up posters in Bhopal. Sadhvi Pragya is unwell but Congress is more worried about its political gains ahead of bypolls in the state.” The Congress leaders however, said that it was the people of Bhopal who have put up posters of Pragya Thakur.||http://timesofindia.indiatimes.com//city/bhopal/mp-pragya-missing-posters-prop-up-in-bhopal/articleshow/76098807.cms||---
May 30, 2020||Rajkot||School principal upset over his promotion kills self in Gujarat||RAJKOT: In a bizarre case, a financially well-off school principal in Morbi town committed suicide, apparently because of he was mentally disturbed over being promoted to the post. Mansukh Vashiyani, 52, was found hanging from the ceiling in the room on the first floor of his house in Yadunandan Park early on Friday morning. According to police, Vashiyani being the senior-most teacher of the government school was recently given charge as principal even as he did not want to take up the post. The reasons for his reluctance were not immediately known, but his family members also told police that he remained extremely disturbed ever since he was give nthe charge. Police said that on Friday morning, when Vashiyani’s wife went to call him for tea, she found him hanging. The deceased is survived by his wife, a son who owns a factory and a daughter who is married. His younger brother also lives with him. Police said that Vashiyani was financially stable and owned agriculture land in his native village of Lunsar near Wankaner. There was no suicide note found in the house, police added.||http://timesofindia.indiatimes.com//city/rajkot/school-principal-upset-over-his-promotion-kills-self/articleshow/76097911.cms||---
May 30, 2020||Kolkata||Kolkata: Shutters up, Burrabazar textile hub starts afresh||KOLKATA: Eastern India’s biggest textile hub in Burrabazar, which generates millions of direct and indirect employment opportunities, reopened on Friday after more than two months of lockdown. Wholesalers and retailers selling saris, dress materials, hosiery items, readymade garments and other apparel opened their establishments on Friday after receiving permission from the administration on Wednesday. The business was lukewarm on the first day of trade but traders seemed cheerful and optimistic. “At least a start has been made. Even till a month ago, everything was so uncertain. We had no clue when we would be able to reopen our shops. It is a big relief to at least start the process today. Once the lockdown restrictions are eased, customers will start coming in too,” said Sanjay Bihani, a wholesaler of hosiery products on Jamunalal Bajaj Street in Burrabazar on Friday morning. Traders expect 100% of the establishments to reopen by Monday when the situation of public transportation improves. Burrabazar is the biggest textile hub in the eastern region, catering to all the states, including the Northeast. The reopening of the industry has sent out a signal that the business may witness some activity in the coming weeks. According to the senior members of the Chamber of Textile Trade and Industry, the industry is one of the worse impacted sectors along with aviation, travel and tourism and food and beverage. They said several small- and medium-level businessmen may be forced to exit the trade if there is no revival in demand. “The textile industry is one of the worse-hit industries. Business has been zero and it will take us some time to revive the industry,” said Mahendra Jalan, secretary of the Chamber of Textile Trade and Industry, an umbrella body that also includes affiliates. Purchase of clothes, linen and other home décor have slipped down the priority list of a big section of the population due to cash crunch and bad economy. Moreover, with restaurants, malls and multiplexes not reopening any time soon, people will not have the need to purchase new clothes. “We are banking on the festive season preparations to provide some impetus to our trade,” said Jain. The industry generates 2 million direct employment opportunities in the state, said Jain. Other ancillary industries, like packaging, paper and cardboard, courier and stitching generate further 2 million jobs.||http://timesofindia.indiatimes.com//city/kolkata/shutters-up-burrabazar-textile-hub-starts-afresh/articleshow/76098676.cms||Zeeshan Javed
May 30, 2020||Patna||Patna high court relief for agitating sanitation workers||PATNA: The Patna high court has stayed the urban development and housing department’s order to outsource the work being done by daily-wage sanitation workers across the state. This will come as a huge relief for the workers who have been protesting against the decision as well as demanding regularisation of their job. The court also directed the department to maintain status quo. A bench of Justice Rajeev Ranjan Prasad passed the order while hearing a writ petition filed by Bihar Local Bodies Employee Federation. The state’s standing counsel Pankaj Kumar had submitted that he was unable to argue the case as brief of the matter was not made available to him. He had urged the court that the matter be taken up for hearing on June 2 or June 3. However, senior counsel Yogesh Chandra Verma appearing for the federation, submitted before the court that the department’s order of outsourcing work would affect about 25,000 daily-wage sanitation workers across the state and they would be removed from their jobs from June 1. Accepting Verma’s plea, the court ordered to maintain status quo and directed the department to file a counter affidavit and not to implement its order till the next hearing on June 3. Verma said on the basis of the Lokayukta’s order, the department had issued the order for outsourcing the work done by daily wage workers in 142 municipal bodies across the state. “The order passed by Lokayukta was beyond its jurisdiction. Court was apprised of the order too,” he said. Verma further said that these bodies had made no regular appointments in group-D category for the past 20-25 years while the daily wagers were agitating for regularisation of their jobs.||http://timesofindia.indiatimes.com//city/patna/hc-relief-for-agitating-sanitation-workers/articleshow/76097593.cms||---
May 30, 2020||Surat||SMC anticipates spike in Covid-19 cases after 43 test positive in Surat||SURAT: Surat city has been witnessing over 40 Covid-19 cases daily for the last two days. On Friday, 43 Covid-19 cases were recorded which took the tally to 1,476 in the city. Jubela Memon, 73, a resident of central zone, succumbed to the virus at New Civil Hospital on Friday. This took the Covid-19 toll in the city to 66. SMC officials said she was suffering from comorbidity. "For the last two days, over 40 new Covid-19 cases are being reported daily in Surat. Coronavirus cases may increase in the coming days and we need to be cautious after giving relaxation in lockdown rules,” municipal commissioner Banchhanidhi Pani said. "More cases have been reported from Limbayat, Udhana and Katargam zones in the city. Limbayat zone, a Covid-19 hotspot, accounts for about 50 per cent of total cases in the city. On Friday, 11 new cases were reported from Limbayat zone, seven from Udhana zone, seven from Katargam, nine from Varachha (A) zone and five from central zone,'' Pani added. "Surveillance is in full swing where we are identifying aged people and those with comorbid conditions. We have asked them to report to their nearby hospital immediately if they develop any symptom of coronavirus. Early treatment can help them fight off coronavirus,'' Pani said. "We held a meeting with members of Indian Medical Association’s Surat Branch in the presence of mayor Dr. Jagdish Patel. We are of the opinion that early identification of cases and following a certain treatment protocol will help fight the pandemic. Doctors have assured us their full help,” Pani added. Meanwhile, another 28 Covid-19 patients were discharged on Friday. Thus, the total number of discharged patients in the city has gone up to 1,013. Thirteen patients were discharged from Covid Care Centre and 15 from New Civil Hospital. The civic body continued its drive to enforce social distancing norms. It shut down 146 paan parlours and 153 salons for violating norms announced to prevent spread of coronavirus. 63-year-old woman tests positive for Covid-19 Surat: After remaining free of Covid-19 for long, there has been a sudden spike in the cases in Valsad district. On Friday, a 63-year-old woman tested positive for Covid-19. She is a resident of Dev Prayag Apartment on Halar Road in Valsad town. Health officials said she has been referred to Tristar Hospital in Surat for treatment. "Till now, a total of 35 people have tested positive for Covid-19 in Valsad district. The virus has claimed life of one patient even as 14 patients have been discharged so far after their recovery,” an officer said||http://timesofindia.indiatimes.com//city/surat/smc-anticipates-spike-in-covid-19-cases-after-43-test-positive-in-city/articleshow/76097558.cms||---
May 30, 2020||Surat||60% small industrial units in state in red zones: GPCB||SURAT: The Gujarat Pollution Control Board (GPCB) has made several relaxations for small industrial units to help them smoothly restart their activities. Addressing industries in webinar Southern Gujarat Chamber of Commerce and Industry (SGCCI) on Friday organized by GPCB member secretary AV Shah said that there are nearly 35,898 small industrial units across Gujarat who have to comply with the norms, out of which close to 21,388 units are in various red zones. Shah on addressing on the subject ‘Mutual Role of GPCB and Industries to Combat Corona Challenges’. SGCCI president Ketan Desai said that industry in general has to comply with 21 laws related to environment, health and safety, and after partial lifting of lockdown, these will throw up new set of challenges for the units. Shah stated that GPCB will not give enviromental clearance (EC) to any unit located in municipal zones which are not ‘industrial zones’ as per the corporation declared zoning of areas. “I request all industries to shift their units to industrial zones as per the SMC’s zoning criteria if they want to obtain EC from GPCB,” he said. Shah said that in order to provide partial relief to the entitites under lockdown, GPCB has made several relaxations. Those units whose consolidated consent and authorization (CCA) certificates expires on March given extention for renewals up to June30. Units served closure notices with 15 days time limit have been given additional time till May 31 to comply with norms. “All CCA renewal applications granted extensions till September 30, 2020 without additional scrutiny. We have also extended the number of days to hold hazardous waste to 180 days provision of 90 days,” he added. Extension of environmental audit start date from April 1, 2020 to June 1, 2020 has been given a leverage of 90 days||http://timesofindia.indiatimes.com//city/surat/60-small-industrial-units-in-state-in-red-zones-gpcb/articleshow/76097489.cms||---
May 30, 2020||Surat||Three containment clusters removed, 15 reduced in size||SURAT: In a major relief to over four lakh people living in three ‘Covid-19 clusters in Ugat, Rander and Athwa areas of the city, the Surat Municipal Corporation (SMC) has re-structured the ‘Covid-19’ clusters and removed these areas from the cluster zones. These areas are now under ‘Red Zone’. The SMC has re-structured its clusters and changed their the status. Three clusters have been put under red zone. Besides this, at least 15 clusters have been reduced in size in different parts of the city. There were a total of 58 clusters in the city, of which three clusters have been removed. According to an estimate, over four lakh people living in the clusters zones are now free from these zones and restrictions in these zones have been relaxed. Most importantly, textile market, industrial area, Mahidharpura and Hira Bazaar located in the central zone and Limbayat zone have been removed from the cluster zones. However, businessmen and traders have been asked to follow SMC’s Covid-19 guidelines. “The clusters will be changed as per the status of the Covid-19 in a particular area or a cluster. If cases continue to increase, the cluster will remain there. If new cases get reported from the area, the cluster will be imposed once again with restrictions,” said SMC commissioner Banchhanidhi Pani.||http://timesofindia.indiatimes.com//city/surat/three-containment-clusters-removed-15-reduced-in-size/articleshow/76097515.cms||---
May 30, 2020||Rajkot||‘Positive’ mom gives birth to healthy baby||RAJKOT: A 25-year-old Covid positive woman gave birth to a healthy baby in a government hospital of Surendranagar on Friday. This is the first incident of successful delivery of Covid positive woman in Surendranagar district. Till now, such cases were referred to Rajkot Civil Hospital. Official sources said that Sonal Poyla, resident of Danawada village of Muli taluka, was admitted to the hospital on May 22. She was traced during the community surveillance and as per the guidelines, her samples were sent for testing on priority basis. Poyla gave birth to a baby boy at 7am on Friday. The baby weighs three kg and both mother and child are healthy. The boy’s samples will also be sent for Covid test as per the protocol. Surendranagar collector K Rajesh said, “We have called our government gynaecologist and took service of private doctor too and prepared a separate room as per the guidelines. Now. we are confident that we don’t need to refer pregnant women testing positive to Rajkot hospitals and deliveries can be performed here itself.”||http://timesofindia.indiatimes.com//city/rajkot/positive-mom-gives-birth-to-healthy-baby/articleshow/76097623.cms||---
May 30, 2020||Rajkot||Fertilizer racket busted in Amreli, four booked||RAJKOT: A racket of illegal sale of fertilizer meant for agriculture purpose was busted on Friday in Khambha in Talaja taluka of Bhavnagar district. A five-member team led by Amreli deputy director of agriculture raided a shop on bus station road in Khambha on Thursday evening when a truck was unloading the stock of fertilizer. The team also seized 410 bags of 50kg each valued at Rs 3 lakh and seized the stock from the spot. According to district administration, the main accused, Rajendra Parmar, was selling fertilizer directly to the farmers in the villages at a rate of Rs750 per bag without any license to sell fertilizers. He also paid the mediators Rs 100 per bag. Interestingly, the same bag of fertilizer costs Rs400 at the registered licensed shops and taluka outlets. All the accused including Parmar, Mukesh Jitiya, Nayan Siyar and Kishan Yadav, who are conduits in the illegal trade, have been booked under Chemcial Fertilizer Control Act and Essential Commodities Act in Khambha police station. The officers sent samples of the seized fertilizer for laboratory testing. According to law, fertilizer is regulated and license is required for storage and sale. Only a licensee is allowed to sell fertilizer at the subsidized rate. Amreli district collector Aayush Oak said “Once the test reports come we will know if it is adulterated or not. But as he did not have license to sell fertilizer in Amreli and was selling it illegally at a much higher price than a licensee, we have initiated legal proceedings against all of them.” He also added that the team came to know of the illegal trade when they questioned the people found selling it. Oak urged farmers to buy fertilizers only with invoice and from legal licensees.||http://timesofindia.indiatimes.com//city/rajkot/fertilizer-racket-busted-in-amreli-four-booked/articleshow/76097841.cms||---
May 30, 2020||Rajkot||Piling logs, liquidity crunch crush Kutch timber makers||RAJKOT: Timber logs worth at least Rs 450 crore, which could have made at least three million wooden beds of standard size (6ft X 7ft), have piled up at the custom-bonded warehouses in Kutch as local importers are refraining from taking their stock due to severe liquidity crunch. The importers, who own saw mills and plywood factories, have to pay 18% international GST (IGST) and 10% import duty on ready-to-use timber like swan timber and 5% on other varieties to get the goods released from the warehouses. According to industry sources, nearly 2.5 lakh to three lakh cubic metre (cbm) timber unloaded from eight ships at Deendayal Port Trust (DPT), Kandla and Mundra Port has piled up in eight warehouses over the last two months. Kandla alone accounts for 70% of India’s timber import and the processed wood is sold to various industries including building construction and furniture makers. Navneet Bansal, a timber importer in Gandhidham, who has 900 cbm timber lying in the warehouse, says he has no money to pay duty and taxes to get his goods released. “Government collects IGST in advance, but doesn’t issue refund of GST in the prescribed time. Huge amount of refund is also held up with the government.” Timber is imported from New Zealand, Malaysia, African countries, Latin America, Uruguay and European countries. President of Kandla Timber Association, Navneet Gujjar said, “We pay 25% amount of letter of credit (LC) to the bank over and above the IGST and import duty. We have to invest more then 50% amount before we start processing raw material. Ever since the lockdown was imposed, we have been facing liquidity crunch and have no money to get our goods released by paying this hefty amount.” “We have repeatedly requested the government to reduce GST to 5% from 18% to save our industry,” said Gujjar, adding that the industry is saving the environment, and also that wood is not a luxury item. Vice-president of Kandla Timber Association and also a customs house agent, Hemchandra Yadav said: “Stock of nearly 125 importers are piled up in the bonded warehouse. The importers get credit of 90 to 120 days to pay remaining purchase amount of imported goods to the bank. We fear that most of the importers will default that payment also.”||http://timesofindia.indiatimes.com//city/rajkot/piling-logs-liquidity-crunch-crush-kutch-timber-makers/articleshow/76097435.cms||Nimesh Khakhariya
May 30, 2020||Business||SC to take up SP’s plea for Tata Sons board presence||MUMBAI: The Supreme Court on Friday agreed to hear Shapoorji Pallonji (SP) Group scion Cyrus Mistry’s appeal, seeking representation on the board of Tata Sons proportionate to the equity interest held by the diversified enterprise. SP, which has a relationship with Tata Sons since the 1920s, owns 18.4% in the holding company of the Tata Group. The apex forum tagged Mistry’s appeal with the application filed by Tata Sons — both arising out of the December 18, 2019 NCLAT judgment — and said that all pleadings should be completed within four weeks. It is expected that the matter will be heard in July or August. Mistry, who filed the appeal through Cyrus Investments, said although the NCLAT had ruled in favour of SP in the oppression and mismanagement claim against Tata Sons, he is seeking proportionate representation on the board of the parent of the Tata Group, given that SP owns a significant minority stake in the company. Though there is no agreement between Tata Sons and SP that requires the former to appoint an SP member on its board, the latter held a director’s position in the company for more than three decades. But, after the boardroom battle between Mistry and Tata Trusts — the controlling shareholder of Tata Sons — in October 2016, the latter removed him from the director’s position. Mistry wants SP’s equity interest in Tata Sons to be protected. He has also sought the deletion of onerous elements in the Articles of Association of Tata Sons that give full veto on all board items to Tata Trusts’ nominee directors, or extend the same veto rights to the directors representing the minority shareholders.||http://timesofindia.indiatimes.com//business/india-business/sc-to-take-up-sps-plea-for-tata-sons-board-presence/articleshow/76099152.cms||Reeba Zachariah
May 30, 2020||Patna||Mukhiya survives murderous attack||PATNA: A youth was thrashed by a mob when he attempted to kill a mukhiya, considered close to controversial JD(U) MLA Amrendra Kumar Pandey alias Pappu Pandey, in Gopalganj district on Friday. A country-made pistol and four live cartridges were seized from the possession of the youth, Zakir Mian, who has been admitted to the sadar hospital at Gopalganj for treatment. Mian along with his associate intercepted mukhiya of Bikrampur panchayat Shailesh Ojha at Lachhpur village and tried to open fire, but was overpowered by his supporters and subsequently thrashed. A police team from Gopalpur rushed to the spot and rescued Mian from the clutches of the irate mob. SHO of Gopalpur police station Ajit Kumar said Mian is a native of Takiabari village in Gopalganj district. Meanwhile, the mukhiya has demanded security for him and his family in the wake of abortive attempt on his life. Meanwhile, SP Manoj Kumar Tiwary on Friday said raids were on to arrest those involved in the recent Gopalganj killings. .||http://timesofindia.indiatimes.com//city/patna/mukhiya-survives-murderous-attack/articleshow/76097484.cms||Ramashankar
May 30, 2020||Patna||Two more children test positive for AES||PATNA: With two more children testing positive for acute encephalitis syndrome (AES) on Thursday, the number of affected kids undergoing treatment at Shri Krishna Medical College and Hospital (SKMCH), Muzaffarpur, has touched six. Doctors, however, said all the six children were out of danger. SKMCH superintendent Dr Sunil Shahi said the reports of the two kids came on Thursday. “They are from Sheohar. In fact, all six AES patients at the hospital are out of danger,” Dr Shahi added. Altogether 36 AES cases have so far been recorded in the state this year – 20 from Muzaffarpur and 16 from other districts. According to Muzaffarpur district administration, five children have so far died due to AES, including four from Muzaffarpur, and 25 have recovered from the disease. At least 150 kids had died due to AES last year with majority of them succumbing to the disease in June. Dr Shahi, however, said the situation was much better this time. “Asha and Anganwadi workers are working at peripheral level, sensitising people and telling them to give food to kids before they go to sleep. In many cases, people immediately rush to primary health centre with the kids if they show AES symptoms,” Dr Shahi added. The health department had earlier terminated a doctor posted at Runnisaidpur community health centre on charges of dereliction of duty after a child showing AES symptoms died at SKMCH.||http://timesofindia.indiatimes.com//city/patna/two-more-children-test-positive-for-aes/articleshow/76097309.cms||---
