May 25, 2020||Bengaluru||House help resume work in apartments amid strict safety protocols||Among the many relaxations listed out for lockdown 4.0, is that of allowing domestic help to resume work at homes. The Bruhat Bengaluru Mahanagara Palike (BBMP) has asked Resident Welfare Associations to allow them, but provided certain protocols are in place, such as verifying whether they reside in a green, orange or red zone, in addition to regular lockdown protocol like mandatory temperature checks and the use of masks, gloves and sanitizer. Choice is left to residentsChaitali Bhattacharya, an IT professional and member of the Resident Welfare Association of an apartment complex, says that their apartment has allowed domestic help and is following the guidelines laid out by the BBMP. "We are following up on their health condition, conducting temperature checks, sanitising their hands regularly and even verifying their residential address to ensure they are not traveling from a red or orange zone. But whether residents wish to call them back to work or not, is left up to them," says Chaitali, who herself, has chosen not to wait a while longer before asking her house help to resume work. Pointing out that thare are still considerable risks that need to be taken into account is Raghav Sharma*, who has chosen not to ask his house help to resume work. "I understand that they are eager to resume work, but we have managed for so long without them and I do not mind waiting for some more time. We do not know who they have interacted with in the past few days, where they have been, whose houses they work at, etc. It's still risky," he explains.Taking extra precautionsMeanwhile, those who have called in their house help, are being extra careful. "My maid is very careful and clean too. She doesn't use public transport and instead, gets dropped by her husband or son. I have kept a sanitizer bottle outside the house which she uses and only then enters our home. She washes her hands, feet and face and changes into a set of clothes, that I have kept for her. She washes that outfit daily. Though she wears a mask whenever she's outside, inside the house she doesn't, because it becomes a little difficult for her. She also doesn't go too close to my daughter, who's still quite small. Though a sense of paranoia still lingers, we trust her and have informed her that she needs to inform us immediately if she is unwell," says Swati Madgaonkar, a resident living in an apartment complex. Apartment federation does its bitThe apartment federation is doing their bit to ensure there are no hindrances for house help who have been called back to work. K Arun Kumar, vice president, Bangalore Apartments’ Federation says, "We are asking apartments to allow domestic help to come back to work, even if just one person in the apartment has requested. But yes, perimeter controls have to be in place, including temperature checks on entry and exit. They are also asked to observe the curfew hours." He adds that different apartments are formulating their own advisory that is in line with the situation in their zone and the federation regularly sends them bulletins and guidelines.BBMP stand"We have taken the decision to allow maids in apartment complexes and had a video conference with Resident Welfare Associations and Bangalore Apartments Federation regarding this. However, the protocols laid out need to be followed strictly and apartments need to provide masks, gloves and hand sanitisers and ensure that it is followed when the maid is going from their apartment to another apartment. Also, those living in cluster zones cannot enter apartments."- BH Anil Kumar, BBMP commissionerExtra measures taken by apartments...- Credentials of all house help (including , drivers, nannies, cooks, car cleaners) and details of their health status, medical and pre-medical conditions and from where they are coming, are checked - House help advised not work in a home where anyone is sick||http://timesofindia.indiatimes.com//city/bengaluru/house-help-resume-work-in-apartments-amid-strict-safety-protocols/articleshow/75951355.cms||Sandra Marina Fernandes
May 25, 2020||Surat||Gujarat: Covid-19 patient's parents test positive in Vapi town||SURAT: Parents of a 31-year-old Covid-19 positive patient tested positive for the virus in Vapi town of Valsad district on Sunday. District health officials said a 55-year-old man and his 54-year-old wife, residents of Satadhar Society in Vapi town, tested positive for coronavirus. "The got infected by their son who had tested positive for Covid-19 on May 19. The couple was shifted to a quarantine facility at Atgam village after their son tested positive. However, the couple developed Covid-19 symptoms and was shifted to Civil Hospital in Valsad.”||http://timesofindia.indiatimes.com//city/surat/covid-19-patients-parents-test-positive-in-vapi-town/articleshow/75954141.cms||---
May 25, 2020||Varanasi||Eunuchs get ‘Eidee’ on festival eve||Varanasi: On the eve of Eid festival, the members of kinnar (eunuch) community were given ‘Eidee’ packets by the Anaaj Bank run by an NGO Vishal Bharat Sansthan at Lamahi on Sunday. VBS founder Rajiv Strivastava said DM Kaushal Raj Sharma arranged 100 packets for distribution. The programme was inaugurated online by the executive member of RSS Indresh Kumar. The in-charge of Varanasi Masonic Lodge KK Gupta provided food grains to Anaaj Bank for the purpose. AMD (finance & revenue) Satish Pal attended the programme. Indresh Kumar said that the Anaaj Bank has made a significant initiative for the socialization of kinnar community. VBS founder Rajiv Srivastava said that the 200 kinnars would be given ‘Eidee’ packets. The programme was conducted by Archana Bharatvanshi and Nazma Parveen. tnn||http://timesofindia.indiatimes.com//city/varanasi/eunuchs-get-eidee-on-festival-eve/articleshow/75952060.cms||---
May 25, 2020||Vadodara||Animals too don’t go hungry in this containment zone||Vadodara: Every morning a pick-up van carrying vegetables, fruits and milk reaches the entry gate of Covid-19 containment zone in Naswadi taluka of Chhota Udepur district so that the quarantined families can buy the essentials. Right behind this pick-up van, drives in a tractor loaded with grass and fodder which is left at the entry gate.In every containment zone in the state, district administrations have been providing essential items, but Tadviwaas in Naswadi is probably the first such zone where food for animals is also being provided.After unloading the fodder at the gate, an announcement of its arrival is made. The residents stand in a queue at a distance from each other to collect the fodder, just like they maintain discipline while buying vegetables and milk.Tadviwaas was sealed on May 19 as a 28-year-old man who had come from Vadodara to meet his pregnant wife had tested positive. Following all protocols, 22 families in the locality were informed that they would get food and milk in a pick-up van every morning. But as the locality was sealed, the families were puzzled over taking their goats out for grazing as there was no open ground. Every family owns three to four goats. Before the area was sealed, one person from any of the families used to take around 80 goats out in nearby hillocks for grazing On the first day, the goats were left hungry but by second morning they started bleating. “We started getting complaints from the owners of livestock, so we immediately got into action. The owners told us what kind of fodder is consumed by goats and we managed to source them,” said deputy collector Umesh Shah. The local gram panchayat and Madhya Gujarat Vij Company Ltd (MGVCL) helped in getting the fodder. Later, the grass was also provided from the sites where work under MGNREGA scheme was going on. “Now, it has been four days since the truck-load of fodder too is provided daily along with food essentials,” Shah added.“While fighting against coronavirus, we must think and take care of all living beings,” Shah told TOI.||http://timesofindia.indiatimes.com//city/vadodara/animals-too-dont-go-hungry-in-this-containment-zone/articleshow/75953177.cms||Jay Pachchigar
May 25, 2020||Surat||Home, shop burgled during lockdown hours||Surat: While the city police are on their toes enforcing strict lockdown between 7pm and 7am, burglars are finding the people-free roads a big advantage to carry out their nocturnal activities. In two separate thefts reported in the city on Saturday, valuables worth thousands were allegedly stolen from a residence and a shop.Valuables worth Rs 53,500 were stolen from the residence of Ankita Tripathi during the early hours on Saturday between 2am and 6.30am, said Dindoli police. They added that Tripathi claimed that the burglar gained entry through the back door and decamped with cash, mobile phone and a laptop.Investigation revealed that the backside of the house has no grilles, and has a farm located just behind it. “The complainant said that the family keeps the back door open for ventilation during night time. The valuables were stolen from the room in which the family was sleeping,” said cops, adding that burglars may have used the farm route to enter and exit the house.In the other theft case, valuables worth Rs 49,286 were stolen from a shop in Dayalji Baug, formerly known as Dutch Garden, during the early hours on Friday. Burglars entered GNFC’s Neem Shop by breaking a wooden window, said Nita Gamit, an employee at the shop who lodged a complaint on Saturday in Athwalines police station. The shop was closed at 8pm and when staff returned at 8.30am next day morning they found it burgled.The shop that is located on a busy road which houses several government offices as well, sells various products including neem-based hand sanitizers, liquid soap, neem oil and other products that enjoy high demand in the current times.||http://timesofindia.indiatimes.com//city/surat/home-shop-burgled-during-lockdown-hours/articleshow/75954365.cms||---
May 25, 2020||Indore||Indore: SI succumbs to Covid-19, two more policemen test positive||INDORE: A sub-inspector posted in RPF police station in Khandwa district, who was admitted at a hospital in Indore, lost his life battling Covid-19 on Sunday. Officials said that sub-inspector Ramapati Pandey and his son’s samples were collected on May 18 in which the son was tested positive whereas Pandey’s report was yet to arrive. While the son was kept in isolation ward in district hospital, the SI was not admitted. It was only after his condition started deteriorating that he was admitted to hospital in Khandwa on Saturday and was rushed to Indore, where he succumbed on Sunday. RPF inspector Mahendra Khoja said that SI Pandey had taken leave on May 13 after he faced breathing difficulties. His oxygen saturation in blood was 40% when he was brought to Indore and after being kept on BiPAP, it increased to 80% but he couldn’t survive, said doctors. Meanwhile, two police officials were tested positive at GRP station in Indore. They were among a dozen other police officials who were tested recently. “We had over 150 officials tested of which two including a constable and an ASI were tested positive. After the Indore-Rewa special train was started, we had a feeling that there must have been some spread and so to be cautious, the tests were conducted,” said Gayatri Soni, GRP inspector.||http://timesofindia.indiatimes.com//city/indore/si-succumbs-to-covid-19-two-more-policemen-test-positive/articleshow/75955950.cms||---
May 25, 2020||Business||Permit input tax credit on donations, say experts||Lubna Kably | TNN Mumbai: Responding to the coronavirus pandemic, India Inc has opened its heart and purse strings. Donations and grants in cash — whether to PM Cares, or state government funds or even local hospitals — will not typically attract the goods and services tax (GST). But challenges arise when a company donates goods. Companies carrying on diverse operations — be it cell phone manufacturers, or those engaged in heavy industry and infrastructure, to give a few examples — have donated N95 masks, surgical masks, ventilators or personal protective equipment (PPE). Several such companies have approached their tax consultants to determine the GST implications. “In the past, in similar situations, GST authorities have denied input tax credit (ITC) claims, especially when the company was not distributing its own products. We fear this will continue,” says the tax head of a Mumbai-based company. Under section 17(5)(h) of the Central GST Act, ITC on goods supplied as a gift or free sample is not available. Thus, a company procuring masks for donations is not able to offset the ITC on such purchase against its final GST liability. There is a need to distinguish gifts or free samples — such as distribution of branded material — from what is given under corporate social responsibility (such as donation of masks, PPEs, etc). “It is important that these aspects are clarified,” says Utkarsh Sanghvi, indirect tax partner at EY-India. An advance ruling, which has a persuasive value in assessment of similar cases, is also available. The Kerala bench had denied ITC on goods such as switches, cables, fans, etc, that had been donated during the floods in the state. Thus, a benevolent clarification at the earliest is needed, say tax experts.||http://timesofindia.indiatimes.com//business/india-business/permit-input-tax-credit-on-donations-say-experts/articleshow/75955747.cms||Lubna Kably
May 25, 2020||Patna||Bihar: 1.25 lakh migrants from 10 states return by 89 trains||PATNA: Nearly 1.25 lakh migrant workers from 10 states, including Delhi, returned by 89 Shramik special trains on Sunday. The East Central Railway (ECR) has received 887 Shramik special trains with about 11 lakh migrant workers since May 2. ECR chief public relations officer (CPRO) Rajesh Kumar said 18 special trains from Surat, Udhna, Ankleshwar, Gandhidham and Ahmedabad in Gujarat carrying about 25,000 migrant workers reached Nawada, Jehanabad, Banka, Siwan, Motihari, Danapur, Darbhanga, Sitamarhi, Muzaffarpur, Biharsharif, Bettiah, Purnea, Ara, Buxar and Sasaram on Sunday. Besides, 15 special trains from Aurangabad, Bhiwandi, Kolhapur, Miraj, Satara, Thane, Bandra, Vasai Road and Palghar in Maharashtra carrying about 21,000 stranded people reached Nawada, Araria, Motihari, Madhubani, Gaya, Bettiah, Katihar, Darbhanga, Danapur, Muzaffarpur and Biharsharif, he said. Similarly, 10 Shramik special trains from Delhi with 15,000 on board reached Sitamarhi and Purnea while 12 other special trains from Dadri, Kosi Kalan, Karamnasa and Jalalpur in Uttar Pradesh reached Katihar, Araria, Danapur, Madhubani and Saharsa. At least six Shramik special trains from Jalandhar, Ludhiana and Patiala reached Saharsa, Bhagalpur, Hajipur, Anugrah Narayan Road Station and Katihar, he said, adding three trains from Rewari, Ambala and Rohtak in Haryana brought stranded people back to Purnea, Barauni and Bhagalpur. Special trains from Udaipur, Jaipur, Sawai Madhopur and Jodhpur in Rajasthan with about 8,000 stranded people reached Gopalganj, Khagaria, Bhagalpur and Purnea while one train from Dimapur in Nagaland arrived at Motihari, the CPRO said. At least 16 special trains originating from Danapur, Bettiah, Supaul, Madhubani, Barauni, Gaya, Buxar and Gopalganj ferried thousands of migrant workers to other parts of the state to facilitate them reach their native places on Sunday. Besides, railways is running additional two pairs of dedicated special trains daily between Buxar and Danapur for migrant workers stuck up on the UP-Bihar border after their arrival by road, Kumar said.||http://timesofindia.indiatimes.com//city/patna/1-25-lakh-migrants-from-10-states-return-by-89-trains/articleshow/75953750.cms||Kumod Verma
May 25, 2020||Patna||Patna airport registers 11.4% increase in flyers in 2019-20||PATNA: The Jayaprakash Narayan International Airport has registered 11.4% growth in passenger traffic in fiscal 2019-20 compared to 2018-19. The Airports Authority of India (AAI) figures released recently stated that Patna airport handled 45,25,765 passengers between April and March (2019-20) against 40,61,990 in fiscal 2018-19. In terms of monthly passenger movement, Patna airport witnessed 9.8% decline in March this year compared to the same month in 2019. In terms of flyers, the city airport has ranked 14th in India in 2019-20. The airport handled 3,02,525 passengers in March 2020 against 3,35,293 in the same month last year. According to private airlines, the passenger footfall was low after as the airlines witnessed cancellation of tickets due to coronavirus. The number of flights from city airport witnessed 10.2% rise with 30,953 flights in 2019-20, compared to 28,087 in 2018-19. Patna airport director Bhupesh CH Negi said the number of flights to be operational from May 25 has been reduced to one- third of what the airport was handling before the lockdown. The airport’s assistant general manager (air traffic management), Santosh Kumar, said they were expecting over 5 million passengers in 2020-21. However, the footfall will be less as flight operations remained suspended for two months due to the lockdown. In April, the airport handled only six flights, which was 99.7% less compared to 2,211 this month last year. “The movement of flights would remain low for quite sometime. However, few flights will be added to the provisional schedule released by the Directorate General of Civil Aviation. Besides, the extension of the terminal building is in progress. It would have been complete had the construction work not been stopped due to lockdown,” said Santosh.||http://timesofindia.indiatimes.com//city/patna/city-airport-registers-11-4-increase-in-flyers-in-2019-20/articleshow/75952343.cms||Faryal Rumi
May 25, 2020||Patna||Rail ticket racket busted, 2 arrested in Patna||PATNA: The Railway Protection Force (RPF) has arrested two touts engaged in selling illegally booked e-tickets to passengers wishing to travel in special AC trains amid lockdown. The RPF personnel carried out raids at two separate locations in Patna on May 20 and May 22 and recovered illegally booked e-tickets worth more than Rs 2.68 lakh. The tickets were meant for travel of 138 passengers on Patna-Delhi and other routes. The touts had collected hefty amount from these passengers. RPF IG S Mayank said efforts were being made to stop illegal sale of rail tickets. “RPF deputy commandants have been authorised to act against the touts,” he said. Patna Junction RPF SHO V K Singh said they were asked by RPF DG Arun Kumar on May 20 to remain alert. “We later received a list containing names of some suspects. The DG asked us to take action as per information shared by technical experts of IRCTC,” he said, adding more raids would be conducted soon. Singh said the RPF men raided the office of Pooja Travels, which was functioning from the basement of a multi-storied hotel near Patna Junction, on May 20. “Altogether 24 e-tickets worth Rs 2.5 lakh were seized. These tickets were meant for 119 passengers who were scheduled to travel on May 27. Owner of the travel agency, Manoj Kumar, was arrested,” he said. He said one Shyam Kumar of Sohsarai in Biharsharif was the mastermind of the racket. “Shyam was also arrested from gate number 10 of Gandhi Maidan on Friday. E-tickets worth Rs 18,000 was seized from his possession,” he said. He said Shyam, accused in at least five cases, had come to Patna to meet lawyers for seeking anticipatory bail after he was made an accused along with Manoj in connection with the ticket racket.||http://timesofindia.indiatimes.com//city/patna/rail-ticket-racket-busted-2-arrested/articleshow/75952198.cms||Debashish Karmakar
May 25, 2020||Patna||Bihar: 132 back from Muscat by special flight, pledge to follow rules||GAYA: A group of 132 persons stranded in Muscat (Oman) landed at Gaya international airport by the Air India special flight (0974) on Sunday. They included 16 residents of neighbouring Jharkhand state. According to Gaya DM Abhishek Singh, those from Bihar have been put under institutional quarantine at Bodh Gaya, while those from Jharkhand have been sent to Ranchi with proper physical distancing arrangements and other precautions as per the Covid-19 protocol. Pledging full compliance of the quarantine protocol, the returnee Biharis deposited their passports at the airport to guarantee good conduct during the 14-day-long mandatory quarantine. The passports are to be properly indexed flight-wise as per PNR numbers, returnable to the passport holders at the end of the quarantine period. In a humanitarian gesture, three Bodh Gaya-based foreign monasteries—the Bangladesh monastery, the Burmese monastery and the International Meditation Centre— offered free accommodation to economically distressed returnees, particularly those who have lost their jobs post Covid-19 situation. The paid quarantine in hotels and guest houses costs between Rs 7,000 to 22,400. Burmese monastery deputy chief Bhikku Chullu said that 49 of the foreign returnees have been provided accommodation. Bangladesh monastery deputy chief Bhikku Karuna Jyoti said that he has offered 20 rooms to the returnees. Earlier, International Buddhist Council, the organisation representing the foreign monasteries, protested against the move to quarantine returnees in monasteries as it violated the sanctity of the religious institutions. Defying International Buddhist Council, International Meditation Centre, too, has offered free accommodation to the returnees. Asked about the procedure for safe keeping of the passports, Gaya Airport director Dilip Kumar said that he was only concerned with the operational part of the special flight that brought the stranded people back under ‘Vande Bharat Mission’ and everything else was under the jurisdiction of the administrative officials. The group of Sunday returnees comprised mostly workers engaged in low paid semi-skilled jobs in the Middle East. Air India flight number 0974, a narrow body airbus ferried the returnees. Wide body planes, it may be recalled, cannot land at the Gaya airport on account of its shorter runway. The present length of the runway is 2,286 meters and another 500 meter runway length is required to make it compatible with widebody planes.||http://timesofindia.indiatimes.com//city/patna/132-back-from-muscat-by-spl-flight-pledge-to-follow-rules/articleshow/75952613.cms||Abdul Qadir
May 25, 2020||Business||Pharma shrinks 12% in April, worst in 3 years||MUMBAI: The national lockdown due to the Covid-19 pandemic has led to one of the sharpest falls in three years in the domestic pharma retail market, with growth declining by 12% in April. This is the first year-on-year (YoY) decline since GST’s implementation in July 2017. Production at pharmaceutical units continues to be impacted due to the lockdown-driven disruption, with companies facing challenges in distribution, manufacturing and logistics. The market was pulled down by acute therapies, with demand for these medicines collapsing by nearly 21% in April YoY. With prescriptions for anti-infectives down, sales of pain, gastro and vitamins — usually prescribed together — were also impacted, an industry expert said, adding that these four together comprise around 40% of the overall market (see graphic). Acute therapies were worst hit in April with anti-infectives (-31% YoY), pain (-22% YoY) and gastro (-16% YoY) seeing big declines. Among the therapies, chronic saw low single-digit growth of around 5%, helped by pre-buying from patients in cardiac and diabetes categories, according to data from market research firm IQVIA. In this chronic therapy category, cardiac (13% YoY) and diabetes (10% YoY) segments managed growth. On a trailing 12-month basis, seasonal segments such as respiratory (13.5% YoY) and anti-infectives (9.8% YoY) were main drivers of the 10.6% YoY growth in the acute segment. In FY21, IQVIA expects the domestic market to grow at 1-5%, one of the lowest rates in recent years, with a muted 4-8% YoY growth for major companies. Earlier, the pharma market — valued at around Rs 1.49 lakh crore ($20 billion) — typically recorded strong YoY growth of 10-12%. The decline in pharma growth over March, when the lockdown had just started, stood at 7%, while trailing 12-month growth stood at 8.6% YoY. Pricing has driven nearly 60% of growth for the industry on the trailing 12-month basis, with volume growth attributing an insignificant 0.7 percentage point and contribution from new launches at 2.8 percentage points. Cadila Health, Cipla and Dr Reddy’s — those with a substantial exposure to the acute therapy — underperformed the market during the month. Ipca and Torrent Pharma were the only companies with positive growth in April, according to a note by brokerage firm CLSA. Interestingly, Ipca saw yet another strong month with nine of its top 10 therapies growing in double digits. Its anti-malarial drug hydroxychloroquine, considered a potential treatment for Covid-19 in certain countries, registered 19% YoY growth. Overall, other than the two chronic therapies of cardiac and anti-diabetic, all the top 10 therapies, especially acute, saw big declines on a YoY basis. Chronic therapy brands had strong sales growth — Mixtard (under diabetes, 19%), Lantus (diabetes, 30%), Levipil (CNS, 24%), Thyronorm (thyroid, 10%), and Telma (cardiac, 23%).||http://timesofindia.indiatimes.com//business/india-business/pharma-shrinks-12-in-apr-worst-in-3-yrs/articleshow/75955636.cms||Rupali Mukherjee
May 25, 2020||Business||Armed forces’ CSD to resume sale of non-essentials||MUMBAI: After two months of stocking only essential products, the Canteen Stores Department (CSD) — which has around 3,700 outlets serving the armed forces in all corners of the country — will start placing orders for non-essential products next week. By June second week, CSD expects its unit-run canteens to be well stocked after it starts receiving the orders from suppliers. Goods at the unit-run canteens are sold at concessional rates to defence personnel from the army, navy and air force. The latest move could possibly spur growth for some sectors since CSD, which clocks an annual turnover of around Rs 18,000 crore, accounts for 5-7% sales of certain consumer products companies. In some categories, like luggage, the contribution is even higher, reaching double-digits. CSD operates in seven categories — toiletries, household items, watches, durables, liquor, luggage and packaged foods. During the Covid-19-driven lockdown, it was largely sourcing hand sanitisers and other essential items. It had also drastically reduced and modified its orders to focus on what was required by each of its 34 depots, based on consumer needs. Major general Alok Raj, the chairman of CSD’s board of administration, told TOI, “We are working on placing orders with our suppliers and this process should get accomplished by May end. Stores will start receiving stocks by the first or second week of June.” Raj said the situation is gradually returning to normal. “Through the efforts of our employees across depots, and in consonance with government guidelines, we have ensured that the supply chain is least disrupted. The supply of essentials has been maintained wherever possible. We have followed due protocols for every zone. During this phase, we did not source all products from our suppliers, restricting supplies to essential items. Now, we have begun the process of placing orders for all products that we normally stock,” he added. CSD staff have been working all through the lockdown, although in red zones and places like Mumbai where the headquarters is located, there were challenges faced by employees in coming to work. CSD is also contemplating the use of technology to get products to jawans, although the idea is still in the works and no decision has been taken yet.||http://timesofindia.indiatimes.com//business/india-business/armed-forces-csd-to-sell-non-essentials/articleshow/75955802.cms||Namrata Singh
May 25, 2020||Mysuru||Four Kodagu cops who came in contact with Covid-19 constable quarantined||MADIKERI: Identified as primary contacts of a confirmed Covid-19 patient, four police constables from Kodagu have been shifted to the Kodagu district’s designated hospital in Madikeri. The cops had been primary contacts with a constable from Hassan district. Meanwhile, as many as 14 others, identified as secondary contacts of the Covid-19 patient, have now been shifted to an institutional quarantine facility. A team from Karnataka State Reserve Police (KSRP) from Hassan had arrived in Madikeri to beef up security for the lockdown on Sunday. The team reached Madikeri on Saturday. Samples of one of the constables, who was in Kodagu tested positive for the novel coronavirus on Sunday. “This was not intentional. Officials across districts are testing samples of cops as a precautionary measure. The constable who tested positive was asymptomatic. As a precautionary measure, we have shifted to primary and secondary contacts to quarantine,” said Ananya Kumar, who is in-charge of the Kodagu SDRF team.||http://timesofindia.indiatimes.com//city/mysuru/four-kodagu-cops-who-came-in-contact-with-covid-19-constable-quarantined/articleshow/75954335.cms||---
May 25, 2020||Mysuru||Mother, son return home after a two-and-a-half-year long pilgrimage on scooter||MYSURU: Nearly two years and four months after travelling 56,027km through four countries, including Nepal, with his mother, Mysurean Dakshina Murthy Krishna Kumar has returned to Karnataka. On Saturday evening they entered the state from Andhra Pradesh, and are now staying at Ramakrishna Ashram in Teggihalli village in Madhugiri taluk. Krishna Kumar had taken his 71-year-old mother Chudarathna on a pilgrimage, and visited temples on a two-wheeler. “I decided to engage myself in spirituality. In this ashram, I have found a place to engage in reading, to serve my mother and practice spirituality,” he said. “We don’t have any immediate plans to return to Mysuru,” he said. “I learnt a few important life lessons. In my journey for over two years, I didn’t face any problem anywhere. We didn’t have to sleep on an empty stomach anywhere, throughout our journey. The people gave us such a wonderful reception,” he said. Chudarathna said it was her luck to give birth to a son like Krishna Kumar. “I didn’t know anything beyond the four walls of the kitchen, but today my son took me to every nook and corner of Bharatha Khanda. I am really happy. It was a great pilgrimage,” she said. “I had a special feeling when we entered our state. I feel great. For the time-being, we have decided to stay in the ashram,” she said. He started his pilgrimage ‘Matru Seva Sankalpa Yatra,’ with his mother on a scooter, on January 2018. He visited almost all the temples across Karnataka and India, besides visiting several temples in Nepal, Myanmar, and Bhutan. He uses a 19-year-old scooter. Krishna Kumar is a bachelor, and has dedicated his life to serving his mother. Major places visited include Shakti Peethas, Char Dham, Parshuram Khund, Varanasi, Haridwar, Bhadrachalam, Kalighat, Kamakhya Temple, various monasteries in Arunachal Pradesh.||http://timesofindia.indiatimes.com//city/mysuru/mother-son-return-home-after-a-two-and-a-half-year-long-pilgrimage-on-scooter/articleshow/75952564.cms||---
May 25, 2020||Surat||‘Atmanirbhar’ SVNIT ready to fight Covid-19||SURAT: Much before Prime Minister Narendra Modi made a clarion call for Atmanirbhar Bharat, the prestigious Sardar Vallabhbhai National Institute of Technology (SVNIT) had already taken several initiatives towards self-reliance in fighting Covid-19 pandemic. In two months, SVNIT has developed a series of products that can help the institute stay infection-free when the lockdown is completely lifted and academic activities resume. The institute not only conceptualised but developed the products in-house with locally available material and basic manufacturing facility and started using them, reports YAGNESH MEHTA 3d printed face-shield, tap opener and door handle At first it started by printing 3D face-shields, which it then distributed to all staff members of the institute, police and health workers in the city. A team led by Harshit Dave, a faculty, comprising researchers Ashish Prajapati, Swapnil Vyavahare, Ravi Teja Karumuri, Rahul Narkhede and Labh Chand Dharkar from the mechanical department developed a design that can easily replace the front shield in case of damage. Thereafter, they made further R&D of possible ‘super spreaders’ like water taps and door handles and made newer openers for these utilities using 3D printing. The new devices allow a user to open taps with the elbow, and carry a personal door opener in the pocket. “We developed these products in-house with our own infrastructure,” said Shailendra Kumar, HoD, SVNIT. Youven sanitization box After finding out that contamination can also spread through vegetables, groceries and even mobile phones, researchers Akshay Jariwala and Vipul Kheraj of the department of applied physics came out with a sanitization box that can sanitize uneven surfaces too. Their yoUVen sanitization box, unlike the UV-based sterilizer box already available in the market, not only uses UV radiation but also hot air to sanitize every type of surface. It can sanitize bundle of currency notes as well. Foot-operated dispenser and wash basin Under the supervision of Professor Ravi Kant, SVNIT's workshop staff Gajendra Panchal, with the support of research scholars Puneet Kumar and Himanshu Prajapati, developed a foot-operated hand sanitizer dispenser and a wash basin from the available waste material in the institute’s workshop to reduce spread of infection. These are now being used at the health centre and administrative building of the institute. Sardar automated trolley Researcher Parth Shah in guidance of professor S A Channiwala, developed an automated trolley for use in Covid-19 wards and donated it to the SMIMER Hospital. The trolley which can be remotely operated from a mobile phone is useful in dispatching food packets, medicines and other material to the positive patients. It also has speakers installed in it to make announcements. The trolley has been manufactured in SVNIT workshop by its staff Gajendra Panchal, Gav Master and Shivdas. Vehicle sanitization tunnel To ensure that no outside vehicle enters the institute’s premises without being sanitized, a sanitization tunnel was developed by the institute’s research scholars Kalpak Sagar and Nishant Shah immediately after the virus spread was reported in city. Under the guidance of Dr Hemant Mehta, the tunnel was manufactured in the institute’s workshop itself. Research projects While the students of the institute’s electronics engineering department designed a home quarantine tracking and alert message generation system, another group of students developed a software that uses AI and deep learning to analyse chest X-ray of positive patients. The chemical engineering department manufactured an alcohol-based hand sanitiser that has been distributed to all staff and departments. The institute also got around 10,000 cloth masks made by women in villages under Unnat Bharat Abhiyan, which were distributed to students, staff and also in the institute’s adopted villages.||http://timesofindia.indiatimes.com//city/surat/atmanirbhar-svnit-ready-to-fight-covid-19/articleshow/75953975.cms||Yagnesh Bharat Mehta
May 25, 2020||Dehradun||Covid positive pregnant woman dies at Doon Hospital||DEHRADUN: A 30-year-old woman, who was seven-month pregnant, died at Doon Hospital on Saturday. The deceased, a resident of Shamli in Uttar Pradesh, was found Covid-19-positive on Sunday. Doctors at Government Doon Medical College and Hospital (GDMCH), however, claim that the victim died due to refractory status epileptic with turerculoma. The patient was brought to the hospital last week. She was cremated in Dehradun as her kin didn't get the nod to take the body to Shamli. This is the third death of a Covid-19 positive patient in the state. In the earlier two cases as well, the doctors had said that the patients didn't die because of coronavirus. On the day, 73 new Covid-19 cases were reported from Uttarakhand taking the state’s tally to 317. The new cases were reported from Nainital (32), Dehradun (12), Udham Singh Nagar (9), Chamoli (8), Almora (3), Bageshwar (2), Tehri (3), Champawat (1), and Pauri (1). Two other positive patients, found in Uttarakhand, migrated to other states. “After spike in Covid-19 cases in all 13 districts of Uttarakhand, the entire state has now been placed in the orange zone,” said additional secretary (health) Yugal Kishore Pant. Meanwhile, two more positive cases recovered fully from the disease on Tuesday. With this, the doubling rate of Covid-19 cases in the state has dropped to 4.18 days and the recovery rate has dipped below 18%. The state, at present, has 257 active cases.||http://timesofindia.indiatimes.com//city/dehradun/covid-ve-pregnant-woman-dies-at-doon-hosp/articleshow/75953340.cms||Ishita Mishra
May 25, 2020||Varanasi||Flights to resume from Kashi today||Varanasi: Passengers will be finally able to travel by air as flights will resume from Varanasi to Delhi, Mumbai, Chennai and Bengaluru from Monday. As many as 19 flights from these cities will land at LBS International Airport here, while similar number of flights will depart to same destinations. The airport spokesman said on Sunday, “Apart from Air India, SpiceJet, IndiGo, Go Air and Vistara will operate their flights from Monday. “All passengers have already been issued guidelines. Installation of updated version of Aarogya Setu app in mobile phones is must for entering the airport,” he added. Except an Air India flight, which brought 82 passengers from London on May 18, the LBS International Airport has not witnessed operations of any commercial flight since March 23 due to lockdown. During past two months of lockdown period, large scale preparations were done at the airport to meet the challenges in reopening amidst Covid-19 crisis. The sanitisation of airport was conducted multiple times while rehearsals to disinfect passengers and their baggage were also carried out, the spokesman said. Queue managers and stickers are placed to ensure safe distance among passengers, he said adding, check-in and immigration counters have been modified to prevent direct contact. Sensor-based sanitizer dispensers have been placed at entry points, check-in and arrival areas, he said. The airport is prepared to provide safe operation and environment to its staff and passengers.||http://timesofindia.indiatimes.com//city/varanasi/flights-to-resume-from-kashi-today/articleshow/75952216.cms||---
