---||Business||Factories in TN get ready for lockdown, some have trimmed production already||Chennai: As Tamil Nadu’s two weeks lockdown starts, several auto factories are either closed for maintenance or are trimming production to avoid inventory pile up as most of the sales markets across the country are already under lockdown. Tamil Nadu government has announced that the state will be under lockdown for two weeks between May 10 and May 24, to contain the Covid virus spread.It had however allowed continuous process industries to operate. Hyundai, which operates one of the largest auto factories in the state will go in for its annual maintenance shutdown for a week starting from Monday. “Our scheduled annual maintenance shutdown activities will take place between May 10 and May 15,” a Hyundai spokesperson said. This means only those involved in maintenance work will come to the factory and no production will happen during this period. In the case of Daimler, the factory in Oragadam is already shut, may reopen on Wednesday while country’s second largest truck and bus maker Ashok Leyland will take a call on reopening its factories in Ennore and Hosur on Wednesday. Its factories are also shut to avoid inventory pile up. TVS Motor Company did not share details on if its factories will open. While sources in two wheeler maker Yamaha said its plants will continue production from Monday, it may opt for a stoppage of production next week as there has been significant inventory build up and almost all big sales markets are shut due to local lockdowns.Mobile phone parts maker Salcomp has already shut down its plant for two weeks since Saturday. “We voluntarily shut down the plant on Saturday as the virus spread is severe. Besides, nearly 8000 people come and go and many of them are from towns and villages from other parts of Tamil Nadu. The early shutdown call helped them reach their home base ahead of the lockdown,” said Sasikumar Gendham, MD of Salcomp Manufacturing India. Foxconn,which makes Apple and Xiaomi phones will continue to operate its plants, but with strict Covid protocols in place, its spokesperson said. Cement makers too are operating their factories. “Our factories will function during the lockdown period,” said AV Dharmakrishnan, MD of Ramco Cements. The IT sector which has moved most of its employees on WFH mode will continue to operate like how it did last week. The TN government lockdown notification allows tech companies to operate on WFH mode for its employees and some mission critical employees may visit offices with prior permission from the government.||http://timesofindia.indiatimes.com//business/india-business/factories-in-tn-get-ready-for-lockdown-some-have-trimmed-production-already/articleshow/82506663.cms||Rajesh Chandramouli
---||Coimbatore||Guest workers stage protest after authorities stop jam-packed bus||Coimbatore: Hundreds of guest workers staged a protest at the Omni Bus Stand at Gandhipuram on Sunday afternoon, demanding buses to their hometowns. Many private bus operators accommodated as many as 150 guest workers in a bus and charged Rs 4,000 for a trip to Bihar from Coimbatore, regional transport office sources said. “We seized six omni buses for failing to pay taxes till Saturday. Four buses were seized for the violation on Sunday. Most of them have Puducherry registration. Some guest workers functioning as agents had brought the buses to Coimbatore. The operators have to get permits and pay tax to the Tamil Nadu government,” said an official. “We found 160 guest workers in an omni bus, which was stopped near the women’s polytechnic on Saturday night. As per rules, an omni bus can carry maximum 40 passengers. The bus was seized and the guest workers were sent to their workplaces here. On Sunday around 1pm, an omni bus was found with more than 100 guest workers. The bus operator instigated the guest workers, who were assembled at the omni bus stand, to stage a protest demanding transport arrangements to their hometowns,” the official added.RTO officials, revenue department officials and police pacified the workers. Subsequently, an omni bus carrying 40 guest workers left for Kolkata from Gandhipuram on Sunday evening.||http://timesofindia.indiatimes.com//city/coimbatore/guest-workers-stage-protest-after-authorities-stop-jam-packed-bus/articleshow/82508536.cms||---
---||Coimbatore||DMK functionary lodges complaint against ‘Healer’ Baskar||Coimbatore: ‘Healer’ Baskar who claims to offer alternative medicines to various ailments has been caught in yet another controversy and a police complaint has been lodged against him.This time Baskar has posted a video where he is seen suggesting that wearing of masks among Covid patients for dropping oxygen levels.“They lock the room in the hospital, switch on air conditioners and ask the patient to wear a mask too. How will he get enough oxygen?’’ he asks in the video. He then goes on to suggest people methods to improve oxygen levels in their blood through certain breathing techniques but blames the health department for insisting on wearing masks. “When you wear a mask, you will be inhaling carbon dioxide which we had exhaled and trapped inside the mask,” Baskar says.However, the video has not gone well with many. Renu Gopal, a DMK functionary has lodged a complaint with police accusing him of misleading people when the whole world is battling its biggest health crisis.Several experts are creating awareness on wearing a mask which has been a key method to prevent the spread, but Baskar is advising people against wearing it, Gopal said. Police are yet to act on the complaint.||http://timesofindia.indiatimes.com//city/coimbatore/dmk-functionary-lodges-complaint-against-healer-baskar/articleshow/82508543.cms||---
---||Pune||Overcast conditions in Pune till May 12: IMD||PUNE: The India Meteorological Department on Sunday forecast cloudy condition in the afternoon hours, with thunderstorms and lightning, till May 12, after which, clear sky conditions will prevail in the city till May 16. On Sunday, the city experienced overcast conditions for a few hours in the morning. In the afternoon hours too, the sky was overcast. Several pockets of the district received rainfall with thunderstorms and lightning. Anupam Kashyapi, head of IMD, Pune, said, “The line between Madhya Pradesh and Vidarbha and north interior Karnataka and Kerala are mainly governing weather condition of all four divisions of the state.” “Pune district and the city are likely to get rainfall in the afternoon hours with cloudy conditions till May 12. The day temperature would remain mainly in the range of 37-38°C for the next few days. But due to presence of moisture in the atmosphere, the temperature might feel higher than what it is,” he said. On Sunday, the Shivajinagar observatory recorded a day temperature of 37.3°C, which was below normal by 0.5°C and the Lohegaon observatory recorded 38.3°C, which was above normal by 0.3°C. “On Saturday, Lohegaon’s day temperature was 39.4 degrees C, even though it felt like more than 40 degrees C in the area,” Kashyapi said. On Saturday, IMD reported thunderstorms over western ghats and adjoining areas, including Pune. Day temperatures had soared to 38.2°C in Shivajinagar, 38.3°C in Pashan and 39.4°C in Lohegaon on Saturday. However, there were some showers in the evening, with 4.4 mm rain in Pashan and 6.8 mm in Lohegaon. Shivajinagar recorded negligible rain at 0.3 mm Explaining the current weather situation across the state as well as Pune, Kashyapi said that there was a trough line / wind discontinuity passing via south Madhya Maharashtra, south central Marathwada and west Vidarbha, which has been causing moisture incursion over these regions, leading to instances of high humidity as well as thundershowers.||http://timesofindia.indiatimes.com//city/pune/overcast-conditions-in-pune-till-may-12-imd/articleshow/82508544.cms||---
---||Coimbatore||2,500 cops to be deployed to enforce lockdown||Coimbatore: As many as 1,000 police personnel are to be deployed in the city to enforce a 14-day total lockdown from Monday.While only takeaway service will be allowed in hotels till 9pm, bakeries, grocery shops, vegetable markets could function till noon.Police will conduct vehicle checks at 12 check posts and 40 temporary picketings. Four deputy commissioners of police (DCs), 13 assistant commissioners of police (ACPs), inspectors of police and sub-inspectors of police also will be on patrol. Police have identified 75 important junctions, including Range Gowder Street, Gandhipuram, Lakshmi Mills junction and railway stations, and fixed public addressing (PA) systems there. Pre-recorded voices will be aired to create awareness about the Covid-19 in these junctions.“Many people are working at grocery shops, fish markets, meat shops and other places. Most of them won’t have identity cards. If they are going to work, they must explain to police and they will be allowed to work. We have instructed the cops not to harass anyone and politely treat the public,” city commissioner of police (in charge) A Amalraj said.“Those who come to roads without any valid reason will be questioned by police,” he said.The rural police will deploy 1,500 cops across the district to enforce the lockdown.||http://timesofindia.indiatimes.com//city/coimbatore/2500-cops-to-be-deployed-to-enforce-lockdown/articleshow/82508546.cms||---
---||Jaipur||Transporters write to Union minister, Rajasthan CM about high fuel price||JAIPUR: Transporters association has written to Union petroleum minister Dharmendra Pradhan and Rajasthan chief minister Ashok Gehlot about fuel prices in the state which were stable for a while, but increased again after the assembly elections in four states recently. The association said as lockdown is to be implemented from Monday, they fear that many of them would have to sell off their vehicles as they are running into losses. The letter said the transporters had been suffering huge losses since the pandemic hit the country and the situation continued to worsen as they were not earning enough profits to even pay the installments of their vehicles. Jaipur Transport Operators’ Association president Anil Arora said, “For over a year, we have been incurring losses. On a daily basis, there is a loss of approximately Rs 100 crore for transporters. The situation has become so bad that even during lockdown, where there is no restriction on movement of heavy vehicles, we might have to stop all operations as it was becoming difficult to sustain. This will adversely affect other services also. Our point is that if there is no change in the price of oil in the international market, then why are we being charged such heavy tax in Rajasthan?” The transporters claimed that now customers prefer trucks from other states as they are charging less for transportation because fuel prices are cheaper in Punjab and Haryana. Fuel pump owners are already facing losses due to the high VAT imposed on petrol and diesel in Rajasthan as compared to neighbouring states. While there is 36% VAT on diesel, the same tax is 26% on petrol. Some of the fuel pumps on highways have shut down permanently and the stakeholders said it will take a decade to recover from the losses sustained due to the pandemic.||http://timesofindia.indiatimes.com//city/jaipur/transporters-write-to-union-min-cm-about-high-fuel-price/articleshow/82508547.cms||---
---||Coimbatore||People rush to stock up on essentials||Coimbatore: People crowded grocery shops, vegetable and fish markets, and ATMs by flouting Covid-19 precautionary measures on Sunday to buy and stock things ahead of the total lockdown, which would come into effect from Monday, despite the government making it clear that the shops selling essentials items would be allowed to function for limited hours during the period. This irresponsible behaviour from the public comes at a time when the daily spike in Covid-19 cases is touching new highs and many battling for their lives.It was to contain the virus that the state government announced full lockdown from May 10 to 24. To ensure supply of essential commodities to the citizens, the government had permitted grocery shops, confectionaries and fish and meat shops to function from 6am to noon. As such there was no reason for people to resort to panic buying.Hospitals would be functioning round the clock during the period, when medicines, milk supply and other essential services wouldn’t be affected. However, movement of people would be restricted.Ukkadam fish market, chicken and mutton shops were crowded on the day. Earlier, the fish and meat shops were not allowed to function on Sundays. “Our business was severely affected in the past few weeks. And in a welcome move the government has now allowed us to function every day during the total lockdown till 12pm. We will follow the covid-19 norms,” said a fish seller.Grocery shops on Range Gowder Street also drew large crowds in the morning and evening. Large crowds also thronged the Uzhavar Sandhai at Singanallur and on Cowley Brown Road. The scene wasn’t any different at TK market and Sukrawarpet market.City bus stands also witnessed a heavy rush for the second consecutive day, with people hurrying to get back to their hometowns before the complete lockdown kicks in. Most of the government mofussil buses to Madurai, Tirunelveli, Tenkasi, Kanyakumari, Thoothukudi, Trichy and Karur districts were plying fully packed with many passengers travelling on footboards.The scene was chaotic at the Tasmac outlets in the district, as several hundreds of people made a beeline for liquor bottles to be used during the lockdown period, when the sops would remain closed. ATM centres also recorded a large crowd on the day as many preferred to keep enough cash in hand, as they didn’t want to step out of their houses to withdraw money during the lockdown period.||http://timesofindia.indiatimes.com//city/coimbatore/people-rush-to-stock-up-on-essentials/articleshow/82508549.cms||---
---||Delhi||CM: Direct vax firms to give Delhi 60 lakh doses every month till July||New Delhi: Chief minister Arvind Kejriwal has written to Union health minister Dr Harsh Vardhan, urging him to direct vaccine manufacturers to increase their supply to 60 lakh doses per month so that all eligible citizens of Delhi can be vaccinated by July. In the letter sent on Sunday, Kejriwal has also requested that a uniform price should be fixed for vaccines supplied to the Centre, state governments and private hospitals and that states be allowed to develop their separate apps keeping in view glitches reported in the Co-Win application. “Delhi has around 92 lakh people in the 18-45 age group. I urge you to direct Serum Institute and Bharat Biotech to increase their monthly supplies to Delhi to 60 lakh doses per month during May to July 2021,” Kejriwal has written. The chief minister has said there are 57 lakh people in the 45+ age group and they will need 1.14 crore doses, out of which Delhi has received 43 lakh and an additional 71 lakh doses are required to inoculate this section. “To complete it in three months, we would need 23 lakh doses per month from the GoI channel during the three months of May to July.” Both groups put together, Delhi needs 83 lakh doses per month to vaccinate everyone above 18 years in the next three months, he added. “As the third Covid wave is also anticipated soon, we want to complete vaccination of all people in Delhi within three months,” he has pointed out. “We have already developed the infrastructure required. We are already vaccinating roughly 1 lakh people every day. We are increasing this capacity to roughly 3 lakh per day in the next few days. Therefore, we will have the capacity to administer 90 lakh doses per month,” he said. Kejriwal has also requested the Union minister that glitches in the Co-Win app are leading to most people spending valuable time for getting registered or booking vaccine appointments. He has written that many people are also not tech-savvy enough to be able to register themselves. He has written that as the vaccination is expanded for those in the 18-44 age group, such glitches should not be allowed to deprive people of vaccination. “Hence, I request you to allow states to develop their separate apps or develop mechanisms other than apps to manage vaccinations in their states,” he has said.||http://timesofindia.indiatimes.com//city/delhi/cm-direct-vax-firms-to-give-delhi-60-lakh-doses-every-month-till-july/articleshow/82508558.cms||Sidharatha Roy
---||Pune||One held for woman’s murder||Pune: The Faraskhana police Friday arrested Mohammed Bahrul Haq (30), a resident of Kalewadi and a native of Barpeta in Assam on the charge of stabbing to death a 28-year-old sex worker in the Budhwar Peth on May 5. Police had established Haq’s role in the murder the same day, knowing that he would frequent the victim’s brothel, but he was on the run. A team headed by Rajendra Landge, assistant inspector Abhijit Patil, and police constables — Rizwan Jinedi and Vaibhav Swamy — had searched for him. On Friday, the police received a tip-off that Haq was planning to leave his rented room in Kalewadi and had booked tickets to return to Assam. The police team then went to Kalewadi and nabbed Haq.||http://timesofindia.indiatimes.com//city/pune/one-held-for-womans-murder/articleshow/82508566.cms||---
---||Chandigarh||Barnala student shot dead at aunt’s house in Canada||Bathinda: Harmanjot Singh, 20, of Barnala district’s Bhathal village was killed in the aunt’s family dispute at Edmonton in Canada. After two years of being a foreign student, he had found a part-time job only recently. He had moved in with his mother’s sister, with whom, his uncle, Gamdoor Singh (43) of Sherwood Park in Edmonton, had a marital discord. During one of these quarrels, Gamdoor fired a few shots at his wife and ended up killing the nephew. Harmanjot’s aunt also took injuries, Harmanjot’ mother, Devinder Kaur, has said. She regretted sending her only son to relatives in Canada after IELTS. The family wants his body sent to India for the funeral.||http://timesofindia.indiatimes.com//city/chandigarh/barnala-student-shot-dead-at-aunts-house-in-canada/articleshow/82508574.cms||---
---||Chandigarh||After Bengal, farmers to take on BJP in UP||Bathinda: Undeterred by the surge in Covid cases, Sanyukt Kisan Morcha (SKM) has decided to turn towards Uttar Pradesh and Uttarakhand, taking their fight to BJP bastions. The morcha decided to take the plunge in these two states after getting positive results in West Bengal and UP Panchayat polls, said senior morcha member Dr Darshan Pal on Sunday. Dr Pal is president of Krantikari Kisan Union, Punjab, which is part of 32 Punjab farm groups. Farmers have been sitting on the borders of Delhi for the last five and a half months, demanding repeal of the contentious farm laws and constitution of a law for legal guarantee of minimum support price (MSP) on all crops. Dr Pal, in an online session at Sanyukt Kisan Morcha’s social media platform, Kisan Ekta Morcha, on Sunday claimed, “The ‘Punish BJP-Defeat BJP’ slogan adopted in West Bengal now will be taken to UP and Uttarakhand with more focus in UP where BJP has started seeing its decline in panchayat polls. The model of social boycott of BJP and its allies, apart from boycott of the products and various services being provided by two corporate houses considered close to BJP top bosses, being successfully used in Punjab and Haryana, will be taken to UP and everyone will see encouraging results of this campaign in the 2022 assembly elections.” He said that a strong campaign would be launched in UP against BJP and its allies, where programmes of the saffron party would be boycotted and its leaders would be shown black flags. Dr Pal claimed that farmers now have a strong presence in the five states of Punjab, Haryana, Rajasthan, UP and Uttarakhand, apart from Delhi, and this stronghold would be used politically in UP. Earlier, UP-based senior farm leader Rakesh Tikait also stated that the next stop of farmers would be UP.||http://timesofindia.indiatimes.com//city/chandigarh/after-bengal-farmers-to-take-on-bjp-in-up/articleshow/82508586.cms||Neel Kamal
---||Jaipur||No takers for flowers in Rajasthan amid pandemic||JAIPUR: The pandemic has adversely affected flower business in the state. With most weddings cancelled due to curfew, flower growers as well as sellers have suffered heavy losses. Many farmers have to dump their produce as the cost of transportation is higher than the produce itself. At present government has allowed few street vendors to operate which has become the main source of sale in the market till 11 am. Due to the cancellation of weddings or a cap introduced by the government on the number of guests, the bulk orders of flowers are cancelled. Whatever is being sold is on below half rate. President of flower market association at Chandi Ki Taksaal in Jaipur Chuttan Lal Saini said, “The roses and marigold that were sold for Rs100 per kilogram is sold for Rs 30 per kilogram. Lilian was sold for Rs 500 and above per bundle is sold for Rs 100. The massive downfall of rates has destroyed us. We were expecting some form of profit this year but the situation is such that there is not enough that it is not enough to sustain.” Wedding is the biggest market for most of these flowers. Farmers have to be satisfied by recurring just cost of production but many were not even that fortunate. Vivek Gagrani, a flower farmer in Bhilwara, said, “The cost of packing and transportation is around Rs 5 per rose but we are getting only Rs 1 per rose. Hence, we have to dump our flowers in a pit or feed them to animals. This curfew is causing us immense problems financially.” Taking a hit with the last lockdown, some farmers were smart this time and didn’t depend on just one crop. Navin Kumar, a marigold producer at Alwar told TOI that expecting that pandemic will last longer he grew vegetables as well instead of just relying on flowers.||http://timesofindia.indiatimes.com//city/jaipur/no-takers-for-flowers-amid-pandemic/articleshow/82508587.cms||---
---||Pune||State wants internal marks plan for assessment of SSC students||Pune: The state education department has told managements of both private and government schools to send feedback about the feasibility of internal marking for secondary school certificates (SSC, Std X) following the cancellation of exam. The survey is being conducted by the education department among all the aided, unaided, private management schools across Maharashtra. The schools have been told to give accurate and clear opinions about internal assessments. Deputy secretary in the school education department Rajendra Pawar said, “The proposal to assess the SSC students will be presented to the education department by the state board, state education commissioner and also the State Council of Education Research and Training. Views from experts as well as the schools on how ready they are for internal assessment are being sought in order to take a decision on the same.”Students are confused about their assessments as well as admissions. Almost 20 days have passed by and yet the education department has not been able to announce the formula for assessments. Aditya Tare, a Std X student, said, “If we are informed about the assessment or the entrance exam whatever the government is planning, then it will be easier to prepare. We have relaxed after the cancellation of the exam. So we need to gear up if we need to prepare for the assessments and the education department must announce it soon.”||http://timesofindia.indiatimes.com//city/pune/state-wants-internal-marks-plan-for-assessment-of-ssc-students/articleshow/82508588.cms||Swati Shinde Gole
---||Chandigarh||Hisar mind behind DRDO’s Covid starver||Hisar: DRDO’s new drug that cures Covid two to three days quicker comes by the efforts of a former Haryana Agricultural University student from this town. Sudhir Chandna is additional director in Defence Research and Development Organisation. The Drug Controller General of India (DCGI) has approved the medicine for emergency use, while Dr Reddy’s Laboratories, as collaborator, will bring it to the market in a week to 10 days, for cost price. Asked how the drug works, Sudhir Chandna told TOI: "To say it briefly, it snatches the bread of Covid-19 virus, starving it to death." Sudhir Chandna said DRDO scientist Anant Bhatt was his partner in research and chairman G Satheesh Reddy his principal supporter. When he got all the studies about the virus in April 2020, he sent the research proposal the same month and started tests in Hyderabad. In May 2020, the drug controller approved the clinical trial, and the Phase-2 trials continued till October. In November 2020, Phase-3 trials were approved and went on from December to April. On May 1, the drug was approved for emergency use. Dr Reddy’s Labs is engaged in its production. The existing treatment is combined with this 2-Deoxy-D-glucose (2-DG) drug, which helps a patient recover two to three days in advance. The Covid-19 virus grows in the body cells, so it undergoes some metabolic changes. This drug enters the infected cells and snatches the virus’ source of energy, which stunts its growth and it lets go of the cells. The DRDO scientist studied in several cities of Haryana. Sudhir’s father, J D Chandna, has been a district and sessions judge in Haryana, known for fast-track court and many important verdicts. Sudhir was born in his ancestral house of Rampura locality near the Hisar railway station in October 1967. After his birth, his father made it to the Haryana Judicial Service, and his job took Sudhir to schools in Bhiwani, Bahadurgarh, Panipat, Karnal, and Hansi. He did BSc from Chandigarh’s DAV College in 1985 and MSc in microbiology from HAU in the year 1987-89. During PhD in 1990, he entered the DRDO as a scientist. He has served in Gwalior from 1991 to 1993 and then the Institute of Nuclear Medicine and Allied sSciences (INMAS), Delhi.||http://timesofindia.indiatimes.com//city/chandigarh/hisar-mind-behind-drdos-covid-starver/articleshow/82508593.cms||---
---||Nagpur||Unlike Nagpur, Covid-19 cases not reducing in other Vidarbha districts||NAGPUR: While Nagpur, which used to account for more than 50% of the Covid-19 cases and deaths in Vidarbha region, is showing significant drop in new cases since last 4-5 days, districts like Amravati, Wardha, Chandrapur, Yavatmal, and Buldhana are still not showing any such signs. Cases are, in fact, growing in Amravati division despite the longer lockdown. Local authorities have introduced even stricter restrictions in all five districts of Amravati division and Wardha from Sunday. But doctors say that strict restrictions, border sealing, bans, stoppages are of no use any more, as the virus has spread everywhere. The tehsil-wise bifurcation of data coming from all 11 districts of Vidarbha from May 1 onwards shows that more cases are coming from rural parts. For example, Chandrapur city reported 325 cases on May 8 while the rural parts of the district reported 835 cases. On May 9, Yavatmal district reported 1,032 new cases with district headquarters (Yavatmal city) reporting 105, and others from rural areas of the district. Akola also has similar statistics. Out of 22 deaths reported on May 8 in Akola, 17 were from rural parts of the district. “In view of the increasing prevalence of Covid-19 in the rural areas of the district, we have decided to take village-specific measures to control the situation through immediate planning. Strict implementation of lockdown will be ensured,” said Akola district collector Jitendra Papalkar. Similar strict restrictions, with even essential shops not allowed, have been imposed in Yavatmal, Buldhana, Washim, and Amravati too. As cases are more in rural parts of Vidarbha, Nagpur guardian minister Nitin Raut directed authorities to ensure curbs on all unnecessary travel from other districts to Nagpur and seal borders of the city. However, such strict sealing of borders or stricter restrictions are not going to be effective now, said Dr Nitin Shinde, infectious disease specialist. “When the virus is everywhere, will such restrictions be really effective? We are in May 2021 and not May 2020. Border sealing, RT-PCR before travel are no more relevant,” he said. Travel restrictions will create major problems for patients and may increase unreported deaths, said Dr Anand Thatte, from Akola. “If city borders are sealed, villagers will find it difficult to take their patients to district headquarters. Taking travel pass from police system is a difficult and time taking task. Due to this, many cases and even deaths may happen in rural parts of Vidarbha,” he said. The Covid Task Force of Maharashtra has advised strict lockdown until May 31 to control rural spread. “But, travel ban is not part of task force advice. Patients must be allowed to travel to cities from villages, otherwise there will be chaotic situation,” said a senior task force member from Nagpur.||http://timesofindia.indiatimes.com//city/nagpur/unlike-nagpur-covid-19-cases-not-reducing-in-other-vid-districts/articleshow/82508545.cms||Chaitanya Deshpande
---||Pune||Swimming instructors wade through losses||Pune: After being shut for over nine months, swimming pools across the city were allowed to reopen in March only to be shut down almost immediately due to the surge in Covid-19 cases. “March to mid-June is the peak period for swimming, when instructors can make an income conducting summer camps and teaching lessons to adults and kids. Last year, it was the lockdown, and this year it seems to be heading the same way. Swimming pools are mostly in clubs, hotels and societies. They are not income generation for the owners as much, but freelance instructors who use these pools that have been suffering heavy losses during peak season,” Karishma Shah, who runs a swimming academy in the city, said. Swimmer Ashwini Yadav believes that pools are safer than gyms or salons when it comes to following social distancing protocols. “Unlike gymming or most other forms of working out, swimming is an individual, no-contact sport. Chlorinated water kills germs so there is no danger in going into the pool even if there are other swimmers. However, it is important to keep one’s distance,” she said. Instructor Rajesh Mohite said,“After this summer is over, the season will begin from September. Hopefully, this year the local government will consider opening the pools so we can get back to work,” he said. Guruprasad Shivekar, another instructor, said he has joined his family’s catering business. “We had to let go of our staff last year. There is some income through deliveries. The government should issue strict SOPs and allow opening of pools in the city,” he added||http://timesofindia.indiatimes.com//city/pune/swimming-instructors-wade-through-losses/articleshow/82508621.cms||---
---||Trichy||Vegetable prices double in Trichy||Trichy: Vegetable prices have doubled at Gandhi market in Trichy for the last two days due to the acute shortage of supply and high demand. The price of tomato, which was Rs 10/kg on Friday, went up to Rs 20 on Sunday morning. Same is the case with carrots, which was sold for Rs 40/kg. Similarly, the price of other vegetables such as cabbage, cauliflower, brinjal, ladies finger and beans too doubled. Raising concern over the increased price of vegetables, N Kumarasamy, a resident of Palakkarai, said he came to the market to buy vegetables for at least a week owing to the lockdown that begins on Monday. But I was not able to get vegetables for two days given the high price. If this is the scenario before lockdown, we are concerned about the upcoming days when lockdowns are going to be even more stringent, he said. Owing to the increasing Covid-19 cases, the state government has decided to impose weekend lockdown from last week. When it was widely expected that there would be a complete shutdown this weekend like the previous week, relaxation on Saturday came as surprise. “Markets were not prepared for the relaxation, which led to acute shortage of supply. There was high demand as people started thronging markets to stock vegetables for the complete lockdown. This has led to prices of vegetables going up,” said N Kannadasan, a trader at the Gandhi market. We had cancelled vegetables supply this weekend assuming that it would be lockdown. However, insiders from the market termed the price rise temporary, which was triggered by the surprise relaxation of the lockdown norms. Farmers had started growing vegetables a few months ago anticipating weddings and the demand from hotels and hostels.. All these vegetables will come to the market, which will bring down the prices, said S Karthikeyan, a vegetable seller.||http://timesofindia.indiatimes.com//city/trichy/vegetable-prices-double-in-trichy/articleshow/82508622.cms||Sampath Kumar
---||Hyderabad||As temperatures soar, ground water levels sink to new depths in Hyderabad||HYDERABAD: While on one hand the city is grappling with a surge in Covid-19 cases, they also have to reckon with sinking water table in the city. This is the second consecutive month this year, after March, that the groundwater table has depleted in Hyderabad. Alarm bells are already ringing in Marredpally and Saidabad, which are among the worst-hit areas with a depleted groundwater table. Based on data being collected by the Ground Water Department (GWD) from different piezometers installed in 16 mandals in Hyderabad district and across the city, on an average, the groundwater table has depleted by as much as 1.13 meters below to ground level (BGL). Marredpally in Secunderabad, a rocky area, has seen deep groundwater table depletion. Here, the recorded ground water table in the April, was 2.40 meters below the ground. Next is Saidabad, followed Marredpally, which stood in second position, in ground water consumption. “In Saidabad, there has been a depletion of 2.40 meters below the ground,” the GWD report said. Apart from these two areas, the largest commercial network areas in the city—Ameerpet (1.75meters bgl) and Khairatabad (1.76 bgl)—have also seen a large depletion in the ground water table. With real estate business picking back up, previous halted construction activity is now being conducted at a brisk pace. This could be a cause for the ground water consumption, a GWD official opined. With the number of Covid-19 cases also rising daily, and the second wave hitting the state in March and April, the official added that this could also be an added strain to the groundwater table, with hospitals working overtime to save people. Predictive models indicate that the ground water table may hit rock bottom in the next couple of months in the city, and citizens are likely to face an acute shortage of water.||http://timesofindia.indiatimes.com//city/hyderabad/as-temperatures-soar-ground-water-levels-sink-to-new-depths-in-city/articleshow/82508626.cms||Sunil Mungara
---||Hyderabad||Lawyers’ murder: Madhu’s wife, friends get notices||HYDERABAD: Police have served a notice on Manthani municipal chairperson Putta Sailaja, the wife of Peddapalli zilla parishad (ZP) chairman and ex-MLA Putta Madhukar, and called her for questioning in relation to allegations levelled against the couple by murdered advocate Vamana Rao’s father. Ramagundam police also sent letters to several banks seeking transaction details of 12 accounts belonging to Madhukar, his family members and the accused in the double murder case. While continuing the questioning of Madhukar for the second day, police on Sunday issued notices to his wife Sailaja and Kamanpur market yard chairman P Satyanarayana to examine them about allegations levelled by Vaman Rao’s father Kishan Rao “Sailaja said that she had no problems with murdered advocate couple. Sailaja mentioned that she even participated in Bathukamma celebrations with Vaman Rao’s wife Nagamani,” an investigator said. Police also called Kishan Rao and asked him if he could provide any evidence in support of the allegations levelled by him in a letter written to Ramagundam commissioner V Satyanarayana and inspector-general (IG) Y Nagi Reddy. Meanwhile, police wrote to several banks asking for transaction details of 12 accounts belonging to Madhukar, Sailaja, their son and daughter in-law, his relative T Satish, who has quarries in Karimnagar, his brother P Satish, a coal businessman from Maharashtra, prime accused Bittu Sreenu, Kunta Srinivas and Maddipati Sreenu, a businessman from Raichur, with an aim to see if there were any suspicious transactions before or after the double murder on February 17. “We have asked for transaction records of the 12 bank accounts from January till now,” Ramagundam police commissioner V Satyanarayana said. Police have arrested seven persons in the advocate couple murder case so far. A charge sheet is yet to be filed. On April 26, Ramagundam police chief Satyanarayana wrote to the law secretary requesting to ask the high court for constitution of a fast-track court to try the advocate couple murder case and the letter has been sent to the high court.||http://timesofindia.indiatimes.com//city/hyderabad/lawyers-murder-madhus-wife-friends-get-notices/articleshow/82508665.cms||---
---||Chandigarh||Man kills sister 8 years after she married a man of her own choice||Hoshiarpur: Punjab Police have arrested a man and his friend for killing his sister, who had gone against her family’s wishes to marry a man of her choice eight years ago but now wanted to return after divorcing her husband. Police have also seized the weapon and three vehicles used in the crime. Khadiala Sainian village resident Manpreet Kaur’s bullet-ridden body was found at Sikri Adda on April 22. “Two special teams were constituted to crack the case. While SP (investigation) Ravinder Pal Singh Sandhu headed the first team, DSP (rural) Gurpreet Singh led the other team. They camped in Mogaand Ferozepur districts for five days and arrested the accused on May 7,” said Hoshiarpur SSP Navjot Singh Mahal. Manpreet was living at her in-laws' house in Khadiala Sainian after marrying Pawandeep Singh. She had filed for divorce and wanted to return to her parents, which was not acceptable to her younger brother Harpreet Singh and he planned her murder, the officer said. Apart from Harpreet, a resident of Takhtupura village in Ferozepur, police also arrested his accomplice and friend Iqbal Singh, who is already booked in a mining case, of Daulewal village in Moga. Harpreet told his interrogators that he had done a recce of the murder spot a day before the crime in an Innova. On the day of the murder, he and Iqbal had reached the spot in a Scorpio. “Iqbal drove the vehicle while Harpreet hid in the back seat. To avoid suspicion, they snatched a mobile from a person to make a WhatsApp call to Manpreet. Iqbal asked Manpreet to accompany him in his car as he had something important to say. As soon as she took the back seat, Harpreet strangled her with a scarf while Iqbal kept driving. When she fell unconscious, Harpreet pulled her out of the vehicle near Sikri Adda and pumped nine bullets into her from a .32 bore revolver. Both the men fled after dumping the body on the roadside,” Mahal added. The third vehicle used in the crime was a Fortuner, used by the accused to follow Manpreet a month ago.||http://timesofindia.indiatimes.com//city/chandigarh/man-kills-sister-8-years-after-she-married-a-man-of-her-own-choice/articleshow/82508668.cms||---
