---||Bengaluru||BBMP Wildlife Rescue Team rescues an Egyptian vulture in Whitefield||Earlier this week, BBMP Wildlife Rescue Team received a call about a rare bird sighting at a Whitefield apartment. In visiting the spot, the team realised that the bird was an Egyptian vulture. "We sent our nearest team of volunteers after informing the District/Divisional Forest Officer (DFO). We spotted an Egyptian vulture on the spot and rescued it. The bird was dehydrated and we sent it to Kengeri wildlife hospital where the bird has been kept under observation. Other than dehydration the bird had no signs of injury," informs Prasanna Kumar A, head of BBMP wildlife rescue team and honorary wildlife warden of Bangalore urban division of Karnataka Forest department. He added that the rescue operation took an hour's time. Speaking about the species, environmentalist Vijay Nishant says, "It's heartening to see this bird in the interiors of Bengaluru. It is amazing how it reached Whitefield. Certainly not an everyday sight. As an urban conservationist, it feels great to hear about such rescue operations." Interestingly, Prasanna's team rescued another species at Bangalore University. "We rescued a small Indian civet (Viverricula indica) from the Bangalore University campus on Monday as well," he says. During the lockdown, Prasanna and his team have been getting around 65-70 rescue calls for birds, snakes and also mammals.||http://timesofindia.indiatimes.com//city/bengaluru/bbmp-wildlife-rescue-team-rescues-an-egyptian-vulture-in-whitefield/articleshow/82855373.cms||Joyeeta Chakravorty
---||Patna||Bihar: Two arrested for raping minor girls in Gopalganj||PATNA: Police have arrested two youths – Pawan Kumar (22) and Shoaib Ansari (24) – on charges of raping two minor cousins at a village under the Kuchaikot police station area in Gopalganj district. Police said Pawan unsuccessfully attempted to commit suicide by slitting his throat after arrest. The two incidents had remained under cover until police begun investigation on their own. One of the victims, a 16-year-old girl, had committed suicide by hanging herself at her house on May 18. As per police, she was raped by the two accused on May 16. “The two accused had also made a video clip of the rape and circulated it among the girl’s relatives, forcing the latter to commit suicide,” the police said. Police said family members of the girl cremated her body in a hurry fearing social stigma. “The brother of the first victim had lodged an FIR with police on May 22 against Pawan and Shoaib, alleging that they had raped her sister and cousin, recorded video of the act and circulated the same,” Gopalganj SP Anand Kumar said. (The victim's identity has not been revealed to protect her privacy as per Supreme court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/patna/two-arrested-for-raping-minor-girls-in-gopalganj/articleshow/82867024.cms||Debashish Karmakar
---||Surat||Surat: NCH prepares for third wave with module for kids||SURAT: Not to be caught off guard like in the second wave of the pandemic, New Civil Hospital (NCH) has already started developing a paediatric treatment module for Covid-19 to be better prepared for any eventuality. It is likely to be ready by next week and doctors of other branches who are involved in Covid-19 hospital duties will be trained accordingly. While doctors are not sure when, or if at all the third wave will come, the preparations are being done keeping in focus the government guidelines on children which suspects that infection rate may be higher among children in the third wave. “Our doctors are preparing a Covid treatment module for children. Based on the module we will train our doctors for paediatric patients,” said Dr Ragini Verma, superintendent, NCH, adding that it is being done as per government’s directives to stay prepared for the next wave. Along with the treatment module NCH authorities have set up a 100-bed paediatric ward in Covid-19 hospital at Kidney Hospital building. A team of doctors also did a deficit analysis of equipment and infrastructure required for the new ward. “We have ventilators for paediatric patients in our existing wards, but will need more for the new ward. Hence, we have submitted the requirements in advance,” Dr Verma added. With the gradual decline in number of active patients, NCH is closing wards in different buildings on its campus. “However, we are not removing any of the equipment from it. We will maintain the set-up so that we can start using it again in case of an emergency,” said an official.||http://timesofindia.indiatimes.com//city/surat/nch-prepares-for-third-wave-with-module-for-kids/articleshow/82865186.cms||Yagnesh Bharat Mehta
---||Delhi||Bats get spotlight in zoo webinar||New Delhi: Bats may be linked to Covid-19, but the capital’s bat species also play a key ecological role, experts said on Saturday, as part of a webinar organised by the Delhi Zoo on International Biological Diversity Day. The webinar titled ‘Bat Diversity of Delhi and their roles’ highlighted the importance of bats as natural controllers of the insect population, while also carrying out bat pollination for nearly 500 tropical plant species. While 14 bat species have been sighted in the city, six bat species have already been lost over time. Dr Sumit Dookia, assistant professor at University School of Environment Management, GGS Indraprastha University, New Delhi, said bats are often misunderstood and insectivorous bats able to eat up to 3,000 insects per night. “Bats’ bio-control globally is alone worth somewhere between $54 billion and $ 1trillion. In addition, over 500 tree and plant species depend on partial or complete bat pollination, which is an important ecological service,” Dookia said. The professor is also leading only the fourth major study on bats in Delhi, with past studies in 1962 (Brosset), 1997 (Sinha and Sati) and 2007 (Srinivasulu and Srinivasulu) identifying a total of 13 species that are found in Delhi or have been sighted in the past. In 2018, Dookia alongside Rajlakshmi Mishra added one more bat species to the list. Of the 14 species, only five are sighted regularly. Across the capital, locations such as Kotla Feroze Shah, Agrasen ki Baoli, Qutub Minar complex and Humayun’s tomb house bat species. Khirki, Wazirabad and Dwarka are other locations where bat sightings are often made. Ramesh Pandey, director, Delhi Zoo said, “Urban biodiversity is becoming important, keeping in view the increased urbanisation. Bats at present are an enigmatic species right now, especially post Covid-19 and therefore we wanted to highlight their role in today’s workshop,” Pandey said. On International Biological Diversity Day, experts say the continued decline in the global population of flora and fauna needs to be checked. Amit Banka, founder & CEO at Wenaturalists, a social network for environmental lovers, says there has been a 68% average decline in global populations of mammals, birds, fishes, amphibians and reptiles in the last 50 years. “The sheer loss of biodiversity, in large part due to human actions, is huge. It's time for us to take corrective steps. We have to be a part of the solution,” he said.||http://timesofindia.indiatimes.com//city/delhi/bats-get-spotlight-in-zoo-webinar/articleshow/82867908.cms||Jasjeev Gandhiok
---||Patna||Celebratory firing claims 3 lives in Madhepura, Munger||PATNA/MADHEPURA: At least three people were killed in celebratory firing at two marriage functions in Madhepura and Munger on the intervening night of Friday and Saturday. In Madhepura, the incident occurred at Sheikhpur Chaman village under the Udakishunganj police station area and the victims were identified as Rajesh Yadav (38) and Ranjan Yadav (35). The second incident took place at Mirzapur Bardah village under the Mufassil police station area in Munger district where one Mohammad Aquib (17) died. SHO of Udakishunganj police station Jai Prakash Choudhary said the incident occurred around 1am at the wedding of one Rajkishore Yadav’s daughter Khushbu Kumari, who was was getting married to Makeshwar Yadav’s youngest son Ranbir Kumar. “The marriage party had come from Kanjari village under the Beldaur police station area in Khagaria. The marriage was organised in complete violation of lockdown guidelines,” he said, adding someone from groom’s side fired in air in which Rajesh and Ranjan were injured. While Rajesh died on way to hospital, Ranjan succumbed to bullet injuries at a private hospital in Saharsa around 4pm on Saturday,” the SHO said. He added the family members of bride and groom fled the village after the incident. Meanwhile, SHO of Munger’s Mufassil police station Neeraj Kumar said Aquib, maternal nephew of the bride, died after receiving bullet injury below his chest. “No prior permission was taken from police for holding the marriage function,” he added.||http://timesofindia.indiatimes.com//city/patna/celebratory-firing-claims-3-lives-in-madhepura-munger/articleshow/82867002.cms||Debashish Karmakar
---||Vijayawada||Doctors flag mental health issues during pandemic||Vijayawada: Fear of contracting Covid-19 is giving rise to health concerns such as stress, anxiety, insomnia and other psychological disorders, say psychiatrists. After a couple who had contracted the virus committed suicide, psychiatrists and psychologists have drawn attention to mental health issues that may develop out of a fear of Covid-19. While the second wave of the pandemic has seen the positivity rate touching 25 per cent, the scarcity of beds at hospitals has also added to stress among patients and their family members. Psychiatrists advise the need for counselling and guidance for family members to stay hopeful and reduce stress. “We are registering a huge number of cases of depression and anxiety. Most of these patients are family members of Covid-19 patients. Fear of contracting virus is haunting them, which is causing psychological problems. We are counselling them and prescribing necessary medicines,” said Dr K Vamsi Krishna, a psychiatrist from the city. “We have also seen suicidal tendencies in some people and such people should be treated immediately,” he added. In certain cases, psychiatrists identified severe disorders in patients who recovered from the Covid-19. Many complained of insomnia and expressed a hopelessness with their lives. The Krishna district administration, which provided a helpline in 2020 for psychiatric assistance, plans to launch a similar service that can provide free counseling and guidance for the patients. The Andhra Pradesh Psychologists’ Association has also announced that it will provide free counseling services over the phone. In the meantime, the district administration has also requested friends and families of Covid-19 patients to motivate and boost confidence levels in patients.||http://timesofindia.indiatimes.com//city/vijayawada/docs-flag-mental-health-issues-during-pandemic/articleshow/82866245.cms||Venu Lanka
---||Patna||One more Covid care centre inaugurated in Patna||PATNA: A free Covid care centre with 10 beds was inaugurated at R-Block in Patna on Saturday to treat asymptomatic and mild cases. The isolation-cum-treatment facility is a collaboration of the Bihar circle of India Post and Aastha Charitable and Welfare Society. While the trust has tied up with the Bihar Jharkhand Association of North America (BJANA) and Pran Clinic (USA) for providing all the medical infrastructure required to meet the guidelines of the Indian Council of Medical Research, the non-medical support, including venue, logistics, furniture, food and water, are being managed by India Post. Anil Kumar, chief postmaster general of the Bihar circle of India Post, said, “We have 10 beds with 10 oxygen concentrators, several oxygen cylinders, ambulances, medicines as well as a 24-hour team of doctors and paramedics. Music system and television are also available here.” He added, “In future, if the demand falls, this facility will be converted into a post-Covid treatment centre.” Dr Uma Shankar Sinha, founder and secretary of AWCT, said, “We have also tied up with a private pathological laboratory. A patient only needs a positive RT-PCR report for getting admitted here.” Dr Chandan Chaudhary, posted in the Covid unit of the Indira Gandhi Institute of Medical Sciences, is also part of the team. “We have experienced doctors from the IGIMS and the AIIMS-Patna. In case, a patient needs critical intervention, he will be immediately transferred to the Covid-dedicated hospitals,” Dr Chaudhary said.||http://timesofindia.indiatimes.com//city/patna/one-more-covid-care-centre-inaugurated-in-patna/articleshow/82867221.cms||---
---||Patna||Nitish asks officials to speed up installing smart meters in every house||PATNA: Reiterating his demand for ‘one nation, one electricity rate’ in the country, CM Nitish Kumar asked the energy department to accelerate the installation of prepaid smart meters in each household of Bihar on Saturday. While chairing a high-level meeting to review the performance of the energy department through video conferencing, the CM assured the officials that there would be no dearth of funds for the ongoing work of installation of prepaid smart meters. “You all should work to speed up the installation of smart meters,” he said. Nitish said the prepaid smart meter scheme was first launched in Bihar. Later, the Centre adopted it for implementation in other states. “The installation of prepaid smart meters in all households will not only provide convenience to the consumers but also stop the misuse of electricity in the state,” he said. “Union Finance minister Nirmala Sitharaman, while presenting the country’s Budget for FY 2021-22 in the Parliament in February this year, proposed to introduce the Bihar government’s prepaid smart meter scheme throughout the country. Then, Bihar CM had welcomed the Centre’s decision,” an energy department official told TOI on Saturday. A few months ago, the government-owned Energy Efficiency Services Ltd (EESL) entered into agreements with two power distribution companies of Bihar for the installation of 23.4 lakh prepaid smart meters in the state. Speaking at the review meeting, Nitish said his government completed the task of providing electricity connection to every household across the state in October 2018. People are getting an uninterrupted supply of power. “All people are requested to use the electricity for good purposes and don’t misuse it. The proper use of electricity is also in the interest of the environment,” Nitish said. He further asked the energy officials to work on a priority basis for providing electricity connection to farmers to supply water for irrigation to each farmland. The CM further asked the officials of the renewable energy agency to expedite the installation of the proposed two solar power plants at Kajra in Lakhisarai district and Pirpainti in Bhagalpur district. “With the beginning of generation from the two plants, there will be a sharp increase in the production of solar power in the state, which will be in the interest of the environment,” Nitish said. While reviewing the status of hydel power, Nitish said, “The multi-purpose Dagmara hydropower project was in its advanced stage, and the state would be benefited after the completion of this project.” Earlier, the state’s energy secretary Sanjeev Hans made a detailed presentation before the CM on the current status of different schemes of the department.||http://timesofindia.indiatimes.com//city/patna/nitish-asks-officials-to-speed-up-installing-smart-meters-in-every-house/articleshow/82866979.cms||Madan Kumar
---||Patna||Cyclone Yaas: 10 pairs of trains to be cancelled||PATNA: In view of Cyclone Yaas, which is likely to hit the coastal regions of West Bengal and Odisha by May 26, the railways has temporarily cancelled the services of 10 pairs of special trains. These either originate from or pass through the stations that fall under the jurisdiction of the East Central Railway (ECR). According to ECR’s chief public relations officer (CPRO) Rajesh Kumar, the Muzaffarpur-Yeshwantpur special (05228) will not run from Muzaffarpur-end on May 24. The Ernakulam-Patna special (02643/02644), on the other hand, will be cancelled from Ernakulam-end on May 24 and 25 and Patna-end on May 27 and 28. Similarly, the Puri-Jayanagar special (08419/08420) will be cancelled on May 27 and 29 and the Patna-Puri special (08450) on May 26. The Puri-New Delhi special (02801/02802) will not run on May 23, 24, 25 and 26 and the Anand Vihar-Bhubaneswar special (02814) on May 24. “The Anand Vihar-Puri special (02816) will be cancelled on May 24 and 26 and the Bhubaneswar-New Delhi special (02823) on May 25. While the New Delhi-Bhubaneswar special (02826) will not run on May 24, the Puri-Anand Vihar special (02875) will be cancelled on May 25,” the CPRO told this reporter on Saturday, adding that the Bhubaneswar-New Delhi special (02209) would not run on May 26. Likewise, the Puri-Anand Vihar special (02815) will be cancelled on May 26 and 27 and the Bhubaneswar-Anand Vihar special (02819/02820) on May 25 and 26. “While the New Delhi-Bhubaneswar special (02824) will not run on May 26, services of the Anand Vihar-Puri special (02876) and the Bhagalpur-Yeshwantpur special (02254) will be cancelled on May 25 and 26 respectively,” the CPRO said.||http://timesofindia.indiatimes.com//city/patna/cyclone-yaas-10-pairs-of-trains-to-be-cancelled/articleshow/82866764.cms||Kumod Verma
---||Visakhapatnam||Andhra Pradesh: Tipplers switch to toddy for imaginary immunity boost||VISAKHAPATNAM: The consumption of palm wine (todday) has increased in parts of Andhra Pradesh, with many falling prey to the belief that the drink can keep at bay and even cure Covid-19. Demand for fresh toddy, especially among students and youngsters, has seen a recent rise. Inseparable from the lives of many in the state, several youngsters are of the opinion that toddy, with its low alcohol content, is an ideal summer beverage. But amid the devastating effects of the second wave of Covid-19 in cities and rural areas of the state, the myth that consumption of fresh palm wine can guard against Covid-19 has taken hold. Many attribute to toddy immunity-boosting effects, alongside its benefits as a summer drink. “Youngsters and middle-aged people have been coming here for fresh toddy for the past few days. The naturally-brewed toddy remains the first choice among some youngsters and Covid-19 has pushed up toddy sales as people believe it can prevent the virus,” said M Prasad Rao, who taps and sells toddy near Bheemili in Vizag city. “The cost of toddy is also low compared to beer and liquor,” he added. Meanwhile, outlets selling toddy have been set up along the Beach Road and elsewhere along the NH-16 stretch in Vizag city. Toddy tappers say availability of the beverage will decrease after this month. “Normally I consume beer during summer but this time I have started to consume fresh toddy as my friend suggested it as the best immunity booster against the virus. The taste of toddy is really good and it brings much relief on a summer day,” said Viswanath K, a youngster. But while many strongly believe that toddy extracted from palm trees can cure several diseases, including cancer and now Covid-19, there is no scientific evidence to back up such claims. We can say that naturally extracted toddy from palm trees may have some medicinal value but it is not a medicine, clarified some medical experts. Traditionally, toddy tapping is a task that requires a certain degree of skill, as it involves climbing a palm tree thrice a day and collecting the extract from the top of the tree. “During summer, we can collect 10 to 15 litres from a palm tree in a day. On average, each toddy tapper sells around 60 to 70 litres of toddy, said P Kanaka, a toddy seller.||http://timesofindia.indiatimes.com//city/visakhapatnam/tipplers-switch-to-toddy-for-imaginary-immunity-boost/articleshow/82866300.cms||Nalla.Babu
---||Patna||Bihar: Unicef bid to protect children from Covid||PATNA: The second wave of Covid has affected a large number of children in the state. Unlike in the first wave, the virus has also reached rural areas this time. According to a state government data released by Unicef, nearly 11% of infected people between mid-March and mid-May were those in the age group of 0-19 years. Health experts have apprehended that children would be affected in the third wave as well. According to Unicef, since anganwadi centres are closed, the nutrition status of children under two years of age, pregnant women and breastfeeding mothers has been compromised. Seeing the spread of Covid in the rural areas and also its impact on children in the second wave, Unicef is extending support to the state government in association with its three other partners by rolling out an awareness and community mobilisation initiative, christened ‘Surakshaagrah-Covid par halla bol’ in Muzaffarpur and Supaul this week. The Unicef has also planned to implement the initiative in Darbhanga, Madhubani, Purnia and Sitamarhi in the days to come. As part of this programme, over 600 ‘suraksha praharis’ or community mobilisers will create awareness on Covid and how one can protect oneself and others from the virus by following Covid-appropriate behaviour. “Rapid transmission of Covid-19 in rural areas is really worrisome. Almost 89% of Bihar lives in villages. More than 46% are children and adolescents, who are particularly vulnerable. Children are increasingly being infected. It is crucial that rural people, including children and youths, have the tools of correct information on how to protect themselves. Children’s safety and well-being is our top priority,” said Nafisa Binte Shafique, Unicef’s Bihar chief.||http://timesofindia.indiatimes.com//city/patna/unicef-bid-to-protect-children-from-covid/articleshow/82866948.cms||Sheezan Nezami
---||Kolkata||Kolkata: Help for students who lost parents due to pandemic||KOLKATA: Several institutions are funding education for students who have lost their parents to Covid, especially the bread-earner. The Institute of Engineering and Management (IEM) and the University of Engineering and Management, Kolkata, have started waiving fees in case any of the parents has died. “We are sponsoring the entire fees for those who have lost their parents in this pandemic. We are doing this in case of both earning and nonearning parent who has died in the pandemic,” Satyajit Chakrabarti, director of both the institutions, told TOI. “Some hospitals are charging more than Rs 25 lakh. So we are helping these students who are already devastated because of the loss and are financially poorer after the loss,” he said. Fr Dominic Savio, principal of St Xavier’s College, said,: “For the last three semesters, we have been waiving the fees of those who have lost their parents and those who are not unable to pay for various reasons. Anyone whose parents has passed away due to Covid, we are ready to sponsor. The college will continue to do it with the support of the benefactors and our alumni.” Miraj Shah, senior vicepresident, Bhawanipur Education Society, which has also made similar allowances, said: “There are various ways society can help the Covid-affected families. This is just one of them.”||http://timesofindia.indiatimes.com//city/kolkata/help-for-students-who-lost-parents/articleshow/82866441.cms||Ajanta Chakraborty
---||Nagpur||Covid-19: Asymptomatic positive kids may infect elderly family members, say experts||NAGPUR: The anticipated third wave may primarily involve the paediatric population, as per the current projections. This can also put at risk the elderly people whose immunity levels are lower than others. According to experts, asymptomatic minors, who are often referred as ‘Covid butterflies’, can be silent spreaders at home and neighbourhood. They can infect everyone, especially the elderly family members, while they move around meeting their acquaintances. Dr Sanjay Deshmukh, vice-president of the Academy of Paediatrics, said children are asymptomatic carriers or Covid butterflies who spread the virus without being noticed. “The children many times forget to cover their nose and mouth while coughing or sneezing because of which the droplets can spread quite far,” he said. “Most of the times the children are asymptomatic while many times parents too ignore their symptoms. They are loved, cuddled and hugged too leading to the spread of infection, especially among the elderly members of the family,” said Dr Deshmukh. Well-known paediatrician Dr Jhunjhunwala, member of the Paediatric Covid Task Force, said the viral load among children is more as compared to adult patients. “The children are mostly asymptomatic and hence the virus remains undetected most of the times. Next, their higher immunity level does not allow the symptoms to manifest easily but the disease remains transmissible,” said Dr Jhunjhunwala. “On the contrary, the immunity is quite low among elders with whom the minors spend time at home when the parents are out for work,” said Dr Jhunjhunwala. Dr Jhunjhunwala also said the parents, even if they test positive, should keep their children with them and take due precautions and care following Covid protocols instead of sending them to grandparents. “Let the vaccination of minors become successful. The parents and others should also vaccinate themselves so that they do not turn as spreaders at home,” he said. Another member of district-level Paediatric Covid Task Force, Dr Sanjay Khapekar, said children have less ACE-2 receptors in the nasal cavity which increase the virus but they can silently spread the disease as most of them do not develop symptoms. “The children can act as carriers and infect elderly members of the family,” he said. Dr Khapekar suggested parents should not avoid taking their children for testing. “Get the children or adolescents tested and isolate them if they are found positive,” he said.||http://timesofindia.indiatimes.com//city/nagpur/asymptomatic-ve-kids-may-infect-elderly-family-members-experts/articleshow/82867953.cms||Soumitra Bose
---||Patna||Expedite construction of nine mega bridges over Ganga: Bihar CM Nitish Kumar||PATNA: Chief minister (CM) Nitish Kumar on Saturday asked the officials of the road construction department (RCD) to expedite construction of nine mega bridges over the Ganga and complete them within the stipulated timeframe. While chairing a high-level meeting to review the progress of different mega bridge projects via videoconferencing, the CM also asked the officials to complete the construction of the remaining 650-metre-long approach road to the Munger Ghat rail-cum-road bridge. “The foundation stone for the Munger Ghat rail-cum-road bridge was laid in 2003 by the then Prime Minister Atal Bihari Vajpayee at my request. The bridge is ready, but a 650-metre-long portion of its approach road is yet to be constructed. Complete this small part as early as possible,” Nitish told the officials. “The construction work on the Bakhtiarpur-Tajpur mega road bridge over the Ganga has been obstructed due to some contractual disputes. While reviewing the project, the CM asked chief secretary Tripurari Sharan to take necessary steps to resolve them,” RCD’s additional chief secretary Amrit Lal Meena told TOI on Saturday. Meena said the CM also reviewed the progress in construction of other mega bridges like Kachchi Dargah-Bidupur bridge over the Ganga, Anta Ghat-Simaria bridge parallel to the existing Rajendra bridge near Mokama, the four-lane road bridge parallel to Mahatma Gandhi Setu in Patna, Manihari-Sahebganj bridge and renovation of the old bridge near Buxar. Nitish also made inquiries about the progress made in the proposed construction of a six-lane road bridge over the Ganga from Sherpur (Maner) to Dighwara (Saran), a new bridge from Matihani (Begusarai) to Sambho and the rail-cum-road bridge from Vikramshila to Katoria in Bhagalpur district. “The proposed Sherpur-Dighwara bridge will be part of the Patna ring road,” Meena said. At the review meeting, Nitish also said several roads and bridges in the state were being constructed by the Centre. “The RCD should expedite necessary works for construction of a four-lane road bridge parallel to the J P Setu near Digha in Patna district,” the CM said. Nitish further said the maintenance works of different roads should be executed by the RCD engineers. He asked them to play a key role in the maintenance of roads. “This will lead to reduction in expenditure,” he added.||http://timesofindia.indiatimes.com//city/patna/expedite-construction-of-nine-mega-bridges-over-ganga-nitish/articleshow/82867039.cms||Madan Kumar
---||Visakhapatnam||Toll crosses 10,000 mark as Andhra Pradesh records 118 deaths||VISAKHAPATNAM: The cumulative Covid-19 toll of Andhra Pradesh has gone past the 10,000-mark to touch 10,022 as the state recorded its highest ever single-day death count of 118 on Saturday. The overall fatality rate stood at 0.64%, against the national average of 1.1%. Meanwhile, the state reported 19,981 new Covid-19 cases, taking the cumulative caseload to 15,62,060. As many as 18,336 Covid-19 patients were declared cured. There are currently 2,10,683 active cases with 13,41,355 cumulative recoveries and 10,022 fatalities. In a stabilising trend, the recovery rate has settled around 85% for the last one week. The state has recorded an average 20,000 daily cases throughout May and health officials expect that things may improve in the coming weeks. East Godavari district reported 3,227 new infections, followed by Chittoor (2,581) and Visakhapatnam (2,308). East Godavari, the top disease hotspot even during the first wave, became the first district in the state to cross the 2-lakh cumulative case mark. Chittoor is second with 1.72 lakh infections. With 69,656 cases, Vizianagaram has the lowest caseload among all the districts. Health officials tested 90,609 Covid samples on Saturday to detect the 19,981 new infections, translating to a case positivity rate of 22%. The cumulative positivity rate stood at 8.4%.||http://timesofindia.indiatimes.com//city/visakhapatnam/toll-crosses-10k-mark-as-state-records-118-deaths/articleshow/82866362.cms||---
---||Amaravati||Toll crosses 10,000 mark as Andhra Pradesh records 118 deaths||VISAKHAPATNAM: The cumulative Covid-19 toll of Andhra Pradesh has gone past the 10,000-mark to touch 10,022 as the state recorded its highest ever single-day death count of 118 on Saturday. The overall fatality rate stood at 0.64%, against the national average of 1.1%. Meanwhile, the state reported 19,981 new Covid-19 cases, taking the cumulative caseload to 15,62,060. As many as 18,336 Covid-19 patients were declared cured. There are currently 2,10,683 active cases with 13,41,355 cumulative recoveries and 10,022 fatalities. In a stabilising trend, the recovery rate has settled around 85% for the last one week. The state has recorded an average 20,000 daily cases throughout May and health officials expect that things may improve in the coming weeks. East Godavari district reported 3,227 new infections, followed by Chittoor (2,581) and Visakhapatnam (2,308). East Godavari, the top disease hotspot even during the first wave, became the first district in the state to cross the 2-lakh cumulative case mark. Chittoor is second with 1.72 lakh infections. With 69,656 cases, Vizianagaram has the lowest caseload among all the districts. Health officials tested 90,609 Covid samples on Saturday to detect the 19,981 new infections, translating to a case positivity rate of 22%. The cumulative positivity rate stood at 8.4%.||http://timesofindia.indiatimes.com//city/amaravati/toll-crosses-10k-mark-as-state-records-118-deaths/articleshow/82877320.cms||---
---||Jaipur||Extend lockdown by another 15 days, ministers tell Rajasthan CM||JAIPUR: The meeting of the state council of ministers held here on Saturday evening suggested extension of the lockdown for another 15 days from May 24 to break the chain of Covid infection. Participants of the meeting noted that despite some reduction in cases, infection rate was more than 15% in the state and death rate even higher. So it was important to continue with the lockdown to consolidate the gains in controlling transmission, they observed. The ministers were told by medical experts that the threat of the second wave had not been fully brought under control and hospitals and medical resources were still facing pressure from patients. Experiences of other countries suggested that there was not much of a difference between the second and third wave and in such a case, it would be appropriate to continue lockdown for some more time. Experts recommended that negligence in enforcing Covid protocol for a longer period after the first wave had proved costly and therefore strict curbs were necessary for some more time. Considering the advice of the experts, the council of ministers suggested that lockdown should continue for a few more days, it was informed. The meeting expressed concern on the shortage of Covid vaccines because of supply bottlenecks from the Centre. Members said because of this, the pace of vaccination drives had slowed across the state, which would ultimately weaken the efforts towards effective prevention of infection and considerable difficulty in countering the third wave. The council of ministers strongly put the demand for adequate supply of vaccines from the Centre. Expressing concern over black fungus epidemic, the attendees said necessary steps should be taken for its treatment and control. It was also suggested at the meeting that all ministers should visit the districts under their charge in the next few days to take stock of the situation of infection and medical facilities there. It was decided that another meeting of the ministers would be held shortly to chalk out further strategy. Chief minister Ashok Gehlot said the state government was also contemplating a comprehensive social security policy for families whose earning members have died or children become orphans due to infection. The meeting emphasised on the need for enforcement of Covid protocol more effectively for breaking the chain of infection, identifying patients with influenza like illness (ILI) symptoms, medical kit distribution, screening, home isolation and regular monitoring of treatment.||http://timesofindia.indiatimes.com//city/jaipur/extend-lockdown-by-another15-days-ministers-tell-gehlot/articleshow/82867931.cms||---
---||Kolkata||Kolkata: All port vessels being taken inside dock||KOLKATA: A host of safety measures are being taken by Syama Prasad Mookerjee Port (formerly Kolkata Port Trust or KoPT) to avoid loss of lives and damage of vessels in Yaas, the cyclone predicted to hit Bengal next week. Vinit Kumar, chairman of Syama Prasad Mookerjee Port (SMP), Kolkata, convened a virtual meeting on Thursday with deputy chairman, CISF, commandant and heads of departments of Kolkata Dock System and Haldia Dock Complex. A separate control room has been opened at KDS and HDC that will be supervised by senior marine, traffic and CISF officers.  “All port vessels are being taken inside dock. No ship will be kept in river anchorage or at jetties. Ships inside docks are being fastened. Additional mooring ropes may be deployed,” Sanjoy Kumar Mukherjee, SMP, said. All masters have been asked to stay alert and all station in-charges of vessel traffic management system stations at Sagar, Dadanpatra, Haldia and Frasergunj alerted. “Tugs and launches to be kept in the river for emergency. Gates of Kidderpore Dock, Bascule Bridge and Swing Bridge will be secured. All cranes, vessels at dry docks, caissons to be kept secured,” the SMP spokesperson said.||http://timesofindia.indiatimes.com//city/kolkata/all-port-vessels-being-taken-inside-dock/articleshow/82866581.cms||Ajanta Chakraborty
---||Allahabad||AU to hold convocation ceremony on Sept 23||Prayagraj: Allahabad University on Saturday announced it would be holding its convocation on September 23 — the foundation day of the university since it was established on the day in 1887 as the fourth university in the country. The decision was taken in a virtual meeting chaired by vice-chancellor Prof Sangita Srivastava and attended by all the deans, heads of departments, the directors of institutes and coordinators of centres of the university on Saturday. “After discussion, it was decided that the next convocation would be held on September 23. Whether the event will be in online or offline will depend on the then prevailing Covid situation,” said the public relations officer (PRO) Jaya Kapoor. AU had last held its convocation ceremony on September 5, 2019, after a long gap of 15 years. Nobel laureate Kailash Satyarthi was the chief guest and had delivered presidential address at the 2019 convocation, the first after AU was reinstated as central university in the year 2005. Earlier, AU had organised convocation in 2003-04. The previous convocation was held in 1993-94 when Prof SC Srivastava was the vice-chancellor and then defence minister Mulayam Singh Yadav was the chief guest. The university had honoured former President APJ Abdul Kalam and former chief election commissioner T N Sheshan with honorary DSc and LLD degrees respectively. “A call for institution of medals and scholarships has been made and those interested in sponsoring them can do so. A three-member committee has been set up to scrutinise the proposals and the details will be available on AU website soon,” the PRO added. In another important decision, AU administration announced extension of the tenure of the guest faculty, presently engaged in different departments, till July 15. The decision has been taken to facilitate the completion of the course of classes whose exams are scheduled in July. The head of the departments were informed that offices will start reopening for administrative work from May 27 with 50% staff coming for three days a week on rotation basis. “The cleaning and sanitisation of offices and departments is being done. The vice-chancellor has directed the HoDs to start the process of removing scrap items and ensure repairs in their department,” said Kapoor.||http://timesofindia.indiatimes.com//city/allahabad/au-to-hold-convocation-ceremony-on-sept-23/articleshow/82868447.cms||---
