---||Shimla||Himachal Pradesh reports 3,824 new Covid-19 cases, 48 deaths||SHIMLA: Himachal Pradesh reported 3824 new coronavirs cases and 48 deaths on Tuesday, taking the state's Covid-19 tally to 1,10,945 and toll to 1,647. The state now has 23,572 active cases while 85,671 patients have recovered from the deadly infection. In the state, maximum 15 Covid deaths were reported from Kangra, 11s from Solan, six from Sirmaur, four deaths each from Shimla and Hamirpur, three deaths from Una, two deaths each from Chamba and Kullu districts while one death was reported from Mandi district. Of the total positive cases reported on Tuesday, maximum cases were reported from Kangra, Mandi, Solan, Shimla and Hamirpur districts.||http://timesofindia.indiatimes.com//city/shimla/himachal-pradesh-reports-3824-new-covid-19-cases-48-deaths/articleshow/82393817.cms||Anand Bodh
---||Chandigarh||Sought 10 empty oxygen tankers from abroad: Haryana minister||CHANDIGARH: Haryana has sought 10 empty oxygen tankers from overseas to facilitate lifting of oxygen, state health minister Anil Vij said on Tuesday. The department officers had been instructed to initiate appropriate process for the same, he added. During the the state-level covid monitoring committee meeting, presided over by Vij, the minister said the officers should ensure 24-hour availability of oxygen in the state to ensure that no patient faced any problem in this regard. He said that every possible effort should be made to pick up Haryana’s oxygen quota from Orissa. The health minister said the process of providing Tocilizumab and Remdesivir medicines should be started online in various government and private hospitals of the state. These will be made available free of cost in government hospitals and at purchase price at private hospitals as per the requirement. Vij, who also heads the state home department, said it would be mandatory to carry departmental I-cards or government-issued passes for any movement during the ongoing lockdown in the state. Strict action should be taken against those commuting without due permission. The minister said this in a meeting of senior police officers here. He said the deputy commissioners had been asked to provide traffic passes online. He also directed to make a roster for grocery stores, pharmacy shops and other essential items in the state.||http://timesofindia.indiatimes.com//city/chandigarh/sought-10-empty-o2-tankers-from-abroad-hry-minister/articleshow/82394744.cms||---
---||Kolkata||1 pvt hosp starts Phase III drive, others wait for vials||Kolkata: The inoculation drive for the 18-44 age category took off in Kolkata on Tuesday at Woodlands Hospital. The hospital has procured its stock from Bharat Biotech and 250 recipients were administered their first dose of Covaxin on Day 1. So far, the Covid vaccination centre (CVC) at Woodlands is the only centre in Bengal to flag off the third phase inoculation drive. “We have got our first consignment from Bharat Biotech and we began the third phase with 250 recipients. From Wednesday, our target will be to administer 1,000 doses. We are planning to extend the drive to our three off-site CVCs — CESC House, International Management Institute Kolkata and Goodrich Centre,” said Rupali Basu, MD and CEO of Woodlands Hospital. The hospital had opened its booking around 9.50pm on Monday through Co-Win app and within minutes, 250 applicants booked their slots. “We chose Covaxin due to its higher efficacy, its potentials of neutralising the new strains and the shorter gap between the two doses. Bharat Biotech has assured us supply so that we could carry on the drive uninterrupted,” said Basu. The hospital is charging Rs 1,500 per person – Rs 1,200 being the price of the vaccine and the rest hospital charges. Other private CVCs have stopped their vaccination from May 1 due to unavailability of vaccines. Most have approached the vaccine manufacturers and are waiting for response. “We are trying to source vaccines. Though we are yet to get clear confirmation, the efforts are on for procuring them,” said R Venkatesh, zonal director (East) of Narayana Health. Meanwhile private hospitals have also submitted their requirement for second doses to the state government. “We have around 3000 people whose second dose is due. We have submitted our requirement accordingly,” said Simmardeep Gill, COO of CK Birla Hospitals CMRI. “We want to resume the inoculation drive as soon as possible. While keeping the communication on with the manufacturers, we have also specified our requirement of 45,000 vials to the state government,” said Sudipta Mitra, CEO of Peerless Hospital.||http://timesofindia.indiatimes.com//city/kolkata/1-pvt-hosp-starts-phase-iii-drive-others-wait-for-vials/articleshow/82393831.cms||Sumati Yengkhom
---||Kolhapur||Covid patient undergoes heart surgery at CPR hosp||Kolhapur: Doctors at Chhatrapati Pramila Raje (CPR) hospital performed a heart surgery on a 49-year-old Covid patient. According to doctors there was 90% blockage in the blood vessels of the patient’s heart. The patient had suffered heart attack four days after he was admitted to the CPR hospital for treatment of Covid-19. The patient had tested positive for the contagion after being arrested by Ichalkaranji police. Akshay Bafna, cardiologist at the hospital, said, “After performing preliminary tests we found there were blockages. Our observations revealed that the blockages are due to severe Covid inflammation and weakening of the immune system. In such cases, most of the time the patient dies. But after lot of thinking we decided to perform the surgery for which we ensured the blood continously moves inside his body for which we gave him medicines for thinning the blood.” Bafna said that for the first time a critical surgery was performed on a Covid patient in the region. “Despite the threat of being infected, my team decided to save the life of the patient. Many people who have postponed their critical surgeries due to Covid infection will be inspired to undergo surgery. Also, those developing multi-organ complications and need surgical procedures to cope up their lives too will be saved,” he added.||http://timesofindia.indiatimes.com//city/kolhapur/covid-patient-undergoes-heart-surgery-at-cpr-hosp/articleshow/82393115.cms||---
---||Jaipur||54,183 youths in 18+ age group vaccinated in Rajashthan, Jaipur tops list||Jaipur: Altogether 54,183 beneficiaries in the 18-44 age group were vaccinated on Tuesday, the fourth day since the drive for this group started in the state. The total number of beneficaries who got inoculated in this category since its launch on May 1 stood at 1,32,476. Though people in large numbers have got themselves registered for vaccination, very few are getting time slots and site bookings. Authorities said such is the enthusiasm among this category that slots are booked within minutes after they are opened. However, many youngsters who have not been lucky alleged that there are problems in the CoWIN and Aarogya Setu browsers. “I got myself registered on May 2 but still haven’t been able to find vaccination sites. When I open to see the options, the sites already get booked,” said Deependra Agarwal, a 21-year-old pursuing BSc from a private college in the city. Apart from the government-run centres, some private institutions are providing Covaxin at a cost of Rs 1,250 per vaccine. Out of the 54,183 shots administered on Tuesday, 8,509 got their first jab in Alwar followed by Jaipur (7,454), Pali(6,065), Bikaner(5,189), Sikar(4,957), Bharatpur (4,575), Kota (4,543), Jodhpur (4,312), Udaipur (4,161), Ajmer(2,492), Dholpur (1,113) and Bhilwara (813).||http://timesofindia.indiatimes.com//city/jaipur/54k-youths-in-18-age-group-vaccinated-in-state-city-tops-list/articleshow/82394753.cms||---
---||Pune||Curbs hit production, employment in district||Pune: Lockdown-like restrictions imposed over the course of April have severely affected production and employment in Pune region, as according to the latest monthly survey by the Mahratta Chamber of Commerce, Industry, and Agriculture (MCCIA). Compared to March, several companies have revised their timelines — for a return to pre-Covid levels of production and employment — to three to six months or more. The micro, small, and medium-scale enterprises (MSMEs), which form the bulk of the industrial belt in the region, bore the brunt of the dip in industrial activity. As per the report, production across manufacturing and services was 69% in April, down from 83% in March. Around 70% of the employees were at work at these units in April, compared to 86% in April. However, the data also shows that the impact was much softer compared to the total lockdown imposed in 2020— employment had stood at only 21% this time last year. “Given the heightened levels of restrictions, the drop was expected. I’m glad it was not as bad as in April 2020. Any further restrictions need to allow for an increased level of economic activity as the impact of those in a hand-to-mouth existence would be unbearable,” MCCIA director-general Prashant Girbane said.||http://timesofindia.indiatimes.com//city/pune/curbs-hit-production-employment-in-district/articleshow/82393836.cms||---
---||Aurangabad||Covid patient flees Jalna hospital, dies in road accident||Aurangabad: A 48-year-old Covid-19 patient, who had disappeared from the Jalna district civil hospital on Tuesday morning, died in a road accident later in the day. The deceased was a resident of Bhagyodaynagar of Jalna. The fatal accident had taken place even as the personnel from the area police station were looking for him. Police, citing the preliminary probe report, said the man had been admitted to the civil hospital. However, without informing anyone, he left the Covid facility on Tuesday morning. He met with an accident near the Trimurti Chowk on the busy Aurangabad-Jalna road. He was riding his two-wheeler at the time and was mowed down by a speeding tanker. The police team that reached the accident spot, was initially not aware of the victim’s identity. Using the two-wheeler’s registration number, the police contacted the deceased man’s family, only to find that he was the same Covid patient who had disappeared from the hospital. The Chandanzira police station has registered a case of rash driving and causing death due to negligence against the driver of the tanker.||http://timesofindia.indiatimes.com//city/aurangabad/covid-patient-flees-jalna-hospital-dies-in-road-accident/articleshow/82393834.cms||Mohammed Akhef
---||Noida||School fee waiver: Parents to move HC||NOIDA: A parents’ body — All Noida School Parents’ Association (ANSPA) — on Tuesday said that they would make an appeal in the Allahabad high court that schools in the state should charge only tuition fee for online-only classes. The move is in response to a Supreme Court order issued on May 3. The SC had directed Rajasthan government to rationalise school fees. It said, “In law, the school management cannot be heard to collect fees in respect of activities and facilities which are, in fact, not provided to or availed of by its students due to circumstances beyond their control.” “We have already requested the government to take cognizance of the SC order, additionally we are moving the Allahabad HC ,” said Yatendra Kasana, ANSPA president. “The judgment is long, the educational department may issue instructions accordingly,” said Preeti Sanghwan, principal of Cambridge School, Noida.||http://timesofindia.indiatimes.com//city/noida/school-fee-waiver-parents-to-move-hc/articleshow/82395926.cms||---
---||Kolkata||West Bengal: Jab centre plan for cinema hall||KOLKATA: Priya cinema is all set to become the first single screen theatre in Bengal, and possibly in the country, to be turned into a Covid-19 vaccination centre. What’s unique is that the cinema will also offer free cine-viewing experience as well during the waiting period on its premises before and after vaccination. The owner of Priya, Arijit Dutta, told TOI that the plight of people waiting in long queues at vaccination centres prompted him to take this initiative. “My single screen theatre is shut now. So, I have a property that can be used to help people. This will reduce the stress and discomfort of the elderly who have to wait in the heat or in congested places for vaccination. The letters have been issued already,” Dutta said. The president of the Medica Hospitals group, Saumitra Bharadwaj, said, “We are trying to find space closer to the city dwelling and vaccinate as many people as possible. The idea, which Arijit also supports, is that we can offer a bit of entertainment when people come to get vaccinated.” The vaccination fee will be the same at Priya like hospitals. “Our paperwork, which also involves permission from Swastha Bhawan to recognize this as a Covid-19 vaccination centre, should come through by Sunday. Currently, I have zero vaccine and am waiting for the supply from the government,” Bharadwaj added. The drive will start as soon as the vaccine supplies are available. Currently, the aim is to vaccinate 1,000 people daily. “I hope other cinemas follow Arijit’s example,” Bharadwaj added. Tollywood is thrilled with this initiative. Director Arindam Sil first came to know about it from Dutta. “This is an exemplary service on Arijit’s part. For months, Priya is not giving him any business while he is having to bear the overhead cost. Yet, he has chosen to carry out his social responsibility this way. This is an incredibly exemplary and I think the module should be adopted by others,” Sil said. Once online registration is done, people will be asked to arrive at the theatre at a given date and time. At the designated time of arrival, the formalities will be cleared on the ground floor. “People can then wait in the air conditioned comfort of our theatre. All lights will not be turned off in the auditorium, even though the film will run. The section meant for rare stall will be used for this purpose. Once a person’s turn is announced, he or she will walk out of the auditorium and get vaccinated on either the first floor or second floor lobby,” he added. Dutta will soon begin talking to distributors about the screenings, 90% of which will be in Bengali.||http://timesofindia.indiatimes.com//city/kolkata/jab-centre-plan-for-cinema-hall/articleshow/82393840.cms||Priyanka Dasgupta
---||Aurangabad||Elderly demand priority amid vaccine shortage||Aurangabad: Due to halting of vaccination against Covid-19 for people aged 45 & above for the second consecutive day on Tuesday owing to shortage of doses, senior citizens waiting for immunization have demanded that the elderly should be vaccinated first as they are more more vulnerable to the infection. A section of senior citizens has also questioned the rationale behind making them wait for the vaccination even as the the drive for those in the age group of 18-44 is on using available stock. “The civic administration and the government at large should complete the vaccination of senior citizens on a priority basis. The other age groups, being less vulnerable, can wait till the vaccine shortage eases out,” said Babasaheb Jadhav, a 65- year old who is yet to get the first dose. Nandini Kolhe , another senior citizen, said that she was facing issues in getting the second dose. “I took my first dose around 45 days ago. Despite repeated visits to the vaccine centres, I am no table to get the second dose since the last three days,” she said. When contacted, immunization officer with Aurangabad Municipal Corporation (AMC) Dr Smita Nalgirkar said that the civic administration was expected to get fresh stock of vaccine shortly. “Vehicles are being already sent for procurement of vaccine doses from Pune and the stock is expected to arrive by Wednesday. Based upon supply of vaccine doses, we will vaccinate all target beneficiaries, including senior citizens,” she said. As per official data, municipal limits of Aurangabad has reported over 2.37 lakh vaccinations by Monday, including 975 beneficiaries in the age group of 18-45 and another 71,855 above 60 years of age.||http://timesofindia.indiatimes.com//city/aurangabad/elderly-demand-priority-amid-vaccine-shortage/articleshow/82393826.cms||---
---||Kolkata||May’s 1st nor’wester pulls temp down by 6 degrees||Kolkata: A nor’wester on Monday night — the first in May — followed by a series of thunderstorm spells through the night till Tuesday early morning — dragged the mercury down by six degrees below the normal. Met office expects the weather to remain pleasant for now as the thunderstorm activities will continue. The maximum temperature on Tuesday plunged to 29.5°C which was 6° below the normal mark. On Monday, it had remained as high as 31.5°C. The minimum temperature too shot down five notches below the normal to 21.2°C against 23.6°C the previous day, hitting the fourth lowest for May in a decade. The three occasions in May when the minimum temperature had skidded below that of Monday was in 2020, 2013 and 2012 (21.1°C, 20.9°C and 20.1°C respectively). The squall on Monday night had the wind speed gusting up to 62 kmph from the Norwesterly direction. Several part of the city witnessed spells of rain cooling down the night temperature. This was the first nor’wester for this month though there have been three squalls in April. “We had already predicted an enhanced thunderstorm activity between May 2 and 6 and issued an alert in advance. Currently there is high pressure area over the Bay of Bengal and a cyclonic circulation over the neighbouring Bihar and Jharkhand. These two conditions have fuelled the enhanced thunderstorm activities. We will continue to encounter such thunderstorm activities for now,” said GK Das, director (weather) at Regional Meteorological Centre, Kolkata. According to Das, the high pressure zone is injecting moisture into the land while cloud formation from Bihar and Jharkhand areas are also reaching the region. These two combined are causing the current thunder storm activities. Met office says that though Wednesday is also likely to see such thunderstorm activities, chances of the same are less on Thursday. But Friday might may again see rounds of thundershowers in Kolkata as well as other parts of south Bengal. “The mix of rain and cloud cover will keep the mercury below the normal mark for now, swaying between 32°C and 34°C,” added Das. The minimum temperature is also expected to remain below the normal mark at around 24°C. The mercury had inched close to 40°C mark in the last week of April. Met officials said Nor’westers which is typical to Bengal happen before the pre-moon showers. The more frequent these thundershowers are the more respite for people from heat and humidity.||http://timesofindia.indiatimes.com//city/kolkata/mays-1st-norwester-pulls-temp-down-by-6-degrees/articleshow/82393829.cms||Sumati Yengkhom
---||Lucknow||Samajwadi Party ahead in Uttar Pradesh panchayat polls, BJP opens back-channel talks with Independents||LUCKNOW/AGRA: The Samajwadi Party (SP) is surging ahead in the Uttar Pradesh panchayat polls, considered the bellwether of the high-stakes assembly polls next year, with counting trends indicating that SP-supported candidates were frontrunners in 747 zila panchayat wards, while BJP-backed nominees were leading or have won 666 seats. This has led to BJP scrambling to open back-channel negotiations with Independents who have won or are leading in 3,050 zila panchayat wards to seize control over the top tier of rural local bodies. Top sources in BJP said, the party is trying to reach out to 1,238 Independent candidates to wrest maximum posts of zila panchayat chairpersons, which would be held through indirect election. Trends show BSP and Congress supported candidates were leading on more than 322 and 77 zila panchayat wards, respectively. Though panchayat polls are not contested on party symbols, parties field their candidates and election campaigns are conducted in a centralised manner. A senior BJP functionary confirmed to TOI that the party was in touch with Independents, who also comprise party rebels. "Panchayat elections are more about local influential candidates who contest without support of any political party. That is the reason most winners or frontrunners are Independents. We fielded our party functionaries to cultivate grassroots leadership, which holds the key for any political party," said UP BJP vice-president and party in-charge for panchayat elections, Vijay Bahadur Pathak. While Pathak refused to comment on back-channel talks with Independents, experts said that BJP enjoys the advantage of being the ruling party and would garner the support of Independents to win zila panchayat chairperson posts. BJP fared poorly even in places where it provided strategic support. In Mainpuri, the party failed to take advantage of roping in Sandhya Yadav, niece of Samajwadi Party patriarch Mulayam Singh Yadav. Sandhya was defeated by SP-backed candidate Pramod Yadav. While SP won 12 seats, BJP got eight seats. Congress won one seat and nine went to Independent candidates. In Aligarh, Independents stole the show by winning 21 of the 47 seats. BJP and SP won nine and seven seats, respectively. SP chief spokesperson Rajendra Chaudhary said the party’s impressive performance was despite BJP deploying its entire political machinery, including MPs, MLAs and ministers, in the villages. "The voting pattern in panchayat elections is a pointer to what lies in store in the 2022 assembly elections. People have understood the real face and governance of BJP," he said. Chaudhary claimed the party had also decided to leave seats where Independent candidates were in a better position. "Independents won’t get trampled upon by BJP," he said. State BJP secretary Vijay Shivhare, however, claimed that most of the Independent candidates who won were from BJP, so the party had "gained significantly".||http://timesofindia.indiatimes.com//city/lucknow/sp-ahead-in-up-panchayat-polls-bjp-opens-back-channel-talks-with-inds/articleshow/82395925.cms||Pankaj Shah
---||Agra||Samajwadi Party ahead in Uttar Pradesh panchayat polls, BJP opens back-channel talks with Independents||LUCKNOW/AGRA: The Samajwadi Party (SP) is surging ahead in the Uttar Pradesh panchayat polls, considered the bellwether of the high-stakes assembly polls next year, with counting trends indicating that SP-supported candidates were frontrunners in 747 zila panchayat wards, while BJP-backed nominees were leading or have won 666 seats. This has led to BJP scrambling to open back-channel negotiations with Independents who have won or are leading in 3,050 zila panchayat wards to seize control over the top tier of rural local bodies. Top sources in BJP said, the party is trying to reach out to 1,238 Independent candidates to wrest maximum posts of zila panchayat chairpersons, which would be held through indirect election. Trends show BSP and Congress supported candidates were leading on more than 322 and 77 zila panchayat wards, respectively. Though panchayat polls are not contested on party symbols, parties field their candidates and election campaigns are conducted in a centralised manner. A senior BJP functionary confirmed to TOI that the party was in touch with Independents, who also comprise party rebels. "Panchayat elections are more about local influential candidates who contest without support of any political party. That is the reason most winners or frontrunners are Independents. We fielded our party functionaries to cultivate grassroots leadership, which holds the key for any political party," said UP BJP vice-president and party in-charge for panchayat elections, Vijay Bahadur Pathak. While Pathak refused to comment on back-channel talks with Independents, experts said that BJP enjoys the advantage of being the ruling party and would garner the support of Independents to win zila panchayat chairperson posts. BJP fared poorly even in places where it provided strategic support. In Mainpuri, the party failed to take advantage of roping in Sandhya Yadav, niece of Samajwadi Party patriarch Mulayam Singh Yadav. Sandhya was defeated by SP-backed candidate Pramod Yadav. While SP won 12 seats, BJP got eight seats. Congress won one seat and nine went to Independent candidates. In Aligarh, Independents stole the show by winning 21 of the 47 seats. BJP and SP won nine and seven seats, respectively. SP chief spokesperson Rajendra Chaudhary said the party’s impressive performance was despite BJP deploying its entire political machinery, including MPs, MLAs and ministers, in the villages. "The voting pattern in panchayat elections is a pointer to what lies in store in the 2022 assembly elections. People have understood the real face and governance of BJP," he said. Chaudhary claimed the party had also decided to leave seats where Independent candidates were in a better position. "Independents won’t get trampled upon by BJP," he said. State BJP secretary Vijay Shivhare, however, claimed that most of the Independent candidates who won were from BJP, so the party had "gained significantly".||http://timesofindia.indiatimes.com//city/agra/sp-ahead-in-up-panchayat-polls-bjp-opens-back-channel-talks-with-inds/articleshow/82397168.cms||Pankaj Shah
---||Bareilly||UP: Cops beat up youth for not wearing mask & chase him, SI pushes sister & slaps her too||BAREILLY: A young man - in his mid-20s - was thrashed and chased away to his house by cops for not wearing a face mask in Uttar Pradesh's Moradabad on Monday night. They also allegedly slapped the man's sister for coming to his rescue. Police, however, refuted the family's allegations and booked the man for "flouting Covid norms and misbehaving". They have also launched a probe against the accused cop. The cops were on duty to enforce night curfew in the area under Katghar police limits. The incident was purportedly caught on a CCTV camera, a clip of which has been making the rounds on social media. In the clip, a few cops can be seen "manhandling a youth following an altercation". The family accused sub-inspector Mayank Goyal, deputed at Dar Sarai police outpost, of entering their house and pushing the girl and slapping her. “My brother was thrashed for not wearing a face mask and the policemen followed him. One of the cops pushed me when I went downstairs to check out what's going on. The same personnel followed me upstairs and slapped me twice,” the man's sister alleged. “They should have issued a challan, according to the law. We demand legal action against the cops who thrashed my children,” the duo's father said. However, the police dismissed all the allegations and blamed the young man for not following the Covid protocol and "misbehaving" with them. Katghar SHO Gajendra Singh said, “A case has been registered against the man, who is still at large, under provisions of Epidemic Disease Act, 1897, and under various IPC sections.” Moradabad SP (city) Amit Kumar Anand said, “A man was intercepted by police for flouting Covid-19 guidelines, including not wearing a face mask and wandering despite night curfew, in Katghar area on Monday. A CCTV footage has also been accessed and a probe is on against the accused police on duty. Legal action will be taken based on the probe.”||http://timesofindia.indiatimes.com//city/bareilly/cops-beat-up-youth-for-not-wearing-mask-chase-him-si-pushes-sister-slaps-her-too/articleshow/82393116.cms||Maria Khan
---||Aurangabad||2 lab technicians nabbed for illegally procuring, trading remdesivir||Aurangabad: Crime branch of the Aurangabad city police in the wee hours of Tuesday arrested two people associated with different pathology laboratories in the city for illegally procuring and selling remdesivir vials for Rs 35,000 each. The suspects have been identified as Sandip Chawli (25) and Gopal Gangwe (19) both from the Satara area. After being produced before the court, both have been remanded to seven-day police custody. Inspector Avinash Aghav said that his team, led by assistant inspector Manoj Shinde, has seized six vials of remdesivir from the suspects who have revealed that they have been procuring these vials from their contact in Parbhani district. An offence against the suspects has been registered with Pundaliknagar police station under sections of IPC 420 (cheating). In addition to this, sections of Drug (price control) order 2013 and several sections of Drugs and Cosmetics Act 1940 have been slapped on the suspects. Pundaliknagar’s assistant inspector Ghanshyam Sonawne said the suspects were represented by four lawyers who contested that these bailable sections, but it was after we pointed out the gravity of the issue, they have been granted seven-day police custody. Police said that a trap was laid after they received a specific tip-off sometime on Monday. Accordingly, the suspects were nabbed from N-4 where they had been for delivering remdesivir vials. The trap was laid in the presence of Food and Drug Administration (FDA) officials.||http://timesofindia.indiatimes.com//city/aurangabad/2-lab-technicians-nabbed-for-illegally-procuring-trading-remdesivir/articleshow/82393841.cms||Mohammed Akhef
---||Mumbai||Maharashtra: Ventilators lying unused in Pen govt facility, some loaned to pvt hosps||Two ventilators bought last year are lying unused at the sub-district hospital (SDH)-Pen in Raigad, while one of the four ventilators at SDH-Karjat is dysfunctional. “In June 2020, 10 ventilators were delivered to SDH-Pen, of which five were sent to SDH-Karjat. In April 2021, three ventilators were sent to Alibaug civil hospital; the other two are unused due to unavailability of physicians, intensivists and anesthetists,” alleged activist Nanda Mhatre. “The ventilators could not be used at the SDHs due to lack of intensivists and anesthetists so were shifted to Alibaug hospital. In some places, ventilators have been loaned to private hospitals, where intensivists are available,” Raigad collector Nidhi Chaudhary said. “Nearly 50% of ventilator beds are vacant as of now... Focus is on creating oxygen-supported beds and treating patients on non-invasive ventilation.” —Umesh K Parida||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-ventilators-lying-unused-in-pen-govt-facility-some-loaned-to-pvt-hosps/articleshow/82394797.cms||Umesh K Parida
---||Nashik||Oxygen on wheels initiative kicks off in Nashik city||Nashik: Mahindra Logistics has rolled out its Oxygen on Wheels initiative in Nashik city in coordination with the Nashik chapter of Indian Medical Association (IMA). Under this initiative, the firm has provided as many as 10 pick up vans to help over 130 private Covid hospitals in the city for picking empty oxygen cylinders from hospitals and take them to oxygen manufacturers/retailers and after refill handing them back to the hospitals. The service will be provided for free. Nashik IMA president Hemant Sonasis said the initiative has come as a boon for private hospitals since they do not need to spend time in arranging logistics for transportation of empty cylinders. “With Mahindra Logistics taking care of this crucial exercise, the hospitals can now focus on other important aspects of Covid treatment,” he added. The availability of medical oxygen in Nashik is still erratic and private hospitals have to slog hard to arrange cylinders and bring them to the hospitals. According to the project coordinator Kiran Shinde, on the first day of the initiative (on Monday) over 200 jumbo cylinders were provided to private hospitals. “The doctors fraternity is extremely happy with the initiative,” Shinde said. The IMA has appointed 10 doctors for coordinating with hospitals in localities like Gangapur Road, Nashik Road, Satpur, Cidco, Mumbai Naka etc. “We have shared the mobile numbers of these coordinating doctors in the WhatsApp group that private Covid hospitals are a part of. Once a hospital makes a request for pickup and delivery of cylinders, the authorities of Mahindra Logistics get the information and the vehicle is sent to that hospital immediately,” Shinde added.||http://timesofindia.indiatimes.com//city/nashik/oxygen-on-wheels-initiative-kicks-off-in-nashik-city/articleshow/82393129.cms||Ranjan Dasgupta
---||Pune||Hand over orphaned kids to CWC & cops, say activists||Pune: Children who have been orphaned after losing parents to Covid-19 should be handed over to either the child welfare committee or the police, child rights activists said. Messages of orphaned children up for adoption have been doing the rounds of social media of late. Activists and officials from the Dnyana Devi Childline have appealed to people not to circulate such messages as they can put children in danger of trafficking. Such children need to be handed over to the local child welfare committee or the police, they said. The process of adoption is centralised. Not following proper procedure can attract criminal proceedings, added the activists. Manisha Biraris, assistant commissioner, women and child development department and programme manager, Integrated Child Protection Scheme, said, “We are coming up with a helpline number for children who have been orphaned due to the death of their parents. Either the children themselves or their relatives or anyone who knows about such children can call on this helpline. The department is looking at options regarding arrangement of temporary home facilities for children whose parents are hospitalised or quarantined. As for the messages circulating on social media, this is completely illegal. We have written to cyber police officials to look into the issue.” Anuradha Sahasrabudhe, director, Dnyana Devi Childline Pune, said, “Orphaned children have to be handed over to the local child welfare committee or the police who would then place the child in a suitable shelter, verify the case and then declare them free for adoption.”||http://timesofindia.indiatimes.com//city/pune/hand-over-orphaned-kids-to-cwc-cops-say-activists/articleshow/82393845.cms||Ardhra Nair
---||Ahmedabad||Oxygen plants to start from today||Ahmedabad: On Wednesday, two oxygen refilling plants — a civic body erected 13KL plant and a 20KL plant by INOX — will be made operational at the infectious disease hospital compound at Behrampura. Together the refilling plants will have a combined capacity to refill 2,500 cylinders in a day. The plants will come as a big respite to the 11 private refilling plants in the district that have been overburdened and even facing a labour and transportation crisis. The facility will be inagurated by the state home minister Pradipsinh Jadeja. At the AMC's 13KL plant, 60 oxygen cylinders can be refilled at a time. The plant has been erected at a cost of Rs 1 crore. INOX is setting up a plant worth Rs 1.25 crore that can refill 1,500 cylinders in a day.||http://timesofindia.indiatimes.com//city/ahmedabad/oxygen-plants-to-start-from-today/articleshow/82395930.cms||---
---||Mumbai||Sharad Pawar will work for opposition unity in Mumbai: NCP||Mumbai: Against the backdrop of West Bengal assembly poll results where the TMC romped home by defeating its close challenger BJP, the Nationalist Congress Party (NCP) on Tuesday said its chief Sharad Pawar will try to form a united front of Opposition parties, especially regional outfits. Speaking to reporters here, NCP national spokesman and state minister Nawab Malik referred to the statement of TMC chief Mamata Banerjee who reportedly said Opposition unity was necessary. “Sharad Pawar was also trying to unite all Opposition parties before the Bengal elections. In the next few days, Pawar will work for the unity of Opposition parties, especially of regional parties,” Malik said. When asked about the post-poll violence in Bengal, he said such incidents must be condemned. “West Bengal was under the charge of the election commission for the last 100 days. Reports of violence came during the poll campaigning as well...Responsibility needs to be fixed. Violence during the campaign and after the poll result needs to be condemned,” he said. Targeting the BJP, Malik said the saffron party should stop its politics of hate and allow the Mamata Banerjee government to function. PTI||http://timesofindia.indiatimes.com//city/mumbai/sharad-pawar-will-work-for-opposition-unity-in-mumbai-ncp/articleshow/82395959.cms||---
---||Nagpur||Stamp duty mop up exceeds target in city||Nagpur: Stamp duty collection for the financial year 2020-21 has finally crossed the target set for the city. This is being attributed to the cut in duty rates announced by the state in September, as a part of Covid relief measures. There is a mixed view among builders on the development, though. A section of builders TOI talked to said these were mainly old deals that were registered by March-end to take advantage of the reduced rates. Others said the reduction in duty and offers by banks and realtors spurred genuine fresh demand for real estate, especially homes. Builders, however, say the coming times are tough with slower demand and higher input costs due to rising rates of steel and cement. There is also view that with rates moderating, it may be best time to buy a property. The state government had reduced stamp duty rates to 3% from September last year as against 6% earlier. The 3% rates were applicable till December 31. From January 20 to March 21, it was 4%. The rates are back to 6% from April onwards. Stamp duty is paid on purchase of property. The collections as on March stand at Rs732 crore, which is 16% higher than the target set for the fiscal. This was generated on sale of over 82,000 properties registered in the city during last fiscal. In March, 1,753 documents were registered generating a total stamp duty of Rs167 crore. Gaurav Agrawala, secretary of Confederation of Real Estate and Developers Association of India’s (CREDAI) Nagpur unit, said duty cut had indeed led to an increase in demand. Nearly 80% of the registrations were from fresh buying and rest out of pending deals, he said. “The industry is now dogged by rising construction costs due to an abrupt increase in cement and steel prices. Steel rates have touched Rs52,000 a tonne and cement is over Rs300 a bag from Rs200 earlier. This will take the construction cost to Rs2,200 a square feet, at least,” said Agrawala. Lockdown has also affected the work, he added. Steel rates have crossed Rs50,000 from Rs45000 a tonne a month ago, said a manufacturer. Tejinder Singh Renu from Vidarbha Taxpayers’ Association (VTA) and also a builder said most of the duty is expected to have been generated due do old agreements being finally registered to take advantage of the reduced duty rates. “Majority of the registrations were for purchase of open plots as against built-up flats. The demand is slow,” said another builder requesting anonymity. Former president of CREDAI Nagpur Sunil Duddalwar said it’s not only steel but even rates of copper used for electric wiring, paints and a whole gamut of other inputs have gone up. Builders want to put a demand for another round of reduction in stamp duty to support the realty sector. “There is a demand for prime property, but the market is witnessing a slowdown for real estate of average pricing category. There are buyers for higher end properties, but not for the middle level units that form a large part of the market,” said Pankaj Roshan, a broker. The sentiment of the general home buyer is down, he added.||http://timesofindia.indiatimes.com//city/nagpur/stamp-duty-mop-up-exceeds-target-in-city/articleshow/82394763.cms||Shishir Arya
