---||Bengaluru||The recent gang-rape incident in Mysuru is a black spot on our heritage city: Artist Rahul Manohar||On Sunday, Mysurueans gathered around an old dilapitated building located at Dewan's Road to look at this monochrome mural which put the spotlight on the horrific Mysuru gang rape case which has shocked the nation. This piece of a 25-year-old artist Rahul Manohara, is far from his usual upbeat work that has been about hope for the future. “This incident is a black spot on our heritage city and hence I just chose the colour black to add voice to my vision," says Rahul. What was even more interesting was the choice of the location. Speaking about why he chose this old building as a canvas to emote his vision, he says, "I compared the wall to our system. Our system and the way the law works is old. It is not stable and is crumbling, hence I picked a spot that got that statement across." His work not just puts the spotlight on the incident, but also demands justice for the victim and as it suggests that the government must hang those accused. On a closer look one can also see horns on the sides of the letter 'Rape'. "Rape is certainly the work of a devil and hence I added the horns to the letter. The angel at the side denotes the innocent girl who had to go through this ordeal," he adds. Hoping his work would get authorities to make stricter laws and that justice would be delivered sooner in such cases, Rahul feels that his murals on social issues could be a positive way to spread awareness and connect with citizens.||https://timesofindia.indiatimes.com/city/bengaluru/the-recent-gang-rape-incident-in-mysuru-is-a-black-spot-on-our-heritage-city-artist-rahul-manohar/articleshow/85765576.cms||Joyeeta Chakravorty
---||Patna||Decked-up temples in Patna attract devotees||PATNA: Thousands of devotees offered prayers at city temples, which were illuminated with colourful lights, on the occasion of Janmashtami on Monday. A large number of people also celebrated the birth of Lord Krishna, the eighth avatar of Vishnu, in their houses with a view to protecting themselves from Covid-19. Janmashtami was the first festival celebrated in temples after the issuance of a fresh Unlock order on Wednesday last. The authorities, therefore, made sure that all the devotees adopted Covid-appropriate behaviour and wore face masks. The Naulakha Mandir in Danapur Cantonment area was decorated with flowers, leaves, and lights to mark the birth of Lord Krishna. He was also offered 56 types of delicacies at midnight. Seema Singh, a devotee, told this reporter, “I will see the ‘maha aarti’ after the temple’s main door opens at 7pm.” The Mahavir Mandir near the Patna Junction was also decked up on the occasion of Janmashtami. A temple employee, Akash, said, “We have dressed up Lord Krishna beautifully and will start the puja at 9pm.” A priest at a Danapur temple, Ram Dayal Mishra, pointed out, “Only a few devotees visited the temple in the morning. More people are expected to come here at night.” The Shiva temple on Gola Road also witnessed increased footfalls in the morning. “Everyone wore masks and entered the temple one by one,” a priest claimed. Neha Shweta, a resident of Patliputra Colony, said, “I am excited to attend the main puja at a nearby temple at 11:30pm.” Another devotee, Rana Pratap, loved watching kids dressed as Lord Krishna and Radha. He and his family, however, celebrated the festival at home.||https://timesofindia.indiatimes.com/city/patna/decked-up-temples-in-patna-attract-devotees/articleshow/85774826.cms||---
---||Mysuru||7th accused held from Rajasthan||Mysuru: Another accused in the jewellery heist and murder case was arrested from Rajasthan on Sunday. This is the seventh arrest within a week after the crime. A four-man armed gang had looted a jewellery shop in Vidyaranyapuram on the evening of August 23 and just as they were fleeing, they shot dead a a customer who was just outside the shop. The man who shot dead mason Chandru, 23, was arrested from West Bengal. He had shaved off his moustache after the crime to avoid being identified. Police identified him with the help of his wife from an airport. Soon after the crime, the group split and flew out to different parts of the country.The six were arrested from J&K and West Bengal, within four days after the crime. The seventh arrest was made on Sunday. Another accused is still at large. Two police teams are still after him in another state, an officer disclosed. Three of the accused have been brought to Mysuru after transit permits were obtained from respective local authorities. The rest of the accused are yet to reach the city. Another accused was from Mysuru. The three plotters arrested in Mysuru reportedly grew familiar with each other while they were being held in judicial custody. They subsequently planned to loot a jewellery store in Vidyaranyapuram.||https://timesofindia.indiatimes.com/city/mysuru/7th-accused-held-from-rajasthan/articleshow/85776155.cms||---
---||Patna||JD(U) to focus on assembly polls in UP and Manipur||PATNA: A day after its crucial national council meeting where party’s top brass gave a clarion call for its expansion in other states, JD(U) on Monday decided to focus on the forthcoming assembly polls in Uttar Pradesh and Manipur in a bid to achieve the status of a ‘national party’. Though altogether five states -- Goa, Manipur, Punjab, Uttar Pradesh and Uttarakhand – are going to hold assembly polls in early 2022, the JD(U) leadership, as a part of electoral strategy, has decided to contest in Uttar Pradesh and Manipur only. Sources said the party’s top brass, including Bihar CM Nitish Kumar, national president Rajiv Ranjan Singh alias Lalan and former president & Union steel minister RCP Singh gave a green signal for contesting the assembly polls in the two states. “We will prefer to make a pre-poll alliance with BJP in Uttar Pradesh, whereas we have so far decided to go solo in Manipur,” JD(U) national general secretary Afaque Ahmad Khan told TOI on Monday. JD(U)’s national secretary general K C Tyagi, who had earlier announced to contest 200 assembly seats in the BJP-ruled UP, has now changed his mind. Tyagi, who is also the JD(U) in-charge for UP, said, “JD(U)’s priority will be to form an electoral alliance with the BJP. If it does not happen, we will contest independently.” The JD(U) had not contested the UP assembly elections in 2017 despite massive preparations. Its then national president, Nitish Kumar, had addressed more than half a dozen pre-poll rallies in Kurmi-Kushwaha dominated areas in the run-up to the UP polls, but later decided not to contest as it was preparing to return to the NDA fold in Bihar. Khan said the party has decided to contest Manipur assembly polls with all its strength with a mission to achieve the status of the ‘state party’ in another northeastern state. Currently, the JD(U) has the status of ‘state party’ in Bihar and Arunachal Pradesh. It requires the ‘state party’ status in two more states to achieve its target of becoming a ‘national party.’ “It has also been decided to send the party’s national secretary, Ram Prit Mandal, to Manipur in the first week of September to assess the ground situation,” Khan told TOI.||https://timesofindia.indiatimes.com/city/patna/jdu-to-focus-on-assembly-polls-in-up-and-manipur/articleshow/85775171.cms||Madan Kumar
---||Patna||NOU to start admission in offline mode from today||PATNA: Nalanda Open University (NOU), the only open university in the state providing higher education through distance mode, will soon start admission of students to different courses in the current academic session in offline mode from Tuesday. NOU vice-chancellor K C Sinha told the newspaper that admission in online mode is already going on since July 29, but keeping in view the ease of students and also due to unavailability of internet connectivity in rural areas, the admission facility is also being extended in offline mode. “The last date for online or offline admission to all NOU courses for the current session is September 30,” he said. The VC further pointed out that students need not come to the university headquarters in Patna alone for seeking admission. They can also secure admission at more than 220 study centres located in different parts of the state. NOU also runs a study centre for prisoners at Beur Central Jail at Patna. Prospectus and other details of courses are available at all the study centres, he added. NOU registrar Ghan Shyam Roy said the university has been admitting students to as many 105 study programmes, including courses 28 post-graduate courses, seven PG diploma courses, 27 degree courses and more than 25 certificate courses. There is no limitation of seats in all these courses as these are open to all eligible students possessing the required qualifications. NOU registrar (examinations) Neelam Kumari pointed out that women get 25% concession in fee at the time of admission. She said students can get themselves admitted to NOU directly at the university headquarters or any of the study centres after submitting the desired documents and course fee. They need not fall in the trap of any tout or agent for this work. In case of any difficulty, they may contact the university officials, she added.||https://timesofindia.indiatimes.com/city/patna/nou-to-start-admission-in-offline-mode-from-today/articleshow/85774931.cms||B K Mishra
---||Business||No GST on hostel fees if less than Rs 1k per day||Mumbai: The Maharashtra bench of the Authority for Advance Rulings (AAR) has held that hostel fees charged to students will not attract goods and services tax (GST) where the rent per room is less than Rs 1,000 per day, per person. This will be subject to a ‘nil’ rate under Entry Number 14. Further, the Central Board of Indirect Taxes and Customs (CBIC) has also clarified in its circular dated February 12, 2018 that, if the lodging fees are below this prescribed monetary limit, it will be exempt from GST. In this case, Ghodawat Eduserve, a Kolhapur-based entity, was providing commercial training and coaching services to students of standards 11 and 12. These students were appearing for the competitive IIT and other exams in the science stream. The hostel facilities provided were optional and were not part of the coaching fees. The hostel provided for basic residential facilities on a room-sharing basis, for a yearly sum of Rs 34,000, or approximately Rs 94 per day. The AAR had to dive deep into the meaning of ‘residential dwelling’, as this was not specifically covered under GST laws. The bench pointed out that food facility is not available at the hostel — it is provided at the mess. Nor could any guests such as family members stay along with the students. Thus, the criteria for ‘residential dwelling’ under the common parlance test is not satisfied and exemption under Entry Number 12 will not be available. However, the wider definition under Entry Number 14 helped the applicant entity. This covered services by a hotel, inn, guest-house, club or campsite “by whatever name called” for residential or lodging purposes, where the tariff was less than Rs 1,000 per day.||https://timesofindia.indiatimes.com/business/india-business/no-gst-on-hostel-fees-if-less-than-rs-1k-per-day/articleshow/85783060.cms||---
---||Business||PhonePe gets insurance broking licence||Mayur.Shetty@timesgroup.com  Mumbai: PhonePe, has received an insurance broking licence from the regulator Irdai. The licence will allow PhonePe to offer standard and personalised products to its 30 crore users, across a number of insurance companies. The Walmart-owned fintech had forayed into the insurance segment in January 2020 as a ‘corporate agent’, and has been selling policies life and non-life policies. “The overwhelming response to the early insurance product launches from millions of customers encouraged the company to apply for an insurance broking licence so it can rapidly expand its insurance offering for consumers,” said Gunjan Ghai, VP & head of insurance, PhonePe. “We are building a robust, full-service platform for our deeply engaged customer base through innovative products in partnership with high-quality insurers. This move will lead us closer to our goal of becoming a one-stop destination for all the insurance needs of our customers,” said Ghai||https://timesofindia.indiatimes.com/business/india-business/phonepe-gets-insurance-broking-licence/articleshow/85779750.cms||Mayur Shetty
---||Kolkata||Kolkata: 32-year-old rapes neighbour in Salt Lake housing complex||KOLKATA: A 25-year-old resident of Salt Lake was allegedly raped by a neighbour in her flat inside a government housing estate on Saturday evening. Based on the woman’s complaint and subsequent medical reports, the neighbour was arrested and remanded in police custody for four days. The survivor, who lost her parents, lives in the flat with her two elder brothers. Her family told police she mostly stayed at home and was under medication for a minor mental condition. The alleged incident took place between 6.30pm and 7.30pm on Saturday, when the woman’s brothers were away, said the police. According to the complaint lodged by one of the brothers, she was alone at home when the 32-year-old accused sneaked into their flat on finding the main door unlocked. When one of the brothers returned home around 7.30pm, he found the woman in a dishevelled state, room in a mess and Rs 2,000 kept in a drawer missing. When the brother questioned the woman, she reportedly told him about the torture, how the neighbour allegedly raped her and fled with the money. “According to the complainant, the youth raped his sister in their absence. Based on the complaint and the woman’s statement, we arrested the youth and charged him with rape under IPC Section 376,” said a senior officer at Bidhannagar City Police. According to a source, the woman and the accused knew each other and she told police that this was not the first time that he had forced himself on her. Following the complaint, a medical examination confirmed signs of intercourse, police said. The brothers, who work as chauffeurs, told police that the survivor had Down syndrome but couldn’t provide any supporting medical evidence. (The victim's identity has not been revealed to protect her privacy as per Supreme court directives on cases related to sexual assault)||https://timesofindia.indiatimes.com/city/kolkata/32-yr-old-rapes-neighbour-in-salt-lake-hsg-complex/articleshow/85778684.cms||Tamaghna Banerjee
---||Patna||2.5 lakh people in Patna targeted for inoculation today||PATNA: With a view to inoculating more beneficiaries above the age of 18 years, the Patna district administration is set to organise a mega vaccination drive on Tuesday. It has targeted to administer nearly 2.5 lakh doses throughout the day. According to sources, 500 outreach immunisation sites have been created in the rural areas of Patna and special mini buses roped in for making the mega vaccination drive successful at the panchayat level. Patna district magistrate (DM), Chandrashekhar Singh, told this reporter on Monday, “As many as 822 teams have been formed and more than 967 auxiliary nurse midwives deployed to inoculate the people during the mega vaccination drive. Besides, 888 data entry operators have been roped in to upload the number of vaccinated people to the CoWIN portal.” He added, “All the preparations have been done. The main focus in urban areas will be to administer the second dose of the Covid vaccines to the beneficiaries. In rural areas, on the other hand, we will ensure that a large number of people receive their first dose at the outreach vaccination sites.” The figures shared by the district administration state that 27,19,487 beneficiaries have got their first dose, including 14,86,624 people in urban areas and 12,32,863 in rural areas, so far. Nearly 10,11,074 people have received their second dose. Singh said, “We will use ‘Teeka Express’ and mini buses for maximum coverage in the rural areas of Patna district.” Patna civil surgeon, Dr Vibha Kumari Singh, pointed out that instructions had been issued to all the medical officers to coordinate with each other for successful execution of the mega vaccination campaign. “An awareness drive has been conducted in all the panchayats to attract a large number of people to the vaccination centres,” she added.||https://timesofindia.indiatimes.com/city/patna/2-5l-people-in-patna-targeted-for-inoculation-today/articleshow/85774640.cms||Faryal Rumi
---||Mumbai||‘Phygital learning’ key to return to schools: Experts||PUNE: Equitable access to schools when they reopen for in-person classes, increasing effective instruction time, preparing a school-readiness programme that focuses on socio-economic learning, identifying at what stage of learning the children are, and mobilising community volunteers were among the 10 important recommendations made by a panel of 16 educational institutions in Maharashtra. Their report titled ‘Make School Children Ready During and After the Pandemic’ suggested that adopting “phygital learning”, which includes the use of technology to deliver education along with coordinated teacher-parent interventions at home and in-person classroom instructions, would be the key to building back learning outcomes when schools reopen. The Central Square Foundation published the report and the recommendations made by the 16 organisations. The report titled ‘Rebuild Back Better’ said, “In India, 250 million children have been out of school for over 15 months. With barely 40% of children being able to access any form of digital learning, it is likely that learning for students enrolled in government and low-fee private schools has been minimal.” The impact of schools’ closure has been disproportionately heavy in primary grades where children are dependent on parents or older siblings for access to digital learning and were last on the priority list to return to school during the brief period when they operated physically in early 2021. The 16 organisations working in the education sector have collaboratively drawn on their learnings from the past year to develop a concerted strategy to rebuild the education system. As a collective, the organisations converged on critical challenges when children return to school. The report said thoughtful and urgent steps are needed to be taken to avoid irreversible damage to an entire generation of children who stand to lose an average of 3-5% of their lifetime earnings when they enter the workforce. “Over the last few months, the education sector, including government bodies and non-governmental organizations, and civil society organizations, have worked to investigate the stated problems and identify possible solutions,” the report added.||https://timesofindia.indiatimes.com/city/mumbai/phygital-learning-key-to-return-to-schools-experts/articleshow/85776202.cms||Swati Shinde Gole
---||Kolkata||Apeejay Schools pay tribute to frontline Covid warriors||Kolkata: On Raksha Bandhan Apeejay Schools, Kolkata, Haldia and Bhubaneswar paid a tribute to the frontline warriors of Covid-19. As a mark of respect to their undying spirit and dedicated service to humanity in these trying times, a group of teachers from Kolkata and Haldia branches and a handful of students from Apeejay Bhubaneswar visited the hospitals and police stations in the vicinity and tied the bonds of love. The team of teachers visited Bidhan Chandra Roy Hospital, Bhawanipore Police Station in Haldia, Salt Lake Medical Centre DD10, Mercy Hospitals, Bidhan Nagar Police Station and Park Street Police Station in Kolkata. In Bhubaneswar, the students under the guidance of their teachers visited the SUM Hospitals and Bharatpur Police Station. Rakhis that were tied as a gesture of love and appreciation were made by the schoolchildren. This unique way of extending heartfelt gratitude was much appreciated and received with warmth and love by one and all.||https://timesofindia.indiatimes.com/city/kolkata/apeejay-schools-pay-tribute-to-frontline-covid-warriors/articleshow/85778717.cms||---
---||Kolkata||Ex-lover assaults woman, sister||Kolkata: Two sisters from Haryana living in a Rajarhat complex were allegedly punched, kicked, thrashed and left with bloodied faces by the ex-boyfriend of the younger sibling and his friends on Sunday evening after the woman broke up with the youth and started dating someone else. Accused Subha Sarkar (28) was picked up from his home after the women lodged a complaint with the cops. The sisters and a friend of the younger one who was with them at the Kanjialpara complex are recuperating from their injuries. According to the victims, Subha Sarkar had stormed into their rented home around 2.30am on Sunday and began assaulting the trio with bare hands and a frying pan from the kitchen. “Sarkar kicked and slapped me and when my friend and elder sister came to my rescue, he and his friends attacked them as well. My sister was punched on her nose and she fell bleeding while my friend was dragged out of the flat while being kicked and punched. He suffered a fractured hand that needs surgery,” said the younger sister, a singer at a Baguiati bar. Police said the woman was in a relationship with Sarkar (28), a resident of Chingrihata, for the past year. However, their relationship had turned sour recently and she moved on. “He used to hit me and treat me badly. Hence, I told him that I no longer wished to stay with him. But he threatened me that he would not let me be with anyone else. He had also threatened to pour acid on me,” the 23-year-old woman said. The assault left the entire flat in a mess, with blood droplets dotting the place and the furniture ransacked. The men left the two women injured inside the flat and the other youth, Md Rizwan, writhing in pain on the ground floor of the building. He had to be hospitalized. Cops said they are still on the lookout for three accomplices of the accused and are questioning the security guards of the complex to know how they managed get inside.||https://timesofindia.indiatimes.com/city/kolkata/ex-lover-assaults-woman-sister/articleshow/85778731.cms||Tamaghna Banerjee
---||Kolkata||Sinhala runaway hit ‘Manike Mage Hithe’ gets a Bengali folk touch||Kolkata: After Amitabh Bachchan and Parineeti Chopra, it’s musicians like Adarsh Ray, Ronit Basak, Anirban Sur, Keshab Dey and Tanmoy Saadhak who are smitten with the Sri Lankan hit ‘Manike Mage Hithe’ and are outdoing each other in releasing Bengali cover versions. Some of these covers have gone viral and the artistes are now planning second editions. The original Sinhala song was produced by Chamath Sangeeth in July 2020 and uploaded on YouTube on May 22 this year. The video, featuring Yohani de Silva and Satheeshan Rathnayaka, became an internet sensation, moving beyond the island nation to gain popularity even in Bengal’s backyard. Singer Iman Chakraborty describes it as a “refreshing song”. “In these difficult times, people have got a hummable and happy tune they are enjoying,” she said. That’s also a reason why it has appealed to the man on the street as well as celebrities, many of who including actors Oindrila Sen, Neel Bhattacharya, Madhumita Sarcar are making instagram reels using 15-30 seconds of it.  Actor Chandreyee Ghosh, who posted a reel, loves the song’s “rawness and innocence” that has been “sung straight from the heart”. “Technology hasn’t played a big role in its production. For me, this song is like a conversation with one’s own self,” she said. The last time the country witnessed such a phenomenon was a decade ago when Anirudh and Dhanush sang ‘Why this kolaveri di?’ in Tamil. Listeners didn’t understand the lyrics, and yet, connected with the song. Released in 2011, it has garnered over 289 million views on the official music label’s channel. ‘Manike Mage Hithe’ got 60 million views last week. Anirban Sur did a Bangla folk mash-upSur has done a Bangla folk mash-up, mixing the song with ‘Tomae hridmajhare rakhbo’, ‘Tomar ghore bosot kore’ and ‘Lal paharir deshe ja’ while Basak, better known as JJ RoNN in the Hip Hop-RnB circuit of Kolkata, has remixed it with Odisha’s ‘Rangabati’ song. Both Anirban and Ronit are 25-year-old musicians with their own YouTube channels who never attempted any cover version of ‘Kolaveri di’.  Basak said, “I don’t understand the lyrics but I love the catchy tune and the cute singer. So I wrote my own lyrics — ‘Tomar oi korun chokhe/Mon amar jeno geche bhesey, akashey’. Music producer Axation remade Chamath Sangeeth’s beat for my version.” Iman Chakraborty is pleasantly surprised that his cover has remixed the song with her ‘Rangabati’ number from ‘Gotro’. “There is no negativity in music and it’s good to know that my song has been remixed to create this new number,” she said. Ronit Basak better known as JJ RoNN in the Hip Hop RnB circuit of Kolkata has remixed it with Odisha’s ‘Rangabati’ songSur, however, understood the original lyrics and found a similarity with Bengal’s indigenous folk songs. “That’s why I punched it with our popular folk numbers, with lyrics like: ‘Ekjone chobi aake ek mone oh o mon/aar ekjone boshe boshe rong makhe oh o mon’,” he said. While he shot his video on a terrace, Basak went to Eco Park to shoot his mash-up. Anirban is planning to release a second edition of the cover next week where he will punch the song with ‘Tui shyam sayore naite jabi’, ‘Kada dili sada kapore’ and ‘Kemon boka montare’. Ronit’s video has already garnered 3.4 million views. “I will now remix it with ‘Lilabali’, ‘Noya daman’, ‘Ogo tomar akash duti chokhe’and ‘Faguner o mohonay’ and will include my rap too,” he said.||https://timesofindia.indiatimes.com/city/kolkata/sinhala-runaway-hit-manike-mage-hithe-gets-a-bengali-folk-touch/articleshow/85778962.cms||Priyanka Dasgupta
---||Kolkata||24-yr-old man stabs mom & sis after tiff over money||Kolkata: A 24-year-old man who has been to rehabilitation multiple times for being a drug addict allegedly attacked his mother and sister, inflicting multiple stab wounds before pouring kerosene and threatening to burn them, in the Purba Putiary area on Monday. Martin Rohan Gomes, who works as a manager in a restaurant, was arrested. The condition of his mother, Jaya, is critical while his sister Ritu Rosemary is stable and out of danger. The accused’s wife, Koel, managed to escape, though she, too, was threatened. The accused’s father is the main bread earner in the family and works in Oman. According to cops, Gomes had been demanding money and his mother suspected he was going back to drugs. “Jaya had brought him home from rehab about a year ago. Of late, Gomes had become irritable and arguments had become common at home,” said neighbour Sharmila Mondal. On Monday, an argument broke out between Gomes and Koel around 5am. As it turned violent, Jaya and Ritu decided to stand by her, which escalated the confrontation. Around 5.30am, he picked up a kitchen knife and stabbed Jaya in the shoulder at least six times. When Ritu tried to intervene, she was stabbed in her stomach before being kicked. “We received information that Gomes was not opening the flat door despite neighbours knocking. By the time cops reached the spot, locals had broken in. We received a letter of complaint from Ritu and drew up a case of attempt to murder against Gomes,” said DC (SSD) Rashid Munir Khan.||https://timesofindia.indiatimes.com/city/kolkata/24-yr-old-man-stabs-mom-sis-after-tiff-over-money/articleshow/85778796.cms||Dwaipayan Ghosh
---||Patna||EOU to take up Darbhanga engineer’s cash, assets case||PATNA: The economic offences unit (EOU) of Bihar police is set to take up the investigation into the seizure of Rs67 lakh and documents pertaining to immovable assets belonging to the superintending engineer of Rural Works Department (RWD), Anil Kumar. A senior officer associated with the investigation said on Monday that an EOU team has already joined the investigation. “The case will be transferred after completing the formalities in a day or two,” he revealed. The engineer posted in Darbhanga division has been booked under relevant sections of the Election Commission’s model code of conduct and Prevention of Corruption Act besides accumulating assets disproportionate to his known sources of income. An FIR was lodged against him on the statement of Phakuli police outpost SHO Uday Kumar Singh on Saturday after the recovery of Rs18 lakh from his vehicle when he was on way to Patna from Darbhanga. The interrogation of Anil and his driver Saroj Kumar Singh continued for the third consecutive day on Monday. Muzaffarpur additional SP (West) Syed Imran Masood said both the accused may be released on PR bond after interrogation. During investigation, it came to light that Anil had purchased two plots of land in Patna besides two flats at Jagdeo Path and Veterinary College road respectively. The market value of the purchased land was yet to be assessed. During search of his rented accommodation on Saturday night, the police had recovered Rs49 lakh. The investigation revealed that he also owned two luxury vehicles. A senior officer on the condition of anonymity said, “The scrutiny of the seized documents is being done. Further action will be taken after verification from the sub-registrars’ offices.” However, a silly mistake not to seize the driver’s mobile phone provided an opportunity to the engineer’s wife to shift the valuables from the flat in the state capital. The raiding team had to return empty-handed from the flat on Saturday. Meanwhile, the RWD is set to initiate departmental proceedings against Anil on the report sent by the Muzaffarpur police and authorities in Darbhanga. ‘Many people will be exposed’:The superintending engineer, Anil Kumar, told the interrogators on Monday that many people would be exposed if he opened his mouth. “Agar mein muh kholunga to bisphot ho jayega,” an investigating officer quoted Anil as saying. He, however, refused to disclose the names he was referring to.||https://timesofindia.indiatimes.com/city/patna/eou-to-take-up-darbhanga-engineers-cash-assets-case/articleshow/85776153.cms||Ramashankar
---||Visakhapatnam||PAT scheme sets industries on path of energy efficiency||Visakhapatnam: The Bureau of Energy Efficiency (BEE), under the Union ministry of power, has said Andhra Pradesh has accomplished 40% more energy savings in industries in the PAT (perform, achieve and trade) cycle-2 compared to the first cycle. The state saved 3,430 million units of energy (0.295 million tonnes of oil equivalent) worth Rs 2,350 crore and saw a reduction of 1.38 million tonnes of CO2 in PAT cycle-2. According to the BEE, the AP industries achieved 0.205 million tonnes of oil equivalent (Mtoe) savings in PAT cycle-1. The BEE is implementing the PAT scheme, a market-based compliance mechanism, to accelerate energy efficiency in large energy-intensive industries through certification of energy savings that could be traded. In order to recognise the progress made by the industries under the PAT cycle-II, the BEE organised an interactive national webinar with industries designated consumers (DCs) in the presence of secretary, union ministry of power, Alok Kumar. The secretary, MoP, released the Energy Saving Certificates (ESCerts) to the DCs of PAT cycle-2 through a dedicated online portal, PATNET. Speaking on this occasion, Alok Kumar appreciated the pro-active industries in PAT cycle-2. He said their sustained efforts are clearly visible through the energy saving certificates which are considered another revenue stream. “Energy savings weigh as the best solution for sustainability through reduction of greenhouse gas emissions,” said Alok Kumar. Director general, BEE, Abhay Bakre, said energy efficiency through PAT would play a major role in improving energy security, economy, industrial productivity, jobs and access to energy, which will consequently lead to social development and prosperity. Deputy director general, BEE, Dr Ashok Kumar, said the DCs under PAT cycle-2 across the nation saved around 14.08 million tonnes of oil equivalent (against the 8.8 Mtoe savings of cycle-1). This is equivalent to coal savings of 31 million tonnes and reduction of Co2 emissions to the tune of 66 million tonnes. Out of the 542 DCs in the country across 11 industrial sectors, 349 DCs performed well and exceeded their targets. They were issued 57.38 lakh ESCerts. The remaining 193 DCs are required to purchase 36.68 lakh ESCerts against their shortfall to reach the set targets.||https://timesofindia.indiatimes.com/city/visakhapatnam/pat-scheme-sets-industries-on-path-of-energy-efficiency/articleshow/85776249.cms||---
---||Business||Former Reliance Capital CEO Ghosh seeks SFB licence||MUMBAI: Sam Ghosh, who headed Reliance Capital for nine years until 2017, has applied for a small finance bank (SFB) licence through his firm Cosmea Financial Holdings. Ghosh is making a play into financial services and , with the backing of private equity investors, and is looking at various opportunities including businesses of Reliance Capital that are on sale as part of a debt-resolution plan. The RBI on Monday released the names of applicants for a small finance bank licence. Besides Cosmea, Tally Solutions, a company synonymous with accounting software in India, has also applied for a bank licence. Tally’s products and services are used by businesses across India and in over 100 countries. Reliance Capital’s asset monetization process is being carried out under directions from the committee of debentures holders and the debenture trustee Vistra ITCL India, which account for 93% of the company’s debt. Sources close to Ghosh said that he was bidding for RCap assets. The finance professional plans to either built a new financial services business or acquire existing companies. The application for an SFB is part of plan to build new business. In response to a query Cosmea said in a statement “We confirm our application for a small finance bank. We are PE-funded and the licence is in line with Cosmea’s plans of gaining a strong foothold in multiple businesses in the BFSI sector. We cannot disclose any further information at this juncture. Ghosh had come to India as German insurer Allianz’s representative and headed first the general and subsequently the non-life joint venture with Bajaj. In 2008 he moved to Reliance Capital as CEO. He was instrumental in growing the life and non-life business and establishing a partnership with Nippon Life. In 2017 he quit the group to join Bharti group’s financial services business. In 2019, Ghosh quit Bharti to pursue his plans in financial services.||https://timesofindia.indiatimes.com/business/india-business/former-rel-capital-ceo-ghosh-seeks-sfb-licence/articleshow/85782733.cms||Mayur Shetty
---||Business||BNP Paribas appoints Sanjay Singh as CEO India||Mumbai: BNP Paribas has appointed Sanjay Singh as CEO of India. Singh will succeed Aymar de Liedekerke Beaufort following his nomination as head of territory, India. Both appointments will take effect on September 1. Since joining BNP Paribas Securities India eight years ago, Singh has assumed the CEO role of the securities business as well as his current positions as head of global markets and deputy CEO of BNP Paribas India. Under his leadership, the global markets, FIC and custody businesses have expanded. Beaufort, said: “With his deep experience running key divisions of our business, Sanjay is well placed to build on the success of our India franchise and drive further growth across our corporate and institutional activities”. He added that India remains a priority for BNP Paribas’ growth strategy in the region. BNP Paribas, which has been in India since 1860, offers a wide range of financial services covering corporate & institutional banking, and personal investment services for individuals. The French bank has more than 11,000 employees in India across its various lines of business and its technology and operations global delivery centers in Bengaluru, Chennai and Mumbai. This is nearly 6% of its global workforce of 1,93,000 across 68 markets. Sharekhan, a wholly owned subsidiary of BNP Paribas, provides personal investment services to individuals and has over 3,000 centres across over 540 cities in India.||https://timesofindia.indiatimes.com/business/india-business/bnp-paribas-appoints-sanjay-singh-as-ceo-india/articleshow/85783119.cms||Mayur Shetty
---||Business||BoB director Jain is Indian Bk CEO||Mumbai: Shanti Lal Jain has been appointed the MD & CEO of Chennai-based Indian Bank with effect from September 1, 2021. He is currently executive director at Bank of Baroda (BoB). Jain was shortlisted for the position by the Banks Board Bureau. His appointment was confirmed by Bank of Baroda in a notification to exchanges, which announced his cessation as a director of the bank. The government has appointed Jain as MD & CEO for a three-year term starting September. Jain replaces Padmaja Chunduru, whose terms ends on Tuesday. Jain is a post-graduate in commerce, with professional qualification of CA, company secretary and CAIIB. He began his banking career with Allahabad Bank in 1993 in middle management grade/scale II and reached up to GM.||https://timesofindia.indiatimes.com/business/india-business/bob-director-jain-is-indian-bk-ceo/articleshow/85783059.cms||टाइम्स न्यूज़ नेटवर्क
