20-05-2021||India||Tamil Nadu cuts RT-PCR price, declares black fungus as notified disease||(PLAYBACK)ChennaiTamil Nadu on Thursday slashed prices of RT-PCR tests, introduced vaccines for the 18-45 age group and declared mucormycosis as a notified disease. The announcements came from a notice issued by state health secretary J Radhakrishnan.Governor Banwarilal Purohit declared mucormycosis or black fungus as a notified disease under the provisions of the Tamil Nadu Public Health Act, 1939, which means from now on all hospitals treating this fungal infection will have to notify the public health department. Nine people have been identified with mucormycosis in Tamil Nadu. “Of the nine, seven patients are diabetic,” Radhakrishnan said at a press briefing.“Treatment has been started for all of them. There is no death reported till now,” he said.The government reduced the price of RT-PCR tests from ₹1,200 to ₹900 in private labs across the state. For those who are covered under the Tamil Nadu Chief Minister’s Comprehensive Health Insurance Scheme (CMCHIS) the price has been reduced from ₹800 to ₹550. The prices of pooled samples are reduced from ₹600 to ₹400.Additionally, ₹300 can be levied for testing at home. After last year, this is the second time that prices are being capped. Tamil Nadu, as a policy, conducts only RT-PCR tests and not rapid antigen tests.Meanwhile, chief minister MK Stalin launched the vaccination drive for the 18-44 age group in the state from Tiruppur district. The state received 9.6 lakh vaccines from the Centre for this age group and has another 4.2 lakh to be received.Tamil Nadu was among several states who couldn’t roll out vaccines for this age group on May 1 due to shortage. However, private hospitals, which had procured more vaccines, initiated it for the age group. The state plans to procure 1.5 crore doses through the Centre and 3.5 crore doses through a global tender.||https://www.hindustantimes.com/india-news/tamil-nadu-cuts-rt-pcr-price-declares-black-fungus-as-notified-disease-101621533705917.html
20-05-2021||India||MHA asks states to help vulnerable sections, kids orphaned due to Covid-19||The Union home ministry on Thursday asked states and union territories to immediately review the facilities available for vulnerable groups, particularly children orphaned due to the Covid-19 disease, and coordinate with the agencies concerned as well as civil society groups to get them timely help.It asked the states to give priority to vulnerable sections including orphaned children, women, senior citizens and people from scheduled castes and scheduled tribes and sensitise police personnel in this context.In a detailed advisory issued on Thursday, MHA said: “Several states/UTs have initiated action and strengthened their machineries to support the vulnerable groups and various success stories and best practices are now available with states/UTs where emergency services have been provided to the vulnerable groups impacted by Covid-19.” “However, in order to meet the new challenges arising out of recent wave of Covid-19 affliction, it is requested to undertake an immediate review of the existing facilities for vulnerable groups interalia on the lines of the measures given in the various advisories issued by the MHA, especially for children who have been orphaned, senior citizens who may require timely assistance and support (medical as well as safety and security), and members of scheduled castes/ scheduled tribes who may need guidance to access government support facilities,” it added.There is no official data on how many children have been orphaned due to the pandemic but several state governments have announced various measures for the kids. Delhi government has said that children who have lost both their parents to Covid-19 will get an aid of ₹2,500 per month till they turn 25 years old and their education will also be taken care of by the government. Karnataka too has said it will rehabilitate orphaned children up to the age of 18 years. Madhya Pradesh has announced ₹5,000 per month to such children while Andhra Pradesh has announced fixed deposits worth ₹10 lakh for orphaned kids.Thursday’s communication reminded states about several advisories and standard operating procedures issued last year for the protection of vulnerable sections of the society. This includes release of ₹107.49 crore to state governments for setting up/strengthening women help desks in police stations. These help desks envisage to have an enlisted panel of experts like lawyers, psychologists, NGOs who can assist in accessing support, provide shelter, rehabilitation etc. and help in registration and follow-up in the cases giving required assurance and support to the women approaching them.||https://www.hindustantimes.com/india-news/mha-asks-states-to-help-vulnerable-sections-kids-orphaned-due-to-covid19-101621532805091.html
20-05-2021||India||45 lakh Covid tests per day by June end, 3 more self-test home kits on pipeline: ICMR||The Centre is aiming to increase the per-day number of Covid-19 tests to 45 lakh by the end of June, Dr Balram Bhargava, the director-general of the Indian Council of Medical Research said on Thursday, adding that the self-test home kits will also contribute to this process as another three kits are likely to get the approval soon.As early testing, followed by immediate isolation in case of a positive test, is the key to control the transmission, the ICMR is targetting to increase the number of daily tests in the country. As of now, the health infrastructure has the capacity of conducting around 12-13 lakh RTPCR tests and 17 lakh rapid antigen tests per day. Though the workforce of testing laboratories has been hit by the infection, labs are working round the clock to meet the increased testing demand, Dr Bhargava said.Watch: Now, rapid Covid-19 testing at home with CoviSelf: All you need to knowSonia Gandhi writes to PM, seeks free education for kids orphaned by CovidExplaining the continuous increase in the number of tests, Dr Bhargava said if the case positivity rates of April and May are compared, then there has been a sharp fall as between May 13 and May 19, the weekly positivity rate of Covid-19 was 15 per cent. But this decline is being reported despite a sharp increase in the number of tests. From about eight lakh tests per day in February, March, India reported more than 20 lakh tests on May 18 and 19, the ICMR chief said adding that by the end of this month, there will be 25 lakh tests every day and 45 lakh tests by the end of June. "Unless the positivity rate comes down to 5 per cent, the testing number will go up," he said.On doctors already prescribing DRDO's 2-DG for Covid-19 treatment, Dr Bhargava said it can be written on prescriptions as this is not a new drug. "It is an old drug meant for cancer treatment. Since this is a repurposed drug, it can be written," he said.||https://www.hindustantimes.com/india-news/45-lakh-covid-tests-per-day-by-june-end-3-more-home-kits-on-pipeline-101621509438984.html
20-05-2021||India||News updates from HT: PM Modi's Covid-19 meeting 'super flop', says Mamata Banerjee and all the latest news||Here are today’s top news, analysis, and opinion. Know all about the latest news and other news updates from Hindustan Times.PM Modi's Covid-19 meeting 'super flop', feel humiliated: Mamata BanerjeeWest Bengal chief minister Mamata Banerjee on Thursday lashed out at Prime Minister Narendra Modi over a meeting to discuss the Covid-19 situation. Terming the meeting a "superflop," Banerjee said that chief ministers were not allowed to speak in the meeting which was also attended by 54 district magistrates of 10 states with high Covid-19 caseload. Read moreSonia Gandhi writes to PM, seeks free education for kids orphaned by CovidCongress interim chief Sonia Gandhi on Thursday asked Prime Minister Narendra Modi to provide free education to children who have lost either both the parents or the earning parent to Covid-19. Read moreReduced to a rubber stamp, says Srinagar DDC chairman Aftab MalikAftab Malik, the Jammu and Kashmir Apni Party leader and chairman of Srinagar’s district development council (DDC), on Thursday complained that they had been reduced to “rubber stamps” and asked the government to involve the elected representatives in the battle against the coronavirus pandemic. Read more'Infection transmission risk is much lower in outdoor areas': Key points from govt advisory on Covid-19Principal scientific adviser to the government of India on Thursday released a guideline which listed things to follow in order to check the spread of the raging Covid-19 pandemic which has claimed more than 287,000 lives in the country so far. Read moreHe just wanted to be captain, so he could control things: Chappell says Ganguly didn't 'want to work hard' as playerOne of the most documented times in Indian cricket has been the stint of former Australia skipper Greg Chappell as Team India head coach. He came in with much fanfare due to his reputation in cricket but it soon unravelled. Read moreKangana Ranaut leaves for Manali after Covid-19 recovery, asks paparazzi 'kis kis ko hogaya corona?'Actor Kangana Ranaut was seen at the Mumbai airport on Thursday morning. She is headed back to her home in Manali after recovering from Covid-19 earlier this week. Read moreNeha Kakkar in crop top and skirt set dances with Rohanpreet in adorable videoNeha Kakkar has lately been donning a lot of crop tops and skirts and might we add she has been nailing the style. Most of her casual day-out looks consist of either a cord set or a beautiful-hue top with a flattering skirt. Read morePandemic packs a punch, ICRA predicts Indian auto industry to feel the painMost of the hopes of a steady recovery in the Indian automotive sector that was witnessed in the aftermath of a national lockdown last year may have been dented a big blow by the second wave of the Covid-19 pandemic. Read moreWatch | ‘Strategy to deal with Covid should be dynamic, innovative’: PM Modi||https://www.hindustantimes.com/india-news/news-updates-from-ht-pm-modi-s-covid-19-meeting-super-flop-says-mamata-banerjee-and-all-the-latest-news-101621508526850.html
20-05-2021||India||Cases of black fungus on the rise in Andhra Pradesh||Andhra Pradesh is reporting a rising cases of Mucormycosis, or black fungus, at a time when the second wave of coronavirus disease (Covid-19) cases are already ravaging the state. As many as 200 cases of Mucormycosis have been detected in districts as such Nellore, Krishna, West Godavari, Visakhapatnam, Chitoor and Anantapur. A private hospital in Guntur has recorded 50 cases of black fungus.READ MORE: Make Mucormycosis a notifiable disease under epidemic act, urges CentreThe number of cases has risen to hundreds with the infection showing up among people who have recovered from Covid-19. Black fungus is most commonly seen in people with diabetes. People have been queuing up at hospitals with symptoms such as red eyes and swollen cheeks.However, some doctors predict that this could likely be the side effects of Covid-19 medication. The infection is rare but not new and caused by exposure to mucor moulds found in soil, plants, manure, and decaying fruits and vegetables.ALSO READ: What is Mucormycosis and how deadly is it? Know everything about Black FungusDoctors pointed out that the steroids being prescribed for Covid-19 patients to strengthen their respiratory system are affecting the good bacteria in the body, making them vulnerable to the black fungal infection.Presently, 80% of the Covid-19 patients are being given steroids, which could lead to black fungus infection. This is more common among those with diabetes whose system weakens much more than those without the condition after a Covid-19 attack. Doctors are specifically advising diabetics to be extra cautious and minimise the use of anti-viral drugs.Meanwhile, the Centre is examining ways to procure Amphotericin-B, an anti-fungal medication which can help stop the spread of black fungus in the country.||https://www.hindustantimes.com/india-news/cases-of-black-fungus-on-the-rise-in-andhra-pradesh-101621508136213.html
20-05-2021||India||Cyclone Tauktae maintained intensity even after landfall, affected hit 9 states||Tauktae is among the few cyclones that didn’t lose steam even after landfall. On May 17 evening, Tauktae made landfall in Gujarat but it maintained its intensity till late May 18 evening, bringing rain over many parts of Gujarat and Rajasthan.Then, as a depression over southeast Rajasthan it interacted with a western disturbance over the western Himalayan region, bringing widespread and long spells of rain over the entire northwest India.Extremely severe cyclonic ttorm, Tauktae, which started its journey as a depression over Lakshadweep area on May 14, degenerated into a low-pressure area only on Thursday over east Rajasthan. During its lifetime, Tauktae impacted Kerala, Karnataka, Goa, Maharashtra, Gujarat, Rajasthan, Haryana, Uttarakhand, and Delhi.Delhi received the highest-ever rainfall of 119.3 mm in May for the first time since 1951, India Meteorological Department (IMD) said on Thursday.“Tauktae has maintained energy...It did not degenerate which is uncommon. Very severe cyclone Vayu, which also developed over Arabian Sea in 2019, had a long life over the ocean. It formed on May 10 and sustained till May 18. What is unique about Tauktae that is it was a cyclonic storm over land for more than a day,” said Sunitha Devi, in charge, cyclones, at IMD.Also Read | ‘No option but to jump into the sea’: Survivors recount harrowing escape“Tauktae sustained as a cyclone for 24 hours over Gujarat for a long time even after landfall and then it started interacting with a western disturbance which was affecting the western Himalayan region. It was already an extremely severe storm. The two systems supported each other. Even now, its remnants haven’t degenerated. Something similar had happened during the Uttarakhand floods of 2013. A low-pressure area had formed over Bay of Bengal which was over west Uttar Pradesh and started interacting with mid latitude westerlies and then floods started,” explained M Mohapatra, director general, IMD.“I don’t know if we should call this long life of Tauktae rare but this can happen whenever a tropical system interacts with westerlies. The good thing is the showers over Delhi were continuous and not a downpour in a couple of hours. So there has been some run-off. In fact, ground water aquifers have recharged as this is a dry season,” Mohapatra added.Experts said the cyclone’s long life over land could be because of the intensity it had already gained over ocean. “This might be due to two reasons. One, the cyclone was of very severe intensity when it had landfall and had already acquired its supply of heat and moisture from the Arabian Sea. Second, north India might have been humid (and warm since it’s summer) considering the fact that there was an unusual amount of rainfall prior to the cyclone itself. These are possibilities and need in-depth research to point out the reasons,” said Matthew Roxy Koll, a climate scientist at the Indian Institute of Tropical Meteorology.“Another reason is that the upper-level winds are eastward. So that helped the cyclone and the rains to move further eastward,” he added.Meanwhile, southwest monsoon is very likely to advance over south Andaman Sea and adjoining southeast Bay of Bengal around May 21, one day in advance in association with the strengthening and deepening of southwesterly winds over the region.A low-pressure area is very likely to form over north Andaman Sea and adjoining eastcentral Bay of Bengal around May 22. It is very likely to intensify into a Cyclonic storm Yaas by May 24. It would move northwestwards and reach near Odisha- West Bengal coasts around May 26 morning.“We cannot rule out Amphan-like intensification. The only good thing is that models as of now are showing that the system is moving very fast over the ocean. Its intensification will be restricted if its time over the sea is less. But if there is slow movement of the cyclone, it can intensify to very severe or higher category,” Sunitha Devi said on Wednesday.||https://www.hindustantimes.com/india-news/tauktae-maintained-intensity-even-after-landfall-affected-hit-nine-states-101621509103481.html
20-05-2021||India||Reduced to a rubber stamp, says Srinagar DDC chairman Aftab Malik||Aftab Malik, the Jammu and Kashmir Apni Party leader and chairman of Srinagar’s district development council (DDC), on Thursday complained that they had been reduced to “rubber stamps” and asked the government to involve the elected representatives in the battle against the coronavirus pandemic.Malik was elected to the 14-member council in Srinagar, one of the 20 councils set up as the third tier of the panchayati raj system in the union territory. The eight-phase election to the DDCs in November-December 2020 was described as a “new chapter” in Jammu and Kashmir’s history. Aftab Malik said it was not even close.“In the last five months, neither I nor my members have been able to do a single developmental work. I and my members feel that we are just mere rubber stamps,” Aftab Malik said, complaining that he was mostly confined to a room at Srinagar’s circuit house, his new home due to security considerations.“Even the people who came out to vote for me or my DDC members last year feel we can’t do anything for them, which hurts us,” said Malik.Malik said Srinagar was reporting the maximum number of Covid-19 cases and deaths in Jammu and Kashmir, but neither he or his DDC members were involved in the fight against Covid-19. On Wednesday evening, Srinagar had 7,328 active Covid cases and reported a total of 709 deaths.“The officials are doing everything of their own and don’t feel that representatives of the people need to be involved… nobody asks us (for our views) or bothers to involve us,” he said, adding that the DDC had been left to fend for themselves and struggle to make payments even for fuel or the circuit house.Tariq Ahmad, director in the rural development department, said it was wrong to say that the DDCs weren’t involved and panchayati raj institutions are closely involved in the fight against Covid at the panchayat levels.The newly-elected district development councils did get off to a rocky start when the freshly-elected members across party lines boycotted a training programme organised by the government to demand what they called a “dignified monthly honorarium” and a better status in the warrant of precedence.In April, the government did make changes to the warrant of precedence to place the DDC chairman on par with ministers of state. But Malik said it didn’t bring about any real difference on the ground.“Since the Covid outbreak (second wave), I was called for just one meeting but it was a last-minute invitation. So I declined to attend,” he said.The DDC chairman, who has been assigned three security guards, said he hardly went to his designated office since it was about 20 km from Srinagar city; “too far for other members of the council to travel”.Malik said his only consolation is that Deputy Commissioner Srinagar picks his phone.The rural development department, which is responsible for DDCs, “is our parent department but the officials never bother to inform us where the money for developmental projects is.”Rural development department’s Tariq Ahmad said funds for the district development councils come from the capital expenditure budget which is prepared by respective deputy commissioners. “Every council is supposed to get ₹10 crore through CAPEX budget. I am not aware why the Srinagar DDC hasn’t got the money released yet.”“Even the new setups for Covid which will come up in every panchayat will get the money from the panchayat funds only,” he said, a reference to Lt Governor Manoj Sinha’s direction to set up five Covid beds including one with oxygen in every panchayat.“Directed DCs & Health Department to ensure 5-bedded Covid Care Centre in every Panchayat of J&K as many households may not have the option for isolation of Covid positive patients in their own residence. Each Centre to have One Oxygen-Supported Bed for immediate patient care,” Sinha’s office said in a tweet.||https://www.hindustantimes.com/india-news/reduced-to-a-rubber-stamp-says-srinagar-ddc-chairman-aftab-malik-101621506825159.html
20-05-2021||India||Received 40,300 govt requests for user data from India: Facebook report||Social media giant Facebook said it has received 40,300 requests from the Indian government for user data in the second half of 2020. This was 13.3 per cent higher from the January-June 2020 period when India had made 35,560 total requests, according to the Facebook's latest Transparency Report.The US-based company restricted access to 878 items in India during the second half of 2020 in response to directions from the IT Ministry for violating Section 69A of the Information Technology Act, 2000, including content against security of the state and public order. According to the report, India made 40,300 total requests in the July-December 2020 period, of which 37,865 were legal process requests and 2,435 were emergency disclosure requests. The number of total requests made by India ranked second to the US, which had made 61,262 requests during the July-December 2020 period. Globally, government requests for user data increased by about 10 per cent to 191,013 in the second half of 2020 from 173,592 in the first half of 2020. Information related to 62,754 users/accounts were requested in India, and some data was produced for 52 per cent of the requests. “Facebook responds to government requests for data in accordance with applicable law and our terms of service. Each and every request we receive is carefully reviewed for legal sufficiency and we may reject or require greater specificity on requests that appear overly broad or vague,” the report said. Facebook said that during the July - December 2020 period, it had “restricted access in India to 878 items in response to directions from the Ministry of Electronics and Information Technology for violating Section 69A of the Information Technology Act, 2000, including content against security of the state and public order”. Of these, 10 were restricted temporarily, it added. “We also restricted access to 54 items in compliance with court orders. In response to an order from Justice Alexandre de Moraes of Brazil's Supreme Court related to 12 profiles and Pages of supporters of Brazilian President Bolsonaro, we restricted access globally to this content, including in India,” it added. Facebook noted that while it respects the law in countries where it operates, it “strongly” opposes extraterritorial legal demands such as the one resulting in these restrictions. The social media giant also released its Community Standards Enforcement Report for the first quarter of 2021. As per the Community Standards Enforcement Report, content actioned on adult nudity and sexual activity increased to 31.8 million in first quarter of 2021 from 28.1 million pieces of content in the preceding quarter. The report found that prevalence of hate speech content was between 0.05 per cent and 0.06 per cent of views in the first quarter of 2021, which marks a decrease from the fourth quarter of 2020.||https://www.hindustantimes.com/india-news/received-40-300-govt-requests-for-user-data-from-india-facebook-report-101621505028130.html
20-05-2021||India||Pinarayi Vijayan takes oath as Kerala chief minister for 2nd time||CPM veteranPinarayi Vijayan took oath as the chief minister of Kerala for the second consecutive term on Thursday. Governor Arif Mohammad Khan administered the oath in the swearing-in ceremony which the Kerala high court allowed on the condition of only 500 invitees.Vijayan's association with the Communist Paty of India Marxist goes back a long way as the 76-year-old started as a youth leader while he was studying at Government Brennen College.In 1964, he joined the Communist Party, eventually became Kannur district secretary of Kerala Students' Federation (KSF), which became the Students Federation of India (SFI). He was arrested in 1975, during the Emergency. In 2002, he was elected to the politburo.Thiruvananthapuram: 20 ministers of the new Kerala cabinet, including NCP's AK Saseendran, Indian National League's (INL) Ahammad Devarkovil, R Bindu and PA Mohammed Riyas, take oath along with CM Pinarayi Vijayan. pic.twitter.com/Zp5FWSRBjFVijayan's rising popularity in the last year of the pandemic came under scrutiny following the party's decision to drop KK Shailaja — the former health minister — from the cabinet, as it was interpreted as a race of popularity between Vijayan and Shailaja. Commenting on this, Vijayan said it was the party's decision to not include anyone for two consecutive terms. On continuing as the CM for the two consecutive terms, he said, "I am continuing as CM as the party asked me to."Except for the CM face, all ministers of the new cabinet will be fresh faces, a blend of youngsters and veterans, CPI(M) leader AN Shamseer has said.In a departure from Kerala's political tradition in which the state switches between LDF and UDF, the CPM-led Left Democratic Front retained power winning 99 seats against UDF's 41.Vijayan has also been subjected to criticism as his son-in-law Mohammad Riyas is getting a berth in the new cabinet. Apart from Riyas, the new cabinet includes MV Govindan, K Radhakrishnan, KN Balagopal, P Rajeev, VN Vasavan, Saji Cherian, V Sivankutty, Dr R Bindu, Veena George, V Abdul Rahman among others.||https://www.hindustantimes.com/india-news/pinarayi-vijayan-takes-oath-as-kerala-chief-minister-for-the-2nd-time-101621505329679.html
20-05-2021||India||'Infection transmission risk is much lower in outdoor areas': Key points from govt advisory on Covid-19||Principal scientific adviser to the government of India on Thursday released a guideline which listed things to follow in order to check the spread of the raging Covid-19 pandemic which has claimed more than 287,000 lives in the country so far.In the advisory, the role of face masks, social distancing and sanitisation was highlighted as crucial to beat Covid-19. It also said that the well-ventilated spaces play a crucial role in diluting the Covid-19 viral load of infected air and help in decreasing the risk of transmission from one infected person to the other.India recorded 276,110 new cases of the Covid-19 in a 24-hour span, the Union health ministry data showed on Thursday morning. The total tally of the viral infection now stands at 25,772,440.Here are the key points from the advisory:1) Aerosols, one of the key transmission modes of the Sars-CoV-2, can travel in the air up to 10 meters. The advisory also stated that the droplets fall within 2 meters from an infected person.2) Even one infected person showing no symptoms can release enough droplets to create a “viral load” that can infect several others.3) Infection transmission risk is much lower in outdoor areas as virus particles get quickly dispersed in the air. Meanwhile, in closed un-ventilated spaces, droplets and aerosols become quickly concentrated and greatly increase the risk of transmission to people in the area.4) Symptoms can take up to two weeks to appear in an infected person, during which time they may continue to transmit the virus to others. Some people never show symptoms and still transmit the virus.5) These virus-laden droplets can survive on non-porous surfaces such as glass, plastic and stainless steel for a fairly long time. Hence the advisory asked for frequent cleaning of high contact point6s such as door handles, light switches, tables, chairs and the floor with disinfectants, like bleach and phenyl. It can remove the virus contamination from surfaces.||https://www.hindustantimes.com/india-news/infection-transmission-risk-is-much-lower-in-outdoor-areas-key-points-from-govt-advisory-on-covid19-101621503159537.html
20-05-2021||India||PM Modi's Covid-19 meeting 'super flop', feel humiliated: Mamata Banerjee||West Bengal chief minister Mamata Banerjee on Thursday lashed out at Prime Minister Narendra Modi over a meeting to discuss the Covid-19 situation. Terming the meeting a "superflop," Banerjee said that chief ministers were not allowed to speak in the meeting which was also attended by 54 district magistrates of 10 states with high Covid-19 caseload.Banerjee also said that the chief ministers "feel humiliated" as they were reduced to puppets.Earlier in the day, PM Modi held an interaction with district officials along with the respective chief ministers to discuss Covid-19 management strategy as the deadly virus seems to be spreading more in the rural areas. During the meeting, PM Modi spoke about developing a strategy based on the local experiences of the districts. He also said the infection was now a cause of concern for young people and children.PM Modi will interact with the district magistrates and field officials of 10 States-Chhattisgarh, Haryana, Kerala, Maharashtra, Odisha, Puducherry, Rajasthan, Uttar Pradesh, West Bengal, Andhra Pradesh.On May 18 as well, PM Modi had interacted with 46 district magistrates from nine states virtually.West Bengal chief minister's participation at the high-level meet comes after several such meetings being missed by her over the past few months.On April 8, Banerjee who is known for her vocal criticism of the Centre, reportedly skipped a meeting called by PM Modi to discuss the Covid-19 situation in the state. On March 17 as well, She skipped the meeting of chief ministers chaired by the Prime Minister over growing cases of Covid-19 and the vaccination drive.According to an ANI report, she has also skipped several meetings convened by Niti Aayog over the past few years.||https://www.hindustantimes.com/india-news/pm-modi-s-covid-19-meeting-super-flop-feel-humiliated-mamata-banerjee-101621502874078.html
20-05-2021||India||Covid self-testing kit to be available in market by end of next week, says Pune-based manufacturer||CoviSelf, the first self-testing home kit for Covid testing, will be available in the market by the end of next week, the director of Pune's MyLab Discovery Solutions, Sujjet Jain, told news agency ANI. This is the first home kit to have got the approval of the Indian Council of Medical Research for home testing in the country. The manufacturer aims at reaching 90 per cent of the pin codes in India, while the kit will also be available for online purchase. "It will be available by end of next week in more than 7 lakh pharmacies & our online pharmacy partners across India," Jain said.The kit is priced at ₹250, including taxes and will come with a detailed manual on how to conduct the test at home, without the help of any medical practitioner. Since it is a Rapid Antigen Test, it will only require nasal swab. While the do-it-yourself test will take two minutes, the result will come within 15 minutes. A positive result, however, may come sooner than that. Any result coming after 20 minutes will be considered invalid, the manufacturer's video manual said.The concept of self-testing is not new as several countries have already allowed such kits for home use for early detection. As India has been battling with the second wave of the pandemic since March-April, the testing facilities have also become overburdened resulting in a longer wait for results.While the ICMR has already notified that people with Covid symptoms can be considered as Covid suspects and be subjected to treatment without waiting for the results, this home testing kit will help in quick detections.Apprehending indiscriminate use, the ICMR has made it clear that not everyone should opt for this test. Only those with symptoms and those who have come in contact with positive cases are advised to take this home testing.Mylab's current production capacity is 70 lakh tests per week and, within 14 days, the firm plans to increase the capacity to one crore test kits per week.A regular laboratory RAT test costs around ₹400 (approx) and an RT-PCR test costs around ₹800 (approx).||https://www.hindustantimes.com/india-news/covid-self-testing-kit-to-be-available-in-market-by-next-week-says-manufacturer-101621502027860.html
20-05-2021||India||Make Mucormycosis a notifiable disease under epidemic act, urges Centre||The Centre on Thursday asked the states and the Union territories to announce Mucormycosis, commonly known as the ‘black fungus’ disease, as a notifiable disease under the Epidemic Diseases Act 1897.In a letter to the states and the Union territories, Lav Agarwal, the joint secretary of the Union health and family welfare said all government-run and private healthcare facilities and must follow the guidelines issued by the Centre and the ICMR for screening, diagnosis and management of Mucormycosis.“It must be mandatory for all these facilities to report all suspected and confirmed cases to the health department through chief medical officer and subsequently to IDSP surveillance system,” Agarwal wrote.ALSO READ: What is Mucormycosis and how deadly is it? Know everything about Black FungusHospitals across the country have been reporting cases of a rare coronavirus-linked fungal infection that affects the sinuses, the brain, and the lungs and can be life-threatening in diabetic or severely immune-compromised individuals such as cancer patients or people with HIV/AIDS.The top bureaucrat acknowledged the rising number of reported cases of Mucormycosis from various states as the “new challenge” while expressing concern over use of steroid therapy in the treatment of coronavirus disease cases.The black fungus is caused by the steroid administered in the treatment of Covid-19 infection.ALSO READ: Misuse of steroids major cause behind mucormycosis infection: AIIMS chiefLast week, Haryana declared Mucormycosis as a notified disease and the state health department called a meeting on ways to deal with the fungal infection. Several states, including Maharashtra, have also taken cognisance of the disease and have set up task force to evaluate the rising cases of black fungus infection among coronavirus patients. Doctors from both private and government hospitals have witnessed a manifold rise in cases of Mucormycosis after the second wave of the Covid-19 struck the country in February.||https://www.hindustantimes.com/india-news/make-mucormycosis-a-notifiable-disease-under-epidemic-act-urges-centre-101621501157362.html
20-05-2021||India||PM Narendra Modi asks for constant upgradation of ideas to defeat Covid-19||India’s battle against the Coved-19 pandemic requires continuous change, upgradation and innovations, Prime Minister Narendra Modi said on Thursday while cautioning district-level administrators that the fight against the pandemic will be over only when it is wiped out from even the smallest area. He also said the infection was now a cause of concern for young people and children.The PM was confident that vaccine supplies will be strengthened and emphasised “we have to save our villages” as he sought more ideas and new practices to tackle the virus. Modi also described the virus as a “Dhurt Bahurupiya”, referring to its mutations.Addressing a virtual meeting of district magistrates, Modi said, “Every phase of the pandemic has taught us that constant change, upgradation and constant innovation is the key to fighting the pandemic. This virus is famous for changing itself through mutation. It is like a bahurupia and it is clever as well. So, our strategies and plans should also be dynamic.”The PM hailed the health ministry’s plan for providing the vaccine supply schedule 15 days in advance and said a vaccination calendar and more transparency in its supply would make the inoculation campaign easier.On Tuesday, during a similar interaction, the PM described the local administration officials as the “field commanders” in the fight against the Covid-19 pandemic. In the latest meeting, Modi reminded the district magistrates how they had prepared for the civil service exams. “You showed determination when you appeared for the exam. You solved problems with your own abilities. Today, you are facing the toughest test and now, you are using your abilities to solve even the smallest problems of your district.”Modi reminded that sensitivities and patience are essential in this battle and the “biggest jaributi (medicinal herbal) of success is earning people’s trust. He sought their ideas and quipped that field experience is more valuable than intellectual debate.As Covid cases are rapidly spreading to smaller cities and rural belts, Modi urged the district administrators to reach out to the people and convince them to follow Covid-appropriate behaviour to curb the infection. “Your presence, your speeches can remove fear among people. We have to send message to the villages that we have to save our villages.”The district magistrates were also urged to find unique solutions to their local problems and to do a separate analysis of the spread of virus in Tier two and Tier three cities. Modi was confident that the solution to check the virus from spreading in the rural areas can be found and told the administrators, “My experience says that if you convey the right things at the right time, people will follow religiously.”||https://www.hindustantimes.com/india-news/pm-narendra-modi-asks-for-constant-upgradation-of-ideas-to-defeat-covid19-101621499805037.html
20-05-2021||India||Aerosols from Covid-19 infected person can travel in air upto 10 metres: Govt||The government on Thursday issued a set of guidelines to stop the spread of the coronavirus disease (Covid-19) as the country reels under the second wave of the pandemic. The "easy to follow guidelines" highlight the role of masks, social distancing, sanitation and ventilation in the country's fight against Covid-19, according to a release issued by the office of the principal scientific adviser to the government.Droplets fall within 2 meters from an infected person: Office of Principal Scientific Adviser to GoI pic.twitter.com/rxTsgl5nbQThrowing light on how well-ventilated spaces can reduce the risk of transmission from one infected person to the other, the guidelines say, "Just as smells can be diluted from the air through opening windows and doors and using exhaust systems, ventilating spaces with improved directional air flow decreases the accumulated viral land in the air, reducing the risk of transmission."Click here for full Covid-19 coverageIt is important to remember that those with no symptoms could also spread the virus, the guidelines said. Saliva and nasal discharge in the form of droplets and aerosols are the primary mode of transmission of the virus from an infected person, it added. To prevent this from happening, everyone should continue to wear double masks as these droplets are transmitted while exhaling, talking, speaking, singing, laughing, coughing, sneezing etc."Droplets fall within 2 meters from an infected person and aerosols can be carried in the air up to 10 meters," the government said.The virus infects human hosts, where it can multiply, and in the absence of the host, it cannot survive, the government said. "Stopping the transmission of the virus from a person to another person will decrease the infection rate of the disease to a level where it can eventually die. This can be achieved only with the support and cooperation of individuals, communities, local bodies and authorities. Use of masks, ventilation, distancing, and sanitation, the battle against the virus can be won," it added.||https://www.hindustantimes.com/india-news/aerosols-from-covid-19-infected-person-can-travel-in-air-upto-10-metres-govt-101621495587388.html
