---||Lucknow||Uttar Pradesh CM is ‘panna pramukh’ in Gorakhpur City’s booth||LUCKNOW: Chief minister Yogi Adityanath is the `panna pramukh’ (in charge of a page in a voter list) for booth No 246 in the Gorakhhpur City Vidhan Sabha constituency, where he is registered as a voter himself. Being the panna pramukh he will reach out to those voters who have their names on the same page with him. He will not be the only panna pramukh for that booth because the voter list may be long. Depending on the number of pages the voter list has, there will be one panna pramukh for every page. In that case, a booth may have multiple panna pramukhs whose ultimate job will be to sway the voter in the party’s favour by telling them about the welfare schemes of the BJP government at the centre and in the state and other achievements that brought laurels for the country, nationally and internationally. “If there are more than one party functionaries who have their names figuring on the same page of the voter list, the senior most will have the responsibility,” said a party functionary. A page of the voter list has about 60 names and that will add up to around 12 families. Like chief minister Yogi Adityanath, every MP, MLA and office-bearer of the party will be a panna pramukh for the booth where he is registered as a voter. In Gorakhpur, former Union minister and MP Shiv Pratap Shukla, MLA Dr Radha Mohan Das Agrawal and mayor Sitaram Jaiswal are also the panna pramukhs for the booths where they are registered as voters. At a time when most of the political parties in the state are trying to reach out to voters and it’s the lack of an organizational set-up that might make it a little difficult for them to do so, state BJP has its vast army of foot soldiers, elected people’s representatives and popular leaders of the national stature as its biggest strength. The party has a strength of 50 lakh `panna pramukh’ in a state which has around 1.6 lakh booths. With that, the state BJP will go to forge a man-to-man, door-to-door connectivity with voters. The party’s’main bhi panna pramukh’ campaign was launched on October 8 when the state party president Swatantra Dev Singh assumed the responsibility for his booth to start the campaign. The state BJP, which has already gone micro in its election strategy since 2014, has harped big time on panna pramukhs. “Prior to this, panna pramukhs were appointed a few days ahead of the elections and it was never with such a bang,” said the party leader. It was decided in the executive committee meeting of the state BJP held in March that panna pramukh will be a permanent appointee. A panna pramukh is a booth level functionary. Each of them have been verified by the party. And, they will have a key role in the party’s membership drive which might be started soon to add new members. As part of its micro-management and micro-planning, the state BJP has made booth the centre of its focus. The party is appointing key functionaries at the booth level besides having a 21-member booth level committee at every booth.||https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-cm-is-panna-pramukh-in-gorakhpur-citys-booth/articleshow/87230538.cms||Neha Shukla
---||Ahmedabad||Gujarat: At this temple, daru offered as dava & dua to ‘cure’ alcoholics||AHMEDABAD: You may have heard that diamond cuts diamond, but have you heard of alcohol beating alcohol? In Lord Panchia Dada temple in Ghaghretia village in Limdi taluka of Surendragar district, devotees come from afar to offer liquor – along with ‘bitings’ – to the deity, in hope to help their loved one overcome alcohol addiction! Though Gujarat has been a dry state since its formation in 1960, the small temple located outside the temple of Goddess Moma Maa gets visitors almost every day. Many of them even come from states like Maharashtra and Madhya Pradesh, say locals. While some offer country liquor, others bring India Made Foreign Liquor. “Recently, a person from Mumbai brought bottles of wine to offer to the deity,” said Manu Chauhan, chairman of the village’s Nyay Samiti. Village sarpanch Shamat Bharwad says, “Our village is famous for the miracles worked by Panchia Dada. Visitors, not just from other district but also other states, who want their family members to quit liquor addiction come here.” He adds, “People have been visiting this temple for more than a century. Even my grandfather does not remember when the tradition started. It all began with a myth that a saint helped people combat alcohol addiction through divine powers. Later, a temple was built in his honour. However, there’s no historical proof of this.” This is not the only temple in the state where liquor is offered to deities. In Ahmedabad city, locals offered liquor to Lord Bhairavnath at a temple in Maninagar and Goddess Meldi in Naroda. People also flocked to Bhathiji Maharaj temple in Davda village in Kheda district and a Kaal-Bhairav temple in Bhuj town of Kutch. However, while the number of devotees have almost dwindled to nil in these places after strict liquor laws were put in place. The Panchia Dada temple continues to attract believers with people offering anything from a ‘quarteriya’ to a ‘khambha’ of liquor as per their capability. Bottles of IMFL and polythene bags containing country liquor are found strewn around the temple premises but the village has reportedly never faced any police action. “We ensure that no liquor is sold or consumed in the village so no one faces any legal trouble,” explains Bharwad. Villagers ensure that the liquor offered at the temple is neither stolen nor given to anyone. “The stoppers on the bottles are removed and the spirit evaporates,” he says. Asked whether they have had to face the police since ferrying or possession of liquor is also a crime in the state, Bharwad quips, “What can they do in the matter of god?” Recollecting an incident, Chauhan says, “Around two years ago, a police team raided the temple and one of the cops broke a liquor bottle. This is a strict no-no, according to local beliefs. The very next day, he met with an accident in which he fractured his hand. Later, he came to the temple and offered a bottle of alcohol to the deity as a mark of apology.” He adds that devotees also offer snacks like chavanu (local spicy snack mix) and nuts to go along with the alcohol. A Mumbai resident who offered liquor at the temple, said on condition of anonymity, “I heard about the temple from a close relative after my elder son became an alcoholic. I offered an IMFL bottle last month and have been waiting to get some favourable results.” Savita Halmatia, a resident of another village in Limbdi taluka, said, “I offered liquor to the deity as my husband was addicted to alcohol. When my husband got to know about it, he stopped drinking fearing the deity’s wrath.”||https://timesofindia.indiatimes.com/city/ahmedabad/at-this-temple-daru-offered-as-dava-dua-to-cure-alcoholics/articleshow/87230401.cms||Ashish Chauhan
---||Jaipur||HC allows RTE quota in pre-primary classes in Rajasthan||JAIPUR: Rajasthan High Court on Saturday directed the state government to conduct admissions to pre-primary classes under the Right to Education (RTE) Act's 25% quota for the EWS children. A double bench of Justices Manindra Mohan Shrivastava and Farzand Ali passed the interim order on a petition challenging the RTE quota rules of 2020-21, exempting private schools from 25% reservation for Economically Weaker Sections (EWS) in their pre-primary classes. The final hearing will be on November 17. For the past two years, the state is holding the admissions only for Class 1 under the quota, leading to a reduction of quota seats from 2 lakh to 60,000. The RTE admission process is concluding on October 24 and the state is left with no choice but to extend the date to adjust admissions for over 1 lakh additional seats in private schools. The court observed that excluding pre-primary classes is a violation of the RTE Act. The petitioner, Pranjal Singh of Abhyutthanam Society working for underprivileged children had challenged the state government's RTE rules of 2020-21. “The honourable high court has corrected the government for committing a horrendous sin of closing the window of opportunity to access quality education through the act. Hope the government will allow over a lakh students to benefit under the law,” Singh said. Last year, the National Commission for Protection of Child Rights summoned the state for violating the RTE norms. The rule says that in schools that impart pre-school education, the provision of 25% reservation must apply at the entry level. Singh added that the RTE empowers the government to frame rules and regulations, but can not allow them to tamper with the soul of its main provisions. Most of the schools in the state have pre-primary classes and the state norm of admission from Class 1 has roped over a lakh students to take admission under the act. The state government had contended that since they are not getting the Centre's share on time, they are under financial stress. The state has to disburse around Rs 10,500 per child admitted under the quota to private schools, with 40% of it coming from the Centre. A senior education department official said they will study the order and act accordingly.||https://timesofindia.indiatimes.com/city/jaipur/hc-allows-rte-quota-in-pre-primary-classes-in-raj/articleshow/87231015.cms||---
---||Business||Yes Bank Q2 net up 74% at Rs 225 crore||TNN Mumbai: Yes Bank on Friday reported a net profit of Rs 225 crore for the quarter ended September 2021, an increase of 74.3% over Rs 129 crore in the corresponding quarter of the previous year. The increase in profits was on the back of lower provisioning and higher recovery. During the quarter, cash recoveries were at Rs 987 crore and upgrades at Rs 969 crore. In the second quarter, the bank’s provisioning stood at Rs 377 crore — a 65% drop from Rs 1,078 crore in the year-ago period. Announcing the results, MD & CEO Prashant Kumar said that the bank was aiming for a 15% growth in its loan book this year.||https://timesofindia.indiatimes.com/business/india-business/yes-bank-q2-net-up-74-at-rs-225-crore/articleshow/87213747.cms||---
---||Vijayawada||Minimum timescale for varsity professors||Vijayawada: Andhra Pradesh State Council for Higher Education (APSCHE) chairman Prof. Hemachandra Reddy said the state government is committed to implementing minimum timescale for the professors working in universities. He, along with special chief secretary Satish Chandra, addressed a press conference here on Saturday and said GO No. 24 issued by the previous government created confusion among the universities in implementing the timescale. Hemachandra Reddy said the timescale is being strictly implemented in junior and degree colleges while there are some glitches in implementing the same in universities. “A total of 2,100 contract professor posts are there in 16 universities. There is no clarity on the government sanctioned posts and self-finance posts. Government has already said it will soon announce a job calendar with 2,000 assistant professor posts. We are taking necessary measures to implement minimum pay scale for the contract lecturers and increase the salaries of teaching faculty at JNTU Kakinada, JNTU Anantapur, and Adikavi Nannaya University,” Reddy said. He condemned the allegations made by Opposition parties on employing aided college lecturers in universities. “Only 300 out of 800 aided lecturers are fit to be recruited to universities. We condemn the baseless statements,” he said. Special chief secretary Satish Chandra said regularisation of contract staff is not possible as per the judgements of Supreme Court and asked the contract lecturers to take APPSC assistant professor examinations soon. APSCHE chairman said the timescale is being strictly implemented in junior and degree colleges while there are some glitches in implementing the same in universities||https://timesofindia.indiatimes.com/city/vijayawada/minimum-timescale-for-varsity-professors/articleshow/87229517.cms||---
---||Vijayawada||Hologram mfg cos formed cartel, alleges PIL||Vijayawada: A PIL petition has been filed before the AP high court, seeking a CBI inquiry into alleged scam in the tender called for supplying security holograms to AP State Beverages Corporation Limited (APSBCL). One V Sivaraman from Chennai moved the high court, alleging that the companies that participated in the tender formed a cartel with the active connivance of officials in the excise department, thereby causing huge loss to the exchequer. The tender for supplying security holograms was floated in September 2020 and subsequently allotted to Kumbhat Holographics. The other two companies that participated in the tender were Alpha Lasertek India LLP and Holostik India Limited. While all three companies were declared eligible in the first stage of the tender, Alpha Lasertek and Holostik India did not satisfy the evaluation process and the tender was allotted to Kubhat Holographics, which was the lowest bidder. Sivaraman alleged that as per the tender norms, the participating companies should not have conflict of interest with the other. The term ‘conflict of interest’ was also defined in the tender norms in clause 6.12.2, which stated that the participating companies should not have any business relation with each other that could influence the price bid. Though the three companies were declared eligible in the first stage of the tender evaluation process, Sivaraman alleged that all three had business agreements among them. While Holostik India and Kubhat were business partners in selling nano optic products under a joint agreement, Alpha Lasertek India LLP has a business relationship with Holostik India, he alleged in the PIL. Holostik India was also debarred from bidding by the excise department in 2012, which made it ineligible to bid for the tender, alleged Sivaraman. As the three companies had business relations among them, they should have been disqualified in the first stage but the excise department allowed the bids and allotted the tender to Kumbhat in violation of norms, said Sivaraman, urging the high court to order a CBI inquiry in view of large-scale misappropriations. He stated further that he moved the high court after complaints and representations to the chief secretary and the state vigilance commissioner elicited no response. When contacted, APSBCL managing director D Vasudeva Reddy declined to comment on the issue as the matter is sub judice. None of the three companies responded to e-mails, text messages or phone calls.||https://timesofindia.indiatimes.com/city/vijayawada/hologram-mfg-cos-formed-cartel-alleges-pil/articleshow/87229786.cms||Srikanth Aluri
---||Thiruvananthapuram||Man held for molesting woman||Thiruvananthapuram: Cantonment police have arrested a 30-year-old man on charges of sexually harassing a woman in a public place. The police identified the accused as Titus of Puthiyathura. The police said the alleged crime took place in front of Saphalyam shopping complex at Palayam around 4pm on Friday. He allegedly molested a woman who was walking along the pavement. He was apprehended by the people and handed over to the police. Cantonment station house officer inspector B M Shafi said the accused was a habitual offender who has a history of committing similar crimes in the past also. The accused was produced before the court and remanded in judicial custody. TNN||https://timesofindia.indiatimes.com/city/thiruvananthapuram/man-held-for-molesting-woman/articleshow/87230526.cms||---
---||Patna||Sarpanch candidate’s husband found murdered in Samastipur||PATNA: Police recovered the body of an RJD activist from a paddy field on the outskirts of Revra Singiyari village under the Khanpur police station area in Samastipur district on Saturday. The victim was identified as Krishna Rai (58), a resident of Revra Singiyari village. His wife Hema Devi is a sarpanch candidate from Revra panchayat. The polling is scheduled to take place in the panchayat on November 3. Police said the murder was probably the fallout of a land dispute. “Rai had a dispute with one of his cousins, Manish Kumar, over a six-kattha land,” police added. Samastipur SP Manavjit Singh Dhillon said Rai was shot in head from behind. “Rai had left his residence for the paddy field before sunrise. The villagers spotted his body lying in a pool of blood there and informed the police,” he said. Dhillon said Manish was arrested in connection with the case. Probe ordered into police firing Patna DM Chandrashekhar Singh has ordered a magisterial inquiry into the Dhanarua police firing in which one person had died and three others were injured on Friday night. The role of injured Masaurhi circle inspector Ram Kumar Prasad is under suspicion. Mauriyawa panchayat mukhiya candidate Satyendra Sah is also accused of instigating the mob against police. The police had gone to the village to stop illegal campaigning when the incident occurred. Dhanarua SHO Raju Kumar, a constable, seven home guard jawans, two special auxiliary police personnel and a chowkidar were injured when the villagers attacked them. Police sources said at least 15 rounds were fired by villagers too. The DM said Masaurhi SDO Anil Kumar Sinha will conduct the magisterial inquiry. “Masaurhi SDO and SPDO have been asked to submit an initial report on the incident within 24 hours,” he added. Singh said the villagers have alleged that the CI used excessive force. The DM added he had formed a medical board that conducted postmortem on the victim’s amid the presence of a magistrate at the PMCH on Saturday.  “Entire process was also video recorded. Aggrieved family will be given all possible assistance,” the DM said. Patna SSP Upendra Kumar Sharma also visited the village on Saturday morning. He said two FIRs – one by the dead youth’s family and another by police – would be lodged.||https://timesofindia.indiatimes.com/city/patna/sarpanch-candidates-husband-found-murdered-in-samastipur/articleshow/87230068.cms||Debashish Karmakar
---||Vadodara||Selection of PRO, registrar questioned||Vadodara: Continuing their tirade against M S University officials, a group of 10 syndics on Saturday questioned the appointments of registrar and public relations officer (PRO) at the university. The university officials have, however, refuted the allegations. Alleging favouritism and nepotism, the group of senate and syndicate members said that the best example of how recruitment scam happens at the university is appointment of Lakulish Trivedi as PRO. “The university officials first decide a candidate who is to be selected against a said post. Based on that notification describing eligibility for the post is issued,” they alleged. Trivedi, the group alleged, neither holds any bachelors or masters degree in the field of journalism, nor has minimum five years experience in 5400 grade which was required for the post. The group alleged that there was an age-cap of 40 years for the post of PRO but it was relaxed to accommodate Trivedi, who is 42-years-old. “Trivedi used to carry out scanning job for some private bank as a temporary clerk in his college. It was mentioned as required qualification for the post of PRO,” the group alleged. The three syndicate members who are part of the group have claimed that during the last syndicate meeting they had sought a summary statement of all the candidates who had applied for the post of registrar which MSU VC, Prof Parimal Vyas refused to provide. Reacting on the allegations, Vyas said that the group has sought expert assessment. “Since 1949, we have never opened expert assessment. The said group is demanding that we should open expert assessment. We have called syndicate meeting on October 25. Let all the syndicate members take a call,” Vyas told TOI. On the other hand, MSU registrar Dr K M Chudasama said that if the candidate was not eligible for the post, he would have been rejected at the scrutiny level and would have never been called for interview. The group, however, has raised questions on Chudasama’s appointment as well. It has alleged that he does not hold experience required for the post which is the highest administrative post in the university system.||https://timesofindia.indiatimes.com/city/vadodara/selection-of-pro-registrar-questioned/articleshow/87229876.cms||---
---||Ahmedabad||Neighbour attacks man with spade in Gujarat||AHMEDABAD: Repair work by civic workers resulted in a brawl between neighbours in Madhavpura on Friday afternoon. The fight took such a turn that one of them attacked the other with a spade and landed him in the hospital. Filing a complaint against his neighbour Vinod Mali, 25-year-old Prakash Mali told police that he was at home on Friday when workers of Ahmedabad Municipal Corporation began repairing the drainage line. “When they began mixing the cement for this, my mother Sukhi asked the workers to prepare the material elsewhere as it was falling into our house. On hearing this, Vinod began arguing with my mother. So, I went out and asked Vinod not to fight with my mother which led to Vinod abusing and attacking me,” said Prakash. He accused Vinod’s sons Vishal and Vikas of assaulting him and even hitting him with a spade brought by AMC workers. Prakash said that he was rushed to Civil Hospital with injuries to the head and hands.||https://timesofindia.indiatimes.com/city/ahmedabad/neighbour-attacks-man-with-spade/articleshow/87230503.cms||---
---||Vijayawada||Tirumala Tirupati Devasthanams: 3 lakh darshan tickets booked in 19 minutes||TIRUPATI: Three lakh free darshan tickets were booked in just 19 minutes after the Tirumala Tirupati Devasthanams released the slotted sarva darshan token online quota for the penultimate month of the year at 9 am on Saturday. The temple body had earned Rs 21 crore on Friday by releasing 7.08 lakh special entry darshan tickets, priced at Rs 300 each. The free darshan ticket quota too got exhausted in record time. After Jio Platforms shifted TTD’s online darshan ticketing systems to cloud-based technology last month, the glitches seem to have become a thing of the past. TTD chairman YV Subba Reddy appreciated Amar Nagaram, project advisor to TTD, and the experts team of Jio for smoothly organising the ticket release. “Devotees have been able to book darshan and accommodation services from their smartphones in a hassle-free manner. We will enable more pilgrim-friendly services using advanced technologies with the support of Jio Platforms soon. By Vaikunta ekadasi, a unified mobile application will be launched to provide all pilgrim services on a single platform,” Subba Reddy added.||https://timesofindia.indiatimes.com/city/vijayawada/3l-darshan-tkts-booked-in-19-minutes/articleshow/87229479.cms||---
---||Visakhapatnam||Dr G Lakshmisha new commissioner of GVMC||VISAKHAPATNAM: Dr G Lakshmisha, who is currently serving as the joint collector of East Godavari district, has been posted as the commissioner of the Greater Visakhapatnam Municipal Corporation (GVMC). As per an official order on Saturday, Lakshmisha will replace the outgoing commissioner G Srijana, who has been posted as director of industries. Prior to being appointed as the joint collector of East Godavari, Lakshmisha, a 2013 batch IAS officer, served as the project director of ITDA, Parvathipuram. Srijana served as GVMC commissioner for about 26 months. She made national headlines when she cut short her maternity leave and joined duties 22 days after giving birth to a child during the peak of pandemic in April 2020.||https://timesofindia.indiatimes.com/city/visakhapatnam/dr-g-lakshmisha-new-commissioner-of-gvmc/articleshow/87229490.cms||---
---||Patna||Nitish Kumar to begin campaign for bypolls on Monday||PATNA: CM Nitish Kumar will start his election campaign for the assembly bypolls on Monday by addressing two rallies, one each in Kusheshwar Asthan and Tarapur constituencies.  The JD(U) has fielded Shashibhushan Hajari’s son Aman Bhushan Hajari as its candidate from Kusheshwar Asthan and Rajiv Kumar Singh from Tarapur. “CM Nitish Kumar will address his maiden election rally for the current byelection at a sports ground at Dhabauliya village under Kusheshwar Purvi block at around 11.45 am on October 25 to seek votes in favour of the NDA-supported JD(U) candidate Aman Bhushan Hajari,” JD(U) state vice-president (headquarters) Navin Kumar Arya Chandravanshi told TOI on Saturday. After Kusheshwar Asthan, the CM will address another election rally at Idgah Maidan near Gazipur village under Tarapur constituency around 1.45 pm on October 25 to seek votes in favour of the JD(U) candidate Rajiv Kumar Singh. To a question, Chandravanshi said Nitish would address two more election rallies, one in each constituency, on October 26. “The itinerary of October 26 rallies is yet to be finalized,” he said.||https://timesofindia.indiatimes.com/city/patna/nitish-to-begin-campaign-for-bypolls-on-monday/articleshow/87230125.cms||Madan Kumar
---||Vijayawada||21 held for attack on TDP office, leader||Vijayawada: As many as 21 people have been arrested in two separate cases registered in connection with the attack on TDP central office and on the house of the party’s spokesperson K Pattabhiram. While 10 persons were arrested by Guntur urban police for the attack on TDP office, 11 people were picked up by Patamata police for the attack on Pattabhiram’s residence. Mangalagiri police have booked cases against 60 unidentified persons for the attack on the TDP office. They have identified 10 of them — Panuganti Chaitanya (30), Pallapu Mahesh (34), Peruri Ajay (22), Seshagiri Pavan (40), Adapala Ganapati (38), Shaik Abdullah (52), Kmatipalli Durga Rao (38), Joga Ramana (38), Goka Durga Prasad (43) and Lanka Abhi Naidu (38). On the same day, TDP spokesperson Pattabhiram’s house was vandalised in Vijayawada. Police have issued notices to his wife to submit CCTV footage to identify the remaining accused.||https://timesofindia.indiatimes.com/city/vijayawada/21-held-for-attack-on-tdp-office-leader/articleshow/87229528.cms||---
---||Patna||Hit ‘Happy Street’ near Gandhi Maidan from April next year||PATNA: Patna Smart City Limited (PSCL) is all set to give people of the city a thrilling experience by providing designated spaces for fun, relaxed gathering and streetscaping near the eco-friendly ambience of Gandhi Maidan. A 325-metre-long stretch between J P roundabout and Children’s Park adjacent to DM’s residence near Gandhi Maidan will be developed as a dedicated ‘Happy Street’. Under the smart city project, the earmarked area will have well-laid footpaths, greenery on road median, avenue plantation, heritage wall, walking and cycling tracks besides other amenities. Modern food stalls and mobile food vehicles will be there on one side of the road so that people can enjoy the food items. The area will be brightly lit. The Happy Street is expected to be ready by the next six months with an estimated expenditure of Rs 7 crore. The PSCL inked an agreement with a Patna-based private firm on Friday for the two smart city projects – Happy Street and renovation of S K Memorial Hall. Harshita, public relation officer of PSCL and Patna Municipal Corporation (PMC), said the two smart city projects would be completed by April next year. “The whole idea of the Happy Street is to provide a dedicated space to people where they can walk, run, jog, dance, cycle, sing, skate and play. People can socialise comfortably and safely,” she said. “Beautification of western periphery of Gandhi Maidan will be done by landscape lighting and refurbishment of boundary wall. Large-size LED screens will be installed inside the western part of Gandhi Maidan while a dynamic façade lighting will be installed at Biscouman Bhawan. The project also includes the beautification of JP roundabout,” Harshita said. A PSCL official said the initiative was aimed at encouraging people to come out to the streets every Sunday to socialize through a wide array of activities. “Traffic movement will also be restricted for a few hours on Sundays so that people can walk, run, play, do yoga and dance on the street freely,” the official added. For the renovation of S K Memorial Hall, a ground linear fountain has been proposed. Colourful changing lights (dome and arch and interior fill light) will be fitted to give an attractive look to the building during night. New archway for entry and exit will also come up. The estimated cost of the project is around Rs 4.8 crore.||https://timesofindia.indiatimes.com/city/patna/hit-happy-street-near-gandhi-maidan-from-april-next-year/articleshow/87230047.cms||Faryal Rumi
---||Patna||10 from Bihar have died in Uttarakhand tragedy: Nitish Kumar||PATNA: Chief minister (CM) Nitish Kumar on Saturday said 10 people from Bihar died in the recent Uttarakhand rain and floods. He said all 10 victims were from West Champaran district. “We received information about the death of three people from Bihar three days ago. Later we got information about the death of seven more people from Bihar,” Nitish told reporters here He added the bodies of three people have already reached their native place in West Champaran district, while the rest seven bodies were likely to arrive by Sunday. The CM said senior officers of the Bihar government and the state’s resident commissioner in Delhi were in regular touch with Uttarakhand officials. Nitish announced an ex gratia payment of Rs 2 lakh each from the CM relief fund to the next of the kin of all 10 people killed in the Uttarakhand tragedy. Nitish was talking to media persons after flagging off the ‘prachar raths (propaganda chariots)’ for Rabi Maha Abhiyan (2021-22). Nitish refused to make any comment on the recent split in the Grand Alliance. “We have no interest in this matter,” he said. When a scribe asked the CM about the likely arrival of RJD boss Lalu Prasad, he said such questions should not be asked at the government event.||https://timesofindia.indiatimes.com/city/patna/10-from-bihar-have-died-in-ukhand-tragedy-nitish/articleshow/87230092.cms||---
---||Mumbai||Mumbai: Fire began in video doorbell, wood panels fanned flames||MUMBAI: The fire at One Avighna Park’s 19th floor was most likely caused by a short circuit in the electronic video door bell of the apartment and it spread rapidly into the flat due to the wooden panel on the walls, the Fire Brigade’s preliminary investigation has revealed. A detailed probe into the incident is going on and a report is expected next week. Senior fire brigade officials said that “crucial time” was lost as the building’s fire-fighting system wasn’t automatically activated when the fire broke out, which could have prevented it from spreading into the flat and gutting the 19th floor. The fire brigade on Saturday restored power and residents were allowed back into their homes. BMC officials said that there was no structural threat to the building which was given an occupation certificate in 2018. A major fire broke out at 60-storey One Avighna Park near Lalbaug on Friday, killing a security guard. “It is likely that the fire broke out due to a short circuit on the video doorbell. It spread since the entire walls had wooden panel. This caused the fire to spread,” said a fire official. Fire brigade officials said they had to manually activate the fire-fighting system which caused a delay of around 15-minutes. “If the system were operational on its own, the fire could have been contained faster,” said a senior fire brigade official. Joint municipal commissioner Ramesh Pawar said they are verifying if the latest compliance form for the fire-fighting system had been submitted. “The cause of the fire and whether or not the fire-fighting system was operational automatically will come out once the investigation is done,” said Pawar. The developer of the high-rise refuted the flat owner’s claim that the fire-fighting system was not working and said all systems were in place. “People may have panicked and delayed switching on the fire-fighting system. Fire brigade officials have said that the fire-fighting system was operative but pressure was low but it increased later,” said Kailash Agarwal, chairperson of Avighna Group. He said they had submitted the compliance report in January and July 2021 . “We have acknowledgements.” Managing director Nishant Agarwal said they have been very particular about fire safety and a mock drill was done on October 1.||https://timesofindia.indiatimes.com/city/mumbai/fire-began-in-video-doorbell-wood-panels-fanned-flames-in-mumbai/articleshow/87231814.cms||Chaitanya Marpakwar
---||Visakhapatnam||60% of Vizag central prison inmates facing ganja cases||VISAKHAPATNAM: Over 60 per cent of the prisoners in Vizag central prison landed there in ganja-related cases. And, most of them are remand prisoners with some struggling to get bail. There are 1,188 prisoners who have been booked under NDPS Act, and of them 28 (male) are serving sentences varying from one to 10 years. Of the 1,160 remand prisoners, 75 are female and some (ganja smugglers) from other states including Tamil Nadu, Uttar Pradesh, Odisha, and Kerala. The central prison has 1,950 inmates (convicts and remand prisoners) with most of them facing ganja smuggling cases. Andhra Pradesh has four central prisons located at Vizag, Rajahmundry, Nellore and Kadapa. Lodging capacity at these facilities is 3,764 (3,634 male prisons and 130 female prisoners) but they are filled much beyond that due to various reasons. Speaking to TOI, president of Visakhapatnam Bar Association (VBA), G Maheswara Reddy said the NDPS Act is very stringent and getting bail is difficult in some cases. As per the Act, cases are booked under three categories - smugglers caught with one kg, between 1 kg and 20 kg, and 20 kg and above. For those booked below 1 kg of hemp, getting bail is easy, but for those caught with between one kg and 20 kg and above 20 kg it is difficult, and it may take over six months to get bail, he added .||https://timesofindia.indiatimes.com/city/visakhapatnam/60-of-vizag-central-prison-inmates-facing-ganja-cases/articleshow/87229854.cms||Nalla.Babu
---||Vijayawada||Tirumala: 5 years on, little advance at Octopus base camp||TIRUPATI: The construction of Octopus base camp in Tirumala remains incomplete even five years after the laying of the foundation stone in 2016. In keeping with the importance and security of the abode of Lord Venkateswara, commandos of Organisation for Counter Terror Operations (Octopus), the elite anti-terror force of AP police, have been guarding the hill town since 2009. With the number of Octopus units in Tirumala growing over the years, the police department proposed to set up a base camp for the force in the hill town and the Tirumala Tirupati Devasthanams also agreed to provide support. On July 18, 2016, then state DGP J V Ramudu laid the foundation stone for the Octopus base camp. The cost of construction work for the camp was estimated to be around Rs 15 crore. The camp was to come up on a 1.5 acre land parcel given by TTD, which also extended Rs 5 crore in the form of a grant towards construction work. More than five years have passed, but the base camp spot on the Tirumala-Papavinasanam dam route only has some unfinished concrete structures and the foundation stone plaque is surrounded by shrubs and bushes. The elite forces guarding Tirumala continue to stay at Kalyani guest house on the hill town, posing additional burden on the TTD in terms of rental value. When contacted, DGP D Gautam Sawang told TOI that construction works were stopped due to Covid-19 and also over issues with the contractor. “We take great pride in serving Lord Venkateswara in Tirumala through our elite forces. Resuming and completing the construction works of Octopus base camp at the earliest is one of our top priorities. The government has already sanctioned Rs 20 crore and we hope to restart the work very soon,” said Sawang.||https://timesofindia.indiatimes.com/city/vijayawada/5-yrs-on-little-advance-at-octopus-base-camp/articleshow/87229503.cms||Sandeep Raghavan
---||Patna||Only Congress can save country’s independence: Kanhaiya Kumar||PATNA:  Former JNUSU president Kanhaiya Kumar, who joined the Congress recently, tells TOI’s Sheezan Nezami in an interview that amid “politics of division”, real issues are not being discussed in the country. Excerpts:From communist background to a Congressman, tell us about political journey so far? Will you be able to adjust yourself in the new environment?There is nothing to adjust. I will continue to fight on the same agendas which I had been fighting. I will continue to raise my voice against communalism and division on the basis of caste and religion. Politics has deviated from the agenda of unity in the country. You could have continued to fight on the above-mentioned issues even by remaining in the Left. Why Congress?Congress is the biggest party of the country county. It is the party which fought for the independence of our country and only this party can now protect that independence. Didn’t you realise all these things about Congress while you were in JNU?Campus politics is altogether a different subject. We go there to study. In real life, we unlearn many things that we learn in the educational institutions. You have come to campaign for the byelection. Against whom will you campaign – JD(U) or RJD?I will be campaigning on issues such as unemployment and migration. People of Bihar have been migrating to other states for job, treatment and education. Even for a honeymoon, people go outside Bihar. What has been done in the state which had such a glorious history? This is the land of Chanakya. It was Dashrath Manjhi who carved a path deep through a ridge of hills using only a hammer and a chisel. We also have different capabilities, but are abused outside Bihar. We are even hit by bullets nowadays. See what is happening to migrant workers from Bihar in Jammu & Kashmir. It is being said that Congress is projecting you as an alternative to Tejashwi. It is not like that. Tejashwi’s parents were chief ministers and I cannot be in the race with him. Even in the 2019 Lok Sabha election when I was fighting against RJD and JD(U), I did not speak against any person. This question is like ‘hasua ke byah me khurpi ke geet’. Let’s talk about real issues. What do you think of Nitish Kumar’s government?What Nitish Kumar did is visible, but few will not appreciate it. Look where Bihar stands in 30 years. After the 90s, everyone came together to demolish Congress. Why is Bihar lagging in the development index? I will repeat why people have to move to other states for everything? Can we expect Kanhaiya to play a bigger role in Bihar Congress in future?We believe in teamwork. I see Congress as a family and we all are its members.||https://timesofindia.indiatimes.com/city/patna/only-congress-can-save-countrys-independence/articleshow/87230089.cms||Sheezan Nezami
---||Patna||Covid-19: 42% fully vaccinated in Purnia district||PURINA: Purnia civil surgeon Dr S K Verma on Saturday said the district has achieved second position in the state in giving the second doses of Covishield and Covaxin vaccines to the beneficiaries. “We have fully vaccinated 6,48,188 people or 42% of the eligible population in the district so far. Similarly, 15,33,267 people have received their first vaccine dose in the district,” Dr Verma added. Meanwhile, Purnia DM Rahul Kumar inaugurated the “9am to 9pm” vaccination centre at Kasba for working people, office-goers and those who return home late in the evening.||https://timesofindia.indiatimes.com/city/patna/cs-42-fully-vaccinated-in-purnia-district/articleshow/87230031.cms||---
