January 4, 2021||Mysuru||Mysuru's Bahuroopi National Theatre Festival pushed to April||After several months of no activity at all owing to the pandemic, the Rangayana theatre resumed operations, albeit on a much smaller scale with weekend plays called Marali Rangake, about two months ago. The response to the initiative has been quite good, so much so that the the group is considering conducting the annual Bahuroopi National Theatre Festival in April. The festival is usually conducted at the start of the year, either in January or February. Addanda C Cariyappa, director of Rangayana, says, “Although we are more than thrilled with the response to Marali Rangake, in the wake of reports suggesting a second wave of Coronavirus, we have decided to hold on and maybe conduct the Bahuroopi festival sometime in April next year. In fact, a proposal to this effect has been approved by the Ranga Samaja and we have received a grant of Rs 50 lakh from the government for the festival. Wehave already formed committees and are hoping to conduct this edition of Bahuroopi on par with the Dasara festivities and Hampi Utsav.” BHOOMI (EARTH) OR THAAYI (MOTHER) TO BE THEME OF THE FESTIVAL This time around, the authorities are looking at having Bhoomi as the theme of the festival. “The importance of the earth will be focus and looked at from various perspectives. Since the pandemic, people have been increasingly returning to their roots and taking to farming. The feasibility of depending on agriculture during this time of crisis will be touched upon in the festival. We also consider earth as our mother in our culture,so we will have either earth or mother as the theme of the festival. Writer philanthropist Dr Sudha Murty is likely to inaugurate the festival,” he adds. SEVEN HOUR PLAY PARVA TO BE STAGED IN FEBRUARY Parva, the stage adaptation of SL Bhyrappa's novel Parva, will be staged in February. Cariappa adds, “Parva, directed by Prakash Belawadi, and performed by Rangayana artistes, will be staged in February to set the tone for Bahuroopi . The play will be staged thrice in a week, given the reduced seating capacity as per pandemic social distancing protocol. Thereafter, the play will tour the rest of the state and country."||http://timesofindia.indiatimes.com//city/mysuru/mysurus-bahuroopi-national-theatre-festival-pushed-to-april/articleshow/80082968.cms||Vinay Lokesh
January 4, 2021||Bareilly||Two Dalit among five booked under anti-covnersion law in Shahjahanpur||Bareilly: Five people, including two Dalit men, were booked under appropriate sections of the UP Prohibition of Unlawful Conversion of Religion Ordinance for allegedly "pursuing" a man for coverting to Christianity in UP’s Shahjahanpur. An FIR was lodged after right-wing activists claimed to have caught them with a musical keyboard, a portable sound system and a Bible when they were reciting prayers at the house of one of the accused in Kanshiram Colony in Shahjahanpur city.The man who was "asked" to adopt Christianity alleged that he was among nearly 15 people who were "lured with a job and a house" for changing their religion. Two accused named in the FIR hail from Tamil Nadu, but they have been living in Shahjahanpur, at present, said police.The accused claimed that they were only propagating the Bible’s message, but police "overlooked their statements".Shahjahanpur senior superintendent of police S Anand has, meanwhile, ordered a probe into the matter. “An FIR has been registered under the new law. We have not arrested the accused, as they don’t appear to have the capacity to fulfil the promise of a job and house as mentioned in the complaint. Based on the investigation report, we will take further action. Meanwhile, police are keeping a tab on the accused.”||http://timesofindia.indiatimes.com//city/bareilly/two-dalit-among-five-booked-under-anti-covnersion-law-in-shahjahanpur/articleshow/80085451.cms||Kanwardeep Singh
January 4, 2021||Aurangabad||Aspirants divided over MPSC’s decision to limit number of attempts||Pune: Aspirants are undecided about the Maharashtra Public Service Commission’s decision to limit the number of attempts allowed for each candidate. The notification on Wednesday said MPSC is limiting the number of attempts for open category students to six and other backward classes to nine. Kiran Nimbhore, a founder of MPSC Students’ Rights group, said it should have been six attempts for all categories. “Students waste over 10 years hoping to get a government job. Although students start out seriously, not everyone is able to keep this momentum. Putting a limit on attempts will force students to make them count. The MPSC must ensure that it is able to work in a time-bound manner,” he added. Kalpesh Yadav, president of MNS’s youth wing in Pune, said, “If MPSC is following UPSC, then it should do so on all counts. UPSC ensures that the exams are conducted and the results declared within one year. In the state, the time from the release of advertisement to the result declaration is long and unpredictable. We want MPSC to follow the strict work ethics of UPSC.” Meanwhile, Maratha students are not happy about the timing of the announcement. Anup Deshmukh, who has already attempted the examination thrice, said the MPSC should have waited for the Supreme Court’s final judgment on Maratha reservation. “Now, students in the community do not know whether they get six opportunities or nine. Even with EWS quota there is no clarity, as many say it comes under the open category and not the reserved ones. Hence, the timing of this change is wrong,” he said.||http://timesofindia.indiatimes.com//city/aurangabad/aspirants-divided-over-mpscs-decision-to-limit-number-of-attempts/articleshow/80085951.cms||Ardhra Nair
January 4, 2021||Nagpur||‘A new face’ of Maharashtra farm crisis heads for Delhi||NAGPUR: All India Kisan Sangh (AKS), the peasants’ wing of Communist Party of India (CPI), is bringing in widows of farmers who committed suicide to join the farmers’ protest at Delhi-Punjab. The outfit, which started from Kolhapur, came with over 100 farmers comprising 35 widows mainly from Marathwada for a stopover at Nagpur. Among them, Savita Jadhav from Dasada village of Parbhani district is being presented as the face of Maharashtra’s agrarian crisis. Both her husband and father have committed suicide, allegedly due to farm crisis. Like her, Kalavti, a widow from Yavatmal, was projected as the poster woman of farm crisis in 2009. Sharing the dais with other leaders, Savita in her brief speech at Samvidhan Chowk said, “Barely two years of our marriage my husband committed suicide in 2010, followed by my father in 2017.” Two buses with farmers and AKS workers further headed toward Saoner to finally reach Delhi. Their route will cover Jabalpur and Bhopal. Other farmers joining on the way is expected to take the number to 2,500, said the activists. Speakers raised the issue of farmers’ suicide as they lashed out at the government over the new laws. Even as Vidarbha has been infamous for suicides, the activist and widows heading for Delhi were mainly from Marathwada. To this, a CPI worker said they could mobilize farmers from Marathwada as the party has a stronger base there. Savita told TOI she was in touch with the leaders since a year. “My husband Parmeshwar owed over Rs4 lakh to SBI, and died because he could not repay the loan,” she said and added, “He ran a pan shop.” But the family also had two acres of land which was sold by her in-laws soon after Parmeshwar’s death. “In 2017, falling income from farms and a similar loan from Bank of Maharashtra drove his father Gyaneshwar Gajmal to suicide,” she said. As her father’s land has been inherited by her brother, Savita said she earns her livelihood by working as a farm hand. She has a 10-year-old daughter.||http://timesofindia.indiatimes.com//city/nagpur/a-new-face-of-maha-farm-crisis-heads-for-delhi/articleshow/80086795.cms||Shishir Arya
January 4, 2021||Lucknow||Covid-19 vaccination dry run in all 75 UP districts from Tuesday||LUCKNOW: With the Drug Controller of India giving its nod to two Covid vaccines, the Uttar Pradesh government on Sunday announced that it would conduct a dry run in six places — three urban and three rural — in all the districts beginning Tuesday. Additional chief secretary, health, Amit Mohan Prasad said the state government was all spruced up to conduct the mock drill besides making arrangements for vaccine storage. He said the state would install CCTVs at vaccine storage facilities. According to reports, arrangements were in full swing to give vaccine shots to the targeted groups in a phase-wise manner. This comes a day after chief minister Yogi Adityanath announced that the state government would begin the vaccination process around Makar Sankranti. Prasad, however, maintained that taking precaution at this point was of extreme importance. “The infection has reduced but not wiped out completely,” he said. Prasad said the department got the gene sequencing done for the new strain of virus in 12 people in UP. “We found only two people infected with the new strain,” he said. Maya seeks free vaccine for poorA day after SP chief Akhilesh Yadav kicked a row claiming that he won’t take vaccine shot, BSP chief Mayawati on Sunday welcomed India make of vaccines even as she asked the Centre to provide the vaccine to poorest among the poor free of cost, like in case of health workers. Over 4k used e-sanjeevani for teleconsultation in 24 hrsIn the last 24 hours, the state recorded 769 fresh Covid cases and 17 deaths, taking the death toll to 8,403. The number of active cases mounted to 12,858, of which 5,269 were in home isolation. As many as 1,179 people got discharged from hospitals after recovering. This way the recovery rate was around 96.39%. In all, 5,66,910 people have been discharged from hospitals after recovery till date. A total of 1,31,890 samples were tested in the last 24 hours. With this, the total number of samples tested since the outbreak reached 2.43 crore. Prasad said as part of surveillance exercise to identify the cases, the government has reached out to over 3.10 crore households covering more than 15.10 crore people in the state. At the same time, 46,49 people chose to use the e-sanjeevani portal to undertake teleconsultation in the last 24 hours. Till date, over 3.45 lakh people have logged on to esanjeevani portal to seek medical help.||http://timesofindia.indiatimes.com//city/lucknow/dry-run-in-all-75-up-dists-from-tomorrow/articleshow/80087927.cms||---
January 4, 2021||Lucknow||UP: Sitapur don’s properties worth over Rs 75cr seized||LUCKNOW: Properties worth over Rs 75 crore of gangster Mujeeb Ahmad and his brothers were seized in Sitapur on Saturday night. The police said that over 60 criminal cases were registered against Mujeeb and his brothers in police stations of Ramkot, Maholi, Kotwali, Aliya in the district. Saturday's seizure was also the biggest single-day strike against any criminal by the UP police. Superintendent of Police, Sitapur, RP Singh said that the Mujeeb along with his brothers Hasin and Ahmad Hussain had wreaked havoc in the district. Mujeeb and his brothers were carrying out extortion rackets and indulged in smuggling of psychotropic substances. They had also encroached upon government lands. Mujeeb used to realise ‘hafta’ from shopkeepers and businessmen and his henchmen also operated illegal bus and taxi stands in the district, said the SP. “In an extensive operation, we have seized three-gram sabha lands measuring nine-hectare each, four shops of nagar palikas, 22 residences, eight brick kilns, a poultry farm and four SUVs, totalling over 75 crore. The SP further said that Mujeeb and his brothers were operating in the district for over 31 years. They used to purchase properties in the names of their distant relatives.||http://timesofindia.indiatimes.com//city/lucknow/sitapur-dons-properties-worth-over-rs-75cr-seized/articleshow/80087795.cms||---
January 4, 2021||Lucknow||Lucknow: Nod to 1st leg of two Kukrail drain bridges||LUCKNOW: The Uttar Pradesh Public Works Department (UP PWD) has approved the first instalment of Rs 5.81 crore from its budget of 2020-21 financial year for the construction of two bridges over Kukrail drain on Sarvodayanagar and Rahimnagar routes. According to UP PWD officials, the total cost of the project is Rs 23.25 crore and the first instalment of Rs 5.81 crore will be released for construction work before March 31. Both the projects will be constructed under the supervision of PWD chief engineer and private construction agencies will be hired to carry out work. Once completed, both the projects will help to resolve traffic woes in prominent areas of the city like Aliganj, Khurramnagar, Dandaiya, Vikasnagar and Sarvodayanagar. The proposal was mooted by Union defence minister and Lucknow MP Rajnath Singh a year ago in view of traffic jams in several areas.||http://timesofindia.indiatimes.com//city/lucknow/nod-to-1st-leg-of-2-kukrail-drain-bridges/articleshow/80087979.cms||---
January 4, 2021||Aurangabad||Nails removed from trees in Kolhpur city||Kolhapur: Nails, strings and billboards were removed from over 100 trees in the Kolhapur city on Sunday as part of a campaign — Free Trees From Nails — launched by district guardian minister Satej Patil. Over 50 organisations participated in the campaign, which will now be held regularly. Volunteers of the organisations and the locals participated in large numbers in the drive on Sunday. They removed nails, strings and billboards from big and old trees. Many used metal cutters to cut the strings and nails embedded deep into the trunk of the trees. Patil said, “The campaign has been launched to save trees and create awareness among citizens over the importance of trees. It is legally punishable to inflict any sort of injury to the trees. I have asked the civic administration to launch the drives regularly and fine those putting nails and strings.” Similar campaigns have been carried out in big cities. Patil said he is going to appeal to people across the state to undertake the campaign.||http://timesofindia.indiatimes.com//city/aurangabad/nails-removed-from-trees-in-kolhpur-city/articleshow/80085960.cms||---
January 4, 2021||Aurangabad||Aurangabad: Covid blamed for delay in gunthewari regularization||AURANGABAD: The state government, in March last year, had decided to regularize the gunthewari properties in Aurangabad and issue property cards to owners. However, the Covid-19 put the brakes on implementation. As per official records, Aurangabad has around 118 gunthewari areas with minimum 40,000 properties. Local Shiv Sena functionaries, who have been demanding the regularization of these properties, said chief minister Uddhav Thackeray was in favour regularization of the gunthewari properties not only in Aurangabad, but even in other parts of Maharashtra. “The town planning department has already given its go-ahead to the issuance of property cards and the matter is pending with the revenue department. While the Covid outbreak caused a delay in completing the necessary formalities, the matter is expected to get a push as none other than the CM has paid attention to it,” corporator Raju Vaiday said. The gunthewari status of properties puts limitations on real estate transactions besides denying loan facilities to property holders from a section of banks. Balasaheb Mule, a resident of Pundalik Nagar, a major gunthewari area, said many property holders like him either have 7/12 extracts of their properties or notarized agreements showing ownership. “Even if we live in cities like Aurangabad, we still do not have property cards with us. We had raised our demand with different public representatives but to no avail. Around five years ago, the government had relaxed the norms for purchase and construction of houses on these properties, but that was not adequate,” he said.||http://timesofindia.indiatimes.com//city/aurangabad/covid-blamed-for-delay-in-gunthewari-regularization/articleshow/80085975.cms||---
January 4, 2021||Goa||At 93.2%, South Goa’s crime detection rate improves since 2019||MARGAO: The South Goa police has registered 93.2 % crime detection rate during the year 2020. Of the altogether 1,667 criminal offences registered at various police stations across the district, the police succeeded in cracking 1,554 cases, police records reveal. This is several notches higher than last year’s performance as the South Goa police had registered 86.8% crime detection rate in 2019. Of the 1,100 criminal offences registered at various police stations during the last year in South Goa, 955 cases were cracked. As the Covid-19 pandemic raged across the state in 2020, the South Goa police were kept on their toes throughout the year creating awareness about the lockdown measures, advising people to stay indoors, and cracking a whip against the violators. The police were also seen at their creative best as many performed musical performances on the streets aimed at drawing attention of the public to the need for observing health and hygiene measures. Altogether 13 cases of murder were registered at a number of police stations in South Goa in 2020, and the police succeeded in cracking all 13 cases with the arrest of all the accused involved in the cases. The police also succeeded in cracking all 15 cases of attempt to murder registered in 2020. Of the 22 cases of rape registered in 2020, investigations in 21 of them have been completed, police records reveal. 9 cases of house break-ins during the day were registered during the last year, out of which 4 cases were detected, while of the 36 house break-in cases during night, 16 were cracked. All 16 cases of kidnapping registered in 2020 in South Goa, were detected. Altogether 69 cases of automobile thefts were reported at various police stations across South Goa, and 34 of these were detected, police records reveal.||http://timesofindia.indiatimes.com//city/goa/at-93-2-south-goas-crime-detection-rate-improves-since-2019/articleshow/80087706.cms||Govind Kamat Maad
January 4, 2021||Pune||Pravin Darekar seeks clarity on renaming Aurangabad||PUNE: Leader of opposition in the state legislative council Pravin Darekar on Sunday said that the Shiv Sena should explain its stand on changing the name of Aurangabad to Sambhajinagar. Darekar was speaking at a press conference held in the city. “The Shiv Sena is showing double standards as far as changing the name of the city is concern. Is it under pressure from their alliance partners, like Congress? Sena leaders should come forward and tell people whether party principles are more important or being in government,” Darekar said. He added that Sena leader Sanjay Raut is speaking in a tone comparable to the stand of Aurangabad Sena leader and former MP Chandrakant Khaire. Some other senior party leaders have remained quiet as far as taking a stand on this issue is concerned, he stated. Darekar said BJP will decide on whether it will make the change of name an election issue before Aurangabad Municipal Corporation polls at their committee meeting. While reacting to changing the name of Pune as well, Darekar said that it was not needed. “Changing the names of the cities is a matter of our spirit and pride. Changing the name of other cities will not serve any purpose,” he said. On Shiv Sena’s stand to carry out agitations against the Enforcement Director (ED), Darekar said that such protests will be against the democratic spirit. “If such agitations are conducted against governing agencies, it will lead to a mockery of the system. Issues such as reservation for the Maratha community should be taken up on priority. Agitations should be carried out on such pressing issues related to development,” he said.||http://timesofindia.indiatimes.com//city/pune/darekar-seeks-clarity-on-renaming-aurangabad/articleshow/80086800.cms||---
January 4, 2021||Pune||Metro rake completes trial run on 6km Pimpri-Phugewadi stretch||PUNE: The Maharashtra Metro Rail Corporation Limited (MahaMetro) on Sunday successfully completed the trial run of the rake between the PCMC and Phugewade stations. MahaMetro said the test run was successful and that all the necessary technical and safety parameters were met. MahaMetro managing director Brijesh Dixit said this was an important step for the project. MahaMetro said that it has approached the Commissioner of Metro Railway Safety (CMRS) and the Research Design Standardization Organization (RDSO) for the necessary permissions. Over the past few months, MahaMetro had inspected the viaduct, tracks, overhead traction cables and other crucial systems on the six-kilometre stretch between PCMC and Phugewadi. On Sunday, the rake powered by the 25KV overhead traction, completed the test run in 30 minutes. “The trial was successful. Many technical parameters were tested during the run. We carried out an inspection of the safety aspects as well. The testing will continue as per the requirement,” Hemant Sonawane, general manager (public relations), MahaMetro, said. The 6km-long stretch is part of the PCMC-Dapodi priority section. This falls on the 16.6km Pimpri-Swargate corridor. MahaMetro recently completed constructing the viaduct, laying the tracks and installing the overhead cables a few days ago. The rakes were installed on the viaduct towards the end of 2019. Sonawane added that MahaMetro had been conducting trial runs of the rakes in parts of the PCMC-Phugewadi viaduct section so far. Once the entire infrastructure was in place, we decided to conduct a full-fledged trial run on Sunday. The next item on the agenda for MahaMetro is completing the construction of the stations in the priority section. The work on the Sant Tukaramnagar and Phugewadi stations is nearing completion, MahaMetro said. As per the original plan, the work on the priority stretch was to have been completed by April 2020, followed by the trial runs. Before that could happen, the pandemic struck and upended all plans. Work resumed, albeit at slower pace, in the second half of the year and gathered momentum in the last three months of 2020. MahaMero MD Dixit said that they have expedited work on both corridors — the fully elevated Vanaz-Ramwadi route being the other line.||http://timesofindia.indiatimes.com//city/pune/metro-rake-completes-trial-run-on-6km-pimpri-phugewadi-stretch/articleshow/80086792.cms||---
January 4, 2021||Hyderabad||50% paddy bought via govt procurement centres||Hyderabad: The procurement centres set up by the state government have been able to purchase only 50 per cent of the total anticipated quantity of paddy from farmers, between October and December 31. While the farmers welfare associations said that the farmers incurred losses on the remaining 50 per cent of their agriculture produce sold to the traders and rice millers in the open market as they did not get the MSP, officials maintained that the ryots sell their agriculture to private traders mostly when they get a price better than what is being offered by the government at the procurement centres. The government had offered Rs 1,888 per quintal MSP for the paddy. However, the setting up of procurement centres at villages was delayed in October. “Firstly, the delay by the government to procure paddy from October first week itself, and later the officials and self helf help group members raising too many queries over the quality of paddy and slow procurement resulted in many farmers selling their produce in the open market,” said K Ravi of Rythu Swarajya Vedika, which works for the welfare of farmers.||http://timesofindia.indiatimes.com//city/hyderabad/50-paddy-bought-via-govt-procurement-centres/articleshow/80087707.cms||Roushan Ali
January 4, 2021||Hyderabad||Home-grown Covaxin aims at global footprint||HYDERABAD: Even as most of the developed nations like US, UK and Canada have cornered a chunk of the Covid-19 vaccine supply pipeline, Covaxin, India’s first indigenous vaccine candidate, will cater to global populations that need it the most, Bharat Biotech chairman and managing director Dr Krishna Ella said. On a day Covaxin secured EUA (Emergency Use Authorisation) approval from the Indian drug regulator, Ella said: “While this vaccine addresses an unmet medical need during this pandemic, our goal is to provide global access to populations that need it the most.” Indian vaccine makers account for over 60% of the global vaccine supply, churning out efficacious but low-cost vaccines, millions of doses of which are supplied to organisations such as CEPI (Coalition for Epidemic Preparedness Innovations), the GAVI Alliance (formerly Global Alliance for Vaccines and Immunisation). Ella’s statement comes amid growing concern at rich nations securing more number of vaccine doses per person than required, leaving poorer nations high and dry. Even global non-profit Oxfam International had last year warned that wealthy nations representing just 13% of the world’s population have cornered over half the promised doses of the then five leading Covid-19 vaccine candidates, leaving two thirds of the world’s population without a vaccine till 2022. For instance, Canada has inked deals for 214 million doses and has an option to purchase another 200 million, resulting in one of the highest vaccine doses per capita (5 doses per person). “The UK government has managed to secure deals on several leading vaccine candidates, equivalent to five doses per head of population. By contrast, Bangladesh has so far secured only one dose for every nine people,” Oxfam had said.||http://timesofindia.indiatimes.com//city/hyderabad/covaxin-will-cater-to-global-populations-that-need-it-most-bharat-biotech-cmd/articleshow/80087733.cms||Swati Bharadwaj
January 4, 2021||Nashik||Nashik likely to host annual literary meet||Aurangabad: The 94th edition of the annual All India Marathi Literary meet is likely to be held in Nashik this year with formal announcement expected to come out on January 8. The Akhil Bharatiya Marathi Sahitya Mahamandal (ABMSM), an apex literary body, on Sunday held a meeting during which a six-member panel was formed to take a call on the next venue for the literary event. ABMSM secretary and writer Dada Gore said Nashik along with Amalner, in Jalgaon district, and Delhi were in race for holding the prestigious event as per interests expressed in the past. “Organisers from Amalner, however, have retracted their proposal whereas ABMSM unanimously denied Delhi as the venue. We still have two proposals from different organisers in Nashik. The panel formed today (Sunday) will visit Nashik on January 7 for review, and formal announcement will take place on the next day,” he said. Gore said the annual literary meet has to be organised before the end of March. “The event is usually conducted during December or January. However, we had to postpone it to March this time due to Covid-19 outbreak. The event cannot be postponed further as the funds received from the government will get lapsed by end of the financial year,” he said. Gore said compliance with Covid prevention norms and ensuring safety of all the stakeholders would remain the top priority of ABMSM while holding the literary meet. Notably, Osmanabad from Marathwada had hosted the last All India Marathi literary meet which was held in January last year.||http://timesofindia.indiatimes.com//city/nashik/nashik-likely-to-host-annual-literary-meet/articleshow/80085994.cms||---
January 4, 2021||Hyderabad||ABVP wants regular VC for univs||Warangal: ABVP student activists gathered around Panchayat Raj minister Errabelli Dayakar Rao demanding the appointment of a regular vice-chancellor for Kakatiya University. Many students gathered besides Savitribai Phule statue and obstructed the convoy from entering the premises. The minister had come to the university to pay tribute to Phule on the occasion of her 190 birth anniversary. Protestors raised slogans accusing political leaders of ignoring issues faced by students. Police detained some of the protesters. ABVP state secretary A Kiran said that the government had failed to appoint regular vice-chancellors for state universities and failed to fill vacant posts which is the reason for students performing poorly.||http://timesofindia.indiatimes.com//city/hyderabad/abvp-wants-regular-vc-for-univs/articleshow/80087705.cms||Shiva Kumar Pinna
January 4, 2021||Patna||Gaya administration identifies land to set up new powerloom units||GAYA: Gaya district administration has initiated the process to identify land for setting up new units of the powerloom industry running at Patwa Toli under Manpur block in the district. Manpur is known as the ‘Manchester of Bihar’ for production of quality cotton fabric, which is in very good demand in other states. District Magistrate Abhishek Singh on Saturday inspected a vacant government land of several acres along the Falgu river at Shadipur panchayat under Manpur. Sources said that it was found during inspection that at least 80 people have got parcha (land ownership right from the government) of the said plot. At the same time, around 150-160 people have been living on small tracts and have illegally occupied it. The DM directed the Manpur circle officer (CO) to get the measurement of the land within seven days. “With the consent of parcha holder land owners, they would be shifted elsewhere on priority basis, so that the powerloom industry can be set up here,” he said. The DM also expressed displeasure over the ongoing construction work on the land besides the river and directed the CO to stop all the ongoing construction works immediately. Magadh Bunkar Kalyan Seva Samiti president Prakash Ram Patwa said, “It is a very good initiative by the administration. We have also requested the CM Nitish Kumar to make us subsidized loan and land available for setting up new units. Already around 10,000 powerlooms are running in Patwa Toli, which are the source of livelihood for more than 20,000 people.” He added, “But now, there is shortage of space in Patwa Toli to set up new units. Every year, youths from Patwa Toli compete in the prestigious IIT- JEE exam. Several youth possess engineering degree from prestigious engineering institutes. Having advance technical knowledge, they want to contribute in the growth of our powerloom industry with latest technology.” “If land is made available, new units would come up thereby increasing the prospect of weavers (bunkars). Quality cotton fabric including bedsheets, blanket cover, towel (gamchha) are made here. Traders from Kolkata, Asssam, Rajasthan come here and book consignment of fabrics to sell in their state,” Prakash added.||http://timesofindia.indiatimes.com//city/patna/gaya-admn-identifies-land-to-set-up-new-powerloom-units/articleshow/80085497.cms||---
January 4, 2021||Pune||Eatery owner and manager booked for assault in Pune||PUNE: The Hinjewadi police on Saturday registered an offence against the owner and manager a restaurant on charge of thrashing a 25-year-old man and his three friends, who had gone to the establishment on January 1 to celebrate the New Year. The 25-year-old complainant also alleged that his and his friend’s gold chains, collectively worth Rs75,000, were misplaced during the scuffle. When TOI contacted the complainant, he said, “We have sorted out the matter and I do not have any complaint against anyone, just that mine and my friend’s gold chains got lost during the dispute.” Assistant inspector Shashikant Dendge of the Hinjewadi police told TOI, “The complainant noticed that an inebriated man was teasing a woman, seated at another table at the restaurant. When the complainant reprimanded the man, he abused the complainant and also beat him and one of his friends. The gold chain of the complainant’s friend got misplaced during the scuffle.” Dendge said the manager of the restaurant told the inebriated youth and his friends to leave. Meanwhile, the complainant’s friend informed his brother about the incident. “The friend’s brother reached there and asked the manager about the incident and also slapped him as the latter had abused him,” Dendge said. The manager then contacted the owner of the restaurant. The owner and his men then thrashed the complainant and his friends with sticks. “The complainant claimed that his gold chain too was lost during the second scuffle,” Dendge said. Dendge said, “We are yet to make arrests in the case.”||http://timesofindia.indiatimes.com//city/pune/eatery-owner-and-manager-booked-for-assault/articleshow/80086802.cms||---
January 4, 2021||Bareilly||SP leadership stands with Azam, his family, says Sumaya Rana||RAMPUR: Famous Urdu poet Munawwar Rana’s daughter and anti-CAA activist Sumaiya Rana who recently joined the Samajwadi Party (SP) met Rampur MP Azam Khan’s wife and MLA Tazeen Fatma at her residence in Rampur on Saturday in an effort to put to rest rumours that “senior party leaders are not supporting Azam and his family after they were sent to jail”. Rana told TOI, “My visit was intended to put all such rumours to rest. After joining the SP, I had a brief discussion with party president Akhilesh Yadav over the Khans, and he told me that the entire party and the leadership were with Azam Khan and his family in this crisis. I conveyed the party president’s message to Tazeen Fatma.” Azam Khan and his family members were being targeted because they are Muslim leaders, alleged Rana. Rana, who also visited Muhammad Ali Jauhar University, said, "By opening a university here, Azam Khan has worked for the betterment of the community.” Rana, who actively participated in anti-CAA protests, said the party president had assured that “after the SP forms a government in the state, all cases against anti-CAA protesters will be withdrawn”. Recently, local SP workers had alleged that senior party leaders were not supporting Azam and his family after they were sent to jail. They had also uploaded a few pictures and videos of the Khans.||http://timesofindia.indiatimes.com//city/bareilly/sp-leadership-stands-with-azam-his-family-says-sumaya-rana/articleshow/80085164.cms||Nazar Abbas
January 4, 2021||Goa||Goa: Sugarcane growers seek relief, intensify agitation||POINGUINIM: Around 200 sugarcane cultivators resorted to an agitation in Sanguem seeking early decision on their demands. Farmers gathered in front of the deputy collector’s office under the banner of Uss Utpadhak Sangarsh Samiti seeking a written assurance from the government compensating their standing crop at Rs 3,600 per tonne till Sanjivani sugar factory becomes operational. Cultivators are upset with the government for having failed to reply to their memorandum of December 23 wherein a deadline of 10 days was set. Farmers also demanded payment of compensation every year by February end and the basis for calculating it shall be the highest average of the sugarcane supplied by individual farmers during the last 10 years. Samiti chairman Kushta Gaonkar said the cultivators will not withdraw their agitation until government gives a written assurance on solving their demands. Deputy chief minister Chandrakant Kavlekar appealed the agitating farmers to give time till Tuesday for a solution and that he would take up the matter with the chief minister. He said that an amount Rs 6.3 crore was disbursed to farmers before Chaturthi and another Rs 80 lakh to 58 farmers in respect of standing crops. He said the rate of harvested crop has been increased from Rs 200 to Rs 600 per tonne. Gaonkar requested him not to persuade the farmers to withdraw their agitation as the government had repeatedly failed to resolve their grievances. Sanguem MLA Prasad Gaonkar who supported the agitation urged the government not to play with the sentiments of the farmers. He also appealed the farmers to support and join the dharna if the government fails to give a written assurance in respect of their demands. Vice chairman of the samiti Chandan Unankar said they have lost faith in the previous committee of the farmers and constituted the new one to pursue the matter vigorously. Sanguem mamlatdar Manoj Korgaonkar visited the agitating farmers and heard their grievances.||http://timesofindia.indiatimes.com//city/goa/sugarcane-growers-seek-relief-intensify-agitation/articleshow/80087788.cms||---
January 4, 2021||Nashik||Maharashtra: Cops rescue sand boa, arrest three||NASHIK: The Malegaon police on Saturday rescued a sand boa, locally known as two-headed mandul snake, from the Camp area and arrested three people — Ranjesh Gulabchand Chavan (30), Savan Devraj Chavan (30) and Vinitabai Savan Chavan (29) — all residents of the Sakri taluka in Dhule district. They were allegedly looking to sell the boa, worth nearly Rs 20 lakh. Acting on a tip-off, the personnel of the Camp police station laid a trap and intercepted a silver hatchback. They found the three suspects inside the car with a bag containing the sand boa. The police have also confiscated the vehicle. the men were using. Chandrakant Khandvi, the additional SP of Malegaon, said that the men have been arrested under relevant sections of the Wild Life Protection Act, 1972. Sand boas, which are protected under the Act, are often sold to be used for medical purposes or black magic.||http://timesofindia.indiatimes.com//city/nashik/cops-rescue-sand-boa-arrest-three/articleshow/80086009.cms||Santosh Sonawane
January 4, 2021||Hyderabad||Drunk driving checks: Cyberabad traffic police book 313||HYDERABAD: Cyberabad traffic police booked 313 drunk driving cases during a special drive on Saturday night. Among the persons caught, 228 were two-wheeler riders and 69 four-wheeler drivers. “The increase in the number of two-wheelers riders driving under the influence of alcohol is a dangerous trend. The two-wheeler riders should not have any misconception that drunk driving tests will be conducted only against cars and bigger vehicles,” traffic police said. Most cases were reported from Madhapur, Gachibowli, Rajendra Nagar, Kukatpally and Alwal. Traffic police were also deployed in residential areas to curb drunk drivers. All offenders would be charge sheeted in court and their driving licences would be seized and referred to the RTA seeking their suspension, police said. The special drives were monitored by Cyberabad commissioner of police V C Sajjanar. Cyberabad DCP (traffic) said cases would be registered by against administrators of WhatsApp groups which were used to alert about drunk and driving checks conducted by traffic police.||http://timesofindia.indiatimes.com//city/hyderabad/drunk-driving-checks-313-booked/articleshow/80087762.cms||---
January 4, 2021||Pune||Erring PCMC contractors to face action||PIMPRI CHINCHWAD: The Pimpri Chinchwad civic chief Shravan Hardikar on Sunday said the process of lodging criminal cases against the 18 blacklisted contractors involved in the bogus fixed deposit receipts (FDR) scam had started. “The documentation work is underway for all these cases and FIRs will be lodged soon,” the civic chief said. The (PCMC had blacklisted 18 contractors after at department-level inquiry found that the contractors were involved in producing bogus FDRs while undertaking contract works from the local body. Chinchwad’s Bharatiya Janata Party MLA Laxman Jagtap said that why the lodging of criminal cases was getting delayed, needed to be answered by the civic chief.||http://timesofindia.indiatimes.com//city/pune/erring-pcmc-contractors-to-face-action/articleshow/80086804.cms||---
