---||Bengaluru||Catch a movie, go mall-hopping, but… you need to be double-vaxxed||Bengaluru is leaving nothing to chance. As the threat of the Omicron variant looms and clusters spike in the state, public spaces and events are allowing only those people who have had both doses of vaccination after temperature checks. Malls turn extra vigilantSince malls are a big draw for crowds, they have been among the first to ensure that they do not allow any breaches. A regional manager of a chain of malls shares, "It starts right from the parking lot and the vehicle checks, where people are reminded of the same. All entry points of the malls have people being checked for their vaccination certificate and temperature. This is to ensure that the smart ones, who think they can slip in, are filtered out. It is important to prevent any further waves and ensure everyone is safe. People have been cooperative." Basavaraju S, a driver who was spotted near a mall in Rajajinagar, told us, "I have had only one dose of vaccination, so I was allowed entry only till the parking lot after a temperature check. The people who employ me had work in the mall." People have tried using others’ certificatesSavitha, who works as a security guard at a city mall, says that they have had instances where people have tried entering using certificates of others, especially in groups. "We have ensured that we take a couple of extra seconds to see the name and age, to ensure there is no repetition or suspicion. We have had instances where we have had a bunch of people using the same certificates trying to enter, which led to us taking more precautions," she points out. Single dose? No entry in cinema hallsThe manager at INOX cinemas, Bengaluru, reveals, "We only issue tickets for people who have a certificate that says they are fully vaccinated. Even portals that allow booking have a pop up that reminds people about this mandate. We have sent back people with just a single dose of vaccination. Since those under 18 don't need vaccination as yet, they are being allowed inside." Clout won’t work at concerts, eventsThe recently held India Cocktail Week was one of the first public events after the scare. A security guard there shared, "We have mandates from the authorities to ensure only people with two doses of vaccination be allowed. There were many who tried to throw some clout and enter without a certificate. We politely denied them entry." Tips to ensure a quick, seamless entry in the mall- Ensure you have a copy of your vaccination certificate handy on your phone - Keep a copy of your government authorised ID proof, just in case - Ensure you have your mask on - Cooperate during temperature checks||http://timesofindia.indiatimes.com//city/bengaluru/catch-a-movie-go-mall-hopping-but-you-need-to-be-double-vaxxed/articleshow/88209390.cms||Sunayana Suresh
---||Patna||GPS device helps Bihar cops unearth bike theft racket||PATNA: A GPS tracker fitted in a motorcycle stolen from the premises of Khagaul railway station on Wednesday helped police expose an organised bike theft racket operating from Chak Chechaul Maharajganj village under the Naubatpur police station area in western Patna. Police said raids were being conducted to arrest suspected gang leader Mukesh Kumar alias Kabir and his father Shahjanand Kumar. Mukesh, according to police, is a bike mechanic. Police have recovered spare parts, engines and registration plates of at least six to eight bikes stolen from different areas of western Patna in the last few days from Mukesh’s house. However, the stolen bike fitted with GPS tracker was not found. SHO of Khagaul police station Mukesh Kumar Mukesh said more people were involved in the racket. “Mukesh used to sell parts of stolen vehicles at a cheaper rate to his customers. It seems the criminals were selling the stolen bikes at a very cheap rate to Mukesh. Police are looking for the GPS-fitted bike of one Akash Kumar which was stolen from the premises of Khagaul railway station,” the SHO said. “Akash’s bike was fitted with a GSP device. Its validity had expired. An employee of the firm providing the tracking facility restored the validity of the device after which Akash approached the police on Thursday. The device showed Chak Chechaul Maharajganj village as the location of the bike. The Naubatpur police station was informed about the gang and a raid was conducted. However, Akash’s stolen bike could not be traced. It seems they have now dismantled the GPS device,” he said. SHO of Naubatpur police station Samrat Deepak Kumar said an FIR was lodged in connection with the racket.||http://timesofindia.indiatimes.com//city/patna/gps-device-helps-police-unearth-bike-theft-racket/articleshow/88214125.cms||Debashish Karmakar
---||Patna||Christmas preparations begin in Patna churches||PATNA: With Christmas round the corner, churches in the city have made elaborate plans to celebrate the festival by organising mass prayers, night vigil, carol singing and other programmes in complete adherence to Covid protocols. Queen of the Apostles Church at Kurji started the preparations from November 28 by holding special mass prayers and decorating the church premises. Fr Pius Prashant SJ, parish priest of the church, said the spiritual preparations begin four weeks prior to the Christmas. “This is the time of advent and the time of waiting for us to prepare ourselves for the festival. Special prayers continue for four weeks and people also observe fast during this period. From December 18, children, youths and elderly people will sing carol in groups in the evening hours to share the joy with others. Crib-making and painting competitions will be organised for different groups and the winners will be given prizes,” he said. The parish priest added Society of Saint Vincent de Paul will bring economically marginalized people on December 19 and organize programmes for them just to communicate that they are also part of the society. “On December 24, midnight mass will be organised in 3-4 shifts keeping in mind the Covid protocol. Similarly, the morning prayer will also be held in 3-4 shifts on the Christmas Day. The decorated crib will be put up this year and people will be allowed to see the decoration at the church,” Fr Pius said. The celebration at Padri Ki Haveli in Patna City will commence from December 15 with the hymns of carol, which will be followed by decoration of church premises and family get-together of Christian families. The church is also planning to organize midnight vigil on December 24 and morning prayer on Christmas in different slots to maintain social distancing.||http://timesofindia.indiatimes.com//city/patna/christmas-preparations-begin-in-patna-churches/articleshow/88213533.cms||Faryal Rumi
---||Patna||Govt to recover Rs 27 lakh from former Darbhanga mayor, others||DARBHANGA: The urban development and housing department (UDHD) has directed the district magistrate to recover Rs27 lakh from the unseated mayor, deputy mayor and seven members of the empowered standing committee of the Darbhanga Municipal Corporation (DMC) in the ‘toilet’ scam. The UDHD has unseated Darbhanga mayor Vaijyanti Khedia, deputy mayor Badruzma Khan and seven empowered standing committee members – Ajay Jalan, Sohan Yadav, Asha Kishore Prajapati, Shivgtullah Khan, Nusrat Alam, Vinod Mandal and Subodh Kumar – for exempting the agency entrusted with the responsibility of maintaining nine ‘pay and use’ toilets from paying Rs27 lakh. The deputy secretary of UDHD, on December 6, issued an order to Darbhanga DM Thiyagrajan SM to recover the amount. The DM has asked municipal commissioner M K Meena to initiate the process for recovery within a fortnight. Meena on Friday said notices for recovery have been issued to all the nine members of standing committee, including the mayor and deputy mayor, to deposit the amount within a fortnight, otherwise a certificate case would be lodged against them. Former ward number 21 councillor Navin Sinha said the government decision is in the public interest. “This move will deter the municipal corporation from committing irregularities in future. By and large, people of this town have welcomed the decision,” Sinha said.||http://timesofindia.indiatimes.com//city/patna/govt-to-recover-rs-27-lakh-from-former-darbhanga-mayor-others/articleshow/88213306.cms||Binay Kumar Jha
---||Patna||Construct ROB near Bakhtiarpur engineering college: Bihar CM||PATNA: CM Nitish Kumar on Friday inspected the progress made in the implementation of various ongoing developmental projects in Bakhtiarpur block of Patna district and asked the officials to widen NH-30 and construct a road overbridge (ROB) across the railway track near the engineering college, which has two national highways on its both sides. Among the sites inspected by the CM were of the sewage treatment plant (STP), upcoming state engineering college, block and circle offices, local parks and various high schools and other institutes for girls. Since Bakhtiarpur is his home block, the CM recalled his childhood association with the town and its various aspects. As to the STP, district and other officials accompanying the CM assured him that the civil works would be completed by March next year. However, holding an engineering degree, Nitish was particularly effusive about the state engineering college under construction there. “I always wanted to see an engineering college at Bakhtiarpur. Today, I feel very happy,” Nitish emoted. He, in the same vein, said the state government has reserved one-third of the seats for girl students and, therefore, directed the officials to construct a comparatively larger hostel for the girls. The CM, having inspected the old block and circle offices, ordered the construction of the new premises, besides instructing that a new veterinary hospital should also be constructed near the new campus. He also garlanded the statue of Shaheed Bhogal Singh on the campus. Nitish also visited Manju Sinha Project Girls High School and the old building of the Manju Sinha Balika High School, besides the primary health centre (PHC) campus and the local park, where he also garlanded the statues of martyrs. The CM visited Ghosbari Ghat, Thakurbari Ghat and Sidhi Ghat on the banks of the Ganga and recalled the existence of an old well near Thakurbari and Sidhi Ghat, which was famous for its safe and sweet drinking water. He also ventured into Ramnagar diara and ordered the renovation of the bridge that existed there. Water resources department minister Sanjay Kumar Jha and senior bureaucrats Deepak Kumar, Amir Subhani, Pratyaya Amrit, Arvind Kumar Choudhary, Anand Kishor, Sanjeev Hans, Narmadeshwar Lal, Pankaj Kumar Pal, Chanchal Kumar, Anupam Kumar and Patna DM Chandrashekhar Singh accompanied the CM.||http://timesofindia.indiatimes.com//city/patna/construct-rob-near-bakhtiarpur-engineering-college-nitish/articleshow/88213437.cms||Abhay Singh
---||Surat||Man convicted for rape, murder of minor||SURAT: A 27-year-old man was convicted for rape and murder of a 10-year-old girl by a local court on Friday. The convict, Dinesh Baisane, killed the minor by hitting her on the head with a brick as she bit him on hand and scratched him while resisting the rape on December 7, 2020. The court will announce punishment on December 16. The court of N A Anjariya, second additional sessions judge and special judge for Protection of Children from Sexual Offence (POCSO) Act court, convicted Baisane. “The prosecution has requested capital punishment considering the heinous crime and the brutality involved. The court examined 32 witnesses in just 10 days,” said Nayan Sukhadwala, district government pleader, Surat. Earlier, police filed a 232-page charge sheet in the court within 15 days of the crime. Police mentioned 69 witnesses and evidence. Among the evidence, DNA profiling of the victim and the accused Baisane were submitted. Police also submitted footage of four CCTV cameras in which the accused is seen with the minor. The scientific evidence included blood stains of the deceased on cloth of the accused along with bite injury and scratch marks on the body of the accused. Among the key witnesses were an autorickshaw driver and an employee at a vada pav shop, both of whom identified the accused. Baisane kidnapped the minor girl from her home on December 9 by luring her with a promise of vada pav treat. Later, Baisane took the girl to an isolated place and raped her. As the girl resisted and shouted for help, the accused, afraid of getting caught, killed her. The deceased had got training on ‘good touch, bad touch’ at her school through an initiative of police and NGOs. It is believed that due to the training she tried to defend herself. Both parents of the deceased were working as labourers and they used to drop the minor at a relative’s home during the day time. Baisane was living in the neighbouring home of the relative. (The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/surat/man-convicted-for-rape-murder-of-minor/articleshow/88213934.cms||---
---||Kolhapur||Man held on charges of killing father in Panhala||Kolhapur: Police on Friday arrested a man for killing his father in the Male village of Panhala tehsil. The accused has been identified as Ajit Vagare (24) and the deceased is his father, Bhikaji Vagare (47). Ajit allegedly killed his father for having an extra-marital affair with a woman from their village. Shital Kumar Doijad, the assistant police inspector at Kodoli police station, said, “According to the primary investigation, Bhikaji was having an extra-marital affair with a woman from the village. Due to this, Ajit, Bhikaji and his wife would often have heated arguments.” “On Thursday night, Bhikaji and his wife had an argument after which the former beat her up. When their son Ajit returned, he and Bhikaji had a heated argument following which he hit his father on the head with an iron spade (farming equipment). Bhikaji was brought to the Chhatrapati Pramila Raje Hospital, where he was declared brought dead,” he said. The case was registered with Kodoli police station and Ajit was arrested.||http://timesofindia.indiatimes.com//city/kolhapur/man-held-on-charges-of-killing-father-in-panhala/articleshow/88229351.cms||टाइम्स न्यूज़ नेटवर्क
---||Kolkata||Kolkata: Racing bus stops in middle of road, woman run over while boarding||KOLKATA: A 52-year-old Food Corporation of India employee was run over by a bus while boarding another one that stopped in the middle of Taratala Road on Friday. The incident happened while the “killer bus” tried to overtake the other from the wrong side. The two buses were racing. The bus which knocked her down had 245 pending cases,167 of which are in court. Cops slapped culpable homicide charges against driver, who is absconding. Around 10am, Behala resident Asima Hati was on her way to work with her sister. According to Hati’s son Biswarup, his mother either took the 12C bus (Pailan-Howrah) or route 12 (Badartala-Sealdah) which travels on the same Taratala and Kidderpore stretch. “My aunt and my mother travelled together to the FCI office each day. They usually boarded a bus from Taratala Road. On Friday, my aunt saw the route 12 bus and raised her hands to stop it. It stopped in the middle of the road in a bid to stop the bus behind from overtaking it. After my aunt got on, my mother prepared to set her foot on the footboard. However, the bus behind overtook from the left at high speed and ran over her. I got a call and rushed to SSKM Hospital, where I was told she had expired. It was sheer negligence on part of the drivers,” Biswarup said. DC (traffic) Arijit Sinha said the fatal squad of Kolkata Traffic Police is likely to take over the probe. “This is the kind of rash and dangerous driving we are trying to control. A total of 643 buses have been prosecuted in the past 40 days for rash driving. We will slap the stringent sections against the accused,” he said. Locals claimed both drivers fled.||http://timesofindia.indiatimes.com//city/kolkata/racing-bus-stops-in-middle-of-road-woman-run-over-while-boarding/articleshow/88214734.cms||Dwaipayan Ghosh
---||Vijayawada||Auto mishap in Andhra Pradesh: 14-year-old dies, 5 yet to be traced||As police and NDRF continue search operations for five passengers who are feared drowned, a 14-year-old died while being rushed to a local government hospital on Thursday midnight. The deceased was identified as Nagavalli (14). According to Nellore Rural DSP Y Harinath Reddy, a family of 12 members were heading towards a temple in Sangam. “They were just one and a half kilometre away from their destination and suddenly, the auto rammed against the truck and in the follow-through fell into a rivulet. With the help of locals, seven people were dragged out of the water where six of them were safe,” Harinath Reddy said. Cops said that five more people including three women are yet to be traced.  Cops said that due to heavy currents in the rivulet during the recent spell of heavy rains, the bodies could have gone in any direction. Personnel from NDRF, fire and police are still conducting search operations to find the remaining bodies. The missing persons were identified as Sampurnamma, Pullaiah, Nagaraju, Padma and Aadhamma. Cops said a case has been registered under sections 304A (causing death due to negligence) and 337 (endangering life).||http://timesofindia.indiatimes.com//city/vijayawada/auto-mishap-14-yr-old-dies-5-yet-to-be-traced/articleshow/88214278.cms||---
---||Vijayawada||Woman kills husband’s lover in Vijayawada||A woman was found brutally murdered at her residence in Ranigari Thota area under Krishna Lanka police station limits in Vijayawada on Friday. According to Krishna Lanka police, the incident came to light in the morning after locals informed police about the woman lying dead in a pool of blood. Police reached the spot and examined the scene. Police said the woman was bludgeoned to death using a rice pounder. Police said the victim, Priyanka (name changed), was killed by another woman for having an extramarital affair with the accused’s husband. The accused also tried to mislead the investigation by placing drug bottles and cigarette butts at the crime scene. However, the inquiry into the murder revealed the affair while local CCTV footage showed the accused entering and exiting the area where Priyanka resides at the time of the murder. Police said the accused is currently absconding and a case has been registered against her under section 302 of the IPC (murder) at Krishna Lanka police station. Further investigation is still under way.||http://timesofindia.indiatimes.com//city/vijayawada/woman-kills-husbands-paramour/articleshow/88214301.cms||---
---||Vijayawada||Andhra Pradesh high court issues notice to Anantapur SP||VIJAYAWADA: The high court on Friday directed the Anantapur SP to file a report explaining why searches were conducted at the houses of TDP women workers, and the need for conducting the searches when the case registered against them was about making objectionable comments against the chief minister. Anantapur police had registered a case against TDP women workers T Swapna, P Vijayasri, K C Janaki and S Tejaswini. After registration of the cases, Anantapur IV town police conducted searches at the houses of all the accused. The TDP workers held a press conference on the day party chief N Chandrababu Naidu broke down in the assembly after some ruling party MLAs allegedly made obscene comments against his family. At the press conference, women workers reportedly made comments against the chief minister and his family using derogatory language. Granting anticipatory bail to the four TDP women workers who moved the high court, Justice D Ramesh directed the SP to submit all details pertaining to the case.||http://timesofindia.indiatimes.com//city/vijayawada/court-issues-notice-to-anantapur-sp/articleshow/88214261.cms||---
---||Hyderabad||Exhibition at Kalakriti art gallery||Hyderabad: An Interactive Walk-through art exhibition of Biplab Sarkar and Ishrath Humairah is organized at Kalakriti Art Gallery. tnn||http://timesofindia.indiatimes.com//city/hyderabad/exhibition-at-kalakriti-art-gallery/articleshow/88215011.cms||---
---||Visakhapatnam||22 injured as tractor overturns in Vizianagaram district||VISAKHAPATNAM: At least 22 people were injured in a road accident in the wee hours of Friday near Chamalavalasa-Rachakindam villages under Bondapalli mandal in Vizianagaram district when the tractor-trailer they were travelling in turned turtle. Of the 22, the condition of six is said to be critical. The injured were first taken to Vizianagaram district hospital and three of them were later shifted to King George Hospital (KGH) in Vizag city for better medical care when their condition detoriarated. All members of the group hail from Pedachalamalapalli and Kompangi villages in Mentada mandal and had gone to attend a marriage in Rachakindam Agraharam village on Thursday night. While returning home in the early hours of Friday, the driver of the tractor lost control at a curve and the vehicle toppled over. At the time of the accident, around 35 people were in the tractor-trailer. Locals came to their rescue and also informed the police.||http://timesofindia.indiatimes.com//city/visakhapatnam/22-injured-as-tractor-overturns-in-vzm-dist/articleshow/88214351.cms||---
---||Visakhapatnam||180kg of ganja seized after vehicle rams tree in Visakha agency area||VISAKHAPATNAM: A ganja-laden vehicle met with an accident at Pentapadu near Chintapalli town in Visakha agency area on Friday morning. The vehicle was being chased by cops from the special enforcement bureau after it didn’t stop at the check-post. In a hurry to escape from the police, the driver lost control over the vehicle and hit a tree near near Pentapadu. The ganja smugglers managed to escape from the spot by the times cops reached there, leaving around 180 kgs of ganja behind. The vehicle was damaged in the mishap. Cops said there were three persons including the driver in the Tamil Nadu-registered vehicle with a fake AP number plate. They are not sure if anyone was injured in the accident. Cops suspect the ganja was procured from the interior pockets of Chintapalli and surrounding areas.||http://timesofindia.indiatimes.com//city/visakhapatnam/180-kgs-of-ganja-seized-after-vehicle-rams-tree/articleshow/88214335.cms||---
---||Visakhapatnam||Property tax issues rock Greater Visakhapatnam Municipal Corporation meet||VISAKHAPATNAM: Allegations of irregularities in property tax assessments and collections rocked the Greater Visakhapatnam Municipal Corporation (GVMC) meeting on Friday, leading to heated arguments between corporators of ruling YSRC and opposition parties. Pointing out a particular property tax assessment of a resident and the alleged misdeeds in the revision of the assessment, TDP 39th ward corporator R Srinivasa Rao alleged that irregularities are happening in tax assessments. The unrelenting corporators of opposition parties surrounded the podium of GVMC mayor, demanding zero hour to discuss the irregularities. Mayor G Hari Venkata Kumari left the council hall at one point as no end appeared in sight and noisy scenes prevailed in the council. Police had to enter the council hall to separate the warring factions. The opposition parties also criticised the one-time settlement scheme and alleged that the government is looting public money in the name of providing rights over the land. CPM corporator Ganga Rao alleged that the GVMC is allocating funds only to certain wards. “Three parks have been allocated to ward 6. The allocation of funds and projects to the wards should be based on the population and the extent of civic issues there,” he said. Jana Sena corporators P Murthy Yadav and Vasantha Lakshmi also spoke about public issues and deteroriating sanitary conditions in the city.||http://timesofindia.indiatimes.com//city/visakhapatnam/property-tax-issues-rock-gvmc-meet/articleshow/88214356.cms||---
---||Visakhapatnam||Andhra Pradesh: At-home online entrance exams to be new normal||VISAKHAPATNAM: Online education has taken the centrestage in the last two years due to the Covid-19 pandemic. The majority of institutions have shifted to online classes and exams. Some engineering colleges and universities in Andhra Pradesh have also offered students remote access to labs. Engineering labs like Matlab, Labview, XiLink, CATIA, AutoCAD and Staad Pro, etc. are being provided through virtual private network (VPN) services. Some higher educational institutions also provided their students with remote access to their libraries. Left with no choice, convocations of several institutions had to be held online. According to educationalists, Covid-19 has brought in a paradigm shift in the way educational institutions operate. But the institutions had to invest heavily in procuring technologies for online learning. Due to the same, the public institutions suffered due to their limited IT infrastructure, funds and resources. Now, moving a step forward, several universities of Andhra Pradesh are planning to conduct proctored at-home examinations to give admissions to the next academic year – 2022-23. This is expected to allay the fears of students as well as their parents, particularly at a time when the new variant Omicron has surfaced in several countries. Gitam vice-chancellor Prof K Sivaramakirshna said they are adopting an at-home online test for the Gitam Admission Test-2022.  “Even though Covid-19 disrupted the academic sector, it has accelerated the adoption of digital technologies and learning. The digital technologies have made it easier for our institute to conduct classes and even exams amid fears over the spread of the disease in physical classes. Campus placements were also done online. Considering the pandemic situation, we have now decided to conduct the exam at the convenience of the students at their homes through an online mode. The proctoring software constantly monitors the body and eye movements of the students and flags any doubtful case,” said Prof Sivaramakrishna.||http://timesofindia.indiatimes.com//city/visakhapatnam/at-home-online-entrance-exams-to-be-new-normal/articleshow/88214239.cms||Umamaheswara Rao
---||Visakhapatnam||Andhra Pradesh: Boozers seek a buzz but known brands hard to find||VISAKHAPATNAM: A recent study by Pahle India Foundation, a New Delhi-based policy think-tank, has found a change in the alcohol buying pattern in the last two years in Andhra Pradesh. The study, namely ‘Responsible drinking in Andhra Pradesh – A survey-based study’, was conducted in five major cities of the state – Visakhapatnam, Vijayawada, Guntur, Nellore and Kurnool. Almost 100 per cent of the study sample lamented the lack of reliable and recognised brands. About 90 per cent of the respondents pointed to the unavailability of their preferred liquor brands and how they have been forced to change their brand. About 34 per cent of the participants stated that there is also a lack of surety on the genuineness and quality of the brands that are being currently sold. About 40 per cent of the citizens are forced to buy what is available, and 60 per cent are compelled to find other sources. Speaking to TOI, chief executive officer, Pahle India Foundation, Nirupama Soundararajan, said the excise department’s data hints at the fact that consumption value of alcohol has increased by 36 per cent in 2021 compared to 2020 - from Rs 11,811 crore in 2020 to Rs 16,053 crore in 2021. “This is despite decreasing the number of liquor outlets and bringing the entire liquor business under the government’s control,” said Soundararajan. “Therefore, it seems evident that a reduction in alcohol consumption cannot be achieved just by supply-side measures. Instead, the need of the hour is probably to introduce the citizens to responsible drinking. Educating the citizens on responsible drinking will help the government to mitigate the negative impact of excessive drinking, while ensuring that the government also earns revenue,” added Nirupama Soundararajan. “The government must ensure that it listens to the voices of its citizens and ensures that preferred brands of alcohol are made available. This would reassure the citizens of the genuineness of alcohol and bring down the trade of illicit liquor. The government, in consultation with industry, should create a campaign on responsible drinking,” said Nirupama.||http://timesofindia.indiatimes.com//city/visakhapatnam/boozers-seek-a-buzz-but-known-brands-hard-to-find/articleshow/88214199.cms||Umamaheswara Rao
---||Visakhapatnam||Andhra Pradesh: 'One in every two consumers starts drinking between 21 to 24 years'||VISAKHAPATNAM: More than 50% of consumers start drinking alcohol between the ages of 21 and 24 in Andhra Pradesh, as per the ‘Responsible drinking in Andhra Pradesh – A survey based study’ conducted by Pahle India Foundation. The study finds they regularly consume alcohol for five to 11 years. Only some 2% of the study respondents started consuming alcohol at the age of 33 and above. Based on the survey, there seems to be a low understanding of individual capacity to consume alcholol and respondents confessed they had to be prompted to stop drinking. Chief executive officer, Pahle India Foundation, Nirupama Soundararajan, said the government and industry should have more open discussions on the concept of responsible drinking and target the youth since 50 per cent of respondents stated they started drinking between the ages of 21 and 24. “The citizens of Andhra Pradesh are not just open, but also keen to learn about responsible drinking. As per the survey, Andhra Pradesh has a large number of alcohol consumers. They do not want to become a public nuisance when they drink, and hence are willing to be educated on responsible drinking. There is a clear case for promoting responsible drinking. This can be achieved by bringing behavioural changes in people when it comes to consumption of alcohol and also ensuring a more socially acceptable ecosystem for the consumption of alcohol,” added Soundararajan. She added that family members are important influencers in driving responsible drinking. “Therefore responsible drinking messages must also be created to educate and inform this group,” added Soundararajan.||http://timesofindia.indiatimes.com//city/visakhapatnam/one-in-every-2-consumers-starts-drinking-between-21-to-24-years/articleshow/88214222.cms||Umamaheswara Rao
---||Visakhapatnam||NIT Andhra Pradesh to set up renewable energy research hub||VISAKHAPATNAM: National Institute of Technology-Andhra Pradesh is establishing a Common Research and Technology Development Hub (CRTDH) in renewable energy. Sponsored by the department of scientific and industrial research, this Hub will help local micro and small enterprises develop technological solutions for off-grid and on-grid renewable energy systems. The Hub would also nurture start-ups. According to NIT-AP officials, the infrastructure and equipment at this research centre would facilitate micro and small enterprises to conduct research and development activities, including testing of innovative products and new technologies. The department of scientific and industrial research will offer Rs 5 crore financial support to the Hub. NIT-AP, on its part, will contribute Rs 2.15 crore, including land and building for the research centre.  The project will be led by the department of electrical engineering in collaboration with other departments of the institute. Director, NIT Andhra Pradesh, Prof CSP Rao, said that the institute aims to establish state-of-the-art Common Research and Technology Development Hub (CRTDH) “India has crossed the milestone of 100 GW in renewable energy generation and moved towards strong green and sustainable energy transition. This centre will bridge the gap between academia and industries and will strengthen the relationship for mutual benefits. I congratulate the department of electrical engineering for creating such a research and development centre. Our gratitude goes to DSIR for the sanction of the project,” said Prof Rao.||http://timesofindia.indiatimes.com//city/visakhapatnam/nit-ap-to-set-up-renewable-energy-research-hub/articleshow/88214247.cms||---
---||Chandigarh||Commuters try to escape jam as truck unions block Airport Road||Mohali: Commuters had to go through major inconvenience for over an hour again when members of the All Punjab Truck Ekta Union blocked the Airport Road crossing at Chhat village on Zirakpur-Patiala highway late on Friday afternoon. With no hope of traffic easing anytime soon, several car and two-wheeler drivers were seen trying to cross over the road divider to take a U-turn. Many cars got stuck on the road divider as drivers tried to escape the blockade. Many harried travellers were also seen trying to drag their luggage across the road to find a way of reaching their destination. Worst affected were ambulances and people on their way to the airport. Faced with the prospect of missing their flights, they could be seen requesting protesters to make way. It took them nearly two hours to reach the airport. Truck operators and drivers of All Punjab Truck Ekta Union, district Patiala have been protesting against the Punjab government for the last five days by holding a dharna on Airport Road near Zirakpur-Patiala Road and Chhat Chowk. Although Zirakpur DSP Harjinder and SHO, Zirakpur inspector Onkar Singh Brar tried to persuade truck operators to lift the blockade, truck operators insisted that transport minister Amrinder Singh Raja Warring comply with their demand to restore truck unions, which were dissolved. Police also tried to divert traffic from Patiala Chowk and Nabha Sahib village through alternative routes. The blockade, which coincided with office closure time, led to roads going out of bounds. Even ambulances were stuck. The jam spilled over on internal roads. Long queues of buses, cars and other vehicles could be seen on Patiala road and other roads. Earlier, a delegation of truck operators from All Punjab Truck Ekta Unit, District Patiala met transport minister Amrinder Singh Raja Warring and they were assured that the truck unions would be restored in the assembly. District vice-president of the union, Amandeep Singh said, “During the 2017 Assembly elections, all truck unions in the state were dissolved by then Congress-led CM Captain Amarinder Singh. As now there is Congress government led by chief minister Charanjit Singh Channi in the state, we demanded that these truck unions be revived. We also want increase in transport rates as truck operators were already suffering from the economic downturn.” Reacting to non-compliance of demands, he said that the future strategy would be decided in accordance with the decision taken at state level and if required, they would intensify the protest. The move to abolish truck unions had proven to be “a retrograde one as a new syndicate has emerged, which has monopolised the trucking trade resulting in losses to both owners and traders,” he said.||http://timesofindia.indiatimes.com//city/chandigarh/commuters-try-to-escape-jam-as-truck-unions-block-airport-road/articleshow/88214316.cms||---
---||Chandigarh||2 from Ludh among AAP’s 5 candidates announced||Ludhiana: Aam Aadmi Party (AAP) on Friday named five candidates in the district out of 40 candidates announced by it for the 2022 elections. After the announcement of the candidates, the five candidates including Lok Sabha constituency in-charge Amandeep Singh Mohi, city president Suresh Goyal, secretary Sharanpal Singh Makkar, media in-charge Dupinder Singh and hundreds of other supporters paid obeisance at Gurdwara Dukh Niwaran Sahib and Durga Mata Mandir, then went to the Jagraon bridge and paid homage to the idols of Shaheed Bhagat Singh, Shaheed Rajguru and Shaheed Sukhdev. The candidates from Ludhiana district whose names featured in the list include Madan Lal Bagga from Ludhiana north, Kulwant Singh Sidhu from Atam Nagar, Daljeet Singh Bhola Grewal from Ludhiana east, Jiwan Singh Sangowal, from Gill and Manwinder Singh Gyaspura from Payal. Addressing mediapersons on the occasion, the candidates thanked the party convener Arvind Kejriwal, Punjab president Bhagwant Mann, Punjab in-charge Jarnail Singh and co-in-charge Raghav Chadha. They added that AAP will form the government in 2022 and give the people of Punjab a clean, corruption free and honest government which will be their own government.||http://timesofindia.indiatimes.com//city/chandigarh/2-from-ludh-among-aaps-5-candidates-announced/articleshow/88214319.cms||टाइम्स न्यूज़ नेटवर्क
---||Chandigarh||MC develops cold feet against encroachment drive||Ludhiana: After facing strong resistance from shopkeepers in the old city markets against anti encroachment drive that was being carried out jointly by the municipal corporation (MC) tehbazaari staff and traffic police, the civic officials are now in dilemma whether to continue with this drive or not. Due to elections, the officials are not getting support from the political persons and shopkeepers are also aware of the same. This time, the offiials had to return from the markets when shopkeepers raised hue and cry. On December 8 and 9, the drive was opposed in Ghas Mandi, Gaushala Road and Railway Station Road. The shopkeepers blocked traffic and alleged that officials lifted material from inside whereas the drive had started for clearing the encroachment from roadside. The sources, however, revealed that officials were being told against taking any action till the elections. Requesting anonymity, one of the officials claimed that shopkeepers know that due to elections the officials are unlikely to get any support from the local elected representatives. He said senior officials should take up the matter with political bosses as well . Congress MLA from central constituency, Surinder Dawar said, “I, along with senior deputy mayor Shyam Sunder Malhotra, conducted a meeting with the shopkeepers at Gaushala Road where drive was opposed two days ago. The shopkeepers have requested for two months as hosiery season is on and officials should not disturb them at this time. The shopkeepers said their last season was also affected due to Covid 19.” He said he has asked the shopkeepers to arrange for the security guards in the market for regulating traffic so that public did not face difficulty. Regarding drive he said, “I cannot comment about it because it is to be decided at mayor level.” Mayor Balkar Singh Sandhu said, “I will talk to the officials about the drive and we will have to make some strategy for conducting the drive efficiently.”||http://timesofindia.indiatimes.com//city/chandigarh/mc-develops-cold-feet-against-encroachment-drive/articleshow/88214306.cms||---
