---||Bhubaneswar||Now, senior BJD leader Sanjay Dasburma gets dragged into 'murder' row||BHUBANESWAR: Senior BJD leader and deputy chairman of the state planning board Sanjay Dasburma has found himself in a controversy after family members of a youth, who was his close aide and allegedly found murdered in a river in Puri district on Monday, accused the former of having masterminded the crime. The deceased Chittaranjan Palei (27) had been working for Dasburma for the last few years. On Sunday, the family members of Palei lodged a complaint with Sadar police alleging that he had been missing since Saturday night. They told the police that he had gone to attend a party with some of his friends in Puri on Saturday evening. As they suspected that Palei might have been kidnapped, the police registered a case under section 364 (kidnapping for murder) of the IPC on Sunday. On Monday morning, Palei’s body was fished out from a river near Gadamrugashira village. Based on the complaint of his family, the police registered a murder case. “I strongly suspect the involvement of Sanjay Dasburma and one Jaga, who was my husband’s friend, in the murder. The police should interrogate them,” Palei’s wife Priyanka told media persons. The family members alleged that there was some personal dispute between Dasburma and Palei. The development comes close on the heels of the controversy surrounding BJD ministers Dibya Shankar Mishra and Pratap Jena in two separate murder cases. Dasburma denied the allegations. “I am deeply saddened by Palei’s death. His wife is like my daughter. A thorough inquiry will reveal the truth and ascertain the cause of his death. I am in no way linked with the death,” Dasburma told journalists. Puri superintendent of police Kanwar Vishal Singh has constituted a special investigation team (SIT) for expeditious investigation of the case. “Additional superintendent of police Purna Chandra Pradhan will head the SIT. Early detection of the case and collection of evidence will remain the top priority of the SIT,” Singh said. On Tuesday, the BJP demanded Dasburma's resignation from the post of the deputy chairman of the state planning board. Dasburma said the family members of the deceased met the Puri SP and demanded a Crime Branch inquiry into the case.||http://timesofindia.indiatimes.com//city/bhubaneswar/now-senior-bjd-leader-sanjay-dasburma-gets-dragged-into-murder-row/articleshow/88285181.cms||Debabrata Mohapatra
---||Kolkata||Kolkata: 27-year-old arrested with Rs 1 crore from Park Street||KOLKATA: Days ahead of the civic election, cops arrested a youth and seized a bag containing currency notes worth Rs 1 crore from a youth while was walking along the pavement of Park Street on Tuesday morning. The joint operation was conducted by Kolkata Police’s Special Task Force (STF) and Park Street police station around 8.30am. According to police, they had a tip off about a man moving with a large amount of cash and that his movement was suspicious. “A team of officers intercepted the man and found the cash with him. Despite repeated questions, he couldn’t give a proper reply to the source of the money or where he was taking it and was subsequently arrested and the money was seized,” said a senior officer of Kolkata police. Police identified the man as Pritam Pal (27), a resident of Maheshtala. He was produced before Bankshall court in central Kolkata and was remanded to police custody. Cops also alerted the Income Tax Department about the seizure. Cops said they suspect the money was being transported from one place to another illegally, possibly over Hawala. Cops said they are further probing if the cash was to be used in the upcoming civic elections due on December 19.||http://timesofindia.indiatimes.com//city/kolkata/tamaghna-stf-rs-1-cr/articleshow/88285656.cms||Tamaghna Banerjee
---||Ahmedabad||3 cheating cases filed in a day||Ahmedabad: A trader has filed a complaint at the Narol police station stating that he has been cheated of over Rs 58 lakh. He said that garments worth about Rs 72 lakh were purchased from him but he was paid only 14 lakh. Rajendra Paliwal, 36, a resident of Isanpur, filed the complaint with Narol police on Monday. He said that since 2018, Arun Chaudhary, Manju Chaudhary, Rajesh Chaudhary, and Bhavna Chaudhary bought clothes from him for Shree Arun Garments, Neha Textiles, and Bhagyalaxmi Garments. The complainant said that over the past three years, dues of more than Rs 58 lakh had piled up. He said that whenever he asked for the money he was threatened. Police have filed a case of cheating and breach of trust. Sharad Sheth, 56, a resident of Bodakdev, filed a complaint on Monday with Shahpur police stating that he has been duped of Rs 76,000. He said he was contacted by a person who said that his KYC details had to be updated. The person made Sheth download an app called Quicksupport. Later, through several transactions the person siphoned off the money from Sheth’s account. In a complaint filed with Ramol police, Bhupendra Chauhan, 34, a resident of Vastral, has stated that between January and September, his EMI money was stolen by the collection agent. Chauhan said that Nirmal Solanki, the field officer of Suryodaya Small Finance Bank, collected monthly EMIs amounting to Rs 89,620 from him. Chauhan said Solanki did not deposit the money in the bank. Ramol police on Monday lodged a complaint of cheating and breach of trust.||http://timesofindia.indiatimes.com//city/ahmedabad/3-cheating-cases-filed-in-a-day/articleshow/88285661.cms||---
---||Surat||Miraculous escape for five of a family swept away in canal||Surat: A family of five from Silvassa including four women had a miraculous escape when their car got swept in canal water and remained stuck under a bridge for nearly two hours early on Tuesday in Kadodara of Surat district. The five hung onto hope for rescue breathing in around one foot of space between the bridge on National Highway 48, while water gushed down with high pressure. Water was released in the canal on Monday and it was down flowing with high pressure. The car got swept away in the rapid flow but luckily stuck below the bridge. Around a 150-metre portion of the canal is under the bridge and the car went almost 10 metres into the narrow space from one end of the canal. In a dramatic rescue operation, the stranded family was rescued by a team of Surat Fire and Emergency Services (SFES) along with the help of the police. Those rescued included Azim Khan (50), Sumaiya (42), Swetha (21), Aaliya (21) and Fahima (18), all residents of Silvassa in Union Territory of Diu-Daman-Dadra and Nagar Haveli who said they were returning home from Ankleshwar. Khan said he was driving the car on a service road near old Kadodara police chowki when the accident took place. “The car fell into the canal waters possibly after the driver lost control,” fire officer, SFES, Jagdish Patel told TOI. “They could not come out of the car as the doors were not opening. However, the front glass somehow broke and the family members could manage to wriggle out as water started pouring into the car. The car drowned within seconds,” said a SFES officer part of the rescue operation. After coming out of the car, the five clung on to the chassis shouting for help amid the crashing sound of water. “Their screams, however, got lost in the loud voices of vehicles passing on the highway. They then sent a WhatsApp message from the only one working mobile phone they had to a relative in Silvassa,” the officer added. However, the message was not answered and the trapped people then made a WhatsApp call as normal calls weren’t going through, the officer informed. Thankfully, the relative answered the call and immediately asked a person known to him in Surat city to arrange for help. The relative also reached Kadodara and informed cops in a nearby chowki who reached the spot and contacted SFES. “Initially police and some locals tried to enter into the water but as the flow of water was heavy and we did not have any specialized equipment with us, we could not do much,” said a GRD jawan. “The relatives of the family from Silvassa too reached the spot amid the rescue operation and based on that calculation we could estimate that the family must have stayed stuck under the bridge amid the thrashing water for nearly two hours,” the SFES officer added.||http://timesofindia.indiatimes.com//city/surat/miraculous-escape-for-five-of-a-family-swept-away-in-canal/articleshow/88285482.cms||Yagnesh Bharat Mehta
---||Mangaluru||3 years after Suvarna Thribhuja tragedy, kin await status of crew||Udupi: Three years after the Suvarna Thribhuja tragedy, the families of the victims are still awaiting an official confirmation regarding the status of their kin, who were on board the ill-fated fishing boat that went missing on December 15, 2018. They say that they were officially not informed whether their relatives who were on the boat have died or are missing. The Suvarna Thribhuja left on a fishing expedition with a crew of seven, including its owner, on December 13, 2018, from Malpe fisheries harbour, and was reported missing off the Goa coast under inexplicable circumstances. The fishermen who went missing include Chandrashekar Kotian, boat owner, Damodhar Salian, Laxman Harikanth, Ravi, Satish, Ramesh and Harish. The Indian Navy, in a tweet on May 2, 2019, had announced that INS Nireekshak had found the wreck of the fishing boat, 33 km west-south-west off the coast of Malvan in Maharashtra, on May 1, 2019. “The wreck was found through side scan sonar operations and confirmed today by naval divers undertaking saturation diving at a depth of 60 metres,” the tweet added. Ganesh Kotian, brother of Chandrashekar Kotian, told TOI that the families of the crew are still awaiting an official confirmation about the status of their kin. “Then defence minister Nirmala Sitharaman has helped the families, and we are hopeful that the central government provides more details of the tragedy. The spot of the fishing boat was identified, and video footage was also taken, but details were not disclosed to us. We have not received any document to believe that the seven crew have died or are missing. Adequate ex gratia has not been paid,” Ganesh said. The state government had given ex gratia of Rs 10 lakh to each to the next of kin of the seven fishermen on board the ill-fated fishing vessel, in November 2020.||http://timesofindia.indiatimes.com//city/mangaluru/3-years-after-suvarna-thribhuja-tragedy-kin-await-status-of-crew/articleshow/88284750.cms||---
---||Nashik||24x7 vax begins at New Bytco hospital||Nashik: The Nashik Municipal Corporation (NMC) has started a 24x7 vaccination centre at its New Bytco hospital. The civic body will start three more such centres at Indira Gandhi, Zakir Hussain and Swami Samarth hospitals within the next few days. The civic body officials said that the objective is to complete the vaccination of all the beneficiaries, including the first and the second dose. “Our other vaccination centres are operational between 9am and 5pm on all days except Sunday. There is a section of people who work during the day and are unable to get vaccines due to the time restrictions. Hence, we have decided to start a 24x7 vaccination centre so that the people who are working during the day will be able to take vaccines during the night hours,” said NMC officials. On the very first day, three beneficiaries availed the facility at night. The NMC health department has appealed to the beneficiaries to avail the facility if they are unable to get vaccinated during the day. So far, three types of vaccines - Covishield, Covaxin and Sputnik V were available in the district. Now, Nashik is in the process of getting a fourth vaccine ZyCoV-D, which will be a needle-free vaccine. The civic body is expecting to get the vials of these vaccines within a week. This vaccine is to be administered to the beneficiaries above 18 years, who are yet to take even a first dose of the vaccine.||http://timesofindia.indiatimes.com//city/nashik/24x7-vax-begins-at-new-bytco-hospital/articleshow/88284746.cms||Tushar Pawar
---||Lucknow||KGMU’s gold winners bask in sunshine of focus, resolve||Lucknow: Success doesn’t come after a smooth ride, it takes courage, determination, and hard work to be successful, say postgraduate (MD/MS) gold medal winning students at KGMU. These students will be awarded the medals in the convocation. MD anesthesiology student Dr Akanksha Jain, who has won the Thakur Das Bhatia memorial gold medal for best performance in the course, went through mental as well as physical trauma in 2020. “My mother was diagnosed with cancer in March 2020. And after six months, I met with an accident while performing duty in the ICU and my knee ligaments ruptured,” recalled Dr Akanksha. “The injury was serious, and so I was bedridden for two months, but I continued my studies and learning. I used to study and then discussed topics with my friends, and found the discussions helped me a lot,” she added. Saharanpur resident Dr Arunima Saini, who will receive MD Postgraduates gold medal for best MD student in community medicine on convocation day, comes from rural background and had to face resistance for stepping out to study medicine after Class XII. “People in the village said to my parents: ‘Ladki hai, shaadi karke chali jayegi, kya karoge padha kar, doctor bana kar’ (She is a girl and will go away after getting married. You will gain nothing from her studies and by making her a doctor), but luckily, my father was firm on sending me to study for my MBBS,” she recalled. Later, the same people cheered for her when she went back to her village after becoming a doctor. “There were tears of happiness in the eyes of my father,” Dr Arunima reminisced. Later, Dr Arunima joined KGMU for MD in community medicine and will complete the course with the best student tag. “One should always be focused on a goal and should not postpone, or delay the set targets. I followed this dictum in my studies and have been successful. My father will be proud to see me getting a gold medal from heaven, as he passed away a few months ago,” she said.||http://timesofindia.indiatimes.com//city/lucknow/kgmus-gold-winners-bask-in-sunshine-of-focus-resolve/articleshow/88286951.cms||Vivek Singh Chauhan
---||Thiruvananthapuram||UDF to protest against SilverLine||Thiruvananthapuram: The UDF will hold a protest against the proposed SilverLine project on December 18, UDF convenor M M Hassan said. Hassan said that the protest will be held in front of the Secretariat as well as the district collectorates of 10 districts through which the project would pass through. The public march and dharna will be held from 10am to 1pm. The state-level inauguration of the protest will be done by opposition leader V D Satheesan at Ernakulam. The protest in front of the Secretariat will be inaugurated by KPCC president K Sudhakaran. Other UDF leaders will inaugurate the protest at other places, including former chief minister Oommen Chandy at Kottayam, IUML leader P K Kunhalikutty at Kozhikode, Kerala Congress (Joseph) chairman P J Joseph at Pathanamthitta, UDF convenor M M Hassan at Alappuzha, RSP state secretary A A Azeez at Kollam, Forward Block national general secretary G Devarajan in Thrissur, IUML leader E T Muhammed Basheer in Malappuram, KPCC working president T Siddhique in Kannur and IUML general secretary PMA Salam in Kasaragod. Other UDF constituent party members including Anoop Jacob, C P John, Mani C Kappan, Rajan Babu and John John would participate in the protest at Ernakulam, Thiruvananthapuram, Kottayam, Alappuzha and Thiruvananthapuram, respectively, Hassan said.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/udf-to-protest-against-silverline/articleshow/88286458.cms||टाइम्स न्यूज़ नेटवर्क
---||Coimbatore||Cop suffers fractures after accused on run shoves him||Coimbatore: A police inspector from the Rathinapuri police station on Tuesday suffered hairline fractures after an accused pushed the officer down and tried to escape from him. Inspector Ramesh Kannan went to Hudco Colony on Monday to conduct inquiries with 21-year-old Surya Prakash, of Sampath Street at Rathinapuri. Surya Prakash is an accused in an assault case. “When the officer confronted Surya with his questions, the accused shoved Ramesh and attempted to flee from the spot. However, the officer’s driver Sugantharajan chased Surya and caught him,” a police officer said. The inspector suffered hairline fractures on his left hand and left leg. He was taken to a private hospital for treatment. Based on Sugantharajan’s complaint, the Rathinapuri police registered a case against Surya Prakash under sections 353 (assault or criminal force to deter public servant from discharge of his duty) and 506 (ii) (criminal intimidation) of the Indian Penal Code. The arrested person was produced before a judicial magistrate court and remanded in judicial custody. The officer also said that the accused was trying to establish himself as a rowdy in Rathinapuri.||http://timesofindia.indiatimes.com//city/coimbatore/cop-suffers-fractures-after-accused-on-run-shoves-him/articleshow/88286456.cms||---
---||Rajkot||Four held for raping 50-year-old in Savarkundla||Rajkot: Four labourers were arrested for allegedly raping a 50-year-old woman in Savarkundla taluka of Amreli district on Tuesday. According to the complaint lodged by the survivor, the accused are natives of Madhya Pradesh and working as agriculture labourers. The rape survivor lives in the village near the farm house where the accused worked. The woman told police that she was raped allegedly by the accused when she was alone near the farm. The police have arrested Vikram Bhil, Sandip Bhil, Raju Damor and Vajeram Damor in connection with the rape complaint.||http://timesofindia.indiatimes.com//city/rajkot/four-held-for-raping-50-year-old-in-savarkundla/articleshow/88285685.cms||---
---||Delhi||Experts looking into necessity of a booster dose, Centre tells Delhi high court||NEW DELHI: The Centre on Tuesday told the Delhi High Court that top experts are studying the necessity of a booster dose of the Covid-19 vaccine, but the current priority is to ensure full vaccination of the whole population. In a reply filed in court, it said that two expert bodies are examining scientific evidence related to dose schedule of Covid-19 vaccines as well as the need and justification of booster doses. A call is yet to be taken as the complete biological characteristics of the infectious disease are yet unknown. The Centre’s stand comes at a time when there is a raging debate on the need for a booster dose amid the latest Omicron variant of coronavirus. Giving details in the affidavit, the government said the National Expert Group on Vaccine Administration for Covid-l9 (NEGVAC) and the National Technical Advisory Group on Immunisation (NTAGI) provide overall guidance and recommendations on all aspects of Covid vaccination to the ministry of health and family welfare. "The NTAGI and NEGVAC are deliberating upon and considering scientific evidence related to the dose schedule of Covid vaccines as well as the need and justification of booster doses. The current knowledge about duration of immunity offered by Covid vaccines in India is limited and will clearly be known over a period of time only," the affidavit said. The court had on November 25 asked Centre to file an affidavit on the aspects relating to the booster dose, and the timeline within which the same is proposed to be rolled out. Stressing upon the efficacy of booster dose for those who have been fully vaccinated, the bench noted that the medical view indicates a fall of immunity against the disease after some time. This creates the need for a booster dose for people, particularly the elderly and those suffering from other diseases, it had noted. “The current priority of the National Covid-19 Vaccination Program is to cover the entire eligible population with full vaccination (that is, two doses) and, at present, there are no guidelines regarding administration of booster doses from the two expert bodies,” the government added, in its response. The court had also sought to know the timeline within which the same is proposed to be rolled out on the Aarogya Setu application, if it is considered necessary. It is hearing various issues relating to the Covid crisis in the capital since the time of the second wave of the pandemic.||http://timesofindia.indiatimes.com//city/delhi/experts-looking-into-necessity-of-a-booster-dose/articleshow/88286457.cms||Abhinav Garg
---||Delhi||Delhi: Planning a getaway to usher in New Year? You may be too late||NEW DELHI: If you can find a room in any destination for the annual festive break that is a short drive or an airport’s hop from Delhi, count yourself lucky. Much of everything in sight has been booked, say industry insiders. The Omicron variant of the coronavirus hasn’t dampened spirits and as the Christmas and New Year breaks approach, the hospitality sector is bracing for literally a capital rush. Ankush Nijhawan, co-founder, Travel Boutique Online, said safari destinations, national parks, forts, havelis, homestays and hotel rooms were rapidly being taken by visitors. Daniel D’Souza, president & country head, SOTC Travel, added that with domestic tourism seeing a threefold hike in demand than in the winter of 2020, nearby drivable locations like Dehradun, Mussoorie, Shimla, Rishikesh, Neemrana, Lansdowne, Kasauli, and Nainital are in for a windfall. And while beach destinations in Kerala, Andamans and Goa are a perennial favourite, there are many keen to explore offbeat places, pointed out D’Souza. He counted among these the living root bridges and canoeing on the Dawki Lake in Meghalaya, white water rafting on the Subansiri of Arunachal Pradesh, rock climbing in the Satpura range and skiing, snowboarding, ski mountaineering, ice hockey, and ice skating in Auli and Gulmarg. Ritu Mehrotra, regional manager, Booking.com, said that based on bookings for December 15-31, the top trending domestic destinations include leisure destinations like Goa, Manali, Jaipur, Udaipur, Pondicherry and Shimla. Health and security, flexibility in cancellation and attractive prices were key considerations for travellers. Kashmir, Himachal Pradesh and Uttarakhand are seeing the demand peak. Syed Junaid Altaf, managing director, Skyview by Empyrean at Patnitop, said, “We have already managed 50% occupancy in the first month of launching luxury stays and are looking at 70-80% with footfall of over 400 per day.” Nazir Rah, managing director, Rah Hotels & Resorts, J&K, too reported, "The winter and spring tourist season looks promising in Kashmir. We have sold out the last week of December, with tourists keen to experience the snow and the Christmas and New Year periods.” Vinit Chhabra of The Khyber Himalayan Resort & Spa, Gulmarg, added, “The winter break is looking fabulous and we are almost sold out till March 2022.” Country Inn Hotels & Resorts in Bhimtal and Corbett National Park are popular with Delhi residents looking at fresh air and quietude. “Delhi-NCR has always been the key market for us and we have seen a spike in queries for the upcoming dates,” said Akhil Arora, COO, Espire Hospitality, which runs the properties. Vibhas Prasad, director, Leisure Group of Hotels, which has several establishments across Uttarakhand, affirmed the big demand for the New Year week. While Rajasthan remains a popular drive holiday, hotels chains said vacationers his year were demanding new experiences. Abhishek Sharma, general manager, Raffles Udaipur, said bespoke experiences such as dinner in the open overlooking the Aravalis was in high demand. Siddharth Yadav, vice-president, MRS Group of Hotels, added to this experiences such as Himalayan lunch and Lama’s walk at Mary Budden Estate in Uttarakhand, stunning White Nights of Rajputana at Narendra Bhawan, Bikaner and Dinner on the Dunes and Silk Route Exploration offered by Suryagarh Jaisalmer. The desire for limited interaction has also facilitated The Postcard Hotels’ properties, specially at Gir Wildlife Sanctuary in Gujarat and Netravali in Goa, being heavily booked, Akanksha Lamba, vice-president, operations, said, “The pull of the majestic Asiatic lion and the cultural experience of Gir and lure of the hidden ecosystem of Goa appear perfect attractions for those looking to escape from their busy city lives.” At ITC Hotels, while the beaches are the hotspots for winter vacations, CEO Anil Chadha said the hills are the flavour of the season. The group’s Welcomhotels in Shimla, Chail and Mussoorie are logging good numbers, while the Katra property is also a big draw. For the more circumspect Delhiites, checking into a city hotel is a big trend this year. “Our restaurants are being booked to capacity. With expatriate master chefs for Italian, Asian and Indian cuisine and with our mixologists, we are prepared to give our guests a superlative experience during the festive break,” assured Nitesh Gandhi, general manager, JW Marriott New Delhi. Meanwhile, Rajeev Kale of Thomas Cook (India) said the average duration of breaks is 7-15 days. He revealed a strong growth in demand for domestic cruises even at top rates between Rs 25,000 and Rs 1 lakh a night. Among international destinations, Kale said Dubai-Abu Dhabi remained favourites, with the former providing the added allure of Expo 2020 and its shopping festival. Maldives, Sri Lanka, Nepal, Egypt and Turkey are also popular while luxury travellers were considering winter experiences in Switzerland.||http://timesofindia.indiatimes.com//city/delhi/planning-a-getaway-to-usher-in-new-year-you-may-be-too-late/articleshow/88285672.cms||Amin Ali
---||Nagpur||Maharashtra: BJP wins big in MLC polls, double whammy for MVA in Vidarbha||NAGPUR: The Maha Vikas Aghadi (MVA) suffered its first major setback in Vidarbha since forming the government in Maharashtra in 2019. It lost both the Nagpur and Akola-Buldhana-Washim seats by crushing margins in the MLC local authority constituency biennial polls the results of which were announced on Tuesday. Earlier, the BJP had lost the graduates’ constituency and zilla parishad polls and bypolls to the three-party coalition of MVA. The BJP has won four out of six seats where elections were held on December 10. There were no polls for four seats after an unofficial pact between the rival factions. It included two seats in the Brihanmumbai Municipal Corporation (BMC) where BJP’s Rajhans Singh and Shiv Sen’s Sunil Shinde won. The Congress and BJP bagged one seat each at Kolhapur (minister of state Satej Patil) and Nandurbar-Dhule (Amrish Patel), respectively. Though it was an expected win for the saffron party’s Chandrashekhar Bawankule, in Akola-Buldhana-Washim constituency, it pulled a coup of sorts by defeating Shiv Sena’s Gopikishan Bajoria, a three-time MLC, by a margin of 109 votes even though MVA constituents had over 400 out of the 822 voters. As reported by TOI on December 12, Prakash Ambedkar’s Vanchit Bahujan Aghadi (VBA) played a key role in ensuring BJP’s Vasant Khandelwal’s victory along with some independents. While Khandelwal secured 443 votes, Bajoria polled 334 out of the 808 valid votes. This means that the BJP bagged a big number of 157 votes from the other parties that probably included 86 of VBA, 77 independents and a few from MVA constituents – Sena, NCP and Congress. In Nagpur too, BJP received 44 votes from the three coalition partners and other parties in addition to its own tally of 318. The MVA backed independent Mangesh Deshmukh received 186 votes, while five were declared invalid. Former Congress candidate Ravindra Bhoyar, who was brought from the BJP, managed to get just one vote. On Friday, Bhoyar had told TOI that he toed the party line and voted for Deshmukh. Leader of opposition Devendra Fadnavis hailed the twin victories of Bawankule and Khandewal stating that it was a ‘tight slap’ on the MVA partners’ faces. “Both these victories are special. It’s the result of the hard work of every karyakarta. With these victories by huge margins, once again, the BJP has proved its mettle in these MLC elections,” he tweeted. Fadnavis was in the city to greet Bawankule and joined party workers in the celebrations. “Political arithmetic does not mean MVA’s three parties coming together to secure victories. In fact, it’s the political chemistry which worked for us,” he told the media. Maharashtra Pradesh Congress Committee (MPCC) president Nana Patole blamed BJP for “horse-trading” in the polls to secure wins. “They resorted to undemocratic tactics to win the polls which is their modus operandi. We, however, welcome the people’s mandate,” he said. Bawankule, a three-time MLA who was denied a ticket for the 2019 assembly polls, thanked the party’s central and state parliamentary boards for reposing the faith in him. “It is indeed a big victory and I thank party leaders and workers, who supported me throughout. Even in Akola, the Shiv Sena won since last three terms just because they had the support of BJP. Now, after withdrawing from the saffron alliance, the voters there taught a befitting lesson to them.” Denying speculations about him being upset over denial of ticket to him earlier, the former energy minister in Fadnavis cabinet added party had given him everything and never ditched him. “I was heading Vidarbha and Marathwada. For some reason, the party wanted me to work at the ground level and I obliged. No one is above party. Even if declined a ticket, the leaders should always follow party’s orders,” he said.||http://timesofindia.indiatimes.com//city/nagpur/mlc-elections-double-whammy-for-mva-as-bjp-registers-crushing-wins/articleshow/88285659.cms||Vaibhav Ganjapure
---||Ahmedabad||Agri scientists should make organic farming beneficial: Governor||Gandhinagar: Governor Acharya Devvrat on Tuesday called on agricultural scientists to work on inventions to make farming easier and help farmers turn to natural ways of cultivation. He said this while inaugurating a three-day pre-Vibrant Gujarat Global Summit (VGGS) event on agro and food processing at Anand Agricultural University on Tuesday. The event also witnessed the signing of MoUs proposing an investment of Rs 2,359 crore in the agriculture sector, including setting up of two ethanol plants with 650 kilo litre per day capacity as well as an agri-green e-commerce project. The governor said nature had been severely damaged due to the heavy use of chemicals in agriculture. “If we turn to organic farming, we will be able to protect nature and maintain good health. This is an urgent time to avoid the ill-effects of chemicals,” the governor was quoted as saying in an official release. Stressing that there was need for more research in the field of agriculture, he asked scientists for inventions that make farming easier and also help farmers turn to natural ways of cultivation. On the occasion, the governor and other dignitaries, including Union minister Parshottam Rupala, dedicated virtually an agriculture college in Porbandar, a fisheries college building in Navsari and launched a website on natural farming. Prime Minister Narendra Modi will virtually address the valedictory function of the event. The summit, organised on the theme ‘Agro and Food Processing: Entering a new era of Cooperation Atmanirbhar Krishi’ will see participation of over 5,000 farmers from across the country and officials of 23 states.||http://timesofindia.indiatimes.com//city/ahmedabad/agri-scientists-should-make-organic-farming-beneficial-governor/articleshow/88285668.cms||---
---||Ahmedabad||BJ Medical College gets 157 junior resident docs||Ahmedabad: BJ Medical College and Civil Hospital, Ahmedabad, on Tuesday appointed 157 junior resident doctors to reduce the burden on resident doctors in their second year of PG medical courses. “About eight positions lie vacant after the appointment of 157 doctors,” said an official aware of the developments. “Of these, 22 junior doctors have been appointed in the general medicine department and 21 in the general surgery department.” The state health department last week had issued a notification for allowing the recruitment of junior resident doctors at government-run medical colleges. The junior doctors are to be paid a fixed monthly salary of Rs 63,000 which is inclusive of all entitlements, the notification says.Among others, 12 junior doctors were appointed in the paediatrics department and 16 in the anaesthesiology department at Civil Hospital on Tuesday. The resident doctors of Gujarat, who joined the recent nationwide protests over the delay in NEET-PG 2021 counselling, have been demanding medical officers to assist them till the new batch joins. NEET-PG exams for MD/MS admissions are usually held in January, but due to Covid they were conducted in September. While counselling was to commence on October 25, petitions challenging a central government notification has stalled the process. Senior resident doctors (final-year students from the 2018 batch) were relieved a few months ago. As a result, hospitals have been managing with only two batches, instead of three.||http://timesofindia.indiatimes.com//city/ahmedabad/bj-medical-college-gets-157-junior-resident-docs/articleshow/88285674.cms||---
---||Nashik||3 arrested in armed dacoity case in Satpur||Nashik: The crime branch of the city police has arrested three criminals and has also detained a minor in connection with an armed dacoity at a metal statue making workshop along the Trimbak Road, under the Satpur police station, in the early hours of December 10. The criminals had beaten up the watchman, threatened him and stolen parts of bronze statues that were being made at the workshop. The dacoits had brought a truck along to take the statues. Apart from the Satpur police, the crime branch unit-1 personnel were also investigating the case. During the course of investigation, API Mahesh Kulkarni of the crime branch unit got information that the criminals involved were from Ambivali in Thane district. On the instruction of PI Vijay Dhamal, a team of unit 1 went to Ambivali, and after grilling some people there, arrested three criminals aged between 18 and 21 years, and a juvenile. The police also seized the truck worth Rs 9 lakh that was used in the dacoity. The police said they have seized the suspects’ cellphones worth Rs 30,000. Criminal absconding for four years nabbed The Ahmednagar police have arrested a 26-year-old criminal — Rajendra, alias Pappu Bhima Chavan — who was wanted in a robbery case registered with the Loni police in 2017.||http://timesofindia.indiatimes.com//city/nashik/3-arrested-in-armed-dacoity-case-in-satpur/articleshow/88284770.cms||---
---||Kochi||Poor upkeep takes the sheen off walkway in memory of People’s Prez||Kochi: The APJ Abdul Kalam Marg walkway along the Vembanad estuary was envisaged on the lines of the famous Mumbai’s promenade at Marine Drive. But today it has become a huge let down for Kochiites and tourists who visit the place, as authorities have failed to provide any basic amenities here.  Plastic waste is littered across the walkway and even choking the mangroves along the banks of the backwaters. The walkway was reopened 10 months ago after completing renovation works by the Cochin Smart Mission Ltd (CSML) at a cost of Rs 7.1 crore. The land is owned by the Greater Cochin development authority (GCDA) and the nodal agency had handed over the land to CSML for renovation works and maintenance for a period of one year, but it has become an ill-maintained tourist destination.  Bottles are littered on the lawns, benches and under the trees. Plastic covers and food packets are clogging the mangroves as they are thrown into the lake by visitors without any compunction, partly because there are only a few garbage collection bins. The 750-m-long northern end of the stretch has only two waste bins and the result is plastic is thrown into the waterbody. Former Ernakulam district collector and founding chairman of GCDA Dr S Krishnakumar said that there should be a provision in the budget to maintain the assets of government organizations. “When we opened the walkway everybody lauded it. We maintained it properly. There was sufficient funds for the works. There should be sufficient provision for the maintenance of the project and should be evaluated properly. When the project is formulated, it should also include maintenance provisions and cost for it. Otherwise, the very purpose of the project will suffer,” he said.  With the onset of tourist season and with the scare of the Covid pandemic on the decline, there has been a huge rush to catch a glimpse of the beautiful sunset from the promenade, especially during the weekend. “Authorities have not even provided a toilet facility there which had been our demand. It is a shame that a spot that should have become the pride of Kochi is such a pathetic state,’’ says environmentalist Renjith Thampy who has been consistently taking up the issue of backwater pollution and lack of amenities in the walkway. Agrees P Thomas, who visits the walkway daily, points out that the waste bins kept here were inadequate. CSML officials said they have apprised the waste dumping issue with the Kochi corporation, but the latter was not taking any proactive measures. “We cannot ask the contractor to collect and manage the plastic waste as it is not coming under his purview. He has been asked to maintain the walkway. The corporation said they would collect waste from the walkway. CSML will procure 30 to 40 waste bins and install it there. For pruning the lawn, we will ask the contractor to do it. We will also install surveillance cameras in the walkway,” said the official. GCDA officials said they were planning to conduct a joint inspection in the walkway soon to chart out a solution. “Though GCDA is the custodian of the walkway, we have reached an agreement with CSML for renovation and maintenance for a period of one year. They should have done it now,’’ a GCDA official said.||http://timesofindia.indiatimes.com//city/kochi/poor-upkeep-takes-the-sheen-off-walkway-in-memory-of-peoples-prez/articleshow/88284765.cms||T C Sreemol
