---||Guwahati||Congress delegation to Nagaland stopped at Jorhat airport||GUWAHATI: A Congress delegation of leaders comprising AICC general secretary in-charge of Assam, Jitendra Singh, Lok Sabha MP Gaurav Gogoi and AICC general secretary in-charge of Nagaland, Ajoy Kumar, was stopped at the Jorhat airport as they were on their way to Nagaland to meet the families of the civilians killed in the firing by Assam Rifles last week. The interim Congress president, Sonia Gandhi, had directed the delegation to visit Nagaland. Singh, who was in a sit-in demonstration at the airport along with his other colleagues decrying the 'illegal detention', asked how the Jorhat administration could restrict their movement to another state. The administration had cited the prevailing law and order in Mon and its neighboring areas as the reason for issuing the order. Jorhat district magistrate Ashok Kumar Barman stated that the prohibitory order has been issued in view of restrictions imposed by the Nagaland government on the movement of civilians and others from the Assam side to the Mon district. "I am satisfied that there are sufficient grounds to prohibit their movement considering the present sensitive situation in the border areas and apprehensions of breach of peace and tranquility in the border areas of Jorhat district," read the order. As per information available with the Jorhat administration, along with the three Congress leaders, Lok Sabha MP Anto Antony was also scheduled to arrive in Jorhat on Wednesday. "Our Congress delegation, which was set to leave for Mon today, has been detained. If there is a law and order problem, the Nagaland Police would have stopped us from entering Nagaland. Why is the Assam Police stopping us at Jorhat?" questioned Singh. He sniffed a conspiracy and alleged that the government feared the Congress delegation would unearth the truth and reveal it to the nation. Lok Sabha MP from Kaliabor in Assam, Gogoi, termed the restriction on their movement as an attack on democracy. He blamed the Union home minister, Amit Shah, and the Assam chief minister for allegedly barring their entry into Nagaland. "We are staging a dharna against the government for curbing our democratic rights. We were going to console the families who lost their members in the Mon firing," said Gogoi. Meanwhile, leader of opposition in the Assam assembly and CLP leader, Debabrata Saikia, demanded that the state government take the decision to withdraw the Armed Forces Special Powers Act (AFSPA), which is being blamed for the death of the villagers in Mon. The entire northeastern region erupted in protest and demanded the withdrawal of the ‘draconian’ AFSPA so that Mon-like incidents were not repeated in the region. "The cabinets of Nagaland and Meghalaya governments have decided to withdraw AFSPA. In such a situation, the Assam government should also withdraw the law," said Saikia. Leading students’ body, the North East Student Organization, will stage a protest across the region on Thursday demanding justice for the civilian victims and withdrawal of AFSPA.||http://timesofindia.indiatimes.com//city/guwahati/congress-delegation-to-nagaland-stopped-at-jorhat-airport/articleshow/88172703.cms||Kangkan Kalita
---||Bengaluru||Tainted assistant govt pleaders told not to work||Bengaluru: The high court on Wednesday said disciplinary proceedings pending before the Lokayukta against 61 assistant public prosecutors/assistant government pleaders (APPs/AGPs) should be completed and an appropriate final decision be taken within four months vis-a-vis the inquiry report.During pendency of disciplinary proceedings, the 61 APPs/AGPs should not be allowed to discharge duties if it is not contrary to any order/directions issued by any court, a division bench headed by chief justice Ritu Raj Awasthi said.Disposing of two petitions filed on the issue, the division bench said the competent cour t(special court for Lokayukta cases) should also proceed with the matter as per law and complete criminal proceedings expeditiously. The arguments over selection of 197 APPs/AGPs will be done at an appropriate time, it said.The court was told that a chargesheet was filed against 61 of the 197 selected candidates on June 12, 2017 and a supplementary chargesheet was filed on March 15, 2018. tnn||http://timesofindia.indiatimes.com//city/bengaluru/tainted-assistant-govt-pleaders-told-not-to-work/articleshow/88174903.cms||---
---||Bengaluru||KEA seeks Karnataka govt nod for third round of counselling in January||BENGALURU: The Karnataka Examinations Authority (KEA), which has already completed the first round of counselling and kickstarted the process for the second round, has now written to the state government seeking its nod to conduct a third round of counselling in January. Usually, the second round of counselling for engineering seats is held after the first round of seat-selection process for medicine. This is done to ensure students get a better chance at engineering seats in the second round, as candidates who prefer medicine get to choose medical seats earlier. However, this time, NEET counselling is yet to begin because a hearing on the upper limit of the Economically Weaker Section (EWS) quota is under way in the Supreme Court. With the next hearing scheduled for January 6, officials feel that counselling for undergraduate students will happen only after that of postgraduate candidates and is, therefore, likely only by January. “Visvesvaraya Technological University has announced its academic calender. According to it, first-year classes will start by December 13. If we were to delay the second round of counselling further, students will not get sufficient time for first semester before exams begin in April,” said an official from KEA. There was also an order from the All India Council for Technical Education (AICTE) to complete engineering admissions by November 30, which the state couldn’t adhere to. “We usually do one round of NEET counselling before the second round of CET (engineering). With this, those engineering seats which become vacant when a student goes for medicine become available for meritorious students. This has been the practice for many years. Karnataka has a large number of medical seats and it is likely that a lot of seats can go vacant in engineering when students leave for medicine,” she said.  “...We waited for some time to see if we can accommodate NEET this time too. But since the case has gone till January, this couldn’t be done. We have, therefore, written to the government to accommodate the admissions done till December 16 and also have one more casual round in January,” the official explained. Around 11,000 students have reported to colleges they have been allotted in the first round of counselling. This is of the total 61,000 seats that were allotted. Others are waiting for better options before confirming seats, which is in sync with the usual trend, said the KEA. KEA announced the second round of counselling this week and students have been given the option to modify the dates from Tuesday. The results of the second round are expected on December 10. The last date of reporting to colleges is December 16.||http://timesofindia.indiatimes.com//city/bengaluru/kea-seeks-govt-nod-for-3rd-round-of-counselling-in-jan/articleshow/88174904.cms||---
---||Bengaluru||Power supply to be hit in several parts of Bengaluru till December 13||BENGALURU: Power supply will be disrupted from December 9 to 13 in several localities of the city. Dec 9: Singasandra, AECS Layout, Hosa Road, Doddathoguru, Electronics City, Konappana Agrahara, Doddathoguru, BNR Emerald, HM City 5th Block, Narayananagar 1st Block, Royal Lake Front Layout, HSR Sector 4, Bilekahalli. Dec 10: Electronics City, Konappana Agrahara, Doddathoguru — 9th Cross Road, 5th, 6th and 7th Main, GG Loyal, Shanti Layout entrance, Adarsha Palm Apartments Road, 11th Block BDA Layout, Royal Park Residency, Gowravanagara, BTM 6th Stage, Bilekahalli. Dec 11: Mico Layout, Begur, parts of Hongasandra. Dec 13: KRB Layout 4th Main, Narayananagar 2nd Block, KLV Layout, Bilekahalli.||http://timesofindia.indiatimes.com//city/bengaluru/power-supply-to-be-hit-till-december-13/articleshow/88174905.cms||---
---||Bengaluru||Astronaut-elects kickstart training||Bengaluru: The four astronaut-elects part of the Gaganyaan programme, who returned from Moscow, have begun their theory training in Bengaluru.They had visited Russia for the second time for crew seat moulding, which needs to be done as per their body structure, flight suit trials, including depressurisation checks, etc. The theory classes will follow a specifically designed curriculum which has been finalised by the Isro Human Space Flight Centre (HSFC), which is spearheading Gaganyaan programme.Indian Space Research Organisation (Isro) chairman K Sivan, said: “...They (astronauts) have all come back and started theory classes.”The HSFC, which has finalised the syllabus for astronaut training in India for Gaganyaan programme, will soon be making operational a basic or an ad hoc astronaut training facility off Old Airport Road too.“Some installations are still pending. Once that is done, we’ll start using the facility,” said Sivan, who had earlier told TOI that the space agency is looking to inaugurate the ad hoc training facility in December. The syllabus for astronaut training will be vast, focusing on areas like crew module, orbital module, redundancies, where various items will be in the module, orbital distance, technical and theoretical systems, humidity and temperature, et al. The faculty panel, on the other hand, has reputed members from institutions like IAM, IISc, IIT, former astronauts like Rakesh Sharma, and some former Isro directors/deputy directors.For practical training that would follow the theory classes, Isro is working on commissioning three types of simulators, including the final one that will be the crew module simulator with internal settings, ECLS (environment control and life support) systems, etc.All these will be installed at the training facility here, which will be hosting at least three types of simulators and other training facilities. “Once the facility is ready, even theory classes may move there,” another source said.||http://timesofindia.indiatimes.com//city/bengaluru/astronaut-elects-kickstart-training/articleshow/88174906.cms||---
---||Bengaluru||Karnataka’s tech arm scales up, is part of 30 projects across 18 departments||BENGALURU: Founded as a not-for-profit society in 2019, as an alternative to the National Informatics Centre (NIC), the Centre for Smart Governance (CSG) has made major headway into providing tech solutions to the Karnataka government. Once heavily dependent upon NIC, the technology firm which is run by the ministry of information technology, Karnataka found that the central agency was unable to scale up their manpower and provide quick solutions for the state administration. “While the government never expressed its concerns, NIC’s inability to scale up operations had become a concern. As a result of this, CSG was founded as a dedicated technological arm of the state government,” said a senior e-Governance department official. With pending projects and burgeoning requirements of the state government, CSG started to fill the shoes of NIC whenever it was called upon. “We had several pending projects, and required a dedicated source for our own projects. From education to crop insurance repayments and from upgrading the land records system to providing technical assistance for our investigations, we required quick resolutions. CSG has fulfilled these requirements,” said another senior IAS officer, who is presently using the software provided by the state-owned tech company. So much so, that CSG has provided solutions to even Ponzi scheme repayments to investors, including the I-Monetary Advisory (IMA) and the Guru Raghavendra Co-operative Bank scam. With a startup capital of Rs 10 crore, raised from various foundations and grants given by the government of India for specific projects, the company has been registered as a “not-for-profit” entity. “CSG is in fact registered as a society for providing basic infrastructure for governance. Our core mandate was to develop e-Governance solutions for the governments,” said Sunil Panwar, executive director for the organisation and an IFS officer. Today, CSG has transformed itself into a success story with over 30 projects cutting across 18 state government departments being implemented and another 20 more in the pipeline. From traditional requirements like .NET core to Java etc., to providing technological solutions under emerging areas like Blockchain, cloud computing, etc., the company has become the “most preferred” subsidiary for the Karnataka government for “not so expensive” technological resolution. In fact, the Karnataka government has given the company a free reign to even approach other governments in adjoining states for their requirements and increase its own revenue generation. CSG today employs around 230 people, including primarily software developers, computer engineers and senior management and is also planning to expand further with more additions. “We intend to increase our staff strength to about 400 by the end of the fiscal year,” said one employee of the company. The company has now raised capital to lease out an entire 28,000 sq ft area at the Yeshwantpur transport terminal and converted it into a 400-seater office. While salaries have been lower than other startups and software firms in the state, the government firm has now realised the disparity and even increased its cap by 35 per cent and on par with most IT solution firms. “As an organisation we want to ensure that our atmosphere is more employee-centric; we have emphasised on gender diversity as well with flexible working conditions, maternity benefit, etc. This year, of the 15 per cent employees promoted, 70 per cent were women,” claimed Panwar.||http://timesofindia.indiatimes.com//city/bengaluru/karnatakas-tech-arm-scales-up-is-part-of-30-projects-across-18-depts/articleshow/88174907.cms||Sandeep Moudgal
---||Bengaluru||Novartis in India asks some of its staff to go||Bengaluru: Novartis Healthcare, the India subsidiary of Swiss pharma company Novartis, has done away with some roles in India. The company sent emails to select associates across functions asking for an in-person meeting in Mumbai. On reaching the venue, the employees were asked to resign and were offered a severance package, sources told TOI. TOI has seen a copy of the email.When contacted, a Novartis spokesperson said, “Our product portfolio in India continues to evolve to meet the changing health needs of patients and our society. To that end, we have undertaken a review of the structures, roles and skillsets that we presently have and those that are required for the future….This strategic business decision has resulted in a total of 37 roles being made redundant. Over detailed individual discussions with the impacted employees, we spent considerable time explaining the separation packages and the career transition counselling services offered.”Novartis said it has close to 10,500 full-time employees. “We will continue to invest in the country,” it said. Since January, it has hired more than 1,600 employees across divisions and companies in India, it said.Novartis has one of its three global drug development centres in Hyderabad, with over 2,000 physicians, experts and scientists.||http://timesofindia.indiatimes.com//city/bengaluru/novartis-in-india-asks-some-of-its-staff-to-go/articleshow/88174908.cms||Shilpa Phadnis
---||Bengaluru||Delhivery acquires US drone firm||Bengaluru: Logistics player Delhivery has acquired US-based Transition Robotics, a company focused on developing unmanned aerial system (UAS) platforms. It will strengthen Delhivery’s capabilities across a wide range of applications, including aerial photography, remote sensing, inspection, and surveys.Transition Robotics has a decade of experience with all aspects of small UAS, from hardware and software design to testing, validation, and manufacturing.Kapil Bharati, CTO in Delhivery, said while the company builds its supply chain platform, it needs also to look at the long-term developments poised to shape the industry. He said Transition Robotics gives Delhivery a chance to get directly involved with core drone technology. Jeff Gibboney, co-founder of Transition Robotics, said they are looking to combine their experience in developing UAS solutions with Delhivery’s ability to quickly deploy and operate technology at scale.||http://timesofindia.indiatimes.com//city/bengaluru/delhivery-acquires-us-drone-firm/articleshow/88174909.cms||---
---||Bengaluru||Infy’s BPM arm expands in Ireland||Bengaluru: Infosys BPM, the business process management arm of Infosys, has expanded its presence in Ireland with the launch of a new delivery centre in Waterford, and creating 250 new jobs.Infosys BPM started its Ireland operations in Dublin in 2014. The company has since then expanded through offices in Waterford, Wexford, Clonmel, and Craigavon. tnn||http://timesofindia.indiatimes.com//city/bengaluru/infys-bpm-arm-expands-in-ireland/articleshow/88174910.cms||---
---||Bengaluru||Byju’s acquires Austrian math co for $100mn||Bengaluru: Byju’s has acquired Austria-headquartered GeoGebra, which was founded in 2013 and has an interactive and collaborative mathematics learning tool. Sources said it’s a $100-million deal. Byju’s chief strategy officer Anita Kishore said GeoGebra’s interactive resources adapt to every child’s style and pace of learning. She said GeoGebra will help Byju’s reimagine and transform the way math is taught and learned. GeoGebra will continue to operate as an independent unit within the Byju’s group under the leadership of its founder and developer Markus Hohenwarter. Byju’s said the platform has a rapidly expanding community of over 100 million learners across 195 countries, and brings together geometry, algebra, spreadsheets, graphing, statistics and calculus in one easy-to-use format. Hohenwarter said GeoGebra was born out of a passion to help students learn math in a visually appealing and engaging manner. “Our shared passion for learning and teaching resonates with Byju’s, making them a perfect partner for our onward journey,” he said. The firm’s commercial services support over 300 established education service companies and startups.||http://timesofindia.indiatimes.com//city/bengaluru/byjus-acquires-austrian-math-co-for-100mn/articleshow/88174911.cms||---
---||Bengaluru||Varshaa wins billiards title||Bengaluru: Karnataka’s Varshaa Sanjeev gave herself a belated birthday present. The Bengaluru cueist, who turned 25 two weeks ago, dethroned Amee Kamani 3-1 to annex the senior women’s National billiards crown in Bhopal on Wednesday.Known more for her snooker prowess, Varshaa called the shots from the word go against the defending champion, who looked a trifle out of sorts. That seemed to suit the challenger fine as she made capital of Amee’s errors to take a vice-like grip over the proceedings.Having missed out on the 6-red snooker title last week — losing to citymate Vidya Pillai in the final — Varshaa was keen to make amends. The youngster, who is into film production with her first movie set to hit the screens soon, took the first two games of the best-of-five-game final with ease.Just as it looked as if the Bengalurean would run away with the title, Amee dug deep into her reserves to force a comeback. She produced a game-clinching break of 40 with some great potting to reduce the deficit. However, Amee couldn’t carry that momentum forward as errors soon crept into her game. Varshaa, one of the most improved players on the circuit, made capital of her rival’s easy leaves, and combined with some fine in-offs, took the fourth game and with it the title, her maiden senior billiards crown.Result: Final: Varshaa Sanjeev (Kar) bt Amee Kamani (MP) 3-1 (75-32, 75-19, 25-75, 75-45).||http://timesofindia.indiatimes.com//city/bengaluru/varshaa-wins-billiards-title/articleshow/88174912.cms||---
---||Chennai||Army men led paramedics to 2 passengers still alive||Chennai: At 12.27pm on Wednesday, the 108 ambulance control room in Chennai received the first call about the copter crash from a resident of Katteri village near Coonoor in the Nilgiris of Tamil Nadu. The call centre staff sent six ambulances before alerting police and fire services, reports Pushpa Narayan. An ambulance stationed at Aruvankadu, 14 km from the crash site, reached the spot at 12.48pm. A few army staff had already reached the area by then. “They directed the paramedics to two people, alive but with severe burn injuries,” said a senior official at the EMRI service. The paramedics said they could not ascertain the identity of the two, but they had 90% burns. By then, five more ambulances with 10 paramedics reached the spot. “They found eight more victims, but none showed any signs of life. The bodies were charred,” a source said. The eight bodies were taken to the Military Hospital.||http://timesofindia.indiatimes.com//city/chennai/army-men-led-paramedics-to-2-passengers-still-alive/articleshow/88174913.cms||---
---||Chennai||‘Poor visibility, not technical fault, likely crash cause’||U Tejonmayam & V AyappanChennai: Foggy conditions and poor visibility could be factors that caused the Mi-17 V5 carrying CDS Gen Bipin Rawat, his wife and several others to crash in Coonoor, aviation experts said, though official word on the reason for Wednesday’s fatal accident is awaited.They said chances of technical faults are remote because it was a planned flight with VIP passengers. “The chopper is capable of flying in bad weather, but the terrain was hilly and it appears to have fallen from a low altitude,” an expert said.Visibility may have dropped considerably because of foggy conditions or low clouds over Coonoor around 11.30am on Wednesday. According to the IMD, Coonoor reported 4mm rainfall till 8.30am on Wednesday and the maximum temperature during the day was 19ºC.“We had forecast light to moderate rainfall in hill stations. Only for the plains we had forecast mist or fog. It is difficult to forecast fog for valleys and hilly terrain because both satellite and radar cannot capture that. Fog conditions can be reported only by seeing it. Even then it is difficult to differentiate between fog and low clouds,” said N Puviarasan, director, Area Cyclone Warning Centre, IMD Chennai.Experts said fog appears as a cloud near ground level, reducing visibility. Fog usually forms at a relative humidity of about 100% that may occur when there is increased moisture in the air or when the temperature is decreasing.IMD officials said they were not asked for local weather conditions during VIP movement to Wellington and the IAF has its own facility to track it. “They don’t share weather conditions or forecasts from their area either,” an official said.Skymet Weather chief meteorologist Mahesh Palawat said Coonoor had shallow fog and cloudy weather on Wednesday morning (8.30am) and dense fog with nearly no visibility at 5.30pm. “There could be shallow fog or low clouds during the day,” he said.||http://timesofindia.indiatimes.com//city/chennai/poor-visibility-not-technical-fault-likely-crash-cause/articleshow/88174914.cms||U Tejonmayam
---||Chennai||K-drama craze drives Korean up language charts||Chennai: There appears to be a ‘K-plosion’ of sorts on the language front this past year, with people virtually queuing up (and queuing up virtually as well) to learn Korean. According to the 2021 edition of the Duolingo Language Report, in India, Korean has moved up two places to grab the number five spot among the most popular languages being learned on the app (dislodging German).Driven by the influence of K-pop, K-drama, K-cosmetics, K-fashion, and K-cuisine, Indians – especially those between the ages of 17 and 25 – are responsible for the rise of Korean learning in India (the release of popular TV series Squid Game two months ago has only helped fuel the surge). The report includes learners who studied languages on the app between October 1, 2020 and September 30, 2021.“In Chennai, we now have a waiting list of 150 people for our online Korean language class,” says Rathi Jaffer, Director at InKo Centre, a non-profit exploring Indian and Korean culture. “We just cannot keep up with the demand and are looking to hire more teachers.” Rathi says that earlier, employment opportunities were behind the drive to learn the language, but now it is clearly entertainment. “The profile of students signing up is getting younger,” she adds. “It’s mostly school and college students.” Rupali AS, a biotech student, decided to sign up for Korean classes this September, after binge-watching more than 20 K-dramas over the course of the pandemic. The first thing she wanted to learn how to say was “I love you” (it’s “Saranghae”, she says emphatically). In just a couple of months, she has learned much more than saranghae and says she is a master of all things K-slang – from Aigo (OMG) to Daebak (cool) and more. “My dream is to learn the language and then visit the country,” says the 21-year-old. The Duolingo survey says more than 56% of the respondents, like Rupali, were influenced by pop culture trendsetters including movies, OTT shows and web series."We have witnessed most traction from the 17 to 25 age group, across languages,” says the app’s country marketing manager Karandeep Singh Kapany. Reasons to study a new language varies from professional growth remain to interest in a different culture, staying connected with the community and pursuing a new hobby.Korean is easy to pick up, says Rathi. “In fact, the alphabet and structure were created and popularised by King Sejong in the 15th century as a language meant to unify people. Korean is influenced by several languages,” says Rathi.“I have noticed it is structured a lot like Tamil,” says Rupali. “If you’ve got your Tamil syntax down to the T, K-grammar is a cakewalk.” Daebak!||http://timesofindia.indiatimes.com//city/chennai/k-drama-craze-drives-korean-up-language-charts/articleshow/88174915.cms||---
---||Chennai||Woman gives sr citizen porridge, escapes with gold||Chennai: Police are looking for a woman who gave sedative-laced sweet porridge to an elderly woman living by herself and stole two sovereigns of gold jewellery from her at Royapuram on Tuesday. Kanagammal, 85, a resident of BV Koil Street in Royapuram, was lying unconscious at her house when her daughter Shyamala, 61, visited the house on Tuesday evening. She rushed her to a private hospital, where the doctor examined and confirmed that she was under the influence of sedation.After regaining memory, Kanagammal told her daughter that a woman approached her and offered the sweet when she was alone. Though she was hesitant to take it, the conwoman claimed that she brought the sweet from a temple. However, after taking the sweet, the old woman collapsed.She found that her two sovereign gold chain and a bangle missing. Based on the complaint lodged by Shyamala, the Royapuram police have registered a case and are investigating.In another case, an auto driver spiked an elderly woman’s tea in Madhavaram and escaped with 5.5 sovereigns of gold jewellery, a mobile phone and 60,000 in cash after she fell unconscious in her house on Monday. Police have launched a hunt for the suspect who gained entry into the house on the pretext of servicing the victim's car.The woman, Vimala Bosco of Palaniyappa Nagar in Madhavaram, a widow, lives alone. Her husband had died of Covid last year.The elderly woman, a retired private firm employee, wanted to visit her friends in T Nagar and boarded an autorickshaw in Perambur. After meeting her friends, she returned home in the same autorickshaw. The auto driver then offered her spiked tea and fled with her gold chain, a pair of bangles, mobile phone and 60,000 cash, she told police in her complaint.||http://timesofindia.indiatimes.com//city/chennai/woman-gives-sr-citizen-porridge-escapes-with-gold/articleshow/88174916.cms||---
---||Chennai||Chennai: Pallavaram Radial road streetlights still unattended||CHENNAI: Damage caused to streetlights and underground utilities along Pallavaram-Thoraipakkam Radial Road during expansion works has remained unattended for months now. The arterial road connecting the airport with the IT corridor along Old Mahabalipuram Road (OMR) has now become dark and ill-lit, making rides difficult and risky for motorists. Not a single streetlight on a 2-km stretch that was within the erstwhile Pallavaram Municipality and is now under Tambaram Corporation limits is functioning.  The recent rain has worsened the situation, with several potholes forming on the stretch between Pallavaram Bridge and Keelkatalai. Bad maintenance coupled with poor visibility has converted the road into a death-trap, say residents of the area.  Two bikers have died (in single-vehicle crashes) this monsoon season. One of them, a 40-year-old who skidded near Sunnambu Kolathur, was run over by a van. Several minor accidents have also been reported. “Motorists, particularly two-wheeler riders, have no clue about the potholes, bumps or open drains ahead of them,” said V Santhanam, a resident-activist from Chrompet.  Even basic facilities like traffic signals and safe drains are absent and management is poor as hundreds of truckers illegally park their vehicles on the extreme-left lanes on both sides, hampering the free flow of traffic, he said. The highways department started converting the stretch into a six-lane stretch at 35 crore in 2018-19.  A state highways department official said damage to electric cables was inevitable during road expansion. “We have asked the local body to repair it and that we will pay for the repairs,” the official said, requesting anonymity. The Tambaram Corporation has estimated that it would cost 80 lakh to repair the damaged electric cables. Besides this, the highways department has covered 53 manholes along underground sewer lines. It would cost another 40 lakh. Work can resume only when this proposal is approved and funds are sanctioned.||http://timesofindia.indiatimes.com//city/chennai/pallavaram-radial-road-streetlights-still-unattended/articleshow/88174917.cms||Ram Sundaram
---||Chennai||Corpn allows complaints to be reopened||Chennai: The Greater Chennai Corporation has begun a quality assurance process to ensure that all complaints that are sent to 1913 and Namma Chennai application are not closed with vague replies. A few that were brought to the notice of the officials were reopened on Wednesday. Civic body officials have assured that all complaints will be taken up seriously and the complaints will be allowed to be reopened. “We will ensure that all complaints will be allowed to be reopened," said an official.||http://timesofindia.indiatimes.com//city/chennai/corpn-allows-complaints-to-be-reopened/articleshow/88174918.cms||---
---||Chennai||Tamil Nadu: Film director found dead near Arcot road||CHENNAI: Kollywood film director M Thiagarajan was found dead near AVM Studio in Vadapalani on Wednesday. The director was known for films such as ‘Managara Kaval’ starring Vijayakanth and ‘Vetri Mel Vetri’ starring Prabhu. A native of Aruppukottai, Thiagarajan had returned a year ago to the city after spending a few decades in his village. Since he didn’t find any offers or work in the film industry, he stayed in a makeshift tent on Arcot road. Witnesses said that the yesteryear veteran director was broke and used to visit the Amma canteens nearby quite frequently. Police said Thiagarajan’s wife had left him following a tiff 15 years ago. He was living alone since then, as his children lived with his wife. The news about the ailing film director came to light through a Facebook post by a few of his friends. Social media was filled with condolence messages after people learnt about his death.||http://timesofindia.indiatimes.com//city/chennai/film-director-found-dead-near-arcot-rd/articleshow/88174919.cms||---
---||Chennai||Chennai: Leaky Tambaram Sanatorium subway cries for attention||By Megavarshini T CHENNAI: Cracked roof, slippery floor and leaky walls are what pedestrians battle inside the subway at Tambaram Sanatorium railway station connecting the crucial Tambaram and Chromepet areas. During monsoon, after every spell of rain, the subway gets inundated and turns unfit to use for a few days. “The structure itself is wrong, and a complete remodelling is needed. Every year, every monsoon we raise complaints. But officials fix it for short-term relief,” N Balasubramanian of Chitlapakkam said. The subway was opened in 2006, and with trains running above, cracks slowly developed and patches of concrete started falling off revealing the reinforcement inside. “We started seeing leaks by 2015. The floors are slippery and it is unsafe for senior citizens,” said A Selvaraj of East Tambaram. Mercy Grace, supervisor of Tambaram Sanatorium, said a joint report consulting the construction engineer and electrical engineer has been submitted to the higher officials with photographs. “Since, the subway is the only option for the public to board trains and move across, our electrical staff are draining water day and night. This is what can be done for now. Action will be taken as soon as possible,” she added. A long-pending request of the residents have been addressed finally, a foot over bridge is under construction but the work has been stopped because of the showers. It is expected to resume soon. The pedestrian subway needs to be rebuilt and it is a long and complex process.||http://timesofindia.indiatimes.com//city/chennai/leaky-tambaram-sanatorium-subway-cries-for-attention/articleshow/88174920.cms||---
---||Erode||7,900 on Tamil Nadu active Covid-19 case list||CHENNAI: Two districts reported zero Covid-19 cases and 32 recorded zero deaths due to the viral infection on Wednesday, when Tamil Nadu added 703 fresh cases to its Covid registry. At the end of the day, 728 people were discharged leaving 7,946 people under treatment for the viral infection. The cumulative toll reached 36,560 and the total cases touched 27.32 lakh. Samples drawn from more than 1 lakh people were sent to RT-PCR labs for testing. Chennai (122) and Coimbatore (117) continued to record more than 100 cases on Wednesday. However, the two districts report the sharpest decline in cases. On Tuesday, when there were 710 cases in TN, Chennai reported 126 cases and Coimbatore reported 122. About 15 districts reported an increase of between one and four cases compared to their Tuesday tally. Kallakurichi, which reported five new cases, recorded the sharpest rise in fresh cases. On Tuesday, the district reported just one new case. Of the 11 deaths reported on Wednesday, there were four in Coimbatore, three in Chennai and 1 each in Salem, Trichy, Karur and Tirunelveli. Meanwhile, 2.09 lakh people took the vaccine against Covid-19 on Wednesday. This took the total dosage tally in the state to 7.21 crore since May 1 and the vaccine tally at private hospitals touched 27.68 lakh.||http://timesofindia.indiatimes.com//city/erode/7900-on-tn-active-covid-19-case-list/articleshow/88181840.cms||---
---||Chennai||7,900 on Tamil Nadu active Covid-19 case list||CHENNAI: Two districts reported zero Covid-19 cases and 32 recorded zero deaths due to the viral infection on Wednesday, when Tamil Nadu added 703 fresh cases to its Covid registry. At the end of the day, 728 people were discharged leaving 7,946 people under treatment for the viral infection. The cumulative toll reached 36,560 and the total cases touched 27.32 lakh. Samples drawn from more than 1 lakh people were sent to RT-PCR labs for testing. Chennai (122) and Coimbatore (117) continued to record more than 100 cases on Wednesday. However, the two districts report the sharpest decline in cases. On Tuesday, when there were 710 cases in TN, Chennai reported 126 cases and Coimbatore reported 122. About 15 districts reported an increase of between one and four cases compared to their Tuesday tally. Kallakurichi, which reported five new cases, recorded the sharpest rise in fresh cases. On Tuesday, the district reported just one new case. Of the 11 deaths reported on Wednesday, there were four in Coimbatore, three in Chennai and 1 each in Salem, Trichy, Karur and Tirunelveli. Meanwhile, 2.09 lakh people took the vaccine against Covid-19 on Wednesday. This took the total dosage tally in the state to 7.21 crore since May 1 and the vaccine tally at private hospitals touched 27.68 lakh.||http://timesofindia.indiatimes.com//city/chennai/7900-on-tn-active-covid-19-case-list/articleshow/88174921.cms||---
---||Chennai||Man poses as marriage broker, steals gold chains from 71-year-old||Chennai: A conman on the pretext of setting up the son of his elderly victim with a bride escaped with gold chains weighing seven sovereigns from his Triplicane house. He also ended up stealing money from another house in anearby locality. Police identified the victim in the first incident as Srinivasavaradhan, 73. He was looking for a bride for his son Krishnan. On Tuesday evening, a 45-year-old man contacted him claiming to be a marriage broker. He told Srinivasavaradhan that he came to know that the man was searching for a bride for his son through a relatives and wanted to show him a few photographs.The man arrived with the pictures and discussed how he successfully helped clients find partners. The victim believed him to be genuine. To divert the attention of the elderly man, the accused asked him for a glass of water. When Srinivasavaradhan went to the kitchen, the accused opened the almirah and escaped with chains.In the secoind incident, the accused pretended to be speaking over his mobile phone while observing the house of Anuradha, 75, who alone at the time. While Anuradha was busy in the kitchen, he quietly entered the house and stole 15,000 from the almirah, police said. Based on a complaint, the Ice House police registered a case and began investigations. They combed through CCTV camera footage and found the involvement of a man named Srinivasan of Thanjavur. Police said he was a serial offender and are now looking for him.||http://timesofindia.indiatimes.com//city/chennai/man-poses-as-marriage-broker-steals-gold-chains-from-71-year-old/articleshow/88174922.cms||---
---||Chennai||Corpn staffer drowns after seizure||Chennai: A 37-year-old man, who was a security guard at a corporation-run park on Ilaya Mudali Street in New Washermenpet, had a seizure and drowned in a pool of stagnant rainwater while cleaning the park.The deceased was identified as Mohan of Madha Koil Street. At the time of the incident, he was cleaning the park, which was flooded after the recent showers.Police said Mohan had a seizure while pumping out the stagnant water and drowned. After a while, conservancy worker Manjula, who visited the park to offer him tea, found him lying unconscious and alerted others. Police sent him to Government Stanley Hospital, where doctors declared him dead. The New Washermenpet police registered a case.||http://timesofindia.indiatimes.com//city/chennai/corpn-staffer-drowns-after-seizure/articleshow/88174923.cms||---
