---||Guwahati||More ‘Maradona memorabilia’ tumble out in Assam||GUWAHATI: A day after police recovered the stolen Hublot watch of Diego Maradona from Assam on Saturday, “memorabilia” including a jacket, shoes, a squash racket, another watch, lighters, a cap and iPads were seized from Wazid Hussain who has been arrested for allegedly stealing the heritage wristwatch from the soccer legend’s Dubai home. Police are trying to ascertain whether the recovered items also belonged to Maradona. As Sivasagar district police did not receive a prompt reaction from Dubai police, a suo motu case was registered against Wazid at Sivasagar police station. He was produced before the chief judicial magistrate court in Sivasagar on Sunday, which remanded him to four days’ police remand. The police had pleaded for a 10-day custody. “The suo motu case was registered on Sunday morning and subsequently he was produced in the court. The new recoveries from his possession were made on Saturday night, but the accused has not yet confessed that he stole the items from Dubai,” Sivasagar SP Rakesh Roushan told TOI. The accused is a resident of Sivasagar district in upper Assam. However, he was mostly residing at his in-laws’ home in Moranhat in nearby Charaideo district. “We are ascertaining whether the recovered items belong to the legendary footballer. But it is true that all the items have been stolen from Dubai. The rest of the things will come out in the course of investigation,” the Sivasagar police chief said. Though police on Saturday said Wazid was in Dubai for five years since 2016, police sources added that confusion persists whether he worked in Maradona’s home as a domestic help or was engaged as a security guard. “Nothing is clear in the accused’s version. The information available with us said he worked there as domestic help and the other input says he worked there as a security guard,” an investigating officer said. The officer said Wazid was not cooperating with the police ever since he was apprehended on Friday night. “Still, he has not confessed anything. Not even about the stolen Hublot watch,” he said. As part of the continuing operation after the recovery of the stolen Hublot watch, another search was conducted by Sivasagar police at Wazid’s in-laws’ residence at Khumtai in Moranhat. Two iPads, a jacket, a pair of track pants, a T-shirt, two pairs of shoes, a doll, two squash rackets, a watch, six lighters, a Vaseline and a cap have also been recovered by police during the search operation. The police said these articles have been seized observing all necessary legal formalities. It was Assam special DGP (Law and Order) GP Singh, who took to Twitter on Sunday morning to inform about more recoveries. According to Wazid’s family members in Sivasagar, he returned from Dubai around three months ago. They said he almost snapped relations with his parents after his marriage in 2005. “We were informed that he worked in Dubai. We never knew about the Maradona connection,” said one of his family members.||http://timesofindia.indiatimes.com//city/guwahati/more-maradona-memorabilia-tumble-out-in-assam/articleshow/88244415.cms||Kangkan Kalita
---||Business||Helping women get back on career path after two trying years||Chennai: Work deadlines, home chores, overseeing online classes for children, health emergencies, pay cuts and job losses – the pandemic-induced woes have been harsh on career women, and many of them had to either take a break or were forced to leave their jobs. Now, a few HR professionals are trying to help qualified women return to the job market, offering them counselling, training and placements. Chennai-based indePenn Connections, a HR startup from IIT Madras Research Park, was incorporated in December 2019 by Rajani Seshadri and Rani Muralidharan. By the time it started operations in May 2020, the pandemic was already raging in India. "The pandemic and the lockdown changed the dynamics of women wanting to return to work," says Seshadri. "On one hand, they were left with more responsibilities of online schooling, husbands working from home, elder care and domestic chores. On the other hand, it opened up opportunities for remote work since, in some instances, the husband lost his job and her income became a necessity rather than a luxury." Over the past 18 months, indePenn has "opened the eyes" of more than 500 women to the possibilities of a second career. "Approximately 200 women have attended our online group learning programmes and nearly 100 have gone back to work, many of them from technology, finance, HR, education and marketing backgrounds," says Seshadri. While 60% are from IT Services and technology, there is a lot of buzz around Digital Marketing as well. The pandemic has presented some opportunities too. Says Saundarya Rajesh, founder-president, Avtar Group: "Post-Covid, the situation has become more heartening in terms of women’s careers. The boom in IT hiring witnessed between July and September of this year, with the same candidate receiving multiple offers, leading to intense ghosting by selected candidates, also fuelled the need by companies to engage second career women." According to Rajesh, in the period between July and September 2021, Avtar, which facilitated re-entry of around 75,000 women in the past 15 years, received about 4,250 applications from second career women on its portal myAvtar.com. Around 60% of these women had breaks ranging from three to eight years. "About 25% of the applicants were women with breaks less than one year; 15% were early career women whose breaks were of less than two years. Another silver lining is that employers, who would earlier hesitate to invest in returning women due to concerns that ranged from ‘fitment’ to questioning their commitment to their careers, are now launching programmes for this segment, says Seshadri. There is still a gap in what is offered and what’s needed, yet this is a good beginning in the post-Covid era.||http://timesofindia.indiatimes.com//business/india-business/helping-women-get-back-on-career-path-after-two-trying-years/articleshow/88243610.cms||Nandini Sen Gupta
---||Kolkata||Bangla delegates to trade fair face Petrapole visa firewall||Kolkata: There is a cloud of uncertainty over the participation of 25 Bangladeshi delegates in the trade fair organised by Bengal Chamber of Commerce and Industry (BCCI) as there is an apprehension that the delegates with business visa might not be allowed through Petrapole border. Prakash Shah, chairman of the trade promotion and business development committee of BCCI, had written to Vikram K Doraiswami, Indian high commissioner in Dhaka, as there are reports that business visa is not entertained at Benapole-Petrapole border since December 8. Shah pleaded the envoy to allow the business delegates with business visa to come through the Petrapole-Benapole border. A source said the Bangladeshi participants are mostly traders who deal in garments, including Jamdani sari. The BCCI official pointed out that some of the Bangladeshi traders, who had been granted business visa, had been asked to take the air rout, but it might be difficult for them fly to the city before December 17. An official said that the Export Promotion Bureau (EPB) under the commerce ministry of Bangladesh had written to the Indian high commission to facilitate the Bangladesh delegates in the trade fair as they are co-exhibitors of the EPB in the trade fair. However, Indian high commission officials refused to comment on the matter. An immigration official said the matter is likely to be resolved soon. FRRO K T Bhutia, too, refused to comment. The trade fair is scheduled to be held from December 17 to January 2 at Science City. Bangladesh is the partner country this time to celebrate 50 years of Indo-Bangla friendship. There are 14 other countries and 21 state governments which are going to participate in the trade fair.||http://timesofindia.indiatimes.com//city/kolkata/bangla-delegates-to-trade-fair-face-petrapole-visa-firewall/articleshow/88244490.cms||---
---||Kolkata||20 Bangla nationals held||Kolkata: Twenty Bangladeshi nationals illegally staying in Bengal were arrested by the Kolkata Police’s anti-terrorist squad (ATS) from Anandapur on Sunday afternoon. The squad officers raided a residential building in Gulshan Colony after a team of ATS officers of Uttar Pradesh Police came from Lucknow to trace Mufizul Rehman, an alleged human trafficker. The youths were living in an apartment that housed a madrassa. None of them had valid passports or visas. Fake Indian identity documents were retrived from them, an officer said. Rehman was taken into custody by the UP-ATS. He will be taken to Lucknow on a transit remand while the others will be produced before a local court on Monday under the Foreigners’ Act, an officer added. TNN||http://timesofindia.indiatimes.com//city/kolkata/20-bangla-nationals-held/articleshow/88244500.cms||Krishnendu Bandyopadhyay
---||Vijayawada||Interstate ganja smuggling gang busted||Cops booked six persons for their alleged involvement in smuggling ganja under Nagarempalem police station limits in Guntur city on Sunday. The accused were identified as Vinay Kumar alias Pandu, Abubakar, Venkata Subbaiah, Isaac Waman Jor Sheikh, Mohammad Ishaan, and Bonta Nitin. Addressing a press conference, Guntur Urban superintendent of police A Arif Hafeez said local police received credible information on Sunday that the gang members were shifting ganja from one vehicle to another. Cops reached the spot but by that time, the accused had started to flee from the scene. Cops said they managed to intercept one of the cars and arrested three people while two others fled from the spot. Cops said the accused procured the ganja from the Agency area in Vizag and were planning to sell it to states like Karnataka and Kerala with the help of Abubakar, a dealer based in Mangaluru. Hafeez said 50 kilograms of ganja, 100 bottles of liquid ganja, five cell phones and a car were seized. A case was registered under relevant sections of Narcotic Drugs and Psychotropic Substances Act, 1985. Cops said further investigation is on to nab the other accused.||http://timesofindia.indiatimes.com//city/vijayawada/interstate-ganja-smuggling-gang-busted/articleshow/88243834.cms||---
---||Business||Seafood high on export menu||Chennai: Braving the choppy waters the sector faced globally, seafood exporters in Tamil Nadu had a decent haul in the first seven months of this fiscal. They earned $758 million in exports, nearly 80% of the $973 million export target set for 2021-22 by the Centre. This despite the Covid-inflicted troubles that had hit production, the steep increase in freight cost, the non-availability of refrigerated containers on time due to cartelisation by shipping lines, not to mention China conducting nucleic tests on seafood imports from India. It’s a labour-intensive industry, employing mostly women – the 40-odd seafood exporters in Tamil Nadu employ more than 30,000 people. But despite a 1,076km coastline, Tamil Nadu accounts for a mere 15% of the total $7.8 billion Indian seafood exports targeted for this fiscal. "The new DMK-led government in Tamil Nadu is proactive. It has identified seafood exports as one of the ‘champion’ sectors for boosting exports and helping the state achieve its $1 trillion economy target by 2030. We made a detailed presentation to finance minister Palanivel Thiaga Rajan. He and fisheries minister Anitha Radhakrishnan have promised all support for us," says K V V Mohanan, Tamil Nadu president of the Indian Seafood Exporters’ Association. Tamil Nadu’s 15% share of seafood exports includes transfers from Andhra Pradesh through the Chennai port. Aquaculture (mostly shrimp) contributes almost 70% of the export kitty, with capture fisheries accounting for the rest. Aquaculture production in TN has been dropping for the last few years, while other states such as Andhra Pradesh have upped output. The hatcheries sector, which originated in Chennai, has fallen victim to extortion by anti-socials with political support. As a result, the industry went virtually into hibernation over the past 10 years in the state, the industry delegation told the ministers. "This government is keen to develop the marine seafood industry. I have asked the associations for hatcheries and aquaculture farmers to come forward and draw an action plan along with the exporters to enable the industry to tap its vast potential. As such, the problems for the industry are not with the government, but with local miscreants turned extortionists," says Elias Sait, secretary general, Indian Seafood Exporters’ Association. He cites a recent case, where a seafood exporter received all necessary approvals in one month from this government to establish a factory near Arambakkam, close to the TN-AP border to process fish. But a few miscreants created a furore and the exporter is now forced to approach a court, despite local officials coming out in his support, to begin operations. Seafood exports can surge if Tamil Nadu can add another 8,000 acres for aquaculture in the next three years, allotting land to poorer sections, especially the fishermen community, say industry experts. The government should also help them get loans and offer subsidies to help them adopt the latest techniques in aquaculture. This can boost shrimp production to 50,000 tonnes per annum, from last year’s 20,000 tonnes.  "Andhra Pradesh (Seemandhra) has effectively put to use almost 95% of land identified as suitable for aquaculture. In Tamil Nadu, a mere 16% of the available land is being used. The potential for growth is huge," says Mohanan. Industry experts say that marine product exports from Tamil Nadu can touch rs 15,000 crore and more in the next five years from the Rs 9,000 crore expected this year. "But we are facing problems on twin fronts. High diesel prices, despite state government subsidy, have limited the number of boats venturing into sea and continuing depletion of marine resources has cut the catch by half," says D B Ravi Reddy, treasurer, Seafood Exporters Association of India. He says indiscriminate fishing, which hauls in juvenile fish too, has contributed to the depletion of the catch. The cost of power to run cold storages in Tamil Nadu is also five times more than in some other coastal states. The industry has to overcome this ‘double whammy’ to sustain exports at existing levels. It has urged the state to introduce aquaculture parks, offer latest tuna fishing technology and encourage cage culture and sea ranching to replenish the catch.||http://timesofindia.indiatimes.com//business/india-business/seafood-high-on-export-menu/articleshow/88243711.cms||D Govardan
---||Business||Rest insured, he is a star in his own right||Chennai: At 12:30pm every day, all meetings withVenkatasamy Jagannathan come to a pause for a few minutes. That’s when the chairman and founder of India’s largest medical insurance company Star Health samples the lunch served to his staff. "Providing tasty and quality lunch to colleagues is the most important thing for me," he says. Born at Nagampatti, in the then Tirunelveli district in an agrarian family, Jagannathan went to Caldwell Higher Secondary School in Tuticorin and later to MDT Hindu College. Education brought him to Chennai for his bachelors in economics at the Government Arts College and later took him to Annamalai University for post-graduation. "I scored a second rank there," he recalls. He joined Hercules Insurance as a trainee officer in 1969 for a monthly pay of Rs 450. "I completed the two-year training in six months," he says. Nationalisation of insurance companies had Hercules merging with United India. As a student of insurance in United India, Jagannathan rose up the ranks to be the CMD, a post he held till his retirement from the company in 2004. "Then I wanted to start something on my own. I identified medical insurance as a big opportunity for two reasons: corporatisation of medical care and a huge middle class which will need quality care at affordable cost," he said. Just around the time the ETA group was scouting for business opportunities. And Star was born in May 2006, partly with his retirement corpus and the rest funded by his partner. Being a standalone health insurer gave it sharp focus on business and in-house claims settlement without any third party administrators. "I didn’t want to read the pulse of my client from a third party; instead I wanted to get the reading first hand. It helped us negotiate better with hospitals and also gave me better control on claims," he said. Early on, it was all about building confidence among the public. Star signed up for government health insurance first for Andhra Pradesh and next Tamil Nadu. "When people saw governments trusting Star, the mind battle was won," he says. Business flew high, investors flocked and the fairy tale continued. The company launched medical cover for those who suffered heart attacks, for cancer care and for senior citizens. "We grew at 36% last year and my hope is to grow faster than the industry," he said. The real vault came when Star completed its public float earlier this month and the insurer was valued at $7 billion or Rs 50,000 crore. However, the share sale price and the concerns over Omicron have resulted in a tepid response from investors. The shares were listed last Friday and closed at Rs 907, above the issue price of Rs 900 apiece. In a year, nearly seven million get medical insurance cover from Star. "Rising healthcare costs makes medical insurance imperative," says the 77-year-old chairman. Star today has 750 branches, 250 one-man offices, 14,000 employees and five lakh agents. For Jagannathan, free time is movie time. "I watch movies at home whenever I find time." Future plans? "I will be with Star as long as the management wants me. I think I have some years left," he says.||http://timesofindia.indiatimes.com//business/india-business/rest-insured-he-is-a-star-in-his-own-right/articleshow/88243658.cms||Rajesh Chandramouli
---||Hubballi||Excessive rain hits Byadagi chilli market||Haveri: The Byadagi chilli market, which is recognised internationally, had recorded a high turnover of Rs 2,000 crore in the last season. But, rain in November has hit the chilli produce hard and the market is receiving low-quality chilli. The market gets chilli from Haveri, Gadag, Ballari, Dharwad, Raichur, Bagalkot, and in the neighbouring states of Andhra Pradesh and Telangana every year. But heavy rain in these areas in November has affected arrivals to the market. Normally, the market is witnesses heavy rush in November – December. But this time, the chilli reaching the market is of low quality and the volume is also less. The rain has cased fungus to grow on the chilli. The Byadagi chilli, famous for their bright red colour, have turned pale due to fungus, adding to the farmers worries of getting a decent price for their produce. Byadagi chilli market is famous for Dabbi and Kaddi varieties of chillies, which are in huge demand as oleoresin oil is extracted from them and exported. While the Kaddi variety is gnarled thin and long with not many seeds, Dabbi is small and plump with more seeds. The plump variety is used by the lipstick industry. But this season the market has been receiving low quality chilli and with poor colour, making the extraction of oleoresin oil a big challenge to industries. “Due to excessive rain across the chilli-growing area, farmers, traders, labourers, commission agents and thousands of people depending on the Byadagi chilli market are in a critical situation. The heavy rain destroyed chilli crop drastically and now fungus has hit the available produce. The chilli has turned white. Such low-quality produce never gets a good price. The state and Union governments should extend help to chilli growers,” urged Sureshgouda Patil, president of Treaders Union, Byadagi Chilli Market, and former MLA. Anil Kumar, a trader in Byadagi market, said, “We were expecting more quantity of chill than the previous season, but heavy rainfall has affected quality and quantity also. We are hoping, we get good quality chilli in the next couple of weeks.” “The rain has hit Byadagi chilli hard, but the season is only starting. We hope quality chilli becomes available from several parts in the coming weeks,” said shared Adappa, secretary of Byadagi APMC. Photo Byadagi Chilli Market is receiving low quality chilli||http://timesofindia.indiatimes.com//city/hubballi/excessive-rain-hits-byadagi-chilli-market/articleshow/88244207.cms||Basavaraj Maralihalli
---||Lucknow||Eat Right Carnival opens with food, yoga, health tips on platter||Lucknow: Two mobile vans equipped with food testing facilities will be deployed in prominent city markets on a rotation basis from Sunday (December 19) to help people, restaurant owners and those dealing in food grain get their food samples tested before consumption. Making the announcement after flagging off two vans during the inauguration ceremony of ‘Eat Right Carnival’ at Gomti Riverfront on Sunday, deputy CM Dinesh Sharma said, “During the carnival, food vendors and people will be informed about healthy food. Mobile food testing vans will help traders as well as common people in checking adulteration.” “Earlier, food test reports at authorised labs used to take 2-3 weeks, but now results will be made available the same day,” said Sharma. The seven-day carnival will host zumba and yoga classes daily in the morning and a cultural show in the evening. During the day, several programmes to make people aware of food safety, health, right diet and hygiene will be organised. Several stalls related to food, clothes and items of general use will be set up. The carnival is open to all and the entry is free. Mobile food testing vans are being run by the food and drug safety department and will be stationed at the carnival for seven days before being deployed in prominent markets on rotation basis. Minister for water resources, Mahendra Singh, said: “Our government cares for the people and has launched this carnival to help people adopt healthy lifestyle. Mobile food testing vans will be available in every city of UP by 2024.” Law minister Brajesh Pathak said the BJP government was the first to think about street vendors and to organise this carnival. “Eating right food is one of our rights and this carnival is meant for it,” he added. Food carts equipped with a stove, fire extinguisher, solar panels and containers were also distributed among street vendors. BOX 2,000 participate in 5km walkathon A 5km walkathon was organised from Gomti Riverfront as part of the carnival on Sunday morning. The event was flagged off by Mayor Sanyukta Bhatia in which over 2,000 people, mainly students and NCC cadets, participated. Bands of UP homeguard, police and Seema Suraksha Bal played music while escorting participants. Due to mismanagement of traffic by the police, vehicles were allowed to move on the walkathon route which resulted in chaos for some time. Homeguards personnel streamlined the traffic by restricting vehicular movement to a single lane.||http://timesofindia.indiatimes.com//city/lucknow/eat-right-carnival-opens-with-food-yoga-health-tips-on-platter/articleshow/88245073.cms||---
---||Mumbai||Mumbai: Restoration of British-era milestones nearly done||Mumbai: Restoration of the city’s milestone markers, which began in November last year, is nearing completion. Officials said they are targeting the month-end for completion of all works currently in progress at various locations in the city. While Mumbai is known to have had 15 milestones, five of these have gone missing. The BMC is replacing them with similar black basalt milestones. A major challenge is ensuring underground cables are not damaged while digging for the restoration of the milestones, said officials. Milestones were missing at Kalbadevi road, Dr Mascarenhas road, Mazgaon, near Lady Jamshetji road, as well as Kathuria Marg junction in Mahim West. The milestones, which once marked distance, will now mark the history of the city. QR codes will be placed beside each of the stone markers, which people can scan for information on the history of the milestones. The zero milestone, which is at St Thomas’ Cathedral, will have an information plaque with a map of all the other mileposts in Mumbai, along with details about them. The milestones fan out across the north of the city from St Thomas’ Cathedral and were originally about 3-4ft in height but their bottom halves are now buried under our ever-thickening pavements. Rahul Chemburkar, conservation architect from Vaastu Vidhaan Projects, whose firm is working with the BMC on the project, said, "It is difficult to set a final date by when works will be completed but we are targeting to finish by the month-end. We are trying to depict the era which the milestones originally belonged to, for instance, by making use of cobblestones around them, and inscribing ‘Mumbai milestone’ on a granite strip around it. There is also a plaque planned, which will have QR codes that can be scanned. The final aim of restoration is to knit all of these markers into a heritage circuit.” Sanjay Sawant from the BMC’s heritage cell department confirmed that works on restoration of the milestone are in full swing and should be completed shortly. “Works on restoration of all the milestones were taken up together. One of the milestones originally meant to be at Lower Parel had been shifted into Badhwar Park in the Machchhimar Nagar area of Colaba. We brought it back and reinstalled it," said Sawant.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-restoration-of-british-era-milestones-nearly-done/articleshow/88245696.cms||Richa Pinto
---||Hyderabad||Teen arrested in triple murder case||Hyderabad: Dichpally police of Nizamabad arrested a 19-year-old property offender in a recent triple murder case on Sunday. On the intervening night of December 7 and 8, three persons, Harpal Singh, 32, Joginder Singh, 46, a harvester machine mechanic from Punjab and B Sunil, 25, a crane operator from Sangareddy, who were sleeping at Dashmesh harvester machine workshop in Nadipally area of Dichpally were bludgeoned to death by an unidentified person. The forensic teams collected evidence from the crime scene and CCTV footage was also analysed along with the cell phone data. The three special police teams also analysed the details of the repeat offenders who were released from prison and identified the accused as G Srikanth, 19, a ragpicker from Nizamabad and arrested him on Sunday. “The accused confessed to the crime. He was under the influence of alcohol and stole the cell phones along with some cash from the victims after bludgeoning them to death,” Nizamabad commissioner Karthikeya said. Srikanth was a juvenile offender and he was released from a special home for boys in Hyderabad in October 2021 after three years, following which he moved to Nizamabad. The accused was produced before the magistrate and sent in judicial remand on Sunday.||http://timesofindia.indiatimes.com//city/hyderabad/teen-arrested-in-triple-murder-case/articleshow/88245078.cms||---
---||Goa||56-year-old man murdered in Zuarinagar||Vasco: A 56-year-old man found bleeding by the side of a road at Zuarinagar’s Vidyanagar colony was declared brought dead when he was shifted to hospital. He had major injuries on his forehead, inflicted by a sharp weapon. A neighbour found Anwar Shaikh a few metres from his flat, lying in a pool of blood. A resident of Islampura, Baina, Shaikh had moved to the rented flat a few months ago, and was staying alone, as he had sent his wife to his sister’s house in Sakhali. The neighbour, on spotting Shaikh, called the police. While he was alive then, by the time he was taken in an EMRI ambulance to the Chicalim sub-district hospital, he had passed away. Shaikh was a former MPT employee, and was also known as a singer. Verna police said that it was working on all angles, but had not got any clues so far, as there is no CCTV footage of the crime site. The body has been preserved for postmortem at Hospicio, Margao. Police have registered a case under Section 302 (murder) of the Indian Penal Code (IPC). Further investigations are on.||http://timesofindia.indiatimes.com//city/goa/56-year-old-man-murdered-in-zuarinagar/articleshow/88245457.cms||---
---||Visakhapatnam||Genome sequencing to soon begin in Andhra Pradesh||VISAKHAPATNAM: The Andhra Pradesh health department will start genomic sequencing in Vijayawada in about a week, said Muddada Ravichandra, principal secretary, health, medical and family welfare department. The state is currently sending positive Covid-19 samples to other states for genomic sequencing. Ravichandra was the chief guest at the Andhra Medical College’s 100th CME (continuing medical education) webinar on Covid-19 on Sunday. AMC has been conducting a weekly webinar on the developments of Covid-19 ever since its onset in March 2020 by inviting doctors and experts from across the globe. Speaking on this occasion, Ravi Chandra said the health department is reasonably well prepared for any eventuality or the third wave. “The state has ramped up its testing capacity over the months. And today, we can test about 80,000 to 90,000 people through RT-PCR testing alone. The state has procured 24,000 oxygen concentrators and 28,000 oxygen cylinders in its preparation for the third wave,” said Ravi Chandra. Ravi Chandra congratulated AMC for hitting the 100th CME milestone and updating the medical fraternity through the capacity-building sessions.||http://timesofindia.indiatimes.com//city/visakhapatnam/genome-sequencing-to-soon-begin-in-state/articleshow/88243757.cms||---
---||Patna||Bihar: Experts warn people against violating Covid-19 guidelines||PATNA: Even though 60 people have tested positive for coronavirus in the state in the last four days, including 39 in Patna district, Covid-appropriate behaviour is hardly maintained at public places by residents. Measures suggested by the government to prevent spread of the virus, such as wearing mask and maintaining social distancing have gone for a toss in the city. Even NITI Aayog member V K Paul, who is part of the Centre’s core team for Covid-19, has raised concern over the decline in use of masks in the country. Taking reference from the data of Institute for Health Metrics and Evaluation, which stated that mask use has dropped below 60% in India at present, Paul cautioned that the country has come to the “danger zone”. Even in Bihar, including Patna, use of masks has declined drastically. Hardly 10% to 20% of people can be seen wearing masks at railway stations, bus stands, vegetable markets and other public places. Former IMA president Dr Rajiv Ranjan Prasad said Covid protocols are not all followed by people in Bihar. “People have become fearless and the kind of behaviour they are showcasing, it will result in a big trouble by February,” Dr Rajiv said, adding ensuring implementation of Covid-appropriate behaviour is no more a priority even for the administration. “People have become careless because of no punitive action. Those not wearing masks at public places should be penalised. Along with prohibition, the government should also focus on strict implementation of Covid guidelines,” he said. Nodal incharge for Covid-19 at AIIMS-Patna, Dr Sanjeev Kumar, the careless behaviour of people would cost the entire state. “People are actually not anticipating the threat. People had forgotten Covid-appropriate behaviour after the first wave and the result was there for everyone to see as the second wave of pandemic wreaked havoc in the state.” State chief secretary Tripurari Sharan said the government has been trying to implement Covid guidelines and issuing necessary directives in this regard.||http://timesofindia.indiatimes.com//city/patna/experts-warn-people-against-violating-covid-19-guidelines/articleshow/88243311.cms||Sheezan Nezami
---||Patna||Covid-19: 13 in Patna among 23 test positive in 24 hours||PATNA: The number of Covid cases continues to rise in the state with 23 people testing positive for the virus in the last 24 hours. With this, the state’s overall Covid tally has increased to 7,26,319. The number of active Covid cases in the state, on the other hand, increased to 82 on Sunday from 62 on Saturday. In a worrisome trend, active cases in the state have soared from 30 on December 7 to 82 on Sunday. Similarly, 69 people were found infected with Covid-19 during the period and just 17 recovered from it. Of 23 fresh cases, Patna accounted for 13. The district’s active caseload has increased to 58. Altogether 1,47,135 people have so far tested Covid positive in Patna, 1,44,293 recovered from the virus and 2,784 succumbed to it. Sitamarhi recorded three positive cases in the last 24 hours, Begusarai and Muzaffarpur two each and Darbhanga and Vaishali one each. One sample was collected from a person from another state. The state’s Covid toll remained unchanged at 12,090 as no new fatality was recorded in the last 24 hours. At least four more people recovered from the disease on Sunday. The positivity rate has also touched 0.011% in the state as samples of 2,00,022 people were tested at labs in the last 24 hours. Altogether, 5.79 crore samples have been tested for Covid in the state so far. The recovery rate in the state stood at 98.32%. Meanwhile, 2,02,694 doses of Covid vaccines were administered across the state on Sunday. So far, over 8.96 crore doses have been administered in the state.||http://timesofindia.indiatimes.com//city/patna/13-in-patna-among-23-test-covid-ve-in-24-hours/articleshow/88243290.cms||Faryal Rumi
---||Patna||Mukhiya, cop among 4 killed by criminals in Patna||PATNA: Criminals shot dead four people, including a newly-elected ward member, a new mukhiya and an assistant sub-inspector of police, in two separate incidents under Naubatpur and Barh police station areas in Patna late on Saturday night. Police sources said poll rivalry was the prime reason for the killings. The dead ward member was identified as Sanjay Verma (48), who was elected from ward number nine of Jamalpur panchayat under the Naubatpur police station area. He was shot dead near his house in Lodipur village around 11pm. Police said Verma was shot twice in the head and one empty cartridge of 7.65mm was recovered from spot. At Bajitpur village in Barh, newly-elected Purvi Pandarak panchayat mukhiya Gorelal Yadav alias Priyaranjan (45), ASI Rajesh Kumar (47) posted in Pandarak police station and one Lalbabu Das (50) were attacked by two motorcycle-borne criminals near the gate of a marriage hall around 11.15pm. Police said the three, who had received bullet injuries, were rushed to Barh sub-divisional hospital. They were later shifted to a private hospital in Agamkuan where the mukhiya and the ASI died. Das died around 1pm on Sunday. Yadav hailed from Gopkitta and Das from Mamrakhabad villages under the Pandarak police station area and the ASI was from Nawada district. SHO of Barh police station Sanjeet Kumar said the three had come to the marriage hall to attend wedding of a trader’s daughter. “The ASI and the mukhiya were standing next to each other at the gate of the wedding venue. Das was also standing nearby when two bike-borne criminals opened fire. They wanted to kill the mukhiya, but the ASI and Das also got shot,” he said. The SHO added 13 to 15 rounds were fired by the criminals. “People chased the shooters, forcing them to escape by leaving their bike. The criminals wanted to kill mukhiya over a political rivalry,” he added. Meanwhile, SHO of Naubatpur police station Samrat Deepak Kumar said Verma was returning home on foot after attending a marriage function when he was shot dead near his house by the criminals.||http://timesofindia.indiatimes.com//city/patna/mukhiya-cop-among-4-killed-by-criminals/articleshow/88243384.cms||Debashish Karmakar
---||Patna||Bihar Congress receives a jolt as Sadanand’s son joins JD(U)||PATNA: The JD(U) on Sunday gave a jolt to the Congress by inducting into its fold Shubhanand Mukesh, son of former state assembly Speaker and a veteran leader of the grand old party from Bhagalpur late Sadanand Singh. Another Congress functionary, Shambhu Singh Patel from Bhabhua, also joined the JD(U). Both Mukesh and Patel had unsuccessfully contested the 2020 assembly election on Congress tickets. They joined the JD(U) with their supporters at a function held in Shri Krishna Memorial (SKM) Hall here. JD(U) national president Rajiv Ranjan Singh alias Lalan Singh gave them the party membership. Several ministers and MLCs participated in the function. Those who spoke on the occasion, like Lalan Singh, JD(U) state president Umesh Kushwaha, and ministers Ashok Choudhary and Leshi Singh maintained that Mukesh and Patel would be given their deserved honour in the party. JD(U) national president Lalan Singh recalled his association with Sadanand. Similar sentiments were expressed by JD(U) state president Umesh Kushwaha and ministers Choudhary and Leshi.||http://timesofindia.indiatimes.com//city/patna/congress-receives-a-jolt-as-sadanands-son-joins-jdu/articleshow/88243376.cms||Abhay Singh
---||Patna||Tejashwi may return today or after ‘kharmas’, says Lalu’s aide||PATNA: Leader of opposition in state assembly Tejashwi Prasad, who tied the knot with his long-time friend Rachel Iris in New Delhi recently, has kept the RJD functionaries and workers here in guessing mode regarding his arrival to the city from the national capital with his wife. People close to the family of RJD chief Lalu Prasad said Tejashwi would arrive on Monday. “However, if he fails to come on Monday, we may have to wait till mid-January when ‘kharmas (considered an inauspicious period in Hindu calendar)’ will end,” said an RJD functionary. Tejashwi’s mother Rabri Devi had reached the city late on Saturday evening. “I have come to give sweets to all of you,” he had told the RJD workers after reaching the city. Lalu’s close aide Bhola Yadav said Tejashwi would either return on Monday or after “kharmas” along with his wife.||http://timesofindia.indiatimes.com//city/patna/tejashwi-may-return-today-or-after-kharmas-says-lalus-aide/articleshow/88243420.cms||Faryal Rumi
