---||Goa||Derrick, Viadero on FC Goa’s two-man shortlist to replace coach Ferrando||Panaji: FC Goa have drawn up a two-man shortlist to replace coach Juan Ferrando and are likely to take a final call on Monday. Ferrando’s decision to trigger the release clause in his contract and join ATK Mohun Bagan took the club by surprise on Sunday morning. But there was some calm later in the day as Goa knew who they wanted to take the team forward. According to sources, the club’s technical director Derrick Pereira and Spanish coach Angel Viadero have been shortlisted to take over as the new coach. Clifford Miranda will be the interim coach and will take charge for the next clash against Odisha FC on Christmas eve. “We are @FCGoaOfficial. We have a championship squad and there is already a full strength of coaches and staff to fill in the gaps in the short term,” club president Akshay Tandon said in a tweet on Sunday. When the club parted ways with Sergio Lobera in 2020 and there were still three league games to be played, besides the playoffs, Derrick was asked to take charge, along with Clifford. The former India defender has been with the club for a long time and knows what is expected. Since Derrick is already in Goa, it will be easier for him to join the team’s bio-secure bubble, undergo quarantine and take charge. Should the club look for a foreign option, Viadero is the top choice. The Spanish coach was interviewed last season and impressed the club with his know-how. He has been following the Indian Super League (ISL) and is comfortable with the possession-based style of football that has been the hallmark of Goa since 2017. Viadero, 52, started his coaching career in 2002 and spent the first eight years at Real Racing. Since then, he has managed several clubs including Racing Santander and Eibar in the Spanish Segunda B division. In 2019-20, he coached Moroccan outfit Moghreb Tetouan, the same club where Lobera tasted success before he made his move to Goa. “Right now, what the club needs is an experienced head on board. Derrick and Angel both have enough years of coaching under their belt and will be perfect for the club,” said one source. Goa are placed eighth with seven points from six matches. They lost the first three games but won the next two and drew against Hyderabad FC.||http://timesofindia.indiatimes.com//city/goa/derrick-viadero-on-fc-goas-two-man-shortlist-to-replace-coach-ferrando/articleshow/88378930.cms||Marcus Mergulhao
---||Mumbai||Mumbai: Delivery man lets go of day’s pay to save hurt dog||MUMBAI: Your city does have a heart, after all. A delivery boy recently provided some food for thought in the alacrity with which he went out of his way to pick up an injured stray dog to get it to hospital. Last week, Hasan Shaikh (32) was on duty, delivering food parcels for Zomato customers around Kurla when he happened to chance upon a stray dog, lying in deep distress. As the dog was visibly in pain and writhing on the road, Shaikh called up animal activist Vijay Mohanani of Bombay Animal Rights (BAR) to ask for an animal ambulance to get the stray canine to hospital. “Since an animal ambulance was not immediately available, I asked Hasan if he could arrange for a private car or an autorickshaw in order to transport the dog to the animal hospital in Deonar,” said Mohanani. And, he was pleasantly surprised to learnt that this Zomato delivery man picked up the injured dog and gently put him inside one of his food delivery bags. He then rode his motorcycle straight to Deonar where he reached the hospital within 20 minutes from Kurla. “Shaikh did not even bother about the fact that he would be losing almost a day's wages by going out of his way to help an animal,” said Mohanani. BAR has now appreciated Shaikh’s compassion towards animals by rewarding him Rs 1,500 in order to compensate for the loss of his day’s salary. When Zomato learned about why Shaikh had skipped the day’s work earlier, it gifted him a new helmet, a bag and a mobile phone stand to appreciate his gesture. When TOI contacted Shaikh, he said: “It feels nice to see people praising you for your efforts. However, I have been feeding and helping animals since childhood.” Recalling theincident about the injured dog from Kurla, he said that it seemed like either a vehicle had run over him or someone had hit him badly. “I just could not carry on with my regular work after seeing this dog. Unfortunately, he could not make it after being admitted to the animal hospital; but at least I tried.” Shaikh, who lives in Mahul, Chembur, had taken up the job at the food delivery chain six months ago to support his family, said Mohanani “I first came in touch with him earlier this year when he had jumped into a gutter to rescue a dog. He is an energetic animal welfare person, and therefore BAR has appreciated his efforts,” said Mohanani. When Shaikh was asked about the current scenario, where many animal feeders are being harassed by residents and animal haters, Shaikh said: “I feel that everyone in our society should live in harmony with a lot of ‘pyaar-mohabbat’ [love] for each other and also for animals. If you give just one biscuit to a dog, he or she will become your friend for life. So, let us all live together in harmony with animals.”||http://timesofindia.indiatimes.com//city/mumbai/delivery-man-lets-go-of-days-pay-to-save-hurt-dog/articleshow/88377954.cms||Vijay Singh
---||Ludhiana||2 days after teacher dies of Covid, 2 kin test +ve||Ludhiana: The wife and a son of the 59-year-old teacher of a Sarabha Nagar school, who died due to Covid-19 on Friday, tested positive for the virus on Sunday. A day after the teacher’s death, samples of 100 teaching and non-teaching members, besides of his two sons and wife, were sent for testing. Since then, the school was closed and the examinations have been shifted to online mode except for the board classes.||http://timesofindia.indiatimes.com//city/ludhiana/2-days-after-teacher-dies-of-covid-2-kin-test-ve/articleshow/88377963.cms||---
---||Ludhiana||Neighbour kills 70-yr-old for ‘practising witchcraft’||Ludhiana: A 22-year-old man brutally stabbed his elderly neighbour in Chuharwal village at Rahon Road, Meharban, on Sunday morning. Police said accused Jaspal Singh Jassa and his mother Satnam Kaur, 46, suspected the elderly woman, Swaran Kaur, 70, of practising witchcraft on them. All three are residents of the village.Swaran’s son Gurmel Singh, an eye-witness, said, “Like every day, my mother and I were going to a gurdwara in the village around 6.30am. My mother was walking ahead of me. At a turn near the gurdwara, Jaspal lay in wait and stabbed her when she reached there. On hearing her cries, I ran towards her and saw Jaspal stabbing her. He stabbed her five to six times. She was bleeding excessively. Jaspal escaped from the spot and I took my mother to a hospital, where doctors declared her dead.”Meharban SHO inspector Lovedeep Singh said, “The family of the accused had a rivalry with the victim. Satnam accused Swaran of practising witchcraft on her family. This often led to verbal spats between them. On Saturday night, too, Jaspal and Satnam had gone to Sawaran’s house and fought with her, asking her to admit that she did black magic on them. However, Swaran refuted the allegations.”“Jaspal was furious over Swaran not admitting it. And so, he, along with his mother, hatched a conspiracy to kill her. Jaspal took a kitchen knife from his house and waited for Swaran near the village gurdwara. He knew she went there early in the morning. He stabbed her several times and escaped. We have arrested Jaspal and Satnam,” the inspector added.A case has been registered under sections 302 (murder), 506 (criminal intimidation) and 120 (criminal conspiracy) of the IPC.||http://timesofindia.indiatimes.com//city/ludhiana/neighbour-kills-70-yr-old-for-practising-witchcraft/articleshow/88377959.cms||---
---||Delhi||Why you should think twice before lapping up that free bonus offer||NEW DELHI: The Crime Branch of Delhi Police has arrested a 37-year-old wanted conman, who along with his associates, allegedly cheated people of over Rs 2.5 crore by promising freebies and bonuses on their insurance policies. The accused, Sandeep Soni, had a reward of Rs 25,000 on him, DCP (crime) Manoj C said. “He belongs to Patna, but was hiding in Pune for six years. A non-bailable warrant was issued against him by a court,” he added. In 2015, the executive director of LIC, New Delhi, had filed a complaint, alleging that some people had impersonated employees of LIC and offered lucrative benefits, such as free credit card, mediclaim benefits, etc, to policyholders who were, then, lured into making payments in favour of some private agencies companies. After receiving payment, the accused cut contacts with the policyholders and changed their mobile numbers. On this complaint, a case was registered and investigation taken up. During investigation, eight people were identified who were running this racket and targeting people in Delhi, Maharashtra, Andhra Pradesh and Madhya Pradesh. They were using mobile numbers and bank accounts, which were procured on fake IDs. Despite several efforts, the prime accused, Soni, could not be arrested, though his associates were caught by the police. Recently, cops received a ti off about his movements in Pune. A raid was conducted by a team comprising inspector Mangesh Tyagi and others and the accused was arrested.||http://timesofindia.indiatimes.com//city/delhi/why-you-should-think-twice-before-lapping-up-that-free-bonus-offer/articleshow/88378656.cms||---
---||Jaipur||Rajasthan: Businessman to donate van for cancer diagnosis||JAIPUR: Industrialist LN Mittal on Monday announced to donate a cancer detection van to the state government. Providing free cancer testing at the early stages, the van will be equipped with digital mammography for detecting breast cancer, digital colposcopy for testing cervical cancer, digital chest x-ray for lung cancer and endoscopy test for oral cancer. Mittal decided to donate another cancer detection van after his visit with the Chief Minister Ashok Gehlot to an exhibition on Nirogi Rajasthan in the city on Sunday. He along with the CM inspected the recently launched State’s first Cancer Preventive and Early Detection Mobile Van worth Rs 1.20 crore, which was developed with the help of Rajasthan Rajya Vidyut Prasaran Nigam’s CSR fund for conducting cancer tests. The van will reach the needy patients at their doorstep. During his visit, Mittal also proposed to link SMS medical college with LNM Institute of Information Technology’s Rs 100 crore artificial intelligence project. He also proposed his help in the programmes run for geriatric and child health. Gehlot said to strengthen healthcare infrastructure in the state, free medicine, free diagnostic scheme and the Chiranjeevi Swasthya Bima Yojna has been launched for needy patients.||http://timesofindia.indiatimes.com//city/jaipur/industrialist-mittal-proposes-to-donate-cancer-detection-van/articleshow/88379261.cms||---
---||Nashik||PM a troubleshooter, says minister of minority affair||Nashik: Union minister of minority affairs Mukhtar Abbas Naqvi, calling Prime Minister Narendra Modi a ‘troubleshooter’, said the PM has been leading from the front at a time when Covid is spreading rapidly across the globe by putting in place the infrastructure to fight the infection. Naqvi, who was in Dhule district’s Dondaicha to inaugurate several development works, said the PM did not forget to focus on inclusive development by helping people of all communities. “Modi focused on capacity-building awareness and at the same time, got the infrastructure ready to fight Covid. As a result, the country, which used to import personal protective equipment (PPE) kits and other things, is now self-reliant and is producing medical equipment, medicines and vaccines. This has ensured better treatment of citizens,” he said. “We now have a robust healthcare system to fight Covid,” Naqvi said. Speaking about the all-inclusive policy of the Government of India, the minister said 9 crore women benefited from the Ujjwala Yojana, in which the below poverty line (BPL) families were given free LPG connections. Of them, 38% of women were from the minority community. He said a total of 44 crore accounts were opened under the Jan Dhan Yojana — the financial inclusion scheme — in which 32% of minorities have benefited.  Naqvi also warned against the political parties that were engaged in derailing the progress and prosperity achieved by the country in a short time.||http://timesofindia.indiatimes.com//city/nashik/pm-a-troubleshooter-says-minister-of-minority-affair/articleshow/88509753.cms||---
---||Thiruvananthapuram||Free e-charging for public till December 31 at SCTL stations||Thiruvananthapuram: The charging stations installed under Smart City project are now open to the public. The facility will be free for a limited period. The public charging infrastructure would be free till December 31. From Jan 1, 2022, the fee to charge at this parking charging station would be Rs 10per unit. Smart City Thiruvananthapuram Ltd (SCTL) has successfully completed the installation of two Bharat stage AC001 chargers at Gandhi Park. These chargers have been successfully running for the past one year and were exclusively used by 30 beneficiaries (selected from Trivandrum Municipal Corporation) who were given electric autorickshaws to promote electric mobility. The move to open charging stations to the public is part of SCTL campaign to promote clean and green energy through e-mobility. The EV charger at Gandhi Park is equipped with a provision to charge six vehicles simultaneously. The chargers are retrofitted with 15A plug socket so that any vehicle with a 15A plug top will be able to top-up from the charger. App-based payment system, which is being integrated into the integrated command and control centre (ICCC) being built up in the corporation premise, is one of the salient features of the system. The app-based charger solution will be available after the implementation of ICCC. SCTL has also arranged an user-friendly LCD display for hassle-free plug-and-charge. tnn||http://timesofindia.indiatimes.com//city/thiruvananthapuram/free-e-charging-for-public-till-december-31-at-sctl-stations/articleshow/88378658.cms||---
---||Ahmedabad||60% ventures shut shop, 53% sprouted: GEM report||Ahmedabad: The year 2020 was challenging for the businesses – but Global Entrepreneurship Monitor (GEM) report for 2020-21 highlighted that how Covid-19 changed the entire landscape for Indian entrepreneurs. For the start, the report said that about 60% of the respondents said that they knew someone who had shut their business during the period. But the silver lining is, 53% also said that they knew someone who had started afresh, giving only 7% dip in net ventures. Dr Sunil Shukla, director general of EDII and lead author of the report for India, said that the report encompassing 47 countries has both hits and misses. “The overall sentiments – right from starting a new venture to nascent firms keeping afloat – went south. The reason was primarily fear induced by the lockdown. But it was also the time of quicker thinking and finding opportunities – many either pivoted their existing practices or found a new opportunity to cater to the emerging market,” he said, adding that the ventures looked inward and targeted local markets when international demand dried up. The report, launched recently by Union minister Narayan Rane, also delved upon issues of gender factor, perceived opportunities, government support and household income. Amit Kumar Dwivedi, associate professor at EDII and co-author of the report, said that compared to men, women entrepreneurs were hit harder. “Compared to 53% drop in activities for men, it was 79% if we compare the results of 2019-20 and 2020-21 survey. Moreover, compared to 35% who said that they intend to start up in next three years, the number dipped to 22% this time,” he said, Pankaj Bharti, assistant professor at EDII and co-author of the report, said that there are glimmers of hope, though. “The pandemic taught entrepreneurs to think fast, mobilize their resources to profitable and sustainable ventures and also look at various avenues to fund their dreams. The number of youths who felt that they possess the skills for a venture has kept increasing, this time reaching 82%,” he said.||http://timesofindia.indiatimes.com//city/ahmedabad/60-ventures-shut-shop-53-sprouted-gem-report/articleshow/88378711.cms||Parth Shastri
---||Hyderabad||Missing Jawan emptied two accounts by December 16: Telangana cops||HYDERABAD: Missing Army jawan B Sai Kiran Reddy is yet to be located by the Telangana police. Police found that Reddy has two debit cards with him and he withdrew almost the entire amount in both linked bank accounts. Meanwhile, the search in Karimnagar town, where the last ATM withdrawal took place, so far remained futile. After a Siddipet police team, which went to Punjab to locate the whereabouts of the 21-year-old gunner, traced his movements back from Bathinda railway station to New Delhi railway station on December 6, there were no further clues till December 16, when a cash withdrawal took place from his SBI account at Karimnagar town. Police were unaware of this second bank account till the family members informed them. “We were only informed about his Punjab National Bank account from which he withdrew Rs 19000 on December 6 while travelling from Bathinda to Delhi. The balance in that account became less than Rs 100. The family members informed a few days ago about the joint account in SBI he holds with his father,” a police official from Siddipet said. According to police, the balance in the SBI account was about Rs 1,500 and Reddy almost emptied that account too. “His latest withdrawal was from an Andhra Bank ATM near Karimnagar bus station. From the cash withdrawals by Sai Kiran so far, we know that he withdrew about Rs 20,000 from December 6 onwards and spent about Rs 4,000 on taxi fare from Bathinda to Delhi. Rest of the amount he might have spent towards travel from Delhi to Karimnagar, lodging and food. So far, he has not contacted the family or friends,” an investigator said. In the last three days, police along with the family searched lodges in Karimnagar town and other places he might have possibly visited. However, so far, they have not managed to locate him. From CCTV footage analysed so far while tracking Sai Kiran, police found him moving alone.||http://timesofindia.indiatimes.com//city/hyderabad/missing-jawan-emptied-two-accounts-by-dec-16-cops/articleshow/88378653.cms||---
---||Hyderabad||Hyderabad: Man injured after banned Chinese manja slits neck||HYDERABAD: A 31-year-old man was grievously injured when a Chinese manja, which is banned, slit his neck while he was riding a bike at Purnanapul on Saturday night. Zubair, a resident of Bagh-e-Jahan Ara in Old City, was on his way back home from Attapur when the manja got entangled around his throat at New Jiyaguda, where a few youngsters were flying kites. Zubair then fell off his two-wheeler and sustained injuries on his neck. “After the manja got entangled around my throat I fell off my moving bike. Even though the youngsters who were flying kites saw me bleeding, they fled from the spot. I struggled to stand up and rushed to a nearby hospital. There, I was told to go to Osmania General Hospital,” Zubair told TOI. Zubair got five stitches on his throat as it was a deep cut. He said that the officials are at fault as the banned Chinese manja is still being sold illegally. He sought immediate action by the Forests and Wildlife Protection Society (FAWPS) officials into the matter. Mirza Karim Baig, founder and president of FAWPS told TOI that the matter was brought to the government’s notice. “Such incidents need to be taken seriously by officials,” he said.||http://timesofindia.indiatimes.com//city/hyderabad/man-injured-after-banned-chinese-manja-slits-neck/articleshow/88378655.cms||Omar bin Taher
---||Jaipur||Domestic help who fled with cash, jewellery held from UP||JAIPUR: Shyam Nagar police on Sunday arrested a 27-year-old man who had decamped with jewellery worth Rs 10 lakh and cash of Rs 5 lakh from a house where he worked as domestic help. ACP (Sodala) Bhopal Singh Batti said that the accused Laksham alias Lakshmi Naryan Agarwal was held from Hathras in Uttar Pradesh. The FIR in the case was filed at Shyam Nagar police station on December 6, wherein a man alleged that a youth, working as domestic help stole Rs 5 lakh cash along with jewellery and fled on the scooter. The police team examined the crime scene and collected crucial evidence from the spot. As per the police, they examined nearly 65 CCTV from the house till Manoharpur toll. Besides CCTVs, police also conducted a technical examination including call data analysis to locate the accused. A team from Jaipur was sent to Uttar Pradesh which arrested the accused. Police claimed that they also recovered Rs 2 lakh of the stolen cash and jewellery worth Rs 10 lakh. Cops also recovered the stolen scooter from the accused. Police said that the accused was working in the house and decamped with cash and valuable items when nobody was around to check on him. As per Shyam Nagar police, they had set up a special team that followed the accused before he was finally located in Hathras. Police said that they are examining his record to check if he had been involved in other criminal activities. Investigators, however, suspect that the accused had acted to work as a domestic help to gain entry into the house before fleeing with cash and other valuable items.||http://timesofindia.indiatimes.com//city/jaipur/domestic-help-who-fled-cash-jewellery-held-from-up/articleshow/88379266.cms||---
---||Ludhiana||Ludhiana: Election year forces civic authorities to revise its budget||LUDHIANA: With it being an election year, the civic authorities had given a nod to more development works, especially those of roads and streets. Therefore, they have to revise their annual budget, for which they will put up a resolution in the MC general house meeting on December 22. If passed, the resolution will go to the local bodies department for approval. Against the sanctioned budget, the MC has spent Rs 144.65 crore in excess. But residents are not impressed. They say the civic officials did all the construction work in the past one year and nothing in the previous four years, when they were forced to pass through deep potholes. For this year’s budget of the MC, the local bodies department had sanctioned Rs 116.8 crore for works of bridges and road branch, but the officials have either spent on or have started works worth Rs 261.45 crore, which is Rs 144.65 crore in excess. Major hike has come in the repair and construction of roads—from Rs 35 crore to Rs 95 crore. The budget of works related with streets and drains also increased from Rs 40 crore to Rs 108 crore. Sources say since it was election year, they could not deny works to any councillor or MLA. Apart from bitumen work, many tasks like installation of interlocking tiles in the inner areas and also roadsides have been undertaken. The officials are tight-lipped over the issue. A senior MC officer says due to poll year, more works were done, and they will show an increase in their expenses in the MC house. He says they will also put up a resolution that MC is taking around Rs 100-crore loan, therefore their income will also get revised. “As per the directions of the Punjab and Haryana high court, we cannot go ahead with development works in case we do not have funds to clear the outstanding liabilities,” he adds. MC additional commissioner Aaditya Dachalwal says, “The resolution will be tabled in the MC house meeting for revision of expenses and it is up to the members to approve it or not.” Activist Kuldeep Khaira says, “For almost four years, people braved potholes and many became accident victims. And now when elections are round the corner, the officials are constructing more roads. People should not vote for such parties or politicians who work only when elections are near.” Solid waste management resolution The MC officials will also bring a resolution related with solid waste management in the MC house meeting and tell the members about measures being taken for hiring an agency to process the garbage. The officials claim that on Monday, consultants will come from Delhi for a presentation on the solid waste management project.||http://timesofindia.indiatimes.com//city/ludhiana/election-year-forces-mc-to-revise-its-budget/articleshow/88377969.cms||Nidhi Bhardwaj
---||Bareilly||Theatre artists pay tribute to Kakori conspiracy heroes, pledge to renovate school where they studied||BAREILLY: Theatre artists in Shahjahanpur on Sunday paid tribute to heroes of the Kakori conspiracy, Pandit Ram Prasad Bismil, Ashfaq Ullah Khan, and Thakur Roshan Singh, by hosting a cultural event named Shahjahanpur Rang Mahotsav (SRM). The three freedom fighters were executed by the British on December 19, 1927. The artists also decided to undertake the renovation of Abbie Rich Inter College, a school founded by an American social worker in the 1850s. The school is the alma mater of Bismil and Ashfaq, who studied there till class VIII. The institution has also preserved attendance records from the early 20th century when Bismil and Ashfaq were students there.  The school is currently facing infrastructural issues, which SRM activists said they will try and address. “The outer area of the building was whitewashed nearly 40 years ago and in 2017, all the teachers had to contribute to painting the classrooms," said principal Mihir Phillips. In 1991, some students put up statues of the two heroes on school grounds. The authorities have for a long time wanted to replace them with better statues in marble. “The statues are placed facing the wall, making it difficult for anyone to see the faces from either inside or outside the school. We have contacted the minorities commission, MLAs, and even MPs but no one has come forward to support us. Even UP's health education minister Suresh Khanna, who is an eight-time MLA from the city, studied in this school till class X," said Phillips. Khanna was invited as a chief guest at the event. He skipped commenting on the issue of the school but said that his party is doing "everything possible" to ensure that due respect is given to the heroes of the freedom movement. Meanwhile, Shamim Azad, general secretary of the SRM committee, announced that the committee will run a campaign to ensure that the school commemorates its past. "Abbie Rich holds immense historic value for everyone in the district. It has been neglected by the government. Local politicians didn’t pay heed to it either. We will now connect with people through our shows, meet industrialists, and ensure that the school of our heroes gets due respect.” Besides being the place where Bismil and Ashfaqullah forged their friendship while they were students, the school also had many students and even teachers who served in both World War I and World War II. Their names have been commemorated on a wall plaque. It currently has over 700 students, with nearly 200 being girls. Studies are free till class VIII, while a minimal fee is charged for higher classes, said principal Phillips.||http://timesofindia.indiatimes.com//city/bareilly/theatre-artists-pay-tribute-to-kakori-conspiracy-heroes-pledge-to-renovate-school-where-they-studied/articleshow/88377982.cms||Kanwardeep Singh
---||Mumbai||Shiv Sena MP Sanjay Raut scolds PM Narendra Modi for skipping Parliament||MUMBAI: Shiv Sena MP Sanjay Raut on Sunday hit out at Prime Minister Narendra Modi saying he was busy with the inauguration of the state-of-the-art infrastructure surrounding the historic Kashi Vishwanath temple but did not have time to visit Parliament, the temple of democracy for 15 days. In his weekly column Rok Thok in party mouthpiece Saamna Raut said that democracy and freedom had been left out in the open. “What would Mother Ganga do?” Raut asked in his column. “The country’s Parliament doesn’t function. Twelve Rajya Sabha MPs have been suspended and the Rajya Sabha hasn’t been functioning because of this. The PM went to Kashi but for the past 15 days he hasn’t visited the Kashi of democracy, which is the Parliament. The Ganga of the country’s parliamentary democracy has been polluted,” Raut said.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-raut-scolds-modi-for-skipping-parliament/articleshow/88379271.cms||Chaitanya Marpakwar
---||Vadodara||Omicron-infected found in Gandhinagar, Anand||Anand: An NRI from Anand who had arrived in Gujarat from United Kingdom (UK) has been found infected with the Omicron variant of Covid-19. The middle-aged individual had tested positive for coronavirus infection in the RT-PCR test carried out at the Ahmedabad international airport soon after his arrival from the UK on December 15. Although the NRI was scheduled to reach Anand from Ahmedabad, he is currently admitted at Ahmedabad civil hospital. “The man’s sample was later found infected with the Omicron variant,” said Anand district collector Manoj Dakshini, adding that he was taken to the Ahmedabad civil hospital from the airport after testing positive for Covid. Dakshini further said that all co-passengers and other close contacts of the NRI have, however, tested negative for the viral infection. “Around 30 others who had come in his contact have tested negative,” he added.||http://timesofindia.indiatimes.com//city/vadodara/omicron-infected-found-in-gandhinagar-anand/articleshow/88378140.cms||---
---||Mumbai||HC ensures wife, kids of Ghana man told to ‘Leave India’ can return later||Mumbai: Ensuring that the Indian wife and children of a Ghana national can return to India in future, Bombay high court allowed them to leave the country. The direction was passed by justices Gautam Patel and Madhav Jamdar on Friday on a petition by George Nesta Kwofie and Surpriya Bhopale who reside in Pune. They had challenged a ‘Leave India’ notice by Foreign Regional Registration Office (FRRO) when they were in Bengaluru. George came to India in 2012 to pursue a BCom degree in Pune. The couple married on October 16, 2014. In December 2015 Surpriya shifted to Bengaluru for work. George registered himself with the FRRO there. When his visa came up for extension in July 2016, the officer insisted his wife remain present. She could not as she had just delivered their first child. Thereafter, George made multiple visits. On July 31, 2017, he was served a ‘Leave India’ notice. On Thursday, the judges were told by senior advocate Mihir Desai, for the couple, that George does not wish to pursue the challenge, and in fact, wants to leave India with his family. The judges expressed concern about his wife and two children, “that they could return to India should that need arise in future.” On Friday, Desai submitted two affidavits by the couple. George said he proposes to return before February 15, 2022 to Ghana where he has a well-settled family. He said he is an economist and marketing consultant and assured he would take care of his family. Under the Citizenship Act of Ghana, 2000, a non-citizen married to a Ghanaian citizen may apply for citizenship and consequently, his two children are eligible for citizenship. Surpriya’s affidavit said she and her sons have valid visas for Ghana for 12 months from October 7, 2021. She said she wishes to keep visiting her father in Sangli. Allowing the couple and their children to leave India before February 15, 2022, the judges directed the immigration authorities to allow them to pass immigration and board their flight out of India. They said so long as Surpriya and her sons have Indian citizenship and are travelling on valid Indian passports, they will be allowed entry. Further, “even if the two minor children and wife obtain citizenship of Ghana, and in consequence are required to surrender their Indian passports, they should be permitted re-entry into India on the basis that the wife will at the very least be an Overseas Citizen of India by birth.”||http://timesofindia.indiatimes.com//city/mumbai/hc-ensures-wife-kids-of-ghana-man-told-to-leave-india-can-return-later/articleshow/88363797.cms||Rosy Sequeira
---||Surat||Two traffic brigade jawans return senior citizen’s wallet||Surat: It was a happy recovery for a 72-year-old man to find his wallet which he did not even realize he had lost. In a heart-warming display of rare integrity, two TRB jawans, who were posted near the police commissioner’s office, called up the senior citizen to apprise him about his wallet. While he was very happy and also surprised, the senior citizen appreciated the two jawans’ honesty when he went to collect his purse. Bhupendra Raiji a resident of Athwalines area, took VRS from his work as an insurance agent in a bank a few years ago. The elderly man regularly goes out for morning walks and on Sunday morning, after his routine walk, went to fill petrol in his vehicle and returned home. “When I was returning home, my mobile phone rang but I did not receive the call as I was driving. When I reached home, the phone was ringing again, and I noticed the call was from an unknown number. I received the call, and the caller identified himself and told me that he and his colleague found my wallet and asked me to collect it from the point where they have been deputed near the police commissioner’s office. Only then did I realize that my wallet was actually missing. It must have fell off,” the senior citizen told TOI. Bhupendrabhai reached the spot where he met the two TRB jawans — Suresh Rathod and Hiren Patel — who said they found his number from a laboratory receipt in the wallet which also had around Rs 9,000 in cash besides other important documents. “I truly appreciate their rare integrity and honesty. We will call them to our senior citizen’s club and felicitate them for their wonderful deed,” he added.||http://timesofindia.indiatimes.com//city/surat/two-traffic-brigade-jawans-return-senior-citizens-wallet/articleshow/88378195.cms||---
---||Thiruvananthapuram||Online honey trap: Three from Rajasthan arrested||Thiruvananthapuram: The city cyber police have arrested three men hailing from Rajasthan on charges of extorting a huge sum from a city youth following online honey trap. The police identified the accused as Vallabh Patidar, 23, Ashok Patidar, 26, and Nilesh Patidar, 19, hailing from Durgapur district in Rajasthan. The cyber police officials said that the three accused were caught following an investigation that extended over two months. An IT professional residing in the city is the complainant. He had lost over Rs 10 lakh to the gang after he fell prey to their trap. City cyber crime police station house officer DSP T Syamlal said that the gang trapped the complainant through a pop-up advertisement they had placed on a pornographic website. Through the advertisement, the complainant got in touch with the gang, who offered to provide him lewd content. Later, one of the gang members contacted him from another number pretending to be a CBI officer and threatened to publish his online activities on social media. Following this, the complainant transferred an extortion amount through online money wallets in several installments. He approached the police with a complaint when the gang continued to demand more money. “The gang constantly kept changing their locations, making it difficult to track them. After studying the movement pattern of their mobile phone signals, we noticed that they always returned to Durgapur district, following which we confirmed it as their base of operations,” said Syamlal. After they were taken into custody, it was revealed that the gang committed similar offenses in the past too. Majority of their victims were school students who used their phones, meant for online classes, to browse pornographic websites. No complaints were made against them earlier as they often extorted small amounts, ranging from Rs 2,000 to Rs 5,000, depending on the age and financial capabilities of the victim, the DSP added.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/online-honey-trap-three-from-rajasthan-arrested/articleshow/88378668.cms||टाइम्स न्यूज़ नेटवर्क
---||Hyderabad||State unable to manage Hyderabad development: G Kishan Reddy||HYDERABAD: Slamming the state government for its talk of annexing the cantonment area, Union minister G Kishan Reddy on Sunday said that the state government can do nothing to resolve the cantonment’s issues as it is unable to manage the development of the city itself. “In many areas like Malkajgiri, LB Nagar and Jeedimetla, the condition of the roads is very bad, and new roads are repeatedly laid on roads that are already well-constructed just for bribes. The government should look at slums and not just the main areas. What is the use of tweeting that they will take away cantonment?” he said at a press conference. He said that before the state’s formation the GHMC had excess funds, but now it owes Rs 800 crore to small contractors and is unable to fill potholes.||http://timesofindia.indiatimes.com//city/hyderabad/state-unable-to-manage-city-devpt-says-kishan/articleshow/88378661.cms||---
---||Nagpur||With only 2 mths for Term-2 exam, CBSE schools worried about completing syllabus||CBSE schools are now worried about completion of course for term-2, which accounts for 50% of the syllabus, as they get just two months to do it. Starting from the current academic session, CBSE has changed the way board exams are conducted. Term-1 board exams were conducted in November-December based on half of the syllabus. Term-2 may be held in March and marks of both the exams will be used to tabulate final marksheet. A CBSE school principal said, “Now, term-2 will take care of the other half of syllabus but many of us are lagging behind. In a normal year, Std X and XII syllabus study is completed by December or maximum mid-January. But this year, we did not have all students joining in offline mode, which created lots of problems in conducting classes. Online classes just don’t not have the same impact as we had expected.” For schools in Nagpur, it is a double whammy as they reopened late. Another CBSE principal said, “For rural areas, schools reopened months ago and they had a head start. But since bulk of the students come from city, physical attendance was not very encouraging. Still, it was better as compared to schools in city which reopened very late.” But with online classes going on since 2020, one would assume that both teachers and students have got used to it. A senior CBSE teacher said that’s far from the truth. “Getting used to means that it has become accepted as a form of teaching. But that is different from effective teaching. I can stand in front of a camera and just ramble on and complete my syllabus. But a sincere teacher who wants to ensure all students understand what is being taught will have to put in extra efforts. That is very difficult in online mode,” said the teacher. Another concern for CBSE schools is the difference between term-1 and term-2 board exams. A principal said, “Term-1 was an MCQ format exam, while term-2 will be the traditional subjective-type format. Students are not in the habit of writing anymore and this will be a big challenge for them.”||http://timesofindia.indiatimes.com//city/nagpur/with-only-2-mths-for-term-2-exam-cbse-schools-worried-about-completing-syllabus/articleshow/88379282.cms||Abhishek Choudhari
