---||Mysuru||Protests in Mysuru over the proposed felling of trees for a new helipad||More often than not, the price for development is hefty and in most cases at the cost of whatever greenery we do have left. Every time trees are earmarked for felling to make way for a developmental project, environmentalists and other like-minded citizens have been quick to try and stop it or look for alternatives. This time around, it is the proposed felling of 627 trees in about eight hectares near Lalit Mahal in Mysuru for the setting up of a helipad that has got the goat of green activists. Environmentalist Bhanu Mohan of the Parisara Samrakshana Samithi has been at the forefront of the agitation against the helipad. “Initially, as many as 627 trees were earmarked to be felled, which we protested, by painting over the numbering of the trees. Subsequent to our protests, this number was brought down to 150, but our contention is that a helipad here does not hold any value and can easily be set up elsewhere, like, for instance, at the Exhibition Grounds or near the airport, etc. This area, where the trees are set to be chopped, is too close to the Chamundi Hills forest area, and any disturbance to the ecosystem here, will have an adverse impact on the flora and fauna in the region. We are hopeful that the public objection to the project will have a positive result. Else we will take the legal course to solve this issue,” she says. The destruction of even 150 trees and the subsequent hustle and bustle surrounding a helipad will be catastrophic for the ecosystem of the area, says Arun Kumar Raje Urs, who has been studying the bird and butterfly activity in the area. “The area near Lalit Mahal is home to about 190 species of butterflies. Butterflies are very sensitive to nature and at the height of the monsoon, millions of them migrate here from the Western Ghats to the trees near Lalit Mahal, where they then go into diapause (a hibernation of sorts) till the weather becomes more favourable for them to return. Every year these butterflies come here, even though the Chamundi Hills forest area is close by, so, imagine what will happen to them if all the trees here are cut? Even if the butterflies and other migratory birds continue to converge here, the noise, pollution and increased human traffic owing to regular helicopter flights will affect them adversely,” explains Arun. (With inputs from Sridhar VG)||http://timesofindia.indiatimes.com//city/mysuru/protests-in-mysuru-over-the-proposed-felling-of-trees-for-a-new-helipad/articleshow/81950012.cms||Prathibha Joy
---||Goa||Congress: CM’s decision-making lacks all logic||PANAJI: The state government appears to have no clue on how to curb the spread of Covid-19 cases in Goa, Congress said questioning the rationale behind the withdrawal of Section 144 in the state even as cases continue to rise. State Congress president Girish Chodankar held chief minister Pramod Sawant responsible for the sharp rise in cases and said that Sawant’s decision making lacked logical process. “The chief minister should take major decisions based on certain factors. Across Goa people are confused about the imposition of Section 144 and its removal a few days later,” Chodankar said. Congress has also demanded that Sawant, BJP MLAs and BJP functionaries be booked for organising gatherings and birthday parties and not following social distancing norms and Covid SOPs. “BJP deliberately pushed people into Covid pandemic once again with their celebrations of birthdays, foundation day event, Hunar Haat exhibition and other gatherings. We demand that Goa director general of police must first book the chief minister and all other BJP functionaries for violating Section 144 at Mandrem and also against the organisers of Hunar Haat,” he said. “It looks like the government is clueless, directionless and the intellectual bankruptcy of the CM has been exposed. The clueless CM needs to explain to the people the rationale behind imposition of Section 144 when Covid cases were low and subsequent withdrawal of the same when almost all hospitals and care centres are full with rising Covid cases,” Chodankar said.||http://timesofindia.indiatimes.com//city/goa/congress-cms-decision-making-lacks-all-logic/articleshow/81958381.cms||---
---||Ahmedabad||Ahmedabad’s daily cases double in 18 days, pass 800-mark||AHMEDABAD: It was a record peak at 804 cases for Ahmedabad city on Wednesday. In the past eight days, the city has registered 5,500-odd cases. The city doubled its daily cases in 18 days from 401 on March 20. Less than a month ago, the entire state’s average daily cases were in the range of 700-900 before the surge started mid-March. Rajiv Kumar Gupta, ACS (forest and environment) and in-charge of Covid control in Ahmedabad, on Wednesday tweeted that a total of 2,681 beds have been added in MediCity at Civil Hospital, SVP Hospital, GCS Hospital, SMS Hospital and Samras Covid Care Centre. “Efforts afoot to rope in a few thousand beds in nursing homes in AMC area in next few days,” Gupta tweeted. Senior officers including principal secretary to CM K Kailashnathan and state health commissioner Jai Prakash Shivahare visited Civil Hospital on Wednesday to take stock of the arrangements and possible expansion. Dr J P Modi, medical superintendent of Civil Hospital, said that keeping in mind the surge in Covid-19 cases, evening OPD has been suspended for the time being. Ahmedabad Hospitals and Nursing Homes Association (AHNA) statistics on Wednesday mentioned that 217 more beds were added in past 24 hours to meet the demand.||http://timesofindia.indiatimes.com//city/ahmedabad/citys-daily-cases-double-in-18-days-pass-800-mark/articleshow/81960477.cms||---
---||Lucknow||UP Board exams to be now held from May 8||LUCKNOW: The Uttar Pradesh Secondary Education Board (UPSEB) on Wednesday announced the revised schedule of Board examinations for classes 10 and 12. The examinations, earlier scheduled to be held from April 14, will now begin on May 8. Examinations for Class 10 will end on May 25 while those of Class 12 will conclude on May 28. The revised time-table for the examinations is available on the website of UP Secondary Education Board (UPSEB). TOI had reported on Tuesday that Board examinations would be rescheduled in view of panchayat elections. A total of 29.9 lakh candidates, 16.7 lakh boys and 13.2 lakh girls, have registered for Class 10 exams. At least 26 lakh candidates – 14.7 lakh boys and 11.3 lakh girls – have registered for Class 12. Overall, 56.1 lakh candidates will appear for UP Board examinations. The elections for gram panchayats, kshetra panchayats and zila panchayats in UP will be held in four phases (April 15, 19, 26 and 29). The counting of votes will start on May 2.||http://timesofindia.indiatimes.com//city/lucknow/up-board-exams-to-be-now-held-from-may-8/articleshow/81959707.cms||---
---||Goa||Cabral-backed councillors skip first Curchorem meet||Margao: After the infamous no-trust motion fiasco, Curchorem Cacora Municipal Council (CCMC) hit a new low on Wednesday with 8 of the 15 councillors remaining away from the first special meeting of the council. Consequently, as quorum couldn’t be reached even after adjourning the meeting by several hours, chairperson Balkrishna Hodarkar later cancelled the meeting. Significantly, most of the councillors who chose not to attend the meeting are believed to owe allegiance to Curchorem MLA Nilesh Cabral. As only six councillors were present at the meeting that commenced at 11 am, Hodarkar adjourned the meeting to 3.30 pm. However, the adjourned meeting saw the presence of seven members which was still insufficient for a quorum, thereby compelling him to cancel the meet. Chief officer of CCMC Ajay Gaude told TOI that though the special meeting couldn’t be held for want of quorum, the chairperson was free to convene any number of ordinary meetings and transact the required business hereon. “The special meeting was convened today in accordance with the provisions of the Goa Municipalities Act which mandates a chairperson to do so within one week of his getting elected. A number of standing and statutory committees are required to be formed at this meeting. However, for special meetings a quorum of 50% of the members is required, while for ordinary meetings 1/3 of the members constitute the quorum,” Gaude said. Hodarkar, speaking to TOI, expressed his disapproval over the development. “The elected representatives should understand they have an obligation to attend the council meeting as it is the proper forum to raise civic issues, discuss matters of public concern and find solutions. If they have acted under political pressure in not attending the meeting, they should realise that they are answerable to the public who voted for them,” Hodarkar said, adding that the current development will have no effect on the stability of the council. Gaude said that other issues of urgent nature like undertaking pre-monsoon works and appointment of tendering of sopo contract, etc, will be taken up at the ordinary meeting of the council which is likely to be held on April 15. On April 1, Hodarkar was elected chairperson of the CCMC, 8 votes against seven, by a secret ballot, defeating Vishwas Sawant, the candidate backed by Cabral. However, he had to face the prospects of a no-confidence motion being moved against him by 10 of his fellow councillors within minutes of his election. The motion, however, was rejected by the director of municipal administration on technical grounds.||http://timesofindia.indiatimes.com//city/goa/cabral-backed-councillors-skip-first-curchorem-meet/articleshow/81958371.cms||टाइम्स न्यूज़ नेटवर्क
---||Mumbai||Traders protest, restaurants decry shutdown in Mumbai city||Mumbai: Sporadic protests by traders erupted on Day Two of the Covid-19 shutdown, especially in Chembur and Navi Mumbai. On Wednesday, hoteliers’ federations AHAR, HRAWI and NRAI along with other district associations formed the United Hospitality Forum of Maharashtra (UHFM) to protest against what it called “oppressive steps” taken by the state government in its bid to control the pandemic. UHFM will conduct silent protests at various restaurants across Maharashtra at 12.30pm on Thursday. AHAR president Shivanand Shetty said, “Lakhs of families are dependent on this industry. So we have formed this forum to voice our protest and press for measures that are conducive for us to do business.” Meanwhile, confusion prevailed over various rules, including home delivery by wine shops, in the absence of a formal notification. Pali Hill corporator Swapna Mhatre said, “Shop owners are uncertain about which shops are allowed to stay open and which are not. Why couldn’t the government call it a lockdown if they are asking non-essentials to stay shut?” Traders in Navi Mumbai and Panvel turned their ire against the shutdown. Protests erupted in Vashi, Nerul, Airoli, Kamothe and Panvel with adherence to Covid safety protocol. One trader from Vashi said, “We cannot afford yet another closure after the last one year. We have just settled down with adequate manpower and are getting business back to normal. We will protest against such decisions taken by the government." Kalyan-Dombivli Municipal Corporation sealed nine shops, one beer shop and one badminton court inside Kalyan Sports Club which were functioning despite closure orders. tnn||http://timesofindia.indiatimes.com//city/mumbai/traders-protest-restaurants-decry-shutdown-in-mumbai-city/articleshow/81957472.cms||---
---||Delhi||Delhi: Corporations start reserving pyres for Covid victims||NEW DELHI: In the wake of the sudden rise in Covid cases, Delhi’s three municipal corporations have once again started reserving funeral pyre platforms at key cremation sites. East Delhi Municipal Corporation has reserved a total of 35 funeral pyres for bodies of Covid victims. A senior EDMC official said that these platforms would specifically cater to the bodies received from Covid-19 designated hospitals. “A total of 10 funeral platforms will be available in Karkardooma, 15 platforms in Ghazipur Shamshan Bhumi and 10 platforms in Seemapuri cremation ground. Buland Masjid and Mulla Colony burial grounds will cater to bodies of Covid victims that require a burial,” a senior official said. North Delhi Municipal Corporation mayor Jai Prakash said, “A separate area consisting of 10 platforms has been reserved for bodies of Covid patients. Three CNG furnaces have also been set aside for them. Separate arrangements have been made for families of Covid patients at Nigambodh Ghat.” During last year, Nigambodh Ghat and Punjabi Bagh cremation ground were the two key main facilities, which accepted the bulk of the Covid-related funerals.An official from the south corporation said that the pre-November arrangement would soon be restored to tackle any emergency. “Last year, we had designated six cremation facilities for this purpose and similar arrangements can be restored if the need arises. We have the capacity to process 200 bodies per day,” the official said. Another SDMC official said that a total of 15 platforms have been reserved for such bodies at Punjabi Bagh and Hastsal cremation grounds. Officials, meanwhile, say that the number of deaths due to the coronavirus is comparatively less this year. “Compared to 2020, the death rate is still very low as treatment methods and infrastructure have developed. But if the infection continues to spread at this rate, some of the patients will eventually need critical care. We are prepared to tackle any situation,” said an official. Delhi reported 20 Covid deaths on Wednesday, taking the toll in the city to 11,133.||http://timesofindia.indiatimes.com//city/delhi/corpns-start-reserving-pyres-for-covid-victims/articleshow/81958397.cms||Paras Singh
---||Dehradun||Three men held in connection with murder of 35-yr-old in Roorkee||Roorkee: Days after a 35-year-old man, Rahul Sharma, was killed in his house in Sikanderpur village near Roorkee, the police on Wednesday arrested three men accused of the murder. According to the police, Rahul was killed on Holi (March 29) following an argument with two of the accused over playing a DJ music system. “The argument took place a day before Holi. Thereafter, one Bunty Salekchand, 23-year-old, provided firearms to accused Arun, 20-year-old, and Mohit, 22-year-old. We have recovered two country-made pistols and some live cartridges from the possession of the accused,” PD Bhatt, in-charge of Bhagwanpur police station.||http://timesofindia.indiatimes.com//city/dehradun/three-men-held-in-connection-with-murder-of-35-yr-old-in-roorkee/articleshow/81956484.cms||Tapan Susheel
---||Lucknow||Gorkhas applaud Yogi for backing community||Lucknow: BJP MP from Darjeeling Raju Bista on Wednesday expressed his gratitude to Chief Minister Yogi Adityanath for standing with the Gorkha community and raising concerns of those living under tea gardens, cinchona gardens, forest villages and DI Fund land. Bista, who shared the dais with the CM during the latter’s visit to West Bengal to campaign in the assembly polls, said that Yogi was not just a CM but also, as head of Gorakhnath Math, the spiritual Guru for all Gorkhas. He said the Gorkha community felt elated over how UP CM celebrated the deep relationship he shares with the Gorkha community and how he expressed his happiness at being among his own people. Also present on the occasion on Wednesday were Gorkha National Liberation Front (GNLF) Chief Mann Ghising, Communist Party of Revolutionary Marxist (CPRM) secretary-general RB Rai. The locals were happy that Yogi expressed his support party’s commitment to permanent political solution and granting of ST status to 11 left-out Gorkha sub-tribes as well as BJP’s vision for Darjeeling hills, Terai, Dooars and rest of Bengal. Yogi highlighted how the Gorkha community struggled for a long time under Congress, CPM and TMC. The UP CM assured that multiple problems were getting resolved under the leadership of PM Narendra Modi. “Just like abolition of article 370 from Kashmir, Bodoland issue and Ram Mandir got resolved, the promises made to the Gorkha community will also be fulfilled,” he said. Bista said that Yogi also assured that the Central government was working towards resolving the issues pertaining to Gorkhas and asked people to be patient, as the days of our struggle and sufferings are coming to an end soon. “We are grateful that Yogi highlighted the exploitation of our tea garden workers and how they had been discriminated against by the TMC government,” he said.||http://timesofindia.indiatimes.com//city/lucknow/gorkhas-applaud-yogi-for-backing-community/articleshow/81959718.cms||---
---||Ahmedabad||AMC to pay 20% less for Covid beds||Ahmedabad: There has been a flat 20% deduction in the rates for beds at hospitals requisitioned for Covid treatment by the Ahmedabad Municipal Corporation (AMC) . The new rates announced on Wednesday by the municipal commissioner Mukesh Kumar were a revision of the rates declared on December 15. Senior AMC officials said that the rates were revised after carefully considering the financial burden on the AMC and to reach more people who need timely treatment. Exactly one month earlier, the AMC had unpaid bills amounting to Rs 260 crore and an additional Rs 39 crore for medical equipment requisitioned for Covid treatment. “The AMC received just Rs 240 crore as grant from the government. Now most of those pending bills have been cleared,” said a senior AMC official. Additionally, Kumar in his order requisitioned 240 beds at Shushila Mansukhlal Shah (SMS) hospital in Chandkheda again. SMS hospital was de-notified as a Covid hospital in August last year after demand for Covid beds reduced. Another 160 beds have been requisitioned at the Gujarat Cancer Society Medical College.||http://timesofindia.indiatimes.com//city/ahmedabad/amc-to-pay-20-less-for-covid-beds/articleshow/81960472.cms||---
---||Surat||Six caught for billionaire farmer’s murder in Gujarat||SURAT: Cracking the April 2 loot and murder of a billionaire farmer in Dumas, the city crime branch arrested six members of a Mumbai-based gang near Bhatia toll plaza on Wednesday. Investigation revealed that the gang wanted to carry out a loot of Rs 160 crore from a bungalow in Badlapur city of Thane district and they needed cash to buy weapons and equipment for this crime. During the early hours on April 2, five persons entered the victim Bhupendra Patel’s house in Kadi Faliya locality of Dumas, tied him up and searched for cash. However, they found only Rs four lakh. They then thrashed Patel to extract information about more cash during which he died due to strangling. A woman named Chetna living in Patel’s neighbouring home was also arrested for her allegedly tipping off the gang that he had Rs three crore at home earned from a land deal. Bhupendra’s neighbour Chetna Patel (40) was arrested in the evening after she tested negative for Covid-19. She tipped the accused gang that Bhupendra has Rs three crore in his house that he earned from a land deal. “She was driven by greed and her sister in Mumbai knew one of the accused Pratap Gida. Through her sister, she passed on the information,” said a senior police official. The robbers first entered the compound of Chetna’s home and jumped the wall to enter Patel’s house. Investigation revealed that the gang had come on the night of March 31 and was about to enter Patel’s house. But when a dog started barking, Chetna’s husband Lalit woke up and went out to check. Seeing him, two men escaped from there and Lalit saw them too. They returned a day later and Chetna had kept the iron grill of her compound open so that the robbers could enter the compound stealthily. They entered Patel’s house again and executed the crime. “Police cracked the crime in which a gang of hardened criminals from Mumbai are involved. By arresting the gang, we prevented another loot near Mumbai for which the gang was preparing,” said Ajay Tomar, city police commissioner. Those arrested were Vishal Vaniya, Pratap Gida, Mithun alias Shetty Mohan Vaniyan alias Rohit Shetty alias Bairansinh Rana, Pintu Arjun Chaudhary and Ketan Ramesh Hadiya, all members of the gang from Mumbai. Gida and Hadiya, both natives of Mendarda in Junagadh, were involved in three offences in Junagadh and Savarkundla. Shetty and Chaudhary are involved in two offences registered in Malad in Mumbai and Karnataka. Police recovered two country-made pistols, two cartridges, two stolen motorcycles, eight mobile phones and cash Rs one lakh from them.||http://timesofindia.indiatimes.com//city/surat/six-caught-for-billionaire-farmers-murder/articleshow/81956495.cms||---
---||Mumbai||Mumbai: Sena MLA’s son gets HC relief in ED case||Mumbai: Bombay high court (HC) on Wednesday granted interim protection to Purvesh Sarnaik, son of Shiv Sena MLA Pratap Sarnaik, against coercive action in a money laundering case being probed by Enforcement Directorate (ED). A bench of justices S S Shinde and Manish Pitale said the protection is subject to Purvesh cooperating in the probe and the probe itself would be subject to outcome of the petition. Pratap Sarnaik, his sons —Vihang and Purvesh — and brother-in-law Yogesh Chandegala had petitioned the HC. Senior counsel for Sarnaik, Amit Desai, questioned ED’s probe. The apex court had protected Pratap Sarnaik, Vihang and Chandegala from coercive steps. Desai submitted that ED was seeking to drag Sarnaik and family as he was a ruling party MLA who took up cudgels in important cases including one against TV journalist Arnab Goswami. Additional solicitor general Anil Singh, said the probe was justified and despite summons they sought time on health grounds and didn’t participate in the probe. HC granted Purvesh protection as others had it too but did not stay ED’s probe. tnn||http://timesofindia.indiatimes.com//city/mumbai/mumbai-sena-mlas-son-gets-hc-relief-in-ed-case/articleshow/81959725.cms||---
---||Amritsar||Farmers oppose BJP Mahila Morcha protest in Bathinda||BATHINDA: On a statewide call for holding protests against the Congress government on worsening law and order in Punjab and assault on a Bharatiya Janata Party (BJP) MLA, BJP Mahila Morcha activists had planned to hand over bangles to Congress ministers/MLAs on Wednesday. In Bathinda, police were deployed in large numbers near Punjab finance minister Manpreet Badal office and stopped the activists from going to his office. BJP workers then sat on the road to register their protest. Meanwhile, protesting farmers too came to the road and raised slogans against the BJP. Farmers asked the BJP workers to send the bangles to two corporate houses. Police did not let farmers and women workers come near each other. Bathinda tehsildar accepted the bangles from BJP activists at the protest site. BJP Mahila Morcha Punjab president Mona Jaiswal said law and order was worsening in Punjab, as rapes and murders were being committed. “The way BJP MLA was thrashed and stripped in Malout was an example of the worsening situation,” she added.||http://timesofindia.indiatimes.com//city/amritsar/farmers-oppose-bjp-mahila-morcha-protest-in-bathinda/articleshow/81958398.cms||---
---||Nagpur||Hingna MC chief officer rides garbage van for vax campaign||NAGPUR: Hingna Municipal Council’s chief officer, Rahul Parihar, 32, perturbed by citizens’ apathy to go for the jab, jumped into a garbage collection vehicle fitted with a public address system and launched an impromptu campaign to motivate people to get vaccinated. The effect was immediate with a 140% jump in the number of beneficiaries. On Wednesday, 125 people got vaccinated, up from 52 on Tuesday when Parihar went campaigning solo. An officer of the rank of assistant municipal commissioner, Parihar toiled for three hours under the scorching sun in Hingna tehsil making announcements in lanes and bylanes urging people to step out for vaccination. He also got down from the vehicle several times to meet and convince people on the road. An electrical and telecommunications engineer-turned-public servant, Parihar used the garbage collection vehicle without waiting for a car or auto-rickshaw to reach out to people. “We had already hired an auto-rickshaws with speakers for campaigning but it would have taken an hour to get ready and start the work. Also, it would go fast and not wait to ensure people heard and understand the message,” Parihar said. “I thought it would be better if I go right away and the vehicle available the earliest happened to be the garbage collection one,” he said. “I felt the public address system fitted atop the vehicle would be useful though the vehicle is not glamorous,” said the officer. Asked about hygiene, Parihar said the garbage-collection vehicles were being sanitized every weekend and cleaned periodically. “Our sanitation workers too are human beings who function from this vehicle, hence I felt why not me,” he added.||http://timesofindia.indiatimes.com//city/nagpur/hingna-mc-chief-officer-rides-garbage-van-for-vax-campaign/articleshow/81957541.cms||Soumitra Bose
---||Mumbai||Mumbai: DCP and ACP named by Singh in his letter take a different line||MUMBAI: The controversy over hafta collection from bars and restaurants which led to Anil Deshmukh’s resignation as home minister has taken a twist, with two police officers who were relied upon by former police commissioner Param Bir Singh to support his allegation taking a different stand. Immediately after Singh was transferred as DGP, Home Guards, on March 17, in his letter addressed to chief minister Uddhav Thackeray, he had alleged that Deshmukh had called assistant police inspector Sachin Waze to his official bungalow and asked him to collect Rs 100 crore from bars and hoteliers and other establishments. Singh had also annexed WhatsApp chats between him and assistant police commissioner Sanjay Patil (see graphic) to support his claim. Deshmukh had claimed Singh asked some questions to Patil and got the answers he expected and this was part of a larger plot. Patil, in his statement dated March 22 recorded as part of the internal inquiry, told joint police commissioner (crime ) Milind Barambe that on March 1, he had met Deshmukh along with other police officers to brief him about a raid conducted at a hookah parlour in Thane. But before or after this visit, he had never met the then home minister. Patil said further that he met Waze at the ‘official premises’ where the latter told him that he had come to brief the home minister about some investigation. Waze told him that the minister sought information about the collection of Rs 3 lakh each from 1,750 bars and restaurants in the city, Patil said in his statement. But the ACP in the statement said he was unaware whether the meeting between Waze and Deshmukh took place or not, he said. Singh’s letter had said, “Shri Patil along with DCP Bhujbal were called at the official residence of the Hon’ble Home Minister for a meeting (on March 4.) While ACP Patil and DCP Bhujbal were made to wait outside the Hon’ble Home Minister’s cabin, Mr. Palande (Deshmukh’s personal secretary) went inside the chamber of the Hon’ble Home Minister and after coming out took ACP Patil and DCP Bhujbal on the side. Mr. Palande informed ACP Patil that the Hon’ble Home Minister was targeting a collection of Rs. 40-50 crores which was possible through an approximate 1,750 bars.” DCP Bhujbal said he had attended a meeting on March 4 at Deshmukh’s official residence as a nodal officer to brief the seniors about issues related to crime. Asked if he met Deshmukh and his assistant and if there was any discussion on money collection from bars and restaurants, Bhujbal said ACP Patil later came there and he told the minister’s assistant that the information about such establishments was not based on facts.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-dcp-and-acp-named-by-singh-in-his-letter-take-a-different-line/articleshow/81958407.cms||Ahmed Ali
---||Mumbai||Mumbai: Entrance tests for courses likely only in or after May||MUMBAI: The delay in this year’s admissions to professional courses will spill over to the coming academic session. The state’s CET cell recently floated a tender to appoint an agency for comprehensive CET-related work, from registrations to conduct of tests and announcement of results. A firm is likely to be finalised in the last week of April, so entrance tests for many courses will be scheduled only in or after May. The cell usually conducts MBA entrance test in March, engineering and other tests in May. Covid-19 and the resultant lockdown pushed last year’s entrance tests to October and November, and admissions for some courses concluded in February. For some, like law, the process is going on, due to technical glitches in software in the beginning. While the cell is busy wrapping up admissions for the current year, aspirants are anxious about delays in admissions for the next academic session too. The registration process for MBA/MMS CET usually starts in February and the exam is in the second week of March. Students are inquiring about admissions, said Prof Rajesh Srivastava from Sydenham Institute of Management Studies. “The delay is causing anxiety among students. It will also affect students’ plans to study here or abroad,” he said. A government official said admissions to first year professional courses concluded late, so classes started late. “While the pandemic is unprecedented, universities and colleges will need eight to nine months to complete the syllabus properly for the current batch. The delay in 2021-22 admissions is natural. It will take time to normalise,” he said. For law colleges in Mumbai, the university has scheduled the first semester exam on June 14. Colleges have less than three months to complete the syllabus. An official said universities are not monitoring how lectures are being conducted online, and if syllabus is getting covered at all in this short period. “While autonomous professional colleges are taking extra efforts to ensure lectures are conducted, many others are only concerned about filling seats and getting fees. The delays will have a long-lasting effect on learning levels,” said the official.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-entrance-tests-for-courses-likely-only-in-or-after-may/articleshow/81956510.cms||Yogita Rao
---||Chandigarh||Hry arhtiyas to boycott procurement from today||Chandigarh: The arhtiyas in Haryana on Wednesday announced not to take part in the ongoing wheat procurement process from Thursday in protest against the state government’s insistence on direct payment into farmer’s account. On April 5, the arhtiya association had given an ultimatum to the Haryana government regarding their demand for transfer of payment for produce. The decision to boycott the procurement process from Thursday was taken by the Haryana State Anaj Mandi Arhtiya Association in a meeting held in Karnal. “As there has been no positive response from the state government even after the ultimatum, it has been decided that arthiyas, munims and labourers would not work for the government from Thursday in mandis,” said Ashok Gupta, president, Haryana State Anaj Mandi Arhtiyas Association. However, he said though the chief minister has assured them to resolve the issue, they would resume work only if something concrete happens regarding their demand.||http://timesofindia.indiatimes.com//city/chandigarh/hry-arhtiyas-to-boycott-procurement-from-today/articleshow/81958391.cms||---
---||Chandigarh||Sikar FIR catches up with BKU man held over protest||Chandigarh: Rajasthan police have taken farmer leader Ravi Azad on production warrant in connection with a case related to extortion and defamation registered against him in Sikar district. He is in Bhiwani jail at present. Ravi, allegedly a youth leader of Bhartiya Kisan Union (BKU), was taken into custody on Tuesday evening by Sikar police after producing the warrant issued by a Sikar court to jail superintendent, Bhiwani. A case against Azad was registered by Rajasthan police on March 20 under sections 384 and 501 of IPC in a case of extortion and defamation through social media of a petrol pump owner in Sikar. Ravi was earlier arrested by the Bhiwani police for provocation to disturb peace under sections 153, 153A, 504, 505 of IPC on March 31 and was lodged in Bhiwani Jail. He was accused of inciting violence and rioting in the name of farmers’ agitation. According to senior police officers, Ravi had “criminal antecedents” as he was accused of harassing a 25-year old man named Deepak of Behal town in Bhiwani district thorough social media, which led to the victim committing suicide. In this regard, an FIR was registered on October 25, 2017 against him in Behal police station. Later, another FIR under sections 147, 149, 283 was registered against him for rioting and obstructions of road in Tosham police station on April 6, 2018 and he was facing trial in that case. Ravi was bound under section 107 CrPC for keeping peace in the area but he “routinely flouted” the conditions of the order of the local magistrate, said a policeman of Bhiwani district. Ravi was active in the ongoing farmers’ protest against the Centre’s three farm laws. He had been leading several protests against legislators in Bhiwani district.||http://timesofindia.indiatimes.com//city/chandigarh/sikar-fir-catches-up-with-bku-man-held-over-protest/articleshow/81958396.cms||---
---||Srinagar||Tourists coming to Kashmir by road will undergo Covid tests||SRINAGAR: All travellers coming to Kashmir by road shall undergo coronavirus tests in Kulgam district, an official said on Thursday. Srinagar deputy commissioner Mohammed Aijaz Asad chaired a meeting to review the coronavirus situation, a spokesperson said. Asad said the testing for travellers coming by road shall be started in Lower Munda area in a couple of days as this would help in containing the spread of virus in the Valley. The deputy commissioner said mass vaccination of hotel staff, drivers, houseboat staff and others shall be started across all tourist destinations. A special training programme shall be conducted for the staff members to ensure that all standard operating procedures are followed strictly while dealing with the tourists, he said. Asad urged the tourism stakeholders to ensure proper sanitation and hygiene in all hotels. The deputy commissioner asked the hoteliers to keep two rooms available for isolation of tourists in case they test positive. Dr Gazalla, the incharge Covid-19 testing at Srinagar Airport, deliberated on the importance of vaccination. Various tourism stakeholders from Srinagar, Gulmarg, Pahalgam and Sonamarg also attended the meeting. The tourism players raised various demands, including hiring of separate hotel accommodation for isolation of infected tourists, permission to tourists to the valley only after their RT-PCR test reports, improvement in testing facility at the Airport and sanitation of hotels.||http://timesofindia.indiatimes.com//city/srinagar/tourists-coming-to-kashmir-by-road-will-undergo-covid-tests/articleshow/81968140.cms||---
---||Goa||Sawant: Process to extern 60 anti-social elements has begun||Panaji: The state government has started the process to extern 60 anti-social elements, chief minister Pramod Sawant said on Wednesday. To maintain law and order in the state, anti-social elements and persons involved in criminal activities will be externed from their respective districts or from the state within six months, he said. “This is for the first time that the state government has initiated such a process,” Sawant told reporters. A senior police officer said that every police station in each district has identified criminals for externment. Most of these persons are involved in cases of hurt, he said. The officer said that now the collector has been approached and the accused will be heard on the issue and the collector, if satisfied with the police proposal, will issue the externment order. If the collector issues the order, then those persons will have to leave the state for a certain period of time. In Goa, externment orders are issued under the Goa Maintenance of Public Order and Safety Act, 1988. The district police have also identified 60 budding criminals. “We have identified budding criminals in the 18-21 years age group, and a case has been registered against them,” a senior police officer said. “We suspect that they will be involved in criminal activities in the future,” he said. The officer said that police have called the budding criminals’ parents or guardians for counselling. The decision is important in the backdrop of a shootout at Merces recently. Within a year, this was the second incident of shootout within the jurisdiction of Old Goa police station, which was a result of verbal spat over a labourer among two poultry businessmen. A 40-year-old businessman from Betki was injured after bullets were fired at him at Merces, on Monday. In June, there was a shootout at St Cruz in which one person was killed.||http://timesofindia.indiatimes.com//city/goa/sawant-process-to-extern-60-anti-social-elements-has-begun/articleshow/81958402.cms||---
