---||Bengaluru||Camera fee hike in Bandipur irks wildlife enthusiasts||The Karnataka Forest Department’s decision to hike camera fee in Bandipur and Nagarahole Tiger Reserves, has not gone down well with wildlife enthusiast. Manjunath Hegde, who often goes on safaris, says, “Most visitors to the reserve are amateurs who click pictures for their personal collections. These days, everyone owns a decent camera, but not everyone sells their photographs. Capturing wildlife in a picture is about getting a feel of nature. The revised prices are higher than that of any other wildlife sanctuary in the country. The authorities say the revenue generated will be used for forest conservation, but with the new charges, the frequency at which enthusiasts head there will reduce. There is no guarantee that you will get to capture great pictures, or even see wild animals on every safari. Do they expect us to come back and try our luck again by paying this hefty fee?” Wildlife enthusiast Amal George has started an online petition against the fee hike “The forest department has been collecting fees for camera use since 2017. To what end has this money been used so far, if they now claim that the new charges are going into wildlife conservation?” he asks. Rahul Taranath, also a wildlife enthusiast, adds, “The increased tariff is to combat rising fuel and maintenance costs. Yet, through the years, the amenities provided to visitors have been below average and continue to be so.”||http://timesofindia.indiatimes.com//city/bengaluru/camera-fee-hike-in-bandipur-irks-wildlife-enthusiasts/articleshow/82031351.cms||Vinay Lokesh
---||Nashik||‘Staff Tested, Vaccinated’ boards must outside stores in Kolhapur||Kolhapur: The operators of commercial establishments in Kolhapur district have to get their staff tested for Covid-19 and those eligible must be vaccinated. District collector Daulat Desai has made it mandatory for operators to display board saying ‘Staff Tested, Vaccinated’ outside the establishments. Last year, Desai had made it mandatory for shops and other commercial establishments to display a board with message- “No Mask, No Entry.” The idea was lauded by chief minister Uddhav Thackeray and incorporated in the standard operating procedure (SOP) for commercial establishments in the every order issued thereafter. “The operators have to ensure his staff is tested and protected from Covid. Such displays will help create awareness and also to let authorities know who has followed the order and who have not done so,” said Desai. Desai said that those eligible and testing negative must get the vaccination done while those testing positive must be hospitalised or home isolated as per the recommendations of doctors. The government has also made it clear that the operators should not terminate workers or staff if they test positive and their salary must be paid on time. Kolhapur Municipal Corporation administrator Kadambari Balkawade said that the testing facilities for the hawkers and vendors will be set up at all nine vegetable markets and those eligible will be vaccinated at the nearest vaccination centre. 5 patients in Sangli booked Five Covid patients from rural parts of Sangli district were booked under various sections of epidemic diseases act for violating home isolation. Police have formed teams to randomly visit the homes of home-isolated patients.||http://timesofindia.indiatimes.com//city/nashik/staff-tested-vaccinated-boards-must-outside-stores-in-kolhapur/articleshow/82036276.cms||---
---||Goa||Goa: Congress hits out at AAP, calls it BJP’s B-team||MARGAO: Congress on Monday hit out against Aam Aadmi Party (AAP) and Delhi deputy chief minister Manish Sisodia for his statement that AAP would carry forward Manohar Parrikar’s legacy of development, and accused AAP of being the “B team of BJP”. Goa Pradesh Mahila Congress interim president Beena Shantaram Naik said Parrikar’s “entire tenure” as chief minister and defence minister was “full of corrupt administration, U-turns and politics of convenience.” “It is now crystal clear that AAP which wants to carry forward his legacy is the B team of BJP. Cracks and potholes on Atal Setu is a living example of corrupt legacy of Manohar Parrikar. I urge Manish Sisodia and AAP to go through the corruption cases and irregularities which took place during former CM Parrikar’s tenure. Goa Lokayukta gave orders to the current BJP government to investigate 21 cases of irregularities, most of which were during Parrikar’s tenure,” Naik said in a press statement. She also pointed out a list of “scams that happened during Parrikar’s regime” — cyberage, beach-cleaning, Panjim parking fee-collection, Smart City, Miramar-Dona Paula road, IFFI, Spaces building rent, SEZ promoters interest payment, garbage collection, etc. Naik said, “The beginning of Goa moving towards financial emergency was after Parrikar took charge as chief minister in 2012. Today his chosen heir Pramod Sawant has pushed Goa into bankruptcy.” I urge Manish Sisodia and AAP to go through the corruption cases and irregularities which took place during former chief minister Parrikar’s tenure||http://timesofindia.indiatimes.com//city/goa/congress-hits-out-at-aap-calls-it-bjps-b-team/articleshow/82039006.cms||---
---||Bareilly||'Don’t need Covid jab, life and death are in god’s hands,' says Samajwadi Party MP||Bareilly: Samajwadi Party MP from Sambhal, Shafiqur Rahman Barq, 90, said that he doesn’t need a Covid-19 vaccine as his "life and death are in god’s hands". While addressing the media at his residence in Sambhal on Sunday, Barq said that he is "fit without any vaccination and has a lot more to do in life". Incidentally, his party president Akhilesh Yadav had earlier said that he would not take the Covid-19 jab as it was being rolled out by the BJP and he doesn’t trust it. On being questioned if he will get vaccinated, the SP MP said, “I am completely fit and fine without any vaccine and I do not think I need any vaccination. My life and death is in Allah’s hands who is protecting me. I have a lot more to do in life.” “However, it is important and mandatory to take precautions to protect oneself from Covid-19. One must follow the stated guidelines to keep themselves safe from getting infected,” Barq further added. In January, Yadav had said that he would not take the Covid-19 vaccine.The statement had triggered a storm on social media platforms and it drew a sharp response from the ruling party which termed the statement as an "insult" to the doctors and scientists.||http://timesofindia.indiatimes.com//city/bareilly/dont-need-covid-jab-life-and-death-are-in-gods-hands-says-samajwadi-party-mp/articleshow/82036286.cms||Maria Khan
---||Rajkot||Private player to run RMC’s 200-bed Covid facility||Rajkot: Rajkot Municipal Corporation (RMC) will create a 200-bed facility in Amrut Ghayal community hall which it will hand over to a private group for operational purposes. The private party will charge patients in accordance to private hospital rates. The hospital is expected to be made operational by Thursday. The RMC looking to overcome bed shortage is turning the community hall on university road to a Covid facility. It is spending Rs 50 lakh to create necessary infrastructure in the two floor building including providing oxygen. Earlier, it was understood tht the civil hospital will run this additional facility and treat those patients here who don’t get a bed at the civil hospital. During his visit to Rajkot last week, chief minister Vijay Rupani took credit of this extra facility being created by the RMC for poor patients.“We had first approached the Indian medical association to run this hospital but they are short staffed. Finally, Synergy hospital agreed to run this facility. They will pay high salary and also spend money to maintain the infrastructure besides paying Rs 1.5 lakh rent per month to the RMC,” said mayor, Pradeep Dav.RMC has fixed Rs 9,500 as charge for bed with oxygen and Rs 7,000 for non oxygen beds.||http://timesofindia.indiatimes.com//city/rajkot/private-player-to-run-rmcs-200-bed-covid-facility/articleshow/82038991.cms||---
---||Varanasi||13,128 get Covid vaccine in Gorakhpur; 438 new cases found||Gorakhpur: On Monday, a total number of 11,833 received the first dose of the vaccine against Covid-19 at booth number 126 in Gorakhpur while 1,295 were administered the second dose of the vaccine. Meanwhile, Covid-19 cases rise in Gorakhpur with the detection of 438 new cases in Gorakhpur on Sunday while three patients died at BRD Medical College, as per the district administration. With the new cases, the Covid tally of the district reached to 23,874 till Sunday evening of which 21,459 were discharged after being declared cured. At present there are 438 active positive cases in Gorakhpur. Total number of deaths reported due to Covid till Sunday evening was 374 and the number of active cases were 2,041. Around 290 active cases were reported in urban areas of the district and 143 in rural areas. A 65-year-old woman and two men of 40 and 75 years of age died of coronavuirus infection on Sunday.||http://timesofindia.indiatimes.com//city/varanasi/13128-get-covid-vaccine-in-gorakhpur-438-new-cases-found/articleshow/82037404.cms||---
---||Bareilly||After BJP netas’ fisticuff in public, MLA lodges complaint with police||Bareilly: Day after BJP MLA Yogesh Verma and former block chief Pawan Gupta of Lakhimpur Kheri were involved in an ugly fistfight over naming of their own aides for the block development council seat, a fresh complaint was lodged with Lakhimpur Kheri police on Monday morning. “Since an FIR on the matter was already registered on Sunday evening, we will include the complaint in this FIR,” said Fateh Singh, SHO Kheri police station. On Monday, the complaint was lodged by BJP legislator Yogesh Verma. Both men have been asked to appear before police for questioning. During the verbal duel on Sunday, Gupta’s younger brother Sanjay had allegedly whipped out a pistol, grabbed the MLA's collar and thrashed him. The purported videos of the incident went viral. Police booked Sanjay Gupta and unidentified persons for "rioting, using undue influence at an election along with under various sections of Arms Act" on the complaint of sub-inspector Narendra Pratap Singh. A probe panel was also set up by the party's district president, Sunil Singh. A report would be sent to the party’s high command in Lucknow.||http://timesofindia.indiatimes.com//city/bareilly/after-bjp-netas-fisticuff-in-public-mla-lodges-complaint-with-police/articleshow/82036294.cms||Kanwardeep Singh
---||Kanpur||Speeding truck mows down 3,injures two on NH-2 in Etawah||Kanpur: Three persons were killed and two others injured when a speeding truck ran over them on National Highway-2 in Etawah on Monday morning. The victims were going to their village in Jhansi to participate in panchayat elections and had stepped out while their car’s flat tyre was being changed. Chief Minister Yogi Adityanath expressed grief over the casualties in the road accident and directed district authorities to provide proper medical aid to the injured. Police identified two deceased as Pramod (28) and Buddhi Singh (50), while the identity of the third, who was at the wheels, could not be ascertained. The accident took place when the driver of a truck lost control of the vehicle and ran over the occupants of a stationary car in Bakewar police station area of Etawah district. The victims were on their way to their native village in Jhansi from Delhi when their car’s tyre got punctured near a dhaba in Bakewar area of Etawah. All the occupants came out and few were helping the driver in replacing the flat tyre, while others were standing by the roadside. Suddenly, a speeding truck being driven rashly hit the car and the victims trying to replace the flat tyre and those standing next to the vehicle. The truck driver fled from the spot following which locals called the police control room. The two injured have been admitted to the district hospital, while the bodies were sent to mortuary for the postmortem, said police officials. “Two injured were in a critical condition and were referred to Saifai Medical University,” the officials added. “One injured, identified as Sandeep, has told that they were going to their native village Semri in Guru Sarai police station area of Jhansi district to vote in the upcoming panchayat election,” said Etawah SSP Brijesh Kumar Singh. “An FIR has been registered under relevant sections of IPC and searches are underway to arrest the driver of the truck, who is on the run,” the SSP added.||http://timesofindia.indiatimes.com//city/kanpur/speeding-truck-mows-down-3injures-two-on-nh-2-in-etawah/articleshow/82037384.cms||---
---||Rajkot||Lockdown fear haunts migrants||Rajkot: Fear of lockdown last year has once again come to haunt the migrant workers in Rajkot. Many have started planning to go back to their native apprehending the lockdown. Long queue of migrant workers has been witnessed since past few days at the Rajkot railway station. According to railway sources, the trains going towards Muzaffarpur, Patna, Varanasi, Gorakhpur were overcrowded. Those leaving the city include some working in Rajkot’s engineering industry and construction sites. Parth Ganatra, vice president of Rajkot Chamber of Commerce and Industry (RCCI) said, “Migrant workers are afraid of lockdown and because of that some have left for their native. The chief minister and Prime Minister should appeal to these workers that there was no planning lockdown and workers need not panic.” The ceramic industry on other hand has assured its migrant workers that even if a lockdown was imposed, they will take care of their needs. Nilesh Jetpariya, president of Morbi Ceramic Association said, “If the government imposes 15-day lockdown we have asked our labourers that we will fulfil their needs and they don’t need to go back. Also, chances of them getting infected in their native is more.”||http://timesofindia.indiatimes.com//city/rajkot/lockdown-fear-haunts-migrants/articleshow/82039000.cms||---
---||Nashik||11 deaths in Kolhapur district||Kolhapur: The Kolhapur district reported 308 fresh Covid case and 11 deaths due to the infection on Monday, taking the total number of cases to 54,703, including 1,823 deaths. As many as 50,472 patients have recovered from the contagion while 2,408 patients are undergoing treatment in the district. Of the fresh cases Kolhapur city reported 161 cases. Satara records 1,016 cases Satara district adds 1,016 Covid cases and 10 deaths on Monday. The number of cases has risen to 74,174, including 63,767 recoveries, 1,981 deaths and 8,426 active cases. 641 cases in Solapur rural Solapur rural recorded 641 Covid cases and nine Covid patients on Monday. With this the number of patients has risen to 52,511, of them, 1,300 patients have succumbed to the infection and 45,889 patients have recovered and 5,322 patients are undergoing treatment. Sangli adds 526 cases In Sangli district, 526 people tested positive and six patients died due to the infection on Monday. The total count of Covid cases has reached 56,080, including 1,852 deaths and 50,179 recoveries and 4,04 9 active cases. Currently, the district has 619 critical patients.||http://timesofindia.indiatimes.com//city/nashik/11-deaths-in-kolhapur-district/articleshow/82036314.cms||---
---||Surat||Surat makes three defunct crematoriums operational||SURAT: After expanding boundaries of the three major crematoriums in the city and setting up new infrastructures so as to facilitate the last rites, the civic authorities have now been forced to put in use three more crematoriums due to alarming rise in Covid-19 deaths. The crematoriums at Pal, Limbayat and Mota Varachha were not operational for many years for lack of facilities. The three crematoriums are run by trusts and none have cremation furnaces. At Pal crematorium, an open ground is available where 15 bodies were cremated during early hours on Monday. “It is a big ground and to reduce the waiting period for cremation we have developed the facilities here. Multiple cremations are possible here,” said former city BJP president Nitin Bhajiyawala, who is working as a volunteer at the crematorium. Pravin Patel, former BJP municipal councillor, said, “The crematorium was not in use for the past 10 years but it is required to be used in the current situation. At present we are cremating only Covid-19 bodies here.” In Limbayat, the old crematorium was not preferred by people since it is on the bank of a rivulet and not a river. “It has two stands for wooden pyre and three more are being installed,” said a Surat Municipal Corporation (SMC) official. At Mota Varachha a traditional crematorium with one stand for wooden pyre is being used for non-covid bodies. “The trust running the crematorium has been asked to arrange for staff to assist people performing the last rites,” said an SMC official. In Varachha area SMC staff is assisting in cremating bodies at the neighbouring village of Kathore. Due to the high number of deaths many videos of the queue at crematoriums went viral recently.||http://timesofindia.indiatimes.com//city/surat/smc-opens-three-defunct-crematoriums/articleshow/82039017.cms||Yagnesh Bharat Mehta
---||Mumbai||Mumbai’s April toll already 55% more than whole of March||MUMBAI: In just 11 days of April, the city has reported 55% more Covid-19 deaths than in all of March, calling into question earlier assessments that the second wave was less severe. The state, too, has seen fatalities jump by 23% in less than two weeks of April compared to the previous month. Mumbai reported 215 deaths in March, but has crossed 333 by April 11. In January and February, the city had seen 236 and 127 Covid deaths, respectively. Similarly, Maharashtra has crossed 3,059 deaths in April so far as opposed to 2,495 in March. Worryingly, the case fatality rate (CFR) --- deaths as a proportion of cases --- is beginning to tick upwards. And, although those above 60 are still most vulnerable, instances of younger patients turning critical are rising. The city could see up to 100 deaths a day in the coming weeks, warned Dr Avinash Supe, who heads MMR’s Covid death audit committee. “Looking at the rise in cases, daily deaths will most likely touch 100 from the average of 50-60 now,” he said. “At least, 10% of the deaths are now in people under 45 years,” Supe said, adding that fatalities are being recorded among people who were in home isolation and their condition suddenly deteriorated from the 7th or 8th day. Dr Kushrav Bhajan, a member of the task force, agreed deaths are increasing again. “Myocarditis and strokes are leading to fatalities in many now,” he said. State and civic officials used to argue that Covid deaths must be seen in proportion to cases. Cases have jumped by 19% in Mumbai in less than two weeks, while Maharashtra has exceeded March’s tally in the same period. “And in those terms, the state’s case fatality rate (CFR) and even the city’s continue to be less than 1%,” said a state official. But, the fatality rate, too, is on a steady rise. Mumbai’s weekly CFR increased to 0.35% last week, up from 0.23% in the week before. For Maharashtra too, it has jumped from 0.47% to 0.53%. Dr Pradeep Vyas, principal heath secretary, said on Sunday that the CFR may see a rise. A sign of the progressing pandemic is also patients being brought dead to hospitals. BMC’s jumbo hospital at Nesco in Goregaon has seen two such cases in the last few weeks. A 73-year-old woman collapsed in the triage area before the doctors could strap her to an oxygen cylinder. In the other case, a man died in the car by the time he reached the facility’s entrance. “We are seeing deaths in people who have comorbidities, people who are coming late and those who have been under home isolation and didn’t perhaps get hospitalised at the right time,” said dean Dr Neelam Andrade. Sneha Joseph, executive director of Holy Spirit Hospital, said they too encountered a few ‘brought dead’ cases recently. “We didn’t see such cases in the past four months,” she said. A dearth of ICU or oxygen beds could also push up the mortality numbers, although Dr Gautam Bhansali, who coordinates between private hospitals and BMC, said no deaths have occurred due to unavailability of beds.||http://timesofindia.indiatimes.com//city/mumbai/citys-april-toll-already-55-more-than-whole-of-march/articleshow/82040572.cms||Sumitra Debroy
---||Mumbai||10% fatalities among those >45 now: Death audit panel||MUMBAI: The Mumbai Metropolitan Region’s Covid death audit committee head, Dr Avinash Supe, warned that daily toll for the city could rise to 100 in the coming weeks. “Looking at the rise in cases, daily deaths will most likely touch 100 from the average of 50-60 now,” said Supe. “At least, 10% of the deaths are now in people under 45 years,” Supe said, adding that fatalities are being recorded among people who were in home isolation and their condition suddenly deteriorated from the 7th or 8th day. Dr Kushrav Bhajan, a member of the task force, agreed deaths are increasing again. “Myocarditis and strokes are leading to fatalities in many now,” he said. State and civic officials used to argue that Covid deaths must be seen in proportion to cases. Cases have jumped by 19% in Mumbai in less than two weeks, while Maharashtra has exceeded March’s tally in the same period. “And in those terms, the state’s case fatality rate (CFR) and even the city’s continue to be less than 1%,” said a state official. But, the fatality rate, too, is on a steady rise. Mumbai’s weekly CFR increased to 0.35% last week, up from 0.23% in the week before. For Maharashtra too, it has jumped from 0.47% to 0.53%. Dr Pradeep Vyas, principal heath secretary, said on Sunday that the CFR may see a rise. A sign of the progressing pandemic is also patients being brought dead to hospitals. BMC’s jumbo hospital at Nesco in Goregaon has seen two such cases in the last few weeks. A 73-year-old woman collapsed in the triage area before the doctors could strap her to an oxygen cylinder. In the other case, a man died in the car by the time he reached the facility’s entrance. “We are seeing deaths in people who have comorbidities, people who are coming late and those who have been under home isolation and didn’t perhaps get hospitalised at the right time,” said dean Dr Neelam Andrade. Sneha Joseph, executive director of Holy Spirit Hospital, said they too encountered a few ‘brought dead’ cases recently. “We didn’t see such cases in the past four months,” she said. A dearth of ICU or oxygen beds could also push up the mortality numbers, although Dr Gautam Bhansali, who coordinates between private hospitals and BMC, said no deaths have occurred due to unavailability of beds.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-10-fatalities-among-those-gt45-now-death-audit-panel/articleshow/82039950.cms||Sumitra Debroy
---||Bareilly||After BJP netas’ fisticuff in public, MLA lodges complaint with police||Bareilly: Day after BJP MLA Yogesh Verma and former block chief Pawan Gupta of Lakhimpur Kheri were involved in an ugly fistfight over naming of their own aides for the block development council seat, a fresh complaint was lodged with Lakhimpur Kheri police on Monday morning. “Since an FIR on the matter was already registered on Sunday evening, we will include the complaint in this FIR,” said Fateh Singh, SHO Kheri police station. On Monday, the complaint was lodged by BJP legislator Yogesh Verma. Both men have been asked to appear before police for questioning. During the verbal duel on Sunday, Gupta’s younger brother Sanjay had allegedly whipped out a pistol, grabbed the MLA's collar and thrashed him. The purported videos of the incident went viral. Police booked Sanjay Gupta and unidentified persons for "rioting, using undue influence at an election along with under various sections of Arms Act" on the complaint of sub-inspector Narendra Pratap Singh. A probe panel was also set up by the party's district president, Sunil Singh. A report would be sent to the party’s high command in Lucknow.||http://timesofindia.indiatimes.com//city/bareilly/after-bjp-netas-fisticuff-in-public-mla-lodges-complaint-with-police/articleshow/82036316.cms||Kanwardeep Singh
---||Chennai||Why politicians do not vote for democracy within parties||By R RangarajIn 1959-60, the DMK began the process of its organisational elections, which was also the beginning of a showdown between E V K Sampath and M Karunanidhi that led to a split in the party. For several other political parties, elections have led to differences of opinion among the principal actors, leading to friction, groupism and breakaways.While the courts and Election Commission of India have stressed on the need for regular, organisational elections within political parties to ensure that democracy within the party prevails, these elections when conducted have led to dissenting voices growing stronger and an eventual split. Another reason why politicians want an iron-like grip on such elections.During his time, Sampath managed to bring forward resolutions at the DMK general council meeting at Mayavaram on July 11, 1959, that a person elected general secretary should not be a member of Parliament or state assembly. This was seen as a move against Karunanidhi. C N Annadurai was not keen on the resolution but did not want to stop it. The resolution could be a mere formality and need not be followed, he said.In 1960, a contest between Sampath and Karunanidhi for the post of the DMK’s general secretary seemed imminent. The Mayavaram resolution was cited, and they decided to put up their nominees K A Mathialagan and C P Sittrarasu instead. Annadurai realised the proxy fight could lead to a split, and announced that he would take charge as the general secretary. This put off the division, as he also ensured a compromise through sharing of posts, with Sampath as presidium chairman, and Karunanidhi as treasurer. This truce was short-lived, and a split did happen on April 19, 1961, when Sampath launched the Tamil Desiya Katchi.The DMK averted another split during the organisational elections in 1969 after the death of chief minister and party general secretary Annadurai. V R Nedunchezhiyan (Navalar) who was upset over the denial of CM post to him had kept away from the Karunanidhi cabinet. A new general secretary had to be elected to fill the vacancy caused by the death of Annadurai. Nedunchezhiyan had thought he had pre-empted a contest by announcing his candidature. Karunanidhi was keen on taking over the post as he did not want a dual power centre in the party. That was when M G Ramachandranannounced his support for Karunanidhi and pointed out that the Congress in TN suffered as it had one person as CM and another headed the party, and said it was appropriate that CM Karunanidhi should be the general secretary as well.Navalar did not relent and Karunanidhi, realising the embarrassment of fighting a leader who was senior to him, evolved the master-stroke of opting for the post of president left vacant until then for Periyar E V Ramaswami since 1949. Karunanidhi got the party by-laws changed to give more powers to the president, while seeming to give into Navalar’s demand for general secretaryship. While taking over as president, Karunanidhi also backed the proposal to have MGR as treasurer. Periyar was prophetic MGR's elevation, and said Karunanidhi had not realised what harm he has done. In 1972, MGR and Karunanidhi fell out and MGR went on to form the ADMK.Organisational elections and polls to elect the legislature party leader have brought about havoc. The AIADMK, for instance, has been rocked by these elections since the death of MGR in 1987. While V N Janaki was sought to be elected as party leader, J Jayalalithaa and Navalar opposed this move, resulting in dramatic scenes in the assembly in 1988. It led to AIADMK (Janaki) and AIADMK (Jayalalithaa) contesting the 1989 polls separately and a loss for both.The DMK went through a round of convulsions when M K Stalin tried to take over the party presidentship from Karunanidhi, but his brother M K Alagiri insisted that he would contest for the post. Their differences led to Alagiri’s ouster from the party.For the Congress in Tamil Nadu the last big organisational election was in 1976 when G K Moopanar agreed to face the election for TNCC president after being nominated chief following the merger of the Congress(O) with the Indira Congress in 1976. Moopanar defeated P Nedumaran, but the latter could not reconcile to the loss and quit the party to form Tamil Nadu Kamaraj Congress.The DMK has been holding organisational elections, although critics say the leaders ensure that dissidents cannot actually contest against the chosen few. The last one to put up a show of strength at the organisational elections was Vaiko when eight of his supporters were elected district secretaries. Ultimately, these district secretaries quit the DMK along with Vaiko and formed the MDMK which fought the DMK in the 1996 polls.The AIADMK is yet to recover from the bout of organisational polls in 2017 when V K Sasikala, close aide of Jayalalithaa, first took over as party general secretary, and subsequently as legislature party leader. This was challenged by former CM O Paneerselvam, who led the revolt with 12 party MLAs. Although they returned to the party fold, Sasikala was shown the door. She still claims that she is the elected general secretary. The matter is pending in the Madras high court.One would think that elections are the way forward to settle differences, since the rank and file have their say. But, with most parties believing in the right to nominate successors including dynasts, elections are contentious.(The writer is a senior journalist)||http://timesofindia.indiatimes.com//city/chennai/why-politicians-do-not-vote-for-democracy-within-parties/articleshow/82037851.cms||---
---||Goa||GFP embarks on propaganda blitz, releases theme song||MARGAO: GFP has stepped up its campaign by embarking on a propaganda blitzkrieg on the theme ‘Future Ready Fatorda’. A theme song ‘Ami Fatoddekar’ has been doing the rounds in social media. The song seeks to invoke the pride of Fatorda residents in the distinct characteristics of the town and its people. Aimed at tugging at the heart strings of ‘Niz Goemkars’, the song attempts to blend the rustic character of the town with the dreams and aspirations of GenNext for a modern future. The theme song revolves around the development and beautification works brought in by Fatorda MLA Vijai Sardesai in Fatorda, as also the works done by him during the lockdown period last year in easing the hardships of the locals. “Vote for a future-ready Fatorda,” the theme song appeals to the voters. GFP has fielded candidates in all 11 wards of Fatorda and two wards of Curtorim under its Fatorda Forward panel. As it has entered into an alliance with Congress for the Margao municipality polls by forming Margao Civic Alliance, Fatorda Forward hasn’t fielded any candidates in the 11 wards of Margao. However, Fatorda Congress block has fielded six candidates in Fatorda under its panel ‘Congress for Fatorda’ and supported independents in the rest of the wards. Sardesai said that “the Future Ready Fatorda vision sets the foundations for our united Team Goa movement”.||http://timesofindia.indiatimes.com//city/goa/gfp-embarks-on-propaganda-blitz-releases-theme-song/articleshow/82039042.cms||---
---||Rajkot||Bhavnagar group restarts corona funeral services||Rajkot: With rising number of cases and mortality, Bhavnagar-based Muslim group has once again renewed its voluntary services of disposing the unclaimed Covid bodies.Even as the mother of group leader Arif Kalva is herself fighting the dreaded virus, her son hasn’t stopped rendering his duty towards the victims whose relatives cannot perform their last rites for various reasons. Their yeoman services last year had set a glorious example of service before self. According to Arif, the group performed last rites of around six bodies in the last two days of which three were of Hindu victims. Arif told TOI, “My mother is in the hospital after she tested Covid positive a few days ago. But I am continuing my social work while taking care of her. There are many families where the entire household is infected and there is nobody who can perform the funeral rites. With the extended relatives hesitating to take the risk out of fear, we have no option but to offer our services.”On Sunday, Arif’s group cremated a Bhavnagar-based businessman, whose wife too is infected and one son lives abroad. “There was only one son here along with a relative to perform the last rites and so we arranged all the necessary things for the cremation as per Hindu religion including garlands, coconut among other things and cremated the body in Kumbharwada crematorium,” Kalva said. “Arifbhai is like a farishta (angel),” reiterated Sanjay Seth, brother-in-law of the deceased who lives in Ahmedabad. “When no relative comes forward to perform the last rites of a corona victim, this man comes forward to serve the society irrespective of religion or any other consideration during this critical time. He is indeed a very noble soul,” Seth added. According to this group, their inherent motto behind the voluntary service to give the dead the dignity it deserves will continue to guide them throughout the course of their actions till the society needs their services.||http://timesofindia.indiatimes.com//city/rajkot/bhavnagar-group-restarts-corona-funeral-services/articleshow/82039031.cms||---
---||Thiruvananthapuram||Thiruvananthapuram: Caseload in 60-plus group & HCWs dipped in 2 months||THIRUVANANTHAPURAM: Even while the district begins to battle an upward spike in the Covid graph after a break, there has been a notable dip in positive cases among two categories –– 60-plus and health care workers (HCWs) –– in the last two months.  Weekly analysis of number of cases in 60-plus age group shows that it dropped from 526 cases in the fourth week of January to 200 cases by the last week of March. However, latest indicators show that the trend is again reversing. Since the first week of April, the cases among 60-plus age category have begun to peak. In two weeks, the number rose from 209 to 369 cases in April. The mortality rate in the same age category has also shown a dip between January and April, 2021. At the start of this year, the mortality rate for 60-plus age group in the district was 4% and by March it reached 5.3%. However, between the second week of March and April, the mortality rate dropped from 5.3% to 1.9% which, according to health officials, is a good sign, considering the high vulnerability of this age group. The fraction of 60-plus age category in total cases reported each week had gone as high as 19.3% in December 2020. Between January and March, the fraction of cases in 60 plus age category ranged between 17.5% and 19.9%. However, there was a steady dip in the cases in this age category since the third week of March. By the second week of April, the case rate has come down from 19% to 15.4%. The declining trend in cases has also been visible for health care workers. If the infection in health care workers accounted for 1.58% of total cases in the first week of January, it slid to 0.46% by the second week of April. While age and category based vaccination data is crucial for a detailed analysis, officials said that the health care vaccination started in the middle of January and except in the third week of February the case rate among HCW has always been on the decline till now. As many as 2,082 health workers have been confirmed with Covid-19 in the district so far. According to vaccination data available till April 8, 65,082 health workers received first dose of vaccine and 41,314 received second dose in the district. As for age appropriate category, 3.74 lakh received the first dose while 5,187 received the second dose in the district till April 8. Cumulative age distribution of cases shows that those aged between 60-69 account for 10.2% cases while persons aged between 10-39 and 40-59 account for higher percentage of case share; 46.3% and 31.6% respectively. The district recorded 505 Covid-19 positive cases on Monday.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/caseload-in-60-plus-group-hcws-dipped-in-2-months/articleshow/82037866.cms||Aswin J Kumar
