---||World||2 Pak Christian nurses face blasphemy case, mob bays for duo's blood||ISLAMABAD: A blasphemy case has been registered against two Christian nurses in Pakistan’s Faisalabad after they were accused by a Muslim co-worker of desecrating wall hangings containing Quranic verses inside a hospital ward. Scores of employees at Faisalabad Civil Hospital in central Punjab staged a protest on Friday against the Christian nurses, identified as Mariyum Lal and Newsh Arooj, while alleging that both had committed blasphemy. Among the protesters were clerics demanding strict punishment to the duo. Sources said Lal and Arooj had been directed by a senior, Rukhsana, to remove old wall hangings and stickers from the psychiatric ward. Rukhsana, according to the sources, held a grudge against Lal and allegedly provoked other Muslim staffers at the hospital by claiming that wall hangings bearing Quranic verses had been desecrated. A pharmacy worker identified as Waqas subsequently attacked Lal with a knife just as she was attending to a patient in the hospital’s medical ward. She survived the attack with minor injuries to her arm. The blasphemy allegation against the nurses soon spread to the broader community and a mob staged a protest outside the hospital. Some in the crowd demanded that Lal be arrested and hanged for blasphemy. The hospital administration called the police, who immediately took the nurse into protective custody so that she could be moved to a safer place. Scores of people tried to get hold of her but police kept her inside the van. Some of the rowdy agitators even attacked the police van parked inside the hospital. The police later registered an FIR in connection with the blasphemy allegation against the two nurses. In Pakistan, false accusations of blasphemy are common and often motivated by personal vendetta.||http://timesofindia.indiatimes.com//world/pakistan/2-pak-christian-nurses-face-blasphemy-case-mob-bays-for-duos-blood/articleshow/82009779.cms||Omer Farooq Khan
---||Goa||BBSM relaunches protest campaign over medium of instruction issue||PANAJI: The Bharatiya Bhasha Suraksha Manch (BBSM) has yet again begun its campaign across the state over the medium of instruction (MoI) issue, demanding withdrawal of grants to English medium government aided schools. “BJP is involved in this conspiracy to finish off regional languages. We are part of India and it is our identity. The BJP in Goa is conspiring to finish off this identity. They want to make casinos our identity,” said former long-time RSS chief of Goa and now BBSM convenor Subhash Velingkar. He demanded that the state should also allow new Konkani and Marathi medium primary schools to be established. Velingkar said that the grants of Rs 400 per student announced for unaided Konkani and Marathi schools is not being paid currently by the state government. BBSM has demanded that these grants be paid with retrospective effect to such schools. “Former CM Manohar Parrikar and the current CM Pramod Sawant have admitted in the state assembly that Konkani and Marathi schools have shut down by hundreds during their term. During the BJP government’s term itself, over 400 Konkani and Marathi schools have shut down in the state,” said Velingkar. He said new Konkani and Marathi schools should be allowed to be set up by private organisations, who have applied for the same, to fill the void left by closure of government schools offering education in these languages. Velingkar said that if Konkani and Marathi schools continue to shut down at the same rate with no permission given to start new institutions in these languages, it will mean the end of regional language education in the state.||http://timesofindia.indiatimes.com//city/goa/bbsm-relaunches-protest-campaign-over-moi-issue/articleshow/82009964.cms||---
---||Goa||Jump in new cases scary, introduce stringent SOPs: Khaunte to Sawant||Panaji: Expressing concern over the rise in Covid-19 cases in Goa, particularly in the Porvorim constituency, independent MLA Rohan Khaunte on Saturday urged chief minister Pramod Sawant to change the strategy to combat the pandemic. In a letter to Sawant, Khaunte has demanded that the state introduce stringent standard operating procedures (SOPs) and tighter controls, including Covid negative certificates for those entering the state. The former revenue minister said that the prioritisation of the state’s economy is taking a toll on public health. “A strategy change is required and much needs to be done on a war-footing to prevent further suffering and deaths from the second wave,” said Khaunte. “The sudden increase in fresh cases is seriously frightening. Goa cannot afford any further delays to rethink the situation, and therefore, imposition of more effective SOPs with tighter control is a must.” tnn||http://timesofindia.indiatimes.com//city/goa/jump-in-new-cases-scary-introduce-stringent-sops-khaunte-to-sawant/articleshow/82009968.cms||---
---||Dehradun||Uttarakhand: Pilgrims using alternate routes to dodge RT-PCR report norm?||HARIDWAR/DEHRADUN: As pilgrim turnout rises steadily in Haridwar in the run-up to the two shahi snans (scheduled on April 12 and 14), instances of pilgrims using alternate routes via villages and forests to dodge the police at border check-points are coming to light. With RT-PCR reports being checked before allowing entry, locals say that many pilgrims are taking arterial routes from within villages and even jungles to enter Haridwar from neighbouring states like Uttar Pradesh. Some of the routes being used are on Narsan border and Chhutmalpur-Bhagwanpur border. Further, locals say that there have been instances in the past few days of people without RT-PCR reports even trying to bribe police officials to let them enter. “There are some alternate routes which bypass the police check posts on the Narsan border. Despite these roads being in very bad shape, the pilgrims are taking them in order to reach Haridwar without being stopped,” said local resident Aman Singh. “Most of these routes start from the villages of Uttar Pradesh located at the Narsan and Chhutmalpur borders in Muzaffarnagar and Saharanpur districts respectively. Similarly, there is another alternate route from Chidiyapur border which is commonly called east canal route. Most of these routes are known only to local drivers and villagers,” he added. However, police said their teams have been deployed on all the alternative routes. SSP Haridwar Senthil Avoodai Krishna Raj S told TOI, “District police and Kumbh mela police have been jointly deployed on Narsan, Bhagwanpur and Chidiyapur borders as well as all the alternatives routes on all three main borders where registration papers along with Covid-19-negative reports are being checked." He added that “police and health department teams are also conducting random checking at parking places in the Kumbh mela area where pilgrims are coming to park their vehicles.” “People who are caught without negative corona reports are tested on the spot. Random checks are also being done in hotels and dharamshalas of Kumbh area,” he said. It is estimated that there are around 12,000 to 15,000 people entering Haridwar daily. Police claimed that they are returning around 3,000 people from the borders every day and have increased presence on arterial routes as well. Meanwhile, speaking to TOI, director general of police (DGP) Ashok Kumar said, “There are around 15000 police personnel, along with over 5000 volunteers, deployed in Haridwar for the Kumbh Mela. Police personnel are manning the borders diligently and helping the health department staff to check the people entering Haridwar.”||http://timesofindia.indiatimes.com//city/dehradun/kumbh-pilgrims-trying-to-dodge-rt-pcr-report-requirement-at-haridwar-borders-by-taking-alternate-routes-through-villages-and-forests/articleshow/82009151.cms||MS Nawaz
---||Lucknow||Ensure testing, availability of beds, medicines at hospitals: CM Yogi Adityanath||GORAKHPUR: Chief Minister Yogi Adityanath on Saturday reviewed Covid-19 preparedness in Gorakhpur and directed officials to ensure that there is no shortage of medicines, beds or other essential facilities for treatment of patients. During a meeting at BRD Medical College, the CM gave instructions to ensure sufficient supply of oxygen and sanitizer and hygienic conditions at hospitals. He said half of the 108 ambulances should be reserved for Covid-19 patients. The CM was to hold janata darbar at Gorakhnath temple in the morning but it was put off due to coronavirus spread. Yogi asked the officials concerned to ensure stern action in case of any irregularity in conduct of free antigen and RT-PCR tests at district hospitals and asked them to determine the price of tests at private hospitals. “RT-PCR tests should be increased and dedicated Covid hospitals should be ensured in every district. CCTV cameras should be installed at hospitals so that a vigil can be kept on activities. Masks are a must and crowding should be stopped at public places,” he said, adding that not more than 200 people should be allowed in public gatherings in the open and not more than 100 be permitted in a closed room during day time. He asked officials to increase contact tracing with 100% Covid-19 tests. “Impose night curfew if more than 500 active cases of coronavirus are found in any district. If even a single case is found in a rural area, the entire village must be sanitised. Weddings and celebrations are allowed till 10 pm,” Yogi added. The CM said proper arrangements should be made for special vaccination drive, Teeka Utsav, scheduled to be held between April 11 and 14. Covid help desks should be set up at all government and private offices/institutions, he added.||http://timesofindia.indiatimes.com//city/lucknow/cm-ensure-testing-availability-of-beds-medicines-at-hosps/articleshow/82010365.cms||Arjumand Bano
---||Goa||‘Higher jab targets will curb spread’||Panaji: BJP’s medical cell convenor Shekhar Salkar on Saturday appealed to people to get themselves vaccinated to curb the spread of Covid-19. He also said that due to the poor response to vaccination drives, around 2% of vaccines have been wasted. Salkar said states should have been given some leverage to decide that if people in the age group of 45 years failed to get themselves vaccinated, then people aged 35 and above should have been called for vaccination to avoid wastage. While praising the state government for starting vaccination drives even at the village level, Salkar said that the daily vaccination target should be around 8,000 to 10,000 instead of the current daily of around 4,500. “Quick vaccination is very important. The earlier it is completed, the better it is,” he said Reminding people that it is possible to contract Covid-19 even after getting vaccinated, he said the advantage of getting vaccinated is the severity would be less.||http://timesofindia.indiatimes.com//city/goa/higher-jab-targets-will-curb-spread/articleshow/82009969.cms||---
---||Chennai||Info panel recommends compulsory retirement to 9 IAS officers||Chennai: In an unprecedented order, the state information commission has recommended that the state government compulsorily retire nine IAS officers who had headed the Teachers Recruitment Board (TRB) from 2011 to 2019. This is for "not discharging their duty with accountability and transparency", said an order passed by Information Commissioner S Muthuraj on March 25.Muthuraj wrote to the state chief secretary recommending action against Surjit K Chaudhary, Vibhu Nayar, Kakarla Usha, D Jagannathan, K Srinivasan, K Nandakumar, S Jayandhi, N Venkatesh and G Latha.When TOI asked chief secretary Rajeev Ranjan about the order, he said: "We will examine and take appropriate suitable action after getting the recommendations." However, officials said information commission do not have powers to recommend compulsory retirement of IAS officers. "This is a very, very weird order. It was passed without any application of mind," said Surjit Chaudhary, who was the chairman of TRB from 2011 to 2014. The board has recruited around 40,000 teachers during his tenure and he retired five years ago."The information commission can recommend disciplinary action against only the information officers designated as per the RTI act if they do not provide information. Further, they cannot prescribe the punishment as it is the prerogative of the state government. In the case of IAS officers, the disciplinary authority is the Government of India," he said."Despite holding powers, the chairmen failed to correct the wrong questions and answer keys and did not provide relief to the candidates. Due to the lack of accountability from the subject experts, professors, and higher officials of TRB, the recruitment exams are cancelled and recruitment could not be completed, thereby wasting the resources of the government," Muthuraj said in his order.Further, the commission as per the RTI act section 19 (8) (a) (ii) has added the TRB chairman as the public information officer and directed him to provide the information sought by the petitioner within 20 days.||http://timesofindia.indiatimes.com//city/chennai/info-panel-recommends-compulsory-retirement-to-9-ias-officers/articleshow/82010697.cms||---
---||Chennai||Parkinson's Day: ‘I fought in Kargil, can battle my Parkinson’s too’||CHENNAI: It was in October 2020 that Thiruvengadam K S was diagnosed with Parkinson’s Disease (PD), a brain disorder that leads to stiffness and difficulty in walking and maintaining balance. A decorated Kargil war veteran, Thiruvengadam recounts, “I developed a shiver in my jaw and once dozed off at the wheel on my drive to work.” Thiruvengadam, who manages industrial relations of a company, pegged it to increased stress on account of the spiralling labour union issues he was mediating, aggravated by the lockdown. “Discovering in the midst of the pandemic that I had PD was a blow to my mental state. I became more anxious. But my doctor counselled me through it, and today I have a renewed passion for life,” says Thiruvengadam, who has drawn up what he calls a battle plan to defeat his disease. His first line of action was creating a rooftop garden where he works for a couple of hours before going to office, and which he believes puts him in a positive frame of mind. Next, he bought some farmland, which he cultivates on Sundays. He has also begun breeding native dogs. “I am aggressive with my physiotherapy and mediation, regular with my medication and I can feel myself winning this war,” he says.  Neurologist Dr Vikash Agarwal, who worked with Thiruvengadam, says the PD prevalence is 1% in those above the age of 65. “While it can be managed with medication and exercise, we found isolation and restrictions of movement on account of Covid-19 resulted in a worsening of the condition in 30% of our patients,” says the PD specialist at Gleneagles Global Health City. “PD patients are also worried about whether they can take the vaccine. And the answer is yes.” PD is associated with several neuro-psychological issues, says Dr Agarwal. “Symptoms are anxiety, fear, depression and mood and sleep disorders. The fear of Covid-19 worsens this,” says Dr Agarwal. Early diagnosis, exercise, physiotherapy, a good support system and the right medical intervention can help manage PD, he says. Sudha Meiyappan, who founded the Chennai-based Parivarthan for Parkinson’s, says the support group was forced to move online during the lockdown. “As a result we could increase the frequency of meetings as well as size of the group. So people with PD began interacting virtually with members they had never met before because of geographical restrictions of physical meetings,” says Sudha. Speech therapy, physiotherapy and yoga sessions have also moved online. “But what I observed was that the lockdown didn’t change the lives of those with PD since they usually hesitate to venture out. Isolation unfortunately is the way of life for a majority of them, which is what we are trying to change through the group,” she says. “I’ve realised that though PD is a disease of the brain, the battle against it is in the mind,” says Thiruvengadam.||http://timesofindia.indiatimes.com//city/chennai/i-fought-in-kargil-can-battle-my-parkinsons-too/articleshow/82010696.cms||Kamini Mathai
---||Agra||Ahead of ‘teeka utsav’, UP districts get fresh supply of Covd-19 vaccine||AGRA: Ahead of the 'teeka utsav' announced by Prime Minister Narendra Modi, the Centre has supplied more stock of Covid-19 vaccines to all the 75 districts in Uttar Pradesh. Several districts in the state had run short of vaccine stock earlier this week. The fresh lot of vaccines will be reaching the vaccination centres by Sunday. Agra division has received 1,06,000 doses. These include 50,000 doses for Agra district, 22,000 for Mathura, and 17,000 each for Firozabad and Mainpuri district. District magistrate Prabhu N Singh said, “The allotted lot of Covishield vaccine will be delivered at Agra depot on Saturday night. It will be supplied to 227 vaccination centres. All eligible persons can register and book an appointment with the help of CoWIN portal and Aarogya Setu App. On-site registration facility is also available. People above 45 years of age are requested to come forward for vaccination." The 'teeka utsav' will be held across the country from Sunday to fight against the surging Covid-19 cases. The mass vaccination programme will be conducted till 14th of this month. Uttar Pradesh chief minister Yogi Adityanath has appealed to the people to take part in the vaccination drive. The state government is slated to start with 6,000 vaccination centres on Sunday. Meanwhile, 102 people were tested Covid-19 positive in Agra district on Saturday. These included Rajya Sabha MP Haridwar Dubey. The MP was admitted at a private hospital following fever and breathing difficulties. The number of active cases in Agra district have now risen to 625.||http://timesofindia.indiatimes.com//city/agra/ahead-of-teeka-utsav-up-districts-get-fresh-supply-of-covd-19-vaccine/articleshow/82008441.cms||Deepak Lavania
---||Lucknow||UP hits new 24-hour peak with 12.7k Covid-19 cases||LUCKNOW: The Covid-19 surge continued to challenge the health system in Uttar Pradesh on Saturday with a record 12,787 fresh cases and 48 deaths in the last 24 hours. With active infections crossing 50,000-mark, UP became the third biggest contributor of active cases in the country after Maharashtra and Chhattisgarh. At present, UP is home to 4.6% of the total active case in the country. Accounting for around 25% of new cases (4,059), Lucknow remained the core of viral activity. Also, almost half of the Covid-19 deaths were reported here. The state capital also joined the list of districts in the country to have recorded over one lakh Covid-19 cases since the pandemic struck in March last year. Other UP cities like Prayagraj (1,460), Varanasi (983), Kanpur (706) and Gorakhpur (422) added 25% cases to the day’s tally. As many as 16 districts including Jhansi (235), Meerut (226), Gautam Budh Nagar (221), Ballia (188), Jaunpur (186), Muzaffarnagar (161), Ghaziabad (159), Bareilly (144), Ghazipur (140), Barabanki (139), Mathura (125), Rae Bareli (127), Basti (117), Sultanpur (106), Agra (104) and Mirzapur (101) recorded more than 100 cases each. Calling for utmost precaution, additional chief secretary, health and family welfare, Amit Mohan Prasad said: “The situation is serious and people must avoid any unnecessary movement outside their homes. Special attention should be paid to elderly people and those with co-morbid conditions whether or not they have taken the vaccine.” The new cases took the state tally to 6,76,739 while the number of deaths has gone up to 9,085. The difference between new cases and recoveries continued to widen. Only 2,207 patients recovered in the last 24 hours taking the total number of recoveries to 6,08,853. The surge has increased the number of active infections to 58,801.||http://timesofindia.indiatimes.com//city/lucknow/up-hits-new-24-hr-peak-with-12-7k-cases/articleshow/82010378.cms||Shailvee Sharda
---||India||Online dispute resolution vital, says SC judge||NEW DELHI: Online dispute resolution (ODR) has the potential to make dispute resolution more amicable, affordable and accessible, SC judge DY Chandrachud said on Saturday. He was addressing the release event of a handbook on ODR, developed by Agami and Omidyar India. “ODR has the potential to decentralise, diversify, democratise, and disentangle the justice delivery mechanism,” he said. He said Covid-19 has impacted the way courts operated — with physical hearings giving way to virtual ones. He emphasised that ODR is the need of the hour, given the string of benefits. He said the ODR handbook notes that traditional litigation in India can be time consuming. ODR can provide a helping hand by limiting kinds of disputes that often come to courts in first place. tnn||http://timesofindia.indiatimes.com//india/online-dispute-resolution-vital-says-sc-judge/articleshow/82010928.cms||---
---||Goa||Active tally nears 4,000 as 540 more test positive in Goa||PANAJI: Goa saw its tally of active cases rising to 3,968, with 540 more people testing positive for Covid-19 on Saturday. The case positivity rate rose to 18%. The mortality count increased to 847 with one Covid-19 related death reported over the past 24 hours. Since Wednesday, over 2,077 people have tested positive for the virus. Though 167 people were declared cured, the state’s recovery rate has shrunk and it was pegged at 92% on Saturday. The active tally of Porvorim primary health breached the 400-mark over the past 24 hours, and has maximum caseload across all centres. Over 45 fresh infections were detected in Porvorim which has been witnessing the fastest growth over the past few days. State epidemiologist Dr Utkarsh Betodkar said when the numbers are rising, extensive contact tracing and testing, and vaccinating as many people as possible are only options to stop the infection from spreading faster. The pace of infection in Ponda town has also been expeditious, and on Saturday its caseload was 304, while that of the primary health centre at Candolim was 291, which has been reporting 20 to 25 new cases every day. The caseload of Margao urban health centre rose to 386 and that of Vasco and Cortalim to 179 and 231 respectively. Mapusa too is witnessing exponential growth and had 212 cases on Saturday. Bicholim, Chimbel, Siolim and Corlim had over 100 cases each. Meanwhile, all beds at the Covid care centre in North Goa were full, while South Goa centre had 80 beds vacant. Two days ago, Dr Shyama Prasad Mukherjee Indoor Stadium in Taleigao was notified as a Covid care centre. With all 275 beds taken, the government will require to arrange more beds as urban parts of North Goa are experiencing a rapid rise in cases. The day saw 237 patients home isolated, while 66 were hospitalised.||http://timesofindia.indiatimes.com//city/goa/active-tally-nears-4k-as-540-more-test-ve/articleshow/82009975.cms||---
---||Agra||UP: Man booked for forced conversion of wife after two years||AGRA: After two years of marriage, a woman, 23, has accused her husband and his two sisters of “forcefully converting” her days ago in Aligarh. In all that time, the woman said, she “never realised” he was Muslim, never met her in-laws and was able to retain her maiden name. The Muslim man, 25, and his sisters were booked on Friday night under UP’s anti-conversion law. The woman, Puja Soni, is from Chhattisgarh’s Ranva Haid Gamariya village. She said she had married a man “she believed” was called Ashok Rajput in March 2019 in Delhi, where she works at a hospital. She got to know the man, who worked as a plumber, after he “got her number” and they started talking over the phone. They met in Sikandarpur and fell in love. “We got married in a temple,” she said. And they started living in Noida. It is not clear if the man changed his identity on paper, too, and altered his way of life in the two years she said she “did not realise” he was Muslim. In her complaint to police, she said, “On February 7 this year, we had a daughter. On March 22, he took me to his home at Rait village in Aligarh. There, I found out his name was Afzal Khan. I was forced to read the namaaz and stopped from offering my prayers.” She added, “On April 8, they took my daughter away from me. Then, they converted me forcefully and renamed me ‘Alna’.” She alleged they drove her out of the house and dropped her off at Mathura. Before the FIR was registered, former BJP mayor Shakuntala Bharti got to the police station and took down answers to questions she asked — “Did he beat you up?”, “Behla fusla ke laya (Did he mislead you into marrying him)?” SHO Abhay Kumar Sharma of the Lodha police station, where the FIR was registered, said, “Ashok Rajput alias Afzal Khan has been booked under The Uttar Pradesh Prohibition of Unlawful Conversion of Religion Ordinance and Section 323 of the IPC (voluntarily causing hurt) along with his sisters.” The FIR said he had been booked under Section 5(3) of the anti-conversion law, which is for prosecuting second offences under the ordinance. When TOI asked why a case had been registered for a second offence, SP (city) Kuldeep Singh Gunawat said it was a typo: “They have been booked under sections 3 (prohibition of conversion of religion) and 5 (punishment for forced conversion) of the law, and not Subsection 3 of Section 5. It was a typographical error.” No arrest has been made so far. The woman is in police custody and her statement will be registered in court under Section 164 of the CrPC on Monday. UP ADG (law and order) Prashant Kumar told TOI 32 FIRs have been registered under the state’s anti-conversion law since it came into effect in November last year.||http://timesofindia.indiatimes.com//city/agra/2-yrs-after-marriage-man-2-sisters-booked-for-forced-conversion-in-up/articleshow/82008450.cms||Anuja Jaiswal
---||Hyderabad||‘Those above 25 years should be given vax’||HYDERABAD: Health minister Eatala Rajender said the state government has conveyed its opinion to the Centre that all the people aged above 25 years should be vaccinated. Denying that fact that some hospitals are being dedicated only for treating Covid 19 patients, he said all hospitals in the state, including district hospitals, will continue to treat non-Covid cases as well. “Hospitals will treat cases such as deliveries, trauma cases, out-patients in separate blocks apart from giving vaccines,” the minister said. Rajender said that chief minister, K Chandrasekhar Rao, directed the health department to procure more RT-PCR test kits for ramping up tests across the state.||http://timesofindia.indiatimes.com//city/hyderabad/those-above-25-yrs-should-be-given-vax/articleshow/82010389.cms||---
---||Dehradun||Vaccine crisis? Stocks of Covid-19 shots run out at many places in Uttarakhand||Dehradun/Mussoorie: A vaccine crisis seems to be looming large in the state, with health officials saying on Saturday that they “just had around 70,000 vaccines left in stock which will be exhausted during the day (on Saturday) and there will be no vaccination possible on Sunday.” Even though the department is expecting a fresh tranche of 1.3 lakh doses, that, too, is expected to last for only two days, as the state is vaccinating at least 60,000 people daily. According to health department data, till April 10, the state had received 13,23,830 doses of Covid-19 vaccine, of which over 12.5 lakh doses have been utilised. This includes 2.4% wastage. All the vaccines are Serum Institute’s Covishield. Meanwhile, the shortage of the vaccine left many people who were looking to get a jab, disappointed. Those who had registered themselves for the vaccine were intimated by hospitals to come later. At the Landour Community Hospital in Mussoorie, a hospital staffer said that they had “only about 25 to 30 doses left.” “We will not be able to conduct vaccination unless we get fresh stock.” In Dehradun, vaccinations were stopped at Nagar Nigam and in most of the private hospitals in the city as well. Meanwhile, Dr Saroj Naithani, director of National Health Mission, Uttarakhand said that the situation is likely to improve after the freh tranche of doses arrives. “We are expecting to get around 1.3 lakh doses of the vaccine on Sunday,” she added.||http://timesofindia.indiatimes.com//city/dehradun/vaccine-crisis-stocks-of-covid-19-shots-run-out-at-many-places-in-uttarakhand/articleshow/82009188.cms||Ishita Mishra
---||Allahabad||Situation eases as city gets fresh stock of 80K Covid vaccines||Prayagraj: The health department of Prayagraj district would be celebrating ‘Covid-19 vaccination festival’ for the next four days at all the 97 vaccination centres of the district from Sunday to Wednesday (April 11 to April 14). This has become possible after the district received a fresh stock of 80,000 doses of the vaccine late Saturday evening.Nodal officer of vaccines in the district, Tirath Lal, said: “The fresh stock of the vaccine landed at Varanasi airport by Saturday noon from where it was dispatched for different neighbouring districts, including Prayagraj. The vehicle carrying 80,000 doses would be arriving here by late evening and the ‘festival’ would commence in the district from Sunday at all 97 vaccination centres.”Earlier in the day, the health department conducted vaccination at five centres in the city including MLN medical college campus, Colvin hospital, Beli hospital, Duffrin hospital and Railway hospital.Earlier, stock of Covid-19 vaccine was running low in Prayagraj district adversely affecting the vaccination process. In a bid to control the use of available stock, vaccination was stopped at many rural primary health centres of the district and was being done only at community health centres (CHC).To effectively take on Covid-19 outbreak, vaccination was started at 61 PHCs of the district in March. However, on Wednesday, vaccinations at these centres were stopped till further notice and only 20 CHCs were administering the vaccine.On Saturday, the vaccination process commenced at five centres of the city and all these centres witnessed heavy rush of denizens which had turned up at the centres to get themselves vaccinated.Because of the heavy rush, the stock of vaccines was over by noon at almost all the centres, few of which continued with the second dose of the vaccine only. Because of this, many people had to return empty handed. At a few centres, people were seen arguing with the staff.At one of the centres, 75-year-old Rajkumari Devi of Alopibagh looked disheartened as she could not get vaccinated. She said she had somehow climbed down three floors of her house to get vaccinated. “Now, I am told there is no vaccine and I have to return. I will not come to get vaccinated again,” she said.Like her, Girdharlal, Sohan, Raju and Kajal were also annoyed for not being vaccinated. They were complaining that the government should have made proper arrangements for the vaccine as the government is fully aware of the situation.The nodal officer of the vaccination said, “We have done all the micro level preparations for starting the vaccination festival from Sunday and it would be our efforts to see to it that more and more eligible people are vaccinated in these four days.”||http://timesofindia.indiatimes.com//city/allahabad/situation-eases-as-city-gets-fresh-stock-of-80k-covid-vaccines/articleshow/82009976.cms||---
---||Varanasi||Gyanvapi case petitioner getssecurity cover after life threat||Varanasi: A petitioner in the Gyanvapi mosque case on behalf of Swayambhu Jyotirlinga Bhagwan Vishweshwar, Harihar Pandey received a life threat on his phone on April 8 soon after a local court pronounced the verdict directing the Archaeological Survey of India (ASI) to conduct an archaeological survey of the Gyanvapi compound to ascertain if a temple existed at the spot earlier. Pandey informed that he received a phone call from an unknown number in the evening on the day of the verdict in favour of the petitioners. The caller threatened Pandey that he would be killed. Pandey called senior police officials and intimated them about the threat verbally following which ACP Awadhesh Pandey met him and collected all the details. The ACP said that the phone number is being traced and investigation is on. The police officials have deputed two constables at Pandey’s residence for his security. Harihar Pandey, Pandit Somnath Vyas and Ramrang Sharma had filed the first petition in the case on behalf of Swayambhu Jyotirlinga Bhagwan Vishweshwar in a civil court in 1991. Pandey is now the only surviving petitioner among the three. Advocate Vijay Shankar Rastogi as the ‘next friend’ of Swayambhu Jyotirlinga Bhagwan Vishweshwar had filed an application in the court of civil judge in December 2019, requesting for the survey of the entire Gyanvapi compound by ASI. After hearing the case, the court of civil judge (senior division) Fast Track, Ashutosh Tiwari gave verdict on April 8 and directed the Director General of ASI to conduct a comprehensive archaeological physical survey of the entire settlement plot of Gyanvapi compound. The court directed the DG to constitute a five-member committee of eminent persons who are experts and well versed in the science of archaeology for this purpose.||http://timesofindia.indiatimes.com//city/varanasi/gyanvapi-case-petitioner-getssecurity-cover-after-life-threat/articleshow/82010058.cms||---
---||Chennai||‘Act against ECR garbage dumping’||Chennai: An East Coast Road (ECR) resident has moved the Madras high court alleging illegal dumping of garbage near Buckingham Canal behind Mayajaal Theatre complex.S Shanmugam, a resident of Reddikuppam on ECR, alleged that due to the illegal garbage dumping, the area has become a hub for stray dogs and scavengers besides being infested with mosquitoes, insects and worms.Disposing of the PIL, the first bench of Chief Justice Sanjib Banerjee and Justice Senthilkumar Ramamoorthy directed the authorities to consider the representation and take appropriate action in eight weeks. According to the petitioner, the illegal dumping is being done on an empty land at Kanathur village, Reddikuppam panchayat in Kancheepuram.The petitioner said: “There is a vacant land adjacent to the Buckingham Canal and right behind the Mayajaal Theatre complex in Kanathur Village. The land belongs to the Reddikuppam panchayat which is now used as a dump yard.” As a consequence, a mountain of waste has accumulated in the area which has become a hub for stray dogs and scavengers; and the place is infested with mosquitoes, insects and worms, he said. tnn||http://timesofindia.indiatimes.com//city/chennai/act-against-ecr-garbage-dumping/articleshow/82010700.cms||---
---||Varanasi||BHU readies hostel rooms as Covid-19 facility for students||VARANASI: In view of the rapid spread of coronavirus cases, the Banaras Hindu University (BHU) administration has taken specific safety measures with immediate effect for the management of Covid-19 positives cases in the hostels. According to the BHU spokesperson, a notification in this regard has been issued on Friday. According to him, each hostel will identify and dedicate some rooms in the hostel in the vicinity of washrooms for keeping students testing positive. This place would be isolated. Any student developing symptoms of Covid-19 he/she should get sampled at room number 103 of SSH hospital, and isolate himself in the room. If a student is tested positive, he should immediately inform the warden who will keep the student in the isolation room in the hostel and also inform the CMO. If the condition requires hospitalization, the student will be referred to the super- speciality block for admission. In other cases, the doctor will prescribe the medicine and supply it from the health centre. The hostel administration will collect the medicine and send it to the concerned student. The warden will also inform the parents after the student is tested positive. The supply of food and essential items will be made available by the hostel administration by taking all precautions. Safety gears like PPE kits, masks, caps and face-shield will be provided by the hostel administration. The hostel administration will also procure oximeter and thermal scanner for monitoring and hypochloride solution for sanitizing. Meanwhile, the Banaras Locomotive Works (BLW) has also created a Covid Help Desk to help the employees adopt safety and precautionary measures against coronavirus.||http://timesofindia.indiatimes.com//city/varanasi/bhu-readies-hostel-rooms-ascovid-19-facility-for-students/articleshow/82010045.cms||---
---||Varanasi||Enforce Covid protocols strictly,increase vigil and testing: Yogi||Gorakhpur: Chief Minister Yogi Adityanath reviewed the arrangements of Covid-19 control in Gorakhpur division and instructed officials to curb spread of the disease, enforce Covid protocols strictly and ensure all facilities and proper treatment in hospitals. After inspecting BRD Medical College on Saturday morning, the CM held a meeting to review preparations for Covid-19 control in Gorakhpur division and issued a slew of instructions. He told officials to ensure sufficient availability of oxygen and sanitizer and proper sanitation in hospitals and said since corona cases are on the rise half of the 108 ambulances should be reserved for Covid patients. CM Yogi directed officials to increase contact tracing and testing and impose night curfew if there are more than 500 active Covid cases in the district. The chief minister told health officials to ensure Covid test at railway stations and airports of passengers coming from states like Maharashtra, Punjab, Delhi, MP, Kerala and Karnataka where Covid surge is severe. He also told officials to keep a check on malpractices and ensure stern action against any irregularities in antigen and RTPCR tests at district hospitals besides ensuring that private hospitals and pathologies do not overcharge the patients and take strict action if any wrongdoings come to light. The CM stressed on increasing RTPCR tests and installing CCTV cameras in all Covid dedicated hospitals in each district to keep strict vigil on treatment and other activities. He also asked to set up Covid helpdesk at each government and private office and other institutions with arrangement of thermal scanning, oximeter and sanitizer. The chief minister told officials to ensure vigilance committees are active at each village panchayat, ward and are linked with an integrated command centre where senior officials of health department and administration are deployed. He asked officials to see that not more than 200 people gather at any event in the open and not more than 100 in any closed venue in day time. The CM also told officials to make all arrangements for a special vaccination drive, Vishesh Teeka Utsav, scheduled to be held from April 11 to April 14. Yogi had reached Gorakhpur on Friday evening and though he holds a Janata Darbar at Gorakhnath temple in the morning whenever he stays in Gorakhpur, this time it was not held due to Covid surge.||http://timesofindia.indiatimes.com//city/varanasi/enforce-covid-protocols-strictlyincrease-vigil-and-testing-yogi/articleshow/82010061.cms||टाइम्स न्यूज़ नेटवर्क
