April 19, 2020||Bengaluru||#Coronaconcern: Fear of transmission has pet parents abandoning pets||In the initial days of the coronavirus pandemic, not much was known about human-to-animal transmission and vice versa. But as days progressed and reports emerged of felines, both domestic and wild, being infected, presumably from humans, panic set in among pet parents. The Bengaluru chapter of Compassion Unlimited Plus Action (CUPA) has been receiving quite a few anxious calls from pet parents worried about virus transmission. "We’ve got questions as varied as whether dogs can be taken out for walks, or if they could be virus carriers. Some even ask if dogs can cause Covid-19 and precautions to follow," says Sanjana Madappa from CUPA. The situation at Charlies Animal Rescue Centre (CARE) is worse, says Sudha S Narayanan from the organisation. "People want to give away their pets out of fear of contracting the virus from the animal. We have been assuring them that it cannot happen. But then there are those who act on their fears and abandon their dogs by the roadside. We got quite a few calls about abandoned pets spotted in some areas, but since we are a trauma care centre and all available space is reserved for accident cases, we are not in a position to help with this,” she says. Pet parents call shelters to take their pets "Even though the few cases of animals with the coronavirus have been from humans and there is no study supporting it being the other way around, people are just scared. The CARE helpline has received 40 calls since the lockdown asking if we could take in their dogs or cats. We also received 28 emails with similar requests," says Sudha, who recently rescued an abandoned six-year-old female labrador, Honey, near the Veterinary College gate. Pressure from neighbours and societies fuelling abandonment What’s worse is that even if the pet parents are not worried, people around them don’t let them be at peace. “There are neighbours who pressure pet parents into abandoning their pets, for the safety of the area. Add to that apartment complexes that are not allowing people to take their dogs out for walks and you set the stage for abandonment, as pet parents think their pets may just be better off elsewhere," says animal activist and rescuer Toni Freer, from Haven Animal Welfare Trust. Toni gets close to 15 calls in a day to take in abandoned pets. "Shelter homes are the last resort. You can’t just dump your pet because you suddenly decided not to be a pet parent," he adds. Pet parents need to be responsible Urging pet parents to fight for the rights of their pets during these trying times, Toni says, "Pet parents have a responsibility to protect and nurture their pets at all costs and cannot run away from this. Also, the Constitution of India gives every citizen the right to have pets, so don’t dump your dog because someone told you to."||http://timesofindia.indiatimes.com//city/bengaluru/coronaconcern-fear-of-transmission-has-pet-parents-abandoning-pets/articleshow/75224861.cms||Joyeeta Chakravorty
April 19, 2020||Kolhapur||Collector for 4-hr duty for CPR nurses||Kolhapur: District collector Daulat Desai said on Saturday that the problems of the nurses working at the Chhatrapati Pamila Raje hospital, which has been turned into a facility for screening and treating Covid-19 patients, would be resolved soon. Some of the nurses working at the hospital had taken to social media complaining how they were not able to manage things due to their eight-hour work shift. The association of nurses demanded that the working hours for the nurses attending to the Covid-19 patients be reduced. Previously, they had complained that they were not given the personal protective equipment(PPE) kits. Now that they were provided the kits, they were being asked to work for eight hours. A senior official from the distrci administration said, “We have received a letter from the district collector to look into the concerns of the nursing staff. We have discussed the issues with the nurses’ representatives. We will increase the number of nurses to ensure each nurse looking after a patient in the isolation ward does not have to work for more than four hours. We have also decided to give the nurses nutritious meals.” One of the nurses from CPR the hospital said, “As per guidelines, nurses have to be on duty for four hours. The same practice was being followed in Miraj where 26 suspects were undergoing treatment. Each isolation ward requires one nurse to look after the suspect.” “We have been told that some nurses from the civic hospitals will be pressed into service at CPR hospital. However if they are not given an assurance about the PPE kits and fixed duty for four hours, they too will be reluctant to take the task,” said the nurse.||http://timesofindia.indiatimes.com//city/kolhapur/collector-for-4-hr-duty-for-cpr-nurses/articleshow/75227226.cms||---
April 19, 2020||Trichy||Folk artists welcome govt decision to give Covid relief in cash||Trichy: The folk artists have welcomed state government’s decision to provide Rs 1,000 as Covid-19 relief to them. The officials from the department of art and culture have been engaged in the process of the enumeration, district collector S Sivarasu said in a statement released here on Saturday.According to data, a total of 1,999 artists have been registered with the welfare board of folk artists. Once the enumeration process completed, the financial assistance would be credited to the bank accounts of respective members, collector stated. Mohammed Masthan, general secretary of Trichy district drama artists association, expressed happiness over the announcement of cash assistance by the government. However, they also expressed certain grievances with regard to filing their documents.“We are sending the required details to a mobile number given by the department of arts and culture. We have several queries with regard to uploading the required document. But we could not contact the mobile number (Prakash 9659457396) to clear our doubts, as nobody picks our calls. The concerned officials should lend their ears to us,” Masthan added.Meanwhile, it was also announced that the village temple priests will receive the Covid-19 relief of Rs 1,000. A total of 1,566 village temple priests are working in Trichy district.||http://timesofindia.indiatimes.com//city/trichy/folk-artists-welcome-govt-decision-to-give-covid-relief-in-cash/articleshow/75227233.cms||---
April 19, 2020||Ahmedabad||High court restricts its functioning again||Ahmedabad: One day after a Gujarat high court employee’s testing positive for Covid-19 came to the fore, the HC again curtailed its functioning and the Chief Justice ordered that only new urgent matters be taken up for hearing. A peon posted at a judge’s bungalow tested positive after he was found to have a high-grade fever at the HC gate earlier this week. From this week, partial movement of HC staff had resumed on the campus after the court decided to take up more cases regarding bail and detentions and five benches were constituted. Though the judges conduct matters from home, limited staff of the HC registry was required to go to office. The CJ agreed to hear more cases at the request of the Bar association president Yatin Oza, who said young lawyers were struggling because of closed courts. However, the chief justice again ordered that judicial functioning be restricted citing two reasons. The HC registrar (judicial) again complained that due to increased e-filing, lawyers had clogged the court’s inbox and this had led to certain complications. The other reason the CJ cited is the wide spread of Covid-19 in Ahmedabad and the need for strict implementation of the lockdown, which has now been extended till May 3. “It cannot be ignored that present time is the third stage of Covid-19, which is the community spread stage. The number of Covid-19 cases in Ahmedabad city is on the rise. Yesterday alone, more than 100 cases were added. The details with regard to various localities are enlisted in the submission of the Registrar (Judicial) dated 18.04.2020. Every day new areas are being declared hotspots and are being quarantined,” the CJ’s order reads. The CJ said that the relaxation order of April 10 for hearing more cases needed to be modified and the old order of March 22, for hearing limited cases had to be restored. “The request of the president of Gujarat High Court Advocates’ Association expressing concern about junior advocates facing severe hardships cannot be doubted. But at the same time the larger perspective and the interest of the public at large in the current crisis in which city of Ahmedabad is badly affected, cannot be overlooked,” the order said.||http://timesofindia.indiatimes.com//city/ahmedabad/high-court-restricts-its-functioning-again/articleshow/75227341.cms||---
April 19, 2020||Chennai||Hyundai ties up with French company to boost making of ventilators||CHENNAI: Car major Hyundai Motor India has entered into a partnership with Air Liquide Medical Systems (ALMS) to crank up production and supply of ventilators in Tamil Nadu. A manufacturer of ICU ventilators with its plant in Chennai, ALMS will receive technical knowhow and vendor support from Hyundai to crank up production to 200-300 ventilators a month. The final target is 1,000 ventilators in Phase 1 of production, and to scale up subsequently. Said S S Kim, MD & CEO, Hyundai Motor India, “Ventilators and other respiratory aids are critical devices in the fight against Covid-19 and to this end, Hyundai & ALMS are working together to ensure a steady supply of ventilators in India. Hyundai is committed to serving society in every way and will continue to support the Government of India’s war against Covid-19.” Added Anil Kumar, MD, ALMS, India, “We are one of the very few global companies with a dedicated R&D to manufacture ventilators in India. ALMS is employing all resources available to manufacture innovative, easy-to use and high-performing ventilators.” Hyundai is also producing an in-house ventilator, for which the third prototype will be submitted to the Tamil Nadu government for approval on Monday.||http://timesofindia.indiatimes.com//city/chennai/hyundai-ties-up-with-french-co-to-boost-making-of-ventilators/articleshow/75227605.cms||---
April 19, 2020||Dehradun||Uttarakhand reports two new positive cases of Covid-19, state’s tally now 42||DEHRADUN: With two new positive cases of Covid-19 reported on Saturday, the total number of novel coronavirus cases in Uttarakhand has reached 42. According to the health department, a 45-year-old woman, wife of a Covid-19-positive Jamaat member, has reported positive in Haridwar district. Besides, an 18-year-old daily wager from Hathras also tested positive on Saturday. He was working in a shop in Rishikesh and attempted to go back to his hometown after the lockdown was announced in late March. He was stopped by the police at Roorkee border and was living in a shelter home with 25 other migrant labourers since the past fortnight. “We have asked the entire staff, around eight people, of the shop to get quarantined. Also, all the workers in the shelter home have been asked to be quarantined,” said an official from the office of director general (DG) health who added that it will be a tough task for the health department to track the infection source of the 18-year-old who never come in contact with any positive patient, as per the preliminary information gathered by the health department. Meanwhile, a Tablighi Jamaat member, found Covid-19- positive in the first week of April, tested negative twice in the past 48 hours and was discharged from Doon Hospital on Saturday. With his discharge, the number of recovered patients in Uttarakhand is now 10. Further, in the wake of increasing number of corona patients in Haridwar district, the health department has decided to increase the capacity of isolation centres for keeping the suspected patients. Currently, over 500 isolation beds have been reserved in different hospitals in Haridwar for suspected Covid-19-positive patients and 400 more beds will now be added, health officials said.||http://timesofindia.indiatimes.com//city/dehradun/ukhand-reports-2-new-ve-cases-of-covid-19-states-tally-now-42/articleshow/75226425.cms||Ishita Mishra
April 19, 2020||Allahabad||UP: Cops attacked while raiding hooch units||PRAYAGRAJ: A sub-inspector and his team were injured when they were attacked by a group of local residents during a raid on hooch units in Kasturipur Kasturi village, under Holagarh police station, late Friday night. The police team had gone to the village to nab those involved in manufacturing and sale of liquor. Station house officer of Holagarh police station Roshan Lal, said, “On Friday night, a police team led by sub-inspector Arjun Singh raided the village to nab those involved in manufacturing illegal liquor. When some of the accused spotted the police, they started hurling rocks and bricks at them. By the time the team could escape, the SI and a few constables were injured.” Later, 10 persons, including the husband of the gram pradhan, were detained. On Saturday, police again raided the village and detained a few persons including some women who had reportedly provide shelter to the accused, he added. Lal said that police had raided that Kasturipur Kasturi village three days back and had recovered a huge cache of ingredients used in manufacturing hooch. Police had also registered an FIR in connection with the case. SP (trans-Ganga) NK Singh said, “The villagers also shot several rounds of fire when the police team went there again on Saturday. We have arrested 23 persons in total, including the 10 nabbed on Friday night. We have also recovered large number of cartridges.”||http://timesofindia.indiatimes.com//city/allahabad/cops-attacked-while-raiding-hooch-units/articleshow/75225715.cms||---
April 19, 2020||Pune||Screen time with magic shows, masters of western classical & comedy theatre||Renowned magician Jitendra Raghuvir decided to get into uncharted territory on March 29 to reach out to his thousands of fans across the state, holding a magic and science awareness show, but on Facebook Live. During the show, he displayed an array of tricks and innovative sleights of hand, emphasized often that the art of magic is grounded in science and rationality, and also took questions on magic tricks and the field of magic from people of all ages, especially the kids who tuned in, as well as their parents. The tricks he displayed and questions he got also related to the current crisis, with him using his tricks to demonstrate how coronavirus can spread. All told, his livestream attracted over 25,000 views. “I have done only about a couple of other performances online, one being for publicity and the other for a TV channel. But this is the first performance of its kind that I have done on Facebook Live. It was simply an effort to spread positivity among the people during such an uncertain time. I tried to demonstrate how the coronavirus can spread, and how sanitation is important,” Jitendra told TOI. The last of his shows sold out to packed houses on March 8 and 9, and major shows that he had scheduled, has been cancelled. “March is generally a bit light on the workload, but April to June is our peak busy period. This is a hit not just on me, but also on others who sustain their livelihoods only on magic shows. Sadly, there are no packages to help out professional artists and performers,” he lamented. Jitendra is not the only one trying to provide some succour to his fans during uneasy times, of a raging virus and a resulting lockdown. Comedy groups, theatre institutions, and other cultural organisations are streaming content recorded both in the past and present, with many using video-conferencing tools from their homes to be part of panels. The National Centre for Performing Arts (NCPA) in Mumbai is streaming a whole host of music and theatre performances from renowned artists at its stage, which have happened over the past few years, through its social media accounts. The scheduled online screenings include everything from a dance recital by Mallika Sarabhai, to renowned musicians presenting some of the most recognized- and rare- symphonies of Mozart and Tchaikovsky. And for the Marathi language comedy group Bharatiya Digital Party- known in common parlance as Bha Di Pa, they have taken it a step further. The group’s co-founders- and real-life partners- Sarang Sathaye and Paula McGlynn have been shooting and posting a series of “lost in translation” skits, titled Marathi Babu Canadian Mem, from their home in Mumbai. The comedic situations in the skit emerge at kitchen settings, with Sathaye’s Marathi and Hindi clashing with the English-speaking Canadian McGlynn’s interpretations of words and situations, resulting in puns spanning across languages. Two episodes in, the series has already attracted thousands of views, with users, who have also shared it thousands of times, pointing out the hilarious choices in music through which these short sketches end. Sathaye also posted a skit on Friday, featuring himself, which lampoons the “dalgona” coffee craze online, ending in a rant, just about reflecting everyone’s mind, stuck at home for weeks. “Paula and I have been planning the series for some time now, but because we are focused on Bha Di Pa, which we run together, we could not end up executing it. These situations (“lost in translation”) often happened between us before, as we were trying to get over the language barrier. And we edited these on iMovies, as our staff at Bha Di Pa is focused on releasing videos over the lockdown period, including our promise of 21 videos in 21 days,” Sathaye told TOI. The crisis has come at significant cost to almost everyone in society, not least the entertainment industry. And although Sathaye and Bha Di Pa are also counting their losses, he also sees this as a blessing in disguise.||http://timesofindia.indiatimes.com//city/pune/screen-time-with-magic-shows-masters-of-western-classical-comedy-theatre/articleshow/75227602.cms||Shiladitya Pandit
April 19, 2020||Allahabad||5,000 families living near Covid hosp to be screened||Prayagraj: Health department officials would screen over 5,000 families living within a three-kilometre radius of the Covid-19 Level One Hospital in Kotwa — where all novel coronavirus patients are being treated in the city — as a precautionary measure. Till now, six cases were reported from Pratapgarh, two from Kaushambhi and one from Prayagraj. Of these, seven were linked to the Tablighi Jamaat congregation which was organised in Delhi amid the novel coronavirus outbreak. Eight of these patients were discharged after testing negative for the virus thrice and have been advised to self-isolate at home. Additional chief medical officer and nodal officer Dr Rishi Sahai said, “The health department has demarcated the area within a three-kilometre radius of the Covid-19 Level One Hospital as hyper-sensitive and decided to screen around 5,000 families living within the area.” “Around 50 teams equipped with a special app will go door-to-door to screen families. The teams will include a doctor and a community health officer for supervision,” he added. “If a person is found experiencing symptoms like cough, fever, cold or a respiratory stress, the team would immediately contact the Rapid Response Team (RRT) for further action.” The samples of suspected cases would be sent to MLN Medial College for testing. Meanwhile, 15 medical teams screened around 800 students who had returned from Kota in Rajasthan to Prayagraj on Sunday, after being stranded in the city because of the lockdown. ‘All of them tested negative for novel coronavirus,” said Dr Sahai.||http://timesofindia.indiatimes.com//city/allahabad/5000-families-living-near-covid-hosp-to-be-screened/articleshow/75238858.cms||---
April 19, 2020||Kolhapur||Containment zones drawn up for every 2-3 wards in city||Kolhapur: The civic administration is going to seal two to three wards and mark them as containment zones to curb the spread of Covid-19 and ensure the effective implementation of the lockdown. Usually, containment zones are drawn up in the localities or areas surrounding a locality from where a confirmed Covid-19 positive case has been reported. However, the Kolhapur Municipal Corporation (KMC) does not want to take chances and has already started marking the containment zones for some wards from Saturday. There are total 81 wards in the city. District collector Daulat Desai has given orders to every town in the district to mark containment zones and seal them completely. While one zone will be chalked out for each village, larger villages will have two zones. Municipal commissioner Mallinath Kalshetti said, “All the containment zones will be sealed. No one will be allowed to move from one zone to another unless there is a medical emergency or health facilities are located in another zone. We are making arrangements to ensure all the essentials are available in each zone.” “We have formed local committees under the corporator of each ward to look after the needs of the residents. The corporators will have to monitor the new zones till the lockdown is lifted,” said Kalshetti.Mangalwar Peth and Kasba Bawda areas were completely sealed after confirmed positive cases were reported from these two localities. People were asked to stay indoors for a stipulated number of days to complete the screenings. Vijay Shinde, a resident of Kasba Bawda said, “We were under complete lockdown for three days after a positive case was reported from our area. The administration should ensure the locals do not impose mandatory closure of grocery shops and vegetable markets. It should also ensure that supply of essentials like cooking gas cylinders is regularised.”Authorities from the civic administration said that residents could move out of the wards when they needed to buy essentials. “Residents should be given a fair idea about the markings of the containment zone so that they can plan accordingly while going to buy essentials,” said Shinde. Officials said that such containment clusters have been marked in cities like Pune, where there are a higher number of positive cases. However, the civic body has to be extra cautious as citizens prefer to visit retail malls to buy essentials and currently, there are very few stores operating in different parts of the city.A senior civic official said that all such factors, along with vehicles of which essential goods should be allowed to pass through different zones, were being taken into account while chalking out the containment zone. The civic administration will seek the help of the local committees while granting permission to citizens to travel from one zone to another. Desai has strictly directed to the KMC to ensure people going to other zones for genuine reason should not be obstructed.||http://timesofindia.indiatimes.com//city/kolhapur/containment-zones-drawn-up-for-every-2-3-wards-in-city/articleshow/75227242.cms||---
April 19, 2020||Trichy||4 new Covid-19 cases in central districts||TRICHY: Four new positive cases were recorded in Perambalur and Thanjavur districts on Saturday, taking the total number of cases in the central region to 191. Three people - a four-year-old boy, a 47-year-old police constable and a 24-year-old man tested positive in Perambalur district. The boy is suspected to have contracted the infection from his father who had returned from Sharjah. The boy’s father was under home quarantine. The family resides in Palayam village near Perambalur town. Except for the boy, other family members including the father tested negative. The 24-year-old man from V Kalathur is suspected to have contracted the infection from his brother-in-law who had tested positive on April 3. Health department officials said the constable was posted at the V Kalathur containment zone. “As many as 36 contacts of the constable including policemen have been identified. They are advised to be placed in institutional quarantine,” a health department official said. The V Kalathur police station is being disinfected and the process is likely to go for two days. The district police have instructed its personnel on Covid-19 duty to be more cautious. “Police personnel have been instructed to wash their hands frequently. If hand-washing facility is not available, they are told to use hand sanitizer,” Nisha Parthiban, superintendent of police told TOI. The district administration has instructed residents of V Kalathur and Palayam villages to stay home and avoid public movement. All three patients from Perambalur have been shifted to the Mahatma Gandhi memorial government hospital in Trichy. Meanwhile, a day after recording 17 cases, Thanjavur district recorded only one positive case on Saturday. A 39-year-old woman, relative of a positive patient who gave birth to a baby boy on April 7 at the Rajah Mirasudhar Government Hospital in Thanjavur, tested positive. There were no new cases in Trichy. In a statement, the district administration said that results of 208 out of the 331 close contacts of 36 patients, which came on Saturday, were negative. The remaining 123 results are pending, said Trichy collector S Sivarasu. There were no new cases in Karur, Pudukottai, Ariyalur, Tiruvarur and Nagapattinam. The Government Medical College in Karur discharged a 25-year-old man from Dindigul district on Saturday after he recovered from Covid-19. (With inputs from R Gokul and D Vincent Arockiaraj)||http://timesofindia.indiatimes.com//city/trichy/4-new-covid-19-cases-in-central-dists/articleshow/75227239.cms||Deepak Karthik
April 19, 2020||Trichy||Tamil Nadu: Rice distribution to mosques for Ramadan to be completed today||TIRUVARUR: Food minister R Kamaraj said that the government would complete distribution of 5,450 tonnes of rice to 2,895 mosques in the state for the month of Ramadan by Sunday. He was speaking after inaugurating the distribution of rice to a mosque in Tiruvarur. A meeting was held in Chennai headed by the chief secretary with Muslim leaders and the chief kazi Salahuddin Mohammed Ayub at the secretariat to work out modalities of the rice distribution and iftar traditionally held at mosques. The mosques will distribute the rice in small packets at the doorsteps of the beneficiaries. Kamaraj said the scheme of providing rice to mosques began under former chief minister J Jayalalithaa. “A meeting was held with Muslim leaders and decided to provide 150gm of raw rice to each Muslim in the state. As per the decision, a total of 5,450 tonnes of raw rice is being distributed to 2,895 mosques. This process commenced on Saturday and it has been decided to complete the process by April 19, on Sunday,” the minister said. Earlier, the rice was used to prepare gruel at all the mosques and would be distributed in the mosque itself. As 144 is in effect across the country, the raw rice would be distributed to Muslim households, the minister added.||http://timesofindia.indiatimes.com//city/trichy/rice-distribution-to-mosques-for-ramadan-to-be-completed-today/articleshow/75227243.cms||---
April 19, 2020||Nagpur||40-yr-old +ve, panicked Shanti Nagar residents demand tracing in more colonies||Nagpur: Shanti Nagar residents have demanded that the Nagpur Municipal Corporation (NMC) should bring more people from adjoining localities of Mahesh Nagar and Kashyap Nagar under quarantine. The civic body’s containment teams had picked up 63 persons as on Friday night from Shanti Nagar and another 13 on Saturday. A big family having 26 members have relatives and close contacts from these two colonies which have so far been left out in the containment drive, residents say. As per the area sealing order, the NMC has included Shanti Nagar Ghat Chowk, Shanti Nagar Universal Chowk and Mudliar Chowk. “The two localities fall on left side on Shanti Nagar road while going from Itwari Railway station and they have not been included in the restricted areas,” they said. Residents added that there are over 20 persons in the area who would run errands, do household chores and other petty works at the homes of these people must also be tested and quarantined. Residents are now scared as these people also did works for them. At Kashyap Nagar, they say many are relatives of the big family and were in regular touch despite the lockdown. “We are constantly trying to find out the test results of these people. We fear for our health in case anyone of them test positive,” said a youth from the area. The 40-year-old man who tested positive on Friday had accompanied the 51-year-old tour operator to Bareilly for a mutual friend’s marriage ceremony. The bride and groom were already quarantined even before the Satranjipura area became Covid19 epicentre because of their digital footprints at Delhi. The tour operator is city’s first deceased’s nephew. He had tested positive on April 11. But none of his close contacts were quarantined. The NMC team led by additional medical officer health Dr Praveen Gantawar was clueless about the tour operator’s travel history. On April 14, TOI had reported about the tour operator’s extensive travel history to Mecca and Bareilly following which Dr Gantawar and his team picked up his 32 close contacts from Mahesh Nagar in Shanti Nagar. Since then, while NMC team has focused on the family links of the tour operator including his elder brother, residents feel the latter’s close contacts must also be quarantined. “These close contacts are mostly common maid servants and people offering skill-based services in the area. Around 20 such persons live in the localities not yet covered by NMC,” a businessman from the area told TOI.||http://timesofindia.indiatimes.com//city/nagpur/40-yr-old-ve-panicked-shanti-nagar-residents-demand-tracing-in-more-colonies/articleshow/75227244.cms||Sarfaraz Ahmed
April 19, 2020||Trichy||Rapid test kits reach Trichy, health workers test negative||TRICHY: The Trichy district received the first set of rapid test kits and carried out the rapid antibody tests on the frontline health workers at Mahatma Gandhi memorial government hospital (MGMGH) on Saturday. A total of 1,000 rapid test kits reached Trichy district in the first phase. The kits were kept at the laboratory of KAP Viswanatham government medical college and Mahatma Gandhi memorial government hospital (MGMGH) in Trichy. The arrival of the kit to Tamil Nadu was delayed for nearly a week. Trichy collector, S Sivarasu, who planned to inspect the kits, cancelled the visit in the afternoon on Saturday. However, the hospital administration jumped into action and conducted the rapid antibody tests for their frontline workers. As many as 50 health workers including doctors, nurses and hospital workers were tested at the hospital. The hospital administration said that none of them tested positive for Covid-19. The results came out in just 30 minutes instead of of six hours for the confirmatory tests. “Those who tested negative in the rapid test need not be taken to the confirmatory test. If it shows positive, we can move to the next level test,” dean of MGMGH, Dr K Vanitha told TOI. Indian Council for medical research (ICMR), New Delhi, in its letter dated April 17, termed real time PCR-based molecular test the golden frontline test for Covid-19 diagnosis, adding that the rapid antibody test cannot replace the frontline test. Sivarasu said the available kits will also be distributed to the deputy director of health services (DDHS) of Trichy district and city health officer (CHO) of Trichy Corporation. They could use them for testing the symptomatic patients in the hotspots of Covid-19 and also in the area that may emerge as a hotspot in the future.||http://timesofindia.indiatimes.com//city/trichy/rapid-test-kits-reach-trichy-health-workers-test-negative/articleshow/75227246.cms||---
April 19, 2020||Ahmedabad||SVP, Civil Hospital get ICMR go-ahead for plasma therapy||Ahmedabad: China has done it. Closer home, Kerala has started plasma therapy trials for critically ill Covid patients. Plasma or serum with antibodies against Covid is taken from those who have recovered and it is transfused into patients undergoing treatment. The hope is to increase the patients’ passive immunity against the virus and help combat the viral load. So it was a big day for Gujarat when two institutions in Ahmedabad — SVP Hospital and BJ Medical College affiliated with Civil Hospital — got the nod from the Indian Council for Medical Research to start the Convalescent Plasma Therapy for Covid patients. “We are hopeful of giving patients with severe Covid infection a better chance at fighting and getting well,” said principal secretary, health, Jayanti Ravi. “The therapy is expected to be offered shortly.” Ahmedabad municipal commissioner Vijay Nehra on Saturday evening tweeted that SVP Hospital had got the permission. “Donor identified, consent obtained, donation completed, tests underway. Hope to start trials tomorrow,” Nehra tweeted. He also posted the picture of the donor, Smruti Thakkar, who has recovered after taking treatment at SVP Hospital. Nehra said that six donors have been identified and their consent taken for plasma donations. Currently, only three have completed the 14-day mandatory period after recovery to qualify to donate plasma. “One plasma donation can help treat four patients. There are many dos and don’ts which have to be followed but lot of hopes are pinned on this therapy,” said Ravi. The therapy is considered an option especially as there are no medicines or vaccine for Covid. Earlier, studies from Wuhan had showed that 10 adults who were severely ill with coronavirus tolerated the transfusion well and started developing antibodies that helped reduce the viral load in seven days.||http://timesofindia.indiatimes.com//city/ahmedabad/svp-civil-hospital-get-icmr-go-ahead-for-plasma-therapy/articleshow/75227338.cms||---
April 19, 2020||Kanpur||2 more Covid-19 suspects admitted to LLR hospital||Kanpur: Two more persons suspected of coronavirus were admitted at the Covid-19 unit of Lala Lajpat Rai hospital on Saturday. With them, the total number of suspected cases rose to 272. Among them, 37 persons have been discharged, according to the health bulletin issued by the health department. Though none was found positive among the quarantined persons but two more corona positive cases were admitted in the hospital. With them, a total 30 persons were found to be infected with the corona virus.  Meanwhile, district magistrate Brahmadeo Ram Tiwari, using his powers under the Epidemic Diseases Act, declared Vidhya Bhawan College of Pharmacy building as a temporary jail and directed the police, chief medical officer, Kanpur municipal corporation, district jail superintendent and several other government departments to convert the college building into a temporary jail and arrange all things which were necessary for a temporary jail. To enforce the lockdown strictly in the city, police caught several persons moving on roads and took action against them. Police checked 2719 vehicles, challaned 644, seized 22 vehicles and slapped and realised Rs 12,500 as fine for violation of the Motor Vehicles Act. Police also registered cases against 69 persons in 30 cases, said the police bulletin. SSP/DIG Aanant Deo inspected the hotspot and red zone areas under Colonelganj police station and issued necessary directions. He also witnessed aerial inspection by drones. Kanpur Municipal Corporation sanitized areas between Bakarmandi crossing and Yateemkhana, Lakad Mandi and other places of the city. Meanwhile, medical teams visited several houses in Baripal village under Sajeti police station and another village in Kakwan block and screened around 1000 villagers and told them how to maintain social distancing. The administration distributed 1000 kg oranges, 980 kg banana and 1060 kg cucumber among policemen on duty at the hospital and other places. Meanwhile, Kanpur Municipal Corporation staff fed 1449 stray dogs and gave fodder to street cattle.||http://timesofindia.indiatimes.com//city/kanpur/2-more-covid-19-suspects-admitted-to-llr-hospital/articleshow/75227364.cms||---
April 19, 2020||Kolhapur||First 2 Covid-19 patients discharged, 1 recovering||Kolhapur: The first two Covid-19 cases from the city were discharged from a private hospital on Saturday. Both tests of the brother-sister duo were reported negative. The Pune-based brother had come to meet his sister just before the lockdown. Both tested positive and were subsequently sent to a private hospital at Ujlaiwadi. After three out of two cases recovering, only one positive case remains in the city. The third case from the city is a 63-year-old woman from Kasba Bawda area is also responding well to the treatment. The doctors and the supporting staff were in a cheerful mood during the discharge of the duo as they spent 23 days in the hospital. Even civic chief Mallinath Kalshetti was present to wish the brother-sister duo and congratulate the doctors for their efforts. Both have now been advised home isolation for the next couple of weeks. "Now only one Covid-19 case from the city remains. She too is responding well. We are continuously observing her health status. She too will be discharged in the coming few days and then only we can say that we have successfully managed to stop the spread of coronavirus in the city," said Kalshetti. Meanwhile, on Saturday, the test reports of 14 more suspects turned negative. The samples of the close contacts of the Covid-19 patients from the district are being taken and sent for testing. The district administration are tracing the contacts of positive cases and sending them to institutional quarantine. "Over 100 people with travel history are screened these days across the district. The samples of 60 people are taken randomly on the basis of the symptoms and date of arrival and sent to institutional quarantining. So far almost all swabs are tested and few are rejected. We are going to increase our testing once a laboratory at Rajarshi Chhatrapati Shahu Medical College is set up,” said a senior district official on condition of anonymity.||http://timesofindia.indiatimes.com//city/kolhapur/first-2-covid-19-patients-discharged-1-recovering/articleshow/75227253.cms||---
April 19, 2020||Ahmedabad||Ahmedabad: This van can sanitize eight policemen in just 30 seconds||AHMEDABAD: With eight police personnel and officers testing corona positive, the city crime branch has come up with a mini sanitizing van which can sanitize eight policemen at a time in only 30 seconds. Earlier, a similar van launched by the crime branch could accommodate only one person. Special police commissioner, crime branch, Ajay Tomar, said that police personnel have to just sit inside the van for about half a minute and their whole body will get sanitised. Tomar said they had got representations from policemen and officers working in corona-affected or cluster quarantine areas that sanitizer cleans their hands but their uniforms, shoes and belts remain exposed. “They had said that when they go home from such areas, there is the risk of carrying the virus to their homes,” said Tomar. “We then contacted Dr Vineet Mishra of the kidney department in the Civil Hospital and with his help they prepared a concentration of methyl alcohol and two binding agents. “This concentration is filled in a tank put on top of the sanitizing van,” Tomar said. He said that the police have made one such van and another one is being set up. “The van will be deployed or move in vulnerable areas,” he said.||http://timesofindia.indiatimes.com//city/ahmedabad/this-van-can-sanitize-eight-policemen-in-just-30-seconds/articleshow/75227329.cms||Sarfaraz Shaikh
