April 23, 2020||Bengaluru||#LifeInTheLockdown: Senior citizens get tech-savvy to connect with family and run day-to-day affairs||When news of the coronavirus pandemic broke out, 74-year-old widow Sudha B knew that she had to step it up as far as use of technology goes, given that both her children lived in other cities. “Summer vacation is normally when I visit my children and they me, but with the lockdown in place, we are not sure when we can see each other again. In the past, my children and grandchildren have tried to teach me how to use video streaming, instant messaging and video calling on my cell phone, and it is only now that I am actively trying it. After a few hits and misses, I have even learnt to send voice messages and have been reconnecting with long-lost friends who live in other countries,” she says. Internet has made connectivity easy and cheapThe fact that his two daughters live in areas hard hit by the coronavirus – Boston and Dubai – had 69-year-old Kadaba Nagraj on tenterhooks. But technology has ensured that he can see and talk to his extended family whenever he wants. "Earlier, the cost of international calls was a deterrent, but with all these voice-over-internet apps, you spend a fraction of that and have amazing connectivity. Using technology to go cashlessSeptuagenarian and former railway official Surendran Nair’s biggest challenge, though, was to switch to non-cash transactions. “After demonetisation, I learnt how to use a PayTM wallet, which my children would recharge. But now that most people are on other payment apps like GPay and PhonePe, among others, I have had to learn that too. I am not too comfortable making financial transactions on a phone, but times are such,” he says, adding, "With the help of a few friendly neighbours, I even downloaded grocery shopping apps and linked the wallet." Helping with childcare from afar"Since our daughters and sons-in-law are working from home, and need to be able to focus on official stuf, we plan our calls with the grandchildren accordingly and keep them engaged, by telling them stories, or singing bhajans to them. This allows us to feel connected and involved in their life," says Nagraj. Catching on entertainment onlineOn her last visit to her children, Sudha had an OTT platform app downloaded on her phone. “My granddaughter taught me how to access episodes of some of the daily serials I watch. So, now, I have figured that I can watch it whenever I want,” she says. Making online activity safe for senior citizens- Do not click on links in text messages with promises of better connectivity, free internet, or free access to OTT platforms. You may end up installing malicious apps on your device. - Consult your family on the apps to download, based on where they live. A lot of instant messaging and video calling apps do not work in the Middle East, for instance. -Download only those apps that have good user reviews and a huge number of downloads as this ensure that you are in the right direction.  - Use strong passwords on your email or chatting app accounts. Do not use names of your family members, the place you work, anniversary and birthday dates as passwords. These are commonly known to others. Also, do not use the same password for all your accounts.  - Do not join free-wifis unless you are sure of it. In public places or while commuting, always pay attention if anyone is shoulder surfing your phone or laptop. (Source: Vijay Raj, Cyber Security Risk Evangelist)||http://timesofindia.indiatimes.com//city/bengaluru/lifeinthelockdown-senior-citizens-get-tech-savvy-to-connect-with-family-and-run-day-to-day-affairs/articleshow/75299276.cms||Joyeeta Chakravorty
April 23, 2020||Jaipur||Locusts may strike again, admn alert in west Raj||Jaisalmer: Considering the possibility of a huge locust attack once again in western Rajasthan, Union minister of state for agriculture Kailash Choudhary said that a big group of locusts can attack in many districts in western Rajasthan and with this in mind, the agriculture ministers of Pakistan, Iran, Iraq and other countries have held talks in this regard through video conference. Machines ordered from outside to deal with the crisis will arrive soon.Planning is on to spray chemicals from helicopters to destroy the pest at the Indo-Pak border. The locust department from Wednesday started survey and Jaisalmer and Barmer district administations held a meeting on Wednesday in this regard. TNN||http://timesofindia.indiatimes.com//city/jaipur/locusts-may-strike-again-admn-alert-in-west-raj/articleshow/75306526.cms||---
April 23, 2020||Jaipur||Admn suspends three for dereliction of duty||Jaipur: The district administration on Wednesday suspended three government officials for being absent from duty during Covid-19 crisis. Administrative action has been taken against another official. A teacher of an upper primary school, Kamal Kumar Saroj; film operator at directorate of animal husbandry Ram Kishore Sharma and researcher at a higher secondary school Nahar Singh have been suspended for being absent from duty and failing to discharge their duties related to essential services during coronavirus crisis. Administrative action has been taken against executive officer of water resources department Shailendra Kumar.||http://timesofindia.indiatimes.com//city/jaipur/admn-suspends-three-for-dereliction-of-duty/articleshow/75306520.cms||---
April 23, 2020||Nashik||Ex-armymen volunteer to assist police in bandobast||Nashik: As many as 21 retired army personnel have volunteered to provide their services to the Mumbai Naka police for Covid-19-related bandobast. The retired army personnel have been appointed as special police officers by the Mumbai Naka police to ensure that people do not come out of their houses during the lockdown. The ex-servicemen said they had served the country while serving in the army and now when the entire country is facing a coronavirus threat, they could not stay away. They wanted to help the police personnel who are working hard to ensure a successful lockdown. Vijay Dhamal, the senior police inspector of Mumbai Naka police station, said the proactive involvement of the retired army personnel was welcome. A large number of police personnel are on the streets. One of their duties is to check for people trying to clandestinely get into Nashik from other Covid-19 affected places. At the same time, they also have to ensure that citizens stay indoor during the lockdown and maintain social distancing when they do step out for valid reasons. The ex-armymen would only be assisting the police in bandobast duties. The work of booking people and making cases will be done by the police personnel only. The Mumbai Naka police have also roped in youngsters as volunteers to keep a check on the movement of people in their respective areas. These volunteers are mainly deployed in the Bhabhanagar area said the police.||http://timesofindia.indiatimes.com//city/nashik/ex-armymen-volunteer-to-assist-police-in-bandobast/articleshow/75305411.cms||Santosh Sonawane
April 23, 2020||Jaipur||Labourers from various Raj dists stuck in Jaisalmer homebound||Jaisalmer: Thousands of labourers from various districts of the state, who had come to Jaisalmer district in January for the harvest season, are now being sent back to their homes. Around 3,000 labourers were sent home in 53 roadways and private buses on Tuesday night. After the state government’s orders, the district administration arranged the buses for the labourers. The labourers, who were glad to be able to return home, were screened first and the buses were also sanitised. On the other hand, over 10,000 labourers who have come from other states, have been kept in various shelter homes in the district as the Centre has not taken any decision in this regard. Every day, a small number of these labourers starts walking towards their home states. Although the district administration is making all efforts to stop them, yet the labourers are keen on leaving. District collector Namit Mehta said that after the directions from the state government, the process was started to send back the labourers who had come from various districts of the state, from Tuesday night. Around 3,030 labourers stuck in Ramgarh, Nachna, Sutharwala Mandi, Mohangarh, Chandhan, Basanpeer Juni, Dhaysar, Jaisalmer city, Jaluwala, Toweriwala, PTM Circle, etc. were sent through 53 buses and other means to their districts. He said the labourers were sent from Jaisalmer to Ganganagar, Hanumangarh, Kota, Jhalawar, Bundi, Ajmer, Barmer etc., on buses. Around 1,500 more labourers were sent to their districts on Wednesday. Directions have been given for arranging for their journey, screening, registration etc., and that they do not face any problems during their journey home. District collector said that till now, no direction has been received from the government with regard to the labourers from other states. Until then, they will be kept at shelter homes and all facilities will be provided to them including food. At present, there are around 13,000 labourers in 96 shelter homes in the district.||http://timesofindia.indiatimes.com//city/jaipur/labourers-from-various-raj-dists-stuck-in-jaisalmer-homebound/articleshow/75306511.cms||---
April 23, 2020||Mangaluru||M’luru man airlifted from Coimbatore||Mangaluru: In a collaborative effort between officials of two states – Tamil Nadu and Karnataka – a 65-year-old man who is a managing director of a tea estate in Coimbatore, but a native of Mangaluru, was airlifted from the Tamil Nadu city to the Mangaluru International Airport (MIA) on Tuesday evening. Durgadas Hegde, 65, reached the airport in the coastal city around 7.45pm, and was later taken to a private hospital in Kuntikana, MIA director VV Rao said. Hegde, a resident of Mangaladevi in Mangaluru, was keen on receiving treatment for an illness in his hometown, and sought relocation from Coimbatore. He was tested for Covid-19 prior to his departure from Coimbatore and tested negative. Dakshina Kannada deputy commissioner Sindhu B Rupesh said that Hegde was shifted to an ambulance at the airport, and admitted to a private hospital in Kuntikana, where he was now in isolation. District health officer Dr Ramachandra Bairy said that, in accordance with protocol, his throat swab samples had been collected at the Kuntikana hospital to be tested for novel coronavirus. “The sample has been sent for medical examination. It may take a few days for us to get the results,” Dr Bairy said.||http://timesofindia.indiatimes.com//city/mangaluru/mluru-man-airlifted-from-coimbatore/articleshow/75302096.cms||---
April 23, 2020||Madurai||SS colony police busy compiling list of people caught on drone cam||MADURAI: The SS Colony police have prepared a list of people caught on drone camera while they were loitering outside their houses. The video posted by the police on facebook shows people running for cover as the drone camera zoomed in on them. The police carried out the inspection after receiving a tipoff that residents from Madakulam, on outskirts of city, are wandering outside their houses unnecessarily recently. Though a team led by sub-inspector Dhileepan rushed to the village, they failed to find anyone roaming on the roads. Following this, the police conducted surveillance using a drone camera over farmlands and Madakulam tank. The police found a group of people taking bath together without maintaining social distancing in the tank. The camera also captured people wandering in groups in farm lands. When the drone swooped in on people, they ran. While a few of them ran into bushes in a bid to hide, others covered themselves with the lungi. Dhileepan said that a large number of cases are registered against those steeping out of house unnecessarily. Although, identity of all people caught on camera was not verified, action is taken against those identified. However, people still seen venturing out. A higher official from city police said that cases were registered against violators every day. In all, 457 cases were registered on Tuesday alone. Madurai city police commissioner S Davidson Devasirvatham has instructed police personnel to prepare a list of persons found loitering outside their houses.||http://timesofindia.indiatimes.com//city/madurai/police-busy-compiling-list-of-people-caught-on-drone-cam/articleshow/75306517.cms||---
April 23, 2020||Aurangabad||Ajanta guides seek financial assistance from government as site closed for over 37 days||Aurangabad: The approved guides working at Ajanta Caves have demanded financial assistance from the Union government as they do not have any source of income at present due to the lockdown. The world heritage site has been shut for over 37 days now. They said, “We are forced to face starvation and our families are in trouble.” The situation is similar across the country where scores of guides working at monuments and heritage sites are out of work. They have pleaded with the authorities concerned to ensure they get financial assistance. In a representation to Pralad Patel, the Union minister of tourism, Ajanta Tourists Guide Association’s senior member Syed Abrar Hussain said “We, the guides from Ajanta, are part of over 3,500 regional-level tourist guides approved by the tourism ministry, Government of India and registered in the regional tourist office (West) as cultural ambassadors of the country who the tourists from across the world interact during their visit to India and gain their experience.’’ He said “Our livelihood depends on daily or hourly honorarium received from the travel agents, tour operators on no-work no-pay basis. Our livelihood is dependent mainly on the arrival of international tourists.’’ The association also said that the guides at Ajanta were already facing financial crunch for the two years due to the slow pace of road construction work between Aurangabad and Ajanta. Abrar Hussain said, “The snail pace of work has already badly affected the tourist flow to the world heritage site and now Covid-19 has delivered a bigger blow to the tourism industry, as all the tours have been cancelled due to the pandemic from the beginning of March.’’ The association said “We do not have any other source of earning. Our licensing contract is being issued after we agree with the tourism minister’s condition that we will not join any other job. Like all other unorganised sectors, we are requesting the government to help us with a financial package during this crisis to run our families.’’ The association members also said that, “Our families are in great peril as most of us have children who got schools, have ailing parents and find it is difficult to make a living.’’ The association said that all the regional-level tourist guides need a financial package, as they do not get regular pay, have no job security, no pension or medicare facility.’’ Abrar Hussain also told TOI, “The association has made a similar request to other authorities concerned and hopes that pandemic comes to an end soon, but by then we hope that the ministry would address our issues and extend financial package.’’||http://timesofindia.indiatimes.com//city/aurangabad/ajanta-guides-seek-financial-assistance-from-government-as-site-closed-for-over-37-days/articleshow/75303838.cms||---
April 23, 2020||Varanasi||Admin to ensure food availability in Ramzan||Varanasi: Ahead of the commencement of holy month of Ramzan from Thursday, the district administration has geared up preparations to ensure proper availability of food materials for iftar and sehri in the hot spot areas and their buffer zones. The administration has also appealed to the interested NGOs to come forward for assisting in this exercise. Talking to TOI, district magistrate Kaushal Raj Sharma said, “Strict restrictions are imposed in all the hotspots and buffer zones. Essential commodities are being made available in these areas in two shifts of one hour each per day. We are ensuring that all the articles including gram, gram flour, dates, fruits and others, which are consumed during iftar and sehri, are provided to residents of these areas through cart shops.” Besides, the food kits being distributed among needy will also include raw materials, he said adding that keeping these articles in food kits is being ensured at the time of packing. Of six hotspots and buffer zones five are in Muslim dominated areas of Madanpura, Bajardiha, Lohta, Nakkhighat and Pitarkunda. The administration has also directed the Jal-Kal, electricity department, Varanasi Municipal Corporation and other departments concerned to complete all preparations for uninterrupted supply of water and power and proper sanitation.||http://timesofindia.indiatimes.com//city/varanasi/admin-to-ensure-food-availability-in-ramzan/articleshow/75304081.cms||---
April 23, 2020||Chennai||Percentage of positive cases falling in Tamil Nadu||CHENNAI: Tamil Nadu reported 33 more Covid-19 positive cases on Wednesday, taking the total number to 1,629, even as the government said there is a steady decline in the percentage of those testing positive. “There is a 10 percentage point decline from April 7,” said a senior epidemiologist at the Covid-19 control room. On April 7, when the state recorded 621 cases, it announced that nearly 13% of the 5,015 samples it had tested were positive. By Wednesday, 53,072 people had been tested and 3% were found to be infected. Two things made this happen, said health secretary Beela Rajesh. “First, the lockdown ensured people stay home preventing a rapid spread. Second, the state’s decision to ramp up testing across all districts helped,” she said. In the past two weeks, Tamil Nadu has tested at least 50,000 more samples. “Even if you remove the 5,000 repeat tests we do, we have so far tested 53,072 people in the state,” she said. Four more media professionals, two staff nurses from government hospitals, a front office staff of a private hospital, and a health worker were among 33 people who tested positive on Wednesday. Chennai continued to report the maximum number of cases in the state. Of the 33 cases in TN, 15 were from the state capital. Dharmapuri recorded its first case on Wednesday. “Eight other districts recorded a single digit increase. As of now, Krishnagiri is the only district in the state that has not reported any case,” said a senior doctor. A Chennai-based government doctor and 76 others were discharged from hospitals, taking the total number of patients to 662 – 40% of those who tested positive for the viral infection so far. While in the first week of April, only people with travel history or close contacts of infected patients were screened, the state later expanded testing to cover everyone with influenza- like-illness. “We decided to use RT-PCR kits directly for diagnosis. Since ICMR has said antibody testing kits are only for surveillance, we continued ramping up RT-PCR testing labs and facilities,” said health minister C Vijayabaskar. The state now has 33 testing labs, of which 23 are in the public sector, where all tests are done free of cost. The emerging clusters among healthcare workers and media professionals increased the number of people queuing up before testing kiosks further. In the last four days, the state has screened more than 23,000 people. “On an average we screen 5,700 people a day,” he said. The 42-year-old doctor, who was discharged on Wednesday, said he was extremely emotional while he was wheeled out of the isolation unit of the Rajiv Gandhi Government General Hospital by doctors. “I was admitted on April 8. I was breathless and my oxygen saturation was going down. Many of my friends wanted me to move into a private hospital. I decided to stay back here because I was familiar with this place. I am alive because they cared for me,” he said. The state still has 946 Covid-19 positive patients in various hospitals.||http://timesofindia.indiatimes.com//city/chennai/percentage-of-ve-cases-falling-in-tn/articleshow/75306535.cms||---
April 23, 2020||Jaipur||Over 4,000 MP students head home from Kota in 143 buses||Kota: Over 4,000 Madhya Pradesh students who were stuck in Kota started leaving for their homes in 143 buses on Wednesday morning. The buses had reached here from MP on Tuesday night. Meanwhile, nearly 450 students from various districts of Gujarat and around 100 others from Diu were scheduled to leave for their homes on Wednesday night in 18 buses sent by Gujarat and Diu administrations. Nearly 12,000 students from Uttar Pradesh had already left for their destinations in over 400 buses sent by the neighbouring state. Kota ADM (adminstration) Narendra Gupta, who is overseeing the job, said the buses would continue to leave for their destinations as per schedule. In order to maintain social distancing, less than 30 students were allowed in each bus. Before departure, buses were thoroughly sanitized and every student was properly screened, he said. At least 15 buses, sent by the Gujarat government, are also parked at various locations and they are scheduled to depart with nearly 450 students who are stuck in hostels and PGs in Kota, Gupta said. Besides, three buses from Diu will also depart on Wednesday night with students, he added. Around 15,000 students from Bihar and Maharashtra are constantly making appeals to their state governments through social media to take them back, Nitesh Sharma of Allen Career Institute said.||http://timesofindia.indiatimes.com//city/jaipur/over-4000-mp-students-head-home-from-kota-in-143-buses/articleshow/75306542.cms||---
April 23, 2020||Kolkata||West Bengal: No mobile in coronavirus facilities, says health department||KOLKATA: The state health department has banned cellphones inside Covid-19 hospitals across Bengal. The order, passed late on Tuesday and addressed to district magistrates (DM)s, chief medical officers of health (CMOH)s and superintendents of Covid-19 dedicated hospitals, read: “Since mobile phones can be a potential source of spreading Covid-19 infection, no one will be allowed to carry, possess or use mobile phones inside Covid hospitals in the state. This applies to all persons inside the hospital, whether patient or staff on duty. The deposit of patients’ mobile phones may be taken and a receipt may be given to them. However, to ensure they have a communication channel to the hospital administration, intercom facility may be provided in the wards.” “What is wrong in reiterating the same guidelines? It’s for the benefit of patients, isn’t it?” said minister of state for health Chandrima Bhattacharya. Ajay Chakravorty, director of health services, said, “On Tuesday, there were discussions regarding the use of mobiles in Covid-19 hospitals.” Senior officials at Swasthya Bhavan pointed out that a video clip, ostensibly recorded by a suspected Covid-19 patient at M R Bangur Hospital, had gone viral on Tuesday, prompting them to issue the order. The video shared extensively on social media showed a body, covered in plastic, lying on one of the beds at the hospital ward. “We have nothing to hide. It takes some time to remove a body, according to the protocol. But mobiles are not supposed to be used inside Covid-19 isolation wards for the sheer hazard and the transmission risk involved. You can check with private hospitals and find that the same stringent rule is in place everywhere. We have very clear instructions against the use of cellphones in these places,” said Sisir Naskar, superintendent at M R Bangur Hospital. The hospital on D S Road in Tollygunge was last month designated as one of the four “state-level” city hospitals, dedicated to the treatment of Covid-19 patients. NRS Hospital principal Saibal Mukherjee said, “I have not seen the order yet but we don’t allow mobiles in our isolation wards.” Naskar said the order was being implemented at M R Bangur from Wednesday, and patients either left their mobiles with their families or submitted them to nurses. “Patients can communicate with their families through attendants, who will speak on their behalf on the intercom. We have three such attendants on every shift, acting as the liaison between patients and families,” the MR Bangur superintendent said. About the video, he said, “It’s authenticity is yet to be verified. A video has a voice, saying the body had been lying in the ward for two hours. Going by the protocol, a patient is declared dead four hours after his/her heartbeat stops. After four hours, the body goes to the morgue. So, we have not erred even if the video is authentic.” Union minister Babul Supriyo tweeted on the ban on mobiles in hospitals, questioning its timing. He questioned whether the person who recorded the video had been “booked”. Kolkata Police responded it was completely incorrect and a misinformation.||http://timesofindia.indiatimes.com//city/kolkata/no-mobile-in-corona-facilities-health-dept/articleshow/75305469.cms||Ajanta Chakraborty
April 23, 2020||Bhopal||Congress MP Vivek Tankha asks rights panel to protect cops from coronavirus||BHOPAL: Congress MP Vivek Tankha on Wednesday appealed to the Madhya Pradesh Human Rights Commission to give directions to the chief secretary and DGP so that human rights of police officers and personnel can be protected across the state. After the death of two police inspectors due to coronavirus infection, Rajya Sabha MP and lawyer Tankha asked for the protection of the police force with PPE kits and other equipment on Twitter. Tankha appealed to the state HRC chairman Justice N K Jain and said, “Satwinder Singh Lally, a retired additional SP has approached the HRC seeking the protection of human right among policemen pressed into Covid duty”. “Police personnel on duty has to be properly equipped with PPE kits and other protective gear. The state is mandatorily required by law to protect police personnel from getting infected with coronavirus as they stand exposed in public while performing their duty. Two police officials posted in Indore and Ujjain have succumbed to the deadly virus at Indore’s Aurobindo Hospital,” Tankha added. Tankha wrote that many police personnel and their families are in hospital or in quarantine due to coronavirus. “It doesn’t augur well for any government or administration. Who will protect the police?”, he asked. “Thousands of policemen on duty and their families are feeling unprotected as police personnel being members of a disciplined force are reluctant and/or feel diffident to articulate their concerns to their superiors,” Tankha added. Tankha further said, “The superiors in their overzealous efforts to please the state bosses forget that the force also needs protection from the virus. An earnest request to the HRC to use its legitimate power and authority over the state to ensure the protection of the police .”||http://timesofindia.indiatimes.com//city/bhopal/tankha-asks-rights-panel-to-protect-cops-from-corona/articleshow/75305465.cms||---
April 23, 2020||Hyderabad||Bengaluru-based startup serves 16,000 meals a day to needy at 19 locations across Hyderabad||HYDERABAD: Extending its’ support to migrant workers, daily wagers, underprivileged and homeless children, and frontline workers until post-lockdown at around 19 locations across the city, a Bangalore-based social impact startup is providing over 16,000 meals daily under the initiative of ‘FeedMyHyderabad’. “All our professional and personal achievements have no meaning if we can’t help the needy when they need our help the most,” said Sandip Patnaik, MD, JLL, Telangana and Andhra Pradesh who is a part of the four-member council leading the initiative. Part of a country-wide initiative, the organization has provided over two lakh meals in Hyderabad since March 30. Aiming to serve over 3 lakh meals across the city, they have collaborated with HungerBox, a B2B food technology company that has shared their partners’ kitchens in ensuring preparation of fresh meals in hygienic conditions to support the cause, inform council members. “Our heart goes out to everyone affected by this pandemic. With this initiative we stand by our pledge to feed daily wagers and their families,” said Sreeram Reddy Vanga, founder, InnoPark Group of Companies, council member. In Hyderabad, the meals are served in Kukatpally, Kothaguda, Manikonda, Gachibowli and other areas.||http://timesofindia.indiatimes.com//city/hyderabad/bluru-based-startup-serves-16k-meals-a-day-to-needy-at-19-locations-across-hyd/articleshow/75306552.cms||Arya Sharan
April 23, 2020||Rajkot||Trucks rams into bike, 2 killed||Rajkot: Two persons were killed when a truck collided head on with the bike they were travelling on in Pipartoda village of Lalpur taluka in Jamnagar district on Tuesday evening. The deceased were identified as Nathu Varu (50) and his nephew Govind Varu (24).“The victims were returning to Lakhabaval village from Vadpanchasara village where they had gone for agricultural work. The truck driver who caused the accident fled from the spot abandoning his vehicle,” said B S Vala, sub-inspector with Lalpur police station.||http://timesofindia.indiatimes.com//city/rajkot/trucks-rams-into-bike-2-killed/articleshow/75303860.cms||---
April 23, 2020||Nashik||Malegaon additional SP becomes father, but refrains from going home||Nashik: Even as most of us are safe in the confines of our homes, many public servants have to venture out to selflessly fulfil their duties. Sandeep Ghuge, additional SP of Malegaon, is one such public servant leading by example. As he works tirelessly to maintain order in the volatile town, which has seen rapid growth in Covid-19 infections and fatalities, he has had to make a big personal sacrifice. He became a father for the second time on April l0. However, Ghuge has had only a was a momentary glimpse of his newborn child and wife. Soon as the number of Covid-19 cases began to rise in Malegaon, Ghuge decided to stay away from his family to protect them and, therefore, shifted to a guest house. “I wanted to minimize my family’s risk of exposure to the virus. The virus is spreading fast in Malegaon. One has to be constantly rush from one place in the town to another. Since my cellphone also had been ringing almost continuously from morning till late in the night, it was better that I shifted moved out,” he said. His family also has been supportive. “Over a period of time, the family members of the police personnel have received very good orientation. Our family members know that society needs us. It is the same with my family, including my wife and three-and-a-half-years-old daughter. However, they keep reminding me to take all precautions,” added Ghuge. The additional SP said he is not sure when would be able to return home. The number of cases continues to rise in Malegaon. However, people have started understanding the gravity of the situation and they are not violating the lockdown orders anymore. A 2015-batch IPS officer, Ghuge had earlier served in Raigad and Osmanabad before being transferred to Malegaon in July 2019.||http://timesofindia.indiatimes.com//city/nashik/malegaon-additional-sp-becomes-father-but-refrains-from-going-home/articleshow/75305446.cms||Santosh Sonawane
April 23, 2020||Jaipur||1,437 industrial units get passes to reopen||Jaipur: State industries department has issued passes to 1,437 companies till Tuesday under the modified lockdown, a senior officer of the department said. This is besides the 14,000 passes given to 1,350 units which are into manufacturing of essential products. The state government as per the Centre’s order has allowed industrial units in rural areas and also special economic zones or industrial areas, both government and private within the municipal limits. But keeping in view the spread of coronavirus, the collectors of Jodhpur and Jaipur have decided againt allowing companies in SEZs and industrial areas within the municipal limits in these districts. Subodh Agarwal, additional chief secretary, Industries Department, said, “We have set up a dedicated virtual control room for helping companies looking to get passes for restarting their business. This has helped clear doubts and made the process smooth. We expect more than 3,000 companies to apply for passes for transporting the labour through dedicated vehicles to restart their operations.” He said all the field officers have been given directions to issue online or offline passes on the same day so that there is no delay on the part of the department. District Investment Centres and RIICO offices will also issue passes offline till April 26 to further ease the process and help the companies. Earlier, some industrialists had said that getting passes is getting difficult and there is not clarity to the problems they face.||http://timesofindia.indiatimes.com//city/jaipur/1437-industrial-units-get-passes-to-reopen/articleshow/75306554.cms||---
April 23, 2020||Jaipur||Farmer hacks wife to death||A man axed his wife to death while they were working in a field in Sawai Madhopur’s Piloda police station area on Wednesday. Police said the accused is an alcoholic and killed his wife after drinking liquor. Police have register a murder case against 55-year-old Prithvi Meena for murdering 50-year-old Sukko Devi.  A case under IPC Section 302 (murder) and other sections was registered against the accused.||http://timesofindia.indiatimes.com//city/jaipur/farmer-hacks-wife-to-death/articleshow/75306558.cms||---
April 23, 2020||Hyderabad||HC comes to the rescue of the disabled||Hyderabad: Dealing with another PIL filed by advocate Ganesh Kilani who expressed concern over the way the system is neglecting disabled people, a bench headed by CJ Chauhan directed the state government to sensitise its medical staff to accord priority to such patients while extending medical care during the ongoing lockdown period. The bench also directed the polito grant them passes and ensure they reach their hospitals and homes safely. The bench referred to the list of NGOs furnished to them by advocate Kowturi Pawan Kumar and directed the state to coordinate with these NGOs to extend facilities to the disabled persons, including door delivery of essentials and medicines. The bench did not relish the reply given by the state counsel that they have a toll-free number for disabled. “Nobody knows about it, give it wide publicity first,” the bench said. The case will come up for hearing again on May 8.||http://timesofindia.indiatimes.com//city/hyderabad/hc-comes-to-the-rescue-of-the-disabled/articleshow/75307368.cms||---
April 23, 2020||Ahmedabad||Avoid Ramzan gatherings, stay safe: Gujarat DGP||AHMEDABAD: On Wednesday, Gujarat DGP Shivanand Jha said that people shouldn’t gather during the holy month of Ramzan, either to pray or for breaking fast. Jha said that by not gathering, people will be able to avoid the coronavirus infection. “During Ram Navami and Hanuman Jayanti, we did not allow people to gather and when they did, offences were registered against them,” Jha said. “Similar action will be taken against people gathering for Ramzan as well.” DGP said that permission given to good carriers is being misused by some people to smuggle liquor into the state. “Recently, a truck was caught near Balasinor and liquor worth Rs 11,40,000 was recovered from it,” Jha said. “The driver of the truck had a pass from a Haryana district magistrate. In another case, the state monitoring cell seized liquor worth Rs 16,80,000. The driver has a pass from a Punjab district magistrate issued for a vegetable vehicle.” Jha said trucks on the state and district borders were being checked thoroughly.||http://timesofindia.indiatimes.com//city/ahmedabad/avoid-ramzan-gatherings-stay-safe/articleshow/75305758.cms||---
April 23, 2020||Thiruvananthapuram||Kerala: Doctors chart new course to beat coronavirus||THIRUVANANTHAPURAM:The effect of a drug meant for parasitic infestations to kill corona virus may still be unknown, but the health team at Pathanamthitta associated with Covid management is pinning hopes on it to cure patients with prolonged periods of hospitalization despite being clinically stable. Six patients including the 62-year old woman who has been hospitalized for 43 days are being administered with ivermectin which is generally used for deworming and scabies. Spurred by research studies, the team began administering 12 mg ivermectin on alternate days in all the patients. The use of Hydroxychloroquine (HCQ) is not advised beyond a period of 10 days and with patients showing signs of full recovery and being clinically stable, the team switched the drug even while continuing vitamin supplements. The samples given on Monday for all these patients came out negative on Wednesday and four of these patients were admitted in March and two of them were admitted in April. With double negative being the protocol, the samples were sent again on Wednesday and results are expected on Friday. We don't know whether it is the effect of this drug or not, because it needs further studies. This is a common drug and a harmless one .We were cautious regarding dosage and used it only on alternate days, hopefully the results are negative on Friday and all of them can be discharged,'' said a health official associated with the treatment. The use of ivermectine has precedence somewhere else in the world too. `Medical news today`, a web journal carried an article on a study paper published in the journal `Antiviral research` which says that ivermectin could combat severe acute respiratory syndrome (SARS-COV-2) which causes Covid19. The research was done by investigators from the Victorian Infectious Diseases Reference Laboratory (VIDRL) and Monash University, both in Melbourne, Australia. The study paper shows that in the first 24 hours there was a 93% reduction in viral RNA present in samples which were treated with ivermectin and by 48 hours, there was further reduction of viral RNA indicating that ivermectin treatment resulted in the effective loss of essentially all viral material by 48 hours. A medical board meeting is also scheduled on Friday to discuss further course of action regarding extended period of hospitalization for patients who are clinically stable. `` Their temperature is normal, vitals are stable, however tests don't come negative,'' the official said. In the case of 62-year old woman who was admitted on March 10, the result had come negative in the first week of April, however the consecutive test showed positive results forcing continued hospitalization.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/docs-chart-new-course-to-beat-virus/articleshow/75303888.cms||Aswin J Kumar
April 23, 2020||Varanasi||Three kin of Pitarkunda trader also test positive||Varanasi: Three persons, including daughter-in-law and two grandchildren of the 75-year-old betel trader of Pitarkunda, have also been tested Covid-19 positive on Wednesday. The elderly trader was diagnosed Covid-19 positive on April 18 after he was referred to BHU hospital by a private hospital in Mahmoorganj area, where he had gone for treatment for some respiratory problem. After the confirmation of three more positive cases, the total number of coronavirus cases in Varanasi has reached to 19 of which one has died. Eight persons were discharged after getting cured on Tuesday afternoon. District magistrate Kaushal Raj Sharma has confirmed that 45-year-old daughter-in-law, 21-year-old grandson and 15-year-old granddaughter of the Pitarkunda trader have also been tested positive. Their report was received by the district administration on Wednesday morning after which they were sent to isolation ward of DDU hospital. The trader had no trvael history. He had reached a private hospital in Mahmoorganj area on April 17 for treatment of respiratory problem. The hospital staff conducted his CT-scan and after witnessing symptoms similar to of Covid-19, they referred him to BHU on the same day. His reports came on April 18 after which Pitarkunda was declared hotspot. The health department teams were engaged to collect samples of his family and others in his contact. The OPD of the private hospital, where he went for treatment, was closed while restriction were also imposed on admitting new patients. The hospital staff has been quarantined.||http://timesofindia.indiatimes.com//city/varanasi/three-kin-of-pitarkunda-trader-also-test-positive/articleshow/75304140.cms||---
