October 22, 2020||Goa||Clubs left with too little time to prepare for ISL||PANAJI: SC East Bengal had little time to put their team together and will now have just three weeks of pre-season training to prepare for this edition of the Indian Super League (ISL), which kicks off on November 20. East Bengal, fortunately, have all their foreign players and coach Robbie Fowler in Goa at the moment, and the new entrants should be able to kickstart training next week. Others are not so lucky. Chennaiyin FC, for example, are awaiting the arrival of five of their seven foreign players, while coach Csaba Laszlo got his visa stamped only on Tuesday. Along with the rest of the foreign players, he should be in Goa later this week. Odisha FC are also waiting for their coach Stuart Baxter. Assuming both coaches land here later this week, their 14-day mandatory quarantine period means they may not even have a fortnight to put their thoughts into action. Significantly, both are new to India. “Football wise, we all know this is not an ideal scenario and that we need more time for pre-season. But we are also cognisant of the fact that a lot of things are beyond the control of everyone, including the League. “If our coach was from Spain, he would have been here. It affects (us) but it’s nobody’s fault. Some will benefit, some will lose; that’s how it will be. We are just grateful that the league is happening,” said Abhik Chatterjee, head of football operations. This is an unusual season. In times of Covid-19 and quarantine protocols, teams have struggled to put their best foot forward. Till the time of filing this report, only four teams – ATK Mohun Bagan, FC Goa, Hyderabad FC and SC East Bengal – had their full contingent of signed foreign players in Goa. Even FC Goa who are based here and brought in their domestic players before anyone else have been hampered. FC Goa first had issues with their team hotel and had to shift to another one on the outskirts of the city. When they returned to the hotel which will be their home for the next five months, training had to stop due to the mandatory seven-day quarantine. Hyderabad FC have seen Covid-19 positive cases in their team hotel, while Mumbai City haven’t had the best of starts after being forced to stop training for two days since incessant rain battered their training ground at Nagoa. ATK Mohun Bagan were the first team to kick off full training sessions. Coach Antonio Habas is the first, and till now only, chief coach to take charge of training session. Not everything, though, has been to his liking. ATK Mohun Bagan are one of three teams who have floodlights available for training, but when the club last checked, lights were not working. “The vendor is currently working on the floodlights at (Nehru Stadium) Fatorda. Once that is done, he will move to Benaulim (where ATK Mohun Bagan are training),” said one source who has been tracking the development. Away from prying eyes, Bengaluru FC have been training at the Inspire Institute of Sport in Bellary. They kick-started their training sessions with domestic players before anyone else. However, the late signings of Kristian Opseth and Fran Gonzalez means the former champions will not be at full-strength in training until next month. FOREIGN PLAYERS AND COACHES YET TO ARRIVE IN INDIA Chennaiyin FC: Csaba Laszlo (coach), Enes Sipovic, Rafael Crivellaro, Esmael Goncalves, Jakub Sylvestr and Fatkhullo Fatkhulloev Bengaluru FC: Kristian Opseth, Fran Gonzalez, Deshorn Brown NorthEast United: Idrissa Sylla, Luis Machado and Kwesi Appiah Kerala Blasters: Facundo Pereyra, Bakary Kone Odisha FC: Stuart Baxter (coach), Cole Alexander Jamshedpur FC: Stephen Eze, Nicholas Fitzgerald Mumbai City: Mourtada Fall||http://timesofindia.indiatimes.com//city/goa/clubs-left-with-too-little-time-to-prepare-for-isl/articleshow/78795935.cms||Marcus Mergulhao
October 22, 2020||Rajkot||Rajkot: Woman with 80% damaged lungs breathes in fresh air||RAJKOT: Her lungs were 80% damaged, but not her willpower, which egged her on to fight for survival and emerge victorious in fight against Covid-19Meet Chanduba Jadeja, a 72-year-old woman who was admitted to Saint Joseph Hospital in Gandhidham. “My mother had a comorbidity of lung infection. There was an acute deficiency of oxygen in her body. However, her survival instinct was so strong that it overpowered the illness and made her emerge victorious against the disease,” says Jadeja’s son Gajendrasinh. Dr Jayesh Rathod of Saint Joseph Hospital, under whose treatment Jadeja was placed, explains: “Almost 80% of her lungs were damaged. However, her will for survival did the miracle. The willpower of a patient plays a pivotal role in the treatment. If the patient has a strong willpower it generates positivity in the mind and subsequently in the body, which ultimately improves the healing process.” Jadeja, who was kept on the ventilator for 24 hours and BiPap machine providing oxygen for five days, says: “The doctors and the nursing staff at the hospital took me as their own family member. They would give such love and care that it boosted my morale and made me pass through the 11 days of treatment successfully.”||http://timesofindia.indiatimes.com//city/rajkot/woman-with-80-damaged-lungs-breathes-in-fresh-air/articleshow/78794870.cms||---
October 22, 2020||Patna||Tejashwi lone crowd-puller of opposition camp||PATNA: RJD leader Tejashwi Prasad Yadav has his work plans cut out -- making short speeches and address more rallies in a day while sticking to his poll agenda of promising employment and industry. Tejashwi has also learnt from PM Narendra Modi as how to interact with people during the election rallies. The son of RJD chief Lalu Prasad, who is the CM face of the opposition Mahagathbandhan, is in high demand by the Mahagathbandhan candidates as he is young and pulling good crowd at his every election meeting. “In fact, he is the lone crowd-puller in the opposition camp,” an RJD leader said. Tejashwi addressed 12 rallies on Wednesday, each of 15 minutes approximately. He is scheduled to address a similar number of rallies on Thursday. On the other hand, chief minister Nitish Kumar has been addressing four rallies on an average per day and talking for 30 to 40 minutes. BJP leaders are speaking for around 20 to 25 minutes in their rallies. Addressing a rally at Kargahgar on Wednesday, Tejashwi lashed out Nitish for not creating jobs or bringing industries to the state in the past 15 years. He also tried to woo contractual teachers, ASHA workers, Anganwadi sevikas and other self-help groups. “Parents are teaching their children to get a job. But Nitish Kumar did nothing in this regard in the last 15 years. He has become tired and cannot manage Bihar anymore. I am young with new energy and will take everyone forward. All self-help groups will be regularized and minimum Rs4,000 will be given to them as honorarium,” he said. He said if his government is formed, it will reduce the electricity tariff by half. Political experts feel Tejashwi is most in demand in the Mahagatbandhan side, unlike BJP, which has many star campaigners. “Tejashwi has to cover many places and manage that within certain time period. This is the reason he keeps his speeches short and crisp,” said a political expert, adding, “He is drawing huge crowds. There is freshness in him and his contents are focused, impacting common people, unlike BJP leaders, who are speaking mostly on emotive issues being talked about for a very long period. For that matter, CM Nitish Kumar repeats the content in amost all his speeches.” RJD state spokesperson Chitranjan Gagan recalled how Lalu sometimes used to shorten his speech during election rallies. “Lalu Ji had been in huge demand and all the candidates wanted to have him in their constituencies. We remember there were instances when he used to get down of chopper and garland the candidate, asking the audience to vote for him. Even Tejashwi is in huge demand among the Mahagathbandhan candidates. They want him to visit their constituencies at least once,” said Gagan.||http://timesofindia.indiatimes.com//city/patna/tejashwi-lone-crowd-puller-of-opposition-camp/articleshow/78800355.cms||Sheezan Nezami
October 22, 2020||Business||Desi tyre exports benefit from anti-dumping duties on China||Chennai: India’s tyre exports are getting help from the anti-China sentiment sweeping different parts of the world. The 25%-37% anti-dumping duty slapped by the US on Chinese tyres and the 5%-15% anti-dumping duty imposed by most Latin American countries has opened up fresh opportunities for Indian tyre exporters.JK Tyre has used this opportunity to increase its second quarter export sales by 16% to Rs 337 crore. “We have seen robust demand from the US and Latin America. The anti-dumping duty imposed by the US and all the Latin American countries (on Chinese tyres) has helped us enhance our exports. The anti-China sentiment is percolating in most of these places. Chinese tyres were cheaper than Indian tyres but their performance, safety was not comparable and this is a big plus point,” said AK Bajoria, president, JK Tyre.The US is already the largest tyre export destination for India. “Share of the exports to US from India has gone up from 15% in FY19 to 17% in FY20 amounting to Rs 2,120 crore,” said Rajiv Budhraja, director general Automotive Tyre Manufacturers Association (ATMA). Top ten exporting countries include markets such as Germany, Italy and France, he added.Indian tyre companies are now targeting the kind of aggressive footprint that Asian brands (including Chinese) have so far had. “We do believe Indian brands can be an excellent alternative to other Asian brands and have a potential to capture a meaningful portion of world trade. We are pursuing our market strategy based on our own product - market opportunities and we have a growing demand for our products in select export markets,” said Satish Sharma, president, Apollo Tyres:.Ditto for Ceat. “We are already present in the Latin America and the US market. With the current duty restrictions, we are seeing lot of demand in US, Canada and Latin American markets for various product categories. We will work with our partners in these markets and continue to invest in products, channel and technology in these markets,” said Arnab Banerjee, COO Ceat.Tyre exports have been a success story even before the pandemic. According to ATMA, in the last five years, tyre exports from India have grown at a CAGR of 8 %. going up from Rs 8,825 crore in 2015-16 to Rs 12,840 crore in FY 2019-20.||http://timesofindia.indiatimes.com//business/india-business/desi-tyre-exports-benefit-from-anti-dumping-duties-on-china/articleshow/78796409.cms||Nandini Sen Gupta
October 22, 2020||Business||Ultratech sees 8% volume growth in Sept quarter||Chennai: In a telling sign of economic recovery, India’s largest cement maker Ultra Tech on Wednesday said its cement despatches during July-September quarter- a traditionally weak quarter due to monsoon rains, rose 8%. Consolidated revenues grew to Rs 10,231 crore from Rs 9,486 crore. While Net profits grew 113% to Rs 1,234 crore. “The performance was exceptional due to both volume growth and cost cutting initiatives,” said Atul Daga, CFO of the company. He said that demand growth from rural housing and government projects, in the Central, Eastern and Northern regions were strong and pushed September production numbers to nearly 73% of pre-Covid levels. “Our overall capacity utilisation levels were 68% for the September quarter as agains 66% a year ago,” he said. The company also said there was enough comfort on pricing. The EBITDA per tonne during the quarter was Rs 1,387, up 30% “Cement prices will remain firm,” he said. UltraTech can make nearly 114 million tonnes of cement a year across 54 factories. The company’s stock price closed at Rs 4,630, up 1.8% when the benchmark Sensex was up 0.4% on Wednesday.||http://timesofindia.indiatimes.com//business/india-business/ultratech-sees-8-volume-growth-in-sept-quarter/articleshow/78796429.cms||---
October 22, 2020||Business||Bajaj Finserv Q2 net down by 20%, Bajaj Finance’s 36%||Satyanarayan.Iyer@timesgroup.com Pune: Insurance businesses absorbed the shock of a rare lower profit from Bajaj Finserv’s flagship consumer durable finance venture. The holding company of Bajaj Group’s various financial and insurance ventures posted a net profit of Rs 1,618 crore, 20% lower than the year-ago quarter. The life and general insurance segments posted a profit before tax of Rs 287 crore (24% higher y-o-y)and Rs 587 crore (46% higher y-o-y), respectively. However, the overall profit was dragged down by the pandemic-hit consumer durable finance business (Bajaj Finance). Bajaj Finserv’s gross written premium also increased 5% to Rs 6,833 crore. Bajaj Finance, posted a 36% drop in its second quarter consolidated net profit at Rs 965 crore hurt by the pandemic. The company added 3.6 million new loans during the quarter against 6.5 million in the year-ago period. This was, however, an improvement over the decrease in the first quarter of the fiscal when it added only 1.8 million loans. The assets under management for the company remained virtually unchanged at nearly Rs 1.4 lakh crore. The financier’s provision against potential loan losses also sharply rose to Rs 1,700 crore against Rs 594 crore, a year ago. The company, faced with the pandemic’s impact on economic activity, said that it along with its subsidiaries “continue to manage through this once-in-a-lifetime situation”.||http://timesofindia.indiatimes.com//business/india-business/bajaj-finserv-q2-net-down-by-20-bajaj-finances-36/articleshow/78797767.cms||Satyanarayan Iyer
October 22, 2020||Business||RBI’s Rs 1L cr refinance ops for 5 sectors||TNN Mumbai: The RBI on Wednesday announced targeted long-term repo operations (TLTROs) of Rs 1 lakh crore to refinance bank lending to five specified sectors. These are agriculture, agri-infrastructure, secured retail, micro, small & medium enterprises, and drugs, pharmaceuticals & healthcare. Banks that borrow under the TLTRO must use the money for fresh investment in debt issued by entities in specific sectors. It can also be used to extend loans and advances to these sectors. The central bank also said that it would give lenders who availed of financing under earlier TLTROs the opportunity to reverse their transactions before maturity.||http://timesofindia.indiatimes.com//business/india-business/rbis-rs-1l-cr-refinance-ops-for-5-sectors/articleshow/78796852.cms||---
October 22, 2020||Surat||No TV in net sensation’s house||Surat: Shree Jadhav, 3, became an internet sensation due to his 4.26 minute viral video of Indian classical singing with his father Tanhaji. And one of those who shared the video included Amitabh Bachchan. In fact it was after senior Bachchan shared the video on his twitter and Instagram, the video reached millions. But Shree does not know the Shahenshah of Bollywood. When asked if he knows Bachchan, Shree said, “I don’t know him. I have never seen him.” In fact Shree has never seen any movie or cartoon. He enjoys listening and singing music. Same is the case with his elder sister Shreya, 12. She, too, spends maximum time listening or learning music. Jadhav family do not have a TV at their home. “We don’t have a TV at home and with a purpose. We don’t wish to keep it. Due to this none of the family member’s time is wasted on watching TV,” said Tanhaji. Family of musicians since generations, each of Jadhav family members have knowledge of Indian classical music. Shreya learns violin and she regularly practices with her father. “We are darbari singers who performed for royal families. And I am passing on the knowledge to children as well,” said Tanhaji, a music teacher in Tapi Valley School. Shree likes to play games on mobile phone. He understands Marathi, Hindi and Gujarati language and can also communicate in Marathi and Hindi. He took admission in school earlier this year and is currently in junior KG. Tanhaji shared the video of him singing with Shree on his YouTube channel that went viral on social media. Many noted musicians and celebrities have shared it online.||http://timesofindia.indiatimes.com//city/surat/no-tv-in-net-sensations-house/articleshow/78795025.cms||Yagnesh Bharat Mehta
October 22, 2020||Patna||1,277 new Covid cases in state||PATNA: Altogether 1,277 new Covid-19 cases were registered in Bihar on Wednesday, taking the tally to 2,08,238. Officially eight deaths, including five from Patna, were reported after which the toll reached 1,019. However, with 1,96,208 recoveries, there are 11,009 active cases in the state. According to health department sources, one death each was reported from Bhojpur, Purnea and Supaul. The All India Institute of Medical Sciences-Patna (AIIMS-P) registered five deaths. including that of a 55-year-old resident of Ashok Nagar, a 36-year-old man from Bank Colony and another 55-year-old from P C Colony. The other two, both women, belonged to Gosakha village in Saran and Jamashri village in Gopalganj. The hospital’s nodal officer for Covid-19, Dr Sanjeev Kumar, told TOI that 21 patients were admitted to the AIIMS-P and 18 discharged on Wednesday. There are 174 Covid patients undergoing treatment at the hospital at present. The Nalanda Medical College and Hospital did not report any death. While five patients were admitted there, four were discharged. There are 21 corona patients at the hospital. Of the 1,277 new Covid-19 cases on Wednesday, 308 were from Patna, taking the tally to 33,566. However, with 30,637 recoveries and 252 deaths, there are 2,677 active cases in the state capital. Some other districts where Covid cases were registered include Munger (69), Drabhanga (65), Muzaffarpur (60), Purnea (53), East Champaran (46), Saharsa (41), Lakhisarai (41) and Araria (38). A tweet shared by health minister Mangal Pandey stated that altogether 1,319 patients had recovered from corona in 24 hours and the state’s recovery rate was 94.22%. During the same time period, 1,41,222 samples were tested.||http://timesofindia.indiatimes.com//city/patna/1277-new-covid-cases-in-state/articleshow/78795240.cms||Sheezan Nezami
October 22, 2020||Ahmedabad||Ahmedabad, Surat in daily tally dead heat||AHMEDABAD: Gujarat in 24 hours ending 5pm on Wednesday added 1,137 positive cases of Covid-19, taking the tally to 1.63 lakh. It was the second consecutive day on which the state recorded an upward trend in the daily tally. The new cases included 239 from Surat, 177 from Ahmedabad, 118 from Vadodara, and 104 from Rajkot. With the update, the cumulative cases in the four districts reached 34,540, 40,828, 14,668, and 11,844 respectively. An analysis of daily cases in eight municipal corporations reveals that the tallies of Ahmedabad and Surat have come closer. In the past three days, Ahmedabad recorded on average 163 cases compared to 167 in Surat. To put the figures in perspective, the average daily cases for Surat in September were 177 compared to 156 in Ahmedabad. On Wednesday, Ahmedabad recorded 165 compared to 169 in Surat. The two cities have cumulatively recorded 50 deaths in the past ten days of the 94 occurring in Gujarat. The state also registered the deaths of nine positive patients, taking the toll to 3,663. The deaths included three from Surat, two from Ahmedabad, and one each from Vadodara, Banaskantha, Bharuch and Sabarkantha. The cumulative death toll in Ahmedabad, Surat, and Vadodara reached 1,880, 827, and 208 respectively. In all, 1,180 patients were discharged in 24 hours, taking the total to 1.45 lakh. The discharges included 257 from Surat, 181 from Ahmedabad, 133 from Rajkot, and 103 from Vadodara. The number of active cases in Gujarat has now reached 14,215, which accounts for 8.7% of the total positive cases so far. The shares of discharged and deceased patients was 89% and 2.3% respectively. Gujarat carried out 52,986 tests in 24 hours, taking the total to 55.32 lakh. As on Wednesday evening, Gujarat had 5.38 lakh persons under quarantine.||http://timesofindia.indiatimes.com//city/ahmedabad/abad-surat-in-daily-tally-dead-heat/articleshow/78796661.cms||---
October 22, 2020||---||Chirag Paswan hits campaign trail||PALIGANJ (PATNA): A day after hosting his father, the late Ram Vilas Paswan’s Brahmabhoj, LJP chief Chirag Paswan hit the campaign trail on Wednesday, beginning with the Paliganj assembly segment in rural Patna where the LJP candidate is former BJP vice-president Usha Vidyarthi, pitted against JD (U) sitting MLA Jai Vardhan Yadav. The 38-year-old, who carries the weight of his father’s legacy and his supporters’ expectations, began his campaign quoting his father: “Sher Ka Bachcha Hoga to Jungle Cheer Ke Nikal Jayega…Main Jungle Cheerne Nikla Hoon.” He added, “I cry every night for hours as I miss Papa... I was in the middle of this battle when he passed away. Would he have wanted me to continue sobbing?” Before heading out from his SK Puri residence, Chirag’s mother Reena Paswan blessed him by putting a tilak on his forehead and fed him a teaspoon of curd for good luck. Dipu (Chirag’s nickname) touched his mother’s feet as she hugged him and said, “Achche Se Jeet Ke Aayo.” He also presented the first copy of the ‘Bihar First, Bihari First’ vision document, the manifesto of his party to his mother. He then addressed the press on his vision document accompanied by his uncle and Hajipur MP Pashupati Kumar Paras, cousin and Samastipur MP Prince Raj and party leaders including Surajbhan Singh and Raju Tiwari among others. Chirag hit the road around 12.30 pm. As per EC norms, Chirag’s cavalcade had only five vehicles, including a campaign bus with the logo of ‘Bihar First, Bihari First’. His first brief stopover was at Bikram Mor, where a large group of supporters surrounded his car and raised slogans. He came out of the car and greeted the supporters and the cavalcade moved ahead as hundreds of bikes and few other vehicles followed him. At Dulhin Bazar, Chirag addressed a jam-packed roadshow along with party’s candidate Usha Vidyarthi. “I am going through a very tough phase in my personal life. It has only been a few days since Papa’s demise and I have come here to fulfil his dream. Papa used to always tell me never to be scared of walking alone. He used to say if your path is right, then hundreds, lakhs and crores of people will join you and they will never let you feel lonely. And today you people have shown with your love that I am not alone,” he said as his supporters raised the slogan, ‘Chirag Bhaiya Mat Ghabarana, Tumhare Piche Sara Jamana’. Launching an attack on RJD as well as JD (U, Chirag said Bihar is waiting for development for the past 30 years. “The talks of development are still confined to roads, electricity and drains, while the rest of the country is witnessing new heights of development. Why do our youth need to go to other states for education and employment, why can’t they get such basic opportunities in Bihar? We have come out with ‘Bihar First, Bihari First’ to address such issues,” he said. He added, “I want our state to move ahead on the path of development with rapid speed. It is in sync with such thought that we have chosen our candidate Usha Vidyarthi Ji, who is the most educated and knowledgeable candidate in this assembly segment. I urge you all to make Usha Ji victorious to ensure a developed Bihar.” Chirag’s roadshow, which was now even longer, reached Jehanabad around 7 pm, where hundreds more joined him. “You don’t get to interact with people on the ground when addressing public meets after coming down from chopper. Roadways are my personal favourite to connect with people,” he said.||http://timesofindia.indiatimes.com//elections/assembly-elections/bihar/chirag-hits-campaign-trail/articleshow/78796023.cms||Piyush Tripathi
October 22, 2020||Dehradun||Uttarakhand’s Covid-19 tally crosses 59k mark||Dehradun: The Covid-19 tally in Uttarakhand has now crossed the 59,000 mark with 505 fresh cases reported on Wednesday. At least 140 cases were reported from the state capital. Abhishek Tripathi, officer of Covid-19 control room, said that 14 deaths were reported in the state, taking the Covid toll to 960. “Among the 14 deaths, six were reported from Dehradun, four from Haldwani, three from Srinagar town and one from Chamoli,” said Tripathi, adding that the state's recovery rate has reached 89% with 52,632 people getting cured from the total of 59,106 cases. According to the health bulletin, 11,687 samples were found to be negative. Of the positive cases, 52 were reported in Udham Singh Nagar, 49 in Nainital, 47 in Pauri, 39 in Chamoli, 37 in Haridwar, 30 in Uttarkashi, 26 in Pithoragarh, 25 in Rudraprayag, 24 in Almora, 20 in Tehri and eight cases each in Bageshwar and Champawat districts.||http://timesofindia.indiatimes.com//city/dehradun/ukhands-covid-tally-crosses-59k-mark/articleshow/78795309.cms||Ishita Mishra
October 22, 2020||Jaipur||FIR filed against DCP Rahul Jain||Jaipur: A case under CrPC Section 156 has been registered against DCP Rahul Jain by former BJP MLA Kailash Verma’s brother.Last year on September 5, city’s Kho Nagoriyan police registered a case of murder of newspaper hawker Mannu Vaishnav. A law and order situation arose and police registered a case against Verma. This is a counter FIR in the same case. The 50-year-old newspaper hawker was hacked to death by a customer with an axe in Kho Nagoriyan areaThe murder triggered huge protests bordering on communal lines and city police had to resort to a lathicharge in which two former MLAs, a photojournalist and the kin of the deceased were injured. Following huge protest, Kho Nagoriyan SHO Virendra Singh was suspended.Jaipur East DCP Rahul Jain told TOI, “The counter case was sent through court u/s 156(3) CrPC in which police conducted an enquiry and returned to court u/s 157 CrPC. Now the court has asked to register the same case.” tnn||http://timesofindia.indiatimes.com//city/jaipur/fir-filed-against-dcp-rahul-jain/articleshow/78798104.cms||---
October 22, 2020||Jaipur||Jaipur: Specially abled persons to be nominated to urban local bodies||JAIPUR: The department of local bodies (DLB), in a letter to the deputy commissioner for specially abled persons, has informed that persons with disabilities (PwDS) will be nominated to the urban local bodies. In a letter to the deputy commissioner for specially-abled persons, dated October 12, director and ex-officio special secretary, local bodies, Deepak Nandi wrote, “After thorough examination of the proposal to nominate PwDs to the, it has been decided make such provisions. In view of this, the specially-abled persons can be nominated at the time of nominating the members.” According to officials, it will be implemented after due process is completed and also after getting an approval from the cabinet.||http://timesofindia.indiatimes.com//city/jaipur/specially-abled-persons-to-be-nominated-to-municipal-bodies/articleshow/78798129.cms||---
October 22, 2020||Trichy||UGC tells Tamil Nadu to look into plaint on new English course||TRICHY: University Grants Commission (UGC) has asked the Tamil Nadu government to look into the grievance of college teachers on the introduction of a new professional English subject for undergraduate students of arts and science colleges. Teachers say the new course would be an additional burden for teachers who lack expertise to teach the subject. It was Rajya Sabha MP Tiruchi Siva who took up the matter with the UGC citing a letter from the joint action council of college teachers (JAC), Tamil Nadu raising apprehensions on the additional core add-on subject during the pandemic. Tamil Nadu State Council for Higher Education (TANSCHE) had prepared the new syllabus in September and come up with learning material after several consultation with experts. The new professional English book has to be taught as an additional one-hour daily add-on paper on par with the major paper from this academic year (2020-21). Siva said that such a course can be best learnt only in a classroom environment and not in virtual environment. Further, non-English literature teachers being forced to handle a professional English paper will not fetch the desired result. Academically and economically underprivileged students are suffering the repercussions of Covid-19 pandemic. The new course has come as an additional burden as it has been made mandatory to pass the course to get their degree, said Siva in his letter. JAC Tamil Nadu convener M Krishnaraj said that on one the hand the government is reducing syllabus because of the pandemic but also introducing additional paper. An English language teacher should possess post-graduate degree with NET-SET in English. But Tamil Nadu government has directed a Tamil, Mathematics and other major teachers to teach professional English. There has not been any such direction from UGC so far and the government has unilaterally taken the decision, he said.||http://timesofindia.indiatimes.com//city/trichy/ugc-tells-state-to-look-into-plaint-on-new-english-course/articleshow/78798120.cms||---
October 22, 2020||Agra||Mercury drops below 20 degrees Celsius, AQI in poor category in Agra||AGRA: Mercury level dropped below 20 degrees Celsius in Agra region on Wednesday morning. According to Meteorological department, the temperature is likely to decrease by another two degrees Celsius in the next one week. Meanwhile, the air quality index on Tuesday afternoon remained in the poor category. According to the weatherman’s report, the minimum temperature on Wednesday morning was recorded 19 degrees Celsius which was two degrees below normal for the time of the year. In the afternoon, the mercury level increased to a maximum limit of 36 degrees Celsius. According to the Central Pollution Control Board (CPCB) report, the air quality index (AQI) in Agra, which falls in eco-sensitive Taj Trapezium Zone (TTZ), on Wednesday was recorded at 268, which is in the poor category. The poor category AQI can cause “breathing discomfort to most people on prolonged exposure”. Particulate matter 2.5 (with diameter less than 2.5 micrometres) remained a prominent pollutant in the city of Taj. The maximum level of PM 2.5 was recorded at 345 milligrams per cubic metre, considered hazardous to health by doctors. Chief medical officer Dr RC Pandey said, “Prolonged exposure to PM 2.5 beyond the safe limits can harm the respiratory system as the ultrafine particulates can find their way deep into the lungs and also enter the bloodstream. Asthma and tuberculosis patients should avoid going to construction sites or any dusty area. They should avoid public places, especially during the daytime. Wearing a face mask can significantly prevent respiratory complications caused by air pollution.”||http://timesofindia.indiatimes.com//city/agra/mercury-drops-below-20-degrees-celsius-aqi-in-poor-category-in-agra/articleshow/78795308.cms||---
October 22, 2020||Kolkata||Don’t let Durga Puja be a super-spreader event in Bengal: Experts||KOLKATA: The court has already stepped in to minimize the extent of damage that uncontrolled celebrations can leave behind this Durga Puja as far as the spread of Covid infection is concerned. Healthcare experts have been constantly expressing their apprehensions about an escalation in positive cases post the festival. But above all, the public has to behave responsibly to keep coronavirus at bay, felt experts during a webinar on Wednesday. “Durga Puja is very close to people’s hearts in Bengal. But Covid-19 has jolted all of us out of normal life. This year, we have to exercise restraint. We had to close the puja at Belur Math for devotees keeping in mind the well-being and safety of society. Responsibility is on our shoulders to break the transmission chain,” said Swami Satyeshananda of Ramakrishna Mission. The monk was speaking at a webinar organised by the Covid Care Network (CCN) on ‘Covid and festivals – say no to relaxation’. The organization, set up by like-minded people, including healthcare professionals, Covid winners and their family, has been working on awareness, reaching out to stigmatized patients and helping with counselling, medical attention and ambulance services. “The virus travels with people and celebrates when there is a crowd. Super-spreader events that have large gatherings give a free passage to the virus. If we allow this free passage, containing the pandemic will become difficult. If we can work from home, why cant we pray at home?” said K Srinath Reddy, president of Public Health Foundation India. The panel of experts felt that all events that lead to gathering — be it political, social or religious — should be done with restrictions for now. Lauding the awareness efforts of CCN epidemiologist Swarup Sarkar felt that an inclusive approach by educating people of their responsibility and the need to follow health norms would fetch better result than forceful containment measures. “Covid is going to stay here for another year or two. There should be no place for complacency. Durga Puja should not become a bane,” said the epidemiologist who is a member of Bengal’s Global Advisory Board on Covid-19. “You have a wonderful festival coming up. We encourage people to stay safe, maintain protocols like social distancing and if possible, celebrate it at home,” said Josh Morrison of 1 Day Sooner, an organization that is working in getting volunteers for human trial that would speed up the Covid-19 vaccine. Morrison felt that India has resources to manufacture vaccines as and when approved. “We took up this issue because we all are feeling that we are not dressed the right way for the festival. This is not the way we would have welcomed the festival this year,” said hepatologist Abhijit Chowdury. Economist Jean Drez was also a part of the panel where the moderators were onco surgeon Diptendra Sarkar and mountaineer Satyarup Siddhanta.||http://timesofindia.indiatimes.com//city/kolkata/experts-dont-let-puja-be-a-super-spreader-event/articleshow/78796746.cms||Sumati Yengkhom
October 22, 2020||Dehradun||Police Commemoration Day: Trivendra Singh Rawat approves Rs 75L grant for martyrs’ fund||Dehradun: Chief minister Trivendra Singh Rawat on Wednesday announced that Rs75 lakh has been sanctioned for Police Martyrs’ Fund and a Rs 1,000 hike in uniform allowance for inspectors and assistant sub-inspectors (ASIs) in the police department. The CM made the announcement during his address before the top brass of state police department on the occasion of Police Commemoration Day at Dehradun police lines. Notably, inspectors and ASIs get Rs 3,000 as uniform maintenance fund at present, according to the police department. After paying tributes to the police who laid down their lives in the line of duty, CM Rawat said, "The responsibility of maintaining internal security and law and order within the country lies with the police and paramilitary forces and they are ready to sacrifice their lives while performing their duties." Police Commemoration Day is observed every year on October 21 to pay homage to 10 CRPF personnel killed in an ambush by Chinese troops in 1959 in Ladakh's Hot Spring area. Rawat remembered 265 police and paramilitary personnel, including six from Uttarakhand, who laid their lives in the line of duty last year. He also applauded the role of police in the fight against Covid-19 pandemic.||http://timesofindia.indiatimes.com//city/dehradun/police-commemoration-day-cm-rawat-approves-rs-75l-grant-for-martyrs-fund/articleshow/78795323.cms||Gaurav Talwar
October 22, 2020||Nashik||Ex-prez of Trimbakeshwar council killed||Nashik: Dhananjay Yadavrao Tungar, a 46-year-old former council president of Trimbakeshwar, was murdered by a resident of the same town on Wednesday afternoon. After the murder, the suspect, identified as Sameer Gondake, went to the Trimbakeshwar police station and was detained. He was arrested late on Wednesday evening. “A financial dispute is believed to be the cause of the murder. However, the case is still being investigated,” said SP Sachin Patil. The incident took place around 1 am. Tungar was at his residence where a religious ritual for his brother, who had passed away recently, was underway. On getting a phone call, he left the house and drove in his car to the ring road near the MTDC complex. He reportedly met Gondake near the Ahilya sam in Trimbakeshwar. “An argument broke out between the two. Gondake then attacked Tungar with a sharp knife-like weapon and fled the spot,” said Patil. He added that Tungar was taken to a hospital in Trimbakeshwar, where he was declared brought dead. Dhananjay Tungar was elected to the Trimbakeshwar Municipal Council in 2007 and 2012 as an independent candidate and was also elected the council president. He joined the Shiv Sena in 2017 and unsuccessfully contested the municipal council election. Since then, he had distanced himself from politics.||http://timesofindia.indiatimes.com//city/nashik/ex-prez-of-trimbakeshwar-council-killed/articleshow/78795306.cms||Santosh Sonawane
