October 24, 2020||Bengaluru||Bengaluru’s student entrepreneurs turn their passion into business opportunities||Fears and uncertainties aside, the lockdown period also gave people ample time to rethink their interests and hone their inherent skills. The students’ community, in particular, took things notches higher and explored the entrepreneurial aspects as well to see if they can also earn a little money while doing what they love to do. Over the past few months, this has led this creative bunch of people to start small enterprises from their respective homes. Bangalore Times spoke to a few students to find out how they have managed to strike a balance between their studies and their businesses… Giving their hobbies a professional twistBengaluru-based Divya Jalan, who is currently studying at the University of Amsterdam, says that the lockdown gave her the opportunity to turn her hobby into a business. “I used to make jewellery before the lockdown as well, but merely as a hobby. The extra time that I’ve had in the past few months made me want to explore my interest more and pursue it as a business,” she says, while talking about her two-month-old venture. Keeping in mind the COVID-19 crisis and customers’ current requirements, many have improvised on their products as well. “Although I initially began with earrings and necklaces, right now one of my most popular items is the mask chain. It’s an ornament which is attached to the mask and is worn around your neck,” explains Divya. Similarly, for Class 12 student Navya Basapa, this was the perfect opportunity to turn her love for baking into something bigger. “My mother and I have been baking at home for quite a while now, but I always wanted to take it up as a profession. Right now, I am using a space in the house as my baking studio. I officially launched my baking business last month, and orders have already begun pouring in,” says Navya. Online classes, fewer assignments gave students time to focus on their productsAccording to these student entrepreneurs, online classes have been a blessing in disguise. “Academically, online classes and fewer assignments meant extra time on my hands, which, in turn, enabled me to focus on my chocolate and mousse business that I started a few months ago. Had it been regular classes in college, I wouldn’t have been able to pull it off,” says Brian Shaji, a final-year student at St. Joseph’s College (Autonomous), who makes a variety of homemade chocolates and chocolate mousse. Meanwhile, for law students and sisters, Sanjeevini Navadgi and Nandita Navadgi, it was their passion for skincare that prompted them to launch their own brand of natural skincare products. “As law students, it is difficult to concentrate on anything else other than our studies. But the lockdown period gave us the opportunity to work on our dream project. Since we don’t have too much to do these days study-wise, both of us are diverting our time on our skincare line,” says Nandita, adding that their techniques are a mix of hacks and remedies they learnt from their elders and what they see online. Balancing between books and businessHowever, Navya says that it is not always as easy to strike a balance between studies and business. “I usually wake up early and bake in the morning and then focus on my studies for the rest of the day. Sometimes, during the baking process, I also take some time out to read up on things,” she adds. Agreeing to that, Divya says, “Recently, I managed some time out to make jewellery during my study holidays. However, with my exams approaching, studies are a priority now.” Social media – a good marketing platformLike many other full-time entrepreneurs who operate from home, these students use social media to the fullest to reach out to new and existing customers. “I do not have a store. I have been selling my products only through my friends and social media, and I feel right now that’s the best thing to do. Sometimes, I get so many orders that I have to say no to some customers,” says Brian. According to Divya, her page has got a lot of followers since the time she began selling her jewellery, and recently they managed 50 orders in a week, which is their highest, so far. “The way things have been moving, it is overwhelming. I am now bracing myself ahead of the festive season,” she sums up.||http://timesofindia.indiatimes.com//city/bengaluru/bengalurus-student-entrepreneurs-turn-their-passion-into-business-opportunities/articleshow/78826468.cms||Sandra Marina Fernandes
October 24, 2020||Allahabad||Steady decline in Covid-19 cases, recovery rate crosses 92% in Allahabad||PRAYAGRAJ: The steady decline in Covid-19 cases in the Sangam City continued in the past five days in a row, posting high levels of daily recoveries. On October 22, 116 cases were reported in the city, mounting the Prayagraj district’s tally to 22,916. This was the fifth day when fresh cases settled below 150. Similarly, the graph of death due to Covid-19 has come down. From October 20 to 22, one death a day was reported in the district, while two fatalities were registered on October 19 and 18. From October 18 to 22, the city reported 151, 148, 121, 145 and 116 fresh cases respectively. Similarly, 194 , 200, 138, 148 and 125 patients got cured during the same period. Till Thursday, the city’s overall caseload surged to 22,916. However, 21,152 patients have got cured and recovered taking the recovery percentage of the city to around 92 percent. The city has reported 306 deaths since the outbreak of the pandemic. A senior health official said there was a decline in cases and therefore the need for hospital beds has reduced. There are 1,458 active cases till Thursday and the majority of patients are currently under home isolation. While 5400 patients have cured and discharged from hospitals, 15,752 patients have also completed their home isolation. “The key behind the high recovery rate is timely hospitalisation,” said an official. The district administration has roped in a team of expert psychologists to counsel the elderly testing Covid positive to convince them to get admitted to hospital for treatment for their own good. The administration had decided that elderly corona patients would not be allowed home quarantine to ensure proper treatment since fatality rate is high in aged patients, the elderly are reluctant to get admitted in hospital.||http://timesofindia.indiatimes.com//city/allahabad/steady-decline-in-covid-19-cases-recovery-rate-crosses-92-in-city/articleshow/78834242.cms||Kapil Dixit
October 24, 2020||Dehradun||Complete works during night time, directs DM||DEHRADUN: District magistrate and Dehradun Smart City Limited CEO, Ashish Kumar Srivastava, has asked the officials and contractors to complete the majority of the construction and repair works at night, causing minimum trouble to the commuters during the day. In a review meeting held on Friday, he has asked the officials to take maximum precaution while carrying out work on roads and market places during the festive season. During the meeting, several projects — including smart roads, Parade Ground beautification work, and water supply augmentation — were also reviewed. He added that the work under water supply augmentation has been completed in the stretch of over 9.40 kilometres and the remaining work is being completed. However, efforts are being made to streamline the sewerage and water supply work under way at Paltan Bazaar. The old pipelines often tend to break which are repaired immediately by the teams to maintain the work flow.||http://timesofindia.indiatimes.com//city/dehradun/complete-works-during-night-time-directs-dm/articleshow/78834841.cms||---
October 24, 2020||Chennai||How to kill a lake||CHENNAI: Revenue department officials have identified at least 3,000 pucca structures including a 200 feet wide road encroaching upon the Kolathur lake. The identification at the lake, which is on the right of the 200 feet road as one drives from Anna Nagar to Madhavaram, at the Retteri junction, was done by a team of officials from the Ayanavaram tahsildar’s office in March, just before Covid-19 struck. Records of the Public Works Department (PWD) show that the lake was once spread over 26.37 hectares (about 65 acres) and that an enumeration drive in 2008 had found almost 1,400 houses on it, indicating that the encroachments began much earlier. “However, only 20% of it [the late] is still available. The rest has been fully encroached upon by structures including multi-storeyed homes, places of worship, business establishments and roads and even a drainage network,” said a Greater Chennai Corporation official, adding that it was no longer a lake, but just a puddle (kuttai). A visit to the spot by TOI found that revenue officials had made markings depicting the expanse of the lake, indicating the structures that are illegal. The area is thickly populated with signboards, roads, electricity lines and political party posters, just like any regular part of the city. A land use map of the Chennai Metropolitan Development Authority (CMDA) shows that an office of the Chennai Metro Water Supply and Sewerage Board (CMWSSB), which is popular as Metrowater, is bang in the middle of the lake. The CMDA map shows the building as an institutional structure, while a Metrowater official said it was a water distribution centre for the entire Kolathur area. A corporation map of zone 6 (Thiru-vi-ka Nagar), under which the lake falls, shows that even the 200 feet road has been laid across the lake, a fact confirmed by a PWD official. In such cases, as per the official procedure, the revenue department is supposed to enumerate the encroachers and issue them eviction notices, while the corporation has to look for alternate rehabilitation for them. “But it is unlikely to happen now, as it is the election season. Also almost all of the residents will have some sort of residence proof,” a PWD official said. This could spell disaster during the northeast monsoon that is expected to set in over the city soon. A corporation official said that the lake had been a natural drain for excess rainwater from the 200 feet road and the Retteri lake across the road. “Since the houses have been built right on the water body, the area will get flooded. It will also affect those living in the vicinity of the lake,” he added.||http://timesofindia.indiatimes.com//city/chennai/how-to-kill-a-lake/articleshow/78837012.cms||Siddharth Prabhakar
October 24, 2020||Hyderabad||Telangana too will provide free Covid vaccine to poor||HYDERABAD: One day after BJP’s manifesto in the Bihar assembly elections promised free Covid-19 vaccines for all, Telangana offered a free dose to the poor in the state when the vaccine is available. Tamil Nadu and Karnataka have already vowed to vaccinate every citizen for free. Speaking to TOI, Telangana health minister Eatala Rajender said: “We will distribute the vaccine free of cost to the poor and healthcare workers. There is no question of commercialising it.” The minister said that it is the responsibility of the state and central governments to make sure vaccination is free for the poor. “Those who come to government hospitals will be given free dose. Cost does not matter. Chief minister K Chandrasekhar Rao has implemented several schemes for the benefit of the poor and this (free vaccine) will also be made available to them,” he said. In the first round, all the healthcare workers both in government and private hospitals will be given the vaccine followed by the poor and daily wage labourers. Rajender said once the vaccine distribution formula is announced, they would work out the parameters. An expert committee would be constituted to finalise the ways and methods of distribution of the free vaccine. He said thanks to the steps initiated by the government, the state did not witness a big spike in Covid-19 positive cases after Ganesh Chaturthi. “I appeal to people to celebrate the coming festivals safely by maintaining social distancing and adhering to Covid-19 guidelines,” he added.||http://timesofindia.indiatimes.com//city/hyderabad/t-too-will-provide-free-covid-vaccine-to-poor/articleshow/78837843.cms||Sribala Vadlapatla
October 24, 2020||Jaipur||State to roll out new mining policy||Jaipur: Mines and petroleum department will soon bring out a new mining policy showcasing the strengths of the state and the opportunities for investors.At a meeting on Friday, Subodh Agarwal, additional chief secretary, mines and petroleum, urged the senior officials of the department to meet various industry bodies and their members to seek feedback to make the policy competitive in the country.“Officials of the department have already analysed the mining policies of states like Andhra Pradesh, Karnataka, Gujarat and Chhattisgarh. We will build on the productive features already available keeping in mind the state’s resources and roll out a policy which is functional, efficient and very competitive in the country,” Agarwal said.He said increased investment in mining is important for raising the revenue contribution to the state. “Rajasthan is very rich in major and minor minerals. We also have huge hydrocarbon resources. What we want is a good policy document that can attract investors,” he said.He further said the policy will also focus on curbing illegal activities in the sector so that there is no revenue leakage. “We want to plug all the routes where illegal mining is possible,” added Agarwal.||http://timesofindia.indiatimes.com//city/jaipur/state-to-roll-out-new-mining-policy/articleshow/78836213.cms||---
October 24, 2020||Dehradun||Centre moves CAT seeking transfer of Chaturvedi's petition to Delhi||Nainital: The central government has moved the Central Administrative Tribunal (CAT) seeking transfer of a petition — filed by whistleblower Indian Forest Service (IFS) officer Sanjiv Chaturvedi against lateral entry of private professionals to the post of joint secretaries — from Allahabad to the tribunal’s principal bench in Delhi. The transfer petition was heard by the chairman of CAT, Justice L Narasimha Reddy, on October 13 after which he issued notice to Chaturvedi, asking the officer to reply in three weeks. The tribunal has now listed the petition for further hearing on November 6. Chaturvedi had approached the Allahabad bench of the CAT in February challenging the government’s scheme allowing lateral entry of private professionals to the rank of joint secretaries on a contract basis. The officer, currently posted as chief conservator of forests (research) at Haldwani, had sought restraint on any future hiring under the contractual system. The respondents to the petition had raised preliminary objections to the maintainability of the petition in a hearing on September 3. After the tribunal gave them permission to file the objections in detail, the case was then heard on September 22. However, on that day, the respondents sought further time to file the objections. As reported by TOI earlier, Chaturvedi, in his application, had argued that the contract hiring system is “arbitrary” and “irrational” since an officer of the IFS “ trained and having extensively worked in the sector from grassroots level upto state level ...would not be able to get an opportunity to work as joint secretary.” He had further added that “anyone from the private sector with much less experience of 15 years, and that, too, not the kind of real-time field exposure, to which a cadre IFS officer is subjected to, would be eligible for working at the same post.”||http://timesofindia.indiatimes.com//city/dehradun/centre-moves-cat-seeking-transfer-of-chaturvedis-petition-to-delhi/articleshow/78832594.cms||Prashant Jha
October 24, 2020||Jaipur||Jaipur: 4 held in jewellery robbery case, hunt on for 3 others||JAIPUR: The city police have arrested four persons in the Murlipura robbery at a jewellery store while search is on for remaining three. Cops also recovered some of the valuables though it was found that the jewellery store owner had exaggerated the worth of the ornaments that were actually stolen. He had claimed that jewellery worth Rs 80 lakh was robbed though cops found it to be a lot less. The arrested persons were identified Dileep, Sonu,Vinod and Sandeep and one who have other criminal cases against them. “Dileep was the kingpin and through him we rounded up the others. There is also a woman involved in the crime whom police are looking for. Two of the other accused were already in jail and operating from there. We have found silver and gold but it is less than what the jeweller had said,” said an official who is spearheading the investigation. Three armed robbers barged into a jewellery shop situated at Naadi Ka Phatak area in Murlipura locality and executed the biggest-ever robbery of Jaipur this year on Saturday. The robbers intimidated the owner on gunpoint and decamped with jewellery worth nearly Rs 80 lakh. Before leaving, they took the jeep that belonged to the owner to flee. By evening, the jeep was found abandoned in Vishwakarma Industrial Area. They took barely eight minutes to execute the robbery and leave the place. It appears to be an organised gang and was aware that the jeweller was having huge stock on the opening day of Navratri. Two robbers decamped on scooty they had used for their arrival while one of them used the jeep. After the incident, the jeweller informed police control room. The robbery took place just a few minutes after a bank robbery in Mansarover area in which robbers decamped with a cashbox containing Rs 31.50 lakh. Cops maintained that in the two robberies, the gangs involved were different and in the bank robbery police arrested four persons. One of the accused was arrested from Delhi. He had been seen on CCTV camera before and after he changed his clothes. This robbery was executed as one of the accused owned a lot of debt.||http://timesofindia.indiatimes.com//city/jaipur/4-held-in-jewellery-robbery-case-hunt-on-for-3-others/articleshow/78836218.cms||---
October 24, 2020||Delhi||Delhi sees a 28% fall in rape cases in 2020||NEW DELHI: Delhi Police’s latest data on crime against women, released on Friday, shows a 28% fall in the number of rape cases in 2020. Similarly, molestation cases have gone down by 32.91% and cases relating to ‘outraging a woman’s modesty’ dipped by 18.51%. At least 1,241 rape cases were reported this year till September 30 as compared to 1,723 cases in the corresponding period last year. And 1,527 cases of molestation were reported this year as against 2,276 in 2019. Analysis of rape cases shows that accused were known to the victims in 97.66% cases while rapes by strangers stood at 2.34%. The case solving per cent in rape cases stood at 91.6%, molestations at 82.7% and insult to modesty at 76.6% in 2020. The data shows that Delhi’s conviction rate is higher than the all-India rate. In molestation cases, the city had a conviction rate of 34% as compared to the national rate of 27%. Similarly, in cases of eve teasing, a conviction rate of 26% was reported as compared to the 24% all-India rate. Delhi Police officials attribute the fall in crime against women cases to police commissioner S N Shrivastava's zero-tolerance policy. Soon after he took charge, Shrivastava had asked all district DCPs to directly supervise the investigation in rape cases. A scientific study was carried out to map areas, which reported more crime against women. The top cop then asked for intense patrolling in these areas. Among other measures, action against people drinking in public places was given priority. “At least 28,375 persons were arrested for this offence in 2020,” a senior officer said, adding that these steps resulted in drastic reduction in crimes against women. Not just the district police but the cyber unit of the Delhi Police also took timely action against online abusers, and people harassing women online were blocked. Civic agencies were instructed to make proper light arrangments in dark patches of the city and even offices where women worked late at night were told to take proper safety measures. The police commissioner also directed district DCPs to ensure case investigations are done scientifically and in a timely manner. The police brass also enforced a 20 days’ time limit in filing of chargesheets in rapes cases after the arrest of the accused. The arrest of the accused was given priority. This led to a high solving rate in rape cases (91.62%) and molestation cases (82.71%) in 2020. Delhi Police also took several proactive measures to ensure that women feel confident in open spaces. All-women PCR vans have been stationed outside market places and in areas often frequented by women. Delhi Traffic Police has also been tasked to challan vehicles having tinted glasses and pick-up vans illegally parked at bus stations. Apart from setting up women help desks, even the rape cases are handed over to women police officers so that victims feel comfortable in reporting the crime.||http://timesofindia.indiatimes.com//city/delhi/delhi-sees-a-28-fall-in-rape-cases-in-2020/articleshow/78836223.cms||Sakshi Chand
October 24, 2020||Jaipur||Debt-ridden father of SHO ends life in Sikar||JAIPUR: A SHO’s father committed suicide in Sikar due to financial debt and in the suicide note mentioned that he was being harassed by the lenders to repay that loan. The SHO is stationed at a police station in Jaipur and further investigation into the matter is underway. The deceased has been identified as Sukhram who was the father of the SHO stationed at Jobner. An official said, “The victim committed suicide by consuming a toxic substance and we are trying to figure out as to how he got it. In the suicide note, he mentioned that he was under a lot of debt due to which he took his own life,” said an official of Sikar police. According to officials, the victim was under a debt of at least Rs 35 lakh. Cops claimed that they will question the family again once they came out of the shock and will also go through the victim’s mobile phone to find leads in the case. The body of the victim were handed over to the family after the post-mortem is done on Friday. The mobile phones of the victims will also be scanned to get more clues into the death. The officials claimed that the families had no inkling that the two persons were thinking of suicide and nothing untoward had happened before the death. “We are trying to find the persons named in the suicide note and will arrest them soon as long as the allegations prove. We will also go through the victim’s phone to find more details into the case though it appears to be clear that he was being hounded for the payments,” said an official. His son along with others will also be questioned and his body was handed over to the family after the post-mortem.||http://timesofindia.indiatimes.com//city/jaipur/debt-ridden-father-of-sho-ends-life-in-sikar/articleshow/78836221.cms||---
October 24, 2020||Jaipur||Rajasthan: Dalit woman alleges rape in Jalore||JAIPUR: Jalore police have registered a case of rape of a Dalit woman wherein the survivor was allegedly sexually assaulted four months back and she was allegedly forced to film the act. She lodged the case after the video was uploaded online and her brother saw it. The accused is yet to be arrested. “The woman registered a case alleging that she was raped by an individual who forced her to take a video recording of the assault. The video was uploaded online and her brother saw it, following which she registered a case. We are investigating the matter,” said SP Jalore Shyam Singh. The 2019 National Crime Records Bureau (NCRB) report has revealed alarming figures for Rajasthan with the state reporting 902 gang-rape cases, highest in the country. It is followed by Uttar Pradesh, but the difference is massive, almost twice the number. After a Dalit woman was gang-raped in Thanagazi in April 2019 in front of her husband, the local police station had not registered a case for three days after the assault leading to massive outrage following which the state government made it easier to lodge FIRs. It was found that in 88% of the cases till September 2019, the accused were known to the complainants and in 43% of the cases, FIRs were filed. Also in many instances, when a woman lodges a domestic violence case under IPC Section 498 A, she can additionally add rape and gang-rape in the FIR, claimed the official. Not just in instances of rape, but the NCRB report puts the state on top when it comes to cases of assault on women, domestic violence as well as attempt to rape. While 6,977 cases were registered of assault on women, which is the highest in the country, the desert state had 18,432 cases of domestic violence. While Rajasthan is leading in the number of rape cases with 5,997 incidents, it is also on top with 1,019 attempt-to-rape cases. (The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/jaipur/dalit-woman-alleges-rape-in-jalore/articleshow/78836214.cms||---
October 24, 2020||Varanasi||Yogi Adityanath performs Ashtami puja in Gorakhpur||GORAKHPUR: Chief Minister Yogi Adityanath reached Gorakhpur on Friday afternoon to perform Ashtami Puja after 7pm, said Vinay Gautam, media in-charge of Gorakhnath temple. Mahanisha puja and hawan will be performed on Friday night. On Navmi Yogi performs Kanya Pujan of nine little girls and serves them lunch at Gorakhnath temple, said chief pujari, Kamalnath Baba. “On the 10th day of Navratra, Maharaj ji wears Sailsim (a special dress of Guru Gorakshnath) and performs puja and aarti. At around 4pm he leads a Shobhayatra in an open vehicle to Mansarovar temple, 1km away from the main temple,” he said. “On Dashmi, a special prasad ‘Pucca Rota’ made of wheat flour, sugar, pure ghee and dry fruits offered to Guru Gorakshnath. On returning to the temple Maharaj ji performs ‘paran,’,” said temple office secretary, Dwarika Tiwari. CM Yogi observes fast for nine days and only takes fruits, milk, dry fruits in the morning and milk, dry fruits and halwa of Sighara flour in the evening, said Tiwari. The CM installed kalash at Shaktipeeth in Gorakhnath temple on the first day of Navratra.||http://timesofindia.indiatimes.com//city/varanasi/cm-performs-ashtami-puja-in-gorakhpur/articleshow/78836120.cms||---
October 24, 2020||Allahabad||Allahabad HC orders action against SHO for not filing FIR in gang-rape||PRAYAGRAJ: Taking a serious note of delay of three months in lodging of first information report (FIR) in a gang rape case that too after intervention of the court, the Allahabad high court has directed the senior superintendent of police (SSP) of Prayagraj to ensure that FIRs be registered promptly, particularly when the matters relate to women and children. Besides, the court also directed that strict action be taken against the then station house officer (SHO) of Phoolpur police station of Prayagraj district, Brijesh Kumar, after he failed to give explanation as to why he did not lodge the FIR of gang rape survivor despite specific direction issued by SSP, Prayagraj. Hearing a writ petition filed by a gang rape survivor, a division bench comprising Justice Shashi Kant Gupta and Justice Pankaj Bhatia observed, “Such gross negligence and laxity on the part of the police department is highly deprecated and such gross negligence, and it we may say so ‘callousness’, is unbecoming of the conduct of a responsible officer entrusted with the obligation of performing the duties of a public office. Strict action is required to be taken against such persons in accordance with law.” The main grievance of the petitioner was that the first information report with regard to the gang rape was lodged after more than three months from the date of incident that too after the filing of the present writ petition. Considering the facts and circumstances of the case, the court directed the SSP, Prayagraj to provide proper protection to the survivor girl as well as her family members. The court also directed the SSP, Prayagraj to ensure that the investigation in the matter be concluded expeditiously in accordance with law. In order to ensure fair investigation in the matter, the court also directed the SSP, Prayagraj to monitor the investigation of the present case to ensure that the investigating agency conducts the investigation in a free, fair and time bound manner without any external interference. The court passed these directives on October 21.||http://timesofindia.indiatimes.com//city/allahabad/hc-orders-action-against-shofor-not-filing-fir-in-gang-rape/articleshow/78834104.cms||Rajesh Kumar Pandey
October 24, 2020||Delhi||Delhi: Two held for abducting, assaulting cop in a bus||NEW DELHI: The north district police have arrested two of the kidnappers who had abducted and assaulted a police constable in a private bus on Wednesday night before dumping him near UP’s Firozabad. The bus has been seized. The accused have been identified as Rajeev Chaurasia alias Munna and his son Ankit alias Chhotu. The two are the bus operators who had pulled the cop, Sachin, inside the vehicle. TOI had reported about the incident on Friday. The accused duo were arrested from Madhya Pradesh. Police have identified the rest of the accused, including the driver, as well and raids are being conducted to nab them. It has come to fore that the bus crew had stripped the constable of his uniform and forced him to say that he was drunk and had come to rob the bus passengers, which they recorded. DCP (north) Anto Alphonse said that the accused were arrested by a team led by inspector Dharmender and others. The bus was identified after footage from over two dozen CCTV cameras were analysed. It was traced to Machhand village of Bhind in Madhya Pradesh. In his statement, the injured cop said that he had stopped the bus after hearing some women scream for assistance. As soon as the bus halted, the two staff members alighted and started arguing with constable Sachin. As he called for reinforcement, they started the bus and tried to escape. The cops intercepted it again. Sachin then boarded the bus to check the situation but the attendants and co-drivers overpowered him and sped away. The attendants and co-driver also snatched his service pistol and mobile phones. As the cop fought back, he was assaulted by the crew and his uniform was taken away. They had dropped him from the bus near Firozabad.||http://timesofindia.indiatimes.com//city/delhi/2-held-for-abducting-assaulting-cop-in-a-bus/articleshow/78836228.cms||---
October 24, 2020||Kanpur||Kanpur: Man held for killing girlfriend, burying her body||KANPUR: A man was arrested on Thursday night for allegedly killing his 26-year-old girlfriend and burying her body in the fields in the village in Ajgain area of Unnao. Acting on a complaint lodged by the girl’s father in 2019, police arrested Suraj, a prime accused in the case, on Thursday, police said. “The woman had gone missing from her house on April 2, 2019. Subsequently, her father lodged an FIR against Suraj of abducting his daughter. We were closely monitoring his movements. Finally, after collecting vital evidences, we nabbed him and interrogated him on Thursday. He broke down and confessed to killing the woman, who was forcing him to marry her,” said Inspector Ajgain Kotwali Santosh Kumar. According to police, Suraj and the woman were allegedly in a relationship for over two years and she started quarrelling with him when he refused to marry her. Then Suraj hatched a conspiracy to kill the woman. He strangulated her to death and buried the body in the fields in the village, police said. The matter came to light when police interrogated him and he apprised police about the woman’s body, which he had buried in a field. The police thereafter recovered decomposed body of the woman on Thursday.||http://timesofindia.indiatimes.com//city/kanpur/man-held-for-killing-gf-burying-her-body/articleshow/78836183.cms||---
October 24, 2020||Kanpur||Uttar Pradesh’s two senior women cricketers are now UCA selectors||KANPUR: Two senior veteran women cricketers of UP--Archana Mishra and Alka Singh-- have shifted themselves to Uttarakhand, and they are now serving Uttarakhand Cricket Association (UCA) as selectors. Archana Misha is chairperson and Alka Singh a member of the selection committee. Talking to TOI, Archana said, “We two have decided to give our services to other states”. Archana, who had represented UP from 1980 to 1993, was one of the main players of the team. In her second innings, she became herself as a coach and selector and was a member of BCCI’s selection committee. Alka Singh, who belongs to Lucknow, had started her career in 1997 and left active cricket in 2003 after her mother died. She too was a selector of the UP junior team from 2016 to 2019. In 2011, she became a women cricket commentator.||http://timesofindia.indiatimes.com//city/kanpur/ups-two-senior-women-cricketers-are-now-uca-selectors/articleshow/78836416.cms||---
October 24, 2020||Madurai||281 new cases in south TN, 267 in central districts||MADURAI/TRICHY: A total of 281 fresh Covid-19 cases and three deaths were reported in the 10 southern districts even as the central region had 267 new cases and three deaths on Friday. While Madurai was the only district in the southern region to record more than 50 fresh cases (71) in the last three days, Tuticorin and Kanyakumari had 51 cases each. The three deaths from the southern region were a 75-year-old woman from Tuticorin, a 70-year-old man from Tirunelveli and a 69-year-old man from Dindigul, all of whom had comorbid conditions. The number of fresh cases remained below 300 for the third day in a row after more than four months. The seven other districts recorded less than 30 cases each with Ramanathapuram (6) recording the lowest. It was followed by Tenkasi (10), Virudhunagar (14), Sivaganga (16), Dindigul (19), Theni (20) and Tirunelveli (23). Active cases in the region dropped further to 3,322 with Sivaganga (146), Tenkasi (152), Ramanathapuram (162), Virudhunagar (163) and Theni (177) having less than 200. Madurai (720) and Kanyakumari (607) are the only districts to record more than 500 active cases in the southern region. The eight central districts including Trichy had registered 302 cases on Thursday, up from 280 on Wednesday. The total cases in the region stood at 63,473 as the downward trend of cases continued in all the districts. The number of active cases stood at 2,682 with Trichy having the highest of 577. The region has so far discharged 59,955 patients. Thanjavur district recorded the highest number of 78 fresh cases on Friday, keeping its positive cases tally at 14,865. Trichy and Tiruvarur districts recorded 53 cases each making their positive cases tally 12,153 and 9,303 respectively. The lowest number of five fresh cases was reported in Perambalur. The death toll of the region touched 836 with three more deaths in Nagapattinam, Pudukottai and Tiruvaur districts.||http://timesofindia.indiatimes.com//city/madurai/281-new-cases-in-south-tn-267-in-central-dists/articleshow/78837033.cms||---
October 24, 2020||Patna||Bihar: Rahul Gandhi takes on PM over China, migrants crisis & jobs||PATNA: In his two rallies in the state, Congress leader Rahul Gandhi launched a stinging attack on both PM Narendra Modi and chief minister Nitish Kumar. He took on the PM on issues such as the Chinese aggression at the borders, the migrant crisis during the Covid-19 lockdown and the farm laws among others while slamming Nitish for his “misgovernance”. Sharing the dais with Mahagathbandhan CM candidate Tejashwi Prasad Yadav at Hisua in Nawada, where Congress has put up its candidate, Rahul began his speech with two questions to the massive audience gathered, “How was Nitish Ji’s government? How did you like PM Modi’s speech?” He then asked the PM when will he oust China from India’s land occupied by the enemy and accused him of lying on the India-China border skirmishes. “Today PM Modi said he bows his head for martyred jawans. We all bow our head for them. But the question is why he lied about China’s intrusion. China has occupied 1200 sq km of land and the PM has lied to the entire country about it. In a way, he insulted our martyred jawans from Bihar,” Rahul said. Rapping the NDA government over the migrant crisis, Rahul said, “You have walked for thousands of kilometres hungry and thirsty and PM Modi had no concern. He did not even arrange for trains. I have full faith that Bihar will now give the right reply to PM Modi and Nitish Kumar.” He then raised the issue of unemployment and reminded about the two crore job promises made by the PM. “Did any of you get a job?” Rahul asked the audience. He said, “PM Modi talks about bowing his head for farmers and labourers, but in reality, he works for Ambani and Adani.” He added, “Who got the benefit of demonetization and GST? Did you see Ambani and Adani standing in the line outside the bank? Though PM Modi publicly talks about farmers and labours, the moment he goes back home, he works for his industrialist friends.” In another rally at Kahalgoan, Rahul talked about the Covid-19 pandemic and how his advice to the Centre was ignored. He blamed PM Modi for destroying the economy and worsening the condition of farmers, labourers and small businessmen. Tejashwi, on the other hand, said he was expecting the PM to talk on special status and special package given to Bihar. However, the younger Yadav scion mainly targeted CM Nitish from the dais. Switching between Hindi and Bhojpuri, Tejashwi said he will work for the people of all castes and religions. “A few people are trying to divert from the main agenda and create hatred based on caste and religion. But people of Bihar will cast their vote on the right agenda,” said Tejashwi. He repeated his promise of 10 lakh government jobs, equal pay for equal work for niyojit teachers and increasing the honorarium for various self-help groups. Hisua Congress candidate Nitu Singh, Nawada RJD candidate Vibha Devi and Prakash Veer, the Rajauli RJD candidate were present on the stage. He ended by claiming that his father and RJD supremo Lalu Prasad will be out of jail on November 9. “The same day is my birthday and the next day on November 10 will be Nitish Ji’s farewell,” said the younger Yadav scion to the crowd, which kept hooting and cheering. With inputs from SB Sinha||http://timesofindia.indiatimes.com//city/patna/rahul-takes-on-pm-over-china-migrants-crisis-jobs/articleshow/78836234.cms||Sheezan Nezami
October 24, 2020||Madurai||Work on South Masi Street to be stopped till Diwali in Madurai||MADURAI: Traders have welcomed Madurai Corporation’s move to suspend road works in South Masi Street till Diwali as it would help to boost their business. Works to the tune of Rs 45 crore is being carried out in the four Masi Streets around the Sri Meenakshi Sundareswarar temple that include laying roads with UGD connections, pipelines to ensure supply 24x7, storm water drains and underground electric wires. While work on three of the roads, North, West and East Masi streets are almost completed, work is now underway in the South Masi Street. Most of the commercial establishments in the core of the city are concentrated along these four streets. Meanwhile, the road works affected the business of traders after lockdown measures were eased. Rains that began two weeks ago, added to the woes of the traders, who then made many representations to the district administration and corporation seeking that the works be expedited as it was affecting them as the roads were uneven due to ongoing works. The corporation commissioner S Visakan, who inspected the roadworks in South Masi Street on Friday, ordered that the work be suspended till the end of Diwali and he also asked them to make the road smoother to make it easier for the traders and public. Shankar, a trader, said that even if the relief is being given only till Diwali, the civic body should take steps to ensure that the work is expedited. Tamil Nadu textile merchants’ association, secretary Ashraf Tayub, said that the commissioner’s instructions would definitely help them in a big way. “It is good that we have an administration, which is sensitive to our needs and takes concrete action. Better roads mean better business for us and smooth shopping for public,” he said.||http://timesofindia.indiatimes.com//city/madurai/work-on-south-masi-st-to-be-stopped-till-diwali/articleshow/78837031.cms||---
