October 19, 2020||Business||FDI with even the smallest Chinese holding will need government nod||NEW DELHI: Foreign direct investment (FDI) proposals with even minuscule Chinese holding will need government approval, with the Centre abandoning its earlier plan to set a floor for “significant beneficial ownership”. In April, when the Cabinet approved the plan for screening of FDI proposals from countries bordering India, the government had discussed the option to set the threshold at either 10%, the provision in the Companies Act, or 25%, the prescription in the Prevention of Money Laundering Act. Read AlsoChina's economy accelerates as virus recovery gains strengthChina's economic growth accelerated to 4.9 per cent over a year earlier in the latest quarter as a shaky recovery from the coronavirus pandemic gathered strength. Figures announced Monday for the three months ending in September were in line with expectations after the ruling Communist PartyBut six months later, after multiple rounds of discussions, the view seems to have changed. “The (Cabinet) decision did not mention a minimum or maximum limit. So, even it is a small fraction, it will be covered,” a government official told TOI. A threshold for “significant beneficial ownership” was meant to ensure that Chinese companies did not enter India via third countries such as Singapore or Mauritius. The move is being closely watched by start-ups, ranging from Paytm to Zomato to BigBasket, which have Chinese investment. Several proposals are also pending government approval. Sources said an inter-ministerial group met this week and started work on preparing guidelines which would be followed by ministries ranging from commerce and industry to power and telecom. “These will be guidelines to guide ministries on proposals, they will not be binding,” an official said. Officials said they are looking to finalise guidelines in the next few days, which will also include FDI flows from Hong Kong, while Taiwanese investments are expected to be exempted from the requirement of mandatory clearance. Read AlsoChinese car company plans to up India investment by Rs 1,000 croreUnfazed by the anti-China sentiment, MG Motor has said that it will approach the department for promotion of industry and internal trade (DPIIT) to make fresh investments into India as the Chinese carmaker plans to get in an additional Rs 1,000 crore to launch new models and expand operations.Separately, the government is toying with the idea of legal changes, which will be discussed at the political level to ensure that the norms are not diluted in future. This may entail amendments to the Companies Act and FEMA, which governs FDI. All FDI changes are notified under FEMA. The move to tighten rules for investment flows from China followed the tension at the Ladakh border and the growing influence of companies such as Tencent and Alibaba in the Indian start-up ecosystem. Over the years, the government had adopted a sectoral view with only sensitive areas requiring approval, irrespective of the source of FDI flow. Watch FDI with even minuscule Chinese holdings to require govt approval||http://timesofindia.indiatimes.com//business/india-business/fdi-with-even-the-smallest-chinese-holding-will-need-govt-nod/articleshow/78738799.cms||Sidhartha
October 19, 2020||Hyderabad||Two Maoists gunned down, combing operations in Telangana's Mulugu||HYDERABAD: Telangana police on Sunday gunned down two Maoists in Mulugu district, a week after the insurgents shot dead a Telangana Rashtra Samithi (TRS) activist there. Stepping up a combing operation against the rebels, police said a hunt is on for few more Maoists hiding in the area, not far from where TRS activist M Bheemeshwara Rao was killed. Mulugu district superintendent of police Sangram Singh Patil Ganapatrao confirmed that during an exchange of fire, two naxalites were killed. Officials said that based on a tip-off, a combing operation was being conducted in Eturnagaram, Mangapet. After coming across Maoists, they opened fire on police and in retaliation, antinaxal Greyhound commandoes and special police parties opened fire and killed the duo. “We do not know the identities of the persons who died. The encounter took place at an interior area, which is a hillock. We are also waiting for more information to come. The bodies are being shifted to send it for a post mortem examination,’’ superintendent of police said. A police teams recovered weapons, communication gadget kitbags and others. Police said several action teams of Maoists were sent from Chhattisgarh to Telangana-Chhattisgarh border to attack police inside Telangana. “The Maoists plan to target police and damage government properties. It was with this information, a combing operation was taken up in Eturnagaram and Mangapet,’’ a police officer said. Police said patrol teams are combing Tadwai, Pasara, Mangapet and other surrounding areas, since they have information that there are few more Maoists who were at the spot, at the time of encounter. An officer clarified that members of the Maoist action team that killed Bheemeshwara Rao are still at large.||http://timesofindia.indiatimes.com//city/hyderabad/two-maoist-insurgents-shot-dead-by-t-police/articleshow/78738466.cms||Srinath Vudali
October 19, 2020||Goa||Overgrowth along Goa's Opem road dangerous: Locals||POINGUINIM: Overgrowth of shrubs and creepers along the Opem road, leading to Sadolxem and Talpona in Canacona, via Ardhofond, is hindering visibility. Several ‘accidents have also already occurred there. “Since August at least five accidents have occurred as oncoming vehicles cannot be seen at some spots where the road bends,” social worker and former sarpanch Tulsidas Naik said. Locals have demanded that the authorities concerned clear the overgrowth immediately. That’s not all. A Sadolxem resident, Antonette D’Sa said, “The risk is doubled due to the presence of stray cattle”. “Riding along this road is scary. Stray cattle and other domesticated animals tend to run across and often can’t be noticed due to the overgrowth, particularly at sharp turns. If it is not cleared soon, it could lead to fatal accidents,” Maria Barretto, an Ardhofond resident, said. PWD assistant engineer, Euclides D’Souza, who is in-charge of interior roads, told TOI that all the labourers are at work in the jurisdiction of the Gaondongrim panchayat. He said that a few of them would be diverted to clear the overgrowth.||http://timesofindia.indiatimes.com//city/goa/overgrowth-along-opem-road-dangerous-locals/articleshow/78739509.cms||Albert Fernandes
October 19, 2020||Bareilly||Irked over Priyanka’s tweet, UP BJP MLA offers to quit if found guilty||Bareilly: After Congress leaders Rahul Gandhi and Priyanka Gandhi tweeted about an incident where BJP supporters allegedly freed a detained party worker from inside a police station in Uttar Pradesh, party’s local MLA Lokendra Pratap Singh said on Sunday that he is willing to resign if the allegations were found to be true. The party worker was detained for misbehaving with a police team, including a woman constable, in Mohammadi town of Lakhimpur Kheri on Friday. Tagging a media report of the incident, Priyanka in a tweet, on Sunday, wrote, "Will the UP CM tell that this is happening under which 'mission'? 'Beti bachao' or 'apradhi bachao'?” Reacting to the tweet, the MLA released a statement, maintaining that Priyanka and Rahul are “inappropriately politicizing the issue as a crime against women committed by a party worker but there was nothing like this. I would immediately resign if any allegations were found to be true”. However, police have registered an FIR against five people including Shibu Singh, 29, the party worker who was allegedly freed from the police station on Friday night, for violating pandemic guidelines and misbehaving with policemen on duty. All five were arrested on Sunday and they would be produced before a magistrate. Mohammadi station house officer Brijesh Tripathi told TOI, “We have registered an FIR against Shibu Singh and four of his aides and they have all been arrested. The accused didn’t sexually harass the woman constable and any other woman.”||http://timesofindia.indiatimes.com//city/bareilly/irked-over-priyankas-tweet-up-bjp-mla-offers-to-quit-if-found-guilty/articleshow/78735934.cms||Kanwardeep Singh
October 19, 2020||Bhopal||BJP seeks action against Nath for ‘remarks’ against Imarti||Bhopal: The verbal spat between the BJP and Congress ahead of the by-polls to 28 assembly seats took a new turn with former chief minister Kamal Nath allegedly mocking the BJP candidate from Dabra, Imarti Devi, and referring to her an ‘item’ at a poll rally.Nath's reference angered the BJP that lodged a complaint with the Election Commission alleging that the former chief minister has used derogatory remarks against a Scheduled Caste candidate and demanded a ban on his campaigning during the by-polls. Chief minister Shivraj Singh Chouhan also reacted sharply saying the remarks have exposed the feudalistic mentality of the Congress leader."Hamare ummidwar saral sade swabhav ke hain...ye uske jaise nahin hain...kya hai uska naam?...(crowd says aloud...Imarti Devi)....Kya uska naam lun...Aap to usko mere se jyada pehchantey hain...Aap ko to mujhe pehle hi satark kar dena chahiye tha..Ye kya item hai...kya item hai..(Our candidate is simple in nature. He is not like her...What is her name....Why should I call her name. You all should have warned me…What an item she is....What an item!),”said Kamal Nath amid loud noise of the crowd.The BJP leaders took no time to condemn Nath's remarks. CM Shivraj Singh Chouhan said that Nath's statement exposed his feudalistic mentality. He should withdraw his remarks and apologise to Imarti Devi. "Kamal Nath! Imrati Devi is the name of the daughter of a poor farmer who is supporting the nation building. The Congress called me 'hungry and naked' and labelled a woman 'item'. This exposes your feudal mentality," tweeted Chouhan.The CM further attacked, "A person who is calling himself "Maryada Purushottam" (Supreme man who practiced righteousness), is using such indecent language? On the auspicious occasion of Navratri, when the country is worshiping women, the Congress leader is using derogatory words against a woman. Your remark reflects your poor mentality. It is better that you take back your words and apologise to every daughter of the state, including Imrati Devi." BJP state president VD Sharma condemned Nath's statement and termed it as shameful. "We are shameful that a person who insults women was made the chief minister of Madhya Pradesh. Kamal Nath should apologise," said Sharma. The BJP has also reported the matter to the ECI demanding action against Nath. A BJP delegation led by state general secretary Bhagwandas Sabnani demanded ban on Nath's political campaign during the by-poll. "We have lodged a complaint against Congress leader Kamal Nath for insulting Imarti Devi. We have demanded a ban on Nath's political rallies and will also approach the National Women Commission and Nation Commission for Scheduled Castes to lodge a case and take appropriate action," said Sabnani. "Kamal Nath ji did not refer to anybody while using the word `item' during his poll rally in Dabra. He not even name Imarti Devi in his speech as claimed by the BJP. It is the BJP that is naming and dragging Imarti Devi in the matter. The party should desist from creating controversy during the polls," said Congress state media coordinator, Narendra Saluja.||http://timesofindia.indiatimes.com//city/bhopal/bjp-seeks-action-against-nath-for-remarks-against-imarti/articleshow/78738468.cms||---
October 19, 2020||Mumbai||Actor’s girlfriend’s brother held in Sushant Singh Rajput drugs case||MUMBAI: Narcotics Control Bureau (NCB) officials probing the drugs case related to actor Sushant Singh Rajput’s death said that Agisilaos Demetriades, who is a South African national, was on their radar since they arrested Dharma Production manager Kshitij Prasad, but they were waiting to nab him with evidence. “He is closely associated with almost all the big names in our case,” said an official. “On Friday, we got a specific tip-off that Demetriades was staying in a suite in a Lonavla adventure resort and had drugs on him. So, we decided to take action.” Late on Saturday, a team, led by zonal director Sameer Wankhede, carried out a search of the suite and seized 0.8gm of hashish and 15 strips of Alprazolam, which is used to treat anxiety disorders, panic disorders, and anxiety caused by depression. Alprazolam is a psychotropic substance notified under the provisions of the Narcotic Drugs and Psychotropic Substances (NDPS) Act; possession of a large quantity of the drug attracts punishment. Simultaneously, NCB officials in Mumbai searched Demetriades’s Khar residence in the presence of witnesses and his fiancee and recovered one strip of Alprazolam. He was arrested early on Sunday. A fortnight ago, when the NCB had recorded Demetriades’s statement in the drugs case, he had allegedly admitted to consuming cannabis leaves/ ganja on occasion, but said he was not into drug peddling. However, during investigation, officials stumbled upon the call detail reports and chats between him and Sandeep Gupta, one of the accused in the drugs case. “Electronic evidence showed that he was dealing in a variety of drugs, which needed detailed investigation. It is clear that Demetriades had purchased contraband from co-accused Kaizan Ibrahim and Gupta and hence, is part of the conspiracy for drug procurement. Demetriades also has links with Rajput’s girlfriend Rhea Chakraborty and her brother Showik, Rajput’s staffer Dipesh Sawant, and Anuj Keshwani and Dwayne Fernandes who used to procure drugs for Rajput,” the NCB remand stated. Booked under the relevant sections of the NDPS Act, Demetriades was produced before a special NDPS court which remanded him in police custody till Monday. Advocate Kushal Mor represented Demetriades. The Enforcement Directorate (ED) probing the money-laundering angle in Rajput case had found chat messages pertaining to drugs on Rhea’s phone and had passed on the details to the NCB. The ED had cloned her phone and found her involvement in purchase, consumption, transportation and usage of contraband, the NCB had claimed.||http://timesofindia.indiatimes.com//city/mumbai/actors-gfs-brother-held-in-ssr-drugs-case/articleshow/78739501.cms||Ahmed Ali
October 19, 2020||Kolkata||Man falls from high-rise in Paikpara, dies||KOLKATA: A wanted criminal from Hooghly died after falling from the third floor of a posh complex in Paikpara in the Chitpore police station area while trying to flee cops. He had come to visit a youth leader of political party. The incident took place around 10pm on Saturday. The leader is presently in Ajmer and told cops he had no idea of what transpired at his house. Cops have so far ruled out any links of the leader with the incident. Police said the cook and the driver of the house had brought the victim, Abdul Hussein, along with them to the flat located on the third floor on Saturday morning. Two women had also accompanied them. “Preliminary investigation has revealed the three men, who were joined by a few other friends, were heavily drunk. Late in the evening, the victim, Hussein, got into an altercation and started fighting with the others present there,” said an officer. Someone informed local police after Hussein broke an alcohol bottle and attacked the cook nicknamed Motu with it. Motu began bleeding from his hands as the glass shreds pierced his skin. There was so much noise that neighbours rushed in and dialed the Chitpore police for help. As soon as Hussein realized that he might get caught, he tried to run from police. He picked up two curtains, tied them up and jumped along with his bags from the third floor of the tower. “He was under the influence of alcohol and lost his balance. He fell — chest first — 37 feet below. He was declared brought dead at the hospital. “However, investigation is still going on about what exactly happened and whether this is a case of murder. Several people have been detained in this regard,” said a senior IPS officer at Lalbazar.||http://timesofindia.indiatimes.com//city/kolkata/man-falls-from-high-rise-in-paikpara-dies/articleshow/78739503.cms||Dwaipayan Ghosh
October 19, 2020||Bhopal||No contacts tracing yet for half of Bhopal’s 22,000 Covid cases||BHOPAL: Contact tracing of Covid-19 cases has been a tough task for the health department. With increase in cases, the tracing has become more difficult. With over 22,000 cases, the contact tracing factsheet reveals some lessons for the state capital. Half of the positive cases have not been thoroughly contact traced. Contact tracing takes place when once someone is confirmed as infected with the virus. Contacts are identified by asking about the patient’s activities. Isolation and testing of these contacts is crucial to curtailing the spread of infection, according to health experts. For those who got infection, contact tracing has been linked to various places. It includes getting the infection on a visit to a shop, hospital, office, work, family member, contact or even a simple visit to a vegetable market. A 28-year-old was infected on essential duty, while delivering a gas cylinder to a family in need. As many as 103 positive cases were related to an on-duty policeman. These Covid-19 warriors are amongst the worst impacted by the infection. 62 infected people were linked to the health department. Overall in Bhopal, there are 21,000 plus cases which have been contact traced by the health department. These are people who tested positive for Covid-19. Contact tracing details provided by the health department reveals that around 11,000 people or more than half who got infected with Covid-19 are tagged as ‘fever clinic’ with no more description. No matching for these people has been made available. In 3,533 contact traced cases, reason of infection is categorised as ‘other’. 153 people were infected, ‘during purchasing of daily needs products’. These people are said to have ventured into market places and got infected. 183 people contracted the infection during hospitalisation. Many of these cases are said to be admitted for hospitalisation and were later diagnosed with the infection. 176 were infected after coming in contact with identified Covid-19 patient. 150 people, linked to Gas Rahat hospital, were diagnosed with the infection.||http://timesofindia.indiatimes.com//city/bhopal/no-contacts-tracing-yet-for-half-of-citys-22k-covid-cases/articleshow/78738496.cms||Jamal Ayub
October 19, 2020||Kochi||Patients die of negligence, says nurse’s voice message||Kochi: In a voice message from a nursing officer at Government Medical College, Ernakulam, to her staff, ‘several deaths’ of Covid patients have happened due to medical negligence at the hospital. In the message, apparently meant to keep the staff on their toes ahead of a central government expert team’s visit to the hospital, the nursing officer can be heard saying that doctors have identified several incidents of negligence on the part of nursing staff during supervision rounds and that they should be extra careful not to repeat them. “Many patients have lost their lives due to minor negligences on the part of staff. Doctors have reported about such cases. But they haven’t taken disciplinary action against the staff as they are working very hard,” she says. In the voice clip, she goes on to add that a Covid patient who was on ventilator support died after it was displaced. “His condition had improved, and he was about to be shifted from the ICU when the mishap occurred. Such issues should not happen,” she says. The doctors at the medical college, however, did not report the incidents for saving the nursing staff, she says. The medical college authorities, however, said no such incident has occurred at the hospital. “No such deaths have occurred at the medical college. I haven’t heard the voice message. But I had talked to the nursing officer. She said she exaggerated the negligence so as to make the staff more vigilant,” said Dr Pater Vazhayil, medical superintendent, Government Medical College, Ernakulam. “We are providing best care to the patients. Death rate here is much less compared to that of other hospitals. All the staff work with complete dedication,” he said.  Hibi Eden MP has lodged a complaint to the chief minister based on the voice message. A comprehensive inquiry into the incident should be conducted, Eden said.||http://timesofindia.indiatimes.com//city/kochi/patients-die-of-negligence-says-nurses-voice-message/articleshow/78738502.cms||---
October 19, 2020||Hyderabad||Govt issues guidelines for sada bainama regularisation||Hyderabad: The state government has issued latest guidelines for submission of applications and regularisation of sada bainama category of agricultural lands located in rural areas. The scheme is not applicable for agricultural land transactions using sada bainama in Hyderabad Metropolitan Development Authority, Kakatiya Urban Development Authority, municipal corporations and municipalities except for specified notified mandals. The government has issued separate orders listing out the mandals and villages in the above urban UDAs and municipal bodies in which sada bainamas are permitted to be regularised. The latest guidelines issued on Sunday stipulate that all the sada bainama applications for regularisation should be submitted through Mee Seva centres only in the prescribed format. These guidelines are in addition to the government orders issued on October 12 which gave authority to all the district collectors to accept Form-X claims up to October 31 for regularization of sada bainama as a last opportunity and issue of pattadar passbooks. Applicants should scan and upload copies of Aadhaar card, sada bainama document, pattadar passbook number of the buyer and the seller (if available) and other documentary proof pertaining to the land. The applicants will be given an acknowledgement for online application submission from Mee Seva centre after payment of application fee.||http://timesofindia.indiatimes.com//city/hyderabad/govt-issues-guidelines-for-sada-bainama-regularisation/articleshow/78738505.cms||Roushan Ali
October 19, 2020||Ahmedabad||Popular Builders accused of forgery and land-grabbing||Ahmedabad: A woman,82, from Borivali in Mumbai, filed a complaint of cheating and forgery on Saturday against Popular Builders’ promoter Raman Patel and his eight family members for allegedly capturing two land pieces measuring 4,452 square metres and 6,070 square metres in Thaltej by forging a power of attorney.Apart from Raman, his brother Dashrath Patel and wife Mayurika Patel have also been made accused in the case.In her FIR with Vastrapur police, Chanchal Brahmbhatt, resident of Samarpan Wing in Borivali (east), states that her father’s ancestral property was transferred to four members of her family including her two sisters and her mother in 1986. As Brhambhatt stayed in Mumbai and she had rarely come to enquire about her ancestral property in Thaltej area, which was agricultural land, Raman and other allegedly conspired and grabbed the property. She said that Raman had floated a cooperative group called Saraswati Smruti Kheti Sahkari Mandali which they got registered with district registrar using his links and later grabbed the agricultural land owned by Brahmbhatt in June 2016. Later, Raman floated Saranga Cooperative Housing Society Limited in Thaltej and the same land was transferred to that society. She alleged that Raman, who was never a farmer, first grabbed her agricultural land and then used it for construction by fraudulent practice. She said that she had come to know about the forgery two years ago and she had sent her sister to inquire about it and she came to know that Raman and his family members grabbed the land by criminal conspiracy. Brahmbhatt said that she had never given any power of attorney to anyone including Raman. She also stated that if Raman can grab the land of an elderly woman like her, he might have grabbed the lands of other helpless persons also. Vastrapur police registered a case of cheating and forgery along with other relevant charges under IPC against Raman and eight others and began an investigation.||http://timesofindia.indiatimes.com//city/ahmedabad/popular-builders-accused-of-forgery-and-land-grabbing/articleshow/78738510.cms||---
October 19, 2020||Kochi||In a first, CSL offers online internship||Kochi: At a time when the students of various courses, especially professional courses, struggle to avail the mandatory internships as most companies are yet to open up the training vacancies in the wake of pandemic restrictions, the Cochin Shipyard Ltd (CSL) has decided to offer online internship for the first time. As the initial phase, CSL has started offering online internship to the students of department of ship technology at the Cochin University of Science and Technology (Cusat). The students of fourth and sixth semester BTech naval architecture & shipbuilding course are currently undergoing the 10-day online internship programme.  The programme is held under the supervision of CSL general manager (training) V Suresh Kumar. “The training is given by the officers of CSL through online platforms but there are limitations in offering usual internship activities like workshop visit as videography and photography are prohibited due to security reasons. The internship includes mainly theory sessions but we try to inculcate presentations on workshop sessions too,” said CSL assistant general manager (training) P Kolandaivelu. CSL will offer a virtual tour of the shipyard to the second semester BTech students in naval architecture and shipbuilding as they cannot conduct the usual Industrial Visit (IV) this year. CSL also plans to avail the online internship to students from other colleges too. “Usually around 1,000 students of various courses from colleges across south India do internships at CSL every year. But this year none of them could come due to the pandemic. So we are planning to offer online internship to selected students,” said Kolandaivelu. Head, department of ship technology, Cusat, A Mathi Azhagan said that the department is also availing online internships from other companies. “The effectiveness of the online internship will not be the same like offline ones but it has to be conducted as part of the curriculum,” he said.||http://timesofindia.indiatimes.com//city/kochi/in-a-first-csl-offers-online-internship/articleshow/78738511.cms||Anantha Narayanan K
October 19, 2020||Nagpur||Shepherd fends off tiger attack||CHANDRAPUR: A shepherd grazing his cattle in the forests of buffer zone of Tadoba Andhari Tiger Reserve (TATR) was mauled by a tiger on Sunday afternoon. He survived the attack with minor injuries after managing to thwart the tiger with his axe. Resident of village Wasera in buffer zone, shepherd Tejram Nagpure had taken his cattle for grazing in the forests under Shivni (buffer) range of TATR. While the cattle were grazing in compartment no. 580, a tiger lurking in the area attacked Tejram. He suffered claw injuries from the tiger, but managed to swing his axe to threaten away the tiger. Hearing his cries, other shepherds in the area rushed to his rescue. They saw the tiger and Tejram facing each other and raised a din to distract the beast. Startled by the arrival of others, the tiger fled into the jungle. On getting information forest officials rushed to the spot and took an injured Tejram to the rural hospital at Sindewahi. Later, he was shifted to Chandrapur, where his condition is reported stable. Foresters have given ex gratia aid of Rs3,000 to the injured shepherd, sources in forest department said. Man-animal conflict is at its peak in Chandrapur district and so far 27 people have been killed in predator attacks this year.||http://timesofindia.indiatimes.com//city/nagpur/shepherd-fends-off-tiger-attack/articleshow/78738506.cms||---
October 19, 2020||Kolkata||Owner-tenant clash kills one in Tangra||KOLKATA: A long-standing dispute between the owners and tenants in Tangra’s DC Dey Road led to the murder of a 31-year-old man and seriously injure two others. The incident was reported around 11.30pm on Saturday. While the victim has been identified as Manoj Ram, the injured were Sunil Das and Goutam Das. All three are tenants of the property. Ram had stepped forward to protest when he saw Sunil being attacked. The Tangra police has so far arrested seven persons in this case. According to police and locals, the owner Ashok Das had been having a long-standing dispute with his tenant Sunil Das. “While Ashok wanted Sunil and other tenants to leave so he can develop his property, Sunil was resisting. On Saturday night, Ashok’s son Anil got involved in an argument with Sunil. As the argument intensified, Anil hit Sunil with a brick . Sunil fell down and started bleeding profusely from his head. Seeing this, another tenant Manoj intervened,” said an investigating officer. “Manoj stepped out of his room and protested. Within minutes, Ashok — flanked by his family members — came out and started assaulting Manoj. Suddenly, Anil started stabbed Manoj with a scissor below his chest. Seeing this, a third resident, Goutam Das, stepped in and sought help to remove Manoj and Sunil to hospital,”said a sleuth. “In the mean time Ashok’s nephew Rabi hit Manoj with a wooden stick on his head and he fell down unconscious,” said DC (Eastern suburban) Ajoy Prasad.||http://timesofindia.indiatimes.com//city/kolkata/owner-tenant-clash-kills-one-in-tangra/articleshow/78739504.cms||Dwaipayan Ghosh
October 19, 2020||Delhi||Helpline for senior citizens in New Delhi||NEW DELHI: The New Delhi district administration has started a unique initiative — Hasgulla Helpline — to help senior citizens living in the area. “We are going to operate a hasgulla helpline at the DM’s office to act as a single point of contact. The helpline is being linked to psychologists, legal experts, doctors, etc, to provide support needed by senior citizens,” a district official said. New Delhi District has also come up with a Hasgulla Club, which will provide entertainment and re-skilling day-care facilities for the elderly people. The helpline was inaugurated on Friday at the New Delhi disaster control room, located at Khan Market by the city’s additional chief secretary Satya Gopal. Another unique initiative of the district administration — Swasthyadoot volunteers — will be acting as the community contact for the senior citizens. “There are Hasgulla WhatsApp groups and a Hasgulla van will help in reaching them and keep them motivated,” the official explained. The primary motive behind Swasthyadoot volunteers was to create foot soldiers to provide healthcare to local residents of their area as the number of doctors and nurses remained limited. Anyone between the age of 18 and 60 can become a Swasthyadoot, provided they are literate and don’t have any co-morbidity. The volunteers are provided disposable safety kits and are given basic medical training. “They are trained to monitor respiratory rate, blood pressure, oxygen levels, etc, so that they can take care of patients in the family or society. Apart from vital monitoring, they have also been trained about the number of times they have to monitor vitals,” the official added.||http://timesofindia.indiatimes.com//city/delhi/helpline-for-senior-citizens-in-new-delhi/articleshow/78738513.cms||Sidharatha Roy
October 19, 2020||Hyderabad||BJP to seek CBI probe into irrigation projects||Hyderabad: The BJP national vice-president DK Aruna on Sunday said she will urge the Centre to order a CBI probe into the irregularities in irrigation projects in the state. Addressing a press conference here, Aruna alleged that the TRS government is ignoring Palmuru-Rangareddy project and swindling funds of irrigation projects in the name of design changes. She attributed the submergence of Yellur pump house under Kalwakurthy project to the negligence of the government, and expressed displeasure over the police preventing BJP leaders from visiting the flooded pump house. TNN||http://timesofindia.indiatimes.com//city/hyderabad/bjp-to-seek-cbi-probe-into-irrigation-projects/articleshow/78738517.cms||---
October 19, 2020||Kochi||Traffic management in Kochi goes hi-tech||KOCHI: The first Intelligent Traffic Management System (ITMS) in the state will be launched in Kochi on Monday. The Cochin Smart Mission Ltd (CSML), which implements the project, aims to utilize technology for improving urban traffic by measuring the traffic flow in real time, and optimising data to avoid traffic congestion. CSML officials said ITMS, a Rs 30-crore project being put in place by Keltron, has two broad elements — traffic management and enforcement. “Traffic management pertains to flow detection and optimisation of signal controls. Traffic enforcement includes violation detection capabilities like red light jumping, speeding,” said CSML spokesperson. Various components of ITMS include vehicle actuated signals and area traffic control system, pelican signals, traffic surveillance cameras, red light violation detection system, all-vehicle automatic number plate recognition system, automated e-challan system, variable message signage and integrated traffic control centre. The project is being implemented in 35 junctions which includes 21 actuated traffic control signal locations. Chief minister Pinarayi Vijayan will launch ITMS through a videoconference on Monday. CSML will launch its logo and official video at the same event. The motor vehicles department cell in integrated control centre will also be opened on the day.||http://timesofindia.indiatimes.com//city/kochi/traffic-mgmt-in-city-goes-hi-tech/articleshow/78738525.cms||---
October 19, 2020||Hyderabad||Cong seeks CBI probe into pump house sink||Hyderabad: All India Congress Committee (AICC) secretary and former Kalwakurthy MLA Ch Vamshi Chand Reddy on Sunday blamed the TRS government for the submergence of the stage-I of the pump house of the Kalwakurthy Lift Irrigation Scheme (KLIS) project and demanded a CBI probe into the incident. “CM K Chandrasekhar Rao Rao-led TRS government went ahead with the redesigning of the pump house of the Palamuru -Rangareddy Lift Irrigation Scheme on the basis of the report submitted by a departmental committee while ignoring three other expert committee reports,” Vamshi Chand alleged during a conference. tnn||http://timesofindia.indiatimes.com//city/hyderabad/cong-seeks-cbi-probe-into-pump-house-sink/articleshow/78738518.cms||टाइम्स न्यूज़ नेटवर्क
October 19, 2020||Mumbai||Computer science is again the first choice for JEE toppers||MUMBAI: Rank 1 may have chosen an American college over the premier Indian Institutes of Technology, but all India rank 2 opted for the most popular desi option: computer science at IIT Bombay. Seats at this engineering mecca went thick and fast and the CS stream closed at rank 63, reflecting the choice of most toppers. Of the top 100, 58 will go on to join IITB, fewer than last year’s 64. At IIT Delhi, computer science opened at rank 31 to close at 104 and at Madras, Jai Murhekar, who secured rank 49 joined CS and admissions closed at rank 157. A number of factors have been responsible for the choice that students make, from geography to gastronomy and placement records to what coaching classes preach students. “We know the toppers opt for IIT Bombay because of the quality of education they get here. This is a melting pot, attracting students from across the country; the academic ambience, the rigour and the research make academic life here competitive and we see that since the last 8-10 years similar number of toppers come to our campus,” said IITB director Subhasis Chaudhari. Interestingly, rank 25 opted for electrical engineering over CS in Powai, with the programme closing admissions at 288. And of the top 100, rank 68 opted for aerospace engineering. The reordering of preferences, said another director, is reflective of previous years trends too, apart from students’ keen desire to pursue a certain branch. But some IITs have lost sheen over the years. Once, getting past the gates of IIT Kanpur gave candidates a demi god status. This year, CS at IIT Kanpur opened at rank 111 to closed at 231, but among the younger institutes, rank 179 opted for IIT Hyderabad with CS closing there at 564. Interestingly, at IIT Kharagpur and Roorkee, the preferred choice of computer science opened at 180 (closing rank 284) and rank 255 at Roorkee to close at 421. A new course BTech (Artificial Intelligence) at IIT Hyderabad was also among the popular choice with the programme opening at rank 434 and closing at 623. At IIT Delhi, mathematics and computing opened at rank 156, closed at 310. Candidates who have been allotted seats and want to confirm their choices have to pay their fees by Monday 5pm. Seat allocation for round 2 will start by Wednesday. (With inputs from Manash Gohain)||http://timesofindia.indiatimes.com//city/mumbai/computer-science-is-again-the-first-choice-for-jee-toppers/articleshow/78739517.cms||Hemali Chhapia
October 19, 2020||Kochi||Around 900 kids get access to online classes||Kochi: The TV Challenge initiated by the Ernakulam district scheduled caste (SC) development office to provide electronic gadgets to SC students in the district for attending online classes has been completed successfully. The project implemented with the fund collected through the contribution of office staff and various corporate social responsibility (CSR) activities managed to give 276 televisions, 49 tablets and 18 smartphones thus helping around 900 students over the past four months. A survey was conducted among the SC students in the district to identify those who have no access to the online education. While most of the TVs were given in such a way that each of them will benefit three or more children, smartphones and tablets were given to individuals. The fund was collected with the help of CSR activities, individual sponsorships, financial aid by elected representatives in all the panchayats, municipalities and Kochi corporation. Scheduled caste district development officer, Ernakulam, M S Sunil said even though the programme has been concluded they will continue it if any needy student approaches. “The challenge was begun under the guidance of former district development officer Joseph John, currently deputy director in the department, in June. Over the past three months our resources for the financial aid to the challenge were depleted but we are still taking requests,” he said. Acknowledging the efforts taken through the challenge, the 100th TV was sponsored by the office of minister for welfare of scheduled castes, scheduled tribes & backward classes A K Balan. TV challenge was conducted by many other district SC development offices under the department. S Sreenath, a staff at the Ernakulam district office, managed to get the sponsorship of 22 TVs setting a model to other officers. By distributing 12 TVs and 11 tablets to the students coming under its jurisdiction, Vazhakulam SC development office came highest in the challenge. As many as 114 students there received access to online education through the challenge.||http://timesofindia.indiatimes.com//city/kochi/around-900-kids-get-access-to-online-classes/articleshow/78738578.cms||---
