October 21, 2020||Bengaluru||Smaller venues and restricted footfall for Durga Puja in Bengaluru||For the city’s Bengali population, Durga Puja was always a grand affair, celebrated at multiple venues. This year, though, will be a marked departure from all that grandeur, what with restrictions in place owing to the ongoing pandemic. Priyanka Sinha Roy, core committee member of the Bengali Association for the Residents of Sarjapur and HSR-layout Area (BARSHA), says, "Until last years, the puja venue used to be the BBMP playground that could accommodate 15,000 people at any given time. This year, we have chosen the Sidhartha Convention Hall at HSR Layout and are looking at not more than 50-100 people per slot." Mayukh Patra, Secretary of Harmony Cultural Welfare Association adds, "We are also going for a closed door event at the Bharat Sevashram Sangha in Jakkur, which can accommodate 100 people only." Aninda Chatterjee, President of Utsav says that they have shifted from their big venue in JP Nagar to a smaller hall in Bilekahalli, where only a maximum of 100 people will be allowed at a time. Not everyone has changed venues, though, and those who haven’t have instead scaled down the festive atmosphere. Achintya Lal Roy from Bengaluru Durga Puja Committee says, "This year we have gone for a smaller hall at the Manpho Convention Center, with entry restricted to people by invitation and registration only. Apart from the standard precautions, everyone entering the venue needs have the Arogya Setu app as per the BBMP directive." Anshuman Sarkar, joint secretary of Spandan Cultural Association at Begur, says puja will be on only one floor of the convention hall they usually conduct it at. "The venue is the same, but we are not renting the entire premises. This time it is only one floor for the ghat or Kalash Puja," he says. SOPs to be followed at the PujaFOR THE PUJA OR PUSHPANJALI- No more than 50 people to gather during prayers; social distancing to be followed - Staggered entry with tokens allotting time slots for members - No usage of flowers and water during prayer - Sweet boxes, fruits and other offerings from outside the venue are prohibited - Distribution of fruits, flowers is prohibited FOR THE COMMUNITYLUNCH-No more than 100 people at a time - Public queue for prasadam prohibited - Staggered entry with tokens allotting time slots for members FOR THE CULTURALPROGRAMMES- All cultural programmes to be streamed online AT THE FOOD STALLS- No more than four food stalls at a venue - Food should be served hot - Sale of cold drinks is prohibited - Sindhur Khela restricted to only 10 members at a time - No more than 10 members at a time for visarjan or Debi boron||http://timesofindia.indiatimes.com//city/bengaluru/smaller-venues-and-restricted-footfall-for-durga-puja-in-bengaluru/articleshow/78773935.cms||Joyeeta Chakravorty
October 21, 2020||Jaipur||70% trains run with full passenger load||Jaipur: Passenger load is increasing in most trains this festive season. At least 70 per cent of the trains are more than 100 per cent full and passengers are getting wait-listed tickets. Authorities at North Western Railway (NWR) said trains which resumed services on Tuesday too will gradually pick up good passenger load.“At least 15 trains run by us are getting 100 per cent more occupancy. With Covid protocols strictly in place, passengers are having hasslefree journeys to their respective destinations,” said Mukesh Saini, senior divisional commercial manager (SrDCM) of Jaipur divison of NWR said. Trains which are doing well in terms of passenger load include Jaipur-Mumbai superfast, Delhi-Ahmedabad special, Bikaner-Howrah special, Jaipur-Delhi double decker, Jaipur-Mysore special and Delhi-Jaipur special. On Tuesday, trains including Jaipur-Pune and Jaipur-Chandigarh resumed services. “Though there was less load factor, but we are getting good reservation response from passengers for festival special trains,” said a senior officer of NWR. Adequate number of Railway Protection Force (RPF) personnel were seen at Jaipur station asking passengers to follow guidelines. “I had travelled to Delhi last week for the first time after almost seven months and was jittery. But now it is back to normal. Only thing is I avoid is eating inside trains and also carry soap and sanitizer,” said Sapna Bhatt, who works in a private company in Gurugram. Authorities said in the next couple of days, more than 10 trains will also be added to the list of running trains. “We have many trains originating from Jaipur while for many other trains the city is a main halt station. We are hopeful to get the things back to normal in terms of passenger load in upcoming trains within a week time,” said a senior officer.||http://timesofindia.indiatimes.com//city/jaipur/70-trains-run-with-full-passenger-load/articleshow/78777836.cms||---
October 21, 2020||Thiruvananthapuram||‘Jallikattu’ bags critics award||Thiruvananthapuram: Director Lijo Jose Pellissery’s movie ‘Jallikattu’ bagged the 44th Kerala Film Critics Award for the best film in 2019. Geetu Mohandas was adjudged as the best director for her movie ‘Moothon’ with actor Nivin Pauly winning the award for the best actor for his portrayal of the protagonist in the same movie. Manju Warrier won the best actress award for her role in ‘Prathi Poovankozhi’. Kerala Film Critics Award is the only private award in Kerala other than the state awards that is adjudged by a jury. The awards were declared by jury chairman and president of the association Dr George Onakkoor. The awards were adjudged by a jury comprising Thekkinkad Joseph, Balan Thirumala, Prof Joseph Mathew Palai, Dr Aravindan Vallachira and A Chandrasekhar as members. A total of 40 films were submitted for the awards. The Chalachithra Retnam lifetime achievement award was bestowed on filmmaker Hariharan. Mammootty was awarded with the Ruby Jubilee Award instituted to commemorate 40th year of the association for his outstanding contributions to Indian cinema. Cinematographer S Kumar, director and art director Nemom Pushparaj, senior actress Sethulekshmi and Nana photographer Kollam Mohan were selected for Chalachithra Prathibha awards. tnn||http://timesofindia.indiatimes.com//city/thiruvananthapuram/jallikattu-bags-critics-award/articleshow/78776484.cms||---
October 21, 2020||Ludhiana||Covid-wary MC says no to stalls outside shops||Ludhiana: The festival season has kicked off, but the civic body has decided not to issue permission for stalls outside shops as it will add to traffic woes, besides the Covid-19 norms prohibit large gatherings. The officials claimed that the traffic police and the municipal corporation were also running an anti-encroachment drive and allowing stalls would ruin all the efforts. Last year too, the civic body had not allowed stalls due to traffic congestion. Sources said, “The step has been taken to curb corruption by tehbazaari officials, who take money from shopkeepers for permissions. From these permissions, the civic body used to generate Rs 15 lakh to Rs 20 lakh during the festival season. The MC authorities say they cannot let residents suffer for money.” Recently, the cops had started serving notices on shopkeepers for removing illegal stalls from outside the shops. On Tuesday, illegal vends outside shops in Jawahar Nagar Camp were removed. The officials said coronavirus cases have come down and if there was congestion and large gatherings, the situation would deteriorate again. While refuting the corruption allegations, tehbazaari wing superintendent Abdul Sattar said, “We will not give permission for setting up of stalls as it will add to congestion. And if a fire incident happens, it will become difficult for the fire brigade to pass through rush.”Mayor Balkar Sandhu said, “Permission will not be given this time.”||http://timesofindia.indiatimes.com//city/ludhiana/covid-wary-mc-says-no-to-stalls-outside-shops/articleshow/78775241.cms||---
October 21, 2020||Meerut||In UP's Muzaffarnagar, villagers install nameplates with girls’ names||MUZAFFARNAGAR: Following the villages of Punjab and Haryana, hundreds of homes in UP’s Muzaffarnagar district have installed nameplates with the daughters' names written on it. An awareness campaign about it was launched about two months ago by the department of women and child development. During the period, hundreds of people came forward and installed the nameplates as a mark of respect to the girl child. “The campaign is still on. More than 200 nameplates were put up on the doors of the houses in various villages in the last few days,” said district probation officer Mohammad Mushfakeen. “The families with no daughters were told to put the names of their women members. Like people can put the names of their wives on the nameplate,” he said. In the last two months, officials went to scores of villages encouraging people to adopt this practice and they did it happily, the officer said. The drive had evoked a similar response in Punjab and Haryana. In Haryana’s Nuh, over 250 homes have put up plaques with the girl’s name. A similar trend was witnessed in Punjab’s Hoshiarpur where over 200 homes have installed such nameplates.||http://timesofindia.indiatimes.com//city/meerut/hundreds-of-homes-in-up-district-install-nameplates-with-daughters-names/articleshow/78775239.cms||Mohd Dilshad
October 21, 2020||Trichy||Education minister lauds NIT-Trichy’s teaching club||TRICHY: The country will progress in the years to come if students pursuing higher education adopts one rural student and provide them education, said union minister for education Ramesh Pokhriyal 'Nishank' while lauding the efforts of National Institute of technology (NIT) Trichy students for preparing rural government school students for JEE. The teaching club of NIT Trichy – IGNITTE has trained 20 students from government schools for JEE this year from Trichy district, of which two have secured seats at NIT Trichy. Pokhriyal was speaking after the inaugurating the golden jubilee building of the department of chemical engineering in NIT Trichy through virtual mode on Tuesday. The building was constructed at an outlay of Rs 7.7 crore with furnished seminar hall, modelling and simulation laboratory.||http://timesofindia.indiatimes.com//city/trichy/edu-minister-lauds-nit-ts-teaching-club/articleshow/78777842.cms||---
October 21, 2020||Salem||Video of rats biting oxygen lines at ICU of Salem GH goes viral on social media||SALEM: After a video of rats straying into the intensive care unit (ICU) of the Salem government Mohan Kumaramangalam medical college and hospital went viral on social media on Tuesday, administrative staff members and officials in the hospital swung into action to end the rodent menace on the hospital premises. “We caught more than 100 rats in a single day on Tuesday,” an official of the hospital said. A patient’s attendant, whose father was getting treatment at the ICU, found rats freely roaming around in the room. “I was in the ICU with my father since Monday morning and I had seen more than 20 rats that were straying freely in the room,” Raja (name changed) said. He said the rats were also trying to bite oxygen lines in the ICU. When Raja informed about the rat menace to staff nurses, they replied to him to adjust with it as the rats would not trouble patients and their attendants. Shocked Raja took the video of rats in the ICU and forwarded it on social media. Dean Dr R Balajinathan who came to know about the video, immediately directed the administrative staff to catch the rats. Based on the dean's direction, rat trappings were set up at each ward.||http://timesofindia.indiatimes.com//city/salem/video-of-rats-biting-oxygen-lines-at-icu-of-salem-gh-goes-viral-on-social-media/articleshow/78777838.cms||---
October 21, 2020||Agra||AMU’s medical college terminates services of 2 docs, one of them says ‘paid for opinion on Hathras case’||Agra: The services of two temporary casualty medical officers (CMO) of AMU’s Jawaharlal Nehru Medical College (JNMC) were on Tuesday terminated. Soon a row erupted after one of them, Dr Mohammad Azimuddin Malik, alleged that his “opinion” in the Hathras case could be one of the reasons for his removal. The government hospital, however, has denied the charges.Dr Malik said, “We had never given any statement, but presented our opinion as a doctor to the media persons in Hathras case and that could be one of the reasons for my removal from JNMC.”Malik had contradicted the UP police, which alleged that there was no sign of rape on the body of the slain Dalit girl.He had given a statement that the samples taken for Forensic Science Laboratory (FSL) examination 11 days after the September 14 assault “held no value”. This contradicted the police, which, while citing the FSL report, said that there was “no” semen on the body, so there was no rape. The other CMO whose services were terminated was Dr Obaid Imtiyazul Haque. But he wasn’t sure about the reason for his removal.They were issued an “urgent letter” on Tuesday saying, “Not to perform any further duties in the medical college.” The reason for their removal was not given in the letter issued by hospital in-charge Dr SAH Zaidi. Dr Malik said that he was appointed against “leave vacancy”. “We passed the post graduate exam this year and were invited to join here as many doctors were infected with Covid-19. And now they don’t want us to continue,” he said. Malik said that he has given a memorandum to the vice chancellor now. Meanwhile, Resident Doctors Association (RDA) president Mohammad Hamza Malik threatened to go on strike if the termination of the two doctors was not revoked.But, spokesperson of the varsity, Shafey Kidwai, said there was no connection between the termination and the Hathras rape case.The duo was appointed against “leave” vacancy when there was a pressure of Covid-19 patients in the hospital.“The doctors had sent a proposal for extension. But it was not approved by the vice-chancellor, as their services were no longer required,” he said, adding that they can be taken back if the hospital in-charge demands their services.||http://timesofindia.indiatimes.com//city/agra/amus-medical-college-terminates-services-of-2-docs-one-of-them-says-paid-for-opinion-on-hathras-case/articleshow/78776439.cms||Anuja Jaiswal
October 21, 2020||Kolhapur||GB gives nod to piped gas supply in Kolhapur||Kolhapur: The general body of the civic administration gave its approval to the proposal of laying gas pipelines in the city with the condition that the company which takes up the work would be responsible for restoring the roads that will be dug up for laying the pipelines. A few weeks ago, Sambhajiraje had lashed out at the Kolhapur Municipal Corporation (KMC) for obstructing the project to provide piped gas supply to households. In the first phase, a substation of the gas supply network will be set up in the city with a capacity to provide cooking gas to 38,000 households. Congress corporator Sharanghdar Deshmukh said, “We never obstructed the project. We were concerned about the damage that will happen to the roads for laying the pipelines. We want the assurance from the company undertaking the project to restore the roads properly as and when they are dug.” The corporators were also furious about the delay in clearing the insurance claims of the civic staff who died during Covid duty. They claimed that out of the 13 people who died, the claim of only one has been considered. Senior corporator Jayant Patil said, “We have learnt that the claims are not being considered because those who died tested negative in the RT-PCR tests. However, their HRCT score was low and that is also considered to be one of the tests for determining Covid-19. The KMC must get the clarification about settling the claims in such cases from the state government.”||http://timesofindia.indiatimes.com//city/kolhapur/gb-gives-nod-to-piped-gas-supply-in-kolhapur/articleshow/78776426.cms||---
October 21, 2020||Mangaluru||Video of moral policing goes viral in DK||Mangaluru: A video of moral policing, in which some unidentified men are seen caning a person accusing him of attempting to rape a girl, has gone viral on social media. The video also shows the man being beaten pleading with the unidentified men (with two of wearing masks) to pardon him. The man is accused of attempting to rape a girl on a hill in the outskirts of Mangaluru city. When contacted, Vinay Gaonkar, DCP (crime and traffic), Mangaluru, said he is not aware about the viral video. “I will get it checked,” he said.||http://timesofindia.indiatimes.com//city/mangaluru/video-of-moral-policing-goes-viral-in-dk/articleshow/78775231.cms||---
October 21, 2020||Ludhiana||City woman, friend do 75km cycle trek to Manali||OFF-ROAD CYCLING Ludhiana: Hers was a dream that even mountains could not stop. For, she knew how to manoeuvre through them, tirelessly. City’s Roopali Beri went to Manali with her Mumbai-based friend on a 75km bicycle trek. She claims to be the only woman from the city to have done the trek, which filled her with thrill and much-cherished experiences. Roopali, a resident of New Aggar Nagar who works in a private firm as general manager, says, “I have been cycling for the past three years, but on plains. During lockdown, I developed interest in off-road cycling. It is more adventurous. I made a plan with my friend Anurita Jha, who is an actress and part of a web series. Earlier, we were planning to go towards Shimla, but then decided to cycle to Atal Tunnel-Rohtang Pass and Manali.” She says they had started early morning on October 18 and finished by evening. About the trek, she says it is difficult to describe the experience in words. “I have seen Switzerland, but the beauty of this off-road trip was so much better. It was so beautiful and serene. It was a new kind of experience passing through Atal Tunnel on a bicycle. We could not click pictures inside the tunnel as photography is not allowed due to security reasons.” Regarding her future plans, she says she has decided to go on the Manali-Leh route in June and July. She says being a woman, it was quite challenging to do off-road cycling, and she will encourage others to do it but with all safety measures. Her friend says she will love to do some more adventure trips in the coming days. Both of them are still in Manali and will be back in the city by Thursday.||http://timesofindia.indiatimes.com//city/ludhiana/city-woman-friend-do-75km-cycle-trek-to-manali/articleshow/78775225.cms||Nidhi Bhardwaj
October 21, 2020||Trichy||Trichy: BDO, aide held taking Rs 5,000 bribe||THANJAVUR: Sleuths of the Thanjavur unit of the directorate of vigilance and anti-corruption (DVAC) arrested a block development officer (BDO) and his assistant here on Tuesday for seeking bribe from a private company employee for approving a housing plot. According to officials, Navinkumar of Ramakrishna Nagar in Thanjavur had bought a plot at Badmanaban Nagar near his residence in his wife’s name. He approached the office of the BDO at the Thanjavur union office and remitted the fee along with the application. However, when Navinkumar approached the office to know the status of his application, Mahadeva Rao, 56, office assistant, demanded Rs 5,000 as bribe to hand over the approval certificate. He filed a complaint with the DVAC department, who instructed him to hand over Rs 5,000 to Mahadeva Rao at his office on Tuesday. The DVAC sleuths who were around caught him red-handed. During interrogation, Rao told the officials that he had acted on the instruction of BDO Balasubramanian, who was also arrested subsequently. tnn||http://timesofindia.indiatimes.com//city/trichy/bdo-aide-held-taking-rs-5000-bribe/articleshow/78777862.cms||---
October 21, 2020||Agra||AMU’s medical college terminates services of 2 docs, one of them says ‘paid for opinion on Hathras case’||Strap: Medical college says they were hired on contract to deal with the Covid-19 rush, not needed anymoreAgra: The services of two temporary casualty medical officers (CMO) of AMU’s Jawaharlal Nehru Medical College (JNMC) were on Tuesday terminated. Soon a row erupted after one of them, Dr Mohammad Azimuddin Malik, alleged that his “opinion” in the Hathras case could be one of the reasons for his removal. The government hospital, however, has denied the charges.Dr Malik said, “We had never given any statement, but presented our opinion as a doctor to the media persons in Hathras case and that could be one of the reasons for my removal from JNMC.”Malik had contradicted the UP police, which alleged that there was no sign of rape on the body of the slain Dalit girl.He had given a statement that the samples taken for Forensic Science Laboratory (FSL) examination 11 days after the September 14 assault “held no value”. This contradicted the police, which, while citing the FSL report, said that there was “no” semen on the body, so there was no rape. The other CMO whose services were terminated was Dr Obaid Imtiyazul Haque. But he wasn’t sure about the reason for his removal.They were issued an “urgent letter” on Tuesday saying, “Not to perform any further duties in the medical college.” The reason for their removal was not given in the letter issued by hospital in-charge Dr SAH Zaidi. Dr Malik said that he was appointed against “leave vacancy”. “We passed the post graduate exam this year and were invited to join here as many doctors were infected with Covid-19. And now they don’t want us to continue,” he said. Malik said that he has given a memorandum to the vice chancellor now. Meanwhile, Resident Doctors Association (RDA) president Mohammad Hamza Malik threatened to go on strike if the termination of the two doctors was not revoked.But, spokesperson of the varsity, Shafey Kidwai, said there was no connection between the termination and the Hathras rape case.The duo was appointed against “leave” vacancy when there was a pressure of Covid-19 patients in the hospital.“The doctors had sent a proposal for extension. But it was not approved by the vice-chancellor, as their services were no longer required,” he said, adding that they can be taken back if the hospital in-charge demands their services.||http://timesofindia.indiatimes.com//city/agra/amus-medical-college-terminates-services-of-2-docs-one-of-them-says-paid-for-opinion-on-hathras-case/articleshow/78775278.cms||---
October 21, 2020||Rajkot||Death penalty sought for rapist, killer of 12-year-old girl||PALANPUR: The Deaf and Mute Association in Palanpur has sought death penalty for the alleged rapist and killer of the 12-year-old girl who was brutally murdered in Deesa last week. The association members along with teachers of the deceased submitted a memorandum in this regard to the district superintendent of police Tarun Duggal in Palanpur on Tuesday. Kanchan Pandya, who used to teach the deceased girl in school said, “The accused has committed a heinous crime taking advantage of the disability of the girl. He needs to be given the maximum punishment which is death penalty. Such enemy of civil society do not have the right to live.” Pandya is also recipient of the President’s award for her work for the deaf and mute students. She is presently working at Mamta Mandir Palanpur. Decapitated body of the the 12-year-old was found in Moti Bhakar village of Dantiwada taluka, about 10 km from Deesa town. She had been missing since October 16 evening from her home. Police have arrested her 24-year-old cousin on charges of abduction, rape and murder. (The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/rajkot/death-penalty-sought-for-rapist-killer-of-12-year-old-girl/articleshow/78775314.cms||---
October 21, 2020||Jaipur||JMC prepares for polls, ensures Covid SOPs’ compliance||Jaipur: In order to protect the voters coming to the polling station from coronavirus infection, one nominee of Jaipur Municipal Corporation (JMC) will be appointed at each polling station and subsidiary polling station. The nominee will ensure that masks be given to the voters who will come without one and hands are sanitised before voting. Polling is scheduled for Municipal Corporation Jaipur Heritage on October 29 and for Greater on November 1. These instructions have been issued by commissioner, Municipal Corporation Jaipur Greater, Dinesh Kumar Yadav and Heritage commissioner Lok Bandhu, in a meeting held on Tuesday. Along with this, instructions have also been issued to get the polling booths sanitised two days before polling. Instructions have been given to all the deputy commissioners and the concerned officers that before the polling day, on the polling day and after the polling, there should be smooth cleaning around the area. Instructions have been given to maintain all the lights and drainage system around the polling station.To maintain social distancing, JMC has ordered three queues to be made at each polling station at a distance of 1-1 metres. The shells will be made at a distance of 1-1 yards on these three lines. This will ensure social distancing upwards and backwards. Along with this, a flag giving protective message on coronavirus will also be installed at each polling station. Apart from this, instructions have also been given to officers to arrange shade, water, light and emergency light, ramp construction etc. at polling stations.||http://timesofindia.indiatimes.com//city/jaipur/jmc-prepares-for-polls-ensures-covid-sops-compliance/articleshow/78777867.cms||---
October 21, 2020||Lucknow||Youth found murdered in Azamgarh village||VARANASI: A Dalit youth Pradeep Kumar of Dalitpur village under the limits of Pavai police station in Azamgarh district was found murdered in a sugarcane field of his village on Tuesday morning. SP Azamgarh Sudhir Kumar Singh said that as per initial investigation it is suspected that Pradeep was strangulated and then his body was dumped in the field. The investigation is on and the case would be worked out soon, he added. The police said that Pradeep operated a boat in a river near the village to earn his livelihood. On Monday evening, he had left home after handing over his earnings of the day to his mother after someone called him over phone. However, when he did not return in night his family members tried to search him at various places but could not find him. On Tuesday morning, some women had gone to the fields to collect fodder for animals when they noticed a large numbers of dogs in a sugarcane field. When they reached the sugarcane field they spotted the body lying there and raised an alarm. Within a few minutes, hundreds of villagers gathered there. Police had to faced anger of villager over killing of Pradeep when they reached the spot.||http://timesofindia.indiatimes.com//city/lucknow/youth-found-murdered-in-azamgarh-village/articleshow/78778419.cms||---
October 21, 2020||Coimbatore||Coimbatore: Sack Anna University vice-chancellor, CPM tells government||COIMBATORE: The CPM, led by MP P R Natarajan, protested against Anna University vice-chancellor M K Surappa on Tuesday. CPM cadres gathered in front of the south taluk office and raised slogans, demanding the state government to initiate steps to sack Surappa. Speaking to reporters, Natarajan said the state government had made a mistake by giving nod for the bifurcation of Anna University. It was following this decision that Surappa wrote to the Union government arbitrarily without the concurrence of the state government that the varsity could generate funds on its own and that it could be accorded the ‘Institution of Eminence’ status. “State education minister should have moved for dismissal of the vice-chancellor. But he and the law minister, who flayed the Surappa’s action, were soft in their criticism. We want the vice-chancellor, who acted arbitrarily, to be sacked immediately,” Natarajan said. The CPM also condemned the governor for not giving assent to 7.5% quota for the government school students in medical colleges. Similar protest was held in Tirupur by the party cadres in front of the corporation office.||http://timesofindia.indiatimes.com//city/coimbatore/sack-anna-univ-vice-chancellor-cpm-tells-govt/articleshow/78777860.cms||---
October 21, 2020||Coimbatore||Coimbatore: Passion drives women to take up forest guard job||COIMBATORE: Guarding the forest wasn’t considered women’s forte in the past. But times have changed and women have proved it isn’t an impossible task for them. Today, you could see them patrolling the reserve forest sans any fear, with firecrackers and sickles in their hands. For some, it’s a passion. K Dhevaki, of Bodinayakanur in Theni district, had given up her lecturer’s post with an engineering college to become a forest guard. She could be seen patrolling the reserve forest behind the Bharathiar University premises. S Abisha Kumari, an engineering graduate from Kanyakumari district, is also a forest guard with the Coimbatore forest range today. Earlier, the Tamil Nadu Forest Department used to recruit only men for the post of forest guards, who have to cover a vast area of forest by walk, preventing poaching and animals from straying into human habitats. It was in 2019 that women were recruited for the post of forest guards for the first time in Tamil Nadu. They were given a six-month training at the Tamil Nadu Forest Academy in the district and the Tamil Nadu Forestry Training College in Theni district. They were taken to the reserve forest during the training and trained in catching snakes. Chief Minister Edappadi K Palaniswami subsequently handed them over the training completion certificates in September 2019 and they were appointed as forest guards. Dhevaki said, “I had completed Msc (physics) and MPhil and was working as a lecturer with a private engineering college. I applied for the post of forest guard and I was recruited by the government. Guarding the forest is one of the best jobs. We patrol the reserve forest by walk along with officials, anti-poaching watchers and anti-depredation watchers. We chase the wild elephants away into the reserve forest from villages that are located on the forest fringes.” Abisha Kumari is, meanwhile, a BE (agricultural engineering) holder. She said she was always interested in uniformed services. “After graduation, I applied for the post of the forest guard and I am one now. I love forest. Women can protect the nature as men do.” She was a member of ‘elite force’ which would act swiftly during the forest fire and prevent man-animal conflicts. She could ride motorcycles with gear through the rough reserve forest terrain. K Sarammal, who had completed MSc and Mphil (computer science), is another woman officer present with the Coimbatore forest range. Recruited as a forester in 2017, she was earlier working with the Boluvampatti forest range. “Initially, my parents and other family members were hesitant to send me for the post of forester. Later, they understood that all the staff are very supportive. I am proud of myself for protecting the forest.” More women are being trained to protect the forests. S Priya, from Erode, is one among them. She has completed BSc (forestry) from Mettupalayam forest college. She has been recruited for the post of forest range officer.||http://timesofindia.indiatimes.com//city/coimbatore/passion-drives-women-to-take-up-forest-guard-job/articleshow/78777872.cms||A Subburaj
October 21, 2020||Kolhapur||Fear of Covid keeps readers away from libraries and study rooms in Kolhapur||Kolhapur: Most libraries and study rooms in the city are going empty as the fear of the viral infection has got the better of citizens despite there being a sharp decline in the number of cases being reported on an average everyday. Since Thursday, the libraries and the study rooms have been allowed to open after staying shut for close to seven months. The standard operating procedure has been issued to run the libraries and study rooms. Currently, some big libraries are only making books available and not allowing readers to sit and read.An office-bearer of Shivaji University’s Balasaheb Khardekar Library said, “Right now, there are very few readers coming to read books in the library on a regular basis. Here, readers have to choose their books and transmission of Covid-19 may take place if any infected person comes in contact with other readers. We are now providing books to the readers at home.”The private study rooms are struggling to survive. Most study rooms are functioning out of rented properties. The operators are being troubled by the property owners to pay the rent. While some owners have been considerate enough to take the rent in part payments, many are demanding one-time payment.Tushar Shinde, a study room operator in Rajarampuri said, “Currently, there are no exams. No university or college has opened and, therefore, students from their hometowns are also not arriving to the city. Most of our customers are the students who have stayed back at their homes as either the competitive exams are postponed or the colleges are not scheduled to open anytime soon. By keeping the study rooms shut, we can at least save on power bills.”There are over 80 study rooms in the city. They are charged the power bills and property tax at commercial rates. Moreover, they are in a tight spot as they cannot charge a hefty monthy fee from students who are mostly from the rural areas.||http://timesofindia.indiatimes.com//city/kolhapur/fear-of-covid-keeps-readers-away-from-libraries-and-study-rooms-in-kolhapur/articleshow/78776476.cms||---
October 21, 2020||Jaipur||Doorstep meetings, social media will be mainstays of poll campaign in Jaipur||JAIPUR: With filing of nominations for municipal elections coming to an end on Monday, candidates have chalked out a detailed plan for campaigning in the city. Door-to-door meetings with residents and social media blitz will be the mainstay of campaigns this year. More than 1,000 people will be contesting for 250 seats in both Municipal Corporation Jaipur, Greater and Heritage. Guidelines have been issued by the election commission to maintain social distancing while going for door-to-door survey. Mahesh Kalwani, BJP candidate contesting from Ward 95 in Jaipur Heritage, said that this year his main focus is social media. “I would have to meet people, but social media will be a major focus. Due to ongoing pandemic there is still fear in public. I have posted all my goals on the WhatsApp groups of colony people. On Facebook and Instagram, my IT team is updating constantly,” said Kalwani. Bhagwat Singh Deval, Congress candidate, do not have much knowledge of technology. So his children are helping him to update on social media. “This is a new generation and I have lot of catching up to do. I have decided to go to each household three times personally while following all the social distancing protocol. The civic problems of the residents, work I had done when I was councillor in the last term are been put on social media,” said Deval. Raghav Sharma, BJP district head, made it clear that the goal of their party has been decided. “From tomorrow, we will start distributing pamphlets, lotus print masks, sanitizers. Our women workers, SC/ST worker, youth wing all will work in co-operation to make this election a success. Public meetings in small number will be organised in parks but there will not be much noise this time,” said Sharma. Umar Daraz, a councillor of Congress from Adarsh Nagar legislative assembly, said that with fine balance in personal and virtual meet up will be helpful. Until a candidate shows his face to the public, he will not get vote but the frequency has to be reduced, he said. Many candidates from both parties filled up forms independently as they were denied tickets. Addressing the workers at the inauguration of the office of Congress candidate Uttam Sharma, transport minister Pratap Singh Khachariwas on Tuesday said, “The Congress is in a very strong position in the municipal elections. In such a situation, it is the responsibility of all of us to unite and work for the victory of Congress candidate. Out of many applicants, only one of them got a ticket, selection was made transparent and qualified candidates were fielded.”||http://timesofindia.indiatimes.com//city/jaipur/doorstep-meetings-social-media-will-be-mainstays-of-poll-campaign/articleshow/78777861.cms||---
October 21, 2020||Chennai||Meeting on structure to facilitate fishing boats in Pulicat on October 29||CHENNAI: After much delay, Tamil Nadu Pollution Control Board (TNPCB) is finally organising a meeting seeking public opinion on the proposed project to build training walls at Pulicat Lake. A training wall is a wall or jetty that confines and directs the flow of a river or tide. The construction, at a cost of Rs 27 crore, is aimed at preventing sand deposit at the lake’s mouth and ensure smooth operation of boats into sea throughout the year. While fishermen want the construction to begin soon, environmentalists say this could cause severe environmental damage. K Bharathi, president of the South Indian Fishermen Welfare Association, who will represent concerns of 10 fishing villages near Pulicat, said sand dunes at the point where the lake joins the sea reduce the depth and width of the passage making the movement of boats very risky. “So many fishermen have lost their lives while crossing this stretch and hundreds of boats have got damaged. But the government doesn’t even dredge regularly to ensure smooth sailing,” he said. However, constructing of walls will prevent water exchange between the lake and the sea and this could affect reproduction of prawns and few other fish. Eventually this might affect the livelihood of fishermen there, said ecologist D Narasimhan. The creek is very fragile and once its nature is altered, it could cause severe environmental damage, he said, stressing on the need for TNPCB to consider all such aspects before going ahead with the clearance process. Though fishermen said exchange of water was inevitable, they want the government to adopt the Chennai Harbour model and not just construct two parallel walls with groynes and access roads. Such attempts at Rameshwaram and other coastal towns have not been very successful. A senior TNPCB official said the project was designed by the state fisheries department after consulting experts from IIT Madras (Department of Ocean Engineering) who inspected the site. “Opinions of all stakeholders will be considered and recorded,” he said. The public hearing meeting will take place at TNPCG district environmental engineer office at SIPCOT Industrial Complex in Gummidipoondi on October 29. It took many years for the project, mooted soon after the 2004 Tsunami, to materialize. The Centre had denied permission in 2018. Only now, considerable progress has been recorded after a two-year gap.||http://timesofindia.indiatimes.com//city/chennai/training-wall-at-pulicat-hearing-on-oct-29-fisherfolk-activists-divided/articleshow/78776440.cms||Ram Sundaram
