October 1, 2020||Bengaluru||Bengaluru poised for a no-frills Durga Puja celebration this year||Every year, Durga Puja is celebrated in a grand manner in Bengaluru. From huge idols, decorated pandals to yummy eats and flea markets, all five days of puja are filled with get-togethers and enthusiasm. None of these will be possible in 2020, though. Blame the pandemic, Durga Puja celebrations are bound to be low-key this year. The government is yet to issue new SOPs. Under normal circumstances, puja preparations usually begin months in advance. But given the rising cases of COVID-19 and hygiene and safety protocols in place, puja committees are still not sure of the scale of festivities this year. “We are hoping to hear the new regulations from the government by October 4, following which we will chalk out a plan accordingly,” says Sweta Chatterjee, core team member of Sarathi Socio Cultural Trust, in Koramangala. Pandals being shifted to smaller spaces; no pushpanjali and bhogConsidering the restrictions, Utsav Durga Puja has been shifted from the JP Nagar to Bilekahalli this year. President Aninda Chatterjee says, “We are opting for a smaller venue, as we have to keep the COVID-19 SOPs in mind.” Adding to that, an Assam Association Bangalore spokesperson says, “Our pujari will come from Kolkata. However, we wouldn’t be conducting pushpanjali and aarti by the devotees, nor will there be any daily bhog or prasad distribution.” Committees say no to big Durga idolsLarge Durga pratimas are the most essential part of the weeklong festivity – from waiting for the arrival of the idol at the pandal to bidding it farewell. This time around, though, several committees have decided not to get big idols. “Instead, we are going for a small Durga idol, made of Ashtadhatu (a combination of eight metals),” says Aninda. “As of now, we are looking at an idol which is two-and-half-foot long. If there will be no idol, then we will do Ghat Puja, an earthen pot that replaces Maa Durga,” adds Nabarun Purkayastha, president of Bangalore Sreehatta Sammeloni. Sanitisation, mask and physical distancing are a mustAccording to Bengalee Association Bangalore’s Achintya Lal Roy, puja celebrations depend solely on the new government guidelines. “We are looking at opening our pandal to the public with all precautionary measures – like sanitisation, the use of masks, restriction on the number of people entering the premise and social distancing.” Durga Puja goes digitalKeeping the Durga Puja spirit alive, albeit in a low-key manner, many committees have already planned a digital puja, this year. “We are planning to do a webcast on our video-streaming portal, website and our social media page. Pushpanjali will also be streamed live for everyone, as there will be limited devotees at the pandal. The evening aarti will also be telecast live along with other cultural performances,” says Aninda. Nabarun adds, “We will also be live-streaming puja this year on our website, as only 15 volunteers will be allowed at the premises. Apart from that, people can enjoy the cultural shows digitally on our platforms.”||http://timesofindia.indiatimes.com//city/bengaluru/bengaluru-poised-for-a-no-frills-durga-puja-celebration-this-year/articleshow/78412934.cms||Joyeeta Chakravorty
October 1, 2020||Kolkata||Emergency med unit at airport to be managed by hosp next door||Kolkata: A superspecialty hospital less than 3km from Kolkata airport has taken over the management of the latter’s emergency medical unit. It has replaced a private hospital, 22km away, which had been operating the unit since the modernization of the airport in 2013. Charnock Hospital, the closest medical facility to the airport will take charge from Thursday and be responsible for 24x7 emergency treatment for flyers who fall ill mid-air or before and after taking a flight, along with emergency treatment for anyone meeting with any accident or falling ill on the airport premises. “We will mostly follow the airport protocols. Our team of doctors will be at service 24x7 to handle any emergency situation,” said Ipsita Kundu, the general manager of Charnock Hospital. Before Charnock, Medica Superspecialty Hospital had been in charge of the medical unit with eight doctors, paramedics and an ambulance kept outside the airport. However, post pandemic, with fewer flights in operation, sources said Medica didn’t wish to continue the service to save overhead expenses. While the airport doesn’t pay any fee to the hospital for the service, the hospital have to pay a fee to the airport in exchange for advertisement space. “The location of the hospital is important. Emergency patients cannot risk being taken to a hospital 22km away and since Charnock was the nearest facility, most critical patients were taken to Charnock Hospital anyway. Hence, when they applied to run the unit, they were the first choice,” said an air-port official. In the recent past, Charnock Hospital has handled some major emergency cases, like the mid-air child birth of a Thai woman in February, a flyer from Philippines who needed skull surgery in January and a pilot who suffered cardiac arrest mid-air but still managed to land the plane safely at the airport in 2018.||http://timesofindia.indiatimes.com//city/kolkata/emergency-med-unit-at-airport-to-be-managed-by-hosp-next-door/articleshow/78415617.cms||Tamaghna Banerjee
October 1, 2020||Kolkata||‘State can cancel school NOC over fee circular’||Kolkata: Schools in Bengal were expected to follow the state circular asking them not to hike fees and to allow concessions on certain heads in the pandemic times, advocate general Kishore Dutta submitted in the Calcutta High Court on Wednesday. If schools did not follow it, the state had the powers to cancel the no-objection certificate to defaulting school, he said, invoking a July 20 government circular. The court is hearing a PIL filed by Vineet Ruia, seeking concessions in fees during the pandemic. The case is being heard by Justice Sanjib Banerjee and Justice Moushumi Bhattacharya. Ninety-seven lawyers from 145 schools were present at the hearing. Schools were asked to submit their objections, if any, to the court by the next date of hearing on October 5. The judges said several schools had been heard already. “Three basic templates have evolved, without prejudice to the rights and contentions of the relevant schools,” the order said, referring to the three concession formulae, as suggested earlier by three groups of schools. The templates suggested that apart from general concessions, some case-basis concessions can be given, if parents apply, and easy instalments may be offered to pay arrears after the pandemic.||http://timesofindia.indiatimes.com//city/kolkata/state-can-cancel-school-noc-over-fee-circular/articleshow/78415860.cms||Jhimli Mukherjee Pandey
October 1, 2020||Kolkata||Bidhannagar crosses 100 new cases after a month||Kolkata: The daily fresh Covid cases in Bidhannagar Municipal Corporation area, covering Salt Lake and Rajarhat, on Wednesday crossed 100, after a gap of over a month. One death was also recorded in the past 24 hours, taking the toll to 51. The area reported 106 new cases on Wednesday; on August 26, it was 101. The Bidhannagar civic area has been witnessing a sudden spike in Covid cases over the past week, making it a reason for concern among the authorities, especially in the run-up to the Pujas. After staying below 700 for about a fortnight, the number of active Covid cases stood at 701 last Saturday and it crossed 800 in another three days. Till Wednesday, the total number of affected people from the area so far was 6,177 with 853 active cases. The rate of active cases, which had gone down to 12% last week, again went up to 13.8% on Wednesday. “The number of affected people has been on the rise, which is worrying. We are continuing with all our preventive steps, like spraying disinfectants and urging everybody to wear masks and maintain social distancing,” said Bidhannagar MMiC (health) Pranay Roy||http://timesofindia.indiatimes.com//city/kolkata/bidhannagar-crosses-100-new-cases-after-a-month/articleshow/78415857.cms||Suman Chakraborti
October 1, 2020||Ahmedabad||Rift in group of parents demanding fee cut||Ahmedabad: There seems to be a divide in the the collective of parents of school students advocating for a fee cut for the academic year 2020-2021. While one group is seeking a 50% cut due to the Covid-19 crisis, while the other is batting for a complete waiver of school fees, said sources.Members of the All Gujarat Vali Mandal, an association of such parents, who were earlier pressing their demand for 100% waiver, seem to have settled for 50% fee cut, said sources. Another group, which has fallen out with leaders of the All Gujarat Vali Mandal, is proposing a complete waiver of school tuition fees. Both groups are of the view that the government should consider mass promotion of students from playgroup to Class VIII for the academic year 2020-2021, according to sources. Schools in the state have been closed for over 180 days due to the pandemic and only 40% of students have been able to attend online classes. Members of both the groups have also demanded that the government should declare a schedule for the board exams so that students can prepare in advance.||http://timesofindia.indiatimes.com//city/ahmedabad/rift-in-group-of-parents-demanding-fee-cut/articleshow/78415039.cms||---
October 1, 2020||Business||General Atlantic to infuse Rs 3,675 crore in Reliance Retail||MUMBAI: American private equity fund General Atlantic has become the latest high-profile foreign investor to bankroll the retail unit of Reliance Industries (RIL), which could emerge as a formidable rival to Amazon as well as the Walmart-backed Flipkart in India’s booming e-commerce market. General Atlantic, an early investor in Airbnb and Uber, will put in Rs 3,675 crore for a stake of 0.8% of Reliance Retail Ventures, the RIL arm. The deal sets an enterprise value of Rs 4.3 lakh crore for the retail business of RIL, which is a tad higher than the value assigned by the unit’s previous two foreign investors — Silver Lake and KKR. This is General Atlantic’s second investment in an RIL subsidiary after it invested Rs 6,598 crore for a 1.3% stake of Jio Platforms in May. Like other private equity funds, General Atlantic has been scouring the globe for deals across a corporate landscape disrupted by the coronavirus pandemic. On Wednesday, Silver Lake agreed to put in an additional Rs 1,875 crore in RIL’s retail unit, taking its total investment in the Indian company to Rs 9,375 crore. Silver Lake’s fresh investment has valued Reliance Retail at Rs 4.3 lakh crore, similar to the value assigned by General Atlantic and higher than its previous investment in the Mumbai outfit. Silver Lake, also from the US, will now hold 2.1% in the retail unit as against the earlier 1.8%, thus becoming the largest foreign investor in RIL’s consumer arm. RIL has attracted Rs 18,550 crore of investment from three US funds by selling 5.2% in the retail business in September. The company, controlled by India’s richest man Mukesh Ambani, is also pursuing more deals in the retail business, which was founded in 2006. It is now the country’s largest (with 11,806 stores) and most profitable (Rs 5,448 crore) retailer. Ambani built the retail unit using cash from his core refining and petrochemical business, enticing customers with superior value and revered international labels. The share sales in the retail unit also pave the way for its initial public offering, expected to take place in the next few years. The unit launched its online grocery service, JioMart — powered by Jio Platforms’ technology — in May, and plans to broaden its portfolio to fashion and electronics in a bid to take on Amazon, Flipkart and other e-commerce players. It plans to combine JioMart with its physical store network, besides enlisting millions of mom-and-pop stores as last-mile delivery agents as part of its ‘new commerce’ strategy. RIL would leverage General Atlantic’s “extensive expertise at the intersection of technology and consumer businesses” as “we create a disruptive new commerce platform”, said chairman Ambani, who, according to IIFL Wealth Hurun India list, has earned Rs 90 crore per hour since March, when India announced its first shutdown.||http://timesofindia.indiatimes.com//business/india-business/general-atlantic-to-infuse-rs-3-7k-cr-in-reliance-retail/articleshow/78415519.cms||Reeba Zachariah
October 1, 2020||---||Bihar assembly elections: RJD raises voters’ insurance demand at EC meet||PATNA: At a meeting of representatives of various political parties with the Election Commission team headed by CEC Sunil Arora on Wednesday, RJD raised the demand for insurance of all voters and free treatment in case anyone gets infected with Covid-19 after coming to the polling booth, while JD (U) leaders requested for awareness regarding the use of postal ballot for elderly and disabled people. The BJP representatives demanded security forces in Dalit tolas, flag march in Vidhan Sabha areas a day before the election and investigation of women who come wearing a veil to vote. BJP state general secretary Janak Ram said, “We held discussions on various issues, but especially requested the EC to get veils of women removed to check their identity. BJP has also requested the EC to keep an eye on the movement of illegal substances via river route, which may be used to lure voters. We also demanded to seal the borders of the district and Vidhan Sabha region.” JD (U) working president Ashok Chaudhary said his party mainly raised four points. Giving the details, JD (U) minister Sanjay Jha said they asked for sensitization on the use of postal ballots, as many people in villages are not aware of its use. JD (U) also requested voter slip to be made available by DLOs three days ahead of the election. RJD state general secretary Chitranjan Gagan said they submitted a 19 point memorandum to the EC and most of their demands were keeping in mind the Covid-19 pandemic. “Apart from the health insurance of all voters, we have requested that in case any person gets infected during voting, then the government should bear the expense of the treatment. And apart from voter slips, all voters be provided with a mask. However, EC did not seem to be convinced over health insurance demand,” said Gagan, adding verbally they have asked EC to keep an eye on those officials who have personal relationships with politicians. RJD also discussed the security of polling agents, proper security of the strong rooms and arrangement of representatives of political parties near the strong room. Gagan was accompanied by RJD Rajya Sabha member Manoj Jha, MLA Shakti Singh Yadav and state general secretary Madan Sharma. Representatives of Congress submitted a nine-point memorandum. It requested the EC to ensure there is no favouritism in allotment of fields for meetings. Congress has requested for guidelines for the use of print, electronic and social media and action (without being partial) on those who violate the guidelines. LJP state office in charge, Rajendara Vishwakarma said his party had kept three demands- booths at panchayat level in Covid-19 pandemic, proper security and arrangement to take voters to the booth in North Bihar which is reeling under flood. Meanwhile, the ECI team headed by CEC also held a marathon meeting with DMs and SPs of 26 districts around 4pm. A state government source said the meeting is expected to continue till late Tuesday night.||http://timesofindia.indiatimes.com//elections/assembly-elections/bihar-assembly-elections-2020/rjd-raises-voters-insurance-demand-at-ec-meet/articleshow/78413123.cms||Sheezan Nezami
October 1, 2020||---||CPI(ML) to RJD: Give 20 seats of choice or will contest alone||PATNA: The problems continued to haunt the RJD-led Mahagathbandhan on Wednesday with CPI(ML) staking claims on 20 assembly seats of its choice to contest. CPI(ML)’s national general secretary Dipankar Bhattacharya said the party has submitted to RJD a list of 30 constituencies out of which 20 must be given. Otherwise, the CPI(ML) will be forced to field its candidates separately, he said. Dipankar said his party initially asked for 30 seats and later came down to 20 selected seats, but could not reach a consensus with RJD. “They sometimes offer us 14 seats and sometimes 16. But the problem is the assembly segments which they are offering. We asked for Tarari, Agiaon, Jagdishpur, Sandesh, Ara, Darauli, Ziradei, Raghunathpur, Balrampur, Paliganj, Masaurhi, Phulwarisharif, Karakat, Obra, Arwal, Ghosi, Sikta, Bhore, Kurtha, Jehanabad, Hilsa, Islampur, Hayaghat, Varisnagar, Aurai, Gai Ghat, Benipatti, Sherghati, Dumraon and Chainpur seats. But, they are offering us seats where we do not have base,” Dipankar told TOI. “The ball is in RJD’s court. If they agree, well and good. Or else, we will move on,” he added. Congress still undecided: The seat-sharing issue with Congress also remained unresolved as senior Bihar Congress functionaries, including its state president Madan Mohan Jha, participated in a meeting of the national screening committee of the party in Delhi on Wednesday. “We have submitted to the party leadership the list of candidates to contest the elections. Now the party will take a final decision on it,” Jha told reporters in Delhi. Congress legislature party leader Sadanand Singh said the seats will be finalized in two to three days. On being asked the exit of RLSP and HAM (S), Singh said: “We are comfortable with even the current set of allies. Moreover, alliance trouble is more in the NDA.” Sources said Congress has demanded 75 seats while RJD is offering 56 seats with the Valmiki Nagar parliamentary constituency or 63 assembly seats without Valmiki Nagar seat.||http://timesofindia.indiatimes.com//elections/assembly-elections/bihar-assembly-elections-2020/cpiml-to-rjd-give-20-seats-of-choice-or-will-contest-alone/articleshow/78413638.cms||Sheezan Nezami
October 1, 2020||Patna||CPI(ML) to RJD: Give 20 seats of choice or will contest alone||PATNA: The problems continued to haunt the RJD-led Mahagathbandhan on Wednesday with CPI(ML) staking claims on 20 assembly seats of its choice to contest. CPI(ML)’s national general secretary Dipankar Bhattacharya said the party has submitted to RJD a list of 30 constituencies out of which 20 must be given. Otherwise, the CPI(ML) will be forced to field its candidates separately, he said. Dipankar said his party initially asked for 30 seats and later came down to 20 selected seats, but could not reach a consensus with RJD. “They sometimes offer us 14 seats and sometimes 16. But the problem is the assembly segments which they are offering. We asked for Tarari, Agiaon, Jagdishpur, Sandesh, Ara, Darauli, Ziradei, Raghunathpur, Balrampur, Paliganj, Masaurhi, Phulwarisharif, Karakat, Obra, Arwal, Ghosi, Sikta, Bhore, Kurtha, Jehanabad, Hilsa, Islampur, Hayaghat, Varisnagar, Aurai, Gai Ghat, Benipatti, Sherghati, Dumraon and Chainpur seats. But, they are offering us seats where we do not have base,” Dipankar told TOI. “The ball is in RJD’s court. If they agree, well and good. Or else, we will move on,” he added. Congress still undecided: The seat-sharing issue with Congress also remained unresolved as senior Bihar Congress functionaries, including its state president Madan Mohan Jha, participated in a meeting of the national screening committee of the party in Delhi on Wednesday. “We have submitted to the party leadership the list of candidates to contest the elections. Now the party will take a final decision on it,” Jha told reporters in Delhi. Congress legislature party leader Sadanand Singh said the seats will be finalized in two to three days. On being asked the exit of RLSP and HAM (S), Singh said: “We are comfortable with even the current set of allies. Moreover, alliance trouble is more in the NDA.” Sources said Congress has demanded 75 seats while RJD is offering 56 seats with the Valmiki Nagar parliamentary constituency or 63 assembly seats without Valmiki Nagar seat.||http://timesofindia.indiatimes.com//city/patna/cpiml-to-rjd-give-20-seats-of-choice-or-will-contest-alone/articleshow/78418683.cms||Sheezan Nezami
October 1, 2020||Business||GAP, Arvind part ways as Covid hits fashion business||BENGALURU: Iconic US fashion brand GAP is breaking away from its India franchise partner Arvind Fashions, three sources aware of the matter said. This is one of the first casualties in fashion retail due to Covid and may lead to GAP’s exit from India or a significantly reduced presence here, the sources said. Arvind, which brought the San Francisco-based brand to India in 2014, confirmed the development. This is part of Arvind’s strategy to focus on select brands that are doing well and are profitable. Arvind Lifestyle Brands said it has appointed an investment bank to find a buyer for the GAP business. Sources said GAP’s presence in India will become virtually non-existent, though a select few niche boutique firms have expressed interest in the American brand. These talks have not been finalised yet. “GAP was also charging nearly double the royalty from Arvind than other foreign brands. In the current scenario with retail sales falling, premium brands like GAP won’t recover anytime soon,” a senior industry executive, who was aware of the terms, said. As the pandemic still forces a large section of organised workforce to work from home, apparel sales have been hit and premium brands are expected to be one of the last to recover. In the previous fiscal, GAP had a revenue of Rs 182 core with loss before tax of Rs 34 crore. For the current fiscal, losses were pegged at over Rs 50 crore. Arvind declined to comment on this year’s financials. “Due to the pandemic, Arvind Lifestyle Brands, a wholly owned subsidiary of Arvind Fashions and GAP have decided to mutually terminate their franchise business relationship in India. Due to circumstances after the pandemic, both companies agreed that a mutual termination was in both parties’ best interests,” an Arvind spokesperson said. Arvind did not comment on the fate of GAP stores in India and the impact on employees as part of the move. An email sent to GAP did not elicit any response. After midnight on Wednesday, Arvind informed the stock exchange that it is terminating the franchise deal with GAP. This comes when just last week another iconic US brand Harley Davidson decided to shut its India factory as it prepares to leave the market. “In terms of Arvind’s brands in India, Arrow, US Polo are some of the leading ones that are doing well and focus will be on five-six brands,” one of the people mentioned earlier added.||http://timesofindia.indiatimes.com//business/india-business/gap-arvind-part-ways-as-covid-hits-fashion-biz/articleshow/78415551.cms||Digbijay Mishra
October 1, 2020||Business||Current account surplus nears record $20 billion in June quarter||MUMBAI: The country’s current account surplus jumped to an all-time high of $19.8 billion (3.9% of GDP) for the April-June period — the first quarter of FY21 — due to a collapse in imports. The first quarter of the previous year had seen a deficit of $15 billion (2.1% of GDP). The preceding January-March quarter had seen India’s first current account surplus in 13 years, partly because of slower imports from China due to the Covid outbreak there. Lower imports in the first quarter of FY21 resulted in the trade deficit narrowing to a 15-year low of $10 billion. Services surplus, led by IT exports, were almost steady at $20.5 billion despite a lockdown. Private transfer receipts, mainly representing remittances by Indians employed overseas, amounted to $18.2 billion — a decline of 9% from a year ago. A current account surplus, even though it is brought about by a decline in economic activity, is good from a macroeconomic standpoint as it reduces pressure on the rupee. However, the drop in imports are also a sign of weak domestic demand. Meanwhile, on the capital account front, there was a net outflow of $392 million in the June quarter ($14 billion the year-ago period) in foreign direct investment (FDI). Net foreign portfolio investment was $600 million as compared to $4.8 billion in Q1 of FY20 as net purchases in the equity market were offset by net sales in the debt segment. With repayments exceeding fresh disbursals, external commercial borrowings to India recorded a net outflow of $1.1 billion in Q1 of FY21, as against an inflow of $6 billion a year ago, the RBI said. As a result, the capital account surplus shrunk to $552 million (which was $28.6 billion a year ago) and the overall balance of payments surplus of $19.8 billion was largely supported by the current account. “Despite the economic challenges, India’s strong external balances remain a silver lining. Amid weakness in domestic demand, imports have fallen substantially, which has led to a dramatic improvement in the goods trade balance,” Barclays chief economist Rahul Bajoria said. FDIs are expected to rise in Q2 because of some big-ticket investments announced by Reliance Industries. “Going by the trends seen in July and August, we may expect a surplus to prevail in Q2 too, and with GDP poised to decline in this quarter once again, we can expect a current account surplus in the range of 2-3%,” CARE Ratings chief economist Madan Sabnavis said.||http://timesofindia.indiatimes.com//business/india-business/current-a/c-surplus-nears-record-20bn-in-june-qtr/articleshow/78415264.cms||---
October 1, 2020||Jaipur||Need policy change to save khadi: Arvind Mayaram||JAIPUR: We call khadi ‘freedom fabric’, Gandhiji’s gift to us and a symbol of self-reliance. But former Union finance secretary Arvind Mayaram says time has come to stop romanticising khadi and become practical so that a large number of artisans and weavers do not end up as construction workers in far off Delhi and Mumbai or MGNREGA workers. “We need to look at the development of handloom and khadi from an economic activity perspective. The cost charts prescribed by Khadi and Village Industries Commission are not in the interest of weavers as restricts their earnings whereas when they were introduced way back, they were the minimum an artisan should get,” said Mayaram at a webinar on khadi organised by FICCI-Rajasthan. On the contrary, Mayaram said, the sale price should be made free and the weavers should be given a share in the profit over and above the wages. “The entire value chain should be strengthened and institutions should make suitable interventions for creating products for all classes and at different value chains. It should not be confined to high fashion showrooms,” added Mayaram, who is also the economic advisor to the Rajasthan chief minister. He said institutions like Indian institute of Crafts and Design should provide inputs for making products at every value chain and buyers segment, not just high design fashion market. “We also need to redesign and refine hand tools so that it helps in enhancing productivity,” Mayaram added. Talking about the younger generation, he said they would not be interested in the sector if the occupation does not give them enough earning and dignity. Mayaram said, “The older people may continue to produce, but the younger generation will not take interest in the sector if there is not enough earning and dignity in it.” Dhiraj Srivastava, commissioner, Rajasthan Foundation, said khadi is symbol of our freedom struggle and relevant even today in terms of empowering villages and communities especially women and tribal populations. “There is no lack of interest and demand in handloom products, but we need to strengthen the entire value chain especially designing and marketing to unleash the real value and potential of the sector.” Lack of marketing and improvement in quality of fabrics are also areas of concern highlighted by Laila Tyabji, chairperson, Dastkar.||http://timesofindia.indiatimes.com//city/jaipur/need-policy-change-to-save-khadi/articleshow/78436090.cms||---
October 1, 2020||Hyderabad||Hyderabad: Salesman gets three-year rigorous imprisonment for kidnapping girl student||HYDERABAD: A local court has sentenced a 23-year-old salesman to three-year rigorous imprisonment for kidnapping a 17-year-old girl in 2016. Hayathnagar police had registered a case under Sections 363 (kidnapping) of the IPC and the Pocso Act against K Ravi, 23, a salesman from Chandanagar, for kidnapping the 17-year-old intermediate second year student. According to police, the accused met the girl in April 2016 when she went home from hostel for summer vacation. By promising to marry her, Ravi gained her confidence and started chatting with her over the phone. On September 20, 2016, as per the instructions of Ravi, the girl left her hostel to meet him at Dilsukhnagar. Ravi then took her to his room in Chandanagar and confined her there saying that he would marry her. Meanwhile, alerted by the hostel staff, family members of the girl lodged a missing complaint at Hayathnagar police station. Ravi came to know about the missing case and immediately dropped the girl at Hayathnagar. Police arrested Ravi and sent him in judicial remand. After the trial, the court in LB Nagar sentenced Ravi to undergo three-year rigorous imprisonment and pay Rs 1,000 fine.||http://timesofindia.indiatimes.com//city/hyderabad/salesman-gets-3-year-ri-for-kidnapping-girl-student/articleshow/78414530.cms||टाइम्स न्यूज़ नेटवर्क
October 1, 2020||Jaipur||Chaos at RUHS Medical College as many turn up for nursing posts||JAIPUR: RUHS Medical College witnessed chaos as hundreds of candidates turned up for getting job as a nurse on urgent temporary basis on Thursday. After a lot of efforts, the administration with the help of police managed to control the situation. Long serpentine queues were seen of candidates applying for the post. “The process of recruitment of 80 nurses has been started. They will be deployed for care of Covid-19 patients at RUHS hospital,” said a health department official. RUHS hospital is expanding its facilities for Covid care. It added 300 beds recently, increasing its bed capacity from 500 to 800. According to officials, they need to recruit more healthcare staff as number of beds has been increased. RUHS hospital is the biggest dedicated Covid hospitalin the state. Recently, it was handed over to SMS Medical College.||http://timesofindia.indiatimes.com//city/jaipur/chaos-at-ruhs-as-many-turn-up-for-nursing-posts/articleshow/78436120.cms||---
October 1, 2020||Ludhiana||TCS collection during pandemic not a wisw decision: Bizmen||LUDHIANA: Under a new step with regard to the business dealings which will come into effect from October 1, the Central Board of Direct Taxes (CBDT) has ordered collection of 0.1% tax collected at source (TCS) on sale of goods totalling more than Rs 50 lakh to one single buyer by the seller. The rule will be applicable on the firms whose turnover last year (from April 1, 2019, till March 31, 2020) is in excess of Rs 10 crore. The development has failed to amuse the city businessmen, who are of the opinion that the timing of imposing this tax is not appropriate and the government should have deferred this in the wake of the ongoing economic crisis caused by coronavirus. Meanwhile, giving more information about the new rule, city-based chartered accountant Ankur Gupta said, “The new provision of TCS will come into effect from October 1 and it is applicable only on the sale of goods. TCS is not applicable on every business, but only on those whose sale of goods last year (April 1, 2019, till March 31, 2020) was in excess of Rs 10 crore.” He added that, “Furthermore, these firms will not charge TCS on every transaction but only in the case where sales to one single buyer are in excess of Rs 50 lakh. The sales will be taken into account from April 1, 2020, and the day the limit of Rs 50 lakh sale gets breached, the seller will start charging TCS at the rate of 0.1%. After charging the TCS its responsibility of the seller to deposit it with the government and the buyer can claim the refund of it.” Speaking on the issue, Narinder Mittal, general secretary of Ludhiana Business Forums, said, “We do not have any problem with the government levying TCS on transactions of more than Rs 50 lakh with a single party because TCS is refundable. But the only problem is the timing of bringing this law as the government and the CBDT are aware that businesses are not running smoothly as of now and there is a large majority of the businessmen who are struggling hard to save their factories from permanent closure. The government should defer the TCS law at least till March 31, 2021, and let the industry come on track.” According to Gurmeet Singh Kular, president of the Federation of Industrial and Commercial Organisations (FICO), “We are shocked that on one side the central government projects itself to be the most industry friendly government, but on the other hand it introduces a law like TCS, which will make the working of businessmen more complex and again will lead to hassles like first depositing the tax then applying for refund. This law exposes the false claims of the government that it has brought revolutionary changes to make doing business easier. The government should have waited for sometime to implement this as this is going to impact the working of the industry as we will have to hire the services of tax professionals and update our softwares for performing the additional task of complying with the TCS.”||http://timesofindia.indiatimes.com//city/ludhiana/tcs-collection-during-pandemic-not-a-wisw-decision-bizmen/articleshow/78413061.cms||Mohit Behl
October 1, 2020||Varanasi||Ballia, Chandauli cops seize huge consignments of liquor, arrest smugglers||Varanasi: Despite efforts to tighten noose around liquor mafia, the menace of liquor smugglers continues in the districts of Varanasi zone. On Wednesday, cops of Ballia and Chandauli—both Bihar bordering districts—caught two consignments of liquor and arrested the smugglers. Ballia SP Devendra Nath said that on a tip-off about hooch manufacturing, Sahatwar cops raided a marriage hall Chandpur in and caught three men red-handed while they were refilling the hooch in empty bottles of branded liquor. The police succeeded in nabbing all of them. The arrested hooch makers were identified as Surendra Rao of Kushinagar, Dharmedra Kumar and Arunjay of Aurangabad district in Bihar. They confessed that they were involved in making hooch. Nath said that 403 bottles packed in 15 boxes were recovered. Empty bottles, caps and other packaging material were also recovered from their possession. They revealed that they smuggled liquor to Bihar, said the SP. In Chandauli, Mughalsarai cops caught a liquor-laden truck near Chakia crossing after chasing it though several kilometres. Chandauli SP Hemant Kutiyal said that when the cops checked the truck, 2,097 bottles of branded liquor packed in 233 boxes were recovered. Driver Jai Bhagwan Vishwakarma and cleaner Ravi alias Kala of Haryana were arrested. The duo admitted that they were involved in smuggling liquor to Bihar since a long time, said Kutiyal. Jaunpur cops also managed to nab a liquor smuggler with a huge consignment of liquor. Jaunpur SP Rajkaran Nayyar said that a joint team of police led by SO Jalalpur Om Narain and SO Nevadhia SK Singh cordoned off Nevada Nevadhia- Kusia road and started checking vehicles at night. They noticed that four trucks were trying to dodge them. As the police moved towards those trucks, drivers, cleaners and other persons started jumping from the vehicles to flee. The cops succeeded in arresting one Mohd Aziz of Madhya Pradesh. When the trucks were checked, 200 boxes full of liquor were recovered from three trucks each, and 290 boxes of liquor bottles were seized from the fourth truck, said Nayyar, adding, estimated cost of recovered liquor was over Rs 1.50 crore. Aziz divulged that the liquor was being taken to Bihar. Earlier, on September 27 Hallia cops in Mirzapur unearthed a hooch manufacturing unit in Babura Khurd area near Rateha market. Cops recovered 5000 litres of spirit, 400 litres of hooch and manufacturing and packaging materials in huge quantity. On the same day, Chandauli cops nabbed three cattle smugglers from Saiyyedraja area and recovered 16 cattle from their truck. Besides, Chandauli administration and police also seized properties worth Rs 3.84 crore of a liquor smuggler Raju Sing under Gangster Act on Tuesday.||http://timesofindia.indiatimes.com//city/varanasi/ballia-chandauli-cops-seize-huge-consignments-of-liquor-arrest-smugglers/articleshow/78413583.cms||टाइम्स न्यूज़ नेटवर्क
October 1, 2020||Hyderabad||More evidence of graft against addl collector||Hyderabad: Suspecting that then Medak additional collector G Nagesh resorted to the modus operandi of taking land as bribe more than once, Anti-Corruption Bureau (ACB) sleuths have started gathering details of his potential benamis and their assets. ACB sleuths on Tuesday conducted searches at 13 places in Telangana to gather more evidence against Nagesh, currently in judicial remand at Chanchalguda prison for his role in the Rs 1.1 crore bribery case. “Searches have been conducted at the houses of people linked to Nagesh, including his relatives. We have information that he demanded and accepted parcels of land as bribe from the people who approached his office for various works and got the properties registered in the name of his family members and relatives,” an ACB official said. ACB sleuths were examining details gathered and also talking to some family members and relatives, suspected to be banamis to identify the properties. ACB is also examining a tahsildar of Medak district, who claimed that Nagesh had tried force him to indulge in corrupt practices. “There are allegations that some land parcels taken as bribe were assigned to people from marginalised communities. Information is that all the bribes taken in the form of land are in Medak district, where he has been posted,” an ACB official said.  As of now, one of Nagesh’s benamis, Jeevan Goud, has been arrested. During the recent custodial interrogation, Jeevan confessed before the ACB officials that the additional collector had informed him about registering five acres of land in Chippalaturthi village of Medak district in his name and asked him to send photos of cheque and Aadhaar card. ACB found the photos of the documents in the phones of both Jeevan and Nagesh.||http://timesofindia.indiatimes.com//city/hyderabad/more-evidence-of-graft-against-addl-collector/articleshow/78414525.cms||---
