March 2, 2021||Business||IGL raise CNG price by 70 paise/kg, PNG by 91 paise||NEW DELHI: Indraprastha Gas Ltd on Monday raised price of CNG (compressed natural gas) by 70 paise per kg and PNG (piped natural gas) by 91 paise per unit (scm), marking one of the steepest hikes in recent times that is bound to make taxi and bus operators clamour for higher fares and put additional burden on households. CNG would now cost Rs 43.40 per kg in Delhi and Rs 49.08 in Noida, Greater Noida and Ghaziabad. PNG will cost Rs 28.41 per unit in Delhi and Rs 28.36 in Noida, Greater Noida and Ghaziabad. The revised CNG price in Rewari would be Rs 54.10 per kg and Rs 51.38 per kg in Karnal and Kaithal. In Kanpur, Hamirpur and Fatehpur, the revised CNG price would be Rs 60.50 per kg, while in Muzzafarnagar and Shamli the fuel would cost Rs 57.25 per kg. The revised price of PNG in Rewari and Karnal would be Rs 28.46 per unit. The price in Muzzafarnagar, Shamli and Meerut would be Rs 32.67 per unit. An IGL statement said the increase was required to cover higher input costs and additional spendings incurred to ensure uninterrupted supply throughout the pandemic, particularly during the lockdown. The impact of the revision in CNG prices would be marginal, IGL said, adding for autos it would translate into an increase of "just over" 2 paisa per km and for taxi 4 paisa per km. Even at revised prices, CNG would offer 65% savings towards the running cost when compared to current petrol prices and 46% for diesel. Watch IGL raises CNG price by 70 paise/kg, PNG by 91 paise||http://timesofindia.indiatimes.com//business/india-business/igl-raise-cng-price-by-70-paise/kg-png-by-91-paise/articleshow/81280130.cms||Sanjay Dutta
March 2, 2021||Patna||Face masks to be distributed in Bhagalpur schools||BHAGALPUR: The district education department is set to provide face masks to nearly five lakh schoolchildren of state-government run schools in the district. On Monday, 40,000 schoolchildren were provided face masks in schools under the Bhagalpur Municipal Corporation (BMC) areas besides Nathnagar, Kahalgaon and Pirpainty blocks out of 16 blocks in the district. The face masks are being manufactured by JEEViKA. District education officer (DEO) Sanjay Kumar said that each child will get two face masks. “Two face masks are being provided to each student enrolled in government schools from Class I to VIII. The total enrolment is more than 4,75,000 lakh in the district. Therefore nearly 10,00,000 face masks have to be distributed as soon as possible,” the DEO said. He added: “Acknowledging that distribution of nearly 10,00,000 face masks to approximately 5,00,000 schoolchildren is a challenge, we have geared up our machinery both for procurement of face masks and distribution among the schoolchildren in the district.” Urging the guardians to motivate their wards to wear face masks, carry tiffin and water bottles while attending the classes, the DEO said: “We have also directed the headmasters (HMs), class teachers and other school staff to make sure that children attending classes and participating in other activities in the schools should wear face masks.” Schools from Classes I to V reopened across the state from Monday after almost a year.||http://timesofindia.indiatimes.com//city/patna/face-masks-to-be-distributed-in-bhagalpur-schools/articleshow/81279245.cms||Kumar Rajesh
March 2, 2021||Kolkata||NCW seeks EC nod for DGP report on Nimta case||Kolkata: The National Commission for Women (NCW) on Monday sought the Election Commission of India’s nod to ask for a report from the Bengal DGP on the Nimta case, in which images of a bruised and swollen face of an ailing 82-year-old was shared on social media alleging she and her son — who is a BJP worker — were assaulted by Trinamool workers in North Dum Dum on Saturday night. Police said they are probing a complaint lodged against five persons, but none has been arrested. BJP and Trinamool have been involved in an escalating war of words on the issue that continued on Monday. NCW chairperson Rekha Sharma said, “We have taken the case on our own. I saw the video on Twitter, in which someone tagged me. We have written to the EC with a copy to the DGP and we are waiting for their response.” Senior Trinamool leaders dubbed the allegations as “fabricated and false” and shared a video of the woman’s grandsons Gobindo and Bhola Majumdar. “She has been bedridden for the past three years. There can be no question of pushing and shoving. If she has been attacked, it is by BJP workers, not Trinamool,” said Gobindo. “The bruises on her face have been there for a long time,” said Bhola. Senior state minister Partha Chatterjee and several senior Trinamool leaders shared this statement. On Monday, Trinamool MP Nusrat Jahan Ruhi said, “This is a perfect example of BJP being unapologetically shameless yet again.” BJP’s Mahila Morcha leader Agnimitra Paul met the woman on Monday. “They are known for their allegiance to Trinamool. No wonder they are trying to divert attention by speaking rubbish. We would like to take care of some of her treatment if the family agrees. Assailants banged her head against the wall and she has blood clots under her eyes and bruises,” Paul said.||http://timesofindia.indiatimes.com//city/kolkata/ncw-seeks-ec-nod-for-dgp-report-on-nimta-case/articleshow/81279870.cms||Rohit Khanna
March 2, 2021||Delhi||Delhi: How these snatchers in love funded their need for a high||NEW DELHI: It was love at first sight for Sidharth Malhotra and Simran when they saw each other across their terraces a few years ago in southwest Delhi. Sidharth had returned from Dehradun after passing his Class IX from a school there, while Simran had completed her Class X from Kendriya Vidyalaya in Janakpuri. What started with bunking school to watch movies and smoke marijuana eventually turned them into drug addicts. Their habit soon made them quit school and take to crime to fund drug procurement. The pair started by stealing from their homes, but with their increasing drug requirement beginning to cost around Rs 100, they started committing street crimes. A snatched mobile phone or necklace was easy to dispose of and fetched quick money. After getting stoned, the two would carry out dry runs and experiment with sure shot ways to snatch and flee. Then, Sidharth, an expert biker, would wriggle through crowded traffic with ease and Simran would divest unaware people of their phones and chains. However, two back-to-back incidents in Vikaspuri in February, caught on CCTV cameras, led the 20-year-olds into the police dragnet. After arresting them, the cops have contacted their families and are trying to help them with their addiction. A police officer said, “With the help of their family members, we are making efforts to rehabilitate them.” The cops started tracking the duo when a woman approached them with a complaint on February 28. She reported that she was waiting for an e-rickshaw near Reliance Mall in Vikaspuri when two bike-borne persons approached her. They rode right up to her and the pillion rider, whom she realised seconds later was a girl, grabbed her mobile phone. The two then zoomed away. “An FIR was registered and a team formed under SHO Mahender Singh Dahiya to investigate the matter,” disclosed Urvija Goel, DCP (West). “The teams scanned the footage from around a dozen CCTV cameras installed around the scene of crime.” The cops finally spotted the duo in the footage from some of the cameras and developed local intelligence about them. An informer tipped off the cops about their movements after which cops kept them under scrutiny and arrested them while on a crime run. The phone the two had snatched on February 28 was recovered from them. Their involvement in another case of snatching reported on February 5 was also confirmed. The cops have contacted other police stations nearby and shared the details of the boy-girl suspect to find out if there were more snatchings involving them.||http://timesofindia.indiatimes.com//city/delhi/how-these-snatchers-in-love-funded-their-need-for-a-high/articleshow/81284198.cms||---
March 2, 2021||Dehradun||International Yog festival kicks off in Rishikesh||Rishikesh: The week-long International Yog Festival organised by the state tourism department began on Monday along the banks of Ganga at GMVN Ganga Resort in Rishikesh. Over 400 participants took part in the sessions on the inaugural day. Addressing yoga teachers and learners, Patanjali Yogpeeth general secretary Acharya Balkrishna said that yoga has helped in making lives disease-free during the pandemic while adding that the whole world is accepting Yoga irrespective of caste and creed. The morning session witnessed yoga guru Kapil Sanghvi conducting a well-attended, enlightening session on pranayam (breath control exercises) and Usha Mata holding a session on Iyengar Yoga. During the event, a young yoga practitioner Nitin — from Uttarakhand Sanskrit University — performed Shatkarma Yoga (a process to purify body) . Addressing the gathering, cabinet minister Subodh Uniyal said that Rishikesh is the motherland of Yoga and across the globe one can find Yogis and Yoginis who are either natives of Rishikesh or have been trained here. "Yoga is the identity of Rishikesh and is a bridge spanning global boundaries and bringing people together, connecting them to our culture and roots along with their inner self. Yoga is also providing excellent economic growth opportunities to our youth too. The International Yoga Festival is growing from strength to strength each year," he added. Meanwhile, Mahant Narendra Giri, president of Akhil Bharatiya Akhara Parishad, said that one needs to distinguish between the physical aspects of yoga and the high order truths and the spiritual aspect of yoga. “The practice of yoga must extend from the physical to the divine. I wish everyone a happy and healthy life,” said the seer.||http://timesofindia.indiatimes.com//city/dehradun/international-yog-festival-kicks-off-in-rishikesh/articleshow/81280076.cms||MS Nawaz
March 2, 2021||Lucknow||Goonda control bill passed||Lucknow: The UP prevention of defacement of public and private properties bill and Goonda control (amendment) bill were passed by the assembly on Monday amid opposition’s demand to refer them to the standing committee. The bill was tabled by parliamentary affair minister Suresh Khanna who said it was meant to stop people from de-facing and de-shaping public or private property. Leader of opposition and SP MLA Ram Govind Chaudhary, however, said that the bill was an attempt to squeeze the ambit of activities of political parties. “The party flag is the soul of any political party. Pasting posters on walls and wall writing happen to be one of the key public campaign activity of any political party. How can you stop it,” he asked. BSP legislative party leader Lalji Verma said that the bill arms the ruling party to act whimsically against its political opponents. The Goonda control (amendment) bill envisages giving magisterial power to police whenever the need arises like in case of police commissioner system which has been made applicable in case of Lucknow and Gautam Budh Nagar.||http://timesofindia.indiatimes.com//city/lucknow/goonda-control-bill-passed/articleshow/81283594.cms||टाइम्स न्यूज़ नेटवर्क
March 2, 2021||Bareilly||Uttar Pradesh: Woman’s body found at home in Bareilly, dowry death suspected||BAREILLY: A 22-year-old woman was found dead under mysterious circumstances at her residence in Khadana area under Majhola police jurisdiction in UP’s Moradabad on Monday. Her husband and in-laws are at large, police said. The deceased was identified as Armana, a resident of Majhola, Moradabad. She was married to one Mahboob Ali, a carpenter, in June 2020. In his complaint with police, Armana’s brother alleged that she was being tortured by her husband and in-laws for dowry. At the time of marriage, her family had given a motorcycle and Rs 1 lakh cash to Ali’s family but they wanted a four-wheeler. SHO of Majhola police station said an FIR has been registered against five people, including the woman’s husband, under IPC section 304(b) (dowry death). Her body has been sent for a post-mortem following which, cause of her death will be ascertained.||http://timesofindia.indiatimes.com//city/bareilly/womans-body-found-at-home-dowry-death-suspected/articleshow/81278887.cms||Maria Khan
March 2, 2021||Nashik||Schools in Nashik city to remain closed till March 15||NASHIK: In view of the rising number of Covid-19 cases, municipal commissioner Kailas Jadhav on Monday ordered the closure of all schools and junior colleges in the city till March 15. The educational institutes in the city were allowed to start physical classes for students of Classes IX to XII from January 4. Classes for students from Std V to VIII began on January 27. Although the attendance in these educational institutions was encouraging, it started dropping after the recent spike in Covid-19 cases. Jadhav said the Nashik Municipal Corporation (NMC) could give permission to students of Classes X and XII to attend special classes in their education institutions and preapre for the board exams. “Only mathematics, science and English should be taught in these special classes. Moreover, students interested in attending these special classes have to mandatorily obtain written consent from their parents,” said Jadhav. A few days ago, six students of a city-based junior college tested positive for Covid-19. Two of the 51 students who came in contact with the six junior college students also tested positive for the contagion. There are 425 schools — both private and civic — running classes for Std V to VIII with more than 1.1 lakh students in Nashik city. Similarly, there are more than 75,000 students studying in about 200 schools with higher classes and junior colleges across the city.||http://timesofindia.indiatimes.com//city/nashik/schools-in-nashik-city-to-remain-closed-till-march-15/articleshow/81281587.cms||---
March 2, 2021||Mumbai||Court issues bailable warrant against Kangana Ranaut in Javed Akhtar case||MUMBAI: A magistrate court on Monday issued a bailable warrant against actor Kangana Ranaut in the defamation complaint submitted by veteran Bollywood lyricist Javed Akhtar. The warrant was issued after the actor failed to appear before the court. “For wilful absence of the accused without any justified reasons, despite service of summons, issue bailable warrant of Rs 1,000 against accused Ms Kangana Ranaut,” said Metropolitan Magistrate R R Khan. Akhtar’s lawyer Vrinda Grover sought issuance of a non-bailable warrant against her. The court, though, said, “However, keeping in view the nature of the litigation, it appears to me a harsh step.” Ranaut’s lawyer Rizwan Siddiquee said he will soon move the appropriate court challenging all actions taken by the magistrate court so far and seek a stay. “The magistrate court has grossly erred in taking cognizance of the matter and issuing summons to my client, without even verifying the complainant’s (Akhtar) four witnesses on oath, as mandated under Section 200 of CrPC (Criminal Procedure Code),” Siddiquee said. He submitted the same before the magistrate too. The magistrate court said right now, in the absence of any orders from higher courts, her remaining absent despite receipt of summons shows her conduct. “Furthermore, mere intending to challenge the proceedings would not absolve her liability as an accused from attending this court. Definitely, today the accused was having the option to file an exemption application for today’s attendance. However, she has not preferred to opt for the same,” the court said. The matter will come up for hearing on March 26. On February 1, the court in Andheri had issued summons to the actor. Akhtar’s complaint alleged defamatory statements were made by her to a news channel in the aftermath of actor Sushant Singh Rajput’s death last year. Juhu police had earlier submitted a report that offences relating to defamation were made out against Ranaut. Following this, on February 1, the court had issued a process against her.||http://timesofindia.indiatimes.com//city/mumbai/court-issues-bailable-warrant-against-ranaut-in-akhtar-case/articleshow/81278895.cms||Rebecca Samervel
March 2, 2021||Delhi||Delhi: This 51-year-old had a close call just a day before Adarsh Nagar snatching-murder||NEW DELHI: Fifty-one-year-old Suman Gupta was targeted by a snatcher just a day before Simran Kaur was stabbed to death by another snatcher in Adarsh Nagar on Saturday. However, she was a lucky woman who could have met Kaur’s fate but had a narrow escape. Gupta, along with her daughter, was targeted by a snatcher when she was entering her society in Bharat Nagar. A man snatched her gold chain and started running. The mother-daughter duo tried to nab him but he stopped, pointed a knife and told them he would kill them if they chased him. According to police, a case was registered based on the statement of Suman Gupta. She stated that she was walking towards her house with her daughter Ruhi Gupta when a boy came from the rear side and snatched her gold chain. When they followed him, the snatcher threatened them by showing a knife. An officer not authorised to speak to the media said: “Initially, a case under Section 327 (voluntarily causing hurt to extort property, or to constrain to an illegal act) was registered. During investigation, it was converted to robbery under Section 392 of the Indian Penal Code.” “Around 2.30pm, a boy came from behind, pushed me and snatched the gold chain from my neck. As he started running away, I along with my daughter chased him but he pointed a knife at us. He said he would kill us and we did not follow him further. My chain weighed around 12-15 grams,” Gupta said in the FIR. No arrests have been made in the case so far. Investigations are under way.||http://timesofindia.indiatimes.com//city/delhi/this-51-yr-old-had-a-close-call-just-a-day-before-adarsh-ngr-snatching-murder/articleshow/81284199.cms||---
March 2, 2021||Lucknow||CM Yogi Adityanath greets kids with candy as they return to school||LUCKNOW: As primary schools reopened on Monday after remaining shut for almost a year due to Covid-19 pandemic, campuses wore a festive look as teachers and staff welcomed children with balloons, flowers and chocolates. To instill confidence in students, Chief Minister Yogi Adityanath visited a primary school in Narhi, Lucknow, to take stock of arrangements. During his 20-minute stay at the school, the CM offered chocolates to children and asked them if they would attend the school regularly “You all should study well and stay happy,” he said. Yogi enquired about the progress of work under Operation Kayakalp, and inspected two smart classrooms. He also asked students about the mode of learning during lockdown and informed them about the importance of wearing masks. “Uncle (CM) also asked my name, my class and about my family. It was so special for me,” said Rachna Rawat, a Class 5 student. “The entire atmosphere changed with the CM’s presence on the campus. It was a unique experience for children,” school’s principal Rachna Pandey said. Basic education minister Satish Dwivedi also visited a primary school in Pokhar Bitwa in his home district Siddharthanagar where he even tasted the midday meal. “The school campus was clean. The children were happy and courteous,” Dwivedi said. Children, who were excited to be back on the campus, greeted their friends and teachers. “We welcomed the children by applying ‘tilak’ on their forehead, and showering flowers on them. Children were allowed entry only with face masks on,” said Snehil Pandey, head mistress at primary school, Sohramau, Unnao. At a primary school in Saharanpur, teachers wrote welcome message for children on blackboards.||http://timesofindia.indiatimes.com//city/lucknow/cm-greets-kids-with-candy-as-they-return-to-school/articleshow/81283626.cms||Isha Jain
March 2, 2021||Mumbai||Mumbai: After 10-year wait, Pali Market vendors move into their space||MUMBAI: Over 60 vendors from Pali market at Bandra finally moved into the redeveloped market space on Monday. While the shifting process began last week, all vendors — including those dealing in groceries, fruits, vegetables, meat and fish — moved into the multi-storey structure on Monday. This relocation of vendors comes almost over a decade after they had been sitting along the street outside as the market was being redeveloped. Work on the redeveloped building is still in progress and currently only those vendors licensed by the BMC have been moved into the space. Besides the BMC market, the building will also house parking space, BMC offices and additional saleable space. Times ViewThe redevelopment of Pali market has been languishing for 15 years; the builder got preliminary sanctions in 2006 but delayed the project. Instead of issuing a show cause notice to the developer, BMC extended the deadline from time to time. Now that the market building is ready, the civic administration must relocate hawkers soon and ensure such delays are not condoned in future.Dinesh Gupta, secretary, Pali Market Shopkeepers Association, whose family has been operating from the space for the past 50 years said that for now everyone has been accommodated on the redeveloped market premises. “There were several vendors who did not have licences but have been operating from the market for the past many years. We have ensured they were accommodated too by getting them space on rent from shopkeepers who are now elderly and stopped operating their business,” he said. The relocation of vendors has brought much relief to locals. Madhu Poplai, secretary of Pali Hill Residents Association, said they had been pushing for the market to be redeveloped for the past many years. “Now that the vendors have moved into the redeveloped market space, we want to ensure that the road is not taken away for parking, considering that generally it is noticed that any additional space created on the road has cars being parked,” she said. Congress corporator Asif Zakaria said that they plan to put up ‘No Parking’ signs along the street so that the road stays open for free movement. “We have already had discussions with the locals and shopkeepers to ensure that those coming into the market do not crowd the area,” he said. BJP corporator Swapna Mhatre from Pali Hill said that she was happy the redevelopment of the market was completed during her tenure as a civic representative from the area. “After much back and forth, work has been completed at least to get the vendors to move into it. It has been too long that they had been evacuated,” she said.||http://timesofindia.indiatimes.com//city/mumbai/after-10-yr-wait-pali-market-vendors-move-into-their-space/articleshow/81281854.cms||Richa Pinto
March 2, 2021||Delhi||Two men who fired at cops at picket arrested in Delhi||NEW DELHI: Days after two criminals shot at policemen in outer Delhi, cops tracked them down and shot at in their legs after they opened fire while being caught. Both were taken to hospital and are doing fine. The duo are carjackers and were riding a stolen bike when constable Sandeep had stopped them for checking at barricades in Bhalswa Dairy on February 25. One of the accused has turned out to be a month short of turning 18. The other criminal has been identified as Yogesh Verma, a resident of Bakhtawarpur who has been involved in eight cases of motor vehicle theft. Police have solved four cases of Arms Act and theft with this action. A countrymade pistol each was recovered from Verma and the juvenile. According to police, Sandeep was checking vehicles at a picket in Bhalswa Dairy. Around 6.15pm, he had spotted three suspicious men riding on the same motorcycle with a defective registration numberplate. When he tried to stop them, they attempted to speed away. When police tried to catch them, one of the men took out a pistol and opened fire on the police team. “While one bullet hit constable Sandeep, constable Bhupender escaped another bullet fired by the accused,” said deputy commissioner of police (outer north) Rajiv Ranjan Singh. A case of attempt to murder was registered. “Data of all active criminals were analysed and technical surveillance was also used. Information was received during the early hours on Monday that the accused will come to Sector 30 in Rohini,” the DCP said. A trap was laid and two suspects were spotted on a Pulsar bike, Singh added. They were signalled to stop but they again tried to escape, the DCP pointed out. As the police team started chasing them, one of them took out a pistol and fired at the cops. “One bullet hit the bulletproof jacket worn by sub-inspector Sandeep Kumar while another filed by the second suspect hit the bulletproof jacket of constable Ravikant.” On this, police retaliated and both the men were shot in their legs, the DCP said. Both accused were taken to Baba Saheb Ambedkar Hospital for treatment, a cop said.||http://timesofindia.indiatimes.com//city/delhi/two-men-who-fired-at-cops-at-picket-arrested/articleshow/81284203.cms||---
March 2, 2021||Kanpur||STF arrests six for assisting gangster Vikas, aides||(With Pic) Kanpur: The Special Task Force (STF) of Uttar Pradesh Police on Monday arrested six persons on charges of providing shelter and financial aid and also disposing of a semi-automatic weapon of slain gangster Vikas Dubey and his aides from his native village Bikru where he and his more than 50 aides trapped and killed eight policemen, including a DySP, on the night of July 2, 2020. A Bhind Madhya Pradesh resident, who had purchased a semi-automatic 30 Springfield American rifle from them, has also been arrested. The STF sleuths also recovered a huge cache of arms and ammunition, including a semi-automatic 30 Springfield American rifle, an automatic carbine, a revolver, a single barrel gun and two country-made pistols, huge number of cartridges including of AK -47, 7.62, 30.06, 12, .38 and 315 bores, besides charger clips of 30.06 cartridge and an Apple phone of Vikas, seven android phones belonging to his aides Amar Dubey and Prabhat Mishra, two four-wheelers including an Omni car, besides a PAN and Aadhaar card and Rs 2.5 lakh in cash from their possession. “Vishnu Kashyap, Aman Shukla, Ram Ji, Abhinav Tiwari, Sanjay Parihar and Shubham Pal, all natives of Kanpur Dehat, and Manish Yadav of Bhind district of MP were arrested when they were planning to dispose of the remaining arms and ammunition of the slain criminals,” said IG STF Amitabh Yash. Vishnu Kashyap, a resident of Shivli in Kanpur Dehat and a childhood friend of slain criminal Prabhat Mishra, had played a major role in providing shelter and facilitating escape to Vikas. “He had borrowed a Swift DZire car from his friend Chotu and used it to transport Vikas, his nephew Amar and co-villager Prabhat to his brother-in-law Ramji’s house in Tulsinagar where they took shelter in the basement. They had also carried with them several arms and ammunition,” the IG added. On July 3, Ramji took Amar Dubey to an orchard of one Sanjay Parihar in Kariyajhala village from Rasoolabad on his motorcycle. “There Amar Dubey asked Puttu Mishra to arrange for a safe hideout following which he had arranged their stay at the pump house. Amar was later joined by his uncle Vikas and Prabhat Mishra. However, on finding the place unsafe, Vikas again asked Puttu Mishra to arrange for a safer hideout. Subsequently, one Shivam Pal of Mangalpur had arranged a room for Vikas, where he stayed for two days,” he added. “Shivam had also made arrangements for the gangster’s snacks, lunch and dinner, besides newspaper and TV for latest update on Bikru massacre,” said the official further and added, “After staying there for two days, one Shubham Pal had arranged an Omni car and dropped Vikas, Amar and Prabhat to Auraiya and from where the trio later escaped to Delhi.” On Monday, the STF team got specific input about the assembly of criminals involved in giving shelter and facilitating escape to Vikas and his aides near Bhauti Panki Padav underpass, where they were to dispose of the remaining arms and ammunition of Vikas and his aides to some unidentified people. “STF arrested them with arms and ammunition and a case under relevant sections has been registered against them,” The IG said. To recall, eight policemen, including DySP Devendra Mishra, were ambushed in Bikru village in Chaubeypur area of Kanpur when they were going to arrest Vikas and fell to bullets fired from rooftops shortly after midnight on July 2. Dubey was killed in an encounter in the morning of July 10 when a police vehicle carrying him from Ujjain to Kanpur met with an accident and he tried to escape from the spot in Bhauti area in Sachendi, the police had said. Prior to Dubey’s encounter, five of his alleged associates were killed in separate encounters with police.||http://timesofindia.indiatimes.com//city/kanpur/stf-arrests-six-for-assisting-gangster-vikas-aides/articleshow/81279560.cms||Faiz Rahman Siddiqui
March 2, 2021||Aurangabad||Protestors lock ZP school demanding maths teacher||Aurangabad: Angry with the fact that the Khandala-based zilla parishad school in Paithan has not got a full-time teacher for mathematics, the villagers on Monday locked the school gate. Protestors have threatened to repeat the action if their demand is not addressed in the next couple of days. However, the school has claimed that the mathematics syllabus has already been completed using online and offline modes. Villagers, whoever, say that this lackadaisical approach of the education department is set to take a toll on the overall performance of the students in the upcoming SSC examination. Sunil Gaikwad, who took the lead in locking the school gate, said, “There are 72 students in Class X in this Khandala-based school. In the absence of a mathematics teacher, we fear some of the students’ academic year will be wasted.” Echoing his thoughts, other villagers said that they were compelled to take the extreme step as their pleas with the education department had fallen on deaf ears. Vijay Patil, a village resident, said even when the online classes were on, the demand was being raised for a mathematics teacher. But none of the officers paid any heed. Many parents, who could afford to do so, opted for private tuitions. Those who could not, were left out. Villagers even said that the school has not had a full-time mathematics teacher for quite a while. When contacted, ZP CEO Mangesh Gondawle said: “We have already issued directives to appoint a full-time mathematics teacher at this school. As far as we know, there were other teachers who have been covering the mathematics syllabus.”||http://timesofindia.indiatimes.com//city/aurangabad/protestors-lock-zp-school-demanding-maths-teacher/articleshow/81278121.cms||Mohammed Akhef
March 2, 2021||Hyderabad||Hyderabad: In Covid war, Gandhi Hospital was medical, emotional epicentre||HYDERABAD: State-run Gandhi Hospital, which was turned into the nodal Covid centre, has remained the heart of pandemic management in the state. The hospital has so far treated over 1.1 lakh Covid patients, of which 35,000 were critical cases, requiring admission for 15 days to two months. For nearly seven months, Gandhi Hospital was the only place where suspected as well as confirmed Covid patients underwent treatment. Since the sudden influx of pandemic activity, the hospital has witnessed many firsts. Early into the pandemic, the 1,800-bedded hospital laid down treatment protocol and was one of the first in the country to begin use of Remdesivir drug. It decided to take part in the solidarity trial for the drug in collaboration with the World Health Organization (WHO) and Indian Council of Medical Research (ICMR). The hospital also took part in plasma trials and gave plasma treatment when it looked like the only life saver. “Every week we used to have experts from private and government hospitals sit together and discuss what was going on in the world and what our treatment should be. From treatment modalities for mild, moderate and severe cases to what investigations should be run on patients — we deliberated and decided for ourselves. The virus was new and we had hundreds of patients flock to us,” said Dr M Raja Rao, superintendent Gandhi Hospital, who had taken over the post a month after the pandemic started. More than just a medical emergency, the pandemic also brought on an emotional crisis for doctors and staff. “On June 29 last year, every single bed in the hospital was occupied. We had eight ambulances waiting outside the gate, each having four critical patients. We could only make space if another patient died. That night I called it a day at 3am after taking in all patients,” said Rao, sharing how scenes of people gasping for breath left the entire staff shaken. Apart from going into the war with less than average infrastructure, the hospital also faced its share of hurdles with sanitation workers, PG students and nurses going on a strike in the middle of the pandemic. Despite that, and numerous complaints from patients about facilities, the hospital went out of its way to help patients, including providing special diets for those fasting during Ramzan. “The situation that the state has seen should be a reminder to the government that they need to focus on strengthening government hospitals,” said a resident doctor.||http://timesofindia.indiatimes.com//city/hyderabad/in-covid-war-gandhi-hosp-was-medical-emotional-epicentre/articleshow/81281878.cms||Amrita Didyala
March 2, 2021||Lucknow||UP to connect 14k panchayats with broadband internet in two months||Lucknow: The UP government will be linking 14,100 gram panchayats with an optical fiber network to provide broadband internet services in the next two months. The project has been undertaken under the national broadband mission to digitalize every village in the country. The state government has already linked 31,149 gram panchayats with the optical fiber network and has set a target of linking a total of 58,000 gram panchayats with broadband connections by December 31, 2022. “Under this mission launched by the government of India, 50 lakh kilometer of optical fiber cable is to be laid to ensure the availability of high-speed broadband services in rural and remote areas of the state. Tower density is also to be increased from 0.42 to one per 1,000 population, so that access to government schemes can be facilitated in rural areas,” said a government spokesperson. The spokesperson said that there was a greater urgency in implementing the work as due to the Covid-19 situation classes were being held online and many students in villages were facing a problem with internet connectivity. On directions from chief minister Yogi Adityanath, chief secretary RK Tiwari constituted a state-level broadband committee under his chairmanship. In the meeting, it was decided to run the mission in three phases. In the first phase, 17,903 gram panchayats in eastern UP and 10,481 gram panchayats in western UP were provided broadband access till December 31, 2020. The spokesperson said that in the second phase of implementation, 17,032 gram panchayats in eastern UP and 2,195 gram panchayats in western UP will be linked with the optic fiber network till March 31, which could be extended to April 30. After this the third phase will start. The national broadband mission was launched in 2019 by the central government to set up a large-scale digital infrastructure in rural India.||http://timesofindia.indiatimes.com//city/lucknow/up-to-connect-14k-panchayats-with-broadband-internet-in-two-months/articleshow/81283627.cms||---
March 2, 2021||Varanasi||Man strangles toddler daughter, arrested||Gorakhpur: A man strangled his two years old daughter and handed the body to his elder daughter on Monday morning in a village under Chiluatal police station area of Gorakhpur district. Police registered a case against the man on the complaint of his wife, who works at a brick kiln at Baijnathpur, and arrested the accused who was caught and thrashed by locals. Police said the accused Ramesh of Mahatbarwa Jangli Tola under Gulriha police station had married Indu, daughter of Vijayi of Peeru Shaheed, Manbela Tola. Ramesh was a drunkard and used to beat Indu, so she went to her father, who works at a brick kiln at Baijnathpur, with her children Kajal (8), Prince (5), Shreya (2), and started working there. Kajal was unwell on Sunday and when Ramesh got to know, he came and took Kajal, Prince and Shreya with him on a motorcycle. They returned on Monday morning, with Kajal carrying the body of Shreya. The villagers caught and thrashed Ramesh and handed him over to police when Kajal told them that he had strangled Shreya. Kajal told police that Ramesh took them to several places on motorcycle, and then to an orchard to sleep at night. Ramesh strangulated Shreya using the scarf of Kajal who woke up on hearing her cries. Kajal also told police that Ramesh used to say that Shreya is not his daughter. “The accused Ramesh has been arrested and booked under Sections 302 (murder) and 506 (Punishment for criminal intimidation) IPC and the body has been sent for postmortem,” said SHO Chiluatal Neeraj Kumar.||http://timesofindia.indiatimes.com//city/varanasi/man-strangles-toddler-daughter-arrested/articleshow/81279051.cms||टाइम्स न्यूज़ नेटवर्क
March 2, 2021||Kanpur||2 beaten to death over alleged affair in separate incidents||Kanpur: Two persons were beaten to death over alleged affair in separate incidents in Kanpur Dehat district. under the jurisdiction of Rasoolabad police station. In the first incident, a 21-year-old youth was allegedly beaten to death by the family of his girlfriend in Lakshmanpur village of the district. The girl’s family was against their relationship and had warned the youth to stay away from her. The incident apparently occurred while the victim, Mukesh Kumar, a resident of Madarpur village, had gone to meet his girlfriend at a neighbouring village on Friday. He remained untraceable since then. His body was found with serious injuries in Laxmanpur village of the district on Monday morning. Police have detained a few members of the girl’s family. According to the family of Mukesh, the deceased was in a relationship with the girl. The girl had called him to meet her. He was caught and brutally beaten by the girl’s family members. His body was later found with grievous injuries. “As per his family members, Mukesh was called by the girl and beaten to death by her family members who have been detained and are being questioned,” said ASP Ghanshyam. In a similar incident, a 45-year-old man was beaten to death allegedly by the family members of his alleged paramour with whom he was caught in a compromising position on Sunday night in Narkhurd village in Rasoolabad police area. The police identified the deceased as Badan Singh Rajput, a resident of Narkhurd. The incident came to light on Monday morning when the police recovered the body of the victim with grievous wounds from the woman’s house. A heavy deployment of police was made to avert any untoward incident in the village. The woman’s three family members have been arrested following an FIR under relevant sections of IPC, said ASP Ghanshyam.||http://timesofindia.indiatimes.com//city/kanpur/2-beaten-to-death-over-alleged-affair-in-separate-incidents/articleshow/81282859.cms||---
