July 31, 2020||Chennai||#CoronaInnovation: Poojas, festivals and vedic ceremonies move online||The COVID-19 pandemic has forced people, irrespective of age and belief system, to move online. While tech firms offering e-poojas is nothing new, namma Chennai has now gone virtual when it comes to conducting rituals and ceremonies, too. While several women in the city have opted for online sessions to celebrate Varalakshmi Nombu, priests have already been getting bookings to conduct Avani Avittam virtually next week. Vedic Ravi of Sri Bhuvaneswari Vedic Centre is among those who will be conducting these ceremonies over Zoom. He had earlier conducted Aadi amavasai tharpanam over the app. He says, “Due to the pandemic, people couldn’t assemble at one place for the tharpanam, which is of significance for Hindus on the new moon day in the month of Aadi. Hence, we thought of moving online. Traditionally, on Aadi amavasai, people gather at the banks of rivers or some other place of convenience and perform the tharpanam together. But this time, each one did it from the comfort of their homes, but without missing on the essence of the ritual. Apart from people in our city, we had 92 participants from across the globe as well.” Pushpa R, a techie, is excited that she can perform the nombu by taking cues virtually from a vaadhyar. “Since I am working from home, I can do the pooja peacefully at a time that’s convenient for me. This is the first time that I’ll be participating in a virtual pooja, and I’m looking forward to it,” she says. Ravi says 25 people have registered so far for the nombu with him. So, is there any fee? “No,” he says, “We insist on registration to get an idea of the number of participants and understand their requirements. This helps us decide the number of batches that will be required for the one-hour pooja, which we will conduct until noon. As far as dakshina is concerned, participants can pay whatever they like through netbanking or payment wallets. For the Aavani Avittam, which will be held on August 3 via Zoom, I’ve 70 registrations already.” Kannan, a temple priest, says he is planning to conduct the Aavani Avittam ceremony using Google Meet. “We can’t assemble in large groups, and it’s also not feasible for me to visit everyone’s houses to conduct the rituals. So, we felt virtual is the way forward now,” he says. Murali Srinivasan, a managing director of a company, couldn’t agree more. “Doing these poojas virtually saves a lot of time and energy. I feel we should have adapted to virtual ceremonies long ago. It’s great that irrespective of age, people can participate in the rituals with the help of technology,” he signs off.||http://timesofindia.indiatimes.com//city/chennai/coronainnovation-poojas-festivals-and-vedic-ceremonies-move-online/articleshow/77266504.cms||Sindhu Vijayakumar
July 31, 2020||Patna||Target to test 20,000 samples a day achieved: Bihar govt||PATNA: The state government on Thursday claimed that the target of testing 20,000 samples per day for Covid-19, set by CM Nitish Kumar recently, has been achieved. Health secretary Lokesh Kumar Singh told reporters in the daily Covid briefing on Thursday that altogether 20,081 samples were tested on Wednesday. “Thus, the target of conducting 20,000 tests per day has been achieved,” he said. The health department has also decided to launch a Covid-dedicated toll-free number in every district. Lokesh said each toll-free number will have 10 hunting lines. These hunting lines will ensure 24x7 availability of doctors. “Any person can take health related consultation for free by calling on the toll-free number. The control rooms will have sufficient availability of ambulances, paramedical staff and kits for any emergency,” Lokesh said. Information and public relations department secretary Anupam Kumar said antigen tests were being conducted in flood relief camps in adherence to instructions issued by the CM. “Number of kits for conducting the tests has been increased,” he said.||http://timesofindia.indiatimes.com//city/patna/target-to-test-20000-samples-a-day-achieved-bihar-govt/articleshow/77269078.cms||---
July 31, 2020||Business||LVB, Clix Capital merger talks extended by two weeks, bank slips into red again||Chennai: The proposal for merger of AION-backed lender Clix Capital Services and Lakshmi Vilas Bank (LVB) has been extended by two weeks, as the two parties could not reach a conclusion on valuation at the end of 45-day target period which ends today. The Bank sighted the current Covid situation and travel restrictions for the delay in the conduct of mutual due diligence and preparation of documents for regulatory requirements. As per the letter of interest (LOI), adjusting for capital adequacy, the amalgamation would mean extra capital up to Rs 1,900 crore for the merged entity and total assets of approximately Rs 4,600 crore. LVB, which announced the first quarter results on Thursday, reversed its gains and went back to red with a net loss at Rs 112 crore, due to lower interest income on back of poor advances. The private lender continues to be under RBI’s prompt corrective action. There has also been a steady decline in the Bank’s deposit base since September 2019, with bulk deposits reduced by 41% at Rs 1,376 crore in June, 2020, from Rs 2,350 crore in June, 2019. Gross advances declined by 20% at Rs 16,310 crore in this quarter, compared to the same quarter last year. “The decline is mainly due to hiving-off some low yielding bulk advances and conservative approach of selective security based low risk fresh lending,” the bank statement said. The bank broke the losing chain after several quarters to report profit of Rs 93 crore in the March-ended quarter, 2020. The Reserve Bank of India has initiated Prompt Corrective Action in September 2019, which inter alia prescribes the Bank to bring in additional capital, restrict further lending to corporates, reduce NPAs and improve the Provision Coverage Ratio to 70%. Tier 1 capital ratio worsened to (-) 1.83% in June from (-)0.88% in March quarter. The statutory minimum requirement is 8.9%. Its total Capital Adequacy Ratio (CAR) as per Basel Ill guidelines, stood lowest at 0.17% for the first quarter, as against regulatory requirement of 10.9%. The provision coverage ratio has improved to 72.6%, higher than the minimum of 70% prescribed under PCA.||http://timesofindia.indiatimes.com//business/india-business/lvb-clix-capital-merger-talks-extended-by-two-weeks-bank-slips-into-red-again/articleshow/77270374.cms||---
July 31, 2020||Goa||Parents body files plaint with DoE over pvt school fees||Panaji: The All Goa Unaided Schools Parents’ Association (AGUSPA), a registered body, on Thursday filed a complaint with the directorate of education (DoE) stating that it has been misrepresented on the fee structure committee formed under high court directives. It alleged a fraud abetted by the DoE to manipulate the committee’s report. AGUSPA has been battling its case in the high court since 2009 to get Supreme Court directives on regulation of fees of private schools implemented in Goa. A parent Tallulah D’Silva also made a submission on Thursday to the director of education stating that she was appointed a member on the fee structure committee without being a member of AGUSPA. D’Silva said that she was kept in the dark by other members of the committee that as per the matter in the high court the parent representative had to be necessarily a member of AGUSPA. “I am not even a member of the association. The director of my kids’ private school asked me to be a member. My role was never explained to me. The committee held only three meeting in two months and I had a feeling that the meetings were hurried and the necessary consultative process was not followed,” said D’Silva, who has now asked the new director of education Santosh Amonkar to reconstitute the committee. D’Silva said that when it dawned on her that others from the 10-member committee had kept some vital information from her, she went again through the documents again and found major issues. “I was invited on November 21 and I saw later that the committee was formed as per an order issued on November 15. This order was also submitted in the court,” said D’Silva. Secretary of AGUSPA Orlando Pacheco said that although they were petitioners in the high court matter, they were strangely not invited by the DoE to represent AGUSPA on the fee structure committee. “Tallulah D’Silva was included on the committee as AGUSPA’s representative even though she was never even a primary member of AGUSPA, neither was she authorized by AGUSPA to represent them. The former director of education Vandana Rao allowed the private schools body AGGRUSA, who is a respondent in the high court matter, to appoint representative of its adversary, the petitioners, on the committee. This is a fraud,” said Pacheco. He said that the fee committee report thus prepared has already been submitted to the state government and that AGUSPA’s demand is that it should be scrapped and the committee reconstituted with AGUSPA member.||http://timesofindia.indiatimes.com//city/goa/parents-body-files-plaint-with-doe-over-pvt-school-fees/articleshow/77271970.cms||---
July 31, 2020||Patna||40 Covid-19 patients get plasma therapy at AIIMS-Patna, 32 recover||PATNA: At least 40 Covid-19 patients have so far been given plasma therapy at the All India Institute of Medical Sciences (AIIMS)-Patna. Of these 40 patients, 32 have recovered, including two critically ill patients in the age group of 50-60 years with comorbidities like diabetes and hypertension. Dr Sanjeev Kumar, nodal officer for Covid-19 at AIIMS-Patna, said 10 severe patients were given plasma therapy, but only two of them survived. “As per the medical analysis, we can say that the plasma therapy has proved fruitful for moderately severe patients. The rate of survival of severe patients (those on ventilator support) is only 20%. We divided the Covid patients into four categories – mild, moderate, moderately severe and severe. This therapy is only for moderately severe and severe Covid patients,” Dr Sanjeev said. He added, “When we give the plasma of a recovered patient to critically ill patients, the antibodies in the plasma try to neutralise the virus in the patient’s body.” Convalescent plasma therapy involves transfusion of certain components (antibody) from the blood of people who have recovered from a virus into people who are very sick and are at high risk. Dr Sanjeev said it was too early to comment on the effectiveness of plasma therapy. He, however, said early administration of plasma can reduce mortality rate. Altogether 85 people have so far have donated plasma at AIIMS-Patna after recovering from Covid. The Indian Council of Medical Research (ICMR) had given green signal to AIIMS-Patna in the last week of April to conduct convalescent plasma therapy to treat seriously ill Covid patients. Plasma was for the first time donated at the hospital on June 5 Dr Neha Singh, blood transfusion officer at AIIMS-Patna, said, “The number of plasma donors increased in mid-July. Two more people donated plasma on Thursday. So far, 80 units have been given to Covid patients. Plasma therapy is not a magical therapy. It is a supportive therapy for critically ill Covid patients. It does not have any side-effect.” The district administration has launched a special cell to encourage people to donate plasma. These people are also felicitated with mementos.||http://timesofindia.indiatimes.com//city/patna/40-patients-get-plasma-at-aiims-patna-32-recover/articleshow/77269263.cms||Faryal Rumi
July 31, 2020||Patna||Bihar govt taking steps to curb Covid-19: CM Nitish Kumar||PATNA: Chief minister (CM) Nitish Kumar on Thursday said the state government was taking all required steps for prevention of Covid-19 spread in the state. “Entire world is affected by Covid-19 pandemic. Those linked with medical field have an important role to play along with administrative and police personnel to bring the pandemic under control,” the CM said while inaugurating 124 police buildings constructed by Bihar Police Building Construction Corporation Limited (BPBCCL) with an expenditure of Rs 544 crore via videoconferencing from his 1, Aney Marg residence. The CM also laid foundation for 96 police buildings which would be constructed with an estimated expenditure of Rs 254.46 crore.. The CM said all people should follow social distancing norms and use masks while leaving home. Nitish asked the officials concerned to conduct antigen test of all police personnel as they are contracting Covid-19 while performing duty. “Conducting antigen test of police personnel is important for their safety. We should take care of those who are serving the people,” he said. He praised the BPBCCL for its turnover of Rs 1,600 crore in last five years and the constructions done by it. The also wished corporation’s managing director-cum-DG Sunil Kumar, who will retire on Friday after more than 30 years of service. The CM said his government never asked the police to either implicate or save anyone. “Massacres taking place prior to 2005 were controlled. Rule of law was established in the state with zero tolerance on crime, corruption and communalism,” the CM said.||http://timesofindia.indiatimes.com//city/patna/bihar-govt-taking-steps-to-curb-covid-19-nitish/articleshow/77269172.cms||Debashish Karmakar
July 31, 2020||Business||Cognizant net dips 29% on Covid, ransomware attack; co appoints new CFO||CHENNAI: Recovering from the dual impact of a global pandemic and a cyber attack, Nasdaq-listed IT services major Cognizant Technology Solutions reported a 29% year-on-year dip in profitability for April-June period. Cognizant’s quarterly revenue at $4 billion narrowly met street expectations as average analysts’ estimate stood at around $3.82 billion revenue. The company reported net profit of $361 million in the second quarter compared to $509 million in June 2019 (the company follows the calendar year accounting). Sequentially, profits fell marginally compared to $367 million in the January-March period. Revenue fell 2.5% in constant currency (CC) terms from $4.14 billion in the year-ago period. This includes a 210 basis points (100 basis points= 1%) impact from the exit of its content services business and the Maze ransomware attack suffered in April, the company said. Revenue and bookings improved through May and June, with increased demand in cloud services and digital engineering, the company added. Cognizant’s performance in April-June lags its peers TCS and Infosys. Profits fell 14% year-on-year at TCS in the period, and Infosys reported a stronger-than-expected profit that rose almost 11%. “We delivered a solid second quarter performance whilst continuing to improve our competitiveness,” Cognizant CEO Brian Humphries said, in a statement. “We essentially completely contained and eradicated ransomware, [and] we’ve also begun what we expect will be a multi-quarter initiative to refresh and strengthen our approach to security,” he added in the earnings call. “At the beginning of June 2020 earnings season, the street expectations from Cognizant’s revenue performance were lowest among the large Indian service providers... However, Cognizant posted revenue and EPS which beat street by 4.5% and 20.6%, respectively, showing some promise in execution of the growth and optimization plans laid out by CEO Humphries,” Prashant Shukla, director, Everest Group, said. Following recent C-suite exits of its India head and global delivery head, Cognizant announced that Karen McLoughlin, its CFO of eight years, is stepping down and the company has appointed Jan Siegmund as the CFO. Siegmund was most recently the CFO of Automatic Data Processing, a HR tech provider. Humphries said Cognizant will be rolling out a company-wide “Cognizant agenda” in August to capture the digital opportunity created by the pandemic. Cognizant is also working to globalize its network of delivery centers to complement the India hub, he added. For 2020, Cognizant expects revenue to decline in the range of 0.5%-2% year-over-year in CC terms reflecting muted growth expectations across financial services, retail and travel sectors. Cognizant did not provide a business outlook last quarter. CFO Karen McLoughlin said in the earnings call: “Overall the demand environment in the second half remains uncertain, but we believe that we are gaining competitiveness across industries.” Sectorally, financial services revenue fell 4.3% in CC terms in April-June. Healthcare revenue grew 2.2%. Products and Resources revenue declined 5%. Revenue from communications, media and technology fell 3.2% driven by Cognizant’s decision to exit certain content-related services.||http://timesofindia.indiatimes.com//business/india-business/cognizant-net-dips-29-on-covid-ransomware-attack-co-appoints-new-cfo/articleshow/77270269.cms||Sindhu Hariharan
July 31, 2020||Business||Affirmative vote at centre of credit facility renewal battle at realty co; NCLT relief to promoters||MUMBAI: In a legal fight where majority shareholders of a construction company alleged oppression by the minority, National Company Law Tribunal (NCLT) in Mumbai restrained two minority but substantial shareholders from "preventing or interfering " in renewal of a Rs 250 crore credit facility from two banks notwithstanding their objections in Board meeting held in December 2019 and May 2020. The case, hotly contested for a week by senior counsels including Sharan Jagtiani, Zal Andhyarujina and Gaurav Joshi engaged by large corporate law firms, also counsels Rohan Cama and Mayur Khandeparkar, on both sides dealt with a hot-topic issue of ‘affirmative votes’. Abbas Jasdanwalla, chairman of New Consolidated Construction Company Ltd and two other promoter-directors who together hold about 60 per cent shareholding had filed a company petition against its two investors, HDFC Ventures and Jipe Mauritius Ltd. The tribunal bench of Judicial member Mohammed Ajmal and technical member Ravikumar Duraisamy in an interim order passed on July 29 observed that the petitioning shareholders were “entitled to ad interim relief’’ and restrained the investors from "corresponding with others in matters related to the company petition." One of the Articles of Association (AoA) of the company provided for unanimous votes for items incurring any Financial indebtedness in excess of Rs 1 crore unless otherwise permitted in the business plan. The investors citing the Article said the credit facility approval required their mandatory affirmative vote and their presence in board meeting for quorum. The promoters alleged that the investors were using the articles on affirmative votes and quorum of board meetings as “instruments of oppression and prejudice". The investors’ argument is “misconceived” said the promoters contending that continuing a credit facility did not attract the affirmative votes. “In our considered opinion the continuance of an existing credit facility would not come within the purview of financial indebtedness," said the NCLT in its order. Affirmative votes or veto rights obligate promoters and company to seek prior approval from the investors before taking decisions on matters covered under affirmative rights granted to the investors. For the company promoters, these rights can be worrisome and are often hotly negotiated in the term sheet or shareholders agreements. HDFC Ventures holds 2.79 percent shareholding while Jipe holds 36.21 percent in the real-estate construction company, which last December added Ghazal singer Penaz Masani as its independent woman director. The company also has a Rajya Sabha member, Sambhaji Raje Chhatrapati, as an independent director. The promoters’ gripe was that the two Funds and three investor-directors were blocking renewal of company’s working credit facility from a bank by not attending board meetings, objecting and writing to the bank to prevent disbursal, after the board’s approval in last December. They had approached NCLT in June. The lack of credit facility would put the company’s very existence, the promoters said and the Tribunal acknowledged. The credit facility was continuing since 2007, it noted. The investors also questioned petition’s maintainability, the Tribunal’s jurisdiction when its suit against the company was pending before Bombay high court, argued the inordinate delay as a vitiating factor. The tribunal said it has the jurisdiction to hear the matter and observed that the Funds’ action in abandoning board meetings and raising concerns subsequently, “prima facie, does not appear to be sound corporate governance". “The Bank was willing to extend the credit facility but for the non-cooperation of the Respondents,” observed NCLT in its order released on Thursday. It added, “The allegations of financial bungling by petitioners should not prima facie come in the way of availing credit facilities…there is no material on record that the Company has been in default in servicing the credit facilities…The conduct of the Respondents ex-facie could not be held in the best interests of the Company where they also have substantial stake." The NCLT order observed that the HC had granted no interim relief to HDFC Ventures and Jipe last December in its commercial suit for a declaration that board meetings held in 2018 were illegal. The order also restrained the Company. "The company, except for the existing credit facility with Banks, Financial Institution, other lenders,shall not increase its exposure with any Bank, Financial Institution, other lender without an appropriate Board Resolution, Shareholders’ Resolution and the concurrence of this Tribunal." “A dispute resolution mechanism between the parties under a contract would not foreclose the party’s prerogative of approaching a statutory authority for redressal of its grievances," said NCLT however, adding “Whether or not the matter needs to be referred to arbitration cannot be decided at this preliminary stage.||http://timesofindia.indiatimes.com//business/india-business/majority-claims-oppression-at-realty-firm/articleshow/77270711.cms||Swati Deshpande
July 31, 2020||Patna||National education policy: ‘Flexibility’ draws loudest cheers||PATNA: The new National Education Policy (NEP), which aims to make the curricula of schools and colleges more skill-oriented, has garnered mixed reactions from academics and teachers’ bodies in Bihar. Many educationists believe that the policy, if properly implemented, will ensure emergence of a new developed India. They have hailed the proposals for setting up autonomous bodies like the National Education Commission (NEC) and National Educational Technology Forum and empowering the National Testing Agency to conduct a combined entrance examination for admission to degree colleges. According to Munger University vice-chancellor Ranjit Kumar Verma, flexibility in curricula and abolition of the boundary between faculties will create a conducive environment for academic and intellectual growth of the students. “Establishment of the National Research Foundation will avoid duplication of research topics. Besides, the proposed NEC will improve the overall standard of higher education in the country, including states like Bihar,” Verma says. Former dean of Patna University’s (PU) education faculty, Khagendra Kumar, points out that bifurcation of higher education into different categories is a welcome step, but the tenure of postgraduate (PG) academic programmes need not be reduced. “Multiple exit option is a noteworthy step as it will help students get reward for their partial efforts during the Bachelor’s course and also facilitate their re-entry into the programme,” he says. To PU geology department head Atul Aditya Pandey, implementation of the NPE provisions, most of which have supposedly been borrowed from developed nations, will be a challenge. He says, “Internationalization of education in terms of entry of foreign universities should be done in such a way that the resources and profits earned from our students are invested only in India.” Former Patna Science College principal Radha Kant Prasad also believes that too much experimentation with the education system, especially at the primary and secondary stages, will prove counterproductive. “How can our higher education system be revamped and taken at the global stage until primary and secondary stages provide a strong foundation?” he asks. Federation of University Teachers’ Associations of Bihar’s working president Kanhaiya Bahadur Sinha criticizes the sweeping generalization of higher education under the NEP, saying, “We need specialists, not generalists in every field. Besides, the steps recommended for increasing the gross enrolment ratio are too clumsy and impractical to be implemented.” Patna University Teachers’ Association president Randhir Kumar Singh condemns the enhanced duration of degree courses and reduced period of PG and PhD programmes. “This step will be detrimental as the PG and doctorate level programmes are meant mostly for teachers who are supposed to learn the subjects in greater detail,” Singh says. Students, on the other hand, have welcomed the NEP and hope it will go a long way in creating employment opportunities for them. Patna College sociology student Satish Kumar says, “The NEP focuses on online learning as an alternative to regular classroom interaction between teachers and students. This will help those who are not able to attend regular classes in colleges and universities.” Magadh Mahila College history student Ragini lauds the proposed flexibility in selection of subjects. “Now, students will be able to pursue education with greater flexibility in a seamless learning environment,” she says.||http://timesofindia.indiatimes.com//city/patna/national-education-policy-flexibility-draws-loudest-cheers/articleshow/77269018.cms||B K Mishra
July 31, 2020||Patna||Many couples put baby plans on hold||PATNA: It’s a difficult time for couples planning to start a family. Most are facing the dilemma whether to go ahead with their plan to welcome a baby home or to postpone their decision amid the raging Covid-19 pandemic. For instance, 30-year-old Patna native Shalu Prasad, who got married in 2018, had planned to welcome her first child by next year. However, Shalu and her husband have now put their plan on hold. “I am worried about the kind of environment all around. I don’t want any risks during my first pregnancy,” said Shalu, adding, even though she is working from home and staying inside 24x7, she has decided to wait for some time. West Champaran’s Naaz Afrin (name changed) had even started her early medication for in-vitro fertilization (IVF). Married for over 10 years, Naaz decided to go for IVF this time, but the Covid-19 pandemic has forced her to delay her plans for some time. “I consulted a doctor in Patna and after several visits, she started the procedure for IVF. Though it was very initial and medication had just started, but Covid-19 cases started emerging in India, followed by lockdown in March. During the initial lockdown, I was not able to go to Patna for regular visits. So I decided to stop this medication for this year at least,” said Naaz. Even city-based obstetricians and gynaecologists have advised couples to put on hold their family planning for some time. Patna Obstetrics and Gynaecological Society member Dr Usha Didwania said couples should wait for at least one year as coronavirus was new and studies are still going on about its impact on pregnancy. She said even routine check-ups have now decreased. “Earlier, we used to call pregnant women 10 times in their nine-months pregnancy. But it has been reduced to six now,” she added. Another noted obstetrician and gynaecologist in Patna, Dr Manju Geeta Mishra also gave a similar advice and said if possible, people should extend their family planning. However, Dr Mishra said Covid-19 virus as such had no impact on babies, like other viruses. “If they have conceived, they need not worry,” she added. Mental health therapist Dr Vidya Nair talked about conducive environment needed both during pregnancy and after. She said many women go through depression both during pregnancy and after child birth. “There are a lot of hormonal changes in the body. Even postpartum depression is a common thing and a supportive family environment is needed.” Dr Nair said though the environment outside is not so favourable, but if the family is mentally ready, then couples can go ahead. She further said in some cases, age factors cannot be ignored and added, “One does not really know when things will get better.”||http://timesofindia.indiatimes.com//city/patna/many-couples-put-baby-plans-on-hold/articleshow/77269138.cms||Sheezan Nezami
July 31, 2020||Patna||Late start to learning English worries many experts||PATNA: The National Education Policy (NEP) has received mixed responses from various quarters, with a section of the academia arguing that its implementation will be challenging. Mathematician and Super 30 founder Anand Kumar has welcomed the new policy that will “bring positive changes in the education system of the country by encouraging students to choose subjects from different streams freely.” He, however, points out that implementation of provisions like recruitment of teachers well-versed in regional languages and their training will be difficult. St Joseph’s Convent High School teacher Shweta Prasad likes the concept of choosing subjects freely and the introduction of vocational courses from Class VI. But she criticizes the use of regional languages as the medium of instruction in classrooms. Shweta says, “English is the only language that is accepted globally. If our students communicate in the regional language till Class VIII, it will be difficult for them to shift to English later.” Namrata, a chemistry teacher at Carmel High School, also opposes the idea of implementing the regional language as a medium of instruction. She points out, “It will be difficult for those who want to attend foreign universities. Doing away with the Class X board exams is also unacceptable.” Bishop Scott Group director Shailesh Kumar hails the NEP’s stress on online learning and virtual labs, which is “important in the times of Covid-19”. Meanwhile, the new policy has also garnered mixed reactions from parents. Anita Singh, whose daughter and son study in St Karen’s High School, says, “Steps like reduced curricula and focus on vocational courses are great. Students will learn new skills and not be under constant pressure.” S K Puri resident Raman Kumar Sinha is happy that the “NEP will give students the freedom to pick subjects”. Boring Canal Road resident Shwetlana condemns the use of regional languages as the medium of instruction in private schools. She says, “If I move to Mumbai or Chennai, my daughter will find it difficult to understand Marathi or Tamil.”||http://timesofindia.indiatimes.com//city/patna/late-start-to-learning-english-worries-many-experts/articleshow/77269040.cms||Faryal Rumi
July 31, 2020||Patna||Shifting of polling booths should not be allowed: Manjhi||PATNA: HAM(S) chief and former chief minister Jitan Ram Manjhi on Thursday urged the workers of the party to ensure that the polling booths, which were located at government buildings and have electors over 500, were not shifted to other locations in the wake of upcoming assembly polls in the state. Addressing a virtual rally of party workers, Manjhi said that the Election Commission has issued guidelines to the state election officer to ensure that number of electors at each polling booth was restricted to 1000 in the wake of Covid-19 pandemic. “The shifting of polling booths will impact the outcome of the election,” he said. He also appealed from the functionaries to persuade migrant workers to include their names in electoral rolls. “Be prepared for the forthcoming assembly polls and the EC has already started its initial preparations. The booth level workers have a great role to play. They should launch a campaign to include the names of those who have missed so far,” the former CM said. He also cautioned the workers against poll irregularities. “The activists of the party have to lay special emphasis on massive turnout of voters at the polling stations so that the polling percentage is recorded high,” Majhi said, adding that voters, polling agents and polling personnel should strictly adhere to social distancing norms at respective polling booths.||http://timesofindia.indiatimes.com//city/patna/shifting-of-polling-booths-should-not-be-allowed-manjhi/articleshow/77269023.cms||Ramashankar
July 31, 2020||Business||LIC settles 561 Covid claims worth Rs 27 crore||Mumbai: Life Insurance Corporation of India said that it has settled 561 Covid-19 death claims amounting to nearly Rs 27 crore till last week. The insurer has also relaxed its norms amid the lockdown to process maturity claims based on email submissions of survival-benefit requirements and is settling such claims without the policy document if certain conditions are met. “Death claims arising due to Covid-19 are treated on a par with other causes of death and payments are being made on an urgent basis. LIC has also relaxed the procedure and is accepting requirements of death claim through email from their club agents and development officers,” the corporation said. Even before the pandemic, the number of customers using digital channels has grown significantly, with LIC recording a 36% increase in digital transactions in FY20. It has also waived digital payment charges, including payment by credit cards, till November. The corporation on Thursday also announced its audited figures FY20. New business (first-year premium) for the year ending March 2020 grew 25 % to a record Rs 1.8 lakh crore. Pension & group superannuation business also crossed the Rs 1-lakh-crore milestone, with total collections of Rs 1.3 lakh crore of new business against Rs 90,848 crore in the previous year, recording a growth of over 39%. Total premium income (new policies and renewals) amounted to Rs 3.8 lakh crore for FY20 as compared to Rs 3.4 lakh crore in FY19, recording a growth of over 12%. Total policy payouts for the year were Rs 2.54 lakh crore, a 1% increase over Rs 2.51 lakh crore in FY19. At the end of the year, the corporation had a market share of nearly 76% in policies and 69 % in first-year premium. LIC’s gross total income, which includes investment income, rose to Rs 6.2 lakh crore for FY20 — up nearly 10% from Rs 5.6 lakh crore in FY19. The corporation’s total assets increased 3% to nearly Rs 32 lakh crore from a little over Rs 31 lakh crore in FY19.||http://timesofindia.indiatimes.com//business/india-business/lic-settles-561-covid-claims-worth-rs-27-crore/articleshow/77271640.cms||Mayur Shetty
July 31, 2020||Business||ITAT withdraws reference to special bench on issue of 20% deposit for stay of demand||TNN Mumbai: The Income Tax Appellate Tribunal (ITAT), Mumbai bench, has withdrawn its reference to the special bench to adjudicate on whether a stay of the tax demand can be granted without the taxpayer having to deposit 20% of the disputed amount. Section 254(2A), inserted by the Finance Act, 2020, took away the inherent power of this quasi-judicial forum to grant stay of a tax demand unless 20% of it was deposited. The special bench was to hear the issue on whether this amendment is directory or mandatory and binding on the ITAT. This decision to refer the issue to a special bench was made while hearing the litigation related to Tata Education and Development Trust. However, as the appeal of the Trust was disposed of favourably on July 24, the ITAT has withdrawn the reference for constitution of a special bench. It may be recalled that the ITAT had held that donations aggregating to Rs 223 crore made by the Trust to two US-based educational institutions will be treated as application of income. Large taxpayers, especially corporate ones, were looking forward to the special bench matter as in case of high-pitched tax demands, even a sum of 20% of the tax disputed can run into several crores. They do not rule out the possibility of a special bench reference being made again in the context of any other case that comes up for hearing before the ITAT.||http://timesofindia.indiatimes.com//business/india-business/itat-withdraws-reference-to-special-bench-on-issue-of-20-deposit-for-stay-of-demand/articleshow/77270792.cms||---
July 31, 2020||Business||RIL Q1 profit grows 31% on sale of petro biz stake||MUMBAI: Reliance Industries (RIL) saw its first quarter profit rise 31% to Rs 13,248 crore on the back of a gain it made from the sale of its 49% stake in the petro retail venture to BP. If this gain of Rs 4,966 crore is excluded, then RIL’s profit before tax is lower by 41% to Rs 8,542 crore for Q1 of fiscal 2021. The company’s revenue declined 41% to Rs 91,238 crore as operations were impacted by the Covid-19 pandemic. Operating profit, too, fell 12% to Rs 21,585 crore in the April through June months due to weak earnings in its petrochemicals and refining businesses. “The severe demand destruction due to global lockdowns impacted our hydrocarbons business, but the flexibility in our operations enabled us to operate at near normal levels and deliver industry-leading results,” said RIL chairman Mukesh Ambani. The numbers beat Street estimates as most analysts expected RIL to report a lower profit. A Bloomberg poll had estimated a profit of Rs 7,119 crore. Operating profit of RIL’s refining and petrochemicals segments, traditionally the two largest earners, declined 26% and 50% to Rs 3,818 crore and Rs 4,430 crore. Earnings were impacted due to weak demand and lower price realisations. The company’s Jamnagar refinery, the world’s largest, secured a price of $6.3 from every barrel of crude it processed, much lower than what it earned in the first quarter of fiscal 2020. Operating profit of retail declined 47% to Rs 1,083 crore, while operating profit of digital services (Jio) rose 55% to Rs 7,281 crore due to an improved average revenue per unit (ARPU) and increased data usage by people while remaining sheltered at homes due to Covid-19. Jio has emerged as the biggest contributor to RIL’s operating profit. Its ARPU was Rs 140 in the June quarter, up from Rs 122 a year ago. ARPU is the total revenue of the telecom operator divided by the number of users on its network. Jio, which was launched in 2016, has 398 million subscribers and saw a data traffic growth of 30% on its network. RIL said that 50% of its retail stores were shut for most part of the June quarter due to cessation of activity during the lockdown, thus impacting earnings. Operating profit of the media unit declined 41% to Rs 27 crore as advertisers slashed spends, while the oil & gas business made an operational loss of Rs 32 crore. Financial services, which RIL recently started to report separately, made an operating profit of Rs 380 crore, up 211% from the year-ago period.||http://timesofindia.indiatimes.com//business/india-business/ril-q1-profit-grows-31-on-sale-of-petro-biz-stake/articleshow/77271033.cms||---
