July 25, 2020||Chennai||Chennai artist gives taboo topics a goofy spin with her comics||Akshara Ashok has a light-hearted take on matters others consider either taboo or too serious to discuss in the open. And it’s this view of hers that prompted her to start posting her thoughts as comics on her Instagram page. The Chennai-based architecture graduate says, “I was interested in drawing since childhood. But when I started my architectural course, I felt the course was tough and rigorous. So, I came up with these posts as an outlet for my creative expressions.” Though Akshara started posting these comics, which describe the day-to-day happenings in the life of a young girl, from 2017, she says she never thought she would become popular on Insta! She admits that even her friends were not aware of her work initially. “But the turning point came with the trial room ordeals of Fluff. It became popular and brought in several thousands of followers,” she says. Fluff? “It’s the girl character in my comics,” she explains, “I named her Fluff on a whim, thinking I would change it later. But I’ve abandoned the idea because the character has become so popular now.” Akshara used to share two #happyfluffcomic posts every day. “But it is down to one post on alternate days now as I get busy with requests for comics for gifting and branding purposes,” she says. Ask her what is the psyche behind her goofy posts, and Akshara says, “I don’t find anything disgusting — be it periods, the female body with breasts and body hair or mental health. While many of my friends are not ready to discuss issues like menstruation and mental health in the open, I express my thoughts through Fluff.” Though she gets hate messages, the number of people who voice out their appreciation of her work keeps her going. “My parents were quite baffled initially to see my work, but they are more or less convinced now and have started appreciating my work and thoughts,” she adds. So, has she done any posts about the pandemic? “I haven’t done any on coronavirus, but Fluff has been discussing bushy eyebrows during this time,” she signs off.||http://timesofindia.indiatimes.com//city/chennai/chennai-artist-gives-taboo-topics-a-goofy-spin-with-her-comics/articleshow/77155257.cms||Sindhu Vijayakumar
July 25, 2020||Delhi||Vaccine paradox: Why antibodies don’t help||NEW DELHI: The trials for the Covid-19 vaccine at AIIMS Delhi are up against a peculiar problem: some volunteers already have antibodies against the novel coronavirus. While this is good news for the city because it indicates that a large number of people have already been infected without becoming symptomatic, it makes the task of finding local test volunteers for the vaccine that much harder. AIIMS Delhi is conducting the phase I trial of the indigenous Covaxin for Covid alongside 11 other medical institutions in the country. The institute has to harness 100 volunteers for the trial. Sources said that nearly 3,500 people have registered to participate in the trial, a little over 50% of them from other states. “All participants have to undergo compulsory screening for pre-existing illnesses and Covid antibodies,” explained a doctor. “The screening of the first lot of volunteers from Delhi-NCR revealed that many of them already have antibodies against the coronavirus and are, therefore, ineligible for the trial.” Selecting local people is important because it then becomes easier for AIIMS to monitor and manage any side effects of the volunteers. A serological surveillance in Delhi recently revealed that 23.5% of the people had developed antibodies against Covid. Dr N K Mehra, emeritus scientist at Indian Council of Medical Research and former dean of AIIMS, told TOI that the actual number of people with antibodies could be even higher. “It is important to exclude people who are already infected and have developed antibodies against because this is something the vaccine attempts to do,” Dr Mehra explained. Vaccines contain the pathogens that cause the disease, and the Covid vaccine too has genetically engineered Covid-causing coronavirus. According to the US Central for Disease Control and Prevention, a vaccine stimulates an individual’s immune system to produce antibodies, exactly like if that person was exposed to the disease. “After getting vaccinated, you develop immunity to that disease without having got the disease,” the US health body said. “This is what makes vaccines such powerful medicine. Unlike medicines that treat or cure diseases, vaccines prevent them.” However, if a person already has antibodies in his system against a particular virus, it would be difficult to assess whether the vaccine helped trigger an immune reaction. Dr Mehra said ICMR was doing a great job in accelerating the research along with institutions such as AIIMS Delhi. “In India, we are exposed to higher microbial loads compared with western countries. That’s why our immunity is more robust. We have also been exposed to coronaviruses that cause common flu which may be giving some immunity against the new pathogen,” he added. Watch Covid-19 vaccine trial at AIIMS faces unusual problem||http://timesofindia.indiatimes.com//city/delhi/vaccine-paradox-why-antibodies-dont-help/articleshow/77158001.cms||Durgesh Nandan Jha
July 25, 2020||Nagpur||Principals of CBSE schools demand aid||YAVATMAL: Principals of schools affiliated to the central board of secondary education (CBSE) met RDC Lalitkumar Warhade and additional SP Noorul Hassan on Friday and submitted a memorandum citing various problems, particularly financial. The delegation was led by the principal of Yavatmal Public School Dr Jacob Das. Jawaharlal Darda English Medium School principal Mini Thomas, principal of St Alosyous English Medium School Sr Maria Jagtap, Poddar International School principal Prafulla Chapate, School of Scholars principal Narendra Chauhan, Pandharkawda-based Gurukul English Medium School principal Vijay Deshpande, Maregaon-based Scholars International School principal Manu R Nair and Digras-based Gurukul English School principal Sheikh Abeda Begum briefed the authorities about the financial crisis faced by the schools and the reluctance of parents to pay the fees. The directions of the court as well as the government have created confusion among parents. There are self styled leaders who are spreading rumours among the parents and they are even indulging in threatening the management sans any local standi in the school. “We have granted various facilities such as payment of fees on a quarterly basis, but parents are unwilling to cooperate. The situation has pushed schools to an unprecedented financial crisis. Teachers and the other staff were regularly paid their salary from the savings of the schools. But if the present situation continues, the schools won’t be able to pay employees,” said Dr Das, adding that online classes right from KG 1 to class XII are being carried out uninterruptedly. “We have not hiked fees for the academic year 2020-21despite skyrocketing expenditure,” said Thomas.||http://timesofindia.indiatimes.com//city/nagpur/principals-of-cbse-schools-demand-aid/articleshow/77159626.cms||---
July 25, 2020||Nagpur||How effective are lockdowns? Jury is still out||Nagpur: The city will follow two days of janata curfew this weekend. Municipal commissioner Tukaram Mundhe has also made it clear that he will enforce at least 14-day complete curfew-like lockdown, if people don’t follow Covid distancing rules, and adapt lifestyle changes as per new normal. However, several districts in Vidarbha have already followed this model of weekend lockdown, or various other models of lockdown in July. Data from four districts in Vidarbha which experienced total lockdowns of various durations this month shows that these restrictions hardly reduce the number of Covid-19 cases or deaths. In fact, in many instances, the surge in cases remained the same or even went up during the lockdown. Chandrapur observed complete lockdown between July 17 and 20, and highest number of cases were registered in these four days. Buldhana is under lockdown from July 7 and cases are still surging along with Covid-19 deaths. Same applies to Akola, Washim and Amravati. “Lockdown reduces the speed of infection. But, number of cases can surge during the period of lockdown. This is because most of these patients are reported before the lockdown,” said Hrusheekesh Modak, district collector of Washim. According to him, many factors, including projection of patients, are studied before declaring lockdown in districts. “Cases will reduce post lockdown period for some days. But, they will grow again for sure after life returns to normal. But, this post-lockdown breathing period gives administration the valuable time to enhance health facilities,” Modak added. Akola’s resident deputy collector Sanjay Khadse claimed that the effect of four-day lockdown was positive. “Number of cases may be same or more than usual, but we have been implementing containment measures very effectively during lockdown. Akola is the first municipal corporation in Maharashtra to have got Covid-19 infections under control,” he claimed. Doctors have different opinion. Physician Dr Ajay Sahu said that mere lockdown is not enough. “Instead of imposing a lockdown, we must increase testing for Covid-19. Process to get tested should be simple, waiting period must be less, and facilities like home quarantine and home isolation should start. This will bring more presumptive patients out at early stage and increase recovery rate further,” he said. A senior doctor on the state’s advisory panel, requesting anonymity, said lockdowns for short periods would not have any impact given the incubation period of novel coronavirus. “The idea of a lockdown was good when the source of the infection was known and the administration was trying to limit its spread. Now, in most of Maharashtra, there is localised community transmission. In such a situation, the lockdown is not very effective. Instead, people should follow rules, wear masks, wash hands and avoid crowded places,” said the doctor. “It’s high time that we must learn to live with Covid-19. Young and healthy should be allowed to move while elderly and vulnerable people should be protected. Instead of total lockdown, clever lockdown is must,” said veteran pulmonologist Dr Ashok Arbat from Nagpur.||http://timesofindia.indiatimes.com//city/nagpur/how-effective-are-lockdowns-jury-is-still-out/articleshow/77157929.cms||Chaitanya Deshpande
July 25, 2020||Coimbatore||Coonoor municipal office area sealed||Udhagamandalam: Coonoor municipal office, shops located near the office, municipal market and bus stand were sealed after a revenue assistant in the municipality tested positive for Covid-19 on Friday. The revenue assistant was tested for the virus after she exhibited mild symptoms. Commissioner of Coonoor municipality K Balu said the revenue assistant is a field worker and mostly sits at the collection centre near the market. “We are not sure how she contacted the virus. She did not have any travel history. Swab samples were lifted from 10 staff members in the section for testing,” Balu said. Twenty shopkeepers having shops close to the municipal collection centre will be tested for the virus. The Coonoor municipal office will remain closed for three days for fumigation. Around 800 shops located within the market were also closed as a precautionary measure. “Once the test results of the shopkeepers are out, we will have an idea about tracing contacts. Till then the market and the close by shops will remain closed,” Balu said.||http://timesofindia.indiatimes.com//city/coimbatore/coonoor-municipal-office-area-sealed/articleshow/77159605.cms||---
July 25, 2020||Kolhapur||Three areas of Kolhapur city emerge as Covid hotspots||Kolhapur: Line Bazaar, Kadamwadi and Gandhinagar in Kolhapur city have emerged as Covid hotspots as the residents of the areas are coming in close contact with Covid-19 patients. Around 10 cases were reportedin Line Bazaar area on Friday. Most of the patients are close contact of a Covid-19 patient who attended a family function. Over 25 people have been traced and put in quarantine. Kadamwadi area reported 12 Covid-19 patients, and none of them have any travel history. Similarly, local transmission of the contagion has been reported in the Tarabai Park area. The civic officials said in the coming days, the slums are likely to be the hotspots since couple of cases are reported from Daulatnagar and Siddharth Nagar, which are slum areas. Harshit Ghadge, the nodal officer of E ward and Kolhapur Municipal Corporation’s deputy city engineer, said, “In the last few days, very few patients with travel history were reported. Now, most of the patients do not have travel history but they came in contact with people arriving from outside or other Covid patients. We have started a micro-level approach and not just relying on the index patient for tracing the contacts.” Some parts of Gandhinagar, which is the major trading centre in the district, falls outside the KMC limits. As many as 125 cases have been reported there. Most of the cases have been reported from the area that falls in city limits. A senior citizen from Gandhinagar died on Thursday. When he did not get a ventilator bed at CPR Hospital, he was asked to approach Seva Hospital. He did not get a ventilator bed in Seva hospital as well, said the relatives. He had other health conditions along with Covid. The deceased came into contact with other Covid patient from his locality. After the textile town of Ichalkaranji, Kolhapur city has reported the highest number of cases and deaths in the district. So far, around 590 cases have been reported and 15 deaths due to the infection in the city. Around 350 cases of the total cases were reported in last four to six days, said Ghadge.||http://timesofindia.indiatimes.com//city/kolhapur/three-areas-of-kolhapur-city-emerge-as-covid-hotspots/articleshow/77156357.cms||---
July 25, 2020||Gurgaon||Shankar Chowk U-turn may be ready by September, if GMDA releases dues: NHAI||GURUGRAM: The much-awaited elevated U-turn flyover at Shankar Chowk could be opened to the public by the first week of September, despite the Covid-19 lockdown disrupting construction work for over two months, says NHAI. But, if the Gurugram Metropolitan Development Authority (GMDA) fails to release the remaining amount of its committed share, the new deadline may get delayed. NHAI has been forced to push the project deadline from June to mid-August, with the government imposing lockdown and GMDA subsequently dragging its feet over the payment of its committed share in the overall project cost. But officials say it may still be ready in another month and a half if the development authority does not delay in releasing dues. “The work at the site has resumed as GMDA has released a portion of its share. Though we are facing shortage of workers at the site, we may still be able to complete it by the first week of September. A delay in the release of the remaining funds by GMDA, however, may act as a hurdle,” a senior NHAI official said. “We are currently working with 30% workforce at the site.” TOI last month reported that NHAI had spent more than its committed share to keep the project afloat but was forced to stop work at the site after repeated reminders for the release of funds failed to elicit favourable responses from GMDA. Following the report highlighting the lack of coordination between the authorities, the GMDA woke up and released a little less than 70% of the committed share — Rs 10 crore of Rs 14.74 crore. Similarly, the Ambience Mall underpass, which was supposed to be ready by July end, has also been delayed by at least three-four months. As in the case of elevated flyover, the work on the underpass had to be stopped as well over the non-payment of dues by real estate major DLF and Ambience Mall authorities. NHAI and project contractor believes that if the DLF and Ambience Mall authorities pay their dues on time, the underpass would be completed in another three months. “Before the lockdown, we were hopeful that by June we will finish the work. But, we lost a couple of months and had to shift the deadline by two months. But, then came the funds crunch. NHAI had already exhausted more than its committed share and other authorities concerned were dragging their feet. We lost another few weeks there. Now, we are hoping that if we get uninterrupted run we shall finish the underpass by October,” said an official of RK Contractor, the contractor for both the elevated U-turn and the underpass. According to the agreement, NHAI was to pay 75% of around Rs 60 crore for the Shankar Chowk elevated U-turn, while GMDA had committed to pay the remaining 25%. Similarly for the Ambience Mall U-turn, NHAI was to pay 50%, while the other 50% was divided equally between DLF and the mall authorities. DLF, on its part, claims that it is committed to pay its share and the process is being worked out for the same.||http://timesofindia.indiatimes.com//city/gurgaon/shankar-chowk-u-turn-may-be-ready-by-sept-if-gmda-releases-dues-nhai/articleshow/77159606.cms||Siddharth Tiwari
July 25, 2020||Thiruvananthapuram||Many roads in Thiruvananthapuram closed||THIRUVANANTHAPURAM: With 12 wards in the capital city being declared as containment zones, police have closed many of the roads. Thampanoor, Poundkadavu, Chalai, Karamana, Thycaud, Kunnukuzhi, Kowdiar, Muttada, Pattom, Ulloor, Cheruvaikal and Kazhakootam are the new containment zones. The police have barricaded all roads leading to these wards.  Major roads that were closed include Thycaud -Thampanoor Road, Varmalayam Road, Thaivilakam-S S Kovil Road, Manjalikkulam Road, Press Road, Pallimudukku Road, Jyothipuram Road, Kannetumukku - Mettukkada Road, Santhikavadam Road, Marakkada Road, Erumakkuzhi-Attakkulangara Road, Chenthitta-Aryasalai Road, Muttada-Marappalam Road, Muttada-Vayalikkada Road, Paruthippara - Muttada Road, Parambikonam - Vayalikkada Road, Golf Links-Pipinmoodu Road, Ulloor Village Office Road and Gowreeshapattom - Bund Road. Also, College of Engineering, Trivandrum - Alathara Road, Poundkadavu - Veli Road, Elangath-Nedumcaud Road, Andiyirakkam-Thalyil Road, Kazhakkoottam Market Road, Ramachandra Residents Road, Barton Hill road, General Hospital-Law College Road and Jawahar Nagar-Pipinmoodu Road were closed using barricades. The entry and exit into the containment zones will be allowed only through a single point which will be manned by cops.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/many-roads-in-city-closed/articleshow/77157930.cms||---
July 25, 2020||Pune||3 land in net, cops recover five cars & 9 two-wheelers||Pune: The Pimpri Chinchwad crime branch in separate actions arrested three men and recovered 14 stolen vehicles, including five four-wheelers from them. A crime branch team led by inspector Shailesh Gaikwad on Wednesday chased and nabbed two criminals on police records — Akash Sandbhor (25) and Sujit Gaikwad (27), both from Nigdi — and seized a stolen scooter. During questioning the duo admitted that they had stolen four-wheelers from Pune with their accomplice, who is currently on the run. “We have recovered five stolen cars and two scooters from the duo,” sub-inspector S D Nilpatrewar of the crime branch said. In another action, a crime branch team, led by assistant inspector Ram Gomare, took two suspects into custody in Kivale and recovered seven stolen two-wheelers from them. “The suspect Akshay Shinde (20) of Nigdi had stolen these two-wheelers from Pimpri, Wakad, Dehu Road and Kothrud,” Gomare said.||http://timesofindia.indiatimes.com//city/pune/3-land-in-net-cops-recover-five-cars-9-two-wheelers/articleshow/77159607.cms||---
July 25, 2020||Kanpur||Kanpur: Lured on pretext of birthday, kept sedated||KANPUR: Police said that during the interrogation, Gyanendra, the master-mind of Sanjeet kidnapping, revealed that he committed the crime to demand a Rs 30 lakh ransom from the murdered man’s parents as he and his four aides needed money to run a business. According to the police, the accused lured the victim to a birthday party on June 22 evening and then took him to the rented house, sedated him for consecutive days and later when he tried to escape strangulated him on July 27 and then dumped the body in Pandu river and fled. “The body was transported to Pandu river in a four-wheeler belonging to main accused Gyanendra,” said a police official. According to the police, Kuldeep called up Sanjeet at 19:47 pm on June 22 and asked him to accompany him in Gyanendra’s car to celebrate latter’s birthday. “Kuldeep along with Gyanendra, Ramji and Neelu Singh picked up Sanjeet from near Dhanwantari hospital in Naubasta. On the way, Kuldeep offered liquor to Sanjeet laced with sedatives. It was when he was knocked out of his senses, they took him to a rented accommodation at MIG in Barra - 6 area, where two other accused Simmi Singh and Preeti Sharma were already present. While Kuldeep used to attend his duty at a pathology, four others used to guard the victim shift-wise. They had involved a woman Preeti into crime to avoid suspicion of the landlord,” police said and added, “The accused had taken house on rent for a deposit of Rs 15,000 on June 15.” A senior police official, meanwhile, said that the victim was injected with sedatives and kept hostage for about five days. “He was sedated whenever he regained consciousness during captivity,” he said and added that they were still questioning accused on why they placed the “ransom” call after the murder.||http://timesofindia.indiatimes.com//city/kanpur/lured-on-pretext-of-bday-kept-sedated/articleshow/77159421.cms||---
July 25, 2020||Allahabad||PMC will now sanitise homes, offices in Prayagraj||PRAYAGRAJ: If you are worried about getting you house or office sanitized in the wake of the novel coronavirus (Covid-19) outbreak, then Prayagraj Municipal Corporation (PMC) can help you out. The municipal corporation will now sanitize residents’ homes and private offices by charging a nominal fee. The fee will vary with the distance the sanitation workers have to commute from PMC headquarters to a client’s home and the size of the house. Currently, the municipal corporation is sanitizing hotspots and containment zones for free. For the purpose, the corporation has purchased machines worth Rs 40 lakh. Residents can avail the facilitiy by clicking on the section ‘sanitisation request’ on the website allahabadmc.gov.in. While booking the appointment, applicants would have to fill up details like their contact details, distance between their home and the PMC office and, the size of their house. The corporation will provide the service to homes within 24 kilometres from its main office in Civil Lines. Apart from homes and offices, schools, colleges and hospitals can also apply for sanitization service. The corporation has tied up with a private bank to facilitate online payments. A team of sanitation workers will arrive at the applicant’s home within 24 hours once the payment is made. “PMC has introduced this facility in view of the rise in Covid-19 cases and for the convenience of residents. People can avail the service by applying on the corporation’s website. The municipal corporation has fixed a minimum fee for the facility,” said Prayagraj mayor Abhilasha Gupta Nandi.||http://timesofindia.indiatimes.com//city/allahabad/pmc-will-now-sanitise-homes-offices-in-prayagraj/articleshow/77159326.cms||---
July 25, 2020||Coimbatore||Send Form 16 via email or post, say pensioners||Coimbatore: Coimbatore Consumer Cause and some pensioners associations have appealed to the public grievances and pensions department to ensure pensioners get their Form 16 via post or mail. Form 16 is the document that lists pension income along with tax deductions. Pensioners require the document to file income tax returns. As of now, they have to go to banks in person to collect the form. R Sreedharan, regional secretary of State Bank of India Pensioners Association, said nearly 3,000 members in Coimbatore zone approach banks to collect the form. “This is because they have not opted for digital signatures yet. It is difficult for old people to travel to banks as there is no public transport,” he said. Pensioners’ Form 16 is yet to arrive in many banks. P N Rajan, joint secretary of Government Pensioners Association, said that Form 16 usually is generated by June 15. “It is stressful for old people to take all precautions and keep visiting banks and return without the form,” he said. Coimbatore Consumer Cause also wrote to the pensions department stating that due to the Covid-19 crisis, public health authorities have asked senior citizens to stay indoors. However, banks are compelling pensioners to visit the branches. “In an era of digitisation, when income tax can be filed and paid online, banks haven’t started using email or post facilities to ensure the form reaches senior citizens,” said R Kathirmathiyon, secretary of Coimbatore Consumer Cause.||http://timesofindia.indiatimes.com//city/coimbatore/send-form-16-via-email-or-post-say-pensioners/articleshow/77159616.cms||Pratiksha Ramkumar
July 25, 2020||Ahmedabad||Protests by medicos halt govt’s plans to ramp up task force||Ahmedabad: The state government’s plans to ramp up the numbers of frontline medical workers to tackle the coronavirus outbreak seems to have hit a hurdle, after some medical and paramedical students refused to turn up for Covid duty. On Friday, the All Gujarat Medicos Parents Association issued a statement saying the state government was putting the lives of many bright medical and paramedical students at risk by assigning them work relating to the management and treatment of Covid-19 patients. The parents raised concerns about the limited exposure of students who are to join Covid-19 duties.Some parents are also exploring legal options to challenge the state government’s notification. The state ministry of health and family welfare last week issued a notification saying students of various medical and paramedical courses will have to undergo a training programme of one to five days before and will then be deployed for Covid-19 duty. On completion of the training, they will work under a nodal officer at dedicated Covid-19 hospitals. Students of the Government Medical College (GMC) in Surat and Gujarat Cancer Society Medical College were recently seen protesting the government decision making them join as support staff for clinical postings. The latest to join the protest are students of NHL Municipal Medical College in Ahmedabad who defied the government order and did not show up for work. “The government summoned the students to colleges for clinical postings, failing which they have been threatened with being barred from exams. College authorities have threatened action against them under the Epidemic Diseases Act,” said an official of the association. Many colleges have finalized exams for undergraduate medical students for next month and this decision will hamper their studies, the official added.||http://timesofindia.indiatimes.com//city/ahmedabad/protests-by-medicos-halt-govts-plans-to-ramp-up-task-force/articleshow/77157936.cms||---
July 25, 2020||Pune||Veteran lawyer Bhaskar Avhad passes away at 77||Pune: Noted lawyer Bhaskar Avhad passed away on Friday. He was 77. Avhad handled civil, criminal, revenue and other cases is his 51 years of illustrious career as a lawyer. He practised in Supreme Court and various high courts in India. Avhad’s brother, Sudhakar, told TOI, “He was undergoing treatment for prolonged illness in a private hospital. He passed away around 7am. His funeral was performed at Vaikunth crematorium.” Sudhakar added, “My brother also ran law classes and trained hundreds of students in becoming lawyers and judges.”||http://timesofindia.indiatimes.com//city/pune/veteran-lawyer-bhaskar-avhad-passes-away-at-77/articleshow/77159612.cms||---
July 25, 2020||Ajmer||BJP legislator moves HC over merger of BSP MLAs with Cong||JAIPUR: BJP legislator Madan Dilawar on Friday filed a petition in the Rajasthan high court seeking quashing the merger of six BSP MLAs with the Congress which helped the ruling party to retain majority in the assembly. The petition by Dilawar also challenges the “inaction” of the Speaker in not deciding on his plea seeking the disqualification of the BSP MLAs from the assembly. The petition will be heard by a single judge bench of Justice Mahendra Goyal on Monday. Sandeep Yadav, Wajib Ali, Deepchand Kheria, Lakhan Meena, Jogendra Awana and Rajendra Gudha won the 2018 assembly elections on BSP tickets. All the MLAs later joined the Congress. They applied for merger as a group with the Congress on September 16 last year. The Speaker passed an order two days later declaring that the six MLAs will be treated as an integral part of the Congress Legislature Party. The merger was a boost to the Ashok Gehlot-led government as the Congress tally increased to 107 in a House of 200. The BJP MLA Dilawar had then filed a petition to Speaker C P Joshi on March 13 this year against the merger as BSP is a national party and MLAs joining another party could not be treated as merger. Dilawar has now contrasted the treatment of his own petition with the action taken by the Speaker on a plea by Congress chief whip Mahesh Joshi, seeking the disqualification of 19 dissident MLAs led by Sachin Pilot. He said while the Speaker issued disqualification notices to the 19 MLAs the same day he received the complaint from the Congress, no action has been taken in his case even after four months. The BJP petition in the HC comes amid a legal battle over the Speaker's notices to the dissident MLAs, who moved the court earlier against the disqualification move.||http://timesofindia.indiatimes.com//city/ajmer/bjp-legislator-moves-hc-over-merger-of-bsp-mlas-with-cong/articleshow/77162244.cms||---
July 25, 2020||Gurgaon||Residents of Vipul Lavanya raise issue of defunct lifts||GURUGRAM: Hundreds of families living in Vipul Lavanya located in Sector 81 are facing tough time due to faulty lifts. The residents have alleged that there is a payment related dispute between the developer and the elevator company. The residents told TOI that the fitness certificate of the lifts expired on June 14 and despite repeated reminders to the developer and concerned agencies, the lifts are running without proper maintenance. Abhishek Kumar, a resident said that everyday someone gets stuck in the elevator. “I was stuck between 14th and 15th floor for 5 minutes and was not sure if the alarm was ringing. I had to call another resident to help raise the alarm to maintenance staff,” he added. “The project has 10 towers, each tower has two lifts but at any given time, three or four are non functional while others are quite unsafe to use,” said Shibhashish Rudra, another resident. He added that on multiple occasions, both the lifts of particular towers were not functional. “Residents had to call the estate team to get the lifts fixed as there is no action taken by the developer,” Rudra said. When contacted the lift operator, the company officials informed the residents that due to non-payment of past dues by the developer, they were not providing lift maintenance and currently all are running without the annual inspection certificate. Rudra added that the residents have raised their concern with the DTCP but have not received any response so far. Harjiv Singh Rekhi, another resident told TOI, “At the time when most of us are working from, faulty lifts pose major hindrance”. Another resident Amit Shekhar, who is also the RWA president, had a bad experience when he got stuck in the Tower-8 lift with his child. “No amount of pressing the phone icon or the buzzer was of any help and I finally had to call the estate office,” he said. The developer did not comment on the matter.||http://timesofindia.indiatimes.com//city/gurgaon/residents-of-vipul-lavanya-raise-issue-of-defunct-lifts/articleshow/77159613.cms||---
July 25, 2020||Jaipur||Sit-in by Ashok Gehlot a criminal act: Satish Poonia||JAIPUR: State BJP president Satish Poonia on Friday called the sit-in by chief minister Ashok Gehlot a criminal act to force governor Kalraj Mishra to allow a special session. In a presser on Friday, Poonia reminded Gehlot that the governor holds the highest constitutional post in any state and no CM can dictate his/her terms to him or his office. “It is unfortunate the kind of language the CM has used for the governor that if you didn’t give permission to hold the assembly session, the eight crore people of the state can surround the governor house,” said Poonia. Under the sections of Indian Penal Code and Rajasthan Epidemic and Disease Act 2005, Poonia termed his statement and indefinite sit-in ‘akin to a criminal offence.’ “Both his language and his flock staging sit-in invite a criminal case under Section 51 and 108 of the IPC for obstructing the government work and provoking others for the same. Also, terrorising the constitutional head to concede to your demands is a serious violation of the law,” said Poonia. He reminded Gehlot that as the head of the state home department involving in such an act makes your crime more severe. “It has never happened before that the governor house has become centre stage of the political activities,” said Poonia. Defending the governor move of declining the Congress request of the assembly session citing the severe pandemic situation, Poonia said that in February, the session was terminated on the request of the Gehlot, who reasoned Covid-19. “The situation has not improved since then and it is getting worst day by day,” said Poonia. Leader of opposition Gulab Chand Kataria says that Gehlot has been trapped in his self-created web. “He is desperately trying to come out of the trap but getting deeper with his every move,” said Kataria, who ruled out that parading MLAs at the governor house or at the hotel wouldn’t be seen as proving majority. “It is clear that the government has to prove their numbers in the assembly not on the road,” said Kataria. Deputy leader of the opposition Rajendra Singh Rathore says that Congress MLAs are raising slogans inside the governor house is a constitutional break down in the state.||http://timesofindia.indiatimes.com//city/jaipur/sit-in-by-gehlot-a-criminal-act-poonia/articleshow/77159611.cms||---
July 25, 2020||Madurai||29 out of 32 patients treated by plasma therapy cured||Madurai: At least 29 of the 32 Covid-19 patients who were administered plasma convalescent therapy in Tamil Nadu have recovered completely while three are still under treatment.Encouraged by zero fatalities so far, the state is now actively expanding its plasma therapy trials though experts warn that it is still too early to conclude if the treatment is effective. Until now, three government medical college hospitals – Rajiv Gandhi Government General Hospital (RGGGH) and Omandurar Government Medical College Hospital in Chennai, and Government Rajaji Hospital in Madurai – had been authorised to carry out the treatment. Among private hospitals, Vellore CMC has been authorised to carry out trials.Director of medical education Dr R Narayanababu said there were plans to expand the trials to seven more hospitals including in Trichy, Coimbatore and Salem. The plasma bank is now at RGGGH, which has treated 26 patients. So far, there have been 34 plasma donors across the state.In south TN, Government Rajaji Hospital in Madurai and Tirunelveli Medical College Hospital have been authorised to carry out plasma therapy trials. According to ICMR guidelines, after screening of the suitable donor, 500ml of plasma is collected. “For treatment, we transfuse 200ml of plasma to a moderately severe Covid-19 patient in two doses depending on the response,” said GRH dean Dr J Sangumani. He added that so far five Covid-19 patients had been given plasma therapy at GRH. On Friday, as many as 14 suitable plasma donors came forward to donate. Further, the hospital authorities has reached out to 541 recovered Covid-19 patients to come forward for donation.A senior doctor at GRH said that the first part of ICMR clinical trials for plasma therapy was recently completed and the hospital had submitted its report. The hospital is now carrying on the therapy in three more patients as ‘off label’. “In this case, there are slight relaxations in ICMR restrictions for the plasma therapy though it is still a trial. We are proceeding to provide plasma therapy for severe Covid-19 patients as long as there are no contra-indicators,” he said. Experts still warn that there is no proof yet even globally that it actually works.||http://timesofindia.indiatimes.com//city/madurai/29-out-of-32-patients-treated-by-plasma-therapy-cured/articleshow/77159615.cms||Sukshma Ramakrishnan
July 25, 2020||Jaipur||BJP legislator moves HC over merger of BSP MLAs with Cong||JAIPUR: BJP legislator Madan Dilawar on Friday filed a petition in the Rajasthan high court seeking quashing the merger of six BSP MLAs with the Congress which helped the ruling party to retain majority in the assembly. The petition by Dilawar also challenges the “inaction” of the Speaker in not deciding on his plea seeking the disqualification of the BSP MLAs from the assembly. The petition will be heard by a single judge bench of Justice Mahendra Goyal on Monday. Sandeep Yadav, Wajib Ali, Deepchand Kheria, Lakhan Meena, Jogendra Awana and Rajendra Gudha won the 2018 assembly elections on BSP tickets. All the MLAs later joined the Congress. They applied for merger as a group with the Congress on September 16 last year. The Speaker passed an order two days later declaring that the six MLAs will be treated as an integral part of the Congress Legislature Party. The merger was a boost to the Ashok Gehlot-led government as the Congress tally increased to 107 in a House of 200. The BJP MLA Dilawar had then filed a petition to Speaker C P Joshi on March 13 this year against the merger as BSP is a national party and MLAs joining another party could not be treated as merger. Dilawar has now contrasted the treatment of his own petition with the action taken by the Speaker on a plea by Congress chief whip Mahesh Joshi, seeking the disqualification of 19 dissident MLAs led by Sachin Pilot. He said while the Speaker issued disqualification notices to the 19 MLAs the same day he received the complaint from the Congress, no action has been taken in his case even after four months. The BJP petition in the HC comes amid a legal battle over the Speaker's notices to the dissident MLAs, who moved the court earlier against the disqualification move.||http://timesofindia.indiatimes.com//city/jaipur/bjp-legislator-moves-hc-over-merger-of-bsp-mlas-with-cong/articleshow/77159622.cms||---
