July 18, 2020||Bengaluru||Comet Neowise to be clearly visible in India, till mid-August||Good news for astronomy enthusiasts! The comet named ‘C/2020 F3’ or ‘Neowise’ is visible through even small telescopes till the middle of August. Neowise is said to be the brightest comet visible from the Northern Hemisphere. Amateur astronomer SA Mohan Krishna tells us, “The comet looked stunning through the telescope. Even in the first couple of weeks of August, it will be discernible in the Northern Hemisphere. Neowsie was discovered on March 27 this year, and it has brightened as it comes closer to the sun.” Adding that the comet is visible from every part of India, astronomer Dr PK Manoharan adds, “Comet Neowsie might be visible from earth again only after 7,000 years. During the first two weeks of August also, the comet may be clearly perceptible.” Mohan further adds, “One can expect a ghostly, greenish orange splotch to grow brighter in the sky in the coming days. Neowise will make its closest approach to earth shortly. The comet is clearly discernible even through small telescopes between 4.30 am and 5 am till the first half of August, in the north east direction in the Ursa Major constellation. But the morning sky should be absolutely clear.” So, what are you waiting for? Pull out your telescopes and watch out for Neowise at dawn.||http://timesofindia.indiatimes.com//city/bengaluru/comet-neowise-to-be-clearly-visible-in-india-till-mid-august/articleshow/77024361.cms||Vinay Lokesh
July 18, 2020||Patna||AIIMS-Patna most preferred by Covid patients||PATNA: Be it a VIP or a common man, everyone found infected with Covid-19 virus in state are preferring AIIMS-Patna for treatment. Even doctors associated with various government medical colleges and hospitals and found infected are undergoing treatment at AIIMS-P, which is the fourth dedicated Covid-19 hospital in Bihar. There were 390 Covid patients admitted there till Thursday afternoon. They included BJP state president Dr Sanjay Jaiswal and his family members, a few IAS and IPS officers, two doctors of Indira Gandhi Institute of Medical Sciences, including its director, and civil surgeon of Samastipur. Earlier, Bihar Vidhan Parishad acting chairperson Awadhesh Narain Singh with his family and senior RJD leader Raghuvansh Prasad Singh had been treated for Covid-19 at AIIMS-Patna. Of the 390 patients, 18 were on ventilators and around 150 on oxygen. “We earlier had the capacity of 400 people, but we increased 60 beds on Thursday. Now, we target to increase the capacity to 600 beds,” AIIMS-Patna Covid-19 incharge Dr Sanjeev Kumar said. When asked why the majority of people were opting for AIIMS-Patna, he replied, “People will tell better, but yes the quality of treatment and dedication of our team towards Covid-19 positive people is a reason.” He further said apart from AIIMS and Nalanda Medical College and Hospital, no other hospital in Patna is providing treatment for Covid-19 patients. “Even IGIMS is referring patients to our hospital,” added Dr Sanjeev. In a memorandum to state health minister Mangal Pandey on Thursday, state IMA demanded 50% of the beds at AIIMS reserved for doctors as everyone from across the state was preferring this hospital and doctors were finding it difficult to get a bed there. “NMCH is a dedicated Covid-19 hospital, but at least 25 anaesthetist posts are vacant there. We need patients to put a ventilator. Similarly posts of several technicians and doctors are vacant in state government’s hospital,” sad a doctor. Gola Road resident Manoj Kumar, 43, who was discharged from AIIMS on Wednesday had all praises for the hospital. “I tried admission in private hospitals but none of them were allowed. On the other hand, I have had a bad experience with other government hospitals of Patna in the past and I know they are dirty and unhygienic. Hence, AIIMS was the only option.” Manoj appreciated the dedication of health workers and doctors at the hospital. “They used to come and do routine check-ups and were not hesitant in touching us. We felt like at home. Five people with me in the ward had the same opinion,” he said.||http://timesofindia.indiatimes.com//city/patna/aiims-p-most-preferred-by-covid-patients/articleshow/77025146.cms||Sheezan Nezami
July 18, 2020||Patna||‘Darbhanga most Covid vulnerable district’||PATNA: Eight districts from Bihar are among the 20 most vulnerable districts in the country in terms of long-term effects of the Covid-19 pandemic, says a study published in the global medical journal ‘Lancet’. This despite the fact that the state does not figure among the top-10 worst-hit states in the country. Among the eight districts in Bihar flagged by Lancet, Darbhanga is the most vulnerable with an overall vulnerability of 1, followed by Samastipur (0.997), Saran (0.995), Sheohar (0.994), Vaishali (0.991), Saharsa (0.989), Munger (0.978) and Khagaria with 0.972. Darbhanga also tops the national list as the most vulnerable for long-term impact of the pandemic. The vulnerabilities have been rated on a scale from zero to one, measured using 15 indicators across five parameters, including socio-economic, demographic, housing and hygiene, healthcare facilities and epidemiological. Bihar has the second-highest vulnerability rate among 30 large states, including Madhya Pradesh, Telangana, Jharkhand, Uttar Pradesh, Maharashtra, West Bengal, Odisha, and Gujarat. As of now, the total number of positive cases in Bihar is 23,300 and 14,997 have already recovered from the disease. Experts point at the largescale arrival of migrant workers during the nationwide lockdown as one of the major reasons for the spike in cases in Bihar. “Most migrant workers travelled to Bihar from some of the most vulnerable states as mentioned in the vulnerability indices. These workers returned from states with large number of active cases, including Delhi, Maharashtra and Tamil Nadu,” said Dr Arun Shah, a Muzaffarpur-based senior paediatrician. With a vulnerability index of 0·879 in the socioeconomic domain, 0·588 in demographic, 0·903 in housing and hygiene conditions, 0·833 in unavailability of healthcare and 0·800 in epidemiological, no wonder Darbhanga tops not only among the districts in the state but also nationally. Darbhanga DM Thiyagrajan SM said the current situation might be very challenging but there isn’t any specific threat in the near future. “The district’s vast geographical area of 2,279sqkm is one of the topmost reasons behind the findings of the Lancet study. However, the situation is under control as we have one of the highest testing rates. Of the 462 overall Covid-19 positive cases, only 67 are active,” he said. Talking about the health infrastructure, he said measures are being taken to improve the health facilities in the district. “As of now, we have one Covid-19 dedicated hospital — the Darbhanga Medical College and Hospital, where a majority of patients have been treated,” he added. Bibekanand Thakur, under-secretary, state health department, too cited the arrival of migrant workers as one of the reasons behind the spread in the cases. “There are several other factors such as exit from the lockdown. But as far as migrant workers are concerned, the uncertainty and lack of basic items made them return to their native places,” he said, adding, that health workers and doctors are trying their best to combat the virus. As non-availability of healthcare facilities is also one of the major reasons, the Bihar chapter of Indian Medical Association senior vice-president Ajay Kumar said ‘healthcare’ is one of the most neglected sectors in Bihar. “There’s no denying that the study has been published after utmost research. All the factors, be it lack of medical facilities or human resources, exist here. And the government is not the only one to be blamed. Health workers don’t want to work here. They leave the state for better opportunities. In fact most of them are not ready to work in rural areas,” he said.||http://timesofindia.indiatimes.com//city/patna/darbhanga-most-covid-vulnerable-district/articleshow/77025128.cms||Archi Rani
July 18, 2020||Rajkot||Bull bullies away two lionesses feasting on prey near Gujarat's Rajula||RAJKOT: Two lionesses who were feasting on the carcass of a cow they had preyed upon had to cow down before a bull, which bullied them away, literally on early Friday morning. The incident, a video of which has gone viral on WhatsApp and social media, was reported from Nageshri village of Jafrabad in Amreli district. Video: Two lionesses who were feasting on the carcass of a cow they had preyed upon had to cow down before a bull,… https://t.co/2Jja9fMzyp— TOIRajkot (@TOIRajkot) 1595046663000The video shows that two lionesses are feasting on the cow’s carcass in Nesadi area of Nageshri village. Suddenly, a bull arrives at the scene and, lunging forward with pointed horns, drives the big cats away. “The incident is reminiscent of similar scenes witnessed in the African Savanna where bisons or buffaloes in a group drive away a pride of lions,” said a forest official of Shetrunji division. On the outskirts Nageshri village, there lives a pride of six of which two lionesses had entered the village and had preyed on the cow.||http://timesofindia.indiatimes.com//city/rajkot/bull-bullies-away-two-lionesses-feasting-on-prey-near-gujarats-rajula/articleshow/77026205.cms||---
July 18, 2020||Mysuru||Kabaristan Sewa Committee formed to conduct last rites of Covid victims||MYSURU: Leaders, doctors and social workers from the Muslim community here have jointly constitituted a Kabaristan Sewa Committee to assist health officials in conducting the last rites of people sucumbing to Covid-19. According to sources, the committee comprises religious clerics, doctors, social workers and volunteers and is supervised by former corporator Suhail Baig. The committee will extend services to families seeking help for burial of their family member who succumbed to the virus. “This committee has been formed to help the district administration,” said corporator and former mayor Arif Hussein. The committee has reserved a separate plot at its burial grounds (Kabaristan) for the last rites of Covid-19 victims. We also hope to spread awareness among people and eliminate their fear of contracting infection while performing the last rites. As the government has approved both the burial and cremation according to the faith of the deceased, the committee will oversee the final rites of people from Muslim community by adhering to guidelines of the health department, Hussein added. The committee has also trained volunteers and workers to conduct burials and last rites as per the Standard Operating Procedure. Workers under the supervision of the committee has already conducted the last rites of Covid-19 victims in Udayagiri, Bademakan and other areas, said sources. Speaking to TOI, community leader and former mayor Ayub said the they have also launched Quba Covid-19 helpline to facilitate ambulance, hospital bed, Covid -19 care centres for isolation among others for infected persons. The committee has sought DC’s approval to convert ESI hospital in Azeez Saitnagar into a Covid Care Centre. The committee has also decided to convert Quba Public School in Udayagiri and Rajivanagar, and Farooquia Women’s College into Covid Care Centres with a capacity of 600 beds after taking necessary permission from Deputy commissioner Abhiram G Sankar. All these centres will also welcome patients from other communities, he added.||http://timesofindia.indiatimes.com//city/mysuru/kabaristan-sewa-committee-formed-to-conduct-last-rites-of-covid-victims/articleshow/77025877.cms||---
July 18, 2020||Rajkot||MPed girl students accuse two Saurashtra University lecturers of harassment||RAJKOT: Girl students of Saurashtra University’s master of physical education (MPed) department have alleged that were subjected to physical and mental harassment by two contractual lecturers. The university has received two complaints in a week, one of them being from a former student.A student of Upleta sent a complaint to vice-chancellor (VC) Nitin Pethani on Thursday stating that when she was studying in the department in 2018-19, the two lecturers had allegedly harassed her physically and mentally. “I was forced to respond to messages sent after 10pm and told that I would get gold medal if I complied.” She stated that because of harassment she left the course mid-way. The student said she mustered courage after getting to know that another girl had also filed a similar complaint. In the complaint filed by a present student, she also made similar allegations and claimed to know at least two other girls who left the course mid-way due to harassment. “I belong to scheduled caste and I receive government grant for study. He was harassing me so that I don’t concentrate on studies and fail to receive the grant. He also resorted to character assassination,” the student alleged. She further alleged that she was forced to run 40 to 50 rounds of 400 metres and another student was forced to play basketball in the rain and she suffered a leg fracture as she fell down. Despite the injury, she was forced to attend classes, the complainant stated. When contacted, Pethani said, “Both complaints are being handled by the internal complaint redressal committee. In the first complaint, they have held one meeting and will investigate the second one too. I have told them to submit the report as soon as possible.” These lecturers are hired on 11-month contract and they are working with the SU for the last three years.||http://timesofindia.indiatimes.com//city/rajkot/mped-girl-students-accuse-two-su-lecturers-of-harassment/articleshow/77026055.cms||---
July 18, 2020||Pune||Pune to adopt Dharavi model to curb Covid spread||PUNE: The Dharavi model of public participation will be replicated in Pune to fight against Covid-19. A team of special officers has been appointed to increase citizens’ involvement in monitoring Covid-19 spread. Civic groups, NGOs, Ganapati mandals and others will be roped in for the surveillance. They will be assigned the task to monitor citizens, check if they follow restrictions and report any breach of rules and regulations to the administration. Citizens will help ensure the outbreak is controlled in Pune and Pimpri Chinchwad municipal corporations, cantonments and rural areas in Pune district. “The outbreak cannot be controlled by government officials alone, public participation is a must. This has been proven in Dharavi. Government officials in Pune are taking steps to replicate the model,” said Rajendra Nimbalkar, chief executive officer of slum rehabilitation authority. Nimbalkar has been appointed as a special officer to improve public participation. He said office bearers of housing societies will be made part of the groups. “The administration will provide ID cards to volunteers. They will also get some relaxation from the restrictions,” said Nimbalkar.||http://timesofindia.indiatimes.com//city/pune/district-to-adopt-dharavi-model-to-curb-ncov-spread/articleshow/77026458.cms||---
July 18, 2020||Surat||Bharuch following Surat as Covid-19 hotspot||SURAT: Bharuch district is following Surat to become the second largest Covid-19 hotspot with cases touching 600 mark on Friday. According to the health officials, cases spiked from 100 to 600 in the 30 days ending July 16 with 12 fresh cases added on Thursday, taking the total to 607 so far. In the last three days, the district has recorded about 100 new cases.Looking at the surge, the district administration had issued a notification allowing the retail and wholesaleshops in the entire district to operate between 7am to 4pm to contain the spread of the virus starting from July 9 to July 22. On Friday, the Ankleshwar Notified Area authority issued a notification stating that the shops, except for the medical stores and grocers, will operate between 7 am to 1 pm. The decision was taken after the spike in the Covid-19 cases in Ankleshwar.||http://timesofindia.indiatimes.com//city/surat/bharuch-following-surat-as-covid-19-hotspot/articleshow/77026006.cms||---
July 18, 2020||Pune||Wholesale market unlikely to open on Sunday: APMC||PUNE: The Agriculture Produce Marketing Committee on Friday said the wholesale market cannot open from Sunday until the district authorities and the civic bodies extended or changed its operation timing beyond the window of 8am to noon. Sunday would be the first day of phase-two of the 10-day lockdown imposed in Pune and Pimpri Chinchwad. Grocery shops, vegetables and grains wholesale markets would be allowed restricted operations for four hours — 8am to noon — from then. Pune Agriculture Produce Marketing Committee (APMC) administrator B J Deshmukh, in a video released on Friday, said, “In phase-two, only shops and wholesalers selling essential items have been allowed to remain open from July 19-23 between 8am and 12noon. When it comes to APMC, Pune, the various activities at the market like arrivals, buying, selling and dispatches will be impossible to be undertaken in this short operational window. We have, therefore, asked for guidance from the Pune and Pimpri Chinchwad corporation authorities in this regard, apart from requesting for a change in these timings — if at all the market has to start operations from Sunday. Till such guidance comes from authorities, APMC will remain closed.” Deshmukh told TOI, “We have spoken to the authorities, who are still deciding on the matter.” Bharatlal Ganpatlal Unecha, the owner of wholesale firm Dhanavat Pedhi in Market Yard, said, “In the last lockdown, the timing of the grains wholesale market was 10am to 5pm. It was enough to undertake operations. The four-hour window in this lockdown will be insufficient.” Dhaval Shah, the director of Jairaj Group in Gultekdi wholesale market, said, “About 200 trucks enter the market in a day. One truck has to move around the market eight to 10 times. The market thus needs at least eight hours to run smoothly.”||http://timesofindia.indiatimes.com//city/pune/wholesale-market-unlikely-to-open-tomorrow-apmc/articleshow/77026480.cms||Neha Madaan
July 18, 2020||Pune||PMC limits’ active caseload tops 12,000, more than 21,000 discharged||PUNE: The active Covid caseload in the Pune municipal limits climbed to 12,016 on Friday with the addition of 868 cases in the last 24 hours, pushing its total tally to 31,622. Overall, 1,904 people tested positive for Covid-19 in Pune Metropolitan Region (PMR) on Friday, pushing the region’s tally to 46,872. Besides, 29 more patients succumbed to the infection, taking the PMR death toll to 1,243. Among the new cases, Pimpri Chinchwad Municipal Corporation (PCMC) areas added 690, while the rural and Cantonment areas together added 346. With the latest addition, the total case count in PCMC limits has crossed 10,000-mark. As many as 773 patients were discharged in the PMC limits on Friday after they were declared cured, pushing the cured count in the municipal limits to above 21,000-mark. “The number of critical patients in the PMC limits increased to 527 by Friday evening, of whom 82 were on ventilator support,” a civic official said. A PMC report stated that 6,811 swab samples were collected on Friday, including 2,800 samples for rapid antigen test. The deceased included an 82-year-old man from Mahatma Phule Peth, a 67-year-old man from Dhankawdi, a 76-year-old man from Junnar, a 77-year-old man fom the Mhalunge area, a 70-year-old man from Kothrud, a 68-year-old man from Indiranagar, a 72-year-old man from Sinhagad Road and a 76-year-old man from Vadgaonsheri, a 67-year-old man from Nana Peth, a 70-year-old man from Sadashiv Peth, a 60-year-old man from Shivajinagar, a 77-year-old woman from Wagholi, a 78-year-old man from Jalna, a 63 -year-old woman from Pimpri, a 52-year-old man from Shirur and a 74-year-woman from the Khadki area.||http://timesofindia.indiatimes.com//city/pune/pmc-limits-active-caseload-tops-12k-more-than-21000-discharged/articleshow/77027119.cms||Sarang Dastane
July 18, 2020||Hyderabad||Short of doctors, Telangana govt to recruit 1,200; Rs 100 crore boost to Covid fight||HYDERABAD: With Covid-19 cases rising on one hand and shortage of doctors being felt on the other, chief minister K Chandrasekhar Rao on Friday directed the health department officials to induct 1,200 PG students who have completed their course into government service. He said vacancies of 200 doctors in the primary health centres would be filled soon. The CM said an additional Rs 100 crore would be allocated to take up urgent measures to contain the coronavirus cases and to provide treatment to the patients. “The amount will be kept with the health minister and chief secretary,” KCR said. The CM announced that the government would implement UGC scales for teachers working in various government medical colleges. He said the newly-recruited nurses would also get pay on a par with the nurses presently working in the government hospitals. Bringing cheer among Ayush department doctors and teachers, the CM said their retirement age has been enhanced to 65 years. “The government doctors and staff are well equipped to treat any number of patients,” the CM said at a review meeting with health department officials on the pandemic at Pragathi Bhavan on Friday. KCR directed the officials to ensure that all private hospitals maintain transparency in availability of beds. “The government will act sternly if an artificial shortage of beds is created. They should be a display at every hospital on how many beds they have and how many have been occupied. This information must be given to the government from time to time,” he said. The CM also directed the officials to extend Covid-19 incentive of 10% additional pay to everyone working in the medical and health department, including outsourcing employees. It was also decided to extend the incentive given to cops and sanitary workers working in the municipalities and gram panchayats. The CM said there was no need to panic on surge in the Covid-19 cases. “When compared to the national average, Telangana’s mortality rate is less. The recovery rate in the state is also much higher,” he said. “The unlock process is going on in the country and we have come to a stage where living with the coronavirus is a must,” he added.||http://timesofindia.indiatimes.com//city/hyderabad/short-of-doctors-govt-to-recruit-1200-rs-100cr-boost-to-covid-fight/articleshow/77027131.cms||Koride Mahesh
July 18, 2020||Pune||Pune: Toll doubles in Pimpri Chinchwad in 9 days||PIMPRI CHINCHWAD: The time taken for the death count to double in Pimpri Chinchwad municipal limits has accelerated to nine days from 13-14 days observed since the first death was reported in the area in April. This at a time when the civic body only has limited resources, 175 ICU beds and 629 oxygen beds, to deal with critical patients. On the bright side, however, the PCMC’s fatality rate is still lower than 2% as against national’s 2.6%. Civic chief Shravan Hardikar has attributed the low fatality rate to early detection and better awareness among citizens. Considering the rise in cases, PCMC officials and doctors have been counselling asymptomatic or mildly symptomatic patients to avail of home isolation if they have a separate room with an attached bathroom. “Societies are also warming up to the idea that the disease is not a taboo,” a senior civic official said. On the positivity rate, PCMC limits’ count is twice the national average with one in every five people testing positive compared to 1 in 10 nationally.||http://timesofindia.indiatimes.com//city/pune/toll-doubles-in-pimpri-chinchwad-in-9-days/articleshow/77027127.cms||Satyanarayan Iyer
July 18, 2020||Chennai||Fake items push KVIC to sell khadi masks online||CHENNAI: With an increasing demand for masks, Khadi and Village Industries Commission (KVIC) has started selling khadi cotton and silk masks online. While the cotton face masks are priced at Rs 30 a piece, the silk masks are available for Rs 100 each. KVIC has begun selling khadi masks online so that people get genuine products, said chairman Vinai Kumar Saxena. “Many online portals have been selling ‘khadi’ masks which are neither handmade nor made of genuine khadi fabric. People fall for such misleading ads.” Khadi fabric, also known as khaddar, is a hand woven natural fibre that is quite porous and breathable. To make sure droplets don’t pass through the fabric, the khadi cotton face masks are made of double-twisted cotton and are double-layered with three pleats. The silk masks are triple-layered with two inner layers of 100% khadi cotton and a top layer of khadi silk fabric. The masks comply with ICMR quality. While the cotton ones are available in small, medium and large sizes, the silk masks come in a standard size with adjustable, beaded ear loops. “The silk masks are available in a wide range of colours in solid, printed fabric,” said Saxena. Customers have to place a minimum order of Rs 500 on http://www.kviconline.gov.in/khadimask and the products are delivered within five days of purchase. The khadi masks being made at Gandhigram Trust are also priced at Rs 30 each. “Initially, our sale will be through the depot but we plan to sell them online when we start mass production,” said Gandhigram Trust secretary V K Shivakumar.||http://timesofindia.indiatimes.com//city/chennai/fake-items-push-kvic-to-sell-khadi-masks-online/articleshow/77026467.cms||B Sivakumar
July 18, 2020||Meerut||Covid +ve teen cuts iron grill, flees Baghpat facility||MEERUT: When an Army subedar saw a 16-year-old boy crying on the roadside in Meerut towards June end, he took the boy in and offered to provide him shelter till the lockdown eased and he could go back home to Bihar. Soon after, the boy allegedly fled with the subedar’s licensed pistol, 55 cartridges and Rs 35,000 cash. A two-week long police hunt ensued and the boy was traced at last to Bihar. Having tested positive for Covid-19, he was placed at a medical facility in Baghpat. On Thursday night, the boy allegedly escaped again, having managed to cut iron rods of a window at the facility he was lodged at. Police so far have no idea how he managed to cut the metal. “He (the accused) tested positive for Covid-19 on June 11 before being sent to juvenile home. He was admitted at a hospital and later referred to a health centre in Khekda,” said Om Gautam, police post in-charge in Doghat. Dilip Singh, circle officer, Khekda, said, “He fled from the community health centre on Thursday night. It wasn’t till Friday morning that people noticed he was missing. We immediately launched a manhunt. Three police teams have been formed to search for the boy. He had been admitted at the facility in Khekda on July 14, after spending three days at another hospital,” Taking quick action, Baghpat SP Ajay Kumar suspended two head constables stationed at Khekda for dereliction of duty.||http://timesofindia.indiatimes.com//city/meerut/covid-positive-16-year-old-accused-of-fleeing-with-subedars-pistol-cuts-iron-grill-flees-baghpat-facility/articleshow/77025408.cms||Ishita Bhatia
July 18, 2020||Allahabad||Help pours in for Nepal youth unable to fulfil IIM-A dream||Prayagraj: Amid strained ties between India and Nepal over border issue and the recent comment by Nepalese PM about Lord Ram, financial help has poured in or a poor student from the Himalayan country to realise his dream of doing the PG course at IIM-Ahmedabad. Aashik Jayswal, 24, hails from a farmers' family of Dahiyar village (bordering Raxaul, Bihar) and after completing his BSc (agriculture) from SHUATS, Naini he has been selected for two-year PG programme in Agribusiness Management from IIM-A. But celebration is yet to begin. The course fee of Rs 24 lakh is something which is beyond their reach. His father being a temporary teacher in Nepal and with small land holding, which barely feeds the joint family of 17 members, Aashik is finding it hard to deposit an amount of Rs 3.25 lakh as the first instalment by July 31. The problem has worsened in present Covid-19 pandemic as some of his Indian relatives -- his maternal ancestors hailing from Bihar -- are unable to help him for their business has derailed in the crisis.||http://timesofindia.indiatimes.com//city/allahabad/help-pours-in-for-nepal-youth-unable-to-fulfil-iim-a-dream/articleshow/77026913.cms||---
July 18, 2020||Chandigarh||Villagers near Mattewara refuse to budge, say industry will pollute region||Ludhiana: Although the government has promised that the Mattewara industrial park project will not utilise forest lands, locals are still resisting the idea. According to those living in the neaby villages of Mattewara, the project will bring about severe, irrepairable damage to the local ecology, even f the government spares forest lands. Most villagers said they are angry with their panchayat representatives who signed an agreement with the state government to give away the lands of their villages for the project. A video of a sarpanch of one of the villages is doing rounds in social media. The video shows the testimony of sarpanch stating that she signed the documents wihout realising what she was getting into. Speaking on the issue, Maninderjit Singh Bawa, a prominent progressive farmer of Machian village, said, “The villagers are not against development. But any project that will have repercussions on the environment and the future of our area, which is the most green in the entire district and even Punjab, is not advisable. Moreover, it makes no difference whether the forest land is used or panchayat land is used for the purpose — any such industrial project will not only lead to deforestation, but will also cause other issues like depletion of water table and pollution in the Sutlej.” According to Bawa, the government would have had better luck if it had thought of some tourism project in the area. “This would have not only given sure shot employment and business to the locals, but would have also ensured that no damage is caused to the precious flora and fauna of the area. Right now, the government and departments concerned are claiming that no damages will be done by this project, but Ludhianvis clearly remember how the Buddah Nullah, which was once fresh water body got polluted after industrialisation near it. It has become an embarrassment for Punjab. Same is going to happen to the natural resources here in our area, if the industrial park project comes up here.” Dr B S Gill, a doctor and an agriculturist from Mattewara, said “We don’t want any polluting or heavy industry to come up in our area, which is one of the cleanest in Ludhiana. Most often, whenever such industrial parks and projects are conceived, it leads to humanitarian crisis, as lot of the villages are dislocated and hundreds of villagers are displaced. Moreover villages like Mattewara, Hawas, Machian, and Mangat are CIS-Sutlej territories, which hold great historic importance. Unfortunately, people of these villages have been displaced several times earlier. Everyone knows that Ludhiana is a textile hub and textile industry is entirely dependant on dyeing units, which are must for completing the chain and since this area has a very sensitive ecological balance and if dyeing industries come up here it will be a complete disaster. If the government wants to set up any industrial activity here, it should allow service industry or trading industry — even a food park can be considered — which would be much safer option than any other kind of industry. It is the duty of government that this area should be conserved at any cost.” Meanwhile, lashing out against the panchayat heads, who had signed the agreement with the government for transfer of the panchayat lands, Bachhitar Singh, from Mangat village said, “The panchayat heads who agreed for the acquisition of the land are the ones who will be responsible for any consequences, whether on the environment or on humans. We will not let go even one inch of land for acquisition even if the contract has been signed, as we have been living here for generations and we will neither leave these areas nor let any industry come here.”||http://timesofindia.indiatimes.com//city/chandigarh/villagers-near-mattewara-refuse-to-budge-say-industry-will-pollute-region/articleshow/77027129.cms||Mohit Behl
July 18, 2020||Pune||Eatery owner, staffer booked for running food delivery service in Pune||PUNE: The crime branch on Thursday booked an eatery owner and his employee for delivering food parcels to customers from his establishment near Nyati County housing society in Undri in defiance of lockdown orders. Assistant inspector crime branch (unit V) Santosh Tasgaonkar said, “We had received information that the eatery owner was accepting order online and delivering food. We then verified the information and found that the eatery had been opened and it’s operator and employee were cooking and delivering food parcel.” An offence of disobedience under relevant sections of the Indian Penal Code and Maharashtra Covid-19 Rules and Epidemic Diseases Act was registered with the Kondhwa police, he added.||http://timesofindia.indiatimes.com//city/pune/eatery-owner-staffer-booked-for-running-food-delivery-service/articleshow/77026491.cms||---
July 18, 2020||Chandigarh||Assault on green cover is unacceptable, Mattewara must be preserved||Public outcry on the proposal to develop another industrial cluster was bound to happen as successive governments did not care for the environment .The decision to develop the area in close proximity to the forest land is definitely an ill advised and hasty one, as this is going to affect overall environment in the name of industrialisation and employment . Save and develop existing green cover Ever since it was decided to widen the G T road (NH1), thousands of trees have been cut for the six-lane road project (from Karnal to Jalandhar) and also another project from Ludhiana to Kharar. Many a trees cut were centuries old and were of sheesham, acacia and jamun, which suited the climate of Punjab. Road side did witness the plantation of eucalyptus trees, but that did not adequately compensate the loss of green cover and even on these trees were axed multiple times in the name of road widening. In an RTI reply it was informed that 1,27,086 trees were allowed to be axed for facilitating NH-1 patch falling under Ludhiana forest division alone. In Punjab, the number of trees felled for development were 3,53,755. The mandatory compensatory afforestation in Mattewara and other areas is only in the name, as saplings either not planted as promised or, if planted, were not cared for. It is an uphill task to elicit information from Punjab Forest department for compensatory forestation. The department has not updated it’s website since 2007. So, it will be prudent to save the existing green cover first. NGOs have valid reasons to believe that once industrial activity kicked off, it will be unplanned and unbridled, as is seen from the existing polluting units. The Sutlej may be polluted further Buddha Darya, an offshoot of the Sutlej near Machhiwara till late 1980s flowed clean and was potable. But it became Buddha Nullah with dumped with industrial discharge along with Ludhiana’s untreated sewerage discharge at many a places coupled with milk dairies waste and garbage. Already the Buddha Nullah has immensely polluted the Sutlej when it rejoins into the river again. The newer industrial activity near the river is a new threat of water pollution. Also, the proposed industrial site will also encourage further illegal sand and soil mining in the area near the Sutlej to cater to the construction activities. Earlier, there was a proposal to ensure a ‘nature reserve’ in the area with a promise of developing the area as a tourist hub, but nothing has been heard of this. Political appeasement seems to promote industrialists interests alone, forgetting general public and environment. Take a cue from developed nations Let our state take a cue from the GM ford manufacturing in Detroit in Michigan in USA. It brought hundreds of ancillary units since 1900. But, the industrial development went full circle and there started the downside of activity with the fall of GM Ford manufacturing worldwide and USA government ordered to remove industrial structures and started ploughing down vast area to restart agriculture. It was better if the lands of villages were developed for growing vegetables and fruits. Strengthen existing focal points Dhannasu industrial cluster, where Hero group will lead to construct cycle manufacturing valley is yet in nascent stage. The apparel manufacturing park development Doraha is nowhere to be seen even after 15 years. Further, Hambran focal point started earlier as well as Ladhowal area side (proposed for food processing units) is also not being taken care of. Development of existing areas will help reduce costs, as these are in close proximity to mainline rail and road transport also. The starting of industrial activity in this Mattewra belt, thus will be eroding the serenity of the area, which should have been developed as a tourist circuit alongside the bank of the Sutlej — from Laddowal to Machhiwara and further till Anandpur Sahib. People can’t afford closed-door decisions Corona times have locked down people inside their homes. Such decisions must be discussed in the public domain or in legislative assembly. Pleasing a certain section of industry people at the peril of greater environmental interests is not welcome. The Punjab government is requested to put on hold this decision. (The writer is a social activist)||http://timesofindia.indiatimes.com//city/chandigarh/assault-on-green-cover-is-unacceptable-mattewara-must-be-preserved/articleshow/77027134.cms||---
July 18, 2020||Chandigarh||After Jagraon, traders in Raikot reduce opening hours for shops to check Covid spread||Ludhiana: Taking cue from market associations in Jagraon, which have reduced the business hours to check the spread of Covid-19, Raikot market associations have also decided to reduce opening hours from Friday. This practice started after a meeting of various traders association under the aegis of All Traders Association Raikot. “There was no pressure from police and administration and we seriously thought about curtailing the hours to check Covid-19. In the meeting of various associations under the aegis of All Traders Association Raikot on Thursday, which was attended by Hira Singh, station house officer of Raikot City police station, we decided to keep shops open from 7am to 6pm,” said Parveen Aggarwal, president of the All Traders Association Raikot. He added that the decision was implemented from Friday and around 500 members of the association cooperated with them. The association members include footwear association, dhaba and restaurant association, kiryana association, vegetable and fruit association, halwai union and swarankar sangh. It added that they have formed WhatsApp group to keep the members in loop about its various decisions. Ludhiana rural police meanwhile appreciated the decision of association members. Senior superintendent of police (SSP), Ludhiana rural police, Vivek Sheel Sony said they had urged the associations for such step and they appreciate them for doing so. He added that normally the shops can be opened from 5am to 10pm, but the association members decided to close shops at peak hour in the evening to avoid gathering. The police officer said they hope such steps will help in checking the spread of the disease in the area. He added that apart from Raikot, market associations in Jagraon and Dakha are also taking such steps to avoid spread even as they are not in community spread stage. The SSP said they have issued minimum challans and want to make people, including associations, realise that they are into this together and have to battle it in a collective manner. Many shopkeepers also said they fully support the measure.||http://timesofindia.indiatimes.com//city/chandigarh/after-jagraon-traders-in-raikot-reduce-opening-hours-for-shops-to-check-covid-spread/articleshow/77027138.cms||Shariq Majeed
