July 9, 2020||Bengaluru||Homestays and resorts in Sakleshpur, Chikkamagaluru to stay shut||‘Resorts and homestays can reopen once the situation improves’ I had personally taken representatives from resorts and homestays for a direct interaction with the chief minister. They had two or three demands, which the CM has assured that he’ll look into. We understand that everyone is going through tough times, especially resort owners, for whom the investment is huge. They can reopen business once the situation improves– CT Ravi, Minister for Tourism, Kannada and Culture, Youth Empowerment and Sports, KarnatakaAfter being in confinement for three months, it’s no surprise that the fresh and cool breeze of the mountains seemed most enticing during Unlock 1.0. Apart from quick getaways to other places, many from Bengaluru headed to the hill towns of Sakleshpur and Chikkamagaluru during this time. This, however, raised concerns among the local people in these places, over vigil and safety amid the pandemic. And eventually, the authorities issued an order instructing homestays and resorts to close operations until further notice. After the long isolation period, we were looking forward to a whiff of fresh air: Tourists The move, quite obviously, has proved to be a dampener for people who were looking forward to spending some time with nature and homestay owners who were planning to host guests after a long, lull period. “After months of staying indoors, we really wanted to spend a weekend at a homestay in Coorg. We had even made the bookings in advance, but the new government order is a complete let down. When other commercial establishments are allowed to reopen, I don’t understand the logic behind closing such private businesses away from the bustle of the city,” rues Soumya Hegde, an IT employee. Meanwhile, when entrepreneur Pooja C and her friends had gone to spend a few days at a friend’s resort in Sakleshpur, they were confronted by local residents during a trekking tour in the neighbouring hills and asked us to vacate. “They forced us to head back, saying that city folks were spreading the virus in their untouched villages. Even a cop instructed us to leave immediately,” she explains. “Instead of the usual travel hotspots, like Mysuru Dharmasthala, we had chosen to spend the weekend at an isolated spot in Chikkamagaluru, but had to cancel plans following the recent notice,” says Chethan Shetty, an engineer. Running empty since March, homestays and resorts take a beating: Entrepreneurs“Months of staying shut has taken a toll on resort owners. We were looking forward to hosting guests after the rules were relaxed,” says Pruthvi, who runs a resort in Sakleshpur, adding, “Many of our staff members were back at work, and we had invested a lot in ensuring that all the hygiene and safety measures are strictly maintained. But just when we were about to start bookings, the authorities issued this notice. Imagine the kind of losses we have incurred.” According to him, as many as 800 people have lost employment following the closure of such enterprises in the Sakleshpur region. Ever since the country entered Unlock 1.0, Chirag Shambhu’s homestay in Sakleshpur has been flooded with booking enquiries. “I had three good weekends with a packed house. Only our regular guests were considered during this time. But given the surge in cases, we decided to voluntarily close the homestay,” he says Similarly, Chanchal Nagesh – a homestay owner in Mallenahalli, Chikkamagaluru – says, “Irrespective of the initial relaxations and the subsequent closing order, I had decided to not open my homestay until the situation improves. But while I can afford to do so, there are many others in the region, whose livelihood depends on their homestays, and these have been running empty since March with no relief in sight.” Positive cases were reported after these enterprises went back to business: Residents Dushyanth Patel, a resident of Mudigere, was perturbed by the number of tourists coming in to Chikkamagaluru. “Our town, which had no Coronavirus cases, recently registered a few patients. Since the locals don’t travel, we have reason to believe that it’s the tourists who have caused the spread of the disease here. On weekends, places like Bababudangiri, have even seen traffic jams. That’s the reason many villagers resorted to force tourists to vacate the place,” he says. “Recently, an entire family in our neighbourhood tested positive. It was later found out that the guests, who had stayed at their homestay, tested positive soon after they had returned to Bengaluru. This led to a panic situation in our village, which was a green zone until recently. Thus, following protests by local people, the district administration announced the closure of all such establishments in Coorg until further notice,” says Sachin Madaiah, a businessman, adding, “Things maybe tough monetarily, but right now, the safety of public health is more important.” Travel industry has come to a standstill Pradeep Kumar, owner of a travel agency, says things are looking grim for the travel industry. “The one or two bookings that we had for Chikkamagaluru and a few other places were cancelled, after the previous weekend saw a whopping 7,000 tourists in Mullayanagiri and Bababudangiri, and the infuriated local people sent them back. It’s a similar case with establishments in Kabini. The travel industry might pick up only next year again,” he says.||http://timesofindia.indiatimes.com//city/bengaluru/homestays-and-resorts-in-sakleshpur-chikkamagaluru-to-stay-shut/articleshow/76859690.cms||Madhu Daithota
July 9, 2020||Patna||Courts in Patna to be shut till Friday||PATNA: The physical functioning of Patna civil court along with subdivisional courts in Danapur and Patna City would now remain shut till Friday. Only very urgent matters would be taken up for hearing via videoconferencing by the judges from their residences. Courts are scheduled to remain closed on July 11 as it is second Saturday. Patan civil court public prosecutor Vijay Sinha said orders for keeping the physical functioning of the civil court and two sub-divisional courts shut were issued by district and sessions judge Rudra Prakash Mishra on Tuesday. The courts were closed on July 1 after a special public prosecutor was found infected with Covid-19. Later, another staff at Danapur subdivisional court had also tested positive. However, in the backdrop of lockdown enforced in Patna from July 10 to 16, Patna high court is expected to take further decision on administrative side of the functioning of all courts in the district for the said time period. Civil court in Kishanganj is expected to reopen on Thursday while civil court at Biharsharif in Nalanda will remain closed till further orders. Subdivisional court at Dalsinghsarai in Samastipur is also closed. It is expected to reopen for physical working on Monday. All these courts are presently taking up only urgent matters for hearing by videoconferencing.||http://timesofindia.indiatimes.com//city/patna/courts-in-patna-to-be-shut-till-friday/articleshow/76861941.cms||Debashish Karmakar
July 9, 2020||Business||TVS Group set to announce restructuring of holding company||CHENNAI: The $8 billion TVS group, among the largest auto parts makers in the country, may be close to finalising a family settlement in shareholding structure of the holding company TV Sundram Iyengar & Sons (TVSIS), as discussions within the members to simplify the interlocking ownership patterns have reached a finality. While there is no dispute within the family and the settlement is completely amicable, the idea is to hammer out a structure that will prevent potential future disputes among next gen family members regarding management and ownership of group companies. TVSIS has stakes in multiple group companies, owned by third generation, all cousins. The senior most, Suresh Krishna, chairman of Sundram Fasteners is the chairman of the holding company. These discussions have been going on for around 4-5 years. A TVSIS spokesman refused to comment on the matter. It is learnt that JM Financial is handling the settlement. The contours of the settlement is not immediately known. The restructuring will allow each family within the group to separate their share in group companies and own them independently. The idea is to simplify the holdings on the basis of the ownership in group companies. For example, TVSIS holds stake in the older lot of companies like Sundram Fasteners, Sundaram Clayton, Lucas TVS, Wheels India among others. Take Sundaram Clayton, controlled by Venu Srinivasan. TVSIS holds nearly 19% stake while another group company Southern Roadways owns nearly 15% stake. Sundaram Clayton for its part owns 57.4% in TVS Motor, the group’s only B2C business. Similarly TVSIS owns just over 25% in Sundram Fasteners, (controlled by Suresh Krishna), while Southern Railways owns just over 24%. In Wheels India, controlled by Ram Santhanam and his brother Viji Santhanam, the TVSIS stake is 20.4% while Southern Railways owns just over 9%. Other companies including TVS Tyres and India Nippon Electricals are run by third generation family members.||http://timesofindia.indiatimes.com//business/india-business/tvs-group-set-to-announce-restructuring-of-holding-company/articleshow/76862320.cms||Nandini Sen Gupta
July 9, 2020||Agra||Inter-caste couple shot at in Mainpuri||Agra: An inter-caste couple, who got married two years ago, was shot at by unidentified assailants in Mainpuri on Tuesday night. The woman died on Wednesday morning while her husband is battling for life at Saifai hospital. According to police, the incident took place around 8:30pm on Tuesday when the young couple was returning home after buying some medicines. The woman was identified as Jyoti Misra, 23, and her husband as Rohit Yadav, 25. Additional SP MK Singh told TOI that the couple was rushed to the district hospital from where they were referred to Saifai medical college. On Wednesday morning, Jyoti succumbed to her injuries. Rohit’s relative has lodged an FIR against six people, including four identified ones, under sections 302 and 307 of IPC and the police are inquiring into the matter.||http://timesofindia.indiatimes.com//city/agra/inter-caste-couple-shot-at-in-mainpuri/articleshow/76861422.cms||---
July 9, 2020||Goa||GFP slams govt for excluding oppn||Panaji: Goa Forward Party (GFP) president Vijai Sardesai on Wednesday slammed chief minister Pramod Sawant for keeping opposition MLAs out of the meetings called to discuss the Covid-19 situation. Terming it as a move to keep the opposition in the dark, Sardesai questioned the Plan B in discussion, this while Covid-19 cases in the state are on the rise. Sawant and deputy chief minister Chandrakant Kavalekar have chaired meetings with BJP MLAs in North and South Goa to discuss strategy to monitor and contain the spread of coronavirus. Congress and GFP MLAs, including opposition leader Digambar Kamat, have been left out of the meetings. “The pettiness of excluding opposition MLAs from discussions on a crisis that affects public health smacks of growing insecurity and self-doubt that’s plaguing BJP, whose MLAs have nothing to offer but their inherent ignorance and natural impotence,” Sardesai said. The former deputy chief minister asked if the ‘plan B’ had even been discussed at these meetings.||http://timesofindia.indiatimes.com//city/goa/gfp-slams-govt-for-excluding-oppn/articleshow/76863983.cms||---
July 9, 2020||Pune||Bereft of opportunities during lockdown, bouncers struggle to make ends meet||PUNE: The Covid-triggered disruption in the hospitality industry has rendered many bouncers jobless, with many forced to take up odd jobs like that of security guard, rental drivers or even porters to make ends meet. The situation has become such now that the bouncers, who have to maintain their bodies to their job requirements, are now unable to spend Rs300-500 on their daily nutritional needs. Sachin Shinde, a member of SS Security and Bouncer Company, said, “We are doing whatever work we can get. In the current scenario, there are requirements for workers in industrial units to load and unload goods. Most of us are working as daily wage workers doing these jobs to earn something. Some of us are working as security guards, while those who know how to drive are working as temporary rental drivers in place of those who have returned to their hometowns.” Kashinath Dhangar from Gold Security and Bouncer Services said the years of hard work put in to build their bodies had gone to waste. “Women bouncers are now being called for jobs either as sales girls or as security guards. However, even this requirement is very less and temporary.” Amita Kadam, who started Swamini Lady Bouncers and Security Services four years ago, said the lockdown has had a huge impact on the sustenance of women bouncers. “Women are not getting any work. Some requirements are coming from hospitals, offices and schools but this demand is very less and the vast majority is without work. We are training the women who are working as salespersons to keep the work area safe by dispensing sanitizer to people while entering, ensuring that they wear masks and wipe the counters repeatedly,” Kadam said.||http://timesofindia.indiatimes.com//city/pune/bereft-of-opportunities-during-lockdown-bouncers-struggle-to-make-ends-meet/articleshow/76863406.cms||Ardhra Nair
July 9, 2020||Ludhiana||Punjab: Sangrur civil surgeon in ICU, is short of breath||PATIALA: Sangrur civil surgeon Dr Raj Kumar has been admitted to the Covid-19 ICU of Government Rajindra Hospital in Patiala on Tuesday evening, after he complained of “severe breathlessness”, said Patiala civil surgeon Dr Harish Malhotra. His Tru NAT test was positive three days ago, after which he had been quarantined at home. On Tuesday, he complained of breathlessness, after which he was rushed to hospital. Dr Malhotra said the report of RT-PCR test was awaited, but symptoms needed immediate attention. “He has been admitted to the ICU ward,” he said. Doctors attending said his condition was stable and they would go in for plasma therapy if needed. Doctors said the civil surgeon had been conducting a number of meetings with health staff. Tests run on staffers of Sangrur health department have so far been negative and only Malhotra has shown symptoms associated with Covid-19. Barnala civil surgeon Dr Gurvinder Singh has been given the additional charge of Sangrur.||http://timesofindia.indiatimes.com//city/ludhiana/sangrur-civil-surgeon-in-icu-is-short-of-breath/articleshow/76863402.cms||---
July 9, 2020||Agra||Elderly Covid +ve patient dies in Agra, 40 infected in Meerut||Agra: A hospital staffer and an ASHA worker were among at least 40 people who tested positive for Covid-19 in west UP's "corona hotspot" Meerut on Wednesday. The high number of cases took the district tally to 1,295, including one found in Kanpur, according to Dr Raj Kumar, Meerut's chief medical officer (CMO). In Agra district, a 68-year-old man died under treatment at the SN Medical College on Wednesday. The resident of Shahganj locality was a patient of diabetes and suffering from hypertension with coronary artery disease. The Covid-19 patient died due to co-morbid conditions. So far, 91 Covid-19 patients have died in the district. Also, at least 17 new Covid-19 positive cases surfaced in Agra, till Wednesday evening, taking the district tally to 1,341. Four Covid-19 patients were also discharged on Wednesday. Of the 1,341 cases, 81.3 % have been declared "cured and discharged", and 159 are still active. Moreover, Bareilly reported 12 fresh cases on Wednesday. Of these, two are policemen. Total cases in Bareilly rose to 475, including 272 active ones and 17 deaths. In Budaun, seven positive cases were reported with the tally of active cases now 52. Budaun CMO Dr Yashpal Singh said, "With suspected cases reported at the district women hospital, the OPD will remain suspended on Thursday and only emergency will be functional."||http://timesofindia.indiatimes.com//city/agra/elderly-covid-ve-patient-dies-in-agra-40-infected-in-meerut/articleshow/76861463.cms||---
July 9, 2020||Pune||Pune: In 4 days, 2,432 people booked for defying curbs||PUNE: Pune city police said on Wednesday that they have taken action against 2,432 people for violating rules set in place to prevent the spread of Covid-19. A total of 778 people were penalised for not wearing masks while walking or riding two-wheelers. Police also took action against 901 people for breaking the 9pm night curfew. On the roads of the city, authorities said 336 motorists were penalised for driving their vehicles without valid reasons and some 107 vehicles were found with three or more occupants in them. Some 262 vehicles have been seized. Officials stern action has also been taken against 45 shop-owners for staying open late in the night. Finally, three shopkeepers were fined for violating social distancing norms by allowing more than 5 people inside their shops at the same time. Pune police commissioner K Venkatesham said, “In the last four days, Pune police have taken strong action against people for various violations. I urge all Punekars to take precautions. Stringent enforcement of the lockdown will continue.” Deputy commissioner of police (crime), Bachchan Singh, said personnel from local police stations and the crime branch were involved in the action against rule violators between July 3 and July 7. In some instances, besides fines, police have also booked cases against violators under the provisions of IPC section 188 (Disobedience to order duly promulgated by public servant) and other sections of the Motor Vehicle Act. District authorities, including the collector, have also warned that lockdowns would be imposed in areas where people have been seen ignoring Covid-19 lockdown rules. Police authorities said lockdown relaxations can only continue if citizens follow all state government guidelines on mandatory mask use, social distancing protocols and gathering in public places.||http://timesofindia.indiatimes.com//city/pune/in-4-days-2432-people-booked-for-defying-curbs/articleshow/76863413.cms||---
July 9, 2020||Pune||ZP collects fine of Rs 4.89 lakh from over 1,500 rule breakers||PUNE: The Pune Zilla Parishad has collected fine amount of Rs 4.89 lakh from 1519 villagers in 89 grampanchayats across 13 tehsils in the last one week. The maximum cases were reported from Junnar (343) tehsil followed by Daund (279) and Baramati (239). The ZP has issued an order in this regard to all grampanchayats directing them to fine Rs 500 for not wearing mask and spitting at public place in their limits in the last week. However, the district has 1407 grampanchayats and most of them are yet to implement the order in their limits. Ayush Prasad, chief executive officer of the ZP, said, "The drive will be intensified in coming days in the district. Our endeavour is to promote mask wearing practice omg villagers for their own precaution. They go to various markets and bazaar for their works in nearby towns. If they follow social distancing norms properly it will enhance their safety. We have again asked grampanchayats to implement the order effectively in their limits." The action was taken by those grampanchayats which are densely populated, said the ZP officials. "Carrying out action at grampanchayat level is a challenging task as many villagers may oppose it. We have also asked them to create awareness among villagers through social media platforms," said another senior official from the ZP.||http://timesofindia.indiatimes.com//city/pune/zp-collects-fine-of-rs-4-89l-from-over-1-5k-rule-breakers/articleshow/76863416.cms||---
July 9, 2020||Vijayawada||My government is committed to your upliftment, CM YS Jaganmohan Reddy tells farmers||VIJAYAWADA: Chief minister YS Jaganmohan Reddy interacted with farmers through video link from his Tadepalli camp office on the occasion of the birth anniversary of his father and late chief minister YS Rajasekhara Reddy, on Wednesday. The occasion was celebrated as ‘Rythu Dinotsavam’ (Farmers’ Day) with ruling party leaders and officials interacting with farmers across the state. Addressing farmers, Jagan reiterated his government’s commitment to the welfare of farming and agriculture sector. “Several schemes have been launched to boost the sector. A crop stabilisation fund with a corpus of Rs 3,000 crore has been created to ensure that farmers are paid remunerative price for their products,” he said. “The Rythu Bharosa aid of Rs 13,500 would help them make investments in crops, the Rythu Bharosa Kendras in the villages would ensure supply of quality seeds, pesticides and fertilisers, and the agriculture secretary posted at village secretariats would guide farmers in cropping pattern and sale of output. E-cropping has been introduced to help farmers find better market for their produce,” the CM added. He urged farmers to make use of toll-free number 1907 to solve their issues. In the evening, Jagan laid the foundation stone for a 125-feet statue of Dr Babasaheb Ambedkar through live programme from his Tadepalli camp office. The statue will come up at the sprawling Swaraj Maidan in Vijayawada. The government has also decided to clear buildings and other structures located on around nine acres of the ground. These include a polytechnic college for women, office of water resources department, residence of a district judge, besides a rythu bazaar. Once the structures are cleared, around 20 acres would be at the disposal of the government for development of the area into a park, which would be renamed as Dr Ambedkar Swaraj Maidan. All traditional activities being held at Swaraj Maidan now would be allowed even after the completion of the project. Orders have already been issued transferring the ground from water resources to social welfare department, which will prepare a detailed project report (DP) for the project. AP Industrial Infrastructure Corporation (APIIC) will execute the project once the DPR is ready. The government has also given financial clearance to social welfare department to draw funds for the project.||http://timesofindia.indiatimes.com//city/vijayawada/my-govt-is-committed-to-your-upliftment-cm-tells-farmers/articleshow/76861515.cms||Gopi Dara
July 9, 2020||Vijayawada||AP: Underground drainage work to resume in Guntur||GUNTUR: The state government has decided to resume under-ground drainage (UGD) work in the city that has been on the hold for the past one year. The government directed contractor of the Rs 1,000 crore UGD project, Shapoorji and Pallonji group, to submit a blueprint for revival of the project by the weekend and ready teams to start work by the end of July. The high-level probe committee appointed by the government found that the previous government had finalised the bids at 10%-15% higher than the actual cost of the project. It has to be seen whether the state government would cut down additional cost from final bills to be paid to the contractor or allow it to continue the work with the agreed terms and conditions. Sources said it was not easy to cut the tender cost based on the findings of an official committee as the previous government had signed an agreement with the contractor firm. Instead, the government could have cancelled the tenders and gone for the bidding afresh if at all it did not want to pay surplus costs, sources said. The project was launched in 2016 and planned to be completed by 2019. However, the previous government exerted maximum pressure to complete the project by December 2018, before the general elections. However, it could not do so due to technical issues. After the TDP lost the 2019 elections, the work was stopped. Sources said that the contractor could first start the construction of sewage treatment plants (STPs) which were left in the middle. It is, however, unlikely that pipelines would be laid in the next months keeping in view of the disruption due to rains.||http://timesofindia.indiatimes.com//city/vijayawada/underground-drainage-work-to-resume-in-guntur/articleshow/76861485.cms||Samdani MN
July 9, 2020||Ahmedabad||Ahmedabad: Veggie vendor held for e-harassing woman||AHMEDABAD: Sleuths of the cybercrime police station on Wednesday arrested a 22-year-old resident of Ghatlodia, Nikhil Kalyanji, for allegedly creating fake Facebook and Instagram IDs of a woman from Dariapur and posting lewd pictures and comments on them. Police officials said they have sent the accused for a pre-arrest Covid-19 test. Investigators seized his mobile phone, which was used to allegedly create the fake accounts. Deputy commissioner of police, cybercrime police station, Rajdeepsinh Jhala, said the accused has has studied till SYBCom and sells vegetables on a handcart in Ghatlodia. “During his interrogation, it emerged that he had met the complainant once with his friend and from that day send messages to her on WhatsApp. As she declined to be friends with him, he got angry,” added DCP Jhala. Cyber cell sources said he then made fake Facebook and Instagram IDs of the woman and took pictures of her and her friends from her original ID. “He then posted these pictures along with lewd images and comments on the fake IDs to get even,” a cybercrime official said. Apart from creating the fake accounts, the accused used to send her lewd messages through a virtual number, which cannot be recognised. Through technical analysis, investigators managed to home in on him and rounded up the accused. “A virtual phone number, or direct inward dialing (DID), is a number that is not tied to a specific phone device or line and allows the user to redirect and route calls from one number to another number, IP address, or device. Virtual phone lines can also be referred to as online numbers,” said Jhala. (The victim's identity has not been revealed to protect her privacy as per Supreme court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/ahmedabad/veggie-vendor-held-for-e-harassing-woman/articleshow/76862699.cms||---
July 9, 2020||Chandigarh||2 more judges from Punjab, 11 officials of Nuh court test +ve||Chandigarh: Two judges, including one district and session judge, and 11 other officials of subordinate courts in Punjab and Haryana have been tested Covid-19 positive. Also, 11 officials working in subordinate courts in the Nuh district of Haryana have also been found Covid-19 positive. Sources in the HC administration confirmed that district and sessions judge Bathinda and one judicial magistrate posted at Jalandhar have been tested positive. The district and session judge Bathinda has been referred to PGIMER Chandigarh for treatment. On Tuesday, the HC administration had claimed that around 500 judicial officers, their family members and staff members in the state of Punjab, Haryana and UT Chandigarh had to be quarantined because of some accused produced in the subordinate courts have been found to be corona positive. It was also claimed by the administration that two additional district and sessions’ judges in the state of Haryana have also tested positive for Covid-19 and are under treatment at present. The HC administration had claimed that increase in the functioning of the courts has led to outbreak of Covid-19 in various subordinate courts and the offices of the high court.||http://timesofindia.indiatimes.com//city/chandigarh/2-more-judges-from-punjab-11-officials-of-nuh-court-test-ve/articleshow/76863428.cms||---
July 9, 2020||Vijayawada||AP engineer association writes to Dharmadhikari||VIJAYAWADA: The dispute over division of employees of power utilities of Andhra Pradesh and Telangana is far from over even though the one-man committee headed by Justice D Dharmadhikari gave its final report. The Andhra Pradesh State Electricity Board Assistant Executive Engineers’ Association (APSEBAEEA) on Wednesday wrote a letter to Justice Dharmadhikari seeking his intervention as the power utilities of both the states have not given posting orders to the employees allocated to them. The association alleged that the respective power utilities did not take any action to give posting orders although the report of the committee is binding on them and the inaction amounts to contempt of court. According to the final report of the one-man committee, 536 employees are to be posted at Andhra Pradesh power utilities and 544 employees are to be taken aboard by the Telangana power utilities. Although the modified lists, prepared by the respective sub-committees, were submitted and the employees have been given relieving letters along with service records, the power utilities are reluctant to give posting orders, the association said. It further alleged that the action of power utilities appears that by not giving posting orders they are trying to let the employees retire. Besides, although they are getting salary, long-pending promotions and other benefits are being denied by their employers, the association said. They requested Justice Dharmadhikari to intervene in the matter for one last time as he did by moving an application before the Supreme Court when the salaries were not being paid to the employees earlier. They wanted him to move a similar application before the apex court seeking direction the power utilities to implement the recommendations of one-man committee.||http://timesofindia.indiatimes.com//city/vijayawada/ap-engg-assn-writes-to-dharmadhikari/articleshow/76861549.cms||---
July 9, 2020||Lucknow||Barely 20% colleges want central system||LUCKNOW: Less than 20% of the colleges associated with Lucknow University have opted for admissions under the university’s newly introduced centralised admission system. As many as 35 colleges out of 176 had applied for the system by Wednesday, the last day for the application. None of the four government and 20 government-aided colleges applied for admitting students under the university’s system. The colleges which have sent their assent for the system are private ones which have applied mainly for conducting admissions for professional courses like BBA and BCom (Hons). The city’s top colleges such as National PG College, Jai Narain PG College, Isabella Thoburn College, Avadh Girls Degree College and Lucknow Christian College have already refused the new process, saying their admission process had already begun or that they had their own system to maintain their brand. “LU has given the freedom to colleges to decide whether they want to go for centralised admission or not. The university will conduct the admission process of those which have applied under the centralised system,” said LU spokesperson Durgesh Srivastava. On July 2, LU had sent a notification to all colleges informing them that for the first time the university will conduct centralised admissions. Under the new plan, along with admitting its own students, LU would also conduct admissions of colleges affilaited to it.||http://timesofindia.indiatimes.com//city/lucknow/barely-20-colleges-want-central-system/articleshow/76863839.cms||---
July 9, 2020||Pune||Drop in new project launches, sales pick up||PUNE: Construction of new homes declined since March this year, but overall sales have begun to pick up since mid-May, according to reports. This has resulted in reducing the demand-supply gap, thereby keeping the prices largely stable and even moderately high. With customers now looking at a prolonged work from home arrangement, housing sector is getting a fresh look-in, said realtors and brokers. According to a half-yearly report released by Gera Developments on Wednesday, new project launches fell by 60% between January and June 2020. Much of this fall happened after the nation was forced into a total lockdown to deal with the Covid-19 pandemic from March end. "About 60% of our workers left after the lockdown. Some have started to return and we expect more to return throughout July. We should be back on track in a few months," said Rohit Gera, managing director, Gera Developments. The report added that replacement ratio (new supply added divided by new apartments sold in a given period) fell to a six-year low of 0.55. A number greater than 1 indicates supply is more than the demand. According to the survey, average prices rose by 2.52% on a per square feet basis and sales off take fell by just 16% over the last six months compared to January-June 2019. Data from state registration department attests to a pick-up in sales activity. While month-on-month conveyance deeds fell sharply by nearly 100% and 80% in April and May this year, respectively, the fall was a more tepid at 30% in June this year. It has improved further in the first week of July. Realtors hope that with registrations being allowed to be done from developer’s offices, the need for bigger space as more employees execute office tasks from home and lower interest rates will boost property uptake from now on. "Pune added approximately 750 units (in only one project) in Q2 2020 compared to 7,800 units in Q1 2020, a drop of 90%. As for housing sales, Pune witnessed absorption of nearly 2,160 units in Q2 2020," said Prashant Thakur, director & head, research, Anarock Property Consultants.||http://timesofindia.indiatimes.com//city/pune/drop-in-new-project-launches-sales-pick-up/articleshow/76863433.cms||Satyanarayan Iyer
July 9, 2020||Lucknow||Cleric writes to UP CM seeking re-opening of goat markets ahead of Bakrid||LUCKNOW: As the festival of Bakrid draws near, imam of Aishbagh Eidgah Maulana Khalid Rasheed Farangi Mahali on Wednesday wrote to chief minister Yogi Adityanath requesting the state government to allow goat markets to open at pre-designated spots across the state. He also sought permission that based on the capacity of religious places, 50% devotees be allowed to visit at one time. Terming sacrifice on the festival as the duty of a Muslim, he said that all safety protocols including sanitization of these areas would be followed and masks and physical distancing will be made compulsory. The cleric also said that cattle farmers rear animals legalised for slaughtering and sacrifice and the festival of Bakrid was their bread and butter. He also sought assurance that there should be no hindrance in the transportation of animals by such cattle farmers across districts. “Not more than five people should be present at the site of sacrifice and all should be at a distance from one another. Muslims will follow rules in Bakrid as they did in Ramzan and Eid,” said Maulana Khalid. The permission for Eid namaz with 50% capacity of the mosque or Eidgah can be given, if all steps are taken to check the risk of transmission of infection,” he said.||http://timesofindia.indiatimes.com//city/lucknow/cleric-writes-to-cm-seeking-re-opening-of-goat-markets-ahead-of-bakrid/articleshow/76863872.cms||---
July 9, 2020||Pune||Active Covid cases exceed 2,000 in PCMC jurisdiction||PIMPRI CHINCHWAD: The number of active Covid-19 cases breached the 2,000 mark in Pimpri Chinchwad municipal limits on Wednesday in view of the rising infection in the municipal limits in the last few weeks. Till Wednesday evening, there were 2,170 active patients in the Pune Chinchwad Municipal Corporation (PCMC) limits, while the total number of positive patients had reached up to 5,500. According to the live dashboard data of PCMC, as many as 289 new cases were reported and 102 patients were discharged on Wednesday. A civic official said the cases would increase with each passing day due to the ease in the lockdown norms. Over 1,000 cases have already been recorded in the first week of July and the increase in swab collection and testing would only push the cases up further. The availability of the rapid antigen test will also help in revealing more positive cases in the days to come. “We are estimating a little over 10,000 cases by the end of this month and the mapping of more Covid care centres to accommodate new patients is under way,” the civic official said. He said since most of the cases were asymptomatic, these patients had reduced power to infect others and if they exercised proper precautions, community transmission could be prevented. “Home quarantine is one of the solutions and we have already appealed to the citizens to brace themselves for home quarantine in case they are asymptomatic patients,”he added.||http://timesofindia.indiatimes.com//city/pune/active-ncov-cases-exceed-2k-in-pcmc-jurisdiction/articleshow/76863420.cms||---
July 9, 2020||Agra||AMC identifies 72 dilapidated buildings in Agra, issues notices for renovation or demolition||Agra: Agra Municipal Corporation (AMC) has identified 72 dilapidated buildings in the city that are over 100 years old, and issued notices to their owners and caretakers, asking them to carry out necessary repair work, warning them that the buildings can collapse during heavy monsoon rains or high winds, leading to loss of life and property. The administration has also issued letters to all city police stations, asking SHOs to ensure suitable compliance on notices issued to residents of such buildings in their areas, and asked engineers to ensure residents vacate those buildings that are in very poor condition. The city has 100 wards across four zones, with the most number of dilapidated buildings in Chatta zone, followed by Loha Mandi, Taj Ganj and Hari Parvat zones. In the notices, issued under Section 33(1) of the UP Municipal Corporation Act, AMC has asked owners of dilapidated buildings to pull down damaged portion of the building in case it cannot be renovated. Sharing area-wise list ofdilapidated buildings, AMC administration has asked SHOs of police stations to check if owners are urgently following up as per notices issued to them. Additional municipal commissioner K B Singh said, “We’ve identified 72 dilapidated buildings in four city zones that are unsuitable for living and can collapse during the monsoons. To prevent a major accident, we’ve issued notices to owners of these buildings. We have also asked area police to ensure they get the renovation done quickly, failing which, they should pull down the damage part of the buildings. The survey to identify buildings in poor condition is continuing in different parts of the city. More notices are likely to be issued soon.” According to Section 331 of UP Municipal Corporations Act, 1959, if any structure is in a ruinous condition or is likely to fall and is dangerous to occupants, the municipal commissioner may, by written notice, require the owner or occupier to pull down, secure, remove or repair such structures to prevent any danger. In case of non-compliance, the corporation has the right to order demolition of the dilapidated structure.||http://timesofindia.indiatimes.com//city/agra/amc-identifies-72-dilapidated-buildings-in-agra-issues-notices-for-renovation-or-demolition/articleshow/76861512.cms||---
July 9, 2020||Chennai||Ban on insolvency proceedings is illegal, financier tells court||Chennai: A city-based financier has moved the Madras high court challenging the ordinance amending the Insolvency & Bankruptcy Code, thereby banning applications for corporate insolvency during the Covid-19 lockdown. There cannot be a complete ban on moving such applications against defaulting corporates and that it would go against the very object of the code, he said. Admitting the plea, the first bench of Chief Justice A P Sahi and Justice Senthilkumar Ramamoorthy directed the additional solicitor-general of India R Sankaranarayanan to get instructions from the authorities concerned in six weeks. Earlier, Sankaranarayanan objected to the petition being moved as a PIL. “The amendment has been brought through the ordinance only in view of the pandemic and it is only for a temporary period specified in the amendment,” he said. He added that the IBC is not a legislation for recovery of money for which the petitioner or any aggrieved person can move an appropriate suit in a civil court. Making it clear that the restrictionis only temporary, the ASG sought the court to grant him time to file a counter to the plea after getting due instruction from the authorities concerned. According to the petitioner, M Gagan Bothra of Sowcarpet, the ordinance passed by the Centre dated June 5 amending IBC is unconstitutional, ultra vires and against the principles and the reason which lead to the enforcement of the code. Claiming that there cannot be a complete ban against filing such applications under Sections 7 & 9 of the Code, the petitioner said, such a move is against the right of litigants approaching the IBC and only encourages defaulters.||http://timesofindia.indiatimes.com//city/chennai/ban-on-insolvency-proceedings-is-illegal-financier-tells-court/articleshow/76862711.cms||---
