23-04-2021||Chandigarh||Amid 2nd wave, Himachal’s Kashmiri migrants stare at an uncertain future||Food insecurity, unemployment and economic vulnerability loom large over Himachal Pradesh’s ‘Kashmiri Khans’ yet again, with the government imposing fresh restrictions to control the spread of the pandemic. Last year, when the Prime Minister had suddenly imposed a nationwide lockdown, it had triggered mass exodus of these sturdy workers, known as ‘Khans’. When heavy snowfall and landslides brings life in the hill state to a grinding halt, it is these brawny workers who clear the roads of snow and uprooted trees and ensure uninterrupted supply of essential services. They also lug heavy loads to areas inaccessible by road. Some of these Khans work as scrap and old newspaper collectors, salesmen and porters. Since the British era, these workers, who have been given the sobriquet, camel of the hills, for their unparalleled strength and endurance, have been virtually carrying the state’s economy on their shoulders.A year on, these indispensable workers, have been left in a lurch yet again as the second wave of infections tears through the state, forcing businesses to close and travel to come to a standstill. This year, these migrant daily wagers, who make up the informal sector, are not trudging back home but their means of earning a living have dried up, leaving them vulnerable and their future uncertain. No avenues of earningAt least, 8,000 Kashmiri workers are employed in the capital city of Shimla, most of whom are porters and labourers. “The Khans are the lifeblood of the capital, but their avenues for earning have shrunk,” says Inderjeet Singh, president, Shimla Beopar Mandal.“Many of them, who had returned home, have not come back this year. Though migrant labourers from different areas flock to Shimla but we implicitly trust the Khans as we have a long history with them,” he says.With restrictions adversely impacting tourist influx in Shimla at the peak of the tourist season the Khans are worried about their livelihood . “I searched for jobs after graduating, but did not get any. So, I came to Shimla two years ago and started working as a labourer with a local contractor,” says Imitiaz, 28, of Watnarh village in Anantnag.“I was to get married but I had to defer the plan as our income has dried up,” he adds.Tourism, the mainstay for many“We are keeping tabs on the situation and advisories are being issued by the government from time-to-time. Last year, too, we faced great difficulty though the administration had arranged for us to the go home,” says Fiaz Ahmad, president, Masjid Intijamia Committee.‘Many Khans had just returned after a year looking for avenues to earn a livelihood. Now, they are unsure if they will be able to fend for their families in the coming days,” he said. Many youngsters from the Valley are employed as tourist guides with local hotels and also bring guests . A few of them work as commission agents.n However, tourist inflow to the town has drastically declined after the government has imposed restrictions in wake of surging Covid cases. Almost 100% booking have been cancelled.“ I used to work as a tourist guide but now I work at the local saw mill in Lakkar Bazaar. However, I am not sure how long it will last,” says one of the labourers. With numerous Kashmiris rendered jobless, many are keen to return home.||https://www.hindustantimes.com/cities/chandigarh-news/amid-2nd-wave-himachal-s-kashmiri-migrants-stare-at-an-uncertain-future-101619201458106.html
23-04-2021||Mumbai||Maharashtra reports record 773 Covid-19 deaths, 66,836 cases||Maharashtra on Friday reported 773 deaths due to the coronavirus disease (Covid-19), in the highest-ever daily spike, and 66,836 cases, according to the health department’s bulletin, which have pushed the tally to 41,61,676 in the state, which is under strict restrictions to stop the transmission of the infections. Maharashtra currently has 691,851 active cases of the coronavirus disease, the highest in the country, and 74,045 patients recovered from the Covid-19, according to the bulletin. There were 67,013 Covid-19 cases and 568 people succumbed to the viral disease on Thursday in the state, which is the worst-hit by the pandemic. Maharashtra so far has reported 41,61,676 cases and 63,252 deaths due to the coronavirus disease, the bulletin showed.Maharashtra’s capital city of Mumbai recorded 7199 Covid-19 cases and 72 deaths after registering 7367 infections and 75 fatalities a day before, the bulletin also showed. The new infections and fatalities have taken Mumbai's tally to 616,279 and its death toll to 12,655, according to data.Maharashtra's Covid-19 recovery rate is at 81.81 per cent and its fatality rate 1.52 per cent, according to official data. The state's positivity rate is 16.53 per cent, it also showed.During a virtual meeting with Prime Minister Narendra Modi earlier in the day, Maharashtra chief minister Uddhav Thackeray demanded additional medical oxygen for the state, adequate supply of vaccines and permission to import Remdesivir to tackle the surge in Covid-19 cases. Thackeray also demanded that oxygen be airlifted if possible, an official release said.The Maharashtra government has imposed stringent regulations to curb the spread of the Covid-19 disease, including restrictions on inter-city and inter-district travel and attendance in offices and weddings. The new restrictions under the government's “Break- the-Chain” programme came into force at 8pm on Thursday and will remain effective till 7 am on May 1.Also read | Mumbai locals step up checking as stricter curbs come into forceThe government said inter-city and inter-district travel is only permitted for essential services, medical emergencies and funerals. Under the new order, only 25 people cans attend wedding ceremonies, which cannot extend beyond two hours. Prohibitory orders, banning the assembly of five or more people at one place, are in force till 7am on May 1 and non-essential activities are not being allowed. Essential services, including grocery stores, are permitted to operate only between between 7am and 11am.Also read | Five districts in Maharashtra report highest Covid CFRThe latest curbs came after several ministers demanded a total lockdown for 15 days to curb the rising Covid-19 cases in Maharashtra. Maharashtra, facing an unprecedented surge in coronavirus disease cases as the pandemic’s second wave, is already under severe restrictions since April 14.||https://www.hindustantimes.com/cities/mumbai-news/maharashtra-records-66-836-covid-19-cases-773-deaths-101619187822396.html
23-04-2021||Pune||The fight for Remdesivir continues||A total of only 250 doses of Remedesivir were supplied to Pune Municipal Corporation (PMC)-run hospitals, whereas as per the civic body’s health department, there are 1,328 critical patients in the city. The shortage of Remdesivir injection has left families of critical Covid positive patients in distress. Speaking on the condition of anonymity, the wife of a 38-year-old Covid patient who is admitted at a PMC-run hospital said that the first dose of Remdesivir was administered to the patient on Tuesday. “The second dose was given on Thursday, and there is no supply as of now of the injection. In the open market, the drug is not available, and the hospital doesn’t have the injection either. As there were plenty of cases found wherein paracetamol was supplied in the bottles of Remdesivir, we cannot even try to find the medicine in the open market. My husband is critical. I don’t know what to do,” she said. Dr Madhuri Gare, in charge at Dalvi Hospital in Shivajinagar said that the injection is administered to a critical patient based on various factors. “The injection is supplied to the hospital by the PMC and until 2 pm, there was no supply. By evening, 40 doses of Remedesivir were allocated to the hospital. There are around 162 patients on oxygen supply and around 10 patients in ICU as on Friday,” said Dr Gare. Dr Sanjeev Wavare, assistant chief at the health department of the PMC said that there is a shortage of the medicine. “We have over 1,300 critical patients in PMC and the supply we received on Friday was just 250 injections. As we are getting less doses, we are sending less doses to the hospital as well,” said Dr Wavare. Due to the acute shortage of the injection that has continued from last few weeks, the district administration has made it mandatory for hospitals to provide the injection to the patient so that the families of the patient do not hunt for the medicine. As per the district administration, the drug is supplied to the PMC, which in turn allocates the drug to hospitals. On Thursday, 6,400 injections were allocated to hospitals in PMC and Pune rural with a total bed capacity of 10,874. This allocation does not include PMC-run hospitals. Ahead of the shortage, many cases of selling fake Remdesivir injection also came to the forefront.||https://www.hindustantimes.com/cities/pune-news/the-fight-for-remdesivir-continues-101619190656199.html
23-04-2021||Pune||Experts suggest vaccinating children below the age of 18 to control cases in that age group||In the deadly second wave of Covid-19 that has hit India, a large number of children below the age of 18 are getting infected, with some even having severe symptoms. In an attempt to control this trend, doctors and experts have suggested that vaccination among children will help keep the numbers low. Of the total cases, around 3.03 per cent positive patients are below the age of 10 years whereas 6.73 per cent of the total positive cases are between the ages of 11 years to 20 years. Dr Pradeep Suryavanshi, head of neonatology and paediatric, Sahyadri Hospitals said that the infectivity rate in children is more, fever presentation is more and is resulting in the infection spreading to families including grandparents. “Therefore, vaccination in children especially in the age group of 10-18 years will help. This is because this is the most active age group where children play and mix with their friends and families. While most of the trials worldwide have happened in the adult age group, the knowledge should be extracted and seen whether it can be applied in paediatrics,” Dr Suryavanshi said. Dr Ganesh Badge, consultant paediatrician at city-based Columbia Asia Hospital said that vaccinating children is under trial in the U.S. “The results of this trial by Pfizer-BioNTech are very encouraging as the phase three trials of adolescents between 12 and 15 years with or without prior evidence of Covid infections, demonstrated 100 per cent efficacy and robust antibody responses. Moderna has also begun a phase 2/3 study of children aged between six months and 11 years. However, it is important that a separate clinical trial is held in India before approving any such vaccine. Improving the vaccine coverage of the adult population in India will also help protect children,” said Dr Badge. Dr Aarti Kinikar, head of the paediatric ward at Sassoon General Hospital said that during the second wave many children are testing positive. “Some children are also critical with severe symptoms of Covid-19. Isolating a child from Covid positive patients is important to ensure the safety of the child,” said Dr Kinikar. Dr Suchit Tamboli, a paediatrician said that vaccination for children below the age of 18 years is expected to start in July or August. “India should start a trial of vaccines for children below the age of 18 years. We need to take care of the children by using masks, hand wash, sanitizer, and social distance till the vaccine arrives. Parents should report to paediatricians if the child has fever, cold, cough, loose motions and is not responding to usual treatment and also if has a history of contact with Covid positive patients,” said Dr Tamboli. Dr Suryavanshi added that isolation of children below the age group of 14 is particularly difficult as they always want to be with their parents. “In such a case the one with better immunity should get involved and take care of the child during the isolation period. It is also important to ensure the child wears a mask during isolation at home,” said Dr Suryavanshi. Box April 23, 2021 Positive cases under the age of 10 years in Maharashtra—1,22,522 Positive cases between 11 to 20 years in Maharashtra—2,72,410 Total positive cases in Maharashtra: 4,041,010 *March 4, 2021 Positive cases under the age of 10 years in Maharashtra—91,054 Positive cases between 11 to 20 years in Maharashtra 1,93,253 total cases in MH: 2,917,285 *December 17, 2020 Positive cases under the age of 10 years in Maharashtra—65,850 Positive cases between 11 to 20 years in Maharashtra 1,26,584 Total positive cases in Maharashtra: 1,889,366 Source: Medical Education and Drugs Department, Public Health department||https://www.hindustantimes.com/cities/pune-news/experts-suggest-vaccinating-children-below-the-age-of-18-to-control-cases-in-that-age-group-101619190536064.html
23-04-2021||Chandigarh||Those not wearing masks properly to be fined too in Punjab, Haryana, Chandigarh||From now on, those not wearing masks properly will be fined too in Punjab, Haryana and Chandigarh. Both the governments and Chandigarh administration on Friday assured the high court that people not covering their mouth or nose properly with face masks will be treated on par with those not wearing them at all and will be liable to same punitive action. The assurance was given in a suo motu plea initiated by the high court in view of surge in Covid-19 cases in both the states and the UT. The court has now disposed of the plea. During the hearing on Friday, Haryana government submitted that nodal agencies in every district headed by the deputy commissioner are functional. It was also informed that secretary, legal services authority in every district will also be a member of the said committee as he receives number of complaints. The committee will meet daily, the government had told the court. Punjab too assured that a committee on the similar lines will be constituted to consider the grievances of the public. As of Chandigarh, it said that a war room has been constituted for the purpose. To the submissions that certain private hospitals are charging exorbitant fee for their services, both the governments and UT assured the court that such grievance will be promptly looked into and punitive measures shall be taken against such medical facilities. Further, assurance has been given that surprise checks will also be conducted on such private facilities. More personnel will be deputed to attend distress calls and helpline numbers will be widely publicised, it was assured. It was also undertaken that authorities will depute officials of the municipal bodies/health authorities to ensure that mask etiquettes are followed by the public. Heads of the public as well as private institutions will sensitise the employees to wear masks properly, it was submitted. The court has asked the authorities to submit daily reports with the respective district and sessions judges’.||https://www.hindustantimes.com/cities/chandigarh-news/those-not-wearing-masks-properly-to-be-fined-too-in-punjab-haryana-chandigarh-101619190476112.html
23-04-2021||Pune||Cops irked by commuters’ false reasons to venture out||According to police posted at various check posts across Pune, commuters are giving false reasons in order to venture out during the strict lockdown imposed by the state government to control the surge in Covid-19 cases. “I am going out to feed pigeons”- is one reason which people tell the cops. “Since morning, there have been four people who have given the exact same reason we allowed two of them go as it was 8 in the morning, however, we had to turn back the other two since it was 11am,” said Sunil Kumar, traffic police constable who was on duty at the University Road police check post. From April 22, the government has only allowed essential service vehicles to ply on the streets of the city. “The order is strict for all; we need to confirm the commuter’s genuine reason or an essential service ID card. Many people are still needlessly coming out. We are imposing a fine on them,” said Kumar. Traffic police at Aundh check post caught 10 people who came out without any essential reason until 12 noon. “Only home delivery is allowed but still people are coming out to get food parcel. We consider some of them by giving a warning but next day again people make the same mistake,” added Vishal Those, traffic constable. Aditya Kadgale who paid a fine of ₹500 said, “I did not come out without a purpose. I stay where the map does not show the proper location to the delivery apps, hence I had to get my food parcel.” Rahul Shrirame, deputy commissioner of police (traffic) said, “Many people are still not taking the orders seriously. In the coming days more check posts will be installed across the city. The situation is grim that’s why there are so many restrictions in place. People should stop coming out unnecessarily.” “If people continue to flout the rules, the administration will be left with no option but to impose restrictions like last year,” added Shrirame.||https://www.hindustantimes.com/cities/pune-news/cops-irked-by-commuters-false-reasons-to-venture-out-101619190416119.html
23-04-2021||Pune||Seven days into infection, nasopharyngeal sample may lead to false RT-PCR negatives: NIV director Dr Abraham||During a public seminar on genome sequencing of SARS-CoV-19 which was attended by the national laboratory heads from across the country including the National Institute of Virology (NIV) director Dr Priya Abraham, it was revealed that despite severe Covid-19 symptoms, a person may test negative for the infection through RT-PCR. Dr Abraham said that there have been multiple reports in the media about RT-PCR negative individuals unable to get admission into hospital even though they are gasping for breath and are unable to get access to the oxygen because of the negative report. “There are multiple factors which could lead to this. Due to the extreme stress due to the situation in a clinical setting, the sampling could be inappropriate; individuals may be appearing late for sampling and typically if they come after seven days into the infection the sampling from the Nasopharyngeal area may reduce sensitivity of the nucleic acid leading to a false negative of the RT-PCR. The other factors could be efficiency of the acid kits being compromised as they were not stored or transported properly and so the reverse transcription enzyme or the polymerase enzyme may lose the integrity. Also the added pressure on the laboratory staff due to the current situation as they are also being infected differs from the ideal situation,” Dr Abraham said. The Indian SARS-CoV-2 Genomic Consortia (INSACOG) members also said that in Maharashtra they sequenced around 4 per cent or 71 sequenced samples that detected with Variants of Concern (VOC) of the 1,779 samples sequenced. Of these 1,723 were community samples and 56 were from travellers.The INSACOG is a 10-member group which was formed by the Government of India for large scale sequencing of genome sequencing. Dr Abraham said, “To identify the variants we have to first sequence them, then detect them, which is done through amplification process most commonly known as RT-PCR tests. Since the pandemic RT-PCR has been the gold standard for diagnosis and detection of the infection since the beginning of the pandemic. Over 99 per cent of the times, we are able to identify the virus and are able to allow us to then go on to sequence and identify the variants which are being discussed.” She further added that normally an RT-PCR picks up variants of every kind and today the acids are approved and validated by the government are fully capable of picking up the UK variant, the double mutation variant, the Brazilian variant and also the South African variant. The webinar was arranged by the department of biotechnology, ministry of Science and Technology, Government of India on Friday on genome sequencing of SARS-CoV-19 to highlight the importance of sequencing genome of SARS-CoV-19, and the work done by the Indian SARS-CoV-2 Genomics Consortium (INSACOG) in ascertaining the current status of the new variant of SARS-CoV-2, establishing a sentinel surveillance for early detection, and determining the genomic variants in the unusual events/trends. Research laboratories across the country had started sequencing of the SARS-CoV-2 genome from April 2020, however these were mostly samples collected randomly across the country. The first report of a UK variant of concern was published in December 2020 and the government immediately established INSACOG which is a national multi-agency consortium for large-scale sequencing of viral genome collected in a systematic manner with complete metadata. Ten laboratories of the department of biotechnology, CSIR, ICMR and Ministry of health and family welfare, were brought together. The National Centre for Disease Control (NCDC), MoHFW was given the responsibility to correlate the clinical aspects and coordinate collection of samples from the states. So far about 20,000 samples have been sequenced and about 1,500 variants have been identified across the country. These are mainly the UK and South Africa variant and a small number of Brazil variants.||https://www.hindustantimes.com/cities/pune-news/seven-days-into-infection-nasopharyngeal-sample-may-lead-to-false-rt-pcr-negatives-niv-director-dr-abraham-101619190356112.html
23-04-2021||Delhi||On oxygen shortage plea, HC tells Delhi hospitals to first contact nodal officer||Delhi High Court on Friday directed hospitals and nursing homes in the city to get in touch with the nodal officer of the Aam Aadmi Party (AAP) government if they face a shortage of oxygen for Covid-19 patients before approaching it. A bench of justice Vipin Sanghi and justice Rekha Palli was hearing separate pleas of two private hospitals, Bram Healthcare Private Limited and Batra Hospital and Medical Research Centre, flagging the scarcity of oxygen and the condition of seriously ill Covid-19 patients.Follow latest updates on Covid-19 hereIn its plea, Batra Hospital said that it has currently admitted 352 Covid-19 patients. “The conditions of some of the patients are extremely critical and life-threatening and if they are not provided with a continuous supply of oxygen, it could turn out to be fatal for the patient,” it said. The hospital said that as of Friday 8:30am, the available stock of Liquid Medical Oxygen (LMO) was 1900 litres and said it will last only five to six hours with the present consumption rate. The hospital has been discharging stable patients and has stopped new admissions.The city’s Bram Hospital said it is occupied with more than 150 patients of which more than 100 are on oxygen support. According to the hospital’s petition, they require 125 oxygen cylinders per day but now are left with only 35 cylinders. The hospital informed the court that it has tried to get oxygen everywhere but could not get any response either from the administration or police. “Even the filling station does not have the oxygen,” the hospital claimed and said that in this scenario the oxygen they have will last only for three to four hours.Following this, the Centre, represented by Solicitor General Tushar Mehta, submitted that control rooms have been set up to coordinate with the nodal officers of state governments for the management of oxygen supply. The control room has officers from all departments and hospitals can contact the nodal officer, the Centre told the court. Udit Prakash is the nodal officer in Delhi. “This is done so that the Centre can intervene whenever there is any obstruction of oxygen transportation by local authorities,” he said.The bench said if the requirements are not met even after contacting the nodal officer, the hospitals shall contact senior advocate Rahul Mehra and lawyer Satyakam, before approaching the court.||https://www.hindustantimes.com/cities/delhi-news/on-oxygen-shortage-plea-hc-tells-delhi-hospitals-to-first-contact-nodal-officer-101619182209116.html
23-04-2021||Mumbai||Amid Covid crisis, Mumbai Dabbawalas call for help; raise over ₹20 lakh in 4 days||Hit hard by yet another coronavirus pandemic-induced lockdown and struggling to make ends meet, Mumbai’s iconic Dabbawalas reached out for help. And, their appeal was met with equal enthusiasm. The dabbawalas have raised over ₹20 lakh in just four days with the help of a fundraiser organisation as more than 1000 people have donated so far through Milaap.“When I first spoke to the dabbawalas, I got to know that more than 2000 of them are struggling to make ends meet. I sensed the urgency of their appeal and felt that a campaign on Milaap can be of great help for them. The response has been great so far with more than 1000 donations in less than a week,” Debosmita De, a marketing operations associate with Milaap, said.Ulhas Shantaram Muke, the president of the Mumbai Tiffin Box Suppliers Charity Trust, thanked everyone who came forward and showed their support. “The campaign on Milaap has raised over ₹20 lakh in just 4 days. This is a great ray of hope for us to procure ration and pay off our rents in this challenging time,” Muke added. “We have worked hard every single day to build this system. Dabbawalas are in a lot of trouble now. The situation is such that a 100 ₹note is equivalent to ₹10,000,” Sopan Laxman Mare, a Dabbawala, said.As the 130-year-old delivery network has seen the business plunge by nearly 90% with many offices in Mumbai still closed, the Dabbawalas have also urged the Maharashtra government for financial help. “Out of the 5000 Dabbawalas, only 400-500 were working. With new lockdown restrictions, only 200-250 are now left. We are again urging the government for financial help,” Vishnu Kaldoke, Mumbai dabbawala spokesperson, told news agency ANI earlier this month.The Maharashtra government on Wednesday announced fresh restrictions on travel, attendance in offices and wedding functions to check the Covid-19 spread. The effect came into force from Thursday night.Maharashtra, facing an unprecedented surge in Covid-19 cases, is already under severe restrictions since April 14. On Thursday, Maharashtra recorded 67,013 fresh coronavirus cases and 568 fatalites, taking the tally to 40,94,840, said a health department official.||https://www.hindustantimes.com/cities/mumbai-news/amid-covid-crisis-mumbai-dabbawalas-call-for-help-raise-over-rs-20-lakh-in-4-days-101619181348820.html
23-04-2021||Pune||PMC understaffed for Covid check on passengers coming in at Pune railway station||PUNE To stop the spread of Covid-19 the district administration has made it mandatory to check the “Covid negative” report of all passengers in to Pune by train from outside.The Pune Municipal Corporation (PMC) with the help of the Pune railway division, have started thermal scanning passengers, and if required, rapid antigen tests of passengers are done at the Pune railway station. However, over the past last two weeks, passenger traffic at the Pune railway station has increased dramatically. For better movement of passengers, entry to the station premises is from the front end of the railway station. Staff deployed by the civic body is not enough for the large number of passengers coming in. A maximum of five PMC staffers are on duty to check hundreds of passengers. Harsha Shah, president, Railway Pravasi Group, said, “Passengers coming in from outside the state is huge and practically, it is not possible to check each and every one. PMC health department needs to increase staff deployed for checking exit at the station premises.”The exit gate for all the incoming passengers is from the Raja Bahadur Mill road gate, using the newly built foot overbridge (FOB). Passengers are checked on this FOB by staff from the PMC health department. “We are checking passengers coming in from other states to Pune. We are checking the RTPCR test reports of passengers. Those passengers who do not have the reports have to undergo a rapid antigen test at the station. Each and every passenger’s contact details are with us,” said Chandrakant Walemad, a PMC health department official. Manoj Jhawar, Pune railway division spokesperson said, “Pune railway division is always prepared to help the civic administration. All needed help and support is provided to them, whether for thermal checking or Covid test reports.”||https://www.hindustantimes.com/cities/pune-news/pmc-understaffed-for-covid-check-on-passengers-coming-in-at-pune-railway-station-101619180456185.html
23-04-2021||Bhopal||500-bed Covid-19 care centre set up in Bhopal district||Considering the rise in Covid-19 cases, the administration in Madhya Pradesh's Bhopal district has set up a 500-bed Covid-19 care centre in collaboration with a private company in Ratibad, an official said on Friday.Asymptomatic patients and those suffering from mild symptoms will be admitted to the centre, which has been set up in collaboration with Sagar Public Group, the official from the public health department stated.Paramedical facility will be provided at the centre with the help of the government-run J P Hospital, he said, adding that a yoga teacher and a psychologist will also be stationed to help patients.Oxygen generators have been set up for emergencies and to ensure that if patients turn critical, they can be shifted safely to dedicated hospitals, the official added.||https://www.hindustantimes.com/cities/bhopal-news/500bed-covid-19-care-centre-set-up-in-bhopal-district-101619180097704.html
23-04-2021||Delhi||No Covid-19 patients yet at isolation coaches at 2 Delhi railway stations: Official||No Covid-19 patients have been admitted at the isolation coaches at two railway stations in Delhi days after the request was made by the Arvind Kejriwal government, Railway Board chairman Suneet Sharma said on Friday. “Delhi asked us for 50 coaches (800 beds) which have been placed at Shakur Basti. Twenty-five coaches (400 beds) have been placed at Anand Vihar. However, so far, patients have not come,” the top railway official was quoted as saying by news agency ANI.Follow latest updates on Covid-19 here The Aam Aadmi Party (AAP) government hasn't commented whether people are being admitted to those coaches. The Delhi government on Sunday urged the Railway Board to make special Covid-19 care coaches available at two railway stations like last year as cases of the viral disease were increasing at a rapid pace in the city. Emphasising that facilities at government and private hospitals available in the national capital were getting strained due to the “tremendous” increase in Covid-19 cases, Delhi’s chief secretary Vijay Kumar Dev wrote to Suneet Sharma. “…request you to kindly arrange Covid bed facilities at Anand Vihar and Shakur Basti Railway Stations with full logistical support, requisite medical and para-medical staff and oxygen facilities etc on an emergent basis,” Dev said in his letter.The request was approved by the Centre within a few hours. Union minister for railways Piyush Goyal assured support to the Delhi government and said that over three lakh isolation beds can be arranged if the states demand. “Govt under PM @NarendraModi leading the fight against COVID-19: 50 COVID-19 isolation coaches with 800 beds ready at Shakur Basti Station & 25 coaches will be available at Anand Vihar Station in Delhi. Railways can setup >3 lakh isolation beds across the country on States' demand,” Piyush Goyal wrote on Twitter.As Delhi faces an “extreme” shortage of medical oxygen for Covid-19 patients, the government has also put in a request to the railways to operate 'Oxygen Express' to meet the demand. "We have received a request from Delhi just now, and we are still planning its movement. We will likely get the oxygen from Rourkela," the Railway Board chairman was quoted as saying PTI.On Thursday, Delhi reported a single-day spike of 26,169 cases and 306 fatalities, according to data the latest data provided by the chief minister’s office.||https://www.hindustantimes.com/cities/delhi-news/no-covid-19-patients-yet-at-isolation-coaches-at-2-delhi-railway-stations-official-101619179290885.html
23-04-2021||Chandigarh||Spring snow causes extensive damage to apple orchards in Himachal||Widespread rain, intermittent snow and heavy hail caused extensive damage to apple orchards in Himachal Pradesh on Friday. The state department of agriculture and horticulture has instructed field officials to assess the damage to cash crops. The worst-affected orchards are in Kumarsain, Kharapathar, Jubbal, Rohru and Chopal in Shimla district. “The state horticulture department said that a large number of fruit-laden apple trees were either uprooted or their branches broken due to the snowfall. “The unprecedented hail and snowfall has caused immense damage to the apple and other fruit crops in the state, particularly in areas above 7,000 ft where orchardists have lost around 1 crore apple boxes. Trees where anti-hail nets were in use were severely damaged. The state and Centre should recognise this as a natural disaster, assess the damage and provide assistance to fruit growers at the earliest,” Lokinder Singh Bisht, president, Progressive Growers’ Association (PGA). Horticulturists say such heavy snowfall in April is unprecedented. “I have never seen such heavy snowfall in April. The damage to the apple crop will be immense,” says Mahijit Rathore 44, president, Nawar Valley Apple Association. The ₹60,000 crore apple economy is the mainstay for over 2 lakh farming families in Himachal Pradesh. Apples are mainly grown in Shimla, Mandi, Kullu, Kinnaur and a few regions of Chamba , Sirmaur and Lahaul and Spiti . “Earlier, we suffered because of the drought-like situation. Now, untimely snow has dealt a severe blow to the apple economy. The government should provide relief to growers,” says former parliamentary secretary Rohit Thakur . The snow has also damaged other cash crops in Himachal Pradesh. “We have requested the government to provide relief to farmers,” said former state Congress chief and Nadaun legislator Sukhwinder Singh Sukhu. Roads blocked, power supply hit The inclement weather disrupted road transport in the remote regions of Chamba, Kinnaur and Lahaul-Spiti districts. As many as 423 electricity transformers were damaged due to thunder and lightning in Chamba, Kinnaur and Lahaul-Spiti districts, while 178 main and lateral roads were blocked on Friday. According to the state disaster management authority, 140 roads were closed in Lahaul and Spiti district. Traffic was affected on seven routes in Kullu, nine in Pangi and one in Salooni and five in Bharmour in Chamba district. Power supply was affected by damage to 35 transformers in Pangi, 93 in Pooh, 53 in Kalpa, three in Nichar, six in Kullu, 166 in Lahaul and 67 in Kaza. Temperature dips across the state The minimum temperature in Shimla town was 5 degrees Celsius, while it received 32.7mm of rainfall. Kalpa recorded a low of -0.5 degree Celsius. It received 15cm of snowfall. Keylong was the coldest place in the state with the mercury plummeting to -1.4 degrees Celsius.||https://www.hindustantimes.com/cities/chandigarh-news/hail-snow-damage-apple-trees-in-himachal-101619179616405.html
23-04-2021||Gurugram||Medical oxygen demand shot up three times due to Covid-19 surge: Medanta chief||Amid the shortage of liquid medical oxygen in the country, Medanta Chairman Dr Naresh Trehan said that the demand for medical oxygen demand shot up by three times due to the spike in the Covid-19 cases.Speaking to ANI, Dr Trehan said that the issue is related to oxygen transportation."The demand for the medical oxygen has gone up due to the spike in the Covid-19 cases. The demand for oxygen has gone up by three times. This is a challenge. The steel industries, which are the biggest manufacturers of oxygen for their own consumption, offered to provide oxygen. But the issue is related to oxygen transportation. For this, special tankers have been ordered and the government is helping them in transportation. The supply chain can improve in 5-7 days," he said.He also said doctors should ensure that the oxygen should be used in a judicious manner.Regarding the hospitalisation of the Covid-19 positive patients, Dr Trehan said, "Patient's lungs' condition, blood test reports, comorbidities, and age create a scenario under which we can say if it is right for them to be hospitalised...I did like to tell doctors to keep in mind that who has to be recommended to hospital.""Anyone who gets an RT-PCR positive report should not immediately start thinking that they have to be hospitalised. They should first contact a doctor. Hospitals have a COVID app. At Medanta, we have such an app too, you fill in the details and get a call from a doctor," he added.The Medanta chairman said that there is no need to panic. "The understanding of patients, wastage of oxygen and judicious use of oxygen by the hospitals can bridge the supply of oxygen. We have to use the resources carefully," he said.Tehran further said, "The balance between COVID care centres run by hospitals and hospitals must coordinate. This will rationalise the use of oxygen, increase the availability of beds and the public will not panic.""We can win the war if the public will support us. The government is responding to the demands. Remdesivir injection should not be used unnecessarily," he added.India recorded 3,32,730 new Covid-19 cases in the last 24 hours, the highest single-day spike since the pandemic broke out last year. India has crossed the mark of 3 lakh Covid-19 cases for two consecutive days now. This has taken the cumulative count of the COVID infection in the country to 1,62,63,695.The country has recorded 2,263 new deaths due to Covid-19 in the last 24 hours. As many as 1,86,920 people have succumbed to the viral infection in India so far. There are 24,28,616 active Covid-19 cases in the country now.||https://www.hindustantimes.com/cities/gurugram-news/medical-oxygen-demand-shot-up-three-times-due-to-covid-19-surge-medanta-chief-101619178529855.html
23-04-2021||Kolkata||Mamata Banerjee skips Centre's Covid-19 meeting with CMs||West Bengal Chief Minister Mamata Banerjee skipped Friday's meeting of CMs with Prime Minister Narendra Modi over the Covid-19 situation, sources said.Chief Secretary Alapan Bandyopadhyay represented the state at the review meeting, which was held via video conference, they said.Banerjee had earlier skipped a few similar meetings as she was busy campaigning for the ongoing assembly elections.Meanwhile, the West Bengal government has constituted a six-member apex task force under Bandyopadhyay to supervise activities of coordinators and observers overseeing the Covid-19 situation in the state, an official said.Till Thursday, the state's coronavirus tally stood at 7,00,904 and the death toll at 10,766.||https://www.hindustantimes.com/cities/kolkata-news/mamata-banerjee-skips-centre-s-covid-19-meeting-with-cms-101619177330629.html
