---||Goa||Goa: Panaji legislator allays talk of jumping BJP ship||PANAJI: Putting all speculation to rest that he may jump to another political party ahead of the assembly election, BJP Panaji MLA Atanasio ‘Babush’ Monserrate on Tuesday said he is here to stay in BJP. “There were some difficult times for some karyakartas, some things must have been hurting them. So I would like to tell everyone that we are here to work together as I am here to stay. Let us clear that doubt if anyone thinks I am moving anywhere. I have come back to my nest,” Monserrate said. The legislator on Tuesday said that the lion’s share Sattari has been taking as far as government employment is concerned, should be transferred to Panaji. He assured the youth of Panaji that he would fight to provide them with employment. In the presence of chief minister Pramod Sawant at a public meeting in Panaji, Monserrate said parents have come for the meeting seeking jobs for their children and that they should tell their children that he would fight to get jobs for them. “I think many of the youth have elected me most because of employment. And I request the chief minister that the lion’s share which Sattari taluka is taking be transferred to Panaji,” Monserrate said even as he pointed out that most government offices are functioning from the state capital.||https://timesofindia.indiatimes.com/city/goa/goa-panaji-legislator-allays-talk-of-jumping-bjp-ship/articleshow/88697608.cms||Murari Shetye
---||Chennai||Tamil Nadu: Cops seize red sanders from car||CHENNAI: Police seized red sanders worth 1crore from a car near Tiruttani in the wee hours of Monday. The car was coming from Andhra Pradesh. At Ponpadi, the car driver tried to speed away on seeing a police checkpost. After a chase, police managed to seize the vehicle, as the smugglers had fled after abandoning the vehicle near Arcotkuppam. Police found 74 logs of red sanders hidden under the seat of the car. Police have launched a hunt for the three occupants of the car. The goods and the car were handed over to forest officials in Tiruttani.||https://timesofindia.indiatimes.com/city/chennai/cops-seize-red-sanders-from-car/articleshow/88699226.cms||---
---||Chennai||Chennai: Grade separator to ease snarls on Mount-Poonamallee Road||CHENNAI: The state government has sanctioned funds worth 314 crore for construction of the city's longest single grade separator along Mount-Poonamallee Road. The 3.1-kilometre-long structure, connecting MIOT Hospital in Manapakkam with Mugalivakkam via Ramapuram, is aimed at decongesting traffic near DLF IT Park. According to official data, every hour, more than 11,000 vehicles use the stretch, leading to traffic snarls, particularly during peak hours. To decongest the stretch, Chennai Metropolitan Development Authority (CMDA), the nodal planning agency for the city, recommended construction of a grade separator along the stretch. The State Highways department approved the proposal in 2017-18, and a Detailed Project Report (DPR) was prepared. Meanwhile, during an inter-departmental meeting, the Highways authorities came to know about the CMRL’s proposal to construct an elevated line along the same stretch. As the proposed grade separator completely overlapped with the metro line, a government steering committee decided to integrate both the projects. Accordingly, the CMRL was assigned the task of finalising the designs and constructing the structures. Both the agencies agreed to share the construction cost. As per the latest design, the structures will come up at two levels – the grade separator on the first, and above that, the metro rail viaduct. A senior official said the highway will have four lanes to ease traffic flow. GR Ingulab, a resident-activist from Manappakam, said, “Ever since Chennai Trade Centre and DLR IT Park were established, the locality began to develop in leaps in bounds. Now, with the State government planning to establish a fintech city in the vicinity, the move to construct a grade separator will be more advantageous.” He, however, suggested the authorities provide alternate routes during the construction as the width of the road is bound to shrink during the period. “The stretch is already prone to accidents,” he said. The Highways official said Larsen and Toubro (L&T) has been awarded the contract for the construction of the grade separator and the metro rail viaduct. “It would take 36 months to complete the project. The plan is to open it for public use by November 2024,” he said.||https://timesofindia.indiatimes.com/city/chennai/grade-separator-to-ease-snarls-on-mount-poonamallee-road/articleshow/88699228.cms||Ram Sundaram
---||Chennai||Dismiss university officials who are irresponsible: Madras HC||CHENNAI: It is painful to record that the University of Madras has lost its reputation in a rapid manner, the Madras high court has said while suggesting ‘capital (maximum) punishment’ to officials who fail to maintain absolute integrity and devotion to duty. “Such irresponsible officials should be dismissed from service and their dereliction should be entered into their service register, so that their promotions and other benefits should be deprived,” a division bench of Justice S Vaidyanathan and Justice A A Nakkiran said on Tuesday. “It is apposite to mention here that appropriate disciplinary proceedings for capital punishment shall be initiated against officials for not maintaining absolute integrity and devotion to duty, which is unbecoming of a member of the service,” the court added. “In olden days, it was very proud to say that the degree was obtained from the Madras University and was, once upon a time, regarded as a precious one. The existence of such a reputation in the present days is a million-dollar question,” said the judges. The court made the observations while allowing an appeal moved by the university challenging an order passed by a single judge of the court dated October 23, 2017. The single judge had ordered promotion for a technical officer as an assistant librarian. The petitioner stated that he had been purposely denied promotion to accommodate his juniors. Allowing the appeal moved by the university, the court made it clear that the original petitioners are not entitled to promotion to the post of assistant librarian, unless they succeed to such status in the manner prescribed by the UGC.||https://timesofindia.indiatimes.com/city/chennai/dismiss-university-officials-who-are-irresponsible-hc/articleshow/88699229.cms||---
---||Chennai||SHRC seeks report on collapse of Tiruvottiyur housing complex||Chennai: The State Human Rights Commission (SHRC) has taken suo motu cognizance of TOI reports on December 28 about the collapse of a government housing complex at Tiruvottiyur in Chennai and sought a report from the managing director of the Tamil Nadu Urban Habitat Development Board (TNUHDB) and the principal secretary to the housing and urban development department, within six weeks. Residents of a four-storeyed apartment building had a miraculous escape on the morning of December 27, 2021, as it came crashing just minutes after the last of them walked out fearing for their safety as the walls had developed cracks. The urban habitat development board tenement on Village Street had 24 flats that housed 80 people. Some of them had moved to the homes of friends and relatives. The rest spent an uneasy night in their homes, with bits of plaster falling and the building groaning. Around 9.45am on December 27, a local activist arrived to videograph the state of the building and asked those who had remained behind to move out, the reports stated. Everyone had left the building by 10 am. According to recent reports, seventeen families who lost their houses were offered alternate allotment in units of the board's tenements by TNUHDB at Ernavur and NTO Kuppam. While the remaining 11 families have sought houses in the same premises at Tiruvottiyur after reconstruction, an official release said, financial assistance of 24,000 would be given to the respective families for staying elsewhere during the reconstruction period.||https://timesofindia.indiatimes.com/city/chennai/shrc-seeks-report-on-collapse-of-tiruvottiyur-housing-complex/articleshow/88699231.cms||---
---||Chennai||Campaign on mental health a hit||Chennai: ‘Mann’, a campaign on mental health organised by students of Indian Institute of Technology Madras (IIT-M), has reached over 75,000 people over the past three months. Launched as part of the annual cultural festival Saarang, it aims at destigmatising psychological problems.The campaign’s website,www.mann.saarang.org, acts as a one-stop solution for mental-health issues, offering articles on the importance of psychological wellbeing and providing a platform to connect with experts.“The students reached out to the young minds in distress and offered them a helping hand,” said professor Arshinder Kaur, faculty adviser (cultural), IIT-Madras. The campaign aims at reaching over 200 schools and 20,000 students across the country.||https://timesofindia.indiatimes.com/city/chennai/campaign-on-mental-health-a-hit/articleshow/88699232.cms||---
---||Chennai||Tamil Nadu: Classes X-XII texts to be ready by February||CHENNAI: To avoid any delay due to the impending third wave of Covid in the state, the Tamil Nadu Textbook and Educational Services Corporation has sped up the printing of textbooks for the upcoming academic year (2022-23) for Class X, XI, XII. The corporation is in the process of printing more than 1.6 crore textbooks for these students by February end, according to sources. More than three crore textbooks for the remaining classes will be printed and distributed by May end. As per the government direction, the school education helpline 14417 and child helpline 1098 will also be printed on the first page of all textbooks to enable students to seek help in case of any abuse. The State Council for Educational Research and Training (SCERT) has handed over the soft copies of many titles for Classes X to XII for printing. "This year we are carrying out only a few corrections in the textbooks. So, there will not be any delay in handing over the textbook CDs for printing," a subject expert said. There was criticism from some quarters that the printing orders were being given to printers from outside the state. However, sources have clarified that out of 126 textbook printers, 100 are from Tamil Nadu and only 26 of them are from out of the state. The textbook and educational services corporation also called for tenders to supply educational aids to students such as school bags, footwear, geometry box, colour pencils, crayons among other things to students from government and government-aided schools. "The textbooks are given top priority and the printing is going on at full swing. The other items will be procured and supplied to students before the first quarter of the next academic year," a source said. While the textbooks for government and government-aided schools are supplied for free, the copies will be sold to students from private schools. The free textbooks will be delivered at nodal points in districts and private schools will procure sale copies from the godowns of textbook corporations from across the state. Last year, it also printed bridge course materials and worksheets for students of Classes I to IX.||https://timesofindia.indiatimes.com/city/chennai/classes-x-xii-texts-to-be-ready-by-feb/articleshow/88699234.cms||A Ragu Raman
---||Chennai||Upload details of students of Classes X, XI: DGE||CHENNAI: The Directorate of Government Examinations (DGE) on Monday asked all schools in Tamil Nadu to upload the details of students of Class X and XI who will appear for board exams on or before January 19. Schools were asked to verify details like name, date of birth, photo, gender, caste and religion, parents' names, mobile number and upload the same on the official portal of DGE. "If there are any mistakes in the data, the class teacher and headmaster should be held responsible," the circular from DGE warned. Students who are studying in Tamil medium and SC, SCA, ST students are exempted from paying the exam fees. Students from BC, BCM category also will get exemption from paying the exam fees if the annual income of their parents is less than 2.5 lakh. Class X students need to pay 115 as the exam fee while Class XI students along with practical exams need to pay 225.||https://timesofindia.indiatimes.com/city/chennai/dge-upload-details-of-students-of-classes-x-xi/articleshow/88699235.cms||---
---||Chennai||DMK MP moves high court against dam safety law||Chennai: A DMK MP has moved the Madras high court challenging the validity of the Dam Safety Act. The Mayiladuthurai constituency MP, S Ramalingam, claims that the parliament has no legislative competence to legislate the law, which is in the domain of States.On Tuesday, when the first bench of acting Chief Justice Munishwar Nath Bhandari and Justice P D Audikesavalu commenced their proceedings, senior advocate P Wilson made an urgent mention seeking an early hearing of the plea.“The Act has the effect of taking control of all major dams in the state and the union government is taking steps to constitute National Committee on Dam Safety and National Dam Safety Authority whereupon the states will be completely denied control over dams located inside and outside the states,” he said.Allowing his request for an early hearing, the bench said the petition would be taken up for hearing on January 10.“Dams have been constructed, operated, and maintained by the state government using the state exchequer on the state’s properties and the union cannot now claim dominion and control over the properties, including water of the state government stored in such dams,” Ramalingam said.The Act not only shifts control over the dam to the union government but also usurps control over water supply through the dams within the state for various purposes, the MP said.According to him, the law is ex-facie unconstitutional, hit by Article 246(3) (exclusive power of state over subjects in the state list) and ultra vires the constitution as parliament lacks legislative competence.He added that the Act encroaches into the exclusive legislative domain of the state and as such infringes the doctrine of cooperative federalism and violates the federal structure which is a part of the basic structure of the Constitution.||https://timesofindia.indiatimes.com/city/chennai/dmk-mp-moves-high-court-against-dam-safety-law/articleshow/88699237.cms||---
---||Chennai||Tamil Nadu Pollution Control Board shuts 15 illegal plastic units after tip-offs from public||CHENNAI: Based on the information provided by the members of the public, the Tamil Nadu Pollution Control Board (TNPCB) has shut down 15 industrial units that were involved in manufacturing one-time plastic bags. A senior official said that in November last year, the TNPCB had appealed to the people to share information on such illegal plastic units. “Most of the units were functioning clandestinely and little is known about their presence or functioning. To overcome this problem, the board had appealed to the members of the public to share any information about these units. The identity of the informers was kept confidential,” said the officer. The Erode collector, in a joint operation with the district environment engineer, sealed two such illegal units. Another official said that information about these illegal units continues to come in from the public. Once received, the board alerts its district engineers who visit the spot for an inspection. Following this, a notice is issued, and these units are subsequently shut down. The environment committee functioning in each district has been empowered to act against such illegal units. The state government in 2019 had banned the use of bags, cups, tumblers, spoons, and other materials, made of one-time-use plastic. As per a study, plastic bags or other materials made of one-time-use plastic when dumped along with other waste materials takes hundreds of years to get degraded.||https://timesofindia.indiatimes.com/city/chennai/state-pcb-shuts-15-illegal-plastic-units-after-tip-offs-from-public/articleshow/88699238.cms||P Oppili
---||Chennai||Chennai: Make a list of rowdies to target, Tambaram police chief tells team||CHENNAI: Tambaram Commissioner of Police (CoP) M Ravi, in a move to crack down on criminal elements prowling in the suburban areas, has ordered his subordinates to prepare a list of active history-sheeters in localities under the commissionerate. While notorious criminals and gang leaders would be categorised as A+, their close associates would fall under the A category. Other criminals would be grouped under B and C categories, based on their records. The commissioner, who has begun inspections at Pallavaram, Tambaram, and Shankar Nagar, has asked his subordinates to ready the list, which should also include the names of those arrested, on bail, absconding, with non-bailable warrants, and those detained under the Goondas Act. A few of the notorious history-sheeters in the localities include extortionists Padappai Guna and Nedungundram Surya. Also, lists of ganja sellers, perpetrators of crimes against women and children, and those organising kangaroo courts are being prepared separately. Police will also closely examine the history-sheeters’ recent criminal activities and action will be taken accordingly. "Instructions have been issued to personnel in this regard. Intelligence gathering and vigilance will also be strengthened. Kangaroo courts and goondaism will soon end," said the CoP said. Apart from this, he said, police are focussing on traffic regulations and Pongal bandobust preparations, especially on the traffic snarls expected at Perungalathur during Pongal days. Moreover, the commissionerate has rolled out an additional phone number, 8525007100, for the public to lodge their complaints. This phone number is apart from the common police control-room number of 100. The Tambaram commissionerate will function with two police districts -- Tambaram and Pallikaranai – and have 20 police stations under it.||https://timesofindia.indiatimes.com/city/chennai/make-a-list-of-rowdies-to-target-tambaram-police-chief-tells-team/articleshow/88699239.cms||---
---||Chennai||Dharmapuri, Tenkasi MPs top in attendance||Chennai: Members of Parliament S Senthilkumar (Dharmapuri) and Dhanush M Kumar (Tenkasi) recorded the best attendance in the Lok Sabha from the first session of 17th Lok Sabha until the winter session that ended in December last. Amid repeated disruptions, both members managed to raise 267 questions each, leading the pack of 39 LS MPs representing Tamil Nadu in the Lower House. The data sourced by the PRS Legislative Research suggested that 16 members secured more than 80% of attendance, 18 members between 60% and 80% and the rest falling below 60%. “All our data tracking the activities of MPs have been sourced from the web portals of Parliament. We also used the bulletins and question lists published by Parliament on its websites,” PRS Legislative Research president, M R Madhavan said. The other top members in attendance, include Vijay Vasanth (Kanyakumari), Manicka Tagore (Virudhunagar) and Gautham Sigamani Pon (Kallakurichi), P R Natarajan (Coimbatore), S R Parthiban (Salem), K Shanmugasundaram (Pollachi) and K Jayakumar (Tiruvallur). The MPs, who recorded poor attendance include S Jagathrakshakan (Arakkonam) and S S Palanimanickam (Thanjavur). DMK Parliamentary party leader T R Baalu said the members tried as much as possible to raise the issues amid suspensions and walkouts. “From raising the arrests of fishermen to NEET exemption, from dam safety bill to the rise in price of fuel, bringing embarkation point back to Chennai for Haj pilgrimage to pending dues of GST, we put forth our demands,” said Baalu.||https://timesofindia.indiatimes.com/city/chennai/dharmapuri-tenkasi-mps-top-in-attendance/articleshow/88699240.cms||Julie Mariappan
---||Chennai||Siddha Covid care centre opened at Chennai's Periyar Thidal||CHENNAI: A Siddha Covid care centre, comprising 41 beds, was inaugurated in Periyar Maniammai hospital at Periyar Thidal in Vepery on Tuesday. It is the first Siddha Covid care centre to be inaugurated in the state at a time when the spread of Covid and Omicron variant is on the rise, an official press release said. Health minister Ma Subramanian said that the guidelines for people infected with Omicron variant have been released. Pointing out that those with mild Omicron symptoms, who fully vaccinated, can isolate at their homes, he said, they can return to their routine duty after five days following a negative RT-PCR test.||https://timesofindia.indiatimes.com/city/chennai/siddha-covid-care-centre-opened-at-periyar-thidal/articleshow/88699241.cms||---
---||Chennai||Hero Electric takes Hero Moto to court over brand||Chennai: Just over a decade after the different factions of the Munjal family hammered out a settlement of its various businesses, growing interest in electric vehicles has landed two sections of the family in a legal tangle. Vijay Munjal and his son Naveen Munjal, who own Hero Electric, have taken cousin Pawan Munjal, CMD of two-wheeler market leader Hero MotoCorp, to court. The point of contention — the use of the Hero brand name for Hero MotoCorp’s soon-to-debut electric vehicle range. Vijay and Naveen Munjal’s Hero Electric has been in the EV business for 15 years but since EVs were not top of the mind as a business segment until now, the branding issue did not crop up before, said sources. With Hero MotoCorp getting into the EV segment in March this year, Vijay-Naveen Munjal are claiming exclusive use of the brand name in the EV space.“Now that EVs are red hot, suddenly the use of the Hero name has become a brand issue,” said a source close to the matter. “At the end of the day, the core brand is Hero and not Hero Electric so products from competing companies will face a challenge.”When contacted Naveen Munjal refused to comment on the matter since it is sub-judice. A Hero MotoCorp spokesperson also refused to comment. Sources said there has been no out-of-court dialogue initiated between the two factions. “There has been no discussion on this for the last 10 years because earlier no one was interested in getting into the EV segment,” said the source.||https://timesofindia.indiatimes.com/city/chennai/hero-electric-takes-hero-moto-to-court-over-brand/articleshow/88699242.cms||---
---||Chennai||D Gold appeals most for Mysuru feature event||Chennai: Monnappa-trained D Gold is in good form to win the Chitradurga Plate, the main event of the races to be held in Mysuru on Wednesday.Following are the selections: 1) The Splash Plate(1100M),Rtd.(0-25)2pm. (9) Engelberg (1) Bleu Roi (8) Raptor. 2) The Fantasy Dream Plate(1400M),Rtd.(20-45)2-30pm. (8) Airvelocity (2) He's Done It (4) Dalhousie. 3) The Lakshadweep Plate(1100M),Rtd.(20-45)3pm. (5) Perfect Legacy (1) Royal Design (9) So Far. 4) The Mangalagangotri Plate(1400M),Rtd.(40-65)3-30pm. (2) Leap Of Faith (4) African Emperor (3) Beat The Odds. 5) The Racing Patrons Trophy(1600M),Rtd.(20-45)4pm. (9) Aurele (10) Santorini (8) Sand Duke. 6) The Chitradurga Plate(1400M),Rtd.(60&above)4-30pm. (3) D Gold (9) Good Earth (2) Contributor. 7) The Kandla Plate(1200M),Rtd.(40-65)5pm. (9) Tia Maria (8) Rising Sun (5) Biometric. Day's Best:D GOLD(6-3), Good Double: LEAP OF FAITH(4-3) - TIA MARIA.||https://timesofindia.indiatimes.com/city/chennai/d-gold-appeals-most-for-mysuru-feature-event/articleshow/88699243.cms||---
---||Hyderabad||HC slams Society wish to go on with Numaish||Hyderabad: Even as the Telangana high court left the decision to the state government on conducting the Numaish Exhibition 2022, it took a serious view of the Exhibition Society’s willingness to run Numaish despite growing worries over spread of Omicron variant.A bench of Chief Justice Satish Chandra Sharma and Justice Abhinand Kumar Shavili on Tuesday wondered whether the Exhibition Society wanted people to die by visiting crowded places in the current situation. “People are scared to come out of their houses and you want them to come to your exhibition?” the judges asked the counsel for the Exhibition Society, which insisted that it be allowed to challenge the decision of the government as it wanted to conduct the exhibition.The government had recently taken a decision to halt Numaish till January 10 amid rising Covid-19 cases. Numaish is conducted every year from January 1 to February 15. The Society’s counsel reminded court that cinema theatres and malls were functioning. The judges then said the government was the best judge to take a decision on this issue, while disposing a two-year-old PIL over fire safety clearances.||https://timesofindia.indiatimes.com/city/hyderabad/hc-slams-society-wish-to-go-on-with-numaish/articleshow/88699244.cms||---
---||Hyderabad||Parents in Sec’bad want vaxgiven in schools and colleges||Secunderabad: Even as the vaccination drive for teenagers aged between 15 and 18 years began in Secunderabad Cantonment on Monday, parents urged the Telangana government to take up the exercise at educational institutions so that a large number of students could be inoculated.A parent, P Avinash Reddy said with lecturers and teachers’ assistance, health staff could easily carry out the vaccination drive for class X and Intermediate students. “Teenagers can avoid the hassle of waiting at centres and instead get vaccinated in their colleges and schools with the help of health staff,” he said.Parents also believe this will trigger a healthy competition among schools and colleges to get all their students vaccinated. “In the wake of growing worries over Omicron, parents are worried and it would be in the fitness of things that all the students get their first doses immediately,” a parent Subbaraya Sharma said.R Sreeramnath, an IT professional, visited Picket urban health centre along with his younger daughter R Supriya, a Class X student, who took her first dose of Covaxin. “My family must be safe and I do not want to take risks as Omicron cases are on the rise. I encouraged my daughter to take the vaccine,” Sreeramnath told TOI.||https://timesofindia.indiatimes.com/city/hyderabad/parents-in-secbad-want-vaxgiven-in-schools-and-colleges/articleshow/88699245.cms||Sunil Mungara
---||Hyderabad||Telangana: Early holiday order hasty, will hurt students, says TRSMA||HYDERABAD: After the state issued a government order declaring holidays for all educational institutions, members of the Telangana Recognised School Management Association (TRSMA) on Tuesday questioned the need for the hasty decision. In an open letter to the state government, they said that even countries like the US, Australia and Brazil, which are seeing thousands of Covid cases have not closed educational institutions yet. “Why can’t the state follow the academic calendar that it had released? What is the need to make a decision overnight and pre-pone holidays for educational institutions?” questioned Y Shekhar Rao, president, TRSMA adding that after the formation of Telangana, the state government has failed to adhere to the academic calendar on multiple occasions and announced holidays overnight. He said that by pre-poning Sankranthi vacation, the state is sending out a wrong message to the public. “It looks unlikely that children will come back to schools after the vacation. Holidays will only make their fear of Omicron stronger. If this happens, they will lose another year,” he added. The TRSMA members said that the education system has been destroyed in the state and elsewhere in the country owing to schools remaining shut for almost two years during the pandemic. “There is no discipline in children. They have got addicted to the internet and their learning levels have drastically reduced as they have even forgotten the basics. Instead of coming out with a plan to bring the education system back on track, the state is further destroying it by pre-poning holidays,” said S Madhusudhan, general secretary, TRSMA. Members added that students and teachers of residential schools will have to suffer because of the move as many have already made their travel arrangements as per the holidays mentioned in the academic calendar.||https://timesofindia.indiatimes.com/city/hyderabad/early-holiday-order-hasty-will-hurt-students-trsma/articleshow/88699246.cms||---
---||Hyderabad||Now, Dr Reddy’s to roll out Molflu at 35 per capsule||Hyderabad: As nearly a dozen Indian pharma companies race to roll out anti-viral drug Molnupiravir at a time when the third wave of Covid-19 is unfolding in the country, Dr Reddy’s Laboratories on Tuesday said it will be offering the drug at one of the most affordable price tags of 35 per capsule.With this, Dr Reddy’s Molnupiravir 200mg offering, Molflu, will cost patients 1,400 for a five-day regimen pack of 40 capsules. The drug will be available at pharmacies throughout the country from early next week with particular focus on states with a high caseload of Covid-19, said a Dr Reddy’s spokesperson.Molflu will be manufactured at a USFDA-approved facility in Telangana and Dr Reddy’s has made adequate capacity preparations to ensure that it is able to help patients in need, the spokesperson added.Hyderabad-based Optimus Pharma was the first to roll out its Molcovir 200mg at a pricing of around 2,500 for the five-day regimen last week. On Monday, Mankind Pharma too announced that it will be rolling out its Molulife 200mg at 35 per capsule (1400 for entire regimen) soon.Dr Reddy’s, which entered into a non-exclusive voluntary licensing agreement with Merck Sharpe Dohme (MSD) to manufacture and supply Molnupiravir to India and over 100 low and middle-income countries (LMICs), got emergency use authorisation last week from the DCGI to manufacture and market oral anti-viral drug.||https://timesofindia.indiatimes.com/city/hyderabad/now-dr-reddys-to-roll-out-molflu-at-35-per-capsule/articleshow/88699247.cms||Swati Bharadwaj
---||Hyderabad||Vaccination efforts hit by poor publicity||Hyderabad: Poor publicity coupled with many parents still on a wait-and-watch mode have resulted in low turnout of vaccination for children aged 15-18 so far. Many in the health department believe that there was not enough effort to popularise the vaccination programme for teens. “The announcement of roll-out date should have been made earlier and there has to be attempts to create awareness. There are a lot of concern among parents and many want to wait and see if children are reporting side effects,” said a source in the health department. At several centres, children and their parents asked questions about possible clotting and fever to vaccinators. “I told them that at the most they might get fever or cough. We had to continually reassure parents,” said a vaccinator on duty at one of the centres. TNN||https://timesofindia.indiatimes.com/city/hyderabad/vaccination-efforts-hit-by-poor-publicity/articleshow/88699248.cms||---
---||Hyderabad||With Centre focus on antigen tests, city needs to catch up||Hyderabad: Amid growing concerns over the spread of the Omicron variant, the Union government recently directed states to conduct all antigen tests in order to identify patients as soon as possible.According to the testing pattern data (obtained by TOI), Hyderabad has 45% RT-PCR tests, while Medchal Malkajgiri and Rangareddy districts have a higher RT-PCR testing pattern.About 15 days ago, the target for district-wide daily testing changed with the majority of testing taking place in Hyderabad. The city’s current testing goal is 3,000 RT-PCR tests in the government sector, 2,500 in private labs and another 7,000 to 8,000 tests elsewhere. A few days ago, only about 1,000 tests were being conducted in the city and now 13,000 tests are being performed on a daily basis.Taking this into account, Hyderabad is performing 55% antigen and 45% RT-PCR tests. Medchal Malkajgiri (55%), Rangareddy (49%), Sangareddy and Mahabubabad (34%) have higher RT-PCR testing patterns than other districts. Mulugu and Nagarkurnool are the two districts where antigen kits are used for 99% of testing and RT-PCR is used for 1% of testing.Since the start of the pandemic in March 2020, the state has conducted over 2.97 crore tests. For every million people, 8,00,580 tests were done, while the World Health Organisation standard for testing is 140 tests per million per day, which equates to 5,600 tests per day.Experts say there is a need to increase testing because formula for testing, tracing and treating will not change. “Spike in cases suddenly become like a big wave. The wave-like situation will enhance testing further,” said Subodh Kandamuthan, director of Centre for Health Care Management, ASCI.||https://timesofindia.indiatimes.com/city/hyderabad/with-centre-focus-on-antigen-tests-city-needs-to-catch-up/articleshow/88699249.cms||Sribala Vadlapatla
---||Hyderabad||HC seeks report from state on rising case nos||Hyderabad: In light of a surge in Covid cases and the threat from the Omicron variant looming, the high court on Tuesday sought a status report from the state government by January 6 on steps taken to curb virus spread. It also asked the experts committee constituted by the state to furnish its report by the same date. The HC would review the situation on January 7.On its part, the high court has decided to keep open the option of going back to virtual courts again from January 5. However, it left the option of virtual or physical mode to the discretion of individual judges. But if one goes by the cause lists for Wednesday uploaded on HC website on Tuesday night, majority of the judges preferred physical mode. A few preferred to shift to virtual mode.The bench of Chief Justice Satish Chandra Sharma and Justice Abhinand Kumar Shavili, which resumed hearing in the Covid-19 PILs, heard from advocate general BS Prasad on the steps being taken by the state.“The state is taking every measure to curb the virus spread...there is no need to create any containment zones. Social distance and mask norms are being implemented strictly. Police are slapping penalties on those found without masks. We are taking all precautionary steps to prevent the spread of Omicron,” the AG added.||https://timesofindia.indiatimes.com/city/hyderabad/hc-seeks-report-from-state-on-rising-case-nos/articleshow/88699250.cms||---
---||Hyderabad||New Year events usher sea of Covid infections in Telangana||HYDERABAD: Health officials have observed two interesting trends as the state recorded over 1,000 new cases of Covid-19 after nearly a six-month gap since the second wave. The first being, more cases are being detected through private labs and second, the number of cases is seeing a massive spike at a time when no super-spreader events are taking place, barring physical classes at schools and colleges. Speaking to TOI, state health director Dr G Srinivasa Rao said, “It is time for tough protocols now because cases are multiplying rapidly. If caution is not exercised, it is only matter a time before cases in districts increase, especially during festivities.” At present, 13 districts — Suryapet, Mulugu, Nalgonda, Narayanpet, Nirmal, Jangaon, Bhupalpally, Gadwal, Kamareddy, Asifabad, Yadadri-Bhuvanagiri, Peddapalli and Wanaparthy — have a positivity rate of zero. Up until Monday, Adilabad had the highest positivity rate in the state after Hyderabad at 0.36 per cent. However, the city has seen a jump in this regard, with the positivity rate now at 0.45 per cent. “More cases are asymptomatic this time with many cases emerging from private labs. The number of daily tests has also risen, with cases now being reported all over the city,” a senior health official said. Authorities also pointed out that it is not a surprise that number of cases has increased following New Year’s day events. “It appears that people have welcomed both the new year and third wave but the healthcare system is now better-prepared to handle the cases,” another senior official said. Health officials also stated that none of the second contacts in Paramount Colony, which housed several patients detected with the Omicron variant, had tested positive. There were over a thousand tests performed in the locality. Such trends, according to experts and officials, call for increased vigilance as they indicate the emergence of cases from large gatherings and parties.||https://timesofindia.indiatimes.com/city/hyderabad/new-year-events-usher-sea-of-infections/articleshow/88699252.cms||Sribala Vadlapatla
---||Hyderabad||BJP calls off protest after police deny nod for rally||Hyderabad: With police denying BJP’s request for a silent procession in Secunderbad, national president JP Nadda garlanded the Mahatma Gandhi statue on MG Road and returned to the party office. Nadda had arrived in the city on Tuesday to take part in the protest. Police video recorded the entire proceedings and so far no case has been registered.On Tuesday, North Zone DCP G Chandana Deepthi received an application from BJP leader B Shyamsundar Goud of Secunderabad seeking permission to conduct a silent procession for ‘Prajaswamya Parirakshana’ from Mahatma Gandhi statue in Secunderabad to Ranigunj via MG road between 5pm and 8pm under the leadership of JP Nadda, Union minister Kishan Reddy, DK Aruna, national vice president, and K Laxman, OBC Morcha national president.DCP rejected the request on the grounds of maintenance of public order and public health due to the threat of spread of Covid-19. In his order, the DCP also said that the applicant did not disclose the number of participants and mentioned intelligence input indicating that the organisers were planning to mobilise large number of supporters from various districts, which would lead to traffic problems in the commercial area during peak hours.The possibility of miscreants damaging private and public property during the event was also mentioned and finally the GO issued by the state prohibiting rallies and public meetings till January 10 was also cited as reasons while rejecting the application.Joint CP of City Armed Reserve (CAR), Hyderabad, Kartikeya, met Nadda when he arrived at the RGI Airport and explained that he would not be allowed to participate in the proposed rally due to Covid-related prohibitory orders. Subsequently, Nadda along with a few senior leaders, including Kishan Reddy, went to the Gandhi statue in a convoy and garlanded the statue on Tuesday night. No rally was taken out.“There were over 100 supporters in the vicinity, but only five or six people, including Nadda, went to the statue to garland. They briefly spoke to the supporters and left the place,” said a Mahankali police official.||https://timesofindia.indiatimes.com/city/hyderabad/bjp-calls-off-protest-after-police-deny-nod-for-rally/articleshow/88699253.cms||---
