---||Kochi||Malayali BSF officer P Jayanthi: It’s been my long-pending dream to be part of the Republic Day parade||As a young NCC cadet at Fathima Matha College, Kollam, young Jayanthi used to wonder, ‘Will I be able to be part of the prestigious Republic Day parade, some day?’ The avid biker and bullet enthusiast, who was just an undergraduate student then, wanted to showcase her riding skills on the national platform. Today, this long-cherished dream is turning into reality. A 26-year-old BSF officer, P Jayanthi, is thrilled to be performing for the first time with the all-women bikers’ team, Seema Bhawani, at the Rajpath. “I feel quite lucky that I’m finally getting to do this,” says the young woman, who has been training for the big day with her team since December 20. Her team will be showcasing the pyramid formation and Jayanthi says even the preparations have been fun. Jayanthi, who always wished to don the uniform, says this is the only job she ever applied for. “If I wasn’t selected for the force, I would have joined the Kerala Police,” says the Soldier one grade officer, who joined the BSF soon after her graduation in 2017. “Right from the time I joined, I wanted to try to be part of the parade. At the same time, I always used to immerse myself deep in work, whenever in the uniform and couldn’t do the needful in the first few years.” But, the officer, who was working on the India-Bangladesh border, went on to win awards for her performance and eventually brought herself to apply for parade participation. “I also sent the selectors my riding videos and soon, I was lucky to be selected,” she says. Jayanthi, whose husband Sangeeth Raj is also part of the BSF, had wished her parents too could witness her performance but the pandemic situation means that isn’t possible. “Regardless, I’m hoping to give it my all,” says the officer, who reveals that her ultimate dream is to “Do a ton of social service.” She says, “That’s something that gives me joy, always. I don’t think much about earning bigger posts in my job, but if I can at least buy a pen for a kid who needs it, that gives me pleasure,” she says, signing off. The Seema Bhawani team was formed in 2016, and they participated in the Republic Day parade for the first time in 2018. More than 100 female troops from different ranks form part of the performance. This is the second time that the team is showcasing its stunts for the parade. Watch Malayali BSF officer P Jayanthi to perform at the Republic Day parade 2022||https://timesofindia.indiatimes.com/city/kochi/malayali-bsf-officer-p-jayanthi-its-been-my-long-pending-dream-to-be-part-of-the-republic-day-parade/articleshow/89114215.cms||Deepa Soman
---||India||Buddha not Ghulam: Jairam on Azad Padma||NEW DELHI: Congress leader Ghulam Nabi Azad welcomed the Padma award announced for him by the Modi government, but Congress reacted with unease to the honour, with party members publicly celebrating the decision of CPM veteran and former West Bengal chief minister Buddhadeb Bhattacharjee to decline the award given to him. Asked about his reaction to the award, Azad told TOI, “It is an honour that is provided in the Constitution, It is good to be recognised for one’s public service even by a government of the other side.” The former leader of opposition in Rajya Sabha also thanked colleague and party MP Shashi Tharoor for his compliments on the award. Azad is a prominent face of the dissident G-23 group. Significantly, Anand Sharma, another G-23 figure and party's deputy leader in Rajya Sabha, welcomed the honour for the former J&K CM. “Congrats to Azad for this richly deserved recognition for his invaluable lifelong contribution to public service and parliamentary democracy,” he said. However, others in the party seemed to differ. Tagging a news report about Bhattacharjee’s “no” to the award, Congress chief whip in Rajya Sabha Jairam Ramesh sarcastically tweeted, “Right thing to do. He wants to be Azad, not Ghulam.” The word play on the name of Congress leader Azad was hard to miss, in what was seen as a dig. Right thing to do. He wants to be Azad not Ghulam. https://t.co/iMWF00S9Ib— Jairam Ramesh (@Jairam_Ramesh) 1643128880000Azad enjoys a special rapport with Prime Minister Narendra Modi who broke down while praising him when the latter's term in Rajya Sabha came to an end. Ramesh’s reaction was widely viewed as the Congress’ cold shoulder to the Padma award for its senior leader, with many expressing an expectation from Azad to follow Bhattacharjee‘s cue and turn down the recognition extended by the BJP government. Azad did not seem fazed by the controversy and scotched speculation that he has removed his Congress affiliation from his Twitter profile. “Some mischievous propaganda being circulated by some people to create confusion . Nothing has been removed or added to my Twitter profile. The profile is as it was earlier," he tweeted.||https://timesofindia.indiatimes.com/india/buddha-not-ghulam-jairam-on-azad-padma/articleshow/89125816.cms||Subodh Ghildiyal
---||India||Nine of 12 Shaurya Chakra winners died in line of duty||NEW DELHI: The nation’s third-highest gallantry medal Shaurya Chakra has been awarded to five Army soldiers, an Assam Rifles jawan and six CRPF personnel — nine of them posthumously — in the Republic Day awards this year. The Shaurya Chakra awardees from the Army, who all laid down their lives while killing terrorists in counter-insurgency operations in Jammu and Kashmir, are Naib Subedar Sreejith M (17 Madras), Havildars Anil Kumar Tomar (Rajput/44 Rashtriya Rifles), Kashiray Bammanalli (Engineers/44 RR), Pinku Kumar (Jat/34 RR) and Sepoy Maruprolu Jaswanth Kumar Reddy (17 Madras). Read Also60% of police awards go to J&K amid war on terrorNEW DELHI: Jammu & Kashmir Police bagged over 60% of the police gallantry medals awarded on Republic Day eve this year, winning 113 of the total 189 awarded: a recognition that at once underscored the persisting security challenge in the terrorism-scarred state and the growing role being played byThe CRPF awardees, who have got it posthumously, are head constables Ajeet Singh and Kuldeep Kumar Urawan, constables Vikas Kumar and Purnanad. The others are company commandant Dilip Malik and assistant commandant Anirudh Pratap Singh. Rifleman Rakesh Kumar of 5 Assam Rifles has also been awarded the medal for a counter-insurgency operation in Assam. Republic Day live updatesThough the highest medal Ashoka Chakra and the second Kirti Chakra have not been awarded in the overall 384 gallantry and other awards list this year, three have been conferred with the Sena Medal for gallantry the second time. They are Majors Bharat Singh Jhala (Jat/34 RR) and Jagtar Johal (Rajput/44 RR), and Havidar Naseer Ahmad Mir (Territorial Army). Four senior officers, including the previous 14 Corps commander in Ladakh, Lt-Gen PGK Menon, have got the Uttam Yudh Sena Medals. The others are Lt-Gens D P Pandey (15 Corps), Ravin Khosla (4 Corps) and Johnson P Mathew (3 Corps).||https://timesofindia.indiatimes.com/india/nine-of-12-shaurya-chakra-winners-died-in-line-of-duty/articleshow/89125945.cms||---
---||India||60% of police awards go to J&K amid war on terror||NEW DELHI: Jammu & Kashmir Police bagged over 60% of the police gallantry medals awarded on Republic Day eve this year, winning 113 of the total 189 awarded: a recognition that at once underscored the persisting security challenge in the terrorism-scarred state and the growing role being played by local police in combating it. Another 13 awards have gone to the CRPF personnel deployed in J&K. Among the paramilitary forces, CPRF walked away with the maximum Police Medals for Gallantry (PMG), bagging another 17 for dealing with left-wing extremism. Of the total 939 police medals awarded this year, 189 are Police Medal for Gallantry (PMG), 88 President’s Police Medal (PPM) for Meritorious Service and 662 Police Medal (PM) for Meritorious Service. No President’s Police Medal for Gallantry (PPMG), the highest gallantry medal for police, was awarded this year. Five of the gallantry medals are being awarded posthumously. The winners include three CRPF personnel — CT Rohit Kumar, HC Deep Chand Verma and CT Kanai Majee — one SSB constable Niraj Chetry and one Odisha Police personnel Jayaram Kabasi. Around 70% of the 189 police gallantry awards were for action against terrorists in J&K, 47 for operations in left-wing extremism-hit areas and one for acts of bravery in the northeast region. While 115 gallantry medals went to J&K Police, CRPF bagged 30, ITBP and SSB three each, BSF two, Chhattisgarh Police 10, Odisha police nine, Maharashtra police seven, Madhya Pradesh police and Delhi police three each, and Manipur police and UP police one each. J&K Police topped the list of police medals with 132 medals (14%), followed by CRPF (92), UP Police (79) and BSF (53), Maharashtra police (51) and CISF (28). CBI was honoured with 29 police medals, Intelligence Bureau 34, RPF 16, NIA and BPR&D five medals. Aijaz Ahmad Dar, Nazir Ahmad Lone and Jahangeer Hussain Magray of J&K Police were awarded for killing three Lashker-e-Taiba operatives, including two A-category terrorists, on July 12, 2020, in a “successful and clean” anti-terrorist operation in a densely populated area without any collateral damage. CRPF head constable Deep Chand Verma and four others were awarded for action against terrorists at Sopore, Baramulla on July 1, 2020. He attained martyrdom after being shot by a terrorist. CT Anand Oraon and Sunder Singh of BSF deployed on the Indo-Bangladesh border were both awarded PMG for fighting Bangladeshi smugglers in separate incidents in 2019 and 2021 respectively. Late Jayaram Kabasi of Odisha Armed Police Force and eight others were honoured for an anti-Naxal operation in 2019. SSB constable Niraj Chetry was honoured for foiling a Naxal attack on forces in 2019.||https://timesofindia.indiatimes.com/india/60-of-police-awards-go-to-jk-amid-war-on-terror/articleshow/89125984.cms||Bharti Jain
---||India||Some ‘special’ people on this Republic Day’s govt guest list||NEW DELHI: This year’s Republic Day parade will have about 180 “special” invitees — construction workers engaged in the revamp of Rajpath. Though the list of invitees also includes autorickshaw drivers, sanitation and other frontline workers, their exact number was not available. “It’s a great gesture from the government to recognise their work. It was a tough task to complete everything between two Republic Day parades and that too amid the pandemic and despite the unusually long spell of rain. We were on our toes till the last day,” said an official. TOI has also learnt that a senior government official had given sarees as special gifts to all the women who worked at the site. Recently, PM Narendra Modi had lunch and with construction workers after inaugurating the Kashi Viswanath Corridor in Varanasi. Officials said giving “due respect” to the actual builders of such major projects bears the signature of Modi’s style of working. Sources said seating arrangements had been made for nearly 20,000 visitors. Those many visitors saw the full dress rehearsal last week. But the number has now been pruned to barely 6,000 because of the Covid pandemic-induced restrictions. Meanwhile, the defence secretary has directed all secretaries to share a weblink with all government employees for viewing the Republic Day parade and Beating Retreat. Officers of the joint secretary level have not got any pass this time due to the Covid restrictions.||https://timesofindia.indiatimes.com/india/some-special-people-on-this-republic-days-govt-guest-list/articleshow/89126077.cms||Dipak K Dash
---||India||CPM’s Bengal ex-CM Buddhadeb Bhattacharjee declines Padma award||Former Bengal CM Buddhadeb Bhattacharjee on Tuesday declined the Padma Bhushan soon after the Centre named him among the recipients of the honour. Bengal singer Sandhya Mukhopadhyay and tabla maestro Pt Anindo Chattopadhyay refused the Padma Shri, citing different reasons. Sources said Bhattacharjee’s wife Meera received a call from the Centre at 2pm about her ailing husband being conferred the award. She broke the news to him, at which he smiled, the sources said. But when MHA officially announced the list of Padma awardees later, Bhattacharjee told his wife that he wouldn’t accept on personal grounds. In a cryptic written statement, he said, "I am not aware of the Padma Bhushan award being conferred on me. No one communicated it to me. If I was selected for the award, I decline it." CPM politburo member Sitaram Yechury attributed a similarly worded statement to Bhattacharjee and shared it on his official Twitter handle. MHA sources confirmed to TOI that home secretary A K Bhalla had called Meera to inform her about her husband being chosen for the Padma Bhushan. Bhalla could not talk to Bhattacharjee directly because he was told that the CPM veteran was not well. According to party sources, CPM state secretary Surjya Kanta Mishra got in touch with the Bhattacharjees, and left it to the former CM to take the final call. CPM insiders felt that Bhattacharjee had done the right thing because, as Marxists, they were not inclined to receive government awards for public service. They recalled a similar situation in 2008, when the Congress-led UPA I government proposed the highest civilian award, the Bharat Ratna, for former West Bengal chief minister Jyoti Basu. Basu had then declined it. CPM functionaries recalled that the PV Narasimha Rao government, too, had proposed the Padma Vibhushan for former Kerala chief minister and freedom fighter E M S Namboodiripad. "EMS didn’t accept the proposal," a senior party functionary said. Singer Mukhopadhyay, who is 90, turned down the offer because she found it "humiliating" that a government official called her just before the official announcement. Tabla maestro Chattopadhyay said the award came his way 12 years too late.||https://timesofindia.indiatimes.com/india/cpms-bengal-ex-cm-buddhadeb-bhattacharjee-declines-padma-award/articleshow/89126161.cms||---
---||India||PM Modi flags low voting in urban centres, Rijiju asks critics of EC to watch tone||NEW DELHI: Prime Minister Narendra Modi on Tuesday lauded the Election Commission and the country’s electoral process for setting a benchmark while law minister Kiren Rijiju appealed to all those criticising the poll panel to be mindful of the tone of their criticism. In an interaction with BJP workers, coinciding with the National Voters’ Day, Modi though expressed concern over low voting percentage, especially in urban areas, and said this should change in a vibrant democracy like India. He lamented that residents in urban areas discuss elections on social media but don’t go to vote. The PM also raised the issues of “one nation, one election” and “one nation, one voters’ list”, saying the continuous cycle of elections results in politics being seen in everything while development works suffer. Addressing an event organised by the  Commission to mark the day, Rijiju said, “In a democracy, everyone has the right to criticise the EC but must keep the language in mind. Courts can make critical observations about EC but judges should think about the language they use and try to understand the circumstances under which EC officials work.” “It is okay to criticise the Election Commission but there should be a firm basis to it. The elements who try to discredit the efforts of EC are actually trying to discredit the democratic process of our country,” the law minister said in the presence of chief election commissioner Sushil Chandra and election commissioners Rajiv Kumar and Anup Chandra Pandey. In an audio-visual message, vice-president M Vekaiah Naidu lauded the increase in voter participation from 58.2% in 2009 Lok Sabha elections to 66.44% in the 2019 Lok Sabha polls, and urged that it be taken up further to 75% in the next general elections. The vice-president also made a pitch for simultaneous elections. Meanwhile, Sushil Chandra said that all arrangements were being made for safety of votes and voters in the ensuing state elections. Calling upon the need to curb the influence of money and muscle power in elections, he said an effort has to be made by the society as a whole, and not just the Election Commission, that people with criminal antecedents are discouraged from participating. Rajiv Kumar said that the participation of women electors had gone up by 235% since 1971. Also, young voters now comprise 25% of the country’s electoral base, with their total number at 23 crore, he added. Anup Chandra Pandey appreciated the law ministry for being supportive of all efforts of the Election Commission, including the recent amendments to the Representation of the People Act.||https://timesofindia.indiatimes.com/india/pm-modi-flags-low-voting-in-urban-centres-rijiju-asks-critics-of-ec-to-watch-tone/articleshow/89126208.cms||---
---||India||Amit Shah hails Padma awards for 1st CDS and Kalyan Singh||NEW DELHI: Union home minister Amit Shah on Tuesday recalled the contributions made by former Uttar Pradesh chief minister Kalyan Singh and India’s first Chief of Defence staff General Bipin Rawat after the two were conferred with the Padma Vibhushan award posthumously on the eve of the Republic Day. “Kalyan Singh ji devoted his entire life in the interest of the country. While being the chief minister of Uttar Pradesh, he gave a fear-free and public welfare government to the people. Conferring him with Padma Vibhushan by Prime Minister Narendra Modi ji on Tuesday is a true tribute to the great life of Babuji (which was) dedicated to the nation,” Shah tweeted. He said India’s first CDS late Bipin Rawat was a unique patriot, who served the country with full devotion and dedication. “PM Modi has honoured his service to the nation in a true sense by giving him Padma Vibhushan. For this, I congratulate Modi ji on behalf of the country,” Shah added. The home minister said that no country can excel without the contribution of selfless individuals working tirelessly to serve society.||https://timesofindia.indiatimes.com/india/amit-shah-hails-padma-awards-for-1st-cds-and-kalyan-singh/articleshow/89126216.cms||---
---||India||Bereaved but on duty, IAS officer felicitated by Election Commission||NEW DELHI: IAS officer Mukta Arya, who served as the district election officer of Howrah assembly constituency during the West Bengal elections last year, had lost her father a day before polling in her constituency. However, this didn’t keep her from reporting to work to ensure a smooth and peaceful election. On Tuesday, the Election Commission honoured Arya with the Best Electoral Practices Award for her good work in ensuring 100% arrangement of assured minimum facilities in all polling stations of Howrah and building confidence of voters through meticulous planning of transportation and other facilities. Among other awards given away by the Election Commission on the occasion of 12th National Voters’ Day on Tuesday, were the Best State Award to the Tamil Nadu chief electoral officer (CEO) Satyabrata Sahoo for conducting state elections in 2021 with special focus on IT initiatives and security management. The second Best State Award went to Assam CEO Nitin Khade for holding 2021 assembly election in Assam in an inclusive and accessible manner, with a 0.72% increase in female voter turnout ratio. Sumit Gupta, the DEO of North 24 Parganas during West Bengal elections last year, also won the best electoral practices award for his intensive voter education initiatives; as did Goalpara DEO Varnali Deka for building database of PwD (persons with disability) voters and Birbhum superintendent of police Nagendra Nath Tripathi for conducting peaceful elections despite a domestic tragedy. Among the special awards, one for expenditure monitoring went to DG of income tax, probe Pravin Kumar; for security management to Deepak Kumar Kedia; and for IT initiatives to the technical advisory group comprising Prof Rajan Moona, Prof G Siva Kumar, H Krishnamurthy and R S Mani. National award for the government department for voter awareness went to the bureau of outreach and communication DG Satyendra Prakash, while National Media Award was conferred by the Election Commission on RNU head of All India Radio in Guwahati Manas Pratim Sarma for spreading voter awareness through news bulletins, debates and discussions on the radio.||https://timesofindia.indiatimes.com/india/bereaved-but-on-duty-ias-officer-felicitated-by-election-commission/articleshow/89126232.cms||---
---||---||BJP drops 2 of 5 MLAs in 6th list; SP ticket to Prajapati wife||LUCKNOW: The BJP on Tuesday released its sixth list with eight more candidates, including two women --- Gudiya Katheriya from Auraiya and Poonam Sankhwar from Rasulabad in Kanpur Dehat. The party so far has declared 204 candidates for the first four phases. Five of these eight candidates are Dalits, all for reserved seats. Two of these seats were vacant -- Amanpur and Auraiya -- due to the death of sitting BJP MLAs. Out of the remaining six seats, the party had five seats and dropped two of its sitting MLAs. Three sitting MLAs and one runner-up has been repeated. On Bharthana (R) seat, sitting MLA Savitri Katheria has been replaced by Dr Priyaranjan Ashu Diwakar. Similarly, sitting MLA from Rasulabad (R), Nirmala Sankhwar has failed to get the nod. Instead, the party has fielded Poonam Sankhwar. Patiyali MLA Mamtesh Shakya has been repeated. Besides, Marhara MLA Veerendra Verma and Jalesar (R) MLA Sanjeev Kumar Diwakar have also been fielded again. Amanpur sitting MLA Devendra Pratap Singh, who died of heart attack in May last year, has been replaced by Hari Om Verma. Similarly, Auraiya (R) MLA Ramesh Diwakar, who died of Covid last year, has been replaced by Gudiya Diwakar. The party has shown confidence in Priya Ranjan Diwakar from Kishani reserved seat. He lost to the SP candidate in 2017.||https://timesofindia.indiatimes.com/elections/assembly-elections/uttar-pradesh/news/bjp-drops-2-of-5-mlas-in-6th-list-sp-ticket-to-prajapati-wife/articleshow/89126250.cms||Rajiv Srivastava
---||India||BJP drops 2 of 5 MLAs in 6th list; SP ticket to Prajapati wife||LUCKNOW: The BJP on Tuesday released its sixth list with eight more candidates, including two women --- Gudiya Katheriya from Auraiya and Poonam Sankhwar from Rasulabad in Kanpur Dehat. The party so far has declared 204 candidates for the first four phases. Five of these eight candidates are Dalits, all for reserved seats. Two of these seats were vacant -- Amanpur and Auraiya -- due to the death of sitting BJP MLAs. Out of the remaining six seats, the party had five seats and dropped two of its sitting MLAs. Three sitting MLAs and one runner-up has been repeated. On Bharthana (R) seat, sitting MLA Savitri Katheria has been replaced by Dr Priyaranjan Ashu Diwakar. Similarly, sitting MLA from Rasulabad (R), Nirmala Sankhwar has failed to get the nod. Instead, the party has fielded Poonam Sankhwar. Patiyali MLA Mamtesh Shakya has been repeated. Besides, Marhara MLA Veerendra Verma and Jalesar (R) MLA Sanjeev Kumar Diwakar have also been fielded again. Amanpur sitting MLA Devendra Pratap Singh, who died of heart attack in May last year, has been replaced by Hari Om Verma. Similarly, Auraiya (R) MLA Ramesh Diwakar, who died of Covid last year, has been replaced by Gudiya Diwakar. The party has shown confidence in Priya Ranjan Diwakar from Kishani reserved seat. He lost to the SP candidate in 2017.||https://timesofindia.indiatimes.com/india/bjp-drops-2-of-5-mlas-in-6th-list-sp-ticket-to-prajapati-wife/articleshow/89126249.cms||Rajiv Srivastava
---||Bengaluru||Siddalingaiah among five from Karnataka to get Padma Shri||BENGALURU: Kannada poet and playwright Siddalingaiah, who passed away in June due to Covid-related complications, is among five from Karnataka to win Padma Shri this year. However, none from the state has made it to the lists of Padma Bhushan and Padma Vibhushan announced on Tuesday. Abdhul Kadhar NadakattinThe other four winners from Karnataka are Dr Subbanna Ayyappan (science and engineering), HR Keshava Murthy (music), Abdhul Kadhar Nadakattin (grassroots innovation) and Amai Mahalinga Naik (agriculture). HR Keshava MurthySiddalingaiah was one of Karnataka's prominent Dalit poets and is credited with launching the Dalit-Bandaya literary movement. Mangaluru’s Amai Mahalinga Naik singlehandedly transformed a 2-acre barren land into a lush farmSiddalingaiah was one of the founders of Dalit Sangharsh Samiti in the state. A surprise winner this year is Mangaluru's Amai Mahalinga Naik, a labourer who singlehandedly transformed a two-acre barren land into a lush farm. Naik was working as a labourer on a farm near Mangaluru. Impressed by his hard work and dedication, his landlord gifted him a barren plot in 1978. He then managed to create a water source there. Today, Naik's farm has over 300 arecanut palms, 75 coconut trees, 150 cashew trees, 200 banana plants and pepper vines. Subbanna Ayyappan is a former secretary in the department of agricultural research and education and director general of the Indian Council of Agricultural Research. He obtained a doctorate from Bangalore University and has made significant contributions to the National Agricultural Research System. His specific areas of research are fisheries, fresh water aquaculture and aquatic microbiology. He's chief executive of the National Fisheries Development Board. HR Keshava Murthy, a noted exponent of Gamaka (a mix of narration and singing in music), has popularised this age-old art through concerts and trained over 1,000 people to earn the title ‘Gamaka Gana Gandharva'. It was Murthy's relentless efforts to preserve and popularise the art that led to the setting up of Gamaka Kala Parishat by the state government and development of Hosahalli, on the banks of Tunga in Shivamogga district, as an abode of the art form. Abdhul Kadhar Nadakattin is an agricultural scientist and pioneer in agricultural equipment manufacturing. He set up Vishwashanthi Agriculture Research and Industrial Development Centre in 1975. For 40 years, Nadakattin has been contributing to agricultural growth by providing quality implements. Nadakattin is a name given to his sowing machine inventions.||https://timesofindia.indiatimes.com/city/bengaluru/siddalingaiah-among-five-from-ktaka-to-get-padma/articleshow/89126268.cms||---
---||Gurgaon||Drive against squatters, Covid norm violations in Sadar Bazar||Gurgaon: The Municipal Corporation of Gurgaon (MCG) has restarted its anti-encroachment drive in Sadar Bazar. It is also conducting an awareness campaign urging people to follow Covid protocols. Officials said that they will soon start imposing penalties for the encroachment and the violation of Covid norms. A team of 25 MCG employees has been constituted to keep a check on Sadar Bazar. “If we remove encroachment from the market, the rush will also be reduced to some extent. We have been holding meetings with traders since in some cases the traders themselves have encroached upon the area in front of their shops,” said Sanjeev Singla, joint commissioner-2, MCG.He added that unauthorised vendors have also encroached on streets. “We have again started the campaign to make Sadar Bazar encroachment-free. We are also educating people to strictly follow Covid protocol, failing which we will impose heavy penalties,” Singla said.The joint commissioner further said the drive has been initiated under the ‘Streets for People’ challenge. Gurgaon was recently among the top 11 awardees of the challenge by the Union ministry of housing and urban affairs for its pedestrianisation trial, which was conducted in March 2021.As part of the trial, MCG had pedestrianised a 600-metre stretch between the Jama Masjid and the old post office in Sadar Bazar. Designated parking spaces were made for cars, which were not allowed in the market. Benches were placed along the main road for pedestrians and beautification by using scrap material, paint and plants.Sadar Bazar, one of the oldest markets of the city, has limited space for pedestrians to walk since the streets are encroached by unauthorised vendors. Vehicles of traders and shoppers are also parked on the main road, leaving limited space for pedestrians to walk.||https://timesofindia.indiatimes.com/city/gurgaon/drive-against-squatters-covid-norm-violations-in-sadar-bazar/articleshow/89126270.cms||---
---||Gurgaon||Hold RWA polls in Paradiso, dist registrar told||Gurgaon: Paving the way to hold the RWA elections at Chintels Paradiso in Sector 109, the state registrar of firms and societies in Chandigarh has dismissed the appeal of the adhoc committee and directed the district registrar to issue necessary directions to the returning officer so that elections be conducted soon. In its order, state registrar Vivek Kalia said, “The ad-hoc committee should not impede with the electoral process and let the new governing body amend the by-laws wherever they are warranted to be corrected as per the provisions of the HRRS Act.” After a series of complaints to the district registrar and district administration over the last two years, the residents conducted the election in July last year, however it was challenged by the members of the previous RWA, citing gross violation in the conduct of election with the district registrar. Following which the district registrar set up an ad-hoc committee. “Despite the fact that there was deemed approved board of members elected in July 2021, the district registrar constituted the ad-hoc which mostly consist of members of the previous body. It was never their intent to hold the election process and just making excuse to amend the by-laws. In November, the district registrar appointed a returning officer to hold fresh election, however, the members of the adhoc committee filed a petition against the appointment with the state registrar,” said Rakesh Hooda, a resident of the society.“We want nothing but an elected representative body, who work for the residents’ welfare and harmony in the society,” said Manoj Singh, another resident. When contacted Sunil Bharadwaj, member of the adhoc committee said that he is yet to receive the copy of the order. “I am currently out of town and I will consult with my legal counsel once I get the copy of the order, then will be able to comment on the matter.”||https://timesofindia.indiatimes.com/city/gurgaon/hold-rwa-polls-in-paradiso-dist-registrar-told/articleshow/89126271.cms||---
---||Gurgaon||Over 20 sites for community utilities lying vacant: Residents||Gurgaon: More than 20 sites earmarked for community utilities have been lying vacant for the past several years in Mayfield Garden. Expressing their concern, the residents complained that there is no place for community gathering, meeting or a social function in the colony.They have urged the department of town and country planning (DTCP) to take over these sites and help get it completed. The residents pointed out that in 2016 the developer started the construction of a community centre and after building its structure, it has been lying abandoned since 2018.The department has issued the license for the colony from 1994 to 2009 which is spread across 327 acres with 13 blocks. “The community buildings are considered to be very important hubs for the community activities. The availability of such centre in a colony like this big is very much required for conducting social meetings, gatherings and functions, however, for the last four year half-done building has been wearing deserted look. Similarly, out of 38 community sites, more than 20 sites are lying vacant. This was supposed to enhance the public amenities. Even the work on the club site has not started yet and the building plan for the same has not been approved,” said Dharam Vir Yadav, a resident of the colony.Yadav added, “It is a high time when the government should take over such site and transfer it to the local authority or private intuition so that the community utility building be constructed for the benefit of people.”The residents claimed that the unutilised sites are exposed to encroachment and illegal construction in the colony. “All these community sites are part of the approved layout plan for which we have paid the amount and now we feel cheated as we are deprive off our rights. Even the public utility site reserved for the electric sub-station (ESS) has been transferred to HVPNL and site pertaining to police posts has been handed over to the police department free-of-cost through HUDA. But, both the sites still being vacant are under illegal encroachment,” said Jeevagan Nadar, another resident.Meanwhile, senior town planner, Sanjeev Mann said, “The matter was not brought to my notice yet, however, we will examine the matter as per the department policy.”||https://timesofindia.indiatimes.com/city/gurgaon/over-20-sites-for-community-utilities-lying-vacant-residents/articleshow/89126272.cms||Akanksha Gupta
---||Gurgaon||Woman caught stealing cash, jewellery from co-passenger||Gurgaon: A woman was caught stealing cash and jewellery from a co-passenger of a shared auto on Tuesday. The woman was assaulted by the victim before handing her over to the police at Gurgaon bus stand. The accused had boarded the auto from Hayatpur and stole cash and jewellery from her co-passenger on the way to Gurgaon bus stand in a moving auto. Normally, a shared auto has 8-10 passengers and they sit very close to each other. The video of the crime went viral on social media where the women are seen fighting.Geeta Devi along with her sister-in-law boarded a shared auto from Hayatpur for Gurgaon bus stand. After a few minutes another woman boarded the shared auto and sat next to Geeta. On the way to the bus stand the woman stole cash and silver jewellery from Geeta’s bag. “I heard the sound of my jewellery but did not pay attention. After reaching the bus stand, when I checked my bag, cash and jewellery was missing,” said Geeta.||https://timesofindia.indiatimes.com/city/gurgaon/woman-caught-stealing-cash-jewellery-from-co-passenger/articleshow/89126273.cms||---
---||Gurgaon||35km of sewer lines unclogged, will clear all soon, says GMDA||Gurgaon: With the Gurugram Metropolitan Development Authority close to completing the desilting of drains in the city, residents are likely to get some relief from issues such as overflowing sewer lines and backflow in the pipes in a few weeks. Nearly 35 kilometres of a total 135 kilometres length of sewer lines in the city have got cleared of waste, and work is underway on another 15 kilometres, the GMDA said on Tuesday. Another 25 kilometres length had already been clean, and the desilting work on 60 kilometres is still left.According to the GMDA officials, the authority will complete the pending work soon. “We are in the process of finalising the cost estimates for the work on the remaining 60 kilometres of the sewer lines. Since we have received a direction to make the city silt-free, we will expedite and complete this work. However, desilting is a continuous process. Just because we have cleaned a sewer line today does not mean it will not require attention again after a few months,” said a senior GMDA official.This matter came up for discussion at the latest authority meeting, with officials informing that sewer vents are also getting tagged with the Geographic Information Survey (GIS) technology to ensure more transparency and accuracy in the process of desilting.The desilting of the sewer lines is critical for the durability of the pipes and the proper flow of sewage. If the lines are not de-silted, there may be overflow or backflow of sewage, which may seep out into public spaces and cause commute, health and hygiene issues among residents.The officials further said that the time after which any sewer line requires desilting depends on its location; the downstream pipes are more vulnerable to silting than the upstream ones. Moreover, the officials said that the sewer lines on Golf Course Road or near Galleria Market “where people have better civic sense” do not get choked as quickly as those in areas “where people do not have much awareness and dump items in the sewer lines”.||https://timesofindia.indiatimes.com/city/gurgaon/35km-of-sewer-lines-unclogged-will-clear-all-soon-says-gmda/articleshow/89126274.cms||Sakshi Dayal
