---||Guwahati||Surge in infection: Assam Covid-19 cases double in 24 hours||GUWAHATI: The number of Covid-19 infections has seen a major spike in the last 24 hours as positive cases in the state have more than doubled since Sunday. A total of 351 positive cases were detected on Monday, which is almost 200 more than 156 positive cases reported the previous day. Amid Omicron scare, testing was increased to 36,613 on Monday and the positivity rate has scaled up to 0.96 per cent from Sunday’s 0.79 per cent. In Kamrup (Metro) district alone, 164 positive cases were detected on Monday even as foreign travellers coming to Assam for New Year celebrations, along with tourists, have emerged as a major concern. While 29 foreign travellers tested Covid positive in Assam between December 1 and 30, the number of positive cases among international fliers has suddenly gone up to 47 in just about the last three days. On Monday, the first foreign traveller, found entering through the rail route, tested Covid positive. The passenger arrived in New Delhi from Dubai by air but boarded a train to reach Guwahati. “If anyone is found Omicron positive, the biggest challenge will be to isolate and test the passengers who travelled along with any such positive case. Tracking both fellow travellers on flights and trains is going to be very difficult as compilation of whole genome sequencing reports, which is necessary to confirm Omicron, is taking several days,” a health department’s surveillance official said. Samples of positive cases among travellers are being sent to the North East Institute of Science and Technology (NEIST) at Jorhat in upper Assam for genome sequencing. Till Sunday evening, a total of 2,837 foreign passengers entered the state and the number is expected to go up further in January when Magh Bihu, one of the biggest festivals of the state, will be celebrated. “Many international fliers have come as tourists who will be back soon,” the official added. Notably, 28 provisional “Omicron positive” cases have already been detected through in-house developed Omicron detection kits at ICMR-RMRC, Lahowal, in Dibrugarh district. These are Covid cases, which includes domestic and foreign travellers , who mostly arrived in upper Assam districts. However, the NEIST is yet to confirm any of the samples sent from Lahowal as Omicron positive after whole genome sequencing. “Without confirmation through whole genome sequencing, the state health department won’t declare any case as Omicron positive,” a health department official added.||https://timesofindia.indiatimes.com/city/guwahati/surge-in-infection-assam-covid-19-cases-double-in-24-hrs/articleshow/88674282.cms||Kangkan Kalita
---||Gurgaon||7,500 teenagers get first dose as vax rolled out for 15-plus group in city||Gurgaon: In complete contrast to January 16 last year, when Covid vaccines were first rolled out, inoculation centres saw an overwhelming response from teenagers waiting on Monday as the window opened for Covid shots for the 15-18 age group. Gurgaon had targeted giving 7,700 doses at 77 session sites on Monday and administered 7,527 doses by the end of the day, achieving 98% of its target.Each session site for kids was allocated 100 doses to ensure that social distancing is properly maintained, district immunisation officer MP Singh said. Most sites exhausted their doses by mid-afternoon and teens were requested by vaccinators to return after booking an appointment. The city couldn’t achieve its target as two of its sites in rural areas, Ghangola and Mandpura, witnessed low turnout. In urban areas like Wazirabad, Sohna and sectors 31 and 49, however, long queues were witnessed.On the first day, around 25% of the total doses to be given were pre-booked while the rest were walk-ins. The number of doses per session site is unlikely to be increased because Covaxin is also needed for second doses of the rest of the eligible population.Asked why Gurgaon couldn’t achieve 100% target on the first day, chief medical officer Virender Yadav said, “There were some apprehensions among parents and children on the first day, especially in rural areas of the district, which resulted in lower turnout there. We are changing our strategies now. We will allocate 20% of doses for online appointments and 80% for walk-ins. We have been going door-to-door in rural areas to improve vaccination. The two rural sites have been told to intensify the vaccination drive for children.”The CMO added that they aim to get all children in the 15-18 age group in Gurgaon fully vaccinated by March 31. “We have 1.9 lakh children in this age group. If we have sufficient doses and carry out around 8,000 vaccinations per day for this group alone, we can achieve the target,” he further said.Haryana additional chief secretary (health) Rajeev Arora said the state gave 57,755 doses to children on Monday. “We don’t have any supply issue for Covaxin and have enough doses,” he said.Meanwhile, many recipients were excited to get their first dose of Covaxin. At DAV Public School in Sector 49, a waiting area had been set up where parents and their children were seen waiting from early morning on Monday for the drive to start.Gurleen Kaul, a Class 12 student who had turned up at the school in support of her friends, said she has registered for vaccination on Tuesday. “Many of my classmates are getting the jab and I will get it too. My sister, who is in Class 7, will also take the shot when the government allows inoculations for her age group,” she said.Preeti Yadav, a Class 9 student, got inoculated at the government school in Wazirabad. “We often go out and it is risky without vaccination. I have been reading a lot of news online saying children are getting Covid in other countries across the world. I’m happy to finally get the jab,” she said.Manyank Dagar (17), who got inoculated at Sohna government school, said: “I went to a mall on Sunday and I was asked to show my vaccination certificate. I told them that I am 17 and will get vaccinated on Monday. Now, vaccination is compulsory at several places. So, I decided to get inoculated on the first day.”Some of the schools have called students on a class-wise basis so that vaccinations are conducted smoothly and crowding in the premises is avoided. The Daultabad government senior secondary school (GSSS) began vaccinations with only students of classes 9 and 10, while at the Sirhaul GSSS, students of classes 10 and 12 were the first to take the doses.Anju Paruthi, principal of the Daultabad school, said: “We held counselling sessions two days ago to allay the students’ concerns and encourage them to get themselves vaccinated.”Students made the most of the day by clicking selfies after vaccination and enjoying the company of their friends. Many teenagers, however, were left disappointed as they couldn’t get the jab. At Surat Nagar, vaccinators had to turn away several children as they had exhausted the doses reserved for walk-in recipients. Parul Verma, (17), a student of the Government Girl’s College, Sector 14, said: “I was looking forward to getting vaccinated on Monday, but it was disappointing as I couldn’t get it. My friends have already taken the shots.”According to the health department, Panipat (8,062), Ambala (7,612), Gurgaon (7,527), Hisar (7,012) and Palwal (5,093) carried out the maximum vaccinations in the state for this particular age group on Monday. A total of 15.4 lakh children are eligible for vaccination in Haryana.||https://timesofindia.indiatimes.com/city/gurgaon/7500-teenagers-get-first-dose-as-vax-rolled-out-for-15-plus-group-in-city/articleshow/88676061.cms||Akanksha Gupta
---||Gurgaon||Only 862 teens vaccinated in Nuh on Day 1||Nuh: Only 862 teenagers were inoculated in Nuh on the first day of the vaccination drive targetting those in the 15-18 age group. The district has 207 vaccination sites for an eligible population of nearly one lakh teenagers.The three health care centres TOI visited on Monday looked deserted. Meanwhile, people were roaming without masks, and there were rampant rumours of the vaccination causing infertility. Around 11am, only three teenagers had shown up for vaccination at the Nuh Civil Hospital. With hardly any teenagers turning up for vaccination, even at the Panchayat Ghar in the Mewlikalan village, it transformed into a makeshift vaccination centre for villagers on Monday.Auxiliary Nurse Midwife (ANM) Kripa Sharma, who vaccinated the villagers, had earlier earned the “best vaccinator” title in Nuh for administering the highest number of doses. But, on Monday, she was idle, mostly, sitting on her chair and staring at the entrance.Sharma said that not even a single teenager had arrived at the centre since the morning and cited “ignorance among locals” as a reason. “The locals think that vaccination will cause infertility.There is a lot of superstition, but we have sent out ASHA workers for door-to-door campaigns to convince all parents to send their children here,” she said.At the centre, Mohammad Aslam, whose wife is an Anganwadi worker, said that he would not let his two teenage daughters, Najo (16) and Sana (18), get vaccinated. “Days after I got myself vaccinated, I started having joint pains. These doctors will not say, but there are side effects to the vaccine. I don’t want my daughters to go through the same,” he said.However, Shakti Singh, deputy commissioner, Nuh, refuted the claims of vaccine hesitancy. “We believe that we will be able to cover teenage vaccination,” said the DC.||https://timesofindia.indiatimes.com/city/gurgaon/only-862-teens-vaccinated-in-nuh-on-day-1/articleshow/88676062.cms||Sagrika Kissu
---||Gurgaon||‘Motivated by parents’: 17-yr-old first in 15+ group to get jab in city||Gurgaon: A 17-year-old girl from DAV Public School, Sector 49 was the first teenager to get the Covid jab for children in Gurgaon. Tamanna Dhingra said her parents, who are both fully vaccinated, motivated her to get the vaccine and she in turn would motivate her peers to do the same. Her younger brother, who is in Class 7, is not yet eligible for the vaccine.Tamanna didn’t have to book an appointment online and simply walked into her school to take the shot. “I wanted to wait a bit longer to get the vaccine, but my mother insisted that I get the Covaxin jab at the earliest, keeping in view the rise in Covid cases,” the Class 12 student added.She was visibly excited as she became the first to get a dose of Covaxin on Monday as part of the vaccination drive for children between 15 and 18 years in the city. “It is very important to get the vaccine. Everyone should take the jab when their turn comes,” she said.Asked how she will contribute to the inoculation drive, she said, “I will motivate others to take the jab by setting an example. Many of my friends have registered themselves on the Co-WIN portal and will soon get the jab. I hope we all can lead a normal life after this.”A 16-year-old Class 11 student of the same school was the city’s second kid to get vaccinated. Ayan Lohehab said he had mixed feelings about vaccination, but his mother, a teacher, helped him understand its importance. “I initially had some doubts, but I got clarity from my mother. She has already got both her doses and she told me to go for it. I will inspire others to do the same.”||https://timesofindia.indiatimes.com/city/gurgaon/motivated-by-parents-17-yr-old-first-in-15-group-to-get-jab-in-city/articleshow/88676063.cms||Ipsita Pati
---||Gurgaon||At some sites, all eligible kids turn up for vax jabs||Gurgaon: Even as the vaccination drive in most private schools went smoothly, a few sites had to grapple with unexpected rush on their premises. At some schools, all the eligible students, accompanied by their parents, turned up for jabs.At CD International School in Sector 71, all 365 students in the 15-18 age group came to school on Monday and demanded that they be vaccinated. While the school had planned to start vaccinations from 11am and continue till 3pm, they had run out of doses before 1pm.“There was a slight misunderstanding about the number of doses scheduled for Day 1. We were also surprised to see 100% attendance,” school director Yashpal Yadav said. tnn||https://timesofindia.indiatimes.com/city/gurgaon/at-some-sites-all-eligible-kids-turn-up-for-vax-jabs/articleshow/88676064.cms||---
---||Gurgaon||Allow entry to only fully vaxxed staff: Cops to firms||Gurgaon: In view of the rise in Covid-19 cases, all police stations have been directed to strictly enforce the latest directives issued by the state government. Police have asked all institutions and companies operating in Gurgaon to allow entry to only those who are fully vaccinated and function at 50% capacity.The state government had ordered the closing of cinema halls, sport complex, swimming pools and entertainment parks in Gurgaon, Faridabad and three other districts. Government and private offices that do not come under the emergency service category can operate with 50% of their staff.||https://timesofindia.indiatimes.com/city/gurgaon/allow-entry-to-only-fully-vaxxed-staff-cops-to-firms/articleshow/88676065.cms||---
---||Gurgaon||Jab done: Samosas & selfies in this ‘picnic’||Gurgaon: They came, they bantered, they made some plans, they took their selfies, they hashtagged their groupfies. And they got their jabs. The launch of Covid vaccines for the 15-17 age group saw teenagers poised for their next big career steps — some waiting to write board exams, some to get into college and some looking to go abroad — come out in large numbers for the shot of assurance they needed.At the centres, especially those set up within their own schools, the mood was breezy as youngsters queued up, many of them bunched up with friends or chaperoned by parents. The familiarity helped ease any trepidation about the vaccine. There were enough samosas, steaming cups of tea and ears buzzing with chatter from friends to distract the mind anyway. Seventeen-year-old Abhigyan Singh, a class XII student at Colonel’s Central Academy, was eager to get his first Covaxin dose on Monday. “My parents were initially apprehensive, but our teachers reassured them. I was particularly eager to take the jab as our coaching classes have resumed offline teaching and I didn’t want to be left out,” he said. Meeting his friends, he said, even if for some time, was “fun”.Knowing they would complete their vaccination schedule by the time the board exams are held was also a big relief, Abhigyan said. “This is a big psychological relief for us and our parents. That’s why you find everyone cheerful and having a fun time,” he added.In space with large gatherings of teenagers, could it be anything else? The infectious smiles had got to Ravinder Kumar, a parent, too. “It’s like a picnic. When my wife and I got vaccinated, we were nervous. Thankfully, our kids don’t have to face that rush and chaos. We really appreciate that the schools turned it into a light-hearted activity,” said Kumar. Parents said half their worries were gone when schools had expressed keenness to be appointed self-centres for the vaccination drive. “The fact that my daughter could get the vaccine on the premises of her own school came as a big relief to me. We trust the school authority and it is much better than visiting PHCs that are crowded,” Suman Lamba, mother of 17-year-old Khushi, a class 12 student at DAV Public School in Sector 14, said.From separate entries and exits to dedicated observation rooms, most schools had worked out elaborate mechanisms to avoid overcrowding on their premises while leaving room for a post-vaccination 30-minute observation period.At DAV School, the administration had allocated 60-minute slots, allowing only 15 students on their premises per hour. “We allocated hourly slots to students and invited only batches of 12-15 students so that there was no overcrowding. We had trained our staff in the registration process to minimise the hassle for parents. While there were separate seating areas for parents, three observation rooms were set up for students where they were made to wait for at least half an hour after the jab,” DAV School principal Aparna Erry said.To streamline the process, a few schools had called students from 10.30 am onwards, instead of 10 am when the drive was scheduled to commence. While each school had an upper limit of administering 100 jabs on the first day, almost all of them had exhausted their quota by 2 pm. However, it was not just the jabs. The excitement of meeting friends after a gap was also palpable among students. At most centres, students were seen huddling for a selfie or two, while parents sipped hot beverages and relished on samosas.The entire atmosphere was light and fun-filled, said Drona Public School director Nitish Bharadwaj. “We organised the vaccination drive at the assembly hall. Once inoculated, students along with their parents were directed to move to the ground. To see our grounds and assembly hall come alive with banter was really heart-warming, but we did occasionally remind students not to get too close and keep their masks on,” he said.||https://timesofindia.indiatimes.com/city/gurgaon/jab-done-samosas-selfies-in-this-picnic/articleshow/88676066.cms||---
---||Gurgaon||Teens rush for jabs as vax for 15-18 rolled out, city reaches 98% target||Gurgaon: In complete contrast to January 16 last year, when Covid vaccines were first rolled out, inoculation centres saw an overwhelming response from teenagers waiting on Monday as the window opened for Covid shots for the 15-18 age group. Gurgaon had targeted giving 7,700 doses at 77 session sites on Monday and administered 7,527 doses by the end of the day, achieving 98% of its target.Each session site for kids was allocated 100 doses to ensure that social distancing is properly maintained, district immunisation officer MP Singh said. Most sites exhausted their doses by mid-afternoon and teens were requested by vaccinators to return after booking an appointment. The city couldn’t achieve its target as two of its sites in rural areas, Ghangola and Mandpura, witnessed low turnout. In urban areas like Wazirabad, Sohna and sectors 31 and 49, however, long queues were witnessed.On the first day, around 25% of the total doses to be given were pre-booked while the rest were walk-ins. The number of doses per session site is unlikely to be increased because Covaxin is also needed for second doses of the rest of the eligible population.Asked why Gurgaon couldn’t achieve 100% target on the first day, chief medical officer Virender Yadav said, “There were some apprehensions among parents and children on the first day, especially in rural areas of the district, which resulted in lower turnout there. We are changing our strategies now. We will allocate 20% of doses for online appointments and 80% for walk-ins. We have been going door-to-door in rural areas to improve vaccination. The two rural sites have been told to intensify the vaccination drive for children.”The CMO added that they aim to get all children in the 15-18 age group in Gurgaon fully vaccinated by March 31. “We have 1.9 lakh children in this age group. If we have sufficient doses and carry out around 8,000 vaccinations per day for this group alone, we can achieve the target,” he further said.Haryana additional chief secretary (health) Rajeev Arora said the state gave 57,755 doses to children on Monday. “We don’t have any supply issue for Covaxin and have enough doses,” he said.Meanwhile, many recipients were excited to get their first dose of Covaxin. At DAV Public School in Sector 49, a waiting area had been set up where parents and their children were seen waiting from early morning on Monday for the drive to start.Gurleen Kaul, a Class 12 student who had turned up at the school in support of her friends, said she has registered for vaccination on Tuesday. “Many of my classmates are getting the jab and I will get it too. My sister, who is in Class 7, will also take the shot when the government allows inoculations for her age group,” she said.Preeti Yadav, a Class 9 student, got inoculated at the government school in Wazirabad. “We often go out and it is risky without vaccination. I have been reading a lot of news online saying children are getting Covid in other countries across the world. I’m happy to finally get the jab,” she said.Manyank Dagar (17), who got inoculated at Sohna government school, said: “I went to a mall on Sunday and I was asked to show my vaccination certificate. I told them that I am 17 and will get vaccinated on Monday. Now, vaccination is compulsory at several places. So, I decided to get inoculated on the first day.”Some of the schools have called students on a class-wise basis so that vaccinations are conducted smoothly and crowding in the premises is avoided. The Daultabad government senior secondary school (GSSS) began vaccinations with only students of classes 9 and 10, while at the Sirhaul GSSS, students of classes 10 and 12 were the first to take the doses.Anju Paruthi, principal of the Daultabad school, said: “We held counselling sessions two days ago to allay the students’ concerns and encourage them to get themselves vaccinated.”Students made the most of the day by clicking selfies after vaccination and enjoying the company of their friends. Many teenagers, however, were left disappointed as they couldn’t get the jab. At Surat Nagar, vaccinators had to turn away several children as they had exhausted the doses reserved for walk-in recipients. Parul Verma, (17), a student of the Government Girl’s College, Sector 14, said: “I was looking forward to getting vaccinated on Monday, but it was disappointing as I couldn’t get it. My friends have already taken the shots.”According to the health department, Panipat (8,062), Ambala (7,612), Gurgaon (7,527), Hisar (7,012) and Palwal (5,093) carried out the maximum vaccinations in the state for this particular age group on Monday. A total of 15.4 lakh children are eligible for vaccination in Haryana.||https://timesofindia.indiatimes.com/city/gurgaon/teens-rush-for-jabs-as-vax-for-15-18-rolled-out-city-reaches-98-target/articleshow/88676067.cms||Akanksha Gupta
---||Gurgaon||‘Motivated by parents’: 17-yr-old student gets ‘muhurat’ vax shot||Gurgaon: A 17-year-old girl from DAV Public School, Sector 49 was the first teenager to get the Covid jab for children in Gurgaon. Tamanna Dhingra said her parents, who are both fully vaccinated, motivated her to get the vaccine and she in turn would motivate her peers to do the same. Her younger brother, who is in Class 7, is not yet eligible for the vaccine.Tamanna didn’t have to book an appointment online and simply walked into her school to take the shot. “I wanted to wait a bit longer to get the vaccine, but my mother insisted that I get the Covaxin jab at the earliest, keeping in view the rise in Covid cases,” the Class 12 student added.She was visibly excited as she became the first to get a dose of Covaxin on Monday as part of the vaccination drive for children between 15 and 18 years in the city. “It is very important to get the vaccine. Everyone should take the jab when their turn comes,” she said.Asked how she will contribute to the inoculation drive, she said, “I will motivate others to take the jab by setting an example. Many of my friends have registered themselves on the Co-WIN portal and will soon get the jab. I hope we all can lead a normal life after this.”A 16-year-old Class 11 student of the same school was the city’s second kid to get vaccinated. Ayan Lohehab said he had mixed feelings about vaccination, but his mother, a teacher, helped him understand its importance. “I initially had some doubts, but I got clarity from my mother. She has already got both her doses and she told me to go for it. I will inspire others to do the same.”||https://timesofindia.indiatimes.com/city/gurgaon/motivated-by-parents-17-yr-old-student-gets-muhurat-vax-shot/articleshow/88676068.cms||Ipsita Pati
---||Gurgaon||Active cases near 2k as infections see another jump||Gurgaon: New Covid infections reported in a single day rose sharply again on Monday, to 460 from 358 on Sunday.The city now has 1,827 active cases, but hospitalisations so far have been few. Just 13 of these patients are in institutional care, health department data shows. With the daily positivity rate also escalating towards worrying levels, testing has also been stepped up. Monday’s positivity rate was 6.8%, which is expected to rise with the number of new Covid infections, suspected to be driven by the Omicron variant, jumping up every day.Like in the second wave, the city accounts for a bulk of new infections reported in Haryana and has 605 of the state’s active cases. Faridabad has the most active cases after Gurgaon, followed by Ambala and Panchkula.Four new Omicron cases, two men and two women, were also reported on Monday. All four had recently travelled abroad. Their test reports were negative when they arrived at IGI airport, but they tested positive when they underwent another Covid test around seven days after they reached Gurgaon. So far, the city has reported 39 Omicron infections. Of these patients, 37 have recovered. The health department has been sending 2% of all Covid test samples for genome sequencing to detect the presence of the Omicron variant.Meanwhile, in the wake of the rise in cases, the health department proposed seven more containment zones on Monday. At present, Gurgaon has 21 containment areas. The proposed new zones include Pioneer Park (Sector 61), BPTP Mansions Park (Sector 66), Ridgewood Estate (DLF-4), tower 16 in Central Park Resorts (Sector 48), tower 6 in Tata Primanti (Sector 72), tower 2 in Uniworld Gardens (Sector 47) and a house in Sector 51.Teams from the health department will carry out door-to-door screenings and the Municipal Corporation of Gurgaon will regularly sanitise these areas. The phone numbers of patients in home isolation have been geo-tagged and police are monitoring their movement to ensure they stay at home. Containment zones are considered de-notified after two weeks if there is no further surge in cases.The city’s paediatric bed capacity has been strengthened in case there is a spike in Covid cases in children. At present, there are 900 paediatric beds, out of which 228 are oxygen facilities without ventilators and 106 are equipped with ventilators. Earlier, Gurgaon had 809 beds for paediatric patients, including 89 with ventilators.In the second wave, the city reeled from an acute shortage of oxygen in hospitals for treatment of Covid patients. Hospitals were later directed to upgrade their infrastructure to prepare for the possibility of another wave hitting the city.||https://timesofindia.indiatimes.com/city/gurgaon/active-cases-near-2k-as-infections-see-another-jump/articleshow/88676069.cms||Ipsita Pati
---||Gurgaon||Faridabad daily count at 7-month high; two more cases of Omicron||Gurgaon:Faridabad on Monday reported 110 new cases of Covid-19, its biggest single-day tally in the past seven months. The last time the city had logged more cases was on May 30, 2021 when 114 people tested positive. The case count has now increased to 1,00,496, with 435 of them active.The city also recorded two new cases of Omicron on Monday — a six-year-old girl whose mother had travelled to France and tested positive for the variant and a student with travel history of the US. Both the patients are in home isolation, according to Dr Vinay Gupta, Faridabad’s chief medical officer.With this, the tally of Omicron cases in the city has risen to eight, out of which two are active cases. Dr Gupta said testing has been increased and special camps are being held in places where such cases are being reported.||https://timesofindia.indiatimes.com/city/gurgaon/faridabad-daily-count-at-7-month-high-two-more-cases-of-omicron/articleshow/88676070.cms||Vishakha Chaman
---||Gurgaon||Your commute may get better as many infra projects lined up for launch this yr||Gurgaon: Travelling in the city may become easier this year, with several infrastructure projects set to be opened to commuters during the course of the year.Among the biggest projects is the Dwarka Expressway, which is being constructed at a cost of Rs 9,000 crore and is expected to reduce traffic congestion along the current routes connecting Delhi and Gurgaon by providing commuters with an alternative. The 29km-long expressway will link Shiv Murti on NH-8 and Kherki Daula.Apart from factors like the lockdowns due to the pandemic and construction bans imposed amidst high pollution levels, work on the expressway had been complicated by the collapse of a section of an elevated road being built as part of it, following which construction was suspended. With work having resumed, officials from the National Highways Authority of India (NHAI) anticipate that they will be able to complete the project in “eight to ten months”.Moreover, NHAI officials are hopeful of completing another major project — the Sohna elevated road, which is being built at a cost of Rs 1,700 crore — by March. The project aims to ease congestion between Rajiv Chowk and Sohna through the construction of flyovers and underpasses at various points.“Although work was held up for almost a month recently because of the construction ban, we are hopeful of making up for lost time. Both the Dwarka Expressway and Sohna elevated road should be opened within the coming year,” said a senior NHAI official.2022 will also bring the revamp of multiple major junctions in the city, including Huda City Centre, Atul Kataria Chowk and Mahavir Chowk.While the Rs 43-crore project to revamp Huda City Centre entails the construction of a unidirectional underpass from Signature Towers towards Subhash Chowk, a bidirectional flyover between Hussain Marg and the road towards Signature Towers, and two foot overbridges, the Rs 58.4-crore Atul Kataria Chowk decongestion project involves the construction of an underpass between Sheetla Mata Mandir and Maharana Pratap Chowk, as well as a flyover between Gurgaon bus stand and Kapashera.The Rs 23-crore project to revamp Mahavir Chowk, meanwhile, involves the construction of an underpass between Old Delhi Gurgaon road and the bus stand, an elevated walkway, as well as service roads.All three projects, officials from the Gurugram Metropolitan Development Authority (GMDA) said, are likely to be completed within the next three months.“Although we had a deadline of December 31 for all these projects, work was suspended for around one month because of the construction ban. Additionally, the pandemic and delay in shifting of utilities also complicated our work. We expect to complete all three projects within the next three months,” a senior GMDA official said.||https://timesofindia.indiatimes.com/city/gurgaon/your-commute-may-get-better-as-many-infra-projects-lined-up-for-launch-this-yr/articleshow/88676071.cms||Sakshi Dayal
---||Gurgaon||Sewage flows on to road & stagnates, residents protest, warn of more||Gurgaon: The residents of Orris Carnation hit the street on Monday, alleging that the the civic body has failed to take action on their complaints of waterlogging in front of the society in Sector 85. They submitted a memorandum to the MCM commissioner and sought immediate action, saying their commute to other parts of the city has been affected owing to the slushy road. They also threatened to stage more protests, if the problem is not resolved in the next 15 days.The residents alleged that they have been facing the problem for the past three years as wastewater from nearby villages keeps getting accumulated due to lack of a proper drainage system in the area, causing hardship to motorists and pedestrians. Residents claimed to have submitted several complaints to the civic body, closed their main entrance a few months ago as a mark of protest to draw the attention of authorities, but the officials have turned a blind eye to their grievance. Ravi Yadav, a social worker and a resident of the society said, “Due to accumulation of wastewater in front of the colony, more than 1,200 families of the society and 5,000 families of the village have been forced to brave the slushy road while commuting for the past three years. It seems all our pleas have fallen on deaf ears. We have submitted the memorandum to the MCM commissioner and if the problem is not resolved in the next 15 days, we will hold an indefinite protest.” They added that the officials are submitting false reports to close their complaint filed on the CM Window. Satinder Bhatia, RWA member of the society said, “We could not even access the road on car or bike, forget about the problem faced by the pedestrians. With continuous water accumulation, road has become slippery and stinky, making our lives miserable.” Meanwhile, the senior official of the MCM said that they have already initiated the tendering process for the construction of the road along with drain. “The process is in the final stage of approval and once we get it we will allot the work order. We are expecting to start the construction work by early February.”||https://timesofindia.indiatimes.com/city/gurgaon/sewage-flows-on-to-road-stagnates-residents-protest-warn-of-more/articleshow/88676072.cms||Akanksha Gupta
---||Gurgaon||FIR filed in row with M3M, MGF files petition in court||Gurgaon: After three consecutive court orders and a warning on contempt proceedings, Gurgaon police on Monday filed an FIR against real estate company MGF, minutes before the deadline of 1pm set by the court.The case is related to a land deal between M3M and Emaar-MGF (Emaar exited its joint venture with MGF in 2016). In a span of four days, the court of the judicial magistrate (first class) had issued three orders for registration of FIR. M3M, also a real estate company, alleged in its complaint Emaar-MGF had approached them with an offer of selling their land parcel of 31 acres at Choma village and it had paid Rs 88 crore in November 2016 but came to know in December 2021 that the land had been sold to another developer.“Without our knowledge or consent, they filed for cancellation of agreement (with M3M for sale of the land). The language of the cancellation agreement is one-sided and the security deposit of Rs 88 crore has been made non-refundable,” said M3M lawyer Ekta Yadav.A spokesperson for MGF said the land in question measures 31.3 acres and the company had objected to the application of M3M before the department of town and country planning for grant of licence for that land. Later, MGF moved the Punjab and Haryana high court, which passed an order on December 23, directing status quo. “Despite status quo directions from the high court, M3M filed a police complaint on December 28 and another application before court on December 30 for registration of FIR against MGF and its officials,” said the MGF spokesperson.The spokesperson added MGF had filed a revision plea before the sessions court on Monday. “While the hearing in the matter was on, at 1pm January 3, the M3M counsel informed the court that an FIR has been registered,” the MGF representative said. It was found during the hearing at the court of the additional sessions judge that the FIR was registered at 12.58pm. The court adjourned the hearing for January 14.The case was registered under sections 120B (criminal conspiracy), 406 and 409 (criminal breach of trust), 420 (cheating), 467 and 468 (forgery) and 471 (using forged documents) of the IPC at City police station.||https://timesofindia.indiatimes.com/city/gurgaon/fir-filed-in-row-with-m3m-mgf-files-petition-in-court/articleshow/88676073.cms||Bagish Jha
---||Noida||NTPC to purchase 500 kl treated water from GNIDA||Greater Noida: The Greater Noida Industrial Development Authority (GNIDA) and the National Thermal Power Corporation Limited (NTPC) have signed an agreement where the latter will purchase 500 kilolitres (KLD) of treated water from GNIDA's sewage treatment plant (STP) at sector Ecotech 2. This move will be significant in protecting the depleting groundwater level of the city.For this project, the NTPC will bear the cost of laying a 20-metre pipeline and installing pumps at the authority’s STP at sector Ecotech 2. The work is expected to be completed within a month and the water supply will commence from February.The treated water will be used by the NTPC for irrigation, horticulture and for its internal use at its research centre located nearby. The authority, in turn, will earn a fixed income of about Rs 50,000 per month.“Negotiations were on with NTPC for nearly a year to buy treated water from the STP at sector Ecotech 2. NTPC had to take a decision to meet the cost of using treated water which was finalised over the weekend. It is a big step in the path of groundwater harvesting,” said Narendra Bhooshan, CEO GNIDA, who also appealed to more companies and institutions of Greater Noida to use STP treated water for irrigation and non-drinking use.According to Kapil Dev Singh, officer in-charge of sewer department GNIDA, there are four STPs in Greater Noida. These include the current 85 MLD capacity Kasna STP which can treat sewer water up to 135 MLD daily. Others include the 15 MLD capacity STP at sector Ecotech 2, the 5 MLD capacity STP at sector Ecotech 3 and 1.5 MLD capacity STP at Badalpur.||https://timesofindia.indiatimes.com/city/noida/ntpc-to-purchase-500-kl-treated-water-from-gnida/articleshow/88676074.cms||Meenakshi Sinha
