---||Nashik||Nashik: Contract of towing vehicles extended||NASHIK: The contract of towing vehicles deployed in the city has been extended till April 10, 2022. From July last year, the Nashik city police had deployed two cranes and three tempos on a contractual basis to pick up illegally parked vehicles. These vehicles move around the city limits and pick up illegally parked vehicles. Following this, the illegally parked vehicles are taken to the old city traffic branch office. The owners of the vehicles concerned have to come to the old city traffic branch office, pay the fine and take back their vehicles. Apart from the fine of Rs 200 for illegal parking, two-wheeler riders have to pay Rs 90 as towing charges and four wheeler drivers have to pay Rs 350. The contract was renewed for three months in October till January 6. Now the contract has been extended again till April 2022. Around 4,500 to 5,500 vehicles are towed every month by the towing vehicle. CP Deepak Pandey has said that as per the terms and conditions of the contract, the contract can be terminated if the police get complaints of financial irregularities, misbehavior by the employees of the contractor on the towing vehicles, etc.||https://timesofindia.indiatimes.com/city/nashik/nashik-contract-of-towing-vehicles-extended/articleshow/88764033.cms||Santosh Sonawane
---||Chennai||Bill to reform recruitment process passed||Chennai: The Tamil Nadu assembly on Friday passed a bill to amend the Tamil Nadu Public Service Commission (Additional Functions) Act 2022 to enable TNPSC to bring in uniformity in the process of selection of candidates and increase opportunity for youth in various government agencies and state-owned PSUs. It was one of the 14 bills passed in the assembly on Friday.The assembly also passed a bill to amend the Municipal and Panchayat laws to extend the tenure of special officers of town panchayats, municipalities and corporations till June 30, 2022 or until the first meeting of the elected council is held after the next ordinary elections to the urban local bodies. Their tenure had ended on December 31, 2021. Another bill was passed to extend the provision of the Chennai City Police Act, 1888 to the commissionerates of Avadi and Tambaram.||https://timesofindia.indiatimes.com/city/chennai/bill-to-reform-recruitment-process-passed/articleshow/88765614.cms||---
---||Chennai||Govt forms committee on maintenance of temples||Chennai: The Tamil Nadu government on Friday constituted an advisory committee to monitor the upkeep of major temples. The committee comes under the purview of the Hindu religious and charitable endowments department, and enhance facilities for devotees. Chief minister M K Stalin would head the state-level committee while HR & CE minister P K Sekarbabu would be the vice-chairman. The members of the committee would hold the office for three years, according to an official statement. Kundrakudi Ponnambala Adigalar, Srimad Varaha Mahadesikan, Sri Ambalavana Desika Paramacharya Swamigal, Santhalinga Marudachala Adigalar and retired judge D Mathivanan, Tamil scholar Suki Sivam, Karumuthu T Kannan, M P Sathiyavel Muruganar, N Ramasubramanian, Dharanipathi Rajkumar, Mallikarjun Santhana Krishnan, Sreemathi Sivasankar and Desa Mangayarkarasi are the members of the committee, added the release.||https://timesofindia.indiatimes.com/city/chennai/govt-forms-committee-on-maintenance-of-temples/articleshow/88765615.cms||---
---||Chennai||Govt waives 501 crore crop loans in Salem, Namakkal||Chennai: Even as the state government unearthed irregularities in distribution of crop loans in Salem and Namakkal, cooperatives minister I Periyasamy on Friday announced that the state government would waive outstanding crop loans of 501.7 crore in cooperative banks in Salem and Namakkal districts. It would benefit 51,017 farmers and make them eligible for availing fresh loans.Making a suo motu statement in the assembly, the minister said that an on-the-spot assessment found that farmers of both the districts had taken high-value loans, citing turmeric and plantain cultivation, by submitting sworn affidavits instead of presenting chitta and adangal (revenue) documents, even as maize and tapioca were predominantly cultivated in the districts. The farmers had also shown additional acreage of cultivation, which was totally in variance from revenue records. Although such violations have taken place in other districts, 97% of these 2 violations - 501.7 crore out of 516.9 crore of total violations - took place in Salem and Namakkal districts, he said.In January 2021, crop loan waivers were announced and 1.11 lakh farmers in Salem and Namakkal were given waivers and 51,017 were left out owing to the above two irregularities. This resulted in a slump in agriculture activities in the two districts since farmers were unable to get fresh loans and cooperatives were not able to reach the target set for disbursement of crop loans. Following representations from the farmers of both the districts to waive loans for the left out farmers and extend fresh loans, the CM considered it as a special case and ordered fresh loans, ensuring that action would be taken to avoid such irregularities in future.||https://timesofindia.indiatimes.com/city/chennai/govt-waives-501-crore-crop-loans-in-salem-namakkal/articleshow/88765616.cms||---
---||Chennai||Chennai corporation to use Covid curfew to speed up road relaying work in city||CHENNAI: As the city roads will be clear of traffic during night curfew and Sunday lockdown, the corporation has planned to fast-track road re-laying and repair works during this period. The civic body is carrying out road relaying projects worth 213 crore on 1,656 roads (312km long) across the city; 59 bus route roads are being repaired under Singara Chennai 2.0; 22 roads are being fixed under TURIP scheme. In addition, 622 interior roads and 307 concrete roads are being repaired under Singara Chennai, while 646 interior roads are repaired with disaster relief funds. “We do not want to waste time. This is the best time to re-lay the roads as movement of people will be lesser,” Corporation commissioner Gagandeep Singh Bedi told TOI. The corporation has told its deputy commissioner (works) and its regional deputy commissioners to monitor the works at night for any irregularities. Officials said when chief minister MK Stalin inspected Ripon Building’s control room during the December rains last year, he instructed the civic body to fast-track road relaying and senior IAS officials to monitor the quality of the roads. The commissioner himself inspected one such road in Anna Nagar on Thursday midnight. The officials said their aim was to finish road re-laying by January end .||https://timesofindia.indiatimes.com/city/chennai/chennai-corporation-to-use-covid-curfew-to-speed-up-road-relaying-work-in-city/articleshow/88765617.cms||Omjasvin M D
---||Chennai||Chennai: Fish market at Kasimedu harbour to be shut on Sunday||CHENNAI: There won’t be retail sale of fish at Kasimedu harbour this Sunday owing to the lockdown. The state fisheries department has informed fishermen out at sea to return to shores by Saturday night.  “There will not be retail sale of fish on Sunday morning. The harbour will be closed for visitors and buyers,” said a fisheries department official.  There are seven entry and exit points to the harbour. Of this, only four will remain open on Sunday. “This is being done mainly to restrict the entry of public to the harbour, the official said.||https://timesofindia.indiatimes.com/city/chennai/fish-market-at-kasimedu-harbour-to-be-shut-on-sunday/articleshow/88765618.cms||---
---||Chennai||Covid-19 norms: Over 5,000 people booked for violations in Chennai||CHENNAI: The Chennai police booked 5,223 people and seized 243 vehicles for violating Covid-19 norms on Thursday and collected 10.44 lakh in fines. During the first night curfew on Thursday, police seized 567 vehicles. On Friday, it registered 462 cases against those found not wearing masks in the city It may be recalled that to curb the spread of Covid-19, Commissioner of Police Sankar Jiwal had set up ‘Special Mask Enforcement Teams’ in all police stations of Chennai. The teams patrol various localities falling under their station limits, including markets, beaches, shopping malls, parks, bus stands, and wedding halls, urging the public to observe Covid-appropriate behaviour, including wearing masks and social distancing. Police has been taking various measures to make people adhere to norms.||https://timesofindia.indiatimes.com/city/chennai/over-5000-people-booked-for-violations/articleshow/88765619.cms||---
---||Chennai||15 IAS officers for Covid control in Chennai||CHENNAI: The corporation has deputed one IAS official each for its 15 zones to monitor Covid-19 norms enforcement, carry out regular inspections at clusters, and visit tele-counselling and screening centres. During a meeting held at Ripon Building on Friday, Corporation Commissioner Gagandeep Singh Bedi briefed the officials of their responsibilities, which include monitoring home-isolated patients and ensuring that patients get their medical kits on a timely basis. The officials will directly report to the commissioner daily.  “I have told them to attend gate meeting in the mornings and give a pep talk to volunteers to boost their morale,” the commissioner told TOI. The officials have also been advised to visit random houses with quarantined patients and check if yellow garbage bags have been distributed to them and if the patients are adhering to quarantine rules. “They have also been asked to monitor home-triaging and coordinate with doctors if the patient is symptomatic and paramedics if they are asymptomatic. They must ask the patients whether they get calls from tele-counselling centres,” said Bedi He added that random inspections would be made at the counselling centres in the city to ensure that the staff call patients at least twice a day. The IAS officials would also ensure that all corporation ambulances are put to use to ferry patients. “We don’t want patients to use their private vehicles. These IAS officials must coordinate with 1913 and ensure that ambulances reach the house in time if a patient is positive,” added Bedi. In addition, the officials are tasked with keeping a tab on private labs so that there is no delay in providing the Covid-19 test results.||https://timesofindia.indiatimes.com/city/chennai/15-ias-officers-for-city-covid-control/articleshow/88765620.cms||---
---||Chennai||Infected man jumps quarantine||Chennai: A security guard of a private firm in Thiruvottiyur, who tested positive for Covid-19, escaped the watch of health officials at Tondiarpet government hospital on Friday. After the 25-year-old tested positive, health officials took him to the Tondiarpet GH. At the hospital, he was seen speaking on a mobile phone. However, he was nowhere to be seen later. Officials couldn’t find him at his house in Tsunami Quarters here as well. The zonal officials have lodged a complaint with Ennore police. tnn||https://timesofindia.indiatimes.com/city/chennai/infected-man-jumps-quarantine/articleshow/88765621.cms||---
---||Chennai||More asymptomatic people getting tested at private labs in Chennai||Chennai: As the new variant continues to spread, more asymptomatic people from Chennai are getting tested at private labs. Due to an all-pervasive concern, people with no symptoms are rushing to get themselves tested if a neighbour, a colleague or a relative tests positive. Even when they test negative, people with common flu fearing a false negative go for a second test, said owners of private labs in Chennai. “On an average, we were collecting 100 to 200 samples per day. In the last one week, this has increased to 300 to 400 tests per day,” said Dr Prasannaa Vignesh, radiologist and director of a private lab in Chennai. Almost 50 % to 60% undergo tests because of peer pressure, contact exposure (based on doctors' advice) and after or before travelling, he said. As per the revised Covid-19 protocol, a few Indian states and foreign countries insist on a negative certificate before departure at local airports and inter-state borders. "There is nothing wrong with getting tested as it is better to be 100 percent sure, particularly with elders in our homes," said Mohammed, who was waiting outside a lab in Nungambakkam for his turn. This increased workload on private labs has, however, delayed the time taken to release the results. The above mentioned lab, which use to deliver test results within four to five hours, now takes one day. Employees here said that each technician collects 20 samples a day, as against eight samples last week. A senior official from Tamil Nadu Directorate of Public Health said, "People were queuing up in front of private labs unnecessarily because of panic and anxiety. Since cases are expected to rise in the coming days, the tests should be reserved for those who actually need it.” Since the treatment and discharge policy remains the same for new variants, it is more than enough if we continue to test those with Influenza like Illness (ILI) symptoms, which includes cold, fever or cough, the official said.||https://timesofindia.indiatimes.com/city/chennai/more-asymptomatic-people-getting-tested-at-private-labs/articleshow/88765622.cms||Ram Sundaram
---||Chennai||312 police checkpoints in Chennai to ensure strict lockdown||CHENNAI: Greater Chennai Police will be setting up 312 check points across the city on Sunday to ensure complete lockdown. The state government has barred movement of all vehicles except essential and emergency services. This includes government employees, court staff, bankers and health workers. They should carry their ID cards with them while travelling. ATM centres, fuel stations and pharmacies will be open. As far as restaurants are concerned, they are allowed to only deliver food to customers through aggregators, according to a circular from the Director General of Police (DGP) Sylendra Babu. Police will slap cases against the people roaming on the road unnecessarily under Section 269 of IPC and seize their vehicles. Those travelling to railway stations and airport will be allowed to use their own vehicles, autos or cabs. But they should carry a copy of their tickets in case police stop them at checkposts.||https://timesofindia.indiatimes.com/city/chennai/312-police-checkpoints-in-city-to-ensure-strict-lockdown/articleshow/88765623.cms||---
---||Chennai||Chennai: Covid clusters among doctors swamp hospitals||CHENNAI: Just when the Covid-19 third wave has begun, an increasing number of healthcare workers in three out of four tertiary hospitals in Chennai are testing positive. This has brought to the fore concerns on stress and fatigue among resident doctors, in-house surgeons, general physicians and nursing students who have tested positive. Following a cluster of 27 students at the Stanley GH’s students men’s and women’s hostel on Thursday, another 15 positive cases were reported at the Rajiv Gandhi Government General Hospital (RGGGH) on Friday, as per the cluster-list shared by the city corporation with TOI. In KMCH, 25 doctors have tested positive since January. Doctors, who are in isolation, at the RGGGH told TOI that about 50 people are under institutional quarantine in the hospital’s tower 3. These include in-house surgeons and medical students. “It is stressful... after we test negative, following a brief period of home-isolation, we may have to return to duty immediately. By mid-January, cases could rise here,” said a doctor in isolation at tower 3, who did not want to be named. Currently, as per the discharge policy for institutional quarantine, following an RTPCR positive status, if fever is not observed for three consecutive days, the patient is discharged. They are sent for further home-isolation for seven days. All these doctors are mostly asymptomatic and are recovering well. Almost all of them are double-vaccinated too, a doctor said. Dean of KMCH Dr R Shanthimalar said 14 doctors have been discharged while 11 are under institutional quarantine. “Seventy-five percent of the cases had an S-gene drop, while all are stable and asymptomatic,” she said. While doctors dismissed concerns on manpower shortage, they did not rule out its possibility if cases continue to skyrocket. “Lately, seven student nurses have tested positive. We are taking all measures on isolation and testing, to ensure the clusters stop and there’s no manpower shortage,” RGGGH Dean Dr E Theranirajan said. At the Stanley GH, dean of the hospital Dr P Balaji said there was no manpower shortage as of now, and all the patients are asymptomatic, and are recovering faster. “Many have got better and we have sent some of them to home quarantine. We have also disinfected their hostel completely,” he said. While non-O2 bed occupancy is seeing a big rise, ICU bed occupancy still remains very low, indicating that the severity of cases is less. From 200 non-O2 beds occupied on December 20, the occupancy rose to close to 1,000, while O2 bed occupancy shot up from 200 to 1,000, but saw a dip after January 5. Meanwhile, less than ten percent of ICU beds are occupied in city hospitals.||https://timesofindia.indiatimes.com/city/chennai/clusters-among-doctors-swamp-hospitals/articleshow/88765624.cms||Omjasvin M D
---||Chennai||Can’t ignore antigen test results when virus is peaking: Docs||Chennai: Self-testing antigen kits, available both in drug stores and online, offer results of Covid-19 status in 20 minutes at home and cost 250 at private hospitals or labs. In addition, several labs are also offering these services to patients and corporate clients.But if a person turns positive, the state directorate of public health does not add these cases into the state registry. “We don’t use rapid antigen tests. We use the gold standard RTPCR tests,” said director of public health Dr T S Selvavinayagam. “But these tests are approved by the central drug authority and hence it is not illegal to sell or use them. The situation is hence tricky,” he said.The state covid control room adds data of more than 1 lakh RTPCR tests collated from 321 labs – private and public – from across the state. Now, the directorate is looking at options to quickly bring patients with RAT positive into the radar.The Indian Council of Medical Research permits antigen tests; the turnaround time is quicker compared to the four hours it takes for the real-time polymerase chain reaction(RTPCR) and costs less than a third. But the Tamil Nadu government says RTPCR is a more sensitive test that detects genetic material from the coronavirus.But doctors are now saying that the state can’t continue to ignore antigen results as this could lead to gross underreporting of fresh Covid-19 cases, particularly at a time when the virus is peaking. They say it is important to count self-testing antigen positive for two problems. “First, it helps the patient seek timely medical attention. This reduces risk of severe disease and death,” said a senior government doctor. “In addition, such patients will follow isolation protocols stringently when they get help from local bodies. This will cut down transmission rate,” he added.Experts including those in the state advisory panel have been pushing the state to use antigen kits. “They may not be accurate but sensitivity of this test is much better now and is being used in several counties ahead of mass or close door events. It’s also useful to isolate people in hotspots,” said WHO chief scientist Dr Soumya Swaminathan, who is a part of TN expert medical committee.While state health authorities say they have discouraged labs from doing the test, labs claim it is not “illegal” for them to use antigen testing kits as they are approved by the union health ministry.||https://timesofindia.indiatimes.com/city/chennai/cant-ignore-antigen-test-results-when-virus-is-peaking-docs/articleshow/88765626.cms||---
---||Chennai||Anna univ professor awarded||Chennai: The Bharathiar University, Coimbatore in association with Indian Science Monitor on Thursday presented the J C Bose Lifetime Achievement award to A Ramachandran, Professor Emeritus, Centre for Climate Change and Disaster Management at Anna University. A Ramachandran was awarded for “his contribution in the field of Climate Change, Adaptation and Disaster Management. His research on regional climate model applications in rainfall trends in Indian urban areas is to be considered seriously by the governments and the concerned citizen.” tnn||https://timesofindia.indiatimes.com/city/chennai/anna-univ-professor-awarded/articleshow/88765629.cms||---
---||Chennai||Delink UP poll process from other states: Bar assn to EC||Chennai: Assembly poll process for Uttar Pradesh should be delinked from four other smaller states that too go for polls shortly, the All India Bar Association has told the Election Commission of India.While the elected tenure of Goa comes to an end on March 15, 2022, it is March 19 in the case of Manipur and March 23 for both Punjab and Uttarakhand, the AIBA said. Uttar Pradesh assembly, however, has life till May 14, 2022, it said, pointing to the 51-day gap between Uttar Pradesh and the other four states.AIBA chairman and senior advocate Adish C Aggarwala, in his representation to the election commission, said that under the circumstances it would not be fair to notify Uttar Pradesh assembly polls with these states. He said the rising third wave of Covid-19 cases, besides the prolonged existence of model code of conduct, will adversely affect people and the state.In this regard, he said the devastation caused by the second wave of Covid-19 was due to public negligence during the process of assembly elections to four states Assam, Kerala, Tamil Nadu and West Bengal besides the Union territory of Poducherry.The second wave of Covid-19 during March to May, 2021 was the Independent India’s worst human and sociological tragedy, which was worse than the Partition itself, as it resulted in the death of 4.83 lakh people, Aggarwala said.“Despite cautions, warnings and ominous signs of the devastation that the next wave of Covid-19 could unleash, the Election Commission of India went ahead with election to these four states and one UT, thereby undermining health and safety of the people of India. The disease spread, death and despair caused by the second wave of Covid-19 was largely due to this poll process,” he said.A prolonged model code of conduct will have chilling effect on the governance, as the elected popular government will not be in a position to announce or implement any ongoing schemes and welfare measures, said Aggarwala.||https://timesofindia.indiatimes.com/city/chennai/delink-up-poll-process-from-other-states-bar-assn-to-ec/articleshow/88765632.cms||A Subramani
---||Chennai||Vijay Sethupathi moves court to quash assault case||CHENNAI: Actor Vijay Sethupathi has moved the Madras high court to quash a criminal complaint filed against him for allegedly assaulting a man at Bengaluru airport. Justice M Nirmal Kumar adjourned the matter to January 11 for final hearing. The issue pertains to a summon issued by IX Metropolitan Magistrate Court, Chennai directing Vijay Sethupathi and his manager on a defamation complaint filed by Maha Gandhi. They were directed to appear before the court on January 4. Aggrieved, Vijay Sethupathi moved the high court seeking to quash the complaint. Representing the actor, advocate Narmadha Sampath contended that the alleged incident happened on November 2, 2021 in Bengaluru Airport. However, the magistrate court in Chennai which has no jurisdiction has issued the summons. She further pointed out that there was a month’s delay in filing the complaint. According to the complainant, while he was visiting Bengaluru on November 2, 2021 he had met Vijay Sethupathi at the Kempegowda International Airport and spoken to him. He further alleged that Vijay Sethupathi belittled him, and his manager assaulted him and threatened to kill him. Subsequently, he came to know that Vijay Sethupathi had spoken ill of him in an interview. On November 8, when he visited the doctor, he learned that his ear had been injured in the assault. Therefore, he filed a private complaint before the magistrate court to take cognisance of the case, issue summons to the accused, and prosecute and punish them for the offence punishable under sections 294 (b) (Uttering vulgar words), 323 (Punishment for voluntarily causing hurt), 500 (Punishment for defamation) and 506 (i) (Criminal Intimidation) of IPC.||https://timesofindia.indiatimes.com/city/chennai/vijay-sethupathi-moves-court-to-quash-assault-case/articleshow/88765635.cms||---
---||Chennai||120 BJP men held for protesting PM Narendra Modi’s security breach in Punjab||CHENNAI: The ruling Congress in Punjab failed to protect the Prime Minister of India, said former Union minister Pon Radhakrishnan on Friday while addressing the party workers who were protesting the alleged security breach of PM Narendra Modi’s convoy on a highway in Ferozepur where he was scheduled to address a rally. “While the British Government gave proper security to Mahatma Gandhi, the Congress which formed the government soon after the Independence failed to protect Gandhiji. Even the mysterious death of former prime minister Rajiv Gandhi is yet to be unravelled,” he said. The BJP workers, who had gathered near Srinivasapuram, were marching towards Gandhi Statue when they were stopped by police , citing violation of Covid-19 restrictions. After the cops denied them permission, Pon Radhakrishnan and others staged a sit-in . Later, they were arrested and detained at a community hall in Ambedkar Palam. Meanwhile, two BJP MLAs Vanathi Srinivasan and M R Gandhi, who attended the state assembly session, also participated in the protest. The cops later allowed Pon Radhakrishnan, Sudhakar Reddy, and two others to visit the Gandhi Statue. The Fore Shore Estate police have registered a case under relevant sections of IPC. The arrested BJP leaders and workers were let off in the evening.||https://timesofindia.indiatimes.com/city/chennai/120-bjp-men-held-for-protesting-pms-security-breach-in-punjab/articleshow/88765638.cms||---
---||Chennai||Chennai: Woman loses gold worth Rs 8.5L on airlines||CHENNAI: A passenger on Thursday lodged a complaint with the Airport police claiming that gold worth 8.5 lakh, diamonds, and other valuables have gone missing from her suitcase. On November 8, Roopa Singh, who took a private airline, boarded a flight from Chennai to reach Hyderabad via Jaipur. After landing at her destination, she found her suitcase missing. The authorities at the airport told her that they will send the suitcase to her address. Later she received a call, allegedly from the airlines, claiming that she possessed banned substances in her suitcase which needed to be checked. They also took the unlock code of her suitcase. After two days, she received the suitcase and found 8.5 lakh worth of gold jewellery and other valuables missing. Though she lodged a complaint with the airlines, she failed to get any proper replies. Upset over this, she lodged a complaint at Airport police station seeking action against the airlines staff. A probe is on in the case.||https://timesofindia.indiatimes.com/city/chennai/woman-loses-gold-worth-8-5l-on-airlines/articleshow/88765640.cms||---
---||Chennai||Locals stop robbery bid; one held||Chennai: Residents of Shanthi Colony in Anna Nagar thwarted a robbery attempt on Thursday and caught hold of one of the robbers. The arrested person, S Sankar, 41, of Nammalvarpet, had befriended a businessman Kumar from Tirupur, and promised him to help with a new company. Sankar also lured Kumar with a trade profit fund scheme. Kumar withdrew 1 crore to invest and informed Sankar to pick him up from Shanthi Colony. However, Kumar brought only 1 lakh with him and waited for Sankar.He was accosted by Sankar and 10 others who tried to snatch his cash bag. Kumar raised an alarm, following which residents came to his rescue . The Anna Nagar police have registered a case. tnn||https://timesofindia.indiatimes.com/city/chennai/locals-stop-robbery-bid-one-held/articleshow/88765642.cms||---
---||Chennai||Medical counselling in Tamil Nadu likely to begin in two weeks||CHENNAI: The Supreme Court's order on Friday allowing resumption of NEET-PG and NEET-UG counselling for all India quota seats by following 27% quota for other backward class (OBC) and 10% quota for economically weaker sections (EWS) has removed the bottleneck for conducting MBBS/BDS admissions in Tamil Nadu. The counselling for the medical seats under the state quota is likely to begin in two weeks, according to officials from the directorate of medical education. The order brings the anxious wait of more than 40,000 medical aspirants for the last two months to an end. "After the publication of first-round counselling results for All India Quota (AIQ) seats by the Medical Counselling Committee (MCC) of Directorate General of Health Services (DGHS), we will start MBBS/BDS counselling in Tamil Nadu. It will take 12 to 15 days. We will start our counselling tentatively at the end of the third week or beginning of the fourth week of January," said P Vasanthamani, secretary of the Selection Committee, Directorate of Medical Education. Citing the pending case regarding EWS quota in PG medical admissions in the apex court, the Medical Counselling Committee (MCC) of Directorate General of Health Services postponed MBBS counselling for AIQ seats as well. As per the usual practice, TN has been conducting medical admission after the first round of counselling for seats under AIQ is over. "It will give toppers an opportunity to choose seats from AIQ. So, it will give more seats to Tamil Nadu students," officials said. As many as 40,288 students have applied to the counselling for MBBS/BDS admissions which is 1000 more compared to the previous year. The last date for submitting online applications ended on January 7. "While 25,511 students applied for government quota seats, 14,777 students have applied for seats under management quota this year," Vasanthamani added. Last year, 39,223 applications were received for government and management quota seats. This year, 11 new government medical colleges will add 1,450 seats while Government Coimbatore Medical College got permission to add 50 additional seats. Thirty-seven government medical colleges will offer 5,125 seats. There will be 4,356 seats available for state quota counselling after allocating 15% of seats for AIQ. Meanwhile, the apex court, while passing the judgment, stated that the validity of the criteria determined by the committee would prospectively be subject to its final order. The court said it will hear the matter in detail in the third week of March.||https://timesofindia.indiatimes.com/city/chennai/medical-counselling-in-state-likely-to-begin-in-two-weeks/articleshow/88765644.cms||---
---||Chennai||Angelico triumphs||Chennai: Angelico won the South India 2000 Guineas(Gr.2), the feature event of the races held here on Friday.Results: 1) Top Of The Pops Handicap: Mayflower-win. 2) Sexy Eyes Handicap: Amarone-win. 3) Ocean Treasure Handicap: Santa Clara-win. 4) Lancelot Handicap(D-1): Judy Blue Eyes-win. 5) Sunlight Handicap: Eagle Prince-win. 6) Sardar K.B.Ramachandra Raj Urs Memorial Trophy: Glorious Grace-win. 7) South India 2000 Guineas: Angelico-win. 8) Christmas Cup: Indian Patriot-win. 9) Lancelot Handicap(D-2): Wind Symbol-win.Forest Flame wins: Forest Flame won Maharaja Jiwajirao Scindia Trophy(Gr.2), the main event of Mumbai races. Results: 1) Lady Moura Plate(D-2): Untitled-win. 2) Tasawwur Plate(D-2): Marlboro Man-win. 3) Mahalakshmi Trophy: Iron Age-win. 4) Sir Jamsetee Jeejeebhoy(VI Bart) Trophy: Son Of A Gun-win. 5) Maseeha Plate: Northern Lights-win. 6) Maharaja Jiwajirao Scindia Trophy: Forest Flame-win. 7) Mathradas Goculdas Trophy: Enid Blyton-win. 8) Tasawwur Plate(D-1): Chamonix-win. 9) Lady Moura Plate(D-1): Desert Fire-win. TNN||https://timesofindia.indiatimes.com/city/chennai/angelico-triumphs/articleshow/88765645.cms||---
---||Chennai||Simpliwork leases 64,000 sq ft to SBI Cards in Chennai||Chennai: Outsourced office spaces provider Simpliwork has expanded its footprint to enter the Chennai market. The company has leased its latest 64,000 square feet centre in Chennai, housed in a development by K Raheja Corp, to credit card and payment solutions provider SBI Cards. Over the next two years, Simpliwork plans to invest around Rs 650 crore in creating Grade A offices for leading corporates across the country. In the current financial year, Simpliwork said it has registered a 5x growth in turnover as compared to last year. “Chennaioffers immense potential that attracts large enterprises across industries,” Kunal Walia, founder & CEO, Simpliwork said.With rising demand for flexible and modern office spaces, the company targets to double its inventory across India to six million square feet by end 2022. Simpliwork has designed and delivered over 3.4 million sq. ft. of space across Bengaluru, Mumbai, Delhi, Gurgaon, Hyderabad, Pune and Chennai since its launch in 2018. This transaction was facilitated by property consultants JLL India. TNN||https://timesofindia.indiatimes.com/city/chennai/simpliwork-leases-64000-sq-ft-to-sbi-cards-in-chennai/articleshow/88765647.cms||---
---||Chennai||Tata Consumer Products to focus on value-add product extensions: CEO||Chennai: Tata Consumer Products is going beyond its commodity driven focus on tea, coffee, salt and spices to look at “value-added premiumisation,” said MD & CEO Sunil D’Souza. The company is looking to add immunity infused products across its range like Sampann Haldi Doodh, Copper Plus Water or herbal ingredient infused Tata Tea Gold Care. Alongside, it also plans to grow its ready to heat/ready to eat segment and will add capacity and increase footprint. With around Rs 2,600- Rs 2,700 crore cash on its books, the company is also looking to expand several of these portfolios with products and capacity.“We are moving beyond the staples to premiumisation and value-add,” said D’Souza. “While our base business of tea and salt still has some runway for growth — with unbranded marketshare of 40%-50% — we are also focussing on health and immunity to adapt to changes in consumer behaviour due to the pandemic.” To that end the company has launched Tata Soulfull for millet-based cereal and snacks and acquired Tata SmartFoodz for the ready to eat category.“We are not shifting entirely from tea, coffee, salt and spices but we are adding an immunity value-add wherever possible,” he said. For example, the positioning of Tata Salt Lite and Tata Salt Super Lite with 15% and 30% less sodium than regular iodized salt is targeted at consumers with hypertension. For the company, this focus on value-add or “innovation” segment has started to bear fruit. “Innovation segment contributed 1.7% to our sales in March 2020,” he added. As for capex spends, the company is conducting a volume capacity study but has already taken a call to pitch funds in certain segments.The company’s routine capex is in the range of Rs 200-300 crore per annum.||https://timesofindia.indiatimes.com/city/chennai/tata-consumer-products-to-focus-on-value-add-product-extensions-ceo/articleshow/88765648.cms||---
---||Hyderabad||HC grants bail to former MLA Bodiga Shobha||Hyderabad: Justice Ujjal Bhuyan of the Telangana high court on Friday granted bail to BJP leader and former MLA Bodiga Shobha who was arrested and sent to jail in connection with the BJP agitation against GO 317 at Karimnagar. Release her after taking a bail bond for 25,000 and a surety of equal worth, the judge said addressing Karimnagar magistrate who sent BJP state president and MP Bandi Sanjay Kumar to judicial remand in the same case.The judge, who earlier suspended the remand report and ordered the release of the MP without any sureties, however, refused to release Shobha without sureties. A sitting MP stands on a higher pedestal and same treatment cannot be extended to all, he said. Judge was hearing petition filed by Shobha who wanted HC to quash remand report and FIR.||https://timesofindia.indiatimes.com/city/hyderabad/hc-grants-bail-to-former-mla-bodiga-shobha/articleshow/88765650.cms||---
---||Hyderabad||HC stays Arvind’s arrest, tells BJP MP to soften jabs at rivals||Hyderabad: The Telangana high court on Friday directed Hyderabad police not to arrest Nizamabad MP Dharmapuri Arvind in a case over his social media posts targetting chief minister K Chandrasekhar Rao. Justice Ujjal Bhuyan, however, also cautioned the MP to be cautious in his words against political rivals, adding that in these days of ‘Bulli Bai apps’, where spreading hatred has taken the centre stage, there was a need for everyone to exercise restraint.The judge was hearing a petition filed by the BJP MP who questioned the FIR against him and urged the court to quash it. The BJP MP was booked by Banjara Hills police following a complaint over his Facebook post against the CM on the state’s decision to allow liquor sales in restaurants and pubs till 1am on the eve of New Year. The MP had also added a caricature of the CM to the post. Appearing for the MP, senior counsel N Ramachandra Rao said that the police added IPC section 153-A that speaks about creating disharmony and promoting enmity between various communities on grounds of religion when the current case had no such elements. Public Prosecutor C Pratap Reddy said that the MP had made derogatory comments against politicians and police officers, and wanted the court to restrain him. The judge said that he had seen the social media post and the caricature posted by the MP. “It is not in good taste. But the contents of the FIR look exaggerated,” the judge said. “Arvind should refrain from posting offensive social media posts that cause disharmony in the society,” the judge said.||https://timesofindia.indiatimes.com/city/hyderabad/hc-stays-arvinds-arrest-tells-bjp-mp-to-soften-jabs-at-rivals/articleshow/88765652.cms||---
