---||Mumbai||Mumbai: Video call facility between prisoners and their relatives resumes||MUMBAI: After a gap of three months, the video call facility between prisoners and their relatives has begun again. The move comes after the jail authorities stopped physical meeting at prisons due to the increasing Covid cases. The video call facility was first started in July 2020 during the first wave of Covid and it gain popularity. However, soon after the Covid cases reduced the physical meeting (mulaqat) between prisoners and their families began in October last year. In October one of the most prominent persons visiting jail was actor Shah Rukh Khan who had gone to meet his son, Aryan. The 23-year-old junior Khan was in jail after his arrest in a drug case by the NCB. He was later granted bail. The smart phones have again been set up in prisons. "An inmate can talk to his relatives for 10 minutes once in a week," said a jail official. As a procedure, an inmate gives his family member's mobile number and call is made on it. The conversation takes place in presence of jail police personnel. "The entry of all the visitors in jail premises has been prohibited since three four days due to Covid cases," said a jail officer. The jail officials have instantly began the video call facility so that the inmates could talk to their families. While the Arthur Road jail capacity to house inmates is 804, currently it has 3,200 inmates in the jail. Smart phones have been placed in all the jails for making calls to inmates' families. Meanwhile, all the new inmates are being examined for Covid and kept at the two temporary prisons in Mumbai before sending them to the prisons. "The new inmates are kept at the quarantine centres for two to three days. They are then shifted to jail, if their results are negative," added a jail source. Jail authorities also started administering booster dose to prison staff on Tuesday. Almost all the jail personnel have been given two shots earlier.||https://timesofindia.indiatimes.com/city/mumbai/mumbai-video-call-facility-between-prisoners-and-their-relatives-resumes/articleshow/88981761.cms||Mateen Hafeez
---||Gurgaon||Flyover ready, revamped Huda City Centre junction to open next month||Gurgaon: Two and a half years after the Gurugram Metropolitan Development Authority (GMDA) began its project to revamp the Huda City Centre junction, the work is nearing completion, according to the authority. With the flyover ready for traffic, the intersection will likely open to commuters in the first half of the next month.While extending the project deadline from December 31, 2021, to February 10 on Tuesday, the authority stressed that only 10% of the work on the project is remaining. “More than 90% of the work on the project has been completed. The flyover is ready, but work is underway to complete the underpass and repair the service roads. Two foot-overbridges are also part of our plans, but those can get installed even after the junction is thrown open to traffic,” a senior GMDA official, who did not want to be named, said.The project costing nearly Rs 43.07 crore includes a 269.5m-long bi-directional flyover running between Hussain Marg and the road towards Signature Towers, as well as the construction of a 705m-long unidirectional underpass, running from the direction of Signature Towers towards Subhash Chowk. The two foot-overbridges, as well as escalators, lifts and stairs supplementing them, would get installed on the road towards Signature Towers and another road towards Iffco Chowk, respectively.Commuters expressed relief on being informed about the upcoming opening of the junction. Sumit Sinha, who resides in Sector 43, said, “The opening will ease the worries of residents and commuters in this area and has been a long time coming. Traffic movement at this intersection had been problematic earlier, but the work on the project for the past three years has also inconvenienced us. Going ahead, we will have to see how effective the revamp will be in terms of easing traffic and pedestrian movement in the area.”Although the GMDA had started work on the project in July 2019, with an initial deadline of one year, it got held up due to the pandemic lockdown, the ensuing shortage of labour and complications in shifting utilities. Till November last year, the GMDA officials were hopeful of meeting the December 31 deadline. However, the ban on construction activities for around a month over high pollution levels in the National Capital Region (NCR) again delayed the project.The Huda City Centre junction is a critical point in the city, where traffic from the Mehrauli-Gurgaon Road and the Netaji Subhash Marg merge. The intersection has several gated societies, hospitals, offices and the last station on the Delhi Metro Rail Corporation Yellow Line in its vicinity and sees a very high volume of both vehicular and pedestrian movement.||https://timesofindia.indiatimes.com/city/gurgaon/flyover-ready-revamped-huda-city-centre-junction-to-open-next-month/articleshow/88983279.cms||Sakshi Dayal
---||Gurgaon||3,000+ cases again but 10% dip in 24 hrs, testing falls too||Gurgaon: The city on Tuesday reported more than 3,000 new Covid cases for the sixth consecutive day, but the day's tally of 3,150 was a 10% dip from the 3,448 cases recorded on Monday. There was, however, a fall in testing as well, which likely led to this drop in cases because the daily positivity rate on Tuesday actually increased to 30.8% from 28.5% on Monday. Data from the health department showed 10,191 tests were conducted on Tuesday, which is the first time since January 6 that testing has fallen back into the 10,000 range. On Monday, 12,083 tests were carried out. The city now has 23,377 active cases, with 23,221 patients in home isolation and 156 admitted in hospitals. Currently, there is no confirmed active Omicron case. Meanwhile, 1,882 Covid patients recuperated on Tuesday.The health department said the city is likely to see a decline in Covid cases by next week. “We are currently experiencing a surge in new cases daily, but by next week, cases might start to decline in Gurgaon,” chief medical officer Virender Yadav said. Doctors treating Covid patients said that most do not have severe symptoms. Dr Arunesh Kumar, HOD and senior consultant pulmonology, Paras Hospitals, said, “The Omicron strain causes relatively mild illness compared to the Delta strain. It causes mainly upper respiratory symptoms, cough, fever, scratchy throat, headache, aches and pains, and some more flu-like symptoms. The lower respiratory tract and lungs are less affected by Omicron when compared to Delta. We used to see more people with low oxygen saturation levels during the second wave, resulting in hospitalisations. But that is less this time, with just a few people requiring ICU care, BiPap or high flow oxygen, etc. So, we can say, despite the high number of cases, that this is a milder variety of Covid."The chief medical officer, meanwhile, continued his inspections of various health institutes on Tuesday, visiting Civil Hospital in Sector 10 and the Rajendra Park urban primary health care centre. The CMO gave warnings to the health officials in these institutes as several medical and paramedical staff arrived late at their offices.||https://timesofindia.indiatimes.com/city/gurgaon/3000-cases-again-but-10-dip-in-24-hrs-testing-falls-too/articleshow/88983281.cms||Ipsita Pati
---||Gurgaon||Brace for light showers in city this weekend||Gurgaon: After reeling under intense cold conditions for the last four days, there was little reprieve for the city’s residents on Tuesday as the maximum temperature rose to 15.8 degrees Celsius — still four notches below the normal but slightly up from Monday’s 14.4 degrees.However, this respite is going to be short-lived as the weather department has predicted light showers accompanied with thunderstorms and lightning over the weekend under the influence of western disturbance. This will again bring down the daytime temperature.According to the Indian Meteorological Department (IMD), a fresh active western disturbance is likely to affect the northwestern region from January 21, which will bring rainfall activities over Haryana during the weekend with maximum intensity on Saturday.“There will be slight respite from cold conditions as the minimum temperature is likely to increase by 2-4 degrees in the next 3-4 days, even the daytime temperature is set to rise by 1-2 degrees Celsius in the next 2-3 days,” said an IMD official.“However, due to a spell of rain between January 21 and 23, the daytime temperature will again fall from Saturday,” he added.On Tuesday morning, misty conditions surrounded the city, with the minimum temperature recorded at 7.8 degrees Celsius — three notches above the normal. It was 7.5 degrees Celsius on Monday. The relative humidity oscillated between 86% and 89%.According to the weekly forecast, there will be partly cloudy conditions on Wednesday, with shallow fog in the morning hours. The minimum and maximum temperatures are likely to hover around nine and 16 degrees Celsius, respectively.Meanwhile, the city’s air quality deteriorated further and slipped into the 'very poor' category on Tuesday. The overall air quality index (AQI) reading was at 315 as against Monday’s 219.While the AQI in Sector 51 and Teri Gram was in the ‘very poor’ category with readings of 341 and 348, respectively, it was in ‘poor category’ in Gwalpahari with a reading of 277. The AQI in Vikas Sadan could not be recorded due to insufficient data.||https://timesofindia.indiatimes.com/city/gurgaon/brace-for-light-showers-in-city-this-weekend/articleshow/88983282.cms||Akanksha Gupta
---||Gurgaon||Zomato delivery executive was shot trying to resist snatching bid: Cops||Gurgaon: A delivery agent with Zomato, who was shot dead on Sunday night while he was going to hand over an order in Rewari, was attacked by two drunk men when he tried to resist their bid to snatch his wallet and mobile phone, police have learnt.Mahendra Singh, who suffered a bullet wound in the stomach, was found bleeding on the road near Ansal township by two passersby on a scooter. They took him to a nearby hospital, from where he was referred to Safdarjung Hospital in Delhi. He succumbed to injuries later that night.“Preliminary investigation has revealed that the men tried to snatch his belongings. When he put up a fight, one of them whipped out a gun and fired at him. When he slumped to the ground, they fled. We will arrest them soon,” said Kabu Singh, the SHO of Model Town police station.Singh’s family members said he had asked Zomato for a transfer to Rewari from Palwal just a couple of months ago in the hope of better opportunities. In Rewari, he had shifted to a house near his sister’s along with his wife and 10-year-old son. “Little did we know that he would leave us within months. We are devastated,” said Bittu, Singh’s younger brother who is pursuing an ITI course. Singh was the only sole earning member of the family that had two more brothers. Another younger brother of Singh worked as a labourer and barely earned enough to manage his own expenses.“Being the eldest of all, he took care of everyone. Since he shifted to Rewari, he would send money to his father as well. He also contributed for my education,” Bittu said. A spokesperson for Zomato said they would provide all possible support to Singh’s family. “We will provide a job to one of the brothers as a delivery agent. We have also raised funds internally to hand over to the family. We will provide unconditional support to the family,” the spokesperson said.||https://timesofindia.indiatimes.com/city/gurgaon/zomato-delivery-executive-was-shot-trying-to-resist-snatching-bid-cops/articleshow/88983283.cms||Sagrika Kissu
---||Gurgaon||Held in cheque bounce case, 41-year-old dies||Gurgaon: A 41-year-old man declared as a proclaimed offender by a local court in a cheque bounce case died after being arrested by cops, prompting the Gurgaon police to order a probe.Sanjay Kumar, a resident of Om Nagar, was picked up by cops from his home on January 15 and taken to a court where he fell unconscious. The policemen escorting Sanjay immediately rushed him to the Civil hospital in Sector 10 and informed the family members who subsequently shifted him to a private hospital.Sanjay, who suffered a heart attack two years ago and had been confined mostly to his home since, died during treatment at the hospital two days later. Sources told TOI that Sanjay had given a cheque of Rs 20,000 to a neighbour. After it was dishonoured and Sanjay failed to settle the amount, the neighbour moved the court which declared the accused a proclaimed offender as he failed to appear before it.Sanjay’s mother Chandrawati said that on January 15, two men came to her house and identified themselves as officials of the electricity department. “They asked my son to produce his Aadhar card and then took him along with them, saying that they will have to produce him (my son) in the court,” she said.“After three hours, I received a phone call that Sanjay had fallen sick and was admitted to the Civil hospital. I rushed to the hospital and found my son in a critical condition and shifted him to a private hospital, where he died on January 17. My son was in a good condition when he had left the house,” Chandrawati said.Footage of CCTV cameras installed in the area shows that Sanjay was being taken by two people, confirming his mother’s version that he had been in a good condition at the time. Based on her complaint, a case was registered at the Shivaji Nagar police station under sections 342 (wrongful confinement), 365 (abduction), 506 (criminal intimidation) and 34 (common intention) of IPC against unknown persons. “Further probe is in progress,” said Gurgaon police spokesperson Subhash Boken.||https://timesofindia.indiatimes.com/city/gurgaon/held-in-cheque-bounce-case-41-year-old-dies/articleshow/88983284.cms||Bagish Jha
---||Gurgaon||Build cycle track on Ggn-Fbd Rd stretch: Residents to GMDA||Gurgaon: Concerned over increasing pollution in the city, the residents of DLF-1 have demanded construction of cycle track along the Gurgaon-Faridabad road. The residents have written to GMDA CEO Sudhir Rajpal seeking his intervention to lay the cycle track from Bristol Chowk to the Boulevard Avenue intersection. Spread across 500 acres, DLF City-1 has 8,000 families. Also, Silver Oak Apartments has 700 families living there. The residents pointed out that it is the need of the hour to make the city’s road more cycle-friendly to provide an alternative and sustainable way of transportation.Baljeet Singh Rathee, president of Qutub Enclave RWA said, “People have now become more health conscious because of the pandemic and with the increasing air pollution and traffic congestion in the city, it is imperative to develop cycling track which is eco-friendly way to commute. We have written to the CEO of GMDA urging him to lay the cycling track on the Gurgaon-Faridabad road.”They pointed out that residents in the area are cycling enthusiasts and due to lack of a dedicated cycling corridor are forced to brave the high speed vehicles on this busy stretch. “Our area is surrounded by the Aravali forest and attract many cycling enthusiasts but due to road traffic, they don’t feel safe. Many others also want to engage in a healthy lifestyle but lack of safe infrastructure and poor road conditions are the real downers,” said Dhruv Bansal, spokesperson of QERWA. Meanwhile, GMDA CEO Sudhir Rajpaj could not be contacted for comments despite repeated attempts.||https://timesofindia.indiatimes.com/city/gurgaon/build-cycle-track-on-ggn-fbd-rd-stretch-residents-to-gmda/articleshow/88983287.cms||Akanksha Gupta
---||Gurgaon||Gurugram: No school entry for teens aged 15-17 without 1st dose?||GURUGRAM: The health department, on Tuesday, asked the education department to ensure that all children in the 15-17 age bracket in Gurgaon receive their first Covaxin doses before April 1 and cautioned that the children without first dose would not be allowed to attend physical classes when schools reopen. The direction comes just three days after health minister Anil Vij issued a directive on Twitter, saying the same. According to the education department, it is helping increase the vaccination pace in the 15-17 age bracket and keeping an eye on the vaccination drives in schools across the state. “We have told all schools to upload the vaccination data on the Avsar mobile app to get a clear picture of the situation so that we can assess how many children are getting vaccinated daily,” Vivek Kalia, additional director, secondary education, Haryana, said. As many as 92,340 children, nearly 61% of the 15-17 population eligible for vaccination, have received the first doses since January 3, but the target is 1.51 lakh children. There are 127 government and 232 private schools in Gurgaon, which are now preparing a database of the eligible children to ensure that all get the first dose soon. “I am confident that all eligible children in our school will get vaccinated by April 1. We have already prepared a list of the children eligible for vaccination; the ongoing drive at the school is being carried out based on that data,” Peeya Sharma, principal, Ryan International School, Sohna, said. The vaccination pace has been smooth, Sharma added. "Both parents and children are excited about it. With the cases on the rise, students now want the vaccine," she said. Parents welcomed the direction, too. “I got both my kids vaccinated last week. It has been such a relief. I welcome the decision,” said Sikha Aggarwal, a resident of Sector 48. The health department is trying to increase the vaccination coverage from its side. On January 23, the department will set up vaccination camps at the Gurudwara in New Colony, the Badi Church at Sheetla Colony, the Hanuman Mandir in Ashok Vihar, the Anjuman Jama Masjid in Sector 57 and the Jain Mandir in Sadar Bazar. At all five camps, children in the 15-17 age bracket will get the first doses, and over-60 people will get the booster doses. On Tuesday, 2,059 people in the 15-17 age bracket got vaccinated in Gurgaon. On the ninth day of the booster vaccination drive, 2,222 people got the precautionary dose.||https://timesofindia.indiatimes.com/city/gurgaon/no-school-entry-for-teens-aged-15-17-without-1st-dose/articleshow/88983289.cms||Ipsita Pati
---||Gurgaon||5-month-old rescued from trafficking gang, 2 held||Gurgaon: Police on Tuesday arrested two more members of a child trafficking gang and rescued a five-month-old girl from them, which takes the total number of arrests in the case to 13 and the number of rescues to four since January 8. According to Gurgaon police, the arrested duo, identified as Anand and Baby, had plans to sell the five-month-old. While Anand got nabbed in Delhi, police arrested Baby from Rajasthan. “Anand was involved in purchasing children from couples from humble backgrounds. The gang mostly targeted those who worked as labourers, lived on the streets or slums and had no means to raise a child,” inspector Manoj Kumar, station house officer (SHO), DLF 3, said. The gang, he added, used to pay a small amount to the parents and sold the children for a higher price. Police had earlier revealed that the gang sold the children to a community of street performers in Rajasthan for Rs 1.5 lakh (for girls) to Rs 4 lakh (boys). The performers then trained the children to show dangerous street acts such as walking on the rope. All the arrests in the case have been from Delhi and Rajasthan. Meanwhile, four infants, including three girls, have been rescued from the gang to date. Two girls rescued earlier were less than one month old, and the boy was four-month-old. According to police, the girls were in demand because the street performers sold them to older men as brides after they reached a certain age. Police are still trying to find the total number of children sold by the gang and locate all such children. The gang was busted on January 8 after a cab driver drove to the DLF 3 police station and complained about two women and a man in his cab. The driver had overheard a phone conversation between one of the women and a person from Alwar, Rajasthan, negotiating to buy an infant.||https://timesofindia.indiatimes.com/city/gurgaon/5-month-old-rescued-from-trafficking-gang-2-held/articleshow/88983291.cms||---
---||Noida||Nine-year-old girl, her 10-month-old brother drown in drain outside home in Noida||NOIDA: A nine-year-old girl and her 10-month-old brother died after falling into a drain in Sector 85 on Monday evening. The family of the children said the kids were playing outside their house when they slipped into the drain. No police complaint was lodged by the family till late on Tuesday evening. Rubina and Sumit, the family said, would have lived had the drain been covered. Officials of the Noida Authority, however, cited the National Green Tribunal’s (NGT) orders to say that stormwater drains cannot be covered due to the cleaning purposes. Shambhu Kumar, their father, told TOI that his two children were playing outside the house around 4.15pm. “The two had been playing for a long time. So, I went to check on them but couldn't find them nearby. After a brief search, I realised that the kids had fallen into the drain near our house,” he said. Without wasting a minute, Shambhu jumped into the swollen drain. “After a little struggle and with help from the neighbours, we managed to get both of them out. We rushed them to Felix Hospital in Sector 137,” said the father, a daily wager originally from Bihar. The family’s worst fears came true when doctors at the hospital declared the children dead on arrival. “By the time the family reached the hospital with the two children around 5.45pm, the two were already dead,” said Dr DK Gupta, the Felix Hospital chairperson. Family members said they wouldn’t have had to see this day had the drain been covered. The two kids had three siblings. However, SC Mishra, a senior official of the Noida Authority’s public health department, said that in keeping with the green tribunal’s orders, no stormwater drain can be covered. An order by the NGT bars the authorities from covering stormwater drains because they need to be cleaned regularly. Activists have suggested that the authorities should build barricades around such drains to avoid accidents in the future Police said they got to know about the deaths from the hospital management. “No complaint has been filed by the family yet. However, a probe has been initiated,” a senior officer at Phase-2 police station said. “The bodies were handed over to the family on Tuesday afternoon after an autopsy.”||https://timesofindia.indiatimes.com/city/noida/nine-year-old-girl-her-10-month-old-brother-drown-in-drain-outside-home/articleshow/88983292.cms||Advitya Bahl
---||Noida||Activist: Don’t cover drains, but build walls around them||Noida: Authorities should build barricades around stormwater drains to avoid accidents in the future, an environmentalist suggested in the wake of the tragic deaths of a nine-year-old girl and her 10-month-old brother after falling into a drain in Sector 85.An order by the National Green Tribunal bars the authorities from covering stormwater drains because they need to be cleaned regularly. “We cannot just say that the accident happened because the drain cannot be covered. It’s the failure of the local authority. Open drains, especially those in densely populated areas, should be barricaded, be it through wire fencing, a concrete wall or even a natural wall with plants and hedges. They should also set up signboards so that people stay away from them,” said Vikrant Tongad, the green activist.According to Tongad, stormwater drains should not be covered not only because they need to be cleaned regularly, but also since they are the source of rainwater and groundwater recharge.Residents’ welfare associations have, however, been demanding that the Noida Authority cover the drains, at least the smaller ones. “We have been urging the Authority to do this for several years now. There are many sectors that continue to have uncovered small drains, where accidents keep happening,” said KK Jain, the secretary-general of the Federation of Noida Residents Welfare Associations (FONRWA).SC Mishra, a senior official at the public health department of the Authority, too cited the NGT order. “The purpose of the order was to ensure that stormwater drains are cleaned regularly and to provide uninterrupted drainage. Covering the drains will lead to increased toxicity and health hazards because of trapped gases. So, it has been ruled out,” said Mishra.He did not respond to the proposal of safety measures such as barricades around the drains. Mishra, however, said the Authority would look into complaints of open manholes and sewers.||https://timesofindia.indiatimes.com/city/noida/activist-dont-cover-drains-but-build-walls-around-them/articleshow/88983294.cms||Advitya Bahl
---||Noida||Coming soon: An app to track your daily water use||NOIDA: The Authority will start installing smart waters in households from next month. The private firm given the mandate to set up water meters will also create an mobile application through which users would be able to monitor their daily consumption, officials said. The Authority has also started survey work to gauge the current level of groundwater in the city. While a budget of Rs 9.50 crore has been set aside through which 5,000 smart meters will be provided to the allottees of different categories in various parts of Noida in the first phase, the app would allow residents and industrial users to register complaints related to disruption in water supply, low pressure, overbilling and daily consumption, officials said. General manager of the Noida Authority, PK Kaushik said that the process to install the meters will be initiated in the fourth week of February. “We want to provide smart meters to the city’s households and allottees and are finalising the features. Talks are also on with the executives of the agency to finalise the design of the mobile app and its offerings.” On the other end, a dashboard and control room will be set up in the water and sewerage division of the Authority from where officials will be able to monitor the amount of water supplied to various sectors and locations though the metered network from its facilities. “We will not have to deploy the manpower to take the readings. The bill will be calculated as per consumption and will be available at our end as well as on the mobile app available for a user,” said RP Singh, deputy manager of the water and sewerage works department. Residents of the city finally heaved a sigh of relief. “Other cities in NCR are already offering metered water supply and options to monitor daily consumption. We have been waiting for the water meters for several years,” said RK Chauhan, a resident of Sector 51. Meanwhile, the Authority has also hired the services of WAPCOS Limited, a public sector undertaking, to survey the ranney wells in the city. Out of 11, seven ranney wells have become unproductive.||https://timesofindia.indiatimes.com/city/noida/coming-soon-an-app-to-track-your-daily-water-use/articleshow/88983296.cms||---
---||Noida||Gzb cases below 1k for first time in a week||Noida: After nearly a week, Covid cases have slipped below the 1,000-mark in Ghaziabad as 793 people were found positive for the infection in the last 24 hours on Tuesday. On Sunday, the district had recorded its first fatality in the current wave of the pandemic and the highest-ever single-day upsurge in cases with 2,103 new infections. It added 1,301 more cases on Monday.The test positivity rate in Ghaziabad also slipped to 9.6% on Tuesday even as the district performed 9,000 tests in the past 24 hours. On January 14, when the district performed over 9,500 tests, the positivity rate was recorded at 20.26% with 1,963 people found positive.Over the last three days, however, the positive rate in the district has seen a slide. On January 16, the positivity rate was recorded at 18.3% (with nearly 10,000 tests conducted), while it stood at 17.7% (around 9,300 tests conducted) the next day, district health officials said.“The number of cases being reported in the district are in the plateau phase right now, which is expected to remain around 1,000-1,200 cases for the next few days and decline over the next few days. Total 38,000 vaccination doses (at government and private facilities) were administered in Ghaziabad on Tuesday. This trend of vaccination will also help to curb the number of cases.” Ghaziabad’s district surveillance officer Dr RK Gupta said.Gautam Budh Nagar, meanwhile, also recorded a dip in cases in the past 24 hours. On Tuesday, 1,262 more people were found positive for the infection, which is a 58.4% decline from the previous day when 2,158 new cases were recorded. As many as 1,498 cases were reported on Monday.According to the state bulletin, GB Nagar and Ghaziabad continue to top among the districts recording maximum Covid cases after Lucknow, which saw 2,173 positive cases and one fatality in the past 24 hours.Currently, 205 positive patients are undergoing treatment in various hospitals across GB Nagar, while 94 patients are being treated for the infection at facilities across Ghaziabad. At least 15,475 vaccine doses were administered at government facilities in GB Nagar and 29,630 in Ghaziabad on Tuesday, officials said.||https://timesofindia.indiatimes.com/city/noida/gzb-cases-below-1k-for-first-time-in-a-week/articleshow/88983297.cms||---
---||Noida||Noida: After missing 2 deadlines, Sector 54 wetland & Shivalik park to be ready by next month?||NOIDA: After giving at least two deadlines a miss, the Sector 54 wetland and the Shivalik Children’s Adventure Park in Sector 33 are set to be ready by February. The two projects have been developed on waste and construction dumpsites. The Sector 54 wetland has been developed on a 22-acre area at a cost of about Rs 5 crore as a part of the wetland restoration project of the old waste dumpsite. The adventure theme park in Sector 33 has been developed in 4.5 acres of land at a cost of nearly Rs 7 crore and will include tunnels, swings and an area for rock climbing activities for children. The first deadline for both the projects was in October last year. It got postponed due to heavy monsoon showers and delayed tendering process. A new deadline was set for December last year, but that too was missed owing to a ban on construction activities to curb severe pollution in the National Capital Region. “The Sector 54 wetland project is 99% complete and ready for the public,” said Mahendra Prakash, deputy director of horticulture, Noida Authority. According to officials, the wetland consists of free-flowing elevated walkways, sit-outs, elevated viewpoints, a pond (to be recharged with STP water), an open-air theatre for 150 people, etc. The dumpsite at Sector 54 had shifted to Sector 145 in 2019 following the NGT order after residents’ complaints. A wetland was then proposed to be built on the land. But the pandemic delayed the project. “This wetland restoration project aims to create usable space/park for the public from a wasteland. The landscape in this park is an effort to create ecological infrastructure in the region by transforming dead space into the lifeline of the city through the use of public amenities, parks, vegetation and treated water,” said an officer on special duty (OSD). Similarly, the Sector 33 Shivalik adventure theme park for children is also nearly 80% complete, officials say. “We have completed the landscape and created the elevated tunnel. Soon, we will plant the flora around it and create a mound over the tunnel for elements of rock climbing as the park is based on the theme of adventure. We will also place swings for children while sit-out benches, huts, toilets, boundary wall and parking for about 200 vehicles is complete.,” said the deputy director of the Authority’s horticulture department.||https://timesofindia.indiatimes.com/city/noida/after-missing-2-deadlines-sector-54-wetland-shivalik-park-to-be-ready-by-next-month/articleshow/88983299.cms||Meenakshi Sinha
---||Ghaziabad||Ghaziabad: Fuel station staffer refuses to give petrol for free, thrashed||GHAZIABAD: Three persons were booked for allegedly beating an employee at a petrol pump in Raj Nagar extension on Monday night. According to the police, the victim is identified as Himanshu Bansal, a resident of Raj Nagar extension. Police said Bansal had refused to fill the tank of the motorcycle for free after which the accused thrashed him badly. He received injuries on his head and shoulder. According to the complainant, firstly, the three men used abusive language against him at the petrol pump and when he refused to fill the petrol for free, they took a U-turn and moved towards their direction. “After a couple of minutes, they returned with sticks and asked to fill the bike tank with petrol but this time for free. Once Bansal refused, the trio started beating the victim with sticks and legs badly. Immediately, the staff of the petrol pump informed the police,” a police officer said. Later, the accused were caught by other staff members at the petrol pump but they fled after forcing them away and also threatened the victim with consequences. The accused were identified as Ravi, Lalit and Ankit, all are residents of Ghaziabad. Amit Kumar, SHO, Nandgram police station said that on the basis of complaint, an FIR has been registered against the three accused under sections 147 (rioting), 148 (rioting, armed with deadly weapon) and 307 (attempt to murder) of the IPC. “Police have recovered a CCTV footage from the spot and one team has been formed to nab the culprits,” he added.||https://timesofindia.indiatimes.com/city/ghaziabad/fuel-station-staffer-refuses-to-give-petrol-for-free-thrashed/articleshow/88983301.cms||---
---||Ghaziabad||Criminal’s property worth 50L attached||Ghaziabad: Property worth Rs 50 lakh has been attached by the Loni border police on Monday following a court order. The property allegedly belongs to criminal Ashish, alias Ashu Hakla.According to the police, Hakla is a resident of Sahibabad and is said to be already involved in multiple cases of attempt to murder, robbery, extortion as well as those related to the NDPS act. He has currently been booked under the Gangster act.Sachin Kumar, SHO of Loni border police station told ToI that cops have found two of his plots- one worth Rs 15 lakh and another 83 sqm property worth Rs 25 lakh. A four-wheeler of the gangster has also been recovered in Sahibabad. “In 2019, he was arrested by Ghaziabad police in an extortion case and right now he is in Dasna jail for the last two years," Kumar informed.As for the record, in August 2020, the Ghaziabad police had attached property worth Rs 2 crore, belonging to criminals Subhash Yadav and his son Monish Yadav. The duo is allegedly involved in several cases of attempt to murder, cheating and extortion. In 2021 altogether, properties worth Rs 100 crore of around 20 criminals have been seized by the police.||https://timesofindia.indiatimes.com/city/ghaziabad/criminals-property-worth-50l-attached/articleshow/88983303.cms||---
---||Noida||GNIDA issues tenders for 18 infra projects worth 40 crore||Greater Noida: The GNIDA has issued tenders worth about Rs 40 crore for 18 development projects before the model code of conduct was issued for the assembly elections. Some of the projects include the development of parks, green belts of sector 2 abadi plots and resurfacing of roads in sector 3. According to AK Arora, general manager (projects) of GNIDA, some of the works include the development of parks of pockets A, B, C, D, E and F of sector 2 and civil work of the green belt in the area. A total of Rs 4.21 crore will be spent on these works. Resurfacing of the roads of pocket D in Sector 3 will be carried out in Rs 2.71 crore along with platforms for gym equipment in sectors Xu, Mu, Omicron, Pi 1, 3 and 4, Omega 1 and Swarn Nagari, officials said. TNN||https://timesofindia.indiatimes.com/city/noida/gnida-issues-tenders-for-18-infra-projects-worth-40-crore/articleshow/88983304.cms||---
---||Noida||99.3L stashed in an SUV, police to probe if cash was for votes||Noida: Ahead of the assembly polls, the police have seized over Rs 99 lakh unaccounted cash from an SUV near Noida Stadium in Sector 24 on Tuesday during a routine check. Two Delhi residents in the vehicle were detained for failing to produce documents pertaining to the source and use of the money, police said. A probe has been initiated to determine if the money was meant for distribution during the assembly elections, they added. Akhilesh Kumar (40), a driver at an Ashok Vihar-based garment firm, and Bhim Sen (35), a field executive, were detained from the white Toyota Fortuner car after Rs 99,30,500 in cash was recovered from the vehicle, Rajneesh Verma, assistant commissioner of police (ACP), Noida, said.“During initial interrogation, Sen had identified himself as Arun Kumar. The duo also could not produce any document in connection with the money. They could not clearly state the source of money and its use,” the ACP said. The men, he added, claimed their employer had given them the bag full of cash and it was to be delivered to someone in Noida.“We are trying to reach their employer and question him in connection with the money, while the SUV, registered in the name of the employer’s wife, has been seized. We have also seized the cash and informed income tax officials to probe into the matter. A case will be registered if we find irregularities in connection with the seized money,” the ACP said, adding that police are probing if the money was meant to be used in the upcoming state election. The seven-phase state polls are set to commence from February 10 when the three constituencies —Noida, Jewar and Dadri — will cast the ballot.||https://timesofindia.indiatimes.com/city/noida/99-3l-stashed-in-an-suv-police-to-probe-if-cash-was-for-votes/articleshow/88983306.cms||---
---||Noida||Azad Samaj Party to go solo, releases first list||Noida: Bhim Army chief and Azad Samaj Party’s national president Chandra Shekhar Azad on Tuesday said that his political outfit would fight the UP assembly elections alone instead of joining hands with the Samajwadi Party. He also released the first list of candidates for 33 seats.Addressing a press meet in Greater Noida, Azad came down heavily on the SP’s top leadership for failing to reach a consensus on seat sharing but stopped short of naming former Chief Minister Akhilesh Yadav. “Even if the SP now offers us 100 seats, we will not go with them,” the Azad Samaj Party chief said, adding that he would not shy away from contesting against UP chief minister Yogi Adityanath “if our party wants”.“Our strength is the lakhs of our party supporters. We have decided to fight the elections alone and if I give up today in front of our established leaders, then no youth would come forward to fight for change. We will not compromise with our self-respect,” Azad said.The Bhim Army chief also made it clear that he would not refrain from helping opposition parties post-polls by giving them support from outside to stop the BJP from returning to power. “I have never bowed down before the government. But I am also worried about the BJP coming to power again due to the lack of unity among opposition parties. If that happens, lakhs of youths like me will have to pay the price.”||https://timesofindia.indiatimes.com/city/noida/azad-samaj-party-to-go-solo-releases-first-list/articleshow/88983308.cms||Aditya Dev
