---||Allahabad||Allahabad HC denies bail to man accused of raping, threatening victim to convert for marriage||PRAYAGRAJ: The Allahabad high court has refused bail to a man, who is accused of raping a woman after giving her false promise of marriage and, thereafter, allegedly pressuring her to change her religion as a condition to marry her. Rejecting the bail application of one Farhan Ahmad alias Sanu of Gorakhpur, Justice Om Prakash Tripathi said that the allegation against the accused was serious and he, cannot, therefore, be released on bail. The applicant was in jail for offences under Sections 376 (Punishment for rape), 504 (Intentional insult with intent to provoke breach of the peace), 506 (Punishment for criminal intimidation) of the Indian Penal Code 1860 and Sections 3 and 5(1) of the Uttar Pradesh Prohibition of Unlawful Conversion of Religion Act 2020. The FIR was lodged against him at Ramgarh Tal police station of Gorakhpur. The victim, who is also an informant, had alleged that the applicant-accused had established physical relations with her on a false promise of marriage. “He later pressured me to convert to Islam threatening that he will not marry her unless she coverts,” she further alleged in the FIR. She further alleged that due to the threat to her life, the victim lodged a first information report (FIR) against the applicant. However, during the course of hearing, the counsel for the applicant argued that the applicant had been falsely implicated and this was a case of consensual relationship since both the applicant and the victim were adults. He further contended that as per medical report, no external or internal injury was found on the body of the victim, and the doctor had not given any opinion about rape. Besides, the applicant also stated that he had never pressured the victim at any point of time to convert to Islam and the entire prosecution story was false and fake. The counsel appearing for the state government, however, submitted that sexual intercourse with the victim on the pretext of false promise of marriage would attract the offence of rape. The high court, after taking into account the facts and circumstances, refused to grant bail to the applicant-accused. However, while rejecting the bail, the court in its order dated January 5 directed the trial court to conclude the trial in the case expeditiously and preferably within a period of one year. Justice Om Prakash Tripathi said that the allegation against the accused was serious and he, cannot, therefore, be released on bail. "There is serious allegation of rape against the applicant with the victim, in these circumstances, the applicant is not entitled to be released on bail," the Court said. The order was passed on a bail plea moved by one Farhan Ahmad (Shanu) booked for offences under Sections 376 (Punishment for rape), 504 (Intentional insult with intent to provoke breach of the peace), 506 (Punishment for criminal intimidation) of the Indian Penal Code 1860 and Sections 3 and 5(1) of the Uttar Pradesh Prohibition of Unlawful Conversion of Religion Act 2020. It was the case of the victim (informant) that the applicant-accused has committed rape on her by establishing physical relations on the pretext of a false promise to marriage. He later pressured her to convert to Islam threatening that he will not marry her unless she coverts. As a result, due to the threat to her life, the victim lodged a first information report (FIR) against the applicant. The applicant argued that he was falsely implicated and this was a case of consensual relationship since both the applicant and the victim were adults. He further contended that as per medical report, no external or internal injury was found on the body of the victim, and the doctor had not govern any opinion about rape. Moreover, the applicant stated that he had never pressured the victim at any point of time to convert to Islam and the entire prosecution story was false and fake. The counsel appearing for the State, however, submitted that sexual intercourse with the victim on the pretext of false promise of marriage will attract the offence of rape. "It is a heinous crime against a society and has a long effect on the mind of victims. The victim has to go through a serious emotional trauma and physical suffering. Sexual intercourse with the victim on the pretext of false promise to marry is, and ought to be an offence of rape under the penal provisions effect on the mind of the victim," the State counsel contended. The High Court after taking into account the facts and circumstances refused to grant bail to the applicant-accused. "Considering the facts and circumstances of the case, rival contention of learned counsel for the parties and perusal of record and considering the complicity of accused and serious allegation of rape against the applicant, at this stage, without commenting on the merits of the case, I do not find it a fit case for bail," the order stated. The Court, however, directed the trial court to conclude the trial in the case expeditiously and preferably within a period of one year. Advocates Amit Kumar Singh and Satyendra Narayan Singh appeared for the applicant.||https://timesofindia.indiatimes.com/city/allahabad/allahabad-hc-denies-bail-to-man-accused-of-raping-threatening-victim-to-convert-for-marriage/articleshow/88796741.cms||Rajesh Kumar Pandey
---||Chennai||Tamil Nadu: Wife of Kanchi history-sheeter arrested, let off||CHENNAI: A special team of the Kancheepuram police on Sunday detained the wife of history-sheeter Guna alias 'Padappai' Guna and arrested five others to find the whereabouts of Guna, who has been evading arrest for over six months. The woman, Ellammal, was let off in the evening. A ward councillor at Sriperumbudur Panchayat Union, she was picked up from her house in Maduramangalam on Sunday morning and taken to Sunguvarchathram police station for inquiry. The detention comes just three days after BJP leader and former union minister Pon Radhakrishnan visited her at her house, giving rise to speculations that Guna might join the party this week. Ellammal had been nominated for the chairperson post of the panchayat union and managed to get half the votes. She, however, eventually lost in the draw held to break the tie. Guna, who has over 24 cases of murder, attempted murder, kidnap, and extortion pending against him, was into extortion in the industrial hubs of Chengalpattu, Kancheepuram, and Tiruvallur districts. He was arrested last year for attempting to grab the land of a woman, but went absconding after coming out on bail. Police sources said Guna continues to control his scrap business through his associates. After ADSP Vellaidurai was transferred to Kancheepuram a few weeks ago to control rowdyism, police intensified search for Guna; two policemen were also arrested allegedly for aiding Guna. Police also summoned representatives of manufacturing units in the region and told them that they need not pay mamool to rowdies. While the police detained Ellammal and let her off in the evening, they arrested Yuvaraj and Bhaskar from Tiruvallur; Thignanasambandan and Jothi from Villupuram; and Subash from Jharkhand for aiding the history-sheeter. Police sources said the special team is questioning them as they were closely associated with Guna and were helping him with accommodation. Police have also seized a car, a minivan, and two bikes from the five.||https://timesofindia.indiatimes.com/city/chennai/wife-of-kanchi-history-sheeter-arrested-let-off/articleshow/88798089.cms||---
---||Chennai||Chennai: Confusion over Pongal special buses next Sunday||CHENNAI: With no clarity yet on whether there will be a lockdown next Sunday (January 16), those who had booked tickets in Pongal special buses for return journey to Chennai have started to either cancel or reschedule their trips. The TNSTC had announced that over 2,300 buses would be operated next Sunday from different parts of the state to Chennai and began online ticket booking three weeks ago on government website http://www.tnstc.in/ as well as through private sites like RedBus, PayTM, and Abhibus. Over 25 per cent of the seats were reserved by last Thursday, according to official data. It was against this background that the state government announced that January 9 (Sunday) will be a complete lockdown. No government bus was allowed to ferry passengers on Sunday. "We have put the online ticket reservation on hold as none knows whether there will be a lockdown next Sunday," said a senior transport official, seeking anonymity. Those who had planned to return to Chennai next Sunday in private buses are also in a fix. “The government has to announce its decision soon, not wait till Thursday evening again,” said D Deepak, who cancelled his January 16 ticket from Nagercoil to Chennai in a private A/C sleeper bus. "We had booked tickets in advance to avoid crowd and last minute confusion. It, however, looks like our return trips are going to be chaotic," he added. Meanwhile, the Southern Railway, which has not cancelled any of its express trains, is expected to operate all long-distance trains to Chennai as per schedule. In Pongal special trains, only tatkal tickets are available .||https://timesofindia.indiatimes.com/city/chennai/confusion-over-pongal-special-buses-next-sunday/articleshow/88798090.cms||---
---||Chennai||Waive patent for Covid care: Petition to Centre||CHENNAI: The intellectual property rights attorney association wants the Centre to press the World Trade Organisation to temporarily waive patent rights for Covid-related products. It has written to the Centre to approach other developing nations and form a coalition at the WTO meeting on January 10 to seek exemption for vaccines, diagnostic kits, medical masks and other personal protective equipment. In the petition to the Union ministry of commerce and industries, association president Sanjai Gandhi pointed out India and South Africa had jointly forwarded a proposal to the WTO in October 2020 seeking a temporary waiver to ensure quick and affordable access to vaccines and drugs to curb the spread of Covid-19 in developing countries. The move received the support of over 120 countries. The United States announced its support for the proposal. However, this was restricted to vaccines only. “With the COVID cases starting to peak again, it is imperative that all member-states support the proposal to cover not just vaccines but also diagnostics, therapeutics and other health technologies,” the petition said. A waiver of patent rights would provide countries with the policy space to address IP barriers to increase collaboration in research, development, manufacturing and supply of Covid-related technologies. The petition noted that a small group of high-income countries such as UK and Switzerland are still opposed to such a waiver. Citing statements from leaders of countries such as South Africa, Italy, and Mexico in support of the waiver, the petition said developing countries should make a collective application for patent waiver, instead of India and South Africa individually proposing the waiver.||https://timesofindia.indiatimes.com/city/chennai/waive-patent-for-covid-care-petition-to-centre/articleshow/88798091.cms||Srikkanth D
---||Chennai||Covid-19: Booster dose from today in Chennai||CHENNAI: Chief minister MK Stalin is launching the administration of booster dose of Covid-19 vaccination at MRC Nagar in Chennai on Monday. The state health department has estimated that 35 lakh healthcare and frontline workers, senior citizens (aged 60 or above) with comorbidities, who got both their vaccine doses before April 14 last year, are eligible to get the booster shot at their nearby health centres. Among them, nearly 15 lakh people are estimated to be residents of Greater Chennai Corporation (GCC) limits. The list of 140 Upgraded Primary Health Centres (UPHCs), where the civic body will be giving the vaccines, can be accessed at the civic body's official website https://chennaicorporation.gov.in/gcc/. Health Minister Ma Subramanian said more than 8.8 crore vaccine doses had been administered in Tamil Nadu so far. In Chennai, around 91 per cent and 71 per cent had taken their first and second doses respectively.||https://timesofindia.indiatimes.com/city/chennai/booster-dose-from-today/articleshow/88798092.cms||---
---||Chennai||Tamil Nadu: SRM seeks applications for medical programmes||CHENNAI: Admissions are open to various medical and health sciences programs at SRM Medical College Hospital and Research Centre (SRM MCH and RC) in Kattankulathur. Admissions to any of these programs will be based on the national-level entrance examination conducted by the respective schools in SRM. The entrance test will be followed by interview. For more details, log on to www.srmist.edu.in.||https://timesofindia.indiatimes.com/city/chennai/srm-seeks-applications-for-med-programmes/articleshow/88798093.cms||---
---||Chennai||Lockdown lessons on learning outcomes||Chennai: The school education department will impart training based on learning outcomes to teachers between January 10 and February 25. The training will take place during the closure of schools for Classes I to IX owing to a spike in Covid-19 cases. The program will be organized in hi-tech labs in government high schools at block level.“The State Council for Educational Research and Training (SCERT) has defined learning outcomes for each lesson. To clarify doubts on learning outcomes and to make sure each student achieve those learning goals, further training is needed,” a circular from the school education department said.Teacher associations, however, opposed a move to conduct training for more than 100 teaches at a location when the Covid-19 cases are set to reach the peak in the coming weeks.“When Covid-19 is spreading fast, asking teachers to assemble at block-level in one place may result in spread of Covid-19 infection.It is not possible to ensure social distancing within the hi-tech labs. Hence, the training program needs to be conducted after the Covid-19 cases subside,” said P K Ilamaran, president of Tamil Nadu Teachers Association.||https://timesofindia.indiatimes.com/city/chennai/lockdown-lessons-on-learning-outcomes/articleshow/88798094.cms||---
---||Chennai||Palanivel Thiaga Rajan quits as DMK IT wing secretary; T R B Rajaa to get post||CHENNAI: In an internal development within the ruling DMK, minister for finance and human resources Palanivel Thiaga Rajan, who was also heading the party’s IT wing as its secretary, has given up that post due to his preoccupation as the minister of a crucial department. “The finance department is taking a lot of the minister’s time. In addition, there is the GST council meetings and the follow up. Last week, PTR informed the leadership about his intent to give up the party post and the leadership too turned around to agree with his decision,” multiple sources in the DMK said. “After looking at options and considering the suggestion from the outgoing IT wing secretary, the DMK leadership has opted to hand over the responsibility of the party’s IT wing to three-time MLA from Mannargudi T R B Rajaa. A formal announcement is likely to be made by the DMK in the next few days,” a highly placed source in the DMK, on condition of anonymity told TOI. Neither Palanivel Thiaga Rajan nor TRB Rajaa responded to calls made by this correspondent on Sunday. Ironically, it was the opposition AIADMK that formally launched an IT wing in 2014 in Tamil Nadu. Political observers credit the AIADMK’s victory in 2014 Lok Sabha and 2016 assembly elections, when it retained the state for a record second time, partly to the IT wing’s campaign strategy. Impressed, the DMK too formed its own IT wing in July, 2017 and handed the responsibility to Thiaga Rajan, a former international banker and the then two-time MLA. It subsequently declared the IT wing as a recognized arm of the party and eventually came to power in the summer of last year. “With finance minister preoccupied with his government-related work, the IT wing had kind of remained dormant to the extent that it is yet to shed its image as an opposition towards its approach to issues, though it has been over eight months since the DMK has come to power,” said a source.||https://timesofindia.indiatimes.com/city/chennai/ptr-quits-as-dmk-it-wing-secy-t-r-b-rajaa-to-get-post/articleshow/88798095.cms||D Govardan
---||Chennai||Special workshop on Omicron spread today in Chennai||CHENNAI: The Press Information Bureau of the Union Ministry of Information and Broadcasting, in association with the state government and Unicef will organize a special media workshop titled ‘Omicron Surge, Vaccination of Target Groups, Covid awareness and preparedness’ on January 10 at Health and Family Welfare Training Centre in Egmore. Health secretary Dr J Radhakrishnan will inaugurate the programme. Dr C Ravichandran, professor of pediatrics and HoD of Pediatric Hematology and Oncology Madras Medical College; Dr K T S Selvavinayagam, director of Public Health and Preventive Medicine, Government of Tamil Nadu; Dr Darez Ahmed, mission director, National Health Mission, Tamil Nadu; and K L Rao, chief (Social Policy), Unicef, will take part in the workshop.||https://timesofindia.indiatimes.com/city/chennai/spl-workshop-on-omicron-spread-today/articleshow/88798096.cms||---
---||Chennai||Flood report puts spotlight on holes in Chennai’s drainage||CHENNAI: An interim report submitted by the 14-member V Thirupugazh committee, constituted recently to devise flood-prevention strategies, has identified 561 flood-prone localities across the city. The report, which had been submitted to chief minister M K Stalin, stated that the city's stormwater drains (SWDs) need to be deepened and widened in almost all the 15 zones, according to official sources. “All encroachments along waterbodies need to be removed and rainwater harvesting structures must be installed in all households,” said the report, adding that the current capacity of the SWDs was insufficient to carry all the rainwater during the monsoon. Dhayanand Krishnan, a Geographic Information System consultant who had worked with metrowater and the corporation on stormwater drain projects, said the full report should be made public before the civic body carries out any stormwater drain project. “Stormwater drain projects need to take climate change into consideration. In Singapore, rainwater retention sumps are being constructed as drains alone cannot help the city withstand flooding,” said Krishnan. He said since the capacity of lakes and ponds has shrunk, the corporation may need to think of creating a retention system. “Only if the report is made public can opinion of experts and local residents be sought,” he added. Officials said a detailed report is expected to be submitted in three months and it is likely to be made public. After the committee submitted the interim report, it may be recalled, the chief minister announced flood-mitigation projects worth 1,000 crore and said an exclusive committee would be formed to inspect irregularities in Chennai Smart City projects. The chief minister had said that T Nagar was severely inundated during this year’s rains because of poor implementation of smart city projects. Meanwhile, the corporation has begun stormwater drain projects worth 270 crore. Works are underway in locations like Wall Tax Road in Zone 5.||https://timesofindia.indiatimes.com/city/chennai/flood-report-puts-spotlight-on-holes-in-citys-drainage/articleshow/88798097.cms||---
---||Chennai||Time taken to get RT-PCR results shoots up in Chennai||CHENNAI: While it should generally take four to six hours for Covid-19 RT-PCR test results to arrive, for many residents of the city, results are being delayed by one to three days. Lakshmi S, a resident, said her father who had given a test on Wednesday in a private lab received his results only on Saturday. “We took a test in a private hospital. We could not wait for the test results. We went ahead with the CT scan and began his treatment,” she said. Similarly, another 84-year-old woman, who got tested in a government hospital on Wednesday, received the results on Friday. “After my mother tested positive, the corporation officials visited my house in Velachery and took swabs of my wife and children on Saturday. We have not received the results till Sunday night,” said a resident, who did not want himself or the government hospital to be named. While Covid-19 norms say a person can be discharged if they observe no fever after three days of testing positive in an RTPCR, a delay in results may end up the quarantine period for the patients. The delay has its mental aspects too. A doctor from the microbiology department of Stanley GH said there was a rise in samples coming in from the corporation lately. “We process the day's samples fully. A day’s delay in RTPCR status can only occur in one or two cases,” the doctor said. City corporation commissioner Gagandeep Singh Bedi said more than 30,000 tests were being done in the city lately. This is an increase from the 20,000-odd tests done till last week. “To our knowledge, results are given at the right time and there has been no delay. In case of specific private labs delaying the results, we will follow up with them,” he added.||https://timesofindia.indiatimes.com/city/chennai/time-taken-to-get-rtpcr-results-shoots-up-in-city/articleshow/88798098.cms||Omjasvin M D
---||Chennai||Chennai: Corporation scrambles to follow up on patients||CHENNAI: As Covid-19 active cases surge, the civic body is struggling to follow up on patients in the city who have tested positive. The city has 25,798 cases and at least 90% of these patients are in home-quarantine, making it hard for the 1,000 door-to-door volunteers, recruited by the corporation, to follow up on all patients. Several residents remain clueless on how to proceed after they turn positive. Many of them said they have not yet received calls or visits from the civic body. N Srijith, a resident from Purasawalkam, said he tested positive on Friday but did not receive a call from the corporation until Sunday. “I did not know if I should isolate myself or visit a hospital. I got myself paracetamol tablets and isolated myself at home, waiting for a call from the corporation staff for a follow up,” he said. Aparna Ganesan from Madipakkam, who tested positive on January 9 at 1pm, received a call from the corporation by 3pm. “The staff said they would only come the next day at 10 am to test other contacts in my family and decide whether they should be isolated or not,” she said. However, corporation protocol directs staff to visit the houses of positive patients the same day, ferry them in the an ambulance to screen them and decide if they must be home-quarantined or hospitalised. 74-year-old S Samy from T Nagar said he received a visit from the corporation on January 6, the day after he and his wife had tested positive. After that, nobody visited to check if the families needed essentials. “I went to a private lab for CT scan and followed up with my private doctor. A corporation staff on the first day visited us, stuck a poster saying I must be in quarantine till Jan 20, and left. Nobody checked on us after that,” he said. Corporation officials, meanwhile, said they have added additional staff in the tele-counselling centres on January 8 to follow up on patients. A total of 129 tele-callers and 19 doctors have been appointed for the call centres, and each person has been asked to make at least 100 calls a day. “In many cases, patients have not attended calls made for follow-ups. However, I have still instructed the counselling staff to call them again repeatedly,” said corporation commissioner Gagandeep Singh Bedi. Data shared by the civic body showed that on Sunday, 22 patients did not attend calls in zone 6 (Thiruvika Nagar), 70 did not attend in zone 7 (Ambattur), and 303 did not attend in zone 8 (Anna Nagar) and about 200 did not attend in zone 10 (Kodambakkam). The commissioner said he has instructed a team of 15 IAS officers to visit tele-counselling centres to inspect if the staff are on duty. “I review this on a daily basis and we will be covering all the patients. Follow up on patients through regular phone calls is an exclusive strategy of the corporation and it is not found in other cities. We will make it better, ” he said. The IAS officials are also told to catch up with the door-to-door volunteers every morning, and give them a pep talk to boost their morale. The zonal officials have been instructed to have a list of positive patients at 7 am in the morning, and to ensure 100% follow up of all patients.||https://timesofindia.indiatimes.com/city/chennai/corpn-scrambles-to-follow-up-on-patients/articleshow/88798099.cms||Omjasvin M D
---||Chennai||Surge in Covid cases, lack of planning affects students in Chennai||CHENNAI: Thousands of college students are worried about their exams and careers as a lack of planning from the higher education department owing to the Covid-19 third wave threatens to offset their career goals. Sankarbabu, a final-year engineering student from a city college, worried about a possible delay in semester exams and completing his course on time. He got placed in a software company with a rider that he should clear all his exams without arrears. Ankita Kerketta from Andaman and Nicobar islands, a first-year MSc student in a city college, is stuck in her hostel and awaiting the announcement for her exams. She says she will return to her native place only if her college allows her to take her exams in online mode. She is not sure if she would be able to return to the city to write physical mode exams. Colleges say that the syllabus was completed last month but the government gave two months’ time for semester exams without considering the Covid-19 situation. Now, there is an uncertainty regarding the exams. “If the exams had got over in December 2021, I could have focussed on the next semester. Now, I have to study for the last semester and the next semester at the same time. I’m not sure when physical mode exams will be conducted,” Sankarbabu said. Higher education minister K Ponmudi had earlier granted two months time to students to prepare for physical mode exams. The state government also postponed semester exams for all colleges, including autonomous colleges and deemed universities to January 21. Because of this decision, many colleges repeated what they taught online in physical mode classes as well. “The lack of planning on the part of higher education department has created uncertainty among students. It was a good move to conduct physical mode exams. But they wasted a month when exams could be conducted and students could have moved on to the next semester,”said a principal who spoke on a condition of anonymity. S Vaidhyasubramaniam, vice-chancellor of Sastra, said final year students should be given priority over other students. Meanwhile, students from Class X and Class XII continue to attend physical classes despite an increase in cases. Hemavathi, a Class XII student from a city school said she was more worried about her board exams than the rapidly spreading Covid-19 cases in Chennai.||https://timesofindia.indiatimes.com/city/chennai/surge-in-cases-lack-of-planning-affects-students/articleshow/88798100.cms||A Ragu Raman
---||Chennai||Spike in arrivals from abroad at Chennai airport in November, December||CHENNAI: The surge in Covid-19 cases has drastically affected travel plans of many in the last few days, but November and December raked in good passenger traffic for airlines and the city airport. Passenger traffic, especially international, increased at a faster rate despite restrictions and a need for testing, in the last two months. However, domestic traffic growth remained sluggish. The airport handled more international travellers after Delhi and Mumbai while it lagged far behind in domestic traffic than the five other metro airports. The airport handled 10.75lakh passengers in November and 12.93lakh passengers in December. There were 1.82lakh international travellers in November while it increased to 2.46lakh passengers in December. The number of domestic passengers was 8.93lakh in November and 10.4lakh in December. There is a faster growth of international passengers (up by 65%) when compared to the same period last year. An airport official said that there is a good demand for international travel because people from other towns are boarding flights in Chennai. "The launch of flights to Singapore gave a boost to passenger traffic,” he added. S Bhaskar of Travel Agents Federation of India (TAFI) said flights to UAE, Saudi Arab and Singapore are packed, while Maldives remain popular. “The demand is huge on the international sector because of limited number of flights,” he added. However, there is a lull in the domestic sector because airlines have cut frequencies or are combining flights based on the traffic on many sectors. "Airlines have withdrawn many flights to smaller cities and have re-deployed them on profitable routes. There are not enough flights to Port Blair, Mumbai, Ahmedabad as there used to be earlier,” he added. Airlines and airports authorities expect a dip in the number of domestic passengers in the coming days. “People are likely to put off their leisure travel plans after the Pongal holidays because of a surge in Covid-19 cases,” said an airline official.||https://timesofindia.indiatimes.com/city/chennai/spike-in-arrivals-from-abroad-at-airport-in-nov-dec/articleshow/88798101.cms||---
---||Chennai||Tamil Nadu: 20 patrol vehicles for Avadi, Tambaram commissionerates||CHENNAI: The newly-minted Tambaram and Avadi police commissionerates are all set to get swanky patrol vehicles to keep a close watch on suburban stretches. Vehicles fitted with rooftop flash lights, a siren, walkie talkie sets, route maps for patrol and breathalyzers will be given to both the commissionerates The red patrol vehicles, numbering 20, are to be handed over to the commissionerates by chief minister M K Stalin next week. The patrol cars will be fitted with wireless communication devices, public address systems and loudspeakers to make announcements, especially during lockdown. The vehicles sport GPS devices to establish communication with police stations. The new patrol vehicles will be manned by a sub-inspector and a constable. Any calls to the helpline numbers at the commissionerate will be conveyed to the men in the vehicles. The Tambaram police commissionerate will function with two police districts Tambaram and Pallikaranai comprising 20 police stations. Somangalam and Manimangalam police stations from Kancheepuram district as well as Otteri, Guduvanchery, Maraimalai Nagar, Thalambur and Kelambakkam from Chengalpattu district have been attached to the Tambaram police commissionerate. Similarly, the Avadi police commissionerate will function with two police districts Avadi and Red Hills comprising 25 police stations. Besides, Vellavedu, Sevvapet, Sholavaram and Minjur police stations have been attached to the Avadi police commissionerate. “Response of police vehicles patrolling the suburban areas are going to be speedier with the new vehicles, and police can now rush to distress calls within commissionerate limits in just a couple of minutes," said a senior police officer. The vehicles will be stationed at strategic locations for patrolling and will reach a crisis spot in less than a few minutes.||https://timesofindia.indiatimes.com/city/chennai/20-patrol-vehicles-for-avadi-tambaram-commissionerates/articleshow/88798102.cms||---
---||Chennai||Toll collection on Chennai Outer Ring Road from today||CHENNAI: User fee collection at toll plazas on the newly-constructed Chennai Outer Ring Road will begin on Monday. Tamil Nadu Road Development Corporation (TNRDC), which constructed the 60-km stretch between Vandalur and Minjur, recently notified the toll rates for each of the four plazas at Varadharajapuram, Kolappancheri (near Nazarathpet), Nemmelicheri and Chinnamullaivoyal Accordingly, cars, jeeps or other four-wheelers should pay 17 to 109 for a single trip from Monday. The rates will be subjected to revision. FASTag scanners have been fixed at all toll lanes, and vehicles without FASTag stickers entering these lanes will be made to pay double the toll fee. Similarly, overloaded vehicles will pay ten times the toll fee as penalty.||https://timesofindia.indiatimes.com/city/chennai/toll-collection-on-orr-from-today/articleshow/88798103.cms||---
---||Chennai||Forest dept, NGO give lessons on conserving marshlands||Chennai: A photography contest on the importance of a marshland and lessons on its role in groundwater conservation were part of a programme conducted for the general public by the state forest department and Care Earth Trust, and NGO.The programme was aimed at educating people on the role a marshland plays..Co-founder of Care Earth Trust Jayashree Vencatesan said winter is the right season for one to see a lot of migratory birds at Pallikaranai marshland. Bird watching and learning about the marshland and its role in the ecological cycle is the focus of the programme. Each week, about 50 participants take part in the programme, including a few hearing-impaired people.A group of participants were also taught on how to identify birds and take photographs of them. The best photo was presented an award.||https://timesofindia.indiatimes.com/city/chennai/forest-dept-ngo-give-lessons-on-conserving-marshlands/articleshow/88798104.cms||---
---||Chennai||Own Voice fancied for Hyd event||Chennai: Own Voice is fancied to win the Golconda Oaks(Gr.2), the third classic event of Hyderabad races to be held on Monday.Selections: 1) The Aristocrat Plate(1400M) 1-15pm. (4) London Bell (7) Galway Bay (8) Whit Roses. 2) The Storm Trooper Plate(D-1),(1200M) 1-50pm. (3) Ok Boss (6) Isra (2) Morior Invictus. 3) The Gangotri Plate(D-2),(1400M) 2-25pm. (3) Paladino (2) General Atlantic (1) Gregor Clegane. 4) The Deccan Prince Plate(2000M) 3pm. (2) Ashwa Raudee (10) Fire Power (3) Southern Princess. 5) The Gangotri Plate(D-1),(1400M) 3-35pm. (3) Char Ek Char (10) Theo’s Choice (4) Southern Act. 6) The Golconda Oaks(2400M) ,4-10pm. (6) Own Voice (2) Faith Of Success (5) Maximum Glamour. 7) The Storm Trooper Plate(D-2),(1200M) 4-45pm. (4) Hot Seat (6) Doe A Deer (2) Narakamicie. Day’s Best: Ashwa Raudee (4-2),. TNN||https://timesofindia.indiatimes.com/city/chennai/own-voice-fancied-for-hyd-event/articleshow/88798105.cms||---
---||Hyderabad||Fearing spike in Covid cases, Telangana CM K Chandrasekhar Rao warns ahead of festival||HYDERABAD: Chief minister K Chandrasekhar Rao on Sunday appealed to the people not to move in groups, especially during Sankranthi, and try to remain in their homes and celebrate the festival taking all Covid-19 precautions. “The new variant of coronavirus is spreading,” CM KCR said, reiterating that people should be alert, take self-regulatory measures and follow government guidelines. He also emphasised that people should not entertain any fear or anxiety about the variant. “The state government is prepared to deal with the pandemic,” the CM said at a review meeting on the coronavirus situation in the state and preparedness of the medical and health department. “Everyone should take the vaccine. As on date, the vaccination drive is taking place for those in the age group of 15 to 18. From Monday, the third dose (precaution dose) will be given to frontline workers and people aged over 60. All those eligible should get vaccinated,” KCR said. In case of symptoms, people should go to the nearest government hospital and take treatment. The officials submitted a report on the measures taken following CM’s instructions during the last review meeting. The officials explained to the CM that an adequate number of oxygen beds, medicines and other required facilities were available.||https://timesofindia.indiatimes.com/city/hyderabad/fearing-spike-in-covid-cases-cm-warns-ahead-of-festival/articleshow/88798106.cms||Roushan Ali
---||Hyderabad||Govt teacher ends life in Bheemgal||Hyderabad: A 32-year-old government teacher committed suicide in Bheemgal in Nizamabad district on Sunday. Bheemgal police said that Saraswathi died after she hanged herself in the absence of her other family members. Her husband reportedly stays abroad and they have two children. The local police said that they are yet to ascertain the possible reason behind her suicide.Meanwhile, BJP state president Bandi Sanjay in a statement alleged that teacher Saraswathi died because of the controversial GO 317 issued by the state government. However, the district police denied it by claiming that the actual fact behind the suicide is still being probed. It is learnt that she was transferred to a school in Marlakunta village in Gandhari mandal, Kamareddy district.tnn||https://timesofindia.indiatimes.com/city/hyderabad/govt-teacher-ends-life-in-bheemgal/articleshow/88798107.cms||---
---||Hyderabad||‘Not many turned up at Modi’s meet’||Hyderabad: Communist Party of India (Marxist) (CPM) national general secretary Sitaram Yechury on Sunday said there are reports that not many people turned up to attend the meeting of Prime Minister Narendra Modi in Punjab on January 5.“Who told the Prime Minister was stopped? Even a former commander of a helicopter unit has said that the conditions were suitable for PM Modi to take a helicopter to reach the meeting venue,” Yechury said in response to a query over the issue of security lapses in PM’s security.However, the CPM leader made it clear that there should be no compromise in the security of the PM and that stringent action should be taken if there was any security lapse. “We have already lost two prime ministers Indira Gandhi and Rajiv Gandhi. The inquiry into the PM’s security lapse will also look into the aspect why a decision to go by road was taken,” Yechury said.||https://timesofindia.indiatimes.com/city/hyderabad/not-many-turned-up-at-modis-meet/articleshow/88798108.cms||Roushan Ali
---||Hyderabad||Target is to defeat BJP: Yechury||Hyderabad: On the talk that there was near unanimity in the three-day central committee meeting not to align with the Congress, Yechury said CPM contested in alliance with DMK-Congress in Tamil Nadu and supported Congress in Assam too. “Our target is to defeat BJP, he said. tnn||https://timesofindia.indiatimes.com/city/hyderabad/target-is-to-defeat-bjp-yechury/articleshow/88798109.cms||---
---||Hyderabad||‘Draft resolution to be readied’||Hyderabad: Addressing the media after the party’s three-day central committee meeting, Yechury said the draft political resolution of the meeting would be placed in the party’s 23rd national Congress to be held in Kannur in Kerala from April 6 to 10. tnn||https://timesofindia.indiatimes.com/city/hyderabad/draft-resolution-to-be-readied/articleshow/88798110.cms||---
