June 12, 2020||Thiruvananthapuram||Kerala: CPM Leader PK Kunjananthan dies at 73||THIRUVANANTHAPURAM: Senior CPM leader PK Kunjananthan died in Thiruvananthapuram on Thursday. He was 73 years old. He was a member of CPM Panoor Area Committee since its formation and a close associate of chief minister Pinarayi Vijayan. He was serving a life sentence for conspiracy charges in the murder of RMP leader TP Chandrasekhar. He was the 13th accused in the case. Kunjananthan was undergoing treatment for stomach ailments for the past two years. His condition worsened two weeks ago following which he was put on ventilator support. He breathed his last around 9pm. In March this year, the state high court had suspended his sentence and had granted a three-month bail to undergo specialised treatment as per the recommendations of a medical board. Kunjananthan was arrested in July 2012 and he was convicted by court in January 2014. His time in prison was controversial for the amount of time he spent outside availing frequent paroles. He even attended party conferences after coming out on parole. Despite his absence owing to his imprisonment, the party had elected him as a member of CPM Panoor Area Committee. Sources close to the deceased said that his body will be taken to his home in Kannur.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/kerala-cpm-leader-pk-kunjananthan-dies-at-73/articleshow/76329642.cms||Rejith Balakrishnan
June 12, 2020||Kanpur||UPMRC completes Metro Rail work till Kalyanpur stretch||Kanpur: Uttar Pradesh Metro Rail Corporation (UPMRC), which is carrying out the task of the Kanpur Metro construction in the city has successfully completed the construction work related to piles, pile caps and piers till Kalyanpur stretch. In the first phase, Kanpur Metro work is being carried out between IIT-Kanpur and Motijheel of which the work has been completed till Kalyanpur. Before the announcement of ‘Janta Curfew’ followed by the nationwide lockdown, Uttar Pradesh Metro Rail Corporation was executing the civil construction work of Priority Corridor between IIT-Kanpur and Motijheel. Lockdown imposed due to Covid-19 pandemic resulted in a halt on the work but soon after getting nod from the district administration to resume civil construction of the corridor on May 15, the Corporation is moving ahead with proper strategy so that the available workforce can be utilized most efficiently for the best possible outcomes. “As a result of this dedication and strategic course of action, UPMRC has successfully completed all the construction work related with piles, pile caps and piers that fall under the stretch till Kalyanpur. Till now, UPMRC has completed construction of total 931 piles, 87 pile caps and 69 piers for the Priority Corridor”, UPMRC said in a press statement. On this occasion UPMRC’s MD Kumar Keshav said, “Regaining the pace of civil construction that we had before the lockdown is surely a challenge but with each passing day, we are getting closer to previous rhythm and pace and for this all credit goes to Metro engineers’ vision, planning, preparation and fine sense of execution.”||http://timesofindia.indiatimes.com//city/kanpur/upmrc-completes-metro-rail-work-till-kalyanpur-stretch/articleshow/76329624.cms||Abhinav Malhotra
June 12, 2020||Ahmedabad||All doctors to perform 10-day Covid duty||Ahmedabad: In a notification on Thursday, Dr MM Prabhakar, OSD, Medicity, mentioned that based on new guidelines issued by the Government of India, all officers and workers would have to perform 10-day duty at Covid-19 hospital. The duty will be followed by five-day break from work, followed by seven days of non-Covid duty. The officer/ doctor will again be deployed at Covid-19 hospital for 10-day and so on. ‘Respective departments will send the duty list to the medical superintendent, RMO and OSD Dr MD Gajjar,’ mentioned the notification.||http://timesofindia.indiatimes.com//city/ahmedabad/all-doctors-to-perform-10-day-covid-duty/articleshow/76330392.cms||---
June 12, 2020||Varanasi||Class IX student held in double murder case||Gorakhpur: Police, on Wednesday night, arrested a class nine student near Dubiyari brige in double murder case and sent him to jail on Thursday. On May 24, two cousins, Krishna (25) and Divakar (23) were killed with 9mm pistol near River Gorra at Bargadwa village under Jhangha police station limit. Police had arrested 9 accused while a class ‘nine’ student was arrested on Wednesday in the case. “On a tip-off, police surrounded the area near Dubiyari Bridge and arrested Vikas Sahini son of Raju Sahini of Jungle Ram Lakhna under Khorabar police station limit. He is booked under section 147, 148,149, 302, 120 B and 216 of IPC and sent to jail on Thursday,” said CO Chauri Chaura, Rachna Mishra told. During press conference Vikas said that he studies in class nine and his age is 17. However, SO Jhangha police station Anil Kumar Singh said, “He seems to be of around 20 years old.” CO Chauri Chaura appealed to youths that they should not get attracted to wrong practices as it could lead them to tough times and their families could also face difficulties becuase of theor wrong actions. She also said that at young age youth must focus on career as one wrong step is enough in spoiling career. Earlier during a press conference after arresting six accused of the double murder, on May 31, SP North, Arvind Pandey had said that the cousins were killed due to competition and animosity between two groups. They had two groups of social media and used to post criminals and movie villain’s photographs.||http://timesofindia.indiatimes.com//city/varanasi/class-ix-student-held-in-double-murder-case/articleshow/76327412.cms||---
June 12, 2020||Trichy||Tamil Nadu: Man kidnaps and sexually assaults girl, 17, arrested||TRICHY: A 17-year-old girl was kidnapped and sexually harassed by a 23-year-old man in Trichy on Thursday. All-women police station (AWPS), Cantonment, Trichy, arrested C Vijayakumar, 23, of Surampatti Valasu in Erode district in this connection. The accused was arrested under Section 366 (kidnap or abduction), 11 (IV) (repeatedly or constantly follows or watches or contacts a child either directly or through electronic, digital or any other means) and 12 of Protection of Children from Sexual Offences (POCSO) Act. The minor girl, hailing from Trichy city, had completed her plus two course recently. The accused, a construction worker in the area, and the girl were in love for the past three years. As her mother came to know about the affair, she reprimanded the girl. On Tuesday evening, the girl went to a shop near her house and did not return. Following this, her father lodged a complaint with Edamalaipatti Pudhur police on Wednesday. As the news came out, Vijayakumar brought the girl and handed her over to Edamalaipatti Pudhur police on Wednesday. Police said that he kidnapped her and molested her. The case was transferred to AWPS, Cantonment and he was arrested and produced before a court. The court remanded him in judicial custody. (The victim's identity has not been revealed to protect her privacy as per Supreme court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/trichy/man-kidnaps-and-sexually-assaults-girl-17-arrested/articleshow/76330385.cms||---
June 12, 2020||Mangaluru||Saptapadhi scheme may be held this month||Mangaluru: If the celestial stars align the way the department of religious endowment wants them to, Karnataka could well be set for a monsoon wedding of a different kind. The department is now waiting for auspicious dates this month, during which it is looking to hold the maiden edition of the much touted ‘Saptapadhi’ scheme. Plans are afoot to hold the marriages either on one or two days, depending on how the ‘muhurta’ pans out. Kota Shrinivas Poojari, minister for religious endowment, said the scheme has the blessings of chief minister B S Yediyurappa, who launched it on January 10. The department will conduct this mass marriage exercise as per the CM’s aspirations, Poojari said. Aimed at doing away with lavish weddings, the weddings will be conducted in 100 ‘A’ grade temples of the department, with the temples bearing the expenses of the bride and the groom. The department had initially planned to organise the mass marriages on two auspicious dates – April 26 and May 24—and subsequently decided to club the marriages fixed in April to May, but it couldn’t take place. “The lockdown has necessitated a total change in plans, and some of the applicants could already have entered into wedlock in the interim,” he said, adding this extended period could give an opportunity to others wanting to avail its benefit, as per norms. The scheme had received good response with the department having received more than 4,500 applications. “We will finalise the modalities of organising the mass marriages based on final applications on hand,” the minister said, adding logistics will be worked out based on dates that are available. “If we get more dates, weddings will be spaced out,” he said, adding that the department has already carried out adequate roadshows to promote the event. Each A grade temples will spend Rs 55,000 on each couple, including 8 grams of gold for the mangalasutra and Rs 10,000 and Rs 5,000 for the bride and groom, respectively. The list of temples where these marriages will be solemnised will be based on the number of applicants, and their proximity to those temples, he said.||http://timesofindia.indiatimes.com//city/mangaluru/saptapadhi-scheme-may-be-held-this-month/articleshow/76328335.cms||Jaideep Shenoy
June 12, 2020||Gurgaon||Why microbreweries can’t beer it: High restart cost and low footfall||Gurgaon: More often than not, plans to eat and drink out in the city materialise at a microbrewery. Corporate or personal, hanging out with friends or meeting a date, these standalone distillery-cum-bars seem like an inevitable setting because they are ubiquitous. Gurgaon has one microbrewery for every six bars, an unusually high ratio for any city. Even though competition has increased, none has seemed a misfit here; the massive corporate presence in the city and a buzzing nightlife meant customers for bespoke brews wasn’t a problem. But the Covid-19 pandemic, and the lockdown that followed, has altered this universe. Business models built on higher footfalls find themselves marooned by social distancing and curfew hours. The corporate tide has turned into a trickle. As a result, many microbrewery owners do not see any business sense in reopening their establishments even after the government permits them to do so. Explaining why, one businessman, who did not wish to be named, said the smallest of microbreweries occupies a 4,000 square feet area, translating into a rent of Rs 7 lakh - 8 lakh a month. Licence fees total up to Rs 25 lakh per annum. Once maintenance costs, staff salaries and other overheads are factored in, anyone who wants to reopen a microbrewery will need Rs 50 lakh working capital immediately, the microbrewery owner said. Inderjeet Singh Banga, the Gurgaon chapter head of the National Restaurant Association of India (NRAI) and owner of popular microbrewery Prankster, said that he feared only 15-20 outlets may survive while the remaining may just shut shop. He agreed reopening under the current licensing regime would entail a hefty investment and many businessmen simply did not have that kind of money after two straight months of being in lockdown. “We need permission to stay open till late, home deliver fresh beer and waiver of rentals for at least the lockdown period, followed by renegotiations on rent-sharing and deferment of licence renewals to be able to reopen,” Banga said. Lalit Ahlawat of Striker, Adda and Soi7 concurred that reopening did not look feasible in the current situation. After investing fresh capital, trying to get their staff back and following new social distancing protocols, which will reduce seating capacity, businesses will bleed from the day they reopen, Ahlawat said. He is doubtful about home deliveries rescuing the business even if the government allowed it. Microbreweries, Ahlawat said, were conceptualised as experiential zones and restarting them to deliver a mere 15-20 litres of beer won’t make any sense. “We cannot operate under the same module. We are also not confident to shift out and build a new place from scratch as there is no certainty of business for the next six months. This is a time for authorities and landlords to step forward to save the industry,” he said. Another microbrewery owner said many like him had not thought about applying for renewing their licences because they were not sure about the future of their business. “There are some who will just sell their equipment and shut shop,” he said. Consultant brewer Ishan Grover said another concern for microbreweries was they had invested in kitchens for food but those not looking to drink were unlikely to come to a microbrewery just for food. He agreed with Banga that allowing home delivery like in Bengaluru would restore some confidence as it would open a new business avenue. “It will at least get the business started,” he said. Banga said he was trying his best to negotiate with various stakeholders such as excise departments and landlords to work out an amicable solution. “Close to 50 outlets that were competing with each other to offer world-class beer to residents at the cheapest prices are struggling. If not immediately assisted, microbreweries that made Gurgaon one of the most vibrant cities of NCR might just die,” he said.||http://timesofindia.indiatimes.com//city/gurgaon/why-microbreweries-cant-beer-it-high-restart-cost-and-low-footfall/articleshow/76311062.cms||---
June 12, 2020||Varanasi||Sevapuri to become nation’s first model block by Aug end||Varanasi: Niti Ayog officials will take stock of the progress in the on-going projects to develop Sevapuri block as the first model block of the country via video conferencing on Friday. Earlier, the Ayog had revised the schedule for saturating all 87 village panchayats of Sevapuri with Central and state government schemes due to the Covid-19 lockdown. District magistrate Kaushal Raj Sharma said that a presentation on the work done so far in Sevapuri block, and remaining projects to achieve the targets, will be given before the Niti Ayog officials through video conferencing on Friday. According to him, the Niti Ayog had selected Sevapuri block to develop it as the first model block of the country by saturating its villages with all government schemes. “Initially, three months time between March and May was given to achieve the given target. But, due to Covid-19, the time-frame was rescheduled as district administration was asked to achieve it from June 1 to August 31,” he said. Sharma said that so far this block, which has a population of 2.73 lakh in 87 village panchayats, has been infused with pension and other schemes of financial benefits to selected beneficiaries. “Vacant positions in all government offices of this block have been filled. Now, execution of schemes for skill development, loans for agriculture and other sectors and infrastructure development related works are due,” he said. The work of skill development, loaning schemes will be completed within a month, he said adding, as most of infrastructure development projects especially of roads would be done with interlocking process. Due to it they would not be affected by monsoon and would complete in schedule time frame, he added.||http://timesofindia.indiatimes.com//city/varanasi/sevapuri-to-become-nations-first-model-block-by-aug-end/articleshow/76327353.cms||Rajeev Dikshit
June 12, 2020||Nagpur||No check on Covid rule breach by auto drivers||Nagpur: Three-seater autorickshaws, which are supposed to ferry only two passengers in a trip, are plying with more than six passengers throwing Covid distancing norms to the winds. This was especially witnessed under Lakadganj zone and the traffic police personnel deployed there made no efforts to enforce the Covid distancing rules.TOI went around various parts of the city on Thursday and found some autorickshaw drivers even more brazen in flouting every traffic and Covid safety norm by allowing passengers to sit along with them on the driver’s seat.The blatant violation by auto drivers was noticed between Gomti Chowk to Kapsi flyover. During a 15-minute stay at the spot, TOI found almost all three-wheelers ferrying excess passengers. Senior PI from Kamptee traffic zone Roshan Yadav admitted autos plying in this part of the city are violating the guidelines. He said that traffic constables deployed in this part of the city have been asked to discourage auto drivers from ferrying more than two passengers in one trip. Most commuters were daily-wagers and autorickshaw drivers too hail from poor families and hence the traffic police were a bit lenient, said Yadav. TOI also spoke to a few passengers who alighted at Gomti Chowk and they pointed out that with no Aapli Buses on city roads, they were left with no option but to use autorickshaws to commute.The traffic police are also overlooking the violation of pillion riding on two-wheelers. Traffic police personnel deployed across busy junctions and roads have taken no effort to nab bikers riding double seat.Following the state government directives, Nagpur Municipal Corporation (NMC) had allowed autos and cabs to operate from May 5 with some strict guidelines making it mandatory for drivers to wear mask and use hand sanitizers. It also specified the number of passengers allowed in these vehicles, i.e. driver-plus-two.Deputy commissioner of police (traffic) Vikram Sali said all the 10 traffic zones have been instructed to ensure strict adherence of the Covid-19 guidelines. “Now, I will ask all 10 senior PIs to intensify the drive against violators,” he said.From June 1 to 10, the traffic police have penalized 72 auto drivers. According to city traffic police data, 23 autorickshaw drivers have been penalized for driving without uniform. “If the NMC resumes city bus operations with some riders like limiting passengers, spread of coronavirus could be curbed to a great extent as availability of buses will discourage people from travelling in crowded autos,” said traffic experts.Meanwhile, traffic police on Wednesday detained four motorbikes plying with modified silencers in Civil Lines, said traffic DCP Vikram Sali.||http://timesofindia.indiatimes.com//city/nagpur/no-check-on-covid-rule-breach-by-auto-drivers/articleshow/76329568.cms||Proshun Chakraborty
June 12, 2020||Ahmedabad||Manual scavenging still rampant in Ahmedabad||AHMEDABAD: Several pictures and videos have emerged showing that manual scavenging is still prevalent in Ahmedabad and Anand. Images from Gomtipur, Amraiwadi and Bapunagar show contractual workers of the Ahmedabad Municipal Corporation (AMC) cleaning manholes with a spade-like tool, commonly called a ‘bucket’ by workers. A video sent by an activist from Jaffrabad village in Tarapur taluka of Anand district shows a worker standing in sludge of a manhole. He is covered in filth up to his shoulders. In the video, the contractor is asked about the situation. He says the sewer line is being repaired. These areas were declared containment zones. Yet these workers are not given sanitizers and gloves. A worker said, “We have to buy masks for our safety but the authority should provide us gloves to make sure we are not infected.” Parsottam Vaghela, an Ahmedabad activist, said though manual scavenging is banned in the country, the practice is still rampant in the city.||http://timesofindia.indiatimes.com//city/ahmedabad/manual-scavenging-still-rampant-in-ahmedabad/articleshow/76329673.cms||Ashish Chauhan
June 12, 2020||Kanpur||Three KMC employees test corona positive; bldg sealed||Kanpur: Corona infection has now reached the Kanpur Municipal Corporation (KMC) headquarters on Thursday when its three employees were tested positive. It is said that one of the infected employees had visited the office of the health department. Following panic in the municipal corporation, the employees were sent to the hospital. The authorities sealed the KMC building. Mukhya nagar swasthya adhikari Dr Pramila Niranjan confirmed that three employees had been found infected on Thursday, and all of them had been admitted to the hospital. Two among the infected employees are sanitation workers and one a clerk in the health department. The clerk has been suffering from fever for the last one week and was on leave. A sanitation worker was deputed at Raipurwa while the second had visited the headquarters on Thursday, she said. The KMC building had been sealed and would be sanitized, she added.||http://timesofindia.indiatimes.com//city/kanpur/three-kmc-employees-test-corona-positive-bldg-sealed/articleshow/76329644.cms||---
June 12, 2020||Nagpur||Maharashtra: Rains to lash Vidarbha in coming days||NAGPUR: In some encouraging news for citizens, Vidarbha is expected to receive good rainfall in the coming days. According to the officials of the Regional Meteorological Centre, Nagpur, a low pressure area in west, central and adjoining north west Bay of Bengal, along Andhra Pradesh-South Odisha coast is likely to cause rainfall in Vidarbha. Officials further informed that monsoon is expected to hit Vidarbha in less than a week’s time. “Overall season rainfall is likely to be 103% over the region,” they added. Drizzles and the pleasant weather have brought the mercury levels down. On Thursday, the city recorded a maximum temperature of 38.2 degree Celsius. At 35 degree Celsius, Chandrapur and Gadchiroli recorded the lowest maximum temperature in the region. On the same day, Ghatanji in Yavtamal recorded highest rainfall in the region at 84.2 millimetres. Other districts which received rains were Wardha, Washim, Amravati, Buldhana, Chandrapur and Gadchiroli. In the coming week, rainfall along with thunderstorm are expected to hit the city. The maximum and minimum temperatures will see a further dip. Isolated places in Vidarbha are expected to receive heavy rains on Friday and Saturday.||http://timesofindia.indiatimes.com//city/nagpur/rains-to-lash-vidarbha-in-coming-days/articleshow/76329579.cms||Manka Behl
June 12, 2020||Kochi||This vehicle will collect swab from doorsteps||Alappuzha: The second phase of Tiranga project, wherein a multi-equipment vehicle will collect swab samples from doorsteps, was introduced in Pathanamthitta on Thursday. In the first phase of the project, which was conceived by Thiruvalla sub-collector Vinay Goyal, a vehicle carried out contactless screening for Covid-19. Around 10,000 people were screened in the first phase which was launched on April 19. Sub-collector Vinay Goyal, who is also a doctor, said, “We have installed a walk-in swab collection kiosk inside the vehicle. If we want to take the sample of a person to test for Covid-19, they don’t need to come to hospital. The vehicle will go to the doorsteps of the person concerned and samples will be collected. This initiative will help us in saving time and money spent for the commute of ambulances to collect samples,” the sub-collector said. “Earlier, two to three personal protective equipment kits are needed every time a patient is brought to the hospital for swab collection. Now we need only a single PPE kit as the samples are being collected without any contact in this vehicle. After collecting 12 samples, we fumigate the chamber. The air that gets discharged from the vehicle is also purified. There is also a sound system for communicating with the persons outside. This initiative will also help us to drastically increase our daily sample collection rate,” he said.||http://timesofindia.indiatimes.com//city/kochi/this-vehicle-will-collect-swab-from-doorsteps/articleshow/76328386.cms||---
June 12, 2020||Bhopal||Salons and barber shops ready to serve in Bhopal, but clients stay away||BHOPAL: Salons and barber shops have opened in the city in Unlock 1.0, but walk-ins at these places have fallen by around 80-90 per cent. The worst hit are the small barber shops and the hair and makeup stylists working at big salons. Despite following all precautionary measures to control the spread of coronavirus, including PPE kits for hair stylists and disposable accessories for all clients, people are avoiding these arenas. Many big salons have either laid-off almost half of their employees or have cut their salaries by 20-30 per cent. As most of the weddings were either postponed or cancelled during lockdown in March and April, most of the makeup studios which provided bridal makeup packages are in doldrums. The clients, who had booked for such packages in advance, are now asking for refunds. The business is going through one of the worst phases and the people associated with it are facing acute financial crisis. Some salons have increased their service charges by 15-20 per cent as their costs have increased due to Covid SOPs. Some salons have provided an option to clients to bring their own towels, scissors, combs etc, so that they can get service at old rates. Rajan Bawa, owner of a premium chain of salon in the city, said “The look inside the salon is like that of a hospital. We have hair dressers clad in PPE kits like surgeons to provide hygienic services to the clients. We sanitise everything, including the chairs, furniture and every part of the salon. As the clients enter, we sanitise their feet an hands everything but the number of client walk-ins have reduced by 80 per cent compared to pre-lockdown era.” Bawa said, “We provide mask, disposable sheets, towels etc to each and every client. This has increased our cost by around 20 per cent but we have not yet passed on the burden to clients. Now that the clients have reduced, we have to reduce the number of employees to survive as we have to pay them salaries.” Asif Khan alias Ashu, who runs a makeup studio and salon near Musical Fountain in Jehangirabad said, “More than 80 per cent of business is affected due to pandemic. Bridal makeup orders for the month of March and April were either postponed or cancelled and clients are asking for refund. Now in Unlock 1.0, we have taken precautionary measures like sanitising clients before entering the salon, disposable items for service but still clients have reduced. The main problem for salons is the rent of the building because the business has reduced and we are struggling to cover even the fixed costs. We have retained only 4-5 employees and fired the others.” He added that the worst hit are the small salons who do not have proper infrastructure and clients are now scared to visit those shops. Zahid Husain, 34, a resident of Shahjehanabad, who works as a hair stylist at a premium salon in E-2/Arera Colony, said, “ Post Covid, clients are wary of visiting salons and the number of walk-ins have gone down considerably. Before lockdown I used to provide haircut and other services to around a dozen clients in a day and my smartphone was always buzzing with calls from clients asking for appointments. Now after lockdown since the salon has opened, I serve 1-2 clients in a day and sit idle most of the time. I got only 20 per cent of my salary for April and may not even get the salary for May.”||http://timesofindia.indiatimes.com//city/bhopal/salons-and-barber-shops-ready-to-serve-but-clients-stay-away/articleshow/76328362.cms||Sudeept Mishra
June 12, 2020||Nashik||Traders welcome shop timing relief, oppose odd-even plan||Nashik: The municipal corporation’s relaxations in shop timings has created a positive mood among the traders in the city. Since Thursday, shops have been allowed to operate full time. Earlier, they were allowed to remain open only between 9am and 5 pm, but the traders had demanded a relaxation. Accordingly, civic chief Radhakrishna Game issued a circular on Wednesday evening, allowing all standalone shops outside the containment areas, except malls and commercial complexes, to open full time. “The timing relaxation is a really good decision. It has created a positive mood among the traders as they will now get adequate time for business,” said Chetan Rajapurkar, Nashik jewellers’ association president. Digvijay Kapadia, president of Nashik cloth merchants’ association, also agreed. However, traders are still disappointed with the odd-even plan for opening the shops. Kapadia said, “There is a need to allow shops to stay open on all days . The government may use the option of giving two-day holiday, business-wise, each week.” Cloth and readymade garment shops may remain closed on Monday and Tuesday, while jewellers on Wednesday and Thursday. Hardware stores may take two-day holiday on Friday and Saturday. This formula will not only give relief to trade and businesses, but will also help reduce crowds, suggested Kapadia.||http://timesofindia.indiatimes.com//city/nashik/traders-welcome-shop-timing-relief-oppose-odd-even-plan/articleshow/76328369.cms||Tushar Pawar
June 12, 2020||Agra||Anamika Shukla scam: Kasganj police claims 2 brothers are main accused, arrests one||Agra: Five days after arresting the first of the 25 Anamikas in the Kasturba Gandhi Balika Vidyalaya (KGBV) teachers appointment scam, the Kasganj police on Thursday claimed to have identified two brothers as the main accused and arrested one of them. The arrested accused has been identified as Jaswant Singh Jaatav (42) of Nagla Khar village under Bhogaon police limits. He hails from Mainpuri and works as a headmaster at a Kannauj school. His younger brother Pushpender Singh Jaatav (32), who is also an accused, has been absconding since June 6, said police. Police said the two brothers are involved in similar scams in the past seven-eight years. Prior to the Anamika Shukla scam, they had used the identity and academic qualification of one Deepti Singh to illegally get job of teacher to scores of women, claimed police. “They used to charge Rs 1.5-2 lakh to prepare one set of forged documents. The modus operandi was simple: After collecting details of top ranking candidates who landed in government jobs, accused Pushpender Singh and his brother Jaswant would prepare fake marksheets, Aadhaar and other documents,” said Kasganj superintendent of police Sushil Ghule. “We suspect that many more people, and even officials in the education department, are involved in the scam. Once Pushpender is arrested, more details of the scam would emerge. Jaswant has admitted that his brother is the kingpin of the scam,” said SP Ghule. Jaswant is a BA second year dropout of the 1997-98 batch of National Degree College, Mainpuri. He completed his high school from Farrukhabad and intermediate from Mainpuri. Since September 22, 2015, he has been working as headmaster of a government school at Rampur Barauli in Indragadh block under Hasrena police jurisdiction in Kannauj. SHO Soron Ripudaman Singh, who is leading the investigation, said, “Jaswant obtained the job of headmaster by submitting fake documents. The documents belonged to one Vibhav Kumar of Hasanpur village.” In an exclusive report, TOI had earlier reported that an FIR lodged against Anamika Shukla in Amethi district mentioned her address as Hasanpur, but the village (Tigva) pradhan Mahendra Singh Jaatav claimed that the entire village is populated by members of the Dalit community. Hasanpur is 4 km away from Jaswant’s village Nagla Khar. “During investigation, we found that the two brothers helped only those women who had some link or contact with their family, village or friends. In the case of Surpiya Jaatav, who originally hailed from Kamyganj of Farrukhabad district but was working as teacher in Faridpur (Kasganj) KGBV, we found that her uncle Shishupal was a friend of the two brothers, who helped the woman to get the job in lieu of Rs 1.5 lakh.”||http://timesofindia.indiatimes.com//city/agra/anamika-shukla-scam-kasganj-police-claims-2-brothers-are-main-accused-arrests-one/articleshow/76327232.cms||Arvind Chauhan
June 12, 2020||Nagpur||New SOP for cops: Keep min contact with corpses||Nagpur: The police department, left rattled by the high number of Covid-19 cases among its personnel, has decided to follow certain stringent norms as far as dealing with dead bodies is concerned.In the latest Standard Operating Procedure (SOP) issued in the interest of field staff, the state police top brass has sounded caution regarding handling of bodies. Apart from mandatory gloves, masks or face shields, cops have also been asked to ensure minimum physical contact with the bodies. In case of an accident or murder, cops have been asked to ensure that there is least crowding around the spot. Bare minimum staffers and panchas or the witnesses would conduct panchnama formalities while maintaining Covid distancing. According to a senior official, associated with the process of issuing the SOP for Nagpur city police, unlike in the past the bodies must be taken away from the spot in ambulance instead of police vehicles. If it’s an unidentified body, the official said, cops must summon ambulance and shift it to government hospital with doctors or trained medical staffers. “If it’s case of suicide, natural deaths and so on, then the cops must try to seek information about any symptoms which the victim may have had before death and decide accordingly,” said the cop. “The post-mortem should be conducted only where necessary and there is an uncertainty about cause of death or foul play,” the officer said.Cops have also been instructed to disinfect and sanitize their vehicles repeatedly in case they have used it to transfer bodies when ambulance was not be available. “We have also told cops not to conduct inquest panchnama in case of natural deaths or complete the formalities with utmost care, like wearing PPE kits and such other protective gear,” he said. There are also instances of senior officers deploying their own measures to protect their team from being infected. Senior inspector Santosh Khandekar of Ajni police station had sent an entire team home after they had handled a body. “The team was sent home, asked to take bath and send report on the formalities completed at the spot through WhatsApp,” he said. It’s learnt, senior inspector Vijay Akot of Beltarodi police station has instructed his duty distribution constable to ensure that the a team from spot is not sent elsewhere. “In case someone is affected, then only few with him/her would have to be quarantined,” said a source from Beltarodi police station.||http://timesofindia.indiatimes.com//city/nagpur/new-sop-for-cops-keep-min-contact-with-corpses/articleshow/76329608.cms||Soumitra Bose
June 12, 2020||Nashik||Onion price stays around Rs 900/quintal||Nashik: The average wholesale price of onions at the Agricultural Produce Market Committee (APMC) in Lasalgaon has not dipped or gone above Rs 900 per quintal in the last three days. From June 2, when the average wholesale onion price was recorded at Rs 720 per quintal, the price has increased by Rs 180 and remained fixed at Rs 900 per quintal since Tuesday. According to APMC officials, the demand for onions from Bangladesh has increased at large. “Moreover, some hotels and restaurants have also opened. The rise in demand, both for export and in domestic markets, has led to a rise in the average wholesale price of onions in the last few days,” said officials. The average wholesale price has stabilized despite there being a rise in the supply of onions at Lasalagon from 17,000 to 18,000 quintal per day to 24,000-25,000 quintal a day.||http://timesofindia.indiatimes.com//city/nashik/onion-price-stays-around-rs-900/quintal/articleshow/76328402.cms||Tushar Pawar
June 12, 2020||Jodhpur||Rajasthan: In a fortnight, Bharatpur tops list of active cases||JAIPUR: The Covid-19 spread in Bharatpur, which borders UP, is worsening quickly with the district topping the list of active cases, overtaking Jaipur and Jodhpur, in a fortnight. It has also jumped to the third position in the overall list of most affected districts in Rajasthan. The sudden spike in Bharatpur has turned the district into one with the highest number of active cases at 573, followed by Jodhpur (532), Jaipur (433) and Alwar (161). The spread of the virus in Bharatpur can be gauged by the fact that it has 80 different containment zones. “Each containment zone covers a 3km area,” said a health department official in Bharatpur. Health authorities attributed spike to 160 migrants who tested positive, but above all due to vegetables traders from Kumher Gate wholesale mandi who had frequently visited Agra.||http://timesofindia.indiatimes.com//city/jodhpur/in-a-fortnight-bharatpur-tops-list-of-active-cases/articleshow/76331487.cms||---
June 12, 2020||Jaipur||Rajasthan: In a fortnight, Bharatpur tops list of active cases||JAIPUR: The Covid-19 spread in Bharatpur, which borders UP, is worsening quickly with the district topping the list of active cases, overtaking Jaipur and Jodhpur, in a fortnight. It has also jumped to the third position in the overall list of most affected districts in Rajasthan. The sudden spike in Bharatpur has turned the district into one with the highest number of active cases at 573, followed by Jodhpur (532), Jaipur (433) and Alwar (161). The spread of the virus in Bharatpur can be gauged by the fact that it has 80 different containment zones. “Each containment zone covers a 3km area,” said a health department official in Bharatpur. Health authorities attributed spike to 160 migrants who tested positive, but above all due to vegetables traders from Kumher Gate wholesale mandi who had frequently visited Agra.||http://timesofindia.indiatimes.com//city/jaipur/in-a-fortnight-bharatpur-tops-list-of-active-cases/articleshow/76330436.cms||---
