June 5, 2020||Bengaluru||Teachers face challenges as online classes gather steam||When educational institutions were shut at the start of the coronavirus pandemic in the country, not many reckoned it would change the face of education as we have all known. From a no smartphones allowed in school, to learning only with such devices at home, it has been a massive change that everyone involved – teachers, students and parents – is still getting accustomed to. With uncertainty still surrounding the reopening of schools and colleges, many institutions have begun online classes, which could continue for a while. For the teachers, the move from a physical classroom of 40-odd boisterous students to a room in their homes, from where they hope to impart the same level of learning to the young ones, has been fraught with challenges and quite the learning experience. ‘Adapting to technology took time’For Mallika Dorothy, a 52-year old Physics teacher at Bethany High School, says. "Online classes has been a learning process for everyone, including students. Since we are used to one method, learning and adapting to a whole new process took some time. Thankfully we have a good technical team that helped us through any difficulties we faced," says Mallikka. For 68-year-old English professor Reena Dsouza*, who teaches at a city college, learning new software and online tools at this age were quite a task. "I was nervous about conducting online classes, because I am not very tech-savvy. But since I had a laptop, I asked colleagues and my kids to help me navigate through the software," she says. But even that was a task, as maintaining social distancing meant having to learn how to share a computer screen, among others, so that they could help her. ‘Figuring out online class etiquette took some time’Learning the tools to conduct class, was only the first step, as Reena found out. "Not all students have access to the best internet connection or a quiet space at home to attend class. In the initial days, some students would not mute themselves, so we were privy to a lot of personal conversations, or just background noise of a kitchen or TV," she says. ‘Parents hovering around during class are an issue’One of the biggest issues, though, is that parents also have ‘access’ to these classes now. Since online classes were announced, there have been multiple memes of parents attending class and taking notes instead of the children, which prompted school to send our circulars against such behaviour. Some parents even began commenting on the quality of teaching, following which a video titled ‘Parents! Please be patient with school teachers who are starting online classes’ came up on social media to address helicopter parenting and how it makes teaching difficult for teachers. Mallikka says, "I have seen parents helping out their children during my online classes, claiming that their wards are slow and need help to catch up with the class." ‘Maintaining discipline online is tough’A school in Kengeri stopped using the video conferencing app Zoom recently, after a porn video popped up on the screen during a class conducted by the Chemistry Department. And that’s not all. “Students would log in, mute themselves and turn video off and then do other stuff. I now ensure student participation in rotation to ensure everyone is attentive," says Reena. Mallikka shares that a colleague once accidentally shared her screen with students, which some of them used as an opportunity for mischief. "When the teacher shared her board with the students, one of them changed the formulae as she wrote them,” she says. Overall, though, Mallika says that conducting classes has been manageable since they were for classes eight and above. “Now that we will begin online classes for the remaining classes, we will have to wait and watch and see what new challenges we face." Will the delay in reopening result in a shorter academic year?It is too early to comment, but by the looks of it, it seems the academic year will be shorter. For us, students' and faculty members' welfare is priority. We are awaiting the guidelines from the state government and the United Grants Commission (UGC) about reopening educational institutions. Only then will we be able to decide on the next course of action. – Sophia Sharon, Assistant Professor, Department of Sociology, Mount Carmel College. Here’s what the new schedule of schools in a post-COVID-19 era could look like220 days and 1,320 hours to be reduced to 100 days and 600 hours for in-school sessions  Remaining 100 days and 600 hours for active learning hours from home 20 days likely to be set aside for sessions with doctors and counsellors to ensure well-being of students Classes 1-5 likely to have classes twice a week Classes 6-8 likely to attend classes 2-4 times a week Classes 9-12 likely to attend classes 4-5 times a week Class duration to reduce to 30 minutes||http://timesofindia.indiatimes.com//city/bengaluru/teachers-face-challenges-as-online-classes-gather-steam/articleshow/76201847.cms||Sandra Marina Fernandes
June 5, 2020||Business||Consumer confidence crashes: RBI survey||MUMBAI: Less than two months into the Covid-19 lockdown, consumer confidence in India totally collapsed with half of those polled expecting incomes to shrink and prices to rise. The Reserve Bank of India (RBI) on Thursday released its consumer confidence survey, conducted through telephonic interviews across May 5-17 in 13 cities, which indicated consumers “entering the zone of pessimism”. Consumers have turned more pessimistic on all fronts — economic situation, employment, income and spending. Among those surveyed, 74% said that the economic situation has deteriorated, while 67% said that expectations on employment have worsened. Expecting price pressure on food products, more households see general prices and inflation rising over a three-month horizon as compared to the previous round. However, the prices of all product groups, especially the cost of housing, are expected to ease over the year-ahead period. Until now, it was only a minority (less than a fourth) who felt that there is a likelihood of incomes shrinking. However, in the May 2020 survey, a record 50% said that they saw their incomes coming down. As a result, nearly 10% said they would reduce spending even on essentials, while 46% said they would cut spending on non-essential items. The RBI also released the results of the inflation expectation survey of households. This survey shows that median inflation perception and expectations increased sharply in May 2020 as compared with the March 2020 round of the survey. Three-month and one-year ahead median inflation expectations rose by 190 and 120 basis points (100bps = 1 percentage point), respectively, over the previous round. Overall consumer spending remained afloat, mostly due to relative inelasticity in need for essentials. Consumers, however, reported sharp cuts in discretionary spending and also do not expect much improvement in the coming year. The RBI usually releases consumer confidence data at the time of the monetary policy. However, given the lockdown, the central bank was not in a position to complete its surveys. It has also released its survey of professional forecasters on the outlook in respect of gross domestic product (GDP) growth and inflation. Most of the professional forecasters have lowered their previous (pre-Covid-19) forecasts by 7 percentage points. Real GDP, according to the forecaster’s poll, is likely to contract by 1.5% in 2020-21, but is expected to revert to growth terrain next year when it is likely to expand by 7.2%. Real gross value-added (GVA) is expected to decline by 1.7% in 2020-21, but is likely to record 6.8% growth in 2021-22, supported by an uptick in industrial and services sector activities.||http://timesofindia.indiatimes.com//business/india-business/consumer-confidence-crashes-rbi/articleshow/76203516.cms||---
June 5, 2020||Business||WFH pushes demand for support pillows, protective eyewear||Chennai: With work from home (WFH) and online classes becoming the new norm, people are purchasing items that reduce body aches and strain eyes that comes along with long hours of computer usage. From back support pillows, ergonomic chairs and protective eyewear many are seen buying them. Eyewear brands Titan, Specsmakers, which saw only a fraction of their sales from blue lens, before lockdown — protective eyewear — are now seeing an increase in its share by 25%-30%. “It is not just WFH, but also due to the overall increased screen usage that is straining people's eyes. There is also a 60% jump in demand for zero power protective specs," said Pratik Shah, CEO, Specsmakers. Anxious parents are getting a pair for themselves and for their kids who have online classes and spend the rest of the time using gadgets, add retailers. Titan saw its share of blue lens rise to 55% from less than 40% last month. “Across metros, the number of people purchasing these (protective lens) has increased,” said Shalini Gupta, marketing head at Titan EyePlus. Besides eyewear, ergonomic chairs — with adjustable seat height, seat depth and lumbar support — are also seeing a spike in demand. Ergonomic office furniture solutions provider Humanscale is seeing a tripling in demand from its corporate clients. “In the initial few weeks, there was no idea how long the work from home situation would go on for. People could work out of their beds or from the floor. This began to cause back aches in their employees since the same was happening for over a month. In the last month, we see more demand from corporates for chairs, monitor arms, laptop holder, keyboard trays etc,” said Alastair Stubbs, Country Manager India, Humanscale Not only are corporates buying such furniture for their employees, many are even providing allowance. Freshworks, Salesforce for example have allocated upto $250 per employee for setting up home offices. Custom furniture brand Woodenstreet is seeing a rise in demand for straight backed, adjustable chairs and desks from employees who are using their allowance for the purchases. “The demand has increased since May, when employees realised that WFH is here to stay and retail started opening up,” said Lokendra Singh Ranawat, CEO and co-founder, Wooden Street. Other brands including Godrej Interio and Sunday Mattress have also launched WFH furniture from employees launching their own home offices. Some working out of smaller spaces are making their beds more comfortable to work. Companies such as Wakefit, Wink and Nod are seeing a jump in demand for back support pillows, neck support pillows, and etc. “The mix of products has changed. Earlier people used to order more mattresses but now, the demand for accessories has increased by 40% because of the WFH trend,” said Chaitanya Ramalingegowda, co-founder, Wakefit.co.||http://timesofindia.indiatimes.com//business/india-business/wfh-pushes-demand-for-support-pillows-protective-eyewear/articleshow/76203761.cms||Aparna Desikan
June 5, 2020||Bhubaneswar||‘My priority will be to restore Vimsar’s image’||Newly appointed Vimsar director Lalit Kumar Meher talks to Subrat Mohanty about his plans for his alma materWhat will be the areas you will focus on after you join office as director, Vimsar?Many medical and paramedical posts at the premier health institution are lying vacant. My priority will be to fill up these posts at the earliest as only then can the institution deliver quality healthcare. Moreover, discipline at the workplace will be another focus of mine. Matters related to the students and infrastructure also need urgent attention. What is the biggest challenge before you?The biggest challenge for me is the image of the institution. That matters a lot. A bad image of an institution creates mistrust among patients, and mistrust is a barrier to providing good health services. People across western Odisha depend on Vimsar, but the image of the institution has suffered due to some small reasons. We have to change the image of the institution. There is an allegation that doctors of the institution are involved in private practice and neglect hospital workYou will find black sheep in every profession. Doctors are also human beings and, of course, there will be some doctors who will not fall in line. We will try our best to change them. But the good thing about Vimsar is that there are many doctors there who are doing their job sincerely. Many of them are outstanding doctors.  Do you plan to open new departments?There is a requirement of superspecialty departments, but getting good faculty for these departments is a big challenge. You are an alumnus of the institution. Do you think it will be easy for you to resolve its problems?I completed my MBBS from the institution a long time ago and many things have changed since then. I am not aware of the current situation here. I will analyse it once I arrive and take the required measures. It is not possible to resolve all problems overnight. I will seek the cooperation of every stakeholder to resolve the problems at my alma mater. I am optimistic about support from the government.||http://timesofindia.indiatimes.com//city/bhubaneswar/my-priority-will-be-to-restore-vimsars-image/articleshow/76202396.cms||Subrat Mohanty
June 5, 2020||Kolhapur||Rain useful for sowing operations||KOLHAPUR: Even as normal life in parts of western Maharashtra was partially affected due to cyclone Nisarga, the pre-monsoon showers have brought cheers to the farmers. Sowing operation for kharif season was in the last stage in western Maharashtra and farmers believe that rainfall was useful for them to complete the remaining farming operations. Kolhapur district recorded 527 mm rainfall on Wednesday Kolhapur zilla parishad agriculture officer Dnayndeo Vakure told TOI that Wednesday rains were useful for farmers in the region as majority of them had completed sowing operations.||http://timesofindia.indiatimes.com//city/kolhapur/rain-useful-for-sowing-operations/articleshow/76202386.cms||---
June 5, 2020||Coimbatore||Coimbatore: Tenant turns violent as landlady lodges plaint||COIMBATORE: A video of woman in her 40s brandishing sickle and threatening her 70-year-old landlady went viral on social media on Thursday. According to police, it was a complaint against her for not paying rent that provoked the tenant, identified as Jaya. She was one of the three people staying at the house that was rented out by Gnanamary, of Kalki Street in Rathinapuri. An officer said a family of three – two women and a school girl – had approached Gnanamary on January 18, 2020, to rent her house. “The woman agreed to pay a security deposit of Rs 20,000 and a monthly rent of Rs 5,500. While she initially paid the landlady an advance of Rs 10,000, she failed to settle the remaining security deposit amount. She hasn’t also paid any rent so far.” The woman, the officer said, used to abuse the landlady whenever she approached her for rent. “Finally, the tenant agreed to vacate the house on March 31. But they refused to shift, citing lockdown.” On Wednesday, Gnanamary, along with her 85-year-old husband Mariyaprakasam, lodged a complaint with the Rathinapuri police against the tenant. When they returned home, Jaya threatened Gnanamary with the sickle. Immediately, the couple contacted the police control room and a team of police rushed to the spot and brought the situation under control. On Thursday, Gnanamary lodged another complaint with the Rathinapuri police against the tenant||http://timesofindia.indiatimes.com//city/coimbatore/tenant-turns-violent-as-landlady-lodges-plaint/articleshow/76204394.cms||---
June 5, 2020||Bhopal||Chouhan visits Narottam over breakfast, keeps observers guessing||Bhopal: Chief minister Shivraj Singh Chouhan on Friday made a surprise visit to the official residence of his cabinet colleague and home minister, Narottam Mishra. The meeting took political observers by surprise as it comes in the backdrop of rumblings within the party over cabinet expansion and tickets for by-polls on 24 seats in Madhya Pradesh. Chouhan is learnt to have discussed with Mishra the impact of Balendu Shukla quitting the BJP in the Gwalior-Chambal region. However, he later told reporters that this was a casual meeting over breakfast. Chouhan reached Mishra's house at Char Imli area in the morning without any official alert and held a close-door meeting for almost half-an-hour. Sources said the two leaders discussed strategy to thwart Congress' plans to lure BJP leaders. Chouhan later told reporters, "I am chief minister and he (Mishra) is home minister. We had worked together since the era of Yuva Morcha (youth front) in the party. Narottam had been requesting a breakfast meeting at his residence, so I decided to join. This breakfast meeting was long awaited otherwise we meet everyday in the office," Chouhan told reporters on the get-together. Replying to the Congress allegations on damage to the wheat and gram crops lying in open during rains, the chief minister said that 94% crops have been stored inside warehouses. "The Congress could not control Covid-19 in the state. It also failed to provide jute bags ahead of procurement of Rabi crops. Still, we have procured a record 126 metric tonne of wheat during the season. Procurement was suspended due to rains but, farmers need not worry about their crop. I am here for them," said Chouhan BJP sources said the two leaders discussed the impact of Balendu Shukla quitting the party on 24 seats where by-polls are scheduled soon. Shukla, who was uneasy ever since Jyotiraditya Scindia joined the saffron party in March, decided to return to Congress. The former Congress minister holds sway on a few seats in Gwalior region including, Gwalior and Gwalior South, from where he had unsuccessfully contested elections in 2003 and 2008.||http://timesofindia.indiatimes.com//city/bhopal/chouhan-visits-narottam-over-breakfast-keeps-observers-guessing/articleshow/76224687.cms||---
June 5, 2020||Nashik||Crops in 191 ha damaged in Nashik dist||Nashik: Cyclone Nisarga, which brushed past the Nashik district on Wednesday, did not cause major damage to life and property damage here, but affected crops across 191.2 hectares, reports show. Crops in 191.2 hectares were affected across the district. The Sinnar taluka was worst hit as crops in 138.8 hectare were damaged here. District guardian minister Chhagan Bhujbal, who reviewed the situation and toured parts of the district, said: “This is a primary assessment. It is likely to increase.” About 258 houses including 64 pakka, 187 kaccha and 7 slums were affected by the strong winds. According to the district administration, poultry shed in Yeola blew away and chicks died causing a loss of Rs 21.36 lakh. Bhujbal said some individuals incurred heavy damages and the government would soon look into what can be done to help them. The IMD’s Nashik observatory, set up in the city, recorded 144.2 mm of rain. The district received 40% of rainfall for the month of June in a single day.||http://timesofindia.indiatimes.com//city/nashik/crops-in-191-ha-damaged-in-nashik-dist/articleshow/76202418.cms||Abhilash Botekar
June 5, 2020||Lucknow||UP CM transfers Rs 1,300 crore to over 86 lakh pensioners||LUCKNOW: Chief Minister Yogi Adityanath transferred Rs 1,301.84 crore as pension to 86,71,181 beneficiaries on Thursday. “Coming on the eve of the CM's 48th birthday, the help came as a return gift for beneficiaries under old age pension, nirashrit mahila pension, divyang pension, leprosy pension and those of the Pradhanmantri Garib Kalyan package,” said a state government spokesperson. The CM also interacted with some of the beneficiaries through video conferencing. In April, to help people tide over the Covid-19 lockdown, the government had released two month’s pension in advance amounting to Rs 871.48 crore, depositing it directly into their accounts. The total pension released by the government so far, including funds under the Central scheme, is Rs 2,173.32 crore. Under the Pradhan Mantri Garib Kalyan Yojana, an amount of Rs 1,000 per beneficiary was released along with the monthly pension. The total disbursal included Rs 748.06 crore to 49,87,054 beneficiaries of old age pension, Rs 390.93 crore to 26,06,213 beneficiaries of nirashit mahila pension, Rs 160.17 crore to 10,67,786 beneficiaries of divyang pension and Rs 2.68 crore to 10,728 beneficiaries of leprosy pension. While addressing beneficiaries after the funds were disbursed, the CM said that by transferring money directly into the accounts of beneficiaries helped in quick transfer of funds and also ensured that any avenue of corruption through physical transfer was stemmed. “Now one does not even need to go to banks to withdraw their money as newly appointed banking correspondents will visit pensioners and help them carry out banking transactions at their homes,” he said. “During the interaction, pensioner Rajaram from Jalaun thanked the CM for organising a direct interaction with people. In a conversation with one Bamouri Devi, the CM told her that she had received Rs 1,000 under the Garib Kalyan package and Rs 500 as pension which would help her meet her household expenses. Krishna, a resident of Bahraich, informed the CM that along with the pension, he was also getting ration on time with which he was able to sustain his family,” said a government spokesperson. He added that Ravi Kumar from Meerut, who works in a bulb factory, told the CM that he was very worried when all industrial work shut down during the lockdown but that he was paid his salary regularly during the period.||http://timesofindia.indiatimes.com//city/lucknow/cm-transfers-rs-1300cr-to-over-86l-pensioners/articleshow/76204910.cms||---
June 5, 2020||Kolhapur||Kolhapur boat clubs want to train youths||KOLHAPUR: The city-based boating clubs are approaching the Kolhapur Municipal Corporation (KMC) to train the youths in carrying out rescue operations during floods. The civic body has made it mandatory for the residential societies, in areas affected by flood last year, with more than 20 apartments to procure life jackets and rescue boats. They have also been asked to get the youth from the societies to sign up for voluntary rescue work. A senior KMC official said, “We have received a letter from some of the boat clubs who are ready to provide training to the volunteers for rescue work training.”||http://timesofindia.indiatimes.com//city/kolhapur/kolhapur-boat-clubs-want-to-train-youths/articleshow/76202404.cms||---
June 5, 2020||Hyderabad||HC to Telangana: Give status of Covid-19 patient||HYDERABAD: The Telangana high court on Thursday directed the state to furnish the status of Covid-19 a patient from Vanasthalipuram by Friday. The bench of chief justice Raghavendra Singh Chauhan and justice B Vijaysen Reddy was hearing a plea filed by the patient’s wife, seeking the whereabouts of her husband who was admitted in Gandhi hospital on April 30. Prior to this, her father-in-law tested positive and succumbed to the disease. She, along with her children were quarantined in a government hospital and were later discharged. She brought to the notice of the court the multiple statements made by the state and GHMC that her husband too succumbed and that his body had been cremated. “But we were not given any information,” she said. She filed this plea as a habeas corpus petition and sought to know the whereabouts of her husband. “Even in the case of a Covid-19 death, the norms say that the authorities should videograph the cremation and give it to the family. Leave alone videograph, we were not even intimated as to what happened to my husband,” she lamented. The high court bench sought information on this by Friday.||http://timesofindia.indiatimes.com//city/hyderabad/hc-to-t-give-status-of-covid-19-patient/articleshow/76204401.cms||Sagar Kumar Mutha
June 5, 2020||Bhopal||Bhopal records 58 fresh cases, 15 from Kotra Sultanabad||BHOPAL: As many as 58 Covid-19 cases were reported in the state capital on Thursday, 15 of them from a single colony in Kotra Sultanabad. Along with Hanumanganj, which reported 10 new cases, and Kotra Sultanabad, the two areas are fast emerging as hotspots for Covid-19 in Bhopal. Aishbagh too reported more Covid-19 cases in the last 24-hours. Nine people tested positive in Aishbagh. Among Thursday’s cases, five were marked as address ‘not applicable’ by the district administration. There are 141 containment zones and 458 active Covid-19 cases in the state capital. Since the outbreak, 1,630 people have been diagnosed with the infection and 1,111 have recovered. A total 61 people have died. On Thursday, MP health minister Narottam Mishra visited JP hospital to inspect Covid-19 measures undertaken by the hospital. Mishra interacted with the medical staff and patients. He also inspected the fever clinic of the hospital and reviewed measures taken by doctors and paramedical staff, who were examining, sampling and screening the patients. He also talked to patients in the clinic. Three people who received convalescent plasma therapy clinical trial have recovered and were discharged from Hamidia hospital on Thursday.||http://timesofindia.indiatimes.com//city/bhopal/bhopal-records-58-fresh-cases-15-from-kotra-sultanabad/articleshow/76203480.cms||---
June 5, 2020||Nagpur||NU prof develops UV sanitization units for mobiles, food items||Nagpur: In wake of coronavirus threat, everyone thoroughly washes vegetable and other food items. We even clean the mobile handsets regularly with sanitizers. However, there’s always a threat of getting infected from the deadly disease if not cleaned properly. A Nagpur University professor has come out two innovations based on ultraviolet (UV) technology, which would do sanitization of mobiles and food items, including the vegetables. Sanjay Dhoble, working as associate professor at NU’s physics department, in collaboration with assistant professor at Amritsar’s DAV College Vibha Chopra, has designed two sanitization units, one mobile phone and a multi-purpose device for daily use items including fruits and vegetables. The researchers have already applied for patents of both units, which they claimed as first of its kind in the country. According to Dhoble, both the sanitizing units could be readily used at offices of universities, colleges, schools, hospitals, police stations and even at homes. The devices are designed in collaboration with industrialist Tushar Padgilwar from Padgilwar Agro Industries and would be made available in the markets soon. “UV technology can be used as one of the methods for sanitization since its light has germicidal properties. It’s not only cost effective and environmental friendly, but also leaves no residues like chemical disinfectant methods,” he said. According to him, it’s a time-saving technique that would cause no harm to environment and humans, since the devices are fully enclosed. “The units are economical and can be used at homes, offices and specially hospitals to sanitize daily usage items in the time of global pandemic. Both are expected to kill 99.99 % of the germ, fungi, bacteria, and virus,” he said. Explaining further, Dhoble, who had many innovations to his credit, added the units wouldn’t cause any damage to the smartphone, fresh fruits, vegetables, eatables, other grocery items. “The virus could stay on mobile screen for as long as 96 hours and we regularly touch the screen from where it could be transmitted in out body,” he said. “Since unit are radiation based, there is no radioactivity. Both devices are fully enclosed, so they have an advantage that whole air inside is subjected to a known UV dose and the disinfection effectiveness can be accurately measured,” Dhoble added.||http://timesofindia.indiatimes.com//city/nagpur/nu-prof-develops-uv-sanitization-units-for-mobiles-food-items/articleshow/76203502.cms||Vaibhav Ganjapure
June 5, 2020||Mangaluru||With 481 Covid-19 cases, Udupi on tenterhooks||MANGALURU: Udupi district’s war against Covid-19 has seemingly faltered after the government decided to reduce 14 days institutional quarantine to one week. What is more shocking is that a few people who tested positive for the disease have not yet been traced. Udupi district, which was once lauded for successfully handling the pandemic, is now in the first place in the state for Covid-19 cases, with 564 total cases and 481 active cases. Interestingly, reports of recent cases detected were out after people had gone from institutional quarantine to home quarantine. As many as 1, 732 samples are yet to be tested as on Thursday. Till May 1, the district had only three positive cases. “A majority of the cases detected recently, are people who had already gone home. Some of the people who tested positive are incommunicado, and there is possibility of community transmission of the disease because of them. This wouldn’t have happened if the government sent them home after arrival of sample test reports,” said a source working with the health department. Those whom the authorities are unable to contact had given incorrect details, said an official. Ruling out community outbreak, G Jagadeesha, deputy commissioner, Udupi, is confident of the district’s preparedness to tackle the disease, in case there is community outbreak. “We have sent people into home quarantine, after seven days of institutional quarantine, as per MHA and state guidelines. One shouldn’t blame the district administration in this regard,” he said. Due to people who have moved into home quarantine testing positive for Covid-19, it has created panic among residents, who stay close by. In Kallianpur, a person who recently returned from Dubai tested positive for Covid-19 while in home quarantine. “Now the entire apartment is sealed. It has caused fear in people living in the area,” said a neighbour.||http://timesofindia.indiatimes.com//city/mangaluru/with-481-covid-19-cases-udupi-on-tenterhooks/articleshow/76202415.cms||Kevin Mendonsa
June 5, 2020||Varanasi||Two held with demonetised currency||Varanasi: Azamgarh police on Thursday arrested two motorcycle borne youth with Rs seven lakh in old currency notes in denomination of Rs 1,000 and Rs 500, which were demonetised in 2016. Police are trying to know the source of procurement of these currency notes and where they were being taken. SP Azamgarh Dr Triveni Singh said, two youths on a motorcycle fell down after they lost control on the vehicle near Naraipur under Jiyanpur police station on Thursday morning. The demonetised currency notes kept in their vehicle also spilled out on the road following which the local natives alerted Jiyanpur police. Police initially took the duo to a local hospital where they were provided first aid after which they were taken under custody for interrogation, said the SP. The youths, identified as Ankur Yadav and Dabbu Ram of Elval locality under Kotwali police station, divulged during interogation that a youth of their locality Jwala had given them these currency notes for delivering to a person in Gorakhpur. SP Azamgarh said that after getting this input Jwala had also been arrested. He said that further investigation in this connection is in progress.||http://timesofindia.indiatimes.com//city/varanasi/two-held-withdemonetised-currency/articleshow/76204843.cms||---
June 5, 2020||Bhubaneswar||Woman escapes from jaws of death||KENDRAPADA: A 33-year-old fisher woman survived a crocodile attack on Thursday morning after she put up a courageous fight with the reptile for a few minutes in the Ramachandi river at Hariabanka village near Bhitarkanika National Park in Kendrapada district. A nine-foot-long estuarine crocodile tried to drag her into the deep. “But I fought bravely with the reptile to save my life,” said Mamata Jana of Hariabanka village. Mamata was collecting prawn seeds in the river along with some village women when the reptile attacked her. The crocodile first grabbed Mamata’s hand. Other women heard Mamata’s cry for help and came to her rescue, said an official. Mamata was in waist-deep water when the reptile pounced on her. She sustained injuries on her legs and hands. As luck would have it, the life of Mamata was saved as the reptile gave in after we threw stones at it, said Arati Mandal, one of the eyewitnesses . Mamata is now undergoing treatment in the primary health centre (PHC) at Mahakalapada. Mamata struggled to recount the horrifying experience. “I escaped from the jaws of the reptile by pricking its eyes,” said Mamata while undergoing treatment. She said after pricking its eyes the crocodile loosened its grip hence enabling her to escape. Attending doctors said her life is out of danger and she is responding well to treatment. Riverside villagers remain wary because rivers, creeks and water bodies in Biitakanika are home to many crocodiles. The exact figures on crocodile attacks are unavailable with the forest department. But locals said at least six to 10 persons are killed or maimed by crocodiles every year. “Most of the cases are not reported, people just go missing,” said Pradip Das of Danagamala village, one of the areas hit hard by crocodile attacks. “We warned many times riverside villagers not to enter the rivers, creeks and other water bodies of Bhitarkanika and its nearby areas as the waters are infested with 1,757 ferocious estuarine crocodile according to the reptile census report of this year,” said Bikash Ranjan Dash, divisional forest officer (DFO) of the park. “To prevent human-crocodile conflict in the breeding season the state forest department recently barricaded around 45 river ghats around the Bhitarkanika National Park.||http://timesofindia.indiatimes.com//city/bhubaneswar/woman-escapes-from-jaws-of-death/articleshow/76202423.cms||Ashis Senapati
June 5, 2020||Aurangabad||Aurangabad ZP launches campaign to detect Covid-19 patients||The Aurangabad Zilla Parishad has launched a campaign to conduct door-to-door survey in rural parts of the district to detect Covid-19 patients and contain the spread of the disease. In a statement issued on Thursday, the officials said that 112 teams comprising health officials, accredited social health activist (Asha workers) and staff of the primary health centres are working in the rural part of the district. On Wednesday, they surveyed 4055 households. During the survey, they obtained 22 throat swab samples of suspected Covid patients and shifted them in isolation. The officials said that patients with mild symptoms of Covid-19 were being treated at the covid treatment centres in different places of the district while patients in critical condition are being referred to the Government Medical College and Hospital (GMCH) for treatment. All the Asha workers and Anganwadi Sevikas are provided with N95 masks and sanitisers. The staff at the primary health centre was also provided with face shields, three-layer masks and sanitizers.||http://timesofindia.indiatimes.com//city/aurangabad/zp-launches-campaign-to-detect-covid-19-patients/articleshow/76202460.cms||---
June 5, 2020||Allahabad||Five arrested for couple’s murder in city||Prayagraj: Five men were arrested for their alleged involvement in a middle-aged couple’s murder in Prayagraj on Thursday. SP (city) Brijesh Kumar Srivastava said the accused included two nephews of the victims. On Thursday, police recovered the mutilated body of man identified as Mohammad Irfan (47), while his wife Husna Begum alias Moish Fatima’s body is yet to be recovered. The SP said that the accused confessed that they had thrown the woman’s body into the river and that efforts are underway to recover the body. The couple’s nephews were identified as Meraz and Siraz, who had first killed their uncle Mohd Irfan near Kareli forest and later strangled his wife to death in Mehdauri Colony. The SP said that Irfan’s elder brother, who had lodged a missing persons complaint for the couple on Wednesday, might also have been involved in the murder plot. During the investigation, police found that the couple had reportedly been murdered over property, as the couple did not have any children. The police on Wednesday night brought Meraz and Siraz from Kanpur to Prayagraj and they kept changing their statements. They finally confessed that they along with three more family members were involved in the couple’s murder.||http://timesofindia.indiatimes.com//city/allahabad/five-arrested-for-couples-murder-in-city/articleshow/76204857.cms||---
June 5, 2020||Allahabad||1,300 criminals arrested by cops during lockdown||Prayagraj: As many as 1,300 criminals wanted for murder, dacoity, loot, dowry death, POCSO Act, and rape were arrested by police during the lockdown starting from March 23. Statistics released by district police on Thursday said among the 1,300 criminals, 226 were wanted for heinous crimes, including 98 for murder, 24 for dowry deaths, 26 for loot/dacoity, 22 for rape, 16 for POCSO Act, 18 for Gangster Act and 22 for molestation/eve teasing. Besides, 4,558 persons were arrested in Prayagraj district and booked under Section 151 of CrPc from March 23 to May 31 and 1,078 others in connection with other cases during the same period. Prayagraj SSP Satyarth Anirudh Pankaj told TOI, “A total of 5,882 people were arrested, including 4,558 for violating section 151 of CrPc from March 25 to May 31 during lockdown.” Apart from criminals wanted in connection with loot, murder and other offences, around half a dozen criminals carrying cash rewards ranging from Rs 25,000 to Rs one lakh were also arrested by police during lockdown, the SSP added. Police got a major breakthrough when a joint team of crime branch Sarayinayat and Industrial area police arrested a sharp-shooter Neeraj Singh alias Akhand Pratap Singh alias Karam Singh alias Annoo Pandey, a resident of Peeparpur, Amethi, from a school in Lawayankala on May 26. Singh was wanted by Amethi police in a murder case and was carrying a reward of Rs 1 lakh on his head. Police also seized a rifle of 0.315 bore, a 0.32 bore pistol, a 0.315 bore countrymade pistol and a huge cache of cartridges from him.||http://timesofindia.indiatimes.com//city/allahabad/1300-criminals-arrested-by-cops-during-lockdown/articleshow/76204850.cms||---
June 5, 2020||Allahabad||Pregnant woman, teen among 6 new patients||Prayagraj: A pregnant woman and a teenager were among the six new novel coronavirus (Covid-19) cases reported from Prayagraj district on Thursday. With these new cases, the district’s tally reached 113. Nodal Officer and additional chief medical officer Dr Rishi Sahai said that five of the new cases were migrants. “A 25-year-old pregnant woman from Gari Kala area in Shahganj, who had no travel history, was diagnosed with the disease on Thursday. Besides, a 14-year-old boy from Ugapur village under Pratappur block also tested Covid-19 positive. His father had also tested positive on June 1.” A 32-year-old man from Harwara in Dhoomanganj, who came back to city from Bhiwandi on May 31 and was quarantined in Kalindipurm, also tested positive for the infection. Besides, a 25-year-old man from Awas Vikas Colony in Jhunsi, who came back from Noida on May 28 and was quarantined later, tested positive. His swab sample was collected on June 2. Moreover, two more migrants, aged 61 and 50 years and who came back from New Delhi and Mumbai on June 2 and May 11 respectively, were among the new cases which surfaced in the city on Thursday. Sahai said the 61-year-old patient was from Koraon, while the 50-year-old man who came back from Mumbai on May 11 in a truck along with six of his family members, was from Pratappur village. Till now, 38 active cases have been reported in the city. Of these, while 72 patients have recovered and been discharged and three patients have died due to Covid-19 infection.||http://timesofindia.indiatimes.com//city/allahabad/pregnant-woman-teen-among-6-new-patients/articleshow/76204859.cms||---
