November 1, 2020||Rising-pollution-levels-covid-scare-seasonal-flu-prepare-yourself-to-keep-health-woes-at-bay||Rising pollution levels, COVID scare, seasonal flu: Prepare yourself to keep health woes at bay||Air pollution levels in the city are again on the rise and the nip in the morning air indicates a season change. With winter round the corner, the fear of COVID cases going up looms large at a time cold, cough and sneezing become a common concern. But this is also the time for festivals and the wedding season is right ahead of us. Clearly not a good time to fall sick and miss out on all the fun, isn’t it? With Kolkata’s Air Quality Index (AQI) hovering between moderate and poor of late, the current season change triggering flu symptoms and winter knocking on the door, taking guard against imminent health issues is prudent. Here’s a guide from experts who tell you how to prepare your mind, body and soul for the days ahead. Crackers, construction work, more vehicles on road bother Kolkata environmentalistsThe city’s deteriorating AQI, which breached the 200-mark on Wednesday, has got environmentalists worried. Identifying the harmful activities that are adding to existing pollution woes, environmentalist Biswajit Mukherjee says, “The first and foremost action should be to ban crackers during Diwali this year. We have already appealed to the state government for this. Another major reason for air pollution is the construction work happening across the city. Air quality surrounding those areas is even more worrisome and needs to be controlled. Since local trains are not running currently, the number of vehicles on road emitting harmful gases has also gone up. People from the outskirts are now commuting to the city by road. Besides, a lot of solid waste from municipalities is being burnt along the highways, contributing to air pollution.” ‘Winter season might have a prevalent environmental influence on COVID. Also, COVID cases are likely to go up if pollution rises. Besides, all viral infections have seasonal increments. To guard against these, strengthen your immunity and make your immediate environment less conducive to diseases. For that, living in well-ventilated rooms is important. Avoiding indoor pollutants, like use of too many gadgets, chemicals, sprays, smokes and fumes, is essential. Balanced diet and exercise help. Screenings and medicines for COVID should not be avoided. Keep masks and sanitisers handy and socially distance yourself in public.’  — Dr Parthasarathi Bhattacharya, founder and consultant, Institute of Pulmocare and Research Healthy living begins with healthy eatingEver since the pandemic struck us, everyone has been looking for ways to improve their immunity levels. However, according to experts, the focus should be on making the right lifestyle choices. Explaining how that can be done, clinical nutritionist Hena Nafis says, “All the claims about ‘this food is going to keep COVID at bay’ are false. Immunity can’t be built in a day or two. It’s partly what you’ve inherited genetically and partly what your lifestyle is. A balanced diet over a long period is the key. Junk food lowers acquired immunity. Not eating enough, not exercising and too much stress can also lower immunity. If you have a robust immune system and further boost it, you may get auto-immune diseases too. Your active immune system can’t differentiate between the good and the bad, it attacks all cells. Make your immune system function well with enough sleep, by avoiding dehydration, eating right, keeping stress at bay and refraining from tobacco and alcohol.” Lifestyle goals Stick to a balanced diet  Avoid junk food  Keep stress at bay  Get enough sleep  Make sure you eat enough  Avoid tobacco and alcohol  Stay hydrated Yoga and exercise must for a holistic lifestyleWith rising pollution, those with respiratory conditions will be more susceptible to breathing troubles. There is no alternative to regular exercise that can help keep your body and mind sound. Yoga specialist Ravi Shankar Pandey thinks it’s the synergy between our body, mind and soul that helps keep illnesses at bay. “And what better way to attain that than India’s age-old magical forms of yoga. It increases the oxygen levels in your blood, giving you more energy to perform day-to-day work. The oxygen supply goes up since the length of your breath increases with yoga. Both asanas and pranayams (breathing exercises) are helpful in developing a healthy body. Ujjayi breathing, like an infant breathing that sounds like light snoring, is helpful for any kind of throat infection. It increases your metabolism and strengthens the immune system. Rapid breathing or bhrastrika pranayam gives more oxygen to the lungs and expels more carbon dioxide. Nadi shodhan pranayam purifies the energy channels in your body like blockage in the heart, impure blood or cancer. It cures hormonal and circulatory imbalances. It is slow, soundless and controlled breathing,” he said, adding that bhujanga asana, paschimottanasana and bhrastrika pranayama are also very helpful.||http://timesofindia.indiatimes.com//city/rising-pollution-levels-covid-scare-seasonal-flu-prepare-yourself-to-keep-health-woes-at-bay/articleshow/78972390.cms||Debolina Sen
November 1, 2020||Surat||Duplicate clothes of branded companies worth Rs 1 crore seized||SURAT: A team of CID crime raided a warehouse in Mota Varachha area and nabbed 11 persons for allegedly dealing in duplicate clothes of branded companies on Saturday. Garmets worth Rs one crore including T-shirts, track pants and shorts with brand names of Adidas, Reebok, Levi’s and Calvin Klein were seized in the raid. Those arrested used to sell the garments in the city as well as different parts of state and neighbouring states as well, police said. The racket of duplicate products with logos of top brands and names was being run through social media, investigation revealed. They got the products manufactured in Tirupur or Telangana. Police arrested Hitesh Sihor (23) and his 10 partners and booked Santosh Kumar, owner of Indigo Trends and resident of Tirupur, for supplying the garments to the accused. “They were selling these clothes at almost one-fourth price of the actual products and supplied to distributors who sold them to retailers,” said an officer of CID crime. The retailers sold the products through websites, WhatsApp groups, Instagram and Facebook.||http://timesofindia.indiatimes.com//city/surat/duplicate-clothes-of-branded-companies-worth-rs-1-crore-seized/articleshow/78974003.cms||---
November 1, 2020||Hyderabad||Centre grants Rs 224 crore for flood-hit in Telangana||HYDERABAD: The central government has decided to pre-release Rs 224 crore under the state disaster response fund to Telangana to take up rescue and rehabilitation in the flood-affected areas in Hyderabad and also for farmers who lost crops in the recent rains. This grant comes close on the heels of Rs 202 crore released by the central governemnt for repairs and maintenance of roads in Telangana. Union minister of state for home G Kishan Reddy spoke to authorities at the Centre for facilitating the early release of the fund, sources said. Expressing his gratitude to the Centre, the Secunderabad MP said he would try to get maximum support for Telangana to meet immediate exigencies. The fund is meant to be released in February-March 2021. This grant comes close on the heels of Rs 202 crore released by Centre for maintenance of roads in Telangana.||http://timesofindia.indiatimes.com//city/hyderabad/centre-grants-rs-224-cr-for-flood-hit-in-state/articleshow/78974978.cms||---
November 1, 2020||Delhi||Delhi: Daily Covid-19 cases down, but still above 5,000||NEW DELHI: After reporting spike for several days, Delhi recorded a dip in daily Covid-19 cases on Saturday when 5,062 persons tested positive because of a decline in the number of total tests. 44,330 tests were conducted on Saturday, 15,311 less than the total tests conducted a day ago (59,641). Despite the dip in number of positive cases, the positivity rate rose to 11.4% from 9.8% a day ago, indicating that the spread of the infection continued to grow. A health official said the number of tests continued to fluctuate because of the changing demands. “Authorities in districts largely carry out all the tests they are expected to do like testing traced contacts of the positive cases, but decline in demands for tests leads to dips. On weekends and on gazetted holidays, the demands are low,” said a health official. The number of deaths declined to 41 from 47 reported on Friday, taking the total number of deaths to 6,511. At 4,665, more people recovered on Saturday as compared to 4,433 a day before. For the last eight days, the single-day Covid cases were consistently rising except on Monday when only 2,832 cases were reported—for the last four days, the single-day cases are above 5,000. Health minister Satyendar Jain listed the ongoing festive season, season change and spike in pollution among the reasons for the surge in cases besides carelessness among people towards Covid-appropriate behaviour. “We are all waiting for the vaccine and we hope that it will be available soon, but until then, I request you to wear your mask whenever you step out. Consider the mask as your vaccine. It will protect you from Covid as well as from the pollution,” Jain said. The government stressed that there was no immediate crisis of beds or health infrastructure. Till now, Delhi has reported 3.8 lakh Covid-positive cases, of which 3.4 lakh people have recovered. The number of containment zones stands at 3,274. The Covid-19 management was reviewed in a meeting with the chiefs of Delhi government hospitals on Saturday. Despite the spike in cases, the city has nearly 16,000 Covid beds vacant (9,505 in hospitals and 6,455 in Covid care centres). Just a marginal increase in the beds occupancy in hospitals was reported on Saturday. The share of RT-PCR tests among total tests continued to remain high in city, though at 15,424, the RT-PCR tests were 2,000 less compared to a day before. As compared to 42,583 rapid antigen tests on Friday, 28,906 tests were conducted on Saturday. Delhi has so far conducted 46.8 lakh Covid tests. The city’s cumulative positivity rate was 8.2%, case fatality rate 1.6% and death rate based on last 10 days data 0.83%.||http://timesofindia.indiatimes.com//city/delhi/daily-cases-down-but-still-above-5k/articleshow/78976126.cms||AlokKNMishra
November 1, 2020||Varanasi||UP: Lookout notice for Bhadohi MLA's son in rape case||VARANASI: The Bhadohi police on Friday issued a lookout notice for jailed muscleman MLA of Nishad Party Vijay Mishra’s son Vishnu Mishra, suspecting that he may flee from the country to evade arrest in cases of rape and property grabbing. Bhadohi SP RB Singh told TOI that a lookout circular has been issued against Vishnu on an information that he might leave the country to evade arrest. “He is wanted in cases of rape and land grabbing. A letter has been sent to the Bureau of Immigration in this regard,” he added. The MLA was arrested from Madhya Pradesh on August 14 in these cases and is presently lodged in an Agra jail. Other accused, including his MLC wife Ramlali Mishra and son, are on the run. The MLA, his son and a nephew Vikas Mishra were booked in a gang rape case on October 18 for allegedly raping a 25-year-old singer, who lodged an FIR against them under sections 376D, 342 and 506 of IPC. The singer had alleged that in 2014, the MLA had called her to his house for a programme where he raped her and threatened to kill her if she ever spoke about the incident. The singer alleged that in 2015, she was again raped by the MLA at a hotel in Varanasi. She further claimed that once after raping her, Mishra told his son and nephew to drop her home but both of them raped her before taking her back. Earlier, the MLA was booked under Goonda Act on July 18 for issuing threats to a contractor at Lalanagar toll plaza on national highway-2 in Aurai area. On August 8 Krishna Kanth Tiwari, a relative of the MLA lodged an FIR against him, his MLC wife and son with Gopiganj police station alleging that they forcibly got his property registered in their names. While the MLA was arrested in Madhya Pradesh in the same case, his wife and son are absconding. The MLA has 71 criminal cases in his account and 10 cases being heard in MP/MLA court. (The victim's identity has not been revealed to protect her privacy as per Supreme court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/varanasi/lookout-notice-for-bhadohi-mla-son-in-rape-case/articleshow/78975125.cms||Binay Singh
November 1, 2020||Hyderabad||Retired IPS officer named Intel chief||Hyderabad: State government appointed retired IPS officer T Prabhakar Rao, who already obtained an extension, as the chief of Telangana Intelligence. Chief secretary Somesh Kumar in a government order issued on Saturday said: “T Prabhakar Rao IPS (Retd), chief of operations (Intelligence) (SIB), shall look after the work of IGP (Intelligence) until further orders”. Though it has been widely speculed within the police department that the incumbent intelligence chief Naveen Chand, an inspector-general rank officer of the 1996 batch, might get an extension following his retirement on Saturday, but the government appointed retired IPS officer Prabhakar Rao. TNN||http://timesofindia.indiatimes.com//city/hyderabad/retired-ips-officer-named-intel-chief/articleshow/78974979.cms||---
November 1, 2020||Ahmedabad||Gujarat: Early Diwali vacation points to 40-day longer 2nd session||AHMEDABAD: The 21-day Diwali vacation for schools in Gujarat has been advanced by about two weeks this year. The vacation is from October 29 to November 18. One of the main reasons for this is that the government is plans to have a much longer second academic session, stretched over 150-155 days, to make up for lost time. The state government plans to re-open schools after the Diwali vacations in a staggered manner, beginning with Classes IX to XII. The board exams which are usually held in March, are likely to be held in May next year, said a source. For other classes, annual school exams that are conducted in April are likely to be pushed to June, the source added. The Diwali vacation comes at a time when all schools and colleges have been closed for seven months and institutions are conducting classes and exams online only. Gujarat State School Management Association president Bhaskar Patel said this was the first time in fifty years that the Diwali vacation has begun two weeks before the festival. “This could be an indication that schools could reopen after Diwali,” he said. School affiliated to the Gujarat Secondary and Higher Secondary Education Board (GSHSEB) usually run in two sessions in an academic year. The first session starts in June and is for 105 days. It ends with a 21-day break for Diwali. In a normal year, the vacation starts two to three days before Diwali day and ends around Dev Diwali. “The government’s announcement of Diwali vacation dates shows that there are plans to have a second session which will be longer by about forty days. While online classes may be going smoothly in urban areas, rural areas face connectivity issues and other problems, making it difficult for students to study online,” said Jatin Bharad, vice-president of Self-Financed School Management Association. According to him, schools could reopen after the Diwali vacation. The government, after announcing a 30% reduction in syllabus, seems to be making all-round efforts to see that the curriculum is completed at schools.||http://timesofindia.indiatimes.com//city/ahmedabad/early-diwali-vacation-points-to-40-day-longer-2nd-session/articleshow/78974982.cms||Bharat Yagnik
November 1, 2020||Dehradun||Unidentified body found in Mussoorie||MUSSOORIE: The body of an unidentified man was found about 200 metres from Kolhu Khet on the Mussoorie-Dehradun road on Saturday. The body has been kept in the mortuary. Speaking to media persons, sub-inspector Neeraj Kathait said that the body was found on the hill side on Saturday. “The deceased was likely 40-to-45 years of age and based on the condition of the body, it appears that the person had died several days ago,” Kathait told. He added that the body has been sent to the mortuary in Dehradun where it would be kept for 72 hours for the purpose of identification. Subsequently, it would be sent for post-mortem.||http://timesofindia.indiatimes.com//city/dehradun/unidentified-body-found-in-mussoorie/articleshow/78973979.cms||Anmol Jain
November 1, 2020||Kanpur||MP’s wife robbed of Rs 3 lakh on Rajdhani Express||KANPUR: Rs 3 lakh belonging to the wife of Bharatiya Janata Party (BJP) MP from Muzaffarpur (Bihar) Ajay Nishad was stolen from her purse while she was on board Patna-Rajdhani Express that was in between Kanpur and Delhi stations. The MP, Ajay Nishad, in his complaint stated, “On October 27, while we were travelling in AC -I coach of Patna-Rajdhani Express, at around 2.30 am my wife found Rs 3 lakh missing from her handbag. At the time of the incident I was asleep on my berth while she had gone to the washroom. Later, we alerted RPF and GRP and lodged a complaint at GRP station in Kanpur.” SP (GRP) Manoj Jha said, “An FIR has been lodged following a complaint at Kanpur GRP. Further investigations are underway in this regard.” “We are coordinating with the Railway Protection Force to zero in on the suspect. Examination of CCTV footage in railway stations of October 27 night is under way. We have some suspects and will hopefully apprehend the right one soon,” the SP added. Security at all railway stations has been enhanced and constables will be on duty on every platform, mainly at night, added SP.||http://timesofindia.indiatimes.com//city/kanpur/mps-wife-robbed-of-rs-3l-on-rajdhani-exp/articleshow/78975172.cms||---
November 1, 2020||Ahmedabad||In-principle approval for 248 new schools in Gujarat||AHMEDABAD: The Gujarat Secondary and Higher Secondary Education Board (GSHSEB) has given an in-principle nod for 248 new self-financed schools to come up in the state. “All the 248 secondary and higher secondary schools have been given approval on in-principle basis and final approvals will be given after site inspection carried out in the next six months,” said a source. The decision was taken after various proposals were discussed before the executive committee of the board, said sources in GSHSEB. The approvals were considered over a series of meetings and decision finalized last week, said a source. The board has rejected as many as 345 proposals for new schools at the meeting, sources added. GSHSEB had invited online applications earlier this year. It received 593 applications of which 249 were for higher secondary schools and the remaining 344 were for secondary level schools, said sources. Last year, GSHSEB’s decision to introduce stricter norms for new school projects resulted in a sharp decline in new schools coming up in the state. Of the 443 applications it received, the board gave its nod only for 10.6% or 47 new schools for 2019-20. Compared to the previous year this is a decline of 80% for as many as 226 new schools had been approved in 2017-18. The board had received 535 applications then. One of the major reasons cited for the decline was that applicants could not meet the new criteria of school trusts owning a sizeable chunk of land, moving away from earlier norms that allowed leases.||http://timesofindia.indiatimes.com//city/ahmedabad/in-principle-approval-for-248-new-schools/articleshow/78974980.cms||---
November 1, 2020||Varanasi||Yogi Adityanath says UP govt to bring law to check ‘love jihad’||JAUNPUR/DEORIA: Chief minister Yogi Adityanath said his government will bring a strict law to stop love jihad and cited the Allahabad high court’s order that conversion only for marriage is not valid to warn those faking identity for exploiting women to desist, else be ready for ‘Ram Naam Satya’. Addressing public meetings in Malhani and Deoria on Saturday, Yogi said, “We will stop love jihad by framing a stringent law.” He added that the government would confiscate the properties of those indulging in ‘love jihaad’ and put up their posters at crossings. “Jo log naam aur swaroop chhupa kar, chhadm tareeke se behan betiyon ki izzat se khilwaad karte hain, unko pehle se chetaawani. Sudhrenge nahi to Ram Naam Satya ki yatra nikalne wali hai (It’s a warning to those who exploit women by using false name and identity that they should stop this, otherwise their final journey will start),” warned Yogi. Will build houses for poor on razed mafia properties, says YogiReferring to the ongoing Mission Shakti campaign for women security, Yogi said his government is committed for ensuring the safety and honour of women though Operation Shakti, which would be launched right after Diwali. Targeting Samajwadi Party, Yogi said, “We don’t have sympathy for mafia and goonda elements, but SP is worried to see the properties of mafia and goonda elements amassed by exploiting the poor being bulldozed. It is concerned why action is being taken against mafia. We will break these properties and make houses for the poor on the land.” “We never made any announcement in the name of caste or region. We worked with the slogan Sabka Saath, Sabka Vikas and so all people should vote for BJP,” the CM said. Yogi said there was massive corruption in recruitment during previous governments. “In the three and half years tenure of my government, we took big initiatives for employment generation, held fair recruitment and ensured that those who tried to rig the process or swindle the benefits of schemes for the poor go to jail.” “We were taunted with Ram Lalla hum ayenge, mandir wahin banaayenge, par tareekh nahi bataayenge (Ram Lalla we will come and construct the temple, but will not tell the date for it). The foundation of Ram temple has been laid by PM Modi and the construction is going on in full swing now,” said Yogi. Recalling the massive influx of migrants to Jaunpur during lockdown when Covid-19 pandemic broke out, the CM said, “The BJP governments at Centre and in state showed the world how public service is done during crisis. We helped migrants reach home, gave free food besides financial assistance and initiated measures to generate employment for them.” Our government made sure that farmers are promptly paid compensation after natural disasters, while Congress and SP regimes swindled compensation money,” he said. Watch Anti-love jihad law: Clerics, Hindu groups support UP CM||http://timesofindia.indiatimes.com//city/varanasi/yogi-will-bring-strict-law-to-stop-love-jihad/articleshow/78975138.cms||Rajeev Dikshit
November 1, 2020||Hyderabad||Hyderabad: Five vehicle thieves held, six bikes recovered||HYDERABAD: Five persons who were allegedly involved in stealing automobiles from various parts of the city, were arrested by Madhapur police on Saturday. Madhapur police said that accused Mohammed Kaji Sohail, Mohammed Amer Khan, Shiva Kumar, Sujeet Singh and Mohammed Arbaz have been arrested. Cops seized six bikes from their possession. The accused know each other. “As their earnings were insufficient to meet their needs, they decided to steal bikes,’’ Madhapur police said in a press note. They used to break the lock and steal bikes. They would transport them to their residences and dispose the bikes later.  All the accused are school dropouts. One of the accused was caught during vehicle checking. Based on the information given by him, the other accused were nabbed, said Madhapur police. The accused stole bikes under Madhapur, Raidurgam, Mailardevpally and Rajendranagar police station limits. All the accused are school dropouts||http://timesofindia.indiatimes.com//city/hyderabad/five-vehicle-thieves-held-six-bikes-recovered/articleshow/78974984.cms||---
November 1, 2020||Allahabad||MLN college to start MBBS 1st yr practical classes from Nov 2||Prayagraj: Moti Lal Nehru Medical College campus will again be buzzing with student activities, after a gap of over seven months, from November 2, Monday onwards. As per the order of the government and the administration of MLN medical college, to begin with, the college is approving the conduct of the practical classes of MBBS first-year students which would start on the college campus from November 1. The college management has started making preparations for resuming the classes. The guidelines and safety norms laid down by the government for the prevention of the spread of Covid-19 would be followed. According to vice-principal, Dr VK Pandey, MBBS has two hundred seats in the first year, and given the Covid-19 crisis, the college would permit ten batches consisting of 20 students each on a day. Students will be explained about the Corona safety norms and guidelines before classes begin. “We were not able to conduct the practical classes because of the pandemic, even though the theory classes were continuing through online mode. The decision has been taken considering the importance of practical sessions that the students are missing”, said Dr Pandey. “College administration is waiting for instructions from the higher authorities regarding starting of classes of the senior students too. As and when we are asked to start the classes for seniors, we would abide by the decision,” he added. He also said that if any of the students have any problem or shows any symptoms of Covid-19, the college would immediately get the student tested. Likewise, the principal of the college, Dr SP Singh has said that all the students have been asked to download the Aarogya Setu App. Moreover, the students have to follow the social distancing norms in the examination hall, hostels and academic blocks. “It is mandatory to download the Arogya Setu App. Before joining the class, it will be imperative for the students to bring the consent letter approved by the parents. There will be scanning done at the entrance itself”, said the principal.||http://timesofindia.indiatimes.com//city/allahabad/mln-college-to-start-mbbs-1st-yr-practical-classes-from-nov-2/articleshow/78975108.cms||---
November 1, 2020||India||UP will enact strict law to stop ‘love jihad’: Yogi||JAUNPUR/DEORIA: Uttar Pradesh chief minister Yogi Adityanath, citing the Allahabad HC’s order that conversion only for marriage was unacceptable, said on Saturday that his government would bring a strict law to stop “love jihad”. Addressing public meetings in Malhani and Deoria on Saturday ahead of the bypolls on November 3, Yogi said, “We will stop love jihad by framing a stringent law. Jo log naam aur swaroop chhupa kar, chhadm tareeke se behan betiyon ki izzat se khilwaad karte hain, unko pehle se chetaawani. Sudhrenge nahi to Ram Naam Satya ki yatra nikalne wali hai (It’s a warning to those who exploit women by using false names and identities that they should stop this, otherwise their final journey will start),” Yogi warned. “The posters of those involved in love jihad will be put on all road crossings,” Adityanath said, sending out a warning against interfaith marriages in both his speeches.||http://timesofindia.indiatimes.com//india/up-will-enact-strict-law-to-stop-love-jihad-yogi/articleshow/78976762.cms||Rajeev Dikshit
November 1, 2020||Ahmedabad||PM makes splash with first seaplane flight from Kevadia||AHMEDABAD: India’s first ever seaplane service was a grand opening on Saturday, with Prime Minister Narendra Modi taking the service’s maiden flight from the waterdrome at Statue of Unity in Kevadia to the one at the Sabarmati riverfront in Ahmedabad. Even though the roads along both sides of the riverfront were closed to the public, wild cheers from people on the bridges and in nearby residential buildings greeted the seaplane as it arrived at the jetty near Ambedkar Bridge. It was after months that the Sabarmati riverfront witnessed such power-packed action. The roughly 50-minute flight was made aboard an aircraft operated by SpiceJet’s fully-owned subsidiary, Spice Shuttle. Inaugurated sea plane services between Ahmedabad and Kevadia. This service will boost tourism and help the local ec… https://t.co/3zc8OrFvcG— Narendra Modi (@narendramodi) 1604142643000The seaplane service was launched as part of the regional connectivity scheme (RCS) UDAN, and is expected to boost tourism in India and Gujarat, while providing last-mile connectivity to people. The seaplane, a 15-seater Twin Otter 300 aircraft, will make two round trips every day between Kevadia and Ahmedabad. Soon after landing in Ahmedabad, PM Modi inaugurated the waterdrome at the Sabarmati riverfront. CM Vijay Rupani, Gujarat governor Acharya Devvrat and Ahmedabad mayor Bijal Patel were at the inauguration ceremony. The Sabarmati riverfront roads on both eastern and western banks were completely cordoned off for the PM’s security. Due to this, there were heavy traffic snarls along the Ashram Road in the city. Booking requests for the seaplane service are already being accepted and the service will open for the public from Sunday. Bookings can be made online for the time being and soon from ticket windows at both waterdromes. After inaugurating the waterdrome, PM Modi left for Delhi from Sardar Vallabhbhai Patel International (SVPI) airport, concluding his eventful two-day visit to Gujarat. Ahead of the seaplane flight, PM Modi marked the celebration of ‘Ek Bharat Shrestha Bharat’ to commemorate Sardar Vallabhbhai Patel’s birth anniversary at the Statue of Unity in Kevadia. PM Modi reached Gujarat on Friday morning, after which he paid his respects to former CM of Gujarat, Keshubhai Patel, who died earlier this week and to the late Gujarati actor and musician, Naresh Kanodia and his brother, singer Mahesh Kanodia. Scare cannons, firecrackers to keep birds at bayBird scare cannons were deployed at eight spots on both sides of the Sabarmati riverfront before the sea plane carrying PM Modi on the inaugural Kevadia-Ahmedabad flight landed on the Sabarmati river. The gas cannister-fired cannons made massive booms ever 30 seconds. Bird chaser Tofiq Qazi, who works for Radiant Services, the agency that has the contract to scare away birds at Ahmedabad airport, said one cylinder lasts for about 20 days if used for 16 hours a day. He added that 24 such cannons are deployed at the Ahmedabad airport. Wild cheering from apartments nearbyThe thoroughfare on both sides of the river remained closed to traffic hours before the seaplane carrying the PM arrived and people were not allowed to watch from Ambedkar Bridge, which is near the waterdrome. Residents of nearby apartments cheered wildly when PM Modi disembarked from the seaplane and spent a couple of minutes on the platform. Slogans of ‘Bharat Mata Ki Jay’ were chanted by people from their balconies. Firecrackers debris falls on security personnelCops also burst firecracker rockets over the Sabarmati before the seaplane landed, to keep birds at bay. One rocket fired on the eastern bank went astray and its debris fell on security personnel stationed at the riverfront for the PM’s security. Fortunately, there were no injuries reported. Heavy traffic snarls on Ashram RoadHeavy traffic snarls were reported on Ashram Road early on Saturday as the Riverfront Road was cordoned off, restricting public movement as part of PM’s security protocol.||http://timesofindia.indiatimes.com//city/ahmedabad/pm-takes-first-seaplane-flight-from-kevadia-to-ahmedabad/articleshow/78975005.cms||---
November 1, 2020||Visakhapatnam||Andhra Pradesh: After 7-month recess, educational institutions reopen tomorrow||VISAKHAPATNAM: After a nearly seven-month-long shutdown prompted by the Covid-19 outbreak and the subsequent lockdown, educational institutions in the state are bracing to return to conventional face-to-face academic instruction from November 2. All universities and affiliated colleges, junior colleges and schools across the state will start the new academic year on the same day. While reopening with zero risks is not possible, officials said top priority is being accorded to student safety. Based on guidelines issued by the education department, educational institutions are modifying campus and classroom layouts in terms of seating arrangements, entry and exit points, setting up hoardings on Covid-19-appropriate behaviour and screening for symptoms. Institutes are also preparing for possible challenges that may arise once they reopen. In March, the pandemic forced schools, colleges and universities to temporarily suspend operations, indefinitely confining the nearly one crore students in the state to home for months. Even as several institutions embraced the change and shifted to remote learning, the digital divide among students and institutions prevented the benefits of online classrooms reaching all sections of students. Despite disrupting the education sector, however, the pandemic accelerated the use of digital technologies and tools. Speaking on the changes that institutions have made, commissioner of school education V China Veerabhadrudu said each classroom will have only 16 students. “Although the schools would start functioning from November 2 for classes IX and X, the students will attend on alternate days and that too classes will be held only till noon. Physical distancing, mask wearing and hand hygiene are mandatory for students as well as teachers. The 2020-21 academic year would stretch across 180 days till April 30. The schools have also been provided with grants to acquire equipment such as thermal scanners and sanitizers for maintaining a safe and clean environment,” said the commissioner. Andhra University (AU) vice-chancellor Prof PVGD Prasad Reddy said Andhra University has in fact initiated undergraduate and postgraduate classwork online from September 21, a month ahead of other institutions. “The Andhra Pradesh State Council of Higher Education (APSCHE) released an academic calendar for all universities for the 2020-21 academic year from November 2. We would work out course-wise modalities in consultation with principals and release a fresh schedule,” said Prof Reddy.||http://timesofindia.indiatimes.com//city/visakhapatnam/after-7-month-recess-edu-institutes-reopen-tomorrow/articleshow/78973994.cms||Umamaheswara Rao
November 1, 2020||Varanasi||Kanpur: SI held for ‘murder’ of gambler in Ghatampur||KANPUR: A sub-inspector (SI) of police was arrested while a constable was sent to lines after a 45-year-old gambler was shot dead under mysterious circumstances in Bhadras village in Ghatampur area of the district on Friday night. His body was recovered on Saturday morning. It is alleged that the cops had gone to the village to extract money from the gamblers when the incident took place. Reports said that based on circumstantial evidence, beat in-charge SI Prem Veer Singh Yadav was arrested for his alleged involvement in the murder while constable Deepanshu was sent to lines for dereliction of duty. SSP/DIG Dr Preetinder Singh has ordered a probe into the entire episode. He said, “As it is also being alleged that Bajpai, who was gambling with some people on the outskirts of the village, was shot dead by SI Prem Veer Singh Yadav of Ghatampur Kotwali, we have arrested him and the SP (Rural) has been deputed to conduct an inquiry into his involvement and submit a report soon.” “We have found during a preliminary probe that the SI had opened fire from his revolver following which his service weapon has been seized and sent for ballistic examination. Constable Deepanshu, who did not inform his seniors about the incident after returning from duty, has been sent to lines,” the SSP/DIG added. “Bajpai had a bullet injury in his chest,” SP (Rural) Brijesh Kumar Srivastava said, adding, “Acting on the complaint of the aggrieved family, the police have also lodged an FIR against four villagers — Durga Singh, Sonu Singh, Virendra and Badka. Two among them have been arrested, while a search operation to nab two others is underway.” Meanwhile, local villagers charged that Bajpai was murdered by the police who had gone there to extort money from the gamblers. Samajwadi Party (SP) workers lead by party MLA from Mainpuri Rajkumar alias Raju and former MLA Munindra Shukla, besides local villagers reached the Ghatampur Kotwali on Saturday and demanded a fair probe into the murder. “Our demand is that if found guilty in the inquiry, a murder case be lodged against the police personnel. Besides, the autopsy should be video-graphed and conducted by a panel of three doctors,” the MLA added.||http://timesofindia.indiatimes.com//city/varanasi/si-held-for-murder-of-gambler-in-ghatampur/articleshow/78975186.cms||Faiz Rahman Siddiqui
November 1, 2020||Hyderabad||Hyderabad: 11 held for gambling, Rs 3 lakh seized||HYDERABAD: Task Force police conducted raid on a house in Venkatagiri colony, Jubilee Hills and found that 11 persons were gambling playing three cards. Jubilee Hills police said that it was one M Padmaja who was allegedly organising it. She used to collect commission on each game from all the players who participated. Police seized Rs 3 lakh from the location. The seized money and the accused have been handed over to Jubilee Hills police station, said officials. The accused were booked under section TS Gambling Act. Later the accused were let off after serving them notice. Ever since Telangana state was formed, all kinds of gambling has been banned. Jubilee Hills police said that it was M Padmaja who was allegedly collecting commission on each game from the players. Police seized Rs 3 lakh from the location.||http://timesofindia.indiatimes.com//city/hyderabad/11-held-for-gambling-rs-3l-seized/articleshow/78974987.cms||---
