November 21, 2020||Mysuru||Weekend plays are back at Mysuru's Rangayana Repertory Theatre||There’s good news for lovers of all things theatre. The Rangayana theatre repertory has resumed staging weekend plays amid strict pandemic safety protocols. While they had started with a two-actor play in October, a new play called Dahana that will have 5-6 actors on stage will be performed on Sunday. RETURNING BACK TO THEATRE (Marali Rangake) As theatre activities had come to a standstill in March, a special event called Returning back to theatre was designed by members of the troupe to welcome audiences to theatre again. “Like every other sector in society, even theatre has taken a beating due to the Coronavirus pandemic. When we were able to resume operations, we began with an experimental play like Door No 8, which required only two actors on stage. That worked for us to some extent and has given us the confidence to try out slightly bigger productions. We had also reduced ticket prices to get audiences to come back,” says Addanda C Cariyappa, director of Rangayana. SEATING CAPACITY REDUCED TO MAINTAIN SOCIAL DISTANCE “The seating capacity of Bhoomigeetha, the venue inside Rangayana premises, where plays are staged is 240, but in keeping with new norms, we are restricting that to 110 now. This will allow us to keep every alternate seat vacant to maintain social distance. While the hall will be thoroughly cleaned before any play, thermal screening and hand sanitisation will be mandatory for patrons,” he adds. NEW NORMS HAVE HIKED PRODUCTION COST The problem with the reduced seating capacity, and other safety measures, is that it increases overall production costs. “Not only have our overheads increased, but we are also not able to generate enough revenue owing to the reduced ticket rates and decreased seating capacity. In the long run, it will be difficult to sustain this model and we will be forced to increase ticket rates for bigger productions,” says Cariyappa. Watch Rangayana resumes staging weekend plays amid safety pandemic protocols||http://timesofindia.indiatimes.com//city/mysuru/weekend-plays-are-back-at-mysurus-rangayana-repertory-theatre/articleshow/79325084.cms||Vinay Lokesh
November 21, 2020||Ahmedabad||Docs under bond to be pressed into crisis duty||Ahmedabad: In a notification issued by the state health commissioner Jai Prakash Shivahare on Friday, a total of 925 MBBS students who have completed their study, but have not completed their mandatory hospital service, were asked to report to Ahmedabad Municipal Corporation (AMC) within two days. Their services would be taken under 11-month contract invoking the provisions of Epidemics Act, said senior state health department officials. ‘With the current epidemic, the services of doctors/ experts is required at a large scale... Some of the doctors under bond have not reported on their duty yet. According to a resolution by the state health & family welfare department, those passing out this year would be deployed in hospital duty under their bond contract,’ mentioned the notification. The notification asked the doctors to report to the municipal commissioner, Ahmedabad Municipal Corporation (AMC) within two days. ‘If the doctors don’t obey the orders, the respective district collectors would initiate action,’ stated the notification. Analysis of the 925 doctors’ postings revealed that Dahod (253), Chhota Udepur (168) and Narmada (101) consisted of 56% of the total doctors who have not reported on duty. Sources close to the development said that the replacement for existing doctors and paramedical staff is crucial to prevent the staff from Covid duty fatigue.||http://timesofindia.indiatimes.com//city/ahmedabad/docs-under-bond-to-be-pressed-into-crisis-duty/articleshow/79329846.cms||---
November 21, 2020||Chennai||Chennai airport readies to receive Covid-19 vaccine consignment||CHENNAI: The city airport is gearing up to receive Covid-19 vaccine consignments which are set to be transported across the country through major airports. Being a gateway airport, Chennai will get consignments of Pfizer vaccine and Airports Authority of India (AAI), which is already equipped to handle pharma consignments, may be fine-tuning its facilities or cargo handling procedures based on inputs from the headquarters. An AAI official said: “The cargo terminal is equipped to handle the vaccine consignments. We have temperature-controlled zones with separate cool chambers with different temperature settings for handling pharma products.” The terminal has chambers for storing or handling products at -15 ºC to -30ºC, 2ºC to 8ºC, 8ºC to 15ºC, 8ºC to 12ºC. Most of these are used for pharma products. A new facility was also opened recently as part of enhancing the infrastructure as the number of pharma consignments increased during the lockdown period. However, when it comes to the Covid-19 vaccine, the airport is likely to clear the load faster because Pfizer says that it may require a -70ºC temperature zone. “A procedure that needs to be followed is likely to be issued from Delhi, most probably to clear the consignment and load it from the plane to the refrigerator trucks at the parking bay itself or set up separate low temperature chambers,” said an official. This means the time taken to unload it into the refrigerator containers and then move it to the terminal for clearance and then loading it into the trucks can be saved, he said. In all probability, refrigerator trucks can be called in when a consignment lands so that it can be driven out soon after unloading from the planes. Nevertheless, the airport has experience in consignments which require to be handled in sub-zero temperatures as pharma products form a significant volume of imports, often touching 40 to 50 tonnes per day. The volume has increased because most of the pharma companies seem to be bringing products by flights instead of by ships which were preferred in the pre-pandemic days. The airport handles around 700 tonnes of cargo in a day. Delhi and Hyderabad airports and many airlines are also preparing their facilities for handling the vaccine.||http://timesofindia.indiatimes.com//city/chennai/city-airport-readies-to-receive-covid-19-vaccine-consignment/articleshow/79329853.cms||---
November 21, 2020||Lucknow||UP: Over 2 lakh critical babies saved by sick newborn care units since April 2017||LUCKNOW: More than 2 lakh critical newborn babies were nursed back to life with the help of Sick Newborn Care Units (SNCUs) of the UP government between April 2017 and March 2020. An SNCU is a special newborn unit in a large hospital meant to reduce case fatality among sick newborns, either born within the hospital or outside including home delivery. It also acts as a teaching and training hub for imparting the skills of newborn care. Currently, there are 80 functional SNCUs across 66 districts of the state. In addition, nine are in the making and are likely to get functional by the end of 2020-21. With this, all 75 districts in the state will have an SNCU. According to health department data shared during the ongoing newborn week (November 14-21), around 3 lakh babies were attended to by SNCUs and over 70% (close to 2 lakh) of them recovered and went home healthy. The data also shows that 12% sick babies were referred to more advanced centres from SNCUs while 9% were taken against medical advice. The remaining died. Expressing happiness, health experts said that the trend will reduce perinatal and neonatal mortality rates of the state in the coming years. While perinatal mortality refers to a child’s death in the first week of birth, neonatal mortality denotes the death of children in the first month. Both perinatal and neonatal deaths account for about 70% of infant deaths in the state. Over the years, the achievement will show up as reduced neonatal and infant mortality rates in UP. “It may not be exactly correct to say that all these babies would have died if they were not attended to at the SNCUs but most of them would not have survived. There is a high chance that the sick baby’s normal development would have suffered on account of the illness,” said Dr Kanupriya Singhal, health specialist, Unicef, UP. Data from the state government revealed that UP has worked hard on the front. Stating that there are clear instructions from CM Yogi Adityanath to take every possible step to save every baby’s life, health officials informed that bed occupancy rate of SNCUs has gone up by 300% compared to the scenario in 2014-15. “As compared to 27,981 admissions in 2014-15, 1 lakh neonates got admitted in SNCUs in 2019-20. The bed occupancy rate which was merely 62% in 2014-15 reached 121% by 2019-20. There has been reduction in mortality rate from 10% to 8% in 2019-20 showing that there is overall improvement in quality of care in these SNCUs,” said an official. The state government had also established the State Resource Centre at the Institute of Medical Sciences of Banaras Hindu University in July 2017 with the help of Unicef to ensure quality of care being extended at these SNCUs. Officials at National Health Mission, UP stated that all SNCUs were regularly assessed on parameters such as protocol maintenance, human resources, infection control measures, laboratory support, general layout and equipment, patient rights and administration. The resource centre conducted online mentorship programmes to save babies too.||http://timesofindia.indiatimes.com//city/lucknow/over-2-lakh-critical-babies-saved-by-sick-newborn-care-units-since-april-2017/articleshow/79331853.cms||Shailvee Sharda
November 21, 2020||Delhi||Covid patients infectious for 9 days: Study||NEW DELHI: Covid-19 patients can shed fragments of the virus that causes the infection for up to 83 days in their respiratory or stool samples but they are unlikely to be infectious for as long. According to a study published in The Lancet Microbe, one of world’s top medical journals, no live virus has been isolated from culture of the respiratory or stool sample beyond day nine of symptoms despite persistently high viral RNA loads. This means that a person affected by Covid-19 is infectious for nine days after developing disease symptoms though tests may find presence of the virus for nearly three months. The study conducted by researchers from UK and Italy involved systemic review and meta-analysis of 79 studies that focused on SARS-CoV-2, the virus which causes Covid-19. “The majority of studies included in our review were performed in patients who were admitted to hospital. Therefore, our findings may not apply to people with milder infection although these results suggest those with milder cases may clear the virus faster from their body. Additionally, the increasing deployment of treatments, such as dexamethasone, remdesivir as well as other antivirals and immunomodulators in clinical trials are likely to influence viral shedding in hospitalised patients. Further studies on viral shedding in this context are needed,” Dr Antonia Ho of MRC-University of Glasgow Centre for Virus Research, UK, who is one of the authors of the study, said. The Lancet Microbe study also suggests that people infected with SARS-CoV-2 are mostly likely to be highly infectious from symptom onset and the following five days. Therefore, the researchers said, it is important to self-isolate immediately after symptoms start. Understanding when patients are most likely to be infectious is of critical importance for informing effective public health measures to control the spread of SARS-CoV-2. The Lancet study looked at key factors involved in this: viral load (how the amount of the virus in the body changes throughout infection), viral RNA shedding (the length of time someone sheds viral genetic material (RNA), which does not necessarily indicate a person is infectious, as this is not necessarily able to replicate), and isolation of the live virus (a stronger indicator of a person’s infectiousness, as the live virus is isolated and tested to see if it can successfully replicate in the laboratory). The researchers found that the average length of time of viral RNA shedding into the upper respiratory tract, lower respiratory tract, stool and serum were 17 days, 14.6 days, 17.2 days and 16.6 days, respectively. The longest length of time that RNA shedding lasted was 83, 59, 35 and 60 days, respectively. “These findings suggest that in clinical practice, repeat PCR testing may not be needed to deem that a patient is no longer infectious, as this could remain positive for much longer and does not necessarily indicate they could pass on the virus to others. In patients with non-severe symptoms, their period of infectiousness could instead be counted as 10 days from symptom onset,” Dr Muge Cevik, the lead author of the study, said.||http://timesofindia.indiatimes.com//city/delhi/covid-patients-infectious-for-9-days-study/articleshow/79331157.cms||Durgesh Nandan Jha
November 21, 2020||Hyderabad||Conduct all job exams in regional languages: Telangana CM K Chandrasekhar Rao to PM||HYDERABAD: At a time when TRS is looking to woo unemployed youth, Telangana chief minister K Chandrasekhar Rao has written to Prime Minister Narendra Modi to allow all candidates to write all central government competitive exams in their regional language. He also wants public sector enterprises to provide the facility. The letter assumes significance as it has been written just when campaigning for the Greater Hyderabad Municipal Corporation (GHMC) elections is set to kick off. Many in the party believe that unemployed youth voted against TRS and favoured BJP in the recently held Dubbak assembly bye-elections. A large number of them were rendered jobless in the Covid-19 lockdown and were upset with the government. In his letter, KCR has said all the competitive examinations for recruitment to posts in the central government, central public sector undertakings, Railways, Defence services and nationalised banks are being held only in English and Hindi. “Students who did not study in English medium and those who are not from Hindi-speaking states face serious disadvantage in these competitive examinations,” KCR said. “To provide equal and fair opportunity to students from all states of the country, the Centre should permit candidates to appear competitive examinations conducted by the government, undertakings through UPSC and other agencies such as Railway Recruitment Board, RBI, Staff Selection Commission and banking exams.” Centre agreed to release postal stamp on RaoEarlier this year the Centre had announced that it would conduct a common eligibility test for all recruitment exams in 12 languages which are in the eighth schedule of the Constitution. In another letter, he asked President Ram Nath Kovind to release the commemorative stamp in memory of former prime minister PV Narasimha Rao in Hyderabad during his visit here. He said this would be a fitting tribute to Rao. The Centre has already agreed to release a postal stamp on Rao during his birth centenary celebrations. Telangana governemnt has begun a year long centenary celebration from June.||http://timesofindia.indiatimes.com//city/hyderabad/kcr-to-pm-conduct-all-job-exams-in-regional-languages/articleshow/79331869.cms||Koride Mahesh
November 21, 2020||Goa||All roads in Goa will be repaired before New Year||PANAJI: PWD minister Deepak Pauskar said on Friday that all roads across the state will be repaired before January 1, 2021, prior to implementation of provisions of the new Motor Vehicles Act in Goa. Pauskar was speaking after inspecting construction work of the new Zuari bridge. The first 224 cables of the new eight-lane cable-stayed bridge were pulled on Friday. “Work to repair roads is on in full swing across 12 talukas. Due to the pandemic, work could not take place for eight months. Now, the situation has normalised,” said Pauskar. The PWD minister said that while one four-lane section of the new bridge would be open to the public by May 2021, the entire eight-lane structure would be ready for use by December 2021. The bridge is being constructed by Bhopal-based Dilip Buildcon at a cost of Rs 1,403 crore. It is funded by the Centre, and work on it began in October 2016. “All national highway works will be ready for use by May 2021,” Pauskar said. “We have already received the necessary funds from the Centre.”||http://timesofindia.indiatimes.com//city/goa/all-roads-in-goa-will-be-repaired-before-new-year/articleshow/79331484.cms||---
November 21, 2020||Dehradun||Uttarakhand gets its first ‘Moss Garden’ in Nainital||DEHRADUN: Uttarakhand’s first moss garden was inaugurated by Magsaysay Award-winner Rajendra Singh, also known as the ‘Waterman of India’, near Khurpatal (lake) in Nainital district on Friday. The garden, that houses around 30 different species of mosses — including two which are in red (endangered) list of IUCN — also has a 1.2-km-long moss trail. The two endangered species in the garden are — Hyophila involuta (cement moss) and Brachythecium buchananii, according to officials. The objective behind developing the garden is to conserve various species of moss and other bryophytes and to make people aware of its environmental and ecological significance. The garden will soon be opened for the public, said forest officials. Rajendra Singh, while inaugurating the park, said that mosses are pioneer species and the first plants to grow on rocky land and by breaking down the rocks and the soil they help create a suitable environment for other plants to grow. “Mosses grow in dense strands forming mat or carpet like structure. They prevent soil erosion by holding much of the falling water and reducing the amount of run-off water. It is also an excellent alternative to mulch since it absorbs water, prevents erosion and debris can be blown off easily because of its compact growth habit. Dried mosses have great ability to hold water. Due to this ability, some mosses are used as packing materials for shipment of cut flowers, vegetables, perishable fruits, bulbs, tubers, etc,” he added. Forest service officer Sanjiv Chaturvedi, currently posted as conservator of forests (research) at Haldwani, told TOI that this is the first-of-its-kind moss garden in India. The official had initiated the construction of the moss garden. “Few other states like Assam do have a moss garden, situated inside the Jawaharlal botanical garden, but this is the first moss garden dedicated to only this variety of flora. Its construction was done under the CAMPA scheme which was approved in July, 2019. It has been developed by the Research Advisory Committee of Uttarakhand Forest Department under the guidance of SD Tiwari, HOD, Botany Department Girls PG College, Haldwani,” added Chaturvedi. “The moss trail has scientific information about different moss species. It also has an interpretation centre in which different aspects of mosses are displayed through models. In the centre, you will also find paintings showing use of Sphagnum moss as a dressing for wounds during the First World War. The Sphagnum moss absorbs liquids about three times more quickly than cotton, is cooler, softer, and less irritating than cotton and has antiseptic properties. It also produces a sterile environment by keeping the pH level around wounds low and thus, inhibiting the growth of bacteria,” said Chaturvedi. He added that moss are one of the most ancient flora on the planet that have existed since the Jurassic era. The park also has dinosaur model showing the existence of moss since Jurassic era as well as Moss ornaments, made of live moss, which are very popular and attractive in Japan, moss terrarium depicting live moss ecosystem, and nest of birds using moss for temperature regulation and antibacterial purpose. The forest department officials have said that mosses have a valuable ecological role as bio-indicators for environmental pollution because they get most of their nutrients directly from the air and rain rather than the soil.||http://timesofindia.indiatimes.com//city/dehradun/ukhand-gets-its-first-moss-garden-in-nainital/articleshow/79328590.cms||Ishita Mishra
November 21, 2020||Vadodara||Rich heritage to reinvigorate pandemic-stressed Barodians||Vadodara: Check your city gyaan — which temple has Portuguese and Roman sculptures carved on its walls? Yes. Its the Shiva temple standing tall on the banks of Vishwamitri River that sports a fusion of Indian as well as European culture. If that titillated your curiosity then explore the heritage of Gujarat’s cultural capital in the National Heritage Week that is being celebrated in the city from Saturday onwards. A series of events have been organized till November 25 to celebrate 509th birthday of Vadodara. “Earlier, we were apprehensive about celebrating the heritage week due to Covid-19 pandemic. But we decided to organize several events by observing all the necessary guidelines. The celebration of the city’s culture and history would bring the much-needed positivity amid the pandemic,” said Chandrashekhar Patil, who has organized the events. To ensure safety of participants, there will be no indoor programmes or talks this year. “We also won’t organize heritage walks in congested areas of old city,” Patil told TOI. Unlike in the past, this year the home museum visits, wherein citizens used to showcase their personal collection of antique items, too have been dropped. But the week-long celebration has something to offer for everyone. Admirers of old structures can attend the heritage walks while the art-lovers can catch a glimpse of some beautiful paintings in the Baroda Museum and Art Gallery. For nature lovers, a tree-walk has been organized by Dr Jitendra Gavali in Sayajibaug on Sunday. Those wanting to get a quick round of the walled city are being offered an auto-rickshaw ride by Ibrahim Jamadar who will also share interesting tales of the city. Also on cards are photo exhibitions and paintings of the city’s heritage apart from hand-written manuscripts. Gavali and Patil will also hold a webinar on the city’s various aspects including food and attire diversity.||http://timesofindia.indiatimes.com//city/vadodara/rich-heritage-to-reinvigorate-pandemic-stressed-barodians/articleshow/79327342.cms||Tushar Tere
November 21, 2020||Ahmedabad||Pirana blast probe panel recommends stringent measures||Ahmedabad: Following the Pirana-Piplaj methy ethyl ketone (MEK) blast at a godown which killed 13 people, a high-level committee constituted in the matter has recommended that factory units that store or manufacture hazardous and inflammable substances should make them public, especially to citizens staying near such factories. The factories will now be required to take NOCs from the respective fire department, district level nodal bodies and only then can electricity connections be provided to them. The committee has also recommended to urban local bodies to not allow any such units to come up in the periphery of residential areas. All production processes related to chemicals are now recommended to be banned in godowns. The committee is headed by additional chief secretary (Labour and Employment) Vipul Mittra and Sanjiv Kumar (IAS), chairman of the Gujarat Pollution Control Board (GPCB). The committee also reported inspection of 1,564 chemical units dealing in hazardous chemicals in the state , 400 were in Jamnagar and around 290 units were in Ahmedabad district. The committee had realized that none of the state agencies including the department of labour, pollution control board nor the district collectorate had an inventory of chemicals which were being either stored or manufactured in these units. “Some companies had even changed the chemical processes without informing the state agencies,” admitted a senior labour department official. Some 266 units were sealed by the Ahmedabad municipal corporation (AMC) alone.A committee has been constituted under justice BC Patel after the National Green Tribunal (NGT) took suo motu cognizance of the issue and set up a state level body to investigate the issue, ensured that the victims receive adequate compensation and formulate a mechanism to stall such incidents in future. “The NGT has also called for a national level policy intervention to prevent such disasters from happening,” claimed the labour department official.||http://timesofindia.indiatimes.com//city/ahmedabad/pirana-blast-probe-panel-recommends-stringent-measures/articleshow/79329874.cms||---
November 21, 2020||Ahmedabad||Clubs shut, restrict activities||Ahmedabad: Clubs across Ahmedabad will stay closed over the weekend and even after resuming, most will restrict activities to minimize crowding. Rajpath Club, which attracted about 400 persons a day during Diwali, announced on Friday that it will stay closed from 8pm on Friday till further notice. “The management will review the situation and decide on resuming operations entirely or partly. Besides the gym, activities such as table tennis, tennis, badminton, the card room and restaurants were operational so far ever since the club reopened,” said a well-placed source. Footfall has fallen dramatically even after clubs resumed operations after the lockdown and most have allowed members in strictly on appointments. Members of Karnavati Club also received a message that the club will remain shut from Friday night till Monday 6am. A similar decision has also been taken by Gujarat Sports Club.||http://timesofindia.indiatimes.com//city/ahmedabad/clubs-shut-restrict-activities/articleshow/79329872.cms||---
November 21, 2020||Chennai||Printing wing official in dock for alleged graft||Chennai: A senior official in the Tamil Nadu government’s department of stationery and printing, Chennai, is in trouble over procurement of colour printing machines around a decade ago with the Directorate of Vigilance and Anti-Corruption (DVAC) filing a corruption case on November 10. DVAC in its FIR has alleged that V A Jayanthi, former superintendent in the Madras publication department in the directorate of stationery and printing, failed to take action against a contractor who provided a faulty machine. The agency said this was done in lieu of bribes and that there was a loss to the government exchequer of Rs 20 lakh in 2013-14. In 2010, TN government had sanctioned Rs 4 crore for procurement of machineries for the Central press as part of a modernisation scheme. A supply order for six colour machines was placed with a Kerala-based firm by the then director Vivekanandan. It was stated that the supply should be made within a stipulated period and that penalty would be charged if it was delayed. A guarantee and warranty of two years was needed. These machines included web offset printers. The company supplied four machines in August 2010 and it was given a payment after deduction of penalty for delay. However, the machines were installed in May 2011 and the performance was found wanting. Of the next 725 days, the machine worked for 160 days and was under repair for 294 days. The remaining two machines were supplied and installed with a delay and the supplier was penalised. It had similar issues and was under repair for 149 days. Vivekandanan’s successor T Abraham instructed to issue a show cause notice to the company for forfeiture of balance payment. The case against Jayanthi is that she failed to initiate action as instructed by Abraham on June 24, 2013, which was meant to forfeit the supplier’s Rs 20 lakh bank guarantee as penalty for issues with the machine. DVAC said this was an intentional act and caused a loss of Rs 20 lakh to the government and that prima facie a case was made out against Jayanthi. DVAC would also look into the complicity of others in this case.||http://timesofindia.indiatimes.com//city/chennai/printing-wing-official-in-dock-for-alleged-graft/articleshow/79329867.cms||टाइम्स न्यूज़ नेटवर्क
November 21, 2020||Madurai||HC seeks progress report on digitization of temple assets||Madurai: Madras high court on Friday sought a report from the state government on the progress made by the HR and CE department on the works to enumerate and digitize temple properties in the state.The court was hearing a petition filed by N Murugan, a resident of Kottaikarungulam village in Tirunelveli district, who sought a direction not to grant compensation to suspended trustee Nainar Naikar of Vadakkuva Selvi Amman temple for the land acquired for river linking project. At the previous hearing, the court had taken serious note of the irregularities in management of temple affairs since HR & CE officials failed to take control of the temple despite its trustee being suspended in 2015.The judges noted that the man who leased the land had exploited the minerals by digging 100 feet on nearly 22 acres of the temple land in Kottaikarungulam village. On Friday, the HR and CE commissioner appeared before the court through video conference. Special government pleader K P Narayanakumar, appearing for the department, submitted that the officials had taken charge of the temple and lodged a case against the trustee on illegal mining. A case was also registered by Thisayanvilai police under sections of IPC and Mines and Minerals (Development and Regulation) Act.A division bench of Justices N Kirubakaran and B Pugandhi observed that even though the temple trustee was suspended in 2015, it took nearly five years for HR and CE officials to take charge of the temple. They wondered how the officials would manage the affairs of large temples if this was the situation of a temple in a remote village. The judges said the work on enumeration and digitization of temple properties to make them available on the website was undertaken on the earlier order of the court. Since its progress is not known, they directed the HR and CE department to submit a report in this regard. Though the officials lodged a complaint against the trustee on November 15, the FIR was registered only on November 19. Hence, the court suo-motu impleaded Tirunelveli SP and inspector of Thisayanvilai and directed them to submit a status report on the progress made in this case.The judges also directed the officials from geology and mining department to submit a report on the extent to which quarry operations were done on the temple land. The case was adjourned to December 9 for further hearing.||http://timesofindia.indiatimes.com//city/madurai/hc-seeks-progress-report-on-digitization-of-temple-assets/articleshow/79331164.cms||---
November 21, 2020||Madurai||69 criminals arrested in last two weeks||Madurai: The Madurai city police have arrested 69 rowdies in a special drive carried out in the last two weeks. It includes 13 notorious criminals, involved in murder and attempt to murder cases. They were arrested by seven anti-rowdy teams formed by the city police commissioner Prem Anand Sinha recently. The city police had executed bonds to 113 people, who were identified as a threat in maintaining law and order, under CrPC 110. Seven of them have been remanded in judicial custody for having violated the bond. So far, 65 criminals have been detained under Goondas Act. Further, seven people involved in robbery incidents were arrested, 29 for peddling ganja, 75 for selling banned tobacco products and 136 for involving in bootlegging. Police had seized 352kg of ganja and 477 litres of liquor respectively. Police are also planning to conduct special patrol using armed police to deter rowdies, who involve in daring day light murders and attempt on the lives of people from rival gangs.||http://timesofindia.indiatimes.com//city/madurai/69-criminals-arrested-in-last-two-weeks/articleshow/79331175.cms||---
November 21, 2020||Allahabad||Allahabad high court grants bail to retired DSP in forgery case||PRAYAGRAJ: The Allahabad High Court has granted bail to retired DSP Aley Hasan Khan in a forgery case. It is said that Aley Hasan was a close associate of senior Samajwadi Party leader Azam Khan during his tenure as cabinet minister in previous government. Allowing the bail application of Aley Hasan Khan, Justice Siddharth directed that the applicant would not tamper with evidence and will cooperate in the trial sincerely without seeking any adjournment. Appearing for the petitioner, senior advocate SFA Naqvi contended that Hasan was falsely implicated in the case. “He is a retired deputy superintendent of police, UP, and a recipient of Presidential Gallantry Award and a number of cases have been registered at the behest of state machinery. All the cases have been registerd after the government changed,” he contended. Hasan is in jail since August 11, 2020. Hasan is accused in several criminal cases and was arrested on August 11, 2020 while he was coming to Rampur from Delhi following a tip-off from a police informer and a forged Aadhaar card was recovered from him. An FIR was registered against him under Section 420 (cheating) and other relevant sections of Indian Penal Code at the Civil Lines police station of Rampur district. The state government’s counsel opposed the bail application and argued that Hasan is booked in 57 cases and tried to flee from law and was carrying a forged Aadhaar card at the time of his arrest. Hasan, a retired circle officer of Rampur police, is a co-accused in many land grab cases registered against Samajwadi Party leader Azam Khan.||http://timesofindia.indiatimes.com//city/allahabad/allahabad-high-court-grants-bail-to-retired-dsp-in-forgery-case/articleshow/79312335.cms||---
November 21, 2020||Allahabad||No Indira Marathon this year due to Covid curbs||Prayagraj: The historic All India Prize Money Indira Marathon was cancelled on Thursday — the second time since it was first organised in 1985 — due to the safety concerns associated with the Covid-19 pandemic. The event is organised every year to commemorate the anniversary of former Prime Minister Indira Gandhi on November 19. The marathon was cancelled for the first time in 1990, but the organisers held the event in January 1991, therefore ensuring that it was organised in the annual sports calendar of 1990-91. “Over the years, several ace sportspersons have participated in the marathon. The event would have been organised even this year had it not been for the Covid-19 pandemic. We don’t have any information whether it would be organised in this calendar year or not,” said district sports officer Anil Tiwari. Earlier, the prize money for the race was Rs 50,000 for the winner, while the first and the second runner-up got Rs 25,000 and 15000 respectively. The prize money for the winner was increased to Rs 1 lakh and later to Rs 2 lakh for winners in both the men’s and women’s category, The first and second runner-ups are awarded Rs 1 lakh and Rs 75000, respectively in both the categories. Eleven consolation prizes of Rs 10,000 are also given in each category. The race covers a distance of 42.195 kilometre and starts from Anand Bhawan, the ancestral home of Jawaharlal Nehru in Praygraj. The track covers areas like Teliarganj, Mayo Hall Crossing, Allahabad High Court, CMP College, Allahabad Agricultural Institute, Yamuna Bridge and Hanuman temple. It ends at Madan Mohan Malviya Stadium. The event has had a rich legacy with several celebrated long-distance runners participating in it every year. Maharashtra’s Joyti Shankar Rao Gaute had won the marathon for six years consecutively. Her winning streak ended when West Bengal’s Shyamali was declared the winner in 2019. sitions respectively. Last year, Amethi’s Rahul Kumar (Naib Subedar) won in the men’s category, while Harendra Chauhan and Hetram were the runners-up.||http://timesofindia.indiatimes.com//city/allahabad/no-indira-marathon-this-year-due-to-covid-curbs/articleshow/79312340.cms||---
November 21, 2020||Navi-mumbai||Navi Mumbai: Two teachers on way home after test run over||NAVI MUMBAI: A 36-year-old teacher from a private school in Navi Mumbai’s Khanda Colony and his woman colleague were fatally knocked down by a speeding vehicle along Palaspe-JNPT road near Panvel on Thursday. Samadhan Mhatre (36) and Sharmila Sharma (36) had gone to the Panvel sub-district hospital for a Covid test as it has been made mandatory for teachers after the latest guidelines for reopening schools. While they were returning home, an unidentified speeding vehicle hit their bike. Samadhan Mhatre (36) resided at Vindhane-Naupada in Uran taluka and was the sole breadwinner for his family. Sharmila Sharma (36) resided in Ulwe. Panvel city police have registered an FIR against the driver of an unidentified vehicle for rash and negligent driving. Santosh Pawar, secretary of Uran Samajik Sanstha said, “Considering the alleged failure of the government machinery to maintain the arterial road connecting JNPT to Uran and Panvel that has caused several deaths due to vehicle mishaps, the Uran Samajik Sanstha had filed a PIL in the Bombay high court in 2018. But due to the Covid pandemic, the court hearing is not being scheduled.” Pawar said, “A trauma care centre in Uran for accident victims is the dire need, but the administration has failed to provide this healthcare facility. The stretch of road from Chirner-Dighode till Gavhan phata and further till Karal Phata, JNPT and even the Uran-Panvel road has heavy traffic of HMVs. Also, several container trailers visiting the container yards are being illegally parked along the roadside and create bottlenecks. Since JNPT was established, a separate service road has not been constructed for movement of container traffic arising due to port activities. The absence of service road is also the reason for mishaps as vehicles of local villagers, especially bikers, are compelled to ply on arterial roads where there is always heavy movement of HMVs.”||http://timesofindia.indiatimes.com//city/navi-mumbai/2-teachers-on-way-home-after-test-run-over/articleshow/79331871.cms||George Mendonca
November 21, 2020||Goa||Hope ACB probe in labour scam not eyewash: Goa Forward Party||PANAJI: The state government’s decision to direct the anti-corruption branch (ACB) to register an FIR and investigate the misuse of Covid relief scheme for building and other construction workers (BOCW) should not be an eyewash, Goa Forward Party (GFP) said on Friday. Reacting to chief minister Pramod Sawant’s announcement, GFP vice-president Durgadas Kamat questioned the delay in issuing the directions. “It has been over two months since the Lokayukta passed an order. Let’s hope this is not an eyewash that the chief minister is doing,” Kamat said. “Why did it take so long for the chief minister to order an investigation.” As per the Lokayukta Act, the government has 90 days to accept the Lokayukta’s recommendations. GFP said that the government may have delayed in giving the nod for the ACB to investigate as the labour department may have been trying to doctor the evidence. “Even if the government tried to destroy the evidence, we have all the files, documentary evidence to prove,” Kamat said. GFP said that since the ACB reports to the chief minister, a neutral investigation is unlikely. “The chief minister can use the investigation agency to protect those ministers that he wants and target those people that he wants to harass. This can happen. That is why we are saying, fine the ACB has been asked to investigate but we also want the CBI,” Kamat added.||http://timesofindia.indiatimes.com//city/goa/hope-acb-probe-in-labour-scam-not-eyewash-gfp/articleshow/79331873.cms||---
