November 20, 2020||Bengaluru||Diya Naidu’s live performance, Ceremony Of Longing, takes place today||The feelings of longing and yearning are all too familiar for all us, especially now, during the pandemic, when norms of social distancing have kept us away from people, places and a lot of other things. So, it is no wonder that performing artiste Diya Naidu has chosen to tap into these two feelings for her latest work - Ceremony Of Longing. Diya, who has choreographed the performance, shares that it is a performative ceremony, to be conducted on November 20, as her first live performance in months. "The piece has been performed by four dancers - Maitreyee Joshi, Snigdha Prabhakar, Paridhi Bihani and me. We had an Open House at Ranga Shankara recently, where we put out a call for stories and chose four to be performed in a ritualistic way. We wanted to work on a piece that brought forth aspirations, given the current situation all of us are in. Through this performance, we wanted to uncover the longing, and the yearning and what we want in our lives," says Diya, adding, "There is a lot of dance, chanting and storytelling that has been woven into the performance." Why is it called a performative ceremony, though? "A lot of people reject spiritual and inner work due to various reasons and religion has often been misused, but there is something in all of us that connects with the divine energy. All of us are communicating with something that's larger than life. The ceremony is that manifestation point of a journey that was taken. So, through this performance, we look at the journey of the past five weeks, that has gone into making this performance happen and the stories that have made this journey possible," she says, adding "All of this will come together as a ceremony, which will be witnessed by the audience. We will have an installation towards the end. Audiences will be able to see all our longing woven together in a physical form when we reveal it to them."||http://timesofindia.indiatimes.com//city/bengaluru/diya-naidus-live-performance-ceremony-of-longing-takes-place-today/articleshow/79308551.cms||Sandra Marina Fernandes
November 20, 2020||Pune||Three held for stealing costly spares from cellphone towers||PUNE: The crime branch of the Pune police on Thursday claimed of solving 11 theft cases involving costly electronic hardware supporting 3G and 4G network, following the arrest of two suspects and a scrap dealer. Police also recovered spares worth Rs 60 lakh from the suspects. Deputy commissioner of police (crime) Bachchan Singh said, “There was a spate of thefts of costly hardware from cellphone towers, especially in the rural parts of the Pune district. One such theft had taken place in the area of Bharati Vidyapeeth. While the crime branch was probing the case, we received critical inputs from various sources, after which arrests were made.” Inspector Mahendra Jagtap of Unit II of the crime branch told TOI, “Apart from the hardware worth Rs 60 lakh, police have also seized two motorcycles worth Rs 1.15 lakh from them. These motorcycles were used in the crimes.” Police identified the suspects as Sufran Latib Raj alias Baba (40), Mahesh Hanumant Parit (24) of Hadapsar. The scrap dealer has been identified as Sameerulla Shah (29), also from Hadapsar. Jagtap said in the last one-and-a-half-month, the suspects stole the hardware namely, Base Band, which supports the 4G and 3G technology. “It is a costly hardware and has a price tag ranging between Rs 4 lakh and Rs 5 lakh,” he said. “Parit was employed in a private company, which installs cellphone towers, while Raj was working as a driver in the same company. They left their jobs few months ago. Both of them knew the value of the base band,” Jagtap said. They stole base bands from the cellphone towers located in Vimannagar, Bharati Vidyapeeth, Wanowrie, Loni Kand, Shikrapur, Shirur, Daund, and Loni Kalbhor. Police said the suspects used to dismantle the hardware and sell them in pieces in the grey market in Delhi.||http://timesofindia.indiatimes.com//city/pune/three-held-for-stealing-costly-spares-from-cellphone-towers/articleshow/79312706.cms||---
November 20, 2020||Ahmedabad||Eight new MLAs sworn in by speaker||GANDHINAGAR: The eight newly elected MLAs were sworn in at the Vidhan Sabha in Gandhinagar on Thursday. Speaker Rajendra Trivedi administered the oath of office in the presence of chief minister Vijay Rupani, deputy CM Nitin Patel, ministers and a handful of supporters. The MLAs who were administered the oath are Pradyumansinh Jadeja (Abdasa), Brijesh Merja (Morbi), J V Kakadiya (Dhari), Akshay Patel (Karjan), Atmaram Parmar (Gadhada), Jitu Chaudhary (Kaprada), Vijay Patel (Dang) and Kiritsinh Rana (Limbdi). The BJP won all eight assembly seats where byelections were held earlier this month. All eight seats had been won by the Congress in the 2017 assembly election. The BJP now has 111 MLAs in the house, while the Congress has 65. The current strength of the Gujarat assembly is now 180. Bharatiya Tribal Party has two MLAs, NCP has one MLA and there is one independent. Two assembly seats, Dwarka and Morva Hadaf, are vacant, as they are being contested in courts. “The newly elected MLAs chose ‘Laabh Paacham’ to be sworn in on and came with a handful of supporters. Akshay Patel, the MLA from Karjan could not make it in time and was sworn in in my chamber,” Gujarat assembly speaker Rajendra Trivedi said after the ceremony. Byelections were held for the constituencies of Abdasa, Morbi, Dhari, Gadhada, Limbdi, Karjan, Dang and Kaprada after the Congress MLAs resigned earlier this year.||http://timesofindia.indiatimes.com//city/ahmedabad/eight-new-mlas-sworn-in-by-speaker/articleshow/79311186.cms||---
November 20, 2020||Pune||BJP to oppose recovery of inflated electricity bills||PUNE: The Bharatiya Janata party (BJP) has decided to oppose the state government’s move to conduct programmes to explain its stand on increasing electricity charges, The BJP will not allow these programmes to take place, said leader of opposition in state legislative council Pravin Darekar while speaking at a press conference on Thursday. “We will disrupt any attempt at conducting such so called “awareness programmes”. These events will hurt the sentiments of people who are suffering because of inflated electricity bills. We will oppose the programmes as a representation of public anger,” he said. Darekar said that the state government had given promise to waive off electricity bills up to 100 units. But that promise has not been fulfilled. On the contrary, the government is taking steps to recover the money from common citizens. This stand taken by the state is not justified and is against public interest. On the upcoming graduate constituency elections, Darekar said that the BJP was focusing on these polls to address the challenges faced by the educational sector in the state. The party will focus on ‘creating job-oriented initiatives’ as well as ‘skill set development for self-reliance for graduates’ as part of its election agenda. “The state government has failed to deal with challenges faced by the education sector. Many issues like reservation in admission, mismanagement in competitive exams and other eight major concerns need to be addressed. The state leadership is not paying adequate attention to them. This has put the future of many students in danger,” he said.||http://timesofindia.indiatimes.com//city/pune/bjp-to-oppose-recovery-of-inflated-electricity-bills/articleshow/79312715.cms||---
November 20, 2020||Pune||Cops crack 9 break-ins, recover car & booty||PUNE: The Vishrambaug police on Wednesday claimed to have solved nine cases of house break-ins and a car theft following the arrest of Sarfaraj alias Ravan Raj Shaikh (20) early on Saturday and the recovery of car along with stolen booty worth Rs1.53 lakh. Shaikh’s accomplice Vikas alias Junglya Dilip Kamble (21) of Chikhali managed to escape, police said. Senior inspector Dadasaheb Chudappa of the Vishrambaug police told TOI, “The two were found moving around suspiciously in a car and a team headed by sub-inspector Vijay Jadhav intercepted them following a brief chase on Kelkar Road.” Investigations revealed that the duo had stolen the car from Dehu Road and then executed the thefts in Vishrambaug, Koregaon Park and Vishrantwadi using the four-wheeler. “The majority of the stolen booty is with Kamble. We have launched a search for Kamble and we hope that most of it will be recovered,” Chudappa said. “The duo have been involved in as many as 50 house break-ins and thefts in Pimpri Chinchwad. However, it was strange that they started targeting houses in Pune city,” he said. Speaking about their modus operandi, he said the duo targeted locked flats or houses between 2-5am. “They generally used a stolen car to execute the thefts,” he said. Thieves strike at locked flat Thieves stole gold ornaments, totally worth Rs14.46 lakh from a locked flat at a residential housing society in Dhayari sometime between Tuesday and Wednesday.||http://timesofindia.indiatimes.com//city/pune/cops-crack-9-break-ins-recover-car-booty/articleshow/79312711.cms||---
November 20, 2020||Chennai||Real-time info missing, Tamil Nadu govt sites of little help to residents||CHENNAI: If you are in Bengaluru and want to know the list of public toilets available, area wise, all you have to do is visit the city corporation’s website. The Bengaluru water supply board gives a plethora of information including real time testing results of sewage from its treatment plants. In Chennai, however, such information is not available on the websites of the agencies concerned. Tamil Nadu government officials, especially those who head agencies that affect citizen’s daily lives, take stock of all issues and pass orders on a weekly and monthly basis. Senior officials say they have a huge stockpile of data, but it is not reflected on their websites. Section 4 of the RTI Act mandates every government agency to publish as much information as possible on its website for the benefit of citizens. The Tamil Nadu State Information Commission (TNSIC), which has a role in ensuring RTI Act is implemented, itself has an outdated website with the 2017 annual report the last published one. Greater Chennai Corporation publishes the resolutions taken at council meetings several months after the event. Currently, it has published only the March resolution. The city police do not have a website and on TN police websites, contact numbers of officers in charge of the city’s police districts are not available. The TN Pollution Control Board website has no information on real time air quality monitoring. On many websites, names of officials are outdated or links given are incorrect. The Chennai Metropolitan Development Authority (CMDA) does not upload minutes of meetings where significant decisions are taken. Same is the case with Metrowater. Around seven years ago, lawyer and RTI activist P Balaji says, government websites used to give real-time information. “I remember garbage collection figures at various stations used to be available till 2013. We could also access schedule of road relaying work and inspect it,” he said. These details are no longer available. Mohammed Salihu, an environmental activist, said the TNPCB’s consent status given to industries is not up to date. “The dashboard link to Central Pollution Control Board (CPCB) doesn’t work.” Former TNSIC chief information commissioner K Ramanujam said every department should appoint an officer to update its website regularly. The kind of information sought can be gauged by the RTI applications received, Ramanujam said, adding that there is no bar on the quantum of information to be published. “But often the HoDs are never apprised of the nature of RTI applications.” At the end of his tenure three years ago, Ramanujam had started an exercise to check the quality and quantity of information on TN government websites and submitted recommendations to the government. Balaji pointed out how TN reginet, the website for registration department, was one of those helpful in obtaining copies of land documents sitting in the comfort of one’s house.||http://timesofindia.indiatimes.com//city/chennai/real-time-info-missing-govt-sites-of-little-help-to-residents/articleshow/79311148.cms||Siddharth Prabhakar
November 20, 2020||Aurangabad||3 brothers electrocuted on Jalna farm||Aurangabad: Three brothers aged between 18 and 26 were electrocuted while they were at their farm to water the wheat crop in village Palaskheda Pimpley of Jalna district, about 85km from here, on Wednesday. The brothers — Dnyaneshwar Jadhav (26), Rameshwar (23) and Sunil (18) — would assist their elderly parents on the farm. Following a daily routine, the brothers went to the farm around 9pm to release water from the well for the crop. One of them switched on the water pump situated on the well but got electrocuted. He fell into the well. Police said that to save him, the other two brothers jumped into the well. However, they too were electrocuted by the current passing through the water. The eldest brother, Dnyaneshwar, had married barely three months ago. Police said that after watering the crop, the brothers would return home in a couple of hours. When they did not return till late, and were also not reachable on their cell phones, their parents and Dnyaneshwar’s wife informed neighbours and some relatives living in the village. A search was launched and the brothers’ were found floating in the well. Villagers shut off the water pump and pulled out the bodies. A local hospital declared them brought dead. Assistant inspector Santosh Ghodke of the Hasnabad police said a case of accidental death has been registered.||http://timesofindia.indiatimes.com//city/aurangabad/3-brothers-electrocuted-on-jalna-farm/articleshow/79308893.cms||Mohammed Akhef
November 20, 2020||Chennai||Chennai's Covid positivity rate below 5% for first time||CHENNAI: For the first time in more than seven months, the test positivity rate (TPR) for Covid-19 in Chennai has dropped below 5%. World Health Organisation (WHO) and Indian Council for Medical Research (ICMR) recommend that testing should be at a level to ensure TPR is below 5%. TPR is a measure of the spread of infection and indicates stabilising of the spread. On Wednesday, Greater Chennai Corporation said it tested 10,411 people, of which 479 tested positive for Covid-19. This translates into a TPR of 4.6%. In May and June, Chennai had recorded TPR of 30%. However, senior corporation officials said they are not going to relax and will increase testing till December 15. Chennai’s TPR has remained around 5% before Diwali and was at 6% during the weekend when daily testing dropped to 7,000. This was attributed to lakhs of people leaving the city and also a general decrease in people turning up at the fever camps where symptomatic people are identified and swabs taken for testing. However, immediately after people returned, the testing figures went up to more than 10,000 and corporation sources said it was likely to touch 12,000. This was after instructions were given by health secretary J Radhakrishnan to ramp up testing to ensure that a post-festival spike, if any, was identified early. A senior corporation official said it would not be safe to say that Chennai has gone past the peak. “We will check for an incubation period of 30 days. If the numbers remain stable after December 15, only then can we relax,” the official said. Another official said the city has been successful in bringing viral transmission under control. “We are working to lower this threshold over time,” the official said. However, this does not mean that herd immunity has set in, the official said. “Low TPR simply means that level of transmission, relative to the amount of testing, is low at this point in time,” the official said.||http://timesofindia.indiatimes.com//city/chennai/chennais-covid-positivity-rate-below-5-for-first-time/articleshow/79311199.cms||---
November 20, 2020||Ahmedabad||Ahmedabad: Are cops going soft on mask violations?||AHMEDABAD: Even as many areas in the city registered a steep rise in Covid-19 cases, cops went soft on violators of Covid protocol. This is apparent from the number of Covid protocol related offences cops registered during Diwali festival. According to the figures obtained from the city police, there was a decline of nearly 90% in mask rule violations in last eight days.  More to that, the city police did not register a single case on November 17 — a day after the Gujarati New Year and Bhai Dooj festival. A senior police officer said that they did not intensify action against offenders for not wearing mask due to the festival. “We stopped taking strict against people during Diwali festival which started from Agiyaras so that people may celebrate with ease. The cases dropped drastically on Diwali, New Year and Bhai Dooj,” said a senior police officer.Another police officer deployed near Lal Darwaja, the heart of the city, where people gathered in large numbers during festival time, said they had instructions not to book people for violation of not wearing mask and were told to ensure social distancing. “We kept announcing in the crowded areas not to violate social distancing and keep wearing masks, but did not generally book people the way we did earlier for violation of police commissioner’s notification or for spreading infectious diseases. Along with that, the cops did not even charge them Rs 1,000 for violating the rule of wearing masks,” said a police officer. The fine for not wearing masks was raised from Rs 500 to Rs 1,000 on August 10 following the Gujrat high court’s direction. Since then, police have registered on an average 1,000 cases every day, until this Diwali.||http://timesofindia.indiatimes.com//city/ahmedabad/are-cops-going-soft-on-mask-violations/articleshow/79311213.cms||Ashish Chauhan
November 20, 2020||Ahmedabad||Ahmedabad: Cop scuffles with airline staff||AHMEDABAD: A major scuffle was reported on Tuesday at the Sardar Vallabhbhai Patel International (SVPI) airport in Ahmedabad, between a sub-inspector rank officer and the ground staffer of an airline. According to sources, the sub-inspector was not allowed to board a flight as he reported late to the airport and he allegedly slapped the ground-staff member of the airline. The incident took place early on Tuesday, when the cop was to travel to Delhi via SpiceJet flight SG-8194. Sources confirmed that three passengers including the said police officer reported late at the airport and argued with the airline staffer present at the ticketing counter at the SVPI airport. Sources said that the passengers and airline staff reached a mutual understanding and had withdrawn the complaint against passengers including the sub-inspector. None of the three passengers, however, were allowed to board the flight. The airline, however, denied that any such incident had taken place and termed it as an ‘argument’. “On 17th November 2020, three passengers booked on SpiceJet Flight SG 8194 (operating Ahmedabad – Delhi) reported late for the flight. The said passengers had an argument with SpiceJet Airport staff. However, there was no manhandling of SpiceJet staff by the concerned passengers,” said a SpiceJet spokesperson.||http://timesofindia.indiatimes.com//city/ahmedabad/cop-scuffles-with-airline-staff/articleshow/79311219.cms||---
November 20, 2020||Ahmedabad||Ahmedabad Curfew: Western parts of city see tsunami of Covid cases||AHMEDABAD: The number of fresh Covid cases are spiralling out of control in western parts of the city and on Thursday, the tony areas of Jodhpur, Bopal, Vejalpur, Maktampura and neighbouring wards that form the South West Zone had the highest number of active Covid cases. The complacency of Amdavadis during Navratri and Diwali-New Year celebrations have resulted in this situation. The South West Zone had 452 active cases till Thursday, while it was 403 cases on November 11. “These numbers shows the virus is spreading most in this zone, followed by the East Zone and then the North Zone. The Ahmedabad Municipal Corporation (AMC), claims that 2,637 Covid beds available to patients from Ahmedabad in the city and Gandhinagar, including 2,237 at government hospitals and 400 at private hospitals. Rajiv Kumar Gupta, additional chief secretary, forests and environment, who is in charge of Covid management in Ahmedabad city, said that during the festive period people came out in large numbers and social distancing and wearing of masks were neglected. People also went to meet relatives in other districts. All this has led to more Covid cases, he said. Covid testing facilities have been set up in every two kilometres in the city. Gupta said 400 Covid beds have been added at private hospitals this week and a similar number have been added at the Asarwa and Sola Civil Hospitals as well as Kidney Hospital. The situation has now escalated to such levels that patients from Sabarmati, Chandkheda and Motera are officially being sent to Gandhinagar Civil Hospital, an official said. Gupta said that a drive to enforce the mandatory wearing of masks and social distancing has also begun in the city. He said there are 500-odd patients being from neighbouring Maharashtra, Madhya Pradesh and Rajasthan being treated in the city. The state government also allocated 300 more doctors to the city. Desperate hospitals are pulling more beds into Covid wards to accommodate patients even as they struggle with inadequate medical staff. The experience of a Delhi-based pharmaceuticals professional, Jay Contractor, and his wife, who are being treated at a Satellite hospital is worth citing. “Beds are closely placed. The viral load in the room is high that reinfection is imminent with hardly any ventilation in the room,” said Contractor, who has two more days at the hospital. “A single washroom is shared by 24 patients, biomedical waste is kept within the ward. The government should also check the quality of low molecular weight heparin (LMWH), antibiotics and other drugs that are being administered at the hospitals,” says Contractor, who sent TOI a few photographs. Gupta said 900 mobile medical vans, 550 Corona Sanjivani vans, 150 Dhanvantri mobile medical vans, 100 vans of the 104 fever helpline and 100 vans of the Vadil Sukhakari Yojana (to check on the elderly) are operational in the city.||http://timesofindia.indiatimes.com//city/ahmedabad/western-parts-of-city-see-tsunami-of-covid-cases/articleshow/79311319.cms||---
November 20, 2020||Ahmedabad||Schools, colleges won’t reopen on November 23 in Gujarat||AHMEDABAD: The state government has decided to revoke its decision to reopen schools and colleges across the state starting November 23. The decision comes at a time when parents and school owners are pressing for their demand to delay reopening of schools till the Covid-19 crisis got under control. Gujarat joins the list of many other states including Tamil Nadu and Rajasthan that had revoked similar decisions and shut down educational institutions after facing a rising number of Covid-19 cases in school students. The government’s decision came late on Thursday evening after holding series of discussions with various stakeholders including college authorities and schools.  “I have decided to keep my earlier decision on hold regarding reopening of schools and colleges. They will not reopen on November 23 as announced earlier,” said Bhupendrasinh Chudasama, state education minister. The decision has been taken keeping in view the rising number of Covid-19 cases and a second wave that is being anticipated shortly. The new date for reopening educational institutions in the state will be announced later on. The owners of self-financed schools and the parents of school children urged the state government to reconsider the decision of physically re-opening schools at a time when the state was witnessing a spike in Covid-19 cases. The state government, in a cabinet meeting held last week, had decided to re-open schools and colleges across the state from November 23. They were shut down in March due to the pandemic, and they have remained closed ever since. The colleges offering undergraduate courses were to remain physically shut for a little longer time till the first week of December despite the government decision for re-opening. The reason for this being that the government has allowed re-opening only for the final year candidates. “Presently, term-end exams are under way for the fifth and seventh semester students. They will end around December 7. Only then will the new semester for the last year students begin,” said an official close to the development. “We want the government to hold their decision on re-opening by at least a fortnight by when the picture will become much clearer,” said Bhasker Patel, president of Gujarat Rajya Shala Sanchalak Mahamandal. Jatin Bharad, vice-president of Self-Financed School Management Association, said that it would be better if the government waited a little longer and delayed the re-opening of schools at least by 10 to 15 days. According to the SOP guidelines issued earlier, schools were to take consent letter from the parents before allowing their wards to attend physical classroom studies. At least 40% parents to whom different school authorities have reached out to in urban centres are reluctant in sending their children to schools, according to Bhasker Patel. In a recent letter to chief minister Vijay Rupani on Thursday, the All Gujarat Vali Mandal has pressed for their demand to keep schools closed for at least two months more or till a Covid-19 vaccine is made available in the market. The association had also called for a state wide shutdown of schools on November 23.||http://timesofindia.indiatimes.com//city/ahmedabad/schools-colleges-wont-reopen-on-nov-23/articleshow/79311225.cms||---
November 20, 2020||Ahmedabad||Covid-19: Recovery rate low, death rate high in Gujarat, says Centre||AHMEDABAD: The Union health ministry has deputed high-level central teams to Gujarat, Haryana, Rajasthan, and Manipur. According to a statement, Dr S K Singh, the director of the National Centre for Disease Control, will be leading the Gujarat team. These teams will visit the districts reporting high numbers of Covid cases and support the state efforts towards strengthening containment, surveillance, testing, infection prevention and control measures, and efficient clinical management of cases. Central teams shall also offer guidance on effectively managing challenges related to timely diagnosis and follow ups. Data shared by the central team shows that the state’s share in the total Covid cases in the country was 2.1%. The country has so far reported 1.32 lakh deaths, making up about 1.5% of the 89.58 lakh Covid cases. In Gujarat, the death rate was 2% with 3,823 people dying out of 1.92 lakh Covid cases. The data revealed that the recovery rate in the state is 91.50% which is lower than the national average of 93.58%. The percentage of deaths in the state to the total deaths in the country is 2.9%, the highest among these four states. The death rates in these states are Haryana (1.6%), Rajasthan (1.6%), Manipur (0.2%) The Centre stated that the positivity rate in Gujarat was 3.1%, lower than the country’s positivity rate of 7%. The positivity rates are 6.8% in Haryana, 6.3% in Rajasthan, 6.4% in Manipur. In July, a four-member team of the Centre visited Gujarat to review the Covid situation and provide guidance. The central team had reviewed the situation in Ahmedabad and Surat districts and had praised the state government’s efforts.||http://timesofindia.indiatimes.com//city/ahmedabad/recovery-rate-low-death-rate-high-in-gujarat-centre/articleshow/79311221.cms||---
November 20, 2020||Hyderabad||Choose those committed to devpt: DS||Hyderabad: After lying low for the last three years, TRS Rajya Sabha MP D Srinivas has urged Greater Hyderabad residents to vote for those parties which are committed to development of the city and not to those who resort to gimmicks. He said the TRS should first gain credibility among the people. Srinivas said, “When the government wants to give Rs 10,000 immediate relief to the victims and people were facing hardships, the government should have waited for completion of disbursement of relief. GHMC elections can wait till December last week,” he said. TNN||http://timesofindia.indiatimes.com//city/hyderabad/choose-those-committed-to-devpt-ds/articleshow/79312288.cms||---
November 20, 2020||Ahmedabad||Ahmedabad: Youth flaunts ‘pistol’ on SG Road, nabbed||AHMEDABAD: Crime branch sleuths on Wednesday nabbed one Sahil Mevada (Bharvad) 21, of Makarba as his video, brandishing a pistol-like object from a car on SG Road had gone viral on social media on Wednesday. Though the video is about two to three months old, the cops took it seriously and nabbed him from his house on Wednesday. Hardevsinh Vala, who runs a coffee shop on SG Road has also been arrested as he had sold the pistol-like object to Mevada. Assistant commissioner of police, crime branch, D P Chudasama, said that the video on social media showed the youth brandishing a pistol-like object in his hand. “At that time the we did not know who the youth was, but the teams were dispatched to nab the accused,” he added. Crime branch sources said they got a tip that Mevada, who stays in Makarba area of Sarkhej has a habit of keeping such things and many times he had identified himself as a police officer, brandishing the ‘weapon.’ Crime branch sources said that though the pistol-like object seems to be a cigarette lighter, they have sent it for forensic examination.||http://timesofindia.indiatimes.com//city/ahmedabad/youth-flaunts-pistol-on-sg-road-nabbed/articleshow/79311228.cms||---
November 20, 2020||Delhi||Government to knock at doors of 58 lakh Delhiites||NEW DELHI: In a five-day exercise beginning Friday, around 58 lakh Delhiites living in Covid ‘hotspots’ will be surveyed to identify symptomatic people and isolate those who test positive. Nearly 10,000 teams have been formed in the 11 districts of Delhi, who will conduct the door-to-door survey, which will be primarily carried out in and around containment zones and other ‘super spreader’ areas identified by the district authorities. As part of the survey, physical parameters of the residents of these areas, including their temperature and oxygen saturation (SpO2), will be checked and those found with Covid-19 symptoms would undergo RT-PCR test. Extensive contact tracing will also be done. “The emphasis right now is on the survey and we are going to do the survey in all the hotspots, inside and outside the containment zones, apart from areas where there is a vulnerable population,” West Delhi district magistrate Neha Bansal said. The district has around 7 lakh people residing in hotspots, who will be surveyed by Wednesday as per a standardised format prepared for the survey. Bansal said that people residing in market areas or any ‘super spreader’ area, where there have been clustering of cases, would be surveyed too. “If anyone is found having symptoms, RT-PCR test and then contact tracing will be carried out,” she said. “We have formed the teams and are ready to start from Friday,” North West district magistrate Cheshta Yadav said. Yadav said that “around 1,200 teams have been formed that include teachers, Booth Level Officers (BLO), Accredited Social Health Activist (ASHA) workers, Auxiliary Nurse Midwife (ANMs) and other staff.” “The mandate is to find the maximum symptomatic cases who are not coming out and are not testing themselves, identify their contacts, get them RT-PCR tested and get them isolated,” Yadav said, adding that even symptomatic people not getting tested leads to mortality as well. “We have identified major hotspot areas where we are getting maximum Covid cases like Saraswati Vihar, Prashant Vihar, Begumpur and Ashok Vihar,” Yadav said. “We have also identified the dispensaries, which will cater to the symptomatic cases that we find,” she added. Officials in the East District, which has nine lakh people residing in hotspots, also said that they were prepared to roll out the survey from Friday with target areas in mind and the experience gathered on the first day would help them tweak the strategy on ground if needed.||http://timesofindia.indiatimes.com//city/delhi/govt-to-knock-at-doors-of-58l/articleshow/79311389.cms||Sidharatha Roy
November 20, 2020||Ahmedabad||Ahmedabad municipal corporation to deploy officer at 108 call centre||AHMEDABAD: For the kin of Bharat Makwana, a resident of Vejalpur, one hour in an EMRI 108 hospital on Tuesday seemed like an entire day. “With high diabetes, he was turning critical with every passing minute. We went to no less than five hospitals to admit him with Covid-19 infection, but they did not have beds with oxygen supply available. We eventually took him to Civil Hospital and got him admitted – he needed critical care right after the admission,” said his son. Makwana was not alone in the ordeal – several Amdavadis faced the issue when they called up ambulance to go to a nearby hospital, only to be told that the hospital no longer had beds. Majority of the citizens faced issues with high-dependency unit, oxygen beds and ventilator beds, that also in hospitals of their choices. To address the issue, the Ahmedabad Municipal Corporation (AMC) held a meeting with stakeholders on Wednesday, after which it was decided to deploy a senior officer in the EMRI 108 control room itself to steer the ambulance to the hospitals with beds available. “The system of the patient first going to SVP Hospital to get the required paperwork will be abolished, as the digital verification will be initiated in a few days’ time. The officer will be coordinating with the medical officers to assess the bed vacancy in both requisite and non-requisite categories,” said a senior EMRI official.||http://timesofindia.indiatimes.com//city/ahmedabad/amc-to-deploy-officer-at-108-call-centre/articleshow/79311313.cms||Parth Shastri
November 20, 2020||Ahmedabad||Three Gujarat HC judges test positive for Covid||AHMEDABAD: Three judges at the Gujarat high court (HC) were reported to have tested positive for Covid-19 on Thursday. While the court is yet to open for general public, the HC administrative staff has now gone on an overdrive to sanitize facilities within the premises. A strict protocol is being enforced to prevent the further spread of infection. The HC officials claim that the health of the three judges is stable and that they are taking rest. The HC has been delaying the physical functioning of the courts since the March lockdown. The HC had announced recently that there would be no resumption of physical hearing till further orders. The HC on November 4 had decided that all lower courts across the state would start physically functioning after the Diwali vacation except the courts in four major cities. The HC has also prescribed standard operating procedures (SOPs) to be followed by all, after courtrooms reopen on November 23. Besides Ahmedabad, Surat, Vadodara and Rajkot, the courtrooms will not open in those courts which fall under micro-containment zones. Matters requiring urgent attention and bail applications will be heard by these courts. Besides this, the HC has ordered that the lower courts will start functioning with the installation of plexi-glass screens in all courtrooms dividing the judge’s dais from the place of advocates and litigants. The HC has also ordered the rearrangement of chairs and benches in the courtrooms to maintain social distancing.||http://timesofindia.indiatimes.com//city/ahmedabad/3-hc-judges-test-positive-for-covid/articleshow/79311314.cms||---
