---||Mysuru||Mysuru's Arun Yogiraj is working on an Adi Shankaracharya statue for Kedarnath||Mysuru-based sculptor Arun Yogiraj is currently working on a 12-feet statue of guru and philosopher Adi Shankaracharya that is slated to be installed at Kedarnath, at the place where he breathed his last, as per the annals of history. Interestingly, Arun has been contracted by the Prime Minister's office (PMO) to complete the statue. Arun says, “It’s rare opportunity to be able to sculpt someone as revered as Adi Shankaracharya. Before I was selected By the PMO to make the statue, sculptors from across the country were asked to send models. I was selected me in September last year and have been working on the final version since then, with Chlorite Schist stone, the kind that has been used in the Belur and Halebidu temples and are known to withstand the vagaries of rain and sunshine."||http://timesofindia.indiatimes.com//city/mysuru/mysurus-arun-yogiraj-is-working-on-an-adi-shankaracharya-statue/articleshow/83279405.cms||Vinay Lokesh
---||Mumbai||Mumbai: Today, walk in to get your vax shot||Mumbai: Vaccination will be through walk-ins on Monday, the civic body said. It also added that students planning to travel abroad for studies could get their shots at Rajawadi in Ghatkopar, Cooper in Juhu and Kasturba in Chinchpokli on Monday, Tuesday and Wednesday through on-spot registrations. A drive in vaccination camp will start at Oberoi mall for persons above the age of 45 years from Monday to Friday. Doses would be administered on first come first serve basis free of cost Vaccination numbers picked up in the state on Saturday with 3,51,064 doses administered. On Friday too, 3,72,528 people were given the doses. The daily immunisation numbers have dropped drastically. The number of people who have taken at least one dose of Covid vaccine in the state is 2.4 crore, including 35.81 lakh in Mumbai. Private hospitals, however, are vaccinating more than public centres in the city. The head of a private hospital said they expect bigger vaccine tranches this month. However, many mid-level hospitals said they are willing to vaccinate but can’t procure doses.tnn||http://timesofindia.indiatimes.com//city/mumbai/mumbai-today-walk-in-to-get-your-vax-shot/articleshow/83292044.cms||---
---||Thiruvananthapuram||Second Covid wave: 1,000 deaths in 1 month in Thiruvananthapuram||THIRUVANANTHAPURAM: The district took more than a year to breach the 1,000-death mark during the first wave of Covid-19 last year. However, it recorded the next 1,000 deaths in less than a month, indicating the severity of the second wave of infections. As on Sunday, total Covid deaths in the district stood at 2,071. A month ago the number of officially confirmed Covid deaths in the district was 989; as on April 30. A comparison of deaths in two waves of the pandemic in the district shows that mortality rates in two age groups — 60-69 and 70 plus — decreased after April 18 whereas mortality rates in the comparatively younger age groups — 10-39 and 40-59 — increased considerably in the last two months. If the death rate among the 10-39 age group was 4% before April, it increased to 5% in the next two months. The mortality rate among the 40-59 age group increased from 25% to 31% in the same period. The older age groups which faced the brunt of Covid-19 in the first wave saw the mortality rates dip from 39% to 38% in 70 plus age category and from 32% to 26% in 60-69 age category. The proportional share of cases in all age groups has remained the same in first and second wave. Since the fourth week of April, the weekly number of cases in 40-60 age group had peaked from 3,912 to 8,369 by the second week of May. While the number of cases has now come down to 5,987 by the fourth week of May, number of deaths in this age group for every week rose from 16 in the fifth week of April to 66 in the fourth week of May. The mortality rate in the age groups, 10-19, 30-39 and 40-49 have increased considerably since April 18. The mortality rates among other age groups — 50-59, 60-69, 70-79, 80-89 and 90 plus — dipped from the pre-vaccination days. As on Wednesday, 917 deaths happened across all age groups in Thiruvananthapuram and after April 18, 962 deaths were recorded. There has also been a change in number of deaths in males and females in the first and second wave of pandemic. The mortality rate among women, which was 35% in 2020, has now increased to 40% in the second wave whereas the male mortality rate decreased from 65% to 60%. Between April and June, the number of confirmed Covid positive cases increased from 1.45 lakh to 2.6 lakh.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/second-wave-1k-deaths-in-1-month/articleshow/83290866.cms||Aswin J Kumar
---||India||Mizoram, Haryana & Uttarakhand among fast movers in SDG Index||NEW DELHI: Rated as one of the three “fast moving states” with the highest gains by 12 points in development scores from 56 in 2019, Mizoram’s journey towards delivering on sustainable goals as assessed by the SDG Index 2020-21 clearly reflects steps taken to achieve a more sustainable and energy efficient way of life. Haryana with a 10 point improvement from 57 to 67 and Uttarakhand that moved up 8 points from 64 to 72 have also been classified as fast moving states, based on initiatives to do better across goals. In both these states, steps towards sustainable cities have evidently contributed to their scores. Also all three states have been rated as “achievers” under “affordable and clean energy” with a 100% score for electrification of households and access to gas connections - LPG and PNG. The SDG Index released by Niti Aayog categorises performance based on indicators over a score that ranges from aspirants at the bottom with a score of 0-49 followed by performers (50-64), front runners (65-99) and achiever (100). In terms of “responsible consumption and production”, Mizoram’s score improved from a low 50 (performer) to an impressive 87 (front runner). The entire biomedical waste generated was being treated by the state. The usage of nitrogen fertiliser out of total (NPK -- Nitrogen, Phosphorous, Pottassium) was down to 54.2% when compared to 75.7% in 2019. Similarly, in case of targets linked to "climate action", the share of renewables in total energy mix (including allocated shares) was 65.5% in 2020 which was an increase over 65.5% in 2019. However, there are challenges too that need to be addressed to achieve the targets. It turns out that Mizoram’s forest cover is down from 86.27% to 85.41%. While door to door waste collection across wards increased from 80.5% to 100%, individual household toilets constructed against targets was just 18% and installed sewage treatment capacity to sewage generated was 9.8%. In the case of Haryana, wards with 100% door to door waste collection went up from 91.4% to 93.9% between 2019 to 2020. Also wards with 100% waste segregation increased from 50.2% to 65%. The installed sewage treatment capacity to sewage generated increased from 60% to 115.76%. Meanwhile, even as Haryana made gains and is trying to achieve "zero hunger", there is still much that needs to be done. In terms of gender equality the state still remains an aspirant with the score of 36 to 43 in 2020. When one looks at Uttarakhand’s performance chart, it comes through that the state has made significant improvement in good health and well-being. It turns out that the under 5 mortality rate (per 1000 live births) declined from 47 to 33 in 2020. It also comes through that 90% of children within 9-11 months were immunised in 2020 and institutional deliveries accounted for 88.80% (up from 52.5% in 2019). However, there are concerns, like the maternal mortality rate (per 1 lakh live births) increased from 89 to 99 in 2020. The performance chart also shows that all wards in the hill state have 100% door-to- door waste collection (up from 95.14% in 2019). However, individual household toilets constructed against the target declined from 90.27% to 75%. Also installed sewage treatment capacity to sewage generated declined from 31% to 26.88%.||http://timesofindia.indiatimes.com//india/mizoram-haryana-uttarakhand-among-fast-movers-in-sdg-index/articleshow/83295264.cms||Ambika Pandit
---||Kanpur||Kanpur Metro to work on energy conservation||Kanpur: Kanpur Metro trains and lifts will be equipped with Regenerative Braking Technology, which will help in energy conservation. Under this technique, the energy generated during application of brake (in metro train) will be conserved and used back in the metro system. Energy efficiency of Metro trains, which will run in Kanpur will be around 45 percent. It means out of every per thousand units used in running of train, almost 450 units will be generated through Regenerative Braking Technology, which would further be re-used in the system. In addition, escalators/elevators will be installed at stations. Depots will also be able to save energy with this technology. Energy efficiency of escalators/elevators would be 37 percent. The entire metro premises will have 100% LED lighting for energy saving. Apart from this, the plan is also being prepared to install solar panels at metro depots and stations. The polytechnic depot of Kanpur Metro will be equipped with a ‘Zero Discharge Facility’- the waste water will not be disposed or discharged but inclusively recycled and used for various purposes. There will be two water treatment plants to be installed at the depot. A sewage treatment plant (STP) of 10,000 liters per day capacity will be used to recycle gray water (water that comes from the kitchen, washroom, and floor cleaning etc). At the same time, an Effluent Treatment Plant (ETP) with a capacity of 70 thousand liters per day will be installed to recycle black water.||http://timesofindia.indiatimes.com//city/kanpur/kanpur-metro-to-work-on-energy-conservation/articleshow/83290008.cms||---
---||Lucknow||NCP to revive state,dist-level units in UP||Lucknow: Novel coronavirus pandemic and the lockdown that followed had put a brake on political parties’ efforts to reorganise their cadre and organization, but for a short duration. Many of these political parties like the Nationalist Congress Party (NCP) are now planning to take up the revival of their state and district-level units soon. UP NCP will hold a state-level meeting to devise ways to strengthen the party organization in the state. State general secretary of the NCP Rampreet Sharma said, “We are yet to decide the meeting date. But we have been told by the headquarters to start working for assembly elections.” The party has appointed district presidents in at least 67 districts, Sharma said, admitting that the restricted movement due to the lockdown did halt the party’s plans in the state. Few of NCP office-bearers and their family members also got infected which further affected the party’s efforts in this direction, he added. NCP had held a state-level meeting in February to take stock of its situation in UP. The meeting was attended by national level office-bearers of the party. The state unit of the NCP had finalised a strategy to make inroads in rural UP. The meeting decided to rev up the organizational structure of the party in the state. Reaching out to farmers, mainly in the west UP, was highlighted as one of the main poll planks for the party. Unemployment was another issue that it had planned to harp on to attack the state government and reach out to the youth. The NCP had set up its office in the state in 2001. The upcoming state-level meeting will provide clarity on the party’s strategy for UP assembly elections.||http://timesofindia.indiatimes.com//city/lucknow/ncp-to-revive-statedist-level-units-in-up/articleshow/83292216.cms||Neha Shukla
---||Mumbai||Don’t want lockdown by state or knockdown by coronavirus: Maharashtra CM to industry||MUMBAI: Chief minister Uddhav Thackeray interacted with leading industrialists on Sunday and appealed to them to take care of labourers and employees and adhere to Covid-19 norms. He separately assured film and TV producers that shoots would be allowed as soon as Covid cases were controlled. He said to the industrialists that he wanted the state to suffer neither a lockdown by the state government nor a knockdown by the pandemic, but wanted to set an example before the country by keeping the industrial sector functioning despite Covid-19. Prominent industrialists, including Uday Kotak, Sanjiv Bajaj, B Thiagarajan, Naushad Forbes, Amit Kalyan, Ashok Hinduja, A N Subramanyam, Ajay Piramal, Harsh Goenka and Niranjan Hiranandani, were at the session, along with state Covid task force members Dr Sanjay Oak and Dr Shashank Joshi. Thackeray said the state was taking a “calculated risk” by easing curbs at various levels. He said the state had upgraded its infrastructure. “Industrial units should keep proper health-related records of their labourers and employees and their families as well those hailing from other states. They should not be responsible for spreading Covid infection while moving to their respective states or returning to Maharashtra,” he said. On the threat of a third wave, he said that if a lockdown was imposed again, manufacturing should not suffer. “They [industries] should plan to set up temporary accommodation for staff and labourers on premises and provisions should be made to tackle health issues,” he said. The industrialists suggested vaccination of construction and unorganised sector workers. They said IT workers could work from home for a month more. On the demand of film and TV serial producers that shooting should be allowed in Mumbai now, the CM said the local disaster management authority will decide on it.||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-cm-to-industry-dont-want-lockdown-by-state-or-knockdown-by-coronavirus/articleshow/83292057.cms||Sujit Mahamulkar
---||Allahabad||Cops pelted with stones for asking dargah bound people to stay indoors||Prayagraj: Three cops, including a woman constable, sustained serious injuries near Sikandra area after a group of unidentified people pelted stones on a police team on Sunday afternoon when they were asked to follow curfew norms. The incident took place, when a group of people, including women, were going to offer “Nishan” at Gazi Miya dargarh at Sikandra under the jurisdiction of Baharia police station. The injured policemen — Chand Veer, Nand Lal and Suman — were admitted to a community health centre, Baharia for treatment. Superintendent of police, (Trans Ganga) Dhawal Jaiswal said, a group of people were going towards Sikandra dargah on Sunday to offer `Nishan’ despite weekend curfew. When the police informed them that no procession was allowed during weekend curbs, the accused entered into a heated argument with the team and pelted stones. On being alerted, forces of two police station arrived at the spot and arrested the accused. Later, police also removed makeshift shops outside the dargah. SP (crime) Ashutosh Mishra said, some people from Gopalpur village, Saraymamrez, a case under appropriate section has been registered against the accused.||http://timesofindia.indiatimes.com//city/allahabad/cops-pelted-with-stones-for-asking-dargah-bound-people-to-stay-indoors/articleshow/83289956.cms||---
---||Allahabad||Man, father held for killing wife in Kaushambi||Prayagraj: A man and his father were arrested in the neighbouring Kaushambi district on Sunday for allegedly killing his wife at Maqdumpur village under the limits of Karai police station. Police said, a beheaded body of an unidentified woman was found at Maqdumpur village canal on June 3. Following the incident, a case under section 302 and 201 of IPC was registered against unidentified people. During investigation, police managed to ascertain the identity of the deceased woman as Suman Soni — wife of Shivam Soni alias Shera and resident of Ghana ka Pura, Manjhanpur. A police team, acting upon a specific tipoff, arrested Shivam and his father Kaliash from the village. During interrogation, Shivam confessed to killing his wife with the help of his father. He said he was fed up with fequent disputes. To misguide police, the accused had dumped the beheaded body near Maqdumpur canal and thrown other parts inside a dry well at Kadipur village.||http://timesofindia.indiatimes.com//city/allahabad/man-father-held-for-killing-wife-in-kaushambi/articleshow/83289930.cms||---
---||Delhi||Civil defence staffer poses as cop to dupe people, held||New Delhi: A civil defence volunteer was arrested for allegedly posing as a Delhi Police sub-inspector and fining people for not wearing masks. A fake identity card and police uniform were recovered from the accused, Suneel Kumar (31). Kumar was arrested while he was checking people for violations at Bandh Road in Sangam Vihar. He posed as a cop posted at Tigri police station, police said. His forgery came to fore when a constable reached the spot and asked Kumar for his identity card. DCP (South) Atul Thakur said, the constable found that Kumar was carrying a fake identity card. He was also carrying his Aadhaar card, disaster management duty pass and civil defence identity card, the DCP added. Kumar has been booked under IPC sections 419 (Punishment for cheating by personation) and 471 (Whoever fraudulently or dishonestly uses as genuine any 1[document or electronic record] which he knows or has reason to believe to be forged). tnn||http://timesofindia.indiatimes.com//city/delhi/civil-defence-staffer-poses-as-cop-to-dupe-people-held/articleshow/83322547.cms||टाइम्स न्यूज़ नेटवर्क
---||Delhi||14 new pollution hotspots emerging in Delhi-NCR: Report||NEW DELHI: The National Capital Region is seeing the emergence of new pollution hotspots. An analysis for the winter season of 2020-2021 by Centre for Science and Environment (CSE) found heavy deterioration in air quality in places not yet designated as hotspots. As many as 14 stations registered higher seasonal PM2.5 concentration than Delhi’s winter average. Experts say it points to the impact of local pollution sources. Central Pollution Control Board and Delhi Pollution Control Committee had earlier identified 13 hotspots in Delhi: these were Rohini, Dwarka, Okhla Phase-II, Punjabi Bagh, Anand Vihar, Vivek Vihar, Wazirpur, Jahangirpuri, RK Puram, Bawana, Mundka, Narela and Mayapuri. Six pollution hotspots were identified last winter in other NCR towns — two in Faridabad, one each in Gurugram, Bahadurgarh, Bhiwandi and Sahibabad. These areas were found to have annual average levels higher than themean value of the city. Track the pollution level in your cityAccording to the CSE analysis, the 14 locations that are emerging as the new hotspots have registered a higher seasonal average than the mean of the recognised hotspots, that is, 197 micrograms per cubic metre. These stations also recorded mean PM2.5 concentration higher than the Delhi winter average of 186 micrograms per cubic metre. The new areas of concern are: Alipur, DTU, ITO, Nehru Nagar, Patparganj, Sonia Vihar and Vivek Vihar in Delhi; Sector 1 and 116 in Noida, Loni, Sanjay Vihar and Indirapuram in Ghaziabad; and Knowledge Park V in Greater Noida and Bulandshahr. Anumita Roy Chowdhury, executive director research and advocacy at CSE, said, “This essentially brings out that newer pollution hotspots are proliferating in the city. Both meteorological conditions as well as changing patterns of local pollution sources are contributing to this trend. This requires intense micro-planning and implementation as well as city and regionwide action at a scale and speed.” CSE stated that Nehru Nagar was the most polluted among these 14 locations, followed by DTU. Meanwhile, parts of Delhi are likely to receive rain on Monday, according to India Meteorological Department. Though the mercury is set to rise, the temperatures may again come down after a few days as the city is predicted to receive another spell of rain from June 12. On Sunday, Delhi’s Air Quality Index (AQI) was 134 in the ‘moderate’ category.||http://timesofindia.indiatimes.com//city/delhi/14-new-pollution-hotspots-emerging-in-ncr-report/articleshow/83290958.cms||Priyangi Agarwal
---||Kanpur||34 booked, 24 vehicles including an Audi car belonging to SP leader seized||kanpur: A total 34 persons have been taken into custody and 24 vehicles, including an Audi vehicle, were seized on Sunday, after a case was lodged against zila panchayat member and Samajwadi Party leader of Auraiya Dharmendra Yadav and 200 others at the Civil Lines police station of Etawah on Saturday under the Disaster Management Act for flouting Covid-19 protocol and taking out a procession. Yadav was externed by Auraiya district administration in March 2021 for a period of six months. Subsequently, he was arrested under the Gangsters’ Act from the Umarsana area and sent to jail. He was elected as a zila panchayat member from Bhagyanagar block-4 in Auraiya in the recently concluded panchayat election. Yadav, who was released on bail from Etawah district jail on Friday evening, joined a procession on the Etawah-Auraiya highway allegedly with a large number of vehicles in violation of Covid-19 protocol, said senior superintendent of police Etawah Brijesh Kumar Singh. The video of the procession which was widely circulated on Social media platforms shows Yadav travelling in an Audi car with his supporters, who are raising slogans in his favour. Yadav, who is a native of Umarsana village of Dibiyapur in Auraiya, have been facing more than two dozen cases including those of attempt to murder. “After the registration of a case under various sections of the IPC, including 269 (negligent act likely to spread infection of disease dangerous to life), 270 (malignant act likely to spread infection of disease dangerous to life) and 188 (disobedience to order duly promulgated by public servant) besides under section 7 of the Criminal Law Amendment Act against the SP leader and his supporters at the Civil Lines police station, we formed eight police teams and seized Audi vehicle being used by Yadav and 23 other vehicles of his supporters. We also took 34 persons in custody from across Agra, Jalaun, Auraiya and Etawah district and are in the process of sending them to jail. Further investigations are underway in this regard, the SSP said. “The jail police out-post in-charge has been suspended over dereliction of duty with immediate effect. To investigate slackness of other police personnel, a probe is being conducted by additional superintendent of police Etawah, who will submit his report soon”, the SSP further said.||http://timesofindia.indiatimes.com//city/kanpur/34-booked-24-vehicles-including-an-audi-car-belonging-to-sp-leader-seized/articleshow/83290039.cms||Faiz Rahman Siddiqui
---||Varanasi||Criminal carrying Rs 1 lakh cash reward killed in encounter||Gorakhpur: A criminal carrying a cash reward of Rs 1 lakh, was killed in an encounter with special task force on Sunday. Police recovered 2 pistols of .32 mm and 9 mm and Rs 500 cash from his possession. Sharp shooter Pervez Ahmad, a resident of Makhdoom Nagar in Ambedkar Nagar district was most wanted in several murders in Makhdoomnagar and was right hand of Amabedkar nagar district’s underworld don Khan Mubarak and was also big smuggler of fake currency in the state, DSP of STF Gorakhpur Unit, Dharmesh Kumar Shahi said. UP STF surrounded Sarharai road in pipiganj and tried to nab two criminals at a motorcycle at Chiuntaha-Sarhari bridge over River Rohin. Criminals started firing at around 3.35 pm and after that police started firing. Pervez died on the spot after getting injured with four bullets while the other criminal escaped. In October 2018, Pervez killed BSP leader Jugaram Mehndi and escaped after, which police announced Rs 1 lakh reward on him. Pervez was a resident of Makhdoom nagar area in Ambedkar nagar district and after getting injured during encounter police rushed him to Pipiganj CHC where doctors declared him dead, STF inspector SP singh said. Pervez was working from Nepal and there were complaints by businessmen and traders against him of asking ransom and on Sunday he came to Gorakhpur from Nepal to meet someone and before Pipiganj police surrounded him at Chiluatal area of Gorakhpur.||http://timesofindia.indiatimes.com//city/varanasi/criminal-carrying-rs-1-lakh-cash-reward-killed-in-encounter/articleshow/83290057.cms||---
---||Lucknow||Uttar Pradesh: Cabinet expansion prerogative of the CM, says Radha Mohan||LUCKNOW: BJP vice-president and UP in charge Radha Mohan Singh on Sunday scotched speculations that his meeting with UP governor Anandi Ben Patel had anything to do with cabinet expansion in UP. Singh, in fact, categorically maintained that cabinet expansion or its reshuffle was a "special prerogative" of the chief minister. His meeting with UP governor comes almost 10 days after CM Yogi Adityanath met Patel on May 27. Stressing that his meeting with the UP governor was purely a courtesy call, Singh reiterated that the Yogi government in UP and the BJP organisation in the state was working well and as per the expectations. His statement silenced the political buzz that started whirling about an immediate cabinet expansion, a day after senior BJP leaders including Singh and party national general secretary (organisation) BL Santhosh met party national president JP Nadda in Delhi. Incidentally Singh and Santhosh, who had camped in Lucknow for three days, to assess the functioning of the party and the state government had strongly backed Yogi’s decisions vis-a-vis Covid pandemic. This was seen as a key counter to the opposition driven narrative that sought to corner the ruling party over its alleged mismanagement in handling the lethal second wave of pandemic. While there are 53 ministers, including CM Yogi, there is scope for seven more persons to be inducted in the council of ministers. UP had, in fact, lost three UP ministers — Chetan Chauhan, Kamal Rani Varun and Vijay Kashyap -- to Covid since the outbreak of the pandemic last year. Their positions too remain vacant. Sources said that the ruling party may consider inducting key BJP leaders as ministers after assessing its requirement and given the political situation in the run up to UP assembly elections due next year. Speculations have, typically, been veering around ex-IAS officer-turned-BJP MLC, Arvind Kumar Sharma -- considered close to PM Narendra Modi -- being inducted in the state cabinet and being given a prominent portfolio. The speculations, however, have been losing steam as time passes. Not surprisingly, the political buzz left the UP BJP leadership flummoxed with party state president Swatantra Dev Singh dismissing them as mere rumors which did not hold much ground. "Nothing other than the rule of law works in the state. There is no scope for influential people getting favours," he said, while speaking to reporters. Singh, too, strongly backed Yogi as one of the most hardworking CMs the state has ever seen in recent times. ReplyReply to allForward||http://timesofindia.indiatimes.com//city/lucknow/cabinet-expansion-prerogativeof-the-cm-says-radha-mohan/articleshow/83292256.cms||Pankaj Shah
---||Kolkata||West Bengal: Help from NGO to make Covid-hit Sabars financially self-reliant||KOLKATA: Sabitri Sabar used to earn Rs 800 per week by making baskets, trays, table mats from Kashi grass and palm leaves but the pandemic has stopped her income and forced her to shift to another traditional work like making brooms out of bamboo and selling them in the local market. Around 12,000 Sabars live in Purulia’s 164 Sabar tolas. British law declared the Sabars a “criminal” tribe in 1872 while in 1952, they were delisted or denotified. But still, they are facing the stigma and are one of the most marginalized communities. Like Sabitri, there are hundreds of Sabars in the villages of Purulia, who are living a precarious life today. “The handicrafts, made with Kashi grass, date-palm leaves and bamboo, do not have takers any more. As there are no fairs and markets are closed, it has become difficult for us to sell the products,” said Sabitri of Akarbaid village. Nearly 400 Sabar families are engaged in making brooms out of bamboo. To make Sabars self-reliant, Paschim Banga Kheria Sabar Kalyan Samiti, an NGO, has come up with different initiatives during the pandemic. “We tried to focus on sustainable development so that Sabars become self-reliant. Providing relief cannot be a solution, so we encouraged them to make kitchen gardens, a traditional way of making brooms out of bamboo and preserving biodiversity and trees. We got immense help from district administration,” said Prasanta Rakshit, director of the organization. Bikram Mitra of Earth Craft, a social enterprise, has come forward to promote the Sabar handicrafts in the urban market.||http://timesofindia.indiatimes.com//city/kolkata/help-from-ngo-to-make-cov-hit-sabars-financially-self-reliant/articleshow/83290873.cms||Dipawali Mitra
---||Lucknow||Release one-year pay to wife of missing BRO officer Subhan Ali: Delhi HC||LUCKNOW: A year after a Border Road Organisation (BRO) officer Subhan Ali, 27, went missing in Leh after his vehicle fell into the Drass river, the Delhi High Court has directed BRO to release one year’s pay to the officer’s wife, who is a native of Balrampur. Ali’s father Ramjan had moved the HC, seeking financial assistance in March this year. The court, in its order on Saturday, directed the BRO to make the payment on or before June 15, while hearing a petition filed by the officer’s family. The court also said that the amount, which will be released, “shall be adjustable from the total amount found due” to the officer’s family. The court has stated if the payment is not made on or before June 15, “the incumbent occupying the post of Director General, BRO shall be personally liable for non-compliance”. On June 22 last year, Ali, a native of Balrampur district, had gone missing after the vehicle in which he was travelling with a driver fell into the Drass river from the Zozila-Kargil-Leh road. During a hearing on Saturday, a bench of Justice Rajiv Sahai and Justice Amit Bansal came down heavily on BRO officers, saying they “appear to feel no pain whatsoever for families of the personnel employed”. The court also took note of the fact that even after one year of Ali being missing, no payment has been made to his family. On April 15, while hearing a petition filed by Ali’s father-Ramjan, the HC had directed the Central government and the BRO to pay “whatever amount it deems appropriate” to Ali’s family. Ali’s brother Sahban said that he hoped the BRO officers listened to the court this time. “My uncle died and we could not get him the kind of treatment we would have liked to due to financial issues. My sister is to be married and we need money for that too. These people were dependents on Subhan,” he said.||http://timesofindia.indiatimes.com//city/lucknow/release-one-yr-pay-to-wifeof-missing-bro-officer-hc/articleshow/83292254.cms||---
---||Lucknow||Plot to defame rival: 2 arrested over viral audio clip||Kanpur: Two persons were arrested on Sunday a week after an FIR was lodged against three people, including former IAS officer Surya Pratap Singh, at Kalyanpur police station here over sharing of a voice recording on social media which had two people talking about money transactions. The crime branch of the police commissionerate arrested Ashish Pandey from Cantonment area while Himanshu Saini was nabbed in Manak area of Lucknow on Sunday. In the viral audio clip, Puneet Saini could be heard conversing with Himanshu Saini and this was shared on twitter by a former IAS officer on May 30, said police. Subsequently, an FIR was lodged by a resident of Rawatpur, Atul Kushwaha, who alleged that three people, including Puneet, Himanshu and Surya Pratap Singh had conspired to defame him. Police initiated the probe into the case after registering an FIR on Monday under IT Act and other IPC sections. During investigations, police found that Lucknow Cantonment resident Ashish Pandey had a professional rivalry with Atul and the former conspired to defame him. “He involved Himanshu, who contacted a Bihar youth on phone and as per plan recorded a conversation with him about money transactions by tweeting in support of chief minister. Thereafter, Himanshu edited the recording and made the conversation viral on social media. We recovered edited call recordings from the mobile laptop of the accused, said City police commissioner Asim Kumar Arun.||http://timesofindia.indiatimes.com//city/lucknow/plot-to-defame-rival-2-arrested-over-viral-audio-clip/articleshow/83292274.cms||---
---||Delhi||PGDAV College starts Covid testing centre, helplines||New Delhi: PGDAV (Evening) College has started an RT-PCR testing facility on its premises for its students, staff and the common public. It has also launched helplines on mental health and ration distribution for the students and staff members. Ravindra Kumar Gupta, principal of the college, told TOI that “the college has collaborated with a reputed laboratory of the country and the tests will be conducted from 2 pm to 7 pm at government rates.” He said that the test reports would be made available in just 24 hours. He further said that work was also in progress to establish a centre on the college premises to facilitate Covid-19 vaccination in the near future. Gupta said free medical, psychotherapeutic and dietary counselling facilities were being provided by experts.||http://timesofindia.indiatimes.com//city/delhi/pgdav-college-starts-covid-testing-centre-helplines/articleshow/83322586.cms||---
---||Lucknow||Sold for marriage at Rs 80,000, woman rescued from grip of eight Gujarat natives||LUCKNOW: A team from women’s police station in Barabanki arrested eight people from Gujarat on Saturday on charges of human trafficking. The arrested persons were identified as Sahil Pancha and his relatives Pappu Bhai Sharma, Apoorva Pancha, Geeta Ben, Neeta Ben, Shilpa Ben, Rakesh and Sahil’s father Ajay Bhai, all from Gujarat. “Sahil is acquainted with Ramu Gautam of Barabanki who used to work in Gujarat. Sahil was unmarried and asked Ramu to look for a girl for his marriage and offered him money. Ramu, who had returned to his native place during lockdown, talked to Chand Ram Verma about Sahil’s marriage proposal. Chand Ram’s son Prince had a love marriage with an Assamese woman. As Chand Ram was unhappy with his son’s marriage, he conspired to sell Prince’s wife to Sahil for Rs 80,000. He took Rs 40,000 in advance and transferred Rs 20,000 into Prince’s bank account on June 4,” superintendent of police, Barabanki, Yamuna Prasad said. “When Prince, who was in Ghaziabad, inquired about the money, his father refused to explain but asked him to send his wife to Barabanki as he was unwell. On June 4, Prince sent his wife to Barabanki to take care of his father,” the SP said. Sahil, his father and relatives reached Barabanki on June 5 and Ramu Gautam arranged a hotel room for them. The same evening, Chand Ram told his daughter-in-law that his health had improved and asked her to go with Ramu Gautam who would drop her to Ghaziabad. “In the meantime, Prince’s brother-in-law tipped him off about the illegal act. Prince reached Barabanki but did not find his wife and his father at home,” the SP said. He came to know that his father, wife and a few other persons had gone to Barabanki railway station. Prince reached the railway station and informed the police which reached the spot and arrested Sahil, his father and other relatives and rescued Prince’s wife. Prince’s father and his aides managed to flee the scene. Police said Prince fell in love with the girl in 2019 when he was working as a taxi driver in Ghaziabad and later married her in a temple in Barabanki.||http://timesofindia.indiatimes.com//city/lucknow/8-gujarat-natives-held-for-humantrafficking-for-forced-marriage/articleshow/83292172.cms||---
---||Lucknow||Uttar Pradesh: Three arrested for Rs 11.1 lakh ATM theft||LUCKNOW: Two former ATM custodians and the mother of one of the two accused were arrested for stealing money from an ATM booth in Madiaon. The arrested persons were identified as Shailendra Singh, his mother Nanhi Singh, and Ravi Singh, all of Madiaon. Police recovered Rs 5 lakh each from Shailendra and his mother and Rs 1.15 lakh from Ravi (total Rs 11.15 lakh). “Ravi and Shailendra are friends and had worked as ATM custodian for a government bank. They used to replenish cash in ATMs and keep inventory. Ravi knew the code of an ATM in Mohibullapur and they decided to execute a theft,” ADCP, North, Prachi Singh, who worked out the case, said. “On May 18, they went to the ATM where Shailendra went inside the booth to withdraw cash while Ravi and Nanhi stood outside waiting for him. They collected the cash and reached their house,” Singh said. Ravi was given a token amount and they decided to distribute the money among themselves after police investigation slowed down. However, after a lower amount was detected, the manager of cash loading agency, Srikant Mishra, lodged a case with the police on May 29. He said his staff tallied the cash on May 20 and it was found short by Rs 11.15 lakh. Police started the investigation and arrested the accused after getting a tip-off about the criminals.||http://timesofindia.indiatimes.com//city/lucknow/three-arrested-forrs-11-1l-atm-theft/articleshow/83292202.cms||---
