---||Bengaluru||Bicycle evangelist Sathya Sankaran shares how his volunteers have been helping people since the first lockdown||Last year, it was during the lockdown that this group of riders from Bengaluru began helping people, especially senior citizens. Today, the volunteer-based Relief Riders has expanded to 14 cities and over 750 riders, where they cater to the needs of senior citizens. Sathya Sankaran, bicycle evangelist and one of the founders of this initiative, takes us through their journey. Sathya recalls, "It was in March 2020, when the first lockdown started, someone pinged me on Twitter asking what are the cyclists of Bengaluru doing. Immediately, it got me thinking and I pinged on a WhatsApp group of ours that has all our ambassadors, about their thoughts on helping people. One of them pitched the idea of calling our initiative Relief Riders. We began with six people volunteering. Soon, we expanded to 20 volunteers and by the end of two months, we were around 80 of us serving around 250 senior citizens and others." The inquiries died down through the unlock phases, but Sathya says that they have expanded and been doing a lot more work this time. "The second wave hit us like we never imagined. The number of riders is over 250 people in Bengaluru alone. Another interesting development was that other cities also got inspired by the idea and we have over 750 volunteers riding across 14 cities in the country. This is the largest contingent of cycling based help that I have heard of anywhere in the world," he proudly shares. No compromise on the environmentAnother idea that Sathya is excited about, is the fact that this is also a green initiative. "In a month of the second lockdown, we had delivered to more than 2,000 people and more importantly, saved around four tonnes of carbon dioxide in all the cities put together. I had two goals behind this initiative - we are not just saving lives in the pandemic but also future lives from climate change. We have tried to show that climate change does not need to be compromised while trying to do something. This is why our slogan reads we are part of the solution and not the problem," he explains. Adding a personal touchThe riders have all learnt some interesting lessons in dealing with their tasks too, shares Sathya, adding that the elders have a different way of functioning. "They do not believe in this impersonal way of communicating. They may call our main helpline once or twice. But after that they latch on to the person who has delivered. For us, we have an algorithm that says closest people first when it comes to riding. We have a back end system which calculates who is the closest active Relief Rider to the request. But the elders end up calling the same person again as they like the personal touch. They know them by name. We have now figured out a way to deal with that, where we answer the call and then excuse ourselves by saying we might not come in for that and send in someone else," he explains. There are times they have had two or three riders doing a relay to ferry something that is available in another part of the city, too. "The elders have really appreciated us, as simple chores like buying coriander leaves, tomatoes or medicines are not done so easily by someone living far away from them. They are not comfortable with the online delivery apps either. They like the personal touch. These might be small deeds we are doing, but they find them valuable," says Sathya. Ensuring safety of ridersFor the Relief Riders, ensuring safety is their topmost priority. "When we know we are at risk, we take greater care of ourselves. We have a collective culture where we say if one gets infected then they let everyone down. So everyone takes all the precautions. We also work on rotations and have more people now, so we do just one or two sortees in a day. We don't have targets to meet, so that's our advantage and it allows people to rest and not be over exposed," he reveals.||http://timesofindia.indiatimes.com//city/bengaluru/bicycle-evangelist-sathya-sankaran-shares-how-his-volunteers-have-been-helping-people-since-the-first-lockdown/articleshow/83744348.cms||Sunayana Suresh
---||Jaipur||Min seeks suggestions on prepaid booth plan||Jaipur: In a meeting with autorickshaw operators, transport minister Pratap Singh Khachariyawas has asked for suggestions to implement prepaid autorickshaw booth scheme-2020 and assured the union heads that vaccination camps will also be set up for them at the earliest.“Once the prepaid booths for the autorickshaws are set up then not only will provide more employment for the operators but also ensure that commuters get the service easily and without having to haggle for rates. Moreover, it will also help in smooth traffic. These prepaid booths will be for autorickshaw, e-rickshaw, cycle rickshaw and others,” said the minister.Khachariyawas also asked the traffic police officials who were present during the meeting to conduct a survey to explore the possibility of increasing the auto-rickshaw stands in the city as well as to ensure that no other vehicles are allowed to be parked at the existing stands. He appealed to the autorickshaw operators to also follow the traffic norms.The minister has been taking meetings with the various sectors of the transport department including roadways and on Monday, clarified that there will not be any privatisation of the same. He said that no private buses will be allowed to operate from the government operated bus stands and the existing routes of the roadways buses will not be discontinued. While the department has already purchased 900 buses, the minister added that more buses will be bought in future if there is a requirement.||http://timesofindia.indiatimes.com//city/jaipur/min-seeks-suggestions-on-prepaid-booth-plan/articleshow/83763208.cms||---
---||Kolkata||Kolkata: Cops rescue abducted businessman; 7 held||KOLKATA: A businessman and his friend were allegedly abducted by seven men while they were having dinner at a Kalyani restaurant on Monday. The kidnappers drove a blue blinker fitted car and introduced themselves as state IB officials. They demanded a ransom of Rs 5 lakh from the Sujay Biswas, the businessman. Biswas called another friend for the money and informed him that they were at a banquet hall in Birati. Police tracked the cellphone tower and arrested the miscreants. While six were remanded to eight-day police custody, a 70-year-old accused was sent to judicial custody.||http://timesofindia.indiatimes.com//city/kolkata/cops-rescue-abducted-bizman-7-held/articleshow/83758662.cms||---
---||Coimbatore||Sri Lankan refugee beats second wife to death, on the run||COIMBATORE: A Sri Lankan Tamil refugee was booked for murdering his second wife at Gandhima Nagar on Monday night. Police have formed four special teams to nab the accused. One of the teams has left for Rameswaram to prevent him from escaping to Sri Lanka. The Saravanampatti police said 49-year-old Lavendran alias Kumar, who is engaged in demolishing old buildings, had beaten his 32-year-old wife L Kavitha to death with a cricket bat around 10pm on Monday at their rental house at Gandhima Nagar. Kavitha, an investigation officer said, had married Lavendran around 12 years ago after separating from her first husband, with whom she had a son. She also had a son with Lavendran, who used to scold her over excessive use of mobile phone. The officer said Kavitha’s relative S Nagarajan, 27, an ambulance driver, had gone to see her on June 19, but she wasn’t home. “When inquired, Lavendran told him that she had left the house a week ago and was staying at one of her friends’ house after he scolded her for speaking to other people often over phone. He also told Nagarajan that he would finish her off if she were to return home.” When Nagarajan went to meet one of his friends at Gandhima Nagar on Monday night, he heard Kavitha crying for help from her house. “He rushed to the house and found Lavendran assaulting her with a cricket bat. She died on the spot and Lavendran managed to escape from the place,” the officer said. Nagarajan alerted the Saravanampatti police, who sent the dead body to the Coimbatore Medical College and Hospital for postmortem. Police have registered a case under Section 302 (murder) of the Indian Penal Code and formed four special teams to nab Lavendran. “We have also alerted the Q branch police at Mandapam in Ramanathapuram to prevent Lavendran from escaping to Sri Lanka,” the officer said. The officer said Lavendran hadn’t separated from his first wife and used to visit her often.||http://timesofindia.indiatimes.com//city/coimbatore/sri-lankan-refugee-beats-second-wife-to-death-on-the-run/articleshow/83760788.cms||---
---||Mumbai||Mumbai: 335 lodged in Arthur Rd jail get the jab||Mumbai: As many as 335 prisoners lodged in the Arthur Road jail were vaccinated on Tuesday. The camp was jointly organised by the prison authorities and Project Mumbai, a city-based NGO. Those vaccinated included 35 prisoners from the anda cell and eight foreign nationals lodged in the jail. The drive was conducted in six hours. “The vaccination drive started at 9am. The resting room was vacated and all the 35 anda cell inmates were brought for vaccination,” said a source. “This is one more step in the direction of getting as many citizens with lesser privileges vaccinated. Over the next one week, we will be able to have inmates of Arthur Road and Byculla jails fully vaccinated,” said Shishir Joshi, CEO and founder of Project Mumbai.  “The inmates were asking questions about side effects, etc. Some of them were excited to take a jab,” said a source.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-335-lodged-in-arthur-rd-jail-get-the-jab/articleshow/83760802.cms||Mateen Hafeez
---||Pune||Admissions to Pune jumbo hospital to be stopped||PUNE: Fresh admissions to the College of Engineering Pune jumbo Covid-19 unit have been stopped. The civic administration has planned to keep the jumbo unit ready in view of the likely third wave. The maintenance of the facility is a concern for the civic body. According to the Pune Municipal Corporation (PMC) officials, 40 patients are under treatment at this facility. They would be discharged in around a week’s time. “We will keep the structure as it is for the time being. The decision to dismantle will be taken after a need assessment. No new admissions have been given recently,” said Rubal Agarwal, additional commissioner, PMC. As per the civic officials, the contract for keeping the facility running will last till July. It was renewed for mitigation of second wave. In January, the PMC had decided to dismantle the jumbo hospitals. A committee of experts was formed for the same. The experts suggested sharing the infrastructure of jumbo hospitals with local civic hospitals. Even government hospitals in rural areas were to get some equipment and other materials for strengthening health facilities. But the decision to continue with the facility was taken after the second wave in February. As per the PMC officials, the civic body has carried out structural audit of the facility to make sure that it can be run. The facility has 800 beds, with facilities for ventilators and oxygen beds.||http://timesofindia.indiatimes.com//city/pune/admissions-to-jumbo-hospital-to-be-stopped/articleshow/83760766.cms||---
---||Pune||Maharashtra: Trekkers not allowed to visit Sinhagad yet||Q. My daughter is flying abroad from Mumbai. Can my wife, son and I accompany her in a cab from Pune to drop her at Mumbai airport? — Ravi DA. Yes. Pune police commissioner Amitabh Gupta said your wife, son and you can travel in a cab to Mumbai to drop your daughter at the airport. Q. Are we allowed to go to Sinhagad on weekdays at 6am for trekking? — Sushrut KhaladkarA. Commissioner Amitabh Gupta confirmed that Pune rural police is currently not allowing trekkers to visit Sinhagad. Q. We are going from Pune to Delhi for visa-related work and coming back on the same day - by air. Do we need an RT-PCR test? We have received one dose of the vaccine — Ketaki BA. An RT-PCR negative test report is mandatory if you and others are flying from Pune to Delhi, the police commissioner has confirmed. Q. I'm from Pune. I will be taking a train to Nagpur on July 3. Do I need to provide an RT-PCR negative report before boarding? — Atharva DigheA. No. An RT-PCR negative report is not required if you're travelling from Pune to Nagpur by train. Q. Our housing society consists of 18 members. Can we now hold a general body meeting? — Subhabrata SenA. Police commissioner Amitabh Gupta confirmed that you can go ahead with the meeting. But he said members will have to maintain Covid-appropriate behaviour. Q. My parents are traveling from Ahmedabad to Pune by road. They have taken both doses of the vaccine. Do they need an e-pass and an RT-PCR negative report to travel? — Abhishek SharmaA. Commissioner Gupta said they will need RT-PCR-negative reports. No e-pass is required if you are travelling from Ahmedabad to Pune by road.||http://timesofindia.indiatimes.com//city/pune/trekkers-not-allowed-to-visit-sinhagad-yet/articleshow/83760844.cms||---
---||Jaipur||FSL ‘verifies’ presence of suspended mayor’s hubby in bribe video||Jaipur: The ACB has received the partial report of the Forensic Science Laboratory (FSL) of the alleged video showing Somya Gurjar’s husband discussing bribe from the employees of BVG company. According to the initial report, the video is genuine, but the agency is waiting for the final report which will give a green light to authenticity of the video, audio and rule out tampering. The ACB is expecting to get the full report by Monday. ACB senior officers on Tuesday said in such videos there are lot of things, which are needed to be verified from the FSL. “First, we have to see if the video is genuine, second it would be seen if the voices in the video are genuine or dubbed and also if there are some cuts in the video or anything concocted. So, far among our all the queries related to the video, we have got a partial report, but it is inconclusive,” said ACB DGP BL Soni Soni has also written to the FSL and asked them to handle the case with priority. “One video was in public domain but there are actually three videos so everything needs to be examined. I have also written a covering letter in which I have requested the FSL to take this video examination in priority,” said Soni.ACB ASP Bajrang Singh said, “After the full report of the FSL comes and if the videos are found fully genuine, we will certainly registered a case under section 7A and other appropriate sections of the Prevention of Corruption Act.”It may be recalled that ACB had initiated a probe against suspended JMC-Greater mayor Somya Gurjar’s husband Rajaram Gurjar and BVG India Limited. A primary enquiry (PE) has been initiated after a video showing Rajaram demanding Rs 20 crore from a member of BVG went viral on social media.||http://timesofindia.indiatimes.com//city/jaipur/fsl-verifies-presence-of-suspended-mayors-hubby-in-bribe-video/articleshow/83763216.cms||---
---||Pune||Maharashtra: Hit by pandemic, many citizens sell their vehicles to stay afloat||PUNE: Santosh Thorat gets at least seven-eight calls each day from people desperate to sell their cars, some of which were bought in the recent past. “There has even been an instance of a customer, who bought a car from me barely a few months ago and is now desperately looking for a buyer. The primary reason behind the trend is people’s inability to pay monthly instalments due to job losses or businesses not doing well due to the pandemic and the ensuing lockdown,” said Thorat, owner of Baner-based Goodwill Motors that deals with sale and purchase of pre-used four-wheelers. “Those who are walking in to buy cars are unwilling to spend more than Rs2 lakh, even on the latest model of a vehicle. They prefer to buy a 2014 or 2015 model,” he said. Rahul Dixit, owner of Dixit Motors on Sinhgad Road, said the number of buyers of pre-used cars was significantly higher than sellers before the pandemic hit. “On an average, I used to get two sellers a day as opposed to 10-15 prospective numbers. Earlier, people wanted to sell cars to buy the latest models,” he said. “The situation has now reversed. More people are willing to sell their cars. We cannot take a risk of buying a second-hand car unless we have customers. When it comes to vehicle registration, the numbers are down (see graphic), ” Dixit added. Fahim Sheikh, owner of Alfa Motors located on NIBM road, said, “I have a few customers willing to buy used cars. But it will take time for the market to pick up. People are giving it a second thought before investing in cars due to the pandemic. I have a few high-end models lined up for sale, which gives an idea of the situation. At the same time, I am getting 15-16 calls a day from people willing to sell their cars.” A middle-aged man, who worked at a private firm, said that he could no longer afford the sports utility vehicle (SUV) he had bought early last year.  “It barely has travelled 1,000km. I have lost my job and haven’t managed to pay a Rs22,00 instalment for the past four months. I am in touch with a dealer and intend to show him the car next week to sell it,” he said.||http://timesofindia.indiatimes.com//city/pune/hit-by-pandemic-many-citizens-sell-their-vehicles-to-stay-afloat/articleshow/83760783.cms||Joy Sengupta
---||Mumbai||Maharashtra: ‘Demand for Remdesivir drops by 85% in country’||The demand for antiviral Remdesivir, which was being widely used and sold for over 10 times its listed price in the black market in April, has reported a significant drop in sales across the country. The All-India Organization of Chemists’ and Druggists’ Association (AIOCDA) and manufacturers reported an 85% drop in sales, mainly after the second wave of Covid-19 started receding in most states from early May. “Across the country, data shows around a 85% drop in sales during the last 15 days,” said Jagannath Shinde, president, AlOCDA, an association of nationwide network of drug retailers and wholesalers. Chemists’ Association of Pune district said the drop was 90% in Pune. Remdesivir became popular during the harrowing second wave that hit India in April. The anti-viral injection that sent people scouting for it was recently included in the Oxford dictionary following extensive demand which, however, has taken a nosedive now. “As per an industry trade report, over 85 lakh vials of Remdesivir are stockpiled with 16 manufacturers. There is a looming fear that a substantial number of the vials will cross their expiry date as demand has significantly gone down across the country,” Shinde said. Drug production was ramped up 10 times from 33,000 vials per day to 3.5 lakh between April 11 and May 29. To meet domestic requirements, export of Remdesivir was also prohibited on April 11. From the third week of April, the Centre started allocating Remdesivir to states. Medical experts TOI spoke to made it clear that the drug has not fallen out of favour.||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-demand-for-remdesivir-drops-by-85-in-country/articleshow/83760842.cms||Umesh Isalkar
---||Bhopal||Madhya Pradesh: Officials attribute record vaccination to efforts by all people||BHOPAL: Vaccinating close to 17 lakh people in a single day would not have been possible if the entire society would not have contributed, say officials a day after MP recorded highest number of vaccination in a single day. “This was an outcome of everyone’s cumulative effort, be it government officials, social organisations, representatives, political parties, common people, the entire society got involved leading to this,” says state vaccination officer Dr Santosh Shukla. Sources said that for the administration got only four days to prepare for the mega drive. Trainings were held in massive numbers, the entire machinery was mobilised, in tribal areas, ‘Khatla Baitak’ (meeting on charpais) was organised, village level crisis management teams that were already in existence were mobilised, public representatives came out in streets in large numbers, social leaders, people across party lines, social organisations, everyone played their part in the drive, added sources. Even the logistics teams performed excellently, delivering vaccine on time at several places like Singrauli, which is 1000 kilometres from Bhopal, there also vaccines were delivered on time, said sources. The outcome was each and every district of the state achieved more than the target given to the district, said sources. Not even a single serious AEFI (adverse event following immunisation) was reported, this was possible due to the appropriate trained staff that knew the type of people who should come under exclusion criteria of the vaccine, said sources. In several places, like Gwalior teams reached in the night itself and vaccination started at 6 am like the elections, monitoring was throughout, staff engaged in vaccination worked continuously for more than 24 hours, said sources. At policy levels representatives took timely and appropriate decisions some of it like decision taken to vaccinate super spreader groups and ensure close to home vaccination using mobile groups, said sources. The cumulative response overall led to the situation where close to 17 lakh vaccinations were possible in a single day, said sources.||http://timesofindia.indiatimes.com//city/bhopal/officials-attribute-record-vaccination-to-efforts-by-all-people/articleshow/83758697.cms||---
---||Kolkata||Metro job racket busted, 4 arrested: Kolkata Police||KOLKATA: The cyber cell of the Kolkata Police detective department has nabbed four persons who had allegedly targeted youths in Kolkata during the first Covid wave by offering them fake jobs at Kolkata Metro and asking for money in return. Based on a complaint from the GM’s office of Kolkata Metro on February 25, the cops launched the probe that lasted for over four months before making a breakthrough even as the accused continued to dupe victims even during second wave. “The accused had created two fake Metro websites and similar sounding official IDs, (gm@mtp.railnet.gov.in and companysecratru@kmrc.in) dropped the original names of senior railway officers and banked on multiple SIM cards to contact their victims,” said an investigating officer. The accused have been identified as Sanjay Das (21), Subhendu Ghosh (25), Amit Pal (25) and Abhijit Debnath (20), all residents of Ranaghat in Nadia. The police said all the accused were arrested on Tuesday.||http://timesofindia.indiatimes.com//city/kolkata/metro-job-racket-busted-4-arrested/articleshow/83758726.cms||Dwaipayan Ghosh
---||Allahabad||Prayagraj to be developed as a tourist spot on lines of Ayodhya||PRAYAGRAJ: The district administration has decided to develop the city of Prayagraj as a tourist attraction on the lines of Ayodhya as desired by the state government. The task of undertaking the tourism development in Prayagraj has been entrusted to Prayagraj Development Authority (PDA), which will coordinate with the tourism department for the same. A consultant will also be hired for planning and executing this mega mission. Going ahead with the plan, a road map has been prepared by the district administration and the same was presented at a recently held meeting chaired by divisional commissioner Sanjay Goyal. It has been decided to hire a consulting agency as the work will be done simultaneously under the Prayagraj Mela Authority and the Smart City Scheme. A detailed plan is being prepared for the development of the district under which tourist places will be marked at the entrance points of the city. Information boards will be installed at different places having pictures of major temples and other tourist attractions. Boards indicating distance and route charts will also be put up. Besides, the official website of the tourism department will also be updated. The website will have videos and photos of aarti of the deity. Along with this, a brief description of major tourist places and special events to be held will also be uploaded. “Apart from infrastructural projects, we will also undertake a survey for permanent constructions to be carried out at the places of tourist attraction. For this, an expert consultancy agency will be hired,” said the divisional commissioner. The idea is to jointly promote tourism and the cultural heritage of the city, he added. Some major development works under the ambitious project include construction of a seminar hall on Triveni Pushp (Arail ghat) where cultural events could take place, a light and sound show to be organised in the district throughout the year, and construction of a Kumbh Kalash museum. Some preliminary suggestions have also been given for the development of tourist-friendly infrastructure. The suggestions being considered by the administration include proposal for water sports, development of the area around Sangam, a tourism circuit (which can also connect with other cities), marking of places and laying of a green field . Developing townships and ensuring better connectivity to the airport are also on the cards.||http://timesofindia.indiatimes.com//city/allahabad/prayagraj-to-be-developed-as-a-tourist-spot-on-lines-of-ayodhya/articleshow/83761084.cms||Rajeev Mani
---||Kanpur||SIIC, IIT-Kanpur sign MoU to train ITIs on innovative tech||KANPUR: Startup Incubation and Innovation Centre (SIIC), IIT-Kanpur signed a Memorandum of Understanding (MoU) with the Department of Training and Employment, Uttar Pradesh to train principals of Industrial Training Institutes (ITIs) across the state on new-age innovation technologies. The week-long workshop programme was launched on Monday in an event graced by Minister of State (independent charge), Skill Development and Vocational Education, Kapil Dev Aggarwal, IAS secretary to the chief minister, Uttar Pradesh Alok Kumar, director, IIT-Kanpur, Prof Abhay Karandikar, professor-in-charge, incubation and innovation, IIT-Kanpur Prof Amitabha Bandyopadhyay and CEO, SIIC IIT Kanpur Dr Nikhil Agarwal. Through the workshop, SIIC, IIT-Kanpur will provide pragmatic inputs on addressing global challenges through new-age technology-led innovations. The week-long workshops will target principals from ITIs and other senior officials of the Department of Training and Employment from Uttar Pradesh. The participants will be exposed to the volatile, uncertain, complex and ambiguous (VUCA) world which now experiences amplified dynamism in the post-Covid era. The workshop sessions will be conducted by subject experts, including IIT professors who would directly train the ITI principals. Commenting on the initiative, the minister said, “The initiative comes at an opportune moment when the education systems are transforming rapidly. We believe that this interdisciplinary program would lead to confidence building of ITI staff which will further strengthen the educational outcomes of students in these institutions.” Alok Kumar congratulated the team for the initiative and envisioned a stronger association with IIT-Kanpur for similar future endeavours. He added, “We aim to bring novel opportunities to the esteemed principals of ITIs that can bring value-addition to their efforts.” Prof Abhay Karandikar said, “Education and training are strengths of educational institutes like IIT and we would feel honoured to assist in capability building of ITIs and envisioned to scale the process in the future.”||http://timesofindia.indiatimes.com//city/kanpur/siic-iit-k-sign-mou-to-train-itis-on-innovative-tech/articleshow/83757926.cms||---
---||Trichy||Tamil Nadu: Cauvery water reaches tail-end areas in Delta||TRICHY: Water from the Cauvery river which was released in the Grand Anaicut (GA) canal from Kallanai dam from June 16 onwards, has started reaching the tail-end areas in the last couple of days. People in Thanjavur and Pudukottai districts are welcoming the water flowing in the canal, also known as Kallanai canal, by offering prayers and showering flowers. Cauvery water was released from Mettur dam on June 12, which subsequently reached Mukkombu and Kallanai dams. Water released in the GA canal will help the ongoing kuruvai cultivation in major parts of Thanjavur district including Papanasam, Pattukoittai and Peraurani regions. While flowing in the Pudukottai district, the canal will help fill up many tanks and lakes which will help in samba cultivation that begins in August. “Water flowing in the canal is symbol of prosperity as it helps in taking up the kuruvai cultivation. Farmers in Thanjavur and a part of Pudukottai have started working for kuruvai cultivation,” said A Ganesan, a farmer from Pattukottai. About 500 cusecs of water was released on June 16, which has now been increased to 1,121 cusecs as per the public works department (PWD) data. Water is likely to reach till the end of the canal in the next few days as the volume of water released to GA canal has been gradually increased, says farmers. “The work on Kallanai restoration could not be completed. While water may reach the tail-end areas but it may not reach the required volume to facilitate diversion of water through shutters in the branch canals,” said V Veerasenan, a farmer from Pattukottai.||http://timesofindia.indiatimes.com//city/trichy/cauvery-water-reaches-tail-end-areas-in-delta/articleshow/83760862.cms||---
---||Kochi||Rajappan likely to withdraw cheating plaint against sister||Kottayam: Kumarakom’s eco-warrior Rajappan alias Raju is likely to withdraw his complaint against his sister after he received the bank receipt of Rs 5.23 lakh paid into his account. A relative of Rajappan said that since the bank was not operating on Tuesday, the account can be checked only on Wednesday. The relative also said that the receipt was send to them by the accused. Rajappan is in no mood to go ahead with the complaint if the amount was remitted to his account, added the relative. Meanwhile, Kumarakom station house officer said that they have almost completed the investigation and only needs to arrest the accused as part of the procedure. “However, if the complainant and the accused settles the issue, there won’t be any problem in closing the case. But the police need to inform the court with the statements of both parties that the complaint was settled,” said the officer. He also said that since the charges were for cheating and criminal breach of trust, police have nothing against the settlement of the case between the close relatives. Raju had filed a complaint with the police that the financial assistance and boats he received was looted by his sister Vilasini, husband and son. In the complaint he says that Rs 5 lakh was withdrawn from his account without his knowledge on February 12 and another Rs 8,000 on March 17.tnn||http://timesofindia.indiatimes.com//city/kochi/rajappan-likely-to-withdraw-cheating-plaint-against-sister/articleshow/83760864.cms||---
---||Kanpur||‘Mass vaccination, adherence to Covid norms can blunt third wave’: IIT Kanpur||KANPUR: Laying stress on mass vaccination against coronavirus and strict adherence to Covid-19 appropriate behaviour, a study conducted by two experts of the Indian Institute of Technology, Kanpur (IIT-K) has spelled hope so far as impact of the anticipated third wave of the pandemic is concerned. Using the Susceptible Infected Removed (SIR) model, professors Rajesh Ranjan and Mahendra Verma have constructed three scenarios of a possible third wave while using the epidemic parameters of the second wave. “The third wave of Covid-19 could be delayed untill November if all protocols are followed. Also, if 60% of the population in the country is vaccinated, the impact of the third wave could be mitigated. Not only this, the third wave could even be prevented from occurring if appropriate steps are taken in time,” the study has concluded. The two experts analysed the data from the second wave of the pandemic to make predictions for the third wave, which has now become a topic of discussions. They stated that to break the chain of coronavirus transmission and to avert the wave of the pandemic completely, it is most important to vaccinate the maximum number of people in the country against Covid-19 and that too at the earliest. However, they have issued a warning, too. “The third wave could hit the country early and could turn out to be highly contagious or infectious if Covid protocols like wearing of face masks and following social distancing norms are not followed rigorously,” the study has observed. In view of the significant anxiety among policy-makers and the public about the possibility of a third wave, the experts — using the Susceptible Infected Removed (SIR) model — constructed three scenarios of a possible third wave using the epidemic parameters of the second wave. The three scenarios have been assumed considering that India is fully unlocked by July 15. According to the first scenario, the third wave is expected in October but with a lower peak height than the second wave. In the second, the peak could be higher than the second wave and may appear early around September, while in the third case the peak of the third wave could be delayed until late October with strict adherence to social distancing norms. In this scenario, the peak will be much lower than the second wave. “The main presumption we took is that the unlocking date is July 15. We presume that by July 15 the entire country is unlocked. We also presume that as on July 15 the situation in the country is what it was like in the month of January this year. Now, if we consider the pandemic parameters from the second wave, we find that the peak will happen in and around October,” Prof Ranjan told TOI. He added, “Now, we simulate a second situation where we increase the reproduction number — basic reproduction number (RO) suggests the average number of people that can contract the virus from one infected person. In this case, the virus mutates and becomes more infectious and we find that the peak comes early and the peak height is much higher than the second wave.” “Then we simulate a third scenario where people strictly comply with the Covid protocols and maximum country population stands vaccinated. We find that the third wave can be delayed till November and also peak height will be much smaller than the second wave. We can utilise this time untill November and vaccinate the maximum number of people. This will help us in lowering the peak,” he further stated. “In a nutshell, we can say that there are chances of a third wave to happen as we don’t know whether herd immunity — this could be ascertained using sero survey data — has been achieved or not. If we follow Covid-19 protocols strictly, the peak would be happening in November but its height will remain low,” he told TOI.||http://timesofindia.indiatimes.com//city/kanpur/mass-vaccination-adherence-to-covid-norms-can-blunt-3rd-wave/articleshow/83757885.cms||Abhinav Malhotra
---||Bhopal||Vaccination effect: Many skip work a day after getting the jab in Bhopal||BHOPAL: A day after record vaccination an unanticipated fallout was witnessed in some commercial and other institutions of the state capital. Some workers who got inoculated on Monday, took a day off. Government data did not reflect any adverse reaction following immunization (AEFI). It has not been reported in Bhopal since June 7. Percentage of AEFI in Bhopal is very low at 0.018%, MP average is 0.004%. The national average is 0.009%, according to government data. “I have three workers in my store, only one has reported for work. The vaccination camp was held in the market. Vaccination for workers could be divided so work does not get affected,” said a businessman in Chowk Bazaar area of Bhopal. Some educational institutions too reported that some of the staff did not turn up for duty, according to sources. “Most of traders and workers got inoculated before opening of the markets after lockdown. Only a few got remain to be vaccinated. Some have recently recovered from COVID-19. It requires a gap of three weeks before getting a jab,” said a trader in New Market. Police and district administration along with BMC and traders association have been actively tracing the non-vaccination. Public transport passengers are being randomly checked for vaccination. In many instances on Monday, entire bus or magic van was stopped and many of the passengers were told to get vaccinated. Tuesday was a non COVID-19 day. Five vaccination sites were operational in Bhopal. 460 people got the administered the vaccine on Tuesday. Till date, 13.15 lakh have been vaccinated in Bhopal, out of which, 1.88 lakh have received both the doses.||http://timesofindia.indiatimes.com//city/bhopal/vax-effect-many-skip-work-a-day-after-getting-the-jab/articleshow/83758731.cms||---
---||Mumbai||Maharashtra: State Covid task force seeks week to finalise home vaccination guidelines||The state Covid task force framed draft guidelines for home vaccination and sought a week from Bombay high court to finalise it. HC, granting time when requested by additional government pleader Geeta Shastri, said it perused the draft and it was “proceeding in a positive direction”. Shashtri said the government had to approve it, so HC returned the draft to her, and a copy was not served on the petitioner or BMC. HC was hearing a PIL by advocates Dhruti Kapadia and Kunal Tiwari for a policy to ensure door-to-door vaccination for elderly, bedridden and specially-abled. On the last date, HC had asked the state to consider and make its stand known. The bench of Chief Justice Dipankar Datta and Justice Girish Kulkarni said, “We hope and trust that when we take up the PIL next, the state will provide us final guidelines.” tnn||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-state-covid-task-force-seeks-week-to-finalise-home-vaccination-guidelines/articleshow/83760906.cms||---
---||Goa||Portion of roof at Baina market blows off, vendors face risk||Vasco: The Baina market of the Mormugao Municipal Council (MMC) is in a shabby state with vendors saying there is no safety of operating from inside the market. Recently the asbestos sheets of the vegetable and fish market got blown off due to strong winds. The portion where the vegetable vendors sit is half open and rain water floods the entire market from the open roof. The sellers fear that the remaining covering sheets might also get blown away. A fish vendor said, “ We share the same complex and it is a small structure. We pay rent to the municipality for sitting inside the market and do business legally. Though the vendors illegally sitting on roads make more business than us. Despite paying money, the condition of the market is pathetic.” Vegetable vendors have set up their stalls just outside the market door while stocking vegetables inside the complex. Fish vendors have also started selling near the entrance due to the roof. When it rains the vendors find it difficult to sit inside the market and the leaky roof makes it even more difficult. Ward councillor Deepak Naik said, “ The sheets were blown during the recent cyclone. We have received complaints and have asked for estimates for the repair work. The municipality will take up the repairs soon.”||http://timesofindia.indiatimes.com//city/goa/portion-of-roof-at-baina-market-blows-off-vendors-face-risk/articleshow/83760938.cms||---
---||Kochi||Man gets 10-year RI in Pocso case||Thrissur: The district additional sessions judge, P N Vinod, has sentenced a 52-year-old man to 10 years of rigorous imprisonment for sexually abusing a 15-year-old school girl. The judge has also slapped a fine of Rs 1 lakh on the accused, Lalu, who is the son of Pottoparambil Cheriyan of Vellikulangara in the district. The accused will have to undergo another six months of imprisonment if he fails to remit the fine. According to Liji Mathew, the special public prosecutor for Pocso cases, the accused had first abused the girl in May 2012, after taking her to a deserted house in a vehicle while she was walking on the road. He continued the abuse next year also, and had been threatening the girl using her nude pictures. She finally gave a complaint to the police in 2013. A relative of the accused had assaulted the father of the girl for filing the police complaint. The police have registered another case for this. The judge in his order pointed out that the accused did not deserve any sympathy as he had sexually abused and blackmailed a girl with her nude pictures, even though she was only of the age of his daughter.||http://timesofindia.indiatimes.com//city/kochi/man-gets-10-year-ri-in-pocso-case/articleshow/83761003.cms||---
