---||Gurgaon||Gurgaon’s Sector 56 street food market limping back to normalcy after lockdown||The street food market in Sector 56 used to be one of the most happening places in Gurgaon before the pandemic hit. On any given day, the place was buzzing with street food lovers and on weekends, you’d be lucky if you didn’t have to wait several minutes just to get your order in. But the pandemic changed that and the market turned into a deserted spot, like many other places in the city. Earlier this year, the Municipal Corporation of Gurugram’s crackdown on illegal street hawkers and vendors also saw several food carts shut shop there, further robbing the market of its sheen. However, as the city unlocks gradually after the second wave, the Sector 56 market is also limping back to normalcy. As the lockdown was lifted in Gurgaon earlier this month, the once-bustling market reopened. And pretty soon, the place was once again abuzz with foodies, albeit with COVID protocols in place. A worker at one of the food carts in the market says, “We had started our cart again the last weekend post lockdown and the response has been pretty good. We are maintaining all hygiene and safety standards and trying to ensure social distancing for the customers as well.” ‘Once the footfall increases, we need to take measures to ensure social distancing’With an increase in footfall at the market over the weekend, some concerns about the lack of social distancing were raised. “Once the lockdown was lifted, people started coming here in droves. It’s not ideal because social distancing goes for a toss. Even though it’s good for our business, it is a little concerning,” says a food cart owner. Manoj, a vendor, adds, “Right now, it’s manageable because the crowd is less. People have just started coming here after the lockdown but once the footfall increases, we may have to take some measures to ensure social distancing. We don’t want any untoward incident happening here when the business starts picking up again.” Missed the vibe of Sector 56 market for months: FoodiesThe market has been the most popular street food place in Millennium City over the last few years since the food trucks near Leisure Valley Park closed. Rajit Ahuja, a Sector 54 resident, who visited the market recently, tells us, “The vibe of Sector 56 is different. We had been missing it for months. First, the pandemic and then the MCG crackdown had robbed the market of its sheen. But this weekend, it felt that it was returning.” In its current form, the market is only a shell of what it was in its heyday, but for Gurgaon’s food connoisseurs, even that is enough. “It is better that there are fewer carts as compared to earlier because that means fewer people and less crowding. But what I saw there gives me hope that the market will be back to normal again very soon,” adds Namrata, who recently visited the market with her family.||http://timesofindia.indiatimes.com//city/gurgaon/gurgaons-sector-56-street-food-market-limping-back-to-normalcy-after-lockdown/articleshow/83870526.cms||Abhimanyu Mathur
---||Thiruvananthapuram||Concern as Kerala varsities go for offline exams||THIRUVANANTHAPURAM: Despite students coming out against government plans to conduct university exams in the traditional manner, various universities in the state have announced revised exam schedules. Some of them are set to start next week. The Kerala University has scheduled the fourth semester UG examinations on June 29 and July 1. Other exams, including PG, BEd and MBA, would also start by the end of this month. Following online protests by students, Shashi Tharoor, MP had urged governor Arif Mohammed Khan to intervene in his capacity as the chancellor. The student community, Tharoor said, were going through a period of mental stress and uncertainty. It would be improper to push them to attend off line exams when they are not fully vaccinated and with no proper public transportation available now. KSU president K M Abhijit said the government should direct universities to conduct exams online or explore other options to evaluate students. “Since no serious academic interaction happens in the online teaching mechanism the universities have currently put in place, there is no logic in insisting that the unvaccinated students should troop to colleges and take exams on classes which never happened,” he said. The exams should be held online or postponed till all students are vaccinated or the Covid situation improves, he said. Meanwhile, protests still continue against the general education department move to conduct Plus One examination in offline mode in September. The Supreme Court had, the other day, advised a set of petitioners to take up the matter with the Kerala high court.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/concern-as-varsities-go-for-offline-exams/articleshow/83879199.cms||B S Anilkumar
---||Agra||Uttar Pradesh: Two die after consuming spurious liquor in Etah, one critical||AGRA: Two persons died after allegedly drinking spurious liquor at Jamalpur Durjan village under Jalesar police station area in UP’s Etah district on Friday while one is battling for life at a private hospital in Hathras. The deceased were identified as Mahesh Singh and Jaipal Yadav while Raghuraj is in hospital. According to police, the family members cremated Mahesh without informing the authorities. However, police managed to secure Jaipal’s body and have sent it for a post-mortem examination. Giving details, Uday Shanker Singh, Etah senior superintendent of police, said, “Preliminary investigation found that the three people drank liquor on the evening of June 24, and they fell ill in the night. Mahesh and Jaipal died on Friday. Raghuraj was admitted to a private hospital. We have received information that the three men had put some tablets in the liquor. We are awaiting the post-mortem report of Jaipal.” An alert has been sounded in Etah following the two deaths that took place just weeks after some 100 people died of alcohol poisoning in Aligarh between May 28 and June 6. The hooch deaths were first reported in Aligarh’s Lodha block when villagers started dying allegedly after consuming toxic liquor illegally sold to authorized vends. The toll soon spread to adjoining blocks. On June 2, 12 people died after drinking toxic liquor dumped by the same gang along the Upper Ganga canal near Rohera village in Jawan area. Another person had died the day after in Aligarh’s Kodiyagunj village. SSP Uday Shanker Singh said, “The entire matter is being investigated by the Jalesar police station team. We are trying to identify the place from where the three men had purchased the liquor. Raghuraj’s statement will soon be recorded. All the station house officers have been directed to ensure no manufacturing or sale of spurious liquor takes place in their areas.”||http://timesofindia.indiatimes.com//city/agra/two-die-after-consuming-spurious-liquor-in-etah-one-critical/articleshow/83874827.cms||---
---||Lucknow||Backlog Covid deaths push second wave toll by 7.5% in Lucknow||LUCKNOW: The number of Covid-19 deaths in the second wave of pandemic has gone up by 7.5% in the last few days with the addition of 106 casualties that occurred between April 1 and May 31 but were not updated by the hospitals on health department’s Covid portal. These ‘uncounted’ deaths came to the fore in the last 11 days when the office of the chief medical officer (CMO) asked the hospitals –designated as Covid facilities during the surge in April-May – to conduct an audit of their manual records and update the data on the portal. The process to update the records on the portal started on June 15. Since then, 106 casualties have been reported from about a dozen hospitals, both government and private. These hospitals include Balrampur Hospital, DRDO Covid facility and a prominent private hospital on Kanpur road, among others. The most devastating period of the second wave was from April 1 to May 31 when about 1,226 patients died, according to the estimates based on state covid bulletins issued daily. Now, after the audit, it has been revealed that during this two-month period at least 106 (8.6%) more deaths took place in addition to 1,226 fatalities in Covid hospitals. As a result, overall casualties since the start of the second wave from March 15 till June 26 (Saturday), has reached 1,429. These 106 ‘backlog’ deaths account for around 7.5% of the total toll. In April, when the daily cases were very high, many patients died for the want of oxygen-supported beds in hospitals overwhelmed by the surge. Some patients also succumbed while in home isolation as they could not get oxygen cylinders on time. These causalities have not been counted in the overall toll so far. Health officers said it was the duty of the hospitals to feed the data of deaths in real time. These deaths were recorded manually in the hospital register but not uploaded on the portal then, apparently because of untrained staff and workload. Officers said they would also include deaths that occured in home isolation if reported by the families of Covid victims. CMO Dr Sanjay Bhatnagar said, “Every hospital has been given a user ID and password for the portal to update details of patient admissions and deaths in real-time. However, some hospitals have updated data now when we asked them to conduct an audit.” Director, Balarampur Hospital, Dr SK Pandey said, “The records of the deaths and admissions are duly communicated to the CMO office daily and it has to upload them on the portal.” Similarly, officials managing DRDO hospital said they had given soft copies as well as hard copies of all the records to the CMO office to feed the data on the portal.||http://timesofindia.indiatimes.com//city/lucknow/backlog-covid-deaths-push-second-wave-toll-by-7-5/articleshow/83880349.cms||Vivek Singh Chauhan
---||Goa||Goa: Salcete businessmen in a quandary over vaccination hesitancy in staff||COLVA: Vaccine hesitancy among employees has been a cause for concern among several small businessmen in Salcete’s coastal belt. They say that despite coaxing staff to get inoculated against Covid-19 — especially during the government’s free statewide vaccination drives — many have refused to comply. As a result, a number of entrepreneurs have now begun informing their workers that their services may be terminated if they do not get the jab. Some local authorities too have been issuing notices to businessmen, hawkers and vendors instructing them to get themselves and their staff vaccinated in order to stem the spread of the pandemic. “Of the 10-12 personnel in my store, some have not even taken the first dose of the vaccine despite me trying to convince them. I have informed them that they might lose their jobs,” a businessman from the area said. Despite the deadly second wave of Covid-19 crippling the state’s healthcare infrastructure and claiming several lives, apprehensions about vaccination against the virus continue to be widespread. Some youths who run a vegetable kiosk at Varca told TOI that they hadn’t participated in Tika Utsav 3 — which began on June 13 — despite the vaccine being offered in their very village. In another instance, five members of a family who operate a general store disclosed that none of them had taken the first dose of the vaccine. They attributed this to a clash in timings. “Our business hours are from 7am to 3pm. By the time we close and have lunch, it is past 4pm, by which time the vaccination drive ends,” they said. Some others running small businesses have a different take. “Vaccination goes both ways. Besides staff having vaccine hesitancy, some customers visiting my store can have the same fears,” a store owner said. “But while I can urge my personnel to get the jab, I cannot keep asking customers if they have taken the vaccine. If I do this, I might lose my customer base.” Differences in opinion also prevail among the local authorities. While Varca sarpanch Charlton Lourenco said he has issued notices to all entrepreneurs within the panchayat’s jurisdiction to get themselves and their staff vaccinated, Carmona sarpanch Allwyn Jorge maintained that such directions must come from higher authorities.||http://timesofindia.indiatimes.com//city/goa/salcete-bizmen-in-a-quandary-over-vax-hesitancy-in-staff/articleshow/83880360.cms||---
---||Delhi||Not enough water in Delhi, still most private players don’t harvest rain||NEW DELHI: Around 98% of Delhi Jal Board properties, 91% of eligible educational institutes and 67% of government buildings have been equipped with rainwater harvesting (RWH) systems. In the case of private properties, however, coverage remains dismal, with only 2,116 private buildings in Delhi equipped with functional RWH systems at present. A recent DJB report states that 4,124 schools and colleges now have RWH systems, while installation in the remaining 407 eligible institutes will be carried out in a phase-wise manner. Similarly, 3,705 government buildings can now harvest rainwater, with 1,767 yet to do so. In August 2019, DJB made it mandatory for all the properties with area of 100 sq metres and above to have functional RWH systems. As per regulation 50 of Delhi Water and Sewer (Tariff and Metering) Regulations, buildings with RWH systems get a rebate of 10% in the water bill, while those failing to comply are required to pay 1.5 times the bill amount as penalty. Compliance has been lower than expectations. A DJB official said that revenue department records showed only 2,116 properties eligible for the rebate, up from 1,869 in July last year. More than 13,286 DJB customers have been penalised for non-implementation of the RWH rule and fined a cumulative Rs 74 crore. The DJB official said, “Rain centres and Jal Shakti Kendras have been created in each district and anyone can visit these places to learn about the guidelines, requirements, basic structures and rebates for RWH systems.” TOI visited parts of Delhi and found RWH pits choked with silt, leaves and natural debris in both residential colonies as well as on flyovers. The lack of maintenance of such units, including covering the collection area, is impeding progress, claimed experts. In Vasant Vihar, locals reported that recharge pits and stormwater drains were either covered completely or were concretised to create parking space, resulting in waterlogging each monsoon. “Regular inspections by the authorities can help improve the situation,” suggested Vallari Sheel, local resident and tree activist. Rajiv Suri, a Defence Colony resident, pointed out that community parks offered a great option for rainwater harvesting if each park had one large RWH pit to naturally boost the groundwater collection in the area. Suri said while RWH units had been created over the Kushak drain in the locality, the entire structure was concretised and covered, thus stopping water from percolating down below. “RWH pits have been built over the Kushak drain, but they are at an elevation and not at the lowest point to which water can easily run down,” explained Suri. “They also do not have openings and residents are unsure whether this is recharging the water table. Natural and much smaller pits could be made instead where a bioswale exists.”||http://timesofindia.indiatimes.com//city/delhi/not-enough-water-in-capital-still-most-pvt-players-dont-harvest-rain/articleshow/83879202.cms||Paras Singh
---||Goa||Goa: Help struggling seafarers set up bussiness, govt urged||PANAJI: The Covid-19 pandemic has had a profound impact on seafarers with most of them struggling financially, said the Goan Seamen Association of India (GSAI) as it urged the government to assist seafarers with starting new ventures. Speaking on the occasion of the International Day of the Seafarer, GSAI urged the Centre and state government to address concerns of the seafarers, and in particular the vaccination drive rollout. GSIA is likely to approach the government asking for a scheme to help retired and unemployed seafarers set up their own businesses. “We have observed that a lot of our seafarers are in very critical financial condition. Our plan is to approach the government if some of our seafarers want to start a business, to give them an interest-free loan without any collateral security,” said Gabrial Pinto while speaking on the occasion of Day of the Seafarers. Stating that the pandemic has heaped misery on retired seafarers, Pinto said that former seamen could earn their livelihoods if the government provided initial financial assistance. “It is time for the government to intervene and save livelihoods of those who have helped keep Goa’s economy afloat,” Pinto said. GSAI president Frank Viegas said that because of the prevailing “grim scenario” thousands of seafarers continue to remain stranded aboard ships for longer than usual periods. “An equal number of them are here facing financial difficulties, desperate to relieve crew on ships and start earning wages again,” said Viegas. GSAI said that the Day of the Seafarers is an appropriate occasion to seek better working conditions and welfare of seafarers. “We urge and plead with the Central government to urgently address the pending issues such as debarment of continuous discharge certificates (CDC) pension which has been stopped from October 2019,” he said.||http://timesofindia.indiatimes.com//city/goa/help-struggling-seafarers-set-up-biz-govt-urged/articleshow/83880365.cms||---
---||Agra||Man shot at by bike-borne youths in Mathura||AGRA: A 65-year-old man was allegedly shot at by two bike-borne youths in Mathura’s Kotwali area after he tried to nab the duo who was trying to escape after snatching a gold chain from a woman’s neck on Saturday morning. The man was identified as Mathuresh Chaturvedi. According to police, the incident took place at 5:45am when two bike-borne youths allegedly snatched the gold chain of one Lata Chaturvedi, 58, while she was going to a temple. After listening to her cries for help, Mathuresh, who was out for a morning walk, tried to stop them by standing in front of their bike. The bike slipped and the duo fell down. One of the suspects, opened fire and shot Chaturvedi twice on his back in a bid to escape. He has been admitted to a private hospital in Mathura. SP (city) MP Singh said that CCTV footage from the street has been retrieved and vital clues about the suspects are available. The duo will be arrested soon. An FIR has been registered.||http://timesofindia.indiatimes.com//city/agra/man-shot-at-by-bike-borne-youths-in-mathura/articleshow/83874848.cms||---
---||Mumbai||Karad teen makes hoax terror call to Hotel Taj in Mumbai||MUMBAI: Police identified a 15-year-old boy who made a hoax call to Hotel Taj at Colaba and warned of a possible terror attack on Saturday morning. The boy called up the receptionist and said two men carrying AK-47s would get inside the hotel to carry out a terror attack from the back door. The receptionist immediately alerted hotel security and Colaba police. Police traced the call to Karad. “The 9th Std student called up from his father’s mobile and played a prank. Our team is recording his and his father’s statements and will see what action can be taken,” said an IPS officer. Taj Mahal hotel said, “We immediately alerted the authorities on receiving the call this morning. As confirmed by investigating authorities, this has now been established as a hoax. Our safety and security teams have ensured all our protocols and guidelines are being followed towards safeguarding guests and associates.’’||http://timesofindia.indiatimes.com//city/mumbai/mumbai-karad-teen-makes-hoax-terror-call-to-hotel-taj/articleshow/83880371.cms||---
---||Kolkata||West Bengal: Actor & TMC MP Mimi Chakraborty falls ill, but may not be because of fake vaccine shot||KOLKATA: Actor and Trinamool Congress MP Mimi Chakraborty — who had taken a shot of the fake Covid-19 vaccine last Tuesday following which the fake camp and its organiser were busted — has been unwell since Thursday night. Chakraborty — who has a sluggish liver and gall stones — has been suffering from severe stomach cramps and low blood pressure. She also had a fever on Wednesday. Chakraborty’s doctors, however, have said that the actor-politician’s illness may not be related to the fake vaccine — which, according to an investigation by Kolkata Police, possibly contained Amikacin. Her creatinine and urea level in the blood is satisfactory as well and doctors suspect the stomach cramp and drop in blood pressure may have happened because of excessive stress. The TMC MP from Jadavpur had taken to Instagram on Thursday afternoon to ask all those who had taken the vaccine along with her to remain calm and not to panic. Even after her illness on Friday, she has stressed that the illness may not be related to the vaccine as she waits for a final lab test report from the KMC about the contents of the vaccine. While her cellphone was switched off on Saturday, she is learnt to have confided in her close associates that she would take a fresh shot of the vaccine once the lab test reports arrive.||http://timesofindia.indiatimes.com//city/kolkata/mimi-falls-ill-but-docs-say-it-may-not-be-related-to-fake-vax/articleshow/83879197.cms||Tamaghna Banerjee
---||Goa||Goa: Sanguem civic body restricts entry||QUEPEM: Sanguem municipal council has temporarily banned entry for the public at the council office except in emergency cases related to work as around 50% of its staff has tested positive. Council chairperson Sweta Tari told TOI that the council decided not to allow the public into the office premises for a few days as five of its administrative staff, working on the first floor, besides a labourer, have been found Covid positive. The decision has been taken in consultation with the chief officer, she said. “We took the decision in view of people’s safety and the remaining staff, and also to break the chain,” she said. “The council will not conduct any cash transactions from the public till further orders as the local bank had sent back the peon who went to deposit the civic body’s cash fearing that they might catch the virus,” she said. The main gate of the municipal building was kept shut throughout the day. Council chairperson Sweta Tari told TOI that the council decided not to allow the public into the office premises for a few days as five of its administrative staff, working on the first floor have been tested Covid positive||http://timesofindia.indiatimes.com//city/goa/sanguem-civic-body-restricts-entry/articleshow/83880372.cms||---
---||Lucknow||AAP MP wants to meet RSS chief over temple land row||Lucknow: On a day when Prime Minister Narendra Modi held a meeting to discuss the development of Ayodhya, AAP MP and UP in-charge Sanjay Singh wrote to RSS chief Mohan Bhagwat, seeking time to meet him to apprise him of the alleged scam in land purchase by the Ram Mandir Trust. “The PM held a meeting on Ayodhya with the members of the Ram Janmabhoomi Trust on Saturday, but said nothing about the scam which we have been raising for the past several days. A scam worth crores of rupees has been carried out by members of BJP and their relatives. Did the PM ask why this scam happened? Has he sought to know who all are involved in it? Land worth Rs 5 crore was sold for Rs 18.5 crore while another piece of land worth Rs 30 lakh was sold for Rs 2.5 crore,” he said. In his letter to Bhagwat, Singh alleged that the trust is stealing from the donations made by lakhs of people for the construction of the Ram Temple in Ayodhya and he would like to meet Bhagwat with proof to update him on the scam. On Saturday, Singh made fresh accusations against BJP mayor Rishikesh Upadhyay and his relatives, linking them with the land scam. “A 255 sqm land worth Rs 10 lakh was bought by the mayor’s accountant Vishnu Kumar from Harish Pathak’s brother Anil Kumar Mishra on March 15. The witness to the deal was Deep Kumar Narayan, the mayor’s nephew. This land was sold to the trust for Rs 60 lakh on March 18, and the witnesses to this deal were Upadhyay and Mishra,” he said. Claiming that the same group of people had been purchasing land at cheaper rates and selling it within days or, in one case even minutes, at several times profit to the Trust, Singh said details of some of these deals had been exposed in public but the government was yet to take cognisance of these.||http://timesofindia.indiatimes.com//city/lucknow/aap-mp-wants-to-meet-rss-chief-over-temple-land-row/articleshow/83880368.cms||---
---||Delhi||Delhi: Papers in, wetland authority to revive, conserve 180 waterbodies||NEW DELHI: As Delhi currently does not have a single notified waterbody, the state wetland authority and other agencies concerned are working towards conservation of around 180 waterbodies. The agencies concerned have submitted documents for ecological restoration and conservation of these waterbodies. The Union ministry of environment and forest and climate change came out with guidelines last year for implementing Wetlands (Conservation and Management) Rules, 2017. The guidelines state that for each wetland proposed to be notified, a ‘brief document’ has to be prepared with information like demarcation of wetland boundary, supported by accurate digital maps with coordinates and validated by ground truthing; ecological character description; account of pre-existing rights and privileges and modalities for enforcement of regulation. TimesViewDelhi is plagued by pollution. Wetlands help reduce pollution, recharge groundwater tables and provide habitats for flora and fauna. At least some of these water bodies should be notified. They deserve legal protection.An official of the state wetland authority said, “We have received brief documents for around 180 waterbodies. A committee comprising wetland experts will review these documents. The brief document also contains challenges in the management of wetlands like dumping of waste, discharge of sewage, encroachment or excessive growth of weed. Once they are finalised, we will start our work by prioritising the environmental characteristics of a wetland and start the process of notifying them.” The official added that “the submission of documents by land-owning agencies acknowledges the presence of waterbodies.” According to the guidelines of the Union ministry of environment & forest, the state wetland authority may endorse the brief document to the state government concerned or UT administration. If a wetland is notified under Wetlands (Conservation and Management) Rules, 2017, it will start getting legal protection and activities like dumping of waste, discharge of untreated effluents and encroachment will be prohibited for its conservation, said an official. Authorities at the state wetland authority, which constituted in 2019 for restoration of wetlands after an order of NGT, said there was no official data on the number of wetlands and their area in Delhi but it was believed that there were around 1,000 natural waterbodies in the capital.||http://timesofindia.indiatimes.com//city/delhi/papers-in-wetland-authority-to-revive-conserve-180-waterbodies/articleshow/83879210.cms||Priyangi Agarwal
---||Thiruvananthapuram||Kerala records 11,118 new Covid cases, test positivity rate at 10.7%||THIRUVANANTHAPURAM: As many as 11,118 new Covid-19 cases were reported from 1,13,629 samples tested in the last 24 hours. As many as 118 recent deaths were confirmed as due to Covid and the related death toll in the state is now 12,818. At the same time, 11,124 patients have recovered from the disease and presently, there are 1,01,102 persons under treatment in the state. The TPR at present is 10.66%. Among the new cases, 11,394 have been infected through local spread. The contact source of infection was not traceable for 599. There are 66 healthcare professionals among those infected and 59 people have arrived from outside the state. Thiruvananthapuram with 1,522 reported the highest number of cases, followed by Ernakulam (1,414), Malappuram (1,339), Thrissur (1,311), Kollam (1,132), Kozhikode (1,054), Palakkad (921), Alappuzha (770), Kasaragod (577), Kottayam (550), Kannur (535), Idukki (418), Pathanamthitta (345) and Wayanad (230). The number of people infected through local contacts are Thiruvananthapuram (1,426), Ernakulam (1,372), Malappuram (1,291), Thrissur (1,304), Kollam (1,121), Kozhikode (1,035), Palakkad (543), Alappuzha (761), Kasaragod (568), Kottayam (519), Kannur (487), Idukki (411), Pathanamthitta (332) and Wayanad (224). The number of infected healthcare workers are Kannur (14), Palakkad (10), Thiruvananthapuram (9), Kasaragod (7), Pathanamthitta (6), Kollam and Ernakulam (5 each), Thrissur (4), Kottayam and Wayanad (2 each), Malappuram and Kozhikode (1 each). There are 313 local bodies which have TPR less than 8%, 545 local bodies between 8% and 16%, 152 LSGs between 16% and 24%, and 24 LSGs above 24% TPR.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/state-records-11118-new-covid-cases-tpr-at-10-7/articleshow/83879234.cms||---
---||Dehradun||Uttarakhand: CMOs of all 13 districts asked to remain alert against Covid’s Delta Plus variant||DEHRADUN: The chief medical officers of all the 13 districts of Uttarakhand have been directed to stay alert against the Covid’s Delta Plus variant, which has been classified by the Centre as the variant of concern. The four-point communique issued by Dr Tripti Bahuguna, director-general of health, directs CMOs to identify the people suffering from an influenza-like illness (ILU) and severe acute respiratory illness (SARI). The directive adds that Covid-19 testing should be ramped up and all medical facilities, right from primary health centres to district hospitals, should be prepared for tackling Covid cases linked to the Delta Plus variant. It further asked CMOs to encourage Covid-appropriate behaviour among locals. Notably, India recorded four casualties due to the Delta Plus variant of Covid till Saturday. Among these, two were reported from Madhya Pradesh, one from Tamil Nadu, and the other from Maharashtra. Meanwhile, the cumulative cases of Covid-19 rose to 3,39,537 in Uttarakhand after the state recorded 164 fresh infections on Saturday. Also, two more Covid-related fatalities pushed the toll of the virus to 7,086 in the state. Besides, Covid-triggered infection black fungus has claimed 90 lives in the state so far.||http://timesofindia.indiatimes.com//city/dehradun/cmos-of-all-13-districts-asked-to-remain-alert-against-covids-delta-plus-variant/articleshow/83878217.cms||---
---||Goa||Valpoi: Strictly adhere to covid norms, traders told||VALPOI: Taking cognisance of the reports about violation of Covid norms on every Tuesday, being the weekly market day in Valpoi, the civic administration has issued warning to shopkeepers, vendors and supermarket owners of stern action. Valpoi municipal council (VMC) market inspector Shivaji Paryekar interacted with the vendors and shopkeepers in this regard. Paryekar said people are not maintaining social distancing. “Last Tuesday, a big crowd flooded the market to buy essentials.” “I told all the shopkeepers and supermarket owners to strictly adhere to social distancing and other Covid norms in letter and spirit, failing which strict action will be taken against them,” said Paryekar. tnn||http://timesofindia.indiatimes.com//city/goa/strictly-adhere-to-norms-traders-told/articleshow/83880393.cms||---
---||Bareilly||Crocodile kills man near Dudhwa forest in Uttar Pradesh||BAREILLY: A 52-year-old man who was grazing his buffalo near Dudhwa forest was dragged into the river by a crocodile in Kheri’s Singahi on Saturday. His partially eaten body was later recovered from the river after a three-hour-long rescue operation. The victim was identified as Jameel. He had moved towards the river to drink water without realizing that it was a crocodile territory. It took two boats and a few villagers to carry out the rescue operation. Jameel was a marginal farmer and was living with his son Rizwan in Bhedora village which is adjacent to Majhgai range of forests. The incident was reported near Kairigarh Ghat on Saryu river. Jameel’s body was recovered by villagers near Nibiya Ghat, a kilometer away from the incident spot. Hundreds of locals gathered near the river and demanded compensation from the forest department. Forest ranger Subhash Kumar assured them of necessary action. The body has been sent for post-mortem. Divisional forest officer (buffer) Anil Patel said, “The file of compensation can be processed only after autopsy confirms that the man died in an animal attack.”||http://timesofindia.indiatimes.com//city/bareilly/crocodile-kills-man-near-dudhwa-forest-in-up/articleshow/83874891.cms||Kanwardeep Singh
---||Chennai||Covid ‘country drug’ kills 1 in Tamil Nadu; 3 critical||ERODE: One woman died while her husband and two others were battling for lives after they consumed a ‘country drug’ for Covid-19 near Chennimalai in Erode district on Saturday. Police said an unidentified person had visited the house of 70-year-old Karuppanna Gounder at Perumalmalai area in Karungoundanvalasu village on Saturday morning to test the family members for Covid-19. Superintendent of police V Sasimohan said the person had given them some tablets saying that it was a ‘nattu marundhu’ (country drug) that would help them keep the virus at bay. Karuppanna, his 55-year-old wife K Mallika, daughter Deepa, 30, and maid Kuppammal, 65, consumed the tablets. “Within a few minutes, they started vomiting and swooned on the floor. Neighbours rushed them to the government hospital in Erode. Mallika, however, died on the way,” the SP said. Karuppanna and his daughter were later shifted to a private hospital in Coimbatore. Maid Kuppammal has been referred to the Salem Government Mohan Kumaramangalam Medical College and Hospital. The SP said Karuppanna and Deepa were out of danger, while Kuppammal’s condition was critical. “The father-daughter duo are still in the intensive care unit.” The SP said four teams led by deputy superintendent of police (Perundurai division) V Selvaraj have been formed to nab the accused. “The preliminary inquiry hasn’t shed any light into the incident. Efforts are on to nab the accused at the earliest.” The SP said the exact reason behind their death could be ascertained only after postmortem. “We don’t know about the medicine and the same could be ascertained only after the viscera test.” The Chennimalai police have registered a case and further investigations are on.||http://timesofindia.indiatimes.com//city/chennai/covid-country-drug-kills-1-in-tn-3-critical/articleshow/83879230.cms||---
